energy_ev,total_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.11255628,2.38585222,1.81901292,0.88269582,0.21167339,0.86797270,0.00358793,0.11393297,0.00462018,0.14321995
-3.10655328,2.32189086,1.77829830,0.86927834,0.20057051,0.84265247,0.00362447,0.10611810,0.00455261,0.13559110
-3.10055028,2.26500045,1.74323926,0.85925414,0.19009469,0.81925153,0.00367143,0.09861292,0.00451681,0.12834525
-3.09454727,2.21672115,1.71522501,0.85324984,0.18036472,0.79826884,0.00373047,0.09148095,0.00451744,0.12153900
-3.08854427,2.17840292,1.69545888,0.85180223,0.17148184,0.78015512,0.00380300,0.08477959,0.00455867,0.11522296
-3.08254127,2.15115658,1.68491511,0.85533698,0.16352687,0.76529704,0.00389005,0.07855872,0.00464408,0.10943994
-3.07653827,2.13581068,1.68430136,0.86415002,0.15655779,0.75400278,0.00399221,0.07285956,0.00477652,0.10422325
-3.07053527,2.13287609,1.69402860,0.87839233,0.15060814,0.74648994,0.00410954,0.06771376,0.00495800,0.09959526
-3.06453227,2.14252002,1.71418960,0.89805887,0.14568611,0.74287610,0.00424151,0.06314290,0.00518956,0.09556629
-3.05852926,2.16455090,1.74454720,0.92298231,0.14177438,0.74317282,0.00438696,0.05915818,0.00547129,0.09213394
-3.05252626,2.19841498,1.78453313,0.95283206,0.13883082,0.74728326,0.00454410,0.05576049,0.00580215,0.08928280
-3.04652326,2.24320536,1.83325775,0.98711868,0.13679000,0.75500370,0.00471048,0.05294078,0.00618006,0.08698471
-3.04052026,2.29768342,1.88953057,1.02520392,0.13556537,0.76602914,0.00488308,0.05068067,0.00660182,0.08519941
-3.03451726,2.36031211,1.95189141,1.06631608,0.13505225,0.77996255,0.00505833,0.04895332,0.00706319,0.08387573
-3.02851426,2.42930018,2.01865092,1.10957035,0.13513128,0.79632775,0.00523223,0.04772443,0.00755890,0.08295311
-3.02251126,2.50265590,2.08793959,1.15399352,0.13567236,0.81458532,0.00540047,0.04695350,0.00808278,0.08236352
-3.01650825,2.57824825,2.15776333,1.19855208,0.13653896,0.83415081,0.00555855,0.04659513,0.00862787,0.08203363
-3.01050525,2.65387344,2.22606375,1.24218302,0.13759247,0.85441470,0.00570195,0.04660034,0.00918653,0.08188719
-3.00450225,2.72732411,2.29078111,1.28382588,0.13869667,0.87476315,0.00582627,0.04691807,0.00975066,0.08184743
-2.99849925,2.79645874,2.34991741,1.32245508,0.13972191,0.89459872,0.00592741,0.04749646,0.01031183,0.08183953
-2.99249625,2.85926839,2.40159751,1.35711129,0.14054904,0.91336018,0.00600170,0.04828427,0.01086157,0.08179292
-2.98649325,2.91393848,2.44412585,1.38693050,0.14107280,0.93054064,0.00604608,0.04923206,0.01139152,0.08164340
-2.98049025,2.95890293,2.47603680,1.41116994,0.14120472,0.94570318,0.00605817,0.05029340,0.01189369,0.08133500
-2.97448724,2.99288902,2.49613671,1.42922966,0.14087520,0.95849349,0.00603639,0.05142584,0.01236067,0.08082144
-2.96848424,3.01495113,2.50353636,1.44066917,0.14003498,0.96864894,0.00598005,0.05259184,0.01278589,0.08006731
-2.96248124,3.02449252,2.49767259,1.44521852,0.13865577,0.97600387,0.00588933,0.05375938,0.01316375,0.07904871
-2.95647824,3.02127439,2.47831869,1.44278351,0.13673006,0.98049094,0.00576532,0.05490259,0.01348986,0.07775355
-2.95047524,3.00541247,2.44558334,1.43344505,0.13427031,0.98213869,0.00560999,0.05600207,0.01376116,0.07618141
-2.94447224,2.97736151,2.39989859,1.41745275,0.13130736,0.98106540,0.00542611,0.05704503,0.01397603,0.07434303
-2.93846923,2.93788885,2.34199764,1.39521327,0.12788837,0.97746990,0.00521715,0.05802530,0.01413434,0.07225939
-2.93246623,2.88803854,2.27288362,1.36727406,0.12407419,0.97161957,0.00498722,0.05894314,0.01423751,0.06996061
-2.92646323,2.82908769,2.19379105,1.33430317,0.11993650,0.96383645,0.00474088,0.05980481,0.01428844,0.06748450
-2.92046023,2.76249726,2.10614154,1.29706620,0.11555470,0.95448193,0.00448305,0.06062209,0.01429142,0.06487502
-2.91445723,2.68985936,2.01149581,1.25640123,0.11101275,0.94394090,0.00421883,0.06141151,0.01425207,0.06218062
-2.90845423,2.61284316,1.91150393,1.21319282,0.10639607,0.93260599,0.00395338,0.06219358,0.01417705,0.05945253
-2.90245123,2.53314167,1.80785559,1.16834595,0.10178867,0.92086257,0.00369177,0.06299179,0.01407398,0.05674310
-2.89644822,2.45242101,1.70223224,1.12276087,0.09727049,0.90907516,0.00343885,0.06383157,0.01395107,0.05410419
-2.89044522,2.37227408,1.59626264,1.07730955,0.09291521,0.89757555,0.00319915,0.06473923,0.01381691,0.05158570
-2.88444222,2.29417956,1.49148307,1.03281446,0.08878836,0.88665326,0.00297674,0.06574076,0.01368019,0.04923418
-2.87843922,2.21946753,1.38930319,0.99003003,0.08494596,0.87654822,0.00277522,0.06686077,0.01354936,0.04709175
-2.87243622,2.14929200,1.29097820,0.94962727,0.08143359,0.86744601,0.00259756,0.06812128,0.01343237,0.04519506
-2.86643322,2.08461074,1.19758778,0.91218159,0.07828592,0.85947550,0.00244613,0.06954076,0.01333639,0.04357449
-2.86043022,2.02617218,1.11002172,0.87816394,0.07552657,0.85270870,0.00232264,0.07113310,0.01326754,0.04225360
-2.85442721,1.97450917,1.02897219,0.84793514,0.07316843,0.84716265,0.00222813,0.07290679,0.01323072,0.04124864
-2.84842421,1.92993891,0.95493216,0.82174326,0.07121420,0.84280289,0.00216296,0.07486424,0.01322937,0.04056838
-2.84242121,1.89256836,0.88819945,0.79972383,0.06965716,0.83954837,0.00212682,0.07700116,0.01326538,0.04021396
-2.83641821,1.86230438,0.82888567,0.78190249,0.06848216,0.83727714,0.00211879,0.07930631,0.01333899,0.04017902
-2.83041521,1.83886787,0.77692935,0.76819993,0.06766666,0.83583270,0.00213735,0.08176127,0.01344879,0.04044991
-2.82441221,1.82181099,0.73211239,0.75843879,0.06718180,0.83503069,0.00218041,0.08434053,0.01359175,0.04100603
-2.81840920,1.81053692,0.69407905,0.75235217,0.06699355,0.83466547,0.00224539,0.08701177,0.01376328,0.04182042
-2.81240620,1.80432157,0.66235677,0.74959363,0.06706374,0.83451662,0.00232928,0.08973637,0.01395741,0.04286032
-2.80640320,1.80233672,0.63637808,0.74974840,0.06735106,0.83435523,0.00242870,0.09247014,0.01416694,0.04408799
-2.80040020,1.80367421,0.61550297,0.75234560,0.06781203,0.83394981,0.00253999,0.09516426,0.01438372,0.04546161
-2.79439720,1.80737102,0.59904117,0.75687139,0.06840185,0.83307193,0.00265929,0.09776643,0.01459889,0.04693630
-2.78839420,1.81243481,0.58627390,0.76278271,0.06907520,0.83150171,0.00278261,0.10022221,0.01480320,0.04846520
-2.78239120,1.81786976,0.57647459,0.76952156,0.06978705,0.82903311,0.00290598,0.10247646,0.01498730,0.05000075
-2.77638819,1.82270258,0.56892832,0.77652960,0.07049333,0.82547912,0.00302548,0.10447493,0.01514212,0.05149591
-2.77038519,1.82600813,0.56294959,0.78326272,0.07115172,0.82067708,0.00313738,0.10616594,0.01525913,0.05290549
-2.76438219,1.82693448,0.55789826,0.78920543,0.07172228,0.81449381,0.00323821,0.10750202,0.01533069,0.05418749
-2.75837919,1.82472684,0.55319337,0.79388460,0.07216824,0.80683089,0.00332487,0.10844155,0.01535033,0.05530435
-2.75237619,1.81874985,0.54832476,0.79688239,0.07245668,0.79762969,0.00339470,0.10895030,0.01531304,0.05622416
-2.74637319,1.80850744,0.54286220,0.79784775,0.07255922,0.78687613,0.00344553,0.10900279,0.01521539,0.05692177
-2.74037019,1.79365991,0.53646217,0.79650639,0.07245273,0.77460498,0.00347579,0.10858349,0.01505579,0.05737975
-2.73436718,1.77403711,0.52887193,0.79266864,0.07211993,0.76090332,0.00348448,0.10768770,0.01483454,0.05758905
-2.72836418,1.74964753,0.51993121,0.78623496,0.07154993,0.74591304,0.00347122,0.10632218,0.01455386,0.05754963
-2.72236118,1.72068240,0.50957118,0.77719893,0.07073867,0.72983192,0.00343629,0.10450538,0.01421792,0.05727063
-2.71635818,1.68751453,0.49781122,0.76564748,0.06968920,0.71291326,0.00338054,0.10226731,0.01383271,0.05677041
-2.71035518,1.65069172,0.48475321,0.75175827,0.06841178,0.69546361,0.00330541,0.09964915,0.01340592,0.05607628
-2.70435218,1.61092451,0.47057390,0.73579431,0.06692377,0.67783860,0.00321285,0.09670229,0.01294670,0.05522393
-2.69834917,1.56906861,0.45551547,0.71809605,0.06524934,0.66043679,0.00310529,0.09348723,0.01246548,0.05425663
-2.69234617,1.52610240,0.43987452,0.69907107,0.06341888,0.64369153,0.00298549,0.09007206,0.01197363,0.05322420
-2.68634317,1.48310009,0.42399005,0.67918184,0.06146830,0.62806097,0.00285653,0.08653072,0.01148315,0.05218174
-2.68034017,1.44120138,0.40823065,0.65893190,0.05943800,0.61401645,0.00272164,0.08294103,0.01100637,0.05118821
-2.67433717,1.40157864,0.39298129,0.63885113,0.05737178,0.60202965,0.00258418,0.07938265,0.01055554,0.05030489
-2.66833417,1.36540269,0.37863032,0.61948046,0.05531553,0.59255880,0.00244748,0.07593493,0.01014256,0.04959378
-2.66233117,1.33380832,0.36555673,0.60135661,0.05331585,0.58603446,0.00231477,0.07267484,0.00977862,0.04911588
-2.65632816,1.30786076,0.35411838,0.58499745,0.05141867,0.58284544,0.00218913,0.06967489,0.00947388,0.04892957
-2.65032516,1.28852422,0.34464128,0.57088834,0.04966785,0.58332527,0.00207335,0.06700130,0.00923725,0.04908903
-2.64432216,1.27663354,0.33741036,0.55946990,0.04810382,0.58773990,0.00196994,0.06471240,0.00907612,0.04964267
-2.63831916,1.27286985,0.33266183,0.55112749,0.04676246,0.59627698,0.00188103,0.06285716,0.00899618,0.05063186
-2.63231616,1.27774110,0.33057740,0.54618266,0.04567404,0.60903732,0.00180836,0.06147424,0.00900133,0.05208963
-2.62631316,1.29156785,0.33128044,0.54488670,0.04486243,0.62602884,0.00175325,0.06059116,0.00909355,0.05403975
-2.62031016,1.31447492,0.33483402,0.54741631,0.04434462,0.64716334,0.00171662,0.06022401,0.00927293,0.05649592
-2.61430715,1.34638891,0.34124102,0.55387138,0.04413042,0.67225638,0.00169894,0.06037737,0.00953764,0.05946127
-2.60830415,1.38704171,0.35044597,0.56427478,0.04422250,0.70103022,0.00170033,0.06104467,0.00988408,0.06292805
-2.60230115,1.43597966,0.36233868,0.57857402,0.04461670,0.73312003,0.00172052,0.06220882,0.01030697,0.06687768
-2.59629815,1.49257812,0.37675936,0.59664455,0.04530266,0.76808301,0.00175893,0.06384319,0.01079958,0.07128105
-2.59029515,1.55606084,0.39350507,0.61829457,0.04626455,0.80541044,0.00181471,0.06591274,0.01135387,0.07609904
-2.58429215,1.62552346,0.41233714,0.64327108,0.04748218,0.84454201,0.00188682,0.06837552,0.01196083,0.08128339
-2.57828914,1.69996034,0.43298932,0.67126687,0.04893212,0.88488229,0.00197405,0.07118412,0.01261068,0.08677782
-2.57228614,1.77829396,0.45517639,0.70192844,0.05058898,0.92581852,0.00207512,0.07428742,0.01329321,0.09251933
-2.56628314,1.85940571,0.47860279,0.73486446,0.05242670,0.96673924,0.00218874,0.07763221,0.01399804,0.09843979
-2.56028014,1.94216735,0.50297110,0.76965464,0.05441987,1.00705315,0.00231368,0.08116488,0.01471492,0.10446763
-2.55427714,2.02547189,0.52798992,0.80585889,0.05654482,1.04620731,0.00244881,0.08483299,0.01543397,0.11052965
-2.54827414,2.10826305,0.55338105,0.84302650,0.05878074,1.08370412,0.00259320,0.08858673,0.01614597,0.11655299
-2.54227114,2.18956229,0.57888558,0.88070526,0.06111043,1.11911641,0.00274613,0.09238015,0.01684250,0.12246699
-2.53626813,2.26849250,0.60426884,0.91845036,0.06352091,1.15209992,0.00290714,0.09617214,0.01751614,0.12820501
-2.53026513,2.34429761,0.62932398,0.95583277,0.06600365,1.18240269,0.00307608,0.09992726,0.01816060,0.13370621
-2.52426213,2.41635742,0.65387424,0.99244724,0.06855463,1.20987098,0.00325308,0.10361611,0.01877071,0.13891700
-2.51825913,2.48419726,0.67777371,1.02791947,0.07117392,1.23445128,0.00343857,0.10721553,0.01934250,0.14379229
-2.51225613,2.54749203,0.70090686,1.06191244,0.07386513,1.25618842,0.00363325,0.11070845,0.01987310,0.14829646
-2.50625313,2.60606460,0.72318686,1.09413187,0.07663447,1.27521963,0.00383805,0.11408340,0.02036068,0.15240384
-2.50025013,2.65987879,0.74455281,1.12433049,0.07948963,1.29176489,0.00405405,0.11733386,0.02080428,0.15609895
-2.49424712,2.70902706,0.76496615,1.15231127,0.08243851,1.30611374,0.00428246,0.12045727,0.02120368,0.15937618
-2.48824412,2.75371370,0.78440661,1.17792932,0.08548781,1.31860925,0.00452446,0.12345398,0.02155919,0.16223917
-2.48224112,2.79423414,0.80286767,1.20109271,0.08864163,1.32962966,0.00478115,0.12632596,0.02187146,0.16469979
-2.47623812,2.83095145,0.82035219,1.22176202,0.09190010,1.33956850,0.00505345,0.12907557,0.02214128,0.16677675
-2.47023512,2.86427107,0.83686808,1.23994878,0.09525818,1.34881409,0.00534195,0.13170423,0.02236941,0.16849404
-2.46423212,2.89461495,0.85242454,1.25571295,0.09870458,1.35772927,0.00564687,0.13421131,0.02255642,0.16987905
-2.45822911,2.92239638,0.86702896,1.26915941,0.10222112,1.36663240,0.00596791,0.13659300,0.02270259,0.17096079
-2.45222611,2.94799672,0.88068458,1.28043386,0.10578228,1.37578043,0.00630421,0.13884155,0.02280782,0.17176797
-2.44622311,2.97174514,0.89338910,1.28971799,0.10935517,1.38535487,0.00665428,0.14094467,0.02287158,0.17232730
-2.44022011,2.99390235,0.90513425,1.29722437,0.11289992,1.39545149,0.00701596,0.14288523,0.02289298,0.17266196
-2.43421711,3.01464916,0.91590627,1.30319106,0.11637043,1.40607417,0.00738643,0.14464136,0.02287078,0.17279042
-2.42821411,3.03408039,0.92568731,1.30787613,0.11971549,1.41713335,0.00776221,0.14618675,0.02280352,0.17272562
-2.42221111,3.05220434,0.93445748,1.31155218,0.12288023,1.42844927,0.00813921,0.14749140,0.02268961,0.17247457
-2.41620810,3.06894796,0.94219750,1.31450101,0.12580782,1.43975981,0.00851282,0.14852256,0.02252756,0.17203843
-2.41020510,3.08416712,0.94889174,1.31700844,0.12844139,1.45073284,0.00887801,0.14924596,0.02231606,0.17141300
-2.40420210,3.09766167,0.95453130,1.31935933,0.13072602,1.46098237,0.00922945,0.14962724,0.02205420,0.17058969
-2.39819910,3.10919421,0.95911704,1.32183287,0.13261076,1.47008797,0.00956165,0.14963346,0.02174159,0.16955677
-2.39219610,3.11851155,0.96266223,1.32469801,0.13405053,1.47761645,0.00986915,0.14923472,0.02137853,0.16830097
-2.38619310,3.12536772,0.96519471,1.32820920,0.13500787,1.48314495,0.01014663,0.14840567,0.02096608,0.16680921
-2.38019010,3.12954717,0.96675821,1.33260218,0.13545445,1.48628420,0.01038912,0.14712700,0.02050615,0.16507043
-2.37418709,3.13088683,0.96741299,1.33809015,0.13537220,1.48670106,0.01059214,0.14538664,0.02000149,0.16307734
-2.36818409,3.12929601,0.96723537,1.34485998,0.13475410,1.48413907,0.01075185,0.14318082,0.01945574,0.16082805
-2.36218109,3.12477272,0.96631647,1.35306883,0.13360459,1.47843623,0.01086516,0.14051474,0.01887333,0.15832740
-2.35617809,3.11741593,0.96475994,1.36284096,0.13193947,1.46953901,0.01092987,0.13740299,0.01825942,0.15558791
-2.35017509,3.10743274,0.96267902,1.37426507,0.12978554,1.45751201,0.01094472,0.13386953,0.01761976,0.15263040
-2.34417209,3.09514038,0.96019283,1.38739206,0.12717973,1.44254276,0.01090943,0.12994739,0.01696057,0.14948400
-2.33816908,3.08096276,0.95742234,1.40223348,0.12416798,1.42494150,0.01082475,0.12567800,0.01628840,0.14618582
-2.33216608,3.06542190,0.95448607,1.41876072,0.12080385,1.40513576,0.01069244,0.12111021,0.01560994,0.14278007
-2.32616308,3.04912454,0.95149587,1.43690500,0.11714692,1.38366022,0.01051521,0.11629909,0.01493187,0.13931677
-2.32016008,3.03274482,0.94855299,1.45655841,0.11326107,1.36114200,0.01029663,0.11130450,0.01426073,0.13585013
-2.31415708,3.01700367,0.94574466,1.47757585,0.10921277,1.33828225,0.01004112,0.10618960,0.01360278,0.13243661
-2.30815408,3.00264603,0.94314146,1.49977811,0.10506934,1.31583467,0.00975372,0.10101915,0.01296384,0.12913289
-2.30215108,2.99041697,0.94079554,1.52295589,0.10089731,1.29458188,0.00944004,0.09585802,0.01234928,0.12599372
-2.29614807,2.98103775,0.93873991,1.54687481,0.09676101,1.27531060,0.00910610,0.09076962,0.01176385,0.12306984
-2.29014507,2.97518285,0.93698867,1.57128126,0.09272125,1.25878668,0.00875816,0.08581451,0.01121172,0.12040611
-2.28414207,2.97345897,0.93553844,1.59590899,0.08883428,1.24573082,0.00840260,0.08104920,0.01069637,0.11803986
-2.27813907,2.97638679,0.93437060,1.62048612,0.08515095,1.23679600,0.00804572,0.07652514,0.01022065,0.11599958
-2.27213607,2.98438611,0.93345440,1.64474249,0.08171615,1.23254732,0.00769371,0.07228792,0.00978672,0.11430409
-2.26613307,2.99776498,0.93275072,1.66841705,0.07856842,1.23344507,0.00735241,0.06837679,0.00939611,0.11296206
-2.26013007,3.01671290,0.93221615,1.69126503,0.07573978,1.23983141,0.00702730,0.06482431,0.00904971,0.11197209
-2.25412706,3.04129839,0.93180728,1.71306461,0.07325572,1.25192115,0.00672335,0.06165627,0.00874780,0.11132315
-2.24812406,3.07147060,0.93148476,1.73362292,0.07113536,1.26979680,0.00644501,0.05889185,0.00849011,0.11099552
-2.24212106,3.10706495,0.93121711,1.75278113,0.06939170,1.29340794,0.00619614,0.05654387,0.00827577,0.11096199
-2.23611806,3.14781211,0.93098378,1.77041834,0.06803196,1.32257479,0.00597998,0.05461920,0.00810344,0.11118948
-2.23011506,3.19334993,0.93077754,1.78645434,0.06705794,1.35699573,0.00579918,0.05311935,0.00797124,0.11164069
-2.22411206,3.24323773,0.93060579,1.80085092,0.06646644,1.39625827,0.00565581,0.05204096,0.00787683,0.11227602
-2.21810905,3.29697200,0.93049093,1.81361186,0.06624970,1.43985313,0.00555138,0.05137649,0.00781745,0.11305539
-2.21210605,3.35400308,0.93046963,1.82478151,0.06639577,1.48719062,0.00548689,0.05111477,0.00778988,0.11393998
-2.20610305,3.41375187,0.93059102,1.83444210,0.06688898,1.53761873,0.00546290,0.05124161,0.00779056,0.11489384
-2.20010005,3.47562596,0.93091405,1.84270979,0.06771028,1.59044217,0.00547955,0.05174028,0.00781559,0.11588522
-2.19409705,3.53903447,0.93150392,1.84972974,0.06883769,1.64494169,0.00553665,0.05259202,0.00786078,0.11688758
-2.18809405,3.60340116,0.93242799,1.85567036,0.07024662,1.70039279,0.00563371,0.05377632,0.00792174,0.11788026
-2.18209105,3.66817517,0.93375123,1.86071688,0.07191031,1.75608330,0.00577000,0.05527128,0.00799392,0.11884878
-2.17608804,3.73283919,0.93553157,1.86506463,0.07380020,1.81132912,0.00594459,0.05705372,0.00807272,0.11978473
-2.17008504,3.79691480,0.93781527,1.86891211,0.07588630,1.86548764,0.00615637,0.05909934,0.00815358,0.12068541
-2.16408204,3.85996498,0.94063258,1.87245424,0.07813762,1.91796846,0.00640406,0.06138270,0.00823207,0.12155303
-2.15807904,3.92159379,0.94399403,1.87587592,0.08052255,1.96824113,0.00668623,0.06387721,0.00830398,0.12239370
-2.15207604,3.98144353,0.94788729,1.87934611,0.08300923,2.01583988,0.00700132,0.06655504,0.00836546,0.12321630
-2.14607304,4.03918980,0.95227499,1.88301265,0.08556597,2.06036529,0.00734760,0.06938702,0.00841310,0.12403114
-2.14007004,4.09453482,0.95709350,1.88699788,0.08816154,2.10148334,0.00772316,0.07234258,0.00844403,0.12484862
-2.13406703,4.14719975,0.96225269,1.89139519,0.09076556,2.13892191,0.00812593,0.07538966,0.00845598,0.12567796
-2.12806403,4.19691655,0.96763684,1.89626650,0.09334872,2.17246546,0.00855363,0.07849473,0.00844739,0.12652605
-2.12206103,4.24342018,0.97310650,1.90164076,0.09588300,2.20194838,0.00900374,0.08162291,0.00841743,0.12739643
-2.11605803,4.28644162,0.97850138,1.90751339,0.09834187,2.22724757,0.00947354,0.08473813,0.00836601,0.12828864
-2.11005503,4.32570254,0.98364415,1.91384655,0.10070038,2.24827497,0.00996004,0.08780353,0.00829381,0.12919772
-2.10405203,4.36091194,0.98834488,1.92057028,0.10293519,2.26497059,0.01046001,0.09078189,0.00820228,0.13011406
-2.09804902,4.39176520,0.99240621,1.92758430,0.10502461,2.27729655,0.01096995,0.09363627,0.00809351,0.13102365
-2.09204602,4.41794582,0.99562888,1.93476048,0.10694852,2.28523258,0.01148612,0.09633079,0.00797027,0.13190845
-2.08604302,4.43912971,0.99781752,1.94194576,0.10868837,2.28877313,0.01200450,0.09883148,0.00783583,0.13274716
-2.08004002,4.45499207,0.99878657,1.94896556,0.11022705,2.28792634,0.01252084,0.10110727,0.00769394,0.13351617
-2.07403702,4.46521635,0.99836608,1.95562746,0.11154891,2.28271468,0.01303065,0.10313104,0.00754862,0.13419063
-2.06803402,4.46950494,0.99640725,1.96172531,0.11263965,2.27317704,0.01352925,0.10488058,0.00740415,0.13474564
-2.06203102,4.46759095,0.99278761,1.96704345,0.11348641,2.25937201,0.01401172,0.10633966,0.00726486,0.13515747
-2.05602801,4.45925037,0.98741565,1.97136136,0.11407777,2.24138179,0.01447302,0.10749882,0.00713507,0.13540472
-2.05002501,4.44431401,0.98023489,1.97445851,0.11440393,2.21931621,0.01490796,0.10835616,0.00701893,0.13546933
-2.04402201,4.42267843,0.97122719,1.97611950,0.11445687,2.19331645,0.01531129,0.10891780,0.00692039,0.13533748
-2.03801901,4.39431546,0.96041538,1.97613966,0.11423061,2.16355781,0.01567773,0.10919814,0.00684308,0.13500024
-2.03201601,4.35927971,0.94786511,1.97433090,0.11372150,2.13025126,0.01600206,0.10921982,0.00679025,0.13445397
-2.02601301,4.31771383,0.93368589,1.97052815,0.11292861,2.09364337,0.01627917,0.10901334,0.00676473,0.13370045
-2.02001001,4.26985145,0.91803146,1.96459598,0.11185406,2.05401459,0.01650422,0.10861639,0.00676893,0.13274682
-2.01400700,4.21601765,0.90109927,1.95643580,0.11050340,2.01167575,0.01667267,0.10807286,0.00680480,0.13160518
-2.00800400,4.15662741,0.88312940,1.94599313,0.10888599,1.96696307,0.01678047,0.10743160,0.00687384,0.13029202
-2.00200100,4.09218202,0.86440265,1.93326508,0.10701531,1.92023190,0.01682412,0.10674489,0.00697715,0.12882754
-1.99599800,4.02326411,0.84523799,1.91830765,0.10490922,1.87184966,0.01680083,0.10606676,0.00711539,0.12723475
-1.98999500,3.95053145,0.82598939,1.90124258,0.10259012,1.82218829,0.01670863,0.10545126,0.00728888,0.12553857
-1.98399200,3.87471008,0.80704183,1.88226345,0.10008504,1.77161696,0.01654650,0.10495058,0.00749755,0.12376492
-1.97798899,3.79658688,0.78880678,1.86164057,0.09742560,1.72049524,0.01631441,0.10461328,0.00774102,0.12193982
-1.97198599,3.71700192,0.77171684,1.83972426,0.09464777,1.66916734,0.01601347,0.10448265,0.00801859,0.12008858
-1.96598299,3.63684050,0.75621972,1.81694603,0.09179162,1.61795756,0.01564591,0.10459519,0.00832928,0.11823512
-1.95997999,3.55702494,0.74277143,1.79381728,0.08890083,1.56716729,0.01521510,0.10497939,0.00867176,0.11640142
-1.95397699,3.47850583,0.73182875,1.77092516,0.08602207,1.51707343,0.01472558,0.10565475,0.00904444,0.11460709
-1.94797399,3.40225248,0.72384096,1.74892519,0.08320427,1.46792827,0.01418290,0.10663114,0.00944539,0.11286914
-1.94197099,3.32924215,0.71924088,1.72853058,0.08049778,1.41996056,0.01359364,0.10790852,0.00987235,0.11120183
-1.93596798,3.26044787,0.71843538,1.71049812,0.07795333,1.37337742,0.01296517,0.10947698,0.01032271,0.10961664
-1.92996498,3.19682434,0.72179540,1.69561085,0.07562102,1.32836679,0.01230554,0.11131708,0.01079354,0.10812239
-1.92396198,3.13929190,0.72964573,1.68465760,0.07354914,1.28509997,0.01162330,0.11340056,0.01128149,0.10672534
-1.91795898,3.08871844,0.74225477,1.67841007,0.07178301,1.24373384,0.01092726,0.11569124,0.01178291,0.10542939
-1.91195598,3.04589941,0.75982455,1.67759802,0.07036372,1.20441246,0.01022627,0.11814623,0.01229375,0.10423623
-1.90595298,3.01153642,0.78248133,1.68288322,0.06932703,1.16726782,0.00952904,0.12071722,0.01280965,0.10314554
-1.89994997,2.98621479,0.81026710,1.69483327,0.06870214,1.13241947,0.00884389,0.12335196,0.01332598,0.10215515
-1.89394697,2.97038114,0.84313237,1.71389615,0.06851070,1.09997317,0.00817858,0.12599573,0.01383784,0.10126116
-1.88794397,2.96432180,0.88093057,1.74037666,0.06876585,1.07001849,0.00754009,0.12859292,0.01434013,0.10045803
-1.88194097,2.96814317,0.92341444,1.77441564,0.06947150,1.04262562,0.00693454,0.13108846,0.01482767,0.09973873
-1.87593797,2.98175519,0.97023462,1.81597328,0.07062169,1.01784169,0.00636699,0.13342928,0.01529521,0.09909474
-1.86993497,3.00485912,1.02094081,1.86481709,0.07220031,0.99568693,0.00584145,0.13556553,0.01573754,0.09851620
-1.86393197,3.03694061,1.07498554,1.92051554,0.07418103,0.97615106,0.00536075,0.13745179,0.01614958,0.09799204
-1.85792896,3.07726895,1.13173076,1.98243793,0.07652749,0.95919023,0.00492661,0.13904805,0.01652645,0.09751011
-1.85192596,3.12490326,1.19045720,2.04976077,0.07919384,0.94472504,0.00453959,0.14032050,0.01686358,0.09705741
-1.84592296,3.17870598,1.25037639,2.12148082,0.08212557,0.93263975,0.00419924,0.14124218,0.01715676,0.09662037
-1.83991996,3.23736372,1.31064523,2.19643481,0.08526065,0.92278302,0.00390412,0.14179350,0.01740224,0.09618520
-1.83391696,3.29941526,1.37038272,2.27332512,0.08853097,0.91497029,0.00365194,0.14196252,0.01759679,0.09573826
-1.82791396,3.36328614,1.42868859,2.35075115,0.09186402,0.90898779,0.00343969,0.14174512,0.01773779,0.09526654
-1.82191096,3.42732885,1.48466324,2.42724514,0.09518482,0.90459813,0.00326382,0.14114506,0.01782329,0.09475814
-1.81590795,3.48986747,1.53742858,2.50131157,0.09841799,0.90154727,0.00312033,0.14017387,0.01785204,0.09420276
-1.80990495,3.54924537,1.58614910,2.57146877,0.10148995,0.89957262,0.00300499,0.13885071,0.01782358,0.09359221
-1.80390195,3.60387420,1.63005260,2.63629134,0.10433108,0.89841188,0.00291348,0.13720207,0.01773829,0.09292089
-1.79789895,3.65228250,1.66844985,2.69445196,0.10687788,0.89781240,0.00284154,0.13526144,0.01759738,0.09218621
-1.79189595,3.69316218,1.70075270,2.74476116,0.10907500,0.89754036,0.00278512,0.13306889,0.01740300,0.09138893
-1.78589295,3.72541104,1.72648984,2.78620350,0.11087698,0.89738971,0.00274049,0.13067063,0.01715821,0.09053350
-1.77988994,3.74816975,1.74531979,2.81796902,0.11224974,0.89719019,0.00270441,0.12811841,0.01686699,0.08962816
-1.77388694,3.76085181,1.75704057,2.83947860,0.11317169,0.89681427,0.00267417,0.12546895,0.01653429,0.08868509
-1.76788394,3.76316545,1.76159571,2.85040255,0.11363447,0.89618260,0.00264768,0.12278324,0.01616592,0.08772034
-1.76188094,3.75512627,1.75907618,2.85067148,0.11364314,0.89526784,0.00262357,0.12012582,0.01576858,0.08675370
-1.75587794,3.73706047,1.74971832,2.84047918,0.11321605,0.89409669,0.00260118,0.11756390,0.01534975,0.08580847
-1.74987494,3.70959819,1.73389752,2.82027734,0.11238412,0.89274996,0.00258061,0.11516648,0.01491761,0.08491111
