energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.78989495,3.38273728,-7.23697975,0.02129148,-0.08173596,0.25890053,-0.54766908,0.46627625,-1.03176764,0.54605916,-0.59585157,0.16614038,-0.92958522,0.23930554,-0.43824583,0.12503675,-0.13911937,1.34846313,-3.37170253
-5.78389195,3.24399614,-7.11142799,0.01963129,-0.08124538,0.24765264,-0.54516868,0.44119335,-0.99632239,0.52514408,-0.58726330,0.15412546,-0.92433619,0.22986414,-0.44716227,0.12289051,-0.13735269,1.29219074,-3.30515044
-5.77788894,3.11095614,-6.97992619,0.01806256,-0.08081792,0.23784104,-0.54232221,0.41890175,-0.95998398,0.50579342,-0.57814740,0.14353225,-0.91713464,0.22022698,-0.45581220,0.12045769,-0.13534400,1.23679968,-3.23539051
-5.77188594,2.98426522,-6.84271282,0.01658701,-0.08043412,0.22950313,-0.53911747,0.39943556,-0.92300871,0.48809986,-0.56853591,0.13437301,-0.90799382,0.21049063,-0.46402413,0.11776678,-0.13310513,1.18257754,-3.16259268
-5.76588294,2.86457731,-6.70004662,0.01520594,-0.08007246,0.22266234,-0.53554153,0.38283357,-0.88564112,0.47214016,-0.55846200,0.12665458,-0.89694725,0.20075198,-0.47162716,0.11485028,-0.13065109,1.12983875,-3.08694283
-5.75987994,2.75253738,-6.55221542,0.01392016,-0.07970982,0.21732813,-0.53158159,0.36914159,-0.84811312,0.45797218,-0.54795974,0.12038021,-0.88404755,0.19110646,-0.47845523,0.11174370,-0.12800000,1.07891778,-3.00864606
-5.75387694,2.64876680,-6.39954443,0.01272998,-0.07932189,0.21349600,-0.52722591,0.35841381,-0.81064403,0.44563256,-0.53706381,0.11555117,-0.86936539,0.18164653,-0.48435126,0.10848438,-0.12517278,1.03016215,-2.92792951
-5.74787394,2.55384958,-6.24240387,0.01163523,-0.07888380,0.21114784,-0.52246512,0.35071336,-0.77344134,0.43513499,-0.52580936,0.11216825,-0.85298867,0.17246022,-0.48917117,0.10511038,-0.12219284,0.98392536,-2.84504445
-5.74187094,2.46831998,-6.08121557,0.01063533,-0.07837072,0.21025232,-0.51729353,0.34611180,-0.73670207,0.42646935,-0.51423200,0.11023285,-0.83502191,0.16362999,-0.49278751,0.10165941,-0.11908559,0.94056001,-2.76026782
-5.73586793,2.39265187,-5.91645829,0.00972932,-0.07775866,0.21076559,-0.51171056,0.34468777,-0.70061467,0.41960170,-0.50236775,0.10974801,-0.81558568,0.15523182,-0.49509283,0.09816779,-0.11587787,0.90041124,-2.67390289
-5.72986493,2.32725035,-5.74867139,0.00891595,-0.07702514,0.21263218,-0.50572216,0.34652486,-0.66536133,0.41447512,-0.49025320,0.11071896,-0.79481616,0.14733452,-0.49600241,0.09466953,-0.11259732,0.86381075,-2.58627917
-5.72386193,2.27244590,-5.57845654,0.00819376,-0.07614999,0.21578614,-0.49934203,0.35170874,-0.63112024,0.41101153,-0.47792556,0.11315363,-0.77286453,0.13999928,-0.49545652,0.09119562,-0.10927169,0.83107141,-2.49775138
-5.71785893,2.22849124,-5.40647712,0.00756113,-0.07511601,0.22015244,-0.49259261,0.36032375,-0.59806795,0.40911443,-0.46542287,0.11706272,-0.74989619,0.13327944,-0.49342203,0.08777342,-0.10592817,0.80248274,-2.40869752
-5.71185593,2.19556115,-5.23345502,0.00701633,-0.07390959,0.22564863,-0.48550578,0.37244906,-0.56638134,0.40867243,-0.45278399,0.12245973,-0.72608960,0.12722058,-0.48989327,0.08442622,-0.10259266,0.77830720,-2.31951592
-5.70585293,2.17375507,-5.06016489,0.00655763,-0.07252126,0.23218670,-0.47812307,0.38815462,-0.53623909,0.40956357,-0.44004868,0.12936065,-0.70163472,0.12186066,-0.48489227,0.08117312,-0.09928912,0.75877743,-2.23062134
-5.69984992,2.16310243,-4.88742566,0.00618327,-0.07094601,0.23967518,-0.47049548,0.40749702,-0.50782258,0.41166031,-0.42725750,0.13778365,-0.67673094,0.11723047,-0.47846826,0.07802898,-0.09603899,0.74409447,-2.14244013
-5.69384692,2.16357025,-4.71608957,0.00589150,-0.06918350,0.24802135,-0.46268274,0.43051546,-0.48131596,0.41483485,-0.41445158,0.14774848,-0.65158454,0.11335416,-0.47069649,0.07500458,-0.09286070,0.73442681,-2.05540470
-5.68784392,2.17507275,-4.54702916,0.00568063,-0.06723814,0.25713351,-0.45475224,0.45722796,-0.45690543,0.41896473,-0.40167235,0.15927587,-0.62640569,0.11024985,-0.46167641,0.07210707,-0.08976927,0.72991034,-1.96994729
-5.68184092,2.19748215,-4.38112260,0.00554901,-0.06511896,0.26692324,-0.44677740,0.48762801,-0.43477760,0.42393838,-0.38896114,0.17238684,-0.60140503,0.10793038,-0.45152934,0.06934038,-0.08677605,0.73064903,-1.88649337
-5.67583792,2.23064014,-4.21923811,0.00549502,-0.06283929,0.27730756,-0.43883585,0.52168167,-0.41511709,0.42966032,-0.37635867,0.18710185,-0.57679010,0.10640401,-0.44039563,0.06670590,-0.08388859,0.73671618,-1.80545497
-5.66983492,2.27436915,-4.06221813,0.00551709,-0.06041635,0.28821084,-0.43100729,0.55932536,-0.39810331,0.43605584,-0.36390463,0.20344002,-0.55276161,0.10567516,-0.42843151,0.06420310,-0.08111073,0.74815611,-1.72722417
-5.66383192,2.32848276,-3.91086427,0.00561364,-0.05787071,0.29956639,-0.42337130,0.60046428,-0.38390666,0.44307483,-0.35163715,0.22141815,-0.52950982,0.10574505,-0.41580568,0.06183031,-0.07844269,0.76498601,-1.65216711
-5.65782891,2.39279432,-3.76592352,0.00578312,-0.05522564,0.31131768,-0.41600519,0.64497149,-0.37268429,0.45069458,-0.33959249,0.24104978,-0.50721124,0.10661225,-0.40269578,0.05958534,-0.07588148,0.78719785,-1.58061878
-5.65182591,2.46712330,-3.62807681,0.00602395,-0.05250637,0.32341902,-0.40898200,0.69268774,-0.36457553,0.45892130,-0.32780477,0.26234409,-0.48602573,0.10827312,-0.38928492,0.05746616,-0.07342130,0.81476007,-1.51287894
-5.64582291,2.55129863,-3.49793037,0.00633455,-0.04973940,0.33583574,-0.40236876,0.74342183,-0.35969734,0.46779034,-0.31630593,0.28530472,-0.46609425,0.11072209,-0.37575837,0.05547141,-0.07105411,0.84761881,-1.44920920
-5.63981991,2.64515875,-3.37601035,0.00671328,-0.04695176,0.34854380,-0.39622518,0.79695161,-0.35813996,0.47736497,-0.30512586,0.30992846,-0.44753719,0.11395178,-0.36230041,0.05360084,-0.06877033,0.88569861,-1.38983166
-5.63381691,2.74854812,-3.26276109,0.00715845,-0.04417033,0.36152883,-0.39060283,0.85302534,-0.35996289,0.48773382,-0.29429280,0.33620383,-0.43045363,0.11795296,-0.34909166,0.05185555,-0.06655955,0.92890236,-1.33492896
-5.62781391,2.86131017,-3.15854707,0.00766835,-0.04142119,0.37478466,-0.38554478,0.91136347,-0.36519165,0.49900696,-0.28383394,0.36410943,-0.41492119,0.12271437,-0.33630672,0.05023814,-0.06441131,0.97711046,-1.28464576
-5.62181091,2.98327705,-3.06365829,0.00824120,-0.03872913,0.38831140,-0.38108583,0.97166049,-0.37381530,0.51131092,-0.27377620,0.39361222,-0.40099678,0.12822239,-0.32411237,0.04875267,-0.06231588,1.03017910,-1.23909167
-5.61580790,3.11425643,-2.97831885,0.00887517,-0.03611722,0.40211318,-0.37725328,1.03358707,-0.38578504,0.52478280,-0.26414721,0.42466553,-0.38871785,0.13446063,-0.31266624,0.04740448,-0.06026506,1.08793780,-1.19834514
-5.60980490,3.25401637,-2.90269804,0.00956845,-0.03360646,0.41619565,-0.37406821,1.09679200,-0.40101400,0.53956373,-0.25497631,0.45720701,-0.37810429,0.14140953,-0.30211592,0.04619991,-0.05825289,1.15018621,-1.16245845
-5.60380190,3.40226864,-2.83692345,0.01031921,-0.03121562,0.43056339,-0.37154711,1.16090425,-0.41937828,0.55579206,-0.24629565,0.49115650,-0.36916072,0.14904588,-0.29259868,0.04514595,-0.05627630,1.21669041,-1.13146313
-5.59779890,3.55865199,-2.78109500,0.01112571,-0.02896116,0.44521740,-0.36970397,1.22553485,-0.44071943,0.57359654,-0.23814118,0.52641381,-0.36187891,0.15734242,-0.28424149,0.04424979,-0.05433567,1.28717894,-1.10537567
-5.59179590,3.72271593,-2.73529939,0.01198630,-0.02685722,0.46015273,-0.36855246,1.29027879,-0.46484813,0.59308986,-0.23055350,0.56285659,-0.35624044,0.16626763,-0.27716146,0.04351839,-0.05243525,1.36133885,-1.08420320
-5.58579290,3.89390647,-2.69962377,0.01289957,-0.02491576,0.47535653,-0.36810829,1.35471687,-0.49154920,0.61436279,-0.22357850,0.60033838,-0.35221920,0.17578560,-0.27146653,0.04295809,-0.05058343,1.43881204,-1.06794868
-5.57978989,4.07155461,-2.67416811,0.01386435,-0.02314671,0.49080653,-0.36839149,1.41841774,-0.52058775,0.63747919,-0.21726771,0.63868701,-0.34978376,0.18585610,-0.26725634,0.04257423,-0.04879293,1.51919241,-1.05661546
-5.57378689,4.25486867,-2.65905539,0.01487989,-0.02155824,0.50647004,-0.36942848,1.48094023,-0.55171611,0.66247211,-0.21167827,0.67770332,-0.34889944,0.19643494,-0.26462317,0.04237088,-0.04708070,1.60202391,-1.05021092
-5.56778389,4.44293096,-2.65443890,0.01594592,-0.02015695,0.52230357,-0.37125382,1.54183604,-0.58468151,0.68934103,-0.20687253,0.71716064,-0.34953000,0.20747450,-0.26365283,0.04235073,-0.04546776,1.68680014,-1.04874891
-5.56178089,4.63469961,-2.66050635,0.01706279,-0.01894820,0.53825316,-0.37391148,1.60065312,-0.61923397,0.71805041,-0.20291720,0.75680492,-0.35163907,0.21892446,-0.26442545,0.04251504,-0.04397886,1.77296543,-1.05225110
-5.55577789,4.82901555,-2.67748031,0.01823154,-0.01793632,0.55425516,-0.37745547,1.65693969,-0.65513412,0.74852930,-0.19988216,0.79635576,-0.35519108,0.23073281,-0.26701594,0.04286371,-0.04264193,1.85991796,-1.06074699
-5.54977489,5.02461473,-2.70561478,0.01945399,-0.01712482,0.57023772,-0.38194982,1.71024926,-0.69216049,0.78067223,-0.19783878,0.83550851,-0.36015190,0.24284692,-0.27149420,0.04339555,-0.04148743,1.94701475,-1.07427265
-5.54377189,5.22014517,-2.74518783,0.02073283,-0.01651653,0.58612263,-0.38746768,1.76014632,-0.73011598,0.81434089,-0.19685794,0.87393733,-0.36648918,0.25521465,-0.27792492,0.04410853,-0.04054757,2.03357874,-1.09286826
-5.53776888,5.41418833,-2.79649054,0.02207155,-0.01611376,0.60182748,-0.39408964,1.80621310,-0.76883297,0.84936663,-0.19700776,0.91129945,-0.37417244,0.26778555,-0.28636684,0.04500020,-0.03985540,2.11890776,-1.11657462
-5.53176588,5.60528363,-2.85981223,0.02347445,-0.01591823,0.61726802,-0.40190113,1.84805691,-0.80817683,0.88555341,-0.19835106,0.94724043,-0.38317295,0.28051182,-0.29687166,0.04606804,-0.03944382,2.20228519,-1.14542866
-5.52576288,5.79195529,-2.93542262,0.02494650,-0.01593109,0.63236049,-0.41098900,1.88531808,-0.84804753,0.92268101,-0.20094272,0.98140041,-0.39346355,0.29334919,-0.30948227,0.04730989,-0.03934449,2.28299195,-1.17945813
-5.51975988,5.97273998,-3.02355128,0.02649313,-0.01615278,0.64702372,-0.42143730,1.91767809,-0.88837917,0.96050826,-0.20482702,1.01342121,-0.40501833,0.30625746,-0.32423068,0.04872426,-0.03958674,2.36031949,-1.21867573
-5.51375688,6.14621401,-3.12436495,0.02811994,-0.01658279,0.66118092,-0.43332248,1.94486751,-0.92913737,0.99877599,-0.21003499,1.04295399,-0.41781232,0.31920063,-0.34113538,0.05031055,-0.04019646,2.43358309,-1.26307279
-5.50775388,6.31101870,-3.23794364,0.02983237,-0.01721948,0.67476100,-0.44670800,1.96667350,-0.97031456,1.03720971,-0.21658198,1.06966725,-0.43182115,0.33214670,-0.36019835,0.05206917,-0.04119494,2.50213505,-1.31261269
-5.50175088,6.46588260,-3.36425608,0.03163517,-0.01805971,0.68769916,-0.46163877,1.98294611,-1.01192332,1.07552169,-0.22446546,1.09325493,-0.44702058,0.34506697,-0.38140188,0.05400141,-0.04259787,2.56537712,-1.36722420
-5.49574787,6.60963955,-3.50313554,0.03353198,-0.01909859,0.69993697,-0.47813550,1.99360325,-1.05398818,1.11341262,-0.23366321,1.11344411,-0.46338611,0.35793490,-0.40470507,0.05610929,-0.04441430,2.62277157,-1.42679491
-5.48974487,6.74124175,-3.65425699,0.03552468,-0.02032911,0.71142163,-0.49618935,1.99863374,-1.09653609,1.15057274,-0.24413193,1.13000215,-0.48089234,0.37072454,-0.43004051,0.05839499,-0.04664579,2.67385040,-1.49116490
-5.48374187,6.85976730,-3.81711635,0.03761284,-0.02174184,0.72210464,-0.51575714,1.99809820,-1.13958626,1.18668261,-0.25580639,1.14274275,-0.49951222,0.38340862,-0.45731100,0.06086035,-0.04928566,2.71822231,-1.56012086
-5.47773887,6.96442214,-3.99101296,0.03979311,-0.02332468,0.73193992,-0.53675732,1.99212751,-1.18313972,1.22141366,-0.26859915,1.15153092,-0.51921598,0.39595638,-0.48638659,0.06350598,-0.05231848,2.75557708,-1.63339068
-5.47173587,7.05453661,-4.17503600,0.04205870,-0.02506266,0.74088150,-0.55906722,1.98091888,-1.22716930,1.25442886,-0.28240088,1.15628626,-0.53996988,0.40833124,-0.51710225,0.06633045,-0.05571967,2.78568710,-1.71063888
-5.46573287,7.12955738,-4.36805583,0.04439889,-0.02693778,0.74888102,-0.58252148,1.96472942,-1.27161054,1.28538359,-0.29708134,1.15698471,-0.56173448,0.42048855,-0.54925611,0.06932925,-0.05945547,2.80840626,-1.79146284
-5.45972986,7.18903553,-4.56872073,0.04679868,-0.02892907,0.75588524,-0.60691216,1.94386762,-1.31635403,1.31392707,-0.31249092,1.15365846,-0.58446257,0.43237343,-0.58260870,0.07249385,-0.06348302,2.82366620,-1.87539007
-5.45372686,7.23261221,-4.77545983,0.04923862,-0.03101262,0.76183376,-0.63199043,1.91868296,-1.36123962,1.33970465,-0.32846282,1.14639415,-0.60809682,0.44391901,-0.61688316,0.07581072,-0.06775088,2.83147021,-1.96187678
-5.44772386,7.26000336,-4.98649248,0.05169473,-0.03316186,0.76665728,-0.65747002,1.88955425,-1.40605293,1.36236107,-0.34481576,1.13532938,-0.63256697,0.45504513,-0.65176666,0.07926059,-0.07219968,2.83188540,-2.05030781
-5.44172086,7.27098477,-5.19984433,0.05413875,-0.03534792,0.77027654,-0.68303234,1.85687727,-1.45052421,1.38154487,-0.36135714,1.12064773,-0.65778688,0.46565771,-0.68691313,0.08281772,-0.07676320,2.82503352,-2.13999816
-5.43571786,7.26537931,-5.41337015,0.05653847,-0.03754012,0.77260214,-0.70833312,1.82105234,-1.49432990,1.39691406,-0.37788659,1.10257261,-0.68365149,0.47564880,-0.72194735,0.08644961,-0.08136963,2.81108118,-2.23019643
-5.42971486,7.24304750,-5.62478324,0.05885841,-0.03970658,0.77353539,-0.73301045,1.78247258,-1.53709663,1.40814288,-0.39419986,1.08136009,-0.71003385,0.48489756,-0.75647035,0.09011685,-0.08594311,2.79023010,-2.32009011
-5.42371186,7.20388263,-5.83169105,0.06106056,-0.04181499,0.77297029,-0.75669384,1.74151342,-1.57840775,1.41492973,-0.41009279,1.05729131,-0.73678241,0.49327199,-0.79006628,0.09377342,-0.09040553,2.76270805,-2.40881321
-5.41770885,7.14781127,-6.03163647,0.06310545,-0.04383342,0.77079657,-0.77901414,1.69852414,-1.61781201,1.41700579,-0.42536547,1.03066462,-0.76371896,0.50063168,-0.82231039,0.09736722,-0.09467845,2.72876108,-2.49545613
-5.41170585,7.07479950,-6.22214414,0.06495325,-0.04573120,0.76690372,-0.79961378,1.65382171,-1.65483421,1.41414420,-0.43982629,1.00178798,-0.79063731,0.50683119,-0.85277821,0.10084109,-0.09868515,2.68864751,-2.57907796
-5.40570285,6.98486498,-6.40077086,0.06656503,-0.04747985,0.76118598,-0.81815706,1.60768747,-1.68898729,1.40616925,-0.45329592,0.97097189,-0.81730303,0.51172426,-0.88105562,0.10413406,-0.10235280,2.64263415,-2.65872130
-5.39969985,6.87809433,-6.56515903,0.06790405,-0.04905406,0.75354791,-0.83434008,1.56036673,-1.71978573,1.39296522,-0.46561102,0.93852323,-0.84345451,0.51516859,-0.90674946,0.10718295,-0.10561452,2.59099486,-2.73342943
-5.39369685,6.75466498,-6.71309211,0.06893706,-0.05043252,0.74391039,-0.84790001,1.51207141,-1.74675953,1.37448435,-0.47662773,0.90474014,-0.86880553,0.51703092,-0.92949861,0.10992420,-0.10841144,2.53401156,-2.80226579
-5.38769385,6.61487022,-6.84255062,0.06963551,-0.05159883,0.73221672,-0.85862323,1.46298552,-1.76946861,1.35075351,-0.48622473,0.86990819,-0.89304940,0.51719238,-0.94898491,0.11229588,-0.11069455,2.47197753,-2.86433535
-5.38169085,6.45914610,-6.95176741,0.06997664,-0.05254219,0.71843845,-0.86635224,1.41327304,-1.78751711,1.32187906,-0.49430594,0.83429799,-0.91586479,0.51555374,-0.96494375,0.11423975,-0.11242635,2.40520275,-2.91880759
-5.37568784,6.28809821,-7.03928060,0.06994442,-0.05325802,0.70258077,-0.87099103,1.36308802,-1.80056723,1.28804970,-0.50080268,0.79816399,-0.93692312,0.51204047,-0.97717384,0.11570340,-0.11358216,2.33402090,-2.96494031
-5.36968484,6.10252687,-7.10398251,0.06953024,-0.05374840,0.68468695,-0.87250870,1.31258603,-1.80835216,1.24953686,-0.50567543,0.76174467,-0.95589748,0.50660717,-0.98554573,0.11664220,-0.11415114,2.25879727,-3.00210385
-5.36368184,5.90344868,-7.14516307,0.06873336,-0.05402228,0.66484176,-0.87094140,1.26193644,-1.81068799,1.20669271,-0.50891493,0.72526380,-0.97247269,0.49924145,-0.99000883,0.11702116,-0.11413687,2.17993718,-3.02980451
-5.35767884,5.69211306,-7.16254574,0.06756107,-0.05409555,0.64317357,-0.86639236,1.21133473,-1.80748399,1.15994554,-0.51054280,0.68893255,-0.98635613,0.48996681,-0.99059639,0.11681643,-0.11355749,2.09789412,-3.04770649
-5.35167584,5.47001212,-7.15631444,0.06602864,-0.05399084,0.61985503,-0.85903017,1.16101426,-1.79875113,1.10979284,-0.51061145,0.65295225,-0.99728905,0.47884451,-0.98742827,0.11601653,-0.11244546,2.01317694,-3.05565118
-5.34567284,5.23888308,-7.12712979,0.06415890,-0.05373708,0.59510228,-0.84908530,1.11125659,-1.78460852,1.05679220,-0.50920338,0.61751748,-1.00505754,0.46597434,-0.98071120,0.11462316,-0.11084678,1.92635541,-3.05367277
