energy_ev,total_up,C_s_up,C_p_up,Na_s_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.80790395,3.28301403,0.04215564,0.16658021,0.81098687,0.03813357,1.79420078,0.83586658,0.52922055
-5.80190095,3.25415228,0.04105354,0.16934106,0.80760064,0.03815411,1.77311934,0.83469967,0.52601077
-5.79589795,3.21172377,0.03974944,0.17157134,0.80047175,0.03798398,1.74447493,0.83095605,0.52031986
-5.78989495,3.15686757,0.03826444,0.17328028,0.78973682,0.03763068,1.70897922,0.82493737,0.51227574
-5.78389195,3.09102170,0.03662362,0.17449962,0.77561921,0.03710568,1.66749574,0.81702358,0.50206636
-5.77788894,3.01588683,0.03485521,0.17528343,0.75842092,0.03642422,1.62101768,0.80766642,0.48993508
-5.77188594,2.93338314,0.03298970,0.17570729,0.73851234,0.03560494,1.57064242,0.79738061,0.47617444
-5.76588294,2.84560161,0.03105900,0.17586658,0.71632017,0.03466948,1.51754390,0.78673283,0.46111874
-5.75987994,2.75475137,0.02909551,0.17587412,0.69231412,0.03364200,1.46294345,0.77632861,0.44513533
-5.75387694,2.66310464,0.02713131,0.17585708,0.66699274,0.03254855,1.40808009,0.76679758,0.42861529
-5.74787394,2.57294075,0.02519741,0.17595332,0.64086887,0.03141652,1.35418108,0.75877721,0.41196351
-5.74187094,2.48649073,0.02332306,0.17630719,0.61445523,0.03027390,1.30243338,0.75289551,0.39558860
-5.73586793,2.40588371,0.02153522,0.17706501,0.58825046,0.02914863,1.25395674,0.74975311,0.37989279
-5.72986493,2.33309643,0.01985809,0.17837027,0.56272615,0.02806787,1.20977888,0.74990506,0.36526231
-5.72386193,2.26990673,0.01831276,0.18035878,0.53831504,0.02705733,1.17081325,0.75384301,0.35205814
-5.71785893,2.21785208,0.01691702,0.18315379,0.51540081,0.02614060,1.13783973,0.76197817,0.34060763
-5.71185593,2.17819374,0.01568521,0.18686139,0.49430961,0.02533851,1.11148848,0.77462563,0.33119696
-5.70585293,2.15188731,0.01462819,0.19156619,0.47530346,0.02466862,1.09222718,0.79199060,0.32406470
-5.69984992,2.13956011,0.01375334,0.19732750,0.45857569,0.02414472,1.08035187,0.81415711,0.31939643
-5.69384692,2.14149584,0.01306472,0.20417619,0.44424843,0.02377647,1.07598136,0.84107963,0.31732059
-5.68784392,2.15762685,0.01256314,0.21211216,0.43237207,0.02356914,1.07905550,0.87257821,0.31790561
-5.68184092,2.18753437,0.01224640,0.22110283,0.42292675,0.02352343,1.08933715,0.90833744,0.32115827
-5.67583792,2.23045672,0.01210941,0.23108238,0.41582569,0.02363551,1.10641805,0.94790951,0.32702340
-5.66983492,2.28530576,0.01214447,0.24195218,0.41092016,0.02389708,1.12972846,0.99072171,0.33538487
-5.66383192,2.35069135,0.01234142,0.25358209,0.40800608,0.02429565,1.15855063,1.03608826,0.34606791
-5.65782891,2.42495365,0.01268791,0.26581295,0.40683184,0.02481489,1.19203577,1.08322642,0.35884270
-5.65182591,2.50620288,0.01316958,0.27846004,0.40710730,0.02543512,1.22922456,1.13127663,0.37342919
-5.64582291,2.59236579,0.01377033,0.29131745,0.40851350,0.02613394,1.26907062,1.17932606,0.38950315
-5.63981991,2.68123796,0.01447254,0.30416342,0.41071297,0.02688689,1.31046669,1.22643508,0.40670336
-5.63381691,2.77054081,0.01525736,0.31676632,0.41336030,0.02766820,1.35227288,1.27166572,0.42463973
-5.62781391,2.85798179,0.01610495,0.32889115,0.41611266,0.02845161,1.39334631,1.31411114,0.44290239
-5.62181091,2.94131621,0.01699481,0.34030647,0.41863991,0.02921120,1.43257136,1.35292506,0.46107138
-5.61580790,3.01840869,0.01790611,0.35079131,0.42063423,0.02992217,1.46888964,1.38734998,0.47872684
-5.60980490,3.08729240,0.01881806,0.36014199,0.42181865,0.03056166,1.50132872,1.41674310,0.49545938
-5.60380190,3.14622395,0.01971026,0.36817848,0.42195462,0.03110942,1.52902871,1.44059863,0.51088040
-5.59779890,3.19373202,0.02056314,0.37475008,0.42084805,0.03154843,1.55126563,1.45856571,0.52463196
-5.59179590,3.22865768,0.02135831,0.37974018,0.41835392,0.03186543,1.56747076,1.47046085,0.53639600
-5.58579290,3.25018505,0.02207904,0.38306992,0.41437918,0.03205124,1.57724517,1.47627439,0.54590253
-5.57978989,3.25786073,0.02271057,0.38470050,0.40888393,0.03210101,1.58036882,1.47617049,0.55293640
-5.57378689,3.25160129,0.02324050,0.38463410,0.40188084,0.03201427,1.57680380,1.47048049,0.55734263
-5.56778389,3.23168828,0.02365909,0.38291336,0.39343295,0.03179480,1.56669153,1.45968988,0.55902983
-5.56178089,3.19875098,0.02395951,0.37961932,0.38364984,0.03145042,1.55034398,1.44441922,0.55797171
-5.55577789,3.15373736,0.02413795,0.37486805,0.37268240,0.03099255,1.52822920,1.42539987,0.55420658
-5.54977489,3.09787447,0.02419376,0.36880595,0.36071645,0.03043570,1.50095176,1.40344533,0.54783478
-5.54377189,3.03261986,0.02412934,0.36160409,0.34796543,0.02979684,1.46922878,1.37941960,0.53901428
-5.53776888,2.95960596,0.02395010,0.35345163,0.33466232,0.02909470,1.43386265,1.35420359,0.52795442
-5.53176588,2.88057970,0.02366412,0.34454877,0.32105136,0.02834899,1.39571143,1.32866134,0.51490817
-5.52576288,2.79733990,0.02328190,0.33509949,0.30737960,0.02757970,1.35565821,1.30360717,0.50016324
-5.51975988,2.71167490,0.02281591,0.32530430,0.29388870,0.02680628,1.31458058,1.27977538,0.48403226
-5.51375688,2.62530299,0.02228012,0.31535344,0.28080725,0.02604695,1.27332147,1.25779353,0.46684257
-5.50775388,2.53981786,0.02168945,0.30542077,0.26834383,0.02531813,1.23266248,1.23816070,0.44892594
-5.50175088,2.45664117,0.02105922,0.29565852,0.25668099,0.02463381,1.19330056,1.22123121,0.43060859
-5.49574787,2.37698386,0.02040458,0.28619323,0.24597040,0.02400521,1.15582901,1.20720473,0.41220193
-5.48974487,2.30181729,0.01973996,0.27712287,0.23632914,0.02344047,1.12072324,1.19612282,0.39399432
-5.48374187,2.23185515,0.01907859,0.26851535,0.22783742,0.02294447,1.08833160,1.18787208,0.37624407
-5.47773887,2.16754608,0.01843206,0.26040835,0.22053746,0.02251882,1.05887156,1.18219348,0.35917394
-5.47173587,2.10907681,0.01780998,0.25281043,0.21443378,0.02216197,1.03243086,1.17869729,0.34296714
-5.46573287,2.05638513,0.01721971,0.24570328,0.20949464,0.02186945,1.00897348,1.17688299,0.32776500
-5.45972986,2.00918140,0.01666623,0.23904508,0.20565462,0.02163417,0.98834976,1.17616281,0.31366617
-5.45372686,1.96697725,0.01615214,0.23277449,0.20281818,0.02144685,0.97031001,1.17588810,0.30072731
-5.44772386,1.92911977,0.01567768,0.22681535,0.20086394,0.02129648,0.95452088,1.17537707,0.28896511
-5.44172086,1.89482929,0.01524095,0.22108161,0.19964974,0.02117086,0.94058355,1.17394274,0.27835943
-5.43571786,1.86323916,0.01483815,0.21548236,0.19901794,0.02105711,0.92805290,1.17091997,0.26885733
-5.42971486,1.83343547,0.01446395,0.20992667,0.19880108,0.02094224,0.91645697,1.16569042,0.26037784
-5.42371186,1.80449544,0.01411182,0.20432810,0.19882754,0.02081358,0.90531571,1.15770441,0.25281714
-5.41770885,1.77552288,0.01377447,0.19860856,0.19892701,0.02065933,0.89415864,1.14649925,0.24605399
-5.41170585,1.74567967,0.01344430,0.19270159,0.19893567,0.02046894,0.88254067,1.13171311,0.23995518
-5.40570285,1.71421254,0.01311378,0.18655477,0.19870092,0.02023340,0.87005578,1.11309445,0.23438085
-5.39969985,1.68047448,0.01277581,0.18013140,0.19808543,0.01994559,0.85634837,1.09050675,0.22918957
-5.39369685,1.64394066,0.01242412,0.17341122,0.19697061,0.01960043,0.84112197,1.06392877,0.22424295
-5.38769385,1.60421887,0.01205346,0.16639052,0.19525921,0.01919500,0.82414545,1.03345065,0.21940982
-5.38169085,1.56105470,0.01165987,0.15908141,0.19287717,0.01872858,0.80525671,0.99926629,0.21456985
-5.37568784,1.51433191,0.01124076,0.15151055,0.18977467,0.01820267,0.78436414,0.96166266,0.20961662
-5.36968484,1.46406863,0.01079498,0.14371739,0.18592634,0.01762085,0.76144593,0.92100673,0.20446002
-5.36368184,1.41040992,0.01032280,0.13575205,0.18133079,0.01698869,0.73654759,0.87773071,0.19902816
-5.35767884,1.35361747,0.00982582,0.12767301,0.17600939,0.01631358,0.70977794,0.83231642,0.19326861
-5.35167584,1.29405712,0.00930686,0.11954468,0.17000455,0.01560452,0.68130389,0.78527925,0.18714906
-5.34567284,1.23218485,0.00876973,0.11143504,0.16337738,0.01487194,0.65134423,0.73715269,0.18065751
-5.33966983,1.16853185,0.00821907,0.10341336,0.15620517,0.01412745,0.62016278,0.68847361,0.17380184
-5.33366683,1.10368923,0.00766008,0.09554815,0.14857843,0.01338362,0.58806109,0.63976901,0.16660901
-5.32766383,1.03829290,0.00709831,0.08790538,0.14059787,0.01265379,0.55537093,0.59154443,0.15912375
-5.32166083,0.97300886,0.00653945,0.08054704,0.13237141,0.01195184,0.52244687,0.54427425,0.15140693
-5.31565783,0.90851943,0.00598908,0.07352990,0.12401117,0.01129198,0.48965891,0.49839412,0.14353359
-5.30965483,0.84551048,0.00545252,0.06690474,0.11563072,0.01068859,0.45738554,0.45429541,0.13559075
-5.30365183,0.78465996,0.00493467,0.06071577,0.10734252,0.01015606,0.42600728,0.41232165,0.12767506
-5.29764882,0.72662783,0.00443994,0.05500036,0.09925571,0.00970855,0.39590071,0.37276695,0.11989028
-5.29164582,0.67204740,0.00397209,0.04978903,0.09147426,0.00935991,0.36743322,0.33587605,0.11234486
-5.28564282,0.62151817,0.00353428,0.04510557,0.08409548,0.00912348,0.34095845,0.30184589,0.10514947
-5.27963982,0.57560004,0.00312903,0.04096737,0.07720894,0.00901189,0.31681244,0.27082841,0.09841471
-5.27363682,0.53480898,0.00275827,0.03738577,0.07089571,0.00903695,0.29531055,0.24293433,0.09224893
-5.26763382,0.49961379,0.00242337,0.03436657,0.06522801,0.00920945,0.27674503,0.21823758,0.08675632
-5.26163082,0.47043405,0.00212530,0.03191048,0.06026908,0.00953891,0.26138325,0.19678020,0.08203519
-5.25562781,0.44763893,0.00186465,0.03001357,0.05607338,0.01003348,0.24946654,0.17857741,0.07817655
-5.24962481,0.43154664,0.00164180,0.02866774,0.05268688,0.01069966,0.24120937,0.16362266,0.07526289
-5.24362181,0.42242448,0.00145705,0.02786111,0.05014751,0.01154210,0.23679899,0.15189231,0.07336721
-5.23761881,0.42048898,0.00131072,0.02757833,0.04848567,0.01256345,0.23639517,0.14334998,0.07255225
-5.23161581,0.42590624,0.00120328,0.02780093,0.04772465,0.01376414,0.24013000,0.13795021,0.07286990
-5.22561281,0.43879196,0.00113549,0.02850747,0.04788103,0.01514224,0.24810769,0.13564147,0.07436069
-5.21960980,0.45921121,0.00110850,0.02967381,0.04896496,0.01669333,0.26040410,0.13636826,0.07705343
-5.21360680,0.48717769,0.00112392,0.03127325,0.05098014,0.01841044,0.27706596,0.14007245,0.08096477
-5.20760380,0.52265241,0.00118392,0.03327668,0.05392381,0.02028404,0.29810976,0.14669360,0.08609888
-5.20160080,0.56554174,0.00129126,0.03565275,0.05778632,0.02230207,0.32352017,0.15616854,0.09244705
-5.19559780,0.61569487,0.00144930,0.03836801,0.06255066,0.02445010,0.35324808,0.16842999,0.09998724
-5.18959480,0.67290072,0.00166205,0.04138713,0.06819171,0.02671145,0.38720816,0.18340453,0.10868361
-5.18359180,0.73688445,0.00193406,0.04467308,0.07467542,0.02906749,0.42527622,0.20100988,0.11848609
-5.17758879,0.80730378,0.00227038,0.04818739,0.08195792,0.03149796,0.46728629,0.22115175,0.12932987
-5.17158579,0.88374538,0.00267646,0.05189044,0.08998455,0.03398129,0.51302778,0.24372033,0.14113506
-5.16558279,0.96572162,0.00315798,0.05574172,0.09868909,0.03649502,0.56224270,0.26858670,0.15380645
-5.15957979,1.05266800,0.00372065,0.05970018,0.10799303,0.03901624,0.61462345,0.29559939,0.16723347
-5.15357679,1.14394174,0.00437003,0.06372455,0.11780525,0.04152195,0.66981119,0.32458125,0.18129041
-5.14757379,1.23882175,0.00511121,0.06777366,0.12802189,0.04398952,0.72739515,0.35532691,0.19583711
-5.14157079,1.33651052,0.00594858,0.07180679,0.13852676,0.04639703,0.78691326,0.38760105,0.21071991
-5.13556778,1.43613816,0.00688548,0.07578391,0.14919219,0.04872359,0.84785406,0.42113771,0.22577325
-5.12956478,1.53676889,0.00792391,0.07966602,0.15988043,0.05094962,0.90966036,0.45564075,0.24082167
-5.12356178,1.63741028,0.00906418,0.08341540,0.17044558,0.05305702,0.97173469,0.49078574,0.25568242
-5.11755878,1.73702522,0.01030461,0.08699580,0.18073605,0.05502930,1.03344659,0.52622315,0.27016857
-5.11155578,1.83454675,0.01164129,0.09037270,0.19059751,0.05685167,1.09414182,0.56158310,0.28409263
-5.10555278,1.92889548,0.01306777,0.09351351,0.19987630,0.05851096,1.15315332,0.59648147,0.29727054
-5.09954977,2.01899947,0.01457496,0.09638776,0.20842306,0.05999564,1.20981382,0.63052727,0.30952601
-5.09354677,2.10381595,0.01615099,0.09896735,0.21609662,0.06129569,1.26346979,0.66333122,0.32069506
-5.08754377,2.18235450,0.01778121,0.10122674,0.22276785,0.06240251,1.31349630,0.69451510,0.33063048
-5.08154077,2.25370090,0.01944830,0.10314324,0.22832344,0.06330879,1.35931242,0.72372167,0.33920630
-5.07553777,2.31704088,0.02113248,0.10469734,0.23266929,0.06400847,1.40039661,0.75062481,0.34632179
-5.06953477,2.37168285,0.02281176,0.10587299,0.23573355,0.06449664,1.43630148,0.77493936,0.35190505
-5.06353177,2.41707883,0.02446247,0.10665800,0.23746893,0.06476955,1.46666742,0.79643041,0.35591585
-5.05752876,2.45284253,0.02605969,0.10704443,0.23785433,0.06482464,1.49123442,0.81492147,0.35834776
-5.05152576,2.47876384,0.02757790,0.10702897,0.23689571,0.06466062,1.50985159,0.83030121,0.35922915
-5.04552276,2.49481890,0.02899167,0.10661332,0.23462596,0.06427763,1.52248385,0.84252842,0.35862337
-5.03951976,2.50117513,0.03027634,0.10580454,0.23110403,0.06367740,1.52921541,0.85163481,0.35662765
-5.03351676,2.49819081,0.03140878,0.10461535,0.22641311,0.06286342,1.53024965,0.85772551,0.35337109
-5.02751376,2.48640883,0.03236812,0.10306432,0.22065812,0.06184117,1.52590543,0.86097715,0.34901147
-5.02151076,2.46654474,0.03313636,0.10117595,0.21396248,0.06061826,1.51660950,0.86163336,0.34373122
-5.01550775,2.43946903,0.03369904,0.09898066,0.20646444,0.05920461,1.50288547,0.85999789,0.33773252
-5.00950475,2.40618436,0.03404565,0.09651459,0.19831296,0.05761251,1.48533926,0.85642548,0.33123177
-5.00350175,2.36779812,0.03417003,0.09381925,0.18966351,0.05585660,1.46464176,0.85131069,0.32445361
-4.99749875,2.32549126,0.03407057,0.09094107,0.18067380,0.05395386,1.44150899,0.84507510,0.31762466
-4.99149575,2.28048444,0.03375024,0.08793074,0.17149964,0.05192335,1.41668055,0.83815334,0.31096730
-4.98549275,2.23400260,0.03321651,0.08484241,0.16229121,0.04978598,1.39089703,0.83097835,0.30469359
-4.97948974,2.18723909,0.03248106,0.08173284,0.15318960,0.04756415,1.36487720,0.82396645,0.29899960
-4.97348674,2.14132087,0.03155939,0.07866043,0.14432398,0.04528124,1.33929581,0.81750289,0.29406037
-4.96748374,2.09727570,0.03047030,0.07568411,0.13580930,0.04296118,1.31476275,0.81192814,0.29002562
-4.96148074,2.05600285,0.02923523,0.07286238,0.12774456,0.04062784,1.29180438,0.80752579,0.28701627
-4.95547774,2.01824809,0.02787759,0.07025215,0.12021170,0.03830445,1.27084780,0.80451222,0.28512206
-4.94947474,1.98458409,0.02642202,0.06790775,0.11327505,0.03601308,1.25220851,0.80302875,0.28440006
-4.94347174,1.95539679,0.02489366,0.06587996,0.10698127,0.03377407,1.23608200,0.80313628,0.28487430
-4.93746873,1.93087820,0.02331742,0.06421507,0.10135976,0.03160556,1.22253965,0.80481291,0.28653638
-4.93146573,1.91102595,0.02171733,0.06295404,0.09642338,0.02952314,1.21152893,0.80795448,0.28934689
-4.92546273,1.89564930,0.02011594,0.06213181,0.09216952,0.02753951,1.20287807,0.81237809,0.29323781
-4.91945973,1.88438153,0.01853387,0.06177658,0.08858138,0.02566435,1.19630481,0.81782850,0.29811544
-4.91345673,1.87669794,0.01698938,0.06190929,0.08562934,0.02390421,1.19142902,0.82398705,0.30386387
-4.90745373,1.87193874,0.01549815,0.06254312,0.08327252,0.02226259,1.18778861,0.83048298,0.31034888
-4.90145073,1.86933586,0.01407310,0.06368303,0.08146030,0.02074005,1.18485808,0.83690646,0.31742190
-4.89544772,1.86804256,0.01272434,0.06532545,0.08013399,0.01933455,1.18206901,0.84282304,0.32492410
-4.88944472,1.86716464,0.01145924,0.06745798,0.07922838,0.01804167,1.17883170,0.84778890,0.33269022
-4.88344172,1.86579210,0.01028259,0.07005917,0.07867338,0.01685510,1.17455702,0.85136622,0.34055227
-4.87743872,1.86302999,0.00919676,0.07309839,0.07839564,0.01576702,1.16867781,0.85313836,0.34834283
-4.87143572,1.85802743,0.00820204,0.07653586,0.07832015,0.01476853,1.16066890,0.85272397,0.35589792
-4.86543272,1.85000390,0.00729686,0.08032272,0.07837185,0.01385016,1.15006516,0.84978983,0.36305944
-4.85942971,1.83827185,0.00647818,0.08440136,0.07847718,0.01300222,1.13647685,0.84406176,0.36967727
-4.85342671,1.82225524,0.00574175,0.08870593,0.07856564,0.01221525,1.11960197,0.83533346,0.37561087
-4.84742371,1.80150351,0.00508250,0.09316309,0.07857132,0.01148028,1.09923510,0.82347276,0.38073063
-4.84142071,1.77570084,0.00449474,0.09769300,0.07843419,0.01078917,1.07527271,0.80842543,0.38491897
-4.83541771,1.74467086,0.00397249,0.10221067,0.07810149,0.01013477,1.04771485,0.79021634,0.38807126
-4.82941471,1.70837681,0.00350969,0.10662750,0.07752876,0.00951106,1.01666329,0.76894800,0.39009678
-4.82341171,1.66691775,0.00310035,0.11085327,0.07668079,0.00891326,0.98231655,0.74479680,0.39091955
-4.81740870,1.62052125,0.00273878,0.11479818,0.07553222,0.00833779,0.94496195,0.71800701,0.39047938
-4.81140570,1.56953311,0.00241962,0.11837529,0.07406803,0.00778229,0.90496533,0.68888305,0.38873299
-4.80540270,1.51440477,0.00213798,0.12150303,0.07228355,0.00724547,0.86275886,0.65778016,0.38565518
-4.79939970,1.45567907,0.00188945,0.12410775,0.07018428,0.00672708,0.81882756,0.62509410,0.38124024
-4.79339670,1.39397502,0.00167018,0.12612632,0.06778541,0.00622771,0.77369498,0.59125009,0.37550329
-4.78739370,1.32997208,0.00147682,0.12750862,0.06511100,0.00574869,0.72790876,0.55669156,0.36848166
-4.78139070,1.26439449,0.00130657,0.12821969,0.06219294,0.00529190,0.68202637,0.52186897,0.36023611
-4.77538769,1.19799615,0.00115714,0.12824179,0.05906975,0.00485970,0.63660163,0.48722903,0.35085189
-4.76938469,1.13154633,0.00102671,0.12757584,0.05578514,0.00445477,0.59217232,0.45320480,0.34043940
-4.76338169,1.06581649,0.00091396,0.12624257,0.05238653,0.00408000,0.54924919,0.42020664,0.32913452
-4.75737869,1.00156841,0.00081801,0.12428310,0.04892354,0.00373847,0.50830654,0.38861444,0.31709836
-4.75137569,0.93954372,0.00073843,0.12175896,0.04544653,0.00343334,0.46977461,0.35877110,0.30451658
-4.74537269,0.88045494,0.00067523,0.11875160,0.04200520,0.00316791,0.43403372,0.33097736,0.29159801
-4.73936968,0.82497793,0.00062885,0.11536137,0.03864733,0.00294556,0.40141019,0.30548808,0.27857277
-4.73336668,0.77374578,0.00060020,0.11170599,0.03541777,0.00276981,0.37217404,0.28250979,0.26568978
-4.72736368,0.72734397,0.00059063,0.10791857,0.03235757,0.00264440,0.34653824,0.26219954,0.25321378
-4.72136068,0.68630672,0.00060199,0.10414522,0.02950341,0.00257331,0.32465941,0.24466496,0.24142179
-4.71535768,0.65111441,0.00063663,0.10054233,0.02688723,0.00256089,0.30663977,0.22996532,0.23059924
-4.70935468,0.62219178,0.00069744,0.09727359,0.02453605,0.00261188,0.29253019,0.21811354,0.22103569
-4.70335168,0.59990677,0.00078783,0.09450674,0.02247210,0.00273153,0.28233402,0.20907897,0.21302017
-4.69734867,0.58456979,0.00091176,0.09241017,0.02071297,0.00292563,0.27601155,0.20279080,0.20683634
-4.69134567,0.57643308,0.00107371,0.09114933,0.01927204,0.00320051,0.27348489,0.19914189,0.20275735
-4.68534267,0.57569002,0.00127865,0.09088310,0.01815889,0.00356311,0.27464296,0.19799308,0.20104044
-4.67933967,0.58247406,0.00153197,0.09176005,0.01737979,0.00402085,0.27934650,0.19917757,0.20192139
-4.67333667,0.59685706,0.00183943,0.09391458,0.01693818,0.00458157,0.28743275,0.20250547,0.20560873
-4.66733367,0.61884691,0.00220698,0.09746317,0.01683511,0.00525335,0.29871972,0.20776834,0.21227786
-4.66133067,0.64838416,0.00264063,0.10250055,0.01706958,0.00604432,0.31300990,0.21474356,0.22206498
-4.65532766,0.68533777,0.00314624,0.10909602,0.01763873,0.00696235,0.33009311,0.22319847,0.23506108
-4.64932466,0.72949992,0.00372933,0.11728993,0.01853802,0.00801472,0.34974859,0.23289432,0.25130610
-4.64332166,0.78058008,0.00439477,0.12709045,0.01976109,0.00920771,0.37174611,0.24358974,0.27078327
-4.63731866,0.83819859,0.00514650,0.13847071,0.02129965,0.01054615,0.39584622,0.25504389,0.29341411
-4.63131566,0.90188030,0.00598726,0.15136657,0.02314311,0.01203294,0.42179957,0.26701915,0.31905416
-4.62531266,0.97104854,0.00691824,0.16567506,0.02527820,0.01366859,0.44934551,0.27928340,0.34748987
-4.61930965,1.04502042,0.00793882,0.18125371,0.02768847,0.01545066,0.47821019,0.29161188,0.37843689
-4.61330665,1.12300385,0.00904626,0.19792088,0.03035378,0.01737338,0.50810420,0.30378864,0.41154007
-4.60730365,1.20409715,0.01023546,0.21545738,0.03324982,0.01942721,0.53872034,0.31560777,0.44637556
-4.60130065,1.28729199,0.01149883,0.23360923,0.03634769,0.02159856,0.56973158,0.32687429,0.48245513
-4.59529765,1.37148023,0.01282613,0.25209185,0.03961360,0.02386959,0.60078980,0.33740496,0.51923293
-4.58929465,1.45546519,0.01420448,0.27059548,0.04300878,0.02621818,0.63152548,0.34702897,0.55611472
-4.58329165,1.53797761,0.01561842,0.28879193,0.04648953,0.02861803,0.66154871,0.35558872,0.59246950
-4.57728864,1.61769640,0.01705011,0.30634241,0.05000761,0.03103899,0.69045193,0.36294071,0.62764337
-4.57128564,1.69327396,0.01847962,0.32290621,0.05351079,0.03344750,0.71781427,0.36895650,0.66097523
-4.56528264,1.76336550,0.01988535,0.33815003,0.05694381,0.03580728,0.74320790,0.37352398,0.69181386
-4.55927964,1.82666168,0.02124451,0.35175757,0.06024942,0.03808013,0.76620609,0.37654883,0.71953587
-4.55327664,1.88192333,0.02253369,0.36343897,0.06336984,0.04022695,0.78639296,0.37795604,0.74356375
-4.54727364,1.92801708,0.02372958,0.37293985,0.06624830,0.04220878,0.80337456,0.37769174,0.76338325
-4.54127064,1.96395043,0.02480957,0.38004935,0.06883073,0.04398797,0.81679076,0.37572486,0.77855959
-4.53526763,1.98890457,0.02575252,0.38460701,0.07106757,0.04552936,0.82632770,0.37204882,0.78875141
-4.52926463,2.00226372,0.02653943,0.38650802,0.07291554,0.04680147,0.83172990,0.36668302,0.79372220
-4.52326163,2.00363919,0.02715406,0.38570669,0.07433930,0.04777750,0.83281167,0.35967390,0.79334831
-4.51725863,1.99288727,0.02758349,0.38221794,0.07531306,0.04843635,0.82946704,0.35109565,0.78762350
-4.51125563,1.97011977,0.02781859,0.37611676,0.07582183,0.04876333,0.82167776,0.34105028,0.77665951
-4.50525263,1.93570669,0.02785432,0.36753560,0.07586244,0.04875077,0.80951887,0.32966712,0.76068280
-4.49924962,1.89027080,0.02768992,0.35666002,0.07544423,0.04839826,0.79316139,0.31710157,0.74002760
-4.49324662,1.83467421,0.02732897,0.34372256,0.07458936,0.04771277,0.77287209,0.30353330,0.71512551
