energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-2.87843922,5.67284889,0.01037901,1.96579491,0.41650761,0.72650447,0.01280895,1.31721782,1.92249432,1.78616857
-2.87243622,5.21028114,0.00942419,1.80166427,0.39055505,0.66042423,0.01133971,1.21861451,1.74556411,1.64473264
-2.86643322,4.76696756,0.00849766,1.64306961,0.36573691,0.59817324,0.01001540,1.12570195,1.57648023,1.50793879
-2.86043022,4.34530409,0.00760873,1.49107224,0.34221855,0.53988328,0.00882524,1.03883075,1.41630698,1.37664517
-2.85442721,3.94723360,0.00676507,1.34654205,0.32015950,0.48562138,0.00775856,0.95830031,1.26588876,1.25156311
-2.84842421,3.57426747,0.00597275,1.21015831,0.29971618,0.43539696,0.00680497,0.88437122,1.12585351,1.13326031
-2.84242121,3.22751497,0.00523614,1.08241539,0.28104397,0.38916964,0.00595453,0.81727651,0.99662144,1.02216703
-2.83641821,2.90771801,0.00455807,0.96363254,0.26429845,0.34685736,0.00519782,0.75723105,0.87841827,0.91858484
-2.83041521,2.61528910,0.00393987,0.85396700,0.24963571,0.30834449,0.00452602,0.70443849,0.77129205,0.82269718
-2.82441221,2.35035021,0.00338157,0.75342972,0.23721161,0.27348947,0.00393093,0.65909528,0.67513268,0.73458118
-2.81840920,2.11277088,0.00288206,0.66190278,0.22717998,0.24213191,0.00340497,0.62139162,0.58969296,0.65422005
-2.81240620,1.90220373,0.00243926,0.57915771,0.21968964,0.21409887,0.00294118,0.59150914,0.51461048,0.58151565
-2.80640320,1.71811636,0.00205034,0.50487418,0.21488054,0.18921017,0.00253320,0.56961541,0.44942921,0.51630069
-2.80040020,1.55981859,0.00171190,0.43865815,0.21287900,0.16728279,0.00217522,0.55585566,0.39362024,0.45835018
-2.79439720,1.42648482,0.00142018,0.38005932,0.21379219,0.14813420,0.00186199,0.55034196,0.34660103,0.40739203
-2.78839420,1.31717130,0.00117121,0.32858715,0.21770222,0.13158486,0.00158873,0.55314050,0.30775266,0.36311644
-2.78239120,1.23082867,0.00096098,0.28372545,0.22465994,0.11745976,0.00135112,0.56425765,0.27643490,0.32518415
-2.77638819,1.16631044,0.00078556,0.24494519,0.23467890,0.10558926,0.00114528,0.58362555,0.25199892,0.29323343
-2.77038519,1.12237817,0.00064124,0.21171558,0.24772970,0.09580935,0.00096769,0.61108804,0.23379777,0.26688602
-2.76438219,1.09770456,0.00052459,0.18351336,0.26373501,0.08796139,0.00081524,0.64638797,0.22119471,0.24575201
-2.75837919,1.09087561,0.00043256,0.15983049,0.28256576,0.08189153,0.00068510,0.68915652,0.21356971,0.22943394
-2.75237619,1.10039304,0.00036254,0.14018023,0.30403873,0.07744992,0.00057479,0.73890573,0.21032446,0.21753019
-2.74637319,1.12467833,0.00031237,0.12410193,0.32791575,0.07448994,0.00048210,0.79502477,0.21088622,0.20963805
-2.74037019,1.16207941,0.00028041,0.11116463,0.35390498,0.07286733,0.00040512,0.85678082,0.21471091,0.20535649
-2.73436718,1.21088100,0.00026551,0.10096963,0.38166422,0.07243964,0.00034217,0.92332494,0.22128583,0.20428889
-2.72836418,1.26931931,0.00026707,0.09315232,0.41080648,0.07306585,0.00029186,0.99370339,0.23013218,0.20604601
-2.72236118,1.33560157,0.00028498,0.08738327,0.44090781,0.07460627,0.00025300,1.06687446,0.24080780,0.21024906
-2.71635818,1.40793044,0.00031968,0.08336887,0.47151724,0.07692284,0.00022465,1.14173047,0.25291004,0.21653325
-2.71035518,1.48453293,0.00037207,0.08085142,0.50216859,0.07987983,0.00020606,1.21712479,0.26607894,0.22455158
-2.70435218,1.56369337,0.00044355,0.07960898,0.53239394,0.08334489,0.00019673,1.29190281,0.28000064,0.23397902
-2.69834917,1.64378926,0.00053596,0.07945473,0.56173812,0.08719040,0.00019631,1.36493598,0.29441084,0.24451692
-2.69234617,1.72332868,0.00065153,0.08023616,0.58977380,0.09129529,0.00020465,1.43515769,0.30909807,0.25589743
-2.68634317,1.80098769,0.00079287,0.08183373,0.61611660,0.09554694,0.00022175,1.50159935,0.32390652,0.26788789
-2.68034017,1.87564591,0.00096285,0.08415933,0.64043941,0.09984335,0.00024778,1.56342521,0.33873815,0.28029482
-2.67433717,1.94641834,0.00116457,0.08715424,0.66248534,0.10409535,0.00028300,1.61996421,0.35355361,0.29296738
-2.66833417,2.01268169,0.00140123,0.09078665,0.68207865,0.10822873,0.00032778,1.67073716,0.36837183,0.30579985
-2.66233117,2.07409325,0.00167605,0.09504876,0.69913298,0.11218623,0.00038258,1.71547789,0.38326790,0.31873315
-2.65632816,2.13060108,0.00199212,0.09995339,0.71365640,0.11592926,0.00044786,1.75414690,0.39836908,0.33175489
-2.65032516,2.18244411,0.00235228,0.10553015,0.72575301,0.11943913,0.00052410,1.78693671,0.41384889,0.34489803
-2.64432216,2.23014169,0.00275895,0.11182119,0.73562066,0.12271791,0.00061176,1.81426810,0.42991919,0.35823787
-2.63831916,2.27447215,0.00321397,0.11887662,0.74354491,0.12578855,0.00071121,1.83677714,0.44682043,0.37188743
-2.63231616,2.31644087,0.00371845,0.12674972,0.74988926,0.12869445,0.00082270,1.85529324,0.46481027,0.38599121
-2.62631316,2.35723861,0.00427262,0.13549198,0.75508203,0.13149830,0.00094634,1.87080884,0.48415101,0.40071760
-2.62031016,2.39819159,0.00487564,0.14514825,0.75960023,0.13428018,0.00108206,1.88444185,0.50509605,0.41624997
-2.61430715,2.44070500,0.00552547,0.15575210,0.76395128,0.13713503,0.00122956,1.89739235,0.52787613,0.43277696
-2.60830415,2.48620237,0.00621881,0.16732151,0.76865299,0.14016947,0.00138830,1.91089524,0.55268578,0.45048225
-2.60230115,2.53606298,0.00695095,0.17985517,0.77421300,0.14349806,0.00155747,1.92617088,0.57967055,0.46953413
-2.59629815,2.59156012,0.00771580,0.19332953,0.78110817,0.14723908,0.00173600,1.94437575,0.60891559,0.49007559
-2.59029515,2.65380267,0.00850585,0.20769664,0.78976505,0.15151007,0.00192253,1.96655523,0.64043624,0.51221503
-2.58429215,2.72368239,0.00931228,0.22288306,0.80054212,0.15642311,0.00211545,1.99360045,0.67417083,0.53601827
-2.57828914,2.80182926,0.01012502,0.23878973,0.81371445,0.16208007,0.00231288,2.02621102,0.70997625,0.56150213
-2.57228614,2.88857639,0.01093298,0.25529301,0.82946164,0.16856804,0.00251279,2.06486507,0.74762643,0.58862983
-2.56628314,2.98393608,0.01172426,0.27224664,0.84785916,0.17595496,0.00271293,2.10979773,0.78681391,0.61730846
-2.56028014,3.08758774,0.01248641,0.28948475,0.86887362,0.18428579,0.00291098,2.16098876,0.82715436,0.64738868
-2.55427714,3.19887788,0.01320673,0.30682569,0.89236210,0.19357914,0.00310457,2.21815966,0.86819402,0.67866648
-2.54827414,3.31683204,0.01387269,0.32407651,0.91807526,0.20382467,0.00329134,2.28078005,0.90941970,0.71088708
-2.54227114,3.44017781,0.01447219,0.34103788,0.94566434,0.21498131,0.00346903,2.34808286,0.95027099,0.74375071
-2.53626813,3.56737776,0.01499398,0.35750930,0.97469140,0.22697635,0.00363553,2.41908742,0.99015418,0.77691987
-2.53026513,3.69667083,0.01542803,0.37329423,1.00464253,0.23970552,0.00378898,2.49262925,1.02845747,0.81002796
-2.52426213,3.82612022,0.01576580,0.38820502,1.03494329,0.25303409,0.00392774,2.56739521,1.06456672,0.84268874
-2.51825913,3.95366594,0.01600053,0.40206737,1.06497592,0.26679897,0.00405055,2.64196247,1.09788138,0.87450625
-2.51225613,4.07718008,0.01612751,0.41472413,1.09409749,0.28081185,0.00415644,2.71483970,1.12782989,0.90508491
-2.50625313,4.19452263,0.01614419,0.42603834,1.12165837,0.29486326,0.00424486,2.78450898,1.15388419,0.93403933
-2.50025013,4.30359636,0.01605029,0.43589529,1.14702042,0.30872750,0.00431558,2.84946690,1.17557280,0.96100362
-2.49424712,4.40239887,0.01584780,0.44420380,1.16957429,0.32216836,0.00436875,2.90826358,1.19249217,0.98563989
-2.48824412,4.48907061,0.01554092,0.45089643,1.18875526,0.33494537,0.00440482,2.95953855,1.20431600,1.00764585
-2.48224112,4.56193776,0.01513591,0.45592892,1.20405727,0.34682051,0.00442452,3.00205247,1.21080232,1.02676133
-2.47623812,4.61954913,0.01464087,0.45927895,1.21504479,0.35756514,0.00442879,3.03471422,1.21179829,1.04277367
-2.47023512,4.66070665,0.01406550,0.46094421,1.22136219,0.36696690,0.00441875,3.05660281,1.20724267,1.05552205
-2.46423212,4.68448900,0.01342075,0.46094017,1.22274075,0.37483635,0.00439561,3.06698393,1.19716596,1.06490070
-2.45822911,4.69026848,0.01271852,0.45929756,1.21900289,0.38101312,0.00436060,3.06532128,1.18168840,1.07086118
-2.45222611,4.67772109,0.01197126,0.45605996,1.21006408,0.38537135,0.00431494,3.05128272,1.16101602,1.07341357
-2.44622311,4.64682998,0.01119162,0.45128134,1.19593219,0.38782414,0.00425979,3.02474153,1.13543472,1.07262689
-2.44022011,4.59788262,0.01039210,0.44502408,1.17670472,0.38832689,0.00419618,2.98577332,1.10530299,1.06862851
-2.43421711,4.53146202,0.00958477,0.43735730,1.15256403,0.38687928,0.00412500,2.93464886,1.07104309,1.06160274
-2.42821411,4.44843217,0.00878090,0.42835558,1.12377076,0.38352590,0.00404700,2.87182344,1.03313131,1.05178836
-2.42221111,4.34991824,0.00799082,0.41809828,1.09065587,0.37835535,0.00396280,2.79792315,0.99208727,1.03947525
-2.41620810,4.23728180,0.00722365,0.40666919,1.05361151,0.37149785,0.00387286,2.71372858,0.94846278,1.02499980
-2.41020510,4.11209145,0.00648724,0.39415655,1.01308098,0.36312146,0.00377755,2.62015643,0.90283026,1.00873912
-2.40420210,3.97608933,0.00578803,0.38065341,0.96954806,0.35342697,0.00367716,2.51823934,0.85577119,0.99110400
-2.39819910,3.83115400,0.00513109,0.36625803,0.92352613,0.34264168,0.00357198,2.40910445,0.80786464,0.97253047
-2.39219610,3.67926033,0.00452007,0.35107434,0.87554708,0.33101218,0.00346228,2.29395104,0.75967629,0.95347011
-2.38619310,3.52243713,0.00395733,0.33521224,0.82615048,0.31879663,0.00334842,2.17402758,0.71174798,0.93437908
-2.38019010,3.36272329,0.00344401,0.31878775,0.77587314,0.30625652,0.00323084,2.05060871,0.66458813,0.91570616
-2.37418709,3.20212364,0.00298015,0.30192265,0.72523918,0.29364855,0.00311010,1.92497240,0.61866318,0.89788009
-2.36818409,3.04256546,0.00256484,0.28474395,0.67475099,0.28121663,0.00298694,1.79837774,0.57439023,0.88129648
-2.36218109,2.88585690,0.00219640,0.26738271,0.62488107,0.26918462,0.00286224,1.67204386,0.53213101,0.86630497
-2.35617809,2.73364872,0.00187248,0.24997264,0.57606492,0.25774981,0.00273705,1.54713024,0.49218729,0.85319705
-2.35017509,2.58740044,0.00159025,0.23264819,0.52869513,0.24707760,0.00261255,1.42471890,0.45479798,0.84219515
-2.34417209,2.44835226,0.00134655,0.21554245,0.48311679,0.23729750,0.00249007,1.30579882,0.42013766,0.83344375
-2.33816908,2.31750370,0.00113799,0.19878475,0.43962411,0.22850057,0.00237100,1.19125286,0.38831686,0.82700290
-2.33216608,2.19560005,0.00096111,0.18249830,0.39845845,0.22073848,0.00225679,1.08184759,0.35938394,0.82284487
-2.32616308,2.08312707,0.00081244,0.16679778,0.35980762,0.21402414,0.00214888,0.97822596,0.33332837,0.82085418
-2.32016008,1.98031435,0.00068858,0.15178711,0.32380646,0.20833384,0.00204866,0.88090321,0.31008551,0.82083141
-2.31415708,1.88714735,0.00058632,0.13755756,0.29053861,0.20361098,0.00195740,0.79026576,0.28954259,0.82250076
-2.30815408,1.80338763,0.00050262,0.12418614,0.26003934,0.19977093,0.00187623,0.70657320,0.27154564,0.82552136
-2.30215108,1.72860066,0.00043468,0.11173446,0.23229926,0.19670706,0.00180607,0.62996304,0.25590727,0.82950202
-2.29614807,1.66218999,0.00037996,0.10024813,0.20726889,0.19429761,0.00174760,0.56045810,0.24241492,0.83401880
-2.29014507,1.60343649,0.00033618,0.08975657,0.18486379,0.19241298,0.00170123,0.49797610,0.23083939,0.83863485
-2.28414207,1.55154100,0.00030133,0.08027339,0.16497007,0.19092344,0.00166707,0.44234107,0.22094328,0.84292168
-2.27813907,1.50566864,0.00027365,0.07179721,0.14745015,0.18970654,0.00164495,0.39329633,0.21248917,0.84648080
-2.27213607,1.46499291,0.00025163,0.06431286,0.13214864,0.18865429,0.00163439,0.35051828,0.20524712,0.84896482
-2.26613307,1.42873780,0.00023400,0.05779298,0.11889805,0.18767962,0.00163463,0.31363093,0.19900150,0.85009699
-2.26013007,1.39621610,0.00021969,0.05219986,0.10752423,0.18672184,0.00164464,0.28222048,0.19355671,0.84968816
-2.25412706,1.36686236,0.00020784,0.04748739,0.09785149,0.18575105,0.00166317,0.25584966,0.18874172,0.84765035
-2.24812406,1.34025936,0.00019774,0.04360320,0.08970720,0.18477112,0.00168876,0.23407148,0.18441347,0.84400617
-2.24212106,1.31615688,0.00018886,0.04049071,0.08292584,0.18382136,0.00171983,0.21644209,0.18045877,0.83889356
-2.23611806,1.29448226,0.00018079,0.03809113,0.07735237,0.18297652,0.00175470,0.20253240,0.17679501,0.83256558
-2.23011506,1.27534239,0.00017323,0.03634531,0.07284503,0.18234546,0.00179164,0.19193836,0.17336955,0.82538507
-2.22411206,1.25901729,0.00016598,0.03519534,0.06927736,0.18206825,0.00182895,0.18428960,0.17015786,0.81781441
-2.21810905,1.24594560,0.00015893,0.03458592,0.06653965,0.18231193,0.00186501,0.17925640,0.16716068,0.81040076
-2.21210605,1.23670273,0.00015202,0.03446539,0.06453963,0.18326510,0.00189830,0.17655478,0.16440033,0.80375724
-2.20610305,1.23197275,0.00014526,0.03478652,0.06320262,0.18513149,0.00192749,0.17594979,0.16191627,0.79854100
-2.20010005,1.23251506,0.00013866,0.03550687,0.06247100,0.18812265,0.00195144,0.17725686,0.15976026,0.79542887
-2.19409705,1.23912742,0.00013230,0.03658893,0.06230323,0.19245022,0.00196926,0.18034119,0.15799128,0.79509171
-2.18809405,1.25260674,0.00012624,0.03799990,0.06267232,0.19831772,0.00198033,0.18511544,0.15667046,0.79816844
-2.18209105,1.27370911,0.00012057,0.03971121,0.06356389,0.20591250,0.00198428,0.19153554,0.15585627,0.80524085
-2.17608804,1.30311076,0.00011537,0.04169789,0.06497391,0.21539779,0.00198103,0.19959505,0.15560007,0.81681009
-2.17008504,1.34137129,0.00011071,0.04393768,0.06690612,0.22690531,0.00197076,0.20931798,0.15594233,0.83327588
-2.16408204,1.38890078,0.00010666,0.04641005,0.06936932,0.24052871,0.00195391,0.22075061,0.15690960,0.85491919
-2.15807904,1.44593177,0.00010327,0.04909518,0.07237452,0.25631794,0.00193113,0.23395242,0.15851229,0.88188907
-2.15207604,1.51249758,0.00010056,0.05197297,0.07593213,0.27427496,0.00190327,0.24898655,0.16074347,0.91419413
-2.14607304,1.58841745,0.00009855,0.05502202,0.08004927,0.29435084,0.00187131,0.26591026,0.16357859,0.95169906
-2.14007004,1.67328959,0.00009724,0.05821890,0.08472729,0.31644451,0.00183638,0.28476571,0.16697611,0.99412615
-2.13406703,1.76649220,0.00009662,0.06153741,0.08995963,0.34040328,0.00179966,0.30557164,0.17087912,1.04106194
-2.12806403,1.86719280,0.00009664,0.06494822,0.09573011,0.36602508,0.00176233,0.32831619,0.17521764,1.09196853
-2.12206103,1.97436556,0.00009726,0.06841866,0.10201174,0.39306267,0.00172559,0.35295156,0.17991169,1.14619924
-2.11605803,2.08681624,0.00009842,0.07191284,0.10876613,0.42122949,0.00169058,0.37939053,0.18487477,1.20301793
-2.11005503,2.20321387,0.00010006,0.07539198,0.11594351,0.45020733,0.00165834,0.40750533,0.19001771,1.26162110
-2.10405203,2.32212800,0.00010211,0.07881504,0.12348349,0.47965532,0.00162979,0.43712891,0.19525261,1.32116204
-2.09804902,2.44207028,0.00010449,0.08213961,0.13131636,0.50922020,0.00160574,0.46805864,0.20049668,1.38077590
-2.09204602,2.56153862,0.00010713,0.08532286,0.13936502,0.53854749,0.00158682,0.50006228,0.20567579,1.43960469
-2.08604302,2.67906221,0.00010995,0.08832279,0.14754752,0.56729296,0.00157351,0.53288605,0.21072756,1.49682122
-2.08004002,2.79324540,0.00011290,0.09109941,0.15577979,0.59513430,0.00156611,0.56626418,0.21560371,1.55165096
-2.07403702,2.90280861,0.00011590,0.09361601,0.16397882,0.62178210,0.00156476,0.59992963,0.22027179,1.60339093
-2.06803402,3.00662436,0.00011890,0.09584032,0.17206575,0.64698998,0.00156942,0.63362513,0.22471583,1.65142498
-2.06203102,3.10374674,0.00012186,0.09774551,0.17996890,0.67056311,0.00157992,0.66711387,0.22893625,1.69523481
-2.05602801,3.19343291,0.00012472,0.09931109,0.18762649,0.69236494,0.00159589,0.70018920,0.23294878,1.73440646
-2.05002501,3.27515562,0.00012744,0.10052343,0.19498881,0.71232150,0.00161688,0.73268247,0.23678246,1.76863227
-2.04402201,3.34860618,0.00013001,0.10137614,0.20201979,0.73042318,0.00164227,0.76446844,0.24047697,1.79770828
-2.03801901,3.41368759,0.00013237,0.10187000,0.20869774,0.74672378,0.00167135,0.79546783,0.24407926,1.82152765
-2.03201601,3.47049850,0.00013452,0.10201273,0.21501520,0.76133672,0.00170332,0.82564649,0.24763983,1.84007064
-2.02601301,3.51930873,0.00013642,0.10181836,0.22097797,0.77442873,0.00173729,0.85501124,0.25120864,1.85339196
-2.02001001,3.56052789,0.00013806,0.10130640,0.22660318,0.78621108,0.00177232,0.88360240,0.25483115,1.86160641
-2.01400700,3.59466879,0.00013940,0.10050082,0.23191662,0.79692885,0.00180744,0.91148333,0.25854445,1.86487389
-2.00800400,3.62230791,0.00014044,0.09942883,0.23694945,0.80684884,0.00184167,0.93872761,0.26237393,1.86338463
-2.00200100,3.64404509,0.00014113,0.09811961,0.24173437,0.81624656,0.00187402,0.96540451,0.26633047,1.85734580
-1.99599800,3.66046502,0.00014147,0.09660306,0.24630174,0.82539317,0.00190356,0.99156389,0.27040851,1.84697019
-1.98999500,3.67210251,0.00014142,0.09490857,0.25067557,0.83454289,0.00192942,1.01722126,0.27458499,1.83246773
-1.98399200,3.67941386,0.00014097,0.09306392,0.25486998,0.84392166,0.00195084,1.04234430,0.27881924,1.81404018
-1.97798899,3.68275575,0.00014009,0.09109443,0.25888608,0.85371755,0.00196717,1.06684172,0.28305395,1.79187942
-1.97198599,3.68237295,0.00013876,0.08902230,0.26270974,0.86407352,0.00197792,1.09055540,0.28721705,1.76616903
-1.96598299,3.67839552,0.00013698,0.08686620,0.26631034,0.87508271,0.00198280,1.11325659,0.29122446,1.73708915
-1.95997999,3.67084530,0.00013474,0.08464113,0.26964050,0.88678662,0.00198172,1.13464650,0.29498363,1.70482395
-1.95397699,3.65965153,0.00013203,0.08235866,0.27263713,0.89917611,0.00197482,1.15436172,0.29839763,1.66957111
-1.94797399,3.64467405,0.00012887,0.08002723,0.27522353,0.91219500,0.00196251,1.17198422,0.30136955,1.63155256
-1.94197099,3.62573296,0.00012527,0.07765287,0.27731251,0.92574615,0.00194545,1.18705558,0.30380716,1.59102555
-1.93596798,3.60264250,0.00012127,0.07523995,0.27881054,0.93969936,0.00192458,1.19909486,0.30562734,1.54829326
-1.92996498,3.57524713,0.00011689,0.07279209,0.27962243,0.95390080,0.00190110,1.20761911,0.30676034,1.50371409
-1.92396198,3.54345767,0.00011219,0.07031317,0.27965654,0.96818311,0.00187650,1.21216552,0.30715343,1.45770902
-1.91795898,3.50728518,0.00010723,0.06780828,0.27883008,0.98237589,0.00185250,1.21231390,0.30677396,1.41076642
-1.91195598,3.46687079,0.00010206,0.06528461,0.27707422,0.99631575,0.00183107,1.20770838,0.30561157,1.36344399
-1.90595298,3.42250965,0.00009677,0.06275231,0.27433877,1.00985558,0.00181439,1.19807703,0.30367951,1.31636764
-1.89994997,3.37466796,0.00009143,0.06022506,0.27059613,1.02287262,0.00180482,1.18324826,0.30101505,1.27022736
-1.89394697,3.32399212,0.00008611,0.05772059,0.26584424,1.03527506,0.00180486,1.16316330,0.29767898,1.22577014
-1.88794397,3.27130973,0.00008092,0.05526087,0.26010846,1.04700693,0.00181714,1.13788391,0.29375419,1.18379039
-1.88194097,3.21762263,0.00007593,0.05287215,0.25344216,1.05805151,0.00184434,1.10759494,0.28934357,1.14511825
-1.87593797,3.16409239,0.00007122,0.05058477,0.24592617,1.06843296,0.00188918,1.07260176,0.28456714,1.11060620
-1.86993497,3.11201931,0.00006689,0.04843272,0.23766682,1.07821673,0.00195436,1.03332268,0.27955874,1.08111453
-1.86393197,3.06281581,0.00006300,0.04645306,0.22879303,1.08750866,0.00204250,0.99027676,0.27446240,1.05749627
-1.85792896,3.01797567,0.00005964,0.04468514,0.21945231,1.09645313,0.00215611,0.94406776,0.26942840,1.04058176
-1.85192596,2.97904035,0.00005686,0.04316970,0.20980604,1.10523047,0.00229753,0.89536514,0.26460940,1.03116355
-1.84592296,2.94756364,0.00005474,0.04194789,0.20002426,1.11405373,0.00246888,0.84488297,0.26015662,1.02998179
-1.83991996,2.92507586,0.00005334,0.04106020,0.19028004,1.12316499,0.00267198,0.79335786,0.25621621,1.03771027
-1.83391696,2.91304852,0.00005269,0.04054539,0.18074400,1.13283109,0.00290833,0.74152697,0.25292595,1.05494351
-1.82791396,2.91286039,0.00005285,0.04043946,0.17157894,1.14333898,0.00317904,0.69010696,0.25041233,1.08218474
-1.82191096,2.92576549,0.00005385,0.04077458,0.16293492,1.15499028,0.00348478,0.63977481,0.24878804,1.11983508
-1.81590795,2.95286350,0.00005571,0.04157819,0.15494503,1.16809519,0.00382573,0.59115120,0.24814986,1.16818387
-1.80990495,2.99507299,0.00005846,0.04287213,0.14772188,1.18296539,0.00420154,0.54478683,0.24857704,1.22740020
-1.80390195,3.05310757,0.00006211,0.04467192,0.14135505,1.19990607,0.00461132,0.50115226,0.25013011,1.29752583
-1.79789895,3.12745528,0.00006667,0.04698616,0.13590944,1.21920677,0.00505357,0.46063107,0.25284999,1.37846960
-1.79189595,3.21836141,0.00007212,0.04981609,0.13142458,1.24113139,0.00552625,0.42351659,0.25675767,1.47000334
-1.78589295,3.32581488,0.00007846,0.05315526,0.12791493,1.26590735,0.00602674,0.39001178,0.26185404,1.57175974
-1.77988994,3.44953868,0.00008565,0.05698946,0.12537100,1.29371435,0.00655190,0.36023209,0.26812018,1.68323209
-1.77388694,3.58898453,0.00009367,0.06129665,0.12376124,1.32467307,0.00709814,0.33421075,0.27551795,1.80377633
-1.76788394,3.74333228,0.00010246,0.06604723,0.12303460,1.35883458,0.00766146,0.31190609,0.28399080,1.93261530
-1.76188094,3.91149444,0.00011195,0.07120433,0.12312355,1.39617078,0.00823758,0.29321037,0.29346494,2.06884569
-1.75587794,4.09212622,0.00012209,0.07672432,0.12394745,1.43656691,0.00882205,0.27795957,0.30385074,2.21144738
-1.74987494,4.28364143,0.00013276,0.08255742,0.12541615,1.47981646,0.00941041,0.26594377,0.31504444,2.35929541
-1.74387194,4.48423429,0.00014389,0.08864850,0.12743353,1.52561929,0.00999827,0.25691750,0.32692999,2.51117436
-1.73786893,4.69190735,0.00015534,0.09493793,0.12990100,1.57358335,0.01058154,0.25060995,0.33938130,2.66579508
-1.73186593,4.90450498,0.00016700,0.10136262,0.13272072,1.62323021,0.01115653,0.24673450,0.35226448,2.82181328
-1.72586293,5.11975228,0.00017873,0.10785705,0.13579848,1.67400459,0.01172012,0.24499746,0.36544041,2.97784991
-1.71985993,5.33529830,0.00019039,0.11435442,0.13904609,1.72528765,0.01226988,0.24510590,0.37876730,3.13251267
-1.71385693,5.54876292,0.00020185,0.12078791,0.14238340,1.77641377,0.01280416,0.24677429,0.39210339,3.28441837
-1.70785393,5.75778587,0.00021296,0.12709181,0.14573960,1.82668996,0.01332220,0.24973015,0.40530956,3.43221554
-1.70185093,5.96007665,0.00022360,0.13320279,0.14905416,1.87541746,0.01382415,0.25371844,0.41825194,3.57460690
-1.69584792,6.15346390,0.00023364,0.13906106,0.15227714,1.92191431,0.01431107,0.25850493,0.43080431,3.71037109
-1.68984492,6.33594251,0.00024298,0.14461148,0.15536907,1.96553791,0.01478492,0.26387855,0.44285034,3.83838333
-1.68384192,6.50571721,0.00025157,0.14980459,0.15830042,2.00570674,0.01524845,0.26965274,0.45428552,3.95763450
-1.67783892,6.66124104,0.00025935,0.15459748,0.16105068,2.04191995,0.01570509,0.27566595,0.46501884,4.06724827
-1.67183592,6.80124773,0.00026634,0.15895454,0.16360725,2.07377415,0.01615881,0.28178142,0.47497399,4.16649600
-1.66583292,6.92477693,0.00027259,0.16284803,0.16596415,2.10097666,0.01661389,0.28788624,0.48409033,4.25480909
-1.65982991,7.03119169,0.00027820,0.16625842,0.16812063,2.12335464,0.01707474,0.29388995,0.49232338,4.33178861
-1.65382691,7.12018793,0.00028336,0.16917457,0.17007987,2.14085985,0.01754565,0.29972268,0.49964494,4.39721203
-1.64782391,7.19179575,0.00028830,0.17159363,0.17184768,2.15356904,0.01803056,0.30533296,0.50604286,4.45103694
-1.64182091,7.24637305,0.00029334,0.17352081,0.17343143,2.16168011,0.01853283,0.31068537,0.51152053,4.49340184
-1.63581791,7.28459194,0.00029888,0.17496888,0.17483920,2.16550440,0.01905503,0.31575805,0.51609601,4.52462386
-1.62981491,7.30741872,0.00030540,0.17595753,0.17607911,2.16545574,0.01959878,0.32054028,0.51980095,4.54519359
-1.62381191,7.31608842,0.00031347,0.17651258,0.17715898,2.16203672,0.02016457,0.32503012,0.52267939,4.55576723
-1.61780890,7.31207483,0.00032374,0.17666512,0.17808619,2.15582311,0.02075172,0.32923223,0.52478629,4.55715593
-1.61180590,7.29705713,0.00033692,0.17645049,0.17886780,2.14744691,0.02135830,0.33315600,0.52618613,4.55031291
-1.60580290,7.27288398,0.00035384,0.17590734,0.17951088,2.13757882,0.02198119,0.33681393,0.52695133,4.53631812
-1.59979990,7.24153602,0.00037536,0.17507664,0.18002302,2.12691071,0.02261615,0.34022038,0.52716067,4.51636100
-1.59379690,7.20508727,0.00040241,0.17400076,0.18041285,2.11613842,0.02325797,0.34339064,0.52689776,4.49172125
-1.58779390,7.16566613,0.00043595,0.17272259,0.18069073,2.10594546,0.02390063,0.34634037,0.52624943,4.46374784
-1.58179090,7.12541613,0.00047698,0.17128487,0.18086932,2.09698763,0.02453757,0.34908525,0.52530414,4.43383635
-1.57578789,7.08645662,0.00052649,0.16972943,0.18096409,2.08987893,0.02516193,0.35164095,0.52415036,4.40340479
-1.56978489,7.05084359,0.00058545,0.16809670,0.18099371,2.08517869,0.02576681,0.35402314,0.52287492,4.37386787
-1.56378189,7.02053039,0.00065476,0.16642523,0.18098021,2.08337996,0.02634553,0.35624769,0.52156130,4.34660985
-1.55777889,6.99732871,0.00073527,0.16475126,0.18094893,2.08489942,0.02689193,0.35833076,0.52028789,4.32295622
-1.55177589,6.98286979,0.00082769,0.16310833,0.18092817,2.09006852,0.02740049,0.36028885,0.51912611,4.30414420
-1.54577289,6.97856635,0.00093258,0.16152697,0.18094856,2.09912640,0.02786658,0.36213858,0.51813863,4.29129272
-1.53976988,6.98557592,0.00105033,0.16003423,0.18104222,2.11221432,0.02828651,0.36389643,0.51737746,4.28537208
-1.53376688,7.00476635,0.00118110,0.15865335,0.18124159,2.12937227,0.02865764,0.36557805,0.51688219,4.28717427
-1.52776388,7.03668495,0.00132484,0.15740327,0.18157807,2.15053773,0.02897827,0.36719752,0.51667827,4.29728461
-1.52176088,7.08153243,0.00148121,0.15629813,0.18208048,2.17554709,0.02924767,0.36876627,0.51677559,4.31605589
-1.51575788,7.13914357,0.00164960,0.15534680,0.18277352,2.20413991,0.02946587,0.37029204,0.51716735,4.34358626
