energy_ev,total_up,Co_p_up,Co_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.31065533,5.07021943,0.22665106,0.59852102,0.68933796,2.77655337,0.00397361,0.62802063,0.04925497,1.06694757
-3.30465233,4.87620970,0.21983638,0.56715933,0.66715840,2.67448950,0.00393525,0.59792268,0.04815157,1.03285690
-3.29864932,4.66707694,0.21233702,0.53498848,0.64240381,2.56345692,0.00388738,0.56676553,0.04677716,0.99491494
-3.29264632,4.44478862,0.20423348,0.50229907,0.61531664,2.44451017,0.00383350,0.53473783,0.04515260,0.95357361
-3.28664332,4.21178865,0.19563786,0.46940621,0.58622070,2.31897292,0.00377787,0.50207778,0.04330541,0.90940307
-3.28064032,3.97089968,0.18668963,0.43663968,0.55550623,2.18838478,0.00372536,0.46906102,0.04126850,0.86307072
-3.27463732,3.72521983,0.17755090,0.40433427,0.52361393,2.05444467,0.00368136,0.43598841,0.03907883,0.81531839
-3.26863432,3.47801771,0.16840133,0.37282056,0.49101857,1.91895292,0.00365156,0.40317389,0.03677601,0.76693847
-3.26263132,3.23262964,0.15943290,0.34241658,0.45821267,1.78375439,0.00364187,0.37093316,0.03440089,0.71874993
-3.25662831,2.99236248,0.15084455,0.31342036,0.42569094,1.65068453,0.00365815,0.33957327,0.03199422,0.67157511
-3.25062531,2.76040503,0.14283715,0.28610364,0.39393594,1.52152019,0.00370612,0.30938348,0.02959540,0.62621780
-3.24462231,2.53975050,0.13560860,0.26070680,0.36340527,1.39793658,0.00379110,0.28062769,0.02724137,0.58344341
-3.23861931,2.33313163,0.12934942,0.23743507,0.33452074,1.28147137,0.00391783,0.25353839,0.02496574,0.54396163
-3.23261631,2.14296957,0.12423872,0.21645590,0.30765956,1.17349667,0.00409033,0.22831239,0.02279797,0.50841174
-3.22661331,1.97133673,0.12044079,0.19789755,0.28314772,1.07519897,0.00431171,0.20510810,0.02076289,0.47735101
-3.22061031,1.81993340,0.11810205,0.18184872,0.26125553,0.98756694,0.00458396,0.18404443,0.01888035,0.45124591
-3.21460730,1.69007725,0.11734870,0.16835909,0.24219516,0.91138675,0.00490789,0.16520102,0.01716506,0.43046625
-3.20860430,1.58270439,0.11828469,0.15744061,0.22612008,0.84724391,0.00528299,0.14861977,0.01562666,0.41528202
-3.20260130,1.49838064,0.12099033,0.14906944,0.21312605,0.79553102,0.00570733,0.13430726,0.01426988,0.40586255
-3.19659830,1.43732103,0.12552119,0.14318835,0.20325357,0.75646019,0.00617754,0.12223793,0.01309490,0.40227799
-3.19059530,1.39941604,0.13190749,0.13970949,0.19649129,0.73007917,0.00668882,0.11235787,0.01209775,0.40450249
-3.18459230,1.38426275,0.14015378,0.13851739,0.19278034,0.71629009,0.00723496,0.10458873,0.01127086,0.41241909
-3.17858929,1.39119935,0.15023906,0.13947217,0.19201913,0.71486989,0.00780844,0.09883193,0.01060358,0.42582583
-3.17258629,1.41934181,0.16211715,0.14241282,0.19406860,0.72549159,0.00840059,0.09497260,0.01008286,0.44444308
-3.16658329,1.46762135,0.17571740,0.14716063,0.19875749,0.74774558,0.00900177,0.09288345,0.00969380,0.46792168
-3.16058029,1.53482201,0.19094578,0.15352265,0.20588771,0.78116039,0.00960158,0.09242831,0.00942026,0.49585185
-3.15457729,1.61961742,0.20768625,0.16129526,0.21523959,0.82522249,0.01018918,0.09346522,0.00924545,0.52777276
-3.14857429,1.72060629,0.22580244,0.17026779,0.22657693,0.87939457,0.01075354,0.09584928,0.00915247,0.56318254
-3.14257129,1.83634606,0.24513971,0.18022621,0.23965180,0.94313225,0.01128378,0.09943492,0.00912478,0.60154859
-3.13656828,1.96538441,0.26552744,0.19095685,0.25420910,1.01589879,0.01176953,0.10407791,0.00914661,0.64231813
-3.13056528,2.10628812,0.28678169,0.20225017,0.26999078,1.09717758,0.01220119,0.10963693,0.00920335,0.68492878
-3.12456228,2.25766889,0.30870796,0.21390442,0.28673979,1.18648247,0.01257028,0.11597486,0.00928185,0.72881888
-3.11855928,2.41820577,0.33110421,0.22572924,0.30420367,1.28336541,0.01286969,0.12295976,0.00937057,0.77343748
-3.11255628,2.58666368,0.35376397,0.23754901,0.32213779,1.38742157,0.01309391,0.13046559,0.00945979,0.81825368
-3.10655328,2.76190761,0.37647941,0.24920590,0.34030823,1.49829161,0.01323921,0.13837277,0.00954166,0.86276504
-3.10055028,2.94291206,0.39904437,0.26056248,0.35849425,1.61566106,0.01330371,0.14656845,0.00961019,0.90650493
-3.09454727,3.12876547,0.42125725,0.27150376,0.37649042,1.73925674,0.01328747,0.15494679,0.00966120,0.94904851
-3.08854427,3.31866932,0.44292360,0.28193865,0.39410817,1.86884031,0.01319241,0.16340892,0.00969222,0.99001714
-3.08254127,3.51193195,0.46385846,0.29180062,0.41117704,2.00419900,0.01302224,0.17186296,0.00970226,1.02908129
-3.07653827,3.70795731,0.48388827,0.30104756,0.42754542,2.14513381,0.01278227,0.18022379,0.00969165,1.06596162
-3.07053527,3.90622885,0.50285246,0.30966094,0.44308080,2.29144557,0.01247919,0.18841282,0.00966179,1.10042851
-3.06453227,4.10628949,0.52060457,0.31764402,0.45766970,2.44291923,0.01212083,0.19635769,0.00961485,1.13230005
-3.05852926,4.30771821,0.53701302,0.32501939,0.47121719,2.59930711,0.01171584,0.20399187,0.00955354,1.16143861
-3.05252626,4.51010462,0.55196154,0.33182584,0.48364603,2.76031170,0.01127338,0.21125425,0.00948084,1.18774638
-3.04652326,4.71302243,0.56534926,0.33811468,0.49489564,2.92556882,0.01080284,0.21808876,0.00939972,1.21116016
-3.04052026,4.91600343,0.57709067,0.34394570,0.50492083,3.09463174,0.01031348,0.22444399,0.00931295,1.23164566
-3.03451726,5.11851291,0.58711535,0.34938287,0.51369046,3.26695729,0.00981419,0.23027286,0.00922292,1.24919179
-3.02851426,5.31992812,0.59536773,0.35449013,0.52118603,3.44189425,0.00931325,0.23553235,0.00913145,1.26380520
-3.02251126,5.51952066,0.60180682,0.35932724,0.52740032,3.61867501,0.00881812,0.24018340,0.00903974,1.27550551
-3.01650825,5.71644370,0.60640602,0.36394613,0.53233615,3.79641063,0.00833530,0.24419089,0.00894827,1.28432128
-3.01050525,5.90972492,0.60915309,0.36838764,0.53600521,3.97408986,0.00787022,0.24752375,0.00885686,1.29028713
-3.00450225,6.09826540,0.61005024,0.37267908,0.53842713,4.15058214,0.00742718,0.25015522,0.00876464,1.29344199
-2.99849925,6.28084458,0.60911432,0.37683242,0.53962864,4.32464467,0.00700940,0.25206330,0.00867018,1.29382851
-2.99249625,6.45613148,0.60637720,0.38084352,0.53964299,4.49493355,0.00661899,0.25323121,0.00857157,1.29149358
-2.98649325,6.62270140,0.60188614,0.38469204,0.53850944,4.66001859,0.00625708,0.25364801,0.00846658,1.28648977
-2.98049025,6.77905806,0.59570412,0.38834238,0.53627291,4.81840173,0.00592390,0.25330924,0.00835279,1.27887758
-2.97448724,6.92366015,0.58791016,0.39174536,0.53298373,4.96853859,0.00561891,0.25221762,0.00822773,1.26872812
-2.96848424,7.05495183,0.57859944,0.39484065,0.52869742,5.10886298,0.00534091,0.25038360,0.00808909,1.25612603
-2.96248124,7.17139635,0.56788307,0.39755987,0.52347449,5.23781381,0.00508822,0.24782596,0.00793477,1.24117231
-2.95647824,7.27151196,0.55588770,0.39983014,0.51738029,5.35386434,0.00485875,0.24457218,0.00776309,1.22398692
-2.95047524,7.35390960,0.54275465,0.40157796,0.51048479,5.45555320,0.00465019,0.24065866,0.00757282,1.20471074
-2.94447224,7.41733143,0.52863868,0.40273332,0.50286232,5.54151701,0.00446007,0.23613075,0.00736330,1.18350688
-2.93846923,7.46068987,0.51370637,0.40323383,0.49459133,5.61052419,0.00428588,0.23104255,0.00713446,1.16056125
-2.93246623,7.48310615,0.49813411,0.40302867,0.48575406,5.66150949,0.00412516,0.22545646,0.00688684,1.13608213
-2.92646323,7.48394803,0.48210578,0.40208236,0.47643619,5.69360881,0.00397554,0.21944249,0.00662156,1.11029902
-2.92046023,7.46286568,0.46581012,0.40037802,0.46672648,5.70619369,0.00383482,0.21307733,0.00634033,1.08346061
-2.91445723,7.41982513,0.44943791,0.39792017,0.45671635,5.69890458,0.00370097,0.20644324,0.00604534,1.05583207
-2.90845423,7.35513828,0.43317906,0.39473692,0.44649943,5.67168214,0.00357221,0.19962670,0.00573924,1.02769169
-2.90245123,7.26948834,0.41721958,0.39088146,0.43617101,5.62479543,0.00344699,0.19271696,0.00542503,0.99932710
-2.89644822,7.16394988,0.40173861,0.38643272,0.42582748,5.55886588,0.00332398,0.18580446,0.00510596,0.97103103
-2.89044522,7.04000203,0.38690560,0.38149542,0.41556555,5.47488577,0.00320216,0.17897917,0.00478548,0.94309688
-2.88444222,6.89953385,0.37287753,0.37619914,0.40548143,5.37423007,0.00308072,0.17232892,0.00446711,0.91581404
-2.87843922,6.74484078,0.35979643,0.37069676,0.39566974,5.25866039,0.00295912,0.16593773,0.00415442,0.88946319
-2.87243622,6.57861127,0.34778712,0.36516210,0.38622231,5.13032004,0.00283708,0.15988423,0.00385090,0.86431160
-2.86643322,6.40390284,0.33695519,0.35978687,0.37722672,4.99171940,0.00271454,0.15424019,0.00355995,0.84060840
-2.86043022,6.22410729,0.32738535,0.35477705,0.36876473,4.84571100,0.00259167,0.14906915,0.00328479,0.81858008
-2.85442721,6.04290516,0.31914014,0.35034875,0.36091055,4.69545421,0.00246885,0.14442530,0.00302849,0.79842623
-2.84842421,5.86420972,0.31225894,0.34672370,0.35372901,4.54436953,0.00234667,0.14035253,0.00279388,0.78031556
-2.84242121,5.69210148,0.30675750,0.34412445,0.34727383,4.39608330,0.00222586,0.13688376,0.00258360,0.76438246
-2.83641821,5.53075453,0.30262791,0.34276948,0.34158597,4.25436353,0.00210729,0.13404055,0.00240003,0.75072412
-2.83041521,5.38435633,0.29983907,0.34286831,0.33669222,4.12304837,0.00199197,0.13183303,0.00224539,0.73939853
-2.82441221,5.25702311,0.29833767,0.34461677,0.33260422,4.00596878,0.00188093,0.13026009,0.00212163,0.73042332
-2.81840920,5.15271287,0.29804988,0.34819251,0.32931788,3.90686736,0.00177528,0.12930996,0.00203056,0.72377575
-2.81240620,5.07513860,0.29888342,0.35375101,0.32681348,3.82931541,0.00167610,0.12896104,0.00197375,0.71939386
-2.80640320,5.02768412,0.30073043,0.36142194,0.32505629,3.77663049,0.00158441,0.12918309,0.00195261,0.71717891
-2.80040020,5.01332477,0.30347067,0.37130627,0.32399800,3.75179679,0.00150118,0.12993855,0.00196838,0.71699912
-2.79439720,5.03455535,0.30697533,0.38347390,0.32357865,3.75739045,0.00142723,0.13118424,0.00202209,0.71869453
-2.78839420,5.09332726,0.31111111,0.39796199,0.32372929,3.79551206,0.00136323,0.13287305,0.00211460,0.72208300
-2.78239120,5.19099659,0.31574459,0.41477405,0.32437503,3.86772835,0.00130967,0.13495578,0.00224655,0.72696701
-2.77638819,5.32828462,0.32074657,0.43387970,0.32543845,3.97502469,0.00126684,0.13738294,0.00241834,0.73314101
-2.77038519,5.50525183,0.32599636,0.45521507,0.32684319,4.11777013,0.00123482,0.14010650,0.00263013,0.74039892
-2.76438219,5.72128617,0.33138571,0.47868399,0.32851741,4.29569597,0.00121344,0.14308145,0.00288178,0.74854146
-2.75837919,5.97510600,0.33682222,0.50415972,0.33039710,4.50788901,0.00120233,0.14626706,0.00317286,0.75738290
-2.75237619,6.26477788,0.34223203,0.53148738,0.33242887,4.75279976,0.00120091,0.14962788,0.00350254,0.76675679
-2.74637319,6.58774886,0.34756169,0.56048696,0.33457207,5.02826607,0.00120841,0.15313437,0.00386966,0.77652034
-2.74037019,6.94089285,0.35277900,0.59095687,0.33680027,5.33155172,0.00122390,0.15676308,0.00427262,0.78655733
-2.73436718,7.32057020,0.35787281,0.62267819,0.33910173,5.65939959,0.00124632,0.16049645,0.00470940,0.79677906
-2.72836418,7.72269938,0.36285173,0.65541929,0.34147907,6.00809822,0.00127451,0.16432219,0.00517756,0.80712365
-2.72236118,8.14283941,0.36774183,0.68894119,0.34394802,6.37356052,0.00130730,0.16823231,0.00567420,0.81755340
-2.71635818,8.57628129,0.37258328,0.72300323,0.34653536,6.75141266,0.00134351,0.17222182,0.00619603,0.82805055
-2.71035518,9.01814663,0.37742632,0.75736942,0.34927620,7.13709117,0.00138200,0.17628719,0.00673935,0.83861164
-2.70435218,9.46349121,0.38232652,0.79181497,0.35221075,7.52594560,0.00142175,0.18042471,0.00730012,0.84924084
-2.69834917,9.90741104,0.38733966,0.82613335,0.35538086,7.91334406,0.00146191,0.18462873,0.00787402,0.85994267
-2.69234617,10.34514856,0.39251655,0.86014335,0.35882636,8.29477887,0.00150177,0.18889006,0.00845652,0.87071453
-2.68634317,10.77219602,0.39789788,0.89369630,0.36258178,8.66596899,0.00154091,0.19319450,0.00904296,0.88153960
-2.68034017,11.18439350,0.40350956,0.92668302,0.36667327,9.02295650,0.00157911,0.19752160,0.00962869,0.89238050
-2.67433717,11.57801875,0.40935869,0.95904037,0.37111628,9.36219414,0.00161648,0.20184388,0.01020915,0.90317414
-2.66833417,11.94986632,0.41543040,0.99075710,0.37591387,9.68062115,0.00165337,0.20612636,0.01078001,0.91382816
-2.66233117,12.29731346,0.42168575,1.02187874,0.38105604,9.97572518,0.00169045,0.21032666,0.01133732,0.92421913
-2.65632816,12.61837089,0.42806075,1.05251111,0.38651991,10.24558830,0.00172867,0.21439552,0.01187760,0.93419281
-2.65032516,12.91171650,0.43446675,1.08282231,0.39227086,10.48891574,0.00176921,0.21827781,0.01239802,0.94356626
-2.64432216,13.17671094,0.44079195,1.11304277,0.39826455,10.70504642,0.00181352,0.22191406,0.01289647,0.95213208
-2.63831916,13.41339432,0.44690422,1.14346319,0.40444977,10.89394522,0.00186318,0.22524226,0.01337173,0.95966427
-2.63231616,13.62246384,0.45265490,1.17443013,0.41077181,11.05617719,0.00191997,0.22820009,0.01382352,0.96592561
-2.62631316,13.80523292,0.45788366,1.20633915,0.41717622,11.19286489,0.00198573,0.23072726,0.01425260,0.97067623
-2.62031016,13.96357280,0.46242394,1.23962553,0.42361280,11.30563028,0.00206231,0.23276800,0.01466083,0.97368278
-2.61430715,14.09983832,0.46610892,1.27475254,0.43003933,11.39652339,0.00215155,0.23427348,0.01505114,0.97472795
-2.60830415,14.21678003,0.46877766,1.31219747,0.43642506,11.46794019,0.00225520,0.23520410,0.01542759,0.97361976
-2.60230115,14.31744525,0.47028118,1.35243583,0.44275347,11.52253249,0.00237485,0.23553145,0.01579529,0.97020013
-2.59629815,14.40507118,0.47048820,1.39592390,0.44902421,11.56311305,0.00251186,0.23523996,0.01616031,0.96435241
-2.59029515,14.48297330,0.46929020,1.44308040,0.45525397,11.59255893,0.00266736,0.23432793,0.01652960,0.95600752
-2.58429215,14.55443266,0.46660572,1.49426768,0.46147629,11.61371638,0.00284217,0.23280814,0.01691082,0.94514822
-2.57828914,14.62258552,0.46238367,1.54977320,0.46774002,11.62931020,0.00303675,0.23070772,0.01731216,0.93181157
-2.57228614,14.69031904,0.45660544,1.60979206,0.47410669,11.64186050,0.00325124,0.22806752,0.01774213,0.91608928
-2.56628314,14.76017636,0.44928586,1.67441119,0.48064668,11.65360936,0.00348538,0.22494072,0.01820934,0.89812606
-2.56028014,14.83427412,0.44047292,1.74359611,0.48743451,11.66645950,0.00373855,0.22139107,0.01872219,0.87811599
-2.55427714,14.91423539,0.43024630,1.81718084,0.49454333,11.68192679,0.00400979,0.21749043,0.01928869,0.85629712
-2.54827414,15.00114004,0.41871486,1.89486160,0.50203901,11.70110770,0.00429778,0.21331612,0.01991611,0.83294455
-2.54227114,15.09549463,0.40601319,1.97619481,0.50997409,11.72466252,0.00460091,0.20894791,0.02061074,0.80836236
-2.53626813,15.19722270,0.39229735,2.06059980,0.51838195,11.75281449,0.00491734,0.20446491,0.02137762,0.78287461
-2.53026513,15.30567613,0.37774014,2.14736628,0.52727153,11.78536468,0.00524500,0.19994252,0.02222033,0.75681604
-2.52426213,15.41966723,0.36252600,2.23566680,0.53662303,11.82172160,0.00558169,0.19544956,0.02314075,0.73052261
-2.51825913,15.53752075,0.34684582,2.32457376,0.54638474,11.86094461,0.00592513,0.19104574,0.02413892,0.70432241
-2.51225613,15.65714408,0.33089184,2.41308082,0.55647136,11.90179924,0.00627302,0.18677954,0.02521292,0.67852727
-2.50625313,15.77611354,0.31485294,2.50012789,0.56676393,11.94282254,0.00662310,0.18268669,0.02635877,0.65342532
-2.50025013,15.89177372,0.29891028,2.58462903,0.57711151,11.98239625,0.00697321,0.17878929,0.02757047,0.62927478
-2.49424712,16.00134663,0.28323361,2.66550240,0.58733450,12.01882511,0.00732133,0.17509554,0.02884003,0.60629907
-2.48824412,16.10204694,0.26797830,2.74170101,0.59722960,12.05041800,0.00766563,0.17160024,0.03015762,0.58468348
-2.48224112,16.19119921,0.25328305,2.81224331,0.60657622,12.07556903,0.00800452,0.16828582,0.03151168,0.56457325
-2.47623812,16.26635326,0.23926844,2.87624242,0.61514392,12.09283610,0.00833659,0.16512410,0.03288925,0.54607318
-2.47023512,16.32539346,0.22603610,2.93293277,0.62270078,12.10101453,0.00866072,0.16207842,0.03427618,0.52924851
-2.46423212,16.36663834,0.21366871,2.98169326,0.62902212,12.09920347,0.00897598,0.15910621,0.03565753,0.51412705
-2.45822911,16.38892720,0.20223046,3.02206590,0.63389917,12.08686321,0.00928165,0.15616180,0.03701789,0.50070232
-2.45222611,16.39169074,0.19176813,3.05376928,0.63714744,12.06386194,0.00957719,0.15319930,0.03834179,0.48893750
-2.44622311,16.37500380,0.18231252,3.07670628,0.63861415,12.03051067,0.00986216,0.15017550,0.03961411,0.47876994
-2.44022011,16.33961866,0.17388010,3.09096594,0.63818458,11.98758571,0.01013622,0.14705251,0.04082049,0.47011604
-2.43421711,16.28697839,0.16647501,3.09681922,0.63578692,11.93633854,0.01039906,0.14380018,0.04194769,0.46287637
-2.42821411,16.21921035,0.16009092,3.09470926,0.63139546,11.87849309,0.01065036,0.14039806,0.04298399,0.45694067
-2.42221111,16.13910074,0.15471307,3.08523636,0.62503199,11.81623107,0.01088971,0.13683690,0.04391952,0.45219272
-2.41620810,16.05005180,0.15032004,3.06913866,0.61676543,11.75216618,0.01111666,0.13311963,0.04474653,0.44851497
-2.41020510,15.95602361,0.14688555,3.04726925,0.60670963,11.68930834,0.01133063,0.12926176,0.04545968,0.44579268
-2.40420210,15.86146280,0.14437987,3.02057089,0.59501968,11.63101899,0.01153096,0.12529127,0.04605616,0.44391759
-2.39819910,15.77122080,0.14277116,2.99004924,0.58188677,11.58095886,0.01171688,0.12124797,0.04653589,0.44279119
-2.39219610,15.69046395,0.14202648,2.95674591,0.56753198,11.54302933,0.01188763,0.11718236,0.04690152,0.44232727
-2.38619310,15.62457790,0.14211261,2.92171203,0.55219931,11.52130839,0.01204246,0.11315419,0.04715849,0.44245400
-2.38019010,15.57906823,0.14299654,2.88598347,0.53614829,11.51998215,0.01218071,0.10923062,0.04731490,0.44311541
-2.37418709,15.55945896,0.14464591,2.85055824,0.51964636,11.54327257,0.01230195,0.10548415,0.04738144,0.44427230
-2.36818409,15.57119015,0.14702904,2.81637661,0.50296159,11.59536187,0.01240604,0.10199051,0.04737118,0.44590253
-2.36218109,15.61951548,0.15011492,2.78430425,0.48635573,11.68031416,0.01249325,0.09882633,0.04729929,0.44800071
-2.35617809,15.70940035,0.15387303,2.75511845,0.47007799,11.80199453,0.01256440,0.09606695,0.04718278,0.45057742
-2.35017509,15.84542098,0.15827295,2.72949732,0.45435964,11.96398614,0.01262090,0.09378423,0.04704012,0.45365768
-2.34417209,16.03166504,0.16328397,2.70801174,0.43940950,12.16950595,0.01266485,0.09204451,0.04689084,0.45727903
-2.33816908,16.27163424,0.16887454,2.69111962,0.42541043,12.42132001,0.01269914,0.09090670,0.04675510,0.46148898
-2.33216608,16.56815022,0.17501171,2.67916226,0.41251680,12.72165979,0.01272740,0.09042065,0.04665320,0.46634202
-2.32616308,16.92326494,0.18166055,2.67236219,0.40085282,13.07214127,0.01275406,0.09062566,0.04660515,0.47189623
-2.32016008,17.33817792,0.18878351,2.67082236,0.39051179,13.47368925,0.01278428,0.09154927,0.04663013,0.47820953
-2.31415708,17.81316276,0.19633994,2.67452627,0.38155602,13.92646962,0.01282388,0.09320633,0.04674607,0.48533584
-2.30815408,18.34750632,0.20428553,2.68333906,0.37401746,14.42983279,0.01287920,0.09559832,0.04696917,0.49332107
-2.30215108,18.93946400,0.21257197,2.69700943,0.36789880,14.98227159,0.01295699,0.09871298,0.04731350,0.50219931
-2.29614807,19.58623479,0.22114660,2.71517263,0.36317511,15.58139701,0.01306420,0.10252422,0.04779071,0.51198919
-2.29014507,20.28395967,0.22995237,2.73735469,0.35979578,16.22393485,0.01320779,0.10699238,0.04840967,0.52269081
-2.28414207,21.02774649,0.23892784,2.76297815,0.35768681,16.90574587,0.01339452,0.11206477,0.04917637,0.53428316
-2.27813907,21.81172354,0.24800744,2.79136969,0.35675341,17.62187114,0.01363073,0.11767659,0.05009380,0.54672235
-2.27213607,22.62912298,0.25712193,2.82176994,0.35688274,18.36660347,0.01392207,0.12375213,0.05116192,0.55994071
-2.26613307,23.47239410,0.26619905,2.85334555,0.35794697,19.13358419,0.01427337,0.13020627,0.05237783,0.57384681
-2.26013007,24.33334461,0.27516438,2.88520384,0.35980641,19.91592379,0.01468835,0.13694634,0.05373594,0.58832645
-2.25412706,25.20330662,0.28394240,2.91640982,0.36231294,20.70634302,0.01516952,0.14387417,0.05522825,0.60324464
-2.24812406,26.07332259,0.29245767,2.94600540,0.36531335,21.49733007,0.01571801,0.15088833,0.05684476,0.61844850
-2.24212106,26.93434488,0.30063616,2.97303045,0.36865295,22.28130827,0.01633347,0.15788656,0.05857382,0.63377086
-2.23611806,27.77744153,0.30840664,2.99654502,0.37217902,23.05080794,0.01701401,0.16476822,0.06040265,0.64903458
-2.23011506,28.59400014,0.31570205,3.01565221,0.37574422,23.79863516,0.01775617,0.17143670,0.06231773,0.66405727
-2.22411206,29.37592152,0.32246091,3.02952068,0.37920984,24.51803070,0.01855499,0.17780178,0.06430533,0.67865626
-2.21810905,30.11579471,0.32862858,3.03740609,0.38244877,25.20281197,0.01940400,0.18378173,0.06635182,0.69265357
-2.21210605,30.80704607,0.33415838,3.03867057,0.38534804,25.84749199,0.02029544,0.18930515,0.06844410,0.70588066
-2.20610305,31.44405601,0.33901255,3.03279941,0.38781098,26.44737027,0.02122033,0.19431244,0.07056982,0.71818283
-2.20010005,32.02223856,0.34316295,3.01941423,0.38975881,26.99859198,0.02216871,0.19875682,0.07271758,0.72942293
-2.19409705,32.53808120,0.34659150,2.99828223,0.39113159,27.49817338,0.02312986,0.20260494,0.07487699,0.73948445
-2.18809405,32.98914394,0.34929042,2.96932101,0.39188864,27.94399328,0.02409253,0.20583697,0.07703868,0.74827377
-2.18209105,33.37401933,0.35126211,2.93259888,0.39200825,28.33475229,0.02504528,0.20844620,0.07919415,0.75572145
-2.17608804,33.69225684,0.35251890,2.88833075,0.39148685,28.66990300,0.02597671,0.21043820,0.08133556,0.76178284
-2.17008504,33.94425693,0.35308249,2.83686990,0.39033754,28.94955618,0.02687577,0.21182956,0.08345550,0.76643773
-2.16408204,34.13114202,0.35298324,2.77869600,0.38858826,29.17436908,0.02773209,0.21264632,0.08554661,0.76968936
-2.15807904,34.25461202,0.35225940,2.71440013,0.38627951,29.34542274,0.02853619,0.21292211,0.08760131,0.77156287
-2.15207604,34.31679344,0.35095619,2.64466756,0.38346183,29.46409577,0.02927983,0.21269616,0.08961136,0.77210323
-2.14607304,34.32009053,0.34912489,2.57025905,0.38019313,29.53194204,0.02995617,0.21201126,0.09156763,0.77137300
-2.14007004,34.26704689,0.34682199,2.49199163,0.37653604,29.55057903,0.03056001,0.21091176,0.09345980,0.76944989
-2.13406703,34.16022459,0.34410838,2.41071966,0.37255532,29.52159289,0.03108795,0.20944169,0.09527619,0.76642441
-2.12806403,34.00210704,0.34104868,2.32731702,0.36831545,29.44646498,0.03153846,0.20764319,0.09700363,0.76239767
-2.12206103,33.79502936,0.33771065,2.24266098,0.36387856,29.32652286,0.03191199,0.20555508,0.09862751,0.75747945
-2.11605803,33.54113876,0.33416483,2.15761852,0.35930266,29.16291755,0.03221095,0.20321196,0.10013190,0.75178659
-2.11005503,33.24238502,0.33048414,2.07303522,0.35464024,28.95662650,0.03243968,0.20064353,0.10149973,0.74544175
-2.10405203,32.90053920,0.32674378,1.98972714,0.34993730,28.70848045,0.03260434,0.19787431,0.10271316,0.73857252
-2.09804902,32.51723703,0.32302097,1.90847562,0.34523273,28.41921082,0.03271284,0.19492378,0.10375399,0.73131081
-2.09204602,32.09404184,0.31939489,1.83002470,0.34055808,28.08951274,0.03277457,0.19180674,0.10460412,0.72379246
-2.08604302,31.63252083,0.31594646,1.75508118,0.33593765,27.72011836,0.03280027,0.18853397,0.10524604,0.71615697
-2.08004002,31.13432755,0.31275803,1.68431636,0.33138879,27.31187412,0.03280175,0.18511310,0.10566344,0.70854725
-2.07403702,30.60128367,0.30991294,1.61836937,0.32692243,26.86581613,0.03279165,0.18154953,0.10584168,0.70110922
-2.06803402,30.03545306,0.30749490,1.55785093,0.32254381,26.38323758,0.03278317,0.17784748,0.10576828,0.69399117
-2.06203102,29.43920198,0.30558703,1.50334718,0.31825317,25.86574330,0.03278976,0.17401096,0.10543340,0.68734280
-2.05602801,28.81524055,0.30427077,1.45542267,0.31404658,25.31528744,0.03282490,0.17004467,0.10483016,0.68131389
-2.05002501,28.16664173,0.30362445,1.41462184,0.30991674,24.73419144,0.03290177,0.16595475,0.10395493,0.67605239
-2.04402201,27.49683595,0.30372162,1.38146837,0.30585368,24.12514112,0.03303299,0.16174936,0.10280752,0.67170215
-2.03801901,26.80958103,0.30462919,1.35646200,0.30184550,23.49116300,0.03323037,0.15743907,0.10139127,0.66840014
-2.03201601,26.10890884,0.30640540,1.34007235,0.29787904,22.83558141,0.03350469,0.15303706,0.09971304,0.66627329
-2.02601301,25.39905145,0.30909770,1.33272971,0.29394043,22.16195923,0.03386541,0.14855910,0.09778315,0.66543505
-2.02001001,24.68435105,0.31274068,1.33481282,0.29001568,21.47402594,0.03432052,0.14402336,0.09561524,0.66598181
-2.01400700,23.96915874,0.31735400,1.34663384,0.28609126,20.77559760,0.03487634,0.13945016,0.09322606,0.66798924
-2.00800400,23.25772786,0.32294062,1.36842120,0.28215466,20.07049344,0.03553737,0.13486152,0.09063530,0.67150889
-2.00200100,22.55410771,0.32948524,1.40030090,0.27819498,19.36245388,0.03630614,0.13028078,0.08786531,0.67656505
-1.99599800,21.86204372,0.33695317,1.44227715,0.27420358,18.65506463,0.03718321,0.12573214,0.08494089,0.68315225
-1.98999500,21.18488908,0.34528972,1.49421365,0.27017484,17.95169053,0.03816706,0.12124023,0.08188906,0.69123338
-1.98399200,20.52553248,0.35442010,1.55581638,0.26610691,17.25542245,0.03925415,0.11682988,0.07873883,0.70073873
-1.97798899,19.88634540,0.36424991,1.62661938,0.26200257,16.56903910,0.04043900,0.11252581,0.07552105,0.71156600
-1.97198599,19.26915140,0.37466639,1.70597464,0.25787020,15.89498496,0.04171431,0.10835260,0.07226820,0.72358149
-1.96598299,18.67521827,0.38554019,1.79304723,0.25372469,15.23536415,0.04307121,0.10433466,0.06901419,0.73662234
-1.95997999,18.10527317,0.39672789,1.88681669,0.24958846,14.59194938,0.04449950,0.10049642,0.06579423,0.75050003
-1.95397699,17.55953916,0.40807506,1.98608538,0.24549239,13.96620402,0.04598803,0.09686251,0.06264462,0.76500496
-1.94797399,17.03779099,0.41941984,2.08949426,0.24147674,13.35931474,0.04752504,0.09345812,0.05960248,0.77991207
