energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.52576288,1.28200039,0.14535207,0.00264701,0.01614063,0.76929047,0.40935324,0.53662004
-5.51975988,1.27752351,0.14585546,0.00264395,0.01607111,0.76428749,0.40537621,0.53167487
-5.51375688,1.27329127,0.14679875,0.00263796,0.01599446,0.75922272,0.40119425,0.52673258
-5.50775388,1.26898912,0.14813164,0.00262887,0.01590743,0.75390780,0.39676474,0.52166560
-5.50175088,1.26430454,0.14979613,0.00261651,0.01580655,0.74816345,0.39205744,0.51635380
-5.49574787,1.25893561,0.15172842,0.00260074,0.01568826,0.74182413,0.38705538,0.51068763
-5.48974487,1.25259926,0.15386094,0.00258144,0.01554904,0.73474225,0.38175530,0.50457069
-5.48374187,1.24503898,0.15612444,0.00255851,0.01538556,0.72679165,0.37616780,0.49792186
-5.47773887,1.23603186,0.15845019,0.00253190,0.01519480,0.71787055,0.37031704,0.49067698
-5.47173587,1.22539488,0.16077208,0.00250155,0.01497425,0.70790387,0.36424014,0.48279002
-5.46573287,1.21299021,0.16302862,0.00246747,0.01472198,0.69684487,0.35798624,0.47423385
-5.45972986,1.19872953,0.16516481,0.00242970,0.01443679,0.68467624,0.35161526,0.46500058
-5.45372686,1.18257714,0.16713363,0.00238835,0.01411827,0.67141050,0.34519644,0.45510155
-5.44772386,1.16455166,0.16889721,0.00234359,0.01376691,0.65708991,0.33880648,0.44456697
-5.44172086,1.14472637,0.17042762,0.00229567,0.01338411,0.64178562,0.33252763,0.43344520
-5.43571786,1.12322787,0.17170712,0.00224489,0.01297214,0.62559632,0.32644542,0.42180171
-5.42971486,1.10023316,0.17272796,0.00219167,0.01253418,0.60864619,0.32064627,0.40971768
-5.42371186,1.07596496,0.17349169,0.00213648,0.01207417,0.59108219,0.31521498,0.39728825
-5.41770885,1.05068559,0.17400801,0.00207991,0.01159676,0.57307079,0.31023211,0.38462048
-5.41170585,1.02468919,0.17429323,0.00202256,0.01110720,0.55479406,0.30577140,0.37183090
-5.40570285,0.99829291,0.17436850,0.00196514,0.01061114,0.53644530,0.30189724,0.35904283
-5.39969985,0.97182701,0.17425774,0.00190836,0.01011451,0.51822425,0.29866241,0.34638341
-5.39369685,0.94562462,0.17398561,0.00185297,0.00962338,0.50033203,0.29610607,0.33398056
-5.38769385,0.92001129,0.17357556,0.00179971,0.00914376,0.48296609,0.29425222,0.32195978
-5.38169085,0.89529513,0.17304804,0.00174927,0.00868146,0.46631523,0.29310877,0.31044109
-5.37568784,0.87175777,0.17241904,0.00170231,0.00824199,0.45055504,0.29266717,0.29953621
-5.36968484,0.84964686,0.17169913,0.00165941,0.00783041,0.43584394,0.29290287,0.28934606
-5.36368184,0.82917029,0.17089292,0.00162104,0.00745125,0.42232004,0.29377652,0.27995882
-5.35767884,0.81049273,0.16999909,0.00158757,0.00710843,0.41009901,0.29523597,0.27144855
-5.35167584,0.79373436,0.16901093,0.00155923,0.00680524,0.39927306,0.29721904,0.26387463
-5.34567284,0.77897225,0.16791744,0.00153614,0.00654433,0.38991115,0.29965691,0.25728197
-5.33966983,0.76624392,0.16670477,0.00151828,0.00632764,0.38206044,0.30247804,0.25170197
-5.33366683,0.75555316,0.16535809,0.00150551,0.00615652,0.37574884,0.30561247,0.24715431
-5.32766383,0.74687758,0.16386358,0.00149759,0.00603165,0.37098855,0.30899622,0.24364943
-5.32166083,0.74017748,0.16221058,0.00149416,0.00595316,0.36778045,0.31257553,0.24119149
-5.31565783,0.73540538,0.16039359,0.00149481,0.00592061,0.36611890,0.31631088,0.23978176
-5.30965483,0.73251578,0.15841412,0.00149907,0.00593305,0.36599682,0.32018028,0.23942212
-5.30365183,0.73147427,0.15628222,0.00150645,0.00598905,0.36741058,0.32418187,0.24011851
-5.29764882,0.73226566,0.15401751,0.00151645,0.00608670,0.37036441,0.32833553,0.24188404
-5.29164582,0.73490034,0.15164981,0.00152860,0.00622366,0.37487411,0.33268334,0.24474161
-5.28564282,0.73941867,0.14921915,0.00154245,0.00639715,0.38096963,0.33728897,0.24872576
-5.27963982,0.74589296,0.14677520,0.00155763,0.00660398,0.38869641,0.34223586,0.25388361
-5.27363682,0.75442694,0.14437623,0.00157381,0.00684052,0.39811540,0.34762433,0.26027485
-5.26763382,0.76515271,0.14208750,0.00159076,0.00710277,0.40930160,0.35356774,0.26797062
-5.26163082,0.77822537,0.13997928,0.00160832,0.00738634,0.42234122,0.36018789,0.27705137
-5.25562781,0.79381550,0.13812449,0.00162637,0.00768647,0.43732763,0.36760979,0.28760375
-5.24962481,0.81210008,0.13659615,0.00164492,0.00799813,0.45435621,0.37595630,0.29971664
-5.24362181,0.83325217,0.13546470,0.00166399,0.00831604,0.47351842,0.38534256,0.31347651
-5.23761881,0.85743002,0.13479533,0.00168365,0.00863476,0.49489544,0.39587088,0.32896239
-5.23161581,0.88476615,0.13464540,0.00170404,0.00894878,0.51855161,0.40762593,0.34624060
-5.22561281,0.91535704,0.13506209,0.00172529,0.00925265,0.54452819,0.42067087,0.36535959
-5.21960980,0.94925381,0.13608040,0.00174753,0.00954107,0.57283757,0.43504420,0.38634510
-5.21360680,0.98645455,0.13772141,0.00177090,0.00980904,0.60345841,0.45075781,0.40919591
-5.20760380,1.02689857,0.13999118,0.00179551,0.01005198,0.63633186,0.46779603,0.43388040
-5.20160080,1.07046283,0.14287998,0.00182144,0.01026582,0.67135913,0.48611591,0.46033407
-5.19559780,1.11696079,0.14636217,0.00184874,0.01044716,0.70840036,0.50564845,0.48845817
-5.18959480,1.16614364,0.15039660,0.00187741,0.01059333,0.74727506,0.52630096,0.51811947
-5.18359180,1.21770390,0.15492762,0.00190743,0.01070245,0.78776394,0.54796018,0.54915120
-5.17758879,1.27128115,0.15988654,0.00193871,0.01077350,0.82961197,0.57049614,0.58135512
-5.17158579,1.32646970,0.16519378,0.00197114,0.01080633,0.87253267,0.59376643,0.61450457
-5.16558279,1.38282775,0.17076134,0.00200458,0.01080161,0.91621327,0.61762085,0.64834838
-5.15957979,1.43988776,0.17649582,0.00203887,0.01076086,0.96032050,0.64190601,0.68261551
-5.15357679,1.49716750,0.18230168,0.00207384,0.01068634,1.00450684,0.66646996,0.71702006
-5.14757379,1.55418141,0.18808479,0.00210931,0.01058098,1.04841689,0.69116639,0.75126664
-5.14157079,1.61045176,0.19375608,0.00214514,0.01044827,1.09169352,0.71585846,0.78505571
-5.13556778,1.66551931,0.19923516,0.00218120,0.01029216,1.13398386,0.74042206,0.81808887
-5.12956478,1.71895306,0.20445383,0.00221741,0.01011695,1.17494468,0.76474850,0.85007375
-5.12356178,1.77035878,0.20935924,0.00225374,0.00992714,1.21424722,0.78874641,0.88072860
-5.11755878,1.81938620,0.21391667,0.00229023,0.00972734,1.25158128,0.81234309,0.90978630
-5.11155578,1.86573457,0.21811168,0.00232700,0.00952214,1.28665880,0.83548515,0.93699787
-5.10555278,1.90915670,0.22195164,0.00236423,0.00931603,1.31921664,0.85813850,0.96213545
-5.09954977,1.94946132,0.22546644,0.00240221,0.00911328,1.34901894,0.88028785,0.98499479
-5.09354677,1.98651397,0.22870838,0.00244129,0.00891790,1.37585897,0.90193564,1.00539726
-5.08754377,2.02023643,0.23175127,0.00248191,0.00873354,1.39956067,0.92310060,1.02319153
-5.08154077,2.05060492,0.23468858,0.00252458,0.00856347,1.41997997,0.94381583,1.03825498
-5.07553777,2.07764721,0.23763087,0.00256985,0.00841053,1.43700593,0.96412662,1.05049485
-5.06953477,2.10143879,0.24070251,0.00261834,0.00827708,1.45056179,0.98408791,1.05984918
-5.06353177,2.12209836,0.24403777,0.00267066,0.00816505,1.46060592,1.00376147,1.06628768
-5.05752876,2.13978270,0.24777642,0.00272744,0.00807584,1.46713266,1.02321276,1.06981236
-5.05152576,2.15468100,0.25205912,0.00278928,0.00801040,1.47017290,1.04250760,1.07045796
-5.04552276,2.16700890,0.25702257,0.00285673,0.00796921,1.46979445,1.06170850,1.06829211
-5.03951976,2.17700217,0.26279464,0.00293025,0.00795228,1.46610178,1.08087084,1.06341509
-5.03351676,2.18491007,0.26948978,0.00301021,0.00795917,1.45923539,1.10003882,1.05595908
-5.02751376,2.19098848,0.27720457,0.00309685,0.00798906,1.44937025,1.11924144,1.04608686
-5.02151076,2.19549286,0.28601380,0.00319025,0.00804071,1.43671355,1.13848838,1.03398977
-5.01550775,2.19867099,0.29596699,0.00329034,0.00811257,1.42150143,1.15776626,1.01988494
-5.00950475,2.20075565,0.30708551,0.00339685,0.00820277,1.40399484,1.17703514,1.00401164
-5.00350175,2.20195737,0.31936038,0.00350932,0.00830920,1.38447450,1.19622573,0.98662692
-4.99749875,2.20245743,0.33275069,0.00362709,0.00842957,1.36323504,1.21523738,0.96800048
-4.99149575,2.20240129,0.34718283,0.00374928,0.00856146,1.34057859,1.23393719,0.94840892
-4.98549275,2.20189276,0.36255042,0.00387485,0.00870238,1.31680788,1.25216035,0.92812954
-4.97948974,2.20098922,0.37871496,0.00400255,0.00884986,1.29221937,1.26971199,0.90743395
-4.97348674,2.19969826,0.39550736,0.00413095,0.00900155,1.26709643,1.28637055,0.88658163
-4.96748374,2.19797588,0.41273016,0.00425850,0.00915525,1.24170315,1.30189280,0.86581386
-4.96148074,2.19572680,0.43016059,0.00438351,0.00930904,1.21627889,1.31602050,0.84534815
-4.95547774,2.19280687,0.44755437,0.00450421,0.00946132,1.19103393,1.32848838,0.82537352
-4.94947474,2.18902791,0.46465032,0.00461878,0.00961093,1.16614653,1.33903353,0.80604690
-4.94347174,2.18416485,0.48117564,0.00472540,0.00975717,1.14176130,1.34740551,0.78749072
-4.93746873,2.17796521,0.49685184,0.00482227,0.00989992,1.11798931,1.35337709,0.76979195
-4.93146573,2.17016057,0.51140125,0.00490770,0.01003962,1.09490962,1.35675496,0.75300252
-4.92546273,2.16047975,0.52455388,0.00498012,0.01017736,1.07257229,1.35738990,0.73714126
-4.91945973,2.14866312,0.53605461,0.00503812,0.01031487,1.05100264,1.35518597,0.72219707
-4.91345673,2.13447743,0.54567030,0.00508053,0.01045449,1.03020650,1.35010808,0.70813337
-4.90745373,2.11773044,0.55319681,0.00510645,0.01059915,1.01017607,1.34218750,0.69489334
-4.90145073,2.09828454,0.55846547,0.00511526,0.01075232,0.99089611,1.33152488,0.68240583
-4.89544772,2.07606867,0.56134893,0.00510667,0.01091790,0.97234986,1.31829049,0.67059160
-4.88944472,2.05108770,0.56176589,0.00508074,0.01110007,0.95452458,1.30272143,0.65936936
-4.88344172,2.02342860,0.55968473,0.00503788,0.01130321,0.93741603,1.28511585,0.64866152
-4.87743872,1.99326307,0.55512565,0.00497883,0.01153166,0.92103182,1.26582419,0.63839904
-4.87143572,1.96084595,0.54816120,0.00490469,0.01178955,0.90539318,1.24523777,0.62852538
-4.86543272,1.92650962,0.53891517,0.00481687,0.01208058,0.89053520,1.22377510,0.61899910
-4.85942971,1.89065425,0.52755973,0.00471704,0.01240783,0.87650534,1.20186653,0.60979512
-4.85342671,1.85373429,0.51431097,0.00460710,0.01277351,0.86336030,1.17993776,0.60090454
-4.84742371,1.81624172,0.49942280,0.00448915,0.01317878,0.85116149,1.15839309,0.59233300
-4.84142071,1.77868689,0.48317970,0.00436536,0.01362353,0.83996937,1.13759917,0.58409794
-4.83541771,1.74157778,0.46588828,0.00423800,0.01410629,0.82983691,1.11786986,0.57622464
-4.82941471,1.70539866,0.44786819,0.00410927,0.01462405,0.82080278,1.09945330,0.56874164
-4.82341171,1.67058939,0.42944266,0.00398131,0.01517228,0.81288455,1.08252143,0.56167567
-4.81740870,1.63752632,0.41092908,0.00385613,0.01574486,0.80607251,1.06716289,0.55504655
-4.81140570,1.60650579,0.39262997,0.00373549,0.01633419,0.80032455,1.05337948,0.54886238
-4.80540270,1.57773126,0.37482467,0.00362095,0.01693128,0.79556241,1.04108641,0.54311541
-4.79939970,1.55130459,0.35776218,0.00351374,0.01752597,0.79166973,1.03011656,0.53777884
-4.79339670,1.52722212,0.34165532,0.00341480,0.01810719,0.78849211,1.02022832,0.53280482
-4.78739370,1.50537574,0.32667638,0.00332474,0.01866321,0.78583929,1.01111694,0.52812381
-4.78139070,1.48555890,0.31295455,0.00324384,0.01918203,0.78348938,1.00242873,0.52364543
-4.77538769,1.46747741,0.30057500,0.00317208,0.01965171,0.78119514,0.99377740,0.51926066
-4.76938469,1.45076432,0.28957966,0.00310915,0.02006079,0.77869197,0.98476203,0.51484547
-4.76338169,1.43499849,0.27996967,0.00305450,0.02039863,0.77570735,0.97498553,0.51026553
-4.75737869,1.41972559,0.27170915,0.00300737,0.02065582,0.77197118,0.96407306,0.50538191
-4.75137569,1.40448082,0.26473036,0.00296688,0.02082443,0.76722669,0.95168932,0.50005730
-4.74537269,1.38881223,0.25893962,0.00293203,0.02089836,0.76124129,0.93755417,0.49416260
-4.73936968,1.37230340,0.25422405,0.00290181,0.02087351,0.75381692,0.92145577,0.48758342
-4.73336668,1.35459470,0.25045857,0.00287525,0.02074796,0.74479937,0.90326084,0.48022613
-4.72736368,1.33540199,0.24751299,0.00285146,0.02052201,0.73408614,0.88292159,0.47202323
-4.72136068,1.31453203,0.24525878,0.00282970,0.02019819,0.72163250,0.86047915,0.46293771
-4.71535768,1.29189398,0.24357533,0.00280942,0.01978117,0.70745535,0.83606346,0.45296620
-4.70935468,1.26750638,0.24235534,0.00279030,0.01927763,0.69163495,0.80988973,0.44214067
-4.70335168,1.24149957,0.24150929,0.00277226,0.01869602,0.67431409,0.78225173,0.43052876
-4.69734867,1.21411324,0.24096857,0.00275550,0.01804627,0.65569505,0.75351232,0.41823249
-4.69134567,1.18568944,0.24068748,0.00274048,0.01733953,0.63603429,0.72409165,0.40538570
-4.68534267,1.15666133,0.24064373,0.00272791,0.01658778,0.61563512,0.69445366,0.39214998
-4.67933967,1.12753800,0.24083772,0.00271874,0.01580350,0.59483873,0.66509130,0.37870960
-4.67333667,1.09888634,0.24129045,0.00271411,0.01499931,0.57401383,0.63651136,0.36526548
-4.66733367,1.07131038,0.24204036,0.00271533,0.01418761,0.55354535,0.60921910,0.35202849
-4.66133067,1.04542917,0.24313914,0.00272376,0.01338029,0.53382275,0.58370361,0.33921240
-4.65532766,1.02185398,0.24464686,0.00274084,0.01258844,0.51522818,0.56042412,0.32702679
-4.64932466,1.00116587,0.24662654,0.00276793,0.01182212,0.49812512,0.53979784,0.31567011
-4.64332166,0.98389434,0.24913857,0.00280631,0.01109016,0.48284781,0.52218960,0.30532334
-4.63731866,0.97049809,0.25223518,0.00285708,0.01040005,0.46969190,0.50790360,0.29614434
-4.63131566,0.96134856,0.25595528,0.00292109,0.00975786,0.45890658,0.49717747,0.28826320
-4.62531266,0.95671688,0.26032000,0.00299889,0.00916824,0.45068854,0.49017870,0.28177876
-4.61930965,0.95676476,0.26532902,0.00309070,0.00863441,0.44517779,0.48700348,0.27675631
-4.61330665,0.96153964,0.27095804,0.00319633,0.00815832,0.44245564,0.48767794,0.27322672
-4.60730365,0.97097425,0.27715751,0.00331519,0.00774068,0.44254465,0.49216155,0.27118678
-4.60130065,0.98489051,0.28385254,0.00344626,0.00738121,0.44541058,0.50035259,0.27060089
-4.59529765,1.00300764,0.29094426,0.00358813,0.00707872,0.45096626,0.51209531,0.27140384
-4.58929465,1.02495385,0.29831237,0.00373898,0.00683140,0.45907695,0.52718852,0.27350465
-4.58329165,1.05028134,0.30581881,0.00389664,0.00663695,0.46956714,0.54539518,0.27679109
-4.57728864,1.07848362,0.31331245,0.00405867,0.00649279,0.48222829,0.56645260,0.28113489
-4.57128564,1.10901446,0.32063449,0.00422238,0.00639624,0.49682719,0.59008274,0.28639714
-4.56528264,1.14130757,0.32762425,0.00438495,0.00634467,0.51311453,0.61600219,0.29243381
-4.55927964,1.17479605,0.33412520,0.00454348,0.00633563,0.53083338,0.64393140,0.29910101
-4.55327664,1.20893077,0.33999083,0.00469510,0.00636694,0.54972703,0.67360264,0.30625980
-4.54727364,1.24319679,0.34509005,0.00483705,0.00643677,0.56954601,0.70476646,0.31378040
-4.54127064,1.27712720,0.34931192,0.00496677,0.00654362,0.59005396,0.73719624,0.32154551
-4.53526763,1.31031370,0.35256945,0.00508195,0.00668638,0.61103217,0.77069069,0.32945271
-4.52926463,1.34241371,0.35480229,0.00518065,0.00686421,0.63228254,0.80507421,0.33741595
-4.52326163,1.37315368,0.35597820,0.00526129,0.00707655,0.65362921,0.84019519,0.34536589
-4.51725863,1.40232880,0.35609329,0.00532274,0.00732302,0.67491856,0.87592234,0.35324947
-4.51125563,1.42979928,0.35517100,0.00536429,0.00760327,0.69601802,0.91213943,0.36102854
-4.50525263,1.45548368,0.35325995,0.00538571,0.00791698,0.71681381,0.94873884,0.36867788
-4.49924962,1.47934999,0.35043083,0.00538719,0.00826369,0.73720787,0.98561440,0.37618271
-4.49324662,1.50140504,0.34677245,0.00536934,0.00864276,0.75711436,1.02265407,0.38353597
-4.48724362,1.52168326,0.34238732,0.00533313,0.00905333,0.77645607,1.05973307,0.39073554
-4.48124062,1.54023546,0.33738690,0.00527986,0.00949422,0.79516107,1.09670809,0.39778158
-4.47523762,1.55711840,0.33188681,0.00521107,0.00996401,0.81315990,1.13341292,0.40467432
-4.46923462,1.57238600,0.32600231,0.00512851,0.01046098,0.83038358,1.16965610,0.41141218
-4.46323162,1.58608244,0.31984417,0.00503405,0.01098322,0.84676258,1.20522065,0.41799061
-4.45722861,1.59823776,0.31351522,0.00492962,0.01152867,0.86222673,1.23986624,0.42440148
-4.45122561,1.60886587,0.30710759,0.00481715,0.01209518,0.87670626,1.27333343,0.43063307
-4.44522261,1.61796496,0.30070084,0.00469852,0.01268068,0.89013358,1.30535001,0.43667059
-4.43921961,1.62552009,0.29436087,0.00457551,0.01328319,0.90244577,1.33563888,0.44249712
-4.43321661,1.63150737,0.28813964,0.00444975,0.01390096,0.91358737,1.36392696,0.44809475
-4.42721361,1.63589919,0.28207567,0.00432271,0.01453250,0.92351325,1.38995455,0.45344578
-4.42121061,1.63866989,0.27619500,0.00419568,0.01517665,0.93219109,1.41348442,0.45853390
-4.41520760,1.63980119,0.27051275,0.00406973,0.01583257,0.93960330,1.43431004,0.46334491
-4.40920460,1.63928664,0.26503482,0.00394576,0.01649971,0.94574789,1.45226229,0.46786721
-4.40320160,1.63713481,0.25975974,0.00382445,0.01717772,0.95063843,1.46721429,0.47209164
-4.39719860,1.63337064,0.25468056,0.00370630,0.01786641,0.95430265,1.47908389,0.47601085
-4.39119560,1.62803499,0.24978648,0.00359166,0.01856551,0.95678000,1.48783382,0.47961821
-4.38519260,1.62118233,0.24506432,0.00348070,0.01927462,0.95811817,1.49346957,0.48290625
-4.37918959,1.61287677,0.24049963,0.00337348,0.01999294,0.95836882,1.49603515,0.48586486
-4.37318659,1.60318703,0.23607754,0.00326994,0.02071915,0.95758301,1.49560721,0.48847948
-4.36718359,1.59218069,0.23178324,0.00316994,0.02145120,0.95580649,1.49228812,0.49072940
-4.36118059,1.57991849,0.22760230,0.00307326,0.02218621,0.95307554,1.48619851,0.49258646
-4.35517759,1.56644928,0.22352069,0.00297966,0.02292032,0.94941358,1.47747006,0.49401431
-4.34917459,1.55180625,0.21952481,0.00288887,0.02364864,0.94482896,1.46623903,0.49496848
-4.34317159,1.53600489,0.21560138,0.00280062,0.02436524,0.93931428,1.45264107,0.49539726
-4.33716858,1.51904305,0.21173746,0.00271467,0.02506320,0.93284731,1.43680771,0.49524345
-4.33116558,1.50090325,0.20792044,0.00263081,0.02573471,0.92539352,1.41886479,0.49444707
-4.32516258,1.48155716,0.20413835,0.00254891,0.02637126,0.91691023,1.39893277,0.49294872
-4.31915958,1.46097198,0.20038010,0.00246888,0.02696382,0.90735194,1.37712872,0.49069355
-4.31315658,1.43911830,0.19663599,0.00239074,0.02750317,0.89667667,1.35356992,0.48763546
-4.30715358,1.41597876,0.19289823,0.00231459,0.02798014,0.88485272,1.32837822,0.48374141
