energy_ev,total_up,Ag_p_up,Ag_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-6.00000000,1.33634233,0.36269470,1.16296652,0.07924707,0.00000000,0.03958945,0.00000000
-5.99399700,1.36668115,0.40415047,1.17230090,0.08743323,0.00000000,0.04429865,0.00000000
-5.98799400,1.41094655,0.44966083,1.19379092,0.09609385,0.00000000,0.04964190,0.00000000
-5.98199100,1.46821113,0.49907678,1.22659659,0.10513723,0.00000000,0.05563639,0.00000000
-5.97598799,1.53741551,0.55218223,1.26977508,0.11446071,0.00000000,0.06229221,0.00000000
-5.96998499,1.61736912,0.60868982,1.32228292,0.12395200,0.00000000,0.06961069,0.00000000
-5.96398199,1.70675484,0.66823867,1.38298106,0.13349092,0.00000000,0.07758310,0.00000000
-5.95797899,1.80413787,0.73039453,1.45064305,0.14295163,0.00000000,0.08618939,0.00000000
-5.95197599,1.90797922,0.79465256,1.52396677,0.15220519,0.00000000,0.09539746,0.00000000
-5.94597299,2.01665400,0.86044292,1.60158970,0.16112243,0.00000000,0.10516266,0.00000000
-5.93996998,2.12847451,0.92713914,1.68210779,0.16957710,0.00000000,0.11542787,0.00000000
-5.93396698,2.24171767,0.99406946,1.76409750,0.17744903,0.00000000,0.12612401,0.00000000
-5.92796398,2.35465634,1.06053058,1.84614073,0.18462736,0.00000000,0.13717114,0.00000000
-5.92196098,2.46559352,1.12580383,1.92685176,0.19101357,0.00000000,0.14848004,0.00000000
-5.91595798,2.57289859,1.18917293,2.00490555,0.19652427,0.00000000,0.15995430,0.00000000
-5.90995498,2.67504408,1.24994308,2.07906622,0.20109358,0.00000000,0.17149285,0.00000000
-5.90395198,2.77064167,1.30746029,2.14821475,0.20467507,0.00000000,0.18299283,0.00000000
-5.89794897,2.85847596,1.36113043,2.21137471,0.20724304,0.00000000,0.19435271,0.00000000
-5.89194597,2.93753433,1.41043700,2.26773475,0.20879323,0.00000000,0.20547547,0.00000000
-5.88594297,3.00703157,1.45495679,2.31666688,0.20934276,0.00000000,0.21627173,0.00000000
-5.87993997,3.06642779,1.49437261,2.35773941,0.20892947,0.00000000,0.22666271,0.00000000
-5.87393697,3.11543869,1.52848233,2.39072385,0.20761048,0.00000000,0.23658269,0.00000000
-5.86793397,3.15403711,1.55720375,2.41559509,0.20546023,0.00000000,0.24598110,0.00000000
-5.86193097,3.18244567,1.58057469,2.43252458,0.20256782,0.00000000,0.25482382,0.00000000
-5.85592796,3.20112026,1.59874828,2.44186656,0.19903403,0.00000000,0.26309380,0.00000000
-5.84992496,3.21072484,1.61198342,2.44413768,0.19496789,0.00000000,0.27079088,0.00000000
-5.84392196,3.21209840,1.62063077,2.43999067,0.19048308,0.00000000,0.27793074,0.00000000
-5.83791896,3.20621542,1.62511470,2.43018313,0.18569425,0.00000000,0.28454321,0.00000000
-5.83191596,3.19414139,1.62591232,2.41554272,0.18071336,0.00000000,0.29066975,0.00000000
-5.82591296,3.17698542,1.62353020,2.39693031,0.17564629,0.00000000,0.29636049,0.00000000
-5.81990995,3.15585225,1.61848032,2.37520276,0.17058976,0.00000000,0.30167086,0.00000000
-5.81390695,3.13179582,1.61125634,2.35117718,0.16562867,0.00000000,0.30665806,0.00000000
-5.80790395,3.10577680,1.60231147,2.32559820,0.16083408,0.00000000,0.31137761,0.00000000
-5.80190095,3.07862611,1.59203924,2.29911009,0.15626171,0.00000000,0.31588005,0.00000000
-5.79589795,3.05101634,1.58075822,2.27223500,0.15195121,0.00000000,0.32020823,0.00000000
-5.78989495,3.02344250,1.56870159,2.24535826,0.14792609,0.00000000,0.32439516,0.00000000
-5.78389195,2.99621295,1.55601209,2.21872166,0.14419427,0.00000000,0.32846260,0.00000000
-5.77788894,2.96945088,1.54274277,2.19242469,0.14074938,0.00000000,0.33242059,0.00000000
-5.77188594,2.94310618,1.52886331,2.16643378,0.13757254,0.00000000,0.33626773,0.00000000
-5.76588294,2.91697670,1.51427171,2.14059863,0.13463460,0.00000000,0.33999236,0.00000000
-5.75987994,2.89073775,1.49881037,2.11467486,0.13189876,0.00000000,0.34357450,0.00000000
-5.75387694,2.86397775,1.48228583,2.08835125,0.12932336,0.00000000,0.34698830,0.00000000
-5.74787394,2.83623807,1.46449074,2.06128027,0.12686475,0.00000000,0.35020506,0.00000000
-5.74187094,2.80705450,1.44522671,2.03310978,0.12448007,0.00000000,0.35319636,0.00000000
-5.73586793,2.77599809,1.42432682,2.00351424,0.12212979,0.00000000,0.35593725,0.00000000
-5.72986493,2.74271282,1.40167610,1.97222362,0.11977990,0.00000000,0.35840925,0.00000000
-5.72386193,2.70694818,1.37722903,1.93904834,0.11740371,0.00000000,0.36060296,0.00000000
-5.71785893,2.66858477,1.35102277,1.90389898,0.11498301,0.00000000,0.36252011,0.00000000
-5.71185593,2.62765165,1.32318547,1.86679978,0.11250874,0.00000000,0.36417492,0.00000000
-5.70585293,2.58433475,1.29393916,1.82789527,0.10998106,0.00000000,0.36559475,0.00000000
-5.69984992,2.53897592,1.26359697,1.78744988,0.10740880,0.00000000,0.36681992,0.00000000
-5.69384692,2.49206310,1.23255497,1.74584068,0.10480847,0.00000000,0.36790273,0.00000000
-5.68784392,2.44421216,1.20127905,1.70354393,0.10220275,0.00000000,0.36890582,0.00000000
-5.68184092,2.39614179,1.17028752,1.66111618,0.09961869,0.00000000,0.36989981,0.00000000
-5.67583792,2.34864275,1.14013054,1.61917114,0.09708570,0.00000000,0.37096044,0.00000000
-5.66983492,2.30254330,1.11136726,1.57835356,0.09463339,0.00000000,0.37216531,0.00000000
-5.66383192,2.25867250,1.08454201,1.53931151,0.09228950,0.00000000,0.37359035,0.00000000
-5.65782891,2.21782333,1.06016068,1.50266841,0.09007797,0.00000000,0.37530618,0.00000000
-5.65182591,2.18071716,1.03866833,1.46899618,0.08801726,0.00000000,0.37737446,0.00000000
-5.64582291,2.14797130,1.02042919,1.43879053,0.08611904,0.00000000,0.37984443,0.00000000
-5.63981991,2.12007074,1.00570979,1.41244963,0.08438728,0.00000000,0.38274973,0.00000000
-5.63381691,2.09734539,0.99466600,1.39025671,0.08281784,0.00000000,0.38610562,0.00000000
-5.62781391,2.07995338,0.98733439,1.37236742,0.08139849,0.00000000,0.38990666,0.00000000
-5.62181091,2.06787101,0.98362824,1.35880206,0.08010941,0.00000000,0.39412509,0.00000000
-5.61580790,2.06088961,0.98333831,1.34944315,0.07892408,0.00000000,0.39870979,0.00000000
-5.60980490,2.05861924,0.98613810,1.34403792,0.07781053,0.00000000,0.40358608,0.00000000
-5.60380190,2.06049897,0.99159357,1.34220587,0.07673292,0.00000000,0.40865635,0.00000000
-5.59779890,2.06581333,0.99917661,1.34345074,0.07565318,0.00000000,0.41380146,0.00000000
-5.59179590,2.07371428,1.00828196,1.34717652,0.07453288,0.00000000,0.41888310,0.00000000
-5.58579290,2.08324784,1.01824675,1.35270683,0.07333494,0.00000000,0.42374698,0.00000000
-5.57978989,2.09338457,1.02837196,1.35930702,0.07202536,0.00000000,0.42822683,0.00000000
-5.57378689,2.10305277,1.03794513,1.36620807,0.07057469,0.00000000,0.43214913,0.00000000
-5.56778389,2.11117337,1.04626338,1.37263157,0.06895929,0.00000000,0.43533844,0.00000000
-5.56178089,2.11669519,1.05265605,1.37781497,0.06716225,0.00000000,0.43762315,0.00000000
-5.55577789,2.11862959,1.05650610,1.38103601,0.06517402,0.00000000,0.43884149,0.00000000
-5.54977489,2.11608299,1.05726955,1.38163581,0.06299268,0.00000000,0.43884752,0.00000000
-5.54377189,2.10828644,1.05449239,1.37903951,0.06062384,0.00000000,0.43751687,0.00000000
-5.53776888,2.09462093,1.04782424,1.37277404,0.05808028,0.00000000,0.43475205,0.00000000
-5.53176588,2.07463762,1.03702841,1.36248216,0.05538132,0.00000000,0.43048688,0.00000000
-5.52576288,2.04807219,1.02198795,1.34793248,0.05255185,0.00000000,0.42469003,0.00000000
-5.51975988,2.01485278,1.00270765,1.32902498,0.04962136,0.00000000,0.41736740,0.00000000
-5.51375688,1.97510125,0.97931174,1.30579205,0.04662271,0.00000000,0.40856308,0.00000000
-5.50775388,1.92912765,0.95203763,1.27839483,0.04359095,0.00000000,0.39835904,0.00000000
-5.50175088,1.87741823,0.92122590,1.24711532,0.04056202,0.00000000,0.38687326,0.00000000
-5.49574787,1.82061737,0.88730687,1.21234436,0.03757165,0.00000000,0.37425657,0.00000000
-5.48974487,1.75950429,0.85078457,1.17456617,0.03465424,0.00000000,0.36068820,0.00000000
-5.48374187,1.69496541,0.81221851,1.13434003,0.03184190,0.00000000,0.34637022,0.00000000
-5.47773887,1.62796350,0.77220410,1.09227987,0.02916367,0.00000000,0.33152113,0.00000000
-5.47173587,1.55950483,0.73135259,1.04903252,0.02664483,0.00000000,0.31636890,0.00000000
-5.46573287,1.49060555,0.69027115,1.00525556,0.02430649,0.00000000,0.30114359,0.00000000
-5.45972986,1.42225875,0.64954394,0.96159547,0.02216520,0.00000000,0.28607012,0.00000000
-5.45372686,1.35540314,0.60971487,0.91866699,0.02023288,0.00000000,0.27136123,0.00000000
-5.44772386,1.29089474,0.57127258,0.87703431,0.01851675,0.00000000,0.25721106,0.00000000
-5.44172086,1.22948236,0.53463821,0.83719474,0.01701948,0.00000000,0.24378956,0.00000000
-5.43571786,1.17178764,0.50015619,0.79956540,0.01573938,0.00000000,0.23123790,0.00000000
-5.42971486,1.11829047,0.46808838,0.76447322,0.01467077,0.00000000,0.21966511,0.00000000
-5.42371186,1.06931978,0.43861148,0.73214853,0.01380432,0.00000000,0.20914595,0.00000000
