energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up,Zn_p_up,Zn_d_up
-5.90395198,6.74724311,0.08623591,0.04971380,0.28407368,3.37223238,1.20726787,0.35011838,2.65997356,0.72730298
-5.89794897,6.61889033,0.08369929,0.04821992,0.27335354,3.31523479,1.18405300,0.34238583,2.64520084,0.71300985
-5.89194597,6.45841708,0.08081238,0.04654000,0.26170378,3.24152066,1.15510823,0.33303801,2.61463869,0.69534965
-5.88594297,6.26788627,0.07761523,0.04469363,0.24926353,3.15206482,1.12080578,0.32219833,2.56879570,0.67453907
-5.87993997,6.04983982,0.07415140,0.04270270,0.23618111,3.04809788,1.08160221,0.31001343,2.50844620,0.65084504
-5.87393697,5.80723451,0.07046700,0.04059086,0.22261045,2.93107466,1.03802721,0.29664929,2.43460908,0.62457803
-5.86793397,5.54336751,0.06660957,0.03838294,0.20870741,2.80263697,0.99067054,0.28228699,2.34851981,0.59608435
-5.86193097,5.26179420,0.06262706,0.03610444,0.19462633,2.66457193,0.94016760,0.26711815,2.25159658,0.56573767
-5.85592796,4.96624109,0.05856681,0.03378091,0.18051671,2.51876732,0.88718411,0.25134022,2.14540193,0.53392991
-5.84992496,4.66051682,0.05447466,0.03143746,0.16652025,2.36716562,0.83240032,0.23515185,2.03160124,0.50106196
-5.84392196,4.34842424,0.05039407,0.02909823,0.15276825,2.21171809,0.77649549,0.21874843,1.91191969,0.46753452
-5.83791896,4.03367637,0.04636542,0.02678593,0.13937949,2.05434066,0.72013284,0.20231794,1.78809910,0.43373920
-5.83191596,3.71981881,0.04242541,0.02452147,0.12645857,1.89687280,0.66394579,0.18603721,1.66185629,0.40005045
-5.82591296,3.41016101,0.03860660,0.02232363,0.11409474,1.74104075,0.60852558,0.17006879,1.53484431,0.36681819
-5.81990995,3.10771790,0.03493708,0.02020883,0.10236128,1.58842605,0.55441085,0.15455836,1.40861768,0.33436168
-5.81390695,2.81516359,0.03144028,0.01819095,0.09131533,1.44044009,0.50207924,0.13963277,1.28460278,0.30296453
-5.80790395,2.53479764,0.02813492,0.01628125,0.08099812,1.29830526,0.45194135,0.12539880,1.16407388,0.27287104
-5.80190095,2.26852422,0.02503508,0.01448836,0.07143570,1.16304278,0.40433692,0.11194253,1.04813555,0.24428397
-5.79589795,2.01784409,0.02215033,0.01281834,0.06263989,1.03546713,0.35953334,0.09932936,0.93771139,0.21736349
-5.78989495,1.78385833,0.01948605,0.01127481,0.05460954,0.91618686,0.31772630,0.08760453,0.83353904,0.19222758
-5.78389195,1.56728312,0.01704373,0.00985911,0.04733207,0.80561113,0.27904242,0.07679424,0.73617117,0.16895342
-5.77788894,1.36847370,0.01482139,0.00857051,0.04078500,0.70396119,0.24354350,0.06690709,0.64598177,0.14757989
-5.77188594,1.18745614,0.01281403,0.00740648,0.03493768,0.61128609,0.21123224,0.05793590,0.56317713,0.12811084
-5.76588294,1.02396496,0.01101408,0.00636297,0.02975294,0.52748159,0.18205898,0.04985974,0.48781060,0.11051903
-5.75987994,0.87748474,0.00941189,0.00543464,0.02518875,0.45231126,0.15592914,0.04264614,0.41980014,0.09475049
-5.75387694,0.74729402,0.00799623,0.00461521,0.02119976,0.38542896,0.13271108,0.03625328,0.35894794,0.08072917
-5.74787394,0.63250960,0.00675470,0.00389769,0.01773874,0.32640164,0.11224407,0.03063227,0.30496093,0.06836162
-5.74187094,0.53213002,0.00567419,0.00327469,0.01475788,0.27473179,0.09434601,0.02572924,0.25747162,0.05754162
-5.73586793,0.44507667,0.00474127,0.00273861,0.01220985,0.22987879,0.07882077,0.02148735,0.21605832,0.04815457
-5.72986493,0.37023167,0.00394255,0.00228192,0.01004881,0.19127865,0.06546491,0.01784858,0.18026430,0.04008155
-5.72386193,0.30647180,0.00326496,0.00189733,0.00823114,0.15836175,0.05407369,0.01475535,0.14961527,0.03320295
-5.71785893,0.25269780,0.00269602,0.00157795,0.00671603,0.13056819,0.04444622,0.01215186,0.12363492,0.02740165
-5.71185593,0.20785905,0.00222409,0.00131745,0.00546593,0.10736080,0.03638977,0.00998521,0.10185827,0.02256570
-5.70585293,0.17097339,0.00183846,0.00111016,0.00444687,0.08823557,0.02972321,0.00820632,0.08384276,0.01859043
-5.69984992,0.14114229,0.00152953,0.00095115,0.00362855,0.07272977,0.02427960,0.00677054,0.06917701,0.01538021
-5.69384692,0.11756164,0.00128885,0.00083632,0.00298448,0.06042774,0.01990805,0.00563817,0.05748744,0.01284956
-5.68784392,0.09952860,0.00110920,0.00076238,0.00249188,0.05096454,0.01647479,0.00477469,0.04844278,0.01092396
-5.68184092,0.08644474,0.00098456,0.00072691,0.00213158,0.04402786,0.01386374,0.00415089,0.04175676,0.00954020
-5.67583792,0.07781618,0.00091012,0.00072832,0.00188783,0.03935818,0.01197646,0.00374282,0.03718907,0.00864648
-5.66983492,0.07325090,0.00088221,0.00076582,0.00174811,0.03674759,0.01073169,0.00353164,0.03454495,0.00820206
-5.66383192,0.07245382,0.00089825,0.00083938,0.00170281,0.03603742,0.01006463,0.00350336,0.03367351,0.00817683
-5.65782891,0.07522001,0.00095664,0.00094963,0.00174501,0.03711487,0.00992577,0.00364849,0.03446499,0.00855054
-5.65182591,0.08142628,0.00105669,0.00109782,0.00187011,0.03990890,0.01027975,0.00396167,0.03684717,0.00931190
-5.64582291,0.09102149,0.00119843,0.00128564,0.00207558,0.04438542,0.01110390,0.00444117,0.04078114,0.01045756
-5.63981991,0.10401589,0.00138259,0.00151517,0.00236056,0.05054206,0.01238681,0.00508840,0.04625641,0.01199090
-5.63381691,0.12046975,0.00161034,0.00178868,0.00272563,0.05840251,0.01412683,0.00590738,0.05328576,0.01392082
-5.62781391,0.14048138,0.00188324,0.00210847,0.00317240,0.06801073,0.01633059,0.00690418,0.06189965,0.01626038
-5.62181091,0.16417496,0.00220303,0.00247675,0.00370326,0.07942491,0.01901160,0.00808639,0.07214061,0.01902546
-5.61580790,0.19168839,0.00257153,0.00289541,0.00432103,0.09271164,0.02218883,0.00946250,0.08405754,0.02223339
-5.60980490,0.22316142,0.00299048,0.00336589,0.00502871,0.10794008,0.02588558,0.01104141,0.09770014,0.02590160
-5.60380190,0.25872440,0.00346141,0.00388894,0.00582922,0.12517658,0.03012833,0.01283186,0.11311367,0.03004635
-5.59779890,0.29848802,0.00398557,0.00446451,0.00672512,0.14447968,0.03494588,0.01484198,0.13033412,0.03468155
-5.59179590,0.34253436,0.00456381,0.00509157,0.00771847,0.16589586,0.04036862,0.01707884,0.14938396,0.03981769
-5.58579290,0.39090956,0.00519659,0.00576801,0.00881065,0.18945601,0.04642814,0.01954810,0.17026876,0.04546099
-5.57978989,0.44361851,0.00588391,0.00649049,0.01000228,0.21517284,0.05315690,0.02225371,0.19297461,0.05161275
-5.57378689,0.50062176,0.00662541,0.00725448,0.01129315,0.24303947,0.06058830,0.02519772,0.21746667,0.05826890
-5.56778389,0.56183476,0.00742039,0.00805417,0.01268226,0.27302895,0.06875689,0.02838015,0.24368882,0.06541987
-5.56178089,0.62712962,0.00826797,0.00888259,0.01416788,0.30509508,0.07769876,0.03179901,0.27156450,0.07305067
-5.55577789,0.69633917,0.00916726,0.00973164,0.01574767,0.33917425,0.08745213,0.03545032,0.30099865,0.08114126
-5.54977489,0.76926313,0.01011751,0.01059231,0.01741888,0.37518824,0.09805791,0.03932827,0.33188078,0.08966714
-5.54377189,0.84567614,0.01111842,0.01145486,0.01917854,0.41304780,0.10956034,0.04342541,0.36408888,0.09860012
-5.53776888,0.92533684,0.01217031,0.01230907,0.02102368,0.45265677,0.12200744,0.04773289,0.39749398,0.10790927
-5.53176588,1.00799759,0.01327438,0.01314452,0.02295163,0.49391632,0.13545121,0.05224068,0.43196520,0.11756185
-5.52576288,1.09341403,0.01443295,0.01395094,0.02496017,0.53672909,0.14994754,0.05693775,0.46737468,0.12752434
-5.51975988,1.18135349,0.01564962,0.01471849,0.02704777,0.58100267,0.16555556,0.06181229,0.50360234,0.13776326
-5.51375688,1.27160178,0.01692939,0.01543810,0.02921368,0.62665226,0.18233646,0.06685172,0.54053984,0.14824588
-5.50775388,1.36396734,0.01827874,0.01610177,0.03145804,0.67360196,0.20035167,0.07204273,0.57809358,0.15894071
-5.50175088,1.45828236,0.01970557,0.01670284,0.03378179,0.72178454,0.21966030,0.07737106,0.61618630,0.16981756
-5.49574787,1.55440033,0.02121903,0.01723619,0.03618657,0.77113953,0.24031593,0.08282131,0.65475712,0.18084741
-5.48974487,1.65218995,0.02282934,0.01769841,0.03867447,0.82160952,0.26236273,0.08837654,0.69375996,0.19200181
-5.48374187,1.75152544,0.02454735,0.01808788,0.04124767,0.87313468,0.28583103,0.09401778,0.73316012,0.20325197
-5.47773887,1.85227364,0.02638413,0.01840479,0.04390806,0.92564592,0.31073254,0.09972354,0.77292937,0.21456761
-5.47173587,1.95427860,0.02835039,0.01865105,0.04665667,0.97905684,0.33705534,0.10546922,0.81303958,0.22591554
-5.46573287,2.05734450,0.03045590,0.01883018,0.04949318,1.03325500,0.36475900,0.11122657,0.85345537,0.23725814
-5.45972986,2.16121817,0.03270880,0.01894710,0.05241531,1.08809318,0.39376999,0.11696330,0.89412615,0.24855189
-5.45372686,2.26557219,0.03511492,0.01900788,0.05541829,1.14338110,0.42397778,0.12264265,0.93497807,0.25974591
-5.44772386,2.36999020,0.03767718,0.01901939,0.05849439,1.19887835,0.45523188,0.12822336,0.97590647,0.27078097
-5.44172086,2.47395546,0.04039497,0.01898906,0.06163249,1.25428922,0.48734008,0.13365969,1.01676934,0.28158866
-5.43571786,2.57684378,0.04326370,0.01892446,0.06481781,1.30925973,0.52006819,0.13890176,1.05738234,0.29209125
-5.42971486,2.67792186,0.04627437,0.01883302,0.06803179,1.36337765,0.55314134,0.14389624,1.09751578,0.30220199
-5.42371186,2.77635158,0.04941342,0.01872173,0.07125211,1.41617547,0.58624702,0.14858716,1.13689395,0.31182603
-5.41770885,2.87120039,0.05266261,0.01859685,0.07445292,1.46713664,0.61903991,0.15291715,1.17519689,0.32086206
-5.41170585,2.96145786,0.05599921,0.01846368,0.07760524,1.51570490,0.65114826,0.15682875,1.21206484,0.32920436
-5.40570285,3.04605773,0.05939620,0.01832646,0.08067747,1.56129641,0.68218178,0.16026597,1.24710504,0.33674548
-5.39969985,3.12390464,0.06282279,0.01818818,0.08363612,1.60331426,0.71174073,0.16317597,1.27990073,0.34337920
-5.39369685,3.19390430,0.06624501,0.01805064,0.08644658,1.64116466,0.73942585,0.16551067,1.31002197,0.34900379
-5.38769385,3.25499576,0.06962633,0.01791438,0.08907400,1.67427421,0.76484872,0.16722839,1.33703774,0.35352534
-5.38169085,3.30618415,0.07292855,0.01777884,0.09148423,1.70210720,0.78764216,0.16829529,1.36052869,0.35686091
-5.37568784,3.34657226,0.07611257,0.01764240,0.09364463,1.72418235,0.80747017,0.16868662,1.38010003,0.35894152
-5.36968484,3.37538950,0.07913926,0.01750262,0.09552499,1.74008806,0.82403705,0.16838770,1.39539381,0.35971465
-5.36368184,3.39201675,0.08197030,0.01735636,0.09709826,1.74949543,0.83709521,0.16739450,1.40610012,0.35914622
-5.35767884,3.39600608,0.08456894,0.01720001,0.09834116,1.75216862,0.84645148,0.16571393,1.41196667,0.35722188
-5.35167584,3.38709447,0.08690073,0.01702971,0.09923472,1.74797189,0.85197158,0.16336374,1.41280634,0.35394770
-5.34567284,3.36521099,0.08893414,0.01684153,0.09976459,1.73687330,0.85358264,0.16037197,1.40850250,0.34934999
-5.33966983,3.33047760,0.09064112,0.01663164,0.09992126,1.71894489,0.85127383,0.15677621,1.39901188,0.34347455
-5.33366683,3.28320347,0.09199746,0.01639652,0.09970013,1.69435953,0.84509496,0.15262240,1.38436509,0.33638523
-5.32766383,3.22387384,0.09298319,0.01613308,0.09910138,1.66338479,0.83515340,0.14796353,1.36466488,0.32816197
-5.32166083,3.15313388,0.09358283,0.01583878,0.09812980,1.62637408,0.82160950,0.14285812,1.34008236,0.31889838
-5.31565783,3.07176887,0.09378551,0.01551171,0.09679452,1.58375593,0.80467072,0.13736857,1.31085160,0.30869912
-5.30965483,2.98068175,0.09358512,0.01515065,0.09510864,1.53602172,0.78458492,0.13155961,1.27726279,0.29767702
-5.30365183,2.88086916,0.09298033,0.01475515,0.09308888,1.48371258,0.76163301,0.12549666,1.23965464,0.28595030
-5.29764882,2.77339716,0.09197463,0.01432545,0.09075514,1.42740620,0.73612150,0.11924445,1.19840609,0.27363979
-5.29164582,2.65937764,0.09057623,0.01386256,0.08813012,1.36770379,0.70837501,0.11286568,1.15392798,0.26086649
-5.28564282,2.53994609,0.08879802,0.01336817,0.08523892,1.30521795,0.67872915,0.10641996,1.10665482,0.24774927
-5.27963982,2.41624155,0.08665738,0.01284463,0.08210867,1.24056158,0.64752401,0.09996296,1.05703689,0.23440303
-5.27363682,2.28938897,0.08417606,0.01229489,0.07876817,1.17433814,0.61509824,0.09354575,1.00553298,0.22093718
-5.26763382,2.16048420,0.08137987,0.01172242,0.07524756,1.10713338,0.58178396,0.08721442,0.95260380,0.20745447
-5.26163082,2.03058174,0.07829835,0.01113113,0.07157798,1.03950861,0.54790246,0.08100987,0.89870601,0.19405018
-5.25562781,1.90068485,0.07496444,0.01052533,0.06779124,0.97199533,0.51376071,0.07496780,0.84428711,0.18081160
-5.24962481,1.77173804,0.07141393,0.00990958,0.06391950,0.90509123,0.47964854,0.06911884,0.78978091,0.16781780
-5.24362181,1.64462140,0.06768491,0.00928867,0.05999494,0.83925733,0.44583656,0.06348879,0.73560371,0.15513952
-5.23761881,1.52014664,0.06381718,0.00866746,0.05604935,0.77491610,0.41257460,0.05809897,0.68215098,0.14283929
-5.23161581,1.39905437,0.05985151,0.00805087,0.05211379,0.71245043,0.38009066,0.05296662,0.62979469,0.13097157
-5.22561281,1.28201245,0.05582890,0.00744377,0.04821823,0.65220327,0.34859023,0.04810529,0.57888101,0.11958301
-5.21960980,1.16961524,0.05178984,0.00685089,0.04439109,0.59447784,0.31825604,0.04352528,0.52972863,0.10871267
-5.21360680,1.06238357,0.04777352,0.00627677,0.04065890,0.53953825,0.28924800,0.03923403,0.48262746,0.09839227
-5.20760380,0.96076544,0.04381711,0.00572573,0.03704595,0.48761067,0.26170351,0.03523654,0.43783792,0.08864644
-5.20160080,0.86513747,0.03995505,0.00520179,0.03357392,0.43888481,0.23573796,0.03153572,0.39559076,0.07949299
-5.19559780,0.77580702,0.03621850,0.00470866,0.03026163,0.39351578,0.21144548,0.02813270,0.35608745,0.07094309
-5.18959480,0.69301521,0.03263478,0.00424971,0.02712479,0.35162638,0.18890000,0.02502717,0.31950111,0.06300160
-5.18359180,0.61694068,0.02922705,0.00382801,0.02417590,0.31330969,0.16815643,0.02221768,0.28597804,0.05566732
-5.17758879,0.54770415,0.02601403,0.00344627,0.02142413,0.27863202,0.14925219,0.01970184,0.25563971,0.04893335
-5.17158579,0.48537373,0.02300991,0.00310692,0.01887538,0.24763609,0.13220882,0.01747663,0.22858520,0.04278748
-5.16558279,0.42997078,0.02022437,0.00281210,0.01653232,0.22034429,0.11703380,0.01553858,0.20489394,0.03721265
-5.15957979,0.38147609,0.01766274,0.00256372,0.01439465,0.19676212,0.10372246,0.01388397,0.18462846,0.03218746
-5.15357679,0.33983619,0.01532624,0.00236345,0.01245924,0.17688128,0.09225983,0.01250897,0.16783719,0.02768677
-5.14757379,0.30496937,0.01321241,0.00221278,0.01072053,0.16068259,0.08262248,0.01140983,0.15455689,0.02368229
-5.14157079,0.27677109,0.01131547,0.00211304,0.00917077,0.14813828,0.07478017,0.01058285,0.14481451,0.02014329
-5.13556778,0.25511845,0.00962686,0.00206540,0.00780050,0.13921366,0.06869722,0.01002448,0.13862838,0.01703723
-5.12956478,0.23987338,0.00813574,0.00207085,0.00659882,0.13386783,0.06433351,0.00973124,0.13600842,0.01433044
-5.12356178,0.23088428,0.00682953,0.00213020,0.00555385,0.13205346,0.06164510,0.00969955,0.13695526,0.01198877
-5.11755878,0.22798590,0.00569439,0.00224404,0.00465305,0.13371544,0.06058437,0.00992561,0.14145824,0.00997818
-5.11155578,0.23099750,0.00471575,0.00241266,0.00388358,0.13878843,0.06109965,0.01040505,0.14949216,0.00826527
-5.10555278,0.23971919,0.00387869,0.00263598,0.00323259,0.14719343,0.06313436,0.01113262,0.16101302,0.00681780
-5.09954977,0.25392668,0.00316838,0.00291346,0.00268747,0.15883344,0.06662583,0.01210177,0.17595272,0.00560502
-5.09354677,0.27336488,0.00257036,0.00324399,0.00223607,0.17358838,0.07150358,0.01330421,0.19421317,0.00459800
-5.08754377,0.29774055,0.00207083,0.00362581,0.00186686,0.19130975,0.07768757,0.01472944,0.21565996,0.00376988
-5.08154077,0.32671474,0.00165682,0.00405635,0.00156909,0.21181517,0.08508624,0.01636428,0.24011618,0.00309599
-5.07553777,0.35989560,0.00131638,0.00453218,0.00133279,0.23488335,0.09359466,0.01819248,0.26735663,0.00255389
-5.06953477,0.39683212,0.00103860,0.00504892,0.00114888,0.26024988,0.10309291,0.02019435,0.29710309,0.00212343
-5.06353177,0.43700960,0.00081372,0.00560117,0.00100915,0.28760416,0.11344492,0.02234652,0.32902106,0.00178668
-5.05752876,0.47984738,0.00063308,0.00618251,0.00090626,0.31658809,0.12449785,0.02462183,0.36271836,0.00152780
-5.05152576,0.52469949,0.00048909,0.00678551,0.00083369,0.34679659,0.13608223,0.02698939,0.39774598,0.00133294
-5.04552276,0.57085846,0.00037521,0.00740177,0.00078567,0.37778048,0.14801296,0.02941476,0.43360166,0.00119011
-5.03951976,0.61756274,0.00028585,0.00802210,0.00075717,0.40905159,0.16009116,0.03186041,0.46973598,0.00108896
-5.03351676,0.66400764,0.00021627,0.00863658,0.00074381,0.44009039,0.17210698,0.03428629,0.50556137,0.00102069
-5.02751376,0.70935976,0.00016254,0.00923485,0.00074178,0.47035587,0.18384330,0.03665060,0.54046368,0.00097780
-5.02151076,0.75277445,0.00012138,0.00980631,0.00074783,0.49929744,0.19508022,0.03891078,0.57381602,0.00095400
-5.01550775,0.79341591,0.00009013,0.01034038,0.00075918,0.52636850,0.20560022,0.04102453,0.60499460,0.00094408
-5.00950475,0.83047893,0.00006665,0.01082682,0.00077346,0.55104125,0.21519374,0.04295100,0.63339578,0.00094372
-5.00350175,0.86321167,0.00004922,0.01125605,0.00078873,0.57282201,0.22366503,0.04465202,0.65845373,0.00094946
-4.99749875,0.89093835,0.00003649,0.01161941,0.00080338,0.59126651,0.23083796,0.04609325,0.67965810,0.00095856
-4.99149575,0.91308088,0.00002742,0.01190950,0.00081615,0.60599444,0.23656156,0.04724543,0.69657058,0.00096898
-4.98549275,0.92917847,0.00002123,0.01212040,0.00082608,0.61670268,0.24071501,0.04808533,0.70884004,0.00097931
-4.97948974,0.93890429,0.00001737,0.01224791,0.00083254,0.62317646,0.24321185,0.04859674,0.71621511,0.00098874
-4.97348674,0.94207848,0.00001544,0.01228974,0.00083517,0.62529822,0.24400325,0.04877114,0.71855399,0.00099705
-4.96748374,0.93867697,0.00001525,0.01224559,0.00083390,0.62305348,0.24308012,0.04860823,0.71583084,0.00100463
-4.96148074,0.92883570,0.00001670,0.01211721,0.00082896,0.61653380,0.24047406,0.04811620,0.70813863,0.00101249
-4.95547774,0.91285029,0.00001986,0.01190844,0.00082084,0.60593668,0.23625703,0.04731177,0.69568823,0.00102231
-4.94947474,0.89117125,0.00002490,0.01162507,0.00081035,0.59156242,0.23053994,0.04622004,0.67880413,0.00103650
-4.94347174,0.86439527,0.00003214,0.01127476,0.00079856,0.57380846,0.22347005,0.04487409,0.65791684,0.00105825
-4.93746873,0.83325305,0.00004203,0.01086688,0.00078689,0.55316136,0.21522755,0.04331449,0.63355261,0.00109164
-4.93146573,0.79859470,0.00005517,0.01041227,0.00077703,0.53018723,0.20602144,0.04158861,0.60632109,0.00114177
-4.92546273,0.76137339,0.00007231,0.00992300,0.00077103,0.50552091,0.19608485,0.03974991,0.57690159,0.00121483
-4.91945973,0.72262831,0.00009438,0.00941219,0.00077128,0.47985479,0.18567029,0.03785719,0.54602857,0.00131829
-4.91345673,0.68346780,0.00012252,0.00889369,0.00078054,0.45392772,0.17504485,0.03597381,0.51447734,0.00146101
-4.90745373,0.64505346,0.00015809,0.00838184,0.00080198,0.42851451,0.16448557,0.03416707,0.48305035,0.00165344
-4.90145073,0.60858581,0.00020266,0.00789129,0.00083917,0.40441654,0.15427543,0.03250750,0.45256473,0.00190773
-4.89544772,0.57529205,0.00025808,0.00743677,0.00089614,0.38245373,0.14469968,0.03106845,0.42384157,0.00223794
-4.88944472,0.54641592,0.00032646,0.00703288,0.00097740,0.36345786,0.13604297,0.02992559,0.39769692,0.00266010
-4.88344172,0.52320974,0.00041018,0.00669398,0.00108794,0.34826739,0.12858699,0.02915660,0.37493482,0.00319240
-4.87743872,0.50692810,0.00051193,0.00643401,0.00123327,0.33772333,0.12260876,0.02884090,0.35634201,0.00385519
-4.87143572,0.49882283,0.00063463,0.00626639,0.00141943,0.33266587,0.11837936,0.02905935,0.34268412,0.00467102
-4.86543272,0.50013831,0.00078148,0.00620391,0.00165293,0.33393129,0.11616293,0.02989400,0.33470283,0.00566458
-4.85942971,0.51210622,0.00095591,0.00625859,0.00194081,0.34234836,0.11621578,0.03142761,0.33311340,0.00686253
-4.85342671,0.53593882,0.00116151,0.00644161,0.00229055,0.35873380,0.11878539,0.03374316,0.33860201,0.00829327
-4.84742371,0.57281974,0.00140199,0.00676310,0.00271001,0.38388589,0.12410898,0.03692305,0.35182222,0.00998658
-4.84142071,0.62389142,0.00168112,0.00723203,0.00320739,0.41857588,0.13241158,0.04104807,0.37338994,0.01197315
-4.83541771,0.69023853,0.00200261,0.00785602,0.00379106,0.46353658,0.14390328,0.04619606,0.40387643,0.01428393
-4.82941471,0.77286683,0.00237002,0.00864108,0.00446954,0.51944783,0.15877569,0.05244025,0.44379892,0.01694948
-4.82341171,0.87267757,0.00278665,0.00959144,0.00525126,0.58691895,0.17719735,0.05984730,0.49360879,0.01999904
-4.81740870,0.99043750,0.00325537,0.01070921,0.00614449,0.66646810,0.19930836,0.06847503,0.55367721,0.02345971
-4.81140570,1.12674523,0.00377856,0.01199418,0.00715712,0.75849924,0.22521407,0.07836990,0.62427863,0.02735535
-4.80540270,1.28199509,0.00435789,0.01344353,0.00829655,0.86327722,0.25497831,0.08956438,0.70557260,0.03170559
-4.79939970,1.45633979,0.00499429,0.01505159,0.00956950,0.98090219,0.28861611,0.10207420,0.79758474,0.03652476
-4.79339670,1.64965381,0.00568771,0.01680968,0.01098189,1.11128432,0.32608662,0.11589575,0.90018769,0.04182091
-4.78739370,1.86149948,0.00643715,0.01870592,0.01253868,1.25412044,0.36728633,0.13100363,1.01308335,0.04759489
-4.78139070,2.09109798,0.00724049,0.02072525,0.01424381,1.40887396,0.41204317,0.14734863,1.13578742,0.05383956
-4.77538769,2.33730740,0.00809447,0.02284939,0.01610009,1.57475963,0.46011207,0.16485619,1.26761762,0.06053924
-4.76938469,2.59861003,0.00899469,0.02505707,0.01810918,1.75073460,0.51117210,0.18342553,1.40768680,0.06766929
-4.76338169,2.87311066,0.00993563,0.02732427,0.02027160,1.93549695,0.56482595,0.20292958,1.55490187,0.07519610
-4.75737869,3.15854731,0.01091071,0.02962460,0.02258669,2.12749290,0.62060179,0.22321578,1.70796954,0.08307719
-4.75137569,3.45231534,0.01191241,0.03192983,0.02505272,2.32493309,0.67795788,0.24410781,1.86540934,0.09126175
-4.74537269,3.75150514,0.01293240,0.03421047,0.02766690,2.52581836,0.73628997,0.26540832,2.02557418,0.09969143
-4.73936968,4.05295303,0.01396174,0.03643652,0.03042543,2.72797463,0.79494149,0.28690249,2.18667832,0.10830133
-4.73336668,4.35330414,0.01499110,0.03857819,0.03332359,2.92909616,0.85321618,0.30836252,2.34683206,0.11702134
-4.72736368,4.64908540,0.01601095,0.04060670,0.03635571,3.12679597,0.91039303,0.32955268,2.50408222,0.12577761
-4.72136068,4.93678609,0.01701184,0.04249511,0.03951517,3.31866159,0.96574288,0.35023502,2.65645714,0.13449408
-4.71535768,5.21294293,0.01798461,0.04421902,0.04279432,3.50231413,1.01854616,0.37017526,2.80201431,0.14309419
-4.70935468,5.47422612,0.01892065,0.04575735,0.04618438,3.67546832,1.06811097,0.38914872,2.93888900,0.15150244
-4.70335168,5.71752274,0.01981207,0.04709286,0.04967517,3.83599080,1.11379090,0.40694608,3.06534154,0.15964587
-4.69734867,5.94001377,0.02065189,0.04821265,0.05325496,3.98195435,1.15500167,0.42337865,3.17980148,0.16745543
-4.69134567,6.13924147,0.02143413,0.04910844,0.05691005,4.11168550,1.19123600,0.43828288,3.28090650,0.17486705
-4.68534267,6.31316389,0.02215391,0.04977674,0.06062453,4.22380337,1.22207591,0.45152398,3.36753434,0.18182243
-4.67933967,6.46019436,0.02280747,0.05021880,0.06437984,4.31724824,1.24720209,0.46299840,3.43882653,0.18826955
-4.67333667,6.57922431,0.02339213,0.05044039,0.06815448,4.39129848,1.26639968,0.47263519,3.49420265,0.19416286
-4.66733367,6.66962871,0.02390617,0.05045139,0.07192368,4.44557526,1.27956061,0.48039600,3.53336491,0.19946322
-4.66133067,6.73125453,0.02434875,0.05026535,0.07565921,4.48003538,1.28668209,0.48627397,3.55629292,0.20413753
-4.65532766,6.76439324,0.02471973,0.04989874,0.07932928,4.49495258,1.28786168,0.49029141,3.56322912,0.20815821
-4.64932466,6.76973945,0.02501947,0.04937029,0.08289858,4.49088887,1.28328915,0.49249655,3.55465610,0.21150255
-4.64332166,6.74833843,0.02524864,0.04870018,0.08632854,4.46865768,1.27323567,0.49295950,3.53126699,0.21415204
