energy_ev,total_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.38169085,0.86403977,0.08390128,0.00000000,0.00231511,0.12430906,0.33176012,0.03921989
-5.37568784,0.88538799,0.08616914,0.00000000,0.00241327,0.12914488,0.34160083,0.04031595
-5.36968484,0.90605689,0.08835563,0.00000000,0.00253723,0.13371791,0.35061531,0.04144234
-5.36368184,0.92583286,0.09043611,0.00000000,0.00268870,0.13797710,0.35871195,0.04258387
-5.35767884,0.94455719,0.09239178,0.00000000,0.00287039,0.14187998,0.36582497,0.04372658
-5.35167584,0.96213012,0.09420968,0.00000000,0.00308610,0.14539403,0.37191588,0.04485816
-5.34567284,0.97851173,0.09588245,0.00000000,0.00334086,0.14849755,0.37697354,0.04596824
-5.33966983,0.99371922,0.09740781,0.00000000,0.00364097,0.15118024,0.38101296,0.04704862
-5.33366683,1.00782102,0.09878769,0.00000000,0.00399407,0.15344328,0.38407286,0.04809323
-5.32766383,1.02092791,0.10002722,0.00000000,0.00440923,0.15529892,0.38621216,0.04909811
-5.32166083,1.03318175,0.10113351,0.00000000,0.00489694,0.15676972,0.38750558,0.05006114
-5.31565783,1.04474238,0.10211439,0.00000000,0.00546910,0.15788725,0.38803854,0.05098176
-5.30965483,1.05577348,0.10297718,0.00000000,0.00613897,0.15869051,0.38790174,0.05186050
-5.30365183,1.06642828,0.10372747,0.00000000,0.00692101,0.15922403,0.38718565,0.05269853
-5.29764882,1.07683576,0.10436813,0.00000000,0.00783073,0.15953569,0.38597522,0.05349710
-5.29164582,1.08708819,0.10489855,0.00000000,0.00888439,0.15967450,0.38434511,0.05425705
-5.28564282,1.09723080,0.10531409,0.00000000,0.01009864,0.15968827,0.38235566,0.05497829
-5.27963982,1.10725388,0.10560590,0.00000000,0.01149009,0.15962141,0.38004981,0.05565937
-5.27363682,1.11708802,0.10576099,0.00000000,0.01307474,0.15951287,0.37745118,0.05629712
-5.26763382,1.12660252,0.10576266,0.00000000,0.01486737,0.15939436,0.37456327,0.05688638
-5.26163082,1.13560718,0.10559119,0.00000000,0.01688086,0.15928890,0.37136991,0.05741992
-5.25562781,1.14385725,0.10522475,0.00000000,0.01912548,0.15920977,0.36783687,0.05788844
-5.24962481,1.15106140,0.10464048,0.00000000,0.02160808,0.15915995,0.36391452,0.05828069
-5.24362181,1.15689222,0.10381574,0.00000000,0.02433139,0.15913199,0.35954135,0.05858382
-5.23761881,1.16099875,0.10272931,0.00000000,0.02729336,0.15910834,0.35464824,0.05878376
-5.23161581,1.16302041,0.10136270,0.00000000,0.03048654,0.15906223,0.34916306,0.05886572
-5.22561281,1.16260173,0.09970119,0.00000000,0.03389771,0.15895882,0.34301559,0.05881485
-5.21960980,1.15940715,0.09773489,0.00000000,0.03750763,0.15875679,0.33614226,0.05861686
-5.21360680,1.15313518,0.09545949,0.00000000,0.04129107,0.15841019,0.32849063,0.05825868
-5.20760380,1.14353148,0.09287682,0.00000000,0.04521712,0.15787044,0.32002329,0.05772917
-5.20160080,1.13040010,0.08999512,0.00000000,0.04924979,0.15708844,0.31072109,0.05701973
-5.19559780,1.11361262,0.08682909,0.00000000,0.05334892,0.15601669,0.30058540,0.05612484
-5.18959480,1.09311477,0.08339965,0.00000000,0.05747143,0.15461132,0.28963951,0.05504250
-5.18359180,1.06893033,0.07973342,0.00000000,0.06157280,0.15283389,0.27792893,0.05377460
-5.17758879,1.04116233,0.07586209,0.00000000,0.06560882,0.15065306,0.26552075,0.05232706
-5.17158579,1.00999143,0.07182150,0.00000000,0.06953752,0.14804589,0.25250206,0.05070990
-5.16558279,0.97567178,0.06765067,0.00000000,0.07332113,0.14499877,0.23897754,0.04893713
-5.15957979,0.93852452,0.06339070,0.00000000,0.07692809,0.14150814,0.22506639,0.04702647
-5.15357679,0.89892934,0.05908367,0.00000000,0.08033491,0.13758067,0.21089871,0.04499899
-5.14757379,0.85731440,0.05477151,0.00000000,0.08352781,0.13323321,0.19661159,0.04287862
-5.14157079,0.81414505,0.05049498,0.00000000,0.08650398,0.12849241,0.18234508,0.04069151
-5.13556778,0.76991196,0.04629265,0.00000000,0.08927244,0.12339399,0.16823823,0.03846539
-5.12956478,0.72511882,0.04220014,0.00000000,0.09185437,0.11798182,0.15442527,0.03622885
-5.12356178,0.68027031,0.03824934,0.00000000,0.09428279,0.11230681,0.14103230,0.03401062
-5.11755878,0.63586056,0.03446797,0.00000000,0.09660165,0.10642566,0.12817441,0.03183886
-5.11155578,0.59236255,0.03087913,0.00000000,0.09886432,0.10039956,0.11595337,0.02974046
-5.10555278,0.55021864,0.02750118,0.00000000,0.10113140,0.09429286,0.10445608,0.02774044
-5.09954977,0.50983254,0.02434765,0.00000000,0.10346804,0.08817186,0.09375353,0.02586140
-5.09354677,0.47156296,0.02142740,0.00000000,0.10594090,0.08210360,0.08390062,0.02412308
-5.08754377,0.43571882,0.01874485,0.00000000,0.10861467,0.07615493,0.07493643,0.02254197
-5.08154077,0.40255637,0.01630031,0.00000000,0.11154864,0.07039169,0.06688521,0.02113116
-5.07553777,0.37227806,0.01409046,0.00000000,0.11479317,0.06487816,0.05975779,0.01990015
-5.06953477,0.34503312,0.01210883,0.00000000,0.11838653,0.05967674,0.05355343,0.01885488
-5.06353177,0.32091983,0.01034635,0.00000000,0.12235205,0.05484791,0.04826199,0.01799782
-5.05752876,0.29998933,0.00879190,0.00000000,0.12669598,0.05045042,0.04386630,0.01732824
-5.05152576,0.28225081,0.00743283,0.00000000,0.13140607,0.04654168,0.04034471,0.01684246
-5.04552276,0.26767782,0.00625556,0.00000000,0.13645095,0.04317847,0.03767362,0.01653427
-5.03951976,0.25621554,0.00524597,0.00000000,0.14178061,0.04041764,0.03582990,0.01639545
-5.03351676,0.24778875,0.00438992,0.00000000,0.14732771,0.03831703,0.03479329,0.01641619
-5.02751376,0.24231005,0.00367358,0.00000000,0.15300994,0.03693637,0.03454843,0.01658574
-5.02151076,0.23968816,0.00308377,0.00000000,0.15873317,0.03633809,0.03508666,0.01689292
-5.01550775,0.23983593,0.00260819,0.00000000,0.16439541,0.03658803,0.03640743,0.01732671
-5.00950475,0.24267754,0.00223564,0.00000000,0.16989124,0.03775591,0.03851923,0.01787673
-5.00350175,0.24815479,0.00195611,0.00000000,0.17511670,0.03991544,0.04144005,0.01853375
-4.99749875,0.25623188,0.00176090,0.00000000,0.17997409,0.04314404,0.04519736,0.01929006
-4.99149575,0.26689849,0.00164256,0.00000000,0.18437679,0.04752210,0.04982737,0.02013975
-4.98549275,0.28017099,0.00159493,0.00000000,0.18825349,0.05313166,0.05537386,0.02107887
-4.97948974,0.29609134,0.00161303,0.00000000,0.19155181,0.06005459,0.06188633,0.02210550
-4.97348674,0.31472385,0.00169295,0.00000000,0.19424106,0.06837011,0.06941763,0.02321962
-4.96748374,0.33614966,0.00183176,0.00000000,0.19631380,0.07815189,0.07802102,0.02442289
-4.96148074,0.36045902,0.00202730,0.00000000,0.19778638,0.08946460,0.08774691,0.02571829
-4.95547774,0.38774185,0.00227808,0.00000000,0.19869811,0.10236011,0.09863918,0.02710962
-4.94947474,0.41807668,0.00258311,0.00000000,0.19910925,0.11687345,0.11073136,0.02860092
-4.94347174,0.45151867,0.00294171,0.00000000,0.19909791,0.13301876,0.12404279,0.03019587
-4.93746873,0.48808723,0.00335343,0.00000000,0.19875584,0.15078535,0.13857491,0.03189704
-4.93146573,0.52775391,0.00381789,0.00000000,0.19818361,0.17013406,0.15430797,0.03370528
-4.92546273,0.57043135,0.00433472,0.00000000,0.19748507,0.19099430,0.17119819,0.03561907
-4.91945973,0.61596389,0.00490354,0.00000000,0.19676174,0.21326179,0.18917577,0.03763397
-4.91345673,0.66412068,0.00552392,0.00000000,0.19610718,0.23679734,0.20814376,0.03974222
-4.90745373,0.71459179,0.00619546,0.00000000,0.19560176,0.26142679,0.22797798,0.04193246
-4.90145073,0.76698783,0.00691790,0.00000000,0.19530807,0.28694220,0.24852810,0.04418963
-4.89544772,0.82084340,0.00769126,0.00000000,0.19526729,0.31310444,0.26961991,0.04649508
-4.88944472,0.87562450,0.00851607,0.00000000,0.19549665,0.33964711,0.29105879,0.04882689
-4.88344172,0.93073980,0.00939361,0.00000000,0.19598812,0.36628173,0.31263418,0.05116029
-4.87743872,0.98555541,0.01032620,0.00000000,0.19670846,0.39270412,0.33412511,0.05346836
-4.87143572,1.03941270,0.01131753,0.00000000,0.19760060,0.41860170,0.35530633,0.05572281
-4.86543272,1.09164834,0.01237294,0.00000000,0.19858621,0.44366148,0.37595503,0.05789485
-4.85942971,1.14161571,0.01349972,0.00000000,0.19956947,0.46757836,0.39585765,0.05995617
-4.85342671,1.18870667,0.01470739,0.00000000,0.20044166,0.49006353,0.41481653,0.06187986
-4.84742371,1.23237253,0.01600784,0.00000000,0.20108642,0.51085249,0.43265612,0.06364138
-4.84142071,1.27214331,0.01741544,0.00000000,0.20138541,0.52971228,0.44922834,0.06521934
-4.83541771,1.30764398,0.01894705,0.00000000,0.20122398,0.54644784,0.46441689,0.06659624
-4.82941471,1.33860711,0.02062177,0.00000000,0.20049669,0.56090688,0.47814019,0.06775900
-4.82341171,1.36488091,0.02246067,0.00000000,0.19911224,0.57298335,0.49035289,0.06869930
-4.81740870,1.38643245,0.02448627,0.00000000,0.19699776,0.58261913,0.50104572,0.06941371
-4.81140570,1.40334549,0.02672186,0.00000000,0.19410203,0.58980399,0.51024385,0.06990364
-4.80540270,1.41581331,0.02919062,0.00000000,0.19039771,0.59457380,0.51800363,0.07017508
-4.79939970,1.42412659,0.03191463,0.00000000,0.18588241,0.59700714,0.52440806,0.07023809
-4.79339670,1.42865697,0.03491372,0.00000000,0.18057856,0.59722045,0.52956109,0.07010622
-4.78739370,1.42983722,0.03820420,0.00000000,0.17453213,0.59536194,0.53358108,0.06979578
-4.78139070,1.42813887,0.04179758,0.00000000,0.16781047,0.59160465,0.53659376,0.06932499
-4.77538769,1.42404840,0.04569926,0.00000000,0.16049915,0.58613895,0.53872510,0.06871309
-4.76938469,1.41804336,0.04990727,0.00000000,0.15269826,0.57916476,0.54009425,0.06797954
-4.76338169,1.41056940,0.05441123,0.00000000,0.14451823,0.57088402,0.54080721,0.06714315
-4.75737869,1.40201956,0.05919139,0.00000000,0.13607543,0.56149357,0.54095126,0.06622133
-4.75137569,1.39271655,0.06421803,0.00000000,0.12748786,0.55117877,0.54059058,0.06522952
-4.74537269,1.38289928,0.06945113,0.00000000,0.11887095,0.54010824,0.53976324,0.06418063
-4.73936968,1.37271382,0.07484041,0.00000000,0.11033392,0.52842972,0.53847958,0.06308475
-4.73336668,1.36220954,0.08032582,0.00000000,0.10197656,0.51626727,0.53672230,0.06194898
-4.72736368,1.35134035,0.08583839,0.00000000,0.09388676,0.50371993,0.53444789,0.06077743
-4.72136068,1.33997103,0.09130154,0.00000000,0.08613873,0.49086169,0.53158964,0.05957137
-4.71535768,1.32788816,0.09663276,0.00000000,0.07879198,0.47774278,0.52806180,0.05832959
-4.70935468,1.31481511,0.10174568,0.00000000,0.07189101,0.46439217,0.52376490,0.05704878
-4.70335168,1.30043030,0.10655232,0.00000000,0.06546567,0.45082102,0.51859178,0.05572411
-4.69734867,1.28438774,0.11096570,0.00000000,0.05953211,0.43702692,0.51243408,0.05434988
-4.69134567,1.26633884,0.11490238,0.00000000,0.05409420,0.42299871,0.50518896,0.05292013
-4.68534267,1.24595440,0.11828517,0.00000000,0.04914529,0.40872152,0.49676562,0.05142934
-4.67933967,1.22294573,0.12104558,0.00000000,0.04467024,0.39418182,0.48709135,0.04987311
-4.67333667,1.19708396,0.12312620,0.00000000,0.04064752,0.37937236,0.47611687,0.04824873
-4.66733367,1.16821656,0.12448263,0.00000000,0.03705130,0.36429650,0.46382064,0.04655572
-4.66133067,1.13628052,0.12508513,0.00000000,0.03385349,0.34897202,0.45021211,0.04479628
-4.65532766,1.10131153,0.12491973,0.00000000,0.03102551,0.33343408,0.43533356,0.04297556
-4.64932466,1.06344889,0.12398887,0.00000000,0.02853988,0.31773727,0.41926070,0.04110188
-4.64332166,1.02293617,0.12231143,0.00000000,0.02637146,0.30195676,0.40210192,0.03918675
-4.63731866,0.98011749,0.11992236,0.00000000,0.02449839,0.28618831,0.38399619,0.03724482
-4.63131566,0.93542998,0.11687163,0.00000000,0.02290268,0.27054754,0.36510992,0.03529365
-4.62531266,0.88939261,0.11322286,0.00000000,0.02157051,0.25516806,0.34563274,0.03335336
-4.61930965,0.84259221,0.10905146,0.00000000,0.02049219,0.24019901,0.32577257,0.03144627
-4.61330665,0.79566718,0.10444251,0.00000000,0.01966187,0.22580175,0.30575007,0.02959629
-4.60730365,0.74928969,0.09948833,0.00000000,0.01907701,0.21214612,0.28579286,0.02782846
-4.60130065,0.70414698,0.09428601,0.00000000,0.01873768,0.19940625,0.26612957,0.02616825
-4.59529765,0.66092260,0.08893482,0.00000000,0.01864569,0.18775604,0.24698407,0.02464093
-4.58929465,0.62027807,0.08353373,0.00000000,0.01880366,0.17736465,0.22857005,0.02327096
-4.58329165,0.58283562,0.07817899,0.00000000,0.01921406,0.16839185,0.21108609,0.02208132
-4.57728864,0.54916230,0.07296196,0.00000000,0.01987819,0.16098355,0.19471136,0.02109291
-4.57128564,0.51975605,0.06796715,0.00000000,0.02079526,0.15526751,0.17960203,0.02032398
-4.56528264,0.49503370,0.06327060,0.00000000,0.02196160,0.15134936,0.16588851,0.01978960
-4.55927964,0.47532131,0.05893850,0.00000000,0.02336991,0.14930893,0.15367346,0.01950118
-4.55327664,0.46084685,0.05502622,0.00000000,0.02500877,0.14919708,0.14303057,0.01946608
-4.54727364,0.45173513,0.05157759,0.00000000,0.02686225,0.15103302,0.13400414,0.01968727
-4.54127064,0.44800529,0.04862456,0.00000000,0.02890985,0.15480213,0.12660933,0.02016309
-4.53526763,0.44957046,0.04618712,0.00000000,0.03112657,0.16045454,0.12083305,0.02088705
-4.52926463,0.45623983,0.04427353,0.00000000,0.03348325,0.16790427,0.11663539,0.02184777
-4.52326163,0.46772291,0.04288073,0.00000000,0.03594722,0.17702931,0.11395162,0.02302902
-4.51725863,0.48363597,0.04199509,0.00000000,0.03848303,0.18767238,0.11269451,0.02440984
-4.51125563,0.50351059,0.04159324,0.00000000,0.04105349,0.19964271,0.11275703,0.02596482
-4.50525263,0.52680412,0.04164313,0.00000000,0.04362085,0.21271872,0.11401537,0.02766444
-4.49924962,0.55291210,0.04210521,0.00000000,0.04614802,0.22665162,0.11633218,0.02947558
-4.49324662,0.58118212,0.04293377,0.00000000,0.04859994,0.24116995,0.11955988,0.03136217
-4.48724362,0.61092924,0.04407824,0.00000000,0.05094488,0.25598510,0.12354422,0.03328589
-4.48124062,0.64145227,0.04548470,0.00000000,0.05315568,0.27079742,0.12812773,0.03520701
-4.47523762,0.67205086,0.04709729,0.00000000,0.05521086,0.28530318,0.13315326,0.03708530
-4.46923462,0.70204261,0.04885967,0.00000000,0.05709553,0.29920179,0.13846731,0.03888102
-4.46323162,0.73077994,0.05071642,0.00000000,0.05880198,0.31220338,0.14392328,0.04055590
-4.45722861,0.75766600,0.05261435,0.00000000,0.06033005,0.32403628,0.14938431,0.04207412
-4.45122561,0.78216921,0.05450373,0.00000000,0.06168706,0.33445421,0.15472592,0.04340331
-4.44522261,0.80383569,0.05633929,0.00000000,0.06288749,0.34324285,0.15983814,0.04451534
-4.43921961,0.82229927,0.05808116,0.00000000,0.06395222,0.35022564,0.16462714,0.04538714
-4.43321661,0.83728866,0.05969549,0.00000000,0.06490752,0.35526833,0.16901634,0.04600125
-4.42721361,0.84863137,0.06115489,0.00000000,0.06578371,0.35828235,0.17294694,0.04634631
-4.42121061,0.85625434,0.06243871,0.00000000,0.06661363,0.35922665,0.17637789,0.04641721
-4.41520760,0.86018133,0.06353293,0.00000000,0.06743097,0.35810800,0.17928520,0.04621520
-4.40920460,0.86052708,0.06443005,0.00000000,0.06826859,0.35497976,0.18166084,0.04574767
-4.40320160,0.85748869,0.06512855,0.00000000,0.06915683,0.34993914,0.18351112,0.04502775
-4.39719860,0.85133465,0.06563240,0.00000000,0.07012203,0.34312311,0.18485471,0.04407381
-4.39119560,0.84239209,0.06595033,0.00000000,0.07118521,0.33470311,0.18572050,0.04290870
-4.38519260,0.83103281,0.06609504,0.00000000,0.07236113,0.32487889,0.18614523,0.04155892
-4.37918959,0.81765897,0.06608245,0.00000000,0.07365773,0.31387172,0.18617123,0.04005371
-4.37318659,0.80268893,0.06593087,0.00000000,0.07507593,0.30191725,0.18584427,0.03842408
-4.36718359,0.78654403,0.06566035,0.00000000,0.07660989,0.28925841,0.18521163,0.03670184
-4.36118059,0.76963677,0.06529203,0.00000000,0.07824780,0.27613859,0.18432057,0.03491867
-4.35517759,0.75236090,0.06484769,0.00000000,0.07997291,0.26279543,0.18321720,0.03310528
-4.34917459,0.73508373,0.06434945,0.00000000,0.08176509,0.24945533,0.18194573,0.03129061
-4.34317159,0.71814073,0.06381954,0.00000000,0.08360256,0.23632899,0.18054828,0.02950128
-4.33716858,0.70183268,0.06328032,0.00000000,0.08546389,0.22360807,0.17906501,0.02776102
-4.33116558,0.68642490,0.06275436,0.00000000,0.08733005,0.21146287,0.17753469,0.02609037
-4.32516258,0.67214859,0.06226462,0.00000000,0.08918651,0.20004126,0.17599548,0.02450651
-4.31915958,0.65920386,0.06183475,0.00000000,0.09102521,0.18946855,0.17448598,0.02302317
-4.31315658,0.64776387,0.06148933,0.00000000,0.09284628,0.17984835,0.17304626,0.02165073
-4.30715358,0.63797985,0.06125416,0.00000000,0.09465952,0.17126421,0.17171894,0.02039641
