energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-4.30115058,2.04087024,0.05135089,0.06931473,0.49463784,0.94822156,0.05568273,0.84653637
-4.29514757,2.16477555,0.05339956,0.07704301,0.53345855,0.98763143,0.06172023,0.90691782
-4.28914457,2.30774996,0.05566390,0.08584639,0.57658645,1.03308638,0.06902919,0.97810276
-4.28314157,2.46960454,0.05816469,0.09573680,0.62407972,1.08431991,0.07760316,1.06006680
-4.27713857,2.65004224,0.06091821,0.10671443,0.67595429,1.14109645,0.08742248,1.15268206
-4.27113557,2.84861352,0.06393522,0.11876485,0.73217151,1.20320103,0.09845140,1.25569136
-4.26513257,3.06466842,0.06721993,0.13185600,0.79262512,1.27042538,0.11063527,1.36868216
-4.25912956,3.29730762,0.07076914,0.14593546,0.85712839,1.34255128,0.12389794,1.49106194
-4.25312656,3.54533577,0.07457146,0.16092791,0.92540210,1.41933202,0.13813960,1.62203664
-4.24712356,3.80722022,0.07860672,0.17673319,0.99706417,1.50047318,0.15323526,1.76059389
-4.24112056,4.08105863,0.08284563,0.19322504,1.07162196,1.58561387,0.16903394,1.90549263
-4.23511756,4.36455862,0.08724963,0.21025067,1.14846783,1.67430999,0.18535894,2.05526070
-4.22911456,4.65503247,0.09177113,0.22763138,1.22687889,1.76602066,0.20200908,2.20820144
-4.22311156,4.94940910,0.09635402,0.24516422,1.30602150,1.86009918,0.21876105,2.36241029
-4.21710855,5.24426501,0.10093450,0.26262483,1.38496076,1.95578965,0.23537299,2.51580162
-4.21110555,5.53587489,0.10544232,0.27977143,1.46267533,2.05223004,0.25158902,2.66614569
-4.20510255,5.82028155,0.10980225,0.29634983,1.53807737,2.14846227,0.26714487,2.81111512
-4.19909955,6.09338377,0.11393592,0.31209942,1.61003709,2.24344955,0.28177424,2.94833944
-4.19309655,6.35103960,0.11776385,0.32675989,1.67741139,2.33610058,0.29521574,3.07546619
-4.18709355,6.58918146,0.12120765,0.34007847,1.73907547,2.42530006,0.30722023,3.19022605
-4.18109055,6.80393881,0.12419233,0.35181741,1.79395616,2.50994439,0.31755804,3.29049969
-4.17508754,6.99176306,0.12664857,0.36176134,1.84106582,2.58898103,0.32602605,3.37438330
-4.16908454,7.14954936,0.12851497,0.36972421,1.87953501,2.66144982,0.33245407,3.44025002
-4.16308154,7.27474935,0.12974000,0.37555561,1.90864271,2.72652419,0.33671032,3.48680438
-4.15707854,7.36546960,0.13028377,0.37914593,1.92784248,2.78355003,0.33870584,3.51312716
-4.15107554,7.42055041,0.13011938,0.38043032,1.93678324,2.83208027,0.33839739,3.51870851
-4.14507254,7.43962080,0.12923390,0.37939116,1.93532377,2.87190274,0.33578896,3.50346753
-4.13906953,7.42312642,0.12762880,0.37605897,1.92353996,2.90305985,0.33093164,3.46775736
-4.13306653,7.37232818,0.12532003,0.37051154,1.90172440,2.92585827,0.32392188,3.41235527
-4.12706353,7.28927106,0.12233744,0.36287156,1.87037831,2.94086766,0.31489826,3.33843815
-4.12106053,7.17672359,0.11872394,0.35330262,1.83019591,2.94890784,0.30403690,3.24754444
-4.11505753,7.03809022,0.11453403,0.34200384,1.78204210,2.95102433,0.29154568,3.14152395
-4.10905453,6.87729983,0.10983218,0.32920346,1.72692413,2.94845295,0.27765764,3.02247806
-4.10305153,6.69867489,0.10469077,0.31515148,1.66595871,2.94257436,0.26262367,2.89269260
-4.09704852,6.50678658,0.09918796,0.30011182,1.60033586,2.93486052,0.24670505,2.75456649
-4.09104552,6.30630195,0.09340543,0.28435427,1.53128109,2.92681489,0.23016589,2.61053909
-4.08504252,6.10182925,0.08742606,0.26814662,1.46001746,2.91990914,0.21326600,2.46301906
-4.07903952,5.89776800,0.08133183,0.25174711,1.38772914,2.91551898,0.19625428,2.31431777
-4.07303652,5.69816954,0.07520175,0.23539778,1.31552781,2.91486208,0.17936296,2.16658942
-4.06703352,5.50661388,0.06911011,0.21931864,1.24442333,2.91894091,0.16280283,2.02178013
-4.06103052,5.32610721,0.06312496,0.20370300,1.17529945,2.92849327,0.14675950,1.88158733
-4.05502751,5.15900389,0.05730698,0.18871412,1.10889556,2.94395291,0.13139093,1.74743056
-4.04902451,5.00695551,0.05170855,0.17448306,1.04579482,2.96542222,0.11682596,1.62043405
-4.04302151,4.87088807,0.04637332,0.16110790,0.98641876,2.99265839,0.10316400,1.50142092
-4.03701851,4.75100758,0.04133596,0.14865416,0.93102836,3.02507395,0.09047576,1.39091843
-4.03101551,4.64683263,0.03662227,0.13715631,0.87973096,3.06175179,0.07880467,1.28917318
-4.02501251,4.55725180,0.03224955,0.12662029,0.83249261,3.10147417,0.06816918,1.19617485
-4.01900950,4.48060251,0.02822715,0.11702676,0.78915473,3.14276440,0.05856546,1.11168686
-4.01300650,4.41476726,0.02455723,0.10833498,0.74945424,3.18393961,0.04997048,1.03528206
-4.00700350,4.35728256,0.02123559,0.10048696,0.71304604,3.22317209,0.04234531,0.96638157
-4.00100050,4.30545549,0.01825264,0.09341188,0.67952665,3.25855660,0.03563845,0.90429500
-3.99499750,4.25648291,0.01559433,0.08703039,0.64845798,3.28818070,0.02978898,0.84826012
-3.98899450,4.20756813,0.01324312,0.08125871,0.61939018,3.31019502,0.02472967,0.79748069
-3.98299150,4.15603063,0.01117890,0.07601245,0.59188265,3.32288049,0.02038961,0.75116083
-3.97698849,4.09940464,0.00937983,0.07120983,0.56552246,3.32470968,0.01669670,0.70853509
-3.97098549,4.03552329,0.00782312,0.06677448,0.53993960,3.31439997,0.01357958,0.66889346
-3.96498249,3.96258579,0.00648566,0.06263752,0.51481870,3.29095638,0.01096932,0.63160065
-3.95897949,3.87920605,0.00534463,0.05873911,0.48990701,3.25370273,0.00880063,0.59610985
-3.95297649,3.78444201,0.00437795,0.05502932,0.46501865,3.20230029,0.00701283,0.56197074
-3.94697349,3.67780597,0.00356460,0.05146850,0.44003530,3.13675354,0.00555038,0.52883228
-3.94097049,3.55925674,0.00288495,0.04802711,0.41490373,3.05740359,0.00436322,0.49644086
-3.93496748,3.42917559,0.00232085,0.04468508,0.38963051,2.96490993,0.00340683,0.46463435
-3.92896448,3.28832806,0.00185583,0.04143092,0.36427459,2.86022199,0.00264217,0.43333301
-3.92296148,3.13781453,0.00147505,0.03826050,0.33893819,2.74454214,0.00203536,0.40252797
-3.91695848,2.97901230,0.00116534,0.03517570,0.31375677,2.61928213,0.00155741,0.37226832
-3.91095548,2.81351253,0.00091511,0.03218300,0.28888855,2.48601499,0.00118373,0.34264730
-3.90495248,2.64305473,0.00071431,0.02929206,0.26450421,2.34642473,0.00089372,0.31378874
-3.89894947,2.46946179,0.00055424,0.02651436,0.24077720,2.20225554,0.00067030,0.28583403
-3.89294647,2.29457797,0.00042753,0.02386203,0.21787506,2.05526283,0.00049943,0.25893031
-3.88694347,2.12021196,0.00032793,0.02134678,0.19595211,1.90716738,0.00036973,0.23322025
-3.88094047,1.94808665,0.00025023,0.01897904,0.17514354,1.75961420,0.00027199,0.20883368
-3.87493747,1.77979680,0.00019012,0.01676733,0.15556117,1.61413717,0.00019892,0.18588107
-3.86893447,1.61677535,0.00014408,0.01471786,0.13729078,1.47212997,0.00014473,0.16444915
-3.86293147,1.46026866,0.00010926,0.01283421,0.12039089,1.33482400,0.00010491,0.14459820
-3.85692846,1.31132048,0.00008340,0.01111732,0.10489299,1.20327311,0.00007597,0.12636126
-3.85092546,1.17076432,0.00006477,0.00956556,0.09080281,1.07834512,0.00005527,0.10974466
-3.84492246,1.03922340,0.00005206,0.00817493,0.07810269,0.96071962,0.00004080,0.09472989
-3.83891946,0.91711732,0.00004436,0.00693932,0.06675450,0.85089152,0.00003109,0.08127642
-3.83291646,0.80467433,0.00004109,0.00585094,0.05670318,0.74917950,0.00002511,0.06932512
-3.82691346,0.70194809,0.00004202,0.00490063,0.04788042,0.65573858,0.00002216,0.05880226
-3.82091046,0.60883785,0.00004722,0.00407832,0.04020855,0.57057601,0.00002183,0.04962356
-3.81490745,0.52511085,0.00005706,0.00337339,0.03360422,0.49356935,0.00002393,0.04169835
-3.80890445,0.45042602,0.00007225,0.00277503,0.02798195,0.42448617,0.00002851,0.03493356
-3.80290145,0.38435798,0.00009385,0.00227261,0.02325735,0.36300438,0.00003580,0.02923742
-3.79689845,0.32642064,0.00012328,0.00185589,0.01935000,0.30873255,0.00004624,0.02452285
-3.79089545,0.27608975,0.00016242,0.00151532,0.01618588,0.26122964,0.00006044,0.02071046
-3.78489245,0.23282378,0.00021364,0.00124219,0.01369952,0.22002354,0.00007925,0.01773114
-3.77888944,0.19608295,0.00027982,0.00102880,0.01183561,0.18462815,0.00010373,0.01552823
-3.77288644,0.16534595,0.00036450,0.00086852,0.01055042,0.15455864,0.00013519,0.01405937
-3.76688344,0.14012438,0.00047189,0.00075588,0.00981275,0.12934465,0.00017523,0.01329788
-3.76088044,0.11997471,0.00060695,0.00068660,0.00960463,0.10854154,0.00022576,0.01323391
-3.75487744,0.10450786,0.00077547,0.00065758,0.00992180,0.09173937,0.00028902,0.01387518
-3.74887444,0.09339639,0.00098413,0.00066686,0.01077386,0.07856997,0.00036761,0.01524746
-3.74287144,0.08637951,0.00124051,0.00071365,0.01218419,0.06871196,0.00046455,0.01739474
-3.73686843,0.08326589,0.00155314,0.00079822,0.01418975,0.06189392,0.00058325,0.02037909
-3.73086543,0.08393448,0.00193150,0.00092186,0.01684047,0.05789595,0.00072760,0.02428015
-3.72486243,0.08833351,0.00238596,0.00108683,0.02019857,0.05654963,0.00090191,0.02919437
-3.71885943,0.09647770,0.00292776,0.00129625,0.02433754,0.05773665,0.00111096,0.03523376
-3.71285643,0.10844394,0.00356882,0.00155407,0.02934088,0.06138628,0.00136000,0.04252440
-3.70685343,0.12436553,0.00432169,0.00186496,0.03530060,0.06747175,0.00165471,0.05120441
-3.70085043,0.14442507,0.00519924,0.00223426,0.04231546,0.07600580,0.00200123,0.06142166
-3.69484742,0.16884631,0.00621451,0.00266787,0.05048894,0.08703546,0.00240610,0.07333097
-3.68884442,0.19788497,0.00738035,0.00317223,0.05992708,0.10063620,0.00287624,0.08709112
-3.68284142,0.23181895,0.00870913,0.00375426,0.07073607,0.11690576,0.00341894,0.10286152
-3.67683842,0.27093797,0.01021235,0.00442132,0.08301986,0.13595742,0.00404185,0.12079868
-3.67083542,0.31553305,0.01190025,0.00518126,0.09687764,0.15791329,0.00475293,0.14105273
-3.66483242,0.36588604,0.01378144,0.00604242,0.11240154,0.18289742,0.00556049,0.16376392
-3.65882941,0.42225962,0.01586241,0.00701372,0.12967451,0.21102898,0.00647319,0.18905945
-3.65282641,0.48488797,0.01814722,0.00810486,0.14876844,0.24241570,0.00750012,0.21705065
-3.64682341,0.55396856,0.02063708,0.00932647,0.16974284,0.27714763,0.00865086,0.24783077
-3.64082041,0.62965525,0.02333000,0.01069042,0.19264402,0.31529133,0.00993560,0.28147349
-3.63481741,0.71205311,0.02622055,0.01221014,0.21750486,0.35688471,0.01136531,0.31803225
-3.62881441,0.80121498,0.02929961,0.01390105,0.24434533,0.40193257,0.01295194,0.35754062
-3.62281141,0.89714013,0.03255426,0.01578103,0.27317370,0.45040286,0.01470866,0.40001357
-3.61680840,0.99977491,0.03596768,0.01787089,0.30398841,0.50222394,0.01665009,0.44544985
-3.61080540,1.10901548,0.03951924,0.02019493,0.33678063,0.55728266,0.01879266,0.49383521
-3.60480240,1.22471233,0.04318462,0.02278147,0.37153729,0.61542354,0.02115482,0.54514654
-3.59879940,1.34667659,0.04693600,0.02566329,0.40824440,0.67644889,0.02375742,0.59935658
-3.59279640,1.47468754,0.05074244,0.02887804,0.44689062,0.74011991,0.02662386,0.65643896
-3.58679340,1.60850111,0.05457027,0.03246846,0.48747061,0.80615891,0.02978036,0.71637341
-3.58079040,1.74785873,0.05838360,0.03648249,0.52998803,0.87425236,0.03325604,0.77915063
-3.57478739,1.89249611,0.06214492,0.04097300,0.57445785,0.94405493,0.03708288,0.84477646
-3.56878439,2.04215131,0.06581575,0.04599737,0.62090766,1.01519435,0.04129557,0.91327513
-3.56278139,2.19657151,0.06935738,0.05161660,0.66937778,1.08727699,0.04593116,0.98469100
-3.55677839,2.35551813,0.07273164,0.05789416,0.71991985,1.15989409,0.05102851,1.05908863
-3.55077539,2.51876948,0.07590168,0.06489430,0.77259384,1.23262847,0.05662749,1.13655084
-3.54477239,2.68612103,0.07883289,0.07268008,0.82746332,1.30506158,0.06276803,1.21717457
-3.53876938,2.85738256,0.08149363,0.08131098,0.88458901,1.37678069,0.06948879,1.30106453
-3.53276638,3.03237256,0.08385616,0.09084013,0.94402082,1.44738606,0.07682583,1.38832462
-3.52676338,3.21090962,0.08589731,0.10131136,1.00578853,1.51649782,0.08481086,1.47904739
-3.52076038,3.39280138,0.08759931,0.11275609,1.06989158,1.58376251,0.09346955,1.57330183
-3.51475738,3.57783127,0.08895028,0.12519015,1.13628842,1.64885885,0.10281969,1.67112008
-3.50875438,3.76574411,0.08994482,0.13861086,1.20488606,1.71150286,0.11286932,1.77248356
-3.50275138,3.95623119,0.09058430,0.15299438,1.27553046,1.77145196,0.12361503,1.87730948
-3.49674837,4.14891598,0.09087702,0.16829359,1.34799866,1.82850815,0.13504038,1.98543835
-3.49074537,4.34334186,0.09083819,0.18443667,1.42199319,1.88252012,0.14711472,2.09662364
-3.48474237,4.53896274,0.09048962,0.20132666,1.49713969,1.93338439,0.15979223,2.21052428
-3.47873937,4.73513817,0.08985929,0.21884194,1.57298823,1.98104564,0.17301165,2.32670092
-3.47273637,4.93113373,0.08898059,0.23683794,1.64901895,2.02549625,0.18669634,2.44461666
-3.46673337,5.12612762,0.08789144,0.25515007,1.72465216,2.06677530,0.20075515,2.56364274
-3.46073037,5.31922415,0.08663311,0.27359781,1.79926313,2.10496730,0.21508373,2.68306949
-3.45472736,5.50947402,0.08524901,0.29198998,1.87220109,2.14020066,0.22956657,2.80212238
-3.44872436,5.69590130,0.08378326,0.31013100,1.94281218,2.17264628,0.24407952,2.91998303
-3.44272136,5.87753603,0.08227925,0.32782794,2.01046533,2.20251620,0.25849285,3.03581429
-3.43671836,6.05345139,0.08077818,0.34489799,2.07457994,2.23006238,0.27267462,3.14878848
-3.43071536,6.22280334,0.07931763,0.36117618,2.13465407,2.25557553,0.28649428,3.25811736
-3.42471236,6.38487080,0.07793034,0.37652278,2.19029159,2.27938386,0.29982636,3.36308246
-3.41870935,6.53909361,0.07664303,0.39083011,2.24122652,2.30185144,0.31255399,3.46306386
-3.41270635,6.68510588,0.07547551,0.40402832,2.28734307,2.32337587,0.32457214,3.55756585
-3.40670335,6.82276203,0.07444012,0.41608972,2.32868973,2.34438478,0.33579043,3.64623773
-3.40070035,6.95215317,0.07354133,0.42703143,2.36548607,2.36533104,0.34613531,3.72888820
-3.39469735,7.07361194,0.07277574,0.43691605,2.39812141,2.38668593,0.35555157,3.80549222
-3.38869435,7.18770440,0.07213241,0.44585016,2.42714450,2.40893041,0.36400301,3.87618954
-3.38269135,7.29520827,0.07159339,0.45398073,2.45324428,2.43254397,0.37147238,3.94127440
-3.37668834,7.39707776,0.07113466,0.46148935,2.47722213,2.45799137,0.37796047,4.00117678
-3.37068534,7.49439598,0.07072716,0.46858463,2.49995631,2.48570724,0.38348459,4.05643564
-3.36468234,7.58831660,0.07033811,0.47549295,2.52236032,2.51607898,0.38807627,4.10766554
-3.35867934,7.67999754,0.06993243,0.48244798,2.54533672,2.54942857,0.39177871,4.15551809
-3.35267634,7.77052977,0.06947418,0.48967948,2.56972890,2.58599400,0.39464371,4.20064027
-3.34667334,7.86086477,0.06892808,0.49740190,2.59627301,2.62591108,0.39672861,4.24363182
-3.34067034,7.95174463,0.06826091,0.50580323,2.62555270,2.66919677,0.39809320,4.28500391
-3.33466733,8.04363859,0.06744279,0.51503482,2.65795912,2.71573485,0.39879683,4.32514152
-3.32866433,8.13668955,0.06644837,0.52520244,2.69365837,2.76526499,0.39889585,4.36427135
-3.32266133,8.23067374,0.06525771,0.53635927,2.73256847,2.81737598,0.39844152,4.40243734
-3.31665833,8.32497609,0.06385700,0.54850094,2.77434716,2.87150390,0.39747837,4.43948495
-3.31065533,8.41858287,0.06223901,0.56156299,2.81839156,2.92693565,0.39604314,4.47505523
-3.30465233,8.51009257,0.06040322,0.57542088,2.86384996,2.98281819,0.39416428,4.50858901
-3.29864932,8.59774469,0.05835579,0.58989248,2.90964535,3.03817333,0.39186188,4.53934101
-3.29264632,8.67946570,0.05610920,0.60474296,2.95450983,3.09191797,0.38914817,4.56640332
-3.28664332,8.75292998,0.05368176,0.61969186,2.99702837,3.14288903,0.38602828,4.58873703
-3.28064032,8.81563347,0.05109684,0.63442202,3.03568986,3.18987250,0.38250135,4.60521043
-3.27463732,8.86497665,0.04838209,0.64858992,3.06894315,3.23163543,0.37856182,4.61464223
-3.26863432,8.89835356,0.04556842,0.66183706,3.09525552,3.26695992,0.37420085,4.61584749
-3.26263132,8.91324303,0.04268905,0.67380177,3.11317083,3.29467771,0.36940774,4.60768455
-3.25662831,8.90729843,0.03977848,0.68413117,3.12136475,3.31370423,0.36417135,4.58910071
-3.25062531,8.87843252,0.03687152,0.69249254,3.11869479,3.32307092,0.35848148,4.55917499
-3.24462231,8.82489415,0.03400238,0.69858401,3.10424275,3.32195451,0.35233014,4.51715612
-3.23861931,8.74533412,0.03120390,0.70214383,3.07734825,3.30970240,0.34571268,4.46249467
-3.23261631,8.63885794,0.02850680,0.70295829,3.03763186,3.28585328,0.33862888,4.39486796
-3.22661331,8.50506405,0.02593917,0.70086777,2.98500739,3.25015225,0.33108383,4.31419732
-3.22061031,8.34406635,0.02352605,0.69577098,2.91968308,3.20256000,0.32308881,4.22065712
-3.21460730,8.15650074,0.02128914,0.68762722,2.84215218,3.14325599,0.31466189,4.11467565
-3.20860430,7.94351599,0.01924667,0.67645674,2.75317378,3.07263533,0.30582859,3.99692806
-3.20260130,7.70674937,0.01741334,0.66233927,2.65374506,2.99129985,0.29662215,3.86832181
-3.19659830,7.44828852,0.01580041,0.64541081,2.54506661,2.90004346,0.28708386,3.72997548
-3.19059530,7.17062087,0.01441579,0.62585895,2.42850262,2.79983260,0.27726295,3.58319161
-3.18459230,6.87657260,0.01326427,0.60391690,2.30553764,2.69178221,0.26721637,3.42942490
-3.17858929,6.56923920,0.01234769,0.57985653,2.17773200,2.57712816,0.25700826,3.27024653
-3.17258629,6.25190980,0.01166518,0.55398060,2.04667743,2.45719705,0.24670903,3.10730603
-3.16658329,5.92798782,0.01121337,0.52661454,1.91395474,2.33337412,0.23639422,2.94229180
-3.16058029,5.60091013,0.01098661,0.49809804,1.78109473,2.20707045,0.22614300,2.77689139
-3.15457729,5.27406734,0.01097706,0.46877663,1.64954368,2.07969034,0.21603637,2.61275278
-3.14857429,4.95072729,0.01117495,0.43899366,1.52063403,1.95259978,0.20615517,2.45144776
-3.14257129,4.63396419,0.01156859,0.40908262,1.39556103,1.82709696,0.19657789,2.29443839
-3.13656828,4.32659521,0.01214454,0.37936039,1.27536542,1.70438570,0.18737843,2.14304746
-3.13056528,4.03112642,0.01288770,0.35012116,1.16092233,1.58555238,0.17862385,1.99843386
-3.12456228,3.74970952,0.01378139,0.32163143,1.05293604,1.47154717,0.17037233,1.86157332
-3.11855928,3.48411036,0.01480752,0.29412615,0.95194023,1.36316985,0.16267131,1.73324523
-3.11255628,3.23569019,0.01594671,0.26780587,0.85830323,1.26106064,0.15555606,1.61402564
-3.10655328,3.00539966,0.01717853,0.24283516,0.77223747,1.16569614,0.14904862,1.50428667
-3.10055028,2.79378567,0.01848177,0.21934213,0.69381248,1.07739021,0.14315735,1.40420211
-3.09454727,2.60101023,0.01983471,0.19741897,0.62297060,0.99629979,0.13787692,1.31375890
-3.08854427,2.42688033,0.02121556,0.17712356,0.55954472,0.92243501,0.13318897,1.23277392
-3.08254127,2.27088746,0.02260284,0.15848194,0.50327714,0.85567317,0.12906325,1.16091531
-3.07653827,2.13225486,0.02397587,0.14149141,0.45383903,0.79577591,0.12545926,1.09772752
-3.07053527,2.00999050,0.02531525,0.12612434,0.41084967,0.74240868,0.12232828,1.04265882
-3.06453227,1.90294350,0.02660337,0.11233229,0.37389503,0.69516183,0.11961573,0.99509041
-3.05852926,1.80986185,0.02782489,0.10005038,0.34254512,0.65357220,0.11726370,0.95436578
-3.05252626,1.72944896,0.02896723,0.08920174,0.31636974,0.61714470,0.11521347,0.91981923
-3.04652326,1.66041715,0.03002095,0.07970182,0.29495232,0.58537278,0.11340802,0.89080264
-3.04052026,1.60153598,0.03098011,0.07146248,0.27790159,0.55775728,0.11179437,0.86670926
-3.03451726,1.55167409,0.03184259,0.06439572,0.26486095,0.53382294,0.11032545,0.84699403
-3.02851426,1.50983309,0.03261022,0.05841684,0.25551543,0.51313234,0.10896181,0.83118968
-3.02251126,1.47517301,0.03328893,0.05344715,0.24959630,0.49529670,0.10767270,0.81891824
-3.01650825,1.44702855,0.03388877,0.04941598,0.24688327,0.47998362,0.10643675,0.80989787
-3.01050525,1.42491655,0.03442383,0.04626206,0.24720450,0.46692168,0.10524217,0.80394486
-3.00450225,1.40853468,0.03491211,0.04393425,0.25043447,0.45590200,0.10408647,0.80097124
-2.99849925,1.39775230,0.03537534,0.04239159,0.25648996,0.44677712,0.10297577,0.80097822
-2.99249625,1.39259428,0.03583870,0.04160285,0.26532429,0.43945737,0.10192373,0.80404596
-2.98649325,1.39321891,0.03633048,0.04154538,0.27692014,0.43390523,0.10095023,0.81032034
-2.98049025,1.39989115,0.03688179,0.04220363,0.29128117,0.43012810,0.10007981,0.81999734
-2.97448724,1.41295246,0.03752610,0.04356720,0.30842264,0.42816978,0.09934003,0.83330564
-2.96848424,1.43278843,0.03829883,0.04562858,0.32836146,0.42810121,0.09875972,0.85048825
-2.96248124,1.45979539,0.03923680,0.04838081,0.35110598,0.43001069,0.09836729,0.87178367
-2.95647824,1.49434718,0.04037773,0.05181488,0.37664564,0.43399414,0.09818917,0.89740725
-2.95047524,1.53676304,0.04175957,0.05591730,0.40494112,0.44014535,0.09824824,0.92753332
-2.94447224,1.58727748,0.04341981,0.06066773,0.43591510,0.44854682,0.09856260,0.96227858
-2.93846923,1.64601300,0.04539465,0.06603687,0.46944409,0.45926112,0.09914446,1.00168721
-2.93246623,1.71295639,0.04771819,0.07198465,0.50535166,0.47232313,0.09999922,1.04571812
-2.92646323,1.78793914,0.05042139,0.07845889,0.54340333,0.48773319,0.10112483,1.09423473
-2.92046023,1.87062264,0.05353108,0.08539444,0.58330361,0.50545137,0.10251143,1.14699754
-2.91445723,1.96048858,0.05706888,0.09271285,0.62469513,0.52539299,0.10414111,1.20365992
-2.90845423,2.05683498,0.06105008,0.10032272,0.66716037,0.54742544,0.10598802,1.26376720
-2.90245123,2.15877812,0.06548259,0.10812064,0.71022587,0.57136650,0.10801871,1.32675926
-2.89644822,2.26526063,0.07036590,0.11599268,0.75336916,0.59698429,0.11019262,1.39197682
-2.89044522,2.37506576,0.07569027,0.12381664,0.79602800,0.62399879,0.11246291,1.45867128
-2.88444222,2.48683762,0.08143596,0.13146466,0.83761221,0.65208512,0.11477740,1.52601803
-2.87843922,2.59910721,0.08757285,0.13880640,0.87751727,0.68087857,0.11707983,1.59313309
-2.87243622,2.71032363,0.09406020,0.14571256,0.91513974,0.70998127,0.11931110,1.65909256
-2.86643322,2.81888970,0.10084687,0.15205860,0.94989368,0.73897043,0.12141090,1.72295448
-2.86043022,2.92320113,0.10787178,0.15772857,0.98122770,0.76740797,0.12331921,1.78378250
-2.85442721,3.02168793,0.11506485,0.16261893,1.00864191,0.79485137,0.12497801,1.84067050
-2.84842421,3.11285693,0.12234822,0.16664211,1.03170424,0.82086521,0.12633290,1.89276760
-2.84242121,3.19533386,0.12963785,0.16972976,1.05006535,0.84503328,0.12733476,1.93930247
-2.83641821,3.26790372,0.13684544,0.17183556,1.06347177,0.86697066,0.12794122,1.97960630
-2.83041521,3.32954782,0.14388051,0.17293744,1.07177663,0.88633549,0.12811803,2.01313351
-2.82441221,3.37947637,0.15065278,0.17303910,1.07494764,0.90283980,0.12784017,2.03947948
-2.81840920,3.41715537,0.15707450,0.17217090,1.07307206,0.91625916,0.12709275,2.05839482
-2.81240620,3.44232692,0.16306283,0.17038991,1.06635851,0.92644070,0.12587163,2.06979547
-2.80640320,3.45502230,0.16854213,0.16777935,1.05513575,0.93330918,0.12418372,2.07376863
-2.80040020,3.45556746,0.17344599,0.16444724,1.03984833,0.93687092,0.12204697,2.07057414
-2.79439720,3.44458083,0.17771904,0.16052451,1.02104972,0.93721543,0.11949010,2.06064146
-2.78839420,3.42296376,0.18131833,0.15616248,0.99939290,0.93451472,0.11655200,2.04456253
-2.78239120,3.39188406,0.18421433,0.15153006,0.97561911,0.92902031,0.11328096,2.02308076
-2.77638819,3.35275331,0.18639150,0.14681050,0.95054514,0.92105823,0.10973363,1.99707665
-2.77038519,3.30719887,0.18784831,0.14219798,0.92504947,0.91102197,0.10597386,1.96755058
-2.76438219,3.25703162,0.18859688,0.13789416,0.90005787,0.89936400,0.10207142,1.93560341
-2.75837919,3.20421033,0.18866209,0.13410461,0.87652862,0.88658593,0.09810062,1.90241526
-2.75237619,3.15080371,0.18808042,0.13103539,0.85543775,0.87322778,0.09413897,1.86922333
-2.74637319,3.09895111,0.18689829,0.12888969,0.83776437,0.85985673,0.09026579,1.83729890
-2.74037019,3.05082251,0.18517033,0.12786457,0.82447613,0.84705561,0.08656090,1.80792417
-2.73436718,3.00857859,0.18295736,0.12814790,0.81651484,0.83541140,0.08310328,1.78236906
-2.72836418,2.97433122,0.18032434,0.12991528,0.81478212,0.82550413,0.07996989,1.76186831
-2.72236118,2.95010478,0.17733833,0.13332715,0.82012481,0.81789614,0.07723445,1.74759896
-2.71635818,2.93779855,0.17406658,0.13852577,0.83332008,0.81312198,0.07496634,1.74065824
-2.71035518,2.93915009,0.17057471,0.14563234,0.85506009,0.81167892,0.07322954,1.74204201
-2.70435218,2.95569988,0.16692525,0.15474389,0.88593598,0.81401813,0.07208147,1.75262366
-2.69834917,2.98875717,0.16317628,0.16593026,0.92642129,0.82053644,0.07157207,1.77313370
-2.69234617,3.03936720,0.15938056,0.17923093,0.97685498,0.83156869,0.07174268,1.80414000
-2.68634317,3.10828011,0.15558484,0.19465190,1.03742424,0.84738055,0.07262510,1.84602900
-2.68034017,3.19592186,0.15182944,0.21216265,1.10814773,0.86816182,0.07424057,1.89898829
-2.67433717,3.30236791,0.14814824,0.23169334,1.18885967,0.89402025,0.07659886,1.96299082
-2.66833417,3.42732038,0.14456873,0.25313240,1.27919585,0.92497581,0.07969743,2.03778163
-2.66233117,3.57008978,0.14111233,0.27632465,1.37858222,0.96095564,0.08352072,2.12286750
-2.65632816,3.72958242,0.13779481,0.30107028,1.48622721,1.00178974,0.08803958,2.21751052
-2.65032516,3.90429486,0.13462679,0.32712478,1.60111875,1.04720778,0.09321092,2.32072631
-2.64432216,4.09231666,0.13161422,0.35420005,1.72202690,1.09683718,0.09897766,2.43128768
-2.63831916,4.29134266,0.12875892,0.38196692,1.84751288,1.15020281,0.10526894,2.54773449
-2.63231616,4.49869583,0.12605897,0.41005912,1.97594525,1.20672875,0.11200071,2.66839028
-2.62631316,4.71136152,0.12350916,0.43807878,2.10552334,1.26574233,0.11907672,2.79138603
-2.62031016,4.92603344,0.12110122,0.46560353,2.23430810,1.32648082,0.12638978,2.91469112
-2.61430715,5.13917134,0.11882410,0.49219500,2.36025999,1.38810090,0.13382359,3.03615126
-2.60830415,5.34706958,0.11666417,0.51740856,2.48128299,1.44969121,0.14125478,3.15353294
-2.60230115,5.54593573,0.11460540,0.54080410,2.59527381,1.51028781,0.14855536,3.26457319
