energy_ev,total_up,Al_p_up,Al_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.73586793,6.07707055,0.08493394,0.00000000,2.84704377,2.56649669,0.03368489,4.22181036
-5.72986493,6.04606148,0.08545357,0.00000000,2.80353324,2.54907235,0.03580950,4.16991991
-5.72386193,6.00722524,0.08648522,0.00000000,2.75799343,2.52717171,0.03792849,4.10860574
-5.71785893,5.96079408,0.08802901,0.00000000,2.71049763,2.50091291,0.04001686,4.03832916
-5.71185593,5.90727852,0.09008093,0.00000000,2.66125196,2.47056700,0.04204980,3.95982243
-5.70585293,5.84743481,0.09263244,0.00000000,2.61058662,2.43654401,0.04400335,3.87405991
-5.69984992,5.78222175,0.09566981,0.00000000,2.55894029,2.39937324,0.04585501,3.78222000
-5.69384692,5.71275045,0.09917352,0.00000000,2.50683901,2.35967922,0.04758443,3.68564041
-5.68784392,5.64023091,0.10311765,0.00000000,2.45487147,2.31815502,0.04917400,3.58576976
-5.68184092,5.56591963,0.10746939,0.00000000,2.40366250,2.27553496,0.05060953,3.48411857
-5.67583792,5.49107209,0.11218876,0.00000000,2.35384681,2.23256839,0.05188082,3.38221253
-5.66983492,5.41690364,0.11722853,0.00000000,2.30604501,2.18999643,0.05298220,3.28155103
-5.66383192,5.34456146,0.12253453,0.00000000,2.26084334,2.14853302,0.05391306,3.18357278
-5.65782891,5.27510949,0.12804633,0.00000000,2.21877882,2.10885146,0.05467826,3.08963064
-5.65182591,5.20952699,0.13369824,0.00000000,2.18033029,2.07157700,0.05528845,3.00097619
-5.64582291,5.14872048,0.13942086,0.00000000,2.14591615,2.03728565,0.05576034,2.91875442
-5.63981991,5.09354751,0.14514280,0.00000000,2.11589839,2.00650895,0.05611681,2.84400792
-5.63381691,5.04484976,0.15079295,0.00000000,2.09059238,1.97974367,0.05638686,2.77768907
-5.62781391,5.00349221,0.15630273,0.00000000,2.07028135,1.95746531,0.05660547,2.72067855
-5.62181091,4.97040423,0.16160872,0.00000000,2.05523385,1.94014376,0.05681324,2.67380745
-5.61580790,4.94661839,0.16665505,0.00000000,2.04572267,1.92825926,0.05705581,2.63788037
-5.60980490,4.93330235,0.17139586,0.00000000,2.04204288,1.92231666,0.05738314,2.61369659
-5.60380190,4.93177972,0.17579731,0.00000000,2.04452726,1.92285620,0.05784855,2.60206637
-5.59779890,4.94353605,0.17983925,0.00000000,2.05355697,1.93045884,0.05850750,2.60382000
-5.59179590,4.97020710,0.18351627,0.00000000,2.06956582,1.94574495,0.05941620,2.61980720
-5.58579290,5.01354740,0.18683821,0.00000000,2.09303696,1.96936509,0.06063006,2.65088566
-5.57978989,5.07537842,0.18982973,0.00000000,2.12449085,2.00198241,0.06220185,2.69789767
-5.57378689,5.15751707,0.19252930,0.00000000,2.16446455,2.04424687,0.06417986,2.76163504
-5.56778389,5.26168651,0.19498730,0.00000000,2.21348245,2.09676158,0.06660592,2.84279320
-5.56178089,5.38941264,0.19726347,0.00000000,2.27201951,2.16004291,0.06951340,2.94191628
-5.55577789,5.54191100,0.19942371,0.00000000,2.34045855,2.23447583,0.07292531,3.05933569
-5.54977489,5.71996974,0.20153643,0.00000000,2.41904382,2.32026699,0.07685249,3.19510560
-5.54377189,5.92383507,0.20366863,0.00000000,2.50783339,2.41739814,0.08129214,3.34893902
-5.53776888,6.15310621,0.20588184,0.00000000,2.60665321,2.52558278,0.08622652,3.52014878
-5.53176588,6.40664678,0.20822829,0.00000000,2.71505610,2.64422904,0.09162224,3.70759747
-5.52576288,6.68251920,0.21074737,0.00000000,2.83228855,2.77241165,0.09742987,3.90966070
-5.51975988,6.97794811,0.21346273,0.00000000,2.95726825,2.90885561,0.10358425,4.12420709
-5.51375688,7.28931735,0.21638016,0.00000000,3.08857482,3.05193362,0.11000522,4.34859828
-5.50775388,7.61220387,0.21948634,0.00000000,3.22445548,3.19967876,0.11659915,4.57971086
-5.50175088,7.94144982,0.22274870,0.00000000,3.36284694,3.34981329,0.12326086,4.81398149
-5.49574787,8.27127227,0.22611626,0.00000000,3.50141374,3.49979330,0.12987627,5.04747492
-5.48974487,8.59540802,0.22952164,0.00000000,3.63760237,3.64686835,0.13632535,5.27597360
-5.48374187,8.90728867,0.23288394,0.00000000,3.76870984,3.78815424,0.14248560,5.49508609
-5.47773887,9.20023962,0.23611249,0.00000000,3.89196417,3.92071628,0.14823567,5.70037070
-5.47173587,9.46769479,0.23911128,0.00000000,4.00461372,4.04165968,0.15345909,5.88746923
-5.46573287,9.70341799,0.24178377,0.00000000,4.10402167,4.14822332,0.15804802,6.05224554
-5.45972986,9.90172107,0.24403783,0.00000000,4.18776140,4.23787269,0.16190671,6.19092273
-5.45372686,10.05766871,0.24579061,0.00000000,4.25370850,4.30838772,0.16495459,6.30021283
-5.44772386,10.16726049,0.24697301,0.00000000,4.30012504,4.35794153,0.16712893,6.37743306
-5.44172086,10.22758159,0.24753355,0.00000000,4.32573217,4.38516634,0.16838676,6.42060319
-5.43571786,10.23691497,0.24744136,0.00000000,4.32976745,4.38920343,0.16870623,6.42851955
-5.42971486,10.19480984,0.24668831,0.00000000,4.31202415,4.36973490,0.16808704,6.40080205
-5.42371186,10.10210347,0.24528988,0.00000000,4.27287067,4.32699580,0.16655030,6.33791234
-5.41770885,9.96089541,0.24328515,0.00000000,4.21324899,4.26176618,0.16413745,6.24114218
-5.41170585,9.77447596,0.24073549,0.00000000,4.13465224,4.17534376,0.16090867,6.11257282
-5.40570285,9.54721256,0.23772239,0.00000000,4.03908241,4.06949863,0.15694062,5.95500764
-5.39969985,9.28440000,0.23434442,0.00000000,3.92899009,3.94641241,0.15232375,5.77188112
-5.39369685,8.99208178,0.23071345,0.00000000,3.80719900,3.80860495,0.14715930,5.56714876
-5.38769385,8.67685107,0.22695045,0.00000000,3.67681850,3.65885205,0.14155612,5.34516291
-5.38169085,8.34564050,0.22318110,0.00000000,3.54114801,3.50009813,0.13562747,5.11054011
-5.37568784,8.00550976,0.21953128,0.00000000,3.40357706,3.33536765,0.12948794,4.86802556
-5.36968484,7.66344006,0.21612282,0.00000000,3.26748514,3.16767893,0.12325063,4.62236021
-5.36368184,7.32614308,0.21306962,0.00000000,3.13614492,2.99996389,0.11702460,4.37815542
-5.35767884,6.99989130,0.21047428,0.00000000,3.01263241,2.83499634,0.11091284,4.13977963
-5.35167584,6.69037471,0.20842534,0.00000000,2.89974685,2.67533115,0.10501054,3.91126022
-5.34567284,6.40258759,0.20699524,0.00000000,2.79994276,2.52325558,0.09940393,3.69620324
-5.33966983,6.14074690,0.20623899,0.00000000,2.71527580,2.38075378,0.09416953,3.49773232
-5.33366683,5.90824269,0.20619350,0.00000000,2.64736335,2.24948418,0.08937374,3.31844711
-5.32766383,5.70761898,0.20687752,0.00000000,2.59736048,2.13076942,0.08507285,3.16040094
-5.32166083,5.54058261,0.20829221,0.00000000,2.56595075,2.02559753,0.08131325,3.02509628
-5.31565783,5.40803639,0.21042208,0.00000000,2.55335143,1.93463284,0.07813187,2.91349622
-5.30965483,5.31013235,0.21323630,0.00000000,2.55933172,1.85823492,0.07555669,2.82604942
-5.30365183,5.24634039,0.21669030,0.00000000,2.58324264,1.79648334,0.07360728,2.76272623
-5.29764882,5.21552765,0.22072747,0.00000000,2.62405669,1.74920664,0.07229541,2.72306293
-5.29164582,5.21604413,0.22528098,0.00000000,2.68041540,1.71601332,0.07162542,2.70621167
-5.28564282,5.24581033,0.23027558,0.00000000,2.75068272,1.69632349,0.07159464,2.71099345
-5.27963982,5.30240345,0.23562943,0.00000000,2.83300222,1.68939961,0.07219362,2.73595213
-5.27363682,5.38313920,0.24125583,0.00000000,2.92535600,1.69437542,0.07340625,2.77940727
-5.26763382,5.48514699,0.24706489,0.00000000,3.02562342,1.71028222,0.07520979,2.83950467
-5.26163082,5.60543707,0.25296515,0.00000000,3.13163795,1.73607213,0.07757489,2.91426311
-5.25562781,5.74095867,0.25886512,0.00000000,3.24124022,1.77063816,0.08046548,3.00161677
-5.24962481,5.88864897,0.26467472,0.00000000,3.35232618,1.81283127,0.08383885,3.09945275
-5.24362181,6.04547308,0.27030668,0.00000000,3.46288891,1.86147466,0.08764564,3.20564351
-5.23761881,6.20845575,0.27567786,0.00000000,3.57105333,1.91537573,0.09183009,3.31807442
-5.23161581,6.37470567,0.28071036,0.00000000,3.67510306,1.97333629,0.09633037,3.43466660
-5.22561281,6.54143357,0.28533266,0.00000000,3.77349926,2.03416147,0.10107913,3.55339554
-5.21960980,6.70596544,0.28948043,0.00000000,3.86489139,2.09666796,0.10600429,3.67230599
-5.21360680,6.86575209,0.29309731,0.00000000,3.94812027,2.15969194,0.11103000,3.78952386
-5.20760380,7.01837640,0.29613534,0.00000000,4.02221425,2.22209718,0.11607784,3.90326561
-5.20160080,7.16155942,0.29855525,0.00000000,4.08637931,2.28278355,0.12106814,4.01184593
-5.19559780,7.29316643,0.30032647,0.00000000,4.13998448,2.34069609,0.12592156,4.11368430
-5.18959480,7.41121378,0.30142691,0.00000000,4.18254400,2.39483465,0.13056061,4.20731098
-5.18359180,7.51387711,0.30184258,0.00000000,4.21369756,2.44426418,0.13491129,4.29137298
-5.17758879,7.59950153,0.30156697,0.00000000,4.23319049,2.48812527,0.13890469,4.36464030
-5.17158579,7.66661368,0.30060038,0.00000000,4.24085512,2.52564485,0.14247846,4.42601282
-5.16558279,7.71393566,0.29894909,0.00000000,4.23659461,2.55614660,0.14557810,4.47452776
-5.15957979,7.74040040,0.29662467,0.00000000,4.22037054,2.57906073,0.14815810,4.50936792
-5.15357679,7.74516786,0.29364319,0.00000000,4.19219467,2.59393269,0.15018272,4.52987016
-5.14757379,7.72764101,0.29002466,0.00000000,4.15212542,2.60043028,0.15162651,4.53553402
-5.14157079,7.68748088,0.28579250,0.00000000,4.10026893,2.59834898,0.15247452,4.52602993
-5.13556778,7.62461912,0.28097331,0.00000000,4.03678440,2.58761492,0.15272214,4.50120633
-5.12956478,7.53926734,0.27559664,0.00000000,3.96189273,2.56828522,0.15237470,4.46109518
-5.12356178,7.43192173,0.26969507,0.00000000,3.87588762,2.54054569,0.15144668,4.40591511
-5.11755878,7.30336216,0.26330427,0.00000000,3.77914770,2.50470551,0.14996079,4.33607173
-5.11155578,7.15464496,0.25646322,0.00000000,3.67214835,2.46118909,0.14794683,4.25215437
-5.10555278,6.98708874,0.24921434,0.00000000,3.55547199,2.41052522,0.14544039,4.15492908
-5.09954977,6.80225317,0.24160363,0.00000000,3.42981527,2.35333369,0.14248152,4.04532750
-5.09354677,6.60191082,0.23368064,0.00000000,3.29599241,2.29030977,0.13911344,3.92443161
-5.08754377,6.38801263,0.22549832,0.00000000,3.15493370,2.22220704,0.13538126,3.79345463
-5.08154077,6.16264788,0.21711253,0.00000000,3.00767874,2.14981911,0.13133080,3.65371831
-5.07553777,5.92799991,0.20858148,0.00000000,2.85536438,2.07396076,0.12700764,3.50662736
-5.06953477,5.68629907,0.19996481,0.00000000,2.69920767,1.99544919,0.12245627,3.35364173
-5.06353177,5.43977467,0.19132252,0.00000000,2.54048427,1.91508598,0.11771946,3.19624759
-5.05752876,5.19060766,0.18271374,0.00000000,2.38050352,1.83364037,0.11283780,3.03592808
-5.05152576,4.94088587,0.17419540,0.00000000,2.22058100,1.75183443,0.10784948,2.87413492
-5.04552276,4.69256371,0.16582084,0.00000000,2.06201024,1.67033055,0.10279013,2.71226167
-5.03951976,4.44742767,0.15763856,0.00000000,1.90603451,1.58972171,0.09769288,2.55161984
-5.03351676,4.20706914,0.14969104,0.00000000,1.75382045,1.51052470,0.09258847,2.39341847
-5.02751376,3.97286540,0.14201388,0.00000000,1.60643432,1.43317652,0.08750545,2.23874800
-5.02151076,3.74596944,0.13463512,0.00000000,1.46482226,1.35803395,0.08247042,2.08856868
-5.01550775,3.52730871,0.12757500,0.00000000,1.32979504,1.28537614,0.07750825,1.94370400
-5.00950475,3.31759272,0.12084603,0.00000000,1.20201800,1.21541005,0.07264231,1.80483900
-5.00350175,3.11732856,0.11445343,0.00000000,1.08200627,1.14827830,0.06789471,1.67252326
-4.99749875,2.92684367,0.10839598,0.00000000,0.97012531,1.08406910,0.06328638,1.54717832
-4.99149575,2.74631410,0.10266705,0.00000000,0.86659632,1.02282756,0.05883730,1.42910875
-4.98549275,2.57579709,0.09725604,0.00000000,0.77150612,0.96456801,0.05456648,1.31851624
-4.97948974,2.41526579,0.09214982,0.00000000,0.68482059,0.90928653,0.05049206,1.21551591
-4.97348674,2.26464464,0.08733434,0.00000000,0.60640099,0.85697318,0.04663126,1.12015378
-4.96748374,2.12384335,0.08279619,0.00000000,0.53602211,0.80762326,0.04300043,1.03242466
-4.96148074,1.99278779,0.07852410,0.00000000,0.47339144,0.76124717,0.03961493,0.95228935
-4.95547774,1.87144631,0.07451012,0.00000000,0.41816832,0.71787828,0.03648911,0.87969043
-4.94947474,1.75985016,0.07075070,0.00000000,0.36998239,0.67757843,0.03363623,0.81456584
-4.94347174,1.65810692,0.06724733,0.00000000,0.32845052,0.64044089,0.03106831,0.75685955
-4.93746873,1.56640643,0.06400684,0.00000000,0.29319168,0.60659054,0.02879608,0.70652893
-4.93146573,1.48501883,0.06104138,0.00000000,0.26383932,0.57618125,0.02682878,0.66354839
-4.92546273,1.41428487,0.05836795,0.00000000,0.24005091,0.54939055,0.02517400,0.62790927
-4.91945973,1.35459888,0.05600760,0.00000000,0.22151461,0.52641193,0.02383744,0.59961589
-4.91345673,1.30638532,0.05398433,0.00000000,0.20795285,0.50744491,0.02282271,0.57867810
-4.90745373,1.27006989,0.05232370,0.00000000,0.19912320,0.49268354,0.02213100,0.56510061
-4.90145073,1.24604673,0.05105123,0.00000000,0.19481650,0.48230371,0.02176080,0.55886977
-4.89544772,1.23464319,0.05019071,0.00000000,0.19485276,0.47644993,0.02170754,0.55993842
-4.88944472,1.23608397,0.04976244,0.00000000,0.19907504,0.47522229,0.02196326,0.56820965
-4.88344172,1.25045643,0.04978148,0.00000000,0.20734190,0.47866414,0.02251632,0.58352041
-4.87743872,1.27767890,0.05025608,0.00000000,0.21951881,0.48675119,0.02335106,0.60562581
-4.87143572,1.31747363,0.05118624,0.00000000,0.23546906,0.49938270,0.02444765,0.63418526
-4.86543272,1.36934617,0.05256256,0.00000000,0.25504469,0.51637516,0.02578193,0.66875116
-4.85942971,1.43257234,0.05436543,0.00000000,0.27807782,0.53745911,0.02732541,0.70876124
-4.85342671,1.50619395,0.05656455,0.00000000,0.30437307,0.56227911,0.02904543,0.75353513
-4.84742371,1.58902398,0.05911894,0.00000000,0.33370122,0.59039745,0.03090544,0.80227578
-4.84142071,1.67966153,0.06197725,0.00000000,0.36579476,0.62130113,0.03286547,0.85407624
-4.83541771,1.77651630,0.06507867,0.00000000,0.40034528,0.65441244,0.03488280,0.90793173
-4.82941471,1.87784220,0.06835412,0.00000000,0.43700323,0.68910247,0.03691277,0.96275718
-4.82341171,1.98177884,0.07172794,0.00000000,0.47537988,0.72470721,0.03890974,1.01740956
-4.81740870,2.08639954,0.07511985,0.00000000,0.51505154,0.76054564,0.04082820,1.07071470
-4.81140570,2.18976403,0.07844724,0.00000000,0.55556602,0.79593899,0.04262394,1.12149741
-4.80540270,2.28997372,0.08162765,0.00000000,0.59645090,0.83023045,0.04425531,1.16861409
-4.79939970,2.38522725,0.08458138,0.00000000,0.63722335,0.86280437,0.04568440,1.21098630
-4.79339670,2.47387384,0.08723414,0.00000000,0.67740118,0.89310420,0.04687828,1.24763411
-4.78739370,2.55446242,0.08951955,0.00000000,0.71651443,0.92064827,0.04781001,1.27770774
-4.78139070,2.62578400,0.09138158,0.00000000,0.75411722,0.94504282,0.04845955,1.30051604
-4.77538769,2.68690587,0.09277661,0.00000000,0.78979904,0.96599168,0.04881449,1.31555063
-4.76938469,2.73719582,0.09367520,0.00000000,0.82319531,0.98330220,0.04887050,1.32250450
-4.76338169,2.77633568,0.09406345,0.00000000,0.85399644,0.99688725,0.04863150,1.32128422
-4.75737869,2.80432364,0.09394375,0.00000000,0.88195517,1.00676336,0.04810961,1.31201514
-4.75137569,2.82146541,0.09333520,0.00000000,0.90689185,1.01304518,0.04732478,1.29503926
-4.74537269,2.82835491,0.09227330,0.00000000,0.92869750,1.01593654,0.04630414,1.27090592
-4.73936968,2.82584552,0.09080923,0.00000000,0.94733442,1.01571891,0.04508113,1.24035547
-4.73336668,2.81501338,0.08900856,0.00000000,0.96283460,1.01273756,0.04369444,1.20429670
-4.72736368,2.79711437,0.08694950,0.00000000,0.97529580,1.00738648,0.04218674,1.16377885
-4.72136068,2.77353682,0.08472068,0.00000000,0.98487578,1.00009246,0.04060330,1.11995935
-4.71535768,2.74575182,0.08241869,0.00000000,0.99178465,0.99129921,0.03899058,1.07406838
-4.70935468,2.71526294,0.08014522,0.00000000,0.99627590,0.98145213,0.03739478,1.02737173
-4.70335168,2.68355722,0.07800408,0.00000000,0.99863637,0.97098411,0.03586040,0.98113307
-4.69734867,2.65205886,0.07609807,0.00000000,0.99917548,0.96030287,0.03442898,0.93657702
-4.69134567,2.62208688,0.07452589,0.00000000,0.99821408,0.94978004,0.03313786,0.89485411
-4.68534267,2.59481758,0.07337905,0.00000000,0.99607331,0.93974220,0.03201916,0.85700872
-4.67933967,2.57125271,0.07273892,0.00000000,0.99306371,0.93046370,0.03109893,0.82395068
-4.67333667,2.55219347,0.07267411,0.00000000,0.98947485,0.92216145,0.03039652,0.79643150
-4.66733367,2.53822083,0.07323799,0.00000000,0.98556580,0.91499137,0.02992417,0.77502552
-4.66133067,2.52968202,0.07446671,0.00000000,0.98155659,0.90904644,0.02968676,0.76011638
-4.65532766,2.52668332,0.07637754,0.00000000,0.97762094,0.90435615,0.02968187,0.75188911
-4.64932466,2.52908899,0.07896781,0.00000000,0.97388043,0.90088724,0.02989997,0.75032774
-4.64332166,2.53652615,0.08221424,0.00000000,0.97040026,0.89854567,0.03032485,0.75521843
-4.63731866,2.54839564,0.08607299,0.00000000,0.96718686,0.89717968,0.03093419,0.76615802
-4.63131566,2.56388865,0.09048018,0.00000000,0.96418738,0.89658403,0.03170032,0.78256755
-4.62531266,2.58200881,0.09535311,0.00000000,0.96129124,0.89650533,0.03259112,0.80371040
-4.61930965,2.60159972,0.10059204,0.00000000,0.95833375,0.89664866,0.03357094,0.82871473
-4.61330665,2.62137726,0.10608255,0.00000000,0.95510182,0.89668521,0.03460174,0.85659939
-4.60730365,2.63996639,0.11169846,0.00000000,0.95134163,0.89626122,0.03564413,0.88630282
-4.60130065,2.65594153,0.11730519,0.00000000,0.94676819,0.89500797,0.03665857,0.91671402
-4.59529765,2.66786958,0.12276351,0.00000000,0.94107637,0.89255263,0.03760643,0.94670488
-4.58929465,2.67435451,0.12793354,0.00000000,0.93395316,0.88852982,0.03845112,0.97516279
-4.58329165,2.67408201,0.13267887,0.00000000,0.92509072,0.88259359,0.03915906,1.00102265
-4.57728864,2.66586283,0.13687068,0.00000000,0.91419964,0.87442924,0.03970059,1.02329727
-4.57128564,2.64867309,0.14039163,0.00000000,0.90102198,0.86376471,0.04005072,1.04110506
-4.56528264,2.62168999,0.14313952,0.00000000,0.88534337,0.85038096,0.04018977,1.05369428
-4.55927964,2.58432152,0.14503041,0.00000000,0.86700386,0.83412090,0.04010382,1.06046280
-4.55327664,2.53622872,0.14600114,0.00000000,0.84590672,0.81489644,0.03978491,1.06097288
-4.54727364,2.47733958,0.14601119,0.00000000,0.82202516,0.79269316,0.03923116,1.05496038
-4.54127064,2.40785394,0.14504374,0.00000000,0.79540628,0.76757259,0.03844663,1.04233812
-4.53526763,2.32823901,0.14310592,0.00000000,0.76617242,0.73967170,0.03744098,1.02319340
-4.52926463,2.23921599,0.14022823,0.00000000,0.73451968,0.70919970,0.03622904,0.99777996
-4.52326163,2.14173813,0.13646325,0.00000000,0.70071385,0.67643230,0.03483017,0.96650466
-4.51725863,2.03696163,0.13188355,0.00000000,0.66508388,0.64170371,0.03326754,0.92990975
-4.51125563,1.92621052,0.12657907,0.00000000,0.62801354,0.60539664,0.03156728,0.88865148
-4.50525263,1.81093743,0.12065408,0.00000000,0.58993139,0.56793101,0.02975765,0.84347618
-4.49924962,1.69268194,0.11422369,0.00000000,0.55129988,0.52975168,0.02786816,0.79519466
-4.49324662,1.57302855,0.10741037,0.00000000,0.51260410,0.49131596,0.02592869,0.74465635
-4.48724362,1.45356592,0.10034034,0.00000000,0.47434060,0.45308133,0.02396869,0.69272399
-4.48124062,1.33584924,0.09314021,0.00000000,0.43700696,0.41549402,0.02201646,0.64024995
-4.47523762,1.22136696,0.08593382,0.00000000,0.40109235,0.37897877,0.02009854,0.58805505
-4.46923462,1.11151299,0.07883954,0.00000000,0.36706964,0.34393022,0.01823919,0.53691043
-4.46323162,1.00756506,0.07196796,0.00000000,0.33538898,0.31070614,0.01645999,0.48752298
-4.45722861,0.91066931,0.06542015,0.00000000,0.30647310,0.27962256,0.01477964,0.44052453
-4.45122561,0.82183125,0.05928641,0.00000000,0.28071416,0.25095087,0.01321380,0.39646476
-4.44522261,0.74191231,0.05364550,0.00000000,0.25847199,0.22491672,0.01177507,0.35580781
-4.43921961,0.67163120,0.04856436,0.00000000,0.24007335,0.20170051,0.01047310,0.31893190
-4.43321661,0.61156922,0.04409821,0.00000000,0.22581195,0.18143918,0.00931475,0.28613189
-4.42721361,0.56217795,0.04029090,0.00000000,0.21594869,0.16422895,0.00830430,0.25762375
-4.42121061,0.52378843,0.03717556,0.00000000,0.21071169,0.15012866,0.00744374,0.23355071
-4.41520760,0.49662035,0.03477530,0.00000000,0.21029581,0.13916333,0.00673301,0.21399009
-4.40920460,0.48079028,0.03310395,0.00000000,0.21486121,0.13132758,0.00617032,0.19896049
-4.40320160,0.47631804,0.03216680,0.00000000,0.22453078,0.12658873,0.00575241,0.18842872
-4.39719860,0.48313067,0.03196116,0.00000000,0.23938623,0.12488926,0.00547474,0.18231598
-4.39119560,0.50106359,0.03247686,0.00000000,0.25946303,0.12614855,0.00533172,0.18050315
-4.38519260,0.52985913,0.03369652,0.00000000,0.28474419,0.13026387,0.00531687,0.18283500
-4.37918959,0.56916274,0.03559575,0.00000000,0.31515336,0.13711074,0.00542289,0.18912323
-4.37318659,0.61851763,0.03814311,0.00000000,0.35054765,0.14654261,0.00564176,0.19914856
-4.36718359,0.67735875,0.04130013,0.00000000,0.39071076,0.15839033,0.00596479,0.21266216
-4.36118059,0.74500733,0.04502125,0.00000000,0.43534719,0.17246140,0.00638262,0.22938656
-4.35517759,0.82066722,0.04925383,0.00000000,0.48407810,0.18853956,0.00688525,0.24901666
-4.34917459,0.90342424,0.05393829,0.00000000,0.53643967,0.20638481,0.00746203,0.27122104
-4.34317159,0.99224987,0.05900855,0.00000000,0.59188451,0.22573434,0.00810174,0.29564412
-4.33716858,1.08601023,0.06439266,0.00000000,0.64978671,0.24630444,0.00879265,0.32190950
-4.33116558,1.18348098,0.07001384,0.00000000,0.70945093,0.26779379,0.00952258,0.34962462
-4.32516258,1.28336872,0.07579181,0.00000000,0.77012555,0.28988802,0.01027907,0.37838711
-4.31915958,1.38433851,0.08164460,0.00000000,0.83101996,0.31226572,0.01104958,0.40779265
-4.31315658,1.48504733,0.08749066,0.00000000,0.89132553,0.33460575,0.01182172,0.43744437
-4.30715358,1.58418215,0.09325122,0.00000000,0.95023961,0.35659561,0.01258348,0.46696345
