energy_ev,total_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.09454727,1.61560115,0.28616268,0.00159979,0.23110672,0.01898122,0.85881588,0.30683734,0.33410060
-3.08854427,1.57557443,0.27618762,0.00147666,0.22494289,0.01869837,0.83631412,0.29709185,0.32968399
-3.08254127,1.53641941,0.26541589,0.00136253,0.21852356,0.01844805,0.81377403,0.28730652,0.32688533
-3.07653827,1.49857408,0.25395535,0.00125811,0.21194695,0.01823423,0.79152420,0.27755954,0.32566095
-3.07053527,1.46254677,0.24192339,0.00116391,0.20531741,0.01806162,0.76991648,0.26794567,0.32600174
-3.06453227,1.42889476,0.22944496,0.00108029,0.19874313,0.01793526,0.74931619,0.25857163,0.32792478
-3.05852926,1.39820030,0.21665037,0.00100739,0.19233352,0.01786017,0.73009121,0.24955137,0.33146422
-3.05252626,1.37104491,0.20367274,0.00094520,0.18619638,0.01784092,0.71260030,0.24100128,0.33666154
-3.04652326,1.34798300,0.19064535,0.00089348,0.18043500,0.01788121,0.69718100,0.23303543,0.34355590
-3.04052026,1.32951572,0.17769887,0.00085184,0.17514514,0.01798355,0.68413774,0.22576104,0.35217470
-3.03451726,1.31606624,0.16495866,0.00081971,0.17041224,0.01814891,0.67373043,0.21927426,0.36252493
-3.02851426,1.30795750,0.15254209,0.00079637,0.16630872,0.01837644,0.66616413,0.21365638,0.37458552
-3.02251126,1.30539332,0.14055620,0.00078097,0.16289172,0.01866331,0.66158028,0.20897060,0.38830121
-3.01650825,1.30844390,0.12909564,0.00077256,0.16020118,0.01900460,0.66004978,0.20525946,0.40357800
-3.01050525,1.31703612,0.11824102,0.00077007,0.15825853,0.01939328,0.66156836,0.20254306,0.42028053
-3.00450225,1.33094942,0.10805771,0.00077241,0.15706585,0.01982032,0.66605434,0.20081805,0.43823143
-2.99849925,1.34981712,0.09859519,0.00077844,0.15660573,0.02027485,0.67334908,0.20005753,0.45721272
-2.99249625,1.37313350,0.08988688,0.00078702,0.15684169,0.02074449,0.68321996,0.20021175,0.47696919
-2.98649325,1.40026612,0.08195053,0.00079701,0.15771928,0.02121562,0.69536589,0.20120967,0.49721361
-2.98049025,1.43047299,0.07478902,0.00080734,0.15916760,0.02167388,0.70942515,0.20296127,0.51763363
-2.97448724,1.46292406,0.06839168,0.00081701,0.16110152,0.02210457,0.72498524,0.20536059,0.53789999
-2.96848424,1.49672605,0.06273588,0.00082511,0.16342410,0.02249318,0.74159449,0.20828936,0.55767594
-2.96248124,1.53094990,0.05778902,0.00083084,0.16602952,0.02282584,0.75877494,0.21162108,0.57662732
-2.95647824,1.56465987,0.05351062,0.00083355,0.16880617,0.02308980,0.77603617,0.21522554,0.59443310
-2.95047524,1.59694339,0.04985460,0.00083273,0.17163986,0.02327385,0.79288963,0.21897357,0.61079606
-2.94447224,1.62694087,0.04677159,0.00082803,0.17441714,0.02336872,0.80886312,0.22274191,0.62545324
-2.93846923,1.65387451,0.04421123,0.00081926,0.17702853,0.02336732,0.82351493,0.22641813,0.63818588
-2.93246623,1.67707561,0.04212431,0.00080640,0.17937165,0.02326499,0.83644749,0.22990544,0.64882870
-2.92646323,1.69600959,0.04046484,0.00078959,0.18135419,0.02305961,0.84732005,0.23312739,0.65727821
-2.92046023,1.71029819,0.03919191,0.00076913,0.18289652,0.02275167,0.85586017,0.23603211,0.66349987
-2.91445723,1.71973840,0.03827121,0.00074545,0.18393415,0.02234415,0.86187381,0.23859632,0.66753400
-2.90845423,1.72431771,0.03767642,0.00071914,0.18441968,0.02184245,0.86525373,0.24082876,0.66950023
-2.90245123,1.72422516,0.03739020,0.00069086,0.18432445,0.02125419,0.86598599,0.24277290,0.66960038
-2.89644822,1.71985786,0.03740486,0.00066141,0.18363969,0.02058889,0.86415435,0.24450912,0.66811962
-2.89044522,1.71182268,0.03772276,0.00063163,0.18237723,0.01985775,0.85994240,0.24615577,0.66542570
-2.88444222,1.70093249,0.03835626,0.00060242,0.18056966,0.01907323,0.85363317,0.24786940,0.66196619
-2.87843922,1.68819689,0.03932733,0.00057474,0.17827005,0.01824879,0.84560610,0.24984378,0.65826351
-2.87243622,1.67480690,0.04066678,0.00054952,0.17555100,0.01739845,0.83633122,0.25230768,0.65490755
-2.86643322,1.66211347,0.04241311,0.00052771,0.17250326,0.01653649,0.82636046,0.25552129,0.65254585
-2.86043022,1.65159975,0.04461091,0.00051022,0.16923373,0.01567708,0.81631609,0.25977118,0.65187123
-2.85442721,1.64484701,0.04730899,0.00049793,0.16586295,0.01483402,0.80687631,0.26536388,0.65360671
-2.84842421,1.64349480,0.05055802,0.00049164,0.16252221,0.01402037,0.79875821,0.27261793,0.65848809
-2.84242121,1.64919555,0.05440802,0.00049208,0.15935007,0.01324828,0.79269833,0.28185462,0.66724401
-2.83641821,1.66356476,0.05890543,0.00049988,0.15648873,0.01252871,0.78943129,0.29338753,0.68057419
-2.83041521,1.68812774,0.06409016,0.00051557,0.15408004,0.01187127,0.78966703,0.30751113,0.69912600
-2.82441221,1.72426452,0.06999246,0.00053956,0.15226145,0.01128407,0.79406724,0.32448873,0.72347029
-2.81840920,1.77315468,0.07662983,0.00057213,0.15116195,0.01077357,0.80322188,0.34454026,0.75407702
-2.81240620,1.83572411,0.08400418,0.00061340,0.15089820,0.01034455,0.81762650,0.36783023,0.79129180
-2.80640320,1.91259603,0.09209915,0.00066336,0.15157088,0.01000001,0.83766144,0.39445654,0.83531440
-2.80040020,2.00404849,0.10087801,0.00072182,0.15326158,0.00974121,0.86357368,0.42444066,0.88618018
-2.79439720,2.10998084,0.11028203,0.00078845,0.15603013,0.00956767,0.89546227,0.45771966,0.94374584
-2.78839420,2.22989114,0.12022965,0.00086273,0.15991267,0.00947722,0.93326824,0.49414085,1.00768032
-2.78239120,2.36286663,0.13061638,0.00094398,0.16492044,0.00946610,0.97676951,0.53345934,1.07746212
-2.77638819,2.50758860,0.14131568,0.00103138,0.17103939,0.00952912,1.02558144,0.57533904,1.15238362
-2.77038519,2.66235267,0.15218072,0.00112392,0.17823060,0.00965976,1.07916319,0.61935739,1.23156320
-2.76438219,2.82510496,0.16304712,0.00122049,0.18643150,0.00985042,1.13683004,0.66501397,1.31396513
-2.75837919,2.99349346,0.17373654,0.00131986,0.19555785,0.01009256,1.19777136,0.71174289,1.39842737
-2.75237619,3.16493378,0.18406115,0.00142067,0.20550644,0.01037700,1.26107381,0.75892894,1.48369667
-2.74637319,3.33668719,0.19382870,0.00152155,0.21615832,0.01069410,1.32574892,0.80592678,1.56846997
-2.74037019,3.50594841,0.20284810,0.00162104,0.22738244,0.01103404,1.39076426,0.85208297,1.65144092
-2.73436718,3.66994002,0.21093523,0.00171772,0.23903964,0.01138704,1.45507688,0.89675975,1.73134972
-2.72836418,3.82600963,0.21791884,0.00181018,0.25098671,0.01174360,1.51766778,0.93935983,1.80703431
-2.72236118,3.97172602,0.22364614,0.00189708,0.26308048,0.01209473,1.57757613,0.97935121,1.87748068
-2.71635818,4.10496995,0.22798798,0.00197721,0.27518168,0.01243213,1.63393183,1.01629088,1.94187006
-2.71035518,4.22401579,0.23084327,0.00204946,0.28715858,0.01274832,1.68598511,1.04984647,1.99962045
-2.70435218,4.32760018,0.23214245,0.00211291,0.29889016,0.01303685,1.73313216,1.07981468,2.05042052
-2.69834917,4.41497458,0.23184995,0.00216681,0.31026893,0.01329231,1.77493564,1.10613585,2.09425372
-2.69234617,4.48593924,0.22996539,0.00221062,0.32120309,0.01351045,1.81113963,1.12890365,2.13141111
-2.68634317,4.54085690,0.22652352,0.00224404,0.33161826,0.01368818,1.84167833,1.14836954,2.16249179
-2.68034017,4.58064551,0.22159295,0.00226697,0.34145874,0.01382361,1.86667854,1.16494164,2.18839029
-2.67433717,4.60675012,0.21527372,0.00227954,0.35068811,0.01391595,1.88645596,1.17917784,2.21027097
-2.66833417,4.62109524,0.20769374,0.00228213,0.35928960,0.01396552,1.90150564,1.19177342,2.22953010
-2.66233117,4.62601952,0.19900444,0.00227528,0.36726588,0.01397367,1.91248727,1.20354350,2.24774684
-2.65632816,4.62419564,0.18937573,0.00225977,0.37463866,0.01394268,1.92020590,1.21540096,2.26662492
-2.65032516,4.61853877,0.17899051,0.00223651,0.38144793,0.01387570,1.92558913,1.22833059,2.28792737
-2.64432216,4.61210737,0.16803903,0.00220657,0.38775095,0.01377659,1.92966149,1.24336042,2.31340689
-2.63831916,4.60800042,0.15671329,0.00217114,0.39362104,0.01364989,1.93351710,1.26153124,2.34473490
-2.63231616,4.60925494,0.14520177,0.00213149,0.39914615,0.01350069,1.93829135,1.28386531,2.38343222
-2.62631316,4.61874798,0.13368453,0.00208894,0.40442723,0.01333447,1.94513249,1.31133547,2.43080446
-2.62031016,4.63910624,0.12232910,0.00204484,0.40957635,0.01315705,1.95517379,1.34483546,2.48788491
-2.61430715,4.67262661,0.11128701,0.00200050,0.41471462,0.01297443,1.96950685,1.38515267,2.55538745
-2.60830415,4.72121004,0.10069121,0.00195721,0.41996983,0.01279268,1.98915653,1.43294376,2.63367159
-2.60230115,4.78631029,0.09065429,0.00191615,0.42547384,0.01261775,2.01505783,1.48871420,2.72272109
-2.59629815,4.86889885,0.08126755,0.00187843,0.43135974,0.01245540,2.04803502,1.55280199,2.82213701
-2.59029515,4.96944627,0.07260087,0.00184498,0.43775869,0.01231097,2.08878303,1.62536602,2.93114561
-2.58429215,5.08791941,0.06470321,0.00181658,0.44479663,0.01218928,2.13785150,1.70637915,3.04862033
-2.57828914,5.22379383,0.05760376,0.00179382,0.45259077,0.01209442,2.19563119,1.79562620,3.17311705
-2.57228614,5.37607968,0.05131341,0.00177709,0.46124601,0.01202964,2.26234313,1.89270642,3.30292073
-2.56628314,5.54335919,0.04582674,0.00176655,0.47085136,0.01199718,2.33803027,1.99704045,3.43610127
-2.56028014,5.72383357,0.04112407,0.00176215,0.48147636,0.01199816,2.42255193,2.10788109,3.57057608
-2.55427714,5.91537690,0.03717362,0.00176361,0.49316784,0.01203253,2.51558082,2.22432769,3.70417648
-2.54827414,6.11559458,0.03393377,0.00177043,0.50594679,0.01209893,2.61660290,2.34534328,3.83471509
-2.54227114,6.32188402,0.03135510,0.00178193,0.51980574,0.01219478,2.72492007,2.46977419,3.96005135
-2.53626813,6.53149552,0.02938241,0.00179723,0.53470664,0.01231621,2.83965572,2.59637123,4.07815263
-2.53026513,6.74159148,0.02795646,0.00181534,0.55057926,0.01245825,2.95976325,2.72381227,4.18714873
-2.52426213,6.94930252,0.02701556,0.00183516,0.56732032,0.01261489,3.08403762,2.85072536,4.28537794
-2.51825913,7.15177967,0.02649696,0.00185552,0.58479338,0.01277930,3.21112998,2.97571218,4.37142365
-2.51225613,7.34624201,0.02633800,0.00187528,0.60282945,0.01294402,3.33956541,3.09737149,4.44414078
-2.50625313,7.53001965,0.02647711,0.00189334,0.62122858,0.01310127,3.46776379,3.21432220,4.50267217
-2.50025013,7.70059252,0.02685465,0.00190870,0.63976225,0.01324317,3.59406363,3.32522608,4.54645550
-2.49424712,7.85562545,0.02741360,0.00192055,0.65817666,0.01336211,3.71674900,3.42880995,4.57522182
-2.48824412,7.99300035,0.02810013,0.00192829,0.67619692,0.01345096,3.83407908,3.52388737,4.58898713
-2.48224112,8.11084648,0.02886416,0.00193161,0.69353213,0.01350343,3.94432025,3.60937984,4.58803877
-2.47623812,8.20756939,0.02965979,0.00193052,0.70988115,0.01351431,4.04578027,3.68433757,4.57291830
-2.47023512,8.28187941,0.03044566,0.00192538,0.72493920,0.01347965,4.13684389,3.74795969,4.54440272
-2.46423212,8.33281976,0.03118532,0.00191694,0.73840491,0.01339703,4.21600937,3.79961386,4.50348540
-2.45822911,8.35979423,0.03184754,0.00190635,0.74998787,0.01326560,4.28192497,3.83885496,4.45135802
-2.45222611,8.36259390,0.03240650,0.00189518,0.75941633,0.01308619,4.33342439,3.86544254,4.38939416
-2.44622311,8.34142167,0.03284199,0.00188538,0.76644493,0.01286134,4.36956009,3.87935637,4.31913495
-2.44022011,8.29691328,0.03313950,0.00187932,0.77086211,0.01259521,4.38963326,3.88080946,4.24227644
-2.43421711,8.23015279,0.03329021,0.00187970,0.77249694,0.01229351,4.39321912,3.87025772,4.16065810
-2.42821411,8.14268042,0.03329088,0.00188953,0.77122521,0.01196329,4.38018637,3.84840514,4.07625134
-2.42221111,8.03649056,0.03314359,0.00191207,0.76697426,0.01161279,4.35070948,3.81620378,3.99114680
-2.41620810,7.91401784,0.03285543,0.00195080,0.75972656,0.01125116,4.30527289,3.77484734,3.90753869
-2.41020510,7.77810944,0.03243800,0.00200930,0.74952160,0.01088820,4.24466637,3.72575768,3.82770504
-2.40420210,7.63198219,0.03190681,0.00209116,0.73645610,0.01053404,4.16997094,3.67056344,3.75398206
-2.39819910,7.47916412,0.03128060,0.00219995,0.72068240,0.01019885,4.08253532,3.61107057,3.68873200
-2.39219610,7.32342011,0.03058051,0.00233905,0.70240495,0.00989253,3.98394324,3.54922462,3.63430352
-2.38619310,7.16866314,0.02982927,0.00251160,0.68187508,0.00962444,3.87597239,3.48706521,3.59298465
-2.38019010,7.01885264,0.02905027,0.00272037,0.65938416,0.00940304,3.76054603,3.42667347,3.56694874
-2.37418709,6.87788311,0.02826670,0.00296764,0.63525541,0.00923573,3.63967912,3.37011376,3.55819452
-2.36818409,6.74946628,0.02750065,0.00325513,0.60983470,0.00912856,3.51542064,3.31937130,3.56848195
-2.36218109,6.63701135,0.02677232,0.00358388,0.58348057,0.00908604,3.38979433,3.27628785,3.59926600
-2.35617809,6.54350777,0.02609932,0.00395417,0.55655417,0.00911107,3.26474032,3.24249774,3.65163116
-2.35017509,6.47141562,0.02549603,0.00436543,0.52940911,0.00920474,3.14205969,3.21936683,3.72622951
-2.34417209,6.42256831,0.02497319,0.00481618,0.50238209,0.00936636,3.02336445,3.20793707,3.82322550
-2.33816908,6.39809223,0.02453758,0.00530399,0.47578428,0.00959343,2.91003478,3.20887919,3.94225060
-2.33216608,6.39834737,0.02419188,0.00582546,0.44989401,0.00988167,2.80318524,3.22245586,4.08237070
-2.32616308,6.42289196,0.02393472,0.00637621,0.42495099,0.01022518,2.70364121,3.24849748,4.24206873
-2.32016008,6.47047354,0.02376087,0.00695091,0.40115205,0.01061650,2.61192641,3.28639199,4.41924465
-2.31415708,6.53904751,0.02366155,0.00754336,0.37864877,0.01104686,2.52826148,3.33508986,4.61123409
-2.30815408,6.62582318,0.02362498,0.00814655,0.35754675,0.01150638,2.45257379,3.39312465,4.81484633
-2.30215108,6.72733609,0.02363686,0.00875280,0.33790652,0.01198431,2.38451724,3.45864874,5.02642131
-2.29614807,6.83954435,0.02368110,0.00935386,0.31974601,0.01246930,2.32350132,3.52948339,5.24190479
-2.29014507,6.95794549,0.02374046,0.00994114,0.30304423,0.01294973,2.26872747,3.60318150,5.45693954
-2.28414207,7.07770984,0.02379729,0.01050582,0.28774596,0.01341393,2.21923131,3.67710080,5.66697020
-2.27813907,7.19382534,0.02383420,0.01103912,0.27376725,0.01385055,2.17392847,3.74848495,5.86735818
-2.27213607,7.30124863,0.02383473,0.01153245,0.26100126,0.01424877,2.13166219,3.81454928,6.05350309
-2.26613307,7.39505668,0.02378392,0.01197766,0.24932439,0.01459859,2.09125061,3.87256814,6.22096611
-2.26013007,7.47059373,0.02366878,0.01236722,0.23860227,0.01489109,2.05153197,3.91996035,6.36559127
-2.25412706,7.52360811,0.02347867,0.01269443,0.22869543,0.01511858,2.01140610,3.95436951,6.48361992
-2.24812406,7.55037424,0.02320558,0.01295357,0.21946452,0.01527477,1.96987079,3.97373627,6.57179448
-2.24212106,7.54779586,0.02284427,0.01314007,0.21077492,0.01535492,1.92605208,3.97635965,6.62744745
-2.23611806,7.51348720,0.02239233,0.01325060,0.20250062,0.01535588,1.87922774,3.96094558,6.64857269
-2.23011506,7.44582974,0.02185006,0.01328321,0.19452732,0.01527616,1.82884360,3.92664073,6.63387628
-2.22411206,7.34400340,0.02122032,0.01323729,0.18675482,0.01511586,1.77452259,3.87305097,6.58280541
-2.21810905,7.20799177,0.02050833,0.01311367,0.17909855,0.01487664,1.71606687,3.80024401,6.49555443
-2.21210605,7.03856218,0.01972127,0.01291450,0.17149047,0.01456165,1.65345349,3.70873677,6.37304826
-2.20610305,6.83722228,0.01886801,0.01264325,0.16387933,0.01417536,1.58682422,3.59946827,6.21690414
-2.20010005,6.60615546,0.01795868,0.01230458,0.15623028,0.01372342,1.51647058,3.47375994,6.02937356
-2.19409705,6.34813855,0.01700428,0.01190418,0.14852407,0.01321248,1.44281482,3.33326509,5.81326706
-2.18809405,6.06644508,0.01601633,0.01144867,0.14075581,0.01264998,1.36638806,3.17991006,5.57186494
-2.18209105,5.76473858,0.01500648,0.01094537,0.13293343,0.01204397,1.28780659,3.01582973,5.30881770
-2.17608804,5.44695975,0.01398620,0.01040211,0.12507589,0.01140289,1.20774717,2.84329994,5.02803991
-2.17008504,5.11721198,0.01296648,0.00982707,0.11721127,0.01073535,1.12692262,2.66466961,4.73360171
-2.16408204,4.77964902,0.01195759,0.00922855,0.10937476,0.01004994,1.04605809,2.48229502,4.42962157
-2.15807904,4.43836865,0.01096890,0.00861478,0.10160665,0.00935506,0.96586923,2.29847851,4.12016425
-2.15207604,4.09731546,0.01000874,0.00799376,0.09395032,0.00865874,0.88704245,2.11541356,3.80914685
-2.14607304,3.76019547,0.00908427,0.00737309,0.08645043,0.00796849,0.81021800,1.93513771,3.50025594
-2.14007004,3.43040461,0.00820149,0.00675981,0.07915115,0.00729120,0.73597605,1.75949439,3.19687769
-2.13406703,3.11097225,0.00736518,0.00616032,0.07209465,0.00663302,0.66482606,1.59010434,2.90204245
-2.12806403,2.80452077,0.00657894,0.00558028,0.06531974,0.00599930,0.59719938,1.42834673,2.61838462
-2.12206103,2.51324077,0.00584524,0.00502455,0.05886082,0.00539456,0.53344504,1.27534978,2.34811786
-2.11605803,2.23888169,0.00516552,0.00449715,0.05274701,0.00482244,0.47382861,1.13199029,2.09302508
-2.11005503,1.98275646,0.00454026,0.00400126,0.04700158,0.00428574,0.41853375,0.99890117,1.85446229
-2.10405203,1.74575874,0.00396906,0.00353927,0.04164161,0.00378643,0.36766620,0.87648579,1.63337469
-2.09804902,1.52839088,0.00345083,0.00311275,0.03667788,0.00332569,0.32125974,0.76493803,1.43032325
-2.09204602,1.33080030,0.00298382,0.00272260,0.03211499,0.00290398,0.27928371,0.66426645,1.24551968
-2.08604302,1.15282231,0.00256577,0.00236903,0.02795167,0.00252111,0.24165168,0.57432128,1.07886769
-2.08004002,0.99402692,0.00219406,0.00205172,0.02418123,0.00217633,0.20823076,0.49482292,0.93000815
-2.07403702,0.85376751,0.00186574,0.00176985,0.02079220,0.00186841,0.17885121,0.42539059,0.79836631
-2.06803402,0.73122943,0.00157766,0.00152225,0.01776894,0.00159572,0.15331587,0.36557003,0.68319887
-2.06203102,0.62547666,0.00132658,0.00130742,0.01509244,0.00135635,0.13140915,0.31485934,0.58363928
-2.05602801,0.53549496,0.00110922,0.00112369,0.01274107,0.00114815,0.11290526,0.27273198,0.49873983
-2.05002501,0.46023045,0.00092232,0.00096922,0.01069131,0.00096884,0.09757537,0.23865655,0.42750922
-2.04402201,0.39862250,0.00076273,0.00084214,0.00891848,0.00081609,0.08519369,0.21211275,0.36894484
-2.03801901,0.34963050,0.00062741,0.00074054,0.00739743,0.00068753,0.07554222,0.19260332,0.32205922
-2.03201601,0.31225413,0.00051350,0.00066259,0.00610307,0.00058086,0.06841411,0.17966196,0.28590025
-2.02601301,0.28554714,0.00041832,0.00060649,0.00501092,0.00049386,0.06361577,0.17285724,0.25956531
-2.02001001,0.26862492,0.00033943,0.00057056,0.00409752,0.00042442,0.06096765,0.17179279,0.24220951
-2.01400700,0.26066634,0.00027457,0.00055319,0.00334071,0.00037058,0.06030387,0.17610411,0.23304842
-2.00800400,0.26091048,0.00022172,0.00055289,0.00271991,0.00033050,0.06147077,0.18545252,0.23135615
-2.00200100,0.26864915,0.00017908,0.00056825,0.00221624,0.00030252,0.06432471,0.19951677,0.23645924
-1.99599800,0.28321621,0.00014507,0.00059792,0.00181260,0.00028512,0.06872912,0.21798304,0.24772759
-1.98999500,0.30397446,0.00011829,0.00064061,0.00149369,0.00027690,0.07455118,0.24053392,0.26456311
-1.98399200,0.33030161,0.00009755,0.00069501,0.00124597,0.00027662,0.08165838,0.26683720,0.28638722
-1.97798899,0.36157589,0.00008182,0.00075986,0.00105754,0.00028313,0.08991503,0.29653515,0.31262813
-1.97198599,0.39716283,0.00007024,0.00083381,0.00091810,0.00029537,0.09917919,0.32923501,0.34270883
-1.96598299,0.43640375,0.00006210,0.00091549,0.00081876,0.00031239,0.10929999,0.36450138,0.37603666
-1.95997999,0.47860709,0.00005682,0.00100344,0.00075195,0.00033328,0.12011579,0.40185100,0.41199523
-1.95397699,0.52304307,0.00005398,0.00109612,0.00071123,0.00035718,0.13145307,0.44075055,0.44993921
-1.94797399,0.56894226,0.00005323,0.00119193,0.00069120,0.00038329,0.14312638,0.48061762,0.48919253
-1.94197099,0.61549836,0.00005442,0.00128916,0.00068738,0.00041083,0.15493929,0.52082512,0.52905024
-1.93596798,0.66187516,0.00005746,0.00138605,0.00069607,0.00043906,0.16668638,0.56070915,0.56878394
-1.92996498,0.70721755,0.00006245,0.00148080,0.00071432,0.00046728,0.17815626,0.59958011,0.60765083
-1.92396198,0.75066623,0.00006963,0.00157161,0.00073983,0.00049481,0.18913537,0.63673660,0.64490587
-1.91795898,0.79137532,0.00007943,0.00165671,0.00077091,0.00052103,0.19941265,0.67148174,0.67981659
-1.91195598,0.82853222,0.00009249,0.00173437,0.00080648,0.00054538,0.20878459,0.70314108,0.71167975
-1.90595298,0.86137866,0.00010974,0.00180302,0.00084606,0.00056734,0.21706065,0.73108134,0.73983916
-1.89994997,0.88923200,0.00013240,0.00186121,0.00088982,0.00058649,0.22406866,0.75472911,0.76370358
-1.89394697,0.91150545,0.00016208,0.00190771,0.00093861,0.00060250,0.22965994,0.77358853,0.78276392
-1.88794397,0.92772645,0.00020084,0.00194153,0.00099400,0.00061516,0.23371392,0.78725718,0.79660865
-1.88194097,0.93755202,0.00025130,0.00196194,0.00105842,0.00062435,0.23614198,0.79543925,0.80493677
-1.87593797,0.94078025,0.00031669,0.00196852,0.00113520,0.00063011,0.23689028,0.79795533,0.80756735
-1.86993497,0.93735739,0.00040099,0.00196113,0.00122873,0.00063260,0.23594148,0.79474835,0.80444539
-1.86393197,0.92738002,0.00050904,0.00193998,0.00134450,0.00063215,0.23331524,0.78588526,0.79564341
-1.85792896,0.91109225,0.00064662,0.00190557,0.00148929,0.00062923,0.22906733,0.77155436,0.78135872
-1.85192596,0.88887786,0.00082057,0.00185868,0.00167123,0.00062445,0.22328763,0.75205846,0.76190647
-1.84592296,0.86124792,0.00103888,0.00180037,0.00189990,0.00061859,0.21609693,0.72780404,0.73770878
-1.83991996,0.82882434,0.00131079,0.00173193,0.00218641,0.00061255,0.20764263,0.69928712,0.70928043
-1.83391696,0.79232015,0.00164681,0.00165483,0.00254344,0.00060738,0.19809380,0.66707632,0.67721178
-1.82791396,0.75251732,0.00205876,0.00157069,0.00298523,0.00060423,0.18763553,0.63179406,0.64214969
-1.82191096,0.71024320,0.00255971,0.00148122,0.00352752,0.00060436,0.17646305,0.59409663,0.60477734
-1.81590795,0.66634645,0.00316390,0.00138818,0.00418745,0.00060912,0.16477575,0.55465418,0.56579376
-1.80990495,0.62167347,0.00388660,0.00129332,0.00498328,0.00061989,0.15277140,0.51413123,0.52589389
-1.80390195,0.57704619,0.00474381,0.00119832,0.00593420,0.00063809,0.14064081,0.47316866,0.48575002
-1.79789895,0.53324189,0.00575198,0.00110481,0.00705984,0.00066515,0.12856305,0.43236782,0.44599513
-1.79189595,0.49097568,0.00692759,0.00101426,0.00837981,0.00070244,0.11670152,0.39227711,0.40720874
-1.78589295,0.45088603,0.00828661,0.00092798,0.00991312,0.00075125,0.10520075,0.35338156,0.36990558
-1.77988994,0.41352359,0.00984391,0.00084712,0.01167742,0.00081278,0.09418428,0.31609542,0.33452718
-1.77388694,0.37934329,0.01161258,0.00077262,0.01368828,0.00088804,0.08375329,0.28075796,0.30143657
-1.76788394,0.34869969,0.01360321,0.00070523,0.01595826,0.00097786,0.07398623,0.24763211,0.27091585
-1.76188094,0.32184539,0.01582308,0.00064547,0.01849610,0.00108281,0.06493923,0.21690593,0.24316644
-1.75587794,0.29893212,0.01827539,0.00059367,0.02130570,0.00120316,0.05664713,0.18869632,0.21831165
-1.74987494,0.28001415,0.02095850,0.00054998,0.02438534,0.00133888,0.04912519,0.16305470,0.19640135
-1.74387194,0.26505383,0.02386522,0.00051434,0.02772682,0.00148954,0.04237115,0.13997417,0.17741802
-1.73786893,0.25392850,0.02698225,0.00048654,0.03131480,0.00165433,0.03636762,0.11939754,0.16128414
-1.73186593,0.24643888,0.03028966,0.00046622,0.03512626,0.00183204,0.03108466,0.10122605,0.14787019
-1.72586293,0.24231819,0.03376074,0.00045286,0.03913027,0.00202102,0.02648232,0.08532802,0.13700311
-1.71985993,0.24124205,0.03736188,0.00044587,0.04328790,0.00221919,0.02251318,0.07154736,0.12847486
-1.71385693,0.24283879,0.04105285,0.00044453,0.04755249,0.00242412,0.01912475,0.05971155,0.12205077
-1.70785393,0.24669998,0.04478727,0.00044806,0.05187029,0.00263297,0.01626157,0.04963880,0.11747763
-1.70185093,0.25239114,0.04851341,0.00045565,0.05618128,0.00284260,0.01386719,0.04114433,0.11449116
-1.69584792,0.25946246,0.05217522,0.00046642,0.06042046,0.00304963,0.01188572,0.03404567,0.11282303
-1.68984492,0.26745933,0.05571366,0.00047950,0.06451931,0.00325050,0.01026323,0.02816698,0.11220717
-1.68384192,0.27593273,0.05906818,0.00049403,0.06840757,0.00344157,0.00894876,0.02334233,0.11238550
-1.67783892,0.28444925,0.06217845,0.00050915,0.07201522,0.00361922,0.00789519,0.01941811,0.11311288
-1.67183592,0.29260060,0.06498607,0.00052408,0.07527449,0.00377997,0.00705975,0.01625467,0.11416158
-1.66583292,0.30001245,0.06743644,0.00053805,0.07812202,0.00392054,0.00640450,0.01372717,0.11532501
-1.65982991,0.30635254,0.06948051,0.00055040,0.08050088,0.00403800,0.00589646,0.01172594,0.11642086
-1.65382691,0.31133770,0.07107637,0.00056053,0.08236247,0.00412986,0.00550783,0.01015638,0.11729366
-1.64782391,0.31473978,0.07219071,0.00056794,0.08366823,0.00419410,0.00521599,0.00893851,0.11781675
-1.64182091,0.31639022,0.07279997,0.00057225,0.08439098,0.00422932,0.00500349,0.00800635,0.11789365
-1.63581791,0.31618330,0.07289117,0.00057315,0.08451591,0.00423473,0.00485806,0.00730711,0.11745898
-1.62981491,0.31407781,0.07246236,0.00057048,0.08404118,0.00421018,0.00477257,0.00680046,0.11647873
-1.62381191,0.31009735,0.07152271,0.00056416,0.08297800,0.00415619,0.00474513,0.00645773,0.11495022
-1.61780890,0.30432910,0.07009215,0.00055423,0.08135034,0.00407392,0.00477913,0.00626125,0.11290149
-1.61180590,0.29692135,0.06820070,0.00054082,0.07919416,0.00396513,0.00488340,0.00620381,0.11039043
-1.60580290,0.28807988,0.06588742,0.00052415,0.07655626,0.00383212,0.00507247,0.00628825,0.10750359
-1.59979990,0.27806333,0.06319905,0.00050453,0.07349279,0.00367763,0.00536687,0.00652723,0.10435482
-1.59379690,0.26717800,0.06018847,0.00048232,0.07006747,0.00350481,0.00579349,0.00694314,0.10108369
-1.58779390,0.25577211,0.05691295,0.00045795,0.06634975,0.00331707,0.00638602,0.00756815,0.09785399
-1.58179090,0.24422991,0.05343239,0.00043187,0.06241268,0.00311798,0.00718543,0.00844434,0.09485211
