energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up,Zn_p_up,Zn_d_up
-5.83191596,2.21888793,0.04917167,0.12013735,0.07811080,0.69779919,0.26224458,0.30017209,0.18723920,0.68200201
-5.82591296,2.22075213,0.04859010,0.12232390,0.08033553,0.71803590,0.26152715,0.31450983,0.18829842,0.64973611
-5.81990995,2.23137076,0.04801956,0.12540504,0.08276077,0.73986807,0.26152452,0.33070261,0.18998532,0.62087728
-5.81390695,2.24964630,0.04744843,0.12938354,0.08536325,0.76299817,0.26211621,0.34866243,0.19223182,0.59489107
-5.80790395,2.27455385,0.04687088,0.13426640,0.08812263,0.78714474,0.26319210,0.36828626,0.19497290,0.57129035
-5.80190095,2.30515725,0.04628698,0.14006497,0.09102138,0.81204481,0.26465546,0.38945632,0.19814829,0.54964490
-5.79589795,2.34061778,0.04570244,0.14679436,0.09404441,0.83745472,0.26642523,0.41204043,0.20170364,0.52958732
-5.78989495,2.38019574,0.04512810,0.15447238,0.09717858,0.86314961,0.26843716,0.43589210,0.20559112,0.51081565
-5.78389195,2.42324558,0.04457913,0.16311773,0.10041202,0.88892167,0.27064419,0.46085081,0.20976935,0.49309273
-5.77788894,2.46920574,0.04407397,0.17274781,0.10373340,0.91457762,0.27301583,0.48674232,0.21420301,0.47624283
-5.77188594,2.51758436,0.04363309,0.18337594,0.10713107,0.93993572,0.27553690,0.51337922,0.21886187,0.46014606
-5.76588294,2.56794237,0.04327769,0.19500832,0.11059232,0.96482257,0.27820561,0.54056167,0.22371967,0.44473089
-5.75987994,2.61987522,0.04302831,0.20764083,0.11410254,0.98907020,0.28103131,0.56807850,0.22875275,0.42996566
-5.75387694,2.67299495,0.04290346,0.22125567,0.11764463,1.01251368,0.28403187,0.59570870,0.23393869,0.41584940
-5.74787394,2.72691363,0.04291834,0.23581824,0.12119840,1.03498958,0.28723115,0.62322320,0.23925503,0.40240256
-5.74187094,2.78122961,0.04308377,0.25127431,0.12474022,1.05633543,0.29065645,0.65038711,0.24467815,0.38965825
-5.73586793,2.83551736,0.04340531,0.26754760,0.12824288,1.07639044,0.29433633,0.67696235,0.25018243,0.37765429
-5.72986493,2.88932178,0.04388258,0.28453811,0.13167556,1.09499744,0.29829876,0.70271066,0.25573987,0.36642635
-5.72386193,2.94215719,0.04450897,0.30212117,0.13500408,1.11200614,0.30256987,0.72739686,0.26131995,0.35600264
-5.71785893,2.99351145,0.04527161,0.32014746,0.13819140,1.12727755,0.30717313,0.75079262,0.26688996,0.34639998
-5.71185593,3.04285480,0.04615160,0.33844397,0.14119822,1.14068942,0.31212923,0.77268032,0.27241575,0.33762156
-5.70585293,3.08965322,0.04712467,0.35681609,0.14398380,1.15214255,0.31745644,0.79285724,0.27786273,0.32965616
-5.69984992,3.13338553,0.04816195,0.37505065,0.14650702,1.16156762,0.32317159,0.81113989,0.28319715,0.32247874
-5.69384692,3.17356341,0.04923102,0.39292002,0.14872739,1.16893219,0.32929137,0.82736846,0.28838760,0.31605224
-5.68784392,3.20975325,0.05029720,0.41018708,0.15060632,1.17424766,0.33583403,0.84141121,0.29340641,0.31033036
-5.68184092,3.24159862,0.05132479,0.42661092,0.15210829,1.17757552,0.34282117,0.85316879,0.29823115,0.30526090
-5.67583792,3.26884205,0.05227853,0.44195314,0.15320210,1.17903276,0.35027955,0.86257831,0.30284585,0.30078955
-5.66983492,3.29134489,0.05312485,0.45598435,0.15386200,1.17879592,0.35824277,0.86961701,0.30724190,0.29686371
-5.66383192,3.30910382,0.05383321,0.46849093,0.15406878,1.17710328,0.36675253,0.87430532,0.31141863,0.29343606
-5.65782891,3.32226298,0.05437711,0.47928137,0.15381061,1.17425513,0.37585946,0.87670920,0.31538343,0.29046780
-5.65182591,3.33112064,0.05473512,0.48819232,0.15308380,1.17061155,0.38562317,0.87694150,0.31915129,0.28793105
-5.64582291,3.33612961,0.05489145,0.49509378,0.15189325,1.16658769,0.39611172,0.87516212,0.32274397,0.28581055
-5.63981991,3.33789091,0.05483645,0.49989340,0.15025263,1.16264638,0.40740006,0.87157700,0.32618859,0.28410439
-5.63381691,3.33714061,0.05456678,0.50253958,0.14818439,1.15928816,0.41956777,0.86643545,0.32951589,0.28282383
-5.62781391,3.33472980,0.05408525,0.50302329,0.14571935,1.15703877,0.43269589,0.86002614,0.33275814,0.28199205
-5.62181091,3.33159852,0.05340058,0.50137846,0.14289609,1.15643455,0.44686303,0.85267132,0.33594689,0.28164221
-5.61580790,3.32874431,0.05252678,0.49768097,0.13976013,1.15800603,0.46214098,0.84471964,0.33911071,0.28181460
-5.60980490,3.32718666,0.05148245,0.49204623,0.13636276,1.16226047,0.47858981,0.83653748,0.34227299,0.28255329
-5.60380190,3.32792896,0.05028996,0.48462547,0.13275982,1.16966373,0.49625296,0.82849905,0.34545008,0.28390241
-5.59779890,3.33191948,0.04897445,0.47560088,0.12901026,1.18062255,0.51515251,0.82097549,0.34864980,0.28590219
-5.59179590,3.34001329,0.04756290,0.46517981,0.12517464,1.19546785,0.53528475,0.81432350,0.35187055,0.28858517
-5.58579290,3.35293689,0.04608315,0.45358820,0.12131367,1.21443984,0.55661678,0.80887356,0.35510096,0.29197256
-5.57978989,3.37125739,0.04456296,0.44106367,0.11748671,1.23767591,0.57908394,0.80491862,0.35832035,0.29607118
-5.57378689,3.39535769,0.04302919,0.42784834,0.11375039,1.26520178,0.60258866,0.80270338,0.36149974,0.30087103
-5.56778389,3.42541909,0.04150706,0.41418179,0.11015744,1.29692664,0.62700080,0.80241490,0.36460366,0.30634362
-5.56178089,3.46141215,0.04001956,0.40029438,0.10675557,1.33264252,0.65215958,0.80417478,0.36759235,0.31244123
-5.55577789,3.50309640,0.03858697,0.38640122,0.10358668,1.37202830,0.67787703,0.80803356,0.37042457,0.31909707
-5.54977489,3.55002898,0.03722658,0.37269690,0.10068622,1.41465812,0.70394311,0.81396749,0.37306053,0.32622639
-5.54377189,3.60158178,0.03595246,0.35935121,0.09808281,1.46001402,0.73013207,0.82187796,0.37546501,0.33372844
-5.53776888,3.65696626,0.03477538,0.34650602,0.09579808,1.50750238,0.75620980,0.83159376,0.37761029,0.34148917
-5.53176588,3.71526461,0.03370295,0.33427322,0.09384667,1.55647335,0.78194200,0.84287616,0.37947874,0.34938467
-5.52576288,3.77546578,0.03273966,0.32273389,0.09223648,1.60624239,0.80710245,0.85542655,0.38106495,0.35728489
-5.51975988,3.83650441,0.03188714,0.31193867,0.09096898,1.65611302,0.83148104,0.86889663,0.38237714,0.36505780
-5.51375688,3.89730064,0.03114446,0.30190903,0.09003969,1.70539946,0.85489113,0.88290038,0.38343765,0.37257352
-5.50775388,3.95679876,0.03050839,0.29263967,0.08943869,1.75344835,0.87717565,0.89702776,0.38428270,0.37970834
-5.50175088,4.01400283,0.02997376,0.28410152,0.08915121,1.79965814,0.89821157,0.91085909,0.38496103,0.38634838
-5.49574787,4.06800731,0.02953378,0.27624551,0.08915819,1.84349547,0.91791248,0.92397982,0.38553171,0.39239287
-5.48974487,4.11802143,0.02918042,0.26900662,0.08943682,1.88450763,0.93622900,0.93599488,0.38606104,0.39775667
-5.48374187,4.16338615,0.02890469,0.26230824,0.08996112,1.92233058,0.95314702,0.94654191,0.38661885,0.40237218
-5.47773887,4.20358313,0.02869698,0.25606649,0.09070235,1.95669225,0.96868371,0.95530288,0.38727415,0.40619040
-5.47173587,4.23823563,0.02854731,0.25019447,0.09162955,1.98741108,0.98288177,0.96201354,0.38809053,0.40918125
-5.46573287,4.26710177,0.02844563,0.24460613,0.09270988,2.01439011,0.99580200,0.96647029,0.38912157,0.41133311
-5.45972986,4.29006095,0.02838205,0.23921974,0.09390902,2.03760723,1.00751487,0.96853423,0.39040638,0.41265163
-5.45372686,4.30709479,0.02834698,0.23396082,0.09519157,2.05710214,1.01809155,0.96813231,0.39196571,0.41315801
-5.44772386,4.31826421,0.02833140,0.22876447,0.09652139,2.07296131,1.02759510,0.96525562,0.39379876,0.41288676
-5.44172086,4.32368435,0.02832693,0.22357708,0.09786204,2.08530169,1.03607230,0.95995500,0.39588093,0.41188315
-5.43571786,4.32349940,0.02832600,0.21835742,0.09917718,2.09425456,1.04354682,0.95233439,0.39816277,0.41020046
-5.42971486,4.31785905,0.02832193,0.21307712,0.10043107,2.09995042,1.05001423,0.94254238,0.40057014,0.40789728
-5.42371186,4.30689836,0.02830899,0.20772062,0.10158908,2.10250600,1.05543919,0.93076253,0.40300568,0.40503482
-5.41770885,4.29072235,0.02828249,0.20228464,0.10261828,2.10201419,1.05975499,0.91720291,0.40535158,0.40167450
-5.41170585,4.26939638,0.02823877,0.19677728,0.10348801,2.09853751,1.06286573,0.90208584,0.40747349,0.39787593
-5.40570285,4.24294291,0.02817522,0.19121681,0.10417053,2.09210542,1.06465085,0.88563796,0.40922556,0.39369516
-5.39969985,4.21134466,0.02809028,0.18563026,0.10464164,2.08271554,1.06497177,0.86808154,0.41045623,0.38918350
-5.39369685,4.17455389,0.02798340,0.18005192,0.10488127,2.07033861,1.06368038,0.84962721,0.41101460,0.38438670
-5.38769385,4.13250684,0.02785501,0.17452171,0.10487402,2.05492669,1.06062865,0.83046853,0.41075699,0.37934458
-5.38169085,4.08514238,0.02770640,0.16908360,0.10460961,2.03642388,1.05567894,0.81077852,0.40955358,0.37409107
-5.37568784,4.03242311,0.02753970,0.16378413,0.10408323,2.01477884,1.04871420,0.79070812,0.40729448,0.36865457
-5.36968484,3.97435756,0.02735776,0.15867092,0.10329572,1.98995801,1.03964751,0.77038661,0.40389529,0.36305853
-5.36368184,3.91102165,0.02716402,0.15379136,0.10225365,1.96195869,1.02843041,0.74992362,0.39930160,0.35732230
-5.35767884,3.84257790,0.02696239,0.14919137,0.10096921,1.93082096,1.01505934,0.72941240,0.39349245,0.35146195
-5.35167584,3.76929099,0.02675715,0.14491429,0.09945988,1.89663768,0.99958005,0.70893406,0.38648234,0.34549131
-5.34567284,3.69153844,0.02655277,0.14099992,0.09774804,1.85956179,0.98208952,0.68856223,0.37832205,0.33942283
-5.33966983,3.60981579,0.02635381,0.13748356,0.09586037,1.81981059,0.96273542,0.66836768,0.36909787,0.33326848
-5.33366683,3.52473576,0.02616475,0.13439529,0.09382711,1.77766656,0.94171322,0.64842264,0.35892965,0.32704055
-5.32766383,3.43702153,0.02598988,0.13175927,0.09168131,1.73347481,0.91926098,0.62880423,0.34796757,0.32075231
-5.32166083,3.34749436,0.02583321,0.12959319,0.08945793,1.68763734,0.89565237,0.60959693,0.33638779,0.31441864
-5.31565783,3.25705650,0.02569834,0.12790781,0.08719297,1.64060453,0.87118821,0.59089379,0.32438741,0.30805648
-5.30965483,3.16667026,0.02558844,0.12670673,0.08492265,1.59286427,0.84618706,0.57279635,0.31217875,0.30168527
-5.30365183,3.07733454,0.02550615,0.12598617,0.08268256,1.54492972,0.82097546,0.55541326,0.29998325,0.29532727
-5.29764882,2.99006005,0.02545361,0.12573512,0.08050698,1.49732613,0.79587811,0.53885788,0.28802536,0.28900790
-5.29164582,2.90584472,0.02543249,0.12593550,0.07842830,1.45057766,0.77120883,0.52324482,0.27652654,0.28275597
-5.28564282,2.82565041,0.02544398,0.12656265,0.07647653,1.40519497,0.74726230,0.50868597,0.26569959,0.27660395
-5.27963982,2.75038207,0.02548893,0.12758602,0.07467903,1.36166414,0.72430729,0.49528621,0.25574356,0.27058811
-5.27363682,2.68087029,0.02556788,0.12897000,0.07306032,1.32043737,0.70258130,0.48313915,0.24683929,0.26474871
-5.26763382,2.61785789,0.02568120,0.13067504,0.07164206,1.28192611,0.68228694,0.47232320,0.23914575,0.25913007
-5.26163082,2.56199073,0.02582918,0.13265883,0.07044315,1.24649648,0.66358998,0.46289843,0.23279722,0.25378056
-5.25562781,2.51381303,0.02601217,0.13487770,0.06947996,1.21446724,0.64661898,0.45490425,0.22790130,0.24875243
-5.24962481,2.47376669,0.02623059,0.13728803,0.06876650,1.18611008,0.63146640,0.44835816,0.22453784,0.24410151
-5.24362181,2.44219438,0.02648507,0.13984766,0.06831479,1.16165187,0.61819088,0.44325577,0.22275858,0.23988672
-5.23761881,2.41934550,0.02677646,0.14251732,0.06813509,1.14127855,0.60682051,0.43957182,0.22258761,0.23616930
-5.23161581,2.40538422,0.02710578,0.14526181,0.06823619,1.12514007,0.59735669,0.43726249,0.22402248,0.23301186
-5.22561281,2.40039882,0.02747422,0.14805110,0.06862550,1.11335578,0.58977835,0.43626843,0.22703587,0.23047712
-5.21960980,2.40441111,0.02788303,0.15086111,0.06930921,1.10601981,0.58404621,0.43651865,0.23157774,0.22862639
-5.21360680,2.41738532,0.02833331,0.15367418,0.07029218,1.10320572,0.58010673,0.43793476,0.23757791,0.22751786
-5.20760380,2.43923554,0.02882593,0.15647925,0.07157779,1.10497016,0.57789579,0.44043542,0.24494878,0.22720463
-5.20160080,2.46983119,0.02936121,0.15927163,0.07316767,1.11135497,0.57734160,0.44394065,0.25358838,0.22773258
-5.19559780,2.50900011,0.02993875,0.16205245,0.07506130,1.12238773,0.57836701,0.44837576,0.26338341,0.22913824
-5.18959480,2.55652911,0.03055717,0.16482779,0.07725547,1.13808041,0.58089109,0.45367462,0.27421225,0.23144656
-5.18359180,2.61216215,0.03121383,0.16760750,0.07974381,1.15842651,0.58482997,0.45978216,0.28594796,0.23466884
-5.17758879,2.67559652,0.03190473,0.17040383,0.08251615,1.18339670,0.59009709,0.46665597,0.29846106,0.23880083
-5.17158579,2.74647737,0.03262424,0.17322998,0.08555802,1.21293344,0.59660296,0.47426691,0.31162212,0.24382121
-5.16558279,2.82439164,0.03336510,0.17609850,0.08885012,1.24694497,0.60425457,0.48259880,0.32530413,0.24969039
-5.15957979,2.90886194,0.03411837,0.17901988,0.09236796,1.28529934,0.61295467,0.49164726,0.33938449,0.25634994
-5.15357679,2.99934141,0.03487350,0.18200124,0.09608158,1.32781892,0.62260104,0.50141782,0.35374678,0.26372252
-5.14757379,3.09521043,0.03561854,0.18504523,0.09995552,1.37427593,0.63308593,0.51192352,0.36828217,0.27171260
-5.14157079,3.19577578,0.03634039,0.18814939,0.10394893,1.42438969,0.64429591,0.52318215,0.38289053,0.28020772
-5.13556778,3.30027316,0.03702518,0.19130574,0.10801588,1.47782561,0.65611203,0.53521336,0.39748120,0.28908065
-5.12956478,3.40787312,0.03765869,0.19450087,0.11210600,1.53419660,0.66841055,0.54803582,0.41197361,0.29819204
-5.12356178,3.51769077,0.03822690,0.19771647,0.11616517,1.59306666,0.68106417,0.56166463,0.42629750,0.30739375
-5.11755878,3.62879907,0.03871652,0.20093018,0.12013656,1.65395680,0.69394367,0.57610906,0.44039301,0.31653272
-5.11155578,3.74024527,0.03911555,0.20411685,0.12396173,1.71635300,0.70691996,0.59137074,0.45421059,0.32545508
-5.10555278,3.85106981,0.03941388,0.20724999,0.12758195,1.77971589,0.71986643,0.60744226,0.46771071,0.33401059
-5.09954977,3.96032687,0.03960378,0.21030348,0.13093949,1.84349165,0.73266140,0.62430629,0.48086339,0.34205697
-5.09354677,4.06710544,0.03968038,0.21325326,0.13397912,1.90712351,0.74519048,0.64193508,0.49364767,0.34946419
-5.08754377,4.17054981,0.03964198,0.21607893,0.13664944,1.97006341,0.75734882,0.66029016,0.50605089,0.35611822
-5.08154077,4.26987833,0.03949035,0.21876525,0.13890428,2.03178303,0.76904293,0.67932242,0.51806780,0.36192442
-5.07553777,4.36439938,0.03923081,0.22130326,0.14070394,2.09178373,0.78019209,0.69897207,0.52969957,0.36681011
-5.06953477,4.45352356,0.03887220,0.22369100,0.14201628,2.14960484,0.79072915,0.71916870,0.54095263,0.37072632
-5.06353177,4.53677145,0.03842671,0.22593381,0.14281767,2.20483006,0.80060068,0.73983121,0.55183729,0.37364872
-5.05752876,4.61377652,0.03790955,0.22804412,0.14309370,2.25709153,0.80976656,0.76086755,0.56236628,0.37557749
-5.05152576,4.68428285,0.03733850,0.23004065,0.14283966,2.30607174,0.81819888,0.78217439,0.57255304,0.37653629
-5.04552276,4.74813817,0.03673337,0.23194720,0.14206078,2.35150308,0.82588036,0.80363651,0.58241001,0.37657034
-5.03951976,4.80528231,0.03611533,0.23379098,0.14077217,2.39316542,0.83280229,0.82512631,0.59194674,0.37574372
-5.03351676,4.85573207,0.03550617,0.23560062,0.13899856,2.43088202,0.83896226,0.84650327,0.60116805,0.37413596
-5.02751376,4.89956341,0.03492765,0.23740394,0.13677373,2.46451409,0.84436157,0.86761360,0.61007222,0.37183819
-5.02151076,4.93689191,0.03440065,0.23922565,0.13413974,2.49395460,0.84900283,0.88829026,0.61864941,0.36894897
-5.01550775,4.96785297,0.03394453,0.24108508,0.13114593,2.51912168,0.85288754,0.90835342,0.62688026,0.36557000
-5.00950475,4.99258273,0.03357647,0.24299421,0.12784772,2.53995232,0.85601402,0.92761146,0.63473487,0.36180197
-5.00350175,5.01120087,0.03331085,0.24495587,0.12430526,2.55639656,0.85837569,0.94586273,0.64217226,0.35774065
-4.99749875,5.02379632,0.03315886,0.24696255,0.12058199,2.56841270,0.85995979,0.96289792,0.64914032,0.35347346
-4.99149575,5.03041666,0.03312809,0.24899570,0.11674304,2.57596373,0.86074664,0.97850321,0.65557637,0.34907661
-4.98549275,5.03106161,0.03322232,0.25102555,0.11285374,2.57901516,0.86070938,0.99246403,0.66140827,0.34461293
-4.97948974,5.02568107,0.03344147,0.25301169,0.10897798,2.57753434,0.85981429,1.00456940,0.66655623,0.34013045
-4.97348674,5.01417754,0.03378158,0.25490415,0.10517679,2.57149115,0.85802151,1.01461663,0.67093512,0.33566178
-4.96748374,4.99641283,0.03423499,0.25664510,0.10150690,2.56086001,0.85528630,1.02241630,0.67445732,0.33122414
-4.96148074,4.97221839,0.03479065,0.25817094,0.09801956,2.54562300,0.85156056,1.02779718,0.67703590,0.32682023
-4.95547774,4.94140882,0.03543441,0.25941487,0.09475946,2.52577377,0.84679471,1.03061108,0.67858820,0.32243964
-4.94947474,4.90379760,0.03614956,0.26030958,0.09176392,2.50132201,0.84093978,1.03073716,0.67903941,0.31806071
-4.94347174,4.85921429,0.03691727,0.26079013,0.08906231,2.47229822,0.83394962,1.02808579,0.67832623,0.31365290
-4.93746873,4.80752223,0.03771721,0.26079667,0.08667574,2.43875843,0.82578318,1.02260167,0.67640021,0.30917931
-4.93146573,4.74863588,0.03852809,0.26027710,0.08461696,2.40078865,0.81640676,1.01426605,0.67323092,0.30459936
-4.92546273,4.68253705,0.03932829,0.25918930,0.08289057,2.35850889,0.80579630,1.00309815,0.66880844,0.29987148
-4.91945973,4.60928924,0.04009643,0.25750303,0.08149341,2.31207643,0.79393938,0.98915558,0.66314544,0.29495564
-4.91345673,4.52904949,0.04081193,0.25520130,0.08041520,2.26168838,0.78083718,0.97253390,0.65627840,0.28981565
-4.90745373,4.44207735,0.04145555,0.25228121,0.07963934,2.20758328,0.76650614,0.95336531,0.64826817,0.28442123
-4.90145073,4.34874052,0.04200987,0.24875419,0.07914379,2.15004179,0.75097938,0.93181655,0.63919974,0.27874961
-4.89544772,4.24951702,0.04245966,0.24464579,0.07890211,2.08938639,0.73430776,0.90808612,0.62918114,0.27278678
-4.88944472,4.14499384,0.04279227,0.23999480,0.07888448,2.02597999,0.71656057,0.88240094,0.61834168,0.26652835
-4.88344172,4.03586191,0.04299784,0.23485204,0.07905878,1.96022365,0.69782578,0.85501254,0.60682940,0.25997990
-4.87743872,3.92290777,0.04306953,0.22927867,0.07939155,1.89255317,0.67820984,0.82619281,0.59480797,0.25315697
-4.87143572,3.80700192,0.04300356,0.22334426,0.07984894,1.82343479,0.65783695,0.79622959,0.58245297,0.24608462
-4.86543272,3.68908424,0.04279924,0.21712458,0.08039747,1.75335989,0.63684776,0.76542194,0.56994787,0.23879673
-4.85942971,3.57014687,0.04245888,0.21069936,0.08100479,1.68283874,0.61539761,0.73407535,0.55747958,0.23133486
-4.85342671,3.45121485,0.04198763,0.20414996,0.08164016,1.61239347,0.59365412,0.70249684,0.54523396,0.22374699
-4.84742371,3.33332520,0.04139324,0.19755709,0.08227493,1.54255027,0.57179435,0.67099011,0.53339117,0.21608599
-4.84142071,3.21750480,0.04068575,0.19099879,0.08288276,1.47383093,0.55000147,0.63985060,0.52212124,0.20840802
-4.83541771,3.10474781,0.03987718,0.18454843,0.08343987,1.40674395,0.52846110,0.60936081,0.51157973,0.20077079
-4.82941471,2.99599321,0.03898108,0.17827313,0.08392502,1.34177542,0.50735731,0.57978565,0.50190383,0.19323185
-4.82341171,2.89210315,0.03801216,0.17223235,0.08431959,1.27937980,0.48686860,0.55136806,0.49320885,0.18584693
-4.81740870,2.79384282,0.03698583,0.16647688,0.08460747,1.21997106,0.46716375,0.52432502,0.48558533,0.17866835
-4.81140570,2.70186242,0.03591781,0.16104806,0.08477500,1.16391425,0.44839796,0.49884386,0.47909670,0.17174361
-4.80540270,2.61668199,0.03482372,0.15597740,0.08481084,1.11151799,0.43070919,0.47507920,0.47377777,0.16511415
-4.79939970,2.53867955,0.03371866,0.15128647,0.08470587,1.06302805,0.41421501,0.45315041,0.46963393,0.15881428
-4.79339670,2.46808311,0.03261697,0.14698703,0.08445314,1.01862241,0.39901004,0.43313987,0.46664115,0.15287049
-4.78739370,2.40496689,0.03153186,0.14308151,0.08404773,0.97840789,0.38516404,0.41509198,0.46474684,0.14730089
-4.78139070,2.34925194,0.03047527,0.13956363,0.08348672,0.94241874,0.37272084,0.39901311,0.46387150,0.14211501
-4.77538769,2.30071129,0.02945763,0.13641923,0.08276917,0.91061713,0.36169799,0.38487245,0.46391113,0.13731384
-4.76938469,2.25897954,0.02848785,0.13362728,0.08189602,0.88289572,0.35208738,0.37260382,0.46474036,0.13289018
-4.76338169,2.22356657,0.02757318,0.13116091,0.08087015,0.85908229,0.34385654,0.36210850,0.46621616,0.12882921
-4.75737869,2.19387506,0.02671931,0.12898867,0.07969623,0.83894619,0.33695079,0.35325882,0.46818212,0.12510926
-4.75137569,2.16922113,0.02593038,0.12707562,0.07838074,0.82220665,0.33129601,0.34590276,0.47047304,0.12170285
-4.74537269,2.14885752,0.02520910,0.12538459,0.07693185,0.80854243,0.32680193,0.33986915,0.47291977,0.11857779
-4.73936968,2.13199839,0.02455685,0.12387734,0.07535929,0.79760267,0.32336585,0.33497342,0.47535413,0.11569846
-4.73336668,2.11784499,0.02397387,0.12251561,0.07367421,0.78901847,0.32087662,0.33102377,0.47761373,0.11302714
-4.72736368,2.10561107,0.02345937,0.12126218,0.07188902,0.78241481,0.31921865,0.32782751,0.47954652,0.11052530
-4.72136068,2.09454739,0.02301170,0.12008178,0.07001711,0.77742233,0.31827587,0.32519737,0.48101497,0.10815491
-4.71535768,2.08396417,0.02262852,0.11894180,0.06807266,0.77368857,0.31793545,0.32295747,0.48189966,0.10587968
-4.70935468,2.07325082,0.02230687,0.11781298,0.06607033,0.77088820,0.31809112,0.32094890,0.48210220,0.10366614
-4.70335168,2.06189233,0.02204336,0.11666987,0.06402502,0.76873202,0.31864600,0.31903457,0.48154746,0.10148455
-4.69734867,2.04948153,0.02183418,0.11549117,0.06195155,0.76697416,0.31951487,0.31710316,0.48018482,0.09930975
-4.69134567,2.03572723,0.02167522,0.11425989,0.05986437,0.76541751,0.32062574,0.31507213,0.47798875,0.09712162
-4.68534267,2.02045766,0.02156209,0.11296337,0.05777736,0.76391707,0.32192082,0.31288954,0.47495840,0.09490551
-4.67933967,2.00361968,0.02149016,0.11159324,0.05570350,0.76238126,0.32335671,0.31053473,0.47111641,0.09265231
-4.67333667,1.98527367,0.02145458,0.11014514,0.05365474,0.76077117,0.32490412,0.30801779,0.46650710,0.09035843
-4.66733367,1.96558464,0.02145031,0.10861849,0.05164178,0.75909791,0.32654688,0.30537785,0.46119388,0.08802552
-4.66133067,1.94481027,0.02147212,0.10701613,0.04967402,0.75741834,0.32828063,0.30268033,0.45525636,0.08566004
-4.65532766,1.92328634,0.02151469,0.10534391,0.04775940,0.75582933,0.33011102,0.30001326,0.44878703,0.08327272
-4.64932466,1.90141055,0.02157261,0.10361037,0.04590452,0.75446099,0.33205179,0.29748275,0.44188782,0.08087786
-4.64332166,1.87962546,0.02164053,0.10182638,0.04411458,0.75346919,0.33412268,0.29520794,0.43466674,0.07849266
