energy_ev,total_up,Al_p_up,Al_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.68784392,2.96110524,0.14801731,0.00000000,2.71026788,1.67201573,0.02619302,0.66263452
-5.68184092,2.94019109,0.15541705,0.00000000,2.64429532,1.67506866,0.02632219,0.64440265
-5.67583792,2.92335335,0.16351192,0.00000000,2.57968283,1.68114193,0.02639286,0.62709433
-5.66983492,2.91121481,0.17231209,0.00000000,2.51714979,1.69051830,0.02641074,0.61089329
-5.66383192,2.90428272,0.18181991,0.00000000,2.45733522,1.70340942,0.02638133,0.59595567
-5.65782891,2.90293261,0.19202954,0.00000000,2.40078658,1.71994803,0.02630957,0.58240556
-5.65182591,2.90739558,0.20292671,0.00000000,2.34795150,1.74018214,0.02619969,0.57033126
-5.64582291,2.91774960,0.21448855,0.00000000,2.29917273,1.76407128,0.02605501,0.55978259
-5.63981991,2.93391515,0.22668350,0.00000000,2.25468615,1.79148489,0.02587782,0.55076929
-5.63381691,2.95565535,0.23947124,0.00000000,2.21462176,1.82220307,0.02566940,0.54326073
-5.62781391,2.98258046,0.25280253,0.00000000,2.17900724,1.85591944,0.02543004,0.53718699
-5.62181091,3.01415666,0.26661910,0.00000000,2.14777372,1.89224607,0.02515915,0.53244132
-5.61580790,3.04971850,0.28085347,0.00000000,2.12076324,1.93072031,0.02485545,0.52888375
-5.60980490,3.08848474,0.29542877,0.00000000,2.09773735,1.97081333,0.02451715,0.52634600
-5.60380190,3.12957690,0.31025856,0.00000000,2.07838657,2.01193998,0.02414221,0.52463710
-5.59779890,3.17203991,0.32524679,0.00000000,2.06234010,2.05347008,0.02372857,0.52354992
-5.59179590,3.21486436,0.34028791,0.00000000,2.04917575,2.09474057,0.02327441,0.52286786
-5.58579290,3.25700972,0.35526728,0.00000000,2.03842976,2.13506859,0.02277837,0.52237185
-5.57978989,3.29742819,0.37006194,0.00000000,2.02960651,2.17376532,0.02223974,0.52184706
-5.57378689,3.33508845,0.38454187,0.00000000,2.02218832,2.21015025,0.02165862,0.52108919
-5.56778389,3.36899934,0.39857185,0.00000000,2.01564520,2.24356603,0.02103601,0.51991011
-5.56178089,3.39823286,0.41201386,0.00000000,2.00944503,2.27339347,0.02037390,0.51814262
-5.55577789,3.42194624,0.42473020,0.00000000,2.00306405,2.29906678,0.01967525,0.51564424
-5.54977489,3.43940306,0.43658728,0.00000000,1.99599808,2.32008866,0.01894393,0.51229996
-5.54377189,3.44999292,0.44745987,0.00000000,1.98777429,2.33604513,0.01818466,0.50802390
-5.53776888,3.45324951,0.45723597,0.00000000,1.97796367,2.34661980,0.01740287,0.50275997
-5.53176588,3.44886690,0.46582196,0.00000000,1.96619404,2.35160721,0.01660452,0.49648159
-5.52576288,3.43671372,0.47314792,0.00000000,1.95216329,2.35092498,0.01579601,0.48919068
-5.51975988,3.41684501,0.47917294,0.00000000,1.93565261,2.34462447,0.01498390,0.48091597
-5.51375688,3.38951135,0.48389021,0.00000000,1.91653927,2.33289941,0.01417485,0.47171090
-5.50775388,3.35516531,0.48733161,0.00000000,1.89480837,2.31609238,0.01337537,0.46165124
-5.50175088,3.31446458,0.48957162,0.00000000,1.87056319,2.29469875,0.01259177,0.45083265
-5.49574787,3.26827194,0.49073046,0.00000000,1.84403347,2.26936779,0.01182999,0.43936824
-5.48974487,3.21765168,0.49097607,0.00000000,1.81558122,2.24090088,0.01109557,0.42738630
-5.48374187,3.16386236,0.49052506,0.00000000,1.78570352,2.21024656,0.01039360,0.41502829
-5.47773887,3.10834585,0.48964226,0.00000000,1.75503201,2.17849239,0.00972871,0.40244699
-5.47173587,3.05271255,0.48863904,0.00000000,1.72432864,2.14685362,0.00910508,0.38980502
-5.46573287,2.99872272,0.48787022,0.00000000,1.69447768,2.11665858,0.00852652,0.37727345
-5.45972986,2.94826394,0.48772964,0.00000000,1.66647373,2.08933100,0.00799649,0.36503057
-5.45372686,2.90332472,0.48864438,0.00000000,1.64140581,2.06636922,0.00751821,0.35326069
-5.44772386,2.86596428,0.49106767,0.00000000,1.62043777,2.04932241,0.00709473,0.34215279
-5.44172086,2.83827870,0.49547069,0.00000000,1.60478511,2.03976407,0.00672899,0.33189903
-5.43571786,2.82236360,0.50233314,0.00000000,1.59568877,2.03926297,0.00642390,0.32269295
-5.42971486,2.82027365,0.51213299,0.00000000,1.59438624,2.04935175,0.00618237,0.31472731
-5.42371186,2.83397950,0.52533529,0.00000000,1.60208069,2.07149367,0.00600734,0.30819151
-5.41770885,2.86532253,0.54238044,0.00000000,1.61990885,2.10704794,0.00590174,0.30326864
-5.41170585,2.91596847,0.56367208,0.00000000,1.64890838,2.15723427,0.00586849,0.30013216
-5.40570285,2.98736073,0.58956484,0.00000000,1.68998567,2.22309740,0.00591039,0.29894228
-5.39969985,3.08067480,0.62035232,0.00000000,1.74388514,2.30547254,0.00603003,0.29984220
-5.39369685,3.19677498,0.65625563,0.00000000,1.81116088,2.40495271,0.00622965,0.30295427
-5.38769385,3.33617508,0.69741285,0.00000000,1.89215174,2.52185929,0.00651101,0.30837636
-5.38169085,3.49900466,0.74386990,0.00000000,1.98696085,2.65621677,0.00687518,0.31617846
-5.37568784,3.68498241,0.79557308,0.00000000,2.09544040,2.80773317,0.00732240,0.32639979
-5.36968484,3.89339822,0.85236383,0.00000000,2.21718237,2.97578719,0.00785190,0.33904653
-5.36368184,4.12310530,0.91397593,0.00000000,2.35151590,3.15942309,0.00846172,0.35409026
-5.35767884,4.37252333,0.98003551,0.00000000,2.49751143,3.35735423,0.00914860,0.37146731
-5.35167584,4.63965327,1.05006398,0.00000000,2.65399182,3.56797578,0.00990787,0.39107892
-5.34567284,4.92210422,1.12348403,0.00000000,2.81955012,3.78938668,0.01073334,0.41279237
-5.33966983,5.21713174,1.19962869,0.00000000,2.99257348,4.01942077,0.01161737,0.43644288
-5.33366683,5.52168704,1.27775312,0.00000000,3.17127250,4.25568637,0.01255081,0.46183632
-5.32766383,5.83247555,1.35704908,0.00000000,3.35371490,4.49561334,0.01352316,0.48875259
-5.32166083,6.14602310,1.43666140,0.00000000,3.53786247,4.73650604,0.01452269,0.51694945
-5.31565783,6.45874755,1.51570607,0.00000000,3.72160984,4.97560073,0.01553662,0.54616672
-5.30965483,6.76703344,1.59328939,0.00000000,3.90282399,5.21012513,0.01655143,0.57613062
-5.30365183,7.06730702,1.66852727,0.00000000,4.07938302,5.43735833,0.01755307,0.60655819
-5.29764882,7.35610922,1.74056435,0.00000000,4.24921321,5.65468878,0.01852734,0.63716149
-5.29164582,7.63016412,1.80859204,0.00000000,4.41032334,5.85966850,0.01946020,0.66765171
-5.28564282,7.88644092,1.87186497,0.00000000,4.56083564,6.05006170,0.02033812,0.69774284
-5.27963982,8.12220762,1.92971542,0.00000000,4.69901289,6.22388647,0.02114844,0.72715518
-5.27363682,8.33507542,1.98156526,0.00000000,4.82328147,6.37944836,0.02187964,0.75561842
-5.26763382,8.52303298,2.02693519,0.00000000,4.93225062,6.51536536,0.02252170,0.78287450
-5.26163082,8.68447060,2.06545119,0.00000000,5.02472794,6.63058417,0.02306628,0.80868031
-5.25562781,8.81819453,2.09684817,0.00000000,5.09973175,6.72438781,0.02350696,0.83281025
-5.24962481,8.92343231,2.12097103,0.00000000,5.15650079,6.79639542,0.02383935,0.85505877
-5.24362181,8.99983000,2.13777324,0.00000000,5.19450171,6.84655505,0.02406119,0.87524295
-5.23761881,9.04744281,2.14731342,0.00000000,5.21343475,6.87513054,0.02417236,0.89320522
-5.23161581,9.06672020,2.14975021,0.00000000,5.21323805,6.88268380,0.02417486,0.90881615
-5.22561281,9.05848676,2.14533570,0.00000000,5.19409053,6.87005353,0.02407267,0.92197737
-5.21960980,9.02392006,2.13440801,0.00000000,5.15641336,6.83833164,0.02387166,0.93262445
-5.21360680,8.96452616,2.11738306,0.00000000,5.10086961,6.78883825,0.02357935,0.94072968
-5.20760380,8.88211333,2.09474598,0.00000000,5.02836183,6.72309589,0.02320475,0.94630465
-5.20160080,8.77876439,2.06704223,0.00000000,4.94002672,6.64280350,0.02275808,0.94940230
-5.19559780,8.65680741,2.03486863,0.00000000,4.83722640,6.54981037,0.02225051,0.95011833
-5.18959480,8.51878478,1.99886423,0.00000000,4.72153559,6.44608995,0.02169394,0.94859179
-5.18359180,8.36742003,1.95970111,0.00000000,4.59472429,6.33371344,0.02110066,0.94500460
-5.17758879,8.20558208,1.91807504,0.00000000,4.45873531,6.21482281,0.02048318,0.93957992
-5.17158579,8.03624651,1.87469588,0.00000000,4.31565684,6.09160293,0.01985390,0.93257912
-5.16558279,7.86245347,1.83027781,0.00000000,4.16768995,5.96625238,0.01922494,0.92429755
-5.15957979,7.68726227,1.78552915,0.00000000,4.01711154,5.84095292,0.01860790,0.91505883
-5.15357679,7.51370273,1.74114204,0.00000000,3.86623346,5.71783741,0.01801368,0.90520803
-5.14757379,7.34472391,1.69778177,0.00000000,3.71735864,5.59895627,0.01745229,0.89510366
-5.14157079,7.18314089,1.65607614,0.00000000,3.57273557,5.48624307,0.01693270,0.88510883
-5.13556778,7.03158068,1.61660479,0.00000000,3.43451233,5.38147944,0.01646276,0.87558182
-5.12956478,6.89242877,1.57988898,0.00000000,3.30469158,5.28626043,0.01604903,0.86686624
-5.12356178,6.76777764,1.54638182,0.00000000,3.18508803,5.20196103,0.01569672,0.85928136
-5.11755878,6.65937886,1.51645943,0.00000000,3.07728954,5.12970500,0.01540967,0.85311268
-5.11155578,6.56860072,1.49041331,0.00000000,2.98262318,5.07033708,0.01519027,0.84860319
-5.10555278,6.49639254,1.46844413,0.00000000,2.90212724,5.02439984,0.01503947,0.84594571
-5.09954977,6.44325762,1.45065726,0.00000000,2.83652988,4.99211611,0.01495678,0.84527636
-5.09354677,6.40923569,1.43706027,0.00000000,2.78623511,4.97337805,0.01494034,0.84666960
-5.08754377,6.39389614,1.42756258,0.00000000,2.75131633,4.96774370,0.01498698,0.85013495
-5.08154077,6.39634258,1.42197734,0.00000000,2.73151744,4.97444145,0.01509229,0.85561540
-5.07553777,6.41522913,1.42002558,0.00000000,2.72626154,4.99238304,0.01525078,0.86298779
-5.06953477,6.44878848,1.42134269,0.00000000,2.73466675,5.02018491,0.01545599,0.87206494
-5.06353177,6.49487114,1.42548700,0.00000000,2.75556877,5.05619788,0.01570063,0.88259965
-5.05752876,6.55099547,1.43195039,0.00000000,2.78754958,5.09854459,0.01597684,0.89429044
-5.05152576,6.61440711,1.44017067,0.00000000,2.82897158,5.14516397,0.01627628,0.90678877
-5.04552276,6.68214662,1.44954551,0.00000000,2.87801643,5.19386169,0.01659040,0.91970778
-5.03951976,6.75112362,1.45944740,0.00000000,2.93272787,5.24236538,0.01691060,0.93263214
-5.03351676,6.81819548,1.46923951,0.00000000,2.99105750,5.28838305,0.01722844,0.94512887
-5.02751376,6.88024870,1.47829193,0.00000000,3.05091277,5.32966333,0.01753582,0.95675882
-5.02151076,6.93428047,1.48599776,0.00000000,3.11020626,5.36405549,0.01782516,0.96708863
-5.01550775,6.97747857,1.49178891,0.00000000,3.16690506,5.38956784,0.01808958,0.97570266
-5.00950475,7.00729696,1.49515084,0.00000000,3.21907959,5.40442245,0.01832298,0.98221487
-5.00350175,7.02152518,1.49563612,0.00000000,3.26495036,5.40710469,0.01852021,0.98628005
-4.99749875,7.01834941,1.49287621,0.00000000,3.30293208,5.39640600,0.01867716,0.98760430
-4.99149575,6.99640329,1.48659128,0.00000000,3.33167359,5.37145848,0.01879078,0.98595439
-4.98549275,6.95480711,1.47659769,0.00000000,3.35009296,5.33176017,0.01885919,0.98116573
-4.97948974,6.89319389,1.46281292,0.00000000,3.35740652,5.27719024,0.01888165,0.97314865
-4.97348674,6.81172177,1.44525781,0.00000000,3.35315108,5.20801348,0.01885860,0.96189284
-4.96748374,6.71107197,1.42405602,0.00000000,3.33719850,5.12487398,0.01879162,0.94746978
-4.96148074,6.59243254,1.39943074,0.00000000,3.30976223,5.02877808,0.01868339,0.93003297
-4.95547774,6.45746818,1.37169871,0.00000000,3.27139516,4.92106719,0.01853764,0.90981593
-4.94947474,6.30827719,1.34126182,0.00000000,3.22297905,4.80338135,0.01835907,0.88712810
-4.94347174,6.14733663,1.30859638,0.00000000,3.16570530,4.67761465,0.01815329,0.86234850
-4.93746873,5.97743757,1.27424056,0.00000000,3.10104766,4.54586405,0.01792663,0.83591747
-4.93146573,5.80161239,1.23878032,0.00000000,3.03072750,4.41037314,0.01768608,0.80832670
-4.92546273,5.62305633,1.20283417,0.00000000,2.95667235,4.27347291,0.01743913,0.78010769
-4.91945973,5.44504578,1.16703746,0.00000000,2.88096892,4.13752112,0.01719356,0.75181917
-4.91345673,5.27085592,1.13202639,0.00000000,2.80581174,4.00484260,0.01695730,0.72403368
-4.90745373,5.10368001,1.09842244,0.00000000,2.73344870,3.87767205,0.01673817,0.69732378
-4.90145073,4.94655297,1.06681753,0.00000000,2.66612500,3.75810135,0.01654375,0.67224833
-4.89544772,4.80228138,1.03776044,0.00000000,2.60602686,3.64803278,0.01638105,0.64933914
-4.88944472,4.67338183,1.01174473,0.00000000,2.55522636,3.54913967,0.01625638,0.62908843
-4.88344172,4.56202926,0.98919856,0.00000000,2.51562889,3.46283540,0.01617507,0.61193745
-4.87743872,4.47001657,0.97047665,0.00000000,2.48892433,3.39025142,0.01614128,0.59826649
-4.87143572,4.39872621,0.95585439,0.00000000,2.47654332,3.33222477,0.01615785,0.58838654
-4.86543272,4.34911412,0.94552436,0.00000000,2.47961940,3.28929499,0.01622610,0.58253288
-4.85942971,4.32170599,0.93959508,0.00000000,2.49895823,3.26170998,0.01634576,0.58086050
-4.85342671,4.31660524,0.93809203,0.00000000,2.53501440,3.24944026,0.01651488,0.58344164
-4.84742371,4.33351179,0.94096069,0.00000000,2.58787666,3.25220036,0.01672988,0.59026526
-4.84142071,4.37175053,0.94807136,0.00000000,2.65726180,3.26947636,0.01698553,0.60123858
-4.83541771,4.43030781,0.95922559,0.00000000,2.74251773,3.30055786,0.01727512,0.61619036
-4.82941471,4.50787433,0.97416376,0.00000000,2.84263568,3.34457294,0.01759064,0.63487606
-4.82341171,4.60289269,0.99257361,0.00000000,2.95627151,3.40052457,0.01792294,0.65698445
-4.81740870,4.71360760,1.01409926,0.00000000,3.08177577,3.46732675,0.01826210,0.68214571
-4.81140570,4.83811710,1.03835042,0.00000000,3.21723206,3.54383900,0.01859765,0.70994066
-4.80540270,4.97442303,1.06491158,0.00000000,3.36050281,3.62889793,0.01891898,0.73991095
-4.79939970,5.12047924,1.09335071,0.00000000,3.50928136,3.72134490,0.01921566,0.77156993
-4.79339670,5.27423622,1.12322735,0.00000000,3.66114918,3.82004883,0.01947780,0.80441400
-4.78739370,5.43368118,1.15409999,0.00000000,3.81363649,3.92392391,0.01969640,0.83793413
-4.78139070,5.59687271,1.18553242,0.00000000,3.96428456,4.03194192,0.01986363,0.87162715
-4.77538769,5.76196960,1.21709913,0.00000000,4.11070773,4.14313929,0.01997312,0.90500680
-4.76938469,5.92725354,1.24838980,0.00000000,4.25065317,4.25661950,0.02002018,0.93761392
-4.76338169,6.09114578,1.27901276,0.00000000,4.38205627,4.37155119,0.02000192,0.96902574
-4.75737869,6.25221801,1.30859769,0.00000000,4.50308973,4.48716314,0.01991740,0.99886392
-4.75137569,6.40919789,1.33679756,0.00000000,4.61220475,4.60273682,0.01976759,1.02680105
-4.74537269,6.56096994,1.36329014,0.00000000,4.70816267,4.71759772,0.01955534,1.05256555
-4.73936968,6.70657246,1.38777901,0.00000000,4.79005627,4.83110637,0.01928530,1.07594474
-4.73336668,6.84519138,1.40999450,0.00000000,4.85731993,4.94265009,0.01896368,1.09678604
-4.72736368,6.97615180,1.42969450,0.00000000,4.90972878,5.05163623,0.01859808,1.11499628
-4.72136068,7.09890832,1.44666547,0.00000000,4.94738710,5.15748764,0.01819719,1.13053927
-4.71535768,7.21303464,1.46072359,0.00000000,4.97070713,5.25964082,0.01777048,1.14343169
-4.70935468,7.31821344,1.47171618,0.00000000,4.98037946,5.35754700,0.01732790,1.15373756
-4.70335168,7.41422712,1.47952349,0.00000000,4.97733686,5.45067620,0.01687956,1.16156164
-4.69734867,7.50094979,1.48406066,0.00000000,4.96271358,5.53852419,0.01643537,1.16704196
-4.69134567,7.57834090,1.48527992,0.00000000,4.93780200,5.62062173,0.01600476,1.17034190
-4.68534267,7.64644074,1.48317287,0.00000000,4.90400894,5.69654593,0.01559641,1.17164230
-4.67933967,7.70536771,1.47777266,0.00000000,4.86281331,5.76593272,0.01521799,1.17113366
-4.67333667,7.75531723,1.46915590,0.00000000,4.81572690,5.82848988,0.01487595,1.16900907
-4.66733367,7.79656191,1.45744418,0.00000000,4.76425948,5.88400976,0.01457540,1.16545788
-4.66133067,7.82945253,1.44280488,0.00000000,4.70988904,5.93238090,0.01431998,1.16066048
-4.65532766,7.85441928,1.42545114,0.00000000,4.65403757,5.97359781,0.01411184,1.15478418
-4.64932466,7.87197251,1.40564088,0.00000000,4.59805242,6.00776812,0.01395159,1.14798036
-4.64332166,7.88270246,1.38367462,0.00000000,4.54319262,6.03511670,0.01383843,1.14038274
-4.63731866,7.88727716,1.35989210,0.00000000,4.49061956,6.05598613,0.01377019,1.13210678
-4.63131566,7.88643815,1.33466765,0.00000000,4.44139111,6.07083341,0.01374347,1.12324998
-4.62531266,7.88099332,1.30840433,0.00000000,4.39645800,6.08022274,0.01375384,1.11389298
-4.61930965,7.87180689,1.28152691,0.00000000,4.35666157,6.08481442,0.01379599,1.10410113
-4.61330665,7.85978632,1.25447402,0.00000000,4.32273204,6.08535033,0.01386399,1.09392646
-4.60730365,7.84586634,1.22768937,0.00000000,4.29528655,6.08263634,0.01395144,1.08340976
-4.60130065,7.83099063,1.20161274,0.00000000,4.27482673,6.07752233,0.01405175,1.07258259
-4.59529765,7.81609179,1.17667073,0.00000000,4.26173568,6.07088069,0.01415830,1.06146921
-4.58929465,7.80207048,1.15326786,0.00000000,4.25627465,6.06358417,0.01426467,1.05008821
-4.58329165,7.78977475,1.13177822,0.00000000,4.25858010,6.05648407,0.01436475,1.03845392
-4.57728864,7.77998090,1.11253818,0.00000000,4.26866163,6.05038988,0.01445294,1.02657752
-4.57128564,7.77337674,1.09584051,0.00000000,4.28640203,6.04605127,0.01452425,1.01446796
-4.56528264,7.77054876,1.08192999,0.00000000,4.31156005,6.04414347,0.01457435,1.00213271
-4.55927964,7.77197388,1.07100105,0.00000000,4.34377683,6.04525657,0.01459965,0.98957852
-4.55327664,7.77801656,1.06319724,0.00000000,4.38258657,6.04988955,0.01459734,0.97681208
-4.54727364,7.78893176,1.05861280,0.00000000,4.42743179,6.05844908,0.01456534,0.96384089
-4.54127064,7.80487360,1.05729611,0.00000000,4.47768292,6.07125313,0.01450232,0.95067420
-4.53526763,7.82590927,1.05925476,0.00000000,4.53266200,6.08853898,0.01440763,0.93732409
-4.52926463,7.85203736,1.06446203,0.00000000,4.59166928,6.11047490,0.01428126,0.92380667
-4.52326163,7.88320910,1.07286422,0.00000000,4.65401166,6.13717445,0.01412377,0.91014337
-4.51725863,7.91935097,1.08438837,0.00000000,4.71903117,6.16871202,0.01393623,0.89636207
-4.51125563,7.96038656,1.09894968,0.00000000,4.78613171,6.20513815,0.01372014,0.88249821
-4.50525263,8.00625568,1.11645824,0.00000000,4.85480208,6.24649302,0.01347736,0.86859547
-4.49924962,8.05692850,1.13682419,0.00000000,4.92463336,6.29281637,0.01321009,0.85470603
-4.49324662,8.11241304,1.15996108,0.00000000,4.99532901,6.34415269,0.01292076,0.84089028
-4.48724362,8.17275427,1.18578679,0.00000000,5.06670628,6.40055029,0.01261198,0.82721588
-4.48124062,8.23802404,1.21422189,0.00000000,5.13868809,6.46205360,0.01228655,0.81375597
-4.47523762,8.30830138,1.24518532,0.00000000,5.21128525,6.52868853,0.01194734,0.80058683
-4.46923462,8.38364380,1.27858743,0.00000000,5.28456922,6.60044122,0.01159726,0.78778464
-4.46323162,8.46405067,1.31432092,0.00000000,5.35863680,6.67723115,0.01123927,0.77542187
-4.45722861,8.54942082,1.35224994,0.00000000,5.43356845,6.75888016,0.01087623,0.76356305
-4.45122561,8.63950716,1.39219833,0.00000000,5.50938256,6.84507959,0.01051096,0.75226052
-4.44522261,8.73387134,1.43393775,0.00000000,5.58598877,6.93535786,0.01014609,0.74155009
-4.43921961,8.83184234,1.47717667,0.00000000,5.66314336,7.02905140,0.00978408,0.73144713
-4.43321661,8.93248238,1.52155122,0.00000000,5.74041001,7.12528161,0.00942714,0.72194320
-4.42721361,9.03456391,1.56661895,0.00000000,5.81712920,7.22294051,0.00907720,0.71300359
-4.42121061,9.13656034,1.61185615,0.00000000,5.89239885,7.32068724,0.00873583,0.70456599
-4.41520760,9.23665308,1.65665960,0.00000000,5.96506853,7.41695720,0.00840428,0.69654039
-4.40920460,9.33275599,1.70035294,0.00000000,6.03374865,7.50998455,0.00808341,0.68881043
-4.40320160,9.42255754,1.74219806,0.00000000,6.09683515,7.59783824,0.00777370,0.68123620
-4.39719860,9.50357960,1.78141093,0.00000000,6.15254930,7.67847057,0.00747526,0.67365838
-4.39119560,9.57325080,1.81718182,0.00000000,6.19899108,7.74977655,0.00718786,0.66590363
-4.38519260,9.62899116,1.84869865,0.00000000,6.23420389,7.80966145,0.00691097,0.65779107
-4.37918959,9.66830386,1.87517272,0.00000000,6.25624741,7.85611314,0.00664380,0.64913935
-4.37318659,9.68886940,1.89586550,0.00000000,6.26327478,7.88727572,0.00638539,0.63977428
-4.36718359,9.68863722,1.91011493,0.00000000,6.25361012,7.90152014,0.00613463,0.62953632
-4.36118059,9.66590948,1.91736014,0.00000000,6.22582203,7.89750836,0.00589037,0.61828779
-4.35517759,9.61941266,1.91716304,0.00000000,6.17878915,7.87424706,0.00565150,0.60591924
-4.34917459,9.54835278,1.90922572,0.00000000,6.11175411,7.83112826,0.00541695,0.59235481
-4.34317159,9.45245137,1.89340277,0.00000000,6.02436309,7.76795450,0.00518585,0.57755616
-4.33716858,9.33196035,1.86970776,0.00000000,5.91668875,7.68494730,0.00495747,0.56152489
-4.33116558,9.18765520,1.83831375,0.00000000,5.78923568,7.58273877,0.00473133,0.54430320
-4.32516258,9.02080717,1.79954773,0.00000000,5.64292828,7.46234694,0.00450719,0.52597297
-4.31915958,8.83313646,1.75387950,0.00000000,5.47908191,7.32513660,0.00428507,0.50665306
-4.31315658,8.62674931,1.70190549,0.00000000,5.29935941,7.17276811,0.00406521,0.48649530
-4.30715358,8.40406275,1.64432870,0.00000000,5.10571545,7.00713710,0.00384808,0.46567911
