energy_ev,total_up,total_down,Bi_p_up,Bi_p_down,Bi_d_up,Bi_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.77788894,1.19157214,-1.19157215,0.18775674,-0.18775674,0.00513661,-0.00513661,0.68242643,-0.68242644,0.32865660,-0.32865660,0.65967406,-0.65967406,0.00000000,-0.00000000
-5.77188594,1.21488248,-1.21488249,0.18242906,-0.18242906,0.00545568,-0.00545568,0.71876907,-0.71876908,0.33550708,-0.33550709,0.68441186,-0.68441187,0.00000000,-0.00000000
-5.76588294,1.24811580,-1.24811580,0.17799368,-0.17799368,0.00580918,-0.00580918,0.76258161,-0.76258162,0.34570594,-0.34570595,0.71542673,-0.71542673,0.00000000,-0.00000000
-5.75987994,1.29154598,-1.29154599,0.17441402,-0.17441402,0.00619517,-0.00619517,0.81388996,-0.81388997,0.35941514,-0.35941514,0.75293647,-0.75293648,0.00000000,-0.00000000
-5.75387694,1.34540692,-1.34540693,0.17164747,-0.17164746,0.00661145,-0.00661145,0.87268401,-0.87268403,0.37678704,-0.37678704,0.79713406,-0.79713408,0.00000000,-0.00000000
-5.74787394,1.40987302,-1.40987304,0.16964526,-0.16964526,0.00705552,-0.00705552,0.93890794,-0.93890796,0.39795650,-0.39795650,0.84817429,-0.84817430,0.00000000,-0.00000000
-5.74187094,1.48503686,-1.48503688,0.16835221,-0.16835221,0.00752459,-0.00752459,1.01244809,-1.01244811,0.42303172,-0.42303173,0.90615829,-0.90615831,0.00000000,-0.00000000
-5.73586793,1.57088490,-1.57088492,0.16770652,-0.16770652,0.00801555,-0.00801555,1.09311882,-1.09311884,0.45208435,-0.45208436,0.97111678,-0.97111680,0.00000000,-0.00000000
-5.72986493,1.66727238,-1.66727241,0.16763965,-0.16763965,0.00852492,-0.00852492,1.18064715,-1.18064718,0.48513913,-0.48513915,1.04299255,-1.04299257,0.00000000,-0.00000000
-5.72386193,1.77389892,-1.77389895,0.16807635,-0.16807635,0.00904888,-0.00904888,1.27465692,-1.27465695,0.52216371,-0.52216373,1.12162313,-1.12162315,0.00000000,-0.00000000
-5.71785893,1.89028589,-1.89028592,0.16893503,-0.16893503,0.00958322,-0.00958322,1.37465356,-1.37465359,0.56305898,-0.56305899,1.20672460,-1.20672463,0.00000000,-0.00000000
-5.71185593,2.01575733,-2.01575737,0.17012827,-0.17012827,0.01012335,-0.01012335,1.48001051,-1.48001054,0.60765056,-0.60765057,1.29787752,-1.29787755,0.00000000,-0.00000000
-5.70585293,2.14942558,-2.14942562,0.17156380,-0.17156380,0.01066430,-0.01066430,1.58995840,-1.58995843,0.65568205,-0.65568206,1.39451586,-1.39451589,0.00000000,-0.00000000
-5.69984992,2.29018299,-2.29018303,0.17314567,-0.17314567,0.01120077,-0.01120077,1.70357814,-1.70357818,0.70681031,-0.70681033,1.49591997,-1.49592000,0.00000000,-0.00000000
-5.69384692,2.43670085,-2.43670090,0.17477587,-0.17477587,0.01172715,-0.01172715,1.81979890,-1.81979894,0.76060353,-0.76060355,1.60121444,-1.60121447,0.00000000,-0.00000000
-5.68784392,2.58743642,-2.58743647,0.17635615,-0.17635615,0.01223761,-0.01223761,1.93740182,-1.93740186,0.81654220,-0.81654222,1.70937135,-1.70937139,0.00000000,-0.00000000
-5.68184092,2.74064857,-2.74064862,0.17779013,-0.17779013,0.01272615,-0.01272615,2.05503009,-2.05503013,0.87402347,-0.87402349,1.81921959,-1.81921962,0.00000000,-0.00000000
-5.67583792,2.89442220,-2.89442225,0.17898556,-0.17898556,0.01318673,-0.01318673,2.17120580,-2.17120584,0.93236887,-0.93236889,1.92946028,-1.92946032,0.00000000,-0.00000000
-5.66983492,3.04670140,-3.04670145,0.17985673,-0.17985673,0.01361338,-0.01361338,2.28435346,-2.28435350,0.99083552,-0.99083554,2.03868839,-2.03868843,0.00000000,-0.00000000
-5.66383192,3.19533048,-3.19533053,0.18032679,-0.18032679,0.01400031,-0.01400031,2.39282996,-2.39282999,1.04863057,-1.04863059,2.14542008,-2.14542011,0.00000000,-0.00000000
-5.65782891,3.33810191,-3.33810195,0.18033001,-0.18033001,0.01434204,-0.01434204,2.49496021,-2.49496025,1.10492865,-1.10492867,2.24812511,-2.24812515,0.00000000,-0.00000000
-5.65182591,3.47280973,-3.47280978,0.17981388,-0.17981388,0.01463358,-0.01463358,2.58907744,-2.58907747,1.15889163,-1.15889165,2.34526346,-2.34526349,0.00000000,-0.00000000
-5.64582291,3.59730654,-3.59730659,0.17874081,-0.17874081,0.01487048,-0.01487048,2.67356667,-2.67356670,1.20969032,-1.20969034,2.43532474,-2.43532477,0.00000000,-0.00000000
-5.63981991,3.70956190,-3.70956194,0.17708951,-0.17708951,0.01504901,-0.01504901,2.74690990,-2.74690993,1.25652713,-1.25652715,2.51686916,-2.51686919,0.00000000,-0.00000000
-5.63381691,3.80771998,-3.80772001,0.17485582,-0.17485582,0.01516624,-0.01516624,2.80773097,-2.80773099,1.29865882,-1.29865884,2.58856827,-2.58856829,0.00000000,-0.00000000
-5.62781391,3.89015394,-3.89015397,0.17205313,-0.17205313,0.01522011,-0.01522011,2.85483835,-2.85483836,1.33541861,-1.33541863,2.64924397,-2.64924399,0.00000000,-0.00000000
-5.62181091,3.95551481,-3.95551483,0.16871205,-0.16871205,0.01520952,-0.01520952,2.88726384,-2.88726386,1.36623644,-1.36623645,2.69790402,-2.69790403,0.00000000,-0.00000000
-5.61580790,4.00277255,-4.00277257,0.16487965,-0.16487965,0.01513432,-0.01513432,2.90429547,-2.90429548,1.39065663,-1.39065664,2.73377245,-2.73377246,0.00000000,-0.00000000
-5.60980490,4.03124753,-4.03124754,0.16061803,-0.16061803,0.01499532,-0.01499532,2.90550287,-2.90550288,1.40835218,-1.40835219,2.75631364,-2.75631365,0.00000000,-0.00000000
-5.60380190,4.04063082,-4.04063084,0.15600240,-0.15600240,0.01479432,-0.01479432,2.89075407,-2.89075407,1.41913477,-1.41913478,2.76524873,-2.76524874,0.00000000,-0.00000000
-5.59779890,4.03099233,-4.03099233,0.15111863,-0.15111863,0.01453398,-0.01453398,2.86022256,-2.86022255,1.42296025,-1.42296026,2.76056376,-2.76056376,0.00000000,-0.00000000
-5.59179590,4.00277614,-4.00277614,0.14606043,-0.14606043,0.01421782,-0.01421782,2.81438446,-2.81438444,1.41992902,-1.41992902,2.74250886,-2.74250886,0.00000000,-0.00000000
-5.58579290,3.95678339,-3.95678338,0.14092623,-0.14092623,0.01385006,-0.01385006,2.75400554,-2.75400552,1.41028143,-1.41028143,2.71158876,-2.71158875,0.00000000,-0.00000000
-5.57978989,3.89414305,-3.89414304,0.13581586,-0.13581586,0.01343557,-0.01343557,2.68011880,-2.68011878,1.39438823,-1.39438823,2.66854466,-2.66854465,0.00000000,-0.00000000
-5.57378689,3.81627207,-3.81627206,0.13082716,-0.13082716,0.01297973,-0.01297973,2.59399342,-2.59399340,1.37273649,-1.37273649,2.61432852,-2.61432851,0.00000000,-0.00000000
-5.56778389,3.72482637,-3.72482634,0.12605264,-0.12605264,0.01248831,-0.01248831,2.49709643,-2.49709640,1.34591155,-1.34591155,2.55007069,-2.55007067,0.00000000,-0.00000000
-5.56178089,3.62164495,-3.62164493,0.12157635,-0.12157635,0.01196731,-0.01196731,2.39104874,-2.39104871,1.31457583,-1.31457582,2.47704233,-2.47704230,0.00000000,-0.00000000
-5.55577789,3.50868951,-3.50868948,0.11747100,-0.11747100,0.01142290,-0.01142290,2.27757754,-2.27757750,1.27944542,-1.27944541,2.39661433,-2.39661431,0.00000000,-0.00000000
-5.54977489,3.38798201,-3.38798197,0.11379557,-0.11379557,0.01086126,-0.01086126,2.15846673,-2.15846670,1.24126552,-1.24126551,2.31021447,-2.31021444,0.00000000,-0.00000000
-5.54377189,3.26154297,-3.26154294,0.11059327,-0.11059327,0.01028848,-0.01028848,2.03550788,-2.03550784,1.20078566,-1.20078565,2.21928446,-2.21928443,0.00000000,-0.00000000
-5.53776888,3.13133301,-3.13133297,0.10789025,-0.10789025,0.00971046,-0.00971046,1.91045314,-1.91045310,1.15873598,-1.15873597,2.12523893,-2.12523890,0.00000000,-0.00000000
-5.53176588,2.99919975,-2.99919972,0.10569477,-0.10569477,0.00913285,-0.00913285,1.78497227,-1.78497223,1.11580541,-1.11580540,2.02942769,-2.02942766,0.00000000,-0.00000000
-5.52576288,2.86683240,-2.86683236,0.10399712,-0.10399712,0.00856096,-0.00856096,1.66061503,-1.66061499,1.07262271,-1.07262270,1.93310284,-1.93310281,0.00000000,-0.00000000
-5.51975988,2.73572520,-2.73572517,0.10277014,-0.10277014,0.00799971,-0.00799971,1.53878011,-1.53878008,1.02974102,-1.02974101,1.83739175,-1.83739172,0.00000000,-0.00000000
-5.51375688,2.60715111,-2.60715107,0.10197039,-0.10197039,0.00745357,-0.00745357,1.42069151,-1.42069148,0.98762651,-0.98762650,1.74327671,-1.74327668,0.00000000,-0.00000000
-5.50775388,2.48214602,-2.48214598,0.10153989,-0.10153989,0.00692659,-0.00692659,1.30738257,-1.30738253,0.94665143,-0.94665142,1.65158172,-1.65158169,0.00000000,-0.00000000
-5.50175088,2.36150368,-2.36150365,0.10140839,-0.10140839,0.00642229,-0.00642229,1.19968781,-1.19968778,0.90709156,-0.90709155,1.56296639,-1.56296637,0.00000000,-0.00000000
-5.49574787,2.24578068,-2.24578065,0.10149603,-0.10149603,0.00594376,-0.00594376,1.09824218,-1.09824215,0.86912795,-0.86912794,1.47792672,-1.47792669,0.00000000,-0.00000000
-5.48974487,2.13531055,-2.13531051,0.10171634,-0.10171634,0.00549355,-0.00549355,1.00348702,-1.00348699,0.83285267,-0.83285266,1.39680209,-1.39680206,0.00000000,-0.00000000
-5.48374187,2.03022558,-2.03022554,0.10197945,-0.10197945,0.00507377,-0.00507377,0.91568182,-0.91568179,0.79827782,-0.79827781,1.31978767,-1.31978765,0.00000000,-0.00000000
-5.47773887,1.93048475,-1.93048472,0.10219532,-0.10219532,0.00468603,-0.00468603,0.83492077,-0.83492075,0.76534738,-0.76534737,1.24695108,-1.24695106,0.00000000,-0.00000000
-5.47173587,1.83590579,-1.83590576,0.10227699,-0.10227699,0.00433151,-0.00433151,0.76115273,-0.76115270,0.73395088,-0.73395087,1.17825212,-1.17825210,0.00000000,-0.00000000
-5.46573287,1.74619951,-1.74619948,0.10214356,-0.10214356,0.00401094,-0.00401094,0.69420344,-0.69420342,0.70393822,-0.70393821,1.11356431,-1.11356429,0.00000000,-0.00000000
-5.45972986,1.66100440,-1.66100438,0.10172294,-0.10172294,0.00372462,-0.00372462,0.63379887,-0.63379885,0.67513468,-0.67513467,1.05269699,-1.05269697,0.00000000,-0.00000000
-5.45372686,1.57991990,-1.57991987,0.10095415,-0.10095415,0.00347247,-0.00347247,0.57958834,-0.57958832,0.64735548,-0.64735547,0.99541681,-0.99541679,0.00000000,-0.00000000
-5.44772386,1.50253653,-1.50253651,0.09978917,-0.09978917,0.00325403,-0.00325403,0.53116669,-0.53116667,0.62041902,-0.62041901,0.94146761,-0.94146759,0.00000000,-0.00000000
-5.44172086,1.42846196,-1.42846193,0.09819422,-0.09819421,0.00306844,-0.00306844,0.48809453,-0.48809451,0.59415838,-0.59415837,0.89058787,-0.89058785,0.00000000,-0.00000000
-5.43571786,1.35734184,-1.35734181,0.09615045,-0.09615045,0.00291454,-0.00291454,0.44991611,-0.44991610,0.56843056,-0.56843055,0.84252510,-0.84252509,0.00000000,-0.00000000
-5.42971486,1.28887512,-1.28887509,0.09365410,-0.09365410,0.00279082,-0.00279082,0.41617437,-0.41617436,0.54312324,-0.54312323,0.79704697,-0.79704695,0.00000000,-0.00000000
-5.42371186,1.22282362,-1.22282360,0.09071603,-0.09071603,0.00269546,-0.00269546,0.38642302,-0.38642300,0.51815895,-0.51815894,0.75394883,-0.75394881,0.00000000,-0.00000000
-5.41770885,1.15901614,-1.15901611,0.08736076,-0.08736076,0.00262638,-0.00262638,0.36023566,-0.36023565,0.49349677,-0.49349676,0.71305802,-0.71305800,0.00000000,-0.00000000
-5.41170585,1.09734756,-1.09734754,0.08362502,-0.08362502,0.00258120,-0.00258120,0.33721229,-0.33721229,0.46913171,-0.46913171,0.67423512,-0.67423510,0.00000000,-0.00000000
-5.40570285,1.03777397,-1.03777394,0.07955600,-0.07955600,0.00255736,-0.00255736,0.31698323,-0.31698323,0.44509214,-0.44509213,0.63737264,-0.63737262,0.00000000,-0.00000000
-5.39969985,0.98030449,-0.98030447,0.07520923,-0.07520923,0.00255207,-0.00255207,0.29921115,-0.29921114,0.42143569,-0.42143568,0.60239181,-0.60239180,0.00000000,-0.00000000
-5.39369685,0.92499118,-0.92499116,0.07064639,-0.07064639,0.00256241,-0.00256241,0.28359150,-0.28359149,0.39824412,-0.39824411,0.56923809,-0.56923808,0.00000000,-0.00000000
-5.38769385,0.87191785,-0.87191783,0.06593296,-0.06593296,0.00258533,-0.00258533,0.26985190,-0.26985189,0.37561761,-0.37561761,0.53787604,-0.53787602,0.00000000,-0.00000000
-5.38169085,0.82118906,-0.82118904,0.06113601,-0.06113601,0.00261774,-0.00261774,0.25775084,-0.25775083,0.35366903,-0.35366902,0.50828414,-0.50828413,0.00000000,-0.00000000
-5.37568784,0.77292001,-0.77291999,0.05632204,-0.05632204,0.00265657,-0.00265657,0.24707620,-0.24707620,0.33251846,-0.33251845,0.48045028,-0.48045027,0.00000000,-0.00000000
-5.36968484,0.72722823,-0.72722821,0.05155510,-0.05155509,0.00269878,-0.00269878,0.23764382,-0.23764382,0.31228853,-0.31228853,0.45436804,-0.45436803,0.00000000,-0.00000000
-5.36368184,0.68422740,-0.68422738,0.04689511,-0.04689511,0.00274149,-0.00274149,0.22929637,-0.22929637,0.29310072,-0.29310071,0.43003434,-0.43003433,0.00000000,-0.00000000
-5.35767884,0.64402375,-0.64402373,0.04239661,-0.04239661,0.00278202,-0.00278202,0.22190267,-0.22190267,0.27507270,-0.27507269,0.40744846,-0.40744845,0.00000000,-0.00000000
-5.35167584,0.60671498,-0.60671496,0.03810775,-0.03810775,0.00281795,-0.00281795,0.21535751,-0.21535751,0.25831702,-0.25831702,0.38661242,-0.38661241,0.00000000,-0.00000000
-5.34567284,0.57239152,-0.57239151,0.03406971,-0.03406970,0.00284719,-0.00284719,0.20958185,-0.20958185,0.24294079,-0.24294079,0.36753260,-0.36753260,0.00000000,-0.00000000
-5.33966983,0.54113980,-0.54113979,0.03031637,-0.03031636,0.00286806,-0.00286806,0.20452340,-0.20452340,0.22904643,-0.22904642,0.35022244,-0.35022243,0.00000000,-0.00000000
-5.33366683,0.51304692,-0.51304691,0.02687440,-0.02687440,0.00287930,-0.00287930,0.20015723,-0.20015722,0.21673311,-0.21673311,0.33470563,-0.33470562,0.00000000,-0.00000000
-5.32766383,0.48820613,-0.48820612,0.02376358,-0.02376358,0.00288012,-0.00288012,0.19648633,-0.19648632,0.20609880,-0.20609879,0.32101964,-0.32101964,0.00000000,-0.00000000
-5.32166083,0.46672245,-0.46672244,0.02099726,-0.02099726,0.00287024,-0.00287024,0.19354185,-0.19354185,0.19724227,-0.19724226,0.30921901,-0.30921900,0.00000000,-0.00000000
-5.31565783,0.44871755,-0.44871754,0.01858316,-0.01858316,0.00284989,-0.00284989,0.19138276,-0.19138276,0.19026513,-0.19026513,0.29937792,-0.29937792,0.00000000,-0.00000000
-5.30965483,0.43433352,-0.43433351,0.01652411,-0.01652411,0.00281980,-0.00281980,0.19009464,-0.19009464,0.18527323,-0.18527323,0.29159180,-0.29159180,0.00000000,-0.00000000
-5.30365183,0.42373465,-0.42373465,0.01481903,-0.01481903,0.00278116,-0.00278116,0.18978767,-0.18978767,0.18237734,-0.18237734,0.28597748,-0.28597748,0.00000000,-0.00000000
-5.29764882,0.41710700,-0.41710700,0.01346377,-0.01346377,0.00273562,-0.00273562,0.19059340,-0.19059340,0.18169280,-0.18169280,0.28267169,-0.28267169,0.00000000,-0.00000000
-5.29164582,0.41465537,-0.41465537,0.01245206,-0.01245206,0.00268519,-0.00268519,0.19266052,-0.19266052,0.18333802,-0.18333803,0.28182779,-0.28182779,0.00000000,-0.00000000
-5.28564282,0.41659754,-0.41659754,0.01177631,-0.01177631,0.00263220,-0.00263220,0.19614938,-0.19614938,0.18743168,-0.18743168,0.28361064,-0.28361065,0.00000000,-0.00000000
-5.27963982,0.42315590,-0.42315591,0.01142845,-0.01142845,0.00257923,-0.00257923,0.20122562,-0.20122562,0.19408867,-0.19408867,0.28818970,-0.28818970,0.00000000,-0.00000000
-5.27363682,0.43454666,-0.43454667,0.01140053,-0.01140053,0.00252898,-0.00252898,0.20805282,-0.20805283,0.20341488,-0.20341489,0.29573051,-0.29573051,0.00000000,-0.00000000
-5.26763382,0.45096706,-0.45096707,0.01168540,-0.01168540,0.00248423,-0.00248423,0.21678460,-0.21678460,0.21550099,-0.21550099,0.30638497,-0.30638498,0.00000000,-0.00000000
-5.26163082,0.47258110,-0.47258112,0.01227715,-0.01227715,0.00244769,-0.00244769,0.22755622,-0.22755623,0.23041546,-0.23041547,0.32028070,-0.32028071,0.00000000,-0.00000000
-5.25562781,0.49950459,-0.49950460,0.01317157,-0.01317157,0.00242198,-0.00242198,0.24047632,-0.24047633,0.24819719,-0.24819720,0.33750992,-0.33750993,0.00000000,-0.00000000
-5.24962481,0.53179004,-0.53179006,0.01436648,-0.01436649,0.00240946,-0.00240946,0.25561878,-0.25561879,0.26884806,-0.26884807,0.35811853,-0.35811855,0.00000000,-0.00000000
-5.24362181,0.56941255,-0.56941257,0.01586203,-0.01586203,0.00241221,-0.00241221,0.27301541,-0.27301542,0.29232588,-0.29232589,0.38209582,-0.38209583,0.00000000,-0.00000000
-5.23761881,0.61225720,-0.61225722,0.01766088,-0.01766088,0.00243196,-0.00243196,0.29264966,-0.29264967,0.31853820,-0.31853821,0.40936542,-0.40936543,0.00000000,-0.00000000
-5.23161581,0.66010893,-0.66010895,0.01976845,-0.01976845,0.00246999,-0.00246999,0.31445169,-0.31445170,0.34733726,-0.34733728,0.43977805,-0.43977806,0.00000000,-0.00000000
-5.22561281,0.71264565,-0.71264567,0.02219301,-0.02219301,0.00252715,-0.00252715,0.33829530,-0.33829531,0.37851671,-0.37851672,0.47310659,-0.47310661,0.00000000,-0.00000000
-5.21960980,0.76943510,-0.76943513,0.02494577,-0.02494577,0.00260378,-0.00260378,0.36399675,-0.36399676,0.41181021,-0.41181023,0.50904386,-0.50904388,0.00000000,-0.00000000
-5.21360680,0.82993600,-0.82993603,0.02804090,-0.02804090,0.00269975,-0.00269975,0.39131584,-0.39131585,0.44689239,-0.44689240,0.54720343,-0.54720345,0.00000000,-0.00000000
-5.20760380,0.89350373,-0.89350376,0.03149549,-0.03149549,0.00281443,-0.00281443,0.41995927,-0.41995928,0.48338218,-0.48338220,0.58712377,-0.58712378,0.00000000,-0.00000000
-5.20160080,0.95940067,-0.95940070,0.03532941,-0.03532941,0.00294675,-0.00294675,0.44958636,-0.44958637,0.52084873,-0.52084875,0.62827559,-0.62827561,0.00000000,-0.00000000
-5.19559780,1.02681098,-1.02681101,0.03956499,-0.03956499,0.00309521,-0.00309521,0.47981693,-0.47981694,0.55881967,-0.55881969,0.67007262,-0.67007264,0.00000000,-0.00000000
-5.18959480,1.09485947,-1.09485950,0.04422669,-0.04422669,0.00325794,-0.00325794,0.51024129,-0.51024130,0.59679173,-0.59679175,0.71188515,-0.71188517,0.00000000,-0.00000000
-5.18359180,1.16263395,-1.16263398,0.04934045,-0.04934045,0.00343276,-0.00343276,0.54043189,-0.54043190,0.63424326,-0.63424328,0.75305632,-0.75305634,0.00000000,-0.00000000
-5.17758879,1.22921028,-1.22921031,0.05493299,-0.05493299,0.00361726,-0.00361726,0.56995638,-0.56995640,0.67064825,-0.67064826,0.79292038,-0.79292039,0.00000000,-0.00000000
-5.17158579,1.29367906,-1.29367909,0.06103088,-0.06103088,0.00380887,-0.00380887,0.59839151,-0.59839152,0.70549131,-0.70549133,0.83082227,-0.83082229,0.00000000,-0.00000000
-5.16558279,1.35517295,-1.35517298,0.06765942,-0.06765943,0.00400491,-0.00400491,0.62533733,-0.62533734,0.73828310,-0.73828311,0.86613787,-0.86613789,0.00000000,-0.00000000
