energy_ev,total_up,Cd_p_up,Cd_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.19659830,0.81761511,0.23048630,0.06095620,0.23323200,0.00304530,0.08627481,0.05277329,0.44638753
-3.19059530,0.84275440,0.24009758,0.06298889,0.24236689,0.00308387,0.09148811,0.05358729,0.45707354
-3.18459230,0.86511566,0.24898668,0.06479278,0.25081960,0.00310547,0.09653755,0.05417680,0.46612751
-3.17858929,0.88419923,0.25698919,0.06633000,0.25838611,0.00310970,0.10133840,0.05451413,0.47331104
-3.17258629,0.89960746,0.26396552,0.06757003,0.26488121,0.00309690,0.10581188,0.05457846,0.47844697
-3.16658329,0.91106019,0.26980624,0.06849083,0.27014432,0.00306819,0.10988805,0.05435643,0.48142620
-3.16058029,0.91840688,0.27443669,0.06907976,0.27404455,0.00302551,0.11350867,0.05384252,0.48221270
-3.15457729,0.92163532,0.27782079,0.06933430,0.27648501,0.00297162,0.11662975,0.05303907,0.48084622
-3.14857429,0.92087620,0.27996371,0.06926244,0.27740605,0.00291012,0.11922385,0.05195609,0.47744280
-3.14257129,0.91640356,0.28091340,0.06888281,0.27678747,0.00284544,0.12128176,0.05061084,0.47219300
-3.13656828,0.90863083,0.28076069,0.06822450,0.27464952,0.00278291,0.12281373,0.04902718,0.46535777
-3.13056528,0.89810264,0.27963812,0.06732657,0.27105257,0.00272868,0.12384996,0.04723473,0.45726234
-3.12456228,0.88548232,0.27771723,0.06623726,0.26609571,0.00268981,0.12444038,0.04526792,0.44828795
-3.11855928,0.87153572,0.27520457,0.06501299,0.25991405,0.00267423,0.12465370,0.04316490,0.43886195
-3.11255628,0.85711144,0.27233636,0.06371703,0.25267501,0.00269078,0.12457577,0.04096646,0.42944636
-3.10655328,0.84311816,0.26937200,0.06241805,0.24457359,0.00274918,0.12430716,0.03871489,0.42052526
-3.10055028,0.83049972,0.26658672,0.06118844,0.23582696,0.00286009,0.12396022,0.03645286,0.41259136
-3.09454727,0.82020856,0.26426338,0.06010257,0.22666839,0.00303500,0.12365557,0.03422242,0.40613207
-3.08854427,0.81317829,0.26268397,0.05923492,0.21734085,0.00328628,0.12351827,0.03206400,0.40161545
-3.08254127,0.81029630,0.26212090,0.05865824,0.20809042,0.00362709,0.12367376,0.03001562,0.39947657
-3.07653827,0.81237716,0.26282848,0.05844170,0.19915979,0.00407121,0.12424370,0.02811210,0.40010434
-3.07053527,0.82013758,0.26503487,0.05864915,0.19078198,0.00463299,0.12534200,0.02638452,0.40382959
-3.06453227,0.83417388,0.26893494,0.05933744,0.18317452,0.00532706,0.12707103,0.02485974,0.41091447
-3.05852926,0.85494258,0.27468407,0.06055500,0.17653424,0.00616810,0.12951840,0.02356001,0.42154363
-3.05252626,0.88274480,0.28239334,0.06234050,0.17103273,0.00717049,0.13275411,0.02250281,0.43581743
-3.04652326,0.91771509,0.29212629,0.06472178,0.16681264,0.00834793,0.13682855,0.02170068,0.45374762
-3.04052026,0.95981501,0.30389720,0.06771508,0.16398487,0.00971295,0.14177109,0.02116121,0.47525534
-3.03451726,1.00883188,0.31767118,0.07132445,0.16262663,0.01127638,0.14758952,0.02088710,0.50017200
-3.02851426,1.06438263,0.33336592,0.07554148,0.16278043,0.01304686,0.15427020,0.02087627,0.52824272
-3.02251126,1.12592278,0.35085501,0.08034533,0.16445393,0.01503015,0.16177899,0.02112205,0.55913249
-3.01650825,1.19276036,0.36997269,0.08570297,0.16762061,0.01722864,0.17006277,0.02161341,0.59243489
-3.01050525,1.26407399,0.39051986,0.09156977,0.17222131,0.01964070,0.17905151,0.02233525,0.62768303
-3.00450225,1.33893493,0.41227083,0.09789026,0.17816632,0.02226023,0.18866080,0.02326871,0.66436246
-2.99849925,1.41633192,0.43498080,0.10459920,0.18533822,0.02507621,0.19879459,0.02439154,0.70192555
-2.99249625,1.49519812,0.45839338,0.11162284,0.19359515,0.02807241,0.20934806,0.02567851,0.73980689
-2.98649325,1.57443906,0.48224800,0.11888025,0.20277456,0.03122717,0.22021047,0.02710182,0.77743906
-2.98049025,1.65296068,0.50628681,0.12628499,0.21269728,0.03451350,0.23126782,0.02863161,0.81426826
-2.97448724,1.72969628,0.53026064,0.13374671,0.22317182,0.03789923,0.24240524,0.03023644,0.84976915
-2.96848424,1.80363160,0.55393401,0.14117291,0.23399881,0.04134747,0.25350899,0.03188386,0.88345839
-2.96248124,1.87382725,0.57708880,0.14847076,0.24497553,0.04481720,0.26446808,0.03354097,0.91490635
-2.95647824,1.93943758,0.59952662,0.15554886,0.25590033,0.04826417,0.27517539,0.03517500,0.94374655
-2.95047524,1.99972596,0.62106987,0.16231905,0.26657693,0.05164192,0.28552850,0.03675395,0.96968268
-2.94447224,2.05407578,0.64156164,0.16869808,0.27681859,0.05490301,0.29542999,0.03824715,0.99249297
-2.93846923,2.10199761,0.66086459,0.17460931,0.28645185,0.05800034,0.30478769,0.03962588,1.01203180
-2.93246623,2.14313227,0.67885912,0.17998418,0.29532001,0.06088860,0.31351462,0.04086388,1.02822889
-2.92646323,2.17725059,0.69544112,0.18476365,0.30328619,0.06352575,0.32152897,0.04193792,1.04108612
-2.92046023,2.20425004,0.71051971,0.18889945,0.31023581,0.06587442,0.32875417,0.04282820,1.05067250
-2.91445723,2.22414906,0.72401520,0.19235510,0.31607872,0.06790333,0.33511915,0.04351875,1.05711748
-2.90845423,2.23707951,0.73585759,0.19510681,0.32075063,0.06958841,0.34055889,0.04399770,1.06060333
-2.90245123,2.24327802,0.74598589,0.19714414,0.32421407,0.07091385,0.34501526,0.04425749,1.06135685
-2.89644822,2.24307662,0.75434837,0.19847029,0.32645877,0.07187284,0.34843836,0.04429496,1.05964082
-2.89044522,2.23689314,0.76090372,0.19910233,0.32750143,0.07246800,0.35078797,0.04411133,1.05574575
-2.88444222,2.22522153,0.76562317,0.19907090,0.32738495,0.07271148,0.35203549,0.04371206,1.04998200
-2.87843922,2.20862229,0.76849332,0.19841973,0.32617717,0.07262477,0.35216588,0.04310669,1.04267243
-2.87243622,2.18771293,0.76951948,0.19720482,0.32396898,0.07223807,0.35117968,0.04230848,1.03414590
-2.86643322,2.16315826,0.76872909,0.19549318,0.32087208,0.07158943,0.34909494,0.04133408,1.02473125
-2.86043022,2.13566023,0.76617503,0.19336131,0.31701616,0.07072351,0.34594874,0.04020301,1.01475193
-2.85442721,2.10594712,0.76193827,0.19089334,0.31254578,0.06969007,0.34179838,0.03893720,1.00452097
-2.84842421,2.07476165,0.75612956,0.18817881,0.30761680,0.06854236,0.33672184,0.03756045,0.99433612
-2.84242121,2.04284796,0.74888996,0.18531031,0.30239260,0.06733517,0.33081763,0.03609784,0.98447514
-2.83641821,2.01093729,0.74038980,0.18238078,0.29704003,0.06612301,0.32420373,0.03457516,0.97519085
-2.83041521,1.97973249,0.73082612,0.17948082,0.29172516,0.06495814,0.31701581,0.03301836,0.96670614
-2.82441221,1.94989160,0.72041852,0.17669589,0.28660904,0.06388875,0.30940451,0.03145297,0.95920886
-2.81840920,1.92201106,0.70940359,0.17410367,0.28184349,0.06295723,0.30153211,0.02990364,0.95284670
-2.81240620,1.89660909,0.69802806,0.17177150,0.27756697,0.06219873,0.29356847,0.02839357,0.94772233
-2.80640320,1.87411012,0.68654119,0.16975422,0.27390078,0.06163991,0.28568654,0.02694418,0.94388917
-2.80040020,1.85483109,0.67518662,0.16809234,0.27094567,0.06129807,0.27805757,0.02557465,0.94134798
-2.79439720,1.83897057,0.66419430,0.16681077,0.26877888,0.06118061,0.27084630,0.02430166,0.94004490
-2.78839420,1.82660148,0.65377286,0.16591803,0.26745187,0.06128486,0.26420619,0.02313912,0.93987116
-2.78239120,1.81766823,0.64410297,0.16540618,0.26698882,0.06159833,0.25827510,0.02209796,0.94066477
-2.77638819,1.81198875,0.63533204,0.16525136,0.26738587,0.06209924,0.25317145,0.02118604,0.94221456
-2.77038519,1.80926170,0.62757050,0.16541494,0.26861131,0.06275749,0.24899113,0.02040810,0.94426657
-2.76438219,1.80907888,0.62089005,0.16584538,0.27060668,0.06353587,0.24580521,0.01976576,0.94653275
-2.75837919,1.81094249,0.61532376,0.16648050,0.27328871,0.06439155,0.24365858,0.01925760,0.94870176
-2.75237619,1.81428658,0.61086817,0.16725029,0.27655224,0.06527768,0.24256958,0.01887935,0.95045159
-2.74637319,1.81850197,0.60748699,0.16807999,0.28027378,0.06614524,0.24253057,0.01862405,0.95146333
-2.74037019,1.82296318,0.60511642,0.16889338,0.28431584,0.06694476,0.24350936,0.01848236,0.95143555
-2.73436718,1.82705636,0.60367150,0.16961605,0.28853170,0.06762820,0.24545151,0.01844283,0.95009851
-2.72836418,1.83020670,0.60305316,0.17017858,0.29277045,0.06815055,0.24828330,0.01849233,0.94722753
-2.72236118,1.83190389,0.60315549,0.17051946,0.29688227,0.06847139,0.25191518,0.01861636,0.94265464
-2.71635818,1.83172447,0.60387279,0.17058752,0.30072347,0.06855622,0.25624567,0.01879954,0.93627794
-2.71035518,1.82934980,0.60510599,0.17034393,0.30416137,0.06837746,0.26116534,0.01902600,0.92806808
-2.70435218,1.82457881,0.60676800,0.16976355,0.30707855,0.06791528,0.26656089,0.01927982,0.91807142
-2.69834917,1.81733508,0.60878775,0.16883564,0.30937654,0.06715800,0.27231898,0.01954546,0.90640972
-2.69234617,1.80766776,0.61111273,0.16756393,0.31097867,0.06610233,0.27832979,0.01980814,0.89327630
-2.68634317,1.79574664,0.61370991,0.16596598,0.31183206,0.06475321,0.28449015,0.02005419,0.87892882
-2.68034017,1.78185176,0.61656512,0.16407200,0.31190858,0.06312343,0.29070609,0.02027139,0.86367925
-2.67433717,1.76635815,0.61968096,0.16192322,0.31120495,0.06123304,0.29689484,0.02044919,0.84788129
-2.66833417,1.74971692,0.62307347,0.15956970,0.30974191,0.05910848,0.30298619,0.02057893,0.83191631
-2.66233117,1.73243374,0.62676798,0.15706806,0.30756250,0.05678170,0.30892319,0.02065395,0.81617818
-2.65632816,1.71504588,0.63079432,0.15447894,0.30472970,0.05428905,0.31466235,0.02066965,0.80105819
-2.65032516,1.69809934,0.63518188,0.15186451,0.30132345,0.05167019,0.32017329,0.02062348,0.78693055
-2.64432216,1.68212705,0.63995486,0.14928606,0.29743728,0.04896695,0.32543790,0.02051488,0.77413940
-2.63831916,1.66762935,0.64512815,0.14680188,0.29317473,0.04622225,0.33044930,0.02034509,0.76298780
-2.63231616,1.65505755,0.65070394,0.14446542,0.28864562,0.04347905,0.33521043,0.02011705,0.75372928
-2.62631316,1.64480118,0.65666949,0.14232381,0.28396249,0.04077942,0.33973260,0.01983513,0.74656209
-2.62031016,1.63717919,0.66299605,0.14041681,0.27923716,0.03816367,0.34403394,0.01950487,0.74162632
-2.61430715,1.63243524,0.66963899,0.13877624,0.27457765,0.03566960,0.34813785,0.01913278,0.73900385
-2.60830415,1.63073657,0.67653913,0.13742568,0.27008549,0.03333191,0.35207156,0.01872597,0.73872062
-2.60230115,1.63217624,0.68362497,0.13638064,0.26585339,0.03118166,0.35586470,0.01829199,0.74075107
-2.59629815,1.63677761,0.69081569,0.13564894,0.26196340,0.02924585,0.35954797,0.01783848,0.74502401
-2.59029515,1.64450065,0.69802459,0.13523131,0.25848537,0.02754716,0.36315187,0.01737302,0.75142937
-2.58429215,1.65524880,0.70516257,0.13512211,0.25547592,0.02610364,0.36670540,0.01690285,0.75982530
-2.57828914,1.66887576,0.71214145,0.13531010,0.25297757,0.02492862,0.37023478,0.01643476,0.77004489
-2.57228614,1.68519142,0.71887667,0.13577911,0.25101821,0.02403055,0.37376211,0.01597487,0.78190214
-2.56628314,1.70396620,0.72528926,0.13650871,0.24961076,0.02341298,0.37730392,0.01552856,0.79519671
-2.56028014,1.72493373,0.73130684,0.13747460,0.24875293,0.02307453,0.38086972,0.01510037,0.80971730
-2.55427714,1.74779155,0.73686360,0.13864901,0.24842722,0.02300897,0.38446041,0.01469394,0.82524348
-2.54827414,1.77220022,0.74189935,0.14000078,0.24860096,0.02320524,0.38806686,0.01431196,0.84154620
-2.54227114,1.79778113,0.74635764,0.14149542,0.24922657,0.02364768,0.39166846,0.01395619,0.85838716
-2.53626813,1.82411387,0.75018335,0.14309506,0.25024195,0.02431615,0.39523198,0.01362742,0.87551745
-2.53026513,1.85073381,0.75332001,0.14475842,0.25157121,0.02518636,0.39871081,0.01332558,0.89267591
-2.52426213,1.87713086,0.75570704,0.14644074,0.25312561,0.02623018,0.40204462,0.01304972,0.90958780
-2.51825913,1.90275034,0.75727760,0.14809396,0.25480491,0.02741615,0.40515971,0.01279811,0.92596421
-2.51225613,1.92699661,0.75795699,0.14966701,0.25649912,0.02870994,0.40796999,0.01256836,0.94150279
-2.50625313,1.94924015,0.75766225,0.15110635,0.25809072,0.03007503,0.41037884,0.01235745,0.95589009
-2.50025013,1.96882835,0.75630294,0.15235682,0.25945722,0.03147341,0.41228168,0.01216193,0.96880570
-2.49424712,1.98509998,0.75378324,0.15336272,0.26047422,0.03286637,0.41356935,0.01197802,0.97992842
-2.48824412,1.99740313,0.75000540,0.15406922,0.26101878,0.03421540,0.41413203,0.01180176,0.98894411
-2.48224112,2.00511582,0.74487433,0.15442388,0.26097299,0.03548303,0.41386378,0.01162914,0.99555511
-2.47623812,2.00766841,0.73830310,0.15437841,0.26022767,0.03663381,0.41266727,0.01145632,0.99949064
-2.47023512,2.00456654,0.73021897,0.15389047,0.25868600,0.03763513,0.41045851,0.01127969,1.00051767
-2.46423212,1.99541334,0.72056956,0.15292540,0.25626699,0.03845814,0.40717138,0.01109607,0.99845152
-2.45822911,1.97992944,0.70932860,0.15145782,0.25290847,0.03907844,0.40276161,0.01090284,0.99316552
-2.45222611,1.95796943,0.69650091,0.14947298,0.24856959,0.03947677,0.39720999,0.01069799,0.98459896
-2.44622311,1.92953359,0.68212613,0.14696775,0.24323261,0.03963946,0.39052445,0.01048021,0.97276280
-2.44022011,1.89477394,0.66628081,0.14395122,0.23690389,0.03955877,0.38274114,0.01024897,0.95774257
-2.43421711,1.85399399,0.64907873,0.14044476,0.22961405,0.03923304,0.37392402,0.01000446,0.93969818
-2.42821411,1.80764194,0.63066915,0.13648168,0.22141718,0.03866662,0.36416326,0.00974760,0.91886045
-2.42221111,1.75629756,0.61123322,0.13210630,0.21238923,0.03786965,0.35357234,0.00947997,0.89552449
-2.41620810,1.70065324,0.59097853,0.12737266,0.20262560,0.03685759,0.34228399,0.00920370,0.87004017
-2.41020510,1.64149020,0.57013215,0.12234276,0.19223806,0.03565070,0.33044525,0.00892136,0.84280019
-2.40420210,1.57965112,0.54893255,0.11708455,0.18135111,0.03427330,0.31821184,0.00863584,0.81422637
-2.39819910,1.51601060,0.52762090,0.11166972,0.17009803,0.03275294,0.30574221,0.00835017,0.78475484
-2.39219610,1.45144510,0.50643217,0.10617140,0.15861672,0.03111957,0.29319154,0.00806738,0.75482108
-2.38619310,1.38680392,0.48558669,0.10066190,0.14704559,0.02940458,0.28070606,0.00779037,0.72484553
-2.38019010,1.32288276,0.46528253,0.09521061,0.13551966,0.02763995,0.26841798,0.00752178,0.69522055
-2.37418709,1.26040120,0.44568926,0.08988213,0.12416699,0.02585739,0.25644129,0.00726391,0.66629946
-2.36818409,1.19998515,0.42694339,0.08473476,0.11310566,0.02408756,0.24486862,0.00701859,0.63838821
-2.36218109,1.14215503,0.40914571,0.07981935,0.10244134,0.02235939,0.23376938,0.00678721,0.61174000
-2.35617809,1.08732005,0.39236069,0.07517862,0.09226554,0.02069955,0.22318916,0.00657067,0.58655314
-2.35017509,1.03577871,0.37661790,0.07084681,0.08265458,0.01913196,0.21315033,0.00636943,0.56297200
-2.34417209,0.98772494,0.36191538,0.06684989,0.07366926,0.01767753,0.20365398,0.00618359,0.54109103
-2.33816908,0.94325955,0.34822457,0.06320598,0.06535518,0.01635396,0.19468277,0.00601295,0.52096136
-2.33216608,0.90240580,0.33549664,0.05992622,0.05774370,0.01517566,0.18620469,0.00585718,0.50259959
-2.32616308,0.86512814,0.32366971,0.05701577,0.05085339,0.01415376,0.17817736,0.00571590,0.48599805
-2.32016008,0.83135282,0.31267655,0.05447505,0.04469190,0.01329625,0.17055271,0.00558887,0.47113607
-2.31415708,0.80098919,0.30245230,0.05230103,0.03925813,0.01260815,0.16328166,0.00547613,0.45799131
-2.30815408,0.77395039,0.29294180,0.05048848,0.03454458,0.01209169,0.15631869,0.00537812,0.44655084
-2.30215108,0.75017233,0.28410613,0.04903123,0.03053980,0.01174656,0.14962586,0.00529583,0.43682101
-2.29614807,0.72963003,0.27592796,0.04792317,0.02723075,0.01157020,0.14317628,0.00523091,0.42883593
-2.29014507,0.71235056,0.26841557,0.04715923,0.02460513,0.01155799,0.13695673,0.00518574,0.42266387
-2.28414207,0.69842192,0.26160531,0.04673594,0.02265331,0.01170355,0.13096946,0.00516351,0.41841148
-2.27813907,0.68799764,0.25556228,0.04665194,0.02137018,0.01199891,0.12523292,0.00516822,0.41622552
-2.27213607,0.68129690,0.25037948,0.04690814,0.02075645,0.01243478,0.11978163,0.00520465,0.41629210
-2.26613307,0.67860025,0.24617525,0.04750761,0.02081961,0.01300067,0.11466507,0.00527835,0.41883334
-2.26013007,0.68024113,0.24308922,0.04845534,0.02157447,0.01368512,0.10994574,0.00539554,0.42410176
-2.25412706,0.68659362,0.24127697,0.04975771,0.02304306,0.01447581,0.10569652,0.00556295,0.43237232
-2.24812406,0.69805680,0.24090360,0.05142184,0.02525420,0.01535977,0.10199735,0.00578769,0.44393257
-2.24212106,0.71503633,0.24213640,0.05345471,0.02824240,0.01632345,0.09893155,0.00607705,0.45907111
-2.23611806,0.73792384,0.24513695,0.05586229,0.03204632,0.01735292,0.09658178,0.00643826,0.47806459
-2.23011506,0.76707481,0.25005292,0.05864844,0.03670671,0.01843396,0.09502597,0.00687823,0.50116374
-2.22411206,0.80278561,0.25700981,0.06181391,0.04226392,0.01955222,0.09433314,0.00740328,0.52857884
-2.21810905,0.84527042,0.26610292,0.06535517,0.04875502,0.02069330,0.09455963,0.00801884,0.56046482
-2.21210605,0.89463890,0.27738988,0.06926344,0.05621057,0.02184294,0.09574542,0.00872912,0.59690677
-2.20610305,0.95087529,0.29088393,0.07352362,0.06465124,0.02298703,0.09791119,0.00953685,0.63790612
-2.20010005,1.01381984,0.30654827,0.07811340,0.07408436,0.02411180,0.10105575,0.01044294,0.68336816
-2.19409705,1.08315349,0.32429172,0.08300257,0.08450051,0.02520387,0.10515434,0.01144624,0.73309139
-2.18809405,1.15838648,0.34396597,0.08815238,0.09587034,0.02625028,0.11015764,0.01254329,0.78675943
-2.18209105,1.23885197,0.36536454,0.09351527,0.10814189,0.02723866,0.11599166,0.01372817,0.84393595
-2.17608804,1.32370521,0.38822372,0.09903484,0.12123844,0.02815717,0.12255856,0.01499236,0.90406320
-2.17008504,1.41192904,0.41222564,0.10464608,0.13505709,0.02899467,0.12973834,0.01632474,0.96646471
-2.16408204,1.50234611,0.43700338,0.11027608,0.14946840,0.02974068,0.13739151,0.01771167,1.03035253
-2.15807904,1.59363818,0.46214835,0.11584497,0.16431695,0.03038551,0.14536256,0.01913714,1.09483917
-2.15207604,1.68437232,0.48721965,0.12126733,0.17942307,0.03092029,0.15348427,0.02058308,1.15895434
-2.14607304,1.77303375,0.51175534,0.12645398,0.19458586,0.03133712,0.16158269,0.02202977,1.22166643
-2.14007004,1.85806463,0.53528529,0.13131403,0.20958721,0.03162910,0.16948262,0.02345635,1.28190803
-2.13406703,1.93790767,0.55734525,0.13575725,0.22419703,0.03179052,0.17701346,0.02484140,1.33860524
-2.12806403,2.01105322,0.57749162,0.13969667,0.23817942,0.03181696,0.18401526,0.02616368,1.39070942
-2.12206103,2.07608816,0.59531644,0.14305126,0.25129949,0.03170547,0.19034460,0.02740284,1.43723061
-2.11605803,2.13174455,0.61046196,0.14574867,0.26333083,0.03145469,0.19588019,0.02854023,1.47727112
-2.11005503,2.17694616,0.62263419,0.14772778,0.27406301,0.03106499,0.20052798,0.02955966,1.51005786
-2.10405203,2.21085055,0.63161472,0.14894109,0.28330909,0.03053862,0.20422539,0.03044815,1.53497212
-2.09804902,2.23288481,0.63727042,0.14935673,0.29091251,0.02987978,0.20694464,0.03119661,1.55157514
-2.09204602,2.24277306,0.63956029,0.14896007,0.29675332,0.02909468,0.20869485,0.03180037,1.55962827
-2.08604302,2.24055405,0.63853923,0.14775469,0.30075312,0.02819153,0.20952293,0.03225964,1.55910659
-2.08004002,2.22658794,0.63435832,0.14576279,0.30287876,0.02718052,0.20951299,0.03257975,1.55020509
-2.07403702,2.20155126,0.62726159,0.14302501,0.30314432,0.02607367,0.20878443,0.03277119,1.53333690
-2.06803402,2.16642025,0.61757924,0.13959943,0.30161141,0.02488469,0.20748865,0.03284949,1.50912337
-2.06203102,2.12244267,0.60571753,0.13556009,0.29838771,0.02362871,0.20580442,0.03283485,1.47837627
-2.05602801,2.07109917,0.59214570,0.13099485,0.29362369,0.02232208,0.20393218,0.03275160,1.44207260
-2.05002501,2.01405572,0.57738031,0.12600272,0.28750773,0.02098198,0.20208732,0.03262742,1.40132304
-2.04402201,1.95310876,0.56196781,0.12069088,0.28025982,0.01962614,0.20049283,0.03249244,1.35733523
-2.03801901,1.89012545,0.54646580,0.11517135,0.27212407,0.01827243,0.19937148,0.03237819,1.31137342
-2.03201601,1.82698140,0.53142392,0.10955754,0.26336035,0.01693858,0.19893780,0.03231643,1.26471611
-2.02601301,1.76549837,0.51736495,0.10396089,0.25423554,0.01564180,0.19939025,0.03233796,1.21861342
-2.02001001,1.70738445,0.50476710,0.09848750,0.24501455,0.01439850,0.20090388,0.03247139,1.17424597
-2.01400700,1.65417920,0.49404802,0.09323519,0.23595166,0.01322400,0.20362365,0.03274202,1.13268690
-2.00800400,1.60720573,0.48555117,0.08829084,0.22728249,0.01213233,0.20765876,0.03317075,1.09486858
-2.00200100,1.56753168,0.47953514,0.08372823,0.21921688,0.01113604,0.21307815,0.03377313,1.06155515
-1.99599800,1.53594034,0.47616630,0.07960644,0.21193296,0.01024609,0.21990750,0.03455868,1.03332205
-1.98999500,1.51291294,0.47551492,0.07596881,0.20557260,0.00947175,0.22812756,0.03553030,1.01054306
-1.98399200,1.49862249,0.47755498,0.07284250,0.20023847,0.00882056,0.23767417,0.03668401,0.99338531
-1.97798899,1.49293907,0.48216752,0.07023862,0.19599251,0.00829834,0.24843980,0.03800894,0.98181212
-1.97198599,1.49544617,0.48914738,0.06815295,0.19285616,0.00790917,0.26027663,0.03948749,0.97559338
-1.96598299,1.50546687,0.49821298,0.06656709,0.19081191,0.00765540,0.27300094,0.04109588,0.97432290
-1.95997999,1.52209873,0.50901860,0.06545007,0.18980625,0.00753774,0.28639878,0.04280480,0.97744158
-1.95397699,1.54425541,0.52116871,0.06476025,0.18975375,0.00755522,0.30023258,0.04458036,0.98426550
-1.94797399,1.57071339,0.53423366,0.06444751,0.19054203,0.00770522,0.31424850,0.04638512,0.99401745
-1.94197099,1.60016150,0.54776604,0.06445552,0.19203739,0.00798351,0.32818418,0.04817935,1.00586048
-1.93596798,1.63125117,0.56131699,0.06472410,0.19409073,0.00838422,0.34177658,0.04992224,1.01893215
-1.92996498,1.66264539,0.57445195,0.06519145,0.19654371,0.00889983,0.35476964,0.05157322,1.03237779
-1.92396198,1.69306444,0.58676496,0.06579633,0.19923462,0.00952117,0.36692148,0.05309320,1.04538175
-1.91795898,1.72132654,0.59789126,0.06647997,0.20200396,0.01023745,0.37801080,0.05444576,1.05719511
-1.91195598,1.74638220,0.60751748,0.06718770,0.20469938,0.01103624,0.38784232,0.05559816,1.06715911
-1.90595298,1.76734111,0.61538932,0.06787031,0.20717996,0.01190358,0.39625113,0.05652227,1.07472341
-1.89994997,1.78349089,0.62131639,0.06848503,0.20931960,0.01282402,0.40310572,0.05719521,1.07945871
-1.89394697,1.79430757,0.62517426,0.06899620,0.21100957,0.01378082,0.40830986,0.05759986,1.08106363
-1.88794397,1.79945784,0.62690374,0.06937552,0.21216016,0.01475612,0.41180308,0.05772510,1.07936575
-1.88194097,1.79879373,0.62650772,0.06960210,0.21270142,0.01573122,0.41356015,0.05756589,1.07431736
-1.87593797,1.79234062,0.62404582,0.06966212,0.21258319,0.01668691,0.41358945,0.05712308,1.06598645
-1.86993497,1.78027964,0.61962731,0.06954828,0.21177442,0.01760383,0.41193048,0.05640311,1.05454366
-1.86393197,1.76292592,0.61340282,0.06925916,0.21026189,0.01846290,0.40865082,0.05541752,1.04024627
-1.85792896,1.74070424,0.60555531,0.06879828,0.20804855,0.01924576,0.40384259,0.05418235,1.02342023
-1.85192596,1.71412332,0.59629089,0.06817328,0.20515162,0.01993526,0.39761873,0.05271746,1.00444122
-1.84592296,1.68375051,0.58582987,0.06739497,0.20160046,0.02051593,0.39010927,0.05104585,0.98371591
-1.83991996,1.65018777,0.57439857,0.06647644,0.19743448,0.02097435,0.38145770,0.04919284,0.96166424
-1.83391696,1.61405035,0.56222215,0.06543233,0.19270119,0.02129964,0.37181768,0.04718546,0.93870355
-1.82791396,1.57594868,0.54951877,0.06427811,0.18745431,0.02148371,0.36135002,0.04505169,0.91523527
-1.82191096,1.53647406,0.53649509,0.06302959,0.18175222,0.02152152,0.35022011,0.04281991,0.89163440
-1.81590795,1.49618833,0.52334328,0.06170253,0.17565663,0.02141127,0.33859568,0.04051831,0.86824212
-1.80990495,1.45561741,0.51023933,0.06031238,0.16923157,0.02115438,0.32664492,0.03817451,0.84536144
-1.80390195,1.41524824,0.49734260,0.05887423,0.16254265,0.02075546,0.31453486,0.03581515,0.82325568
-1.79789895,1.37552863,0.48479616,0.05740278,0.15565648,0.02022213,0.30242989,0.03346563,0.80214938
-1.79189595,1.33686935,0.47272797,0.05591246,0.14864045,0.01956474,0.29049040,0.03114989,0.78223113
-1.78589295,1.29964740,0.46125220,0.05441760,0.14156253,0.01879602,0.27887138,0.02889031,0.76365776
-1.77988994,1.26420992,0.45047071,0.05293261,0.13449123,0.01793064,0.26772090,0.02670761,0.74655925
-1.77388694,1.23087778,0.44047423,0.05147211,0.12749559,0.01698473,0.25717846,0.02462083,0.73104366
-1.76788394,1.19994830,0.43134305,0.05005113,0.12064518,0.01597535,0.24737316,0.02264734,0.71720179
-1.76188094,1.17169653,0.42314717,0.04868513,0.11401002,0.01492000,0.23842168,0.02080290,0.70511081
-1.75587794,1.14637481,0.41594568,0.04739000,0.10766045,0.01383609,0.23042612,0.01910169,0.69483678
-1.74987494,1.12421059,0.40978553,0.04618199,0.10166681,0.01274047,0.22347181,0.01755636,0.68643585
-1.74387194,1.10540248,0.40469968,0.04507748,0.09609907,0.01164901,0.21762509,0.01617816,0.67995403
-1.73786893,1.09011489,0.40070486,0.04409274,0.09102623,0.01057625,0.21293131,0.01497694,0.67542574
-1.73186593,1.07847177,0.39779915,0.04324355,0.08651561,0.00953512,0.20941310,0.01396121,0.67287129
-1.72586293,1.07054985,0.39595962,0.04254478,0.08263189,0.00853670,0.20706896,0.01313822,0.67229372
-1.71985993,1.06637214,0.39514030,0.04200996,0.07943613,0.00759017,0.20587254,0.01251393,0.67367525
-1.71385693,1.06590221,0.39527081,0.04165078,0.07698454,0.00670269,0.20577248,0.01209302,0.67697386
-1.70785393,1.06903985,0.39625582,0.04147662,0.07532720,0.00587948,0.20669292,0.01187886,0.68212029
-1.70185093,1.07561858,0.39797559,0.04149414,0.07450662,0.00512389,0.20853492,0.01187343,0.68901581
-1.69584792,1.08540538,0.40028761,0.04170687,0.07455630,0.00443753,0.21117860,0.01207724,0.69753110
-1.68984492,1.09810278,0.40302945,0.04211491,0.07549926,0.00382048,0.21448596,0.01248918,0.70750626
-1.68384192,1.11335337,0.40602282,0.04271467,0.07734657,0.00327145,0.21830457,0.01310641,0.71875209
