energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.80190095,0.79785134,0.21571526,0.08409526,0.03160452,0.02472718,0.00321597,0.42403088
-5.79589795,0.81553002,0.21998045,0.08619472,0.03151104,0.02595312,0.00317542,0.43166123
-5.78989495,0.83079756,0.22375171,0.08797420,0.03120087,0.02721958,0.00317749,0.43792458
-5.78389195,0.84328436,0.22690182,0.08939499,0.03067865,0.02849484,0.00322599,0.44265294
-5.77788894,0.85269982,0.22931952,0.09042665,0.02995376,0.02974697,0.00332634,0.44572532
-5.77188594,0.85883939,0.23091231,0.09104755,0.02903999,0.03094474,0.00348562,0.44707042
-5.76588294,0.86158931,0.23160870,0.09124526,0.02795497,0.03205861,0.00371257,0.44666790
-5.75987994,0.86092914,0.23135992,0.09101667,0.02671957,0.03306161,0.00401755,0.44454836
-5.75387694,0.85693183,0.23014085,0.09036797,0.02535710,0.03393020,0.00441238,0.44079200
-5.74787394,0.84976135,0.22795045,0.08931438,0.02389261,0.03464500,0.00491016,0.43552595
-5.74187094,0.83966788,0.22481137,0.08787967,0.02235200,0.03519139,0.00552503,0.42892045
-5.73586793,0.82698065,0.22076905,0.08609549,0.02076128,0.03555992,0.00627178,0.42118381
-5.72986493,0.81209849,0.21589008,0.08400057,0.01914582,0.03574658,0.00716545,0.41255634
-5.72386193,0.79547820,0.21026004,0.08163958,0.01752966,0.03575282,0.00822085,0.40330338
-5.71785893,0.77762116,0.20398077,0.07906206,0.01593496,0.03558540,0.00945193,0.39370754
-5.71185593,0.75905831,0.19716725,0.07632104,0.01438155,0.03525604,0.01087119,0.38406031
-5.70585293,0.74033397,0.18994409,0.07347169,0.01288654,0.03478082,0.01248899,0.37465336
-5.69984992,0.72198893,0.18244178,0.07056982,0.01146420,0.03417957,0.01431281,0.36576959
-5.69384692,0.70454340,0.17479285,0.06767047,0.01012577,0.03347496,0.01634658,0.35767432
-5.68784392,0.68848031,0.16712803,0.06482648,0.00887958,0.03269161,0.01858996,0.35060691
-5.68184092,0.67422961,0.15957261,0.06208709,0.00773108,0.03185513,0.02103777,0.34477296
-5.67583792,0.66215428,0.15224305,0.05949681,0.00668310,0.03099118,0.02367940,0.34033756
-5.66983492,0.65253851,0.14524407,0.05709433,0.00573613,0.03012454,0.02649847,0.33741981
-5.66383192,0.64557873,0.13866625,0.05491171,0.00488856,0.02927833,0.02947263,0.33608881
-5.65782891,0.64137792,0.13258436,0.05297384,0.00413711,0.02847332,0.03257347,0.33636151
-5.65182591,0.63994361,0.12705627,0.05129812,0.00347710,0.02772740,0.03576681,0.33820241
-5.64582291,0.64118970,0.12212276,0.04989448,0.00290287,0.02705532,0.03901313,0.34152533
-5.63981991,0.64494226,0.11780804,0.04876571,0.00240805,0.02646848,0.04226823,0.34619722
-5.63381691,0.65094907,0.11412094,0.04790798,0.00198587,0.02597508,0.04548424,0.35204397
-5.62781391,0.65889273,0.11105689,0.04731177,0.00162945,0.02558029,0.04861069,0.35885796
-5.62181091,0.66840660,0.10860032,0.04696285,0.00133201,0.02528672,0.05159596,0.36640720
-5.61580790,0.67909317,0.10672758,0.04684358,0.00108705,0.02509495,0.05438867,0.37444557
-5.60980490,0.69054372,0.10541009,0.04693422,0.00088852,0.02500414,0.05693929,0.38272386
-5.60380190,0.70235863,0.10461759,0.04721433,0.00073090,0.02501272,0.05920173,0.39100092
-5.59779890,0.71416711,0.10432126,0.04766413,0.00060929,0.02511908,0.06113484,0.39905467
-5.59179590,0.72564551,0.10449661,0.04826573,0.00051944,0.02532216,0.06270382,0.40669205
-5.58579290,0.73653308,0.10512590,0.04900421,0.00045778,0.02562200,0.06388146,0.41375784
-5.57978989,0.74664447,0.10619994,0.04986847,0.00042140,0.02602011,0.06464905,0.42014145
-5.57378689,0.75587820,0.10771917,0.05085178,0.00040800,0.02651974,0.06499710,0.42578164
-5.56778389,0.76422051,0.10969403,0.05195201,0.00041587,0.02712586,0.06492560,0.43066863
-5.56178089,0.77174444,0.11214428,0.05317149,0.00044385,0.02784502,0.06444403,0.43484370
-5.55577789,0.77860407,0.11509771,0.05451660,0.00049119,0.02868502,0.06357097,0.43839602
-5.54977489,0.78502413,0.11858789,0.05599697,0.00055756,0.02965431,0.06233337,0.44145701
-5.54377189,0.79128551,0.12265132,0.05762441,0.00064289,0.03076130,0.06076555,0.44419242
-5.53776888,0.79770748,0.12732406,0.05941162,0.00074732,0.03201355,0.05890794,0.44679259
-5.53176588,0.80462739,0.13263790,0.06137078,0.00087112,0.03341687,0.05680560,0.44946132
-5.52576288,0.81237915,0.13861652,0.06351199,0.00101455,0.03497438,0.05450674,0.45240398
-5.51975988,0.82127149,0.14527164,0.06584179,0.00117783,0.03668563,0.05206103,0.45581553
-5.51375688,0.83156725,0.15259955,0.06836177,0.00136098,0.03854582,0.04951813,0.45986901
-5.50775388,0.84346497,0.16057814,0.07106735,0.00156382,0.04054515,0.04692621,0.46470520
-5.50175088,0.85708366,0.16916469,0.07394692,0.00178583,0.04266839,0.04433066,0.47042398
-5.49574787,0.87245164,0.17829467,0.07698118,0.00202609,0.04489468,0.04177304,0.47707791
-5.48974487,0.88950029,0.18788143,0.08014304,0.00228330,0.04719761,0.03929028,0.48466827
-5.48374187,0.90806283,0.19781719,0.08339782,0.00255567,0.04954556,0.03691412,0.49314387
-5.47773887,0.92787847,0.20797507,0.08670391,0.00284096,0.05190239,0.03467085,0.50240273
-5.47173587,0.94860161,0.21821226,0.09001385,0.00313649,0.05422832,0.03258132,0.51229636
-5.46573287,0.96981574,0.22837414,0.09327577,0.00343918,0.05648113,0.03066113,0.52263664
-5.45972986,0.99105126,0.23829931,0.09643516,0.00374563,0.05861750,0.02892115,0.53320473
-5.45372686,1.01180639,0.24782511,0.09943678,0.00405220,0.06059452,0.02736805,0.54376171
-5.44772386,1.03157012,0.25679364,0.10222682,0.00435515,0.06237125,0.02600509,0.55406021
-5.44172086,1.04984601,0.26505777,0.10475501,0.00465078,0.06391031,0.02483289,0.56385667
-5.43571786,1.06617572,0.27248698,0.10697671,0.00493561,0.06517937,0.02385026,0.57292339
-5.42971486,1.08016114,0.27897277,0.10885481,0.00520652,0.06615253,0.02305505,0.58106002
-5.42371186,1.09148406,0.28443331,0.11036142,0.00546098,0.06681146,0.02244489,0.58810371
-5.41770885,1.09992255,0.28881716,0.11147916,0.00569721,0.06714631,0.02201788,0.59393775
-5.41170585,1.10536336,0.29210590,0.11220215,0.00591432,0.06715628,0.02177322,0.59849807
-5.40570285,1.10780978,0.29431550,0.11253651,0.00611252,0.06684989,0.02171161,0.60177759
-5.39969985,1.10738478,0.29549648,0.11250041,0.00629320,0.06624492,0.02183565,0.60382817
-5.39369685,1.10432938,0.29573268,0.11212378,0.00645905,0.06536795,0.02215001,0.60476012
-5.38769385,1.09899638,0.29513894,0.11144744,0.00661405,0.06425364,0.02266150,0.60473944
-5.38169085,1.09183983,0.29385751,0.11052193,0.00676350,0.06294366,0.02337903,0.60398291
-5.37568784,1.08340071,0.29205364,0.10940601,0.00691394,0.06148546,0.02431335,0.60275120
-5.36968484,1.07428936,0.28991024,0.10816484,0.00707303,0.05993073,0.02547674,0.60134042
-5.36368184,1.06516538,0.28762204,0.10686793,0.00724935,0.05833384,0.02688255,0.60007224
-5.35767884,1.05671569,0.28538921,0.10558696,0.00745215,0.05675006,0.02854460,0.59928306
-5.35167584,1.04963136,0.28341096,0.10439354,0.00769110,0.05523389,0.03047646,0.59931243
-5.34567284,1.04458399,0.28187891,0.10335686,0.00797589,0.05383736,0.03269065,0.60049112
-5.33966983,1.04220219,0.28097079,0.10254151,0.00831588,0.05260837,0.03519772,0.60312907
-5.33366683,1.04304886,0.28084444,0.10200529,0.00871969,0.05158927,0.03800529,0.60750356
-5.32766383,1.04759981,0.28163222,0.10179722,0.00919479,0.05081549,0.04111698,0.61384789
-5.32166083,1.05622428,0.28343613,0.10195581,0.00974708,0.05031448,0.04453140,0.62234081
-5.31565783,1.06916790,0.28632365,0.10250746,0.01038050,0.05010479,0.04824113,0.63309708
-5.30965483,1.08653860,0.29032445,0.10346530,0.01109671,0.05019552,0.05223176,0.64615933
-5.30365183,1.10829605,0.29542810,0.10482826,0.01189477,0.05058587,0.05648111,0.66149173
-5.29764882,1.13424496,0.30158282,0.10658062,0.01277092,0.05126517,0.06095858,0.67897556
-5.29164582,1.16403278,0.30869545,0.10869190,0.01371850,0.05221302,0.06562477,0.69840710
-5.28564282,1.19715216,0.31663257,0.11111721,0.01472785,0.05339985,0.07043142,0.71949811
-5.27963982,1.23294837,0.32522296,0.11379808,0.01578646,0.05478765,0.07532165,0.74187909
-5.27363682,1.27063183,0.33426132,0.11666377,0.01687911,0.05633102,0.08023055,0.76510538
-5.26763382,1.30929575,0.34351317,0.11963291,0.01798822,0.05797845,0.08508627,0.78866628
-5.26163082,1.34793850,0.35272101,0.12261573,0.01909425,0.05967380,0.08981134,0.81199702
-5.25562781,1.38549038,0.36161145,0.12551653,0.02017621,0.06135796,0.09432449,0.83449335
-5.24962481,1.42084404,0.36990311,0.12823650,0.02121223,0.06297057,0.09854267,0.85552835
-5.24362181,1.45288745,0.37731525,0.13067675,0.02218029,0.06445191,0.10238342,0.87447111
-5.23761881,1.48053860,0.38357653,0.13274141,0.02305881,0.06574469,0.10576727,0.89070635
-5.23161581,1.50278030,0.38843390,0.13434081,0.02382740,0.06679585,0.10862035,0.90365455
-5.22561281,1.51869394,0.39166096,0.13539442,0.02446753,0.06755818,0.11087680,0.91279146
-5.21960980,1.52749061,0.39306568,0.13583359,0.02496316,0.06799180,0.11248109,0.91766643
-5.21360680,1.52853833,0.39249703,0.13560390,0.02530122,0.06806534,0.11339003,0.91791847
-5.20760380,1.52138408,0.38985022,0.13466704,0.02547216,0.06775689,0.11357444,0.91328947
-5.20160080,1.50576964,0.38507034,0.13300211,0.02547017,0.06705454,0.11302024,0.90363393
-5.19559780,1.48164056,0.37815426,0.13060629,0.02529342,0.06595663,0.11172918,0.88892455
-5.18959480,1.44914766,0.36915059,0.12749490,0.02494408,0.06447162,0.10971884,0.86925367
-5.18359180,1.40864129,0.35815786,0.12370074,0.02442823,0.06261761,0.10702216,0.84483030
-5.17758879,1.36065847,0.34532091,0.11927288,0.02375561,0.06042152,0.10368642,0.81597300
-5.17158579,1.30590357,0.33082568,0.11427490,0.02293925,0.05791804,0.09977168,0.78309890
-5.16558279,1.24522375,0.31489275,0.10878261,0.02199502,0.05514830,0.09534882,0.74670954
-5.15957979,1.17958011,0.29776986,0.10288149,0.02094106,0.05215843,0.09049730,0.70737410
-5.15357679,1.11001612,0.27972378,0.09666394,0.01979721,0.04899797,0.08530265,0.66571104
-5.14757379,1.03762483,0.26103201,0.09022636,0.01858433,0.04571834,0.07985391,0.62236877
-5.14157079,0.96351629,0.24197448,0.08366636,0.01732372,0.04237125,0.07424104,0.57800652
-5.13556778,0.88878664,0.22282592,0.07708010,0.01603647,0.03900734,0.06855252,0.53327604
-5.12956478,0.81449011,0.20384880,0.07055993,0.01474298,0.03567492,0.06287315,0.48880503
-5.12356178,0.74161497,0.18528752,0.06419241,0.01346244,0.03241889,0.05728217,0.44518275
-5.11755878,0.67106415,0.16736366,0.05805671,0.01221246,0.02927996,0.05185170,0.40294850
-5.11155578,0.60364101,0.15027259,0.05222352,0.01100878,0.02629407,0.04664567,0.36258306
-5.10555278,0.54004040,0.13418150,0.04675442,0.00986507,0.02349211,0.04171909,0.32450325
-5.09954977,0.48084495,0.11922863,0.04170167,0.00879289,0.02089980,0.03711778,0.28905956
-5.09354677,0.42652605,0.10552372,0.03710844,0.00780161,0.01853787,0.03287839,0.25653669
-5.08754377,0.37744904,0.09314951,0.03300938,0.00689858,0.01642234,0.02902886,0.22715646
-5.08154077,0.33388171,0.08216403,0.02943144,0.00608924,0.01456498,0.02558906,0.20108279
-5.07553777,0.29600534,0.07260351,0.02639496,0.00537733,0.01297387,0.02257168,0.17842812
-5.06953477,0.26392719,0.06448560,0.02391470,0.00476514,0.01165399,0.01998319,0.15926083
-5.06353177,0.23769364,0.05781279,0.02200110,0.00425380,0.01060780,0.01782490,0.14361288
-5.05752876,0.21730291,0.05257560,0.02066124,0.00384350,0.00983580,0.01609402,0.13148737
-5.05152576,0.20271682,0.04875561,0.01989987,0.00353381,0.00933703,0.01478456,0.12286540
-5.04552276,0.19387067,0.04632793,0.01972008,0.00332386,0.00910944,0.01388821,0.11771186
-5.03951976,0.19068093,0.04526316,0.02012384,0.00321261,0.00915014,0.01339498,0.11597988
-5.03351676,0.19305038,0.04552869,0.02111219,0.00319898,0.00945552,0.01329370,0.11761377
-5.02751376,0.20087059,0.04708932,0.02268525,0.00328203,0.01002127,0.01357230,0.12255030
-5.02151076,0.21402174,0.04990723,0.02484191,0.00346100,0.01084220,0.01421787,0.13071842
-5.01550775,0.23237014,0.05394142,0.02757928,0.00373544,0.01191200,0.01521661,0.14203755
-5.00950475,0.25576373,0.05914659,0.03089204,0.00410515,0.01322292,0.01655357,0.15641466
-5.00350175,0.28402611,0.06547176,0.03477155,0.00457025,0.01476535,0.01821228,0.17374050
-4.99749875,0.31694977,0.07285859,0.03920500,0.00513113,0.01652742,0.02017434,0.19388525
-4.99149575,0.35428916,0.08123979,0.04417456,0.00578839,0.01849463,0.02241895,0.21669415
-4.98549275,0.39575430,0.09053765,0.04965652,0.00654278,0.02064949,0.02492248,0.24198343
-4.97948974,0.44100553,0.10066285,0.05562076,0.00739519,0.02297133,0.02765815,0.26953699
-4.97348674,0.48965025,0.11151381,0.06203029,0.00834654,0.02543618,0.03059572,0.29910420
-4.96748374,0.54124180,0.12297666,0.06884117,0.00939772,0.02801691,0.03370150,0.33039918
-4.96148074,0.59528124,0.13492586,0.07600264,0.01054955,0.03068348,0.03693841,0.36310166
-4.95547774,0.65122186,0.14722565,0.08345772,0.01180272,0.03340343,0.04026630,0.39685976
-4.94947474,0.70847671,0.15973221,0.09114396,0.01315768,0.03614261,0.04364250,0.43129447
-4.94347174,0.76642887,0.17229654,0.09899458,0.01461459,0.03886603,0.04702255,0.46600591
-4.93746873,0.82444408,0.18476800,0.10693988,0.01617325,0.04153895,0.05036111,0.50058111
-4.93146573,0.88188516,0.19699828,0.11490875,0.01783289,0.04412808,0.05361306,0.53460290
-4.92546273,0.93812771,0.20884571,0.12283034,0.01959214,0.04660280,0.05673465,0.56765968
-4.91945973,0.99257616,0.22017960,0.13063574,0.02144877,0.04893653,0.05968479,0.59935539
-4.91345673,1.04467932,0.23088444,0.13825956,0.02339953,0.05110790,0.06242627,0.62931942
-4.90745373,1.09394487,0.24086374,0.14564139,0.02543994,0.05310196,0.06492699,0.65721578
-4.90145073,1.13995170,0.25004322,0.15272701,0.02756401,0.05491107,0.06716102,0.68275115
-4.89544772,1.18235974,0.25837319,0.15946933,0.02976408,0.05653566,0.06910959,0.70568144
-4.88944472,1.22091665,0.26582997,0.16582896,0.03203052,0.05798463,0.07076174,0.72581652
-4.88344172,1.25546118,0.27241616,0.17177455,0.03435162,0.05927541,0.07211493,0.74302300
-4.87743872,1.28592301,0.27815990,0.17728267,0.03671339,0.06043368,0.07317518,0.75722490
-4.87143572,1.31231934,0.28311283,0.18233748,0.03909959,0.06149271,0.07395712,0.76840244
-4.86543272,1.33474852,0.28734716,0.18693019,0.04149171,0.06249234,0.07448371,0.77658893
-4.85942971,1.35338109,0.29095173,0.19105824,0.04386920,0.06347758,0.07478570,0.78186626
-4.85342671,1.36844909,0.29402742,0.19472453,0.04620970,0.06449706,0.07490091,0.78435922
-4.84742371,1.38023415,0.29668202,0.19793651,0.04848948,0.06560107,0.07487332,0.78422903
-4.84142071,1.38905509,0.29902491,0.20070540,0.05068400,0.06683963,0.07475196,0.78166657
-4.83541771,1.39525573,0.30116178,0.20304550,0.05276854,0.06826045,0.07458975,0.77688566
-4.82941471,1.39919353,0.30318966,0.20497364,0.05471893,0.06990689,0.07444222,0.77011666
-4.82341171,1.40122932,0.30519256,0.20650882,0.05651235,0.07181608,0.07436614,0.76160070
-4.81740870,1.40171859,0.30723780,0.20767198,0.05812813,0.07401731,0.07441821,0.75158466
-4.81140570,1.40100433,0.30937335,0.20848593,0.05954851,0.07653063,0.07465363,0.74031695
-4.80540270,1.39941148,0.31162620,0.20897532,0.06075934,0.07936586,0.07512480,0.72804409
-4.79939970,1.39724273,0.31400185,0.20916669,0.06175064,0.08252198,0.07587991,0.71500793
-4.79339670,1.39477546,0.31648492,0.20908847,0.06251699,0.08598698,0.07696166,0.70144337
-4.78739370,1.39225950,0.31904075,0.20877082,0.06305779,0.08973810,0.07840597,0.68757642
-4.78139070,1.38991537,0.32161800,0.20824539,0.06337720,0.09374259,0.08024080,0.67362232
-4.77538769,1.38793278,0.32415201,0.20754486,0.06348398,0.09795877,0.08248498,0.65978368
-4.76938469,1.38646916,0.32656878,0.20670226,0.06339098,0.10233747,0.08514723,0.64624842
-4.76338169,1.38564815,0.32878937,0.20575015,0.06311456,0.10682385,0.08822531,0.63318752
-4.75737869,1.38555812,0.33073447,0.20471962,0.06267375,0.11135933,0.09170532,0.62075268
-4.75137569,1.38625085,0.33232903,0.20363920,0.06208938,0.11588373,0.09556132,0.60907388
-4.74537269,1.38774068,0.33350668,0.20253376,0.06138306,0.12033748,0.09975518,0.59825708
-4.73936968,1.39000439,0.33421376,0.20142353,0.06057624,0.12466379,0.10423681,0.58838232
-4.73336668,1.39298233,0.33441291,0.20032324,0.05968926,0.12881077,0.10894476,0.57950239
-4.72736368,1.39658082,0.33408598,0.19924156,0.05874056,0.13273334,0.11380725,0.57164234
-4.72136068,1.40067638,0.33323622,0.19818089,0.05774597,0.13639494,0.11874359,0.56479995
-4.71535768,1.40512171,0.33188967,0.19713747,0.05671832,0.13976895,0.12366602,0.55894746
-4.70935468,1.40975338,0.33009572,0.19610199,0.05566714,0.14283974,0.12848197,0.55403430
-4.70335168,1.41440107,0.32792672,0.19506047,0.05459863,0.14560334,0.13309657,0.54999109
-4.69734867,1.41889782,0.32547685,0.19399558,0.05351589,0.14806772,0.13741545,0.54673444
-4.69134567,1.42309079,0.32285991,0.19288817,0.05241927,0.15025256,0.14134767,0.54417247
-4.68534267,1.42685172,0.32020645,0.19171891,0.05130692,0.15218864,0.14480862,0.54221064
-4.67933967,1.43008635,0.31766001,0.19047007,0.05017545,0.15391668,0.14772283,0.54075745
-4.67333667,1.43274189,0.31537262,0.18912705,0.04902061,0.15548584,0.15002653,0.53972966
-4.66733367,1.43481181,0.31349972,0.18767978,0.04783804,0.15695169,0.15166981,0.53905656
-4.66133067,1.43633737,0.31219451,0.18612370,0.04662394,0.15837393,0.15261831,0.53868290
-4.65532766,1.43740531,0.31160194,0.18446034,0.04537562,0.15981368,0.15285428,0.53857034
-4.64932466,1.43814171,0.31185254,0.18269735,0.04409201,0.16133067,0.15237702,0.53869707
-4.64332166,1.43870198,0.31305624,0.18084804,0.04277388,0.16298021,0.15120265,0.53905572
-4.63731866,1.43925744,0.31529639,0.17893035,0.04142403,0.16481025,0.14936320,0.53964957
-4.63131566,1.43997930,0.31862437,0.17696549,0.04004720,0.16685844,0.14690508,0.54048739
-4.62531266,1.44102085,0.32305489,0.17497610,0.03864990,0.16914961,0.14388700,0.54157720
-4.61930965,1.44249915,0.32856233,0.17298427,0.03724005,0.17169351,0.14037747,0.54291948
-4.61330665,1.44447748,0.33507835,0.17100945,0.03582656,0.17448317,0.13645200,0.54450032
-4.60730365,1.44694986,0.34249097,0.16906653,0.03441877,0.17749385,0.13219018,0.54628513
-4.60130065,1.44982883,0.35064526,0.16716400,0.03302598,0.18068277,0.12767266,0.54821338
-4.59529765,1.45293765,0.35934586,0.16530267,0.03165689,0.18398962,0.12297841,0.55019487
-4.58929465,1.45600768,0.36836113,0.16347475,0.03031916,0.18733791,0.11818216,0.55210800
-4.58329165,1.45868142,0.37742909,0.16166357,0.02901901,0.19063709,0.11335223,0.55380016
-4.57728864,1.46052141,0.38626488,0.15984388,0.02776095,0.19378545,0.10854889,0.55509042
-4.57128564,1.46102456,0.39456947,0.15798279,0.02654764,0.19667364,0.10382317,0.55577445
-4.56528264,1.45964144,0.40203941,0.15604120,0.02537986,0.19918871,0.09921623,0.55563148
-4.55927964,1.45579945,0.40837712,0.15397575,0.02425660,0.20121841,0.09475926,0.55443289
-4.55327664,1.44892859,0.41330135,0.15174111,0.02317528,0.20265564,0.09047382,0.55195196
-4.54727364,1.43848843,0.41655722,0.14929246,0.02213204,0.20340280,0.08637258,0.54797425
-4.54127064,1.42399472,0.41792563,0.14658801,0.02112213,0.20337582,0.08246039,0.54230800
-4.53526763,1.40504410,0.41723129,0.14359143,0.02014028,0.20250768,0.07873560,0.53479383
-4.52926463,1.38133556,0.41434926,0.14027403,0.01918112,0.20075123,0.07519142,0.52531336
-4.52326163,1.35268737,0.40920948,0.13661652,0.01823961,0.19808126,0.07181735,0.51379604
-4.51725863,1.31904875,0.40179930,0.13261036,0.01731137,0.19449556,0.06860056,0.50022395
-4.51125563,1.28050547,0.39216366,0.12825849,0.01639298,0.19001515,0.06552710,0.48463426
-4.50525263,1.23727950,0.38040324,0.12357556,0.01548222,0.18468354,0.06258297,0.46711924
-4.49924962,1.18972265,0.36667040,0.11858758,0.01457823,0.17856508,0.05975489,0.44782385
-4.49324662,1.13830486,0.35116337,0.11333108,0.01368155,0.17174268,0.05703101,0.42694113
-4.48724362,1.08359798,0.33411889,0.10785182,0.01279414,0.16431482,0.05440117,0.40470568
-4.48124062,1.02625603,0.31580377,0.10220320,0.01191932,0.15639223,0.05185719,0.38138554
-4.47523762,0.96699319,0.29650565,0.09644443,0.01106162,0.14809426,0.04939284,0.35727314
-4.46923462,0.90656082,0.27652363,0.09063862,0.01022664,0.13954527,0.04700375,0.33267561
-4.46323162,0.84572466,0.25615892,0.08485090,0.00942084,0.13087113,0.04468722,0.30790504
-4.45722861,0.78524342,0.23570617,0.07914663,0.00865137,0.12219604,0.04244196,0.28326927
-4.45122561,0.72584970,0.21544566,0.07358988,0.00792588,0.11363977,0.04026793,0.25906335
-4.44522261,0.66823393,0.19563659,0.06824214,0.00725234,0.10531540,0.03816603,0.23556236
-4.43921961,0.61303196,0.17651185,0.06316135,0.00663891,0.09732770,0.03613800,0.21301547
-4.43321661,0.56081622,0.15827413,0.05840127,0.00609382,0.08977204,0.03418625,0.19164166
-4.42721361,0.51209075,0.14109360,0.05401117,0.00562527,0.08273385,0.03231382,0.17162698
-4.42121061,0.46728957,0.12510689,0.05003573,0.00524142,0.07628859,0.03052436,0.15312333
-4.41520760,0.42677798,0.11041748,0.04651525,0.00495028,0.07050212,0.02882212,0.13624864
-4.40920460,0.39085612,0.09709709,0.04348593,0.00475974,0.06543135,0.02721199,0.12108826
-4.40320160,0.35976415,0.08518802,0.04098022,0.00467751,0.06112506,0.02569952,0.10769721
-4.39719860,0.33368816,0.07470612,0.03902721,0.00471110,0.05762467,0.02429089,0.09610313
-4.39119560,0.31276609,0.06564416,0.03765285,0.00486771,0.05496507,0.02299287,0.08630963
-4.38519260,0.29709306,0.05797536,0.03688008,0.00515415,0.05317509,0.02181272,0.07829972
-4.37918959,0.28672538,0.05165696,0.03672870,0.00557671,0.05227782,0.02075799,0.07203905
-4.37318659,0.28168294,0.04663346,0.03721502,0.00614091,0.05229053,0.01983627,0.06747890
-4.36718359,0.28194973,0.04283958,0.03835128,0.00685129,0.05322422,0.01905488,0.06455866
-4.36118059,0.28747227,0.04020279,0.04014474,0.00771112,0.05508281,0.01842050,0.06320770
-4.35517759,0.29815630,0.03864526,0.04259666,0.00872202,0.05786208,0.01793875,0.06334668
-4.34917459,0.31386183,0.03808538,0.04570107,0.00988364,0.06154824,0.01761372,0.06488821
-4.34317159,0.33439708,0.03843877,0.04944343,0.01119326,0.06611645,0.01744756,0.06773706
-4.33716858,0.35951194,0.03961882,0.05379935,0.01264545,0.07152924,0.01744008,0.07178991
-4.33116558,0.38889148,0.04153702,0.05873339,0.01423175,0.07773505,0.01758831,0.07693481
-4.32516258,0.42215039,0.04410289,0.06419805,0.01594039,0.08466696,0.01788629,0.08305065
-4.31915958,0.45882891,0.04722395,0.07013305,0.01775610,0.09224189,0.01832480,0.09000653
-4.31315658,0.49839109,0.05080560,0.07646510,0.01966008,0.10036018,0.01889131,0.09766153
-4.30715358,0.54022578,0.05475104,0.08310804,0.02163002,0.10890584,0.01957002,0.10586474
