energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.93146573,1.09524554,0.00000469,0.11096179,0.32523415,0.34102674,0.33983417,0.17192659,0.00033946,0.64197360
-4.92546273,1.09941839,0.00000409,0.10861713,0.33011490,0.35148489,0.33958571,0.15932065,0.00029193,0.65834820
-4.91945973,1.10504264,0.00000353,0.10643743,0.33462836,0.36186683,0.33888372,0.14836291,0.00024950,0.67430729
-4.91345673,1.11229995,0.00000303,0.10441765,0.33889385,0.37224593,0.33781447,0.13901097,0.00021189,0.69006247
-4.90745373,1.12138313,0.00000258,0.10255920,0.34304119,0.38269690,0.33648452,0.13121558,0.00017881,0.70583763
-4.90145073,1.13247999,0.00000218,0.10086803,0.34720383,0.39328984,0.33501387,0.12492181,0.00014993,0.72185549
-4.89544772,1.14575697,0.00000183,0.09935278,0.35151170,0.40408431,0.33352884,0.12007015,0.00012490,0.73832403
-4.88944472,1.16134331,0.00000153,0.09802296,0.35608423,0.41512389,0.33215499,0.11659741,0.00010337,0.75542342
-4.88344172,1.17931664,0.00000127,0.09688727,0.36102386,0.42643143,0.33101039,0.11443735,0.00008499,0.77329416
-4.87743872,1.19969087,0.00000104,0.09595214,0.36641031,0.43800541,0.33019965,0.11352109,0.00006942,0.79202716
-4.87143572,1.22240689,0.00000085,0.09522054,0.37229605,0.44981741,0.32980879,0.11377734,0.00005633,0.81165599
-4.86543272,1.24732667,0.00000069,0.09469103,0.37870299,0.46181107,0.32990125,0.11513242,0.00004539,0.83215207
-4.85942971,1.27423109,0.00000055,0.09435715,0.38562065,0.47390234,0.33051515,0.11751016,0.00003634,0.85342265
-4.85342671,1.30282137,0.00000044,0.09420721,0.39300586,0.48598117,0.33166184,0.12083166,0.00002889,0.87531184
-4.84742371,1.33272416,0.00000035,0.09422425,0.40078388,0.49791447,0.33332565,0.12501497,0.00002282,0.89760448
-4.84142071,1.36349973,0.00000028,0.09438638,0.40885090,0.50955013,0.33546490,0.12997479,0.00001790,0.92003260
-4.83541771,1.39465290,0.00000022,0.09466729,0.41707772,0.52072185,0.33801385,0.13562212,0.00001394,0.94228400
-4.82941471,1.42564586,0.00000017,0.09503701,0.42531431,0.53125454,0.34088557,0.14186392,0.00001079,0.96401249
-4.82341171,1.45591235,0.00000013,0.09546272,0.43339508,0.54096994,0.34397533,0.14860291,0.00000829,0.98484910
-4.81740870,1.48487227,0.00000010,0.09590966,0.44114447,0.54969226,0.34716449,0.15573738,0.00000632,1.00441385
-4.81140570,1.51194615,0.00000008,0.09634209,0.44838266,0.55725337,0.35032457,0.16316119,0.00000479,1.02232727
-4.80540270,1.53656879,0.00000006,0.09672417,0.45493107,0.56349753,0.35332122,0.17076390,0.00000361,1.03822137
-4.79939970,1.55820160,0.00000004,0.09702079,0.46061746,0.56828539,0.35601821,0.17843109,0.00000270,1.05174951
-4.79339670,1.57634330,0.00000003,0.09719835,0.46528049,0.57149705,0.35828095,0.18604493,0.00000200,1.06259482
-4.78739370,1.59053879,0.00000002,0.09722535,0.46877355,0.57303435,0.35997982,0.19348496,0.00000148,1.07047718
-4.78139070,1.60038613,0.00000002,0.09707299,0.47096784,0.57282219,0.36099298,0.20062918,0.00000109,1.07515842
-4.77538769,1.60554184,0.00000001,0.09671557,0.47175475,0.57080906,0.36120887,0.20735543,0.00000080,1.07644601
-4.76938469,1.60572454,0.00000001,0.09613087,0.47104745,0.56696695,0.36052825,0.21354307,0.00000059,1.07419519
-4.76338169,1.60071737,0.00000001,0.09530038,0.46878189,0.56129062,0.35886594,0.21907485,0.00000044,1.06830994
-4.75737869,1.59036943,0.00000001,0.09420957,0.46491718,0.55379650,0.35615227,0.22383920,0.00000034,1.05874276
-4.75137569,1.57459642,0.00000001,0.09284804,0.45943560,0.54452141,0.35233419,0.22773251,0.00000028,1.04549381
-4.74537269,1.55338085,0.00000001,0.09120965,0.45234222,0.53352106,0.34737624,0.23066168,0.00000026,1.02860933
-4.73936968,1.52677192,0.00000001,0.08929264,0.44366419,0.52086866,0.34126121,0.23254660,0.00000027,1.00817980
-4.73336668,1.49488502,0.00000002,0.08709966,0.43344996,0.50665348,0.33399063,0.23332263,0.00000032,0.98433782
-4.72736368,1.45790108,0.00000002,0.08463785,0.42176817,0.49097962,0.32558501,0.23294279,0.00000041,0.95725572
-4.72136068,1.41606534,0.00000003,0.08191877,0.40870653,0.47396482,0.31608373,0.23137974,0.00000055,0.92714321
-4.71535768,1.36968564,0.00000004,0.07895831,0.39437046,0.45573928,0.30554470,0.22862730,0.00000075,0.89424459
-4.70935468,1.31912989,0.00000006,0.07577652,0.37888153,0.43644456,0.29404360,0.22470146,0.00000105,0.85883591
-4.70335168,1.26482251,0.00000009,0.07239734,0.36237579,0.41623239,0.28167271,0.21964080,0.00000147,0.82122162
-4.69734867,1.20723974,0.00000012,0.06884825,0.34500179,0.39526327,0.26853939,0.21350636,0.00000204,0.78173081
-4.69134567,1.14690363,0.00000016,0.06515975,0.32691833,0.37370495,0.25476405,0.20638080,0.00000282,0.74071292
-4.68534267,1.08437477,0.00000022,0.06136487,0.30829204,0.35173058,0.24047781,0.19836698,0.00000388,0.69853286
-4.67933967,1.02024370,0.00000031,0.05749848,0.28929466,0.32951667,0.22581980,0.18958602,0.00000530,0.65556562
-4.67333667,0.95512136,0.00000041,0.05359658,0.27010015,0.30724075,0.21093414,0.18017487,0.00000718,0.61219037
-4.66733367,0.88962864,0.00000056,0.04969557,0.25088169,0.28507883,0.19596685,0.17028355,0.00000967,0.56878416
-4.66133067,0.82438562,0.00000074,0.04583152,0.23180864,0.26320274,0.18106267,0.16007221,0.00001293,0.52571550
-4.65532766,0.76000067,0.00000098,0.04203939,0.21304357,0.24177741,0.16636188,0.14970809,0.00001716,0.48333795
-4.64932466,0.69706006,0.00000129,0.03835241,0.19473944,0.22095826,0.15199747,0.13936259,0.00002262,0.44198394
-4.64332166,0.63611845,0.00000168,0.03480143,0.17703713,0.20088874,0.13809241,0.12920853,0.00002962,0.40195912
