energy_ev,total_up,B_p_up,B_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.59179590,2.82422779,0.29475394,0.00000000,0.67385207,1.27723304,0.02494828,0.88262906
-5.58579290,2.91737915,0.31239046,0.00000000,0.70739370,1.32469336,0.02509278,0.89763175
-5.57978989,3.01468477,0.33050937,0.00000000,0.74306661,1.37394277,0.02523864,0.91410940
-5.57378689,3.11463892,0.34892680,0.00000000,0.78041694,1.42429225,0.02537349,0.93163093
-5.56778389,3.21568032,0.36745190,0.00000000,0.81895508,1.47503176,0.02548561,0.94974952
-5.56178089,3.31622140,0.38589063,0.00000000,0.85816301,1.52544472,0.02556425,0.96801035
-5.55577789,3.41467911,0.40404973,0.00000000,0.89750287,1.57482286,0.02559976,0.98595879
-5.54977489,3.50950658,0.42174069,0.00000000,0.93642644,1.62248133,0.02558377,1.00314905
-5.54377189,3.59922524,0.43878358,0.00000000,0.97438559,1.66777355,0.02550932,1.01915318
-5.53776888,3.68245628,0.45501065,0.00000000,1.01084315,1.71010545,0.02537092,1.03357028
-5.53176588,3.75795080,0.47026948,0.00000000,1.04528409,1.74894866,0.02516462,1.04603563
-5.52576288,3.82461750,0.48442578,0.00000000,1.07722639,1.78385217,0.02488802,1.05622954
-5.51975988,3.88154689,0.49736540,0.00000000,1.10623138,1.81445204,0.02454028,1.06388547
-5.51375688,3.92803122,0.50899579,0.00000000,1.13191308,1.84047882,0.02412207,1.06879725
-5.50775388,3.96357907,0.51924673,0.00000000,1.15394612,1.86176234,0.02363556,1.07082486
-5.50175088,3.98792414,0.52807025,0.00000000,1.17207198,1.87823364,0.02308428,1.06989867
-5.49574787,4.00102761,0.53543999,0.00000000,1.18610329,1.88992400,0.02247305,1.06602176
-5.48974487,4.00307412,0.54134983,0.00000000,1.19592608,1.89696113,0.02180788,1.05927011
-5.48374187,3.99446137,0.54581204,0.00000000,1.20149983,1.89956256,0.02109578,1.04979073
-5.47773887,3.97578375,0.54885507,0.00000000,1.20285550,1.89802671,0.02034465,1.03779762
-5.47173587,3.94781088,0.55052103,0.00000000,1.20009163,1.89272187,0.01956312,1.02356568
-5.46573287,3.91146176,0.55086314,0.00000000,1.19336882,1.88407373,0.01876035,1.00742281
-5.45972986,3.86777587,0.54994327,0.00000000,1.18290278,1.87255185,0.01794588,0.98974051
-5.45372686,3.81788224,0.54782967,0.00000000,1.16895649,1.85865577,0.01712947,0.97092323
-5.44772386,3.76296784,0.54459502,0.00000000,1.15183170,1.84290129,0.01632089,0.95139700
-5.44172086,3.70424654,0.54031501,0.00000000,1.13186023,1.82580731,0.01552985,0.93159765
-5.43571786,3.64292958,0.53506729,0.00000000,1.10939540,1.80788387,0.01476578,0.91195910
-5.42971486,3.58019858,0.52893101,0.00000000,1.08480385,1.78962151,0.01403773,0.89290206
-5.42371186,3.51718183,0.52198681,0.00000000,1.05845810,1.77148246,0.01335425,0.87482350
-5.41770885,3.45493425,0.51431717,0.00000000,1.03072981,1.75389339,0.01272331,0.85808724
-5.41170585,3.39442129,0.50600716,0.00000000,1.00198414,1.73724016,0.01215218,0.84301575
-5.40570285,3.33650686,0.49714527,0.00000000,0.97257485,1.72186415,0.01164737,0.82988349
-5.39969985,3.28194501,0.48782434,0.00000000,0.94284051,1.70806007,0.01121457,0.81891170
-5.39369685,3.23137507,0.47814241,0.00000000,0.91310139,1.69607514,0.01085858,0.81026481
-5.38769385,3.18531974,0.46820329,0.00000000,0.88365716,1.68610918,0.01058327,0.80404834
-5.38169085,3.14418574,0.45811682,0.00000000,0.85478516,1.67831542,0.01039155,0.80030830
-5.37568784,3.10826629,0.44799867,0.00000000,0.82673909,1.67280173,0.01028534,0.79903187
-5.36968484,3.07774509,0.43796969,0.00000000,0.79974814,1.66963210,0.01026551,0.80014934
-5.36368184,3.05270124,0.42815472,0.00000000,0.77401629,1.66882807,0.01033189,0.80353710
-5.35767884,3.03311484,0.41868092,0.00000000,0.74972187,1.67037010,0.01048327,0.80902156
-5.35167584,3.01887294,0.40967567,0.00000000,0.72701729,1.67419883,0.01071738,0.81638385
-5.34567284,3.00977577,0.40126415,0.00000000,0.70602887,1.68021618,0.01103093,0.82536513
-5.33966983,3.00554321,0.39356665,0.00000000,0.68685693,1.68828647,0.01141964,0.83567253
-5.33366683,3.00582155,0.38669583,0.00000000,0.66957606,1.69823767,0.01187828,0.84698540
-5.32766383,3.01019069,0.38075403,0.00000000,0.65423568,1.70986296,0.01240078,0.85896195
-5.32166083,3.01817192,0.37583075,0.00000000,0.64086092,1.72292282,0.01298030,0.87124608
-5.31565783,3.02923654,0.37200049,0.00000000,0.62945383,1.73714772,0.01360936,0.88347444
-5.30965483,3.04281536,0.36932103,0.00000000,0.61999499,1.75224186,0.01428002,0.89528347
-5.30365183,3.05830934,0.36783225,0.00000000,0.61244557,1.76788778,0.01498398,0.90631651
-5.29764882,3.07510137,0.36755558,0.00000000,0.60674966,1.78375207,0.01571278,0.91623073
-5.29164582,3.09256911,0.36849406,0.00000000,0.60283706,1.79949224,0.01645800,0.92470395
-5.28564282,3.11009886,0.37063305,0.00000000,0.60062631,1.81476454,0.01721142,0.93144109
-5.27963982,3.12710013,0.37394159,0.00000000,0.60002795,1.82923259,0.01796523,0.93618024
-5.27363682,3.14302067,0.37837425,0.00000000,0.60094795,1.84257679,0.01871212,0.93869815
-5.26763382,3.15736148,0.38387341,0.00000000,0.60329118,1.85450386,0.01944553,0.93881516
-5.26163082,3.16969136,0.39037199,0.00000000,0.60696489,1.86475649,0.02015966,0.93639920
-5.25562781,3.17966042,0.39779625,0.00000000,0.61188201,1.87312250,0.02084965,0.93136906
-5.24962481,3.18701212,0.40606877,0.00000000,0.61796429,1.87944316,0.02151155,0.92369651
-5.24362181,3.19159322,0.41511135,0.00000000,0.62514515,1.88362033,0.02214236,0.91340748
-5.23761881,3.19336123,0.42484769,0.00000000,0.63337221,1.88562202,0.02274004,0.90058203
-5.23161581,3.19238900,0.43520589,0.00000000,0.64260937,1.88548599,0.02330338,0.88535324
-5.22561281,3.18886616,0.44612046,0.00000000,0.65283850,1.88332140,0.02383196,0.86790492
-5.21960980,3.18309726,0.45753398,0.00000000,0.66406061,1.87930814,0.02432601,0.84846829
-5.21360680,3.17549672,0.46939826,0.00000000,0.67629662,1.87369400,0.02478629,0.82731766
-5.20760380,3.16658061,0.48167503,0.00000000,0.68958746,1.86678976,0.02521396,0.80476526
-5.20160080,3.15695564,0.49433617,0.00000000,0.70399378,1.85896231,0.02561042,0.78115530
-5.19559780,3.14730576,0.50736351,0.00000000,0.71959508,1.85062617,0.02597721,0.75685755
-5.18959480,3.13837680,0.52074832,0.00000000,0.73648825,1.84223379,0.02631588,0.73226049
-5.18359180,3.13095972,0.53449047,0.00000000,0.75478562,1.83426500,0.02662793,0.70776421
-5.17758879,3.12587309,0.54859742,0.00000000,0.77461242,1.82721597,0.02691469,0.68377334
-5.17158579,3.12394522,0.56308311,0.00000000,0.79610374,1.82158821,0.02717739,0.66069000
-5.16558279,3.12599653,0.57796670,0.00000000,0.81940083,1.81787792,0.02741703,0.63890696
-5.15957979,3.13282241,0.59327146,0.00000000,0.84464701,1.81656597,0.02763449,0.61880112
-5.15357679,3.14517701,0.60902355,0.00000000,0.87198293,1.81810872,0.02783052,0.60072729
-5.14757379,3.16375804,0.62525099,0.00000000,0.90154142,1.82292990,0.02800580,0.58501242
-5.14157079,3.18919263,0.64198252,0.00000000,0.93344195,1.83141342,0.02816096,0.57195016
-5.13556778,3.22202428,0.65924664,0.00000000,0.96778465,1.84389723,0.02829666,0.56179585
-5.12956478,3.26270074,0.67707049,0.00000000,1.00464426,1.86066794,0.02841360,0.55476190
-5.12356178,3.31156283,0.69547872,0.00000000,1.04406389,1.88195617,0.02851255,0.55101353
-5.11755878,3.36883390,0.71449225,0.00000000,1.08604898,1.90793235,0.02859430,0.55066494
-5.11155578,3.43461003,0.73412678,0.00000000,1.13056151,1.93870283,0.02865969,0.55377597
-5.10555278,3.50885105,0.75439120,0.00000000,1.17751492,1.97430615,0.02870950,0.56034918
-5.09954977,3.59137240,0.77528572,0.00000000,1.22676974,2.01470949,0.02874440,0.57032764
-5.09354677,3.68183824,0.79679991,0.00000000,1.27813044,2.05980524,0.02876483,0.58359348
-5.08754377,3.77975631,0.81891059,0.00000000,1.33134372,2.10940788,0.02877091,0.59996730
-5.08154077,3.88447500,0.84157980,0.00000000,1.38609845,2.16325144,0.02876234,0.61920874
-5.07553777,3.99518344,0.86475283,0.00000000,1.44202753,2.22098780,0.02873829,0.64101823
-5.06953477,4.11091511,0.88835658,0.00000000,1.49871193,2.28218633,0.02869733,0.66504032
-5.06353177,4.23055594,0.91229847,0.00000000,1.55568690,2.34633523,0.02863738,0.69086837
-5.05752876,4.35285720,0.93646586,0.00000000,1.61245042,2.41284505,0.02855571,0.71805102
-5.05152576,4.47645377,0.96072636,0.00000000,1.66847377,2.48105472,0.02844897,0.74610027
-5.04552276,4.59988789,0.98492904,0.00000000,1.72321412,2.55024041,0.02831327,0.77450104
-5.03951976,4.72163828,1.00890664,0.00000000,1.77612863,2.61962741,0.02814433,0.80272227
-5.03351676,4.84015408,1.03247873,0.00000000,1.82668976,2.68840485,0.02793761,0.83022909
-5.02751376,4.95389296,1.05545595,0.00000000,1.87440121,2.75574315,0.02768858,0.85649586
-5.02151076,5.06136198,1.07764505,0.00000000,1.91881377,2.82081379,0.02739294,0.88101956
-5.01550775,5.16115986,1.09885453,0.00000000,1.95954059,2.88281060,0.02704684,0.90333320
-5.00950475,5.25201896,1.11890081,0.00000000,1.99627085,2.94097191,0.02664721,0.92301854
-5.00350175,5.33284487,1.13761448,0.00000000,2.02878143,2.99460260,0.02619193,0.93971778
-4.99749875,5.40275189,1.15484630,0.00000000,2.05694579,3.04309491,0.02568011,0.95314354
-4.99149575,5.46109237,1.17047269,0.00000000,2.08073941,3.08594704,0.02511224,0.96308685
-4.98549275,5.50747824,1.18440038,0.00000000,2.10024154,3.12277862,0.02449033,0.96942254
-4.97948974,5.54179344,1.19656978,0.00000000,2.11563292,3.15334189,0.02381795,0.97211195
-4.97348674,5.56419611,1.20695706,0.00000000,2.12718931,3.17752821,0.02310023,0.97120265
-4.96748374,5.57511018,1.21557452,0.00000000,2.13527101,3.19536915,0.02234382,0.96682520
-4.96148074,5.57520641,1.22246936,0.00000000,2.14030865,3.20703211,0.02155670,0.95918705
-4.95547774,5.56537333,1.22772076,0.00000000,2.14278582,3.21281044,0.02074799,0.94856389
-4.94947474,5.54667944,1.23143540,0.00000000,2.14321904,3.21310859,0.01992773,0.93528862
-4.94347174,5.52032814,1.23374167,0.00000000,2.14213606,3.20842276,0.01910650,0.91973874
-4.93746873,5.48760754,1.23478277,0.00000000,2.14005337,3.19931813,0.01829518,0.90232245
-4.93146573,5.44983744,1.23470912,0.00000000,2.13745379,3.18640376,0.01750452,0.88346424
-4.92546273,5.40831602,1.23367051,0.00000000,2.13476533,3.17030626,0.01674488,0.86359055
-4.91945973,5.36426884,1.23180833,0.00000000,2.13234222,3.15164381,0.01602582,0.84311611
-4.91345673,5.31880244,1.22924841,0.00000000,2.13044895,3.13100162,0.01535589,0.82243164
-4.90745373,5.27286506,1.22609479,0.00000000,2.12924822,3.10891008,0.01474229,0.80189321
-4.90145073,5.22721586,1.22242487,0.00000000,2.12879332,3.08582673,0.01419073,0.78181388
-4.89544772,5.18240449,1.21828610,0.00000000,2.12902537,3.06212286,0.01370527,0.76245765
-4.88944472,5.13876139,1.21369449,0.00000000,2.12977574,3.03807516,0.01328821,0.74403607
-4.88344172,5.09639940,1.20863500,0.00000000,2.13077337,3.01386290,0.01294008,0.72670728
-4.87743872,5.05522605,1.20306380,0.00000000,2.13165699,2.98957039,0.01265970,0.71057753
-4.87143572,5.01496572,1.19691222,0.00000000,2.13199147,2.96519449,0.01244427,0.69570478
-4.86543272,4.97519023,1.19009218,0.00000000,2.13128780,2.94065645,0.01228948,0.68210406
-4.85942971,4.93535586,1.18250285,0.00000000,2.12902565,2.91581725,0.01218973,0.66975418
-4.85342671,4.89484476,1.17403800,0.00000000,2.12467761,2.89049540,0.01213839,0.65860519
-4.84742371,4.85300829,1.16459376,0.00000000,2.11773378,2.86448600,0.01212795,0.64858630
-4.84142071,4.80920987,1.15407614,0.00000000,2.10772580,2.83757991,0.01215037,0.63961352
-4.83541771,4.76286515,1.14240814,0.00000000,2.09424905,2.80958194,0.01219731,0.63159677
-4.82941471,4.71347729,1.12953571,0.00000000,2.07698192,2.78032686,0.01226038,0.62444598
-4.82341171,4.66066577,1.11543249,0.00000000,2.05570146,2.74969260,0.01233136,0.61807604
-4.81740870,4.60418737,1.10010297,0.00000000,2.03029446,2.71760988,0.01240248,0.61241023
-4.81140570,4.54394864,1.08358382,0.00000000,2.00076368,2.68406791,0.01246655,0.60738225
-4.80540270,4.48000960,1.06594350,0.00000000,1.96722884,2.64911621,0.01251713,0.60293677
-4.79939970,4.41257904,1.04728018,0.00000000,1.92992260,2.61286248,0.01254865,0.59902871
-4.79339670,4.34200220,1.02771803,0.00000000,1.88918162,2.57546727,0.01255648,0.59562143
-4.78739370,4.26874201,1.00740236,0.00000000,1.84543348,2.53713578,0.01253699,0.59268422
-4.78139070,4.19335549,0.98649368,0.00000000,1.79918001,2.49810771,0.01248754,0.59018915
-4.77538769,4.11646703,0.96516139,0.00000000,1.75097806,2.45864597,0.01240645,0.58810800
-4.76938469,4.03874023,0.94357720,0.00000000,1.70141870,2.41902508,0.01229296,0.58640923
-4.76338169,3.96085011,0.92190891,0.00000000,1.65110584,2.37952010,0.01214714,0.58505545
-4.75737869,3.88345717,0.90031474,0.00000000,1.60063542,2.34039663,0.01196980,0.58400161
-4.75137569,3.80718457,0.87893868,0.00000000,1.55057595,2.30190254,0.01176240,0.58319395
-4.74537269,3.73259928,0.85790687,0.00000000,1.50145130,2.26426166,0.01152692,0.58256987
-4.73936968,3.66019778,0.83732530,0.00000000,1.45372642,2.22766946,0.01126579,0.58205866
-4.73336668,3.59039636,0.81727881,0.00000000,1.40779634,2.19229077,0.01098173,0.58158300
-4.72736368,3.52352595,0.79783127,0.00000000,1.36397866,2.15825920,0.01067772,0.58106106
-4.72136068,3.45983075,0.77902688,0.00000000,1.32250973,2.12567779,0.01035686,0.58040897
-4.71535768,3.39947024,0.76089228,0.00000000,1.28354417,2.09462063,0.01002234,0.57954358
-4.70935468,3.34252346,0.74343938,0.00000000,1.24715751,2.06513480,0.00967739,0.57838504
-4.70335168,3.28899493,0.72666846,0.00000000,1.21335157,2.03724227,0.00932518,0.57685916
-4.69734867,3.23882149,0.71057143,0.00000000,1.18206197,2.01094146,0.00896888,0.57489941
-4.69134567,3.19187924,0.69513494,0.00000000,1.15316727,1.98620829,0.00861154,0.57244824
-4.68534267,3.14799051,0.68034319,0.00000000,1.12649931,1.96299652,0.00825619,0.56945786
-4.67933967,3.10693051,0.66618038,0.00000000,1.10185399,1.94123780,0.00790574,0.56589045
-4.67333667,3.06843377,0.65263254,0.00000000,1.07900236,1.92084145,0.00756304,0.56171774
-4.66733367,3.03220075,0.63968898,0.00000000,1.05770132,1.90169444,0.00723089,0.55692032
-4.66133067,2.99790482,0.62734327,0.00000000,1.03770396,1.88366203,0.00691202,0.55148657
-4.65532766,2.96520026,0.61559381,0.00000000,1.01876902,1.86658958,0.00660913,0.54541165
-4.64932466,2.93373152,0.60444422,0.00000000,1.00066946,1.85030571,0.00632485,0.53869649
-4.64332166,2.90314412,0.59390353,0.00000000,0.98320010,1.83462733,0.00606181,0.53134718
-4.63731866,2.87309730,0.58398638,0.00000000,0.96618404,1.81936645,0.00582258,0.52337469
-4.63131566,2.84327823,0.57471318,0.00000000,0.94947806,1.80433891,0.00560972,0.51479511
-4.62531266,2.81341748,0.56611043,0.00000000,0.93297678,1.78937440,0.00542571,0.50563033
-4.61930965,2.78330497,0.55821097,0.00000000,0.91661560,1.77432775,0.00527297,0.49590927
-4.61330665,2.75280569,0.55105439,0.00000000,0.90037236,1.75909039,0.00515384,0.48566940
-4.60730365,2.72187413,0.54468721,0.00000000,0.88426779,1.74360147,0.00507052,0.47495844
-4.60130065,2.69056623,0.53916301,0.00000000,0.86836450,1.72785782,0.00502504,0.46383616
-4.59529765,2.65904798,0.53454220,0.00000000,0.85276470,1.71192178,0.00501918,0.45237589
-4.58929465,2.62759960,0.53089144,0.00000000,0.83760654,1.69592633,0.00505448,0.44066572
-4.58329165,2.59661466,0.52828253,0.00000000,0.82305927,1.68007687,0.00513210,0.42880909
-4.57728864,2.56659375,0.52679091,0.00000000,0.80931710,1.66464933,0.00525278,0.41692461
-4.57128564,2.53813261,0.52649355,0.00000000,0.79659225,1.64998454,0.00541678,0.40514511
-4.56528264,2.51190513,0.52746651,0.00000000,0.78510712,1.63647896,0.00562379,0.39361577
-4.55927964,2.48864183,0.52978214,0.00000000,0.77508613,1.62457219,0.00587288,0.38249139
-4.55327664,2.46910496,0.53350620,0.00000000,0.76674730,1.61473208,0.00616241,0.37193289
-4.54727364,2.45406140,0.53869502,0.00000000,0.76029423,1.60743805,0.00649001,0.36210313
-4.54127064,2.44425498,0.54539297,0.00000000,0.75590855,1.60316388,0.00685258,0.35316225
-4.53526763,2.44037960,0.55363047,0.00000000,0.75374336,1.60236066,0.00724620,0.34526278
-4.52926463,2.44305467,0.56342271,0.00000000,0.75391791,1.60544128,0.00766623,0.33854465
-4.52326163,2.45280423,0.57476919,0.00000000,0.75651379,1.61276696,0.00810731,0.33313044
-4.51725863,2.47004079,0.58765433,0.00000000,0.76157268,1.62463691,0.00856342,0.32912101
-4.51125563,2.49505460,0.60204898,0.00000000,0.76909590,1.64128122,0.00902800,0.32659175
-4.50525263,2.52800865,0.61791288,0.00000000,0.77904557,1.66285762,0.00949407,0.32558961
-4.49924962,2.56893958,0.63519790,0.00000000,0.79134735,1.68945168,0.00995434,0.32613097
-4.49324662,2.61776375,0.65385188,0.00000000,0.80589455,1.72108047,0.01040140,0.32820059
-4.48724362,2.67428808,0.67382269,0.00000000,0.82255326,1.75769892,0.01082791,0.33175146
-4.48124062,2.73822439,0.69506232,0.00000000,0.84116829,1.79920833,0.01122673,0.33670572
-4.47523762,2.80920608,0.71753059,0.00000000,0.86156943,1.84546609,0.01159118,0.34295656
-4.46923462,2.88680600,0.74119809,0.00000000,0.88357782,1.89629573,0.01191514,0.35037092
-4.46323162,2.97055407,0.76604819,0.00000000,0.90701196,1.95149659,0.01219328,0.35879309
-4.45722861,3.05995356,0.79207774,0.00000000,0.93169315,2.01085205,0.01242117,0.36804888
-4.45122561,3.15449506,0.81929640,0.00000000,0.95745006,2.07413597,0.01259544,0.37795038
-4.44522261,3.25366737,0.84772435,0.00000000,0.98412236,2.14111671,0.01271385,0.38830102
-4.43921961,3.35696485,0.87738867,0.00000000,1.01156315,2.21155861,0.01277533,0.39890094
-4.43321661,3.46389115,0.90831822,0.00000000,1.03964036,2.28522086,0.01278008,0.40955235
-4.42721361,3.57395947,0.94053751,0.00000000,1.06823699,2.36185408,0.01272947,0.42006485
-4.42121061,3.68668968,0.97405965,0.00000000,1.09725040,2.44119493,0.01262605,0.43026045
-4.41520760,3.80160312,1.00887893,0.00000000,1.12659082,2.52295945,0.01247349,0.43997823
-4.40920460,3.91821568,1.04496338,0.00000000,1.15617914,2.60683569,0.01227639,0.44907844
-4.40320160,4.03603016,1.08224776,0.00000000,1.18594426,2.69247654,0.01204022,0.45744588
-4.39719860,4.15452876,1.12062742,0.00000000,1.21582025,2.77949328,0.01177113,0.46499257
-4.39119560,4.27316645,1.15995345,0.00000000,1.24574334,2.86745068,0.01147577,0.47165943
-4.38519260,4.39136595,1.20002941,0.00000000,1.27564902,2.95586409,0.01116112,0.47741701
-4.37918959,4.50851473,1.24061002,0.00000000,1.30546931,3.04419892,0.01083430,0.48226523
-4.37318659,4.62396446,1.28140173,0.00000000,1.33513031,3.13187268,0.01050239,0.48623200
-4.36718359,4.73703278,1.32206550,0.00000000,1.36455004,3.21825967,0.01017223,0.48937090
-4.36118059,4.84700743,1.36222153,0.00000000,1.39363667,3.30269792,0.00985029,0.49175786
-4.35517759,4.95315223,1.40145582,0.00000000,1.42228697,3.38449829,0.00954250,0.49348694
-4.34917459,5.05471465,1.43932837,0.00000000,1.45038516,3.46295502,0.00925412,0.49466552
-4.34317159,5.15093430,1.47538255,0.00000000,1.47780194,3.53735731,0.00898964,0.49540878
-4.33716858,5.24105180,1.50915542,0.00000000,1.50439393,3.60700126,0.00875271,0.49583405
-4.33116558,5.32431757,1.54018844,0.00000000,1.53000316,3.67120157,0.00854606,0.49605489
-4.32516258,5.40000011,1.56803821,0.00000000,1.55445702,3.72930254,0.00837149,0.49617543
-4.31915958,5.46739342,1.59228687,0.00000000,1.57756842,3.78068801,0.00822985,0.49628512
-4.31315658,5.52582353,1.61255173,0.00000000,1.59913644,3.82478975,0.00812106,0.49645402
-4.30715358,5.57465414,1.62849393,0.00000000,1.61894734,3.86109451,0.00804415,0.49672909
