energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.84992496,2.13897410,0.32362215,0.52793565,0.00298369,0.50515021,0.02503558,0.57736079,0.72558631,0.44255974
-5.84392196,2.19436380,0.32223082,0.53552033,0.00290869,0.52686361,0.02590066,0.58632882,0.74955500,0.45871601
-5.83791896,2.24865901,0.32074586,0.54146345,0.00282115,0.54973153,0.02679166,0.59379691,0.77477286,0.47564875
-5.83191596,2.30141570,0.31912203,0.54582855,0.00272271,0.57355130,0.02770449,0.59966010,0.80102457,0.49316335
-5.82591296,2.35230088,0.31733074,0.54872216,0.00261521,0.59812809,0.02863438,0.60386144,0.82810158,0.51107772
-5.81990995,2.40110802,0.31536464,0.55029101,0.00250061,0.62328122,0.02957595,0.60639679,0.85581200,0.52922809
-5.81390695,2.44776790,0.31324111,0.55071784,0.00238094,0.64885011,0.03052302,0.60731778,0.88399000,0.54747412
-5.80790395,2.49235452,0.31100461,0.55021608,0.00225824,0.67469942,0.03146861,0.60673262,0.91250400,0.56570339
-5.80190095,2.53508546,0.30872752,0.54902358,0.00213451,0.70072318,0.03240487,0.60480492,0.94126337,0.58383472
-5.79589795,2.57631699,0.30650989,0.54739568,0.00201163,0.72684750,0.03332305,0.60175059,0.97022316,0.60182030
-5.78989495,2.61653365,0.30447776,0.54559810,0.00189135,0.75303180,0.03421352,0.59783280,0.99938668,0.61964632
-5.78389195,2.65633279,0.30278050,0.54389972,0.00177520,0.77926807,0.03506587,0.59335557,1.02880549,0.63733203
-5.77788894,2.69640441,0.30158708,0.54256578,0.00166454,0.80557843,0.03586907,0.58865587,1.05857686,0.65492708
-5.77188594,2.73750700,0.30108162,0.54185159,0.00156047,0.83201062,0.03661170,0.58409497,1.08883849,0.67250722
-5.76588294,2.78044000,0.30145834,0.54199695,0.00146388,0.85863177,0.03728225,0.58004892,1.11976078,0.69016836
-5.75987994,2.82601386,0.30291617,0.54322154,0.00137541,0.88552051,0.03786946,0.57689886,1.15153675,0.70801932
-5.75387694,2.87501871,0.30565308,0.54572120,0.00129553,0.91275785,0.03836280,0.57502117,1.18437012,0.72617338
-5.74787394,2.92819260,0.30986053,0.54966512,0.00122450,0.94041725,0.03875287,0.57477788,1.21846197,0.74473917
-5.74187094,2.98619053,0.31571798,0.55519400,0.00116241,0.96855428,0.03903185,0.57650752,1.25399673,0.76381114
-5.73586793,3.04955530,0.32338767,0.56241891,0.00110925,0.99719675,0.03919395,0.58051653,1.29112810,0.78346032
-5.72986493,3.11869146,0.33300978,0.57142085,0.00106489,1.02633561,0.03923578,0.58707151,1.32996579,0.80372577
-5.72386193,3.19384323,0.34469802,0.58225080,0.00102915,1.05591750,0.03915667,0.59639224,1.37056373,0.82460722
-5.71785893,3.27507743,0.35853570,0.59493008,0.00100180,1.08583934,0.03895883,0.60864580,1.41291056,0.84605947
-5.71185593,3.36227220,0.37457231,0.60945101,0.00098259,1.11594565,0.03864749,0.62394156,1.45692304,0.86798892
-5.70585293,3.45511210,0.39282070,0.62577759,0.00097127,1.14602869,0.03823083,0.64232736,1.50244282,0.89025255
-5.69984992,3.55308990,0.41325476,0.64384637,0.00096761,1.17583188,0.03771978,0.66378683,1.54923699,0.91265956
-5.69384692,3.65551528,0.43580783,0.66356718,0.00097139,1.20505633,0.03712774,0.68823784,1.59700242,0.93497569
-5.68784392,3.76153010,0.46037166,0.68482411,0.00098241,1.23337037,0.03647013,0.71553223,1.64537391,0.95693020
-5.68184092,3.87012990,0.48679613,0.70747645,0.00100047,1.26042166,0.03576384,0.74545684,1.69393575,0.97822510
-5.67583792,3.98019084,0.51488975,0.73135997,0.00102540,1.28585138,0.03502667,0.77773587,1.74223617,0.99854637
-5.66983492,4.09050097,0.54442093,0.75628835,0.00105700,1.30930968,0.03427663,0.81203466,1.78980393,1.01757654
-5.66383192,4.19979482,0.57512019,0.78205520,0.00109507,1.33047162,0.03353131,0.84796476,1.83616621,1.03500799
-5.65782891,4.30678972,0.60668330,0.80843649,0.00113937,1.34905272,0.03280722,0.88509056,1.88086683,1.05055632
-5.65182591,4.41022248,0.63877536,0.83519351,0.00118964,1.36482309,0.03211925,0.92293705,1.92348372,1.06397302
-5.64582291,4.50888487,0.67103591,0.86207653,0.00124556,1.37761948,0.03148010,0.96099897,1.96364471,1.07505671
-5.63981991,4.60165646,0.70308499,0.88882898,0.00130680,1.38735428,0.03089996,0.99875095,2.00104071,1.08366242
-5.63381691,4.68753341,0.73453003,0.91519205,0.00137293,1.39402099,0.03038619,1.03565848,2.03543552,1.08970827
-5.62781391,4.76565214,0.76497360,0.94090975,0.00144353,1.39769579,0.02994324,1.07118956,2.06667167,1.09317918
-5.62181091,4.83530683,0.79402164,0.96573401,0.00151812,1.39853487,0.02957262,1.10482655,2.09467205,1.09412747
-5.61580790,4.89596027,0.82129219,0.98942982,0.00159618,1.39676779,0.02927301,1.13607788,2.11943703,1.09267017
-5.60980490,4.94724764,0.84642412,1.01177997,0.00167719,1.39268703,0.02904056,1.16448934,2.14103747,1.08898328
-5.60380190,4.98897333,0.86908579,1.03258926,0.00176061,1.38663427,0.02886919,1.18965445,2.15960391,1.08329329
-5.59779890,5.02110114,0.88898310,1.05168789,0.00184589,1.37898415,0.02875099,1.21122355,2.17531254,1.07586629
-5.59179590,5.04373862,0.90586691,1.06893389,0.00193249,1.37012644,0.02867673,1.22891127,2.18836894,1.06699545
-5.58579290,5.05711656,0.91953917,1.08421436,0.00201987,1.36044740,0.02863628,1.24250208,2.19899039,1.05698740
-5.57978989,5.06156475,0.92985786,1.09744552,0.00210750,1.35031149,0.02861915,1.25185374,2.20738795,1.04614828
-5.57378689,5.05748564,0.93674030,1.10857166,0.00219486,1.34004440,0.02861488,1.25689848,2.21374923,1.03477022
-5.56778389,5.04532722,0.94016477,1.11756293,0.00228141,1.32991817,0.02861346,1.25764198,2.21822306,1.02311887
-5.56178089,5.02555684,0.94017040,1.12441230,0.00236661,1.32013939,0.02860569,1.25416015,2.22090687,1.01142272
-5.55577789,4.99863734,0.93685534,1.12913202,0.00244989,1.31084089,0.02858345,1.24659402,2.22183755,0.99986460
-5.54977489,4.96500700,0.93037325,1.13174975,0.00253067,1.30207740,0.02853990,1.23514299,2.22098648,0.98857583
-5.54377189,4.92506429,0.92092845,1.13230481,0.00260833,1.29382542,0.02846961,1.22005686,2.21825896,0.97763320
-5.53776888,4.87915846,0.90876982,1.13084506,0.00268218,1.28598713,0.02836867,1.20162699,2.21349810,0.96705893
-5.53176588,4.82758627,0.89418377,1.12742444,0.00275153,1.27839816,0.02823466,1.18017719,2.20649316,0.95682341
-5.52576288,4.77059524,0.87748671,1.12210178,0.00281562,1.27083869,0.02806667,1.15605462,2.19699172,0.94685067
-5.51975988,4.70839293,0.85901716,1.11494086,0.00287368,1.26304731,0.02786520,1.12962133,2.18471510,0.93702603
-5.51375688,4.64116172,0.83912794,1.10601189,0.00292491,1.25473679,0.02763210,1.10124656,2.16937622,0.92720558
-5.50775388,4.56907794,0.81817861,1.09539431,0.00296853,1.24561088,0.02737048,1.07130019,2.15069884,0.91722695
-5.50175088,4.49233412,0.79652845,1.08318075,0.00300378,1.23538139,0.02708458,1.04014752,2.12843712,0.90692071
-5.49574787,4.41116264,0.77453004,1.06948192,0.00302996,1.22378446,0.02677966,1.00814527,2.10239436,0.89612180
-5.48974487,4.32585905,0.75252359,1.05443187,0.00304645,1.21059538,0.02646191,0.97563892,2.07243997,0.88468043
-5.48374187,4.23680337,0.73083205,1.03819324,0.00305276,1.19564109,0.02613830,0.94296110,2.03852350,0.87247193
-5.47773887,4.14447747,0.70975692,1.02096190,0.00304853,1.17880986,0.02581649,0.91043080,2.00068514,0.85940487
-5.47173587,4.04947722,0.68957476,1.00297051,0.00303356,1.16005775,0.02550467,0.87835314,1.95906192,0.84542737
-5.46573287,3.95251799,0.67053429,0.98449039,0.00300785,1.13941153,0.02521143,0.84701939,1.91388929,0.83053108
-5.45972986,3.85443273,0.65285398,0.96583136,0.00297156,1.11696808,0.02494557,0.81670684,1.86549809,0.81475278
-5.45372686,3.75616230,0.63672008,0.94733920,0.00292506,1.09289045,0.02471597,0.78767833,1.81430683,0.79817360
-5.44772386,3.65873803,0.62228504,0.92939060,0.00286890,1.06740077,0.02453134,0.76018124,1.76080993,0.78091591
-5.44172086,3.56325714,0.60966625,0.91238557,0.00280380,1.04077064,0.02440003,0.73444571,1.70556244,0.76313812
-5.43571786,3.47085216,0.59894519,0.89673757,0.00273060,1.01330943,0.02432981,0.71068219,1.64916202,0.74502779
-5.42971486,3.38265569,0.59016697,0.88286155,0.00265030,0.98535126,0.02432761,0.68907824,1.59222923,0.72679327
-5.42371186,3.29976238,0.58334044,0.87116061,0.00256394,0.95724136,0.02439934,0.66979489,1.53538714,0.70865458
-5.41770885,3.22319014,0.57843882,0.86201178,0.00247264,0.92932246,0.02454964,0.65296268,1.47924119,0.69083382
-5.41170585,3.15384257,0.57540107,0.85575164,0.00237752,0.90192195,0.02478174,0.63867772,1.42436041,0.67354575
-5.40570285,3.09247480,0.57413400,0.85266261,0.00227968,0.87534034,0.02509729,0.62699810,1.37126082,0.65698891
-5.39969985,3.03966444,0.57451525,0.85296050,0.00218016,0.84984164,0.02549624,0.61794093,1.32039169,0.64133777
-5.39369685,2.99578943,0.57639704,0.85678429,0.00207993,0.82564588,0.02597686,0.61148046,1.27212530,0.62673637
-5.38769385,2.96101378,0.57961073,0.86418840,0.00197987,0.80292412,0.02653569,0.60754726,1.22675033,0.61329345
-5.38169085,2.93528208,0.58397206,0.87513817,0.00188072,0.78179598,0.02716760,0.60602900,1.18446916,0.60107958
-5.37568784,2.91832301,0.58928686,0.88950873,0.00178315,0.76232963,0.02786597,0.60677254,1.14539886,0.59012606
-5.36968484,2.90966149,0.59535712,0.90708736,0.00168766,0.74454410,0.02862279,0.60958772,1.10957546,0.58042579
-5.36368184,2.90863885,0.60198705,0.92757932,0.00159469,0.72841359,0.02942893,0.61425233,1.07696121,0.57193585
-5.35767884,2.91443984,0.60898896,0.95061678,0.00150453,0.71387329,0.03027432,0.62051845,1.04745405,0.56458150
-5.35167584,2.92612482,0.61618862,0.97577057,0.00141741,0.70082650,0.03114824,0.62811961,1.02089866,0.55826154
-5.34567284,2.94266560,0.62342985,1.00256396,0.00133349,0.68915229,0.03203959,0.63677852,0.99709836,0.55285439
-5.33966983,2.96298286,0.63057820,1.03048796,0.00125287,0.67871347,0.03293711,0.64621507,0.97582724,0.54822479
-5.33366683,2.98598332,0.63752330,1.05901734,0.00117559,0.66936421,0.03382966,0.65615402,0.95684169,0.54423047
-5.32766383,3.01059484,0.64418015,1.08762654,0.00110170,0.66095713,0.03470637,0.66633227,0.93989101,0.54072868
-5.32166083,3.03579787,0.65048895,1.11580489,0.00103120,0.65334931,0.03555690,0.67650503,0.92472648,0.53758204
-5.31565783,3.06065187,0.65641371,1.14307028,0.00096411,0.64640718,0.03637150,0.68645102,0.91110868,0.53466362
-5.30965483,3.08431585,0.66193971,1.16898093,0.00090044,0.64001007,0.03714116,0.69597609,0.89881294,0.53186082
-5.30365183,3.10606239,0.66706998,1.19314469,0.00084020,0.63405226,0.03785763,0.70491543,0.88763277,0.52907820
-5.29764882,3.12528509,0.67182104,1.21522573,0.00078342,0.62844387,0.03851351,0.71313426,0.87738152,0.52623895
-5.29164582,3.14149958,0.67621818,1.23494851,0.00073011,0.62311029,0.03910220,0.72052704,0.86789233,0.52328519
-5.28564282,3.15433890,0.68029056,1.25209904,0.00068027,0.61799083,0.03961791,0.72701541,0.85901678,0.52017714
-5.27963982,3.16354398,0.68406639,1.26652381,0.00063392,0.61303631,0.04005563,0.73254504,0.85062247,0.51689131
-5.27363682,3.16895051,0.68756861,1.27812664,0.00059104,0.60820630,0.04041110,0.73708176,0.84258993,0.51341799
-5.26763382,3.17047344,0.69081113,1.28686391,0.00055159,0.60346599,0.04068080,0.74060718,0.83480925,0.50975814
-5.26163082,3.16809044,0.69379592,1.29273881,0.00051551,0.59878308,0.04086191,0.74311419,0.82717664,0.50592011
-5.25562781,3.16182557,0.69651116,1.29579501,0.00048270,0.59412493,0.04095233,0.74460274,0.81959138,0.50191626
-5.24962481,3.15173451,0.69893034,1.29611033,0.00045305,0.58945612,0.04095069,0.74507597,0.81195326,0.49775983
-5.24362181,3.13789202,0.70101253,1.29379095,0.00042639,0.58473660,0.04085640,0.74453722,0.80416076,0.49346220
-5.23761881,3.12038266,0.70270364,1.28896636,0.00040253,0.57992058,0.04066965,0.74298792,0.79611006,0.48903074
-5.23161581,3.09929502,0.70393861,1.28178561,0.00038128,0.57495618,0.04039151,0.74042646,0.78769494,0.48446727
-5.22561281,3.07471972,0.70464431,1.27241471,0.00036238,0.56978578,0.04002399,0.73684827,0.77880752,0.47976727
-5.21960980,3.04675107,0.70474315,1.26103544,0.00034558,0.56434715,0.03957004,0.73224685,0.76933987,0.47491977
-5.21360680,3.01549188,0.70415690,1.24784543,0.00033063,0.55857517,0.03903365,0.72661586,0.75918634,0.46990795
-5.20760380,2.98106112,0.70281081,1.23305922,0.00031727,0.55240405,0.03841983,0.71995194,0.74824642,0.46471030
-5.20160080,2.94360335,0.70063757,1.21691028,0.00030522,0.54576998,0.03773465,0.71225819,0.73642817,0.45930219
-5.19559780,2.90329942,0.69758108,1.19965329,0.00029426,0.53861389,0.03698520,0.70354805,0.72365180,0.45365784
-5.18959480,2.86037726,0.69359972,1.18156677,0.00028414,0.53088437,0.03617953,0.69384924,0.70985345,0.44775238
-5.18359180,2.81512217,0.68866913,1.16295526,0.00027467,0.52254045,0.03532656,0.68320770,0.69498890,0.44156401
-5.17758879,2.76788569,0.68278428,1.14415110,0.00026567,0.51355414,0.03443601,0.67169107,0.67903701,0.43507598
-5.17158579,2.71909241,0.67596083,1.12551520,0.00025699,0.50391269,0.03351823,0.65939171,0.66200289,0.42827837
-5.16558279,2.66924421,0.66823573,1.10743688,0.00024852,0.49362032,0.03258405,0.64642890,0.64392043,0.42116952
-5.15957979,2.61892169,0.65966714,1.09033236,0.00024018,0.48269949,0.03164463,0.63295019,0.62485431,0.41375712
-5.15357679,2.56878239,0.65033356,1.07464207,0.00023193,0.47119159,0.03071126,0.61913181,0.60490115,0.40605881
-5.14757379,2.51955605,0.64033251,1.06082660,0.00022375,0.45915703,0.02979523,0.60517800,0.58418991,0.39810239
-5.14157079,2.47203686,0.62977855,1.04936152,0.00021567,0.44667475,0.02890762,0.59131932,0.56288135,0.38992562
-5.13556778,2.42707299,0.61880098,1.04073118,0.00020774,0.43384116,0.02805918,0.57780993,0.54116652,0.38157560
-5.12956478,2.38555380,0.60754118,1.03542159,0.00020001,0.42076850,0.02726015,0.56492395,0.51926434,0.37310793
-5.12356178,2.34839502,0.59614972,1.03391270,0.00019258,0.40758281,0.02652019,0.55295091,0.49741820,0.36458546
-5.11755878,2.31652244,0.58478335,1.03667020,0.00018557,0.39442133,0.02584823,0.54219049,0.47589161,0.35607706
-5.11155578,2.29085433,0.57360197,1.04413713,0.00017908,0.38142964,0.02525239,0.53294655,0.45496309,0.34765606
-5.10555278,2.27228313,0.56276544,1.05672535,0.00017325,0.36875845,0.02473991,0.52552075,0.43492026,0.33939872
-5.09954977,2.26165660,0.55243055,1.07480707,0.00016819,0.35656019,0.02431709,0.52020572,0.41605328,0.33138270
-5.09354677,2.25975876,0.54274792,1.09870661,0.00016405,0.34498540,0.02398920,0.51727803,0.39864788,0.32368541
-5.08754377,2.26729086,0.53385899,1.12869225,0.00016092,0.33417910,0.02376041,0.51699102,0.38297804,0.31638251
-5.08154077,2.28485253,0.52589295,1.16496842,0.00015894,0.32427710,0.02363375,0.51956781,0.36929858,0.30954631
-5.07553777,2.31292332,0.51896381,1.20766809,0.00015819,0.31540236,0.02361100,0.52519432,0.35783782,0.30324425
-5.06953477,2.35184487,0.51316747,1.25684547,0.00015874,0.30766157,0.02369263,0.53401274,0.34879057,0.29753740
-5.06353177,2.40180398,0.50857884,1.31246906,0.00016066,0.30114192,0.02387769,0.54611550,0.34231161,0.29247892
-5.05752876,2.46281689,0.50524916,1.37441510,0.00016398,0.29590814,0.02416374,0.56153983,0.33850994,0.28811258
-5.05152576,2.53471525,0.50320346,1.44246160,0.00016871,0.29200003,0.02454674,0.58026324,0.33744398,0.28447131
-5.04552276,2.61713433,0.50243841,1.51628324,0.00017484,0.28943045,0.02502104,0.60219993,0.33911793,0.28157579
-5.03951976,2.70950410,0.50292056,1.59544728,0.00018231,0.28818391,0.02557927,0.62719848,0.34347939,0.27943315
-5.03351676,2.81104388,0.50458524,1.67941104,0.00019105,0.28821585,0.02621243,0.65504085,0.35041850,0.27803589
-5.02751376,2.92076147,0.50733610,1.76752124,0.00020097,0.28945272,0.02690986,0.68544298,0.35976864,0.27736099
-5.02151076,3.03745727,0.51104565,1.85901569,0.00021195,0.29179283,0.02765944,0.71805708,0.37130873,0.27736937
-5.01550775,3.15973430,0.51555678,1.95302781,0.00022382,0.29510816,0.02844769,0.75247567,0.38476715,0.27800574
-5.00950475,3.28601458,0.52068530,2.04859437,0.00023642,0.29924695,0.02926008,0.78823750,0.39982728,0.27919898
-5.00350175,3.41456210,0.52622376,2.14466674,0.00024957,0.30403728,0.03008136,0.82483532,0.41613445,0.28086303
-4.99749875,3.54351258,0.53194626,2.24012586,0.00026307,0.30929132,0.03089590,0.86172537,0.43330424,0.28289835
-4.99149575,3.67090968,0.53761439,2.33380101,0.00027670,0.31481040,0.03168818,0.89833844,0.45093179,0.28519396
-4.98549275,3.79474698,0.54298395,2.42449208,0.00029024,0.32039052,0.03244324,0.93409229,0.46860192,0.28763014
-4.97948974,3.91301479,0.54781247,2.51099503,0.00030349,0.32582830,0.03314719,0.96840500,0.48589967,0.29008150
-4.97348674,4.02375045,0.55186694,2.59213001,0.00031623,0.33092710,0.03378770,1.00070893,0.50242099,0.29242059
-4.96748374,4.12509032,0.55493176,2.66677112,0.00032826,0.33550298,0.03435444,1.03046480,0.51778314,0.29452168
-4.96148074,4.21532186,0.55681628,2.73387702,0.00033938,0.33939042,0.03483950,1.05717536,0.53163442,0.29626478
-4.95547774,4.29293347,0.55736179,2.79252116,0.00034943,0.34244748,0.03523769,1.08039813,0.54366298,0.29753958
-4.94947474,4.35666031,0.55644753,2.84192053,0.00035825,0.34456015,0.03554674,1.09975682,0.55360434,0.29824915
-4.94347174,4.40552400,0.55399546,2.88146163,0.00036571,0.34564578,0.03576744,1.11495078,0.56124735,0.29831329
-4.93746873,4.43886455,0.54997354,2.91072261,0.00037171,0.34565536,0.03590352,1.12576233,0.56643852,0.29767135
-4.93146573,4.45636303,0.54439743,2.92949058,0.00037616,0.34457468,0.03596155,1.13206149,0.56908441,0.29628432
-4.92546273,4.45805404,0.53733050,2.93777314,0.00037901,0.34242417,0.03595062,1.13380799,0.56915239,0.29413616
-4.91945973,4.44432737,0.52888222,2.93580381,0.00038023,0.33925760,0.03588188,1.13105055,0.56666939,0.29123432
-4.91345673,4.41591875,0.51920494,2.92404072,0.00037982,0.33515963,0.03576812,1.12392341,0.56171925,0.28760932
-4.90745373,4.37389023,0.50848947,2.90315879,0.00037781,0.33024243,0.03562309,1.11264035,0.55443841,0.28331355
-4.90145073,4.31960084,0.49695947,2.87403552,0.00037424,0.32464142,0.03546096,1.09748645,0.54501057,0.27841929
-4.89544772,4.25466911,0.48486511,2.83773089,0.00036920,0.31851049,0.03529564,1.07880797,0.53366032,0.27301603
-4.88944472,4.18092865,0.47247634,2.79546219,0.00036277,0.31201687,0.03514020,1.05700081,0.52064621,0.26720730
-4.88344172,4.10037892,0.46007593,2.74857451,0.00035507,0.30533585,0.03500634,1.03249799,0.50625341,0.26110705
-4.87743872,4.01513279,0.44795279,2.69850811,0.00034623,0.29864565,0.03490390,1.00575674,0.49078642,0.25483593
-4.87143572,3.92736296,0.43639563,2.64676358,0.00033640,0.29212262,0.03484054,0.97724552,0.47456179,0.24851741
-4.86543272,3.83924887,0.42568732,2.59486596,0.00032575,0.28593694,0.03482149,0.94743155,0.45790137,0.24227408
-4.85942971,3.75292589,0.41609998,2.54432896,0.00031443,0.28024887,0.03484948,0.91676925,0.44112599,0.23622419
-4.85342671,3.67043792,0.40789088,2.49662007,0.00030264,0.27520588,0.03492475,0.88568974,0.42454982,0.23047858
-4.84742371,3.59369475,0.40129918,2.45312768,0.00029055,0.27094039,0.03504524,0.85459191,0.40847537,0.22513808
-4.84142071,3.52443484,0.39654338,2.41513076,0.00027835,0.26756838,0.03520686,0.82383500,0.39318926,0.22029136
-4.83541771,3.46419412,0.39381942,2.38377195,0.00026622,0.26518861,0.03540381,0.79373293,0.37895866,0.21601350
-4.82941471,3.41428123,0.39329930,2.36003447,0.00025433,0.26388256,0.03562907,0.76455037,0.36602837,0.21236493
-4.82341171,3.37575912,0.39512991,2.34472329,0.00024284,0.26371493,0.03587478,0.73650046,0.35461858,0.20939102
-4.81740870,3.34943322,0.39943220,2.33845103,0.00023191,0.26473441,0.03613274,0.70974425,0.34492315,0.20712210
-4.81140570,3.33584580,0.40630029,2.34162856,0.00022165,0.26697497,0.03639483,0.68439153,0.33710847,0.20557392
-4.80540270,3.33527644,0.41580065,2.35446078,0.00021219,0.27045717,0.03665341,0.66050312,0.33131275,0.20474842
-4.79939970,3.34774835,0.42797120,2.37694746,0.00020361,0.27518965,0.03690159,0.63809434,0.32764582,0.20463479
-4.79339670,3.37304009,0.44282044,2.40888923,0.00019597,0.28117056,0.03713351,0.61713947,0.32618935,0.20521077
-4.78739370,3.41070260,0.46032665,2.44989855,0.00018931,0.28838901,0.03734445,0.59757709,0.32699756,0.20644401
-4.78139070,3.46008097,0.48043734,2.49941560,0.00018363,0.29682635,0.03753089,0.57931611,0.33009827,0.20829360
-4.77538769,3.52034055,0.50306910,2.55672862,0.00017892,0.30645737,0.03769048,0.56224227,0.33549440,0.21071160
-4.76938469,3.59049703,0.52810806,2.62099827,0.00017514,0.31725134,0.03782193,0.54622486,0.34316591,0.21364458
-4.76338169,3.66944963,0.55541117,2.69128537,0.00017222,0.32917295,0.03792483,0.53112369,0.35307196,0.21703523
-4.75737869,3.75601671,0.58480841,2.76658124,0.00017010,0.34218317,0.03799950,0.51679584,0.36515348,0.22082387
-4.75137569,3.84897298,0.61610617,2.84583957,0.00016868,0.35623993,0.03804670,0.50310226,0.37933575,0.22495003
-4.74537269,3.94708685,0.64909173,2.92800889,0.00016786,0.37129884,0.03806748,0.48991380,0.39553122,0.22935393
-4.73936968,4.04915715,0.68353887,3.01206428,0.00016753,0.38731365,0.03806297,0.47711672,0.41364210,0.23397795
-4.73336668,4.15404746,0.71921460,3.09703712,0.00016761,0.40423671,0.03803421,0.46461726,0.43356282,0.23876807
-4.72736368,4.26071693,0.75588659,3.18204170,0.00016800,0.42201925,0.03798205,0.45234543,0.45518206,0.24367514
-4.72136068,4.36824615,0.79333121,3.26629748,0.00016862,0.44061135,0.03790710,0.44025756,0.47838427,0.24865612
-4.71535768,4.47585688,0.83134167,3.34914593,0.00016942,0.45996182,0.03780972,0.42833780,0.50305053,0.25367505
-4.70935468,4.58292462,0.86973593,3.43006131,0.00017035,0.48001761,0.03769005,0.41659832,0.52905865,0.25870382
-4.70335168,4.68898327,0.90836382,3.50865480,0.00017142,0.50072290,0.03754809,0.40507842,0.55628252,0.26372265
-4.69734867,4.79372155,0.94711307,3.58467185,0.00017262,0.52201790,0.03738378,0.39384227,0.58459065,0.26872025
-4.69134567,4.89697124,0.98591365,3.65798291,0.00017401,0.54383710,0.03719716,0.38297576,0.61384402,0.27369353
-4.68534267,4.99868781,1.02474015,3.72856820,0.00017566,0.56610734,0.03698841,0.37258225,0.64389340,0.27864695
-4.67933967,5.09892428,1.06361198,3.79649728,0.00017765,0.58874551,0.03675800,0.36277764,0.67457624,0.28359143
-4.67333667,5.19779978,1.10259105,3.86190480,0.00018011,0.61165620,0.03650667,0.35368483,0.70571359,0.28854288
-4.66733367,5.29546452,1.14177717,3.92496362,0.00018316,0.63472928,0.03623555,0.34542790,0.73710712,0.29352037
-4.66133067,5.39206308,1.18130096,3.98585709,0.00018696,0.65783783,0.03594605,0.33812622,0.76853669,0.29854398
-4.65532766,5.48769824,1.22131480,4.04475199,0.00019164,0.68083641,0.03563985,0.33188875,0.79975880,0.30363255
-4.64932466,5.58239733,1.26198196,4.10177359,0.00019737,0.70356005,0.03531879,0.32680877,0.83050611,0.30880133
-4.64332166,5.67608317,1.30346449,4.15698435,0.00020427,0.72582410,0.03498477,0.32295933,0.86048842,0.31405966
