energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.84392196,2.48584059,0.00395997,0.11278988,0.01141902,0.00000000,1.01989053,1.51986383,0.96259915,0.00000000
-5.83791896,2.52610790,0.00421341,0.11562493,0.01115592,0.00000000,1.01815444,1.55700761,0.96487405,0.00000000
-5.83191596,2.56610828,0.00447272,0.11889677,0.01093569,0.00000000,1.01966568,1.59220470,0.96760038,0.00000000
-5.82591296,2.60522825,0.00473446,0.12259027,0.01075879,0.00000000,1.02427133,1.62499342,0.97063659,0.00000000
-5.81990995,2.64282009,0.00499546,0.12668039,0.01062429,0.00000000,1.03174366,1.65492939,0.97381577,0.00000000
-5.81390695,2.67822172,0.00525300,0.13113202,0.01052999,0.00000000,1.04178505,1.68159849,0.97695290,0.00000000
-5.80790395,2.71077808,0.00550485,0.13590009,0.01047252,0.00000000,1.05403523,1.70462948,0.97985304,0.00000000
-5.80190095,2.73986314,0.00574944,0.14092998,0.01044753,0.00000000,1.06808048,1.72370580,0.98232015,0.00000000
-5.79589795,2.76490139,0.00598593,0.14615817,0.01044984,0.00000000,1.08346456,1.73857576,0.98416597,0.00000000
-5.78989495,2.78538808,0.00621436,0.15151325,0.01047372,0.00000000,1.09970110,1.74906104,0.98521860,0.00000000
-5.78389195,2.80090722,0.00643565,0.15691708,0.01051308,0.00000000,1.11628696,1.75506291,0.98533051,0.00000000
-5.77788894,2.81114688,0.00665169,0.16228632,0.01056173,0.00000000,1.13271633,1.75656602,0.98438543,0.00000000
-5.77188594,2.81591123,0.00686533,0.16753424,0.01061357,0.00000000,1.14849500,1.75363986,0.98230424,0.00000000
-5.76588294,2.81512896,0.00708031,0.17257264,0.01066286,0.00000000,1.16315460,1.74643768,0.97904931,0.00000000
-5.75987994,2.80885807,0.00730123,0.17731411,0.01070441,0.00000000,1.17626616,1.73519319,0.97462745,0.00000000
-5.75387694,2.79728689,0.00753336,0.18167439,0.01073373,0.00000000,1.18745278,1.72021513,0.96909137,0.00000000
-5.74787394,2.78073148,0.00778250,0.18557484,0.01074717,0.00000000,1.19640081,1.70188015,0.96253952,0.00000000
-5.74187094,2.75962959,0.00805472,0.18894494,0.01074209,0.00000000,1.20286935,1.68062408,0.95511449,0.00000000
-5.73586793,2.73453144,0.00835616,0.19172483,0.01071688,0.00000000,1.20669748,1.65693211,0.94700005,0.00000000
-5.72986493,2.70608764,0.00869270,0.19386760,0.01067101,0.00000000,1.20780921,1.63132806,0.93841680,0.00000000
-5.72386193,2.67503452,0.00906967,0.19534149,0.01060505,0.00000000,1.20621570,1.60436311,0.92961671,0.00000000
-5.71785893,2.64217741,0.00949153,0.19613173,0.01052064,0.00000000,1.20201470,1.57660416,0.92087659,0.00000000
-5.71185593,2.60837198,0.00996159,0.19624191,0.01042041,0.00000000,1.19538723,1.54862216,0.91249079,0.00000000
-5.70585293,2.57450441,0.01048174,0.19569494,0.01030786,0.00000000,1.18659142,1.52098052,0.90476311,0.00000000
-5.69984992,2.54147044,0.01105219,0.19453341,0.01018730,0.00000000,1.17595390,1.49422383,0.89799840,0.00000000
-5.69384692,2.51015408,0.01167128,0.19281927,0.01006363,0.00000000,1.16385881,1.46886698,0.89249383,0.00000000
-5.68784392,2.48140627,0.01233539,0.19063291,0.00994224,0.00000000,1.15073503,1.44538498,0.88853023,0.00000000
-5.68184092,2.45602405,0.01303886,0.18807146,0.00982879,0.00000000,1.13704193,1.42420347,0.88636371,0.00000000
-5.67583792,2.43473082,0.01377408,0.18524654,0.00972906,0.00000000,1.12325429,1.40569015,0.88621777,0.00000000
-5.66983492,2.41815805,0.01453154,0.18228127,0.00964872,0.00000000,1.10984692,1.39014732,0.88827621,0.00000000
-5.66383192,2.40682909,0.01530012,0.17930685,0.00959324,0.00000000,1.09727953,1.37780564,0.89267696,0.00000000
-5.65782891,2.40114550,0.01606731,0.17645864,0.00956762,0.00000000,1.08598241,1.36881935,0.89950724,0.00000000
-5.65182591,2.40137618,0.01681963,0.17387194,0.00957633,0.00000000,1.07634347,1.36326299,0.90879986,0.00000000
-5.64582291,2.40764989,0.01754304,0.17167773,0.00962311,0.00000000,1.06869691,1.36112985,0.92053117,0.00000000
-5.63981991,2.41995099,0.01822337,0.16999827,0.00971089,0.00000000,1.06331403,1.36233222,0.93462037,0.00000000
-5.63381691,2.43811894,0.01884686,0.16894307,0.00984167,0.00000000,1.06039620,1.36670347,0.95093038,0.00000000
-5.62781391,2.46185121,0.01940058,0.16860510,0.01001649,0.00000000,1.06007021,1.37400201,0.96927005,0.00000000
-5.62181091,2.49070966,0.01987295,0.16905758,0.01023535,0.00000000,1.06238595,1.38391696,0.98939782,0.00000000
-5.61580790,2.52413006,0.02025411,0.17035146,0.01049721,0.00000000,1.06731628,1.39607558,1.01102638,0.00000000
-5.60980490,2.56143445,0.02053628,0.17251363,0.01079995,0.00000000,1.07475899,1.41005215,1.03382831,0.00000000
-5.60380190,2.60184597,0.02071403,0.17554604,0.01114048,0.00000000,1.08454048,1.42537800,1.05744252,0.00000000
-5.59779890,2.64450556,0.02078444,0.17942566,0.01151468,0.00000000,1.09642098,1.44155264,1.08148111,0.00000000
-5.59179590,2.68849014,0.02074715,0.18410541,0.01191754,0.00000000,1.11010102,1.45805540,1.10553654,0.00000000
-5.58579290,2.73283176,0.02060437,0.18951591,0.01234322,0.00000000,1.12522881,1.47435742,1.12918898,0.00000000
-5.57978989,2.77653707,0.02036065,0.19556801,0.01278514,0.00000000,1.14140831,1.48993348,1.15201344,0.00000000
-5.57378689,2.81860691,0.02002275,0.20215599,0.01323611,0.00000000,1.15820781,1.50427358,1.17358690,0.00000000
-5.56778389,2.85805533,0.01959926,0.20916123,0.01368844,0.00000000,1.17516880,1.51689358,1.19349498,0.00000000
-5.56178089,2.89392789,0.01910024,0.21645628,0.01413411,0.00000000,1.19181504,1.52734499,1.21133840,0.00000000
-5.55577789,2.92531875,0.01853684,0.22390905,0.01456490,0.00000000,1.20766173,1.53522341,1.22673900,0.00000000
-5.54977489,2.95138645,0.01792085,0.23138691,0.01497258,0.00000000,1.22222470,1.54017557,1.23934542,0.00000000
-5.54377189,2.97136804,0.01726432,0.23876061,0.01534903,0.00000000,1.23502959,1.54190473,1.24883838,0.00000000
-5.53776888,2.98459149,0.01657913,0.24590782,0.01568645,0.00000000,1.24562098,1.54017447,1.25493564,0.00000000
-5.53176588,2.99048616,0.01587670,0.25271608,0.01597750,0.00000000,1.25357133,1.53481083,1.25739647,0.00000000
-5.52576288,2.98859124,0.01516769,0.25908512,0.01621549,0.00000000,1.25848967,1.52570273,1.25602587,0.00000000
-5.51975988,2.97856214,0.01446177,0.26492846,0.01639450,0.00000000,1.26002993,1.51280095,1.25067821,0.00000000
-5.51375688,2.96017466,0.01376756,0.27017428,0.01650955,0.00000000,1.25789863,1.49611565,1.24126036,0.00000000
-5.50775388,2.93332694,0.01309251,0.27476554,0.01655670,0.00000000,1.25186186,1.47571264,1.22773421,0.00000000
-5.50175088,2.89803918,0.01244295,0.27865944,0.01653315,0.00000000,1.24175118,1.45170865,1.21011842,0.00000000
-5.49574787,2.85445115,0.01182417,0.28182628,0.01643733,0.00000000,1.22746827,1.42426579,1.18848928,0.00000000
-5.48974487,2.80281755,0.01124053,0.28424795,0.01626891,0.00000000,1.20898812,1.39358543,1.16298055,0.00000000
-5.48374187,2.74350127,0.01069566,0.28591602,0.01602883,0.00000000,1.18636043,1.35990174,1.13378225,0.00000000
-5.47773887,2.67696486,0.01019259,0.28682977,0.01571928,0.00000000,1.15970926,1.32347518,1.10113820,0.00000000
-5.47173587,2.60376024,0.00973396,0.28699422,0.01534362,0.00000000,1.12923064,1.28458609,1.06534235,0.00000000
-5.46573287,2.52451715,0.00932217,0.28641836,0.01490633,0.00000000,1.09518834,1.24352873,1.02673395,0.00000000
-5.45972986,2.43993047,0.00895955,0.28511363,0.01441286,0.00000000,1.05790764,1.20060570,0.98569152,0.00000000
-5.45372686,2.35074696,0.00864837,0.28309289,0.01386952,0.00000000,1.01776754,1.15612326,0.94262588,0.00000000
-5.44772386,2.25775169,0.00839098,0.28036983,0.01328330,0.00000000,0.97519153,1.11038729,0.89797234,0.00000000
-5.44172086,2.16175468,0.00818972,0.27695893,0.01266172,0.00000000,0.93063718,1.06370024,0.85218232,0.00000000
-5.43571786,2.06357811,0.00804694,0.27287592,0.01201265,0.00000000,0.88458517,1.01635899,0.80571466,0.00000000
-5.42971486,1.96404445,0.00796481,0.26813869,0.01134413,0.00000000,0.83752800,0.96865358,0.75902697,0.00000000
-5.42371186,1.86396589,0.00794522,0.26276866,0.01066420,0.00000000,0.78995887,0.92086685,0.71256726,0.00000000
-5.41770885,1.76413529,0.00798961,0.25679234,0.00998075,0.00000000,0.74236122,0.87327479,0.66676613,0.00000000
-5.41170585,1.66531887,0.00809873,0.25024312,0.00930139,0.00000000,0.69519914,0.82614756,0.62202991,0.00000000
-5.40570285,1.56825058,0.00827249,0.24316308,0.00863333,0.00000000,0.64890922,0.77975098,0.57873481,0.00000000
-5.39969985,1.47362838,0.00850973,0.23560462,0.00798326,0.00000000,0.60389386,0.73434824,0.53722238,0.00000000
-5.39369685,1.38211205,0.00880806,0.22763186,0.00735733,0.00000000,0.56051619,0.69020176,0.49779631,0.00000000
-5.38769385,1.29432251,0.00916378,0.21932168,0.00676109,0.00000000,0.51909687,0.64757496,0.46072060,0.00000000
-5.38169085,1.21084228,0.00957175,0.21076424,0.00619944,0.00000000,0.47991241,0.60673359,0.42621911,0.00000000
-5.37568784,1.13221679,0.01002542,0.20206292,0.00567670,0.00000000,0.44319515,0.56794671,0.39447638,0.00000000
-5.36968484,1.05895609,0.01051685,0.19333370,0.00519656,0.00000000,0.40913449,0.53148686,0.36563944,0.00000000
-5.36368184,0.99153662,0.01103687,0.18470382,0.00476216,0.00000000,0.37787928,0.49762950,0.33982058,0.00000000
-5.35767884,0.93040261,0.01157524,0.17630991,0.00437613,0.00000000,0.34954090,0.46665146,0.31710065,0.00000000
-5.35167584,0.87596676,0.01212089,0.16829547,0.00404063,0.00000000,0.32419683,0.43882849,0.29753277,0.00000000
-5.34567284,0.82860975,0.01266227,0.16080786,0.00375736,0.00000000,0.30189445,0.41443163,0.28114606,0.00000000
-5.33966983,0.78867852,0.01318763,0.15399484,0.00352767,0.00000000,0.28265461,0.39372277,0.26794912,0.00000000
-5.33366683,0.75648302,0.01368542,0.14800086,0.00335255,0.00000000,0.26647491,0.37694911,0.25793322,0.00000000
-5.32766383,0.73229132,0.01414465,0.14296303,0.00323265,0.00000000,0.25333247,0.36433688,0.25107466,0.00000000
-5.32166083,0.71632333,0.01455528,0.13900715,0.00316829,0.00000000,0.24318595,0.35608447,0.24733656,0.00000000
-5.31565783,0.70874305,0.01490848,0.13624374,0.00315950,0.00000000,0.23597705,0.35235507,0.24666962,0.00000000
-5.30965483,0.70964987,0.01519702,0.13476428,0.00320592,0.00000000,0.23163117,0.35326921,0.24901217,0.00000000
-5.30365183,0.71906917,0.01541538,0.13463785,0.00330685,0.00000000,0.23005760,0.35889748,0.25428934,0.00000000
-5.29764882,0.73694292,0.01556003,0.13590824,0.00346119,0.00000000,0.23114931,0.36925378,0.26241158,0.00000000
-5.29164582,0.76312068,0.01562941,0.13859162,0.00366738,0.00000000,0.23478239,0.38428947,0.27327270,0.00000000
-5.28564282,0.79735190,0.01562397,0.14267504,0.00392341,0.00000000,0.24081560,0.40388874,0.28674766,0.00000000
-5.27963982,0.83928006,0.01554611,0.14811567,0.00422673,0.00000000,0.24909009,0.42786572,0.30269040,0.00000000
-5.27363682,0.88843935,0.01539995,0.15484095,0.00457428,0.00000000,0.25942947,0.45596349,0.32093198,0.00000000
-5.26763382,0.94425468,0.01519120,0.16274972,0.00496245,0.00000000,0.27164067,0.48785535,0.34127927,0.00000000
-5.26163082,1.00604518,0.01492677,0.17171423,0.00538708,0.00000000,0.28551545,0.52314854,0.36351456,0.00000000
-5.25562781,1.07303198,0.01461455,0.18158322,0.00584353,0.00000000,0.30083283,0.56139049,0.38739627,0.00000000
-5.24962481,1.14434998,0.01426302,0.19218565,0.00632667,0.00000000,0.31736246,0.60207764,0.41266080,0.00000000
-5.24362181,1.21906395,0.01388093,0.20333542,0.00683099,0.00000000,0.33486875,0.64466655,0.43902578,0.00000000
-5.23761881,1.29618823,0.01347693,0.21483653,0.00735070,0.00000000,0.35311583,0.68858708,0.46619462,0.00000000
-5.23161581,1.37470979,0.01305932,0.22648879,0.00787981,0.00000000,0.37187289,0.73325727,0.49386218,0.00000000
-5.22561281,1.45361358,0.01263578,0.23809360,0.00841225,0.00000000,0.39091989,0.77809920,0.52172156,0.00000000
-5.21960980,1.53190924,0.01221312,0.24945989,0.00894204,0.00000000,0.41005310,0.82255531,0.54947145,0.00000000
-5.21360680,1.60865794,0.01179719,0.26040954,0.00946342,0.00000000,0.42909023,0.86610435,0.57682397,0.00000000
-5.20760380,1.68299802,0.01139274,0.27078247,0.00997094,0.00000000,0.44787483,0.90827627,0.60351233,0.00000000
-5.20160080,1.75416819,0.01100342,0.28044080,0.01045964,0.00000000,0.46627950,0.94866517,0.62929808,0.00000000
-5.19559780,1.82152695,0.01063179,0.28927207,0.01092514,0.00000000,0.48420775,0.98693981,0.65397737,0.00000000
-5.18959480,1.88456716,0.01027939,0.29719132,0.01136369,0.00000000,0.50159431,1.02285087,0.67738599,0.00000000
-5.18359180,1.94292502,0.00994686,0.30414185,0.01177228,0.00000000,0.51840361,1.05623470,0.69940265,0.00000000
-5.17758879,1.99638269,0.00963407,0.31009478,0.01214864,0.00000000,0.53462669,1.08701328,0.71995047,0.00000000
-5.17158579,2.04486462,0.00934028,0.31504724,0.01249125,0.00000000,0.55027640,1.11519029,0.73899654,0.00000000
-5.16558279,2.08842759,0.00906430,0.31901946,0.01279930,0.00000000,0.56538138,1.14084360,0.75654934,0.00000000
-5.15957979,2.12724513,0.00880463,0.32205089,0.01307263,0.00000000,0.57997891,1.16411454,0.77265453,0.00000000
-5.15357679,2.16158731,0.00855966,0.32419556,0.01331164,0.00000000,0.59410728,1.18519461,0.78738898,0.00000000
-5.14757379,2.19179703,0.00832773,0.32551702,0.01351721,0.00000000,0.60779809,1.20431038,0.80085377,0.00000000
-5.14157079,2.21826442,0.00810728,0.32608306,0.01369058,0.00000000,0.62106898,1.22170751,0.81316629,0.00000000
-5.13556778,2.24140081,0.00789695,0.32596073,0.01383324,0.00000000,0.63391736,1.23763485,0.82445224,0.00000000
-5.12956478,2.26161397,0.00769556,0.32521173,0.01394683,0.00000000,0.64631562,1.25232958,0.83483780,0.00000000
-5.12356178,2.27928609,0.00750224,0.32388868,0.01403305,0.00000000,0.65820818,1.26600425,0.84444261,0.00000000
-5.11755878,2.29475581,0.00731638,0.32203222,0.01409358,0.00000000,0.66951072,1.27883642,0.85337399,0.00000000
-5.11155578,2.30830527,0.00713765,0.31966938,0.01413005,0.00000000,0.68011162,1.29096162,0.86172267,0.00000000
-5.10555278,2.32015284,0.00696598,0.31681311,0.01414399,0.00000000,0.68987580,1.30246973,0.86956029,0.00000000
-5.09954977,2.33045169,0.00680155,0.31346295,0.01413688,0.00000000,0.69865062,1.31340509,0.87693874,0.00000000
-5.09354677,2.33929406,0.00664474,0.30960693,0.01411012,0.00000000,0.70627360,1.32377003,0.88389133,0.00000000
-5.08754377,2.34672052,0.00649611,0.30522431,0.01406513,0.00000000,0.71258158,1.33353150,0.89043551,0.00000000
-5.08154077,2.35273327,0.00635636,0.30028911,0.01400337,0.00000000,0.71742069,1.34263013,0.89657686,0.00000000
-5.07553777,2.35731223,0.00622632,0.29477410,0.01392641,0.00000000,0.72065656,1.35099105,0.90231397,0.00000000
-5.06953477,2.36043246,0.00610690,0.28865496,0.01383600,0.00000000,0.72218420,1.35853554,0.90764367,0.00000000
-5.06353177,2.36208143,0.00599904,0.28191428,0.01373411,0.00000000,0.72193682,1.36519255,0.91256616,0.00000000
-5.05752876,2.36227472,0.00590376,0.27454528,0.01362297,0.00000000,0.71989310,1.37090943,0.91708947,0.00000000
-5.05152576,2.36106868,0.00582204,0.26655474,0.01350504,0.00000000,0.71608247,1.37566076,0.92123302,0.00000000
-5.04552276,2.35856931,0.00575489,0.25796528,0.01338303,0.00000000,0.71058796,1.37945498,0.92502966,0.00000000
-5.03951976,2.35493634,0.00570325,0.24881655,0.01325984,0.00000000,0.70354645,1.38233810,0.92852622,0.00000000
-5.03351676,2.35038238,0.00566804,0.23916551,0.01313847,0.00000000,0.69514637,1.38439440,0.93178233,0.00000000
-5.02751376,2.34516710,0.00565009,0.22908569,0.01302191,0.00000000,0.68562274,1.38574403,0.93486764,0.00000000
-5.02151076,2.33958694,0.00565019,0.21866548,0.01291307,0.00000000,0.67524998,1.38653775,0.93785763,0.00000000
-5.01550775,2.33396102,0.00566905,0.20800573,0.01281458,0.00000000,0.66433274,1.38694921,0.94082822,0.00000000
-5.00950475,2.32861452,0.00570733,0.19721666,0.01272872,0.00000000,0.65319526,1.38716537,0.94384974,0.00000000
-5.00350175,2.32386045,0.00576567,0.18641436,0.01265729,0.00000000,0.64216980,1.38737561,0.94698066,0.00000000
-4.99749875,2.31998142,0.00584475,0.17571713,0.01260150,0.00000000,0.63158465,1.38776050,0.95026152,0.00000000
-4.99149575,2.31721259,0.00594530,0.16524175,0.01256188,0.00000000,0.62175232,1.38848083,0.95370966,0.00000000
-4.98549275,2.31572702,0.00606824,0.15510003,0.01253830,0.00000000,0.61295847,1.38966762,0.95731513,0.00000000
-4.97948974,2.31562438,0.00621472,0.14539565,0.01252990,0.00000000,0.60545199,1.39141386,0.96103815,0.00000000
-4.97348674,2.31692392,0.00638624,0.13622155,0.01253517,0.00000000,0.59943669,1.39376832,0.96480834,0.00000000
-4.96748374,2.31956185,0.00658475,0.12765780,0.01255200,0.00000000,0.59506486,1.39673186,0.96852591,0.00000000
-4.96148074,2.32339358,0.00681274,0.11977015,0.01257784,0.00000000,0.59243295,1.40025635,0.97206471,0.00000000
-4.95547774,2.32820022,0.00707333,0.11260916,0.01260975,0.00000000,0.59157940,1.40424617,0.97527708,0.00000000
-4.94947474,2.33369909,0.00737036,0.10620989,0.01264466,0.00000000,0.59248467,1.40856213,0.97800019,0.00000000
-4.94347174,2.33955732,0.00770839,0.10059210,0.01267944,0.00000000,0.59507337,1.41302736,0.98006341,0.00000000
-4.93746873,2.34540762,0.00809270,0.09576083,0.01271116,0.00000000,0.59921823,1.41743489,0.98129644,0.00000000
-4.93146573,2.35086513,0.00852924,0.09170735,0.01273716,0.00000000,0.60474581,1.42155626,0.98153760,0.00000000
-4.92546273,2.35554434,0.00902454,0.08841032,0.01275524,0.00000000,0.61144353,1.42515066,0.98064171,0.00000000
-4.91945973,2.35907493,0.00958550,0.08583703,0.01276378,0.00000000,0.61906777,1.42797405,0.97848727,0.00000000
-4.91345673,2.36111580,0.01021917,0.08394477,0.01276173,0.00000000,0.62735259,1.42978778,0.97498241,0.00000000
-4.90745373,2.36136652,0.01093246,0.08268219,0.01274873,0.00000000,0.63601897,1.43036637,0.97006923,0.00000000
-4.90145073,2.35957564,0.01173181,0.08199058,0.01272506,0.00000000,0.64478395,1.42950403,0.96372648,0.00000000
-4.89544772,2.35554594,0.01262278,0.08180515,0.01269160,0.00000000,0.65336956,1.42701994,0.95597033,0.00000000
-4.88944472,2.34913630,0.01360966,0.08205626,0.01264973,0.00000000,0.66151127,1.42276198,0.94685332,0.00000000
-4.88344172,2.34026085,0.01469507,0.08267063,0.01260124,0.00000000,0.66896561,1.41660930,0.93646164,0.00000000
-4.87743872,2.32888556,0.01587955,0.08357248,0.01254817,0.00000000,0.67551696,1.40847356,0.92491095,0.00000000
-4.87143572,2.31502313,0.01716119,0.08468482,0.01249267,0.00000000,0.68098316,1.39829932,0.91234109,0.00000000
-4.86543272,2.29872684,0.01853540,0.08593068,0.01243686,0.00000000,0.68522013,1.38606364,0.89891014,0.00000000
-4.85942971,2.28008400,0.01999466,0.08723451,0.01238267,0.00000000,0.68812518,1.37177532,0.88478812,0.00000000
-4.85342671,2.25920992,0.02152845,0.08852356,0.01233171,0.00000000,0.68963926,1.35547384,0.87015089,0.00000000
-4.84742371,2.23624274,0.02312330,0.08972946,0.01228515,0.00000000,0.68974795,1.33722838,0.85517462,0.00000000
-4.84142071,2.21133989,0.02476300,0.09078977,0.01224371,0.00000000,0.68848154,1.31713689,0.84003113,0.00000000
-4.83541771,2.18467616,0.02642886,0.09164954,0.01220753,0.00000000,0.68591407,1.29532535,0.82488444,0.00000000
-4.82941471,2.15644378,0.02810025,0.09226294,0.01217627,0.00000000,0.68216149,1.27194718,0.80988863,0.00000000
-4.82341171,2.12685420,0.02975519,0.09259466,0.01214909,0.00000000,0.67737915,1.24718269,0.79518719,0.00000000
-4.81740870,2.09614138,0.03137107,0.09262126,0.01212472,0.00000000,0.67175865,1.22123846,0.78091376,0.00000000
-4.81140570,2.06456619,0.03292545,0.09233221,0.01210164,0.00000000,0.66552420,1.19434648,0.76719404,0.00000000
-4.80540270,2.03242134,0.03439695,0.09173069,0.01207817,0.00000000,0.65892846,1.16676285,0.75414888,0.00000000
-4.79939970,2.00003617,0.03576613,0.09083397,0.01205261,0.00000000,0.65224820,1.13876589,0.74189790,0.00000000
-4.79339670,1.96778074,0.03701631,0.08967343,0.01202345,0.00000000,0.64577946,1.11065355,0.73056359,0.00000000
-4.78739370,1.93606850,0.03813438,0.08829409,0.01198950,0.00000000,0.63983262,1.08273995,0.72027525,0.00000000
-4.78139070,1.90535699,0.03911149,0.08675373,0.01195006,0.00000000,0.63472706,1.05535119,0.71117242,0.00000000
-4.77538769,1.87614604,0.03994349,0.08512154,0.01190502,0.00000000,0.63078554,1.02882021,0.70340742,0.00000000
-4.76938469,1.84897323,0.04063132,0.08347629,0.01185498,0.00000000,0.62832838,1.00348106,0.69714667,0.00000000
-4.76338169,1.82440613,0.04118107,0.08190420,0.01180128,0.00000000,0.62766717,0.97966254,0.69257031,0.00000000
-4.75737869,1.80303164,0.04160386,0.08049635,0.01174604,0.00000000,0.62909821,0.95768140,0.68987020,0.00000000
-4.75137569,1.78544218,0.04191550,0.07934596,0.01169210,0.00000000,0.63289558,0.93783539,0.68924587,0.00000000
-4.74537269,1.77221923,0.04213586,0.07854537,0.01164294,0.00000000,0.63930393,0.92039623,0.69089872,0.00000000
-4.73936968,1.76391462,0.04228810,0.07818297,0.01160256,0.00000000,0.64853105,0.90560282,0.69502442,0.00000000
-4.73336668,1.76103013,0.04239770,0.07834016,0.01157530,0.00000000,0.66074039,0.89365477,0.70180378,0.00000000
-4.72736368,1.76399609,0.04249131,0.07908838,0.01156565,0.00000000,0.67604359,0.88470648,0.71139257,0.00000000
-4.72136068,1.77314996,0.04259558,0.08048630,0.01157799,0.00000000,0.69449349,0.87886189,0.72391055,0.00000000
-4.71535768,1.78871561,0.04273597,0.08257739,0.01161640,0.00000000,0.71607770,0.87616997,0.73943052,0.00000000
-4.70935468,1.81078434,0.04293549,0.08538779,0.01168440,0.00000000,0.74071315,0.87662118,0.75796772,0.00000000
-4.70335168,1.83929870,0.04321367,0.08892465,0.01178470,0.00000000,0.76824202,0.88014489,0.77947043,0.00000000
-4.69734867,1.87403993,0.04358553,0.09317507,0.01191904,0.00000000,0.79842930,0.88660790,0.80381222,0.00000000
-4.69134567,1.91461993,0.04406087,0.09810548,0.01208802,0.00000000,0.83096246,0.89581424,0.83078661,0.00000000
-4.68534267,1.96047862,0.04464371,0.10366179,0.01229095,0.00000000,0.86545344,0.90750624,0.86010448,0.00000000
-4.67933967,2.01088709,0.04533200,0.10977007,0.01252584,0.00000000,0.90144318,0.92136712,0.89139470,0.00000000
-4.67333667,2.06495719,0.04611766,0.11633790,0.01278937,0.00000000,0.93840899,0.93702516,0.92420826,0.00000000
-4.66733367,2.12165746,0.04698679,0.12325638,0.01307694,0.00000000,0.97577452,0.95405942,0.95802595,0.00000000
-4.66133067,2.17983543,0.04792026,0.13040266,0.01338283,0.00000000,1.01292248,0.97200736,0.99226949,0.00000000
-4.65532766,2.23824573,0.04889446,0.13764297,0.01370034,0.00000000,1.04920965,0.99037401,1.02631591,0.00000000
-4.64932466,2.29558335,0.04988226,0.14483611,0.01402204,0.00000000,1.08398397,1.00864290,1.05951465,0.00000000
-4.64332166,2.35052095,0.05085413,0.15183728,0.01434005,0.00000000,1.11660296,1.02628835,1.09120676,0.00000000
