energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-2.85442721,2.67727512,0.82189838,2.07435274,0.00078611,0.32770930,0.32715269,0.00000000,1.04037471,0.20991977
-2.84842421,2.70690610,0.83546963,2.11623770,0.00079705,0.32262157,0.32901895,0.00000000,1.02801449,0.21101303
-2.84242121,2.73295430,0.84943126,2.15386673,0.00081595,0.31777166,0.33009921,0.00000000,1.01744021,0.21189503
-2.83641821,2.75540485,0.86382296,2.18709711,0.00084314,0.31321243,0.33043141,0.00000000,1.00887285,0.21255215
-2.83041521,2.77446658,0.87872042,2.21591853,0.00087899,0.30904640,0.33009210,0.00000000,1.00266867,0.21299468
-2.82441221,2.79055763,0.89423007,2.24044539,0.00092394,0.30542294,0.32919380,0.00000000,0.99931042,0.21325567
-2.81840920,2.80428498,0.91048353,2.26090614,0.00097845,0.30253369,0.32788130,0.00000000,0.99939338,0.21338889
-2.81240620,2.81641860,0.92763225,2.27763001,0.00104296,0.30060623,0.32632728,0.00000000,1.00360670,0.21346633
-2.80640320,2.82786126,0.94584229,2.29103183,0.00111785,0.29989618,0.32472724,0.00000000,1.01271018,0.21357498
-2.80040020,2.83961472,0.96528943,2.30159554,0.00120346,0.30067791,0.32329402,0.00000000,1.02750701,0.21381315
-2.79439720,2.85274359,0.98615472,2.30985697,0.00130002,0.30323406,0.32225193,0.00000000,1.04881302,0.21428655
-2.78839420,2.86833749,1.00862021,2.31638630,0.00140766,0.30784414,0.32183083,0.00000000,1.07742307,0.21510394
-2.78239120,2.88747285,1.03286504,2.32177089,0.00152637,0.31477252,0.32226016,0.00000000,1.11407546,0.21637280
-2.77638819,2.91117508,1.05906163,2.32659871,0.00165599,0.32425617,0.32376315,0.00000000,1.15941540,0.21819493
-2.77038519,2.94038233,1.08737182,2.33144276,0.00179620,0.33649249,0.32655120,0.00000000,1.21395860,0.22066225
-2.76438219,2.97591161,1.11794308,2.33684697,0.00194654,0.35162771,0.33081876,0.00000000,1.27805626,0.22385286
-2.75837919,3.01842836,1.15090446,2.34331350,0.00210639,0.36974628,0.33673849,0.00000000,1.35186287,0.22782747
-2.75237619,3.06842040,1.18636248,2.35129211,0.00227499,0.39086166,0.34445703,0.00000000,1.43530823,0.23262646
-2.74637319,3.12617702,1.22439689,2.36117137,0.00245144,0.41490896,0.35409121,0.00000000,1.52807502,0.23826750
-2.74037019,3.19177405,1.26505640,2.37327219,0.00263474,0.44173988,0.36572490,0.00000000,1.62958337,0.24474397
-2.73436718,3.26506562,1.30835466,2.38784361,0.00282380,0.47112029,0.37940635,0.00000000,1.73898362,0.25202417
-2.72836418,3.34568291,1.35426649,2.40506108,0.00301749,0.50273060,0.39514625,0.00000000,1.85515809,0.26005141
-2.72236118,3.43304039,1.40272472,2.42502711,0.00321461,0.53616934,0.41291624,0.00000000,1.97673274,0.26874501
-2.71635818,3.52634941,1.45361792,2.44777437,0.00341400,0.57095979,0.43264816,0.00000000,2.10209880,0.27800210
-2.71035518,3.62463890,1.50678908,2.47327106,0.00361447,0.60655978,0.45423378,0.00000000,2.22944428,0.28770031
-2.70435218,3.72678273,1.56203553,2.50142835,0.00381491,0.64237421,0.47752530,0.00000000,2.35679478,0.29770114
-2.69834917,3.83153264,1.61911030,2.53210949,0.00401426,0.67777024,0.50233633,0.00000000,2.48206233,0.30785399
-2.69234617,3.93755572,1.67772476,2.56514022,0.00421151,0.71209443,0.52844368,0.00000000,2.60310088,0.31800057
-2.68634317,4.04347483,1.73755275,2.60031994,0.00440576,0.74469122,0.55558967,0.00000000,2.71776624,0.32797965
-2.68034017,4.14791043,1.79823593,2.63743291,0.00459616,0.77492227,0.58348526,0.00000000,2.82397834,0.33763189
-2.67433717,4.24952180,1.85939017,2.67625890,0.00478193,0.80218557,0.61181378,0.00000000,2.91978311,0.34680445
-2.66833417,4.34704596,1.92061267,2.71658251,0.00496235,0.82593374,0.64023540,0.00000000,3.00341147,0.35535544
-2.66233117,4.43933241,1.98148958,2.75820061,0.00513674,0.84569068,0.66839226,0.00000000,3.07333287,0.36315772
-2.65632816,4.52537196,2.04160352,2.80092709,0.00530443,0.86106583,0.69591431,0.00000000,3.12830082,0.37010211
-2.65032516,4.60431852,2.10054075,2.84459468,0.00546474,0.87176541,0.72242563,0.00000000,3.16738876,0.37609974
-2.64432216,4.67550262,2.15789758,2.88905342,0.00561696,0.87760024,0.74755133,0.00000000,3.19001428,0.38108364
-2.63831916,4.73843632,2.21328560,2.93416569,0.00576032,0.87848966,0.77092485,0.00000000,3.19595102,0.38500922
-2.63231616,4.79280928,2.26633557,2.97979812,0.00589399,0.87446168,0.79219543,0.00000000,3.18532776,0.38785406
-2.62631316,4.83847668,2.31669975,3.02581060,0.00601705,0.86564920,0.81103576,0.00000000,3.15861494,0.38961669
-2.62031016,4.87543981,2.36405264,3.07204318,0.00612852,0.85228263,0.82714942,0.00000000,3.11659955,0.39031469
-2.61430715,4.90382084,2.40809025,3.11830181,0.00622732,0.83467947,0.84027804,0.00000000,3.06034987,0.38998225
-2.60830415,4.92383350,2.44852813,3.16434389,0.00631231,0.81323116,0.85020791,0.00000000,2.99117202,0.38866723
-2.60230115,4.93575179,2.48509850,3.20986487,0.00638231,0.78838824,0.85677579,0.00000000,2.91056050,0.38642802
-2.59629815,4.93987895,2.51754696,3.25448725,0.00643613,0.76064415,0.85987385,0.00000000,2.82014540,0.38333039
-2.59029515,4.93651872,2.54562928,3.29775308,0.00647260,0.73051890,0.85945327,0.00000000,2.72163874,0.37944445
-2.58429215,4.92595103,2.56910895,3.33912114,0.00649062,0.69854293,0.85552673,0.00000000,2.61678234,0.37484198
-2.57828914,4.90841390,2.58775587,3.37796967,0.00648919,0.66524215,0.84816935,0.00000000,2.50729969,0.36959414
-2.57228614,4.88409269,2.60134691,3.41360521,0.00646746,0.63112456,0.83751814,0.00000000,2.39485343,0.36376984
-2.56628314,4.85311769,2.60966855,3.44527787,0.00642479,0.59666905,0.82377003,0.00000000,2.28101006,0.35743459
-2.56028014,4.81557018,2.61252197,3.47220281,0.00636077,0.56231646,0.80717830,0.00000000,2.16721277,0.35065011
-2.55427714,4.77149663,2.60973055,3.49358733,0.00627525,0.52846329,0.78804776,0.00000000,2.05476279,0.34347442
-2.54827414,4.72093001,2.60114981,3.50866257,0.00616841,0.49545791,0.76672851,0.00000000,1.94480921,0.33596245
-2.54227114,4.66391689,2.58667918,3.51671844,0.00604071,0.46359917,0.74360872,0.00000000,1.83834658,0.32816716
-2.53626813,4.60054804,2.56627518,3.51713999,0.00589295,0.43313711,0.71910640,0.00000000,1.73621944,0.32014075
-2.53026513,4.53099062,2.53996520,3.50944325,0.00572626,0.40427552,0.69366058,0.00000000,1.63913244,0.31193612
-2.52426213,4.45551907,2.50786090,3.49330855,0.00554207,0.37717572,0.66772187,0.00000000,1.54766446,0.30360824
-2.51825913,4.37454252,2.47017025,3.46860898,0.00534210,0.35196144,0.64174287,0.00000000,1.46228521,0.29521530
-2.51225613,4.28862611,2.42720713,3.43543225,0.00512832,0.32872392,0.61616845,0.00000000,1.38337267,0.28681952
-2.50625313,4.19850413,2.37939745,3.39409412,0.00490294,0.30752724,0.59142628,0.00000000,1.31122983,0.27848759
-2.50025013,4.10508348,2.32728104,3.34514208,0.00466829,0.28841312,0.56791766,0.00000000,1.24609945,0.27029044
-2.49424712,4.00943620,2.27150845,3.28934842,0.00442687,0.27140518,0.54600888,0.00000000,1.18817574,0.26230257
-2.48824412,3.91278074,2.21283233,3.22769258,0.00418120,0.25651224,0.52602339,0.00000000,1.13761227,0.25460071
-2.48224112,3.81645222,2.15209333,3.16133286,0.00393381,0.24373061,0.50823478,0.00000000,1.09452569,0.24726200
-2.47623812,3.72186277,2.09020060,3.09156869,0.00368717,0.23304534,0.49286078,0.00000000,1.05899521,0.24036164
-2.47023512,3.63045343,2.02810764,3.01979487,0.00344366,0.22443043,0.48005858,0.00000000,1.03105814,0.23397026
-2.46423212,3.54364015,1.96678422,2.94744992,0.00320547,0.21784817,0.46992129,0.00000000,1.01070210,0.22815103
-2.45822911,3.46275644,1.90718567,2.87596083,0.00297459,0.21324776,0.46247601,0.00000000,0.99785474,0.22295672
-2.45222611,3.38899579,1.85022100,2.80668720,0.00275278,0.21056345,0.45768336,0.00000000,0.99237202,0.21842693
-2.44622311,3.32335709,1.79672115,2.74086733,0.00254150,0.20971256,0.45543870,0.00000000,0.99402628,0.21458553
-2.44022011,3.26659615,1.74740932,2.67956918,0.00234195,0.21059350,0.45557504,0.00000000,1.00249526,0.21143869
-2.43421711,3.21918622,1.70287461,2.62364883,0.00215499,0.21308424,0.45786759,0.00000000,1.01735327,0.20897340
-2.42821411,3.18129002,1.66355069,2.57371837,0.00198120,0.21704133,0.46204002,0.00000000,1.03806569,0.20715685
-2.42221111,3.15274505,1.62970038,2.53012525,0.00182085,0.22229980,0.46777228,0.00000000,1.06398749,0.20593648
-2.41620810,3.13306353,1.60140732,2.49294383,0.00167393,0.22867400,0.47470975,0.00000000,1.09436673,0.20524108
-2.41020510,3.12144722,1.57857497,2.46197977,0.00154018,0.23595951,0.48247357,0.00000000,1.12835317,0.20498262
-2.40420210,3.11681676,1.56093330,2.43678688,0.00141910,0.24393619,0.49067189,0.00000000,1.16501218,0.20505897
-2.39819910,3.11785430,1.54805273,2.41669548,0.00131002,0.25237220,0.49891154,0.00000000,1.20334370,0.20535734
-2.39219610,3.12305750,1.53936467,2.40085063,0.00121211,0.26102900,0.50680994,0.00000000,1.24230563,0.20575831
-2.38619310,3.13080224,1.53418775,2.38825834,0.00112442,0.26966707,0.51400671,0.00000000,1.28084076,0.20614035
-2.38019010,3.13941111,1.53175824,2.37783700,0.00104595,0.27805207,0.52017461,0.00000000,1.31790626,0.20638450
-2.37418709,3.14722419,1.53126335,2.36847158,0.00097566,0.28596135,0.52502944,0.00000000,1.35250428,0.20637922
-2.36818409,3.15266890,1.53187558,2.35906768,0.00091252,0.29319026,0.52833850,0.00000000,1.38371225,0.20602493
-2.36218109,3.15432523,1.53278665,2.34860269,0.00085553,0.29955813,0.52992734,0.00000000,1.41071160,0.20523827
-2.35617809,3.15098364,1.53323923,2.33617176,0.00080380,0.30491364,0.52968457,0.00000000,1.43281324,0.20395578
-2.35017509,3.14169276,1.53255529,2.32102632,0.00075649,0.30913910,0.52756456,0.00000000,1.44947872,0.20213686
-2.34417209,3.12579487,1.53015954,2.30260365,0.00071289,0.31215371,0.52358801,0.00000000,1.46033593,0.19976580
-2.33816908,3.10294800,1.52559745,2.28054642,0.00067243,0.31391542,0.51784035,0.00000000,1.46518852,0.19685302
-2.33216608,3.07313367,1.51854696,2.25471161,0.00063464,0.31442133,0.51046818,0.00000000,1.46401860,0.19343516
-2.32616308,3.03665080,1.50882379,2.22516922,0.00059921,0.31370672,0.50167385,0.00000000,1.45698254,0.18957434
-2.32016008,2.99409619,1.49638055,2.19219099,0.00056594,0.31184257,0.49170849,0.00000000,1.44440012,0.18535633
-2.31415708,2.94633334,1.48129984,2.15623073,0.00053474,0.30893182,0.48086366,0.00000000,1.42673755,0.18088803
-2.30815408,2.89445131,1.46378235,2.11789734,0.00050566,0.30510451,0.46946215,0.00000000,1.40458524,0.17629403
-2.30215108,2.83971611,1.44413055,2.07792269,0.00047880,0.30051199,0.45784800,0.00000000,1.37863143,0.17171276
-2.29614807,2.78351702,1.42272930,2.03712591,0.00045437,0.29532048,0.44637622,0.00000000,1.34963293,0.16729204
-2.29014507,2.72731057,1.40002438,1.99637639,0.00043264,0.28970438,0.43540241,0.00000000,1.31838453,0.16318448
-2.28414207,2.67256464,1.37650003,1.95655703,0.00041392,0.28383943,0.42527263,0.00000000,1.28568827,0.15954273
-2.27813907,2.62070506,1.35265676,1.91852958,0.00039854,0.27789618,0.41631369,0.00000000,1.25232428,0.15651483
-2.27213607,2.57306671,1.32899025,1.88310345,0.00038686,0.27203397,0.40882400,0.00000000,1.21902418,0.15423982
-2.26613307,2.53085086,1.30597215,1.85100899,0.00037926,0.26639567,0.40306535,0.00000000,1.18644837,0.15284362
-2.26013007,2.49508979,1.28403356,1.82287595,0.00037610,0.26110337,0.39925553,0.00000000,1.15516789,0.15243557
-2.25412706,2.46661969,1.26355153,1.79921758,0.00037773,0.25625516,0.39756209,0.00000000,1.12565153,0.15310539
-2.24812406,2.44606209,1.24483879,1.78042035,0.00038450,0.25192309,0.39809724,0.00000000,1.09825851,0.15492095
-2.24212106,2.43381371,1.22813691,1.76673906,0.00039674,0.24815232,0.40091409,0.00000000,1.07323658,0.15792661
-2.23611806,2.43004448,1.21361267,1.75829683,0.00041474,0.24496145,0.40600426,0.00000000,1.05072546,0.16214245
-2.23011506,2.43470295,1.20135748,1.75508939,0.00043882,0.24234394,0.41329696,0.00000000,1.03076498,0.16756408
-2.22411206,2.44752837,1.19138954,1.75699291,0.00046923,0.24027051,0.42265961,0.00000000,1.01330714,0.17416328
-2.21810905,2.46806821,1.18365828,1.76377455,0.00050624,0.23869231,0.43390017,0.00000000,0.99823137,0.18188922
-2.21210605,2.49570025,1.17805068,1.77510501,0.00055012,0.23754476,0.44677093,0.00000000,0.98536180,0.19067034
-2.20610305,2.52965798,1.17439907,1.79057236,0.00060109,0.23675178,0.46097412,0.00000000,0.97448558,0.20041666
-2.20010005,2.56905832,1.17248990,1.80969647,0.00065938,0.23623018,0.47616892,0.00000000,0.96537119,0.21102261
-2.19409705,2.61293055,1.17207310,1.83194362,0.00072522,0.23589417,0.49197996,0.00000000,0.95778585,0.22237006
-2.18809405,2.66024544,1.17287171,1.85674076,0.00079879,0.23565947,0.50800708,0.00000000,0.95151091,0.23433155
-2.18209105,2.70994387,1.17459138,1.88348927,0.00088027,0.23544725,0.52383609,0.00000000,0.94635473,0.24677363
-2.17608804,2.76096397,1.17692948,1.91157780,0.00096978,0.23518733,0.53905010,0.00000000,0.94216241,0.25956004
-2.17008504,2.81226613,1.17958359,1.94039420,0.00106740,0.23482084,0.55324131,0.00000000,0.93882186,0.27255480
-2.16408204,2.86285541,1.18225916,1.96933634,0.00117316,0.23430208,0.56602255,0.00000000,0.93626627,0.28562493
-2.15807904,2.91180074,1.18467623,1.99782180,0.00128696,0.23359955,0.57703840,0.00000000,0.93447280,0.29864284
-2.15207604,2.95825062,1.18657497,2.02529639,0.00140865,0.23269621,0.58597527,0.00000000,0.93345788,0.31148832
-2.14607304,3.00144503,1.18772009,2.05124129,0.00153794,0.23158889,0.59257020,0.00000000,0.93326940,0.32405007
-2.14007004,3.04072353,1.18790400,2.07517910,0.00167438,0.23028698,0.59661789,0.00000000,0.93397641,0.33622674
-2.13406703,3.07552949,1.18694874,2.09667833,0.00181741,0.22881052,0.59797577,0.00000000,0.93565700,0.34792757
-2.12806403,3.10541064,1.18470665,2.11535675,0.00196628,0.22718772,0.59656690,0.00000000,0.93838509,0.35907268
-2.12206103,3.13001630,1.18106002,2.13088323,0.00212008,0.22545213,0.59238059,0.00000000,0.94221704,0.36959304
-2.11605803,3.14909167,1.17591965,2.14297841,0.00227773,0.22363961,0.58547078,0.00000000,0.94717869,0.37943019
-2.11005503,3.16246970,1.16922257,2.15141411,0.00243800,0.22178525,0.57595227,0.00000000,0.95325389,0.38853588
-2.10405203,3.17006129,1.16092915,2.15601164,0.00259951,0.21992044,0.56399506,0.00000000,0.96037497,0.39687162
-2.09804902,3.17184437,1.15101979,2.15663924,0.00276076,0.21807017,0.54981710,0.00000000,0.96841591,0.40440825
-2.09204602,3.16785266,1.13949131,2.15320889,0.00292016,0.21625085,0.53367578,0.00000000,0.97718854,0.41112560
-2.08604302,3.15816463,1.12635355,2.14567264,0.00307606,0.21446860,0.51585862,0.00000000,0.98644222,0.41701222
-2.08004002,3.14289349,1.11162607,2.13401882,0.00322681,0.21271817,0.49667358,0.00000000,0.99586692,0.42206516
-2.07403702,3.12217847,1.09533545,2.11826835,0.00337077,0.21098263,0.47643936,0.00000000,1.00509975,0.42628980
-2.06803402,3.09617783,1.07751313,2.09847138,0.00350638,0.20923370,0.45547620,0.00000000,1.01373460,0.42969972
-2.06203102,3.06506378,1.05819404,2.07470441,0.00363220,0.20743270,0.43409736,0.00000000,1.02133458,0.43231636
-2.05602801,3.02901934,1.03741595,2.04706803,0.00374694,0.20553226,0.41260171,0.00000000,1.02744646,0.43416865
-2.05002501,2.98823699,1.01521960,2.01568536,0.00384949,0.20347846,0.39126747,0.00000000,1.03161671,0.43529226
-2.04402201,2.94291877,0.99164956,1.98070101,0.00393897,0.20121335,0.37034730,0.00000000,1.03340808,0.43572862
-2.03801901,2.89327759,0.96675554,1.94228064,0.00401470,0.19867781,0.35006485,0.00000000,1.03241616,0.43552361
-2.03201601,2.83953921,0.94059418,1.90061078,0.00407627,0.19581450,0.33061253,0.00000000,1.02828494,0.43472588
-2.02601301,2.78194434,0.91323098,1.85589880,0.00412349,0.19257074,0.31215055,0.00000000,1.02072081,0.43338487
-2.02001001,2.72075065,0.88474214,1.80837281,0.00415637,0.18890121,0.29480705,0.00000000,1.00950412,0.43154872
-2.01400700,2.65623412,0.85521627,1.75828116,0.00417513,0.18477037,0.27867914,0.00000000,0.99449807,0.42926196
-2.00800400,2.58868950,0.82475559,1.70589155,0.00418019,0.18015432,0.26383460,0.00000000,0.97565433,0.42656340
-2.00200100,2.51842985,0.79347663,1.65148942,0.00417207,0.17504232,0.25031413,0.00000000,0.95301527,0.42348418
-1.99599800,2.44578493,0.76151021,1.59537564,0.00415142,0.16943751,0.23813389,0.00000000,0.92671284,0.42004625
-1.98999500,2.37109880,0.72900079,1.53786357,0.00411896,0.16335720,0.22728820,0.00000000,0.89696416,0.41626150
-1.98399200,2.29472657,0.69610509,1.47927542,0.00407547,0.15683246,0.21775230,0.00000000,0.86406416,0.41213148
-1.97798899,2.21703089,0.66299011,1.41993824,0.00402174,0.14990723,0.20948492,0.00000000,0.82837575,0.40764806
-1.97198599,2.13837819,0.62983067,1.36017953,0.00395857,0.14263684,0.20243088,0.00000000,0.79031793,0.40279484
-1.96598299,2.05913525,0.59680656,1.30032288,0.00388676,0.13508623,0.19652332,0.00000000,0.75035262,0.39754940
-1.95997999,1.97966629,0.56409948,1.24068378,0.00380711,0.12732786,0.19168591,0.00000000,0.70897065,0.39188633
-1.95397699,1.90033079,0.53189000,1.18156583,0.00372043,0.11943934,0.18783477,0.00000000,0.66667769,0.38578076
-1.94797399,1.82148211,0.50035460,1.12325748,0.00362753,0.11150113,0.18488029,0.00000000,0.62398059,0.37921235
-1.94197099,1.74346707,0.46966295,1.06602958,0.00352926,0.10359418,0.18272886,0.00000000,0.58137469,0.37216928
-1.93596798,1.66662616,0.43997553,1.01013360,0.00342653,0.09579773,0.18128448,0.00000000,0.53933247,0.36465225
-1.92996498,1.59129432,0.41144174,0.95580063,0.00332031,0.08818729,0.18045038,0.00000000,0.49829393,0.35667790
-1.92396198,1.51780192,0.38419831,0.90324109,0.00321167,0.08083296,0.18013054,0.00000000,0.45865876,0.34828162
-1.91795898,1.44647556,0.35836818,0.85264493,0.00310177,0.07379799,0.18023121,0.00000000,0.42078045,0.33951936
-1.91195598,1.37763830,0.33405975,0.80418223,0.00299186,0.06713773,0.18066242,0.00000000,0.38496241,0.33046840
-1.90595298,1.31160904,0.31136637,0.75800395,0.00288331,0.06089886,0.18133933,0.00000000,0.35145572,0.32122675
-1.89994997,1.24870061,0.29036602,0.71424261,0.00277757,0.05511898,0.18218357,0.00000000,0.32045857,0.31191141
-1.89394697,1.18921644,0.27112108,0.67301282,0.00267616,0.04982647,0.18312430,0.00000000,0.29211706,0.30265521
-1.88794397,1.13344563,0.25367814,0.63441132,0.00258060,0.04504061,0.18409911,0.00000000,0.26652710,0.29360257
-1.88194097,1.08165659,0.23806768,0.59851657,0.00249243,0.04077191,0.18505467,0.00000000,0.24373702,0.28490429
-1.87593797,1.03408921,0.22430370,0.56538786,0.00241313,0.03702255,0.18594693,0.00000000,0.22375089,0.27671151
-1.86993497,0.99094606,0.21238319,0.53506380,0.00234407,0.03378703,0.18674113,0.00000000,0.20653210,0.26916930
-1.86393197,0.95238288,0.20228554,0.50756049,0.00228646,0.03105276,0.18741126,0.00000000,0.19200705,0.26241008
-1.85792896,0.91849904,0.19397184,0.48286929,0.00224132,0.02880085,0.18793932,0.00000000,0.18006892,0.25654723
-1.85192596,0.88932842,0.18738425,0.46095462,0.00220943,0.02700676,0.18831410,0.00000000,0.17058131,0.25166925
-1.84592296,0.86483142,0.18244548,0.44175180,0.00219130,0.02564103,0.18852977,0.00000000,0.16338176,0.24783477
-1.83991996,0.84488871,0.17905853,0.42516533,0.00218712,0.02466997,0.18858425,0.00000000,0.15828519,0.24506867
-1.83391696,0.82929723,0.17710674,0.41106778,0.00219679,0.02405635,0.18847741,0.00000000,0.15508721,0.24335957
-1.82791396,0.81776895,0.17645442,0.39929953,0.00221991,0.02376006,0.18820937,0.00000000,0.15356745,0.24265873
-1.82191096,0.80993276,0.17694793,0.38966956,0.00225579,0.02373874,0.18777884,0.00000000,0.15349292,0.24288066
-1.81590795,0.80533968,0.17841748,0.38195739,0.00230347,0.02394847,0.18718173,0.00000000,0.15462144,0.24390518
-1.80990495,0.80347133,0.18067957,0.37591625,0.00236182,0.02434442,0.18641003,0.00000000,0.15670529,0.24558108
-1.80390195,0.80375178,0.18354012,0.37127754,0.00242950,0.02488151,0.18545121,0.00000000,0.15949503,0.24773110
-1.79789895,0.80556202,0.18679824,0.36775638,0.00250513,0.02551513,0.18428795,0.00000000,0.16274346,0.25015812
-1.79189595,0.80825701,0.19025046,0.36505816,0.00258727,0.02620184,0.18289849,0.00000000,0.16620977,0.25265217
-1.78589295,0.81118432,0.19369541,0.36288588,0.00267454,0.02690005,0.18125736,0.00000000,0.16966373,0.25499804
-1.77988994,0.81370377,0.19693877,0.36094792,0.00276566,0.02757077,0.17933665,0.00000000,0.17288985,0.25698318
-1.77388694,0.81520711,0.19979817,0.35896604,0.00285951,0.02817824,0.17710755,0.00000000,0.17569143,0.25840537
-1.76788394,0.81513699,0.20210792,0.35668307,0.00295521,0.02869055,0.17454221,0.00000000,0.17789419,0.25908005
-1.76188094,0.81300429,0.20372348,0.35387015,0.00305209,0.02908024,0.17161574,0.00000000,0.17934958,0.25884682
-1.75587794,0.80840293,0.20452512,0.35033302,0.00314979,0.02932470,0.16830821,0.00000000,0.17993741,0.25757489
-1.74987494,0.80102168,0.20442104,0.34591710,0.00324817,0.02940654,0.16460646,0.00000000,0.17956774,0.25516725
-1.74387194,0.79065221,0.20334934,0.34051121,0.00334737,0.02931380,0.16050577,0.00000000,0.17818199,0.25156346
-1.73786893,0.77719325,0.20127918,0.33404960,0.00344775,0.02903998,0.15601102,0.00000000,0.17575314,0.24674084
-1.73186593,0.76065050,0.19821066,0.32651232,0.00354981,0.02858399,0.15113753,0.00000000,0.17228499,0.24071423
-1.72586293,0.74113258,0.19417373,0.31792393,0.00365416,0.02794987,0.14591123,0.00000000,0.16781048,0.23353420
-1.71985993,0.71884306,0.18922607,0.30835053,0.00376145,0.02714644,0.14036848,0.00000000,0.16238930,0.22528400
-1.71385693,0.69406928,0.18345000,0.29789543,0.00387224,0.02618676,0.13455521,0.00000000,0.15610458,0.21607536
-1.70785393,0.66716838,0.17694862,0.28669358,0.00398699,0.02508750,0.12852569,0.00000000,0.14905912,0.20604338
-1.70185093,0.63855142,0.16984140,0.27490513,0.00410592,0.02386828,0.12234089,0.00000000,0.14137111,0.19534081
-1.69584792,0.60866631,0.16225940,0.26270843,0.00422897,0.02255090,0.11606655,0.00000000,0.13316965,0.18413201
-1.68984492,0.57798050,0.15434027,0.25029287,0.00435576,0.02115853,0.10977110,0.00000000,0.12459012,0.17258685
-1.68384192,0.54696422,0.14622341,0.23785184,0.00448549,0.01971504,0.10352354,0.00000000,0.11576979,0.16087486
-1.67783892,0.51607495,0.13804537,0.22557621,0.00461701,0.01824420,0.09739140,0.00000000,0.10684362,0.14915979
-1.67183592,0.48574386,0.12993576,0.21364860,0.00474873,0.01676907,0.09143891,0.00000000,0.09794055,0.13759495
-1.66583292,0.45636478,0.12201372,0.20223870,0.00487872,0.01531145,0.08572543,0.00000000,0.08918031,0.12631927
-1.65982991,0.42828583,0.11438518,0.19149970,0.00500469,0.01389142,0.08030431,0.00000000,0.08067093,0.11545431
-1.65382691,0.40180417,0.10714095,0.18156612,0.00512410,0.01252696,0.07522213,0.00000000,0.07250682,0.10510229
-1.64782391,0.37716363,0.10035557,0.17255283,0.00523422,0.01123380,0.07051828,0.00000000,0.06476769,0.09534500
-1.64182091,0.35455523,0.09408704,0.16455538,0.00533224,0.01002524,0.06622512,0.00000000,0.05751798,0.08624369
-1.63581791,0.33412014,0.08837723,0.15765141,0.00541534,0.00891219,0.06236836,0.00000000,0.05080704,0.07783972
-1.62981491,0.31595482,0.08325301,0.15190296,0.00548082,0.00790322,0.05896780,0.00000000,0.04466974,0.07015594
-1.62381191,0.30011767,0.07872790,0.14735951,0.00552621,0.00700475,0.05603830,0.00000000,0.03912755,0.06319855
-1.61780890,0.28663670,0.07480402,0.14406133,0.00554934,0.00622125,0.05359089,0.00000000,0.03418998,0.05695946
-1.61180590,0.27551772,0.07147446,0.14204310,0.00554842,0.00555547,0.05163382,0.00000000,0.02985618,0.05141876
-1.60580290,0.26675224,0.06872554,0.14133718,0.00552215,0.00500875,0.05017369,0.00000000,0.02611670,0.04654737
-1.59979990,0.26032482,0.06653918,0.14197658,0.00546974,0.00458121,0.04921628,0.00000000,0.02295521,0.04230959
-1.59379690,0.25621919,0.06489497,0.14399717,0.00539094,0.00427206,0.04876722,0.00000000,0.02035018,0.03866551
-1.58779390,0.25442301,0.06377201,0.14743902,0.00528608,0.00407977,0.04883232,0.00000000,0.01827644,0.03557318
-1.58179090,0.25493068,0.06315039,0.15234672,0.00515602,0.00400222,0.04941759,0.00000000,0.01670644,0.03299043
-1.57578789,0.25774444,0.06301212,0.15876857,0.00500215,0.00403680,0.05052890,0.00000000,0.01561137,0.03087637
-1.56978489,0.26287347,0.06334178,0.16675471,0.00482635,0.00418052,0.05217124,0.00000000,0.01496203,0.02919247
-1.56378189,0.27033121,0.06412652,0.17635414,0.00463091,0.00442994,0.05434773,0.00000000,0.01472938,0.02790339
-1.55777889,0.28013117,0.06535579,0.18761093,0.00441844,0.00478119,0.05705836,0.00000000,0.01488495,0.02697732
-1.55177589,0.29228145,0.06702059,0.20055973,0.00419186,0.00522983,0.06029848,0.00000000,0.01540099,0.02638615
-1.54577289,0.30677851,0.06911255,0.21522086,0.00395423,0.00577080,0.06405733,0.00000000,0.01625051,0.02610539
-1.53976988,0.32360068,0.07162270,0.23159541,0.00370873,0.00639828,0.06831647,0.00000000,0.01740722,0.02611384
-1.53376688,0.34270178,0.07454025,0.24966056,0.00345854,0.00710556,0.07304840,0.00000000,0.01884533,0.02639327
-1.52776388,0.36400564,0.07785137,0.26936565,0.00320678,0.00788497,0.07821547,0.00000000,0.02053950,0.02692798
-1.52176088,0.38740184,0.08153817,0.29062924,0.00295642,0.00872780,0.08376905,0.00000000,0.02246468,0.02770440
-1.51575788,0.41274321,0.08557786,0.31333753,0.00271026,0.00962431,0.08964922,0.00000000,0.02459616,0.02871084
-1.50975488,0.43984551,0.08994232,0.33734449,0.00247083,0.01056371,0.09578499,0.00000000,0.02690969,0.02993731
-1.50375188,0.46848948,0.09459805,0.36247370,0.00224039,0.01153432,0.10209505,0.00000000,0.02938175,0.03137554
-1.49774887,0.49842547,0.09950662,0.38852216,0.00202090,0.01252372,0.10848915,0.00000000,0.03199000,0.03301922
-1.49174587,0.52938062,0.10462549,0.41526601,0.00181398,0.01351894,0.11487000,0.00000000,0.03471392,0.03486446
