energy_ev,total_up,Ga_p_up,Ga_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-5.86793397,2.70746751,0.05848147,0.00000000,1.57804748,1.12214824,0.00240824,1.47171618
-5.86193097,2.51161128,0.05484653,0.00000000,1.47056528,1.02693738,0.00223895,1.35357037
-5.85592796,2.33066127,0.05150046,0.00000000,1.36789290,0.94082766,0.00212057,1.24372553
-5.84992496,2.16573557,0.04846453,0.00000000,1.27089717,0.86411607,0.00205140,1.14272226
-5.84392196,2.01780088,0.04575977,0.00000000,1.18037779,0.79699266,0.00202992,1.05100183
-5.83791896,1.88765740,0.04340610,0.00000000,1.09705081,0.73954664,0.00205486,0.96890640
-5.83191596,1.77592368,0.04142142,0.00000000,1.02153323,0.69177202,0.00212511,0.89667962
-5.82591296,1.68302226,0.03982068,0.00000000,0.95432940,0.65357296,0.00223979,0.83446775
-5.81990995,1.60916732,0.03861504,0.00000000,0.89581993,0.62476856,0.00239811,0.78232151
-5.81390695,1.55435550,0.03781112,0.00000000,0.84625372,0.60509772,0.00259940,0.74019903
-5.80790395,1.51836092,0.03741045,0.00000000,0.80574359,0.59422398,0.00284305,0.70797006
-5.80190095,1.50073541,0.03740905,0.00000000,0.77426587,0.59174094,0.00312847,0.68542181
-5.79589795,1.50081456,0.03779728,0.00000000,0.75166390,0.59717839,0.00345509,0.67226633
-5.78989495,1.51773012,0.03855991,0.00000000,0.73765571,0.61000963,0.00382232,0.66814974
-5.78389195,1.55042882,0.03967644,0.00000000,0.73184538,0.62966005,0.00422956,0.67266301
-5.77788894,1.59769733,0.04112161,0.00000000,0.73373786,0.65551706,0.00467621,0.68535409
-5.77188594,1.65819286,0.04286620,0.00000000,0.74275666,0.68694147,0.00516167,0.70574119
-5.76588294,1.73047824,0.04487790,0.00000000,0.75826367,0.72327990,0.00568537,0.73332639
-5.75987994,1.81306029,0.04712239,0.00000000,0.77958044,0.76387809,0.00624681,0.76760938
-5.75387694,1.90442985,0.04956450,0.00000000,0.80600990,0.80809443,0.00684553,0.80810020
-5.74787394,2.00310159,0.05216936,0.00000000,0.83685764,0.85531320,0.00748114,0.85433063
-5.74187094,2.10765177,0.05490355,0.00000000,0.87145193,0.90495682,0.00815330,0.90586319
-5.73586793,2.21675181,0.05773613,0.00000000,0.90916142,0.95649632,0.00886170,0.96229726
-5.72986493,2.32919610,0.06063960,0.00000000,0.94940990,1.00945943,0.00960596,1.02327172
-5.72386193,2.44392231,0.06359053,0.00000000,0.99168735,1.06343557,0.01038557,1.08846362
-5.71785893,2.56002295,0.06657007,0.00000000,1.03555688,1.11807742,0.01119975,1.15758288
-5.71185593,2.67674771,0.06956417,0.00000000,1.08065737,1.17309859,0.01204730,1.23036295
-5.70585293,2.79349608,0.07256342,0.00000000,1.12670166,1.22826760,0.01292644,1.30654793
-5.69984992,2.90980105,0.07556278,0.00000000,1.17347075,1.28339819,0.01383464,1.38587672
-5.69384692,3.02530467,0.07856091,0.00000000,1.22080429,1.33833662,0.01476840,1.46806526
-5.68784392,3.13972740,0.08155936,0.00000000,1.26858844,1.39294664,0.01572313,1.55278793
-5.68184092,3.25283325,0.08456154,0.00000000,1.31674172,1.44709318,0.01669295,1.63965959
-5.67583792,3.36439328,0.08757166,0.00000000,1.36520013,1.50062583,0.01767062,1.72821960
-5.66983492,3.47415038,0.09059353,0.00000000,1.41390277,1.55336350,0.01864749,1.81791942
-5.66383192,3.58178791,0.09362949,0.00000000,1.46277886,1.60508138,0.01961351,1.90811513
-5.65782891,3.68690498,0.09667943,0.00000000,1.51173761,1.65550152,0.02055729,1.99806596
-5.65182591,3.78900057,0.09973995,0.00000000,1.56066150,1.70428796,0.02146635,2.08693980
-5.64582291,3.88746825,0.10280378,0.00000000,1.60940397,1.75104719,0.02232728,2.17382615
-5.63981991,3.98160251,0.10585951,0.00000000,1.65779167,1.79533440,0.02312614,2.25775651
-5.63381691,4.07061694,0.10889152,0.00000000,1.70563150,1.83666570,0.02384882,2.33773190
-5.62781391,4.15367373,0.11188034,0.00000000,1.75272216,1.87453576,0.02448151,2.41275640
-5.62181091,4.22992319,0.11480309,0.00000000,1.79886950,1.90844050,0.02501115,2.48187558
-5.61580790,4.29855105,0.11763440,0.00000000,1.84390491,1.93790355,0.02542595,2.54421798
-5.60980490,4.35883109,0.12034730,0.00000000,1.88770559,1.96250531,0.02571583,2.59903762
-5.60380190,4.41017978,0.12291436,0.00000000,1.93021529,1.98191298,0.02587290,2.64575547
-5.59779890,4.45220985,0.12530882,0.00000000,1.97146432,1.99590997,0.02589177,2.68399755
-5.59179590,4.48477935,0.12750580,0.00000000,2.01158733,2.00442302,0.02576989,2.71362770
-5.58579290,4.50803320,0.12948324,0.00000000,2.05083759,2.00754532,0.02550774,2.73477295
-5.57978989,4.52243455,0.13122292,0.00000000,2.08959670,2.00555432,0.02510885,2.74784004
-5.57378689,4.52878377,0.13271112,0.00000000,2.12837887,1.99892305,0.02457983,2.75352194
-5.56778389,4.52822374,0.13393914,0.00000000,2.16782910,1.98832391,0.02393021,2.75279367
-5.56178089,4.52223071,0.13490357,0.00000000,2.20871507,1.97462462,0.02317214,2.74689716
-5.55577789,4.51259072,0.13560636,0.00000000,2.25191264,1.95887605,0.02232010,2.73731563
-5.54977489,4.50136233,0.13605463,0.00000000,2.29838543,1.94229214,0.02139046,2.72573816
-5.54377189,4.49082709,0.13626036,0.00000000,2.34915885,1.92622249,0.02040101,2.71401559
-5.53776888,4.48342949,0.13623991,0.00000000,2.40528955,1.91211841,0.01937046,2.70410939
-5.53176588,4.48170862,0.13601348,0.00000000,2.46783105,1.90149360,0.01831792,2.69803512
-5.52576288,4.48822402,0.13560448,0.00000000,2.53779675,1.89588055,0.01726245,2.69780239
-5.51975988,4.50547818,0.13503892,0.00000000,2.61612135,1.89678425,0.01622258,2.70535327
-5.51375688,4.53583808,0.13434484,0.00000000,2.70362176,1.90563457,0.01521591,2.72250111
-5.50775388,4.58145827,0.13355174,0.00000000,2.80095881,1.92373884,0.01425880,2.75087153
-5.50175088,4.64420757,0.13269007,0.00000000,2.90860067,1.95223597,0.01336606,2.79184739
-5.49574787,4.72560130,0.13179076,0.00000000,3.02678916,1.99205375,0.01255081,2.84651921
-5.48974487,4.82674085,0.13088479,0.00000000,3.15551003,2.04387040,0.01182431,2.91564245
-5.48374187,4.94826202,0.13000276,0.00000000,3.29446810,2.10808172,0.01119592,2.99960291
-5.47773887,5.09029354,0.12917442,0.00000000,3.44306836,2.18477489,0.01067307,3.09839110
-5.47173587,5.25242685,0.12842813,0.00000000,3.60040391,2.27370983,0.01026131,3.21158660
-5.46573287,5.43369836,0.12779033,0.00000000,3.76525163,2.37430891,0.00996435,3.33835287
-5.45972986,5.63258489,0.12728482,0.00000000,3.93607639,2.48565562,0.00978413,3.47744310
-5.45372686,5.84701323,0.12693208,0.00000000,4.11104449,2.60650261,0.00972092,3.62721724
-5.44772386,6.07438435,0.12674841,0.00000000,4.28804671,2.73528916,0.00977337,3.78567023
-5.44172086,6.31161267,0.12674511,0.00000000,4.46473135,2.87016824,0.00993859,3.95047131
-5.43571786,6.55518032,0.12692769,0.00000000,4.63854716,3.00904259,0.01021221,4.11901362
-5.42971486,6.80120625,0.12729508,0.00000000,4.80679564,3.14960935,0.01058844,4.28847357
-5.42371186,7.04552922,0.12783903,0.00000000,4.96669203,3.28941227,0.01106010,4.45587854
-5.41770885,7.28380343,0.12854369,0.00000000,5.11543360,3.42590040,0.01161868,4.61818149
-5.41170585,7.51160479,0.12938550,0.00000000,5.25027363,3.55649166,0.01225440,4.77234070
-5.40570285,7.72454546,0.13033331,0.00000000,5.36859889,3.67863971,0.01295630,4.91540238
-5.39969985,7.91839338,0.13134893,0.00000000,5.46800812,3.78990208,0.01371233,5.04458375
-5.39369685,8.08919349,0.13238807,0.00000000,5.54638888,3.88800771,0.01450952,5.15735407
-5.38769385,8.23338639,0.13340152,0.00000000,5.60198967,3.97092143,0.01533414,5.25151087
-5.38169085,8.34792044,0.13433688,0.00000000,5.63348458,4.03690365,0.01617197,5.32524862
-5.37568784,8.43035297,0.13514036,0.00000000,5.64002743,4.08456288,0.01700853,5.37721738
-5.36968484,8.47893641,0.13575895,0.00000000,5.62129304,4.11289933,0.01782948,5.40656906
-5.36368184,8.49268573,0.13614261,0.00000000,5.57750332,4.12133803,0.01862087,5.41298921
-5.35767884,8.47142366,0.13624652,0.00000000,5.50943670,4.10975000,0.01936963,5.39671294
-5.35167584,8.41580148,0.13603319,0.00000000,5.41841982,4.07846068,0.02006387,5.35852386
-5.34567284,8.32729362,0.13547433,0.00000000,5.30630130,4.02824498,0.02069328,5.29973575
-5.33966983,8.20816533,0.13455247,0.00000000,5.17540813,3.96030913,0.02124951,5.22215714
-5.33366683,8.06141417,0.13326202,0.00000000,5.02848569,3.87625941,0.02172645,5.12803973
-5.32766383,7.89068654,0.13160994,0.00000000,4.86862368,3.77805900,0.02212044,5.02001229
-5.32166083,7.70017198,0.12961582,0.00000000,4.69917014,3.66797397,0.02243046,4.90100200
-5.31565783,7.49447874,0.12731139,0.00000000,4.52363691,3.54851027,0.02265818,4.77414606
-5.30965483,7.27849492,0.12473944,0.00000000,4.34559979,3.42234363,0.02280790,4.64269648
-5.30365183,7.05724023,0.12195233,0.00000000,4.16859713,3.29224474,0.02288640,4.50992153
-5.29764882,6.83571358,0.11900988,0.00000000,3.99603051,3.16100208,0.02290266,4.37900722
-5.29164582,6.61874243,0.11597709,0.00000000,3.83107121,3.03134495,0.02286748,4.25296251
-5.28564282,6.41083912,0.11292140,0.00000000,3.67657577,2.90586937,0.02279304,4.13453156
-5.27963982,6.21606980,0.10991006,0.00000000,3.53501366,2.78696910,0.02269232,4.02611624
-5.27363682,6.03794059,0.10700724,0.00000000,3.40840967,2.67677429,0.02257854,3.92971168
-5.26763382,5.87930524,0.10427152,0.00000000,3.29830268,2.57709968,0.02246455,3.84685714
-5.26163082,5.74229752,0.10175342,0.00000000,3.20572232,2.48940408,0.02236217,3.77860403
-5.25562781,5.62829070,0.09949342,0.00000000,3.13118390,2.41476251,0.02228169,3.72550190
-5.24962481,5.53788529,0.09752038,0.00000000,3.07470148,2.35385176,0.02223128,3.68760305
-5.24362181,5.47092511,0.09585046,0.00000000,3.03581820,2.30694987,0.02221661,3.66448506
-5.23761881,5.42654072,0.09448664,0.00000000,3.01365232,2.27394925,0.02224050,3.65529034
-5.23161581,5.40321783,0.09341875,0.00000000,3.00695686,2.25438291,0.02230279,3.65878086
-5.22561281,5.39888772,0.09262415,0.00000000,3.01419003,2.24746249,0.02240026,3.67340554
-5.21960980,5.41103545,0.09206880,0.00000000,3.03359361,2.25212653,0.02252673,3.69737756
-5.21360680,5.43682110,0.09170896,0.00000000,3.06327564,2.26709681,0.02267332,3.72875798
-5.20760380,5.47320868,0.09149311,0.00000000,3.10129412,2.29094041,0.02282883,3.76554230
-5.20160080,5.51709733,0.09136424,0.00000000,3.14573803,2.32213479,0.02298023,3.80574613
-5.19559780,5.56544887,0.09126231,0.00000000,3.19480237,2.35913303,0.02311321,3.84748628
-5.18959480,5.61540662,0.09112679,0.00000000,3.24685410,2.40042650,0.02321286,3.88905390
-5.18359180,5.66440049,0.09089908,0.00000000,3.30048624,2.44460230,0.02326435,3.92897650
-5.17758879,5.71023408,0.09052487,0.00000000,3.35455816,2.49039287,0.02325354,3.96606651
-5.17158579,5.75115057,0.08995623,0.00000000,3.40822040,2.53671598,0.02316770,3.99945425
-5.16558279,5.78587525,0.08915335,0.00000000,3.46092348,2.58270326,0.02299602,4.02860447
-5.15957979,5.81363351,0.08808592,0.00000000,3.51241063,2.62771650,0.02273014,4.05331585
-5.15357679,5.83414448,0.08673413,0.00000000,3.56269529,2.67135126,0.02236450,4.07370423
-5.14757379,5.84759181,0.08508919,0.00000000,3.61202489,2.71342801,0.02189659,4.09017063
-5.14157079,5.85457383,0.08315342,0.00000000,3.66083332,2.75397181,0.02132711,4.10335632
-5.13556778,5.85603666,0.08093996,0.00000000,3.70968455,2.79318191,0.02065990,4.11408736
-5.12956478,5.85319437,0.07847212,0.00000000,3.75921096,2.83139338,0.01990186,4.12331189
-5.12356178,5.84744094,0.07578242,0.00000000,3.81004949,2.86903295,0.01906266,4.13203354
-5.11755878,5.84025892,0.07291136,0.00000000,3.86277933,2.90657188,0.01815442,4.14124460
-5.11155578,5.83312977,0.06990609,0.00000000,3.91786448,2.94447842,0.01719129,4.15186225
-5.10555278,5.82745050,0.06681894,0.00000000,3.97560419,2.98317260,0.01618898,4.16467135
-5.09954977,5.82446070,0.06370587,0.00000000,4.03609401,3.02298583,0.01516428,4.18027645
-5.09354677,5.82518337,0.06062512,0.00000000,4.09919935,3.06412738,0.01413455,4.19906529
-5.08754377,5.83038186,0.05763572,0.00000000,4.16454292,3.10665950,0.01311725,4.22118548
-5.08154077,5.84053442,0.05479635,0.00000000,4.23150664,3.15048230,0.01212950,4.24653503
-5.07553777,5.85582673,0.05216413,0.00000000,4.29924761,3.19532891,0.01118774,4.27476701
-5.06953477,5.87616154,0.04979378,0.00000000,4.36672727,3.24077102,0.01030732,4.30530742
-5.06353177,5.90118392,0.04773675,0.00000000,4.43275195,3.28623405,0.00950232,4.33738509
-5.05752876,5.93031956,0.04604063,0.00000000,4.49602246,3.33102086,0.00878535,4.37007141
-5.05152576,5.96282306,0.04474864,0.00000000,4.55519011,3.37434247,0.00816738,4.40232767
-5.04552276,5.99783253,0.04389919,0.00000000,4.60891582,3.41535376,0.00765772,4.43305700
-5.03951976,6.03442698,0.04352560,0.00000000,4.65592934,3.45319208,0.00726399,4.46115810
-5.03351676,6.07168271,0.04365580,0.00000000,4.69508541,3.48701658,0.00699213,4.48557783
-5.02751376,6.10872528,0.04431211,0.00000000,4.72541383,3.51604595,0.00684648,4.50535986
-5.02151076,6.14477425,0.04551098,0.00000000,4.74616106,3.53959277,0.00682981,4.51968700
-5.01550775,6.17917829,0.04726287,0.00000000,4.75682127,3.55709263,0.00694343,4.52791531
-5.00950475,6.21143927,0.04957193,0.00000000,4.75715545,3.56812671,0.00718726,4.52959845
-5.00350175,6.24122439,0.05243591,0.00000000,4.74719802,3.57243694,0.00755991,4.52450156
-4.99749875,6.26836666,0.05584595,0.00000000,4.72725063,3.56993339,0.00805879,4.51260443
-4.99149575,6.29285432,0.05978647,0.00000000,4.69786421,3.56069372,0.00868010,4.49409432
-4.98549275,6.31481087,0.06423511,0.00000000,4.65981019,3.54495541,0.00941899,4.46934953
-4.97948974,6.33446761,0.06916274,0.00000000,4.61404302,3.52310141,0.01026953,4.43891493
-4.97348674,6.35213103,0.07453362,0.00000000,4.56165596,3.49564048,0.01122485,4.40347130
-4.96748374,6.36814757,0.08030559,0.00000000,4.50383271,3.46318353,0.01227712,4.36380047
-4.96148074,6.38286817,0.08643046,0.00000000,4.44179743,3.42641740,0.01341770,4.32074821
-4.95547774,6.39661499,0.09285446,0.00000000,4.37676573,3.38607758,0.01463714,4.27518696
-4.94947474,6.40965201,0.09951887,0.00000000,4.30989879,3.34292120,0.01592528,4.22798011
-4.94347174,6.42216126,0.10636070,0.00000000,4.24226280,3.29770156,0.01727139,4.17994958
-4.93746873,6.43422539,0.11331352,0.00000000,4.17479522,3.25114508,0.01866418,4.13184775
-4.93146573,6.44581723,0.12030833,0.00000000,4.10827907,3.20393156,0.02009195,4.08433474
-4.92546273,6.45679598,0.12727446,0.00000000,4.04332581,3.15667799,0.02154270,4.03796144
-4.91945973,6.46690988,0.13414058,0.00000000,3.98036709,3.10992630,0.02300420,3.99315853
-4.91345673,6.47580413,0.14083562,0.00000000,3.91965488,3.06413499,0.02446409,3.95023109
-4.90745373,6.48303330,0.14728974,0.00000000,3.86126947,3.01967424,0.02590999,3.90935861
-4.90145073,6.48807678,0.15343526,0.00000000,3.80513419,2.97682442,0.02732957,3.87059951
-4.89544772,6.49035633,0.15920758,0.00000000,3.75103566,2.93577739,0.02871065,3.83389961
-4.88944472,6.48925451,0.16454598,0.00000000,3.69864810,2.89664016,0.03004121,3.79910363
-4.88344172,6.48413322,0.16939447,0.00000000,3.64756043,2.85944047,0.03130954,3.76596893
-4.87743872,6.47435167,0.17370255,0.00000000,3.59730456,2.82413391,0.03250426,3.73418088
-4.87143572,6.45928338,0.17742593,0.00000000,3.54738371,2.79061215,0.03361440,3.70336907
-4.86543272,6.43833198,0.18052715,0.00000000,3.49729951,2.75871206,0.03462953,3.67312388
-4.85942971,6.41094577,0.18297626,0.00000000,3.44657694,2.72822534,0.03553980,3.64301299
-4.85342671,6.37663114,0.18475132,0.00000000,3.39478628,2.69890865,0.03633615,3.61259729
-4.84742371,6.33496485,0.18583885,0.00000000,3.34156145,2.67049377,0.03701039,3.58144602
-4.84142071,6.28560521,0.18623424,0.00000000,3.28661440,2.64269781,0.03755541,3.54915075
-4.83541771,6.22830221,0.18594192,0.00000000,3.22974526,2.61523312,0.03796537,3.51533791
-4.82941471,6.16290634,0.18497552,0.00000000,3.17084823,2.58781668,0.03823591,3.47967963
-4.82341171,6.08937593,0.18335774,0.00000000,3.10991329,2.56017869,0.03836438,3.44190267
-4.81740870,6.00778264,0.18112009,0.00000000,3.04702407,2.53207020,0.03835005,3.40179513
-4.81140570,5.91831477,0.17830245,0.00000000,2.98235223,2.50326937,0.03819437,3.35921088
-4.80540270,5.82127813,0.17495238,0.00000000,2.91614892,2.47358640,0.03790116,3.31407160
-4.79939970,5.71709419,0.17112425,0.00000000,2.84873404,2.44286677,0.03747679,3.26636651
-4.79339670,5.60629557,0.16687823,0.00000000,2.78048406,2.41099312,0.03693035,3.21614991
-4.78739370,5.48951901,0.16227912,0.00000000,2.71181929,2.37788560,0.03627379,3.16353706
-4.78139070,5.36749636,0.15739512,0.00000000,2.64319157,2.34350119,0.03552193,3.10869861
-4.77538769,5.24104421,0.15229650,0.00000000,2.57507339,2.30783223,0.03469258,3.05185461
-4.76938469,5.11105312,0.14705439,0.00000000,2.50794916,2.27090474,0.03380646,2.99326842
-4.76338169,4.97847742,0.14173959,0.00000000,2.44230971,2.23277696,0.03288714,2.93324162
-4.75737869,4.84432665,0.13642158,0.00000000,2.37865048,2.19353883,0.03196098,2.87211046
-4.75137569,4.70965967,0.13116766,0.00000000,2.31747391,2.15331256,0.03105691,2.81024460
-4.74537269,4.57558198,0.12604236,0.00000000,2.25929613,2.11225504,0.03020628,2.74804855
-4.73936968,4.44324698,0.12110711,0.00000000,2.20465777,2.07056198,0.02944260,2.68596591
-4.73336668,4.31386077,0.11642011,0.00000000,2.15413831,2.02847384,0.02880122,2.62448659
-4.72736368,4.18869040,0.11203641,0.00000000,2.10837309,1.98628338,0.02831898,2.56415622
-4.72136068,4.06907425,0.10800822,0.00000000,2.06807169,1.94434411,0.02803383,2.50558727
-4.71535768,3.95643317,0.10438528,0.00000000,2.03403611,1.90307914,0.02798427,2.44947072
-4.70935468,3.85228063,0.10121528,0.00000000,2.00717708,1.86298925,0.02820882,2.39658686
-4.70335168,3.75822953,0.09854420,0.00000000,1.98852647,1.82465930,0.02874529,2.34781386
-4.69734867,3.67599353,0.09641660,0.00000000,1.97924401,1.78876179,0.02963006,2.30413256
-4.69134567,3.60738064,0.09487560,0.00000000,1.98061655,1.75605643,0.03089710,2.26662582
-4.68534267,3.55427725,0.09396266,0.00000000,1.99404832,1.72738488,0.03257707,2.23647135
-4.67933967,3.51862096,0.09371699,0.00000000,2.02104101,1.70365985,0.03469616,2.21492673
-4.67333667,3.50236154,0.09417461,0.00000000,2.06316316,1.68584804,0.03727496,2.20330621
-4.66733367,3.50740981,0.09536713,0.00000000,2.12200863,1.67494701,0.04032722,2.20294911
-4.66133067,3.53557532,0.09732013,0.00000000,2.19914492,1.67195611,0.04385870,2.21518007
-4.65532766,3.58849455,0.10005135,0.00000000,2.29605235,1.67784217,0.04786598,2.24126238
-4.64932466,3.66755202,0.10356875,0.00000000,2.41405624,1.69350130,0.05233541,2.28234569
-4.64332166,3.77379782,0.10786843,0.00000000,2.55425441,1.71971787,0.05724231,2.33941021
-4.63731866,3.90786543,0.11293282,0.00000000,2.71744314,1.75712283,0.06255028,2.41320984
-4.63131566,4.06989423,0.11872888,0.00000000,2.90404496,1.80615301,0.06821097,2.50421697
-4.62531266,4.25946125,0.12520692,0.00000000,3.11404187,1.86701372,0.07416414,2.61257167
-4.61930965,4.47552676,0.13229971,0.00000000,3.34691776,1.93964657,0.08033812,2.73803846
-4.61330665,4.71639770,0.13992239,0.00000000,3.60161364,2.02370447,0.08665083,2.87997312
-4.60730365,4.97971266,0.14797299,0.00000000,3.87649870,2.11853562,0.09301117,3.03730208
-4.60130065,5.26245096,0.15633376,0.00000000,4.16936018,2.22317781,0.09932092,3.20851635
-4.59529765,5.56096759,0.16487328,0.00000000,4.47741382,2.33636396,0.10547703,3.39168139
-4.58929465,5.87105427,0.17344932,0.00000000,4.79733617,2.45653948,0.11137433,3.58446354
-4.58329165,6.18802598,0.18191237,0.00000000,5.12531888,2.58189127,0.11690848,3.78417299
-4.57728864,6.50683070,0.19010979,0.00000000,5.45714423,2.71038789,0.12197913,3.98782254
-4.57128564,6.82217900,0.19789031,0.00000000,5.78827991,2.83982969,0.12649311,4.19220035
-4.56528264,7.12868904,0.20510882,0.00000000,6.11399030,2.96790728,0.13036760,4.39395468
-4.55927964,7.42104159,0.21163117,0.00000000,6.42946047,3.09226639,0.13353305,4.58968735
-4.55327664,7.69413907,0.21733876,0.00000000,6.72992842,3.21057659,0.13593586,4.77605272
-4.54727364,7.94326215,0.22213281,0.00000000,7.01082046,3.32060139,0.13754053,4.94985843
-4.54127064,8.16421754,0.22593791,0.00000000,7.26788442,3.42026693,0.13833128,5.10816368
-4.53526763,8.35347076,0.22870494,0.00000000,7.49731526,3.50772654,0.13831311,5.24837143
-4.52926463,8.50825822,0.23041286,0.00000000,7.69586770,3.58141860,0.13751213,5.36831052
-4.52326163,8.62667386,0.23106967,0.00000000,7.86095123,3.64011540,0.13597523,5.46630437
-4.51725863,8.70772669,0.23071213,0.00000000,7.99070328,3.68296096,0.13376899,5.54122337
-4.51125563,8.75136664,0.22940440,0.00000000,8.08403732,3.70949631,0.13097809,5.59251874
-4.50525263,8.75847762,0.22723569,0.00000000,8.14066392,3.71967126,0.12770295,5.62023635
-4.49924962,8.73083817,0.22431679,0.00000000,8.16108354,3.71384213,0.12405706,5.62500983
-4.49324662,8.67105106,0.22077594,0.00000000,8.14655160,3.69275556,0.12016374,5.60803324
-4.48724362,8.58244507,0.21675390,0.00000000,8.09901723,3.65751906,0.11615277,5.57101436
-4.48124062,8.46895268,0.21239862,0.00000000,8.02103841,3.60955957,0.11215673,5.51611027
-4.47523762,8.33496874,0.20785968,0.00000000,7.91567728,3.55057160,0.10830741,5.44584809
-4.46923462,8.18519576,0.20328273,0.00000000,7.78638020,3.48245695,0.10473220,5.36303382
-4.46323162,8.02448191,0.19880412,0.00000000,7.63684787,3.40725858,0.10155072,5.27065292
-4.45722861,7.85765795,0.19454607,0.00000000,7.47090107,3.32709097,0.09887166,5.17176673
-4.45122561,7.68937930,0.19061240,0.00000000,7.29234785,3.24406968,0.09679000,5.06940861
-4.44522261,7.52397909,0.18708511,0.00000000,7.10485779,3.16024278,0.09538464,4.96648397
-4.43921961,7.36533747,0.18402194,0.00000000,6.91184843,3.07752664,0.09471644,4.86567788
-4.43321661,7.21677172,0.18145491,0.00000000,6.71638846,2.99764828,0.09482681,4.76937385
-4.42721361,7.08095073,0.17938996,0.00000000,6.52112117,2.92209640,0.09573676,4.67958657
-4.42121061,6.95983641,0.17780766,0.00000000,6.32821092,2.85208258,0.09744649,4.59791104
-4.41520760,6.85465353,0.17666492,0.00000000,6.13931376,2.78851385,0.09993551,4.52548957
-4.40920460,6.76588816,0.17589770,0.00000000,5.95557278,2.73197733,0.10316322,4.46299759
-4.40320160,6.69331401,0.17542437,0.00000000,5.77763679,2.68273714,0.10707006,4.41064808
-4.39719860,6.63604466,0.17514990,0.00000000,5.60570067,2.64074332,0.11157904,4.36821401
-4.39119560,6.59260876,0.17497031,0.00000000,5.43956406,2.60565200,0.11659777,4.33506714
-4.38519260,6.56104457,0.17477754,0.00000000,5.27870459,2.57685564,0.12202082,4.31023108
-4.37918959,6.53900935,0.17446421,0.00000000,5.12236146,2.55352189,0.12773240,4.29244566
-4.37318659,6.52389884,0.17392837,0.00000000,4.96962437,2.53463921,0.13360935,4.28023973
-4.36718359,6.51297149,0.17307777,0.00000000,4.81952329,2.51906720,0.13952425,4.27200867
-4.36118059,6.50347263,0.17183377,0.00000000,4.67111443,2.50558957,0.14534865,4.26609330
-4.35517759,6.49275320,0.17013440,0.00000000,4.52355825,2.49296749,0.15095634,4.26085652
-4.34917459,6.47837878,0.16793690,0.00000000,4.37618609,2.47999139,0.15622648,4.25475465
-4.34317159,6.45822472,0.16521920,0.00000000,4.22855278,2.46552896,0.16104657,4.24640043
-4.33716858,6.43055411,0.16198072,0.00000000,4.08047324,2.44856801,0.16531518,4.23461549
-4.33116558,6.39407616,0.15824220,0.00000000,3.93204237,2.42825243,0.16894431,4.21847028
-4.32516258,6.34798349,0.15404484,0.00000000,3.78363812,2.40391034,0.17186130,4.19731069
-4.31915958,6.29196763,0.14944855,0.00000000,3.63590874,2.37507360,0.17401028,4.17077055
-4.31315658,6.22621316,0.14452974,0.00000000,3.48974564,2.34148849,0.17535315,4.13877051
-4.30715358,6.15137160,0.13937846,0.00000000,3.34624425,2.30311736,0.17586995,4.10150405
