energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-5.89194597,1.28550565,-1.28567410,0.01166593,-0.01166177,0.02041286,-0.02042112,0.35459601,-0.35469245,0.26916326,-0.26920424,0.00589331,-0.00589123,0.75141637,-0.75151545,0.44809397,-0.44815717,0.06142661,-0.06144351
-5.88594297,1.31442218,-1.31461356,0.01103403,-0.01102988,0.02187382,-0.02188291,0.37138899,-0.37149674,0.27565326,-0.27569674,0.00556859,-0.00556683,0.76892900,-0.76904167,0.45772448,-0.45779621,0.06433722,-0.06435626
-5.87993997,1.34784376,-1.34806162,0.01041950,-0.01041544,0.02348756,-0.02349751,0.39028107,-0.39040101,0.28265500,-0.28270163,0.00530607,-0.00530466,0.78912735,-0.78925570,0.46897738,-0.46905907,0.06765690,-0.06767831
-5.87393697,1.38639572,-1.38664343,0.00983655,-0.00983269,0.02525920,-0.02527004,0.41142239,-0.41155521,0.29028846,-0.29033895,0.00511036,-0.00510932,0.81238427,-0.81253028,0.48210343,-0.48219634,0.07142320,-0.07144719
-5.86793397,1.43065177,-1.43093233,0.00929904,-0.00929545,0.02719112,-0.02720284,0.43492343,-0.43506959,0.29867513,-0.29873016,0.00498640,-0.00498577,0.83904059,-0.83920599,0.49731951,-0.49742472,0.07567132,-0.07569808
-5.86193097,1.48110608,-1.48142200,0.00882015,-0.00881691,0.02928242,-0.02929500,0.46084624,-0.46100587,0.30793247,-0.30799272,0.00493938,-0.00493919,0.86938867,-0.86957492,0.51479834,-0.51491663,0.08043246,-0.08046216
-5.85592796,1.53814658,-1.53849969,0.00841211,-0.00840930,0.03152837,-0.03154177,0.48919660,-0.48936952,0.31816820,-0.31823426,0.00497457,-0.00497485,0.90365686,-0.90386499,0.53465923,-0.53479107,0.08573213,-0.08576489
-5.84992496,1.60203053,-1.60242185,0.00808598,-0.00808366,0.03391997,-0.03393412,0.51991782,-0.52010347,0.32947450,-0.32954687,0.00509721,-0.00509797,0.94199529,-0.94222585,0.55696053,-0.55710603,0.09158844,-0.09162435
-5.84392196,1.67286344,-1.67329310,0.00785145,-0.00784967,0.03644368,-0.03645849,0.55288619,-0.55308363,0.34192254,-0.34200159,0.00531228,-0.00531357,0.98446370,-0.98471671,0.58169401,-0.58185287,0.09801057,-0.09804965
-5.83791896,1.75058240,-1.75104949,0.00771670,-0.00771551,0.03908117,-0.03909652,0.58790865,-0.58811654,0.35555747,-0.35564341,0.00562437,-0.00562620,1.03102195,-1.03129684,0.60878130,-0.60895285,0.10499734,-0.10503955
-5.83191596,1.83494432,-1.83544690,0.00768825,-0.00768767,0.04180938,-0.04182512,0.62472269,-0.62493929,0.37039412,-0.37048695,0.00603744,-0.00603983,1.08152342,-1.08181899,0.63807279,-0.63825593,0.11253601,-0.11258125
-5.82591296,1.92551994,-1.92605497,0.00777089,-0.00777094,0.04460061,-0.04461657,0.66299872,-0.66322191,0.38641363,-0.38651319,0.00655460,-0.00655756,1.13571181,-1.13602622,0.66934882,-0.66954205,0.12060142,-0.12064949
-5.81990995,2.02169362,-2.02225698,0.00796759,-0.00796829,0.04742291,-0.04743889,0.70234482,-0.70257215,0.40356119,-0.40366706,0.00717787,-0.00718142,1.19322128,-1.19355207,0.70232322,-0.70252469,0.12915532,-0.12920597
-5.81390695,2.12266912,-2.12325570,0.00827947,-0.00828081,0.05024059,-0.05025637,0.74231384,-0.74254259,0.42174481,-0.42185639,0.00790802,-0.00791215,1.25358019,-1.25392431,0.73664914,-0.73685666,0.13814616,-0.13819905
-5.80790395,2.22748119,-2.22808491,0.00870575,-0.00870771,0.05301494,-0.05303029,0.78241269,-0.78263985,0.44083548,-0.44095191,0.00874425,-0.00874895,1.31621807,-1.31657191,0.77192674,-0.77213783,0.14750922,-0.14756394
-5.80190095,2.33501242,-2.33562638,0.00924373,-0.00924629,0.05570504,-0.05571972,0.82211327,-0.82233571,0.46066840,-0.46078865,0.00968405,-0.00968931,1.38047570,-1.38083519,0.80771262,-0.80792458,0.15716709,-0.15722313
-5.79589795,2.44401481,-2.44463144,0.00988878,-0.00989191,0.05826882,-0.05828259,0.86086502,-0.86107952,0.48104547,-0.48116832,0.01072300,-0.01072878,1.44561783,-1.44597849,0.84353053,-0.84374051,0.16703051,-0.16708735
-5.78989495,2.55313530,-2.55374649,0.01063438,-0.01063803,0.06066408,-0.06067671,0.89810837,-0.89831166,0.50173886,-0.50186289,0.01185462,-0.01186089,1.51084817,-1.51120524,0.87888289,-0.87908793,0.17699970,-0.17705671
-5.78389195,2.66094421,-2.66154151,0.01147214,-0.01147625,0.06284970,-0.06286096,0.93328859,-0.93347750,0.52249542,-0.52261913,0.01307027,-0.01307696,1.57532599,-1.57567449,0.91326281,-0.91345995,0.18696583,-0.18702236
-5.77788894,2.76596575,-2.76654057,0.01239183,-0.01239634,0.06478674,-0.06479641,0.96586974,-0.96604125,0.54304206,-0.54316381,0.01435908,-0.01436613,1.63818383,-1.63851872,0.94616604,-0.94635237,0.19681296,-0.19686832
-5.77188594,2.86670960,-2.86725337,0.01338155,-0.01338639,0.06643965,-0.06644754,0.99534800,-0.99549932,0.56309157,-0.56320967,0.01570800,-0.01571533,1.69854576,-1.69886199,0.97710252,-0.97727524,0.20642012,-0.20647360
-5.76588294,2.96170245,-2.96220682,0.01442779,-0.01443287,0.06777728,-0.06778324,1.02126398,-1.02139261,0.58234901,-0.58246174,0.01710186,-0.01710939,1.75554553,-1.75583822,1.00560711,-1.00576360,0.21566367,-0.21571456
-5.75987994,3.04951885,-3.04997589,0.01551562,-0.01552086,0.06877390,-0.06877781,1.04321363,-1.04331744,0.60051826,-0.60062394,0.01852356,-0.01853119,1.80834433,-1.80860882,1.03124922,-1.03138711,0.22441973,-0.22446732
-5.75387694,3.12881041,-3.12921275,0.01662894,-0.01663424,0.06941004,-0.06941182,1.06085735,-1.06093461,0.61730872,-0.61740572,0.01995427,-0.01996190,1.85614744,-1.85637940,1.05364110,-1.05375831,0.23256671,-0.23261032
-5.74787394,3.19833273,-3.19867377,0.01775067,-0.01775595,0.06967310,-0.06967271,1.07392710,-1.07397652,0.63244186,-0.63252865,0.02137382,-0.02138133,1.89821964,-1.89841517,1.07244466,-1.07253940,0.23998790,-0.24002690
-5.74187094,3.25696969,-3.25724365,0.01886311,-0.01886827,0.06955786,-0.06955531,1.08223127,-1.08225202,0.64565758,-0.64573276,0.02276100,-0.02276828,1.93389900,-1.93405469,1.08737660,-1.08744746,0.24657395,-0.24660775
-5.73586793,3.30375447,-3.30395659,0.01994826,-0.01995320,0.06906673,-0.06906207,1.08565738,-1.08564914,0.65672016,-0.65678251,0.02409409,-0.02410102,1.96260888,-1.96272189,1.09821215,-1.09825805,0.25222524,-0.25225332
-5.72986493,3.33788735,-3.33801392,0.02098814,-0.02099278,0.06820982,-0.06820317,1.08417256,-1.08413544,0.66542376,-0.66547228,0.02535133,-0.02535779,1.98386801,-1.98393610,1.10478713,-1.10480738,0.25685410,-0.25687602
-5.72386193,3.35874987,-3.35879835,0.02196529,-0.02196953,0.06700479,-0.06699630,1.07782193,-1.07775653,0.67159737,-0.67163127,0.02651144,-0.02651733,1.99729858,-1.99732017,1.10699877,-1.10699306,0.26038678,-0.26040219
-5.71785893,3.36591558,-3.36588460,0.02286305,-0.02286682,0.06547651,-0.06546638,1.06672516,-1.06663248,0.67510901,-0.67512777,0.02755420,-0.02755941,2.00263243,-2.00260662,1.10480527,-1.10477364,0.26276514,-0.26277379
-5.71185593,3.35915710,-3.35904652,0.02366607,-0.02366930,0.06365656,-0.06364504,1.05107138,-1.05095284,0.67586930,-0.67587271,0.02846098,-0.02846541,1.99971514,-1.99964171,1.09822429,-1.09816714,0.26394801,-0.26394975
-5.70585293,3.33844989,-3.33826078,0.02436063,-0.02436325,0.06158256,-0.06156993,1.03111283,-1.03097020,0.67383422,-0.67382231,0.02921524,-0.02921881,1.98850836,-1.98838779,1.08733069,-1.08724875,0.26391220,-0.26390700
-5.69984992,3.30397246,-3.30370708,0.02493503,-0.02493700,0.05929744,-0.05928402,1.00715746,-1.00699281,0.66900693,-0.66898008,0.02980303,-0.02980568,1.96909015,-1.96892357,1.07225354,-1.07214786,0.26265311,-0.26264104
-5.69384692,3.25610336,-3.25576516,0.02537991,-0.02538119,0.05684851,-0.05683466,0.97956088,-0.97937654,0.66143882,-0.66139769,0.03021336,-0.03021505,1.94165350,-1.94144272,1.05317267,-1.05304456,0.26018494,-0.26016617
-5.68784392,3.19541492,-3.19500843,0.02568850,-0.02568907,0.05428660,-0.05427269,0.94871788,-0.94851636,0.65122956,-0.65117513,0.03043856,-0.03043925,1.90650317,-1.90625060,1.03031477,-1.03016581,0.25654046,-0.25651529
-5.68184092,3.12266385,-3.12219463,0.02585682,-0.02585669,0.05166507,-0.05165151,0.91505386,-0.91483783,0.63852615,-0.63845969,0.03047444,-0.03047412,1.86405058,-1.86375922,1.00394928,-1.00378127,0.25177043,-0.25173924
-5.67583792,3.03877867,-3.03825321,0.02588382,-0.02588298,0.04903890,-0.04902609,0.87901633,-0.87878855,0.62352105,-0.62344411,0.03032046,-0.03031914,1.81480713,-1.81448051,0.97438393,-0.97419887,0.24594259,-0.24590585
-5.66983492,2.94484424,-2.94426986,0.02577137,-0.02576986,0.04646369,-0.04645206,0.84106667,-0.84082995,0.60644921,-0.60636360,0.02997969,-0.02997740,1.75937573,-1.75901781,0.94196009,-0.94176014,0.23914023,-0.23909849
-5.66383192,2.84208335,-2.84146805,0.02552426,-0.02552211,0.04399479,-0.04398478,0.80167234,-0.80142947,0.58758419,-0.58749194,0.02945873,-0.02945551,1.69844066,-1.69805581,0.90704788,-0.90683532,0.23146049,-0.23141437
-5.65782891,2.73183554,-2.73118788,0.02515004,-0.02514731,0.04168642,-0.04167844,0.76129947,-0.76105321,0.56723322,-0.56713658,0.02876748,-0.02876340,1.63275586,-1.63234877,0.87004093,-0.86981815,0.22301232,-0.22296250
-5.65182591,2.61553351,-2.61486245,0.02465879,-0.02465555,0.03959081,-0.03958530,0.72040611,-0.72015911,0.54573146,-0.54563281,0.02791884,-0.02791396,1.56313178,-1.56270736,0.83135091,-0.83112036,0.21391420,-0.21386139
-5.64582291,2.49467718,-2.49399193,0.02406286,-0.02405918,0.03775749,-0.03775485,0.67943588,-0.67919068,0.52343532,-0.52333717,0.02692826,-0.02692269,1.49042090,-1.48998419,0.79140167,-0.79116582,0.20429162,-0.20423657
-5.63981991,2.37080607,-2.37011588,0.02337646,-0.02337242,0.03623247,-0.03623308,0.63881224,-0.63857122,0.50071516,-0.50062004,0.02581338,-0.02580721,1.41550209,-1.41505821,0.75062307,-0.75038438,0.19427451,-0.19421796
-5.63381691,2.24547023,-2.24478425,0.02261527,-0.02261097,0.03505758,-0.03506179,0.59893326,-0.59869863,0.47794735,-0.47785782,0.02459339,-0.02458673,1.33926432,-1.33881831,0.70944450,-0.70920538,0.18399449,-0.18393720
-5.62781391,2.12020054,-2.11952763,0.02179597,-0.02179149,0.03426979,-0.03427792,0.56016688,-0.55994063,0.45550607,-0.45542460,0.02328861,-0.02328156,1.26258973,-1.26214650,0.66828816,-0.66805096,0.17358219,-0.17352488
-5.62181091,1.99647887,-1.99582743,0.02093575,-0.02093118,0.03390062,-0.03391294,0.52284667,-0.52263056,0.43375481,-0.43368376,0.02191984,-0.02191252,1.18633674,-1.18590098,0.62756222,-0.62732915,0.16316464,-0.16310800
-5.61580790,1.87570903,-1.87508683,0.02005180,-0.02004724,0.03397548,-0.03399222,0.48726807,-0.48706361,0.41303806,-0.41297959,0.02050789,-0.02050041,1.11132350,-1.11089958,0.58765393,-0.58742705,0.15286270,-0.15280737
-5.60980490,1.75918921,-1.75860321,0.01916084,-0.01915636,0.03451323,-0.03453454,0.45368519,-0.45349365,0.39367326,-0.39362929,0.01907304,-0.01906550,1.03831213,-1.03790402,0.54892299,-0.54870418,0.14278879,-0.14273536
-5.60380190,1.64808676,-1.64754302,0.01827863,-0.01827431,0.03552564,-0.03555162,0.42230818,-0.42213055,0.37594333,-0.37591548,0.01763461,-0.01762710,0.96799431,-0.96760550,0.51169520,-0.51148613,0.13304486,-0.13299383
-5.59779890,1.54341623,-1.54291976,0.01741955,-0.01741545,0.03701708,-0.03704775,0.39330122,-0.39313823,0.36009018,-0.36007971,0.01621051,-0.01620314,0.90097859,-0.90061207,0.47625682,-0.47605891,0.12372062,-0.12367244
-5.59179590,1.44602136,-1.44557604,0.01659623,-0.01659242,0.03898425,-0.03901954,0.36678128,-0.36663338,0.34630917,-0.34631697,0.01481698,-0.01480982,0.83777997,-0.83743814,0.44284964,-0.44266405,0.11489219,-0.11484721
-5.58579290,1.35656174,-1.35617026,0.01581926,-0.01581577,0.04141611,-0.04145588,0.34281768,-0.34268506,0.33474513,-0.33477164,0.01346828,-0.01346139,0.77881194,-0.77849662,0.41166716,-0.41149480,0.10662114,-0.10657962
-5.57978989,1.27550480,-1.27516864,0.01509692,-0.01509378,0.04429404,-0.04433807,0.32143250,-0.32131509,0.32548980,-0.32553507,0.01217653,-0.01216998,0.72438154,-0.72409394,0.38285197,-0.38269343,0.09895393,-0.09891606
-5.57378689,1.20312346,-1.20284290,0.01443507,-0.01443228,0.04759218,-0.04764017,0.30260208,-0.30249957,0.31858116,-0.31864477,0.01095165,-0.01094548,0.67468743,-0.67442814,0.35649442,-0.35635005,0.09192183,-0.09188770
-5.56778389,1.13949975,-1.13927394,0.01383707,-0.01383465,0.05127812,-0.05132969,0.28625946,-0.28617132,0.31400453,-0.31408569,0.00980129,-0.00979552,0.62982115,-0.62959020,0.33263293,-0.33250278,0.08554125,-0.08551087
-5.56178089,1.08453442,-1.08436145,0.01330383,-0.01330177,0.05531384,-0.05536856,0.27229791,-0.27222343,0.31169570,-0.31179322,0.00873089,-0.00872556,0.58977167,-0.58956853,0.31125561,-0.31113950,0.07981454,-0.07978785
-5.55577789,1.03796238,-1.03783943,0.01283392,-0.01283219,0.05965704,-0.05971444,0.26057554,-0.26051383,0.31154589,-0.31165827,0.00774381,-0.00773893,0.55443287,-0.55425656,0.29230359,-0.29220108,0.07473113,-0.07470801
-5.54977489,0.99937349,-0.99929698,0.01242376,-0.01242232,0.06426275,-0.06432232,0.25092081,-0.25087087,0.31340856,-0.31353405,0.00684150,-0.00683706,0.52361399,-0.52346309,0.27567562,-0.27558609,0.07026911,-0.07024938
-5.54377189,0.96823815,-0.96820393,0.01206789,-0.01206669,0.06908527,-0.06914650,0.24313904,-0.24309977,0.31710782,-0.31724451,0.00602364,-0.00601964,0.49705247,-0.49692524,0.26123404,-0.26115669,0.06639707,-0.06638051
-5.53776888,0.94393674,-0.94394032,0.01175927,-0.01175827,0.07408034,-0.07414275,0.23701952,-0.23698978,0.32244828,-0.32259418,0.00528843,-0.00528486,0.47442878,-0.47432326,0.24881182,-0.24874573,0.06307617,-0.06306253
-5.53176588,0.92579197,-0.92582876,0.01148968,-0.01148882,0.07920762,-0.07927077,0.23234321,-0.23232188,0.32922583,-0.32937900,0.00463282,-0.00462965,0.45538281,-0.45529688,0.23822042,-0.23816459,0.06026245,-0.06025146
-5.52576288,0.91310290,-0.91316840,0.01125009,-0.01124931,0.08443315,-0.08449668,0.22889073,-0.22887673,0.33723904,-0.33739770,0.00405273,-0.00404994,0.43953108,-0.43946258,0.22925825,-0.22921163,0.05790914,-0.05790054
-5.51975988,0.90517924,-0.90526934,0.01103106,-0.01103030,0.08973190,-0.08979556,0.22645031,-0.22644265,0.34630074,-0.34646335,0.00354334,-0.00354091,0.42648417,-0.42643101,0.22171926,-0.22168083,0.05596906,-0.05596258
-5.51375688,0.90137473,-0.90148589,0.01082315,-0.01082236,0.09509018,-0.09515386,0.22482551,-0.22482333,0.35624914,-0.35641453,0.00309934,-0.00309724,0.41586378,-0.41582402,0.21540155,-0.21537032,0.05439685,-0.05439226
-5.50775388,0.90111813,-0.90124760,0.01061729,-0.01061642,0.10050782,-0.10057155,0.22384231,-0.22384492,0.36695805,-0.36712551,0.00271511,-0.00271330,0.40731871,-0.40729067,0.21011548,-0.21009057,0.05315115,-0.05314826
-5.50175088,0.90394050,-0.90408645,0.01040511,-0.01040411,0.10599988,-0.10606388,0.22335536,-0.22336227,0.37834565,-0.37851498,0.00238494,-0.00238340,0.40053922,-0.40052149,0.20569105,-0.20567169,0.05219644,-0.05219510
-5.49574787,0.90949760,-0.90965929,0.01017925,-0.01017809,0.11159789,-0.11166255,0.22325310,-0.22326403,0.39038124,-0.39055283,0.00210322,-0.00210192,0.39526915,-0.39526071,0.20198429,-0.20196988,0.05150461,-0.05150472
-5.48974487,0.91758644,-0.91776428,0.00993358,-0.00993222,0.11735036,-0.11741627,0.22346151,-0.22347642,0.40308969,-0.40326454,0.00186457,-0.00186348,0.39131548,-0.39131572,0.19888235,-0.19887246,0.05105617,-0.05105770
-5.48374187,0.92815513,-0.92835067,0.00966336,-0.00966179,0.12332257,-0.12339050,0.22394633,-0.22396540,0.41655306,-0.41673276,0.00166396,-0.00166305,0.38855492,-0.38856367,0.19630721,-0.19630161,0.05084108,-0.05084404
-5.47773887,0.94130552,-0.94152144,0.00936537,-0.00936357,0.12959547,-0.12966633,0.22471361,-0.22473727,0.43090929,-0.43109597,0.00149678,-0.00149604,0.38693737,-0.38695487,0.19421777,-0.19421641,0.05085904,-0.05086353
-5.47173587,0.95728845,-0.95752846,0.00903790,-0.00903588,0.13626364,-0.13633851,0.22580862,-0.22583749,0.44634777,-0.44654407,0.00135892,-0.00135833,0.38648607,-0.38651299,0.19261035,-0.19261341,0.05111949,-0.05112564
-5.46573287,0.97649174,-0.97676042,0.00868076,-0.00867851,0.14343248,-0.14351253,0.22731301,-0.22734790,0.46310198,-0.46331089,0.00124682,-0.00124635,0.38729462,-0.38733202,0.19151762,-0.19152542,0.05164103,-0.05164904
-5.45972986,0.99942133,-0.99972393,0.00829514,-0.00829270,0.15121448,-0.15130093,0.22934051,-0.22938237,0.48143919,-0.48166398,0.00115740,-0.00115705,0.38952103,-0.38957028,0.19100590,-0.19101894,0.05245054,-0.05246064
-5.45372686,1.02667633,-1.02701851,0.00788352,-0.00788089,0.15972480,-0.15981887,0.23203113,-0.23208102,0.50164782,-0.50189183,0.00108815,-0.00108790,0.39337897,-0.39344170,0.19117116,-0.19119008,0.05358185,-0.05359432
-5.44772386,1.05891913,-1.05930671,0.00744942,-0.00744665,0.16907623,-0.16917910,0.23554430,-0.23560332,0.52402285,-0.52428936,0.00103702,-0.00103687,0.39912682,-0.39920483,0.19213377,-0.19215931,0.05507415,-0.05508927
-5.44172086,1.09684172,-1.09728035,0.00699726,-0.00699438,0.17937389,-0.17948661,0.24005111,-0.24012038,0.54884993,-0.54914194,0.00100245,-0.00100239,0.40705482,-0.40715002,0.19403230,-0.19406525,0.05697011,-0.05698819
-5.43571786,1.14112980,-1.14162466,0.00653206,-0.00652909,0.19070969,-0.19083315,0.24572599,-0.24580655,0.57638894,-0.57670904,0.00098325,-0.00098328,0.41747108,-0.41758536,0.19701655,-0.19705774,0.05931390,-0.05933521
-5.42971486,1.19242624,-1.19298177,0.00605923,-0.00605622,0.20315695,-0.20329181,0.25273825,-0.25283106,0.60685788,-0.60720801,0.00097859,-0.00097870,0.43068682,-0.43082197,0.20124023,-0.20129046,0.06214900,-0.06217383
-5.42371186,1.25129554,-1.25191512,0.00558435,-0.00558134,0.21676541,-0.21691203,0.26124378,-0.26134963,0.64041772,-0.64079910,0.00098794,-0.00098813,0.44700150,-0.44715912,0.20685344,-0.20691346,0.06551612,-0.06554471
-5.41770885,1.31819076,-1.31887651,0.00511293,-0.00510996,0.23155688,-0.23171533,0.27137726,-0.27149674,0.67715924,-0.67757217,0.00101098,-0.00101125,0.46668857,-0.46686998,0.21399531,-0.21406578,0.06945115,-0.06948368
-5.41170585,1.39342450,-1.39417705,0.00465025,-0.00464735,0.24752181,-0.24769179,0.28324517,-0.28337863,0.71709239,-0.71753620,0.00104756,-0.00104792,0.48998202,-0.49018819,0.22278706,-0.22286846,0.07398322,-0.07401982
-5.40570285,1.47714504,-1.47796341,0.00420115,-0.00419834,0.26461696,-0.26479781,0.29691997,-0.29706750,0.76013881,-0.76061181,0.00109766,-0.00109810,0.51706457,-0.51729604,0.23332563,-0.23341830,0.07913302,-0.07917376
-5.39969985,1.56931862,-1.57020015,0.00376993,-0.00376724,0.28276427,-0.28295497,0.31243554,-0.31259692,0.80612805,-0.80662749,0.00116130,-0.00116183,0.54805746,-0.54831431,0.24567818,-0.24578225,0.08491138,-0.08495625
-5.39369685,1.66971856,-1.67065887,0.00336025,-0.00335772,0.30185116,-0.30205032,0.32978403,-0.32995878,0.85479751,-0.85531967,0.00123854,-0.00123915,0.58301253,-0.58329433,0.25987760,-0.25999298,0.09131815,-0.09136706
-5.38769385,1.77792135,-1.77891443,0.00297510,-0.00297273,0.32173214,-0.32193806,0.34891435,-0.34910167,0.90579639,-0.90633662,0.00132939,-0.00133009,0.62190631,-0.62221212,0.27591904,-0.27604541,0.09834140,-0.09839418
-5.38169085,1.89330980,-1.89434812,0.00261673,-0.00261453,0.34223180,-0.34244251,0.36973206,-0.36993087,0.95869322,-0.95924610,0.00143382,-0.00143461,0.66463657,-0.66496492,0.29375767,-0.29389444,0.10595700,-0.10601340
-5.37568784,2.01508267,-2.01615735,0.00228669,-0.00228468,0.36314894,-0.36336223,0.39210074,-0.39230972,1.01298676,-1.01354622,0.00155172,-0.00155259,0.71102099,-0.71136987,0.31330747,-0.31345382,0.11412854,-0.11418822
-5.36968484,2.14227015,-2.14337117,0.00198588,-0.00198406,0.38426174,-0.38447524,0.41584469,-0.41606227,1.06811958,-1.06867913,0.00168287,-0.00168382,0.76079799,-0.76116493,0.33444138,-0.33459623,0.12280751,-0.12287006
-5.36368184,2.27375413,-2.27487057,0.00171458,-0.00171294,0.40533366,-0.40554493,0.44075267,-0.44097707,1.12349359,-1.12404647,0.00182694,-0.00182798,0.81362946,-0.81401153,0.35699231,-0.35715434,0.13193391,-0.13199885
-5.35767884,2.40829214,-2.40941246,0.00147254,-0.00147109,0.42611986,-0.42632642,0.46658258,-0.46681188,1.17848673,-1.17902617,0.00198350,-0.00198461,0.86910525,-0.86949911,0.38075531,-0.38092300,0.14143701,-0.14150380
-5.35167584,2.54454373,-2.54565605,0.00125908,-0.00125782,0.44637370,-0.44657314,0.49306674,-0.49329887,1.23246992,-1.23298930,0.00215198,-0.00215316,0.92674901,-0.92715094,0.40549062,-0.40566223,0.15123642,-0.15130446
-5.34567284,2.68109798,-2.68219034,0.00107321,-0.00107211,0.46585313,-0.46604316,0.51991752,-0.52015034,1.28482337,-1.28531643,0.00233171,-0.00233296,0.98602525,-0.98643125,0.43092749,-0.43110111,0.16124332,-0.16131198
