energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.15457729,6.18481921,0.00927430,0.20039443,0.60364748,1.29411886,1.25375964,3.18384432,0.03603279,1.59018284
-3.14857429,6.21963827,0.00932955,0.20339603,0.60400147,1.30823689,1.27760608,3.19561768,0.03588953,1.59525103
-3.14257129,6.26344563,0.00939106,0.20737032,0.60444831,1.32257881,1.30808368,3.21391025,0.03574667,1.60082499
-3.13656828,6.31630211,0.00945747,0.21228059,0.60494722,1.33716032,1.34483071,3.23887864,0.03560834,1.60687988
-3.13056528,6.37806438,0.00952732,0.21806848,0.60545197,1.35198323,1.38735630,3.27054959,0.03547836,1.61336235
-3.12456228,6.44837600,0.00959904,0.22465440,0.60591267,1.36703190,1.43504380,3.30881266,0.03536017,1.62019191
-3.11855928,6.52666363,0.00967104,0.23193848,0.60627768,1.38227009,1.48715715,3.35341603,0.03525666,1.62726312
-3.11255628,6.61213873,0.00974172,0.23980213,0.60649541,1.39763834,1.54285088,3.40396568,0.03517003,1.63444844
-3.10655328,6.70380509,0.00980953,0.24811029,0.60651610,1.41305203,1.60118348,3.45992827,0.03510178,1.64160157
-3.10055028,6.80047231,0.00987302,0.25671418,0.60629331,1.42840024,1.66113445,3.52063799,0.03505257,1.64856105
-3.09454727,6.90077524,0.00993088,0.26545473,0.60578515,1.44354550,1.72162444,3.58530717,0.03502226,1.65515407
-3.08854427,7.00319904,0.00998194,0.27416642,0.60495522,1.45832457,1.78153851,3.65304084,0.03500987,1.66120021
-3.08254127,7.10610956,0.01002521,0.28268158,0.60377312,1.47255033,1.83975147,3.72285475,0.03501363,1.66651519
-3.07653827,7.20778812,0.01005989,0.29083494,0.60221469,1.48601478,1.89515500,3.79369656,0.03503101,1.67091439
-3.07053527,7.30647012,0.01008539,0.29846825,0.60026188,1.49849308,1.94668527,3.86446953,0.03505885,1.67421622
-3.06453227,7.40038620,0.01010129,0.30543489,0.59790230,1.50974872,1.99335043,3.93405823,0.03509341,1.67624528
-3.05852926,7.48780491,0.01010736,0.31160420,0.59512864,1.51953952,2.03425667,4.00135522,0.03513050,1.67683528
-3.05252626,7.56707555,0.01010354,0.31686545,0.59193784,1.52762438,2.06863210,4.06528819,0.03516560,1.67583188
-3.04652326,7.63666986,0.01008991,0.32113114,0.58833030,1.53377063,2.09584720,4.12484641,0.03519399,1.67309527
-3.04052026,7.69522131,0.01006669,0.32433961,0.58430899,1.53776155,2.11543131,4.17910589,0.03521088,1.66850272
-3.03451726,7.74156062,0.01003421,0.32645686,0.57987872,1.53940391,2.12708431,4.22725227,0.03521150,1.66195089
-3.02851426,7.77474650,0.00999287,0.32747730,0.57504555,1.53853526,2.13068296,4.26860094,0.03519128,1.65335814
-3.02251126,7.79409059,0.00994317,0.32742366,0.56981635,1.53503049,2.12628185,4.30261357,0.03514587,1.64266661
-3.01650825,7.79917591,0.00988569,0.32634587,0.56419868,1.52880769,2.11410878,4.32891085,0.03507132,1.62984410
-3.01050525,7.78986825,0.00982105,0.32431904,0.55820077,1.51983274,2.09455487,4.34728090,0.03496414,1.61488574
-3.00450225,7.76632028,0.00974995,0.32144066,0.55183186,1.50812274,2.06815985,4.35768343,0.03482137,1.59781528
-2.99849925,7.72896832,0.00967317,0.31782701,0.54510268,1.49374788,2.03559320,4.36024945,0.03464064,1.57868602
-2.99249625,7.67852216,0.00959157,0.31360915,0.53802606,1.47683188,1.99763188,4.35527680,0.03442024,1.55758117
-2.98649325,7.61594806,0.00950609,0.30892843,0.53061766,1.45755083,1.95513571,4.34322168,0.03415918,1.53461374
-2.98049025,7.54244587,0.00941779,0.30393193,0.52289678,1.43613056,1.90902129,4.32468650,0.03385720,1.50992568
-2.97448724,7.45942082,0.00932783,0.29876778,0.51488701,1.41284256,1.86023548,4.30040459,0.03351479,1.48368633
-2.96848424,7.36845083,0.00923751,0.29358074,0.50661684,1.38799866,1.80972949,4.27122208,0.03313322,1.45609024
-2.96248124,7.27125042,0.00914821,0.28850808,0.49812011,1.36194458,1.75843434,4.23807750,0.03271454,1.42735407
-2.95647824,7.16963191,0.00906142,0.28367592,0.48943611,1.33505253,1.70723855,4.20197967,0.03226153,1.39771296
-2.95047524,7.06546507,0.00897872,0.27919616,0.48060952,1.30771321,1.65696871,4.16398431,0.03177771,1.36741606
-2.94447224,6.96063598,0.00890172,0.27516396,0.47168997,1.28032722,1.60837322,4.12516986,0.03126725,1.33672163
-2.93846923,6.85700603,0.00883204,0.27165603,0.46273129,1.25329629,1.56210966,4.08661308,0.03073494,1.30589158
-2.93246623,6.75637200,0.00877123,0.26872953,0.45379046,1.22701438,1.51873583,4.04936487,0.03018607,1.27518571
-2.92646323,6.66042773,0.00872076,0.26642164,0.44492633,1.20185897,1.47870433,4.01442672,0.02962633,1.24485585
-2.92046023,6.57072849,0.00868190,0.26474978,0.43619810,1.17818271,1.44236065,3.98272842,0.02906174,1.21513992
-2.91445723,6.48865842,0.00865569,0.26371249,0.42766363,1.15630552,1.40994433,3.95510724,0.02849842,1.18625635
-2.90845423,6.41540191,0.00864286,0.26329063,0.41937769,1.13650737,1.38159281,3.93228931,0.02794253,1.15839884
-2.90245123,6.35191941,0.00864379,0.26344926,0.41139031,1.11902195,1.35734761,3.91487341,0.02740008,1.13173172
-2.89644822,6.29892837,0.00865845,0.26413958,0.40374510,1.10403124,1.33716225,3.90331769,0.02687675,1.10638616
-2.89044522,6.25688958,0.00868635,0.26530138,0.39647783,1.09166120,1.32091146,3.89792970,0.02637781,1.08245732
-2.88444222,6.22599958,0.00872659,0.26686546,0.38961528,1.08197872,1.30840128,3.89886005,0.02590789,1.06000251
-2.87843922,6.20618932,0.00877777,0.26875625,0.38317439,1.07498988,1.29937947,3.90609998,0.02547090,1.03904059
-2.87243622,6.19712931,0.00883810,0.27089435,0.37716175,1.07063962,1.29354606,3.91948307,0.02506993,1.01955253
-2.86643322,6.19824138,0.00890538,0.27319909,0.37157355,1.06881299,1.29056355,3.93869111,0.02470714,1.00148318
-2.86043022,6.20871688,0.00897713,0.27559087,0.36639583,1.06933783,1.29006666,3.96326428,0.02438373,0.98474422
-2.85442721,6.22754120,0.00905060,0.27799338,0.36160519,1.07198912,1.29167141,3.99261533,0.02409993,0.96921816
-2.84842421,6.25352405,0.00912293,0.28033556,0.35716982,1.07649476,1.29498337,4.02604766,0.02385498,0.95476328
-2.84242121,6.28533486,0.00919123,0.28255329,0.35305083,1.08254282,1.29960520,4.06277681,0.02364727,0.94121934
-2.83641821,6.32154258,0.00925269,0.28459081,0.34920383,1.08979007,1.30514331,4.10195479,0.02347435,0.92841386
-2.83041521,6.36065872,0.00930471,0.28640176,0.34558068,1.09787166,1.31121382,4.14269670,0.02333311,0.91616873
-2.82441221,6.40118251,0.00934498,0.28794994,0.34213133,1.10641158,1.31744782,4.18410875,0.02321994,0.90430695
-2.81840920,6.44164684,0.00937165,0.28920973,0.33880572,1.11503381,1.32349606,4.22531682,0.02313088,0.89265923
-2.81240620,6.48066350,0.00938334,0.29016610,0.33555559,1.12337367,1.32903313,4.26549459,0.02306186,0.88107025
-2.80640320,6.51696630,0.00937925,0.29081444,0.33233622,1.13108899,1.33376121,4.30389025,0.02300890,0.86940433
-2.80040020,6.54945047,0.00935921,0.29115993,0.32910798,1.13787093,1.33741347,4.33985078,0.02296831,0.85755039
-2.79439720,6.57720693,0.00932369,0.29121673,0.32583764,1.14345380,1.33975711,4.37284285,0.02293690,0.84542592
-2.78839420,6.59955011,0.00927383,0.29100693,0.32249949,1.14762365,1.34059603,4.40246933,0.02291219,0.83297994
-2.78239120,6.61603808,0.00921138,0.29055922,0.31907611,1.15022528,1.33977318,4.42848086,0.02289253,0.82019484
-2.77638819,6.62648410,0.00913869,0.28990748,0.31555882,1.15116736,1.33717242,4.45078172,0.02287725,0.80708693
-2.77038519,6.63095892,0.00905863,0.28908922,0.31194788,1.15042529,1.33271981,4.46942963,0.02286675,0.79370588
-2.76438219,6.62978357,0.00897451,0.28814396,0.30825234,1.14804190,1.32638429,4.48462948,0.02286248,0.78013290
-2.75837919,6.62351253,0.00888997,0.28711160,0.30448954,1.14412557,1.31817761,4.49672088,0.02286698,0.76647782
-2.75237619,6.61290797,0.00880888,0.28603085,0.30068437,1.13884608,1.30815332,4.50616019,0.02288378,0.75287511
-2.74637319,6.59890571,0.00873520,0.28493769,0.29686825,1.13242805,1.29640487,4.51349748,0.02291725,0.73947903
-2.74037019,6.58257419,0.00867286,0.28386407,0.29307786,1.12514235,1.28306273,4.51934945,0.02297244,0.72645795
-2.73436718,6.56506796,0.00862566,0.28283669,0.28935370,1.11729560,1.26829036,4.52436951,0.02305484,0.71398824
-2.72836418,6.54757775,0.00859710,0.28187608,0.28573846,1.10921830,1.25227941,4.52921615,0.02317013,0.70224762
-2.72236118,6.53127882,0.00859029,0.28099593,0.28227537,1.10125187,1.23524391,4.53452132,0.02332387,0.69140853
-2.71635818,6.51728020,0.00860783,0.28020263,0.27900647,1.09373527,1.21741382,4.54086005,0.02352119,0.68163149
-2.71035518,6.50657675,0.00865173,0.27949521,0.27597096,1.08699152,1.19902805,4.54872296,0.02376654,0.67305883
-2.70435218,6.50000636,0.00872332,0.27886551,0.27320362,1.08131490,1.18032733,4.55849286,0.02406330,0.66580901
-2.69834917,6.49821422,0.00882318,0.27829867,0.27073347,1.07695913,1.16154702,4.57042684,0.02441363,0.65997167
-2.69234617,6.50162581,0.00895112,0.27777391,0.26858264,1.07412724,1.14291039,4.58464448,0.02481818,0.65560377
-2.68634317,6.51042999,0.00910615,0.27726551,0.26676552,1.07296345,1.12462254,4.60112315,0.02527597,0.65272686
-2.68034017,6.52457300,0.00928650,0.27674410,0.26528835,1.07354740,1.10686519,4.61970039,0.02578429,0.65132571
-2.67433717,6.54376378,0.00948963,0.27617799,0.26414906,1.07589110,1.08979283,4.64008348,0.02633872,0.65134833
-2.66833417,6.56749029,0.00971228,0.27553471,0.26333765,1.07993873,1.07353010,4.66186570,0.02693316,0.65270748
-2.66233117,6.59504634,0.00995059,0.27478251,0.26283686,1.08556914,1.05817084,4.68454846,0.02756002,0.65528366
-2.65632816,6.62556750,0.01020016,0.27389188,0.26262327,1.09260130,1.04377851,4.70756826,0.02821047,0.65892936
-2.65032516,6.65807448,0.01045619,0.27283703,0.26266869,1.10080210,1.03038835,4.73032707,0.02887470,0.66347470
-2.64432216,6.69152205,0.01071360,0.27159710,0.26294186,1.10989648,1.01801073,4.75222466,0.02954233,0.66873391
-2.63831916,6.72485094,0.01096722,0.27015731,0.26341022,1.11957927,1.00663588,4.77269114,0.03020280,0.67451270
-2.63231616,6.75704047,0.01121193,0.26850974,0.26404194,1.12952833,0.99623941,4.79121819,0.03084586,0.68061601
-2.62631316,6.78715925,0.01144280,0.26665393,0.26480776,1.13941828,0.98678855,4.80738725,0.03146195,0.68685587
-2.62031016,6.81441156,0.01165533,0.26459708,0.26568282,1.14893451,0.97824855,4.82089340,0.03204270,0.69305907
-2.61430715,6.83817727,0.01184554,0.26235399,0.26664823,1.15778649,0.97058912,4.83156354,0.03258134,0.69907420
-2.60830415,6.85804324,0.01201012,0.25994667,0.26769236,1.16572015,0.96379018,4.83936812,0.03307301,0.70477775
-2.60230115,6.87382487,0.01214661,0.25740360,0.26881168,1.17252862,0.95784701,4.84442573,0.03351509,0.71007898
-2.59629815,6.88557677,0.01225343,0.25475879,0.27001121,1.17806091,0.95277404,4.84700030,0.03390741,0.71492335
-2.59029515,6.89359197,0.01232998,0.25205053,0.27130448,1.18222826,0.94860749,4.84749120,0.03425230,0.71929422
-2.58429215,6.89838989,0.01237666,0.24932003,0.27271292,1.18500783,0.94540623,4.84641650,0.03455467,0.72321288
-2.57828914,6.90069355,0.01239489,0.24660983,0.27426493,1.18644368,0.94325118,4.84439037,0.03482185,0.72673670
-2.57228614,6.90139717,0.01238703,0.24396221,0.27599428,1.18664494,0.94224289,4.84209565,0.03506337,0.72995563
-2.56628314,6.90152564,0.01235630,0.24141759,0.27793839,1.18578146,0.94249759,4.84025284,0.03529070,0.73298709
-2.56028014,6.90218777,0.01230668,0.23901296,0.28013607,1.18407688,0.94414176,4.83958701,0.03551678,0.73596950
-2.55427714,6.90452536,0.01224275,0.23678038,0.28262526,1.18179978,0.94730545,4.84079415,0.03575558,0.73905479
-2.54827414,6.90966041,0.01216950,0.23474580,0.28544052,1.17925294,0.95211468,4.84450841,0.03602154,0.74240018
-2.54227114,6.91864278,0.01209213,0.23292793,0.28861071,1.17676150,0.95868315,4.85127166,0.03632897,0.74615954
-2.53626813,6.93240036,0.01201587,0.23133746,0.29215663,1.17466025,0.96710380,4.86150668,0.03669145,0.75047485
-2.53026513,6.95169409,0.01194572,0.22997660,0.29608907,1.17328072,0.97744037,4.87549514,0.03712125,0.75546811
-2.52426213,6.97707938,0.01188626,0.22883888,0.30040707,1.17293848,0.98971965,4.89336103,0.03762874,0.76123395
-2.51825913,7.00887559,0.01184147,0.22790926,0.30509670,1.17392126,1.00392454,4.91506032,0.03822188,0.76783339
-2.51225613,7.04714476,0.01181455,0.22716461,0.31013031,1.17647820,1.01998846,4.94037712,0.03890577,0.77528907
-2.50625313,7.09168030,0.01180776,0.22657447,0.31546626,1.18081072,1.03779130,4.96892633,0.03968232,0.78358202
-2.50025013,7.14200617,0.01182237,0.22610202,0.32104929,1.18706537,1.05715734,5.00016280,0.04054998,0.79265022
-2.49424712,7.19738647,0.01185854,0.22570540,0.32681143,1.19532886,1.07785522,5.03339635,0.04150371,0.80238903
-2.48824412,7.25684537,0.01191537,0.22533914,0.33267339,1.20562551,1.09960006,5.06781240,0.04253493,0.81265351
-2.48224112,7.31919651,0.01199090,0.22495573,0.33854660,1.21791715,1.12205799,5.10249725,0.04363172,0.82326247
-2.47623812,7.38308118,0.01208221,0.22450734,0.34433551,1.23210559,1.14485277,5.13646735,0.04477917,0.83400426
-2.47023512,7.44701405,0.01218554,0.22394749,0.34994046,1.24803748,1.16757462,5.16870172,0.04595974,0.84464388
-2.46423212,7.50943499,0.01229645,0.22323282,0.35526063,1.26551143,1.18979088,5.19817645,0.04715388,0.85493142
-2.45822911,7.56876557,0.01241006,0.22232462,0.36019736,1.28428711,1.21105825,5.22390048,0.04834065,0.86461124
-2.45222611,7.62346832,0.01252122,0.22119041,0.36465737,1.30409607,1.23093620,5.24495163,0.04949848,0.87343177
-2.44622311,7.67210696,0.01262477,0.21980521,0.36855604,1.32465368,1.24900107,5.26051184,0.05060587,0.88115532
-2.44022011,7.71340559,0.01271579,0.21815264,0.37182044,1.34567201,1.26486041,5.26990075,0.05164224,0.88756776
-2.43421711,7.74630472,0.01278980,0.21622581,0.37439210,1.36687282,1.27816681,5.27260644,0.05258866,0.89248741
-2.42821411,7.77001209,0.01284301,0.21402786,0.37622935,1.38800029,1.28863085,5.26831245,0.05342853,0.89577295
-2.42221111,7.78404616,0.01287247,0.21157225,0.37730914,1.40883296,1.29603241,5.25692001,0.05414822,0.89732994
-2.41620810,7.78827041,0.01287625,0.20888266,0.37762826,1.42919414,1.30022998,5.23856451,0.05473755,0.89711557
-2.41020510,7.78291657,0.01285352,0.20599264,0.37720389,1.44896056,1.30116729,5.21362536,0.05519012,0.89514150
-2.40420210,7.76859532,0.01280459,0.20294487,0.37607340,1.46806851,1.29887697,5.18272834,0.05550352,0.89147461
-2.39819910,7.74629334,0.01273096,0.19979008,0.37429347,1.48651744,1.29348108,5.14674002,0.05567934,0.88623544
-2.39219610,7.71735607,0.01263522,0.19658576,0.37193840,1.50437048,1.28518815,5.10675357,0.05572301,0.87959454
-2.38619310,7.68345587,0.01252095,0.19339450,0.36909782,1.52175198,1.27428689,5.06406610,0.05564346,0.87176667
-2.38019010,7.64654628,0.01239262,0.19028215,0.36587375,1.53884199,1.26113674,5.02014756,0.05545266,0.86300308
-2.37418709,7.60880326,0.01225532,0.18731577,0.36237713,1.55586783,1.24615550,4.97660182,0.05516502,0.85358221
-2.36818409,7.57255515,0.01211462,0.18456150,0.35872403,1.57309319,1.22980461,4.93512078,0.05479665,0.84379919
-2.36218109,7.54020376,0.01197627,0.18208234,0.35503158,1.59080502,1.21257254,4.89743294,0.05436465,0.83395450
-2.35617809,7.51413925,0.01184597,0.17993601,0.35141383,1.60929896,1.19495714,4.86524792,0.05388630,0.82434229
-2.35017509,7.49665216,0.01172915,0.17817281,0.34797774,1.62886376,1.17744753,4.84019902,0.05337826,0.81523900
-2.34417209,7.48984607,0.01163068,0.17683384,0.34481934,1.64976562,1.16050642,4.82378582,0.05285588,0.80689250
-2.33816908,7.49555448,0.01155471,0.17594929,0.34202042,1.67223291,1.14455359,4.81731923,0.05233256,0.79951258
-2.33216608,7.51526560,0.01150447,0.17553725,0.33964565,1.69644229,1.12995123,4.82187121,0.05181923,0.79326290
-2.32616308,7.55005819,0.01148216,0.17560276,0.33774044,1.72250660,1.11699172,4.83823143,0.05132399,0.78825492
-2.32016008,7.60055160,0.01148884,0.17613739,0.33632951,1.75046522,1.10588848,4.86687278,0.05085186,0.78454408
-2.31415708,7.66687218,0.01152439,0.17711931,0.33541627,1.78027751,1.09677006,4.90792745,0.05040477,0.78212826
-2.30815408,7.74863781,0.01158758,0.17851376,0.33498298,1.81181925,1.08967785,4.96117482,0.04998163,0.78094873
-2.30215108,7.84496134,0.01167607,0.18027407,0.33499180,1.84488276,1.08456728,5.02604194,0.04957859,0.78089334
-2.29614807,7.95447311,0.01178657,0.18234305,0.33538649,1.87918022,1.08131249,5.10161670,0.04918948,0.78180190
-2.29014507,8.07536153,0.01191496,0.18465489,0.33609484,1.91435044,1.07971415,5.18667352,0.04880621,0.78347352
-2.28414207,8.20543038,0.01205651,0.18713723,0.33703164,1.94996850,1.07950992,5.27971052,0.04841944,0.78567530
-2.27813907,8.34217017,0.01220604,0.18971358,0.33810212,1.98555804,1.08038717,5.37899684,0.04801917,0.78815222
-2.27213607,8.48284099,0.01235818,0.19230589,0.33920562,2.02060560,1.08199725,5.48262810,0.04759537,0.79063769
-2.26613307,8.62456309,0.01250756,0.19483709,0.34023950,2.05457641,1.08397059,5.58858806,0.04713863,0.79286408
-2.26013007,8.76441178,0.01264904,0.19723366,0.34110297,2.08693103,1.08593216,5.69481357,0.04664073,0.79457314
-2.25412706,8.89951255,0.01277790,0.19942797,0.34170078,2.11714221,1.08751644,5.79926054,0.04609513,0.79552548
-2.24812406,9.02713290,0.01289002,0.20136045,0.34194667,2.14471127,1.08838136,5.89996806,0.04549742,0.79550898
-2.24212106,9.14476705,0.01298200,0.20298135,0.34176630,2.16918349,1.08822077,5.99511815,0.04484559,0.79434575
-2.23611806,9.25021050,0.01305129,0.20425212,0.34109978,2.19016193,1.08677483,6.08308879,0.04414020,0.79189734
-2.23011506,9.34162159,0.01309624,0.20514641,0.33990354,2.20731924,1.08383816,6.16249824,0.04338447,0.78806816
-2.22411206,9.41756815,0.01311614,0.20565048,0.33815153,2.22040711,1.07926544,6.23223889,0.04258417,0.78280697
-2.21810905,9.47705760,0.01311120,0.20576319,0.33583576,2.22926310,1.07297443,6.29149969,0.04174748,0.77610651
-2.21210605,9.51954990,0.01308253,0.20549547,0.33296619,2.23381465,1.06494635,6.33977636,0.04088463,0.76800149
-2.20610305,9.54495343,0.01303202,0.20486942,0.32956990,2.23408034,1.05522385,6.37686940,0.04000759,0.75856493
-2.20010005,9.55360448,0.01296229,0.20391689,0.32568964,2.23016820,1.04390680,6.40287032,0.03912959,0.74790330
-2.19409705,9.54623177,0.01287653,0.20267784,0.32138195,2.22227152,1.03114604,6.41813710,0.03826461,0.73615064
-2.18809405,9.52390808,0.01277840,0.20119839,0.31671467,2.21066211,1.01713576,6.42326031,0.03742687,0.72346202
-2.18209105,9.48799145,0.01267183,0.19952875,0.31176426,2.19568141,1.00210459,6.41902175,0.03663033,0.71000664
-2.17608804,9.44005883,0.01256096,0.19772103,0.30661282,2.17772986,0.98630614,6.40634774,0.03588814,0.69596097
-2.17008504,9.38183535,0.01244991,0.19582715,0.30134504,2.15725484,0.97000919,6.38625939,0.03521219,0.68150203
-2.16408204,9.31512243,0.01234272,0.19389677,0.29604515,2.13473770,0.95348813,6.35982232,0.03461270,0.66680135
-2.15807904,9.24172789,0.01224317,0.19197554,0.29079406,2.11068033,0.93701392,6.32809821,0.03409787,0.65201956
-2.15207604,9.16340111,0.01215472,0.19010354,0.28566680,2.08559173,0.92084599,6.29210040,0.03367365,0.63730196
-2.14607304,9.08177588,0.01208044,0.18831410,0.28073021,2.05997513,0.90522526,6.25275556,0.03334352,0.62277505
-2.14007004,8.99832328,0.01202286,0.18663296,0.27604123,2.03431603,0.89036868,6.21087312,0.03310843,0.60854427
-2.13406703,8.91431618,0.01198401,0.18507786,0.27164558,2.00907162,0.87646517,6.16712351,0.03296685,0.59469268
-2.12806403,8.83080655,0.01196536,0.18365852,0.26757707,1.98466196,0.86367321,6.12202609,0.03291486,0.58128087
-2.12206103,8.74861601,0.01196778,0.18237701,0.26385747,1.96146305,0.85212001,6.07594687,0.03294634,0.56834775
-2.11605803,8.66833941,0.01199158,0.18122844,0.26049685,1.93980223,0.84190210,6.02910572,0.03305323,0.55591231
-2.11005503,8.59036055,0.01203653,0.18020201,0.25749458,1.91995573,0.83308725,5.98159218,0.03322592,0.54397605
-2.10405203,8.51487859,0.01210186,0.17928219,0.25484064,1.90214858,0.82571743,5.93338871,0.03345358,0.53252609
-2.09804902,8.44194317,0.01218633,0.17845020,0.25251743,1.88655659,0.81981273,5.88439966,0.03372459,0.52153867
-2.09204602,8.37149589,0.01228826,0.17768545,0.25050178,1.87331029,0.81537561,5.83448398,0.03402700,0.51098290
-2.08604302,8.30341548,0.01240562,0.17696703,0.24876719,1.86250046,0.81239558,5.78348970,0.03434892,0.50082462
-2.08004002,8.23756380,0.01253603,0.17627514,0.24728605,1.85418487,0.81085365,5.73128801,0.03467898,0.49103015
-2.07403702,8.17383005,0.01267690,0.17559230,0.24603189,1.84839570,0.81072658,5.67780475,0.03500670,0.48156981
-2.06803402,8.11217039,0.01282542,0.17490444,0.24498137,1.84514737,0.81199037,5.62304766,0.03532278,0.47242107
-2.06203102,8.05264082,0.01297867,0.17420165,0.24411605,1.84444394,0.81462308,5.56712762,0.03561944,0.46357112
-2.05602801,7.99542134,0.01313367,0.17347869,0.24342370,1.84628596,0.81860653,5.51027264,0.03589058,0.45501887
-2.05002501,7.94083001,0.01328746,0.17273511,0.24289926,1.85067603,0.82392705,5.45283399,0.03613193,0.44677627
-2.04402201,7.88932618,0.01343711,0.17197517,0.24254521,1.85762297,0.83057505,5.39528389,0.03634109,0.43886880
-2.03801901,7.84150258,0.01357982,0.17120738,0.24237146,1.86714412,0.83854356,5.33820510,0.03651753,0.43133526
-2.03201601,7.79806686,0.01371295,0.17044379,0.24239467,1.87926574,0.84782573,5.28227290,0.03666245,0.42422677
-2.02601301,7.75981357,0.01383406,0.16969906,0.24263716,1.89402150,0.85841157,5.22823043,0.03677863,0.41760505
-2.02001001,7.72758804,0.01394098,0.16898941,0.24312528,1.91144909,0.87028405,5.17685887,0.03687022,0.41154002
-2.01400700,7.70224438,0.01403179,0.16833141,0.24388752,1.93158519,0.88341479,5.12894399,0.03694245,0.40610696
-2.00800400,7.68459983,0.01410490,0.16774074,0.24495231,1.95445920,0.89775971,5.08524092,0.03700131,0.40138317
-2.00200100,7.67538801,0.01415903,0.16723103,0.24634574,1.98008614,0.91325488,5.04643900,0.03705328,0.39744443
-1.99599800,7.67521401,0.01419329,0.16681278,0.24808929,2.00845920,0.92981286,5.01312876,0.03710494,0.39436139
-1.98999500,7.68451357,0.01420712,0.16649239,0.25019771,2.03954258,0.94731981,4.98577257,0.03716271,0.39219607
-1.98399200,7.70351921,0.01420039,0.16627146,0.25267719,2.07326520,0.96563376,4.96468082,0.03723253,0.39099863
-1.97798899,7.73223518,0.01417332,0.16614637,0.25552394,2.10951568,0.98458407,4.94999487,0.03731961,0.39080466
-1.97198599,7.77042319,0.01412659,0.16610806,0.25872327,2.14813936,1.00397243,4.94167780,0.03742827,0.39163304
-1.96598299,7.81760000,0.01406124,0.16614217,0.26224936,2.18893756,1.02357538,4.93951355,0.03756178,0.39348462
-1.95997999,7.87304767,0.01397879,0.16622949,0.26606552,2.23166941,1.04314853,4.94311493,0.03772229,0.39634167
-1.95397699,7.93583642,0.01388116,0.16634665,0.27012526,2.27605655,1.06243220,4.95193998,0.03791079,0.40016826
-1.94797399,8.00485948,0.01377074,0.16646715,0.27437392,2.32179048,1.08115867,4.96531651,0.03812725,0.40491156
-1.94197099,8.07887873,0.01365036,0.16656252,0.27875081,2.36854246,1.09906047,4.98247340,0.03837066,0.41050395
-1.93596798,8.15657908,0.01352329,0.16660371,0.28319195,2.41597572,1.11587967,5.00257771,0.03863923,0.41686588
-1.92996498,8.23662944,0.01339327,0.16656255,0.28763303,2.46375922,1.13137765,5.02477568,0.03893063,0.42390932
-1.92396198,8.31774704,0.01326446,0.16641327,0.29201260,2.51158249,1.14534496,5.04823585,0.03924223,0.43154172
-1.91795898,8.39876226,0.01314144,0.16613395,0.29627521,2.55917070,1.15761074,5.07219218,0.03957132,0.43967009
-1.91195598,8.47868037,0.01302918,0.16570782,0.30037444,2.60629907,1.16805125,5.09598508,0.03991545,0.44820515
-1.90595298,8.55673693,0.01293295,0.16512444,0.30427549,2.65280577,1.17659697,5.11909821,0.04027263,0.45706518
-1.89994997,8.63244357,0.01285827,0.16438053,0.30795733,2.69860250,1.18323777,5.14118908,0.04064159,0.46617950
-1.89394697,8.70562138,0.01281084,0.16348051,0.31141408,2.74368179,1.18802585,5.16211174,0.04102192,0.47549125
-1.88794397,8.77641956,0.01279637,0.16243673,0.31465575,2.78812054,1.19107604,5.18193013,0.04141424,0.48495933
-1.88194097,8.84531759,0.01282047,0.16126920,0.31770803,2.83207920,1.19256325,5.20092100,0.04182024,0.49455946
-1.87593797,8.91311020,0.01288850,0.16000505,0.32061132,2.87579635,1.19271718,5.21956615,0.04224266,0.50428419
-1.86993497,8.98087507,0.01300536,0.15867747,0.32341884,2.91957857,1.19181410,5.23853370,0.04268524,0.51414190
-1.86393197,9.04992412,0.01317533,0.15732446,0.32619406,2.96378605,1.19016619,5.25864918,0.04315253,0.52415480
-1.85792896,9.12174041,0.01340186,0.15598716,0.32900745,3.00881411,1.18810880,5.28085745,0.04364971,0.53435603
-1.85192596,9.19790315,0.01368736,0.15470806,0.33193281,3.05507170,1.18598594,5.30617715,0.04418230,0.54478605
-1.84592296,9.28000433,0.01403305,0.15352899,0.33504320,3.10295763,1.18413501,5.33564966,0.04475581,0.55548838
-1.83991996,9.36956097,0.01443879,0.15248917,0.33840687,3.15283580,1.18287121,5.37028497,0.04537547,0.56650513
-1.83391696,9.46792717,0.01490291,0.15162329,0.34208323,3.20501067,1.18247252,5.41100713,0.04604579,0.57787226
-1.82791396,9.57621064,0.01542216,0.15095969,0.34611921,3.25970421,1.18316603,5.45860188,0.04677028,0.58961508
-1.82191096,9.69519792,0.01599167,0.15051897,0.35054604,3.31703581,1.18511635,5.51366916,0.04755108,0.60174408
-1.81590795,9.82529246,0.01660490,0.15031272,0.35537680,3.37700611,1.18841676,5.57658289,0.04838872,0.61425136
-1.80990495,9.96646880,0.01725380,0.15034289,0.36060465,3.43948600,1.19308348,5.64746016,0.04928189,0.62710783
-1.80390195,10.11824573,0.01792887,0.15060139,0.36620211,3.50421141,1.19905371,5.72614143,0.05022728,0.64026139
-1.79789895,10.27967998,0.01861941,0.15107036,0.37212113,3.57078446,1.20618727,5.81218283,0.05121955,0.65363612
-1.79189595,10.44938119,0.01931374,0.15172270,0.37829416,3.63868114,1.21427203,5.90486112,0.05225133,0.66713261
