energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.07053527,6.01489567,0.09593030,0.29190140,0.05726805,2.59360920,3.62437188,0.04479532,2.00696683
-3.06453227,6.37901988,0.09987783,0.30496911,0.06077742,2.73109128,3.88448771,0.04778549,2.09516028
-3.05852926,6.74577593,0.10357296,0.31801120,0.06437801,2.86695784,4.14919549,0.05094837,2.18177219
-3.05252626,7.11102000,0.10696052,0.33088269,0.06807977,2.99967259,4.41570096,0.05424624,2.26564795
-3.04652326,7.47036878,0.10998759,0.34343766,0.07189522,3.12765939,4.68097222,0.05763678,2.34562412
-3.04052026,7.81928433,0.11260472,0.35553165,0.07583867,3.24932789,4.94179750,0.06107396,2.42055201
-3.03451726,8.15316911,0.11476706,0.36702381,0.07992533,3.36310075,5.19485355,0.06450903,2.48932143
-3.02851426,8.46746928,0.11643549,0.37777924,0.08417003,3.46744216,5.43678305,0.06789167,2.55088405
-3.02251126,8.75778378,0.11757760,0.38767100,0.08858591,3.56088719,5.66427925,0.07117105,2.60427578
-3.01650825,9.01997615,0.11816852,0.39658224,0.09318287,3.64207139,5.87417542,0.07429705,2.64863762
-3.01050525,9.25028580,0.11819166,0.40440823,0.09796597,3.70976009,6.06353633,0.07722137,2.68323454
-3.00450225,9.44543514,0.11763921,0.41105822,0.10293388,3.76287655,6.22974849,0.07989855,2.70747170
-2.99849925,9.60272864,0.11651238,0.41645734,0.10807733,3.80052822,6.37060604,0.08228699,2.72090781
-2.99249625,9.72014031,0.11482154,0.42054826,0.11337779,3.82203017,6.48438858,0.08434974,2.72326506
-2.98649325,9.79638571,0.11258597,0.42329272,0.11880644,3.82692484,6.56992781,0.08605524,2.71443535
-2.98049025,9.83097547,0.10983353,0.42467276,0.12432343,3.81499729,6.62665978,0.08737780,2.69448269
-2.97448724,9.82424748,0.10659994,0.42469168,0.12987760,3.78628518,6.65466002,0.08829802,2.66364165
-2.96848424,9.77737572,0.10292802,0.42337457,0.13540678,3.74108284,6.65465946,0.08880293,2.62231181
-2.96248124,9.69235433,0.09886660,0.42076840,0.14083850,3.67993911,6.62803949,0.08888611,2.57104852
-2.95647824,9.57195670,0.09446941,0.41694159,0.14609132,3.60364860,6.57680560,0.08854751,2.51055000
-2.95047524,9.41966989,0.08979373,0.41198294,0.15107678,3.51323648,6.50353941,0.08779326,2.44164140
-2.94447224,9.23960596,0.08489911,0.40600002,0.15570173,3.40993711,6.41133037,0.08663528,2.36525608
-2.93846923,9.03639248,0.07984599,0.39911691,0.15987116,3.29516700,6.30368862,0.08509087,2.28241472
-2.93246623,8.81504561,0.07469436,0.39147135,0.16349143,3.17049283,6.18444177,0.08318216,2.19420291
-2.92646323,8.58082955,0.06950250,0.38321135,0.16647359,3.03759566,6.05761901,0.08093558,2.10174767
-2.92046023,8.33910706,0.06432583,0.37449128,0.16873686,2.89823231,5.92732636,0.07838120,2.00619373
-2.91445723,8.09518614,0.05921592,0.36546769,0.17021205,2.75419525,5.79761765,0.07555211,1.90868004
-2.90845423,7.85416814,0.05421963,0.35629486,0.17084470,2.60727235,5.67236593,0.07248379,1.81031729
-2.90245123,7.62080273,0.04937848,0.34712027,0.17059785,2.45920780,5.55514024,0.06921346,1.71216673
-2.89644822,7.39935511,0.04472818,0.33808030,0.16945437,2.31166546,5.44909244,0.06577942,1.61522116
-2.89044522,7.19349026,0.04029836,0.32929607,0.16741867,2.16619584,5.35685879,0.06222046,1.52038825
-2.88444222,7.00617878,0.03611251,0.32086997,0.16451762,2.02420783,5.28048013,0.05857525,1.42847674
-2.87843922,6.83962771,0.03218809,0.31288271,0.16080094,1.88694576,5.22134405,0.05488172,1.34018575
-2.87243622,6.69523938,0.02853674,0.30539125,0.15634066,1.75547276,5.18015167,0.05117661,1.25609748
-2.86643322,6.57359957,0.02516472,0.29842770,0.15123002,1.63066032,5.15691022,0.04749488,1.17667334
-2.86043022,6.47449567,0.02207333,0.29199918,0.14558165,1.51318462,5.15095222,0.04386934,1.10225360
-2.85442721,6.39696389,0.01925953,0.28608882,0.13952520,1.40352903,5.16098013,0.04033019,1.03306048
-2.84842421,6.33936371,0.01671650,0.28065770,0.13320452,1.30199266,5.18513491,0.03690473,0.96920441
-2.84242121,6.29947605,0.01443432,0.27564787,0.12677452,1.20870418,5.22108539,0.03361710,0.91069323
-2.83641821,6.27462118,0.01240056,0.27098609,0.12039773,1.12364004,5.26613459,0.03048806,0.85744389
-2.83041521,6.26179108,0.01060093,0.26658836,0.11424086,1.04664630,5.31733837,0.02753492,0.80929621
-2.82441221,6.25779041,0.00901983,0.26236482,0.10847127,0.97746272,5.37163117,0.02477147,0.76602808
-2.81840920,6.25938000,0.00764093,0.25822486,0.10325359,0.91574824,5.42595327,0.02220805,0.72737140
-2.81240620,6.26341657,0.00644758,0.25408231,0.09874644,0.86110652,5.47737404,0.01985169,0.69302832
-2.80640320,6.26698256,0.00542330,0.24986013,0.09509940,0.81311052,5.52320598,0.01770623,0.66268689
-2.80040020,6.26750073,0.00455209,0.24549475,0.09245023,0.77132524,5.56110455,0.01577261,0.63603561
-2.79439720,6.26282871,0.00381873,0.24093953,0.09092231,0.73532759,5.58915002,0.01404914,0.61277627
-2.78839420,6.25132997,0.00320903,0.23616729,0.09062242,0.70472287,5.60590802,0.01253181,0.59263466
-2.78239120,6.23191874,0.00270999,0.23117184,0.09163870,0.67915733,5.61046705,0.01121464,0.57536869
-2.77638819,6.20407779,0.00230995,0.22596831,0.09403899,0.65832654,5.60245189,0.01009002,0.56077374
-2.77038519,6.16784942,0.00199867,0.22059239,0.09786940,0.64197946,5.58201355,0.00914906,0.54868520
-2.76438219,6.12380100,0.00176735,0.21509847,0.10315325,0.62991850,5.54979688,0.00838191,0.53897817
-2.75837919,6.07296806,0.00160873,0.20955680,0.10989024,0.62199572,5.50688864,0.00777807,0.53156456
-2.75237619,6.01677841,0.00151701,0.20404994,0.11805613,0.61810578,5.45474899,0.00732671,0.52638804
-2.74637319,5.95696179,0.00148783,0.19866848,0.12760276,0.61817623,5.39513052,0.00701688,0.52341705
-2.74037019,5.89545013,0.00151828,0.19350654,0.13845855,0.62215580,5.32998892,0.00683773,0.52263668
-2.73436718,5.83427337,0.00160679,0.18865706,0.15052956,0.63000156,5.26138981,0.00677874,0.52403973
-2.72836418,5.77545609,0.00175309,0.18420729,0.16370103,0.64166564,5.19141595,0.00682981,0.52761771
-2.72236118,5.72091966,0.00195807,0.18023456,0.17783949,0.65708233,5.12207904,0.00698143,0.53335227
-2.71635818,5.67239420,0.00222376,0.17680272,0.19279548,0.67615632,5.05523956,0.00722471,0.54120755
-2.71035518,5.63134383,0.00255312,0.17395922,0.20840665,0.69875263,4.99253784,0.00755149,0.55112394
-2.70435218,5.59890808,0.00294997,0.17173310,0.22450132,0.72468880,4.93533863,0.00795432,0.56301345
-2.69834917,5.57586116,0.00341880,0.17013385,0.24090241,0.75372984,4.88469082,0.00842644,0.57675707
-2.69234617,5.56259014,0.00396455,0.16915132,0.25743139,0.78558606,4.84130326,0.00896179,0.59220398
-2.68634317,5.55909201,0.00459245,0.16875642,0.27391234,0.81991403,4.80553688,0.00955492,0.60917282
-2.68034017,5.56498885,0.00530773,0.16890281,0.29017571,0.85632063,4.77741259,0.01020086,0.62745463
-2.67433717,5.57955970,0.00611539,0.16952925,0.30606183,0.89437000,4.75663383,0.01089505,0.64681749
-2.66833417,5.60178685,0.00701986,0.17056264,0.32142376,0.93359313,4.74262237,0.01163317,0.66701231
-2.66233117,5.63041408,0.00802473,0.17192143,0.33612958,0.97349977,4.73456499,0.01241094,0.68777968
-2.65632816,5.66401386,0.00913240,0.17351943,0.35006380,1.01359200,4.73146897,0.01322400,0.70885720
-2.65032516,5.70106029,0.01034378,0.17526970,0.36312806,1.05337906,4.73222355,0.01406766,0.72998716
-2.64432216,5.74000476,0.01165795,0.17708835,0.37524092,1.09239276,4.73566467,0.01493674,0.75092404
-2.63831916,5.77935085,0.01307190,0.17889825,0.38633699,1.13020283,4.74064028,0.01582537,0.77144179
-2.63231616,5.81772581,0.01458029,0.18063228,0.39636539,1.16643158,4.74607327,0.01672689,0.79134039
-2.62631316,5.85394562,0.01617526,0.18223626,0.40528778,1.20076726,4.75101973,0.01763365,0.81045179
-2.62031016,5.88707138,0.01784634,0.18367126,0.41307612,1.23297557,4.75471998,0.01853705,0.82864494
-2.61430715,5.91645495,0.01958040,0.18491531,0.41971047,1.26290888,4.75664053,0.01942746,0.84582987
-2.60830415,5.94177247,0.02136179,0.18596444,0.42517689,1.29051263,4.75650534,0.02029429,0.86196081
-2.60230115,5.96304449,0.02317247,0.18683311,0.42946582,1.31582869,4.75431516,0.02112617,0.87703823
-2.59629815,5.98064229,0.02499234,0.18755387,0.43257095,1.33899547,4.75035451,0.02191113,0.89110994
-2.59029515,5.99528019,0.02679965,0.18817636,0.43448879,1.36024465,4.74518584,0.02263686,0.90427099
-2.58429215,6.00799422,0.02857149,0.18876572,0.43521896,1.37989457,4.73963142,0.02329108,0.91666247
-2.57828914,6.02010786,0.03028437,0.18940036,0.43476507,1.39834025,4.73474370,0.02386189,0.92846913
-2.57228614,6.03318591,0.03191487,0.19016922,0.43313629,1.41604051,4.73176518,0.02433820,0.93991562
-2.56628314,6.04897802,0.03344029,0.19116851,0.43034927,1.43350227,4.73207953,0.02471013,0.95126136
-2.56028014,6.06935335,0.03483937,0.19249815,0.42643028,1.45126243,4.73715562,0.02496943,0.96279393
-2.55427714,6.09622856,0.03609288,0.19425788,0.42141732,1.46986806,4.74848655,0.02510981,0.97482085
-2.54827414,6.13149092,0.03718427,0.19654322,0.41536194,1.48985507,4.76752576,0.02512727,0.98765992
-2.54227114,6.17691918,0.03810015,0.19944134,0.40833060,1.51172637,4.79562257,0.02502030,1.00162802
-2.53626813,6.23410423,0.03883065,0.20302709,0.40040521,1.53592994,4.83395918,0.02479006,1.01702866
-2.53026513,6.30437249,0.03936973,0.20735920,0.39168285,1.56283773,4.88349142,0.02444034,1.03413858
-2.52426213,6.38871424,0.03971529,0.21247693,0.38227452,1.59272602,4.94489525,0.02397752,1.05319375
-2.51825913,6.48771986,0.03986908,0.21839715,0.37230291,1.62575819,5.01852100,0.02341038,1.07437537
-2.51225613,6.60152636,0.03983659,0.22511222,0.36189928,1.66197061,5.10435698,0.02274984,1.09779646
-2.50625313,6.72977683,0.03962672,0.23258860,0.35119956,1.70126234,5.20200420,0.02200855,1.12348976
-2.50025013,6.87159500,0.03925132,0.24076644,0.34033997,1.74338940,5.31066329,0.02120049,1.15139775
-2.49424712,7.02557703,0.03872473,0.24956010,0.32945232,1.78796416,5.42913474,0.02034051,1.18136535
-2.48824412,7.18980196,0.03806318,0.25885988,0.31865934,1.83446014,5.55583311,0.01944383,1.21313621
-2.48224112,7.36186180,0.03728419,0.26853464,0.30807034,1.88222255,5.68881539,0.01852556,1.24635291
-2.47623812,7.53891163,0.03640601,0.27843557,0.29777748,1.93048440,5.82582339,0.01760027,1.28056165
-2.47023512,7.71773904,0.03544702,0.28840084,0.28785289,1.97838802,5.96433935,0.01668157,1.31522153
-2.46423212,7.89485158,0.03442527,0.29826104,0.27834686,2.02501136,6.10165359,0.01578179,1.34971832
-2.45822911,8.06657987,0.03335803,0.30784521,0.26928720,2.06939829,6.23494234,0.01491174,1.38338251
-2.45222611,8.22919306,0.03226151,0.31698720,0.26067978,2.11059179,6.36135337,0.01408055,1.41551098
-2.44622311,8.37902270,0.03115059,0.32553217,0.25251033,2.14766886,6.47809659,0.01329559,1.44539150
-2.44022011,8.51259014,0.03003874,0.33334286,0.24474726,2.17977557,6.58253626,0.01256251,1.47232905
-2.43421711,8.62673223,0.02893797,0.34030538,0.23734538,2.20616087,6.67228126,0.01188533,1.49567273
-2.42821411,8.71871992,0.02785887,0.34633420,0.23025027,2.22620755,6.74526970,0.01126658,1.51484205
-2.42221111,8.78636423,0.02681073,0.35137618,0.22340303,2.23945886,6.79984405,0.01070756,1.52935123
-2.41620810,8.82810441,0.02580169,0.35541334,0.21674512,2.24563958,6.83481348,0.01020856,1.53883039
-2.41020510,8.84307405,0.02483889,0.35846418,0.21022296,2.24467030,6.84950022,0.00976915,1.54304239
-2.40420210,8.83114141,0.02392867,0.36058362,0.20379205,2.23667422,6.84376756,0.00938842,1.54189451
-2.39819910,8.79292166,0.02307669,0.36186134,0.19742039,2.22197602,6.81802795,0.00906524,1.53544439
-2.39219610,8.72976014,0.02228806,0.36241867,0.19109097,2.20109272,6.77323036,0.00879847,1.52389972
-2.38619310,8.64368678,0.02156742,0.36240419,0.18480323,2.17471690,6.71082722,0.00858716,1.50761187
-2.38019010,8.53734383,0.02091897,0.36198813,0.17857344,2.14369292,6.63272226,0.00843063,1.48706359
-2.37418709,8.41388986,0.02034642,0.36135588,0.17243398,2.10898730,6.54120143,0.00832861,1.46285150
-2.36818409,8.27688447,0.01985297,0.36070085,0.16643166,2.07165454,6.43884993,0.00828117,1.43566424
-2.36218109,8.13015911,0.01944122,0.36021708,0.16062503,2.03279995,6.32845917,0.00828877,1.40625727
-2.35617809,7.97767981,0.01911299,0.36009183,0.15508114,1.99354111,6.21292785,0.00835210,1.37542565
-2.35017509,7.82340818,0.01886926,0.36049845,0.14987164,1.95496975,6.09516158,0.00847204,1.34397599
-2.34417209,7.67116669,0.01871000,0.36159003,0.14506870,1.91811564,5.97797549,0.00864945,1.31269898
-2.33816908,7.52451429,0.01863412,0.36349373,0.14074082,1.88391388,5.86400393,0.00888504,1.28234351
-2.33216608,7.38663705,0.01863931,0.36630637,0.13694882,1.85317701,5.75562106,0.00917921,1.25359364
-2.32616308,7.26025832,0.01872208,0.37009118,0.13374221,1.82657271,5.65487522,0.00953187,1.22704913
-2.32016008,7.14757111,0.01887772,0.37487580,0.13115617,1.80460793,5.56343924,0.00994228,1.20321021
-2.31415708,7.05019458,0.01910037,0.38065174,0.12920913,1.78761958,5.48257820,0.01040898,1.18246702
-2.30815408,6.96915503,0.01938312,0.38737497,0.12790131,1.77577175,5.41313476,0.01092969,1.16509373
-2.30215108,6.90489078,0.01971814,0.39496784,0.12721397,1.76905927,5.35553179,0.01150125,1.15124734
-2.29614807,6.85727898,0.02009690,0.40332187,0.12710970,1.76731679,5.30979097,0.01211964,1.14097076
-2.29014507,6.82568181,0.02051032,0.41230149,0.12753346,1.77023269,5.27556545,0.01278005,1.13419968
-2.28414207,6.80900872,0.02094905,0.42174840,0.12841455,1.77736676,5.25218414,0.01347695,1.13077261
-2.27813907,6.80579075,0.02140371,0.43148631,0.12966910,1.78817072,5.23870499,0.01420421,1.13044343
-2.27213607,6.81426315,0.02186506,0.44132598,0.13120334,1.80201039,5.23397420,0.01495535,1.13289559
-2.26613307,6.83245224,0.02232433,0.45107026,0.13291711,1.81818866,5.23668877,0.01572364,1.13775735
-2.26013007,6.85826289,0.02277332,0.46051896,0.13470773,1.83596825,5.24545941,0.01650242,1.14461728
-2.25412706,6.88956311,0.02320466,0.46947357,0.13647389,1.85459360,5.25887157,0.01728528,1.15303956
-2.24812406,6.92426319,0.02361192,0.47774149,0.13811941,1.87331126,5.27554240,0.01806635,1.16257842
-2.24212106,6.96038684,0.02398971,0.48513998,0.13955681,1.89138837,5.29417205,0.01884049,1.17279144
-2.23611806,6.99613276,0.02433383,0.49149958,0.14071035,1.90812898,5.31358792,0.01960353,1.18325144
-2.23011506,7.02992548,0.02464124,0.49666707,0.14151861,1.92288814,5.33278108,0.02035249,1.19355664
-2.22411206,7.06045476,0.02491012,0.50050805,0.14193631,1.93508366,5.35093427,0.02108570,1.20333924
-2.21810905,7.08670330,0.02513986,0.50290903,0.14193547,1.94420570,5.36744128,0.02180297,1.21227210
-2.21210605,7.10796300,0.02533103,0.50377922,0.14150581,1.94982424,5.38191775,0.02250563,1.22007383
-2.20610305,7.12383999,0.02548532,0.50305185,0.14065432,1.95159468,5.39420370,0.02319661,1.22651217
-2.20010005,7.13424926,0.02560544,0.50068522,0.13940419,1.94926147,5.40435807,0.02388043,1.23140589
-2.19409705,7.13939948,0.02569509,0.49666336,0.13779301,1.94266011,5.41264594,0.02456309,1.23462517
-2.18809405,7.13976912,0.02575881,0.49099630,0.13587050,1.93171737,5.41951902,0.02525207,1.23609070
-2.18209105,7.13607466,0.02580188,0.48371999,0.13369575,1.91644979,5.42559022,0.02595612,1.23577158
-2.17608804,7.12923239,0.02583020,0.47489574,0.13133418,1.89696050,5.43160312,0.02668511,1.23368208
-2.17008504,7.12031475,0.02585015,0.46460926,0.12885442,1.87343430,5.43839740,0.02744985,1.22987753
-2.16408204,7.11050287,0.02586844,0.45296912,0.12632511,1.84613094,5.44687135,0.02826185,1.22444929
-2.15807904,7.10103675,0.02589195,0.44010476,0.12381194,1.81537681,5.45794266,0.02913309,1.21751924
-2.15207604,7.09316490,0.02592756,0.42616397,0.12137495,1.78155491,5.47250902,0.03007574,1.20923367
-2.14607304,7.08809511,0.02598199,0.41130984,0.11906622,1.74509345,5.49140990,0.03110191,1.19975702
-2.14007004,7.08694833,0.02606161,0.39571729,0.11692800,1.70645335,5.51539109,0.03222335,1.18926561
-2.13406703,7.09071752,0.02617228,0.37956926,0.11499148,1.66611485,5.54507363,0.03345121,1.17794154
-2.12806403,7.10023315,0.02631919,0.36305261,0.11327602,1.62456383,5.58092857,0.03479568,1.16596703
-2.12206103,7.11613705,0.02650668,0.34635387,0.11178900,1.58227820,5.62325883,0.03626577,1.15351944
-2.11605803,7.13886574,0.02673815,0.32965508,0.11052619,1.53971496,5.67218936,0.03786894,1.14076700
-2.11005503,7.16864424,0.02701589,0.31312969,0.10947260,1.49729832,5.72766612,0.03961087,1.12786557
-2.10405203,7.20549057,0.02734106,0.29693883,0.10860373,1.45540956,5.78946440,0.04149509,1.11495634
-2.09804902,7.24923077,0.02771359,0.28122805,0.10788720,1.41437879,5.85720600,0.04352273,1.10216451
-2.09204602,7.29952365,0.02813216,0.26612459,0.10728451,1.37447912,5.93038476,0.04569222,1.08959893
-2.08604302,7.35589376,0.02859425,0.25173528,0.10675302,1.33592325,6.00839896,0.04799901,1.07735254
-2.08004002,7.41777052,0.02909615,0.23814523,0.10624793,1.29886273,6.09058890,0.05043531,1.06550348
-2.07403702,7.48453121,0.02963304,0.22541721,0.10572418,1.26338964,6.17627736,0.05298993,1.05411657
-2.06803402,7.55554469,0.03019908,0.21359175,0.10513827,1.22954055,6.26481047,0.05564809,1.04324505
-2.06203102,7.63021314,0.03078758,0.20268794,0.10444982,1.19730243,6.35559606,0.05839136,1.03293227
-2.05602801,7.70800847,0.03139104,0.19270481,0.10362288,1.16662010,6.44813695,0.06119765,1.02321315
-2.05002501,7.78850088,0.03200139,0.18362325,0.10262700,1.13740471,6.54205635,0.06404135,1.01411517
-2.04402201,7.87137683,0.03261009,0.17540825,0.10143795,1.10954279,6.63711327,0.06689350,1.00565890
-2.03801901,7.95644480,0.03320828,0.16801147,0.10003809,1.08290525,6.73320603,0.06972220,0.99785786
-2.03201601,8.04362760,0.03378694,0.16137391,0.09841654,1.05735601,6.83036287,0.07249302,0.99071774
-2.02601301,8.13294092,0.03433702,0.15542864,0.09656897,1.03275970,6.92871936,0.07516964,0.98423507
-2.02001001,8.22445896,0.03484960,0.15010338,0.09449726,1.00898811,7.02848307,0.07771455,0.97839546
-2.01400700,8.31826840,0.03531596,0.14532302,0.09220888,0.98592524,7.12988706,0.08008987,0.97317151
-2.00800400,8.41441352,0.03572778,0.14101177,0.08971613,0.96347066,7.23313438,0.08225826,0.96852061
-2.00200100,8.51283542,0.03607718,0.13709516,0.08703541,0.94154127,7.33833671,0.08418382,0.96438287
-1.99599800,8.61330938,0.03635686,0.13350162,0.08418625,0.92007143,7.44545075,0.08583311,0.96067937
-1.98999500,8.71538447,0.03656020,0.13016382,0.08119051,0.89901166,7.55421654,0.08717604,0.95731096
-1.98399200,8.81832993,0.03668134,0.12701966,0.07807155,0.87832619,7.66410193,0.08818676,0.95415778
-1.97798899,8.92109252,0.03671529,0.12401298,0.07485347,0.85798953,7.77425743,0.08884444,0.95107961
-1.97198599,9.02226892,0.03665796,0.12109400,0.07156048,0.83798253,7.88348545,0.08913394,0.94791725
-1.96598299,9.12009625,0.03650631,0.11821956,0.06821639,0.81828820,7.99022700,0.08904622,0.94449493
-1.95997999,9.21246320,0.03625831,0.11535318,0.06484417,0.79888767,8.09256857,0.08857873,0.94062371
-1.95397699,9.29694309,0.03591307,0.11246496,0.06146570,0.77975659,8.18827032,0.08773543,0.93610589
-1.94797399,9.37084880,0.03547083,0.10953134,0.05810158,0.76086232,8.27481595,0.08652677,0.93074038
-1.94197099,9.43130847,0.03493295,0.10653487,0.05477111,0.74216207,8.34948311,0.08496934,0.92432869
-1.93596798,9.47535922,0.03430196,0.10346385,0.05149223,0.72360217,8.40943196,0.08308545,0.91668154
-1.92996498,9.50005534,0.03358151,0.10031200,0.04828165,0.70511859,8.45180836,0.08090253,0.90762580
-1.92396198,9.50258599,0.03277631,0.09707809,0.04515496,0.68663861,8.47385698,0.07845236,0.89701142
-1.91795898,9.48039682,0.03189210,0.09376559,0.04212673,0.66808365,8.47303898,0.07577031,0.88471818
-1.91195598,9.43130933,0.03093554,0.09038230,0.03921064,0.64937309,8.44714825,0.07289443,0.87066193
-1.90595298,9.35363170,0.02991419,0.08693999,0.03641964,0.63042871,8.39442000,0.06986461,0.85479996
-1.89994997,9.24625496,0.02883633,0.08345411,0.03376598,0.61117969,8.31362585,0.06672174,0.83713536
-1.89394697,9.10872889,0.02771090,0.07994335,0.03126130,0.59156767,8.20414987,0.06350685,0.81771996
-1.88794397,8.94131309,0.02654738,0.07642936,0.02891662,0.57155161,8.06604111,0.06026041,0.79665579
-1.88194097,8.74499976,0.02535564,0.07293629,0.02674230,0.55111214,7.90003918,0.05702167,0.77409480
-1.87593797,8.52150621,0.02414585,0.06949041,0.02474802,0.53025503,7.70757101,0.05382808,0.75023683
-1.86993497,8.27323677,0.02292832,0.06611962,0.02294259,0.50901367,7.49071821,0.05071480,0.72532576
-1.86393197,8.00321527,0.02171334,0.06285296,0.02133390,0.48745017,7.25215646,0.04771433,0.69964397
-1.85792896,7.71499101,0.02051110,0.05972007,0.01992871,0.46565525,6.99506925,0.04485614,0.67350525
-1.85192596,7.41252257,0.01933147,0.05675052,0.01873251,0.44374658,6.72304048,0.04216645,0.64724636
-1.84592296,7.10004475,0.01818392,0.05397327,0.01774934,0.42186590,6.43993072,0.03966798,0.62121766
-1.83991996,6.78192512,0.01707730,0.05141589,0.01698164,0.40017488,6.14974350,0.03737982,0.59577306
-1.83391696,6.46251710,0.01601976,0.04910400,0.01643008,0.37885010,5.85648792,0.03531722,0.57125986
-1.82791396,6.14601634,0.01501853,0.04706050,0.01609345,0.35807724,5.56404427,0.03349153,0.54800870
-1.82191096,5.83632720,0.01407985,0.04530500,0.01596855,0.33804487,5.27603889,0.03191003,0.52632435
-1.81590795,5.53694538,0.01320882,0.04385322,0.01605016,0.31893824,4.99573407,0.03057595,0.50647747
-1.80990495,5.25086152,0.01240928,0.04271651,0.01633098,0.30093327,4.72593738,0.02948833,0.48869791
-1.80390195,4.98048970,0.01168378,0.04190148,0.01680173,0.28419105,4.46893428,0.02864211,0.47316965
-1.79789895,4.72762313,0.01103346,0.04140975,0.01745120,0.26885315,4.22644585,0.02802814,0.46002779
-1.79189595,4.49341780,0.01045808,0.04123789,0.01826642,0.25503797,3.99961260,0.02763334,0.44935746
-1.78589295,4.27840349,0.00995604,0.04137747,0.01923283,0.24283811,3.78900354,0.02744092,0.44119474
-1.77988994,4.08252014,0.00952442,0.04181533,0.02033461,0.23231895,3.59464871,0.02743068,0.43552943
-1.77388694,3.90517620,0.00915907,0.04253400,0.02155488,0.22351834,3.41609205,0.02757940,0.43230947
-1.76788394,3.74532483,0.00885477,0.04351224,0.02287611,0.21644739,3.25246075,0.02786138,0.43144655
-1.76188094,3.60155304,0.00860538,0.04472572,0.02428044,0.21109205,3.10254650,0.02824900,0.43282265
-1.75587794,3.47217851,0.00840403,0.04614783,0.02575004,0.20741548,2.96489391,0.02871339,0.43629698
-1.74987494,3.35534872,0.00824333,0.04775050,0.02726743,0.20536083,2.83789127,0.02922517,0.44171290
-1.74387194,3.24913739,0.00811560,0.04950507,0.02881584,0.20485427,2.71985893,0.02975519,0.44890430
-1.73786893,3.15163371,0.00801314,0.05138306,0.03037943,0.20580800,2.60913138,0.03027530,0.45770119
-1.73186593,3.06102049,0.00792836,0.05335704,0.03194348,0.20812301,2.50412958,0.03075910,0.46793396
-1.72586293,2.97563836,0.00785410,0.05540119,0.03349454,0.21169154,2.40342076,0.03118261,0.47943631
-1.71985993,2.89403418,0.00778373,0.05749188,0.03502044,0.21639893,2.30576434,0.03152488,0.49204658
-1.71385693,2.81499274,0.00771134,0.05960801,0.03651022,0.22212499,2.21014270,0.03176847,0.50560753
-1.70785393,2.73755193,0.00763186,0.06173128,0.03795403,0.22874472,2.11577737,0.03189985,0.51996471
-1.70185093,2.66100244,0.00754113,0.06384615,0.03934290,0.23612861,2.02213103,0.03190956,0.53496376
-1.69584792,2.58487382,0.00743596,0.06593984,0.04066847,0.24414251,1.92889720,0.03179232,0.55044679
-1.68984492,2.50890945,0.00731411,0.06800202,0.04192270,0.25264727,1.83597942,0.03154695,0.56624846
-1.68384192,2.43303309,0.00717427,0.07002457,0.04309762,0.26149842,1.74346247,0.03117612,0.58219215
-1.67783892,2.35731039,0.00701596,0.07200115,0.04418499,0.27054588,1.65157805,0.03068601,0.59808667
-1.67183592,2.28190816,0.00683950,0.07392688,0.04517615,0.27963424,1.56066760,0.03008589,0.61372399
-1.66583292,2.20705446,0.00664584,0.07579793,0.04606185,0.28860339,1.47114469,0.02938756,0.62887840
-1.65982991,2.13300203,0.00643646,0.07761129,0.04683229,0.29728999,1.38345913,0.02860478,0.64330730
-1.65382691,2.05999716,0.00621323,0.07936457,0.04747715,0.30552963,1.29806462,0.02775269,0.65675390
-1.64782391,1.98825540,0.00597830,0.08105596,0.04798588,0.31315983,1.21539148,0.02684723,0.66895169
-1.64182091,1.91794528,0.00573397,0.08268431,0.04834806,0.32002385,1.13582519,0.02590461,0.67963080
-1.63581791,1.84918009,0.00548258,0.08424937,0.04855387,0.32597507,1.05969154,0.02494079,0.68852575
-1.62981491,1.78201762,0.00522644,0.08575222,0.04859471,0.33088202,0.98724810,0.02397114,0.69538439
-1.62381191,1.71646709,0.00496776,0.08719573,0.04846383,0.33463361,0.91868209,0.02301010,0.69997746
-1.61780890,1.65250205,0.00470861,0.08858525,0.04815709,0.33714453,0.85411369,0.02207095,0.70210827
-1.61180590,1.59007799,0.00445088,0.08992928,0.04767363,0.33836047,0.79360410,0.02116576,0.70162200
-1.60580290,1.52915282,0.00419627,0.09124032,0.04701658,0.33826287,0.73716733,0.02030530,0.69841392
-1.59979990,1.46970884,0.00394632,0.09253566,0.04619365,0.33687309,0.68478445,0.01949918,0.69243616
-1.59379690,1.41177449,0.00370242,0.09383822,0.04521768,0.33425567,0.63641947,0.01875593,0.68370265
-1.58779390,1.35544449,0.00346584,0.09517739,0.04410692,0.33052067,0.59203545,0.01808322,0.67229176
-1.58179090,1.30089722,0.00323775,0.09658977,0.04288534,0.32582483,0.55161017,0.01748810,0.65834673
-1.57578789,1.24840845,0.00301927,0.09811995,0.04158255,0.32037157,0.51515043,0.01697725,0.64207356
-1.56978489,1.19836081,0.00281149,0.09982109,0.04023374,0.31440989,0.48270435,0.01655722,0.62373684
-1.56378189,1.15124857,0.00261551,0.10175544,0.03887926,0.30823211,0.45437114,0.01623470,0.60365335
-1.55777889,1.10767785,0.00243244,0.10399474,0.03756413,0.30217059,0.43030820,0.01601673,0.58218407
