energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.77788894,3.15009703,0.11271661,0.00800215,0.00113398,2.26409407,2.16276622,0.72177473
-5.77188594,3.10128362,0.11160283,0.00811034,0.00127602,2.22231834,2.11842201,0.69327647
-5.76588294,3.05715854,0.11073330,0.00821098,0.00143200,2.18330046,2.07717779,0.66848787
-5.75987994,3.01709208,0.11010511,0.00830234,0.00160103,2.14662267,2.03852477,0.64710977
-5.75387694,2.98040108,0.10970694,0.00838264,0.00178185,2.11184335,2.00194741,0.62882517
-5.74787394,2.94636469,0.10951937,0.00845011,0.00197283,2.07850931,1.96693725,0.61330363
-5.74187094,2.91424173,0.10951546,0.00850304,0.00217198,2.04616871,1.93300641,0.60020614
-5.73586793,2.88328896,0.10966167,0.00853979,0.00237696,2.01438389,1.89970037,0.58919023
-5.72986493,2.85277954,0.10991901,0.00855888,0.00258509,1.98274362,1.86660943,0.57991542
-5.72386193,2.82202088,0.11024441,0.00855902,0.00279344,1.95087417,1.83337833,0.57204864
-5.71785893,2.79037120,0.11059228,0.00853913,0.00299884,1.91844859,1.79971358,0.56526965
-5.71185593,2.75725393,0.11091611,0.00849838,0.00319797,1.88519391,1.76538830,0.55927607
-5.70585293,2.72216969,0.11117003,0.00843623,0.00338747,1.85089592,1.73024418,0.55378797
-5.69984992,2.68470511,0.11131047,0.00835241,0.00356400,1.81540129,1.69419070,0.54855175
-5.69384692,2.64453856,0.11129749,0.00824695,0.00372435,1.77861725,1.65720153,0.54334328
-5.68784392,2.60144238,0.11109606,0.00812017,0.00386556,1.74050874,1.61930847,0.53797000
-5.68184092,2.55528187,0.11067708,0.00797270,0.00398497,1.70109337,1.58059323,0.53227210
-5.67583792,2.50601115,0.11001808,0.00780542,0.00408033,1.66043462,1.54117755,0.52612260
-5.66983492,2.45366628,0.10910367,0.00761947,0.00414987,1.61863364,1.50121207,0.51942648
-5.66383192,2.39835596,0.10792565,0.00741622,0.00419236,1.57582007,1.46086471,0.51211881
-5.65782891,2.34025048,0.10648282,0.00719724,0.00420715,1.53214257,1.42030902,0.50416206
-5.65182591,2.27956936,0.10478058,0.00696424,0.00419417,1.48775937,1.37971310,0.49554273
-5.64582291,2.21656842,0.10283018,0.00671909,0.00415393,1.44282941,1.33922964,0.48626754
-5.63981991,2.15152679,0.10064782,0.00646370,0.00408751,1.39750449,1.29898754,0.47635922
-5.63381691,2.08473454,0.09825366,0.00620007,0.00399652,1.35192267,1.25908545,0.46585230
-5.62781391,2.01648144,0.09567067,0.00593018,0.00388301,1.30620333,1.21958748,0.45478905
-5.62181091,1.94704736,0.09292351,0.00565599,0.00374940,1.26044395,1.18052132,0.44321566
-5.61580790,1.87669459,0.09003744,0.00537939,0.00359842,1.21471870,1.14187866,0.43117905
-5.60980490,1.80566245,0.08703734,0.00510217,0.00343299,1.16907888,1.10361788,0.41872423
-5.60380190,1.73416428,0.08394688,0.00482601,0.00325614,1.12355491,1.06566875,0.40589244
-5.59779890,1.66238672,0.08078784,0.00455245,0.00307090,1.07815989,1.02793895,0.39272008
-5.59179590,1.59049122,0.07757970,0.00428287,0.00288024,1.03289427,0.99032172,0.37923841
-5.58579290,1.51861742,0.07433935,0.00401849,0.00268700,0.98775130,0.95270453,0.36547398
-5.57978989,1.44688810,0.07108110,0.00376038,0.00249378,0.94272297,0.91497795,0.35144963
-5.57378689,1.37541506,0.06781678,0.00350942,0.00230293,0.89780597,0.87704439,0.33718604
-5.56778389,1.30430561,0.06455607,0.00326637,0.00211650,0.85300728,0.83882621,0.32270357
-5.56178089,1.23366899,0.06130692,0.00303182,0.00193624,0.80834906,0.80027258,0.30802422
-5.55577789,1.16362223,0.05807599,0.00280624,0.00176354,0.76387251,0.76136503,0.29317352
-5.54977489,1.09429503,0.05486921,0.00259001,0.00159951,0.71964052,0.72212106,0.27818228
-5.54377189,1.02583323,0.05169222,0.00238337,0.00144493,0.67573885,0.68259595,0.26308791
-5.53776888,0.95840072,0.04855086,0.00218651,0.00130030,0.63227596,0.64288248,0.24793530
-5.53176588,0.89217952,0.04545144,0.00199953,0.00116587,0.58938129,0.60310884,0.23277713
-5.52576288,0.82736814,0.04240109,0.00182250,0.00104168,0.54720230,0.56343461,0.21767364
-5.51975988,0.76417836,0.03940777,0.00165540,0.00092760,0.50590041,0.52404547,0.20269184
-5.51375688,0.70283051,0.03648036,0.00149821,0.00082333,0.46564605,0.48514653,0.18790416
-5.50775388,0.64354788,0.03362851,0.00135086,0.00072848,0.42661320,0.44695502,0.17338676
-5.50175088,0.58655036,0.03086243,0.00121324,0.00064257,0.38897366,0.40969261,0.15921755
-5.49574787,0.53204792,0.02819265,0.00108522,0.00056509,0.35289143,0.37357771,0.14547395
-5.48974487,0.48023431,0.02562967,0.00096663,0.00049547,0.31851755,0.33881833,0.13223076
-5.48374187,0.43128142,0.02318364,0.00085729,0.00043317,0.28598557,0.30560557,0.11955808
-5.47773887,0.38533460,0.02086401,0.00075697,0.00037763,0.25540790,0.27410834,0.10751944
-5.47173587,0.34250928,0.01867926,0.00066542,0.00032835,0.22687323,0.24446921,0.09617037
-5.46573287,0.30288902,0.01663665,0.00058236,0.00028483,0.20044515,0.21680173,0.08555729
-5.45972986,0.26652520,0.01474207,0.00050750,0.00024662,0.17616188,0.19118916,0.07571696
-5.45372686,0.23343825,0.01299993,0.00044052,0.00021333,0.15403716,0.16768464,0.06667638
-5.44772386,0.20362038,0.01141320,0.00038109,0.00018458,0.13406220,0.14631259,0.05845321
-5.44172086,0.17703971,0.00998350,0.00032888,0.00016009,0.11620853,0.12707138,0.05105659
-5.43571786,0.15364548,0.00871123,0.00028356,0.00013959,0.10043162,0.10993683,0.04448843
-5.42971486,0.13337422,0.00759585,0.00024481,0.00012290,0.08667501,0.09486653,0.03874496
-5.42371186,0.11615636,0.00663616,0.00021234,0.00010986,0.07487481,0.08180464,0.03381851
-5.41770885,0.10192327,0.00583064,0.00018589,0.00010040,0.06496428,0.07068684,0.02969953
-5.41170585,0.09061413,0.00517775,0.00016524,0.00009449,0.05687840,0.06144544,0.02637851
-5.40570285,0.08218249,0.00467633,0.00015024,0.00009217,0.05055814,0.05401415,0.02384792
-5.39969985,0.07660216,0.00432588,0.00014078,0.00009355,0.04595425,0.04833253,0.02210403
-5.39369685,0.07387227,0.00412687,0.00013684,0.00009877,0.04303058,0.04434986,0.02114841
-5.38769385,0.07402107,0.00408097,0.00013846,0.00010807,0.04176657,0.04202830,0.02098924
-5.38169085,0.07710855,0.00419123,0.00014576,0.00012171,0.04215901,0.04134526,0.02164214
-5.37568784,0.08322745,0.00446213,0.00015893,0.00014004,0.04422287,0.04229491,0.02313068
-5.36968484,0.09250282,0.00489966,0.00017825,0.00016342,0.04799125,0.04488875,0.02548639
-5.36368184,0.10508980,0.00551115,0.00020406,0.00019227,0.05351433,0.04915531,0.02874832
-5.35767884,0.12116987,0.00630519,0.00023678,0.00022704,0.06085740,0.05513883,0.03296214
-5.35167584,0.14094542,0.00729129,0.00027686,0.00026817,0.07009800,0.06289716,0.03817878
-5.34567284,0.16463285,0.00847955,0.00032481,0.00031610,0.08132210,0.07249880,0.04445264
-5.33966983,0.19245426,0.00988026,0.00038117,0.00037127,0.09461966,0.08401917,0.05183941
-5.33366683,0.22462810,0.01150339,0.00044649,0.00043404,0.11007942,0.09753637,0.06039361
-5.32766383,0.26135889,0.01335803,0.00052132,0.00050473,0.12778323,0.11312626,0.07016589
-5.32166083,0.30282639,0.01545181,0.00060619,0.00058356,0.14780002,0.13085739,0.08120015
-5.31565783,0.34917464,0.01779035,0.00070157,0.00067065,0.17017965,0.15078559,0.09353068
-5.30965483,0.40050116,0.02037660,0.00080791,0.00076598,0.19494679,0.17294862,0.10717931
-5.30365183,0.45684676,0.02321037,0.00092556,0.00086938,0.22209508,0.19736096,0.12215280
-5.29764882,0.51818634,0.02628777,0.00105480,0.00098053,0.25158187,0.22400899,0.13844047
-5.29164582,0.58442110,0.02960081,0.00119579,0.00109893,0.28332356,0.25284663,0.15601227
-5.28564282,0.65537233,0.03313705,0.00134859,0.00122388,0.31719205,0.28379171,0.17481726
-5.27963982,0.73077728,0.03687944,0.00151313,0.00135453,0.35301216,0.31672319,0.19478269
-5.27363682,0.81028703,0.04080613,0.00168921,0.00148982,0.39056043,0.35147928,0.21581363
-5.26763382,0.89346668,0.04489062,0.00187649,0.00162855,0.42956525,0.38785661,0.23779323
-5.26163082,0.97979770,0.04910187,0.00207448,0.00176935,0.46970848,0.42561056,0.26058347
-5.25562781,1.06868244,0.05340461,0.00228256,0.00191074,0.51062850,0.46445658,0.28402660
-5.24962481,1.15945061,0.05775984,0.00249996,0.00205113,0.55192474,0.50407274,0.30794696
-5.24362181,1.25136750,0.06212532,0.00272574,0.00218887,0.59316351,0.54410325,0.33215327
-5.23761881,1.34364367,0.06645624,0.00295883,0.00232227,0.63388509,0.58416303,0.35644121
-5.23161581,1.43544575,0.07070599,0.00319801,0.00244965,0.67361179,0.62384310,0.38059629
-5.22561281,1.52590817,0.07482693,0.00344187,0.00256938,0.71185696,0.66271684,0.40439676
-5.21960980,1.61414541,0.07877121,0.00368888,0.00267987,0.74813452,0.70034680,0.42761673
-5.21360680,1.69926460,0.08249168,0.00393733,0.00277970,0.78196884,0.73629214,0.45002915
-5.20760380,1.78037827,0.08594271,0.00418536,0.00286753,0.81290484,0.77011635,0.47140885
-5.20160080,1.85661712,0.08908104,0.00443096,0.00294223,0.84051780,0.80139530,0.49153546
-5.19559780,1.92714270,0.09186658,0.00467197,0.00300286,0.86442286,0.82972529,0.51019629
-5.18959480,1.99116004,0.09426318,0.00490611,0.00304866,0.88428385,0.85473116,0.52718913
-5.18359180,2.04793011,0.09623936,0.00513097,0.00307912,0.89982127,0.87607411,0.54232507
-5.17758879,2.09678223,0.09776888,0.00534408,0.00309394,0.91081921,0.89345921,0.55543122
-5.17158579,2.13712629,0.09883134,0.00554291,0.00309306,0.91713102,0.90664244,0.56635356
-5.16558279,2.16846485,0.09941266,0.00572493,0.00307662,0.91868362,0.91543697,0.57495976
-5.15957979,2.19040483,0.09950542,0.00588768,0.00304500,0.91548026,0.91971874,0.58114200
-5.15357679,2.20266878,0.09910920,0.00602879,0.00299877,0.90760175,0.91943095,0.58481986
-5.14757379,2.20510530,0.09823068,0.00614609,0.00293870,0.89520604,0.91458749,0.58594303
-5.14157079,2.19769840,0.09688380,0.00623767,0.00286571,0.87852613,0.90527506,0.58449397
-5.13556778,2.18057524,0.09508963,0.00630193,0.00278090,0.85786639,0.89165395,0.58049019
-5.12956478,2.15401202,0.09287627,0.00633768,0.00268548,0.83359743,0.87395735,0.57398619
-5.12356178,2.11843728,0.09027853,0.00634418,0.00258078,0.80614942,0.85248912,0.56507484
-5.11755878,2.07443255,0.08733754,0.00632122,0.00246821,0.77600435,0.82762012,0.55388806
-5.11155578,2.02272958,0.08410028,0.00626915,0.00234923,0.74368706,0.79978310,0.54059672
-5.10555278,1.96420418,0.08061888,0.00618890,0.00222538,0.70975564,0.76946616,0.52540958
-5.09954977,1.89986638,0.07695001,0.00608200,0.00209818,0.67479109,0.73720509,0.50857123
-5.09354677,1.83084687,0.07315403,0.00595061,0.00196918,0.63938680,0.70357465,0.49035910
-5.08754377,1.75837988,0.06929416,0.00579739,0.00183987,0.60413789,0.66917905,0.47107929
-5.08154077,1.68378280,0.06543561,0.00562559,0.00171173,0.56963077,0.63464188,0.45106161
-5.07553777,1.60843290,0.06164461,0.00543885,0.00158616,0.53643312,0.60059568,0.43065366
-5.06953477,1.53374176,0.05798753,0.00524122,0.00146450,0.50508448,0.56767152,0.41021427
-5.06353177,1.46112812,0.05452993,0.00503699,0.00134799,0.47608764,0.53648861,0.39010639
-5.05752876,1.39198980,0.05133567,0.00483063,0.00123777,0.44990093,0.50764440,0.37068975
-5.05152576,1.32767556,0.04846603,0.00462665,0.00113485,0.42693159,0.48170515,0.35231333
-5.04552276,1.26945774,0.04597888,0.00442947,0.00104013,0.40753016,0.45919721,0.33530821
-5.03951976,1.21850642,0.04392792,0.00424335,0.00095439,0.39198609,0.44059916,0.31998063
-5.03351676,1.17586601,0.04236188,0.00407223,0.00087826,0.38052452,0.42633476,0.30660586
-5.02751376,1.14243478,0.04132390,0.00391964,0.00081223,0.37330416,0.41676699,0.29542284
-5.02151076,1.11894816,0.04085086,0.00378864,0.00075667,0.37041653,0.41219302,0.28662988
-5.01550775,1.10596620,0.04097277,0.00368173,0.00071177,0.37188624,0.41284025,0.28038150
-5.00950475,1.10386555,0.04171231,0.00360077,0.00067763,0.37767259,0.41886350,0.27678661
-5.00350175,1.11283629,0.04308429,0.00354702,0.00065418,0.38767233,0.43034328,0.27590788
-4.99749875,1.13288366,0.04509534,0.00352104,0.00064122,0.40172358,0.44728517,0.27776255
-4.99149575,1.16383460,0.04774353,0.00352276,0.00063843,0.41961098,0.46962049,0.28232442
-4.98549275,1.20534886,0.05101825,0.00355150,0.00064535,0.44107186,0.49720807,0.28952707
-4.97948974,1.25693432,0.05490007,0.00360600,0.00066140,0.46580346,0.52983729,0.29926810
-4.97348674,1.31796587,0.05936083,0.00368448,0.00068591,0.49347100,0.56723224,0.31141419
-4.96748374,1.38770717,0.06436383,0.00378473,0.00071807,0.52371648,0.60905702,0.32580682
-4.96148074,1.46533440,0.06986420,0.00390421,0.00075700,0.55616787,0.65492214,0.34226834
-4.95547774,1.54996099,0.07580942,0.00404008,0.00080174,0.59044844,0.70439162,0.36060815
-4.94947474,1.64066238,0.08214002,0.00418937,0.00085125,0.62618601,0.75699096,0.38062870
-4.94347174,1.73649956,0.08879038,0.00434901,0.00090443,0.66302155,0.81221540,0.40213098
-4.93746873,1.83654054,0.09568978,0.00451593,0.00096017,0.70061691,0.86953838,0.42491938
-4.93146573,1.93987865,0.10276341,0.00468716,0.00101732,0.73866126,0.92841985,0.44880546
-4.92546273,2.04564694,0.10993356,0.00485986,0.00107474,0.77687595,0.98831415,0.47361074
-4.91945973,2.15302807,0.11712081,0.00503140,0.00113132,0.81501744,1.04867714,0.49916810
-4.91345673,2.26125932,0.12424524,0.00519937,0.00118598,0.85287823,1.10897230,0.52532197
-4.90745373,2.36963277,0.13122757,0.00536164,0.00123771,0.89028559,1.16867582,0.55192726
-4.90145073,2.47749089,0.13799027,0.00551631,0.00128558,0.92709833,1.22728033,0.57884709
-4.89544772,2.58421813,0.14445860,0.00566176,0.00132873,0.96320156,1.28429752,0.60594963
-4.88944472,2.68922941,0.15056144,0.00579662,0.00136645,0.99849990,1.33925958,0.63310429
-4.88344172,2.79195676,0.15623209,0.00591971,0.00139810,1.03290953,1.39171982,0.66017752
-4.87743872,2.89183523,0.16140894,0.00603006,0.00142322,1.06634958,1.44125261,0.68702866
-4.87143572,2.98828963,0.16603600,0.00612683,0.00144142,1.09873342,1.48745323,0.71350622
-4.86543272,3.08072344,0.17006331,0.00620934,0.00145247,1.12996047,1.52993767,0.73944490
-4.85942971,3.16851113,0.17344739,0.00627697,0.00145628,1.15990913,1.56834310,0.76466373
-4.85342671,3.25099487,0.17615152,0.00632920,0.00145284,1.18843141,1.60232913,0.78896558
-4.84742371,3.32748653,0.17814603,0.00636558,0.00144228,1.21534955,1.63158012,0.81213822
-4.84142071,3.39727510,0.17940862,0.00638571,0.00142483,1.24045511,1.65580881,0.83395694
-4.83541771,3.45963956,0.17992459,0.00638927,0.00140080,1.26351068,1.67476106,0.85418879
-4.82941471,3.51386669,0.17968716,0.00637603,0.00137058,1.28425403,1.68822179,0.87259818
-4.82341171,3.55927281,0.17869767,0.00634586,0.00133465,1.30240478,1.69602165,0.88895362
-4.81740870,3.59522825,0.17696582,0.00629878,0.00129352,1.31767307,1.69804406,0.90303528
-4.81140570,3.62118300,0.17450977,0.00623497,0.00124775,1.32976976,1.69423227,0.91464276
-4.80540270,3.63669179,0.17135620,0.00615480,0.00119792,1.33841776,1.68459557,0.92360286
-4.79939970,3.64143691,0.16754021,0.00605884,0.00114465,1.34336353,1.66921441,0.92977667
-4.79339670,3.63524717,0.16310500,0.00594790,0.00108857,1.34438842,1.64824366,0.93306559
-4.78739370,3.61811156,0.15810143,0.00582302,0.00103029,1.34131883,1.62191364,0.93341590
-4.78139070,3.59018654,0.15258733,0.00568546,0.00097044,1.33403500,1.59052859,0.93082157
-4.77538769,3.55179632,0.14662655,0.00553669,0.00090961,1.32247753,1.55446244,0.92532509
-4.76938469,3.50342590,0.14028788,0.00537835,0.00084839,1.30665163,1.51415178,0.91701630
-4.76338169,3.44570717,0.13364374,0.00521221,0.00078734,1.28662868,1.47008633,0.90602918
-4.75737869,3.37939875,0.12676873,0.00504015,0.00072697,1.26254520,1.42279722,0.89253686
-4.75137569,3.30536077,0.11973805,0.00486406,0.00066777,1.23459931,1.37284352,0.87674515
-4.74537269,3.22452590,0.11262598,0.00468581,0.00061017,1.20304489,1.32079782,0.85888491
-4.73936968,3.13786840,0.10550429,0.00450720,0.00055456,1.16818401,1.26723135,0.83920361
-4.73336668,3.04637283,0.09844076,0.00432987,0.00050128,1.13035784,1.21269950,0.81795684
-4.72736368,2.95100414,0.09149792,0.00415528,0.00045062,1.08993692,1.15772834,0.79539987
-4.72136068,2.85268072,0.08473187,0.00398469,0.00040280,1.04731092,1.10280285,0.77177993
-4.71535768,2.75225154,0.07819147,0.00381907,0.00035800,1.00287876,1.04835726,0.74732952
-4.70935468,2.65047864,0.07191768,0.00365917,0.00031634,0.95703930,0.99476794,0.72226102
-4.70335168,2.54802524,0.06594331,0.00350542,0.00027788,0.91018311,0.94234907,0.69676275
-4.69734867,2.44544994,0.06029293,0.00335802,0.00024263,0.86268549,0.89135097,0.67099672
-4.69134567,2.34320667,0.05498312,0.00321693,0.00021057,0.81490096,0.84196121,0.64509785
-4.68534267,2.24164993,0.05002294,0.00308187,0.00018162,0.76715922,0.79430802,0.61917478
-4.67933967,2.14104450,0.04541458,0.00295243,0.00015568,0.71976253,0.74846582,0.59331181
-4.67333667,2.04157862,0.04115415,0.00282802,0.00013261,0.67298446,0.70446218,0.56757208
-4.66733367,1.94337948,0.03723266,0.00270799,0.00011223,0.62706965,0.66228597,0.54200126
-4.66133067,1.84652981,0.03363690,0.00259164,0.00009438,0.58223447,0.62189599,0.51663189
-4.65532766,1.75108458,0.03035049,0.00247827,0.00007885,0.53866829,0.58322959,0.49148772
-4.64932466,1.65708654,0.02735478,0.00236723,0.00006544,0.49653512,0.54621101,0.46658794
-4.64332166,1.56457999,0.02462972,0.00225792,0.00005396,0.45597529,0.51075882,0.44195104
-4.63731866,1.47362196,0.02215465,0.00214985,0.00004419,0.41710724,0.47679238,0.41759799
-4.63131566,1.38429053,0.01990896,0.00204264,0.00003595,0.38002902,0.44423700,0.39355482
-4.62531266,1.29668997,0.01787262,0.00193606,0.00002905,0.34481958,0.41302777,0.36985432
-4.61930965,1.21095284,0.01602658,0.00182998,0.00002332,0.31153977,0.38311203,0.34653688
-4.61330665,1.12723917,0.01435307,0.00172442,0.00001859,0.28023311,0.35445058,0.32365063
-4.60730365,1.04573322,0.01283578,0.00161952,0.00001472,0.25092629,0.32701769,0.30125080
-4.60130065,0.96663821,0.01145993,0.00151552,0.00001157,0.22362963,0.30080019,0.27939853
-4.59529765,0.89016954,0.01021227,0.00141275,0.00000903,0.19833745,0.27579584,0.25815911
-4.58929465,0.81654722,0.00908103,0.00131163,0.00000701,0.17502847,0.25201110,0.23760004
-4.58329165,0.74598795,0.00805577,0.00121260,0.00000539,0.15366644,0.22945863,0.21778882
-4.57728864,0.67869733,0.00712730,0.00111615,0.00000413,0.13420082,0.20815472,0.19879070
-4.57128564,0.61486275,0.00628748,0.00102277,0.00000313,0.11656788,0.18811672,0.18066665
-4.56528264,0.55464723,0.00552906,0.00093294,0.00000236,0.10069188,0.16936072,0.16347135
-4.55927964,0.49818448,0.00484556,0.00084712,0.00000177,0.08648661,0.15189959,0.14725166
-4.55327664,0.44557531,0.00423113,0.00076571,0.00000131,0.07385708,0.13574136,0.13204526
-4.54727364,0.39688540,0.00368040,0.00068909,0.00000097,0.06270141,0.12088802,0.11787984
-4.54127064,0.35214455,0.00318840,0.00061754,0.00000071,0.05291277,0.10733478,0.10477252
-4.53526763,0.31134707,0.00275050,0.00055131,0.00000052,0.04438139,0.09506969,0.09272976
-4.52926463,0.27445334,0.00236231,0.00049057,0.00000037,0.03699651,0.08407365,0.08174757
-4.52326163,0.24139221,0.00201969,0.00043541,0.00000027,0.03064823,0.07432067,0.07181203
-4.51725863,0.21206411,0.00171866,0.00038587,0.00000019,0.02522917,0.06577834,0.06290003
-4.51125563,0.18634452,0.00145546,0.00034193,0.00000014,0.02063595,0.05840846,0.05498026
-4.50525263,0.16408764,0.00122649,0.00030349,0.00000010,0.01677039,0.05216770,0.04801425
-4.49924962,0.14513012,0.00102833,0.00027044,0.00000007,0.01354051,0.04700828,0.04195751
-4.49324662,0.12929444,0.00085776,0.00024259,0.00000005,0.01086123,0.04287855,0.03676067
-4.48724362,0.11639214,0.00071175,0.00021971,0.00000003,0.00865477,0.03972356,0.03237060
-4.48124062,0.10622645,0.00058745,0.00020156,0.00000002,0.00685089,0.03748535,0.02873142
-4.47523762,0.09859454,0.00048225,0.00018785,0.00000001,0.00538690,0.03610328,0.02578540
-4.46923462,0.09328927,0.00039373,0.00017828,0.00000001,0.00420744,0.03551408,0.02347377
-4.46323162,0.09010042,0.00031968,0.00017252,0.00000001,0.00326416,0.03565188,0.02173739
-4.45722861,0.08881560,0.00025810,0.00017022,0.00000000,0.00251530,0.03644816,0.02051724
-4.45122561,0.08922086,0.00020720,0.00017102,0.00000000,0.00192516,0.03783165,0.01975490
-4.44522261,0.09110112,0.00016539,0.00017455,0.00000000,0.00146350,0.03972826,0.01939282
-4.43921961,0.09424053,0.00013125,0.00018043,0.00000000,0.00110500,0.04206110,0.01937461
-4.43321661,0.09842299,0.00010355,0.00018827,0.00000000,0.00082865,0.04475063,0.01964525
-4.42721361,0.10343280,0.00008122,0.00019767,0.00000000,0.00061719,0.04771496,0.02015126
-4.42121061,0.10905561,0.00006332,0.00020824,0.00000000,0.00045656,0.05087039,0.02084089
-4.41520760,0.11507978,0.00004907,0.00021957,0.00000000,0.00033544,0.05413211,0.02166439
-4.40920460,0.12129808,0.00003780,0.00023129,0.00000000,0.00024478,0.05741521,0.02257421
-4.40320160,0.12750983,0.00002894,0.00024301,0.00000000,0.00017740,0.06063585,0.02352532
-4.39719860,0.13352329,0.00002203,0.00025436,0.00000000,0.00012770,0.06371260,0.02447558
-4.39119560,0.13915842,0.00001667,0.00026500,0.00000000,0.00009130,0.06656798,0.02538607
-4.38519260,0.14424971,0.00001255,0.00027463,0.00000000,0.00006483,0.06912998,0.02622152
-4.37918959,0.14864911,0.00000941,0.00028294,0.00000000,0.00004572,0.07133368,0.02695071
-4.37318659,0.15222868,0.00000704,0.00028971,0.00000000,0.00003203,0.07312273,0.02754685
-4.36718359,0.15488315,0.00000528,0.00029473,0.00000000,0.00002229,0.07445068,0.02798789
-4.36118059,0.15653183,0.00000400,0.00029784,0.00000000,0.00001541,0.07528213,0.02825680
-4.35517759,0.15712012,0.00000313,0.00029894,0.00000000,0.00001059,0.07559352,0.02834176
-4.34917459,0.15662023,0.00000260,0.00029797,0.00000000,0.00000723,0.07537366,0.02823617
-4.34317159,0.15503121,0.00000238,0.00029493,0.00000000,0.00000491,0.07462378,0.02793859
-4.33716858,0.15237815,0.00000247,0.00028988,0.00000000,0.00000333,0.07335731,0.02745257
-4.33116558,0.14871064,0.00000291,0.00028289,0.00000001,0.00000226,0.07159914,0.02678628
-4.32516258,0.14410048,0.00000379,0.00027411,0.00000001,0.00000155,0.06938462,0.02595209
-4.31915958,0.13863881,0.00000522,0.00026372,0.00000002,0.00000110,0.06675822,0.02496599
-4.31315658,0.13243260,0.00000742,0.00025190,0.00000002,0.00000083,0.06377185,0.02384695
-4.30715358,0.12560095,0.00001066,0.00023890,0.00000004,0.00000071,0.06048317,0.02261620
