energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.61580790,3.23929086,0.03094281,0.18644892,0.03910175,1.93369121,1.67860483,0.60311620
-5.60980490,3.33248727,0.03059308,0.19212010,0.04001122,1.99170820,1.71067378,0.62782333
-5.60380190,3.42425338,0.03030970,0.19754403,0.04092500,2.04933987,1.74070954,0.65255835
-5.59779890,3.51396893,0.03009500,0.20266130,0.04184350,2.10623679,1.76854624,0.67713005
-5.59179590,3.60089943,0.02994965,0.20741190,0.04276416,2.16196833,1.79398089,0.70132445
-5.58579290,3.68420650,0.02987266,0.21173600,0.04368135,2.21602892,1.81677737,0.72490801
-5.57978989,3.76296615,0.02986135,0.21557500,0.04458650,2.26784959,1.83667348,0.74763222
-5.57378689,3.83619451,0.02991159,0.21887268,0.04546838,2.31681429,1.85339108,0.76923954
-5.56778389,3.90287971,0.03001797,0.22157657,0.04631359,2.36228039,1.86664854,0.78947034
-5.56178089,3.96201857,0.03017413,0.22363935,0.04710712,2.40360230,1.87617506,0.80807071
-5.55577789,4.01265616,0.03037308,0.22502033,0.04783314,2.44015704,1.88172595,0.82480063
-5.54977489,4.05392602,0.03060761,0.22568679,0.04847573,2.47137031,1.88309813,0.83944211
-5.54377189,4.08508885,0.03087059,0.22561529,0.04901971,2.49674173,1.88014484,0.85180692
-5.53776888,4.10556745,0.03115535,0.22479273,0.04945140,2.51586761,1.87278877,0.86174351
-5.53176588,4.11497585,0.03145597,0.22321710,0.04975931,2.52846028,1.86103284,0.86914257
-5.52576288,4.11314098,0.03176744,0.22089803,0.04993466,2.53436252,1.84496782,0.87394120
-5.51975988,4.10011554,0.03208589,0.21785681,0.04997184,2.53355653,1.82477647,0.87612525
-5.51375688,4.07618137,0.03240857,0.21412620,0.04986855,2.52616688,1.80073372,0.87572974
-5.50775388,4.04184303,0.03273386,0.20974972,0.04962589,2.51245724,1.77320299,0.87283751
-5.50175088,3.99781209,0.03306118,0.20478068,0.04924814,2.49282118,1.74262854,0.86757592
-5.49574787,3.94498288,0.03339077,0.19928089,0.04874242,2.46776758,1.70952432,0.86011209
-5.48974487,3.88440113,0.03372350,0.19331901,0.04811824,2.43790149,1.67445982,0.85064673
-5.48374187,3.81722716,0.03406058,0.18696889,0.04738684,2.40390147,1.63804343,0.83940698
-5.47773887,3.74469555,0.03440332,0.18030767,0.04656060,2.36649471,1.60090424,0.82663867
-5.47173587,3.66807339,0.03475278,0.17341395,0.04565229,2.32643104,1.56367282,0.81259826
-5.46573287,3.58861889,0.03510958,0.16636591,0.04467446,2.28445726,1.52696208,0.79754500
-5.45972986,3.50754244,0.03547364,0.15923968,0.04363883,2.24129271,1.49134869,0.78173343
-5.45372686,3.42597147,0.03584399,0.15210782,0.04255584,2.19760730,1.45735592,0.76540661
-5.44772386,3.34492046,0.03621867,0.14503800,0.04143425,2.15400254,1.42543846,0.74879029
-5.44172086,3.26526688,0.03659465,0.13809201,0.04028102,2.11099627,1.39596965,0.73208803
-5.43571786,3.18773358,0.03696779,0.13132495,0.03910120,2.06901135,1.36923145,0.71547752
-5.42971486,3.11287774,0.03733296,0.12478473,0.03789804,2.02836832,1.34540744,0.69910789
-5.42371186,3.04108616,0.03768407,0.11851174,0.03667325,1.98928205,1.32457887,0.68309809
-5.41770885,2.97257638,0.03801419,0.11253886,0.03542730,1.95186202,1.30672382,0.66753624
-5.41170585,2.90740303,0.03831577,0.10689146,0.03415987,1.91611585,1.29171928,0.65247984
-5.40570285,2.84546868,0.03858079,0.10158775,0.03287021,1.88195577,1.27934606,0.63795665
-5.39969985,2.78653829,0.03880093,0.09663907,0.03155770,1.84920733,1.26929629,0.62396629
-5.39369685,2.73025656,0.03896780,0.09205040,0.03022216,1.81762017,1.26118326,0.61048231
-5.38769385,2.67616738,0.03907308,0.08782082,0.02886427,1.78688021,1.25455325,0.59745481
-5.38169085,2.62373483,0.03910877,0.08394412,0.02748585,1.75662296,1.24889910,0.58481338
-5.37568784,2.57236502,0.03906730,0.08040933,0.02608997,1.72644764,1.24367512,0.57247048
-5.36968484,2.52142838,0.03894169,0.07720136,0.02468112,1.69593176,1.23831306,0.56032512
-5.36368184,2.47028191,0.03872575,0.07430164,0.02326510,1.66464585,1.23223856,0.54826681
-5.35767884,2.41829102,0.03841415,0.07168869,0.02184891,1.63216811,1.22488791,0.53617976
-5.35167584,2.36485055,0.03800258,0.06933884,0.02044056,1.59809872,1.21572448,0.52394719
-5.34567284,2.30940451,0.03748786,0.06722681,0.01904878,1.56207348,1.20425441,0.51145577
-5.33966983,2.25146426,0.03686802,0.06532642,0.01768269,1.52377635,1.19004114,0.49859995
-5.33366683,2.19062447,0.03614243,0.06361112,0.01635148,1.48295078,1.17271832,0.48528605
-5.32766383,2.12657673,0.03531186,0.06205467,0.01506405,1.43940928,1.15200056,0.47143613
-5.32166083,2.05911993,0.03437853,0.06063161,0.01382869,1.39304099,1.12769182,0.45699118
-5.31565783,1.98816755,0.03334615,0.05931775,0.01265280,1.34381690,1.09969098,0.44191381
-5.30965483,1.91375103,0.03221993,0.05809059,0.01154266,1.29179253,1.06799440,0.42619005
-5.30365183,1.83601943,0.03100657,0.05692959,0.01050325,1.23710777,1.03269545,0.40983025
-5.29764882,1.75523507,0.02971416,0.05581633,0.00953813,1.17998408,0.99398088,0.39286916
-5.29164582,1.67176538,0.02835211,0.05473468,0.00864942,1.12071874,0.95212430,0.37536482
-5.28564282,1.58607117,0.02693101,0.05367070,0.00783778,1.05967662,0.90747692,0.35739674
-5.27963982,1.49869177,0.02546243,0.05261257,0.00710248,0.99727971,0.86045599,0.33906309
-5.27363682,1.41022778,0.02395872,0.05155040,0.00644155,0.93399467,0.81153141,0.32047727
-5.26763382,1.32132188,0.02243276,0.05047602,0.00585186,0.87031905,0.76121101,0.30176387
-5.26163082,1.23263881,0.02089770,0.04938263,0.00532937,0.80676679,0.71002518,0.28305435
-5.25562781,1.14484516,0.01936668,0.04826464,0.00486926,0.74385341,0.65851140,0.26448259
-5.24962481,1.05858996,0.01785256,0.04711730,0.00446618,0.68208169,0.60719927,0.24618050
-5.24362181,0.97448675,0.01636764,0.04593657,0.00411439,0.62192826,0.55659667,0.22827396
-5.23761881,0.89309789,0.01492341,0.04471893,0.00380799,0.56383175,0.50717742,0.21087924
-5.23161581,0.81492168,0.01353034,0.04346128,0.00354107,0.50818276,0.45937091,0.19410000
-5.22561281,0.74038254,0.01219771,0.04216098,0.00330787,0.45531612,0.41355397,0.17802501
-5.21960980,0.66982462,0.01093346,0.04081582,0.00310292,0.40550545,0.37004516,0.16272664
-5.21360680,0.60350885,0.00974409,0.03942421,0.00292110,0.35896025,0.32910142,0.14826017
-5.20760380,0.54161315,0.00863466,0.03798530,0.00275781,0.31582537,0.29091722,0.13466378
-5.20160080,0.48423572,0.00760880,0.03649916,0.00260891,0.27618272,0.25562581,0.12195924
-5.19559780,0.43140082,0.00666875,0.03496700,0.00247088,0.24005499,0.22330254,0.11015316
-5.18959480,0.38306670,0.00581547,0.03339130,0.00234074,0.20741100,0.19396979,0.09923872
-5.18359180,0.33913508,0.00504884,0.03177598,0.00221609,0.17817245,0.16760324,0.08919769
-5.17758879,0.29946153,0.00436776,0.03012646,0.00209507,0.15222150,0.14413903,0.08000266
-5.17158579,0.26386647,0.00377037,0.02844967,0.00197635,0.12940901,0.12348156,0.07161933
-5.16558279,0.23214601,0.00325426,0.02675404,0.00185905,0.10956283,0.10551141,0.06400872
-5.15957979,0.20408236,0.00281667,0.02504935,0.00174272,0.09249606,0.09009318,0.05712936
-5.15357679,0.17945354,0.00245469,0.02334656,0.00162726,0.07801484,0.07708294,0.05093910
-5.14757379,0.15804187,0.00216542,0.02165758,0.00151285,0.06592544,0.06633494,0.04539682
-5.14157079,0.13964141,0.00194616,0.01999500,0.00139993,0.05604058,0.05770754,0.04046380
-5.13556778,0.12406393,0.00179451,0.01837181,0.00128907,0.04818479,0.05106815,0.03610480
-5.12956478,0.11114367,0.00170851,0.01680115,0.00118101,0.04219870,0.04629710,0.03228888
-5.12356178,0.10074069,0.00168666,0.01529599,0.00107650,0.03794238,0.04329033,0.02898998
-5.11755878,0.09274305,0.00172797,0.01386896,0.00097635,0.03529758,0.04196105,0.02618729
-5.11155578,0.08706788,0.00183193,0.01253213,0.00088134,0.03416906,0.04224024,0.02386538
-5.10555278,0.08366134,0.00199848,0.01129695,0.00079221,0.03448497,0.04407621,0.02201427
-5.09954977,0.08249786,0.00222790,0.01017413,0.00070965,0.03619641,0.04743310,0.02062928
-5.09354677,0.08357841,0.00252069,0.00917371,0.00063426,0.03927627,0.05228866,0.01971087
-5.08754377,0.08692828,0.00287746,0.00830505,0.00056657,0.04371742,0.05863129,0.01926434
-5.08154077,0.09259408,0.00329870,0.00757702,0.00050705,0.04953033,0.06645648,0.01929949
-5.07553777,0.10064032,0.00378463,0.00699807,0.00045608,0.05674017,0.07576287,0.01983018
-5.06953477,0.11114549,0.00433501,0.00657643,0.00041400,0.06538361,0.08654807,0.02087383
-5.06353177,0.12419763,0.00494892,0.00632021,0.00038107,0.07550516,0.09880433,0.02245082
-5.05752876,0.13988949,0.00562461,0.00623759,0.00035756,0.08715338,0.11251434,0.02458380
-5.05152576,0.15831337,0.00635934,0.00633683,0.00034368,0.10037678,0.12764724,0.02729684
-5.04552276,0.17955550,0.00714921,0.00662636,0.00033966,0.11521967,0.14415504,0.03061448
-5.03951976,0.20369019,0.00798910,0.00711469,0.00034570,0.13171792,0.16196962,0.03456066
-5.03351676,0.23077374,0.00887262,0.00781034,0.00036203,0.14989474,0.18100037,0.03915744
-5.02751376,0.26083829,0.00979210,0.00872160,0.00038888,0.16975656,0.20113265,0.04442369
-5.02151076,0.29388562,0.01073868,0.00985632,0.00042650,0.19128914,0.22222717,0.05037361
-5.01550775,0.32988132,0.01170236,0.01122155,0.00047513,0.21445395,0.24412027,0.05701524
-5.00950475,0.36874927,0.01267227,0.01282318,0.00053505,0.23918503,0.26662523,0.06434892
-5.00350175,0.41036700,0.01363679,0.01466558,0.00060652,0.26538642,0.28953453,0.07236590
-4.99749875,0.45456195,0.01458393,0.01675120,0.00068981,0.29293033,0.31262303,0.08104700
-4.99149575,0.50110914,0.01550154,0.01908026,0.00078520,0.32165618,0.33565206,0.09036157
-4.98549275,0.54973052,0.01637774,0.02165049,0.00089297,0.35137077,0.35837430,0.10026681
-4.97948974,0.60009630,0.01720123,0.02445700,0.00101343,0.38184959,0.38053923,0.11070743
-4.97348674,0.65182848,0.01796167,0.02749225,0.00114691,0.41283954,0.40189919,0.12161593
-4.96748374,0.70450704,0.01865001,0.03074621,0.00129378,0.44406306,0.42221576,0.13291341
-4.96148074,0.75767859,0.01925887,0.03420673,0.00145449,0.47522387,0.44126636,0.14451106
-4.95547774,0.81086775,0.01978279,0.03786000,0.00162957,0.50601416,0.45885083,0.15631231
-4.94947474,0.86359112,0.02021848,0.04169126,0.00181971,0.53612328,0.47479796,0.16821561
-4.94347174,0.91537345,0.02056505,0.04568560,0.00202573,0.56524778,0.48897160,0.18011789
-4.93746873,0.96576572,0.02082409,0.04982893,0.00224867,0.59310251,0.50127637,0.19191847
-4.93146573,1.01436440,0.02099976,0.05410893,0.00248977,0.61943247,0.51166265,0.20352332
-4.92546273,1.06083128,0.02109875,0.05851601,0.00275052,0.64402503,0.52013078,0.21484961
-4.91945973,1.10491279,0.02113021,0.06304421,0.00303265,0.66672198,0.52673420,0.22583018
-4.91345673,1.14645801,0.02110554,0.06769193,0.00333810,0.68743083,0.53158153,0.23641768
-4.90745373,1.18543404,0.02103818,0.07246234,0.00366903,0.70613482,0.53483717,0.24658832
-4.90145073,1.22193794,0.02094330,0.07736362,0.00402771,0.72290089,0.53672057,0.25634475
-4.89544772,1.25620406,0.02083739,0.08240867,0.00441650,0.73788520,0.53750385,0.26571796
-4.88944472,1.28860586,0.02073789,0.08761449,0.00483769,0.75133540,0.53750768,0.27476793
-4.88344172,1.31965168,0.02066265,0.09300115,0.00529339,0.76358942,0.53709548,0.28358292
-4.87743872,1.34997382,0.02062943,0.09859025,0.00578539,0.77507031,0.53666583,0.29227724
-4.87143572,1.38031104,0.02065539,0.10440307,0.00631498,0.78627701,0.53664311,0.30098756
-4.86543272,1.41148446,0.02075651,0.11045840,0.00688277,0.79777110,0.53746668,0.30986774
-4.85942971,1.44436759,0.02094705,0.11677011,0.00748852,0.81015963,0.53957855,0.31908233
-4.85342671,1.47985142,0.02123901,0.12334470,0.00813098,0.82407471,0.54341002,0.32879908
-4.84742371,1.51880575,0.02164162,0.13017887,0.00880772,0.84015017,0.54936758,0.33918057
-4.84142071,1.56203842,0.02216095,0.13725728,0.00951505,0.85899642,0.55781854,0.35037551
-4.83541771,1.61025417,0.02279947,0.14455073,0.01024791,0.88117430,0.56907676,0.36250999
-4.82941471,1.66401502,0.02355584,0.15201484,0.01099984,0.90716911,0.58338932,0.37567921
-4.82341171,1.72370419,0.02442466,0.15958930,0.01176306,0.93736585,0.60092434,0.38994004
-4.81740870,1.78949532,0.02539651,0.16719796,0.01252849,0.97202705,0.62176074,0.40530489
-4.81140570,1.86132882,0.02645791,0.17474968,0.01328596,1.01127405,0.64588047,0.42173723
-4.80540270,1.93889659,0.02759164,0.18213999,0.01402440,1.05507285,0.67316344,0.43914897
-4.79939970,2.02163631,0.02877704,0.18925354,0.01473214,1.10322534,0.70338583,0.45740010
-4.79339670,2.10873582,0.02999046,0.19596733,0.01539717,1.15536644,0.73622167,0.47630045
-4.78739370,2.19914768,0.03120594,0.20215446,0.01600753,1.21096749,0.77124810,0.49561367
-4.78139070,2.29161366,0.03239587,0.20768839,0.01655169,1.26934594,0.80795400,0.51506340
-4.77538769,2.38469811,0.03353179,0.21244740,0.01701890,1.32968105,0.84575192,0.53434115
-4.76938469,2.47682905,0.03458523,0.21631918,0.01739954,1.39103511,0.88399280,0.55311582
-4.76338169,2.56634525,0.03552861,0.21920513,0.01768550,1.45237931,0.92198313,0.57104425
-4.75737869,2.65154721,0.03633605,0.22102443,0.01787041,1.51262321,0.95900381,0.58778246
-4.75137569,2.73075003,0.03698424,0.22171739,0.01794990,1.57064675,0.99432993,0.60299706
-4.74537269,2.80233588,0.03745312,0.22124819,0.01792173,1.62533334,1.02725094,0.61637629
-4.73936968,2.86480382,0.03772656,0.21960663,0.01778588,1.67560279,1.05709020,0.62764030
-4.73336668,2.91681514,0.03779279,0.21680907,0.01754457,1.72044272,1.08322331,0.63655011
-4.72736368,2.95723229,0.03764480,0.21289827,0.01720213,1.75893736,1.10509462,0.64291513
-4.72136068,2.98515029,0.03728047,0.20794230,0.01676487,1.79029257,1.12223115,0.64659871
-4.71535768,2.99991932,0.03670257,0.20203261,0.01624087,1.81385633,1.13425373,0.64752173
-4.70935468,3.00115834,0.03591863,0.19528119,0.01563967,1.82913407,1.14088497,0.64566409
-4.70335168,2.98875940,0.03494057,0.18781720,0.01497199,1.83579858,1.14195393,0.64106423
-4.69734867,2.96288311,0.03378423,0.17978301,0.01424937,1.83369434,1.13739752,0.63381658
-4.69134567,2.92394598,0.03246884,0.17133001,0.01348383,1.82283642,1.12725888,0.62406744
-4.68534267,2.87260065,0.03101630,0.16261424,0.01268752,1.80340448,1.11168282,0.61200932
-4.67933967,2.80971032,0.02945051,0.15379217,0.01187241,1.77573224,1.09090895,0.59787422
-4.67333667,2.73631860,0.02779657,0.14501664,0.01104999,1.74029327,1.06526268,0.58192599
-4.66733367,2.65361650,0.02608008,0.13643318,0.01023104,1.69768371,1.03514471,0.56445240
-4.66133067,2.56290770,0.02432642,0.12817689,0.00942538,1.64860294,1.00101945,0.54575690
-4.65532766,2.46557362,0.02256013,0.12036983,0.00864180,1.59383281,0.96340275,0.52615072
-4.64932466,2.36303933,0.02080432,0.11311910,0.00788789,1.53421631,0.92284942,0.50594529
-4.64332166,2.25674137,0.01908024,0.10651548,0.00717005,1.47063629,0.87994081,0.48544535
-4.63731866,2.14809812,0.01740689,0.10063283,0.00649344,1.40399492,0.83527285,0.46494287
-4.63131566,2.03848346,0.01580081,0.09552797,0.00586206,1.33519428,0.78944463,0.44471191
-4.62531266,1.92920383,0.01427587,0.09124114,0.00527877,1.26511857,0.74304774,0.42500439
-4.61930965,1.82147910,0.01284327,0.08779691,0.00474545,1.19461809,0.69665655,0.40604695
-4.61330665,1.71642703,0.01151155,0.08520541,0.00426302,1.12449538,0.65081931,0.38803865
-4.60730365,1.61505137,0.01028672,0.08346388,0.00383163,1.05549340,0.60605035,0.37114968
-4.60130065,1.51823335,0.00917239,0.08255830,0.00345075,0.98828601,0.56282316,0.35552082
-4.59529765,1.42672624,0.00817002,0.08246510,0.00311927,0.92347058,0.52156447,0.34126361
-4.58929465,1.34115282,0.00727912,0.08315292,0.00283561,0.86156277,0.48264944,0.32846117
-4.58329165,1.26200531,0.00649753,0.08458417,0.00259780,0.80299338,0.44639772,0.31716952
-4.57728864,1.18964764,0.00582165,0.08671650,0.00240360,0.74810710,0.41307065,0.30741920
-4.57128564,1.12431971,0.00524670,0.08950411,0.00225047,0.69716318,0.38286954,0.29921735
-4.56528264,1.06614338,0.00476694,0.09289880,0.00213573,0.65033765,0.35593501,0.29254984
-4.55927964,1.01513015,0.00437587,0.09685089,0.00205650,0.60772725,0.33234756,0.28738372
-4.55327664,0.97119018,0.00406643,0.10130990,0.00200978,0.56935458,0.31212921,0.28366966
-4.54727364,0.93414259,0.00383118,0.10622514,0.00199247,0.53517456,0.29524640,0.28134455
-4.54127064,0.90372693,0.00366242,0.11154619,0.00200136,0.50508188,0.28161403,0.28033411
-4.53526763,0.87961562,0.00355233,0.11722333,0.00203317,0.47891932,0.27110057,0.28055565
-4.52926463,0.86142726,0.00349306,0.12320799,0.00208458,0.45648668,0.26353425,0.28192080
-4.52326163,0.84874058,0.00347687,0.12945327,0.00215222,0.43755021,0.25871004,0.28433836
-4.51725863,0.84110886,0.00349617,0.13591454,0.00223274,0.42185224,0.25639738,0.28771724
-4.51125563,0.83807464,0.00354365,0.14255022,0.00232282,0.40912087,0.25634832,0.29196932
-4.50525263,0.83918422,0.00361232,0.14932264,0.00241924,0.39907939,0.25830596,0.29701250
-4.49924962,0.84400183,0.00369562,0.15619906,0.00251887,0.39145540,0.26201265,0.30277355
-4.49324662,0.85212290,0.00378745,0.16315278,0.00261881,0.38598912,0.26721791,0.30919091
-4.48724362,0.86318601,0.00388227,0.17016425,0.00271634,0.38244095,0.27368556,0.31621720
-4.48124062,0.87688319,0.00397514,0.17722217,0.00280906,0.38059787,0.28119986,0.32382144
-4.47523762,0.89296792,0.00406180,0.18432438,0.00289487,0.38027860,0.28957025,0.33199067
-4.46923462,0.91126051,0.00413863,0.19147858,0.00297203,0.38133724,0.29863473,0.34073104
-4.46323162,0.93165044,0.00420278,0.19870264,0.00303919,0.38366533,0.30826135,0.35006800
-4.45722861,0.95409549,0.00425208,0.20602452,0.00309539,0.38719225,0.31834804,0.36004563
-4.45122561,0.97861722,0.00428508,0.21348163,0.00314007,0.39188385,0.32882066,0.37072503
-4.44522261,1.00529319,0.00430101,0.22111969,0.00317304,0.39773931,0.33962927,0.38218154
-4.43921961,1.03424575,0.00429973,0.22899095,0.00319449,0.40478649,0.35074310,0.39450106
-4.43321661,1.06562790,0.00428165,0.23715195,0.00320490,0.41307571,0.36214418,0.40777533
-4.42721361,1.09960684,0.00424767,0.24566074,0.00320500,0.42267233,0.37382023,0.42209646
-4.42121061,1.13634568,0.00419907,0.25457372,0.00319576,0.43364845,0.38575723,0.43755078
-4.41520760,1.17598441,0.00413742,0.26394234,0.00317823,0.44607395,0.39793195,0.45421240
-4.40920460,1.21862095,0.00406446,0.27380963,0.00315358,0.46000739,0.41030524,0.47213672
-4.40320160,1.26429325,0.00398204,0.28420694,0.00312295,0.47548723,0.42281620,0.49135420
-4.39719860,1.31296358,0.00389197,0.29515090,0.00308745,0.49252362,0.43537790,0.51186479
-4.39119560,1.36450579,0.00379596,0.30664100,0.00304808,0.51109135,0.44787493,0.53363338
-4.38519260,1.41869644,0.00369556,0.31865772,0.00300571,0.53112432,0.46016287,0.55658643
-4.37918959,1.47521038,0.00359210,0.33116147,0.00296108,0.55251172,0.47206998,0.58061017
-4.37318659,1.53362119,0.00348665,0.34409243,0.00291474,0.57509631,0.48340105,0.60555049
-4.36718359,1.59340665,0.00338000,0.35737127,0.00286713,0.59867479,0.49394314,0.63121456
-4.36118059,1.65395904,0.00327267,0.37090069,0.00281856,0.62300052,0.50347312,0.65737423
-4.35517759,1.71459995,0.00316493,0.38456789,0.00276925,0.64778827,0.51176644,0.68377101
-4.34917459,1.77459890,0.00305683,0.39824757,0.00271941,0.67272099,0.51860689,0.71012259
-4.34317159,1.83319500,0.00294825,0.41180557,0.00266927,0.69745835,0.52379655,0.73613038
-4.33716858,1.88962047,0.00283895,0.42510279,0.00261915,0.72164657,0.52716558,0.76148800
-4.33116558,1.94312515,0.00272861,0.43799918,0.00256952,0.74492926,0.52858127,0.78589007
-4.32516258,1.99300063,0.00261691,0.45035777,0.00252104,0.76695874,0.52795574,0.80904116
-4.31915958,2.03860306,0.00250357,0.46204831,0.00247462,0.78740737,0.52525202,0.83066422
-4.31315658,2.07937353,0.00238838,0.47295054,0.00243147,0.80597847,0.52048808,0.85050842
-4.30715358,2.11485525,0.00227127,0.48295688,0.00239307,0.82241624,0.51373854,0.86835589
