energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.78989495,0.60726399,0.01963350,0.01719872,0.40443521,0.16400096,0.39390434,0.00000000,0.19880834,0.05645937
-5.78389195,0.61774171,0.02170006,0.01881247,0.41757286,0.16816190,0.39874640,0.00000000,0.19865289,0.05982624
-5.77788894,0.63404868,0.02384245,0.02062595,0.43491337,0.17400088,0.40740526,0.00000000,0.20024243,0.06366153
-5.77188594,0.65597817,0.02603499,0.02262730,0.45629382,0.18135643,0.41979426,0.00000000,0.20355762,0.06794041
-5.76588294,0.68324044,0.02824897,0.02480211,0.48149296,0.19004616,0.43577192,0.00000000,0.20855399,0.07262941
-5.75987994,0.71546506,0.03045322,0.02713341,0.51023236,0.19987001,0.45514233,0.00000000,0.21516258,0.07768659
-5.75387694,0.75220516,0.03261472,0.02960175,0.54217882,0.21061388,0.47765683,0.00000000,0.22329104,0.08306187
-5.74787394,0.79294350,0.03469939,0.03218536,0.57694802,0.22205357,0.50301691,0.00000000,0.23282524,0.08869778
-5.74187094,0.83710025,0.03667295,0.03486028,0.61410938,0.23395916,0.53087829,0.00000000,0.24363120,0.09453029
-5.73586793,0.88404259,0.03850184,0.03760069,0.65319231,0.24609950,0.56085618,0.00000000,0.25555755,0.10049002
-5.72986493,0.93309554,0.04015414,0.04037918,0.69369343,0.25824688,0.59253167,0.00000000,0.26843810,0.10650356
-5.72386193,0.98355404,0.04160050,0.04316716,0.73508482,0.27018171,0.62545886,0.00000000,0.28209475,0.11249499
-5.71785893,1.03469589,0.04281504,0.04593526,0.77682311,0.28169705,0.65917284,0.00000000,0.29634042,0.11838744
-5.71185593,1.08579501,0.04377605,0.04865382,0.81835899,0.29260286,0.69319815,0.00000000,0.31098209,0.12410482
-5.70585293,1.13613496,0.04446672,0.05129335,0.85914712,0.30272980,0.72705751,0.00000000,0.32582371,0.12957347
-5.69984992,1.18502212,0.04487553,0.05382509,0.89865597,0.31193251,0.76028066,0.00000000,0.34066913,0.13472377
-5.69384692,1.23179826,0.04499664,0.05622143,0.93637747,0.32009220,0.79241300,0.00000000,0.35532478,0.13949171
-5.68784392,1.27585226,0.04482997,0.05845650,0.97183614,0.32711848,0.82302395,0.00000000,0.36960226,0.14382035
-5.68184092,1.31663063,0.04438113,0.06050657,1.00459743,0.33295036,0.85171474,0.00000000,0.38332071,0.14766098
-5.67583792,1.35364679,0.04366113,0.06235051,1.03427523,0.33755650,0.87812552,0.00000000,0.39630900,0.15097431
-5.66983492,1.38648872,0.04268601,0.06397018,1.06053822,0.34093460,0.90194165,0.00000000,0.40840783,0.15373126
-5.66383192,1.41482529,0.04147619,0.06535078,1.08311509,0.34311012,0.92289911,0.00000000,0.41947156,0.15591370
-5.65782891,1.43841088,0.04005579,0.06648111,1.10179849,0.34413433,0.94078898,0.00000000,0.42937005,0.15751483
-5.65182591,1.45708860,0.03845186,0.06735380,1.11644776,0.34408189,0.95546089,0.00000000,0.43799035,0.15853952
-5.64582291,1.47079214,0.03669355,0.06796546,1.12699044,0.34304816,0.96682551,0.00000000,0.44523829,0.15900429
-5.63981991,1.47954622,0.03481123,0.06831674,1.13342258,0.34114615,0.97485613,0.00000000,0.45104008,0.15893724
-5.63381691,1.48346594,0.03283570,0.06841242,1.13580811,0.33850364,0.97958924,0.00000000,0.45534375,0.15837774
-5.62781391,1.48275511,0.03079741,0.06826125,1.13427710,0.33526022,0.98112430,0.00000000,0.45812054,0.15737593
-5.62181091,1.47770347,0.02872579,0.06787594,1.12902330,0.33156469,0.97962263,0.00000000,0.45936622,0.15599218
-5.61580790,1.46868322,0.02664865,0.06727291,1.12030086,0.32757268,0.97530551,0.00000000,0.45910209,0.15429628
-5.60980490,1.45614452,0.02459170,0.06647206,1.10842044,0.32344463,0.96845148,0.00000000,0.45737593,0.15236657
-5.60380190,1.44061023,0.02257824,0.06549646,1.09374464,0.31934418,0.95939288,0.00000000,0.45426252,0.15028890
-5.59779890,1.42266969,0.02062890,0.06437199,1.07668298,0.31543680,0.94851159,0.00000000,0.44986383,0.14815548
-5.59179590,1.40297163,0.01876156,0.06312688,1.05768627,0.31188875,0.93623397,0.00000000,0.44430875,0.14606351
-5.58579290,1.38221589,0.01699132,0.06179127,1.03724047,0.30886613,0.92302498,0.00000000,0.43775237,0.14411376
-5.57978989,1.36114415,0.01533065,0.06039661,1.01585996,0.30653406,0.90938144,0.00000000,0.43037462,0.14240891
-5.57378689,1.34052933,0.01378950,0.05897511,0.99408032,0.30505568,0.89582447,0.00000000,0.42237829,0.14105183
-5.56778389,1.32116390,0.01237557,0.05755912,0.97245048,0.30459108,0.88289109,0.00000000,0.41398649,0.14014367
-5.56178089,1.30384692,0.01109460,0.05618046,0.95152430,0.30529585,0.87112500,0.00000000,0.40543948,0.13978190
-5.55577789,1.28937003,0.00995063,0.05486974,0.93185173,0.30731934,0.86106679,0.00000000,0.39699079,0.14005819
-5.54977489,1.27850260,0.00894635,0.05365571,0.91396947,0.31080255,0.85324359,0.00000000,0.38890300,0.14105636
-5.54377189,1.27197632,0.00808337,0.05256459,0.89839145,0.31587562,0.84815836,0.00000000,0.38144290,0.14285031
-5.53776888,1.27046956,0.00736250,0.05161948,0.88559921,0.32265515,0.84627927,0.00000000,0.37487644,0.14550206
-5.53176588,1.27459214,0.00678401,0.05083976,0.87603245,0.33124118,0.84802929,0.00000000,0.36946348,0.14905993
-5.52576288,1.28487084,0.00634783,0.05024061,0.87008013,0.34171432,0.85377646,0.00000000,0.36545243,0.15355698
-5.51975988,1.30173647,0.00605366,0.04983270,0.86807225,0.35413294,0.86382516,0.00000000,0.36307512,0.15900983
-5.51375688,1.32551282,0.00590112,0.04962186,0.87027285,0.36853075,0.87840879,0.00000000,0.36254191,0.16541782
-5.50775388,1.35640829,0.00588979,0.04960899,0.87687435,0.38491493,0.89768417,0.00000000,0.36403726,0.17276263
-5.50175088,1.39451047,0.00601917,0.04979012,0.88799362,0.40326498,0.92172800,0.00000000,0.36771593,0.18100848
-5.49574787,1.43978417,0.00628863,0.05015656,0.90366995,0.42353243,0.95053556,0.00000000,0.37369984,0.19010281
-5.48974487,1.49207302,0.00669731,0.05069531,0.92386508,0.44564157,0.98402176,0.00000000,0.38207577,0.19997751
-5.48374187,1.55110461,0.00724400,0.05138948,0.94846523,0.46949110,1.02202458,0.00000000,0.39289387,0.21055073
-5.47773887,1.61649925,0.00792689,0.05221902,0.97728530,0.49495683,1.06431073,0.00000000,0.40616705,0.22172905
-5.47173587,1.68778161,0.00874342,0.05316138,1.01007471,0.52189515,1.11058331,0.00000000,0.42187116,0.23341013
-5.46573287,1.76439501,0.00969007,0.05419242,1.04652497,0.55014733,1.16049108,0.00000000,0.43994590,0.24548557
-5.45972986,1.84571746,0.01076211,0.05528723,1.08627833,0.57954411,1.21363880,0.00000000,0.46029637,0.25784390
-5.45372686,1.93107867,0.01195346,0.05642106,1.12893718,0.60991064,1.26959823,0.00000000,0.48279512,0.27037365
-5.44772386,2.01977716,0.01325645,0.05757014,1.17407373,0.64107121,1.32791898,0.00000000,0.50728453,0.28296611
-5.44172086,2.11109636,0.01466173,0.05871252,1.22123942,0.67285356,1.38813882,0.00000000,0.53357936,0.29551793
-5.43571786,2.20431912,0.01615820,0.05982867,1.26997359,0.70509257,1.44979264,0.00000000,0.56146939,0.30793318
-5.42971486,2.29873957,0.01773292,0.06090208,1.31981100,0.73763286,1.51241983,0.00000000,0.59072192,0.32012485
-5.42371186,2.39367196,0.01937121,0.06191960,1.37028790,0.77033034,1.57556944,0.00000000,0.62108413,0.33201574
-5.41770885,2.48845589,0.02105675,0.06287159,1.42094632,0.80305241,1.63880309,0.00000000,0.65228514,0.34353865
-5.41170585,2.58245810,0.02277170,0.06375194,1.47133664,0.83567695,1.70169547,0.00000000,0.68403793,0.35463584
-5.40570285,2.67507061,0.02449701,0.06455783,1.52101839,0.86808997,1.76383265,0.00000000,0.71604094,0.36525787
-5.39969985,2.76570594,0.02621270,0.06528936,1.56955954,0.90018231,1.82480836,0.00000000,0.74797959,0.37536188
-5.39369685,2.85378990,0.02789821,0.06594903,1.61653461,0.93184543,1.88421890,0.00000000,0.77952785,0.38490941
-5.38769385,2.93875287,0.02953279,0.06654102,1.66152201,0.96296675,1.94165717,0.00000000,0.81034984,0.39386401
-5.38169085,3.02002054,0.03109599,0.06707056,1.70410115,0.99342478,1.99670658,0.00000000,0.84010184,0.40218873
-5.37568784,3.09700534,0.03256803,0.06754304,1.74384996,1.02308461,2.04893560,0.00000000,0.86843478,0.40984375
-5.36968484,3.16909938,0.03393029,0.06796336,1.78034326,1.05179391,2.09789368,0.00000000,0.89499736,0.41678435
-5.36368184,3.23567024,0.03516570,0.06833517,1.81315260,1.07938001,2.14310924,0.00000000,0.91943989,0.42295937
-5.35767884,3.29606015,0.03625919,0.06866032,1.84184793,1.10564828,2.18409028,0.00000000,0.94141901,0.42831035
-5.35167584,3.34958929,0.03719799,0.06893836,1.86600145,1.13038196,2.22032804,0.00000000,0.96060322,0.43277149
-5.34567284,3.39556359,0.03797194,0.06916631,1.88519378,1.15334376,2.25130386,0.00000000,0.97667921,0.43627041
-5.33966983,3.43328691,0.03857374,0.06933852,1.89902234,1.17427908,2.27649919,0.00000000,0.98935879,0.43872979
-5.33366683,3.46207733,0.03899907,0.06944677,1.90711185,1.19292080,2.29540854,0.00000000,0.99838626,0.44006981
-5.32766383,3.48128698,0.03924674,0.06948059,1.90912647,1.20899567,2.30755482,0.00000000,1.00354598,0.44021137
-5.32166083,3.49032432,0.03931862,0.06942763,1.90478298,1.22223162,2.31250637,0.00000000,1.00466968,0.43907973
-5.31565783,3.48867794,0.03921965,0.06927435,1.89386445,1.23236611,2.30989486,0.00000000,1.00164336,0.43660860
-5.30965483,3.47594046,0.03895766,0.06900668,1.87623353,1.23915477,2.29943303,0.00000000,0.99441321,0.43274432
-5.30365183,3.45183114,0.03854318,0.06861079,1.85184454,1.24238007,2.28093135,0.00000000,0.98299033,0.42744988
-5.29764882,3.41621612,0.03798918,0.06807394,1.82075365,1.24185959,2.25431260,0.00000000,0.96745389,0.42070861
-5.29164582,3.36912468,0.03731077,0.06738521,1.78312636,1.23745347,2.21962338,0.00000000,0.94795250,0.41252724
-5.28564282,3.31076088,0.03652480,0.06653630,1.73924167,1.22907075,2.17704195,0.00000000,0.92470350,0.40293818
-5.27963982,3.24150959,0.03564952,0.06552205,1.68949256,1.21667419,2.12688174,0.00000000,0.89799029,0.39200082
-5.27363682,3.16193642,0.03470410,0.06434100,1.63438238,1.20028352,2.06959023,0.00000000,0.86815755,0.37980180
-5.26763382,3.07278158,0.03370825,0.06299565,1.57451731,1.17997699,2.00574314,0.00000000,0.83560452,0.36645417
-5.26163082,2.97494765,0.03268173,0.06149263,1.51059485,1.15589108,1.93603404,0.00000000,0.80077662,0.35209546
-5.25562781,2.86948193,0.03164396,0.05984265,1.44338886,1.12821855,1.86125996,0.00000000,0.76415565,0.33688478
-5.24962481,2.75755398,0.03061360,0.05806021,1.37373170,1.09720490,1.78230333,0.00000000,0.72624905,0.32099900
-5.24362181,2.64042951,0.02960815,0.05616328,1.30249411,1.06314345,1.70011136,0.00000000,0.68757853,0.30462830
-5.23761881,2.51944157,0.02864367,0.05417270,1.23056379,1.02636930,1.61567350,0.00000000,0.64866868,0.28797115
-5.23161581,2.39596054,0.02773448,0.05211150,1.15882350,0.98725238,1.52999814,0.00000000,0.61003590,0.27122912
-5.22561281,2.27136381,0.02689297,0.05000420,1.08812960,0.94618992,1.44408935,0.00000000,0.57217818,0.25460159
-5.21960980,2.14700674,0.02612949,0.04787595,1.01929201,0.90359858,1.35892481,0.00000000,0.53556600,0.23828070
-5.21360680,2.02419557,0.02545233,0.04575177,0.95305621,0.85990654,1.27543547,0.00000000,0.50063479,0.22244674
-5.20760380,1.90416350,0.02486775,0.04365572,0.89008815,0.81554575,1.19448791,0.00000000,0.46777900,0.20726399
-5.20160080,1.78805041,0.02438017,0.04161022,0.83096243,0.77094459,1.11686966,0.00000000,0.43734807,0.19287751
-5.19559780,1.67688682,0.02399236,0.03963537,0.77615415,0.72652102,1.04327810,0.00000000,0.40964413,0.17941050
-5.18959480,1.57158215,0.02370577,0.03774849,0.72603465,0.68267644,0.97431277,0.00000000,0.38492145,0.16696276
-5.18359180,1.47291754,0.02352087,0.03596369,0.68087090,0.63979036,0.91047132,0.00000000,0.36338748,0.15560984
-5.17758879,1.38154268,0.02343754,0.03429165,0.64082860,0.59821582,0.85214873,0.00000000,0.34520508,0.14540313
-5.17158579,1.29797654,0.02345552,0.03273952,0.60597833,0.55827569,0.79963949,0.00000000,0.33049574,0.13637072
-5.16558279,1.22261132,0.02357477,0.03131101,0.57630450,0.52025983,0.75314238,0.00000000,0.31934339,0.12851885
-5.15957979,1.15571903,0.02379589,0.03000653,0.55171636,0.48442303,0.71276707,0.00000000,0.31179852,0.12183390
-5.15357679,1.09746002,0.02412042,0.02882350,0.53206048,0.45098375,0.67854229,0.00000000,0.30788206,0.11628485
-5.14757379,1.04789274,0.02455111,0.02775681,0.51713395,0.42012356,0.65042473,0.00000000,0.30758901,0.11182587
-5.14157079,1.00698422,0.02509210,0.02679921,0.50669783,0.39198722,0.62830825,0.00000000,0.31089131,0.10839906
-5.13556778,0.97462052,0.02574897,0.02594193,0.50049006,0.36668332,0.61203296,0.00000000,0.31773997,0.10593719
-5.12956478,0.95061672,0.02652877,0.02517515,0.49823737,0.34428554,0.60139370,0.00000000,0.32806625,0.10436621
-5.12356178,0.93472628,0.02743983,0.02448857,0.49966585,0.32483419,0.59614767,0.00000000,0.34178202,0.10360761
-5.11755878,0.92664928,0.02849160,0.02387195,0.50450969,0.30833822,0.59602111,0.00000000,0.35877930,0.10358046
-5.11155578,0.92603966,0.02969434,0.02331552,0.51251810,0.29477760,0.60071482,0.00000000,0.37892916,0.10420305
-5.10555278,0.93251138,0.03105876,0.02281039,0.52346013,0.28410585,0.60990870,0.00000000,0.40208031,0.10539426
-5.09954977,0.94564365,0.03259565,0.02234889,0.53712750,0.27625283,0.62326538,0.00000000,0.42805753,0.10707459
-5.09354677,0.96498546,0.03431539,0.02192474,0.55333559,0.27112775,0.64043304,0.00000000,0.45666031,0.10916682
-5.08754377,0.99005961,0.03622760,0.02153321,0.57192265,0.26862218,0.66104784,0.00000000,0.48766192,0.11159645
-5.08154077,1.02036650,0.03834067,0.02117114,0.59274758,0.26861312,0.68473594,0.00000000,0.52080925,0.11429202
-5.07553777,1.05538783,0.04066139,0.02083691,0.61568641,0.27096611,0.71111555,0.00000000,0.55582347,0.11718515
-5.06953477,1.09459048,0.04319455,0.02053026,0.64062788,0.27553812,0.73979904,0.00000000,0.59240175,0.12021061
-5.06353177,1.13743060,0.04594266,0.02025215,0.66746828,0.28218032,0.77039529,0.00000000,0.63021998,0.12330636
-5.05752876,1.18335783,0.04890563,0.02000450,0.69610583,0.29074052,0.80251226,0.00000000,0.66893647,0.12641361
-5.05152576,1.23181974,0.05208049,0.01978986,0.72643485,0.30106530,0.83575996,0.00000000,0.70819648,0.12947690
-5.04552276,1.28226616,0.05546119,0.01961118,0.75833990,0.31300155,0.86975340,0.00000000,0.74763736,0.13244428
-5.03951976,1.33415333,0.05903835,0.01947147,0.79169003,0.32639766,0.90411577,0.00000000,0.78689399,0.13526763
-5.03351676,1.38694755,0.06279906,0.01937349,0.82633343,0.34110392,0.93848137,0.00000000,0.82560434,0.13790291
-5.02751376,1.44012815,0.06672668,0.01931948,0.86209252,0.35697250,0.97249830,0.00000000,0.86341474,0.14031057
-5.02151076,1.49318960,0.07080067,0.01931094,0.89875982,0.37385674,1.00583069,0.00000000,0.89998461,0.14245592
-5.01550775,1.54564273,0.07499644,0.01934843,0.93609455,0.39160993,1.03816043,0.00000000,0.93499056,0.14430946
-5.00950475,1.59701492,0.07928522,0.01943137,0.97382051,0.41008369,1.06918815,0.00000000,0.96812952,0.14584721
-5.00350175,1.64684960,0.08363400,0.01955803,1.01162513,0.42912605,1.09863374,0.00000000,0.99912109,0.14705094
-4.99749875,1.69470509,0.08800562,0.01972542,1.04916015,0.44857949,1.12623630,0.00000000,1.02770891,0.14790825
-4.99149575,1.74015329,0.09235885,0.01992935,1.08604399,0.46827901,1.15175377,0.00000000,1.05366137,0.14841265
-4.98549275,1.78277856,0.09664872,0.02016452,1.12186602,0.48805062,1.17496239,0.00000000,1.07677166,0.14856341
-4.97948974,1.82217720,0.10082699,0.02042465,1.15619293,0.50771037,1.19565639,0.00000000,1.09685764,0.14836537
-4.97348674,1.85795806,0.10484277,0.02070265,1.18857702,0.52706414,1.21364798,0.00000000,1.11376152,0.14782867
-4.96748374,1.88974464,0.10864336,0.02099088,1.21856653,0.54590839,1.22876798,0.00000000,1.12734976,0.14696837
-4.96148074,1.91717884,0.11217524,0.02128143,1.24571759,0.56403186,1.24086729,0.00000000,1.13751337,0.14580404
-4.95547774,1.93992662,0.11538530,0.02156634,1.26960765,0.58121849,1.24981921,0.00000000,1.14416869,0.14435932
-4.94947474,1.95768540,0.11822210,0.02183800,1.28984977,0.59725119,1.25552265,0.00000000,1.14725878,0.14266153
-4.94347174,1.97019306,0.12063726,0.02208939,1.30610717,0.61191669,1.25790615,0.00000000,1.14675531,0.14074113
-4.93746873,1.97723798,0.12258694,0.02231437,1.31810756,0.62501098,1.25693244,0.00000000,1.14266092,0.13863140
-4.93146573,1.97866969,0.12403313,0.02250797,1.32565622,0.63634533,1.25260321,0.00000000,1.13501172,0.13636790
-4.92546273,1.97440932,0.12494502,0.02266656,1.32864750,0.64575240,1.24496387,0.00000000,1.12387980,0.13398815
-4.91945973,1.96445917,0.12530004,0.02278805,1.32707367,0.65309217,1.23410763,0.00000000,1.10937534,0.13153114
-4.91345673,1.94891063,0.12508476,0.02287200,1.32103086,0.65825747,1.22017877,0.00000000,1.09164812,0.12903689
-4.90745373,1.92794984,0.12429547,0.02291962,1.31072150,0.66117857,1.20337449,0.00000000,1.07088801,0.12654598
-4.90145073,1.90186038,0.12293845,0.02293377,1.29645308,0.66182677,1.18394522,0.00000000,1.04732447,0.12409903
-4.89544772,1.87102278,0.12102986,0.02291885,1.27863313,0.66021668,1.16219305,0.00000000,1.02122456,0.12173615
-4.88944472,1.83591064,0.11859540,0.02288063,1.25776056,0.65640708,1.13846831,0.00000000,0.99288982,0.11949637
-4.88344172,1.79708326,0.11566948,0.02282610,1.23441381,0.65050030,1.11316431,0.00000000,0.96265177,0.11741707
-4.87743872,1.75517523,0.11229426,0.02276312,1.20923620,0.64264019,1.08671038,0.00000000,0.93086625,0.11553339
-4.87143572,1.71088332,0.10851837,0.02270022,1.18291925,0.63300873,1.05956350,0.00000000,0.89790697,0.11387769
-4.86543272,1.66495120,0.10439545,0.02264629,1.15618459,0.62182155,1.03219893,0.00000000,0.86415830,0.11247909
-4.85942971,1.61815280,0.09998265,0.02261028,1.12976529,0.60932247,1.00510019,0.00000000,0.83000793,0.11136309
-4.85342671,1.57127492,0.09533901,0.02260090,1.10438741,0.59577740,0.97874872,0.00000000,0.79583936,0.11055127
-4.84742371,1.52509980,0.09052397,0.02262643,1.08075224,0.58146788,0.95361384,0.00000000,0.76202491,0.11006119
-4.84142071,1.48038833,0.08559590,0.02269447,1.05952000,0.56668437,0.93014311,0.00000000,0.72891915,0.10990630
-4.83541771,1.43786433,0.08061083,0.02281173,1.04129522,0.55171971,0.90875342,0.00000000,0.69685319,0.11009609
-4.82941471,1.39820031,0.07562133,0.02298396,1.02661411,0.53686275,0.88982313,0.00000000,0.66612983,0.11063625
-4.82341171,1.36200492,0.07067564,0.02321581,1.01593401,0.52239242,0.87368503,0.00000000,0.63701961,0.11152891
-4.81740870,1.32981222,0.06581703,0.02351075,1.00962490,0.50857232,0.86062052,0.00000000,0.60975778,0.11277290
-4.81140570,1.30207262,0.06108336,0.02387107,1.00796265,0.49564579,0.85085450,0.00000000,0.58454204,0.11436403
-4.80540270,1.27914561,0.05650684,0.02429785,1.01112412,0.48383159,0.84455132,0.00000000,0.56153100,0.11629521
-4.79939970,1.26129387,0.05211405,0.02479094,1.01918349,0.47332022,0.84181130,0.00000000,0.54084312,0.11855659
-4.79339670,1.24867885,0.04792606,0.02534897,1.03211001,0.46427068,0.84266803,0.00000000,0.52255616,0.12113545
-4.78739370,1.24135755,0.04395868,0.02596938,1.04976669,0.45680797,0.84708620,0.00000000,0.50670679,0.12401606
-4.78139070,1.23928068,0.04022285,0.02664838,1.07191027,0.45102106,0.85496015,0.00000000,0.49329055,0.12717935
-4.77538769,1.24229206,0.03672507,0.02738100,1.09819214,0.44696156,0.86611316,0.00000000,0.48226202,0.13060243
-4.76938469,1.25012964,0.03346782,0.02816106,1.12816082,0.44464306,0.88029772,0.00000000,0.47353518,0.13425818
-4.76338169,1.26242818,0.03045010,0.02898125,1.16126587,0.44404125,0.89719689,0.00000000,0.46698425,0.13811472
-4.75737869,1.27872412,0.02766789,0.02983313,1.19686393,0.44509490,0.91642729,0.00000000,0.46244489,0.14213496
-4.75137569,1.29846278,0.02511459,0.03070724,1.23422692,0.44770774,0.93754370,0.00000000,0.45971614,0.14627635
-4.74537269,1.32100826,0.02278144,0.03159320,1.27255297,0.45175142,0.96004571,0.00000000,0.45856303,0.15049084
-4.73936968,1.34565615,0.02065799,0.03247992,1.31098006,0.45706951,0.98338660,0.00000000,0.45872022,0.15472503
-4.73336668,1.37164932,0.01873242,0.03335574,1.34860265,0.46348254,1.00698438,0.00000000,0.45989655,0.15892081
-4.72736368,1.39819636,0.01699189,0.03420879,1.38449102,0.47079410,1.03023511,0.00000000,0.46178065,0.16301628
-4.72136068,1.42449272,0.01542289,0.03502724,1.41771312,0.47879786,1.05252814,0.00000000,0.46404754,0.16694703
-4.71535768,1.44974375,0.01401152,0.03579974,1.44735838,0.48728524,1.07326299,0.00000000,0.46636610,0.17064790
-4.70935468,1.47318913,0.01274375,0.03651574,1.47256272,0.49605364,1.09186727,0.00000000,0.46840722,0.17405489
-4.70335168,1.49412770,0.01160569,0.03716596,1.49253390,0.50491483,1.10781503,0.00000000,0.46985237,0.17710742
-4.69734867,1.51194172,0.01058382,0.03774276,1.50657619,0.51370319,1.12064474,0.00000000,0.47040226,0.17975066
-4.69134567,1.52611949,0.00966517,0.03824050,1.51411318,0.52228343,1.12997610,0.00000000,0.46978525,0.18193791
-4.68534267,1.53627520,0.00883752,0.03865592,1.51470781,0.53055741,1.13552484,0.00000000,0.46776515,0.18363281
-4.67933967,1.54216500,0.00808953,0.03898830,1.50807840,0.53846970,1.13711473,0.00000000,0.46414805,0.18481135
-4.67333667,1.54369836,0.00741087,0.03923970,1.49411002,0.54601159,1.13468613,0.00000000,0.45878780,0.18546346
-4.66733367,1.54094405,0.00679227,0.03941492,1.47286030,0.55322320,1.12830051,0.00000000,0.45159002,0.18559412
-4.66133067,1.53413024,0.00622561,0.03952152,1.44455956,0.56019370,1.11814061,0.00000000,0.44251427,0.18522390
-4.65532766,1.52363852,0.00570391,0.03956950,1.40960482,0.56705922,1.10450611,0.00000000,0.43157444,0.18438885
-4.64932466,1.50999196,0.00522131,0.03957111,1.36854814,0.57399886,1.08780487,0.00000000,0.41883723,0.18313977
-4.64332166,1.49383766,0.00477301,0.03954030,1.32207966,0.58122852,1.06854001,0.00000000,0.40441888,0.18154075
