energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.84992496,2.03208790,0.57685560,0.01321425,0.05812382,0.39334288,1.03471934,0.17044711
-5.84392196,2.01211940,0.56136059,0.01311043,0.05875015,0.40083720,1.03229451,0.16874950
-5.83791896,1.99561888,0.54608062,0.01300678,0.05992923,0.41009145,1.03241454,0.16736693
-5.83191596,1.98365343,0.53141163,0.01290983,0.06167920,0.42123282,1.03558329,0.16636561
-5.82591296,1.97713010,0.51770244,0.01282530,0.06401229,0.43434789,1.04220021,0.16579986
-5.81990995,1.97676481,0.50524510,0.01275789,0.06693410,0.44947810,1.05254738,0.16570983
-5.81390695,1.98305881,0.49426772,0.01271107,0.07044279,0.46661661,1.06678099,0.16611999
-5.80790395,1.99628322,0.48493000,0.01268697,0.07452842,0.48570636,1.08492708,0.16703814
-5.80190095,2.01647169,0.47732133,0.01268632,0.07917235,0.50663957,1.10688174,0.16845518
-5.79589795,2.04342126,0.47146161,0.01270845,0.08434673,0.52925846,1.13241518,0.17034545
-5.78989495,2.07670067,0.46730431,0.01275130,0.09001419,0.55335725,1.16117951,0.17266769
-5.78389195,2.11566560,0.46474172,0.01281161,0.09612756,0.57868518,1.19271957,0.17536652
-5.77788894,2.15947971,0.46361191,0.01288499,0.10262984,0.60495052,1.22648625,0.17837431
-5.77188594,2.20714062,0.46370707,0.01296615,0.10945439,0.63182556,1.26185188,0.18161339
-5.76588294,2.25750955,0.46478285,0.01304912,0.11652522,0.65895218,1.29812688,0.18499846
-5.75987994,2.30934366,0.46656822,0.01312747,0.12375765,0.68594818,1.33457739,0.18843910
-5.75387694,2.36132996,0.46877558,0.01319457,0.13105911,0.71241415,1.37044323,0.19184236
-5.74787394,2.41211977,0.47111068,0.01324381,0.13833034,0.73794078,1.40495586,0.19511517
-5.74187094,2.46036299,0.47328212,0.01326886,0.14546675,0.76211650,1.43735598,0.19816674
-5.73586793,2.50474122,0.47501011,0.01326385,0.15236016,0.78453547,1.46691045,0.20091068
-5.72986493,2.54399907,0.47603429,0.01322360,0.15890067,0.80480567,1.49292822,0.20326691
-5.72386193,2.57697318,0.47612051,0.01314372,0.16497892,0.82255703,1.51477511,0.20516331
-5.71785893,2.60261815,0.47506634,0.01302075,0.17048835,0.83744938,1.53188710,0.20653705
-5.71185593,2.62002912,0.47270539,0.01285230,0.17532774,0.84918012,1.54378201,0.20733568
-5.70585293,2.62846047,0.46891022,0.01263700,0.17940363,0.85749136,1.55006923,0.20751789
-5.69984992,2.62734030,0.46359401,0.01237462,0.18263285,0.86217618,1.55045738,0.20705394
-5.69384692,2.61628041,0.45671094,0.01206595,0.18494476,0.86308404,1.54475962,0.20592585
-5.68784392,2.59508153,0.44825537,0.01171282,0.18628335,0.86012484,1.53289655,0.20412729
-5.68184092,2.56373377,0.43825988,0.01131801,0.18660900,0.85327164,1.51489642,0.20166321
-5.67583792,2.52241226,0.42679233,0.01088510,0.18589978,0.84256176,1.49089270,0.19854924
-5.66983492,2.47146816,0.41395212,0.01041841,0.18415234,0.82809614,1.46111909,0.19481084
-5.66383192,2.41141533,0.39986568,0.00992282,0.18138219,0.81003707,1.42590188,0.19048228
-5.65782891,2.34291309,0.38468150,0.00940367,0.17762351,0.78860413,1.38565015,0.18560550
-5.65182591,2.26674578,0.36856483,0.00886656,0.17292832,0.76406861,1.34084391,0.18022882
-5.64582291,2.18379970,0.35169224,0.00831724,0.16736515,0.73674644,1.29202071,0.17440554
-5.63981991,2.09503837,0.33424627,0.00776146,0.16101720,0.70699008,1.23976117,0.16819263
-5.63381691,2.00147693,0.31641029,0.00720481,0.15398007,0.67517946,1.18467394,0.16164931
-5.62781391,1.90415663,0.29836377,0.00665267,0.14635916,0.64171250,1.12738070,0.15483576
-5.62181091,1.80412028,0.28027812,0.00611001,0.13826684,0.60699540,1.06850168,0.14781192
-5.61580790,1.70238937,0.26231318,0.00558140,0.12981945,0.57143324,1.00864223,0.14063639
-5.60980490,1.59994378,0.24461442,0.00507085,0.12113436,0.53542106,0.94838095,0.13336554
-5.60380190,1.49770438,0.22731095,0.00458183,0.11232707,0.49933582,0.88825954,0.12605272
-5.59779890,1.39651908,0.21051433,0.00411722,0.10350854,0.46352945,0.82877484,0.11874774
-5.59179590,1.29715244,0.19431806,0.00367929,0.09478280,0.42832318,0.77037307,0.11149645
-5.58579290,1.20027898,0.17879792,0.00326970,0.08624494,0.39400329,0.71344625,0.10434052
-5.57978989,1.10647997,0.16401276,0.00288956,0.07797954,0.36081818,0.65833087,0.09731738
-5.57378689,1.01624349,0.15000598,0.00253944,0.07005950,0.32897703,0.60530845,0.09046028
-5.56778389,0.92996737,0.13680736,0.00221940,0.06254538,0.29864961,0.55460797,0.08379844
-5.56178089,0.84796456,0.12443519,0.00192910,0.05548517,0.26996741,0.50640964,0.07735725
-5.55577789,0.77047056,0.11289867,0.00166782,0.04891453,0.24302576,0.46084996,0.07115862
-5.54977489,0.69765218,0.10220042,0.00143453,0.04285733,0.21788678,0.41802759,0.06522120
-5.54377189,0.62961744,0.09233903,0.00122800,0.03732661,0.19458302,0.37800979,0.05956074
-5.53776888,0.56642602,0.08331158,0.00104682,0.03232576,0.17312157,0.34083922,0.05419040
-5.53176588,0.50809997,0.07511611,0.00088950,0.02784990,0.15348841,0.30654088,0.04912097
-5.52576288,0.45463436,0.06775405,0.00075453,0.02388744,0.13565289,0.27512899,0.04436119
-5.51975988,0.40600773,0.06123245,0.00064042,0.02042159,0.11957224,0.24661372,0.03991796
-5.51375688,0.36219206,0.05556616,0.00054580,0.01743202,0.10519588,0.22100768,0.03579662
-5.50775388,0.32316222,0.05077984,0.00046942,0.01489636,0.09246954,0.19833213,0.03200110
-5.50175088,0.28890484,0.04690985,0.00041023,0.01279167,0.08133905,0.17862279,0.02853423
-5.49574787,0.25942636,0.04400599,0.00036740,0.01109566,0.07175386,0.16193530,0.02539787
-5.48974487,0.23476035,0.04213293,0.00034035,0.00978789,0.06367008,0.14835013,0.02259326
-5.48374187,0.21497378,0.04137154,0.00032880,0.00885063,0.05705317,0.13797692,0.02012116
-5.47773887,0.20017229,0.04181968,0.00033274,0.00826960,0.05188008,0.13095809,0.01798217
-5.47173587,0.19050395,0.04359272,0.00035245,0.00803439,0.04814104,0.12747149,0.01617692
-5.46573287,0.18616155,0.04682339,0.00038852,0.00813871,0.04584069,0.12773189,0.01470634
-5.45972986,0.18738291,0.05166095,0.00044182,0.00858040,0.04499868,0.13199108,0.01357178
-5.45372686,0.19444899,0.05826960,0.00051349,0.00936112,0.04564973,0.14053622,0.01277524
-5.44772386,0.20767950,0.06682583,0.00060487,0.01048591,0.04784289,0.15368627,0.01231933
-5.44172086,0.22742567,0.07751485,0.00071751,0.01196247,0.05164026,0.17178614,0.01220734
-5.43571786,0.25406009,0.09052571,0.00085306,0.01380027,0.05711480,0.19519850,0.01244304
-5.42971486,0.28796346,0.10604541,0.00101324,0.01600943,0.06434761,0.22429295,0.01303047
-5.42371186,0.32950827,0.12425175,0.00119976,0.01859955,0.07342427,0.25943280,0.01397362
-5.41770885,0.37903974,0.14530519,0.00141420,0.02157831,0.08443070,0.30095937,0.01527587
-5.41170585,0.43685429,0.16933977,0.00165794,0.02495013,0.09744829,0.34917427,0.01693950
-5.40570285,0.50317628,0.19645348,0.00193208,0.02871476,0.11254862,0.40432001,0.01896497
-5.39969985,0.57813373,0.22669830,0.00223727,0.03286590,0.12978789,0.46655978,0.02135021
-5.39369685,0.66173410,0.26007040,0.00257370,0.03739000,0.14920122,0.53595689,0.02408990
-5.38769385,0.75384127,0.29650093,0.00294093,0.04226523,0.17079710,0.61245519,0.02717469
-5.38169085,0.85415491,0.33584796,0.00333787,0.04746064,0.19455231,0.69586120,0.03059054
-5.37568784,0.96219361,0.37789012,0.00376265,0.05293572,0.22040742,0.78582924,0.03431815
-5.36968484,1.07728310,0.42232241,0.00421266,0.05864026,0.24826331,0.88185053,0.03833256
-5.36368184,1.19855055,0.46875468,0.00468445,0.06451462,0.27797890,0.98324735,0.04260286
-5.35767884,1.32492601,0.51671324,0.00517380,0.07049045,0.30937026,1.08917297,0.04709223
-5.35167584,1.45515170,0.56564578,0.00567576,0.07649185,0.34221125,1.19861815,0.05175815
-5.34567284,1.58779928,0.61492979,0.00618467,0.08243684,0.37623588,1.31042432,0.05655288
-5.33966983,1.72129526,0.66388441,0.00669435,0.08823933,0.41114225,1.42330361,0.06142420
-5.33366683,1.85395373,0.71178551,0.00719817,0.09381133,0.44659799,1.53586522,0.06631642
-5.32766383,1.98401570,0.75788356,0.00768926,0.09906536,0.48224714,1.64664745,0.07117151
-5.32166083,2.10969342,0.80142370,0.00816065,0.10391699,0.51771806,1.75415423,0.07593047
-5.31565783,2.22921811,0.84166727,0.00860550,0.10828744,0.55263199,1.85689468,0.08053472
-5.30965483,2.34088895,0.87791393,0.00901729,0.11210601,0.58661211,1.95342417,0.08492763
-5.30365183,2.44312129,0.90952341,0.00939000,0.11531225,0.61929237,2.04238487,0.08905591
-5.29764882,2.53449174,0.93593589,0.00971831,0.11785791,0.65032591,2.12254406,0.09287094
-5.29164582,2.61377817,0.95669011,0.00999775,0.11970836,0.67939247,2.19282839,0.09632996
-5.28564282,2.67999267,0.97143841,0.01022484,0.12084350,0.70620471,2.25235244,0.09939702
-5.27963982,2.73240613,0.97995779,0.01039719,0.12125823,0.73051293,2.30044029,0.10204364
-5.27363682,2.77056329,0.98215676,0.01051357,0.12096222,0.75210822,2.33663927,0.10424926
-5.26763382,2.79428776,0.97807738,0.01057391,0.11997923,0.77082392,2.36072527,0.10600131
-5.26163082,2.80367722,0.96789266,0.01057930,0.11834588,0.78653547,2.37269970,0.10729508
-5.25562781,2.79908928,0.95189935,0.01053194,0.11611000,0.79915890,2.37277850,0.10813330
-5.24962481,2.78111907,0.93050661,0.01043504,0.11332861,0.80864811,2.36137421,0.10852550
-5.24362181,2.75057020,0.90422110,0.01029273,0.11006571,0.81499141,2.33907219,0.10848724
-5.23761881,2.70842074,0.87362933,0.01010991,0.10638990,0.81820755,2.30660257,0.10803922
-5.23161581,2.65578631,0.83937802,0.00989207,0.10237206,0.81834174,2.26480976,0.10720635
-5.22561281,2.59388208,0.80215358,0.00964523,0.09808305,0.81546194,2.21462089,0.10601684
-5.21960980,2.52398571,0.76266143,0.00937569,0.09359172,0.80965569,2.15701517,0.10450139
-5.21360680,2.44740277,0.72160615,0.00908994,0.08896313,0.80102769,2.09299528,0.10269238
-5.20760380,2.36543582,0.67967320,0.00879454,0.08425717,0.78969832,2.02356214,0.10062334
-5.20160080,2.27935825,0.63751276,0.00849596,0.07952749,0.77580291,1.94969386,0.09832839
-5.19559780,2.19039309,0.59572623,0.00820051,0.07482090,0.75949184,1.87232913,0.09584195
-5.18959480,2.09969704,0.55485554,0.00791424,0.07017710,0.74093116,1.79235533,0.09319845
-5.18359180,2.00834925,0.51537552,0.00764287,0.06562873,0.72030353,1.71060107,0.09043219
-5.17758879,1.91734426,0.47768907,0.00739173,0.06120177,0.69780907,1.62783248,0.08757720
-5.17158579,1.82758825,0.44212513,0.00716570,0.05691606,0.67366603,1.54475266,0.08466714
-5.16558279,1.73989766,0.40893896,0.00696918,0.05278612,0.64811061,1.46200339,0.08173510
-5.15957979,1.65499922,0.37831452,0.00680599,0.04882194,0.62139612,1.38016817,0.07881345
-5.15357679,1.57353055,0.35036830,0.00667940,0.04502986,0.59379098,1.29977580,0.07593347
-5.14757379,1.49604059,0.32515453,0.00659199,0.04141342,0.56557556,1.22130378,0.07312497
-5.14157079,1.42298952,0.30267098,0.00654566,0.03797409,0.53703805,1.14518097,0.07041583
-5.13556778,1.35474787,0.28286540,0.00654151,0.03471196,0.50846919,1.07178918,0.06783137
-5.12956478,1.29159494,0.26564203,0.00657987,0.03162626,0.48015633,1.00146367,0.06539380
-5.12356178,1.23371690,0.25086816,0.00666017,0.02871575,0.45237699,0.93449250,0.06312158
-5.11755878,1.18120497,0.23838048,0.00678095,0.02597898,0.42539228,0.87111512,0.06102885
-5.11155578,1.13405435,0.22799132,0.00693983,0.02341449,0.39944052,0.81152052,0.05912492
-5.10555278,1.09216464,0.21949457,0.00713350,0.02102081,0.37473157,0.75584548,0.05741395
-5.09954977,1.05534225,0.21267136,0.00735777,0.01879646,0.35144203,0.70417340,0.05589475
-5.09354677,1.02330553,0.20729562,0.00760760,0.01673988,0.32971171,0.65653404,0.05456081
-5.08754377,0.99569280,0.20313934,0.00787724,0.01484935,0.30964161,0.61290483,0.05340053
-5.08154077,0.97207359,0.19997779,0.00816033,0.01312285,0.29129344,0.57321361,0.05239777
-5.07553777,0.95196294,0.19759439,0.00845003,0.01155802,0.27469079,0.53734330,0.05153244
-5.06953477,0.93483832,0.19578547,0.00873929,0.01015204,0.25982186,0.50513810,0.05078151
-5.06353177,0.92015881,0.19436462,0.00902097,0.00890167,0.24664362,0.47641132,0.05011995
-5.05752876,0.90738552,0.19316664,0.00928812,0.00780317,0.23508702,0.45095423,0.04952198
-5.05152576,0.89600240,0.19205092,0.00953421,0.00685237,0.22506319,0.42854566,0.04896219
-5.04552276,0.88553642,0.19090411,0.00975334,0.00604475,0.21647004,0.40896172,0.04841678
-5.03951976,0.87557597,0.18964197,0.00994042,0.00537546,0.20919899,0.39198517,0.04786462
-5.03351676,0.86578654,0.18821024,0.01009142,0.00483939,0.20314147,0.37741381,0.04728826
-5.02751376,0.85592274,0.18658447,0.01020344,0.00443132,0.19819473,0.36506738,0.04667465
-5.02151076,0.84583581,0.18476875,0.01027487,0.00414586,0.19426680,0.35479269,0.04601574
-5.01550775,0.83547638,0.18279339,0.01030538,0.00397758,0.19128017,0.34646645,0.04530867
-5.00950475,0.82489201,0.18071148,0.01029595,0.00392096,0.18917413,0.33999581,0.04455585
-5.00350175,0.81421954,0.17859455,0.01024880,0.00397038,0.18790561,0.33531652,0.04376461
-4.99749875,0.80367279,0.17652749,0.01016723,0.00412006,0.18744848,0.33238878,0.04294666
-4.99149575,0.79352599,0.17460286,0.01005552,0.00436397,0.18779148,0.33119109,0.04211731
-4.98549275,0.78409380,0.17291491,0.00991866,0.00469576,0.18893477,0.33171249,0.04129450
-4.97948974,0.77570901,0.17155350,0.00976213,0.00510858,0.19088553,0.33394361,0.04049767
-4.97348674,0.76869906,0.17059831,0.00959165,0.00559500,0.19365267,0.33786713,0.03974654
-4.96748374,0.76336248,0.17011354,0.00941290,0.00614690,0.19724116,0.34344826,0.03905995
-4.96148074,0.75994665,0.17014329,0.00923125,0.00675535,0.20164630,0.35062582,0.03845462
-4.95547774,0.75862801,0.17070803,0.00905155,0.00741057,0.20684815,0.35930448,0.03794416
-4.94947474,0.75949563,0.17180216,0.00887788,0.00810191,0.21280680,0.36934874,0.03753811
-4.94347174,0.76253924,0.17339284,0.00871344,0.00881786,0.21945838,0.38057901,0.03724129
-4.93746873,0.76764223,0.17542023,0.00856036,0.00954616,0.22671247,0.39277017,0.03705334
-4.93146573,0.77457998,0.17779895,0.00841970,0.01027391,0.23445083,0.40565271,0.03696852
-4.92546273,0.78302374,0.18042090,0.00829142,0.01098782,0.24252784,0.41891657,0.03697581
-4.91945973,0.79254989,0.18315911,0.00817440,0.01167438,0.25077239,0.43221751,0.03705924
-4.91345673,0.80265394,0.18587260,0.00806660,0.01232021,0.25899142,0.44518575,0.03719851
-4.90745373,0.81276886,0.18841189,0.00796515,0.01291235,0.26697492,0.45743656,0.03736977
-4.90145073,0.82228659,0.19062491,0.00786657,0.01343863,0.27450206,0.46858222,0.03754661
-4.89544772,0.83058184,0.19236313,0.00776694,0.01388797,0.28134827,0.47824483,0.03770114
-4.88944472,0.83703690,0.19348746,0.00766216,0.01425071,0.28729293,0.48606926,0.03780518
-4.88344172,0.84106623,0.19387374,0.00754815,0.01451895,0.29212721,0.49173575,0.03783138
-4.87743872,0.84213983,0.19341762,0.00742107,0.01468672,0.29566176,0.49497138,0.03775439
-4.87143572,0.83980407,0.19203843,0.00727750,0.01475025,0.29773376,0.49555991,0.03755184
-4.86543272,0.83369913,0.18968208,0.00711464,0.01470801,0.29821315,0.49334951,0.03720524
-4.85942971,0.82357235,0.18632278,0.00693041,0.01456081,0.29700751,0.48825805,0.03670066
-4.85342671,0.80928683,0.18196358,0.00672355,0.01431172,0.29406553,0.48027565,0.03602918
-4.84742371,0.79082522,0.17663565,0.00649366,0.01396599,0.28937889,0.46946443,0.03518720
-4.84142071,0.76828835,0.17039657,0.00624120,0.01353081,0.28298234,0.45595553,0.03417641
-4.83541771,0.74188935,0.16332755,0.00596750,0.01301510,0.27495220,0.43994366,0.03300362
-4.82941471,0.71194335,0.15552987,0.00567461,0.01242917,0.26540327,0.42167925,0.03168036
-4.82341171,0.67885367,0.14712071,0.00536524,0.01178441,0.25448435,0.40145905,0.03022232
-4.81740870,0.64309519,0.13822865,0.00504264,0.01109287,0.24237258,0.37961514,0.02864862
-4.81140570,0.60519574,0.12898890,0.00471046,0.01036693,0.22926707,0.35650341,0.02698104
-4.80540270,0.56571666,0.11953866,0.00437254,0.00961893,0.21538181,0.33249163,0.02524312
-4.79939970,0.52523319,0.11001277,0.00403285,0.00886081,0.20093861,0.30794794,0.02345934
-4.79339670,0.48431575,0.10053969,0.00369529,0.00810383,0.18616003,0.28322996,0.02165422
-4.78739370,0.44351277,0.09123813,0.00336357,0.00735830,0.17126279,0.25867524,0.01985158
-4.78139070,0.40333571,0.08221431,0.00304112,0.00663337,0.15645188,0.23459306,0.01807382
-4.77538769,0.36424674,0.07355991,0.00273098,0.00593693,0.14191554,0.21125805,0.01634135
-4.76938469,0.32664938,0.06535083,0.00243574,0.00527546,0.12782128,0.18890551,0.01467215
-4.76338169,0.29088217,0.05764657,0.00215751,0.00465403,0.11431297,0.16772875,0.01308143
-4.75737869,0.25721535,0.05049034,0.00189788,0.00407634,0.10150914,0.14787805,0.01158146
-4.75137569,0.22585046,0.04390973,0.00165795,0.00354474,0.08950228,0.12946138,0.01018152
-4.74537269,0.19692242,0.03791786,0.00143833,0.00306036,0.07835919,0.11254650,0.00888795
-4.73936968,0.17050384,0.03251490,0.00123919,0.00262326,0.06812221,0.09716426,0.00770433
-4.73336668,0.14661102,0.02768991,0.00106031,0.00223251,0.05881120,0.08331290,0.00663170
-4.72736368,0.12521139,0.02342284,0.00090113,0.00188643,0.05042609,0.07096290,0.00566886
-4.72136068,0.10623166,0.01968655,0.00076082,0.00158271,0.04294984,0.06006237,0.00481274
-4.71535768,0.08956654,0.01644891,0.00063834,0.00131859,0.03635164,0.05054248,0.00405876
-4.70935468,0.07508751,0.01367475,0.00053252,0.00109097,0.03059026,0.04232304,0.00340118
-4.70335168,0.06265139,0.01132777,0.00044210,0.00089662,0.02561732,0.03531768,0.00283348
-4.69734867,0.05210844,0.00937221,0.00036583,0.00073223,0.02138050,0.02943892,0.00234873
-4.69134567,0.04330987,0.00777442,0.00030245,0.00059458,0.01782652,0.02460276,0.00193984
-4.68534267,0.03611464,0.00650422,0.00025082,0.00048055,0.01490382,0.02073283,0.00159988
-4.67933967,0.03039547,0.00553606,0.00020989,0.00038728,0.01256506,0.01776419,0.00132234
-4.67333667,0.02604406,0.00485016,0.00017880,0.00031214,0.01076919,0.01564656,0.00110129
-4.66733367,0.02297567,0.00443335,0.00015684,0.00025282,0.00948333,0.01434731,0.00093159
-4.66133067,0.02113294,0.00427988,0.00014353,0.00020734,0.00868427,0.01385397,0.00080898
-4.65532766,0.02048910,0.00439220,0.00013862,0.00017408,0.00835973,0.01417639,0.00073024
-4.64932466,0.02105065,0.00478156,0.00014211,0.00015177,0.00850934,0.01534863,0.00069323
-4.64332166,0.02285952,0.00546859,0.00015426,0.00013952,0.00914535,0.01743049,0.00069695
-4.63731866,0.02599470,0.00648379,0.00017561,0.00013679,0.01029314,0.02050868,0.00074160
-4.63131566,0.03057333,0.00786803,0.00020695,0.00014345,0.01199133,0.02469763,0.00082855
-4.62531266,0.03675129,0.00967277,0.00024941,0.00015972,0.01429180,0.03013983,0.00096040
-4.61930965,0.04472315,0.01196037,0.00030436,0.00018620,0.01725922,0.03700557,0.00114088
-4.61330665,0.05472126,0.01480403,0.00037348,0.00022390,0.02097041,0.04549219,0.00137491
-4.60730365,0.06701419,0.01828764,0.00045871,0.00027418,0.02551320,0.05582238,0.00166847
-4.60130065,0.08190401,0.02250530,0.00056225,0.00033881,0.03098502,0.06824180,0.00202852
-4.59529765,0.09972254,0.02756052,0.00068657,0.00041995,0.03749101,0.08301558,0.00246294
-4.58929465,0.12082643,0.03356508,0.00083429,0.00052015,0.04514178,0.10042396,0.00298036
-4.58329165,0.14559087,0.04063740,0.00100824,0.00064234,0.05405068,0.12075669,0.00359001
-4.57728864,0.17440209,0.04890051,0.00121135,0.00078980,0.06433081,0.14430652,0.00430152
-4.57128564,0.20764858,0.05847953,0.00144662,0.00096616,0.07609171,0.17136161,0.00512470
-4.56528264,0.24571114,0.06949866,0.00171703,0.00117536,0.08943578,0.20219712,0.00606931
-4.55927964,0.28895202,0.08207767,0.00202549,0.00142157,0.10445477,0.23706612,0.00714475
-4.55327664,0.33770341,0.09632814,0.00237475,0.00170914,0.12122622,0.27619021,0.00835982
-4.54727364,0.39225555,0.11234917,0.00276731,0.00204254,0.13981018,0.31974990,0.00972239
-4.54127064,0.45284505,0.13022303,0.00320537,0.00242620,0.16024644,0.36787550,0.01123913
-4.53526763,0.51964369,0.15001064,0.00369072,0.00286445,0.18255231,0.42063867,0.01291520
-4.52926463,0.59274845,0.17174719,0.00422470,0.00336134,0.20672117,0.47804509,0.01475406
-4.52326163,0.67217300,0.19543790,0.00480811,0.00392050,0.23272204,0.54002878,0.01675719
-4.51725863,0.75784137,0.22105433,0.00544121,0.00454501,0.26050012,0.60644831,0.01892395
-4.51125563,0.84958405,0.24853125,0.00612368,0.00523718,0.28997845,0.67708527,0.02125149
-4.50525263,0.94713689,0.27776434,0.00685462,0.00599844,0.32106062,0.75164519,0.02373468
-4.49924962,1.05014293,0.30860882,0.00763259,0.00682914,0.35363445,0.82976094,0.02636617
-4.49324662,1.15815729,0.34087930,0.00845564,0.00772842,0.38757648,0.91099869,0.02913648
-4.48724362,1.27065480,0.37435073,0.00932141,0.00869405,0.42275696,0.99486602,0.03203417
-4.48124062,1.38704019,0.40876067,0.01022717,0.00972241,0.45904511,1.08082208,0.03504607
-4.47523762,1.50666026,0.44381285,0.01116999,0.01080831,0.49631417,1.16828919,0.03815756
-4.46923462,1.62881748,0.47918192,0.01214678,0.01194505,0.53444597,1.25666530,0.04135288
-4.46323162,1.75278410,0.51451929,0.01315444,0.01312441,0.57333446,1.34533675,0.04461543
-4.45722861,1.87781617,0.54945998,0.01418996,0.01433669,0.61288799,1.43369064,0.04792809
-4.45122561,2.00316641,0.58363008,0.01525044,0.01557084,0.65302987,1.52112598,0.05127352
-4.44522261,2.12809536,0.61665472,0.01633324,0.01681463,0.69369704,1.60706334,0.05463435
-4.43921961,2.25187999,0.64816628,0.01743587,0.01805485,0.73483684,1.69095214,0.05799335
-4.43321661,2.37381929,0.67781230,0.01855607,0.01927751,0.77640167,1.77227554,0.06133352
-4.42721361,2.49323665,0.70526316,0.01969165,0.02046819,0.81834195,1.85055255,0.06463809
-4.42121061,2.60947890,0.73021891,0.02084042,0.02161228,0.86059754,1.92533753,0.06789042
-4.41520760,2.72191232,0.75241518,0.02200001,0.02269532,0.90308823,1.99621728,0.07107384
-4.40920460,2.82991619,0.77162804,0.02316767,0.02370331,0.94570374,2.06280613,0.07417145
-4.40320160,2.93287454,0.78767745,0.02434003,0.02462303,0.98829409,2.12473975,0.07716581
-4.39719860,3.03016729,0.80042944,0.02551290,0.02544232,1.03066096,2.18166831,0.08003872
-4.39119560,3.12116179,0.80979696,0.02668103,0.02615038,1.07255084,2.23324994,0.08277096
-4.38519260,3.20520602,0.81573943,0.02783790,0.02673796,1.11365072,2.27914530,0.08534214
-4.37918959,3.28162473,0.81826116,0.02897561,0.02719759,1.15358684,2.31901404,0.08773054
-4.37318659,3.34971951,0.81740884,0.03008472,0.02752371,1.19192708,2.35251396,0.08991322
-4.36718359,3.40877371,0.81326834,0.03115433,0.02771278,1.22818720,2.37930336,0.09186618
-4.36118059,3.45806288,0.80596099,0.03217211,0.02776332,1.26184106,2.39904697,0.09356470
-4.35517759,3.49687085,0.79563967,0.03312451,0.02767592,1.29233460,2.41142543,0.09498388
-4.34917459,3.52451143,0.78248496,0.03399706,0.02745320,1.31910326,2.41614837,0.09609930
-4.34317159,3.54035504,0.76670149,0.03477477,0.02709971,1.34159219,2.41297043,0.09688790
-4.33716858,3.54385935,0.74851468,0.03544260,0.02662186,1.35927840,2.40170972,0.09732887
-4.33116558,3.53460273,0.72816808,0.03598604,0.02602772,1.37169394,2.38226769,0.09740469
-4.32516258,3.51231861,0.70592117,0.03639171,0.02532687,1.37844909,2.35464943,0.09710223
-4.31915958,3.47692922,0.68204786,0.03664794,0.02453022,1.37925423,2.31898324,0.09641371
-4.31315658,3.42857661,0.65683536,0.03674548,0.02364981,1.37393962,2.27553830,0.09533770
-4.30715358,3.36764908,0.63058351,0.03667799,0.02269860,1.36247173,2.22473921,0.09387988
