energy_ev,total_up,B_p_up,B_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.75987994,6.95061735,1.12622315,0.00000000,2.08178298,4.38516547,0.05648122,1.60327564
-5.75387694,6.90138183,1.13101044,0.00000000,2.09228625,4.35168969,0.05632064,1.58370145
-5.74787394,6.86673672,1.13904641,0.00000000,2.10550354,4.32758256,0.05615907,1.56600107
-5.74187094,6.84716298,1.15024320,0.00000000,2.12152978,4.31317585,0.05599869,1.55050756
-5.73586793,6.84286197,1.16444172,0.00000000,2.14040647,4.30861443,0.05584063,1.53752125
-5.72986493,6.85376339,1.18141505,0.00000000,2.16212428,4.31385994,0.05568504,1.52730749
-5.72386193,6.87953916,1.20087365,0.00000000,2.18662715,4.32869835,0.05553110,1.52009502
-5.71785893,6.91962219,1.22247213,0.00000000,2.21381754,4.35275116,0.05537709,1.51607494
-5.71185593,6.97322912,1.24581742,0.00000000,2.24356237,4.38548937,0.05522054,1.51540001
-5.70585293,7.03938563,1.27047804,0.00000000,2.27569915,4.42624961,0.05505837,1.51818411
-5.69984992,7.11695305,1.29599408,0.00000000,2.31004195,4.47425162,0.05488707,1.52450167
-5.69384692,7.20465500,1.32188763,0.00000000,2.34638643,4.52861628,0.05470286,1.53438697
-5.68784392,7.30110272,1.34767320,0.00000000,2.38451382,4.58838330,0.05450194,1.54783301
-5.68184092,7.40481809,1.37286786,0.00000000,2.42419324,4.65252806,0.05428062,1.56479000
-5.67583792,7.51425358,1.39700079,0.00000000,2.46518237,4.71997688,0.05403546,1.58516336
-5.66983492,7.62780848,1.41962186,0.00000000,2.50722614,4.78962041,0.05376346,1.60881131
-5.66383192,7.74384148,1.44030920,0.00000000,2.55005384,4.86032500,0.05346208,1.63554220
-5.65782891,7.86067966,1.45867546,0.00000000,2.59337465,4.93094205,0.05312930,1.66511175
-5.65182591,7.97662472,1.47437283,0.00000000,2.63687220,5.00031577,0.05276362,1.69722057
-5.64582291,8.08995735,1.48709670,0.00000000,2.68019872,5.06728965,0.05236402,1.73151222
-5.63981991,8.19894103,1.49658821,0.00000000,2.72296944,5.13071260,0.05192989,1.76757239
-5.63381691,8.30182679,1.50263560,0.00000000,2.76475802,5.18944529,0.05146088,1.80492949
-5.62781391,8.39686040,1.50507474,0.00000000,2.80509383,5.24236771,0.05095688,1.84305718
-5.62181091,8.48229353,1.50378896,0.00000000,2.84346184,5.28838871,0.05041784,1.88137919
-5.61580790,8.55640017,1.49870832,0.00000000,2.87930563,5.32645814,0.04984369,1.91927674
-5.60980490,8.61749918,1.48980860,0.00000000,2.91203418,5.35558216,0.04923431,1.95609877
-5.60380190,8.66398352,1.47711021,0.00000000,2.94103248,5.37484190,0.04858948,1.99117498
-5.59779890,8.69435610,1.46067697,0.00000000,2.96567620,5.38341528,0.04790888,2.02383163
-5.59179590,8.70727159,1.44061500,0.00000000,2.98534988,5.38060164,0.04719223,2.05340975
-5.58579290,8.70158284,1.41707166,0.00000000,2.99946829,5.36584833,0.04643931,2.07928516
-5.57978989,8.67639023,1.39023446,0.00000000,3.00750003,5.33877806,0.04565023,2.10088989
-5.57378689,8.63109140,1.36032986,0.00000000,3.00899232,5.29921563,0.04482553,2.11773385
-5.56778389,8.56542887,1.32762192,0.00000000,3.00359575,5.24721251,0.04396649,2.12942607
-5.56178089,8.47953243,1.29241041,0.00000000,2.99108763,5.18306748,0.04307529,2.13569436
-5.55577789,8.37395352,1.25502848,0.00000000,2.97139264,5.10734174,0.04215526,2.13640241
-5.54977489,8.24968883,1.21583951,0.00000000,2.94459932,5.02086700,0.04121107,2.13156344
-5.54377189,8.10819075,1.17523316,0.00000000,2.91097150,4.92474533,0.04024889,2.12134936
-5.53776888,7.95136291,1.13362049,0.00000000,2.87095350,4.82033980,0.03927647,2.10609503
-5.53176588,7.78153981,1.09142809,0.00000000,2.82516869,4.70925574,0.03830321,2.08629690
-5.52576288,7.60145028,1.04909140,0.00000000,2.77441104,4.59331251,0.03734006,2.06260604
-5.51975988,7.41416543,1.00704717,0.00000000,2.71962992,4.47450654,0.03639946,2.03581553
-5.51375688,7.22303277,0.96572548,0.00000000,2.66190854,4.35496680,0.03549514,2.00684259
-5.50775388,7.03159867,0.92554132,0.00000000,2.60243698,4.23690417,0.03464187,1.97670620
-5.50175088,6.84352233,0.88688624,0.00000000,2.54248108,4.12255695,0.03385517,1.94650088
-5.49574787,6.66248487,0.85012036,0.00000000,2.48334843,4.01413442,0.03315100,1.91736794
-5.48974487,6.49209718,0.81556501,0.00000000,2.42635323,3.91376116,0.03254538,1.89046523
-5.48374187,6.33581073,0.78349640,0.00000000,2.37278153,3.82342422,0.03205408,1.86693664
-5.47773887,6.19683488,0.75414065,0.00000000,2.32385850,3.74492551,0.03169226,1.84788276
-5.47173587,6.07806411,0.72767027,0.00000000,2.28071904,3.67984125,0.03147422,1.83433354
-5.46573287,5.98201802,0.70420253,0.00000000,2.24438305,3.62949004,0.03141312,1.82722423
-5.45972986,5.91079586,0.68379953,0.00000000,2.21573605,3.59491058,0.03152081,1.82737518
-5.45372686,5.86604704,0.66647017,0.00000000,2.19551584,3.57684960,0.03180770,1.83547607
-5.44772386,5.84895756,0.65217379,0.00000000,2.18430518,3.57575975,0.03228268,1.85207489
-5.44172086,5.86025188,0.64082547,0.00000000,2.18253037,3.59180720,0.03295314,1.87757149
-5.43571786,5.90020867,0.63230250,0.00000000,2.19046502,3.62488757,0.03382497,1.91221564
-5.42971486,5.96868829,0.62645195,0.00000000,2.20823834,3.67464884,0.03490262,1.95610895
-5.42371186,6.06516934,0.62309869,0.00000000,2.23584672,3.74051952,0.03618922,2.00921002
-5.41770885,6.18879121,0.62205374,0.00000000,2.27316751,3.82174003,0.03768662,2.07134216
-5.41170585,6.33839959,0.62312237,0.00000000,2.31997379,3.91739534,0.03939548,2.14220276
-5.40570285,6.51259191,0.62611155,0.00000000,2.37594896,4.02644700,0.04131530,2.22137350
-5.39969985,6.70975997,0.63083655,0.00000000,2.44070019,4.14776280,0.04344446,2.30833087
-5.39369685,6.92812762,0.63712623,0.00000000,2.51376984,4.28014258,0.04578011,2.40245621
-5.38769385,7.16578183,0.64482691,0.00000000,2.59464442,4.42233933,0.04831817,2.50304494
-5.38169085,7.42069625,0.65380467,0.00000000,2.68276071,4.57307485,0.05105314,2.60931477
-5.37568784,7.69074700,0.66394596,0.00000000,2.77750915,4.73104977,0.05397798,2.72041282
-5.36968484,7.97372129,0.67515668,0.00000000,2.87823469,4.89494842,0.05708392,2.83542175
-5.36368184,8.26731994,0.68735979,0.00000000,2.98423572,5.06343904,0.06036027,2.95336530
-5.35767884,8.56915551,0.70049172,0.00000000,3.09476164,5.23517050,0.06379428,3.07321353
-5.35167584,8.87674812,0.71449775,0.00000000,3.20901004,5.40876685,0.06737098,3.19388837
-5.34567284,9.18752119,0.72932697,0.00000000,3.32612413,5.58282109,0.07107312,3.31426996
-5.33966983,9.49879955,0.74492680,0.00000000,3.44519157,5.75588982,0.07488113,3.43320420
-5.33366683,9.80781211,0.76123786,0.00000000,3.56524516,5.92649019,0.07877323,3.54951206
-5.32766383,10.11170101,0.77818929,0.00000000,3.68526625,6.09310050,0.08272554,3.66200092
-5.32166083,10.40753877,0.79569491,0.00000000,3.80419124,6.25416558,0.08671237,3.76947803
-5.31565783,10.69235449,0.81365069,0.00000000,3.92092143,6.40810776,0.09070651,3.87076622
-5.30965483,10.96316931,0.83193346,0.00000000,4.03433625,6.55334369,0.09467968,3.96472158
-5.30365183,11.21704090,0.85040123,0.00000000,4.14330968,6.68830704,0.09860300,4.05025275
-5.29764882,11.45111592,0.86889505,0.00000000,4.24672948,6.81147671,0.10244755,4.12634146
-5.29164582,11.66268886,0.88724240,0.00000000,4.34351856,6.92140946,0.10618488,4.19206339
-5.28564282,11.84926497,0.90526182,0.00000000,4.43265775,7.01677580,0.10978765,4.24660894
-5.27963982,12.00862487,0.92276879,0.00000000,4.51320911,7.09639754,0.11323013,4.28930277
-5.27363682,12.13888761,0.93958222,0.00000000,4.58433887,7.15928524,0.11648876,4.31962149
-5.26763382,12.23856943,0.95553146,0.00000000,4.64533895,7.20467342,0.11954259,4.33720871
-5.26163082,12.30663502,0.97046313,0.00000000,4.69564621,7.23205183,0.12237368,4.34188652
-5.25562781,12.34253865,0.98424765,0.00000000,4.73485857,7.24119075,0.12496741,4.33366314
-5.24962481,12.34625256,0.99678474,0.00000000,4.76274729,7.23215878,0.12731270,4.31273593
-5.24362181,12.31828112,1.00800777,0.00000000,4.77926494,7.20533176,0.12940215,4.27948986
-5.23761881,12.25965918,1.01788657,0.00000000,4.78454851,7.16139198,0.13123203,4.23449105
-5.23161581,12.17193451,1.02642841,0.00000000,4.77891783,7.10131730,0.13280232,4.17847585
-5.22561281,12.05713445,1.03367722,0.00000000,4.76286909,7.02636015,0.13411652,4.11233554
-5.21960980,11.91771801,1.03971090,0.00000000,4.73706394,6.93801726,0.13518154,4.03709732
-5.21360680,11.75651518,1.04463697,0.00000000,4.70231451,6.83799107,0.13600747,3.95390237
-5.20760380,11.57665590,1.04858668,0.00000000,4.65956501,6.72814447,0.13660733,3.86398150
-5.20160080,11.38149162,1.05170799,0.00000000,4.60987068,6.61045083,0.13699685,3.76862954
-5.19559780,11.17451265,1.05415779,0.00000000,4.55437480,6.48694142,0.13719420,3.66917926
-5.18959480,10.95926457,1.05609382,0.00000000,4.49428462,6.35965249,0.13721969,3.56697567
-5.18359180,10.73926709,1.05766678,0.00000000,4.43084699,6.23057437,0.13709557,3.46335148
-5.17758879,10.51793809,1.05901301,0.00000000,4.36532437,6.10160462,0.13684570,3.35960449
-5.17158579,10.29852573,1.06024824,0.00000000,4.29897184,5.97450709,0.13649531,3.25697742
-5.16558279,10.08405033,1.06146279,0.00000000,4.23301560,5.85087836,0.13607068,3.15664044
-5.15957979,9.87725767,1.06271834,0.00000000,4.16863333,5.73212263,0.13559884,3.05967688
-5.15357679,9.68058428,1.06404653,0.00000000,4.10693653,5.61943552,0.13510718,2.96707183
-5.14757379,9.49613481,1.06544947,0.00000000,4.04895505,5.51379691,0.13462305,2.87970385
-5.14157079,9.32567100,1.06690196,0.00000000,3.99562377,5.41597220,0.13417329,2.79833931
-5.13556778,9.17061109,1.06835531,0.00000000,3.94777130,5.32652136,0.13378371,2.72362923
-5.12956478,9.03203826,1.06974249,0.00000000,3.90611072,5.24581431,0.13347858,2.65610812
-5.12356178,8.91071641,1.07098429,0.00000000,3.87123216,5.17405131,0.13327997,2.59619451
-5.11755878,8.80711138,1.07199598,0.00000000,3.84359721,5.11128667,0.13320720,2.54419277
-5.11155578,8.72141576,1.07269419,0.00000000,3.82353506,5.05745416,0.13327622,2.50029589
-5.10555278,8.65357573,1.07300351,0.00000000,3.81124042,5.01239253,0.13349908,2.46458899
-5.09954977,8.60331823,1.07286246,0.00000000,3.80677323,4.97586967,0.13388342,2.43705328
-5.09354677,8.57017748,1.07222848,0.00000000,3.81006028,4.94760432,0.13443211,2.41757050
-5.08754377,8.55351983,1.07108172,0.00000000,3.82089881,4.92728434,0.13514300,2.40592769
-5.08154077,8.55256646,1.06942737,0.00000000,3.83896212,4.91458094,0.13600879,2.40182234
-5.07553777,8.56641358,1.06729653,0.00000000,3.86380732,4.90915861,0.13701711,2.40486804
-5.06953477,8.59405011,1.06474552,0.00000000,3.89488504,4.91068075,0.13815081,2.41460064
-5.06353177,8.63437300,1.06185375,0.00000000,3.93155112,4.91881116,0.13938833,2.43048507
-5.05752876,8.68620047,1.05872030,0.00000000,3.97307998,4.93321203,0.14070431,2.45192278
-5.05152576,8.74828336,1.05545936,0.00000000,4.01867930,4.95353877,0.14207037,2.47826002
-5.04552276,8.81931505,1.05219481,0.00000000,4.06750580,4.97943268,0.14345592,2.50879665
-5.03951976,8.89794024,1.04905419,0.00000000,4.11868137,5.01051197,0.14482912,2.54279574
-5.03351676,8.98276277,1.04616239,0.00000000,4.17130937,5.04636205,0.14615789,2.57949361
-5.02751376,9.07235274,1.04363527,0.00000000,4.22449035,5.08652575,0.14741081,2.61811023
-5.02151076,9.16525323,1.04157359,0.00000000,4.27733688,5.13049414,0.14855812,2.65785979
-5.01550775,9.25998659,1.04005737,0.00000000,4.32898708,5.17769863,0.14957249,2.69796131
-5.00950475,9.35506069,1.03914103,0.00000000,4.37861656,5.22750477,0.15042980,2.73764895
-5.00350175,9.44897532,1.03884950,0.00000000,4.42544865,5.27920832,0.15110962,2.77618200
-4.99749875,9.54022894,1.03917530,0.00000000,4.46876285,5.33203393,0.15159568,2.81285421
-4.99149575,9.62732627,1.04007700,0.00000000,4.50790163,5.38513676,0.15187604,2.84700251
-4.98549275,9.70878707,1.04147878,0.00000000,4.54227586,5.43760724,0.15194316,2.87801490
-4.97948974,9.78315647,1.04327150,0.00000000,4.57136894,5.48847917,0.15179377,2.90533751
-4.97348674,9.84901745,1.04531499,0.00000000,4.59474030,5.53674129,0.15142869,2.92848079
-4.96748374,9.90500571,1.04744165,0.00000000,4.61202820,5.58135223,0.15085239,2.94702484
-4.96148074,9.94982713,1.04946123,0.00000000,4.62295257,5.62125867,0.15007266,2.96062391
-4.95547774,9.98227818,1.05116668,0.00000000,4.62731776,5.65541658,0.14910007,2.96901005
-4.94947474,10.00126888,1.05234091,0.00000000,4.62501557,5.68281502,0.14794755,2.97199600
-4.94347174,10.00584817,1.05276411,0.00000000,4.61602842,5.70250195,0.14662989,2.96947731
-4.93746873,9.99523095,1.05222161,0.00000000,4.60043277,5.71361138,0.14516338,2.96143359
-4.93146573,9.96882602,1.05051183,0.00000000,4.57840230,5.71539095,0.14356541,2.94792906
-4.92546273,9.92626374,1.04745401,0.00000000,4.55021074,5.70722899,0.14185426,2.92911218
-4.91945973,9.86742212,1.04289564,0.00000000,4.51623383,5.68867995,0.14004882,2.90521433
-4.91345673,9.79244993,1.03671897,0.00000000,4.47695000,5.65948713,0.13816854,2.87654748
-4.90745373,9.70178524,1.02884663,0.00000000,4.43293927,5.61960155,0.13623328,2.84350079
-4.90145073,9.59616806,1.01924592,0.00000000,4.38487997,5.56919592,0.13426331,2.80653596
-4.89544772,9.47664565,1.00793162,0.00000000,4.33354295,5.50867283,0.13227928,2.76618129
-4.88944472,9.34456941,0.99496726,0.00000000,4.27978293,5.43866632,0.13030215,2.72302438
-4.88344172,9.20158252,0.98046463,0.00000000,4.22452689,5.36003639,0.12835319,2.67770357
-4.87743872,9.04959800,0.96458164,0.00000000,4.16875960,5.27385627,0.12645377,2.63089783
-4.87143572,8.89076698,0.94751860,0.00000000,4.11350629,5.18139233,0.12462524,2.58331559
-4.86543272,8.72743785,0.92951287,0.00000000,4.05981292,5.08407727,0.12288863,2.53568223
-4.85942971,8.56210697,0.91083241,0.00000000,4.00872436,4.98347706,0.12126429,2.48872675
-4.85342671,8.39736244,0.89176816,0.00000000,3.96126118,4.88125279,0.11977150,2.44316768
-4.84742371,8.23582246,0.87262574,0.00000000,3.91839563,4.77911856,0.11842790,2.39969858
-4.84142071,8.08007044,0.85371668,0.00000000,3.88102756,4.67879694,0.11724900,2.35897353
-4.83541771,7.93258892,0.83534966,0.00000000,3.84996097,4.58197344,0.11624760,2.32159300
-4.82941471,7.79569475,0.81782184,0.00000000,3.82588215,4.49025178,0.11543321,2.28809043
-4.82341171,7.67147780,0.80141088,0.00000000,3.80933982,4.40511141,0.11481156,2.25892014
-4.81740870,7.56174544,0.78636761,0.00000000,3.80072822,4.32786891,0.11438413,2.23444673
-4.81140570,7.46797473,0.77290986,0.00000000,3.80027356,4.25964449,0.11414783,2.21493653
-4.80540270,7.39127417,0.76121737,0.00000000,3.80802436,4.20133490,0.11409482,2.20055139
-4.79939970,7.33235609,0.75142807,0.00000000,3.82384603,4.15359332,0.11421244,2.19134492
-4.79339670,7.29152085,0.74363565,0.00000000,3.84741988,4.11681711,0.11448336,2.18726155
-4.78739370,7.26865287,0.73788857,0.00000000,3.87824667,4.09114327,0.11488590,2.18813830
-4.78139070,7.26322882,0.73419029,0.00000000,3.91565464,4.07645180,0.11539450,2.19370922
-4.77538769,7.27433703,0.73250073,0.00000000,3.95881192,4.07237639,0.11598037,2.20361243
-4.76938469,7.30070743,0.73273884,0.00000000,4.00674286,4.07832176,0.11661231,2.21739947
-4.76338169,7.34075050,0.73478604,0.00000000,4.05834807,4.09348680,0.11725755,2.23454654
-4.75737869,7.39260373,0.73849052,0.00000000,4.11242747,4.11689235,0.11788274,2.25446739
-4.75137569,7.45418364,0.74367205,0.00000000,4.16770605,4.14741245,0.11845496,2.27652719
-4.74537269,7.52324156,0.75012729,0.00000000,4.22286132,4.18380782,0.11894261,2.30005718
-4.73936968,7.59742109,0.75763532,0.00000000,4.27655213,4.22476030,0.11931643,2.32436933
-4.73336668,7.67431550,0.76596334,0.00000000,4.32744787,4.26890710,0.11955023,2.34877084
-4.72736368,7.75152331,0.77487233,0.00000000,4.37425746,4.31487380,0.11962159,2.37257796
-4.72136068,7.82670052,0.78412259,0.00000000,4.41575735,4.36130524,0.11951241,2.39512878
-4.71535768,7.89760834,0.79347906,0.00000000,4.45081778,4.40689355,0.11920927,2.41579481
-4.70935468,7.96215554,0.80271626,0.00000000,4.47842674,4.45040284,0.11870352,2.43399120
-4.70335168,8.01843465,0.81162287,0.00000000,4.49771090,4.49069033,0.11799139,2.44918543
-4.69734867,8.06475186,0.82000584,0.00000000,4.50795313,4.52672363,0.11707374,2.46090453
-4.69134567,8.09965055,0.82769391,0.00000000,4.50860601,4.55759447,0.11595575,2.46874081
-4.68534267,8.12192854,0.83454060,0.00000000,4.49930119,4.58252890,0.11464655,2.47235629
-4.67933967,8.13064967,0.84042656,0.00000000,4.47985430,4.60089444,0.11315864,2.47148584
-4.67333667,8.12515002,0.84526132,0.00000000,4.45026546,4.61220446,0.11150737,2.46593930
-4.66733367,8.10503958,0.84898438,0.00000000,4.41071545,4.61612031,0.10971036,2.45560251
-4.66133067,8.07019996,0.85156562,0.00000000,4.36155774,4.61245153,0.10778694,2.44043762
-4.65532766,8.02077870,0.85300521,0.00000000,4.30330694,4.60115469,0.10575767,2.42048258
-4.64932466,7.95718103,0.85333280,0.00000000,4.23662400,4.58233100,0.10364392,2.39584995
-4.64332166,7.88005923,0.85260635,0.00000000,4.16229886,4.55622306,0.10146751,2.36672511
-4.63731866,7.79030037,0.85091039,0.00000000,4.08123134,4.52321092,0.09925053,2.33336375
-4.63131566,7.68901243,0.84835392,0.00000000,3.99441076,4.48380737,0.09701520,2.29608874
-4.62531266,7.57750904,0.84506805,0.00000000,3.90289528,4.43865256,0.09478382,2.25528636
-4.61930965,7.45729295,0.84120336,0.00000000,3.80779148,4.38850767,0.09257890,2.21140167
-4.61330665,7.33003802,0.83692713,0.00000000,3.71023483,4.33424758,0.09042320,2.16493325
-4.60730365,7.19756959,0.83242044,0.00000000,3.61137162,4.27685209,0.08833999,2.11642702
-4.60130065,7.06184299,0.82787518,0.00000000,3.51234255,4.21739550,0.08635312,2.06646927
-4.59529765,6.92491987,0.82349107,0.00000000,3.41426835,4.15703424,0.08448725,2.01567887
-4.58929465,6.78894205,0.81947251,0.00000000,3.31823726,4.09699217,0.08276788,1.96469864
-4.58329165,6.65610263,0.81602542,0.00000000,3.22529447,4.03854346,0.08122138,1.91418590
-4.57728864,6.52861404,0.81335391,0.00000000,3.13643301,3.98299270,0.07987490,1.86480238
-4.57128564,6.40867315,0.81165677,0.00000000,3.05258583,3.93165243,0.07875607,1.81720340
-4.56528264,6.29842322,0.81112370,0.00000000,2.97461868,3.88581793,0.07789268,1.77202662
-4.55927964,6.19991325,0.81193132,0.00000000,2.90332315,3.84673974,0.07731209,1.72988037
-4.55327664,6.11505496,0.81423883,0.00000000,2.83940962,3.81559422,0.07704058,1.69133184
-4.54727364,6.04557831,0.81818344,0.00000000,2.78349970,3.79345275,0.07710252,1.65689526
-4.54127064,5.99298651,0.82387557,0.00000000,2.73611794,3.78125050,0.07751947,1.62702042
-4.53526763,5.95851182,0.83139401,0.00000000,2.69768283,3.77975547,0.07830916,1.60208173
-4.52926463,5.94307364,0.84078111,0.00000000,2.66849717,3.78953927,0.07948453,1.58236823
-4.52326163,5.94724047,0.85203824,0.00000000,2.64873827,3.81095049,0.08105268,1.56807484
-4.51725863,5.97119780,0.86512186,0.00000000,2.63844836,3.84409222,0.08301403,1.55929515
-4.51125563,6.01472349,0.87994038,0.00000000,2.63752602,3.88880477,0.08536145,1.55601633
-4.50525263,6.07717251,0.89635210,0.00000000,2.64571929,3.94465491,0.08807976,1.55811620
-4.49924962,6.15747261,0.91416461,0.00000000,2.66262142,4.01093257,0.09114530,1.56536305
-4.49324662,6.25413208,0.93313582,0.00000000,2.68766992,4.08665580,0.09452588,1.57741818
-4.48724362,6.36526049,0.95297676,0.00000000,2.72014970,4.17058456,0.09818101,1.59384152
-4.48124062,6.48860265,0.97335635,0.00000000,2.75920081,4.26124333,0.10206243,1.61410029
-4.47523762,6.62158550,0.99390817,0.00000000,2.80383112,4.35695241,0.10611497,1.63758049
-4.46923462,6.76137699,1.01423898,0.00000000,2.85293401,4.45586716,0.11027774,1.66360127
-4.46323162,6.90495544,1.03393891,0.00000000,2.90531079,4.55602405,0.11448555,1.69143154
-4.45722861,7.04918714,1.05259300,0.00000000,2.95969735,4.65539211,0.11867055,1.72030852
-4.45122561,7.19090958,1.06979352,0.00000000,3.01479430,4.75192789,0.12276412,1.74945760
-4.44522261,7.32701718,1.08515284,0.00000000,3.06929936,4.84363198,0.12669871,1.77811274
-4.43921961,7.45454632,1.09831593,0.00000000,3.12194093,4.92860474,0.13040979,1.80553672
-4.43321661,7.57075612,1.10897224,0.00000000,3.17151137,5.00509911,0.13383770,1.83104054
-4.42721361,7.67320180,1.11686623,0.00000000,3.21689864,5.07156832,0.13692933,1.85400109
-4.42121061,7.75979765,1.12180604,0.00000000,3.25711478,5.12670654,0.13963956,1.87387649
-4.41520760,7.82886689,1.12366982,0.00000000,3.29132025,5.16948084,0.14193250,1.89021852
-4.40920460,7.87917679,1.12240955,0.00000000,3.31884278,5.19915315,0.14378228,1.90268165
-4.40320160,7.90995745,1.11805191,0.00000000,3.33919024,5.21529164,0.14517357,1.91102837
-4.39719860,7.92090422,1.11069634,0.00000000,3.35205681,5.21777098,0.14610164,1.91513073
-4.39119560,7.91216375,1.10051022,0.00000000,3.35732253,5.20676209,0.14657213,1.91496821
-4.38519260,7.88430508,1.08772157,0.00000000,3.35504634,5.18271183,0.14660045,1.91062197
-4.37918959,7.83827743,1.07260942,0.00000000,3.34545318,5.14631415,0.14621085,1.90226610
-4.37318659,7.77535723,1.05549263,0.00000000,3.32891593,5.09847408,0.14543529,1.89015624
-4.36718359,7.69708726,1.03671737,0.00000000,3.30593334,5.04026663,0.14431215,1.87461636
-4.36118059,7.60521093,1.01664418,0.00000000,3.27710511,4.97289265,0.14288472,1.85602418
-4.35517759,7.50160518,0.99563508,0.00000000,3.24310548,4.89763375,0.14119984,1.83479620
-4.34917459,7.38821489,0.97404134,0.00000000,3.20465659,4.81580842,0.13930642,1.81137295
-4.34317159,7.26699188,0.95219255,0.00000000,3.16250293,4.72873126,0.13725413,1.78620506
-4.33716858,7.13984106,0.93038736,0.00000000,3.11738803,4.63767701,0.13509226,1.75974080
-4.33116558,7.00857548,0.90888637,0.00000000,3.07003423,4.54385064,0.13286872,1.73241561
-4.32516258,6.87488196,0.88790726,0.00000000,3.02112633,4.44836456,0.13062930,1.70464376
-4.31915958,6.74029780,0.86762238,0.00000000,2.97129942,4.35222330,0.12841714,1.67681251
-4.31315658,6.60619877,0.84815878,0.00000000,2.92113117,4.25631580,0.12627246,1.64927867
-4.30715358,6.47379779,0.82960042,0.00000000,2.87113844,4.16141494,0.12423242,1.62236759
