energy_ev,total_up,Au_p_up,Au_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-5.34567284,5.21159324,0.26201078,4.56118541,0.01033121,0.05976958,0.17234351,0.38575280
-5.33966983,5.24804271,0.26230428,4.59505001,0.00983360,0.05993379,0.17394921,0.38745960
-5.33366683,5.26362696,0.26177661,4.61081912,0.00933537,0.05990343,0.17474206,0.38764505
-5.32766383,5.25756571,0.26044812,4.60774029,0.00883783,0.05968774,0.17470288,0.38627062
-5.32166083,5.22956294,0.25836311,4.58547720,0.00834266,0.05930108,0.17383011,0.38333639
-5.31565783,5.17982004,0.25558812,4.54412546,0.00785195,0.05876221,0.17213930,0.37888054
-5.30965483,5.10903023,0.25220924,4.48421217,0.00736823,0.05809347,0.16966211,0.37297739
-5.30365183,5.01835474,0.24832848,4.40667909,0.00689439,0.05731977,0.16644480,0.36573421
-5.29764882,4.90938185,0.24405954,4.31285065,0.00643372,0.05646747,0.16254632,0.35728685
-5.29164582,4.78407102,0.23952303,4.20438805,0.00598979,0.05556322,0.15803613,0.34779450
-5.28564282,4.64468469,0.23484148,4.08323198,0.00556640,0.05463288,0.15299181,0.33743383
-5.27963982,4.49371110,0.23013439,3.95153650,0.00516748,0.05370040,0.14749658,0.32639277
-5.27363682,4.33378172,0.22551350,3.81159724,0.00479697,0.05278690,0.14163687,0.31486422
-5.26763382,4.16758704,0.22107862,3.66577729,0.00445878,0.05190996,0.13549998,0.30304003
-5.26163082,3.99779441,0.21691412,3.51643395,0.00415663,0.05108298,0.12917190,0.29110533
-5.25562781,3.82697152,0.21308623,3.36584969,0.00389402,0.05031496,0.12273549,0.27923374
-5.24962481,3.65751845,0.20964143,3.21616988,0.00367407,0.04961038,0.11626885,0.26758322
-5.24362181,3.49161096,0.20660573,3.06935004,0.00349953,0.04896942,0.10984411,0.25629305
-5.23761881,3.33115682,0.20398505,2.92711417,0.00337268,0.04838833,0.10352649,0.24548183
-5.23161581,3.17776633,0.20176657,2.79092544,0.00329527,0.04786014,0.09737378,0.23524646
-5.22561281,3.03273740,0.19992091,2.66196990,0.00326853,0.04737536,0.09143607,0.22566225
-5.21960980,2.89705487,0.19840503,2.54115279,0.00329307,0.04692299,0.08575571,0.21678385
-5.21360680,2.77140281,0.19716572,2.42910695,0.00336896,0.04649144,0.08036761,0.20864705
-5.20760380,2.65618837,0.19614332,2.32621165,0.00349565,0.04606953,0.07529961,0.20127118
-5.20160080,2.55157471,0.19527567,2.23262028,0.00367199,0.04564750,0.07057300,0.19466200
-5.19559780,2.45752059,0.19450186,2.14829443,0.00389626,0.04521777,0.06620312,0.18881480
-5.18959480,2.37382380,0.19376573,2.07304202,0.00416616,0.04477571,0.06219993,0.18371768
-5.18359180,2.30016561,0.19301888,2.00655703,0.00447888,0.04432011,0.05856865,0.17935456
-5.17758879,2.23615363,0.19222304,1.94845824,0.00483104,0.04385352,0.05531023,0.17570810
-5.17158579,2.18136040,0.19135175,1.89832485,0.00521881,0.04338222,0.05242187,0.17276201
-5.16558279,2.13535602,0.19039118,1.85572707,0.00563792,0.04291615,0.04989735,0.17050297
-5.15957979,2.09773293,0.18934022,1.82025008,0.00608369,0.04246841,0.04772737,0.16892186
-5.15357679,2.06812204,0.18820971,1.79151055,0.00655108,0.04205466,0.04589977,0.16801430
-5.14757379,2.04619982,0.18702106,1.76916512,0.00703478,0.04169234,0.04439976,0.16778060
-5.14157079,2.03168655,0.18580420,1.75291107,0.00752924,0.04139974,0.04321009,0.16822503
-5.13556778,2.02433650,0.18459511,1.74247971,0.00802875,0.04119492,0.04231120,0.16935451
-5.12956478,2.02392144,0.18343304,1.73762364,0.00852750,0.04109473,0.04168153,0.17117686
-5.12356178,2.03020912,0.18235765,1.73809933,0.00901967,0.04111374,0.04129771,0.17369872
-5.11755878,2.04293881,0.18140619,1.74364670,0.00949952,0.04126332,0.04113499,0.17692322
-5.11155578,2.06179610,0.18061084,1.75396781,0.00996145,0.04155079,0.04116767,0.18084768
-5.10555278,2.08638904,0.17999655,1.76870629,0.01040011,0.04197880,0.04136964,0.18546144
-5.09954977,2.11622790,0.17957927,1.78742965,0.01081047,0.04254488,0.04171500,0.19074390
-5.09354677,2.15071031,0.17936483,1.80961589,0.01118796,0.04324127,0.04217878,0.19666314
-5.08754377,2.18911314,0.17934848,1.83464585,0.01152848,0.04405495,0.04273766,0.20317493
-5.08154077,2.23059239,0.17951505,1.86180220,0.01182856,0.04496797,0.04337071,0.21022258
-5.07553777,2.27419137,0.17983984,1.89027544,0.01208545,0.04595798,0.04406008,0.21773731
-5.06953477,2.31885719,0.18029001,1.91917710,0.01229713,0.04699898,0.04479165,0.22563951
-5.06353177,2.36346492,0.18082659,1.94755945,0.01246248,0.04806227,0.04555556,0.23384054
-5.05752876,2.40684831,0.18140674,1.97444093,0.01258124,0.04911755,0.04634647,0.24224522
-5.05152576,2.44783549,0.18198634,1.99883592,0.01265415,0.05013402,0.04716382,0.25075477
-5.04552276,2.48528758,0.18252264,2.01978730,0.01268291,0.05108158,0.04801164,0.25927003
-5.03951976,2.51813828,0.18297678,2.03639985,0.01267024,0.05193200,0.04889832,0.26769481
-5.03351676,2.54543185,0.18331608,2.04787282,0.01261979,0.05265997,0.04983598,0.27593919
-5.02751376,2.56635755,0.18351599,2.05352959,0.01253616,0.05324396,0.05083969,0.28392241
-5.02151076,2.58027828,0.18356149,2.05284279,0.01242480,0.05366701,0.05192643,0.29157538
-5.01550775,2.58675185,0.18344781,2.04545347,0.01229187,0.05391723,0.05311392,0.29884238
-5.00950475,2.58554343,0.18318065,2.03118316,0.01214413,0.05398801,0.05441926,0.30568204
-5.00350175,2.57662856,0.18277557,2.01003809,0.01198875,0.05387807,0.05585756,0.31206730
-4.99749875,2.56018644,0.18225677,1.98220537,0.01183313,0.05359123,0.05744053,0.31798458
-4.99149575,2.53658379,0.18165537,1.94804139,0.01168467,0.05313589,0.05917513,0.32343194
-4.98549275,2.50635047,0.18100705,1.90805306,0.01155052,0.05252443,0.06106245,0.32841649
-4.97948974,2.47014793,0.18034951,1.86287289,0.01143736,0.05177232,0.06309669,0.33295127
-4.97348674,2.42873277,0.17971963,1.81322954,0.01135117,0.05089726,0.06526450,0.33705157
-4.96748374,2.38291713,0.17915066,1.75991522,0.01129699,0.04991812,0.06754463,0.34073129
-4.96148074,2.33352859,0.17866966,1.70375199,0.01127874,0.04885406,0.06990793,0.34399932
-4.95547774,2.28137159,0.17829520,1.64555853,0.01129907,0.04772351,0.07231780,0.34685634
-4.94947474,2.22719271,0.17803560,1.58611924,0.01135923,0.04654345,0.07473094,0.34929240
-4.94347174,2.17165163,0.17788788,1.52615724,0.01145905,0.04532871,0.07709857,0.35128522
-4.93746873,2.11529934,0.17783740,1.46631242,0.01159690,0.04409150,0.07936788,0.35279972
-4.93146573,2.05856444,0.17785826,1.40712548,0.01176984,0.04284112,0.08148391,0.35378857
-4.92546273,2.00174834,0.17791460,1.34902861,0.01197368,0.04158391,0.08339144,0.35419399
-4.91945973,1.94502895,0.17796254,1.29234278,0.01220328,0.04032336,0.08503716,0.35395060
-4.91345673,1.88847253,0.17795290,1.23728152,0.01245275,0.03906041,0.08637178,0.35298933
-4.90745373,1.83205259,0.17783438,1.18396045,0.01271579,0.03779391,0.08735205,0.35124196
-4.90145073,1.77567429,0.17755716,1.13241183,0.01298608,0.03652117,0.08794268,0.34864631
-4.89544772,1.71920284,0.17707664,1.08260274,0.01325762,0.03523864,0.08811792,0.34515153
-4.88944472,1.66249376,0.17635725,1.03445588,0.01352512,0.03394255,0.08786285,0.34072332
-4.88344172,1.60542334,0.17537592,0.98787146,0.01378440,0.03262957,0.08717420,0.33534872
-4.87743872,1.54791728,0.17412527,0.94274892,0.01403271,0.03129741,0.08606086,0.32904017
-4.87143572,1.48997600,0.17261612,0.89900736,0.01426899,0.02994537,0.08454377,0.32183859
-4.86543272,1.43169522,0.17087926,0.85660345,0.01449416,0.02857471,0.08265545,0.31381529
-4.85942971,1.37328082,0.16896645,0.81554617,0.01471121,0.02718898,0.08043911,0.30507265
-4.85342671,1.31505730,0.16695041,0.77590771,0.01492525,0.02579409,0.07794728,0.29574329
-4.84742371,1.25746972,0.16492392,0.73783015,0.01514347,0.02439840,0.07524024,0.28598810
-4.84142071,1.20107910,0.16299798,0.70152789,0.01537503,0.02301250,0.07238411,0.27599282
-4.83541771,1.14655184,0.16129906,0.66728595,0.01563072,0.02164905,0.06944881,0.26596368
-4.82941471,1.09464384,0.15996564,0.63545438,0.01592269,0.02032238,0.06650596,0.25612200
-4.82341171,1.04618025,0.15914402,0.60643935,0.01626401,0.01904811,0.06362676,0.24669817
-4.81740870,1.00203183,0.15898367,0.58069140,0.01666816,0.01784263,0.06088005,0.23792518
-4.81140570,0.96308917,0.15963219,0.55869144,0.01714847,0.01672265,0.05833040,0.23003196
-4.80540270,0.93023564,0.16123015,0.54093528,0.01771759,0.01570463,0.05603658,0.22323675
-4.79939970,0.90432022,0.16390590,0.52791711,0.01838687,0.01480436,0.05405022,0.21774084
-4.79339670,0.88613115,0.16777049,0.52011268,0.01916579,0.01403641,0.05241477,0.21372274
-4.78739370,0.87637097,0.17291307,0.51796261,0.02006143,0.01341372,0.05116485,0.21133295
-4.78139070,0.87563384,0.17939662,0.52185625,0.02107799,0.01294726,0.05032584,0.21068962
-4.77538769,0.88438543,0.18725438,0.53211665,0.02221638,0.01264566,0.04991380,0.21187500
-4.76938469,0.90294593,0.19648699,0.54898673,0.02347392,0.01251496,0.04993567,0.21493282
-4.76338169,0.93147628,0.20706052,0.57261724,0.02484414,0.01255840,0.05038971,0.21986664
-4.75737869,0.96996801,0.21890534,0.60305651,0.02631669,0.01277631,0.05126610,0.22663918
-4.75137569,1.01823673,0.23191605,0.64024246,0.02787740,0.01316603,0.05254773,0.23517258
-4.74537269,1.07591947,0.24595243,0.68399696,0.02950847,0.01372190,0.05421101,0.24534954
-4.73936968,1.14247586,0.26084144,0.73402285,0.03118879,0.01443537,0.05622686,0.25701548
-4.73336668,1.21719339,0.27638032,0.78990375,0.03289437,0.01529505,0.05856157,0.26998142
-4.72736368,1.29919670,0.29234067,0.85110692,0.03459892,0.01628701,0.06117775,0.28402769
-4.72136068,1.38746086,0.30847355,0.91698929,0.03627452,0.01739500,0.06403516,0.29890848
-4.71535768,1.48082872,0.32451548,0.98680657,0.03789240,0.01860082,0.06709153,0.31435691
-4.70935468,1.57803203,0.34019520,1.05972560,0.03942378,0.01988467,0.07030323,0.33009084
-4.70335168,1.67771608,0.35524104,1.13483973,0.04084070,0.02122571,0.07362593,0.34581907
-4.69734867,1.77846747,0.36938870,1.21118689,0.04211699,0.02260245,0.07701519,0.36124800
-4.69134567,1.87884442,0.38238924,1.28776996,0.04322909,0.02399343,0.08042687,0.37608848
-4.68534267,1.97740879,0.39401701,1.36357906,0.04415695,0.02537767,0.08381763,0.39006272
-4.67933967,2.07275899,0.40407715,1.43761475,0.04488475,0.02673536,0.08714531,0.40291115
-4.67333667,2.16356281,0.41241261,1.50891176,0.04540157,0.02804834,0.09036931,0.41439895
-4.66733367,2.24858891,0.41891007,1.57656205,0.04570192,0.02930067,0.09345095,0.42432202
-4.66133067,2.32673599,0.42350478,1.63973654,0.04578609,0.03047913,0.09635382,0.43251231
-4.65532766,2.39705840,0.42618389,1.69770454,0.04566035,0.03157355,0.09904420,0.43884217
-4.64932466,2.45878720,0.42698816,1.74985007,0.04533689,0.03257717,0.10149141,0.44322762
-4.64332166,2.51134579,0.42601177,1.79568444,0.04483366,0.03348676,0.10366822,0.44563035
-4.63731866,2.55435935,0.42340037,1.83485442,0.04417388,0.03430272,0.10555124,0.44605846
-4.63131566,2.58765774,0.41934710,1.86714579,0.04338546,0.03502899,0.10712123,0.44456561
-4.62531266,2.61127160,0.41408689,1.89248205,0.04250019,0.03567277,0.10836351,0.44124897
-4.61930965,2.62542191,0.40788901,1.91091834,0.04155279,0.03624421,0.10926814,0.43624563
-4.61330665,2.63050335,0.40104823,1.92263113,0.04057982,0.03675588,0.10983013,0.42972792
-4.60730365,2.62706237,0.39387491,1.92790389,0.03961853,0.03722218,0.11004947,0.42189755
-4.60130065,2.61577077,0.38668425,1.92710973,0.03870565,0.03765864,0.10993112,0.41297901
-4.59529765,2.59739620,0.37978534,1.92069188,0.03787623,0.03808114,0.10948475,0.40321229
-4.58929465,2.57277087,0.37347028,1.90914280,0.03716244,0.03850517,0.10872438,0.39284544
-4.58329165,2.54275980,0.36800388,1.89298313,0.03659256,0.03894497,0.10766794,0.38212698
-4.57728864,2.50823024,0.36361445,1.87274149,0.03619008,0.03941286,0.10633662,0.37129882
-4.57128564,2.47002339,0.36048599,1.84893586,0.03597300,0.03991849,0.10475411,0.36058956
-4.56528264,2.42892990,0.35875222,1.82205769,0.03595325,0.04046835,0.10294581,0.35020886
-4.55927964,2.38566978,0.35849258,1.79255913,0.03613651,0.04106530,0.10093794,0.34034272
-4.55327664,2.34087784,0.35973057,1.76084398,0.03652211,0.04170834,0.09875673,0.33115006
-4.54727364,2.29509486,0.36243439,1.72726261,0.03710328,0.04239249,0.09642752,0.32276055
-4.54127064,2.24876462,0.36651982,1.69211089,0.03786759,0.04310895,0.09397409,0.31527384
-4.53526763,2.20223684,0.37185529,1.65563285,0.03879762,0.04384537,0.09141799,0.30876006
-4.52926463,2.15577518,0.37826888,1.61802690,0.03987180,0.04458632,0.08877808,0.30326146
-4.52326163,2.10956990,0.38555681,1.57945481,0.04106540,0.04531396,0.08607027,0.29879511
-4.51725863,2.06375398,0.39349310,1.54005293,0.04235159,0.04600880,0.08330741,0.29535643
-4.51125563,2.01842161,0.40183991,1.49994482,0.04370258,0.04665052,0.08049937,0.29292317
-4.50525263,1.97364787,0.41035803,1.45925429,0.04509067,0.04721897,0.07765334,0.29145972
-4.49924962,1.92950818,0.41881698,1.41811823,0.04648931,0.04769501,0.07477425,0.29092146
-4.49324662,1.88609637,0.42700424,1.37669819,0.04787394,0.04806147,0.07186533,0.29125869
-4.48724362,1.84354027,0.43473327,1.33519009,0.04922279,0.04830388,0.06892878,0.29242022
-4.48124062,1.80201369,0.44184971,1.29383136,0.05051733,0.04841121,0.06596638,0.29435607
-4.47523762,1.76174417,0.44823583,1.25290503,0.05174264,0.04837638,0.06298026,0.29701950
-4.46923462,1.72301591,0.45381266,1.21274054,0.05288745,0.04819655,0.05997344,0.30036792
-4.46323162,1.68616782,0.45854018,1.17371093,0.05394399,0.04787331,0.05695038,0.30436302
-4.45722861,1.65158650,0.46241531,1.13622671,0.05490768,0.04741259,0.05391740,0.30896989
-4.45122561,1.61969484,0.46546808,1.10072649,0.05577659,0.04682439,0.05088289,0.31415548
-4.44522261,1.59093660,0.46775619,1.06766477,0.05655076,0.04612234,0.04785745,0.31988639
-4.43921961,1.56575799,0.46935845,1.03749757,0.05723154,0.04532313,0.04485377,0.32612634
-4.43321661,1.54458720,0.47036739,1.01066642,0.05782077,0.04444576,0.04188642,0.33283348
-4.42721361,1.52781310,0.47088157,0.98758158,0.05832010,0.04351079,0.03897151,0.33995785
-4.42121061,1.51576416,0.47099812,0.96860528,0.05873034,0.04253945,0.03612623,0.34743917
-4.41520760,1.50868904,0.47080584,0.95403582,0.05905094,0.04155288,0.03336833,0.35520527
-4.40920460,1.50673968,0.47037931,0.94409326,0.05927966,0.04057133,0.03071554,0.36317124
-4.40320160,1.50995812,0.46977435,0.93890755,0.05941237,0.03961341,0.02818506,0.37123950
-4.39719860,1.51826768,0.46902491,0.93850974,0.05944309,0.03869559,0.02579306,0.37930083
-4.39119560,1.53146918,0.46814176,0.94282659,0.05936426,0.03783166,0.02355425,0.38723637
-4.38519260,1.54924258,0.46711271,0.95167929,0.05916707,0.03703242,0.02148153,0.39492059
-4.37918959,1.57115399,0.46590452,0.96478617,0.05884206,0.03630554,0.01958584,0.40222495
-4.37318659,1.59666798,0.46446622,0.98176955,0.05837976,0.03565551,0.01787605,0.40902234
-4.36718359,1.62516472,0.46273360,1.00216660,0.05777142,0.03508374,0.01635907,0.41519185
-4.36118059,1.65596130,0.46063460,1.02544369,0.05700976,0.03458881,0.01503999,0.42062383
-4.35517759,1.68833624,0.45809524,1.05101384,0.05608970,0.03416679,0.01392245,0.42522485
-4.34917459,1.72155630,0.45504578,1.07825654,0.05500896,0.03381168,0.01300902,0.42892239
-4.34317159,1.75490433,0.45142667,1.10653898,0.05376864,0.03351589,0.01230168,0.43166906
-4.33716858,1.78770685,0.44719407,1.13523799,0.05237358,0.03327077,0.01180239,0.43344598
-4.33116558,1.81936017,0.44232454,1.16376152,0.05083256,0.03306711,0.01151360,0.43426531
-4.32516258,1.84935375,0.43681868,1.19156870,0.04915835,0.03289575,0.01143882,0.43417168
-4.31915958,1.87728967,0.43070358,1.21818761,0.04736756,0.03274804,0.01158310,0.43324243
-4.31315658,1.90289710,0.42403389,1.24322971,0.04548028,0.03261633,0.01195340,0.43158658
-4.30715358,1.92604101,0.41689144,1.26640037,0.04351964,0.03249442,0.01255899,0.42934254
