energy_ev,total_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Si_p_up,Si_d_up
-5.81390695,2.84147734,0.04018591,1.52277179,1.48361308,0.52988503,0.06775749,0.00000000
-5.80790395,2.77255982,0.03918896,1.48217339,1.45822486,0.51407768,0.06685325,0.00000000
-5.80190095,2.70702411,0.03827463,1.44359331,1.43433281,0.49915910,0.06589976,0.00000000
-5.79589795,2.64550216,0.03744683,1.40735790,1.41222073,0.48524853,0.06491464,0.00000000
-5.78989495,2.58857068,0.03670899,1.37377449,1.39213585,0.47245853,0.06391585,0.00000000
-5.78389195,2.53673939,0.03606413,1.34312698,1.37428435,0.46089348,0.06292119,0.00000000
-5.77788894,2.49044116,0.03551491,1.31567217,1.35882815,0.45064814,0.06194793,0.00000000
-5.77188594,2.45002481,0.03506363,1.29163697,1.34588315,0.44180663,0.06101241,0.00000000
-5.76588294,2.41575074,0.03471226,1.27121654,1.33551914,0.43444174,0.06012977,0.00000000
-5.75987994,2.38778972,0.03446244,1.25457351,1.32776125,0.42861456,0.05931372,0.00000000
-5.75387694,2.36622489,0.03431547,1.24183813,1.32259314,0.42437449,0.05857641,0.00000000
-5.74787394,2.35105685,0.03427232,1.23310938,1.31996156,0.42175967,0.05792833,0.00000000
-5.74187094,2.34221144,0.03433359,1.22845673,1.31978216,0.42079756,0.05737838,0.00000000
-5.73586793,2.33954977,0.03449952,1.22792244,1.32194623,0.42150576,0.05693383,0.00000000
-5.72986493,2.34287985,0.03476995,1.23152404,1.32632789,0.42389293,0.05660054,0.00000000
-5.72386193,2.35196898,0.03514432,1.23925678,1.33279152,0.42795960,0.05638299,0.00000000
-5.71785893,2.36655609,0.03562160,1.25109573,1.34119874,0.43369885,0.05628448,0.00000000
-5.71185593,2.38636342,0.03620027,1.26699725,1.35141483,0.44109674,0.05630719,0.00000000
-5.70585293,2.41110670,0.03687827,1.28689983,1.36331420,0.45013235,0.05645234,0.00000000
-5.69984992,2.44050335,0.03765296,1.31072409,1.37678455,0.46077757,0.05672015,0.00000000
-5.69384692,2.47427852,0.03852104,1.33837205,1.39172983,0.47299643,0.05710997,0.00000000
-5.68784392,2.51216861,0.03947850,1.36972581,1.40807184,0.48674419,0.05762014,0.00000000
-5.68184092,2.55392271,0.04052062,1.40464590,1.42575065,0.50196630,0.05824799,0.00000000
-5.67583792,2.59930202,0.04164189,1.44296959,1.44472394,0.51859724,0.05898977,0.00000000
-5.66983492,2.64807791,0.04283606,1.48450959,1.46496569,0.53655956,0.05984053,0.00000000
-5.66383192,2.70002928,0.04409616,1.52905345,1.48646428,0.55576321,0.06079406,0.00000000
-5.65782891,2.75493967,0.04541454,1.57636410,1.50922058,0.57610535,0.06184286,0.00000000
-5.65182591,2.81259506,0.04678302,1.62618173,1.53324606,0.59747081,0.06297819,0.00000000
-5.64582291,2.87278264,0.04819299,1.67822723,1.55856128,0.61973322,0.06419008,0.00000000
-5.63981991,2.93529111,0.04963561,1.73220720,1.58519490,0.64275703,0.06546756,0.00000000
-5.63381691,2.99991257,0.05110200,1.78782050,1.61318315,0.66640017,0.06679884,0.00000000
-5.62781391,3.06644613,0.05258342,1.84476591,1.64256980,0.69051747,0.06817163,0.00000000
-5.62181091,3.13470272,0.05407156,1.90275071,1.67340642,0.71496453,0.06957349,0.00000000
-5.61580790,3.20451083,0.05555866,1.96149941,1.70575262,0.73960192,0.07099224,0.00000000
-5.60980490,3.27572242,0.05703770,2.02076223,1.73967610,0.76429948,0.07241634,0.00000000
-5.60380190,3.34821818,0.05850257,2.08032255,1.77525210,0.78894023,0.07383532,0.00000000
-5.59779890,3.42191156,0.05994812,2.14000276,1.81256190,0.81342397,0.07524010,0.00000000
-5.59179590,3.49675053,0.06137016,2.19966796,1.85169020,0.83766987,0.07662332,0.00000000
-5.58579290,3.57271676,0.06276546,2.25922710,1.89272117,0.86161827,0.07797950,0.00000000
-5.57978989,3.64982161,0.06413162,2.31863128,1.93573307,0.88523116,0.07930517,0.00000000
-5.57378689,3.72809898,0.06546688,2.37786922,1.98079160,0.90849152,0.08059883,0.00000000
-5.56778389,3.80759499,0.06676999,2.43696002,2.02794216,0.93140140,0.08186084,0.00000000
-5.56178089,3.88835514,0.06803990,2.49594368,2.07720145,0.95397900,0.08309314,0.00000000
-5.55577789,3.97040971,0.06927557,2.55486994,2.12854888,0.97625466,0.08429895,0.00000000
-5.54977489,4.05375820,0.07047572,2.61378617,2.18191841,0.99826640,0.08548238,0.00000000
-5.54377189,4.13835433,0.07163865,2.67272530,2.23719154,1.02005502,0.08664796,0.00000000
-5.53776888,4.22409252,0.07276207,2.73169452,2.29419211,1.04165927,0.08780020,0.00000000
-5.53176588,4.31079740,0.07384306,2.79066590,2.35268354,1.06311142,0.08894319,0.00000000
-5.52576288,4.39821719,0.07487801,2.84956950,2.41236911,1.08443352,0.09008018,0.00000000
-5.51975988,4.48602214,0.07586277,2.90828978,2.47289573,1.10563461,0.09121336,0.00000000
-5.51375688,4.57380828,0.07679274,2.96666564,2.53386128,1.12670918,0.09234359,0.00000000
-5.50775388,4.66110701,0.07766315,3.02449434,2.59482565,1.14763688,0.09347037,0.00000000
-5.50175088,4.74740002,0.07846931,3.08153909,2.65532515,1.16838347,0.09459181,0.00000000
-5.49574787,4.83213918,0.07920694,3.13754006,2.71488974,1.18890306,0.09570481,0.00000000
-5.48974487,4.91477003,0.07987251,3.19222789,2.77306237,1.20914127,0.09680523,0.00000000
-5.48374187,4.99475777,0.08046355,3.24533910,2.82941948,1.22903911,0.09788818,0.00000000
-5.47773887,5.07161396,0.08097890,3.29663211,2.88359135,1.24853728,0.09894833,0.00000000
-5.47173587,5.14492211,0.08141899,3.34590279,2.93528130,1.26758052,0.09998022,0.00000000
-5.46573287,5.21436045,0.08178589,3.39299839,2.98428235,1.28612152,0.10097858,0.00000000
-5.45972986,5.27972012,0.08208339,3.43782868,3.03049012,1.30412427,0.10193857,0.00000000
-5.45372686,5.34091743,0.08231689,3.48037353,3.07391110,1.32156641,0.10285595,0.00000000
-5.44772386,5.39799904,0.08249324,3.52068605,3.11466533,1.33844044,0.10372722,0.00000000
-5.44172086,5.45113951,0.08262044,3.55889106,3.15298316,1.35475372,0.10454959,0.00000000
-5.43571786,5.50063122,0.08270728,3.59517885,3.18919585,1.37052724,0.10532091,0.00000000
-5.42971486,5.54686706,0.08276289,3.62979447,3.22372037,1.38579332,0.10603959,0.00000000
-5.42371186,5.59031705,0.08279631,3.66302329,3.25703914,1.40059246,0.10670430,0.00000000
-5.41770885,5.63150033,0.08281597,3.69517387,3.28967558,1.41496968,0.10731385,0.00000000
-5.41170585,5.67095448,0.08282931,3.72655921,3.32216704,1.42897059,0.10786690,0.00000000
-5.40570285,5.70920436,0.08284235,3.75747793,3.35503668,1.44263780,0.10836182,0.00000000
-5.39969985,5.74673264,0.08285943,3.78819669,3.38876591,1.45600789,0.10879654,0.00000000
-5.39369685,5.78395436,0.08288300,3.81893528,3.42376937,1.46910929,0.10916856,0.00000000
-5.38769385,5.82119724,0.08291358,3.84985553,3.46037394,1.48196144,0.10947496,0.00000000
-5.38169085,5.85868954,0.08294984,3.88105507,3.49880318,1.49457528,0.10971265,0.00000000
-5.37568784,5.89655611,0.08298876,3.91256634,3.53916840,1.50695518,0.10987862,0.00000000
-5.36968484,5.93482331,0.08302600,3.94436117,3.58146670,1.51910211,0.10997033,0.00000000
-5.36368184,5.97343220,0.08305627,3.97636055,3.62558636,1.53101802,0.10998622,0.00000000
-5.35767884,6.01225909,0.08307385,4.00844889,3.67131896,1.54271083,0.10992616,0.00000000
-5.35167584,6.05114181,0.08307307,4.04049166,3.71837731,1.55419984,0.10979198,0.00000000
-5.34567284,6.08990949,0.08304887,4.07235503,3.76641796,1.56552091,0.10958794,0.00000000
-5.33966983,6.12841340,0.08299725,4.10392573,3.81506631,1.57673086,0.10932109,0.00000000
-5.33366683,6.16655605,0.08291572,4.13512959,3.86394257,1.58791074,0.10900152,0.00000000
-5.32766383,6.20431606,0.08280356,4.16594688,3.91268631,1.59916734,0.10864244,0.00000000
-5.32166083,6.24176624,0.08266202,4.19642304,3.96097785,1.61063273,0.10826010,0.00000000
-5.31565783,6.27908293,0.08249439,4.22667356,4.00855450,1.62246145,0.10787346,0.00000000
-5.30965483,6.31654526,0.08230586,4.25688209,4.05522046,1.63482542,0.10750368,0.00000000
-5.30365183,6.35452356,0.08210326,4.28729155,4.10084931,1.64790656,0.10717340,0.00000000
-5.29764882,6.39345707,0.08189470,4.31818828,4.14537888,1.66188741,0.10690588,0.00000000
-5.29164582,6.43382182,0.08168904,4.34987993,4.18879859,1.67694008,0.10672400,0.00000000
-5.28564282,6.47609040,0.08149533,4.38266830,4.23113016,1.69321418,0.10664912,0.00000000
-5.27963982,6.52068571,0.08132218,4.41681852,4.27240304,1.71082429,0.10669998,0.00000000
-5.27363682,6.56793175,0.08117710,4.45252653,4.31262619,1.72983756,0.10689163,0.00000000
-5.26763382,6.61800433,0.08106589,4.48988700,4.35175844,1.75026244,0.10723438,0.00000000
-5.26163082,6.67088507,0.08099209,4.52886354,4.38967957,1.77203889,0.10773297,0.00000000
-5.25562781,6.72632174,0.08095649,4.56926346,4.42616439,1.79503092,0.10838589,0.00000000
-5.24962481,6.78379794,0.08095685,4.61071881,4.46086178,1.81902200,0.10918496,0.00000000
-5.24362181,6.84251421,0.08098764,4.65267515,4.49328065,1.84371356,0.11011515,0.00000000
-5.23761881,6.90138270,0.08103999,4.69438921,4.52278402,1.86872705,0.11115474,0.00000000
-5.23161581,6.95903608,0.08110187,4.73493603,4.54859221,1.89360952,0.11227567,0.00000000
-5.22561281,7.01385121,0.08115827,4.77322564,4.56979527,1.91784268,0.11344425,0.00000000
-5.21960980,7.06398691,0.08119167,4.80802897,4.58537456,1.94085524,0.11462209,0.00000000
-5.21360680,7.10743458,0.08118252,4.83801198,4.59423259,1.96203810,0.11576719,0.00000000
-5.20760380,7.14207969,0.08110990,4.86177680,4.59522969,1.98076192,0.11683530,0.00000000
-5.20160080,7.16577173,0.08095222,4.87790819,4.58722598,1.99639639,0.11778127,0.00000000
-5.19559780,7.17639953,0.08068797,4.88502331,4.56912657,2.00833064,0.11856057,0.00000000
-5.18959480,7.17196887,0.08029648,4.88182295,4.53992767,2.01599390,0.11913073,0.00000000
-5.18359180,7.15067915,0.07975865,4.86714175,4.49876165,2.01887571,0.11945277,0.00000000
-5.17758879,7.11099570,0.07905771,4.83999564,4.44493863,2.01654507,0.11949248,0.00000000
-5.17158579,7.05171491,0.07817978,4.79962435,4.37798281,2.00866755,0.11922156,0.00000000
-5.16558279,6.97201940,0.07711449,4.74552736,4.29766186,1.99502003,0.11861862,0.00000000
-5.15957979,6.87152110,0.07585536,4.67749179,4.20400795,1.97550226,0.11766983,0.00000000
-5.15357679,6.75029042,0.07440014,4.59561127,4.09732970,1.95014503,0.11636946,0.00000000
-5.14757379,6.60887062,0.07275099,4.50029491,3.97821448,1.91911437,0.11472011,0.00000000
-5.14157079,6.44827676,0.07091453,4.39226616,3.84752108,1.88271189,0.11273264,0.00000000
-5.13556778,6.26997938,0.06890174,4.27255166,3.70636326,1.84137083,0.11042596,0.00000000
-5.12956478,6.07587372,0.06672776,4.14246044,3.55608486,1.79564831,0.10782653,0.00000000
-5.12356178,5.86823567,0.06441156,4.00355431,3.39822778,1.74621356,0.10496764,0.00000000
-5.11755878,5.64966614,0.06197548,3.85761060,3.23449402,1.69383286,0.10188862,0.00000000
-5.11155578,5.42302607,0.05944470,3.70657847,3.06670358,1.63935133,0.09863378,0.00000000
-5.10555278,5.19136427,0.05684666,3.55253045,2.89674977,1.58367234,0.09525135,0.00000000
-5.09954977,4.95784082,0.05421035,3.39761083,2.72655369,1.52773500,0.09179236,0.00000000
-5.09354677,4.72564854,0.05156568,3.24398261,2.55801951,1.47249059,0.08830939,0.00000000
-5.08754377,4.49793514,0.04894270,3.09377476,2.39299207,1.41887853,0.08485547,0.00000000
-5.08154077,4.27772850,0.04637098,2.94903146,2.23321820,1.36780273,0.08148294,0.00000000
-5.07553777,4.06786743,0.04387885,2.81166477,2.08031275,1.32010893,0.07824235,0.00000000
-5.06953477,3.87093959,0.04149286,2.68341215,1.93573032,1.27656389,0.07518156,0.00000000
-5.06353177,3.68922853,0.03923718,2.56579995,1.80074302,1.23783689,0.07234484,0.00000000
-5.05752876,3.52467067,0.03713309,2.46011369,1.67642477,1.20448411,0.06977215,0.00000000
-5.05152576,3.37882332,0.03519862,2.36737569,1.56364190,1.17693639,0.06749853,0.00000000
-5.04552276,3.25284380,0.03344824,2.28833051,1.46304984,1.15549057,0.06555365,0.00000000
-5.03951976,3.14747982,0.03189261,2.22343802,1.37509535,1.14030463,0.06396143,0.00000000
-5.03351676,3.06307053,0.03053851,2.17287395,1.30002359,1.13139668,0.06273984,0.00000000
-5.02751376,2.99955741,0.02938881,2.13653746,1.23788913,1.12864758,0.06190077,0.00000000
-5.02151076,2.95650406,0.02844254,2.11406496,1.18857000,1.13180717,0.06145002,0.00000000
-5.01550775,2.93312346,0.02769509,2.10484935,1.15178380,1.14050365,0.06138734,0.00000000
-5.00950475,2.92831137,0.02713838,2.10806377,1.12710487,1.15425562,0.06170661,0.00000000
-5.00350175,2.94068421,0.02676123,2.12268869,1.11398170,1.17248654,0.06239597,0.00000000
-4.99749875,2.96862025,0.02654970,2.14754155,1.11175391,1.19454083,0.06343808,0.00000000
-4.99149575,3.01030236,0.02648745,2.18130768,1.11966801,1.21970121,0.06481038,0.00000000
-4.98549275,3.06376136,0.02655622,2.22257180,1.13689174,1.24720676,0.06648540,0.00000000
-4.97948974,3.12691883,0.02673625,2.26984927,1.16252670,1.27627105,0.06843108,0.00000000
-4.97348674,3.19762842,0.02700673,2.32161643,1.19561923,1.30610014,0.07061115,0.00000000
-4.96748374,3.27371529,0.02734622,2.37633945,1.23516977,1.33590972,0.07298557,0.00000000
-4.96148074,3.35301311,0.02773316,2.43250159,1.28014100,1.36494135,0.07551096,0.00000000
-4.95547774,3.43339850,0.02814619,2.48862834,1.32946523,1.39247743,0.07814118,0.00000000
-4.94947474,3.51282293,0.02856459,2.54331070,1.38205152,1.41785459,0.08082793,0.00000000
-4.94347174,3.58934212,0.02896861,2.59522630,1.43679320,1.44047555,0.08352147,0.00000000
-4.93746873,3.66114313,0.02933982,2.64315854,1.49257616,1.45981928,0.08617144,0.00000000
-4.93146573,3.72656929,0.02966133,2.68601391,1.54828848,1.47544931,0.08872773,0.00000000
-4.92546273,3.78414309,0.02991811,2.72283729,1.60283171,1.48702031,0.09114155,0.00000000
-4.91945973,3.83258707,0.03009711,2.75282552,1.65513399,1.49428289,0.09336643,0.00000000
-4.91345673,3.87084263,0.03018749,2.77533890,1.70416489,1.49708646,0.09535944,0.00000000
-4.90745373,3.89808650,0.03018068,2.78991072,1.74895190,1.49538043,0.09708236,0.00000000
-4.90145073,3.91374456,0.03007052,2.79625448,1.78859814,1.48921343,0.09850288,0.00000000
-4.89544772,3.91750252,0.02985324,2.79426855,1.82230063,1.47873078,0.09959579,0.00000000
-4.88944472,3.90931291,0.02952752,2.78403798,1.84936845,1.46417007,0.10034408,0.00000000
-4.88344172,3.88939783,0.02909440,2.76583314,1.86924004,1.44585503,0.10073999,0.00000000
-4.87743872,3.85824688,0.02855727,2.74010489,1.88149860,1.42418746,0.10078581,0.00000000
-4.87143572,3.81660970,0.02792170,2.70747608,1.88588492,1.39963771,0.10049463,0.00000000
-4.86543272,3.76548294,0.02719533,2.66872920,1.88230663,1.37273340,0.09989074,0.00000000
-4.85942971,3.70609130,0.02638771,2.62479014,1.87084341,1.34404696,0.09900988,0.00000000
-4.85342671,3.63986276,0.02551009,2.57670836,1.85174746,1.31418194,0.09789917,0.00000000
-4.84742371,3.56839830,0.02457517,2.52563353,1.82543904,1.28375853,0.09661675,0.00000000
-4.84142071,3.49343649,0.02359687,2.47278926,1.79249697,1.25339866,0.09523118,0.00000000
-4.83541771,3.41681387,0.02259009,2.41944445,1.75364421,1.22371096,0.09382044,0.00000000
-4.82941471,3.34042200,0.02157037,2.36688302,1.70972900,1.19527604,0.09247075,0.00000000
-4.82341171,3.26616226,0.02055362,2.31637279,1.66170203,1.16863259,0.09127501,0.00000000
-4.81740870,3.19589975,0.01955583,2.26913449,1.61059063,1.14426460,0.09033107,0.00000000
-4.81140570,3.13141761,0.01859274,2.22631172,1.55747061,1.12259018,0.08973968,0.00000000
-4.80540270,3.07437301,0.01767954,2.18894285,1.50343707,1.10395228,0.08960227,0.00000000
-4.79939970,3.02625623,0.01683058,2.15793566,1.44957506,1.08861173,0.09001851,0.00000000
-4.79339670,2.98835391,0.01605907,2.13404551,1.39693108,1.07674259,0.09108383,0.00000000
-4.78739370,2.96171767,0.01537679,2.11785769,1.34648661,1.06843023,0.09288671,0.00000000
-4.78139070,2.94713881,0.01479388,2.10977445,1.29913434,1.06367201,0.09550603,0.00000000
-4.77538769,2.94513006,0.01431854,2.11000714,1.25565797,1.06238061,0.09900844,0.00000000
-4.76938469,2.95591459,0.01395690,2.11857357,1.21671612,1.06438986,0.10344579,0.00000000
-4.76338169,2.97942283,0.01371279,2.13530082,1.18283087,1.06946297,0.10885280,0.00000000
-4.75737869,3.01529696,0.01358764,2.15983322,1.15438099,1.07730275,0.11524490,0.00000000
-4.75137569,3.06290322,0.01358043,2.19164540,1.13160014,1.08756359,0.12261651,0.00000000
-4.74537269,3.12135149,0.01368759,2.23006009,1.11457975,1.09986481,0.13093976,0.00000000
-4.73936968,3.18952182,0.01390310,2.27426998,1.10327653,1.11380493,0.14016366,0.00000000
-4.73336668,3.26609722,0.01421853,2.32336337,1.09752392,1.12897647,0.15021397,0.00000000
-4.72736368,3.34960196,0.01462322,2.37635256,1.09704732,1.14498071,0.16099370,0.00000000
-4.72136068,3.43844425,0.01510445,2.43220457,1.10148217,1.16144206,0.17238436,0.00000000
-4.71535768,3.53096248,0.01564777,2.48987305,1.11039431,1.17802155,0.18424793,0.00000000
-4.70935468,3.62547347,0.01623730,2.54833057,1.12330185,1.19442894,0.19642961,0.00000000
-4.70335168,3.72032154,0.01685612,2.60660034,1.13969769,1.21043309,0.20876122,0.00000000
-4.69734867,3.81392690,0.01748671,2.66378627,1.15907184,1.22587020,0.22106528,0.00000000
-4.69134567,3.90483176,0.01811138,2.71910041,1.18093276,1.24064959,0.23315955,0.00000000
-4.68534267,3.99174262,0.01871280,2.77188668,1.20482685,1.25475669,0.24486205,0.00000000
-4.67933967,4.07356708,0.01927441,2.82164004,1.23035529,1.26825316,0.25599617,0.00000000
-4.67333667,4.14944392,0.01978097,2.86802012,1.25718766,1.28127390,0.26639586,0.00000000
-4.66733367,4.21876482,0.02021893,2.91085871,1.28507168,1.29402100,0.27591067,0.00000000
-4.66133067,4.28118691,0.02057682,2.95016047,1.31383869,1.30675466,0.28441031,0.00000000
-4.65532766,4.33663519,0.02084562,2.98609672,1.34340456,1.31978136,0.29178874,0.00000000
-4.64932466,4.38529453,0.02101897,3.01899213,1.37376599,1.33343952,0.29796736,0.00000000
-4.64332166,4.42759125,0.02109333,3.04930479,1.40499240,1.34808310,0.30289741,0.00000000
-4.63731866,4.46416482,0.02106806,3.07760010,1.43721367,1.36406374,0.30656127,0.00000000
-4.63131566,4.49583068,0.02094538,3.10451964,1.47060432,1.38171210,0.30897270,0.00000000
-4.62531266,4.52353572,0.02073027,3.13074608,1.50536500,1.40131909,0.31017593,0.00000000
-4.61930965,4.54830825,0.02043023,3.15696582,1.54170206,1.42311781,0.31024380,0.00000000
-4.61330665,4.57120490,0.02005503,3.18383095,1.57980642,1.44726714,0.30927475,0.00000000
-4.60730365,4.59325683,0.01961632,3.21192252,1.61983284,1.47383766,0.30738916,0.00000000
-4.60130065,4.61541808,0.01912728,3.24171688,1.66188073,1.50280075,0.30472484,0.00000000
-4.59529765,4.63851856,0.01860214,3.27355703,1.70597772,1.53402163,0.30143222,0.00000000
-4.58929465,4.66322440,0.01805579,3.30763056,1.75206702,1.56725672,0.29766920,0.00000000
-4.58329165,4.69000762,0.01750331,3.34395561,1.79999929,1.60215587,0.29359601,0.00000000
-4.57728864,4.71912702,0.01695961,3.38237577,1.84953000,1.63826954,0.28937033,0.00000000
-4.57128564,4.75062145,0.01643902,3.42256463,1.90032226,1.67506094,0.28514276,0.00000000
-4.56528264,4.78431593,0.01595499,3.46403994,1.95195560,1.71192282,0.28105295,0.00000000
-4.55927964,4.81984054,0.01551984,3.50618706,2.00394007,1.74819833,0.27722640,0.00000000
-4.55327664,4.85666109,0.01514458,3.54829061,2.05573552,1.78320542,0.27377213,0.00000000
-4.54727364,4.89412011,0.01483876,3.58957303,2.10677483,1.81626350,0.27078116,0.00000000
-4.54127064,4.93148592,0.01461043,3.62923820,2.15649026,1.84672163,0.26832590,0.00000000
-4.53526763,4.96800712,0.01446613,3.66651777,2.20434147,1.87398670,0.26646032,0.00000000
-4.52926463,5.00296949,0.01441098,3.70071815,2.24984378,1.89755058,0.26522079,0.00000000
-4.52326163,5.03575199,0.01444869,3.73126528,2.29259519,1.91701480,0.26462758,0.00000000
-4.51725863,5.06587874,0.01458175,3.75774512,2.33230061,1.93211166,0.26468671,0.00000000
-4.51125563,5.09306380,0.01481155,3.77993727,2.36879198,1.94272068,0.26539210,0.00000000
-4.50525263,5.11724604,0.01513848,3.79783999,2.40204296,1.94887940,0.26672777,0.00000000
-4.49924962,5.13861185,0.01556207,3.81168487,2.43217731,1.95078803,0.26867003,0.00000000
-4.49324662,5.15760413,0.01608111,3.82194015,2.45947025,1.94880740,0.27118937,0.00000000
-4.48724362,5.17491660,0.01669373,3.82930224,2.48434252,1.94345016,0.27425208,0.00000000
-4.48124062,5.19147343,0.01739739,3.83467531,2.50734712,1.93536542,0.27782142,0.00000000
-4.47523762,5.20839476,0.01818894,3.83913988,2.52914921,1.92531729,0.28185840,0.00000000
-4.46923462,5.22694965,0.01906458,3.84391142,2.55049994,1.91415809,0.28632202,0.00000000
-4.46323162,5.24849872,0.02001978,3.85029089,2.57220525,1.90279724,0.29116919,0.00000000
-4.45722861,5.27442894,0.02104918,3.85960919,2.59509104,1.89216701,0.29635423,0.00000000
-4.45122561,5.30608400,0.02214652,3.87316823,2.61996620,1.88318658,0.30182826,0.00000000
-4.44522261,5.34469358,0.02330451,3.89218110,2.64758519,1.87672572,0.30753831,0.00000000
-4.43921961,5.39130501,0.02451472,3.91771417,2.67861188,1.87356970,0.31342667,0.00000000
-4.43321661,5.44672081,0.02576748,3.95063373,2.71358621,1.87438678,0.31943017,0.00000000
-4.42721361,5.51144504,0.02705186,3.99155966,2.75289526,1.87969970,0.32547996,0.00000000
-4.42121061,5.58564142,0.02835561,4.04082818,2.79674996,1.88986228,0.33150148,0.00000000
-4.41520760,5.66910498,0.02966523,4.09846540,2.84516850,1.90504209,0.33741500,0.00000000
-4.40920460,5.76124886,0.03096608,4.16417283,2.89796712,1.92521000,0.34313659,0.00000000
-4.40320160,5.86110671,0.03224252,4.23732546,2.95475871,1.95013689,0.34857953,0.00000000
-4.39719860,5.96735077,0.03347817,4.31698250,3.01495922,1.97939779,0.35365623,0.00000000
-4.39119560,6.07832452,0.03465618,4.40191017,3.07780144,2.01238314,0.35828040,0.00000000
-4.38519260,6.19208850,0.03575963,4.49061560,3.14235581,2.04831678,0.36236959,0.00000000
-4.37918959,6.30647713,0.03677192,4.58139016,3.20755699,2.08627994,0.36584767,0.00000000
-4.37318659,6.41916394,0.03767718,4.67236062,3.27223539,2.12524020,0.36864745,0.00000000
-4.36718359,6.52773236,0.03846078,4.76154563,3.33515212,2.16408429,0.37071302,0.00000000
-4.36118059,6.62974906,0.03910977,4.84691554,3.39503621,2.20165342,0.37200179,0.00000000
-4.35517759,6.72283695,0.03961334,4.92645305,3.45062257,2.23677990,0.37248614,0.00000000
-4.34917459,6.80474490,0.03996319,4.99821245,3.50068936,2.26832347,0.37215455,0.00000000
-4.34317159,6.87341184,0.04015391,5.06037541,3.54409354,2.29520626,0.37101211,0.00000000
-4.33716858,6.92702315,0.04018330,5.11130144,3.57980355,2.31644494,0.36908047,0.00000000
-4.33116558,6.96405767,0.04005248,5.14957151,3.60692801,2.33117922,0.36639723,0.00000000
-4.32516258,6.98332430,0.03976606,5.17402383,3.62473988,2.33869567,0.36301470,0.00000000
-4.31915958,6.98398766,0.03933212,5.18378082,3.63269541,2.33844628,0.35899832,0.00000000
-4.31315658,6.96558261,0.03876210,5.17826709,3.63044769,2.33006130,0.35442460,0.00000000
-4.30715358,6.92801813,0.03807059,5.15721834,3.61785443,2.31335631,0.34937887,0.00000000
