energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.54977489,0.69540400,0.00159372,0.00320940,0.03671073,0.12371088,0.05774501,0.46837232,0.20295908,0.00000000
-5.54377189,0.74106959,0.00175587,0.00355749,0.03904505,0.13257252,0.06111746,0.49901497,0.21394942,0.00000000
-5.53776888,0.78722643,0.00192069,0.00391933,0.04153973,0.14136401,0.06472038,0.52998276,0.22509694,0.00000000
-5.53176588,0.83324336,0.00208597,0.00429243,0.04415787,0.14995499,0.06849749,0.56087591,0.23621567,0.00000000
-5.52576288,0.87847083,0.00224929,0.00467413,0.04685982,0.15820976,0.07238929,0.59128667,0.24711429,0.00000000
-5.51975988,0.92226094,0.00240810,0.00506174,0.04960455,0.16599061,0.07633532,0.62081265,0.25760200,0.00000000
-5.51375688,0.96398857,0.00255976,0.00545264,0.05235107,0.17316157,0.08027641,0.64907066,0.26749455,0.00000000
-5.50775388,1.00307270,0.00270162,0.00584438,0.05505993,0.17959225,0.08415690,0.67571055,0.27662035,0.00000000
-5.50175088,1.03899710,0.00283109,0.00623482,0.05769460,0.18516180,0.08792689,0.70042847,0.28482629,0.00000000
-5.49574787,1.07132945,0.00294573,0.00662225,0.06022289,0.18976270,0.09154409,0.72297892,0.29198309,0.00000000
-5.48974487,1.09973789,0.00304334,0.00700540,0.06261806,0.19330428,0.09497555,0.74318489,0.29798990,0.00000000
-5.48374187,1.12400406,0.00312200,0.00738360,0.06485982,0.19571585,0.09819888,0.76094559,0.30277802,0.00000000
-5.47773887,1.14403200,0.00318018,0.00775669,0.06693503,0.19694917,0.10120300,0.77624115,0.30631337,0.00000000
-5.47173587,1.15985208,0.00321674,0.00812511,0.06883797,0.19698028,0.10398838,0.78913399,0.30859776,0.00000000
-5.46573287,1.17161967,0.00323102,0.00848977,0.07057042,0.19581046,0.10656668,0.79976653,0.30966874,0.00000000
-5.45972986,1.17960837,0.00322284,0.00885199,0.07214120,0.19346636,0.10895980,0.80835517,0.30959793,0.00000000
-5.45372686,1.18419784,0.00319249,0.00921334,0.07356549,0.18999922,0.11119838,0.81518070,0.30848808,0.00000000
-5.44772386,1.18585668,0.00314075,0.00957551,0.07486369,0.18548322,0.11331982,0.82057542,0.30646869,0.00000000
-5.44172086,1.18512100,0.00306883,0.00994008,0.07606008,0.18001305,0.11536580,0.82490738,0.30369058,0.00000000
-5.43571786,1.18256962,0.00297837,0.01030833,0.07718117,0.17370080,0.11737960,0.82856256,0.30031947,0.00000000
-5.42971486,1.17879704,0.00287131,0.01068103,0.07825396,0.16667218,0.11940317,0.83192575,0.29652896,0.00000000
-5.42371186,1.17438543,0.00274989,0.01105826,0.07930414,0.15906255,0.12147419,0.83536089,0.29249317,0.00000000
-5.41770885,1.16987698,0.00261655,0.01143919,0.08035428,0.15101251,0.12362330,0.83919210,0.28837944,0.00000000
-5.41170585,1.16574806,0.00247382,0.01182201,0.08142220,0.14266367,0.12587162,0.84368615,0.28434127,0.00000000
-5.40570285,1.16238643,0.00232430,0.01220378,0.08251957,0.13415439,0.12822862,0.84903734,0.28051206,0.00000000
-5.39969985,1.16007263,0.00217052,0.01258046,0.08365081,0.12561603,0.13069067,0.85535566,0.27699976,0.00000000
-5.39369685,1.15896650,0.00201492,0.01294690,0.08481233,0.11716954,0.13324015,0.86265868,0.27388270,0.00000000
-5.38769385,1.15909956,0.00185977,0.01329697,0.08599226,0.10892266,0.13584530,0.87086789,0.27120684,0.00000000
-5.38169085,1.16037350,0.00170711,0.01362371,0.08717060,0.10096784,0.13846080,0.87980945,0.26898454,0.00000000
-5.37568784,1.16256492,0.00155873,0.01391955,0.08831975,0.09338082,0.14102907,0.88921956,0.26719481,0.00000000
-5.36968484,1.16533597,0.00141613,0.01417660,0.08940553,0.08621997,0.14348221,0.89875406,0.26578511,0.00000000
-5.36368184,1.16825042,0.00128052,0.01438695,0.09038854,0.07952628,0.14574457,0.90800188,0.26467444,0.00000000
-5.35767884,1.17079412,0.00115283,0.01454298,0.09122577,0.07332405,0.14773566,0.91650172,0.26375775,0.00000000
-5.35167584,1.17239907,0.00103368,0.01463772,0.09187254,0.06762203,0.14937344,0.92376103,0.26291121,0.00000000
-5.34567284,1.17246956,0.00092344,0.01466513,0.09228436,0.06241515,0.15057775,0.92927658,0.26199823,0.00000000
-5.33966983,1.17040940,0.00082225,0.01462042,0.09241904,0.05768643,0.15127364,0.93255545,0.26087591,0.00000000
-5.33366683,1.16564878,0.00073003,0.01450028,0.09223852,0.05340927,0.15139457,0.93313558,0.25940153,0.00000000
-5.32766383,1.15766949,0.00064652,0.01430305,0.09171062,0.04954970,0.15088528,0.93060496,0.25743888,0.00000000
-5.32166083,1.14602750,0.00057136,0.01402884,0.09081055,0.04606873,0.14970412,0.92461853,0.25486412,0.00000000
-5.31565783,1.13037194,0.00050404,0.01367959,0.08952207,0.04292456,0.14782488,0.91491220,0.25157095,0.00000000
-5.30965483,1.11045967,0.00044402,0.01325900,0.08783829,0.04007458,0.14523794,0.90131341,0.24747483,0.00000000
-5.30365183,1.08616507,0.00039071,0.01277248,0.08576209,0.03747722,0.14195074,0.88374784,0.24251619,0.00000000
-5.29764882,1.05748477,0.00034350,0.01222694,0.08330616,0.03509342,0.13798763,0.86224216,0.23666251,0.00000000
-5.29164582,1.02453746,0.00030181,0.01163062,0.08049269,0.03288788,0.13338903,0.83692293,0.22990922,0.00000000
-5.28564282,0.98755891,0.00026506,0.01099277,0.07735265,0.03082995,0.12821001,0.80801167,0.22227949,0.00000000
-5.27963982,0.94689286,0.00023272,0.01032345,0.07392490,0.02889426,0.12251846,0.77581681,0.21382295,0.00000000
-5.27363682,0.90297830,0.00020433,0.00963318,0.07025498,0.02706104,0.11639283,0.74072268,0.20461350,0.00000000
-5.26763382,0.85633402,0.00017946,0.00893270,0.06639379,0.02531626,0.10991961,0.70317646,0.19474633,0.00000000
-5.26163082,0.80754128,0.00015775,0.00823267,0.06239621,0.02365154,0.10319075,0.66367365,0.18433433,0.00000000
-5.25562781,0.75722551,0.00013891,0.00754347,0.05831971,0.02206390,0.09630101,0.62274274,0.17350420,0.00000000
-5.24962481,0.70603787,0.00012269,0.00687503,0.05422302,0.02055548,0.08934550,0.58092988,0.16239228,0.00000000
-5.24362181,0.65463758,0.00010892,0.00623663,0.05016490,0.01913306,0.08241737,0.53878408,0.15114038,0.00000000
-5.23761881,0.60367556,0.00009746,0.00563691,0.04620312,0.01780772,0.07560583,0.49684364,0.13989191,0.00000000
-5.23161581,0.55378018,0.00008826,0.00508375,0.04239367,0.01659440,0.06899453,0.45562414,0.12878820,0.00000000
-5.22561281,0.50554540,0.00008129,0.00458437,0.03879011,0.01551155,0.06266033,0.41560844,0.11796538,0.00000000
-5.21960980,0.45952151,0.00007660,0.00414534,0.03544320,0.01458079,0.05667248,0.37723892,0.10755177,0.00000000
-5.21360680,0.41620874,0.00007426,0.00377268,0.03240077,0.01382663,0.05109218,0.34091190,0.09766584,0.00000000
-5.20760380,0.37605350,0.00007442,0.00347205,0.02970774,0.01327626,0.04597255,0.30697444,0.08841487,0.00000000
-5.20160080,0.33944710,0.00007726,0.00324881,0.02740624,0.01295938,0.04135886,0.27572314,0.07989410,0.00000000
-5.19559780,0.30672664,0.00008301,0.00310819,0.02553598,0.01290794,0.03728906,0.24740488,0.07218644,0.00000000
-5.18959480,0.27817756,0.00009195,0.00305544,0.02413446,0.01315602,0.03379450,0.22221898,0.06536271,0.00000000
-5.18359180,0.25403741,0.00010439,0.00309589,0.02323736,0.01373951,0.03090071,0.20032066,0.05948212,0.00000000
-5.17758879,0.23450026,0.00012069,0.00323503,0.02287874,0.01469582,0.02862829,0.18182511,0.05459309,0.00000000
-5.17158579,0.21972125,0.00014125,0.00347856,0.02309110,0.01606336,0.02699370,0.16681199,0.05073420,0.00000000
-5.16558279,0.20982083,0.00016646,0.00383231,0.02390538,0.01788101,0.02601004,0.15532985,0.04793508,0.00000000
-5.15957979,0.20488814,0.00019677,0.00430217,0.02535063,0.02018730,0.02568755,0.14740015,0.04621737,0.00000000
-5.15357679,0.20498339,0.00023259,0.00489398,0.02745350,0.02301952,0.02603411,0.14302069,0.04559541,0.00000000
-5.14757379,0.21013886,0.00027434,0.00561328,0.03023752,0.02641256,0.02705539,0.14216810,0.04607679,0.00000000
-5.14157079,0.22035851,0.00032241,0.00646513,0.03372214,0.03039775,0.02875492,0.14479943,0.04766263,0.00000000
-5.13556778,0.23561638,0.00037714,0.00745379,0.03792159,0.03500143,0.03113394,0.15085275,0.05034770,0.00000000
-5.12956478,0.25585374,0.00043880,0.00858247,0.04284365,0.04024360,0.03419115,0.16024685,0.05412019,0.00000000
-5.12356178,0.28097557,0.00050761,0.00985302,0.04848833,0.04613651,0.03792236,0.17288029,0.05896153,0.00000000
-5.11755878,0.31084660,0.00058365,0.01126569,0.05484667,0.05268336,0.04232018,0.18862985,0.06484598,0.00000000
-5.11155578,0.34528764,0.00066690,0.01281891,0.06189964,0.05987724,0.04737373,0.20734894,0.07174035,0.00000000
-5.10555278,0.38407253,0.00075721,0.01450914,0.06961732,0.06770028,0.05306860,0.22886610,0.07960382,0.00000000
-5.09954977,0.42692650,0.00085431,0.01633085,0.07795847,0.07612321,0.05938694,0.25298403,0.08838805,0.00000000
-5.09354677,0.47352633,0.00095777,0.01827657,0.08687051,0.08510543,0.06630790,0.27947945,0.09803760,0.00000000
-5.08754377,0.52350276,0.00106700,0.02033711,0.09629016,0.09459549,0.07380842,0.30810410,0.10849078,0.00000000
-5.08154077,0.57644563,0.00118131,0.02250188,0.10614461,0.10453225,0.08186442,0.33858705,0.11968108,0.00000000
-5.07553777,0.63191157,0.00129986,0.02475944,0.11635336,0.11484654,0.09045231,0.37063845,0.13153893,0.00000000
-5.06953477,0.68943462,0.00142171,0.02709807,0.12683065,0.12546341,0.09955093,0.40395474,0.14399412,0.00000000
-5.06353177,0.74853908,0.00154582,0.02950657,0.13748858,0.13630482,0.10914371,0.43822522,0.15697847,0.00000000
-5.05752876,0.80875446,0.00167111,0.03197511,0.14824057,0.14729275,0.11922102,0.47313965,0.17042884,0.00000000
-5.05152576,0.86963166,0.00179645,0.03449614,0.15900527,0.15835250,0.12978265,0.50839665,0.18429028,0.00000000
-5.04552276,0.93075956,0.00192072,0.03706532,0.16971062,0.16941611,0.14084007,0.54371234,0.19851906,0.00000000
-5.03951976,0.99178105,0.00204284,0.03968245,0.18029783,0.18042553,0.15241847,0.57882880,0.21308540,0.00000000
-5.03351676,1.05240741,0.00216175,0.04235224,0.19072514,0.19133559,0.16455835,0.61352171,0.22797567,0.00000000
-5.02751376,1.11243007,0.00227652,0.04508500,0.20097110,0.20211629,0.17731638,0.64760665,0.24319380,0.00000000
-5.02151076,1.17172858,0.00238628,0.04789705,0.21103709,0.21275437,0.19076546,0.68094350,0.25876176,0.00000000
-5.01550775,1.23027417,0.00249031,0.05081094,0.22094887,0.22325398,0.20499382,0.71343870,0.27471886,0.00000000
-5.00950475,1.28812813,0.00258798,0.05385527,0.23075706,0.23363635,0.22010301,0.74504475,0.29111981,0.00000000
-5.00350175,1.34543474,0.00267881,0.05706423,0.24053636,0.24393824,0.23620477,0.77575711,0.30803150,0.00000000
-4.99749875,1.40240873,0.00276241,0.06047677,0.25038336,0.25420945,0.25341674,0.80560839,0.32552859,0.00000000
-4.99149575,1.45931765,0.00283850,0.06413537,0.26041313,0.26450917,0.27185713,0.83466008,0.34368788,0.00000000
-4.98549275,1.51645971,0.00290687,0.06808445,0.27075444,0.27490153,0.29163851,0.86299217,0.36258191,0.00000000
-4.97948974,1.57413838,0.00296736,0.07236857,0.28154386,0.28545045,0.31286087,0.89069135,0.38227189,0.00000000
-4.97348674,1.63263465,0.00301985,0.07703024,0.29291893,0.29621408,0.33560421,0.91783832,0.40280039,0.00000000
-4.96748374,1.69217887,0.00306422,0.08210764,0.30501067,0.30723909,0.35992109,0.94449515,0.42418421,0.00000000
-4.96148074,1.75292344,0.00310034,0.08763225,0.31793576,0.31855528,0.38582937,0.97069340,0.44640782,0.00000000
-4.95547774,1.81491824,0.00312804,0.09362645,0.33178864,0.33017064,0.41330562,0.99642386,0.46941781,0.00000000
-4.94947474,1.87809022,0.00314711,0.10010130,0.34663412,0.34206739,0.44227953,1.02162863,0.49311878,0.00000000
-4.94347174,1.94222852,0.00315730,0.10705455,0.36250067,0.35419908,0.47262960,1.04619609,0.51737090,0.00000000
-4.93746873,2.00697629,0.00315831,0.11446900,0.37937489,0.36648916,0.50418063,1.06995927,0.54198955,0.00000000
-4.93146573,2.07182999,0.00314983,0.12231131,0.39719739,0.37883102,0.53670305,1.09269783,0.56674707,0.00000000
-4.92546273,2.13614634,0.00313153,0.13053139,0.41586044,0.39108969,0.56991442,1.11414356,0.59137674,0.00000000
-4.91945973,2.19915702,0.00310311,0.13906235,0.43520756,0.40310505,0.60348309,1.13398940,0.61557890,0.00000000
-4.91345673,2.25999054,0.00306430,0.14782114,0.45503505,0.41469660,0.63703409,1.15190124,0.63902901,0.00000000
-4.90745373,2.31770036,0.00301494,0.15670988,0.47509577,0.42566942,0.67015706,1.16753221,0.66138731,0.00000000
-4.90145073,2.37129800,0.00295495,0.16561774,0.49510475,0.43582114,0.70241608,1.18053845,0.68230977,0.00000000
-4.89544772,2.41978952,0.00288441,0.17442355,0.51474677,0.44494962,0.73336106,1.19059563,0.70145973,0.00000000
-4.88944472,2.46221378,0.00280356,0.18299884,0.53368543,0.45286085,0.76254015,1.19741525,0.71851978,0.00000000
-4.88344172,2.49768049,0.00271280,0.19121134,0.55157354,0.45937683,0.78951302,1.20075991,0.73320331,0.00000000
-4.87743872,2.52540628,0.00261275,0.19892877,0.56806429,0.46434288,0.81386410,1.20045659,0.74526513,0.00000000
-4.87143572,2.54474707,0.00250418,0.20602273,0.58282280,0.46763420,0.83521553,1.19640739,0.75451069,0.00000000
-4.86543272,2.55522528,0.00238808,0.21237263,0.59553764,0.46916120,0.85323913,1.18859707,0.76080352,0.00000000
-4.85942971,2.55655052,0.00226556,0.21786944,0.60593172,0.46887348,0.86766695,1.17709708,0.76407036,0.00000000
-4.85342671,2.54863305,0.00213788,0.22241903,0.61377206,0.46676226,0.87829983,1.16206585,0.76430393,0.00000000
-4.84742371,2.53158933,0.00200641,0.22594519,0.61887823,0.46286114,0.88501373,1.14374552,0.76156309,0.00000000
-4.84142071,2.50573971,0.00187258,0.22839189,0.62112883,0.45724524,0.88776342,1.12245520,0.75597044,0.00000000
-4.83541771,2.47159855,0.00173784,0.22972500,0.62046597,0.45002880,0.88658345,1.09858129,0.74770744,0.00000000
-4.82941471,2.42985731,0.00160366,0.22993320,0.61689738,0.44136141,0.88158636,1.07256537,0.73700741,0.00000000
-4.82341171,2.38136186,0.00147143,0.22902811,0.61049634,0.43142311,0.87295814,1.04489038,0.72414663,0.00000000
-4.81740870,2.32708503,0.00134248,0.22704374,0.60139919,0.42041868,0.86095125,1.01606582,0.70943402,0.00000000
-4.81140570,2.26809611,0.00121803,0.22403515,0.58980089,0.40857137,0.84587557,0.98661276,0.69320001,0.00000000
-4.80540270,2.20552865,0.00109916,0.22007653,0.57594866,0.39611645,0.82808759,0.95704937,0.67578490,0.00000000
-4.79939970,2.14054832,0.00098684,0.21525877,0.56013416,0.38329495,0.80797848,0.92787774,0.65752750,0.00000000
-4.79339670,2.07432226,0.00088185,0.20968659,0.54268465,0.37034780,0.78596153,0.89957256,0.63875442,0.00000000
-4.78739370,2.00799130,0.00078483,0.20347543,0.52395347,0.35751071,0.76245962,0.87257204,0.61977051,0.00000000
-4.78139070,1.94264623,0.00069629,0.19674820,0.50431041,0.34500995,0.73789318,0.84727156,0.60085088,0.00000000
-4.77538769,1.87930886,0.00061659,0.18963209,0.48413232,0.33305914,0.71266920,0.82402003,0.58223484,0.00000000
-4.76938469,1.81891853,0.00054597,0.18225544,0.46379442,0.32185725,0.68717186,0.80311907,0.56412183,0.00000000
-4.76338169,1.76232416,0.00048459,0.17474492,0.44366256,0.31158759,0.66175485,0.78482473,0.54666970,0.00000000
-4.75737869,1.71028169,0.00043252,0.16722291,0.42408677,0.30241791,0.63673589,0.76935146,0.52999498,0.00000000
-4.75137569,1.66345642,0.00038979,0.15980544,0.40539611,0.29450126,0.61239334,0.75687784,0.51417534,0.00000000
-4.74537269,1.62242935,0.00035640,0.15260032,0.38789501,0.28797768,0.58896507,0.74755355,0.49925379,0.00000000
-4.73936968,1.58770670,0.00033233,0.14570582,0.37186091,0.28297614,0.56664922,0.74150685,0.48524439,0.00000000
-4.73336668,1.55973122,0.00031759,0.13920967,0.35754316,0.27961675,0.54560685,0.73885199,0.47213904,0.00000000
-4.72736368,1.53889410,0.00031221,0.13318848,0.34516294,0.27801287,0.52596589,0.73969586,0.45991497,0.00000000
-4.72136068,1.52554630,0.00031626,0.12770733,0.33491390,0.27827278,0.50782623,0.74414331,0.44854244,0.00000000
-4.71535768,1.52000803,0.00032986,0.12281980,0.32696329,0.28050087,0.49126539,0.75230066,0.43799221,0.00000000
-4.70935468,1.52257552,0.00035318,0.11856803,0.32145328,0.28479801,0.47634432,0.76427698,0.42824235,0.00000000
-4.70335168,1.53352425,0.00038644,0.11498305,0.31850221,0.29126106,0.46311305,0.78018302,0.41928405,0.00000000
-4.69734867,1.55310834,0.00042990,0.11208516,0.31820547,0.29998152,0.45161569,0.80012769,0.41112614,0.00000000
-4.69134567,1.58155587,0.00048385,0.10988438,0.32063602,0.31104319,0.44189459,0.82421226,0.40379799,0.00000000
-4.68534267,1.61906050,0.00054860,0.10838101,0.32584427,0.32451917,0.43399335,0.85252260,0.39735090,0.00000000
-4.67933967,1.66576975,0.00062447,0.10756622,0.33385745,0.34046809,0.42795868,0.88511995,0.39185769,0.00000000
-4.67333667,1.72177104,0.00071175,0.10742263,0.34467842,0.35893008,0.42384095,0.92203079,0.38741074,0.00000000
-4.66733367,1.78707618,0.00081070,0.10792506,0.35828411,0.37992242,0.42169353,0.96323654,0.38411850,0.00000000
-4.66133067,1.86160582,0.00092152,0.10904124,0.37462371,0.40343544,0.42157103,1.00866378,0.38210079,0.00000000
-4.65532766,1.94517477,0.00104434,0.11073265,0.39361689,0.42942872,0.42352657,1.05817578,0.38148311,0.00000000
-4.64932466,2.03747957,0.00117919,0.11295546,0.41515217,0.45782797,0.42760837,1.11156598,0.38239020,0.00000000
-4.64332166,2.13808922,0.00132599,0.11566145,0.43908575,0.48852279,0.43385576,1.16855393,0.38493932,0.00000000
