energy_ev,total_up,Ga_p_up,Ga_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.27363682,4.47949670,0.53368338,0.00000000,1.11921197,3.62500245,0.12209869,0.00000000
-5.26763382,4.45931060,0.54290953,0.00000000,1.09516073,3.60275618,0.12516403,0.00000000
-5.26163082,4.43435690,0.55274392,0.00000000,1.06929474,3.57610961,0.12836806,0.00000000
-5.25562781,4.40633301,0.56332859,0.00000000,1.04211616,3.54649108,0.13176724,0.00000000
-5.24962481,4.37691481,0.57478036,0.00000000,1.01412291,3.51532187,0.13541292,0.00000000
-5.24362181,4.34768437,0.58718163,0.00000000,0.98579315,3.48395737,0.13934794,0.00000000
-5.23761881,4.32005936,0.60057190,0.00000000,0.95757067,3.45362924,0.14360328,0.00000000
-5.23161581,4.29522755,0.61494056,0.00000000,0.92985167,3.42539144,0.14819510,0.00000000
-5.22561281,4.27408934,0.63022130,0.00000000,0.90297351,3.40007231,0.15312222,0.00000000
-5.21960980,4.25721157,0.64628863,0.00000000,0.87720587,3.37823553,0.15836422,0.00000000
-5.21360680,4.24479487,0.66295682,0.00000000,0.85274465,3.36015157,0.16388038,0.00000000
-5.20760380,4.23665683,0.67998156,0.00000000,0.82970894,3.34578178,0.16960949,0.00000000
-5.20160080,4.23223212,0.69706436,0.00000000,0.80814102,3.33477585,0.17547063,0.00000000
-5.19559780,4.23059027,0.71385975,0.00000000,0.78800962,3.32648342,0.18136491,0.00000000
-5.18959480,4.23047067,0.72998509,0.00000000,0.76921605,3.31997962,0.18717817,0.00000000
-5.18359180,4.23033372,0.74503276,0.00000000,0.75160316,3.31410363,0.19278456,0.00000000
-5.17758879,4.22842607,0.75858417,0.00000000,0.73496652,3.30750884,0.19805087,0.00000000
-5.17158579,4.22285722,0.77022513,0.00000000,0.71906746,3.29872240,0.20284138,0.00000000
-5.16558279,4.21168402,0.77956198,0.00000000,0.70364741,3.28621157,0.20702309,0.00000000
-5.15957979,4.19299928,0.78623764,0.00000000,0.68844271,3.26845376,0.21047111,0.00000000
-5.15357679,4.16502022,0.78994702,0.00000000,0.67319945,3.24400705,0.21307385,0.00000000
-5.14757379,4.12617276,0.79045087,0.00000000,0.65768752,3.21157775,0.21473786,0.00000000
-5.14157079,4.07516741,0.78758765,0.00000000,0.64171333,3.17008193,0.21539211,0.00000000
-5.13556778,4.01106342,0.78128263,0.00000000,0.62513052,3.11869789,0.21499134,0.00000000
-5.12956478,3.93331788,0.77155385,0.00000000,0.60784839,3.05690715,0.21351854,0.00000000
-5.12356178,3.84181774,0.75851462,0.00000000,0.58983747,2.98452214,0.21098624,0.00000000
-5.11755878,3.73689327,0.74237237,0.00000000,0.57113214,2.90169932,0.20743666,0.00000000
-5.11155578,3.61931248,0.72342388,0.00000000,0.55183026,2.80893740,0.20294065,0.00000000
-5.10555278,3.49025707,0.70204706,0.00000000,0.53208969,2.70706091,0.19759550,0.00000000
-5.09954977,3.35128119,0.67868957,0.00000000,0.51212209,2.59719024,0.19152170,0.00000000
-5.09354677,3.20425537,0.65385485,0.00000000,0.49218423,2.48069967,0.18485883,0.00000000
-5.08754377,3.05129829,0.62808597,0.00000000,0.47256725,2.35916590,0.17776073,0.00000000
-5.08154077,2.89469997,0.60194816,0.00000000,0.45358439,2.23430936,0.17039015,0.00000000
-5.07553777,2.73683979,0.57601058,0.00000000,0.43555775,2.10793145,0.16291322,0.00000000
-5.06953477,2.58010329,0.55082819,0.00000000,0.41880471,1.98185043,0.15549384,0.00000000
-5.06353177,2.42680124,0.52692428,0.00000000,0.40362459,1.85783900,0.14828832,0.00000000
-5.05752876,2.27909452,0.50477447,0.00000000,0.39028616,1.73756611,0.14144040,0.00000000
-5.05152576,2.13892761,0.48479268,0.00000000,0.37901647,1.62254529,0.13507695,0.00000000
-5.04552276,2.00797311,0.46731958,0.00000000,0.36999152,1.51409145,0.12930438,0.00000000
-5.03951976,1.88758918,0.45261387,0.00000000,0.36332913,1.41328748,0.12420599,0.00000000
-5.03351676,1.77879076,0.44084674,0.00000000,0.35908422,1.32096144,0.11984016,0.00000000
-5.02751376,1.68223527,0.43209939,0.00000000,0.35724675,1.23767472,0.11623967,0.00000000
-5.02151076,1.59822223,0.42636392,0.00000000,0.35774232,1.16372095,0.11341183,0.00000000
-5.01550775,1.52670633,0.42354715,0.00000000,0.36043534,1.09913486,0.11133963,0.00000000
-5.00950475,1.46732228,0.42347739,0.00000000,0.36513462,1.04371035,0.10998367,0.00000000
-5.00350175,1.41941998,0.42591362,0.00000000,0.37160121,0.99702607,0.10928481,0.00000000
-4.99749875,1.38210788,0.43055682,0.00000000,0.37955797,0.95847718,0.10916738,0.00000000
-4.99149575,1.35430226,0.43706290,0.00000000,0.38870062,0.92731155,0.10954282,0.00000000
-4.98549275,1.33478031,0.44505674,0.00000000,0.39870972,0.90266855,0.11031362,0.00000000
-4.97948974,1.32223461,0.45414691,0.00000000,0.40926317,0.88361891,0.11137729,0.00000000
-4.97348674,1.31532702,0.46394042,0.00000000,0.42004872,0.86920388,0.11263030,0.00000000
-4.96748374,1.31273993,0.47405713,0.00000000,0.43077605,0.85847248,0.11397190,0.00000000
-4.96148074,1.31322338,0.48414333,0.00000000,0.44118791,0.85051540,0.11530750,0.00000000
-4.95547774,1.31563655,0.49388407,0.00000000,0.45107015,0.84449477,0.11655171,0.00000000
-4.94947474,1.31898265,0.50301401,0.00000000,0.46026007,0.83966902,0.11763081,0.00000000
-4.94347174,1.32243660,0.51132636,0.00000000,0.46865312,0.83541228,0.11848471,0.00000000
-4.93746873,1.32536505,0.51867990,0.00000000,0.47620757,0.83122834,0.11906827,0.00000000
-4.93146573,1.32733876,0.52500380,0.00000000,0.48294726,0.82675897,0.11935206,0.00000000
-4.92546273,1.32813761,0.53030034,0.00000000,0.48896233,0.82178700,0.11932250,0.00000000
-4.91945973,1.32774860,0.53464535,0.00000000,0.49440800,0.81623448,0.11898151,0.00000000
-4.91345673,1.32635758,0.53818661,0.00000000,0.49950159,0.81015642,0.11834566,0.00000000
-4.90745373,1.32433543,0.54114014,0.00000000,0.50451781,0.80373087,0.11744488,0.00000000
-4.90145073,1.32221953,0.54378464,0.00000000,0.50978261,0.79724587,0.11632090,0.00000000
-4.89544772,1.32069146,0.54645406,0.00000000,0.51566574,0.79108402,0.11502541,0.00000000
-4.88944472,1.32055163,0.54952872,0.00000000,0.52257217,0.78570534,0.11361798,0.00000000
-4.88344172,1.32269184,0.55342489,0.00000000,0.53093259,0.78162909,0.11216403,0.00000000
-4.87743872,1.32806639,0.55858321,0.00000000,0.54119319,0.77941500,0.11073260,0.00000000
-4.87143572,1.33766248,0.56545611,0.00000000,0.55380482,0.77964461,0.10939427,0.00000000
-4.86543272,1.35247056,0.57449453,0.00000000,0.56921170,0.78290299,0.10821904,0.00000000
-4.85942971,1.37345519,0.58613408,0.00000000,0.58783996,0.78976133,0.10727445,0.00000000
-4.85342671,1.40152685,0.60078113,0.00000000,0.61008600,0.80076059,0.10662370,0.00000000
-4.84742371,1.43751543,0.61879908,0.00000000,0.63630507,0.81639671,0.10632403,0.00000000
-4.84142071,1.48214570,0.64049512,0.00000000,0.66680017,0.83710733,0.10642520,0.00000000
-4.83541771,1.53601538,0.66610807,0.00000000,0.70181167,0.86326040,0.10696828,0.00000000
-4.82941471,1.59957629,0.69579760,0.00000000,0.74150777,0.89514485,0.10798451,0.00000000
-4.82341171,1.67311900,0.72963526,0.00000000,0.78597636,0.93296327,0.10949452,0.00000000
-4.81740870,1.75676147,0.76759780,0.00000000,0.83521835,0.97682697,0.11150770,0.00000000
-4.81140570,1.85044202,0.80956310,0.00000000,0.88914303,1.02675317,0.11402188,0.00000000
-4.80540270,1.95391682,0.85530902,0.00000000,0.94756551,1.08266458,0.11702328,0.00000000
-4.79939970,2.06676206,0.90451532,0.00000000,1.01020664,1.14439102,0.12048674,0.00000000
-4.79339670,2.18838065,0.95676885,0.00000000,1.07669534,1.21167311,0.12437621,0.00000000
-4.78739370,2.31801322,1.01157172,0.00000000,1.14657356,1.28416763,0.12864556,0.00000000
-4.78139070,2.45475288,1.06835250,0.00000000,1.21930353,1.36145436,0.13323964,0.00000000
-4.77538769,2.59756316,1.12647989,0.00000000,1.29427730,1.44304383,0.13809559,0.00000000
-4.76938469,2.74529812,1.18527842,0.00000000,1.37082805,1.52838567,0.14314435,0.00000000
-4.76338169,2.89672400,1.24404569,0.00000000,1.44824281,1.61687707,0.14831232,0.00000000
-4.75737869,3.05054115,1.30207027,0.00000000,1.52577605,1.70787091,0.15352309,0.00000000
-4.75137569,3.20540562,1.35864971,0.00000000,1.60266372,1.80068332,0.15869934,0.00000000
-4.74537269,3.35994934,1.41310790,0.00000000,1.67813697,1.89460021,0.16376451,0.00000000
-4.73936968,3.51279860,1.46481111,0.00000000,1.75143538,1.98888302,0.16864459,0.00000000
-4.73336668,3.66259033,1.51318222,0.00000000,1.82181908,2.08277341,0.17326961,0.00000000
-4.72736368,3.80798612,1.55771262,0.00000000,1.88857962,2.17549741,0.17757505,0.00000000
-4.72136068,3.94768440,1.59797159,0.00000000,1.95104941,2.26626921,0.18150301,0.00000000
-4.71535768,4.08043102,1.63361306,0.00000000,2.00860978,2.35429527,0.18500311,0.00000000
-4.70935468,4.20502922,1.66437969,0.00000000,2.06069774,2.43877922,0.18803320,0.00000000
-4.70335168,4.32034951,1.69010458,0.00000000,2.10681177,2.51892815,0.19055982,0.00000000
-4.69734867,4.42534053,1.71071077,0.00000000,2.14651677,2.59396095,0.19255845,0.00000000
-4.69134567,4.51904130,1.72620904,0.00000000,2.17944866,2.66311876,0.19401364,0.00000000
-4.68534267,4.60059562,1.73669413,0.00000000,2.20531881,2.72567811,0.19491888,0.00000000
-4.67933967,4.66926844,1.74234004,0.00000000,2.22391845,2.78096628,0.19527648,0.00000000
-4.67333667,4.72446413,1.74339438,0.00000000,2.23512325,2.82837874,0.19509725,0.00000000
-4.66733367,4.76574596,1.74017222,0.00000000,2.23889781,2.86739785,0.19440020,0.00000000
-4.66133067,4.79285556,1.73304934,0.00000000,2.23530006,2.89761194,0.19321209,0.00000000
-4.65532766,4.80573105,1.72245498,0.00000000,2.22448485,2.91873352,0.19156695,0.00000000
-4.64932466,4.80452205,1.70886395,0.00000000,2.20670664,2.93061533,0.18950553,0.00000000
-4.64332166,4.78959998,1.69278788,0.00000000,2.18232021,2.93326294,0.18707461,0.00000000
-4.63731866,4.76156177,1.67476554,0.00000000,2.15177931,2.92684256,0.18432618,0.00000000
-4.63131566,4.72122561,1.65535195,0.00000000,2.11563221,2.91168296,0.18131651,0.00000000
-4.62531266,4.66961770,1.63510627,0.00000000,2.07451412,2.88827090,0.17810505,0.00000000
-4.61930965,4.60794960,1.61457845,0.00000000,2.02913593,2.85723956,0.17475308,0.00000000
-4.61330665,4.53758610,1.59429488,0.00000000,1.98026941,2.81935015,0.17132233,0.00000000
-4.60730365,4.46000478,1.57474333,0.00000000,1.92872902,2.77546712,0.16787339,0.00000000
-4.60130065,4.37674850,1.55635759,0.00000000,1.87535086,2.72652835,0.16446402,0.00000000
-4.59529765,4.28937314,1.53950271,0.00000000,1.82096947,2.67351131,0.16114744,0.00000000
-4.58929465,4.19939320,1.52446127,0.00000000,1.76639347,2.61739734,0.15797072,0.00000000
-4.58329165,4.10822803,1.51142177,0.00000000,1.71238114,2.55913578,0.15497320,0.00000000
-4.57728864,4.01715186,1.50046966,0.00000000,1.65961714,2.49961013,0.15218513,0.00000000
-4.57128564,3.92725053,1.49158208,0.00000000,1.60869167,2.43960798,0.14962669,0.00000000
-4.56528264,3.83938728,1.48462645,0.00000000,1.56008295,2.37979669,0.14730720,0.00000000
-4.55927964,3.75417986,1.47936376,0.00000000,1.51414432,2.32070586,0.14522489,0.00000000
-4.55327664,3.67199018,1.47545629,0.00000000,1.47109640,2.26271781,0.14336699,0.00000000
-4.54727364,3.59292698,1.47247992,0.00000000,1.43102490,2.20606626,0.14171039,0.00000000
-4.54127064,3.51686147,1.46994040,0.00000000,1.39388416,2.15084308,0.14022259,0.00000000
-4.53526763,3.44345461,1.46729312,0.00000000,1.35950627,2.09701261,0.13886319,0.00000000
-4.52926463,3.37219440,1.46396523,0.00000000,1.32761514,2.04443225,0.13758558,0.00000000
-4.52326163,3.30244076,1.45937930,0.00000000,1.29784485,1.99287788,0.13633900,0.00000000
-4.51725863,3.23347510,1.45297711,0.00000000,1.26976126,1.94207245,0.13507063,0.00000000
-4.51125563,3.16455174,1.44424253,0.00000000,1.24288560,1.89171565,0.13372782,0.00000000
-4.50525263,3.09494801,1.43272228,0.00000000,1.21671892,1.84151297,0.13226022,0.00000000
-4.49924962,3.02401028,1.41804358,0.00000000,1.19076617,1.79120226,0.13062174,0.00000000
-4.49324662,2.95119343,1.39992781,0.00000000,1.16455865,1.74057635,0.12877234,0.00000000
-4.48724362,2.87609184,1.37819971,0.00000000,1.13767386,1.68950045,0.12667939,0.00000000
-4.48124062,2.79846065,1.35279165,0.00000000,1.10975198,1.63792366,0.12431877,0.00000000
-4.47523762,2.71822647,1.32374314,0.00000000,1.08050837,1.58588405,0.12167553,0.00000000
-4.46923462,2.63548774,1.29119565,0.00000000,1.04974165,1.53350760,0.11874413,0.00000000
-4.46323162,2.55050529,1.25538335,0.00000000,1.01733747,1.48100113,0.11552831,0.00000000
-4.45722861,2.46368429,1.21662049,0.00000000,0.98326800,1.42864030,0.11204061,0.00000000
-4.45122561,2.37554920,1.17528611,0.00000000,0.94758759,1.37675349,0.10830153,0.00000000
-4.44522261,2.28671374,1.13180726,0.00000000,0.91042509,1.32570292,0.10433851,0.00000000
-4.43921961,2.19784771,1.08664146,0.00000000,0.87197359,1.27586424,0.10018463,0.00000000
-4.43321661,2.10964303,1.04025950,0.00000000,0.83247829,1.22760595,0.09587730,0.00000000
-4.42721361,2.02278071,0.99312926,0.00000000,0.79222329,1.18126987,0.09145676,0.00000000
-4.42121061,1.93790073,0.94570137,0.00000000,0.75151809,1.13715369,0.08696474,0.00000000
-4.41520760,1.85557609,0.89839719,0.00000000,0.71068449,1.09549659,0.08244309,0.00000000
-4.40920460,1.77629223,0.85159942,0.00000000,0.67004443,1.05646854,0.07793259,0.00000000
-4.40320160,1.70043257,0.80564561,0.00000000,0.62990935,1.02016367,0.07347189,0.00000000
-4.39719860,1.62827041,0.76082444,0.00000000,0.59057139,0.98659793,0.06909668,0.00000000
-4.39119560,1.55996712,0.71737469,0.00000000,0.55229658,0.95571094,0.06483904,0.00000000
-4.38519260,1.49557646,0.67548663,0.00000000,0.51532011,0.92737172,0.06072703,0.00000000
-4.37918959,1.43505414,0.63530529,0.00000000,0.47984376,0.90138791,0.05678452,0.00000000
-4.37318659,1.37827197,0.59693540,0.00000000,0.44603511,0.87751789,0.05303124,0.00000000
-4.36718359,1.32503543,0.56044731,0.00000000,0.41402853,0.85548497,0.04948297,0.00000000
-4.36118059,1.27510381,0.52588357,0.00000000,0.38392746,0.83499307,0.04615200,0.00000000
-4.35517759,1.22821156,0.49326566,0.00000000,0.35580785,0.81574305,0.04304770,0.00000000
-4.34917459,1.18408996,0.46260052,0.00000000,0.32972221,0.79744892,0.04017723,0.00000000
-4.34317159,1.14248804,0.43388656,0.00000000,0.30570417,0.77985324,0.03754632,0.00000000
-4.33716858,1.10319182,0.40711893,0.00000000,0.28377311,0.76274112,0.03516014,0.00000000
-4.33116558,1.06604124,0.38229384,0.00000000,0.26393859,0.74595218,0.03302414,0.00000000
-4.32516258,1.03094393,0.35941192,0.00000000,0.24620446,0.72939019,0.03114497,0.00000000
-4.31915958,0.99788564,0.33848048,0.00000000,0.23057240,0.71302992,0.02953121,0.00000000
-4.31315658,0.96693682,0.31951486,0.00000000,0.21704481,0.69692103,0.02819410,0.00000000
-4.30715358,0.93825527,0.30253880,0.00000000,0.20562693,0.68118907,0.02714812,0.00000000
