energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-2.86043022,3.27073150,0.00280284,0.08537157,0.60580894,1.72519609,0.19792155,0.85557042,0.05058443,0.27932780
-2.85442721,3.20357049,0.00256185,0.08554613,0.59743136,1.67199240,0.20202822,0.84924087,0.04956397,0.28305251
-2.84842421,3.13424899,0.00233954,0.08554599,0.58789738,1.61616626,0.20633376,0.84414097,0.04836547,0.28689095
-2.84242121,3.06391629,0.00213724,0.08540166,0.57747170,1.55855430,0.21080369,0.84034240,0.04701978,0.29085126
-2.83641821,2.99370117,0.00195615,0.08514382,0.56642165,1.49999729,0.21539645,0.83789806,0.04555962,0.29493326
-2.83041521,2.92467852,0.00179734,0.08480201,0.55500926,1.44131604,0.22006418,0.83684045,0.04401858,0.29912765
-2.82441221,2.85783974,0.00166179,0.08440351,0.54348394,1.38328921,0.22475367,0.83718088,0.04243016,0.30341580
-2.81840920,2.79406794,0.00155039,0.08397240,0.53207617,1.32663398,0.22940785,0.83890939,0.04082693,0.30777000
-2.81240620,2.73411895,0.00146391,0.08352882,0.52099231,1.27199018,0.23396742,0.84199550,0.03923978,0.31215418
-2.80640320,2.67860853,0.00140307,0.08308849,0.51041067,1.21990841,0.23837274,0.84638965,0.03769722,0.31652514
-2.80040020,2.62800591,0.00136845,0.08266253,0.50047883,1.17084229,0.24256584,0.85202535,0.03622495,0.32083413
-2.79439720,2.58263322,0.00136051,0.08225746,0.49131231,1.12514476,0.24649239,0.85882160,0.03484542,0.32502870
-2.78839420,2.54267031,0.00137954,0.08187551,0.48299420,1.08306830,0.25010360,0.86668569,0.03357764,0.32905472
-2.78239120,2.50816384,0.00142565,0.08151503,0.47557600,1.04476852,0.25335784,0.87551580,0.03243701,0.33285839
-2.77638819,2.47903973,0.00149871,0.08117117,0.46907905,1.01031058,0.25622189,0.88520340,0.03143540,0.33638807
-2.77038519,2.45511765,0.00159832,0.08083657,0.46349676,0.97967773,0.25867188,0.89563523,0.03058117,0.33959599
-2.76438219,2.43612645,0.00172376,0.08050214,0.45879708,0.95278132,0.26069354,0.90669454,0.02987935,0.34243951
-2.75837919,2.42171959,0.00187395,0.08015781,0.45492536,0.92947156,0.26228214,0.91826175,0.02933188,0.34488202
-2.75237619,2.41148957,0.00204741,0.07979331,0.45180722,0.90954832,0.26344176,0.93021444,0.02893781,0.34689334
-2.74637319,2.40498103,0.00224225,0.07939877,0.44935139,0.89277164,0.26418421,0.94242674,0.02869356,0.34844980
-2.74037019,2.40170205,0.00245614,0.07896533,0.44745258,0.87887136,0.26452751,0.95476847,0.02859321,0.34953382
-2.73436718,2.40113382,0.00268631,0.07848553,0.44599416,0.86755574,0.26449418,0.96710414,0.02862873,0.35013327
-2.72836418,2.40273870,0.00292954,0.07795364,0.44485079,0.85851887,0.26410930,0.97929217,0.02879026,0.35024052
-2.72236118,2.40596743,0.00318225,0.07736588,0.44389108,0.85144697,0.26339869,0.99118476,0.02906629,0.34985155
-2.71635818,2.41026568,0.00344051,0.07672046,0.44298018,0.84602366,0.26238719,1.00262857,0.02944394,0.34896495
-2.71035518,2.41508085,0.00370009,0.07601764,0.44198250,0.84193434,0.26109722,1.01346651,0.02990919,0.34758118
-2.70435218,2.41986943,0.00395660,0.07525963,0.44076460,0.83886996,0.25954777,1.02354081,0.03044707,0.34570203
-2.69834917,2.42410543,0.00420558,0.07445051,0.43919814,0.83653045,0.25775384,1.03269743,0.03104195,0.34333039
-2.69234617,2.42729008,0.00444258,0.07359613,0.43716304,0.83462790,0.25572636,1.04079168,0.03167775,0.34047041
-2.68634317,2.42896277,0.00466334,0.07270391,0.43455070,0.83288980,0.25347264,1.04769482,0.03233820,0.33712800
-2.68034017,2.42871301,0.00486389,0.07178274,0.43126725,0.83106231,0.25099732,1.05330131,0.03300715,0.33331162
-2.67433717,2.42619284,0.00504069,0.07084287,0.42723668,0.82891364,0.24830360,1.05753624,0.03366878,0.32903338
-2.66833417,2.42112912,0.00519076,0.06989572,0.42240373,0.82623750,0.24539485,1.06036239,0.03430793,0.32431021
-2.66233117,2.41333477,0.00531176,0.06895378,0.41673633,0.82285647,0.24227629,1.06178626,0.03491032,0.31916514
-2.65632816,2.40271820,0.00540214,0.06803044,0.41022749,0.81862518,0.23895673,1.06186263,0.03546286,0.31362849
-2.65032516,2.38928993,0.00546117,0.06713979,0.40289653,0.81343306,0.23545014,1.06069699,0.03595380,0.30773880
-2.64432216,2.37316575,0.00548899,0.06629641,0.39478931,0.80720650,0.23177696,1.05844543,0.03637300,0.30154352
-2.63831916,2.35456585,0.00548668,0.06551509,0.38597772,0.79991031,0.22796508,1.05531176,0.03671202,0.29509927
-2.63231616,2.33380944,0.00545621,0.06481052,0.37655805,0.79154814,0.22405029,1.05154173,0.03696429,0.28847172
-2.62631316,2.31130504,0.00540043,0.06419689,0.36664850,0.78216207,0.22007631,1.04741436,0.03712513,0.28173491
-2.62031016,2.28753644,0.00532303,0.06368745,0.35638578,0.77183104,0.21609426,1.04323073,0.03719177,0.27497023
-2.61430715,2.26304502,0.00522850,0.06329411,0.34592100,0.76066835,0.21216164,1.03930070,0.03716338,0.26826488
-2.60830415,2.23840913,0.00512199,0.06302692,0.33541494,0.74881818,0.20834088,1.03592811,0.03704095,0.26171008
-2.60230115,2.21422160,0.00500930,0.06289362,0.32503296,0.73645136,0.20469752,1.03339536,0.03682722,0.25539901
-2.59629815,2.19106641,0.00489672,0.06289920,0.31493982,0.72376042,0.20129815,1.03194813,0.03652659,0.24942459
-2.59029515,2.16949580,0.00479103,0.06304557,0.30529452,0.71095420,0.19820814,1.03178112,0.03614493,0.24387723
-2.58429215,2.15000895,0.00469936,0.06333120,0.29624548,0.69825221,0.19548942,1.03302577,0.03568947,0.23884269
-2.57828914,2.13303336,0.00462915,0.06375102,0.28792632,0.68587882,0.19319827,1.03574058,0.03516862,0.23440005
-2.57228614,2.11890976,0.00458809,0.06429628,0.28045223,0.67405749,0.19138329,1.03990488,0.03459186,0.23062002
-2.56628314,2.10788129,0.00458410,0.06495470,0.27391724,0.66300529,0.19008375,1.04541629,0.03396951,0.22756349
-2.56028014,2.10008747,0.00462526,0.06571066,0.26839239,0.65292764,0.18932816,1.05209236,0.03331264,0.22528047
-2.55427714,2.09556296,0.00471982,0.06654557,0.26392483,0.64401348,0.18913331,1.05967629,0.03263287,0.22380937
-2.54827414,2.09424127,0.00487615,0.06743837,0.26053782,0.63643100,0.18950379,1.06784655,0.03194222,0.22317674
-2.54227114,2.09596282,0.00510269,0.06836614,0.25823162,0.63032381,0.19043192,1.07623010,0.03125300,0.22339727
-2.53626813,2.10048699,0.00540794,0.06930483,0.25698514,0.62580779,0.19189819,1.08441850,0.03057759,0.22447416
-2.53026513,2.10750738,0.00580034,0.07023007,0.25675817,0.62296857,0.19387214,1.09198625,0.02992833,0.22639978
-2.52426213,2.11666950,0.00628818,0.07111793,0.25749411,0.62185971,0.19631365,1.09851038,0.02931732,0.22915659
-2.51825913,2.12758997,0.00687946,0.07194586,0.25912307,0.62250159,0.19917468,1.10359054,0.02875630,0.23271825
-2.51225613,2.13987629,0.00758168,0.07269343,0.26156512,0.62488121,0.20240129,1.10686851,0.02825648,0.23705085
-2.50625313,2.15314652,0.00840165,0.07334322,0.26473356,0.62895265,0.20593601,1.10804631,0.02782834,0.24211437
-2.50025013,2.16704789,0.00934521,0.07388142,0.26853817,0.63463860,0.20972036,1.10690208,0.02748155,0.24786411
-2.49424712,2.18127377,0.01041692,0.07429856,0.27288823,0.64183260,0.21369758,1.10330308,0.02722478,0.25425224
-2.48824412,2.19557843,0.01161975,0.07458992,0.27769534,0.65040221,0.21781539,1.09721527,0.02706562,0.26122939
-2.48224112,2.20978921,0.01295473,0.07475595,0.28287589,0.66019303,0.22202868,1.08870911,0.02701042,0.26874616
-2.47623812,2.22381557,0.01442067,0.07480247,0.28835321,0.67103333,0.22630210,1.07796143,0.02706427,0.27675468
-2.47023512,2.23765515,0.01601381,0.07474074,0.29405930,0.68273936,0.23061240,1.06525335,0.02723086,0.28521004
-2.46423212,2.25139631,0.01772755,0.07458735,0.29993628,0.69512092,0.23495035,1.05096429,0.02751249,0.29407160
-2.45822911,2.26521741,0.01955233,0.07436399,0.30593730,0.70798727,0.23932221,1.03556261,0.02791000,0.30330414
-2.45222611,2.27938271,0.02147543,0.07409696,0.31202718,0.72115275,0.24375060,1.01959291,0.02842276,0.31287881
-2.44622311,2.29423488,0.02348101,0.07381669,0.31818254,0.73444228,0.24827467,1.00366082,0.02904870,0.32277371
-2.44022011,2.31018435,0.02555020,0.07355691,0.32439162,0.74769606,0.25294943,0.98841545,0.02978426,0.33297430
-2.43421711,2.32769555,0.02766127,0.07335386,0.33065359,0.76077349,0.25784435,0.97453033,0.03062448,0.34347320
-2.42821411,2.34727029,0.02979005,0.07324524,0.33697749,0.77355609,0.26304097,0.96268322,0.03156296,0.35426974
-2.42221111,2.36942860,0.03191029,0.07326917,0.34338072,0.78594903,0.26862973,0.95353536,0.03259193,0.36536895
-2.41620810,2.39468728,0.03399427,0.07346296,0.34988716,0.79788146,0.27470597,0.94771075,0.03370231,0.37678007
-2.41020510,2.42353682,0.03601342,0.07386195,0.35652487,0.80930545,0.28136524,0.94577592,0.03488377,0.38851462
-2.40420210,2.45641710,0.03793902,0.07449816,0.36332352,0.82019359,0.28869807,0.94822070,0.03612479,0.40058407
-2.39819910,2.49369277,0.03974297,0.07539914,0.37031147,0.83053547,0.29678436,0.95544053,0.03741284,0.41299706
-2.39219610,2.53562898,0.04139846,0.07658677,0.37751282,0.84033322,0.30568768,0.96772069,0.03873447,0.42575645
-2.38619310,2.58236862,0.04288077,0.07807614,0.38494427,0.84959634,0.31544971,0.98522305,0.04007553,0.43885621
-2.38019010,2.63391187,0.04416786,0.07987467,0.39261221,0.85833616,0.32608507,1.00797574,0.04142143,0.45227833
-2.37418709,2.69009937,0.04524101,0.08198133,0.40050991,0.86656037,0.33757695,1.03586611,0.04275735,0.46598992
-2.36818409,2.75059986,0.04608522,0.08438619,0.40861527,0.87426781,0.34987363,1.06863758,0.04406863,0.47994068
-2.36218109,2.81490339,0.04668959,0.08707013,0.41688898,0.88144398,0.36288632,1.10589050,0.04534107,0.49406089
-2.35617809,2.88232089,0.04704749,0.09000494,0.42527347,0.88805756,0.37648842,1.14708739,0.04656136,0.50826023
-2.35017509,2.95199072,0.04715667,0.09315374,0.43369262,0.89405817,0.39051636,1.19156274,0.04771741,0.52242730
-2.34417209,3.02289246,0.04701910,0.09647167,0.44205239,0.89937544,0.40477212,1.23853720,0.04879876,0.53643026
-2.33816908,3.09386803,0.04664083,0.09990695,0.45024240,0.90391973,0.41902743,1.28713606,0.04979692,0.55011842
-2.33216608,3.16364972,0.04603163,0.10340224,0.45813840,0.90758417,0.43302952,1.33641170,0.05070566,0.56332494
-2.32616308,3.23089430,0.04520455,0.10689619,0.46560561,0.91024818,0.44650824,1.38536926,0.05152124,0.57587052
-2.32016008,3.29422217,0.04417549,0.11032529,0.47250286,0.91178212,0.45918433,1.43299487,0.05224254,0.58756797
-2.31415708,3.35225999,0.04296262,0.11362577,0.47868724,0.91205294,0.47077853,1.47828542,0.05287103,0.59822762
-2.30815408,3.40368508,0.04158582,0.11673554,0.48401921,0.91093031,0.48102100,1.52027876,0.05341072,0.60766315
-2.30215108,3.44726956,0.04006620,0.11959618,0.48836773,0.90829314,0.48966082,1.55808320,0.05386788,0.61569779
-2.29614807,3.48192234,0.03842548,0.12215469,0.49161540,0.90403579,0.49647503,1.59090498,0.05425067,0.62217039
-2.29014507,3.50672672,0.03668559,0.12436515,0.49366311,0.89807392,0.50127680,1.61807258,0.05456868,0.62694133
-2.28414207,3.52097204,0.03486818,0.12618995,0.49443412,0.89034935,0.50392233,1.63905675,0.05483231,0.62989771
-2.27813907,3.52417753,0.03299428,0.12760085,0.49387720,0.88083388,0.50431623,1.65348536,0.05505216,0.63095768
-2.27213607,3.51610740,0.03108400,0.12857947,0.49196881,0.86953164,0.50241502,1.66115241,0.05523830,0.63007370
-2.26613307,3.49677620,0.02915629,0.12911751,0.48871407,0.85648006,0.49822868,1.66202068,0.05539956,0.62723449
-2.26013007,3.46644441,0.02722871,0.12921649,0.48414651,0.84174916,0.49182013,1.65621813,0.05554292,0.62246556
-2.25412706,3.42560442,0.02531740,0.12888710,0.47832657,0.82543954,0.48330280,1.64402809,0.05567286,0.61582842
-2.24812406,3.37495785,0.02343690,0.12814824,0.47133904,0.80767883,0.47283621,1.62587393,0.05579091,0.60741832
-2.24212106,3.31538532,0.02160019,0.12702575,0.46328938,0.78861723,0.46062012,1.60229889,0.05589537,0.59736079
-2.23611806,3.24791049,0.01981863,0.12555094,0.45429938,0.76842206,0.44688726,1.57394228,0.05598106,0.58580715
-2.23011506,3.17366027,0.01810201,0.12375904,0.44450218,0.74727191,0.43189518,1.54151320,0.05603946,0.57292921
-2.22411206,3.09382318,0.01645857,0.12168758,0.43403700,0.72535064,0.41591761,1.50576298,0.05605884,0.55891345
-2.21810905,3.00960811,0.01489505,0.11937486,0.42304391,0.70284151,0.39923568,1.46745792,0.05602477,0.54395498
-2.21210605,2.92220548,0.01341675,0.11685853,0.41165890,0.67992190,0.38212941,1.42735327,0.05592064,0.52825168
-2.20610305,2.83275241,0.01202760,0.11417446,0.40000937,0.65675877,0.36486988,1.38616991,0.05572843,0.51199865
-2.20010005,2.74230350,0.01073023,0.11135577,0.38821047,0.63350509,0.34771231,1.34457429,0.05542957,0.49538334
-2.19409705,2.65180825,0.00952607,0.10843222,0.37636226,0.61029748,0.33089034,1.30316263,0.05500581,0.47858150
-2.18809405,2.56209563,0.00841542,0.10542988,0.36454788,0.58725488,0.31461165,1.26244967,0.05444022,0.46175414
-2.18209105,2.47386606,0.00739757,0.10237113,0.35283274,0.56447845,0.29905502,1.22286207,0.05371803,0.44504552
-2.17608804,2.38769045,0.00647087,0.09927483,0.34126473,0.54205250,0.28436876,1.18473646,0.05282753,0.42858218
-2.17008504,2.30401567,0.00563291,0.09615686,0.32987531,0.52004630,0.27067053,1.14832181,0.05176073,0.41247302
-2.16408204,2.22317556,0.00488057,0.09303073,0.31868139,0.49851649,0.25804844,1.11378547,0.05051394,0.39681017
-2.15807904,2.14540619,0.00421018,0.08990833,0.30768784,0.47751004,0.24656311,1.08122231,0.04908815,0.38167068
-2.15207604,2.07086401,0.00361764,0.08680071,0.29689036,0.45706731,0.23625067,1.05066612,0.04748919,0.36711873
-2.14607304,1.99964573,0.00309856,0.08371892,0.28627863,0.43722510,0.22712624,1.02210256,0.04572771,0.35320812
-2.14007004,1.93180827,0.00264835,0.08067471,0.27583941,0.41801941,0.21918796,0.99548262,0.04381892,0.33998496
-2.13406703,1.86738790,0.00226234,0.07768110,0.26555948,0.39948781,0.21242096,0.97073601,0.04178221,0.32749026
-2.12806403,1.80641715,0.00193591,0.07475289,0.25542828,0.38167116,0.20680138,0.94778368,0.03964051,0.31576226
-2.12206103,1.74893894,0.00166454,0.07190686,0.24544005,0.36461469,0.20230002,0.92654887,0.03741962,0.30483838
-2.11605803,1.69501701,0.00144393,0.06916187,0.23559544,0.34836833,0.19888559,0.90696623,0.03514735,0.29475667
-2.11005503,1.64474252,0.00127001,0.06653871,0.22590250,0.33298639,0.19652725,0.88898867,0.03285268,0.28555658
-2.10405203,1.59823637,0.00113901,0.06405972,0.21637712,0.31852648,0.19519655,0.87259168,0.03056487,0.27727913
-2.09804902,1.55564751,0.00104746,0.06174834,0.20704284,0.30504790,0.19486852,0.85777506,0.02831259,0.26996641
-2.09204602,1.51714733,0.00099223,0.05962835,0.19793012,0.29260945,0.19552197,0.84456216,0.02612308,0.26366037
-2.08604302,1.48292060,0.00097046,0.05772312,0.18907523,0.28126695,0.19713895,0.83299675,0.02402147,0.25840115
-2.08004002,1.45315360,0.00097956,0.05605467,0.18051866,0.27107042,0.19970348,0.82313780,0.02203014,0.25422469
-2.07403702,1.42801997,0.00101717,0.05464271,0.17230340,0.26206119,0.20319958,0.81505256,0.02016821,0.25116016
-2.06803402,1.40766521,0.00108110,0.05350371,0.16447299,0.25426901,0.20760872,0.80880846,0.01845121,0.24922696
-2.06203102,1.39219069,0.00116925,0.05264990,0.15706957,0.24770927,0.21290688,0.80446425,0.01689080,0.24843170
-2.05602801,1.38163804,0.00127958,0.05208844,0.15013200,0.24238054,0.21906135,0.80206108,0.01549470,0.24876517
-2.05002501,1.37597490,0.00141001,0.05182068,0.14369410,0.23826248,0.22602748,0.80161406,0.01426672,0.25019957
-2.04402201,1.37508299,0.00155839,0.05184148,0.13778322,0.23531420,0.23374561,0.80310489,0.01320688,0.25268618
-2.03801901,1.37874928,0.00172241,0.05213888,0.13241905,0.23347333,0.24213846,0.80647620,0.01231164,0.25615356
-2.03201601,1.38666120,0.00189962,0.05269384,0.12761285,0.23265562,0.25110904,0.81162803,0.01157421,0.26050650
-2.02601301,1.39840628,0.00208732,0.05348027,0.12336706,0.23275541,0.26053946,0.81841697,0.01098495,0.26562595
-2.02001001,1.41347699,0.00228261,0.05446536,0.11967539,0.23364681,0.27029070,0.82665813,0.01053179,0.27136980
-2.01400700,1.43128066,0.00248238,0.05561010,0.11652330,0.23518573,0.28020343,0.83613017,0.01020069,0.27757487
-2.00800400,1.45115467,0.00268333,0.05687011,0.11388891,0.23721267,0.29010013,0.84658334,0.00997612,0.28405983
-2.00200100,1.47238649,0.00288199,0.05819667,0.11174427,0.23955626,0.29978829,0.85775026,0.00984156,0.29062928
-1.99599800,1.49423791,0.00307482,0.05953798,0.11005698,0.24203744,0.30906473,0.86935912,0.00977999,0.29707865
-1.98999500,1.51597250,0.00325824,0.06084059,0.10879200,0.24447416,0.31772103,0.88114858,0.00977435,0.30320002
-1.98399200,1.53688530,0.00342875,0.06205097,0.10791363,0.24668650,0.32554955,0.89288373,0.00980798,0.30878832
-1.97798899,1.55633309,0.00358300,0.06311712,0.10738752,0.24850189,0.33235015,0.90437223,0.00986504,0.31364800
-1.97198599,1.57376395,0.00371788,0.06399018,0.10718262,0.24976035,0.33793708,0.91547959,0.00993089,0.31759963
-1.96598299,1.58874430,0.00383064,0.06462600,0.10727290,0.25031950,0.34214570,0.92614275,0.00999238,0.32048623
-1.95997999,1.60098212,0.00391895,0.06498655,0.10763882,0.25005900,0.34483885,0.93638093,0.01003813,0.32217903
-1.95397699,1.61034474,0.00398100,0.06504118,0.10826844,0.24888447,0.34591241,0.94630293,0.01005872,0.32258227
-1.94797399,1.61687010,0.00401556,0.06476755,0.10915794,0.24673039,0.34529975,0.95611034,0.01004684,0.32163693
-1.94197099,1.62077063,0.00402202,0.06415237,0.11031175,0.24356208,0.34297494,0.96609600,0.00999739,0.31932314
-1.93596798,1.62242928,0.00400044,0.06319175,0.11174209,0.23937655,0.33895440,0.97663767,0.00990742,0.31566100
-1.92996498,1.62238761,0.00395151,0.06189124,0.11346797,0.23420222,0.33329699,0.98818697,0.00977616,0.31071002
-1.92396198,1.62132640,0.00387663,0.06026555,0.11551374,0.22809751,0.32610248,1.00125383,0.00960488,0.30456697
-1.91795898,1.62003957,0.00377777,0.05833796,0.11790722,0.22114826,0.31750851,1.01638730,0.00939673,0.29736234
-1.91195598,1.61940263,0.00365750,0.05613940,0.12067757,0.21346441,0.30768617,1.03415338,0.00915656,0.28925561
-1.90595298,1.62033733,0.00351889,0.05370741,0.12385301,0.20517571,0.29683438,1.05511113,0.00889068,0.28042953
-1.89994997,1.62377417,0.00336545,0.05108478,0.12745850,0.19642695,0.28517350,1.07978820,0.00860664,0.27108375
-1.89394697,1.63061472,0.00320105,0.04831823,0.13151370,0.18737293,0.27293830,1.10865710,0.00831296,0.26142797
-1.88794397,1.64169577,0.00302979,0.04545688,0.13603111,0.17817315,0.26037074,1.14211338,0.00801886,0.25167521
-1.88194097,1.65775699,0.00285598,0.04255090,0.14101483,0.16898681,0.24771295,1.18045703,0.00773407,0.24203521
-1.87593797,1.67941372,0.00268400,0.03965012,0.14645977,0.15996805,0.23520049,1.22387796,0.00746859,0.23270850
-1.86993497,1.70713622,0.00251827,0.03680275,0.15235165,0.15126179,0.22305647,1.27244638,0.00723250,0.22388119
-1.86393197,1.74123613,0.00236314,0.03405439,0.15866755,0.14300017,0.21148645,1.32610853,0.00703582,0.21572078
-1.85792896,1.78186056,0.00222285,0.03144706,0.16537733,0.13529987,0.20067447,1.38468784,0.00688841,0.20837313
-1.85192596,1.82899375,0.00210150,0.02901854,0.17244545,0.12826017,0.19078019,1.44789143,0.00679989,0.20196041
-1.84592296,1.88246581,0.00200299,0.02680189,0.17983351,0.12196190,0.18193718,1.51532136,0.00677958,0.19658032
-1.83991996,1.94196752,0.00193099,0.02482512,0.18750295,0.11646713,0.17425225,1.58648983,0.00683652,0.19230625
-1.83391696,2.00706999,0.00188894,0.02311110,0.19541803,0.11181963,0.16780585,1.66083747,0.00697945,0.18918833
-1.82791396,2.07724764,0.00188000,0.02167756,0.20354868,0.10804589,0.16265313,1.73775329,0.00721687,0.18725518
-1.82191096,2.15190284,0.00190707,0.02053720,0.21187308,0.10515662,0.15882581,1.81659531,0.00755701,0.18651611
-1.81590795,2.23039060,0.00197272,0.01969793,0.22037969,0.10314859,0.15633432,1.89671047,0.00800787,0.18696363
-1.80990495,2.31204178,0.00207923,0.01916313,0.22906869,0.10200657,0.15517024,1.97745280,0.00857724,0.18857601
-1.80390195,2.39618337,0.00222850,0.01893190,0.23795241,0.10170548,0.15530879,2.05819886,0.00927263,0.19131965
-1.79789895,2.48215498,0.00242208,0.01899936,0.24705493,0.10221225,0.15671119,2.13835969,0.01010120,0.19515126
-1.79189595,2.56932073,0.00266105,0.01935692,0.25641060,0.10348769,0.15932676,2.21738891,0.01106969,0.20001956
-1.78589295,2.65707621,0.00294608,0.01999248,0.26606156,0.10548799,0.16309472,2.29478684,0.01218427,0.20586662
-1.77988994,2.74485084,0.00327729,0.02089065,0.27605447,0.10816596,0.16794567,2.37010073,0.01345032,0.21262867
-1.77388694,2.83210580,0.00365426,0.02203297,0.28643644,0.11147202,0.17380262,2.44292162,0.01487226,0.22023653
-1.76788394,2.91832861,0.00407595,0.02339804,0.29725043,0.11535478,0.18058182,2.51287851,0.01645328,0.22861573
-1.76188094,3.00302522,0.00454071,0.02496171,0.30853050,0.11976143,0.18819326,2.57963057,0.01819511,0.23768638
-1.75587794,3.08571077,0.00504624,0.02669735,0.32029704,0.12463793,0.19654106,2.64285856,0.02009777,0.24736296
-1.74987494,3.16590042,0.00558957,0.02857605,0.33255239,0.12992894,0.20552382,2.70225614,0.02215931,0.25755415
-1.74387194,3.24310130,0.00616711,0.03056696,0.34527715,0.13557783,0.21503501,2.75752224,0.02437565,0.26816293
-1.73786893,3.31680659,0.00677469,0.03263774,0.35842741,0.14152651,0.22496353,2.80835510,0.02674041,0.27908692
-1.73186593,3.38649269,0.00740758,0.03475497,0.37193312,0.14771544,0.23519449,2.85444872,0.02924484,0.29021913
-1.72586293,3.45161994,0.00806067,0.03688479,0.38569785,0.15408367,0.24561033,2.89549197,0.03187783,0.30144921
-1.71985993,3.51163711,0.00872850,0.03899347,0.39959993,0.16056907,0.25609219,2.93117073,0.03462600,0.31266511
-1.71385693,3.56598969,0.00940547,0.04104820,0.41349497,0.16710871,0.26652162,2.96117272,0.03747389,0.32375523
-1.70785393,3.61413144,0.01008594,0.04301776,0.42721983,0.17363941,0.27678252,2.98519496,0.04040420,0.33461082
-1.70185093,3.65553881,0.01076442,0.04487328,0.44059765,0.18009849,0.28676333,3.00295325,0.04339826,0.34512870
-1.69584792,3.68972702,0.01143574,0.04658901,0.45344388,0.18642462,0.29635924,3.01419301,0.04643636,0.35521400
-1.68984492,3.71626716,0.01209517,0.04814295,0.46557295,0.19255878,0.30547444,3.01870092,0.04949833,0.36478281
-1.68384192,3.73480301,0.01273859,0.04951741,0.47680520,0.19844528,0.31402420,3.01631637,0.05256404,0.37376457
-1.67783892,3.74506659,0.01336259,0.05069949,0.48697375,0.20403272,0.32193666,3.00694216,0.05561396,0.38210401
-1.67183592,3.74689140,0.01396453,0.05168137,0.49593097,0.20927496,0.32915430,2.99055372,0.05862963,0.38976247
-1.66583292,3.74022254,0.01454262,0.05246042,0.50355409,0.21413180,0.33563486,2.96720625,0.06159415,0.39671855
-1.65982991,3.72512304,0.01509586,0.05303911,0.50974978,0.21856966,0.34135176,2.93703927,0.06449249,0.40296787
-1.65382691,3.70177583,0.01562400,0.05342483,0.51445738,0.22256185,0.34629390,2.90027842,0.06731179,0.40852204
-1.64782391,3.67048132,0.01612749,0.05362938,0.51765054,0.22608872,0.35046484,2.85723427,0.07004142,0.41340682
-1.64182091,3.63165038,0.01660727,0.05366841,0.51933738,0.22913740,0.35388140,2.80829820,0.07267294,0.41765949
-1.63581791,3.58579329,0.01706464,0.05356070,0.51955898,0.23170143,0.35657174,2.75393538,0.07519994,0.42132558
-1.62981491,3.53350482,0.01750102,0.05332728,0.51838637,0.23377997,0.35857304,2.69467539,0.07761763,0.42445518
-1.62381191,3.47544640,0.01791778,0.05299052,0.51591617,0.23537696,0.35992876,2.63110054,0.07992247,0.42709889
-1.61780890,3.41232602,0.01831598,0.05257325,0.51226525,0.23650001,0.36068586,2.56383268,0.08211153,0.42930384
-1.61180590,3.34487686,0.01869620,0.05209777,0.50756450,0.23715925,0.36089183,2.49351875,0.08418191,0.43110975
-1.60580290,3.27383560,0.01905832,0.05158503,0.50195220,0.23736622,0.36059198,2.42081589,0.08613012,0.43254555
-1.59979990,3.19992149,0.01940136,0.05105386,0.49556740,0.23713268,0.35982689,2.34637649,0.08795151,0.43362653
-1.59379690,3.12381695,0.01972345,0.05052031,0.48854353,0.23646971,0.35863032,2.27083380,0.08963975,0.43435233
-1.58779390,3.04615071,0.02002169,0.04999719,0.48100264,0.23538695,0.35702761,2.19478873,0.09118649,0.43470586
-1.58179090,2.96748421,0.02029223,0.04949370,0.47305062,0.23389206,0.35503462,2.11879815,0.09258121,0.43465331
-1.57578789,2.88830175,0.02053028,0.04901534,0.46477358,0.23199054,0.35265743,2.04336524,0.09381126,0.43414518
-1.56978489,2.80900484,0.02073033,0.04856391,0.45623549,0.22968587,0.34989259,1.96893218,0.09486214,0.43311838
-1.56378189,2.72991090,0.02088625,0.04813769,0.44747735,0.22697994,0.34672809,1.89587533,0.09571803,0.43149931
-1.55777889,2.65125628,0.02099157,0.04773182,0.43851763,0.22387382,0.34314487,1.82450316,0.09636248,0.42920768
-1.55177589,2.57320338,0.02103977,0.04733876,0.42935416,0.22036876,0.33911888,1.75505684,0.09677942,0.42616111
-1.54577289,2.49585132,0.02102453,0.04694889,0.41996711,0.21646741,0.33462353,1.68771347,0.09695419,0.42227997
-1.53976988,2.41924973,0.02094007,0.04655113,0.41032297,0.21217516,0.32963242,1.62259165,0.09687471,0.41749254
-1.53376688,2.34341464,0.02078143,0.04613368,0.40037919,0.20750154,0.32412219,1.55975915,0.09653272,0.41173996
-1.52776388,2.26834589,0.02054475,0.04568473,0.39008928,0.20246152,0.31807533,1.49924235,0.09592489,0.40498088
-1.52176088,2.19404489,0.02022752,0.04519315,0.37940793,0.19707672,0.31148290,1.44103683,0.09505388,0.39719550
-1.51575788,2.12053198,0.01982875,0.04464920,0.36829601,0.19137636,0.30434692,1.38511878,0.09392913,0.38838881
-1.50975488,2.04786240,0.01934910,0.04404508,0.35672506,0.18539789,0.29668230,1.33145651,0.09256751,0.37859288
-1.50375188,1.97614017,0.01879100,0.04337551,0.34468112,0.17918731,0.28851836,1.28002177,0.09099355,0.36786802
-1.49774887,1.90552909,0.01815857,0.04263817,0.33216768,0.17279904,0.27989972,1.23080019,0.08923943,0.35630286
