energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.45122561,3.09326150,-2.80471571,0.00124924,-0.00053275,0.70486068,-0.37313353,1.74305352,-0.73556336,0.97712300,-0.60442402,0.54745537,-0.57587539,0.50402229,-0.69216668,0.03067146,-0.00621470,0.90200490,-1.45747168
-4.44522261,3.03933423,-2.78348656,0.00122042,-0.00050013,0.69836334,-0.37439718,1.74841521,-0.73219502,0.95673478,-0.60431681,0.54398132,-0.57263247,0.48984891,-0.68757674,0.03027929,-0.00586904,0.87737066,-1.44367964
-4.43921961,2.98212573,-2.76623666,0.00118669,-0.00046971,0.69027233,-0.37714494,1.75063142,-0.73277561,0.93489654,-0.60529826,0.54072767,-0.56989390,0.47555132,-0.68328624,0.02978543,-0.00559427,0.85339536,-1.43024883
-4.43321661,2.92326561,-2.75391241,0.00114867,-0.00044205,0.68096704,-0.38161536,1.75055092,-0.73782002,0.91216063,-0.60762372,0.53793098,-0.56777868,0.46141532,-0.67942957,0.02920500,-0.00539387,0.83058090,-1.41747542
-4.42721361,2.86451331,-2.74725672,0.00110706,-0.00041759,0.67086036,-0.38800381,1.74912148,-0.74774825,0.88911092,-0.61150024,0.53584335,-0.56637360,0.44774979,-0.67610047,0.02855471,-0.00527011,0.80946109,-1.40557969
-4.42121061,2.80770935,-2.74678355,0.00106262,-0.00039671,0.66038567,-0.39645416,1.74735585,-0.76287110,0.86634760,-0.61707717,0.53472525,-0.56573094,0.43487994,-0.67334947,0.02785222,-0.00522412,0.79058890,-1.39470021
-4.41520760,2.75472390,-2.75276088,0.00101619,-0.00037969,0.64998334,-0.40705188,1.74629579,-0.78337876,0.84447182,-0.62443880,0.53483790,-0.56586766,0.42313976,-0.67118317,0.02711567,-0.00525592,0.77452242,-1.38489176
-4.40920460,2.70740459,-2.76520282,0.00096860,-0.00036673,0.64008739,-0.41981904,1.74697552,-0.80933254,0.82407066,-0.63359942,0.53643547,-0.56676581,0.41286402,-0.66956546,0.02636315,-0.00536450,0.76180997,-1.37612682
-4.40320160,2.66752557,-2.78387117,0.00092071,-0.00035794,0.63111285,-0.43471147,1.75038623,-0.84066035,0.80570315,-0.64450109,0.53975732,-0.56837449,0.40438003,-0.66842061,0.02561214,-0.00554786,0.75297480,-1.36830075
-4.39719860,2.63673953,-2.80828661,0.00087334,-0.00035333,0.62344425,-0.45161824,1.75744314,-0.87715609,0.78988759,-0.65701428,0.54502069,-0.57061297,0.39799931,-0.66763803,0.02487917,-0.00580314,0.74849998,-1.36124021
-4.39119560,2.61653421,-2.83774906,0.00082728,-0.00035286,0.61742574,-0.47036355,1.76895626,-0.91848330,0.77709077,-0.67094151,0.55241386,-0.57337507,0.39400961,-0.66707858,0.02417942,-0.00612674,0.74881370,-1.35471439
-4.38519260,2.60819465,-2.87136651,0.00078324,-0.00035642,0.61335305,-0.49071126,1.78560603,-0.96418303,0.76771915,-0.68602377,0.56209014,-0.57653451,0.39266713,-0.66658198,0.02352643,-0.00651438,0.75427568,-1.34844875
-4.37918959,2.61277214,-2.90809141,0.00074188,-0.00036385,0.61146764,-0.51237167,1.80792458,-1.01368607,0.76211236,-0.70194964,0.57416265,-0.57995114,0.39418949,-0.66597515,0.02293194,-0.00696137,0.76516470,-1.34214027
-4.37318659,2.63106033,-2.94676326,0.00070377,-0.00037495,0.61195303,-0.53501068,1.83628318,-1.06632926,0.76053900,-0.71836677,0.58870009,-0.58347765,0.39874926,-0.66508108,0.02240575,-0.00746267,0.78166786,-1.33547398
-4.36718359,2.66357898,-2.98615579,0.00066939,-0.00038951,0.61493351,-0.55826082,1.87088618,-1.12137543,0.76319462,-0.73489519,0.60572347,-0.58696669,0.40646847,-0.66372790,0.02195570,-0.00801312,0.80387159,-1.32813975
-4.36118059,2.71056514,-3.02502705,0.00063914,-0.00040728,0.62047489,-0.58173387,1.91177133,-1.17803674,0.77020191,-0.75114202,0.62520372,-0.59027803,0.41741388,-0.66175776,0.02158766,-0.00860760,0.83175482,-1.31984884
-4.35517759,2.77197175,-3.06217052,0.00061333,-0.00042805,0.62858736,-0.60503461,1.95881632,-1.23550030,0.78161273,-0.76671693,0.64706040,-0.59328548,0.43159343,-0.65903521,0.02130564,-0.00924126,0.86518426,-1.31034942
-4.34917459,2.84747303,-3.09646514,0.00059216,-0.00045161,0.63923011,-0.62777507,2.01175106,-1.29295560,0.79741182,-0.78124766,0.67116117,-0.59588335,0.44895371,-0.65545478,0.02111189,-0.00990962,0.90391213,-1.29944067
-4.34317159,2.93647618,-3.12692241,0.00057577,-0.00047776,0.65231741,-0.64958878,2.07017501,-1.34962246,0.81752182,-0.79439499,0.69732229,-0.59799208,0.46937861,-0.65094749,0.02100702,-0.01060881,0.94757627,-1.28698472
-4.33716858,3.03813874,-3.15272856,0.00056421,-0.00050637,0.66772585,-0.67014435,2.13357863,-1.40477852,0.84180930,-0.80586644,0.72530985,-0.59956299,0.49268922,-0.64548595,0.02099017,-0.01133565,0.99570286,-1.27291606
-4.33116558,3.15139081,-3.17328010,0.00055743,-0.00053732,0.68530231,-0.68915782,2.20136814,-1.45778509,0.87009146,-0.81542816,0.75484199,-0.60058170,0.51864503,-0.63908806,0.02105914,-0.01208778,1.04771160,-1.25724817
-4.32516258,3.27496133,-3.18821112,0.00055533,-0.00057055,0.70487236,-0.70640311,2.27289233,-1.50811022,0.90214316,-0.82291441,0.78559190,-0.60107019,0.54694639,-0.63181893,0.02121057,-0.01286369,1.10292351,-1.24007701
-4.31915958,3.40740761,-3.19741121,0.00055772,-0.00060602,0.72624863,-0.72172029,2.34747038,-1.55534782,0.93770396,-0.82823416,0.81719175,-0.60108742,0.57723840,-0.62379110,0.02144006,-0.01366272,1.16057124,-1.22158136
-4.31315658,3.54714738,-3.20103312,0.00056437,-0.00064375,0.74923876,-0.73502095,2.42441930,-1.59923200,0.97648496,-0.83137472,0.84923744,-0.60072832,0.60911612,-0.61516301,0.02174227,-0.01448503,1.21981171,-1.20201992
-4.30715358,3.69249226,-3.19948961,0.00057496,-0.00068378,0.77365261,-0.74629078,2.50307992,-1.63964572,1.01817502,-0.83240192,0.88129440,-0.60012122,0.64213106,-0.60613566,0.02211106,-0.01533147,1.27974110,-1.18172532
-4.30115058,3.84168214,-3.19343974,0.00058910,-0.00072615,0.79930844,-0.75558886,2.58284012,-1.67662342,1.06244640,-0.83145713,0.91290418,-0.59942391,0.67579894,-0.59694760,0.02253958,-0.01620339,1.33941175,-1.16109531
-4.29514757,3.99291922,-3.18376482,0.00060638,-0.00077092,0.82603763,-0.76304396,2.66315418,-1.71034713,1.10895931,-0.82875114,0.94359195,-0.59881819,0.70960863,-0.58786844,0.02302033,-0.01710246,1.39785083,-1.14058129
-4.28914457,4.14440127,-3.17153514,0.00062629,-0.00081812,0.85368787,-0.76884786,2.74355718,-1.74113651,1.15736563,-0.82455516,0.97287490,-0.59850347,0.74303197,-0.57919092,0.02354532,-0.01803037,1.45408027,-1.12067479
-4.28314157,4.29435298,-3.15796871,0.00064831,-0.00086774,0.88212451,-0.77324616,2.82367369,-1.76943277,1.20731140,-0.81918952,1.00027123,-0.59868935,0.77553445,-0.57122193,0.02410606,-0.01898855,1.50713756,-1.10189224
-4.27713857,4.44105476,-3.14438382,0.00067186,-0.00091973,0.91123010,-0.77652678,2.90322005,-1.79577761,1.25843825,-0.81301049,1.02530981,-0.59958777,0.80658639,-0.56427272,0.02469375,-0.01997785,1.55609687,-1.08475849
-4.27113557,4.58286825,-3.13214735,0.00069632,-0.00097394,0.94090208,-0.77900704,2.98199999,-1.82078778,1.31038375,-0.80639588,1.04754012,-0.60140483,0.83567433,-0.55864853,0.02529931,-0.02099828,1.60008993,-1.06978993
-4.26513257,4.71825813,-3.12262098,0.00072105,-0.00103016,0.97104863,-0.78101966,3.05989353,-1.84512660,1.36278078,-0.79973012,1.06654231,-0.60433284,0.86231233,-0.55463807,0.02591358,-0.02204868,1.63832595,-1.05747744
-4.25912956,4.84580945,-3.11710761,0.00074541,-0.00108806,1.00158310,-0.78289845,3.13683961,-1.86947374,1.41525614,-0.79338945,1.08193712,-0.60854272,0.88605295,-0.55250318,0.02652736,-0.02312651,1.67011018,-1.04827000
-4.25312656,4.96424068,-3.11680012,0.00076873,-0.00114721,1.03241703,-0.78496439,3.21281318,-1.89449451,1.46742858,-0.78772788,1.09339521,-0.61417730,0.90649736,-0.55246903,0.02713165,-0.02422769,1.69486020,-1.04255941
-4.24712356,5.07241206,-3.12273456,0.00079038,-0.00120703,1.06345245,-0.78751260,3.28779791,-1.92081011,1.51890662,-0.78306449,1.10064569,-0.62134555,0.92330441,-0.55471512,0.02771774,-0.02534645,1.71211964,-1.04066665
-4.24112056,5.16932966,-3.13574957,0.00080975,-0.00126688,1.09457374,-0.79080088,3.36175604,-1.94897011,1.56928637,-0.77967263,1.10348355,-0.63011815,0.93619832,-0.55936759,0.02827739,-0.02647536,1.72156873,-1.04283028
-4.23511756,5.25414550,-3.15645350,0.00082625,-0.00132596,1.12563964,-0.79504010,3.43459720,-1.97942808,1.61814986,-0.77777122,1.10177551,-0.64052442,0.94497469,-0.56649291,0.02880301,-0.02760536,1.72303123,-1.04919724
-4.22911456,5.32615428,-3.18520031,0.00083938,-0.00138343,1.15647611,-0.80038689,3.50614805,-2.01252153,1.66506419,-0.77751860,1.09546424,-0.65255070,0.94950465,-0.57609335,0.02928778,-0.02872594,1.71647757,-1.05981644
-4.22311156,5.38478753,-3.22207485,0.00084869,-0.00143834,1.18687043,-0.80693876,3.57612500,-2.04845657,1.70958190,-0.77900892,1.08457059,-0.66614022,0.94973703,-0.58810436,0.02972584,-0.02982540,1.70202403,-1.07463512
-4.21710855,5.42960613,-3.26688788,0.00085382,-0.00148971,1.21656719,-0.81473170,3.64411198,-2.08729778,1.75124277,-0.78227100,1.06919375,-0.68119430,0.94569837,-0.60239397,0.03011234,-0.03089111,1.67992792,-1.09349815
-4.21110555,5.46029192,-3.31918043,0.00085451,-0.00153655,1.24526670,-0.82374020,3.70954505,-2.12896342,1.78957754,-0.78726974,1.04950929,-0.69757481,0.93749097,-0.61876430,0.03044360,-0.03190996,1.65057904,-1.11615028
-4.20510255,5.47663961,-3.37823712,0.00085060,-0.00157787,1.27262602,-0.83387954,3.77170553,-2.17322590,1.82411343,-0.79390946,1.02576506,-0.71510763,0.92528886,-0.63695517,0.03071714,-0.03286872,1.61448753,-1.14224110
-4.19909955,5.47854953,-3.44310735,0.00084201,-0.00161276,1.29826298,-0.84500999,3.82972268,-2.21971708,1.85438173,-0.80203934,0.99827507,-0.73358698,0.90933197,-0.65664960,0.03093169,-0.03375451,1.57226880,-1.17133264
-4.19309655,5.46602203,-3.51263339,0.00082880,-0.00164036,1.32176315,-0.85694279,3.88258651,-2.26793819,1.87992721,-0.81146007,0.96741159,-0.75278023,0.88991869,-0.67748124,0.03108721,-0.03455520,1.52462586,-1.20290917
-4.18709355,5.43915386,-3.58548392,0.00081112,-0.00165996,1.34268964,-0.86944728,3.92917071,-2.31727356,1.90031912,-0.82193176,0.93359564,-0.77243316,0.86739716,-0.69904334,0.03118484,-0.03525987,1.47232985,-1.23638895
-4.18109055,5.39813682,-3.66019168,0.00078921,-0.00167096,1.36059547,-0.88225914,3.96826498,-2.36700776,1.91516351,-0.83318247,0.89728631,-0.79227524,0.84215542,-0.72089896,0.03122679,-0.03585914,1.41619930,-1.27113759
-4.17508754,5.34325835,-3.73519384,0.00076341,-0.00167297,1.37503785,-0.89508911,3.99861549,-2.41634533,1.92411616,-0.84491707,0.85896912,-0.81202495,0.81461107,-0.74259229,0.03121626,-0.03634547,1.35707902,-1.30648242
-4.16908454,5.27490391,-3.80887371,0.00073414,-0.00166576,1.38559394,-0.90763208,4.01897157,-2.46443270,1.92689564,-0.85682615,0.81914405,-0.83139477,0.78520046,-0.76366036,0.03115726,-0.03671342,1.29581918,-1.34172763
-4.16308154,5.19356032,-3.87960250,0.00070185,-0.00164930,1.39187706,-0.91957620,4.02813628,-2.51038163,1.92329571,-0.86859466,0.77831337,-0.85009599,0.75436808,-0.78364513,0.03105449,-0.03695977,1.23325531,-1.37616961
-4.15707854,5.09981924,-3.94578021,0.00066707,-0.00162377,1.39355274,-0.93061188,4.02501834,-2.55329360,1.91319641,-0.87991021,0.73696995,-0.86784308,0.72255620,-0.80210528,0.03091315,-0.03708360,1.17018983,-1.40911212
-4.15107554,4.99438002,-4.00587443,0.00063034,-0.00158955,1.39035354,-0.94044045,4.00868235,-2.59228481,1.89657295,-0.89047079,0.69558623,-0.88435768,0.69019522,-0.81862740,0.03073873,-0.03708625,1.10737556,-1.43988097
-4.14507254,4.87805062,-4.05845656,0.00059222,-0.00154720,1.38209199,-0.94878241,3.97839482,-2.62651138,1.87350203,-0.89999182,0.65460424,-0.89937232,0.65769498,-0.83283629,0.03053688,-0.03697124,1.04550177,-1.46783765
-4.13906953,4.75174596,-4.10223471,0.00055326,-0.00149746,1.36867069,-0.95538522,3.93366326,-2.65519417,1.84416479,-0.90821270,0.61442704,-0.91263371,0.62543710,-0.84440391,0.03031316,-0.03674411,0.98518279,-1.49239188
-4.13306653,4.61648277,-4.13608286,0.00051399,-0.00144121,1.35008920,-0.96003060,3.87426610,-2.67764302,1.80884616,-0.91490264,0.57541167,-0.92390587,0.59376862,-0.85305691,0.03007293,-0.03641215,0.92694966,-1.51301259
-4.12706353,4.47337046,-4.15906590,0.00047491,-0.00137946,1.32644713,-0.96254119,3.80027200,-2.69327993,1.76793046,-0.91986593,0.53786383,-0.93297301,0.56299703,-0.85858228,0.02982114,-0.03598418,0.87124463,-1.52923728
-4.12106053,4.32359766,-4.17046041,0.00043648,-0.00131330,1.29794327,-0.96278663,3.71204717,-2.70166063,1.72189311,-0.92294668,0.50203439,-0.93964230,0.53338659,-0.86083123,0.02956224,-0.03547026,0.81841856,-1.54067948
-4.11505753,4.16841461,-4.16977091,0.00039909,-0.00124388,1.26487084,-0.96068900,3.61025067,-2.70249420,1.67128893,-0.92403293,0.46811769,-0.94374644,0.50515611,-0.85972111,0.02930001,-0.03488135,0.76873107,-1.54703445
-4.10905453,4.00911185,-4.15674153,0.00036309,-0.00117239,1.22760896,-0.95622738,3.49581781,-2.69566012,1.61673731,-0.92306028,0.43625161,-0.94514615,0.47847801,-0.85523538,0.02903746,-0.03422903,0.72235314,-1.54808282
-4.10305153,3.84699576,-4.13136295,0.00032876,-0.00110000,1.18661093,-0.94944165,3.36993274,-2.68122216,1.55890501,-0.92001491,0.40651923,-0.94373255,0.45347865,-0.84742184,0.02877677,-0.03352521,0.67937190,-1.54369244
-4.09704852,3.68336224,-4.09387462,0.00029632,-0.00102784,1.14238988,-0.94043512,3.23399180,-2.65943861,1.49848727,-0.91493590,0.37895206,-0.93942924,0.43023977,-0.83638906,0.02851923,-0.03278187,0.63979728,-1.53381827
-4.09104552,3.51946957,-4.04476212,0.00026592,-0.00095698,1.09550247,-0.92937607,3.08955966,-2.63076820,1.43618826,-0.90791687,0.35353443,-0.93219415,0.40880100,-0.82230143,0.02826516,-0.03201080,0.60357018,-1.51850070
-4.08504252,3.35651193,-3.98474968,0.00023766,-0.00088843,1.04653164,-0.91649790,2.93832070,-2.59587125,1.37270164,-0.89910660,0.33020898,-0.92202106,0.38916316,-0.80537291,0.02801395,-0.03122340,0.57057166,-1.49786212
-4.07903952,3.19559491,-3.91478790,0.00021159,-0.00082306,0.99606910,-0.90209772,2.78202795,-2.55560556,1.30869230,-0.88870879,0.30888290,-0.90894059,0.37129241,-0.78585978,0.02776402,-0.03043048,0.54063302,-1.47210215
-4.07303652,3.03771436,-3.83603665,0.00018771,-0.00076166,0.94469854,-0.88653330,2.62245229,-2.51101671,1.24478005,-0.87698048,0.28943472,-0.89302066,0.35512494,-0.76405277,0.02751291,-0.02964215,0.51354618,-1.44149153
-4.06703352,2.88373973,-3.74984332,0.00016598,-0.00070485,0.89298025,-0.87021821,2.46133421,-2.46332252,1.18152587,-0.86422929,0.27172130,-0.87436623,0.34057210,-0.74026871,0.02725732,-0.02886766,0.48907427,-1.40636497
-4.06103052,2.73440277,-3.65771658,0.00014632,-0.00065316,0.84143774,-0.85361517,2.30034000,-2.41389172,1.11942150,-0.85080911,0.25558488,-0.85311845,0.32752599,-0.71484201,0.02699322,-0.02811530,0.46696197,-1.36711308
-4.05502751,2.59029211,-3.56129592,0.00012863,-0.00060697,0.79054696,-0.83722740,2.14102428,-2.36421687,1.05888256,-0.83711434,0.24085990,-0.82945286,0.31586504,-0.68811636,0.02671598,-0.02739235,0.44694546,-1.32417354
-4.04902451,2.45185410,-3.46231749,0.00011280,-0.00056652,0.74072838,-0.82158829,1.98479984,-2.31588186,1.00024528,-0.82357252,0.22737938,-0.80357692,0.30545983,-0.66043665,0.02642055,-0.02670497,0.42876178,-1.27802180
-4.04302151,2.31939946,-3.36257653,0.00009869,-0.00053194,0.69234202,-0.80724926,1.83291554,-2.27052459,0.94376700,-0.81063542,0.21498075,-0.77572673,0.29617871,-0.63214145,0.02610162,-0.02605821,0.41215735,-1.22916135
-4.03701851,2.19311553,-3.26388727,0.00008617,-0.00050324,0.64568543,-0.79476619,1.68644242,-2.22979544,0.88962991,-0.79876871,0.20351086,-0.74616302,0.28789322,-0.60355621,0.02575390,-0.02545590,0.39689553,-1.17811390
-4.03101551,2.07308299,-3.16804092,0.00007511,-0.00048032,0.60099441,-0.78468462,1.54626784,-2.19531258,0.83794776,-0.78844023,0.19283027,-0.71516653,0.28048320,-0.57498725,0.02537229,-0.02490070,0.38276313,-1.12540950
-4.02501251,1.95929615,-3.07676271,0.00006535,-0.00046297,0.55844616,-0.77752400,1.41309677,-2.16861501,0.78877482,-0.78010725,0.18281654,-0.68303287,0.27384127,-0.54671666,0.02495220,-0.02439404,0.36957577,-1.07157691
-4.01900950,1.85168544,-2.99166898,0.00005678,-0.00045091,0.51816432,-0.77376154,1.28745947,-2.15111480,0.74211657,-0.77420291,0.17336660,-0.65006702,0.26787682,-0.51899811,0.02448975,-0.02393613,0.35718196,-1.01713429
-4.01300650,1.75014070,-2.91422541,0.00004926,-0.00044377,0.48022555,-0.77381606,1.16972430,-2.14404978,0.69794123,-0.77112228,0.16439824,-0.61657761,0.26251912,-0.49205377,0.02398210,-0.02352601,0.34546597,-0.96258052
-4.00700350,1.65453399,-2.84570764,0.00004268,-0.00044113,0.44466695,-0.77803234,1.06011421,-2.14843817,0.65619154,-0.77120839,0.15585057,-0.58287123,0.25771958,-0.46607211,0.02342761,-0.02316156,0.33434933,-0.90838718
-4.00100050,1.56474049,-2.78716546,0.00003693,-0.00044248,0.41149398,-0.78666652,0.95872591,-2.16503680,0.61679598,-0.77473887,0.14768383,-0.54924682,0.25345311,-0.44120674,0.02282609,-0.02283960,0.32379113,-0.85499146
-3.99499750,1.48065658,-2.73939180,0.00003191,-0.00044732,0.38068823,-0.79987324,0.86555011,-2.19430444,0.57967907,-0.78191350,0.13987824,-0.51599047,0.24971838,-0.41757617,0.02217895,-0.02255600,0.31378705,-0.80279015
-3.98899450,1.40221399,-2.70289777,0.00002754,-0.00045507,0.35221475,-0.81769489,0.78049199,-2.23637187,0.54476996,-0.79284346,0.13243236,-0.48337067,0.24653707,-0.39526450,0.02148933,-0.02230574,0.30436714,-0.75213476
-3.98299150,1.32938956,-2.67789481,0.00002374,-0.00046515,0.32602856,-0.84005367,0.70339084,-2.29102000,0.51200925,-0.80754261,0.12536086,-0.45163423,0.24395209,-0.37432284,0.02076210,-0.02208318,0.29559268,-0.70332798
-3.97698849,1.26221028,-2.66428489,0.00002043,-0.00047696,0.30208008,-0.86674689,0.63403805,-2.35766767,0.48135370,-0.82592133,0.11869189,-0.42100294,0.24202485,-0.35477157,0.02000392,-0.02188212,0.28755195,-0.65662146
-3.97098549,1.20075353,-2.66165959,0.00001756,-0.00048992,0.28031942,-0.89744592,0.57219319,-2.43536983,0.45277881,-0.84778353,0.11246426,-0.39167112,0.24083164,-0.33660314,0.01922308,-0.02169615,0.28035530,-0.61221503
-3.96498249,1.14514292,-2.66930844,0.00001507,-0.00050342,0.26069937,-0.93169903,0.51759760,-2.52282727,0.42627935,-0.87282688,0.10672441,-0.36380398,0.24045929,-0.31978542,0.01842937,-0.02151877,0.27412964,-0.57025721
-3.95897949,1.09554011,-2.68623681,0.00001291,-0.00051690,0.24317728,-0.96893849,0.46998554,-2.61840804,0.40186803,-0.90064677,0.10152347,-0.33753700,0.24100031,-0.30426549,0.01763386,-0.02134371,0.26901246,-0.53084714
-3.95297649,1.05213355,-2.71119311,0.00001104,-0.00052981,0.22771578,-1.00849167,0.42909293,-2.72018066,0.37957267,-0.93074393,0.09691436,-0.31297609,0.24254774,-0.28997368,0.01684858,-0.02116513,0.26514574,-0.49403761
-3.94697349,1.01512477,-2.74270475,0.00000943,-0.00054164,0.21428260,-1.04959622,0.39466379,-2.82595868,0.35943208,-0.96253570,0.09294918,-0.29019864,0.24518980,-0.27682778,0.01608617,-0.02097793,0.26266985,-0.45983917
-3.94097049,0.98471344,-2.77912202,0.00000804,-0.00055194,0.20284968,-1.09141892,0.36645462,-2.93335543,0.34149122,-0.99537076,0.08967684,-0.26925520,0.24900480,-0.26473723,0.01535952,-0.02077792,0.26171780,-0.42822511
-3.93496748,0.96108193,-2.81866841,0.00000684,-0.00056029,0.19339171,-1.13307758,0.34423712,-3.03984760,0.32579591,-1.02854678,0.08714108,-0.25017186,0.25405639,-0.25360730,0.01468133,-0.02056207,0.26240981,-0.39913700
-3.92896448,0.94438048,-2.85949597,0.00000582,-0.00056635,0.18588438,-1.17366558,0.32779939,-3.14284564,0.31238750,-1.06133061,0.08537891,-0.23295297,0.26038937,-0.24334294,0.01406368,-0.02032864,0.26484859,-0.37249069
-3.92296148,0.93471373,-2.89974342,0.00000494,-0.00056983,0.18030250,-1.21227787,0.31694597,-3.23976845,0.30129794,-1.09298018,0.08441935,-0.21758420,0.26802635,-0.23385242,0.01351761,-0.02007737,0.26911541,-0.34818237
-3.91695848,0.93212923,-2.93759530,0.00000419,-0.00057052,0.17661810,-1.24803773,0.31149699,-3.32811981,0.29254534,-1.12276731,0.08428276,-0.20403564,0.27696531,-0.22505046,0.01305271,-0.01980947,0.27526698,-0.32609455
-3.91095548,0.93660858,-2.97133940,0.00000355,-0.00056827,0.17479878,-1.28012319,0.31128648,-3.40556347,0.28613050,-1.15000045,0.08498038,-0.19226492,0.28717818,-0.21686093,0.01267676,-0.01952769,0.28333333,-0.30610168
-3.90495248,0.94806144,-2.99942065,0.00000300,-0.00056304,0.17480621,-1.30779198,0.31616023,-3.46999398,0.28203429,-1.17404663,0.08651432,-0.18222001,0.29861050,-0.20921900,0.01239540,-0.01923627,0.29331657,-0.28807526
-3.89894947,0.96632250,-3.02048897,0.00000254,-0.00055481,0.17659502,-1.33040406,0.32597293,-3.51960028,0.28021613,-1.19435130,0.08887784,-0.17384173,0.31118222,-0.20207276,0.01221190,-0.01894080,0.30519070,-0.27188825
-3.89294647,0.99115152,-3.03343931,0.00000216,-0.00054368,0.18011196,-1.34744071,0.34058500,-3.55291942,0.28061351,-1.21045561,0.09205587,-0.16706577,0.32478939,-0.19538418,0.01212696,-0.01864810,0.31890215,-0.25741859
-3.88694347,1.02223603,-3.03744220,0.00000183,-0.00052978,0.18529533,-1.35851941,0.35985890,-3.56887815,0.28314254,-1.22201000,0.09602567,-0.16182415,0.33930689,-0.18912964,0.01213864,-0.01836595,0.33437123,-0.24455199
-3.88094047,1.05919661,-3.03196362,0.00000156,-0.00051332,0.19207480,-1.36340380,0.38365499,-3.56682062,0.28769929,-1.22878382,0.10075770,-0.15804616,0.35459176,-0.18329989,0.01224237,-0.01810286,0.35149414,-0.23318371
-3.87493747,1.10159409,-3.01677362,0.00000134,-0.00049455,0.20037129,-1.36200849,0.41182708,-3.54652106,0.29416197,-1.23067027,0.10621648,-0.15565862,0.37048726,-0.17789955,0.01243102,-0.01786776,0.37014556,-0.22321956
-3.86893447,1.14893846,-2.99194338,0.00000116,-0.00047377,0.21009719,-1.35439824,0.44421751,-3.50818121,0.30239363,-1.22768682,0.11236151,-0.15458574,0.38682723,-0.17294623,0.01269509,-0.01766966,0.39018159,-0.21457610
-3.86293147,1.20069874,-2.95783124,0.00000102,-0.00045131,0.22115660,-1.34078205,0.48065205,-3.45241275,0.31224535,-1.21997085,0.11914817,-0.15474845,0.40344063,-0.16846938,0.01302301,-0.01751733,0.41144289,-0.20718024
-3.85692846,1.25631361,-2.91505867,0.00000090,-0.00042752,0.23344567,-1.32150208,0.52093472,-3.38020576,0.32355958,-1.20777101,0.12652856,-0.15606339,0.42015613,-0.16450891,0.01340149,-0.01741896,0.43375801,-0.20096829
-3.85092546,1.31520220,-2.86447750,0.00000082,-0.00040276,0.24685309,-1.29701835,0.56484256,-3.29288516,0.33617372,-1.19143479,0.13445224,-0.15844180,0.43680644,-0.16111358,0.01381593,-0.01738185,0.45694659,-0.19588467
-3.84492246,1.37677480,-2.80713035,0.00000076,-0.00037740,0.26126049,-1.26788987,0.61212086,-3.19205724,0.34992358,-1.17139284,0.14286691,-0.16178827,0.45323239,-0.15833944,0.01425091,-0.01741208,0.48082255,-0.19188053
-3.83891946,1.44044311,-2.74420630,0.00000072,-0.00035179,0.27654312,-1.23475317,0.66247893,-3.07954912,0.36464677,-1.14814111,0.15171903,-0.16599974,0.46928645,-0.15624819,0.01469074,-0.01751435,0.50519695,-0.18891227
-3.83291646,1.50563000,-2.67699403,0.00000071,-0.00032628,0.29257045,-1.19829930,0.71558676,-2.95734399,0.38018592,-1.12222156,0.16095434,-0.17096475,0.48483582,-0.15490561,0.01511995,-0.01769169,0.52988078,-0.18694025
-3.82691346,1.57177837,-2.60683480,0.00000072,-0.00030118,0.30920700,-1.15925044,0.77107296,-2.82751529,0.39639154,-1.09420242,0.17051832,-0.17656311,0.49976476,-0.15438003,0.01552389,-0.01794539,0.55468730,-0.18592778
-3.82091046,1.63835931,-2.53507733,0.00000076,-0.00027678,0.32631339,-1.11833704,0.82852418,-2.69216271,0.41312475,-1.06465902,0.18035655,-0.18266623,0.51397644,-0.15474093,0.01588921,-0.01827491,0.57943424,-0.18584043
-3.81490745,1.70487929,-2.46303652,0.00000082,-0.00025333,0.34374755,-1.07627666,0.88748629,-2.55335272,0.43025952,-1.03415598,0.19041518,-0.18913805,0.52739404,-0.15605764,0.01620436,-0.01867788,0.60394555,-0.18664580
-3.80890445,1.77088638,-2.39195766,0.00000091,-0.00023104,0.36136617,-1.03375510,0.94746757,-2.41306580,0.44768465,-1.00323144,0.20064117,-0.19583672,0.53996127,-0.15839805,0.01646002,-0.01915018,0.62805299,-0.18831367
-3.80290145,1.83597552,-2.32298722,0.00000103,-0.00021009,0.37902650,-0.99141065,1.00794379,-2.27315233,0.46530533,-0.97238394,0.21098266,-0.20261695,0.55164229,-0.16182745,0.01664939,-0.01968604,0.65159734,-0.19081662
-3.79689845,1.89979259,-2.25715094,0.00000118,-0.00019062,0.39658829,-0.94982175,1.06836545,-2.13529812,0.48304427,-0.94206239,0.22138926,-0.20933303,0.56242105,-0.16640732,0.01676848,-0.02027828,0.67442940,-0.19413097
-3.79089545,1.96203722,-2.19533945,0.00000137,-0.00017272,0.41391593,-0.90949834,1.12816667,-2.00100029,0.50084230,-0.91265912,0.23181220,-0.21584241,0.57230011,-0.17219415,0.01681624,-0.02091846,0.69641061,-0.19823792
