energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.72986493,3.82873928,-3.82873932,0.03217214,-0.03217214,0.48247393,-0.48247407,1.04804120,-1.04804127,0.81689327,-0.81689319,0.09962375,-0.09962376,1.60365288,-1.60365277
-5.72386193,3.99745752,-3.99745761,0.03270151,-0.03270151,0.51343054,-0.51343068,1.11126587,-1.11126596,0.84529925,-0.84529919,0.10315149,-0.10315150,1.66203614,-1.66203605
-5.71785893,4.16857136,-4.16857149,0.03318989,-0.03318989,0.54423233,-0.54423247,1.17696103,-1.17696115,0.87384059,-0.87384053,0.10650647,-0.10650648,1.72228469,-1.72228463
-5.71185593,4.34067621,-4.34067637,0.03364745,-0.03364745,0.57462120,-0.57462134,1.24445762,-1.24445775,0.90233490,-0.90233484,0.10968916,-0.10968916,1.78390357,-1.78390353
-5.70585293,4.51234093,-4.51234111,0.03408466,-0.03408466,0.60433971,-0.60433985,1.31303834,-1.31303849,0.93060688,-0.93060683,0.11270239,-0.11270239,1.84637615,-1.84637612
-5.69984992,4.68212124,-4.68212143,0.03451175,-0.03451176,0.63313531,-0.63313545,1.38194870,-1.38194886,0.95848960,-0.95848955,0.11555047,-0.11555048,1.90916640,-1.90916637
-5.69384692,4.84857402,-4.84857421,0.03493829,-0.03493829,0.66076470,-0.66076484,1.45040940,-1.45040958,0.98582520,-0.98582515,0.11823835,-0.11823835,1.97172175,-1.97172173
-5.68784392,5.01027289,-5.01027308,0.03537275,-0.03537275,0.68699815,-0.68699829,1.51763030,-1.51763048,1.01246554,-1.01246548,0.12077070,-0.12077070,2.03347697,-2.03347694
-5.68184092,5.16582574,-5.16582591,0.03582220,-0.03582220,0.71162368,-0.71162382,1.58282533,-1.58282552,1.03827257,-1.03827251,0.12315129,-0.12315128,2.09385941,-2.09385938
-5.67583792,5.31389400,-5.31389415,0.03629208,-0.03629208,0.73445102,-0.73445116,1.64522835,-1.64522854,1.06311893,-1.06311886,0.12538235,-0.12538235,2.15229592,-2.15229588
-5.66983492,5.45321382,-5.45321396,0.03678606,-0.03678607,0.75531521,-0.75531535,1.70410927,-1.70410947,1.08688847,-1.08688840,0.12746432,-0.12746431,2.20822140,-2.20822135
-5.66383192,5.58261851,-5.58261863,0.03730605,-0.03730605,0.77407976,-0.77407990,1.75879009,-1.75879029,1.10947713,-1.10947705,0.12939568,-0.12939567,2.26108895,-2.26108889
-5.65782891,5.70106155,-5.70106164,0.03785220,-0.03785220,0.79063913,-0.79063927,1.80866008,-1.80866028,1.13079381,-1.13079373,0.13117319,-0.13117318,2.31038118,-2.31038111
-5.65182591,5.80763907,-5.80763914,0.03842313,-0.03842313,0.80492057,-0.80492071,1.85318964,-1.85318984,1.15076143,-1.15076135,0.13279229,-0.13279228,2.35562235,-2.35562227
-5.64582291,5.90161071,-5.90161076,0.03901609,-0.03901609,0.81688509,-0.81688523,1.89194211,-1.89194231,1.16931790,-1.16931781,0.13424774,-0.13424773,2.39639051,-2.39639042
-5.63981991,5.98241739,-5.98241743,0.03962726,-0.03962726,0.82652755,-0.82652769,1.92458304,-1.92458324,1.18641690,-1.18641681,0.13553450,-0.13553449,2.43232918,-2.43232908
-5.63381691,6.04969485,-6.04969487,0.04025197,-0.04025197,0.83387576,-0.83387589,1.95088640,-1.95088659,1.20202842,-1.20202832,0.13664864,-0.13664863,2.46315756,-2.46315745
-5.62781391,6.10328171,-6.10328172,0.04088505,-0.04088504,0.83898868,-0.83898882,1.97073741,-1.97073759,1.21613873,-1.21613864,0.13758842,-0.13758841,2.48867877,-2.48867865
-5.62181091,6.14322135,-6.14322135,0.04152099,-0.04152098,0.84195370,-0.84195383,1.98413194,-1.98413211,1.22874983,-1.22874973,0.13835524,-0.13835523,2.50878546,-2.50878534
-5.61580790,6.16975701,-6.16975701,0.04215426,-0.04215425,0.84288303,-0.84288316,1.99117230,-1.99117248,1.23987821,-1.23987811,0.13895453,-0.13895453,2.52346228,-2.52346215
-5.60980490,6.18332001,-6.18332000,0.04277939,-0.04277938,0.84190954,-0.84190967,1.99205995,-1.99206012,1.24955297,-1.24955287,0.13939653,-0.13939652,2.53278504,-2.53278492
-5.60380190,6.18451160,-6.18451159,0.04339113,-0.04339112,0.83918202,-0.83918215,1.98708525,-1.98708541,1.25781329,-1.25781319,0.13969666,-0.13969666,2.53691652,-2.53691639
-5.59779890,6.17407921,-6.17407920,0.04398450,-0.04398449,0.83486018,-0.83486031,1.97661515,-1.97661530,1.26470545,-1.26470535,0.13987580,-0.13987580,2.53609900,-2.53609888
-5.59179590,6.15288826,-6.15288825,0.04455481,-0.04455479,0.82910967,-0.82910980,1.96107928,-1.96107943,1.27027941,-1.27027932,0.13996006,-0.13996006,2.53064410,-2.53064398
-5.58579290,6.12189111,-6.12189111,0.04509760,-0.04509759,0.82209733,-0.82209745,1.94095551,-1.94095565,1.27458539,-1.27458530,0.13998028,-0.13998029,2.52092031,-2.52092019
-5.57978989,6.08209492,-6.08209491,0.04560865,-0.04560864,0.81398684,-0.81398696,1.91675551,-1.91675564,1.27767039,-1.27767029,0.13997121,-0.13997122,2.50733903,-2.50733891
-5.57378689,6.03452989,-6.03452989,0.04608384,-0.04608382,0.80493517,-0.80493528,1.88901136,-1.88901148,1.27957515,-1.27957506,0.13997027,-0.13997028,2.49033986,-2.49033975
-5.56778389,5.98021990,-5.98021990,0.04651910,-0.04651908,0.79508980,-0.79508991,1.85826372,-1.85826383,1.28033160,-1.28033152,0.14001612,-0.14001613,2.47037593,-2.47037583
-5.56178089,5.92015665,-5.92015665,0.04691037,-0.04691035,0.78458694,-0.78458705,1.82505217,-1.82505227,1.27996101,-1.27996093,0.14014699,-0.14014700,2.44789994,-2.44789985
-5.55577789,5.85527863,-5.85527861,0.04725351,-0.04725349,0.77355074,-0.77355084,1.78990795,-1.78990804,1.27847294,-1.27847285,0.14039879,-0.14039881,2.42335165,-2.42335156
-5.54977489,5.78645542,-5.78645540,0.04754432,-0.04754431,0.76209348,-0.76209357,1.75334929,-1.75334937,1.27586506,-1.27586497,0.14080330,-0.14080332,2.39714725,-2.39714717
-5.54377189,5.71447786,-5.71447784,0.04777851,-0.04777850,0.75031665,-0.75031674,1.71587922,-1.71587929,1.27212392,-1.27212383,0.14138625,-0.14138627,2.36967093,-2.36967085
-5.53776888,5.64005360,-5.64005357,0.04795175,-0.04795173,0.73831271,-0.73831279,1.67798544,-1.67798549,1.26722633,-1.26722623,0.14216563,-0.14216566,2.34126882,-2.34126874
-5.53176588,5.56380770,-5.56380767,0.04805970,-0.04805968,0.72616735,-0.72616742,1.64014180,-1.64014185,1.26114156,-1.26114147,0.14315018,-0.14315021,2.31224531,-2.31224524
-5.52576288,5.48628732,-5.48628728,0.04809811,-0.04809810,0.71396200,-0.71396206,1.60281078,-1.60281082,1.25383395,-1.25383385,0.14433820,-0.14433823,2.28286151,-2.28286145
-5.51975988,5.40796932,-5.40796927,0.04806293,-0.04806292,0.70177627,-0.70177633,1.56644610,-1.56644613,1.24526579,-1.24526569,0.14571671,-0.14571674,2.25333557,-2.25333551
-5.51375688,5.32926961,-5.32926956,0.04795034,-0.04795033,0.68969017,-0.68969022,1.53149485,-1.53149488,1.23540037,-1.23540028,0.14726111,-0.14726114,2.22384455,-2.22384450
-5.50775388,5.25055303,-5.25055298,0.04775691,-0.04775690,0.67778572,-0.67778576,1.49839840,-1.49839842,1.22420494,-1.22420484,0.14893524,-0.14893527,2.19452735,-2.19452731
-5.50175088,5.17214246,-5.17214242,0.04747967,-0.04747965,0.66614786,-0.66614790,1.46759139,-1.46759141,1.21165335,-1.21165325,0.15069202,-0.15069206,2.16548827,-2.16548824
-5.49574787,5.09432644,-5.09432641,0.04711620,-0.04711619,0.65486456,-0.65486460,1.43949854,-1.43949856,1.19772845,-1.19772835,0.15247452,-0.15247456,2.13680086,-2.13680085
-5.48974487,5.01736427,-5.01736425,0.04666472,-0.04666471,0.64402591,-0.64402594,1.41452886,-1.41452888,1.18242391,-1.18242382,0.15421752,-0.15421757,2.10851168,-2.10851168
-5.48374187,4.94148844,-4.94148845,0.04612416,-0.04612415,0.63372231,-0.63372234,1.39306731,-1.39306733,1.16574567,-1.16574558,0.15584953,-0.15584957,2.08064368,-2.08064369
-5.47773887,4.86690407,-4.86690409,0.04549419,-0.04549419,0.62404184,-0.62404187,1.37546408,-1.37546411,1.14771271,-1.14771263,0.15729502,-0.15729507,2.05319902,-2.05319904
-5.47173587,4.79378546,-4.79378550,0.04477531,-0.04477530,0.61506684,-0.61506688,1.36202197,-1.36202201,1.12835746,-1.12835738,0.15847711,-0.15847716,2.02616130,-2.02616134
-5.46573287,4.72227029,-4.72227037,0.04396885,-0.04396884,0.60687001,-0.60687005,1.35298234,-1.35298239,1.10772566,-1.10772559,0.15932019,-0.15932024,1.99949706,-1.99949711
-5.45972986,4.65245187,-4.65245198,0.04307701,-0.04307701,0.59951014,-0.59951019,1.34851049,-1.34851055,1.08587579,-1.08587572,0.15975271,-0.15975276,1.97315659,-1.97315665
-5.45372686,4.58437023,-4.58437037,0.04210289,-0.04210289,0.59302789,-0.59302794,1.34868137,-1.34868145,1.06287813,-1.06287807,0.15970984,-0.15970989,1.94707430,-1.94707437
-5.44772386,4.51800284,-4.51800301,0.04105046,-0.04105045,0.58744171,-0.58744176,1.35346643,-1.35346651,1.03881352,-1.03881347,0.15913589,-0.15913594,1.92116857,-1.92116866
-5.44172086,4.45325587,-4.45325606,0.03992456,-0.03992455,0.58274431,-0.58274437,1.36272261,-1.36272272,1.01377176,-1.01377172,0.15798645,-0.15798650,1.89534147,-1.89534156
-5.43571786,4.38995670,-4.38995691,0.03873088,-0.03873087,0.57889988,-0.57889994,1.37618445,-1.37618456,0.98784990,-0.98784986,0.15623008,-0.15623013,1.86947828,-1.86947838
-5.42971486,4.32784858,-4.32784881,0.03747590,-0.03747590,0.57584222,-0.57584229,1.39345980,-1.39345993,0.96115020,-0.96115017,0.15384954,-0.15384959,1.84344739,-1.84344749
-5.42371186,4.26658817,-4.26658841,0.03616684,-0.03616684,0.57347406,-0.57347413,1.41403015,-1.41403029,0.93377815,-0.93377813,0.15084243,-0.15084247,1.81710036,-1.81710046
-5.41770885,4.20574637,-4.20574661,0.03481154,-0.03481153,0.57166763,-0.57166771,1.43725561,-1.43725575,0.90584034,-0.90584031,0.14722130,-0.14722135,1.79027272,-1.79027283
-5.41170585,4.14481316,-4.14481340,0.03341838,-0.03341837,0.57026655,-0.57026663,1.46238500,-1.46238514,0.87744235,-0.87744233,0.14301323,-0.14301327,1.76278551,-1.76278561
-5.40570285,4.08320658,-4.08320681,0.03199614,-0.03199613,0.56908903,-0.56908911,1.48857095,-1.48857109,0.84868694,-0.84868692,0.13825879,-0.13825883,1.73444774,-1.73444783
-5.39969985,4.02028602,-4.02028624,0.03055388,-0.03055387,0.56793238,-0.56793246,1.51488967,-1.51488981,0.81967230,-0.81967228,0.13301065,-0.13301068,1.70506000,-1.70506008
-5.39369685,3.95536988,-3.95537007,0.02910078,-0.02910077,0.56657867,-0.56657875,1.54036494,-1.54036508,0.79049079,-0.79049077,0.12733172,-0.12733175,1.67441928,-1.67441935
-5.38769385,3.88775710,-3.88775726,0.02764602,-0.02764601,0.56480135,-0.56480143,1.56399551,-1.56399564,0.76122817,-0.76122814,0.12129307,-0.12129310,1.64232497,-1.64232502
-5.38169085,3.81675241,-3.81675254,0.02619863,-0.02619862,0.56237265,-0.56237272,1.58478504,-1.58478515,0.73196332,-0.73196329,0.11497167,-0.11497169,1.60858611,-1.60858614
-5.37568784,3.74169434,-3.74169443,0.02476737,-0.02476736,0.55907143,-0.55907150,1.60177341,-1.60177350,0.70276870,-0.70276867,0.10844804,-0.10844806,1.57302967,-1.57302968
-5.36968484,3.66198524,-3.66198529,0.02336067,-0.02336066,0.55469131,-0.55469137,1.61406824,-1.61406831,0.67371151,-0.67371147,0.10180401,-0.10180403,1.53550974,-1.53550974
-5.36368184,3.57712224,-3.57712224,0.02198654,-0.02198654,0.54904854,-0.54904859,1.62087538,-1.62087544,0.64485549,-0.64485545,0.09512063,-0.09512065,1.49591729,-1.49591727
-5.35767884,3.48672790,-3.48672786,0.02065258,-0.02065258,0.54198953,-0.54198958,1.62152707,-1.62152710,0.61626344,-0.61626339,0.08847629,-0.08847630,1.45419013,-1.45419009
-5.35167584,3.39057931,-3.39057922,0.01936596,-0.01936596,0.53339758,-0.53339761,1.61550658,-1.61550660,0.58800024,-0.58800018,0.08194519,-0.08194519,1.41032263,-1.41032257
-5.34567284,3.28863412,-3.28863400,0.01813351,-0.01813350,0.52319848,-0.52319852,1.60246839,-1.60246838,0.56013634,-0.56013628,0.07559615,-0.07559616,1.36437479,-1.36437471
-5.33966983,3.18105248,-3.18105231,0.01696177,-0.01696177,0.51136495,-0.51136497,1.58225281,-1.58225279,0.53275141,-0.53275135,0.06949186,-0.06949187,1.31648002,-1.31647993
-5.33366683,3.06821333,-3.06821313,0.01585716,-0.01585715,0.49791937,-0.49791939,1.55489466,-1.55489462,0.50593802,-0.50593796,0.06368839,-0.06368839,1.26685131,-1.26685120
-5.32766383,2.95072432,-2.95072410,0.01482606,-0.01482606,0.48293503,-0.48293504,1.52062529,-1.52062524,0.47980509,-0.47980502,0.05823517,-0.05823517,1.21578517,-1.21578505
-5.32166083,2.82942429,-2.82942405,0.01387503,-0.01387503,0.46653551,-0.46653551,1.47986814,-1.47986808,0.45448083,-0.45448076,0.05317522,-0.05317521,1.16366310,-1.16366297
-5.31565783,2.70537797,-2.70537772,0.01301089,-0.01301089,0.44889243,-0.44889243,1.43322769,-1.43322761,0.43011500,-0.43011494,0.04854566,-0.04854566,1.11095021,-1.11095009
-5.30965483,2.57986261,-2.57986236,0.01224091,-0.01224090,0.43022148,-0.43022148,1.38147243,-1.38147234,0.40688026,-0.40688020,0.04437840,-0.04437840,1.05819090,-1.05819077
-5.30365183,2.45434663,-2.45434639,0.01157289,-0.01157288,0.41077693,-0.41077692,1.32551242,-1.32551233,0.38497237,-0.38497231,0.04070093,-0.04070092,1.00600137,-1.00600125
-5.29764882,2.33046091,-2.33046068,0.01101525,-0.01101525,0.39084485,-0.39084485,1.26637236,-1.26637227,0.36460926,-0.36460921,0.03753713,-0.03753713,0.95505936,-0.95505924
-5.29164582,2.20996327,-2.20996306,0.01057707,-0.01057707,0.37073527,-0.37073527,1.20516118,-1.20516110,0.34602880,-0.34602876,0.03490810,-0.03490810,0.90609090,-0.90609080
-5.28564282,2.09469734,-2.09469717,0.01026802,-0.01026802,0.35077349,-0.35077350,1.14303934,-1.14303927,0.32948523,-0.32948520,0.03283278,-0.03283278,0.85985486,-0.85985477
-5.27963982,1.98654701,-1.98654689,0.01009833,-0.01009833,0.33129106,-0.33129107,1.08118496,-1.08118490,0.31524444,-0.31524442,0.03132848,-0.03132848,0.81712523,-0.81712516
-5.27363682,1.88738780,-1.88738773,0.01007856,-0.01007856,0.31261647,-0.31261649,1.02076014,-1.02076010,0.30357803,-0.30357802,0.03041115,-0.03041115,0.77867208,-0.77867203
-5.26763382,1.79903680,-1.79903678,0.01021944,-0.01021945,0.29506612,-0.29506614,0.96287848,-0.96287847,0.29475643,-0.29475645,0.03009542,-0.03009543,0.74524142,-0.74524140
-5.26163082,1.72320254,-1.72320260,0.01053157,-0.01053157,0.27893570,-0.27893574,0.90857493,-0.90857495,0.28904126,-0.28904129,0.03039435,-0.03039435,0.71753476,-0.71753476
-5.25562781,1.66143659,-1.66143673,0.01102503,-0.01102503,0.26449238,-0.26449243,0.85877885,-0.85877889,0.28667704,-0.28667709,0.03131890,-0.03131890,0.69618890,-0.69618894
-5.24962481,1.61508807,-1.61508828,0.01170906,-0.01170907,0.25196788,-0.25196793,0.81429109,-0.81429117,0.28788280,-0.28788286,0.03287724,-0.03287725,0.68175664,-0.68175671
-5.24362181,1.58526271,-1.58526302,0.01259162,-0.01259162,0.24155277,-0.24155284,0.77576567,-0.77576579,0.29284356,-0.29284365,0.03507374,-0.03507375,0.67468894,-0.67468905
-5.23761881,1.57278774,-1.57278814,0.01367891,-0.01367892,0.23339209,-0.23339217,0.74369646,-0.74369661,0.30170232,-0.30170244,0.03790783,-0.03790784,0.67531923,-0.67531937
-5.23161581,1.57818358,-1.57818408,0.01497505,-0.01497506,0.22758229,-0.22758239,0.71840904,-0.71840923,0.31455265,-0.31455279,0.04137283,-0.04137284,0.68385037,-0.68385055
-5.22561281,1.60164362,-1.60164422,0.01648158,-0.01648159,0.22416973,-0.22416984,0.70005794,-0.70005816,0.33143231,-0.33143248,0.04545465,-0.04545466,0.70034479,-0.70034501
-5.21960980,1.64302269,-1.64302339,0.01819720,-0.01819721,0.22315060,-0.22315074,0.68862899,-0.68862925,0.35231832,-0.35231852,0.05013068,-0.05013069,0.72471834,-0.72471859
-5.21360680,1.70183503,-1.70183583,0.02011748,-0.02011749,0.22447233,-0.22447248,0.68394672,-0.68394702,0.37712357,-0.37712381,0.05536871,-0.05536872,0.75673806,-0.75673836
-5.20760380,1.77726212,-1.77726303,0.02223471,-0.02223472,0.22803627,-0.22803644,0.68568627,-0.68568660,0.40569548,-0.40569575,0.06112621,-0.06112623,0.79602450,-0.79602483
-5.20160080,1.86817058,-1.86817160,0.02453786,-0.02453788,0.23370178,-0.23370197,0.69338945,-0.69338981,0.43781667,-0.43781697,0.06734989,-0.06734991,0.84205839,-0.84205876
-5.19559780,1.97314003,-1.97314115,0.02701271,-0.02701273,0.24129138,-0.24129159,0.70648441,-0.70648480,0.47320803,-0.47320836,0.07397562,-0.07397564,0.89419211,-0.89419252
-5.18959480,2.09050049,-2.09050172,0.02964205,-0.02964207,0.25059687,-0.25059710,0.72430812,-0.72430855,0.51153407,-0.51153444,0.08092891,-0.08092893,0.95166558,-0.95166602
-5.18359180,2.21837860,-2.21837993,0.03240613,-0.03240615,0.26138625,-0.26138650,0.74613118,-0.74613163,0.55241063,-0.55241104,0.08812581,-0.08812583,1.01362646,-1.01362694
-5.17758879,2.35475153,-2.35475297,0.03528314,-0.03528316,0.27341119,-0.27341145,0.77118394,-0.77118442,0.59541471,-0.59541516,0.09547437,-0.09547439,1.07915433,-1.07915484
-5.17158579,2.49750711,-2.49750865,0.03824988,-0.03824990,0.28641478,-0.28641506,0.79868342,-0.79868391,0.64009624,-0.64009673,0.10287653,-0.10287655,1.14728793,-1.14728847
-5.16558279,2.64450834,-2.64450998,0.04128253,-0.04128256,0.30013942,-0.30013972,0.82785999,-0.82786050,0.68599142,-0.68599196,0.11023054,-0.11023056,1.21705502,-1.21705559
