energy_ev,total_up,Re_p_up,Re_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-5.84992496,2.61634797,0.95782897,1.74999122,1.25092188,0.00000000,0.50192413,0.00000000
-5.84392196,2.74624842,1.00607682,1.82992030,1.30295254,0.00000000,0.53221919,0.00000000
-5.83791896,2.86997919,1.05153066,1.90492439,1.35027101,0.00000000,0.56240316,0.00000000
-5.83191596,2.98673260,1.09365934,1.97455702,1.39244652,0.00000000,0.59238215,0.00000000
-5.82591296,3.09590746,1.13201031,2.03852718,1.42917290,0.00000000,0.62208779,0.00000000
-5.81990995,3.19711919,1.16621964,2.09670470,1.46027675,0.00000000,0.65147602,0.00000000
-5.81390695,3.29020114,1.19601960,2.14911884,1.48572097,0.00000000,0.68052427,0.00000000
-5.80790395,3.37519635,1.22124338,2.19595000,1.50560322,0.00000000,0.70922716,0.00000000
-5.80190095,3.45233996,1.24182654,2.23751458,1.52014926,0.00000000,0.73759058,0.00000000
-5.79589795,3.52203260,1.25780497,2.27424334,1.52970118,0.00000000,0.76562470,0.00000000
-5.78989495,3.58480562,1.26930928,2.30665425,1.53470101,0.00000000,0.79333593,0.00000000
-5.78389195,3.64127986,1.27655573,2.33532073,1.53567027,0.00000000,0.82071842,0.00000000
-5.77788894,3.69211962,1.27983414,2.36083690,1.53318629,0.00000000,0.84774549,0.00000000
-5.77188594,3.73798415,1.27949311,2.38378134,1.52785618,0.00000000,0.87436154,0.00000000
-5.76588294,3.77947926,1.27592337,2.40468118,1.52028983,0.00000000,0.90047504,0.00000000
-5.75987994,3.81711132,1.26953986,2.42397829,1.51107288,0.00000000,0.92595296,0.00000000
-5.75387694,3.85124663,1.26076360,2.44199955,1.50074115,0.00000000,0.95061740,0.00000000
-5.74787394,3.88207814,1.25000410,2.45893253,1.48975755,0.00000000,0.97424453,0.00000000
-5.74187094,3.90960186,1.23764321,2.47480824,1.47849261,0.00000000,0.99656630,0.00000000
-5.73586793,3.93360430,1.22402125,2.48949190,1.46720971,0.00000000,1.01727502,0.00000000
-5.72986493,3.95366221,1.20942615,2.50268245,1.45605549,0.00000000,1.03603077,0.00000000
-5.72386193,3.96915472,1.19408598,2.51392099,1.44505614,0.00000000,1.05247143,0.00000000
-5.71785893,3.97928774,1.17816533,2.52260795,1.43411963,0.00000000,1.06622504,0.00000000
-5.71185593,3.98312951,1.16176551,2.52802828,1.42304374,0.00000000,1.07692389,0.00000000
-5.70585293,3.97965553,1.14492856,2.52938348,1.41152956,0.00000000,1.08421970,0.00000000
-5.69984992,3.96780086,1.12764461,2.52582898,1.39919977,0.00000000,1.08779924,0.00000000
-5.69384692,3.94651671,1.10986199,2.51651499,1.38562061,0.00000000,1.08739939,0.00000000
-5.68784392,3.91482873,1.09149951,2.50062882,1.37032664,0.00000000,1.08282097,0.00000000
-5.68184092,3.87189348,1.07245989,2.47743647,1.35284676,0.00000000,1.07394056,0.00000000
-5.67583792,3.81705037,1.05264350,2.44632150,1.33273045,0.00000000,1.06071951,0.00000000
-5.66983492,3.74986600,1.03196151,2.40681914,1.30957266,0.00000000,1.04320964,0.00000000
-5.66383192,3.67016866,1.01034753,2.35864393,1.28303627,0.00000000,1.02155537,0.00000000
-5.65782891,3.57807110,0.98776710,2.30170968,1.25287105,0.00000000,0.99599181,0.00000000
-5.65182591,3.47398043,0.96422430,2.23614066,1.21892814,0.00000000,0.96683918,0.00000000
-5.64582291,3.35859471,0.93976534,2.16227378,1.18116956,0.00000000,0.93449349,0.00000000
-5.63981991,3.23288646,0.91447871,2.08065161,1.13967241,0.00000000,0.89941414,0.00000000
-5.63381691,3.09807432,0.88849226,1.99200699,1.09462766,0.00000000,0.86210891,0.00000000
-5.62781391,2.95558420,0.86196725,1.89723990,1.04633384,0.00000000,0.82311716,0.00000000
-5.62181091,2.80700247,0.83509007,1.79738826,0.99518613,0.00000000,0.78299205,0.00000000
-5.61580790,2.65402338,0.80806217,1.69359388,0.94166162,0.00000000,0.74228264,0.00000000
-5.60980490,2.49839375,0.78108898,1.58706562,0.88630155,0.00000000,0.70151674,0.00000000
-5.60380190,2.34185764,0.75436870,1.47904145,0.82969164,0.00000000,0.66118529,0.00000000
-5.59779890,2.18610359,0.72808160,1.37075116,0.77244148,0.00000000,0.62172906,0.00000000
-5.59179590,2.03271706,0.70238076,1.26338153,0.71516407,0.00000000,0.58352803,0.00000000
-5.58579290,1.88313986,0.67738469,1.15804524,0.65845643,0.00000000,0.54689403,0.00000000
-5.57978989,1.73863831,0.65317245,1.05575475,0.60288211,0.00000000,0.51206669,0.00000000
-5.57378689,1.60028089,0.62978148,0.95740194,0.54895634,0.00000000,0.47921283,0.00000000
-5.56778389,1.46892601,0.60720829,0.86374403,0.49713416,0.00000000,0.44842905,0.00000000
-5.56178089,1.34521966,0.58541189,0.77539590,0.44780198,0.00000000,0.41974719,0.00000000
-5.55577789,1.22960231,0.56431975,0.69282858,0.40127258,0.00000000,0.39314236,0.00000000
-5.54977489,1.12232409,0.54383579,0.61637356,0.35778346,0.00000000,0.36854279,0.00000000
-5.54377189,1.02346684,0.52385002,0.54623211,0.31749827,0.00000000,0.34584104,0.00000000
-5.53776888,0.93297143,0.50424909,0.48248880,0.28051107,0.00000000,0.32490597,0.00000000
-5.53176588,0.85066871,0.48492718,0.42512832,0.24685281,0.00000000,0.30559474,0.00000000
-5.52576288,0.77631228,0.46579665,0.37405441,0.21649956,0.00000000,0.28776436,0.00000000
-5.51975988,0.70961152,0.44679783,0.32911010,0.18938200,0.00000000,0.27128238,0.00000000
-5.51375688,0.65026335,0.42790745,0.29009810,0.16539550,0.00000000,0.25603613,0.00000000
-5.50775388,0.59798145,0.40914539,0.25680059,0.14441049,0.00000000,0.24194033,0.00000000
-5.50175088,0.55252184,0.39057942,0.22899760,0.12628240,0.00000000,0.22894291,0.00000000
-5.49574787,0.51370404,0.37232788,0.20648331,0.11086106,0.00000000,0.21702886,0.00000000
-5.48974487,0.48142725,0.35456015,0.18907980,0.09799906,0.00000000,0.20622206,0.00000000
-5.48374187,0.45568120,0.33749507,0.17664788,0.08755889,0.00000000,0.19658530,0.00000000
-5.47773887,0.43655149,0.32139748,0.16909463,0.07941881,0.00000000,0.18821853,0.00000000
-5.47173587,0.42421954,0.30657303,0.16637764,0.07347711,0.00000000,0.18125549,0.00000000
-5.46573287,0.41895719,0.29336162,0.16850578,0.06965503,0.00000000,0.17585899,0.00000000
-5.45972986,0.42111638,0.28212955,0.17553657,0.06789802,0.00000000,0.17221496,0.00000000
-5.45372686,0.43111407,0.27326098,0.18757028,0.06817573,0.00000000,0.17052561,0.00000000
-5.44772386,0.44941308,0.26714851,0.20474092,0.07048047,0.00000000,0.17100178,0.00000000
-5.44172086,0.47649914,0.26418352,0.22720442,0.07482458,0.00000000,0.17385476,0.00000000
-5.43571786,0.51285484,0.26474610,0.25512432,0.08123649,0.00000000,0.17928777,0.00000000
-5.42971486,0.55893117,0.26919501,0.28865540,0.08975595,0.00000000,0.18748721,0.00000000
-5.42371186,0.61511734,0.27785758,0.32792582,0.10042828,0.00000000,0.19861397,0.00000000
-5.41770885,0.68170978,0.29101986,0.37301835,0.11329814,0.00000000,0.21279497,0.00000000
-5.41170585,0.75888129,0.30891695,0.42395129,0.12840268,0.00000000,0.23011501,0.00000000
-5.40570285,0.84665146,0.33172394,0.48066008,0.14576463,0.00000000,0.25060934,0.00000000
-5.39969985,0.94485939,0.35954729,0.54298013,0.16538536,0.00000000,0.27425708,0.00000000
-5.39369685,1.05314012,0.39241715,0.61063192,0.18723817,0.00000000,0.30097568,0.00000000
-5.38769385,1.17090592,0.43028073,0.68320924,0.21126232,0.00000000,0.33061687,0.00000000
-5.38169085,1.29733356,0.47299691,0.76017116,0.23735774,0.00000000,0.36296407,0.00000000
-5.37568784,1.43135883,0.52033261,0.84083870,0.26538099,0.00000000,0.39773177,0.00000000
-5.36968484,1.57167903,0.57196095,0.92439665,0.29514256,0.00000000,0.43456689,0.00000000
-5.36368184,1.71676426,0.62746161,1.00990094,0.32640576,0.00000000,0.47305230,0.00000000
-5.35767884,1.86487769,0.68632360,1.09629171,0.35888742,0.00000000,0.51271264,0.00000000
-5.35167584,2.01410486,0.74795057,1.18241212,0.39226043,0.00000000,0.55302229,0.00000000
-5.34567284,2.16239149,0.81166876,1.26703240,0.42615825,0.00000000,0.59341559,0.00000000
-5.33966983,2.30758894,0.87673756,1.34887854,0.46018122,0.00000000,0.63329880,0.00000000
-5.33366683,2.44750606,0.94236251,1.42666477,0.49390462,0.00000000,0.67206383,0.00000000
-5.32766383,2.57996552,1.00771061,1.49912859,0.52688822,0.00000000,0.70910304,0.00000000
-5.32166083,2.70286299,1.07192735,1.56506712,0.55868700,0.00000000,0.74382486,0.00000000
-5.31565783,2.81422648,1.13415525,1.62337328,0.58886269,0.00000000,0.77566946,0.00000000
-5.30965483,2.91227401,1.19355319,1.67307017,0.61699565,0.00000000,0.80412423,0.00000000
-5.30365183,2.99546676,1.24931595,1.71334248,0.64269669,0.00000000,0.82873805,0.00000000
-5.29764882,3.06255598,1.30069346,1.74356315,0.66561828,0.00000000,0.84913427,0.00000000
-5.29164582,3.11262134,1.34700886,1.76331448,0.68546476,0.00000000,0.86502156,0.00000000
-5.28564282,3.14509942,1.38767505,1.77240254,0.70200111,0.00000000,0.87620236,0.00000000
-5.27963982,3.15980090,1.42220898,1.77086423,0.71505983,0.00000000,0.88257860,0.00000000
-5.27363682,3.15691608,1.45024330,1.75896686,0.72454582,0.00000000,0.88415447,0.00000000
-5.26763382,3.13700843,1.47153496,1.73720018,0.73043890,0.00000000,0.88103618,0.00000000
-5.26163082,3.10099649,1.48597046,1.70626121,0.73279396,0.00000000,0.87342867,0.00000000
-5.25562781,3.05012518,1.49356764,1.66703270,0.73173876,0.00000000,0.86162953,0.00000000
-5.24962481,2.98592756,1.49447399,1.62055604,0.72746942,0.00000000,0.84602029,0.00000000
-5.24362181,2.91017879,1.48896136,1.56799988,0.72024382,0.00000000,0.82705543,0.00000000
-5.23761881,2.82484398,1.47741748,1.51062560,0.71037321,0.00000000,0.80524958,0.00000000
-5.23161581,2.73202205,1.46033435,1.44975120,0.69821230,0.00000000,0.78116319,0.00000000
-5.22561281,2.63388740,1.43829387,1.38671467,0.68414824,0.00000000,0.75538734,0.00000000
-5.21960980,2.53263146,1.41195117,1.32283831,0.66858885,0.00000000,0.72852789,0.00000000
-5.21360680,2.43040581,1.38201600,1.25939504,0.65195053,0.00000000,0.70118971,0.00000000
-5.20760380,2.32926851,1.34923280,1.19757767,0.63464623,0.00000000,0.67396119,0.00000000
-5.20160080,2.23113503,1.31435984,1.13847188,0.61707382,0.00000000,0.64739948,0.00000000
-5.19559780,2.13773483,1.27814820,1.08303354,0.59960533,0.00000000,0.62201691,0.00000000
-5.18959480,2.05057447,1.24132107,1.03207063,0.58257717,0.00000000,0.59826879,0.00000000
-5.18359180,1.97090793,1.20455406,0.98623012,0.56628180,0.00000000,0.57654284,0.00000000
-5.17758879,1.89971448,1.16845706,0.94598956,0.55096090,0.00000000,0.55715069,0.00000000
-5.17158579,1.83768430,1.13355833,0.91165355,0.53680034,0.00000000,0.54032136,0.00000000
-5.16558279,1.78521194,1.10029139,0.88335463,0.52392694,0.00000000,0.52619710,0.00000000
-5.15957979,1.74239750,1.06898504,0.86105838,0.51240727,0.00000000,0.51483157,0.00000000
-5.15357679,1.70905524,1.03985711,0.84457242,0.50224817,0.00000000,0.50619047,0.00000000
-5.14757379,1.68472928,1.01301206,0.83355868,0.49339938,0.00000000,0.50015461,0.00000000
-5.14157079,1.66871594,0.98844270,0.82754882,0.48575779,0.00000000,0.49652537,0.00000000
-5.13556778,1.66009203,0.96603585,0.82596206,0.47917331,0.00000000,0.49503242,0.00000000
-5.12956478,1.65774842,0.94558194,0.82812512,0.47345624,0.00000000,0.49534355,0.00000000
-5.12356178,1.66042800,0.92678810,0.83329373,0.46838568,0.00000000,0.49707628,0.00000000
-5.11755878,1.66676703,0.90929419,0.84067523,0.46371884,0.00000000,0.49981094,0.00000000
-5.11155578,1.67533883,0.89269127,0.84945172,0.45920088,0.00000000,0.50310485,0.00000000
-5.10555278,1.68469854,0.87654160,0.85880333,0.45457485,0.00000000,0.50650718,0.00000000
-5.09954977,1.69342771,0.86039938,0.86793092,0.44959152,0.00000000,0.50957384,0.00000000
-5.09354677,1.70017744,0.84383141,0.87607781,0.44401862,0.00000000,0.51188210,0.00000000
-5.08754377,1.70370871,0.82643670,0.88254993,0.43764923,0.00000000,0.51304428,0.00000000
-5.08154077,1.70292880,0.80786424,0.88673391,0.43030902,0.00000000,0.51272011,0.00000000
-5.07553777,1.69692248,0.78782834,0.88811267,0.42186209,0.00000000,0.51062722,0.00000000
-5.06953477,1.68497724,0.76612070,0.88627807,0.41221523,0.00000000,0.50654960,0.00000000
-5.06353177,1.66660163,0.74261902,0.88094025,0.40132048,0.00000000,0.50034346,0.00000000
-5.05752876,1.64153634,0.71729178,0.87193356,0.38917605,0.00000000,0.49194063,0.00000000
-5.05152576,1.60975774,0.69019915,0.85921873,0.37582543,0.00000000,0.48134918,0.00000000
-5.04552276,1.57147385,0.66149020,0.84288153,0.36135499,0.00000000,0.46865148,0.00000000
-5.03951976,1.52711324,0.63139658,0.82312772,0.34589016,0.00000000,0.45399976,0.00000000
-5.03351676,1.47730722,0.60022329,0.80027477,0.32959037,0.00000000,0.43760944,0.00000000
-5.02751376,1.42286625,0.56833683,0.77474042,0.31264303,0.00000000,0.41975066,0.00000000
-5.02151076,1.36475151,0.53615158,0.74702864,0.29525687,0.00000000,0.40073823,0.00000000
-5.01550775,1.30404268,0.50411489,0.71771342,0.27765479,0.00000000,0.38092061,0.00000000
-5.00950475,1.24190316,0.47269161,0.68742087,0.26006668,0.00000000,0.36066821,0.00000000
-5.00350175,1.17954387,0.44234864,0.65681027,0.24272232,0.00000000,0.34036162,0.00000000
-4.99749875,1.11818690,0.41354004,0.62655453,0.22584461,0.00000000,0.32038001,0.00000000
-4.99149575,1.05902999,0.38669323,0.59732074,0.20964343,0.00000000,0.30109022,0.00000000
-4.98549275,1.00321293,0.36219654,0.56975134,0.19431018,0.00000000,0.28283680,0.00000000
-4.97948974,0.95178676,0.34038851,0.54444628,0.18001314,0.00000000,0.26593317,0.00000000
-4.97348674,0.90568644,0.32154912,0.52194680,0.16689374,0.00000000,0.25065426,0.00000000
-4.96748374,0.86570768,0.30589296,0.50272114,0.15506380,0.00000000,0.23723060,0.00000000
-4.96148074,0.83248831,0.29356447,0.48715255,0.14460369,0.00000000,0.22584404,0.00000000
-4.95547774,0.80649443,0.28463517,0.47552976,0.13556142,0.00000000,0.21662497,0.00000000
-4.94947474,0.78801174,0.27910288,0.46804036,0.12795264,0.00000000,0.20965116,0.00000000
-4.94347174,0.77714178,0.27689274,0.46476690,0.12176142,0.00000000,0.20494801,0.00000000
-4.93746873,0.77380335,0.27785998,0.46568608,0.11694189,0.00000000,0.20249021,0.00000000
-4.93146573,0.77773866,0.28179433,0.47067081,0.11342042,0.00000000,0.20220461,0.00000000
-4.92546273,0.78852416,0.28842585,0.47949514,0.11109854,0.00000000,0.20397419,0.00000000
-4.91945973,0.80558556,0.29743212,0.49184191,0.10985632,0.00000000,0.20764305,0.00000000
-4.91345673,0.82821667,0.30844661,0.50731289,0.10955622,0.00000000,0.21302210,0.00000000
-4.90745373,0.85560148,0.32106795,0.52544106,0.11004723,0.00000000,0.21989543,0.00000000
-4.90145073,0.88683885,0.33487013,0.54570476,0.11116942,0.00000000,0.22802718,0.00000000
-4.89544772,0.92096921,0.34941316,0.56754319,0.11275846,0.00000000,0.23716863,0.00000000
-4.88944472,0.95700235,0.36425410,0.59037278,0.11465036,0.00000000,0.24706549,0.00000000
-4.88344172,0.99394563,0.37895814,0.61360403,0.11668607,0.00000000,0.25746502,0.00000000
-4.87743872,1.03083169,0.39310934,0.63665812,0.11871599,0.00000000,0.26812308,0.00000000
-4.87143572,1.06674495,0.40632097,0.65898291,0.12060414,0.00000000,0.27881064,0.00000000
-4.86543272,1.10084595,0.41824483,0.68006773,0.12223200,0.00000000,0.28931984,0.00000000
-4.85942971,1.13239300,0.42857947,0.69945651,0.12350178,0.00000000,0.29946935,0.00000000
-4.85342671,1.16076042,0.43707699,0.71675895,0.12433918,0.00000000,0.30910887,0.00000000
-4.84742371,1.18545289,0.44354822,0.73165932,0.12469541,0.00000000,0.31812288,0.00000000
-4.84142071,1.20611566,0.44786599,0.74392270,0.12454847,0.00000000,0.32643328,0.00000000
-4.83541771,1.22254035,0.44996669,0.75339872,0.12390363,0.00000000,0.33400118,0.00000000
-4.82941471,1.23466648,0.44984977,0.76002256,0.12279313,0.00000000,0.34082762,0.00000000
-4.82341171,1.24257872,0.44757548,0.76381355,0.12127501,0.00000000,0.34695334,0.00000000
-4.81740870,1.24650027,0.44326090,0.76487149,0.11943124,0.00000000,0.35245764,0.00000000
-4.81140570,1.24678278,0.43707449,0.76337091,0.11736506,0.00000000,0.35745630,0.00000000
-4.80540270,1.24389322,0.42922936,0.75955370,0.11519773,0.00000000,0.36209875,0.00000000
-4.79939970,1.23839830,0.41997565,0.75372039,0.11306471,0.00000000,0.36656449,0.00000000
-4.79339670,1.23094704,0.40959227,0.74622047,0.11111143,0.00000000,0.37105875,0.00000000
-4.78739370,1.22225190,0.39837827,0.73744200,0.10948880,0.00000000,0.37580767,0.00000000
-4.78139070,1.21306911,0.38664428,0.72780099,0.10834847,0.00000000,0.38105287,0.00000000
-4.77538769,1.20417862,0.37470421,0.71773060,0.10783813,0.00000000,0.38704559,0.00000000
-4.76938469,1.19636401,0.36286736,0.70767049,0.10809688,0.00000000,0.39404039,0.00000000
-4.76338169,1.19039276,0.35143132,0.69805652,0.10925084,0.00000000,0.40228860,0.00000000
-4.75737869,1.18699725,0.34067566,0.68931079,0.11140907,0.00000000,0.41203147,0.00000000
-4.75137569,1.18685658,0.33085650,0.68183220,0.11465997,0.00000000,0.42349329,0.00000000
-4.74537269,1.19057959,0.32220210,0.67598766,0.11906820,0.00000000,0.43687444,0.00000000
-4.73936968,1.19868935,0.31490933,0.67210391,0.12467227,0.00000000,0.45234468,0.00000000
-4.73336668,1.21160920,0.30914109,0.67046008,0.13148276,0.00000000,0.47003668,0.00000000
-4.72736368,1.22965083,0.30502464,0.67128113,0.13948131,0.00000000,0.49004018,0.00000000
-4.72136068,1.25300448,0.30265063,0.67473225,0.14862037,0.00000000,0.51239680,0.00000000
-4.71535768,1.28173168,0.30207286,0.68091434,0.15882375,0.00000000,0.53709579,0.00000000
-4.70935468,1.31576070,0.30330873,0.68986078,0.16998794,0.00000000,0.56407090,0.00000000
-4.70335168,1.35488502,0.30634008,0.70153561,0.18198412,0.00000000,0.59319850,0.00000000
-4.69734867,1.39876494,0.31111465,0.71583320,0.19466093,0.00000000,0.62429715,0.00000000
-4.69134567,1.44693249,0.31754778,0.73257974,0.20784779,0.00000000,0.65712861,0.00000000
-4.68534267,1.49879965,0.32552451,0.75153632,0.22135881,0.00000000,0.69140046,0.00000000
-4.67933967,1.55366976,0.33490194,0.77240398,0.23499698,0.00000000,0.72677011,0.00000000
-4.67333667,1.61075193,0.34551187,0.79483035,0.24855882,0.00000000,0.76285041,0.00000000
-4.66733367,1.66917816,0.35716355,0.81841801,0.26183898,0.00000000,0.79921644,0.00000000
-4.66133067,1.72802260,0.36964674,0.84273432,0.27463499,0.00000000,0.83541348,0.00000000
-4.65532766,1.78632267,0.38273487,0.86732243,0.28675178,0.00000000,0.87096593,0.00000000
-4.64932466,1.84310119,0.39618842,0.89171313,0.29800599,0.00000000,0.90538687,0.00000000
-4.64332166,1.89738905,0.40975849,0.91543730,0.30822986,0.00000000,0.93818806,0.00000000
-4.63731866,1.94824769,0.42319052,0.93803839,0.31727466,0.00000000,0.96889009,0.00000000
-4.63131566,1.99479075,0.43622818,0.95908465,0.32501358,0.00000000,0.99703246,0.00000000
-4.62531266,2.03620436,0.44861754,0.97818055,0.33134394,0.00000000,1.02218330,0.00000000
-4.61930965,2.07176532,0.46011127,0.99497716,0.33618886,0.00000000,1.04394849,0.00000000
-4.61330665,2.10085695,0.47047303,1.00918092,0.33949823,0.00000000,1.06198011,0.00000000
-4.60730365,2.12298202,0.47948193,1.02056072,0.34124902,0.00000000,1.07598376,0.00000000
-4.60130065,2.13777251,0.48693700,1.02895282,0.34144513,0.00000000,1.08572494,0.00000000
-4.59529765,2.14499604,0.49266151,1.03426368,0.34011653,0.00000000,1.09103407,0.00000000
-4.58929465,2.14455888,0.49650711,1.03647046,0.33731804,0.00000000,1.09181013,0.00000000
-4.58329165,2.13650544,0.49835762,1.03561932,0.33312764,0.00000000,1.08802296,0.00000000
-4.57728864,2.12101443,0.49813231,1.03182157,0.32764432,0.00000000,1.07971388,0.00000000
-4.57128564,2.09839187,0.49578851,1.02524790,0.32098580,0.00000000,1.06699491,0.00000000
-4.56528264,2.06906116,0.49132341,1.01612104,0.31328576,0.00000000,1.05004635,0.00000000
-4.55927964,2.03355067,0.48477501,1.00470701,0.30469106,0.00000000,1.02911287,0.00000000
-4.55327664,1.99247918,0.47622196,0.99130566,0.29535863,0.00000000,1.00449823,0.00000000
-4.54727364,1.94653977,0.46578235,0.97624060,0.28545232,0.00000000,0.97655865,0.00000000
-4.54127064,1.89648260,0.45361141,0.95984926,0.27513964,0.00000000,0.94569506,0.00000000
-4.53526763,1.84309725,0.43989812,0.94247329,0.26458847,0.00000000,0.91234449,0.00000000
-4.52926463,1.78719509,0.42486085,0.92444984,0.25396375,0.00000000,0.87697074,0.00000000
-4.52326163,1.72959244,0.40874214,0.90610404,0.24342432,0.00000000,0.84005476,0.00000000
-4.51725863,1.67109474,0.39180285,0.88774285,0.23311985,0.00000000,0.80208488,0.00000000
-4.51125563,1.61248244,0.37431580,0.86965056,0.22318799,0.00000000,0.76354730,0.00000000
-4.50525263,1.55449887,0.35655918,0.85208596,0.21375180,0.00000000,0.72491708,0.00000000
-4.49924962,1.49784021,0.33881008,0.83528114,0.20491761,0.00000000,0.68664984,0.00000000
-4.49324662,1.44314790,0.32133809,0.81944175,0.19677327,0.00000000,0.64917449,0.00000000
-4.48724362,1.39100321,0.30439958,0.80474849,0.18938687,0.00000000,0.61288695,0.00000000
-4.48124062,1.34192398,0.28823245,0.79135955,0.18280614,0.00000000,0.57814525,0.00000000
-4.47523762,1.29636325,0.27305182,0.77941356,0.17705826,0.00000000,0.54526563,0.00000000
-4.46923462,1.25470930,0.25904655,0.76903265,0.17215047,0.00000000,0.51452008,0.00000000
-4.46323162,1.21728689,0.24637675,0.76032529,0.16807113,0.00000000,0.48613479,0.00000000
-4.45722861,1.18435904,0.23517223,0.75338848,0.16479133,0.00000000,0.46028974,0.00000000
-4.45122561,1.15612917,0.22553189,0.74830902,0.16226712,0.00000000,0.43711906,0.00000000
-4.44522261,1.13274302,0.21752394,0.74516366,0.16044197,0.00000000,0.41671213,0.00000000
-4.43921961,1.11429023,0.21118686,0.74401800,0.15924958,0.00000000,0.39911516,0.00000000
-4.43321661,1.10080533,0.20653092,0.74492419,0.15861693,0.00000000,0.38433327,0.00000000
-4.42721361,1.09226809,0.20354025,0.74791754,0.15846721,0.00000000,0.37233273,0.00000000
-4.42121061,1.08860335,0.20217517,0.75301226,0.15872273,0.00000000,0.36304358,0.00000000
-4.41520760,1.08968043,0.20237467,0.76019671,0.15930758,0.00000000,0.35636227,0.00000000
-4.40920460,1.09531245,0.20405909,0.76942852,0.16014989,0.00000000,0.35215458,0.00000000
-4.40320160,1.10525589,0.20713264,0.78063002,0.16118369,0.00000000,0.35025871,0.00000000
-4.39719860,1.11921074,0.21148586,0.79368436,0.16235014,0.00000000,0.35048851,0.00000000
-4.39119560,1.13682158,0.21699792,0.80843286,0.16359831,0.00000000,0.35263707,0.00000000
-4.38519260,1.15767999,0.22353871,0.82467378,0.16488531,0.00000000,0.35648049,0.00000000
-4.37918959,1.18132839,0.23097071,0.84216288,0.16617586,0.00000000,0.36178200,0.00000000
-4.37318659,1.20726558,0.23915059,0.86061586,0.16744144,0.00000000,0.36829621,0.00000000
-4.36718359,1.23495402,0.24793075,0.87971283,0.16865898,0.00000000,0.37577373,0.00000000
-4.36118059,1.26382862,0.25716055,0.89910454,0.16980932,0.00000000,0.38396574,0.00000000
-4.35517759,1.29330701,0.26668747,0.91842040,0.17087551,0.00000000,0.39262859,0.00000000
-4.34917459,1.32280090,0.27635821,0.93727790,0.17184109,0.00000000,0.40152828,0.00000000
-4.34317159,1.35172821,0.28601972,0.95529311,0.17268848,0.00000000,0.41044457,0.00000000
-4.33716858,1.37952549,0.29552024,0.97209177,0.17339768,0.00000000,0.41917461,0.00000000
-4.33116558,1.40566029,0.30471038,0.98732075,0.17394529,0.00000000,0.42753606,0.00000000
-4.32516258,1.42964301,0.31344433,1.00065911,0.17430394,0.00000000,0.43536933,0.00000000
-4.31915958,1.45103777,0.32158111,1.01182873,0.17444226,0.00000000,0.44253922,0.00000000
-4.31315658,1.46947220,0.32898602,1.02060382,0.17432530,0.00000000,0.44893554,0.00000000
-4.30715358,1.48464560,0.33553222,1.02681915,0.17391546,0.00000000,0.45447317,0.00000000
