energy_ev,total_up,In_p_up,In_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-4.30115058,2.52541252,0.33283822,0.00258556,0.85404518,0.66820625,0.01292707,0.93836230
-4.29514757,2.33582741,0.30624921,0.00239096,0.78587948,0.61759725,0.01163495,0.86898933
-4.28914457,2.14702050,0.27998424,0.00219715,0.71866343,0.56736824,0.01044814,0.79977938
-4.28314157,1.96112980,0.25435644,0.00200627,0.65311699,0.51806140,0.00935733,0.73148313
-4.27713857,1.78012845,0.22964538,0.00182032,0.58988813,0.47018057,0.00835497,0.66479962
-4.27113557,1.60578496,0.20609382,0.00164105,0.52954217,0.42418118,0.00743493,0.60035982
-4.26513257,1.43963458,0.18390610,0.00147000,0.47255537,0.38046300,0.00659226,0.53871398
-4.25912956,1.28296237,0.16324829,0.00130842,0.41931254,0.33936602,0.00582291,0.48032301
-4.25312656,1.13679723,0.14424969,0.00115729,0.37010831,0.30116925,0.00512348,0.42555393
-4.24712356,1.00191633,0.12700565,0.00101732,0.32515178,0.26609223,0.00449100,0.37467903
-4.24112056,0.87885838,0.11158136,0.00088897,0.28457379,0.23429903,0.00392280,0.32787853
-4.23511756,0.76794441,0.09801635,0.00077244,0.24843627,0.20590416,0.00341634,0.28524611
-4.22911456,0.66930408,0.08632942,0.00066772,0.21674304,0.18097996,0.00296916,0.24679682
-4.22311156,0.58290579,0.07652368,0.00057463,0.18945119,0.15956509,0.00257880,0.21247670
-4.21710855,0.50858856,0.06859143,0.00049281,0.16648260,0.14167325,0.00224278,0.18217344
-4.21110555,0.44609405,0.06251868,0.00042180,0.14773495,0.12730202,0.00195863,0.15572759
-4.20510255,0.39509699,0.05828900,0.00036103,0.13309153,0.11644096,0.00172385,0.13294364
-4.19909955,0.35523263,0.05588659,0.00030988,0.12242970,0.10907879,0.00153599,0.11360056
-4.19309655,0.32612012,0.05529840,0.00026768,0.11562744,0.10520911,0.00139262,0.09746141
-4.18709355,0.30738089,0.05651524,0.00023376,0.11256790,0.10483444,0.00129141,0.08428177
-4.18109055,0.29865149,0.05953171,0.00020745,0.11314175,0.10796835,0.00123009,0.07381666
-4.17508754,0.29959058,0.06434518,0.00018810,0.11724743,0.11463542,0.00120646,0.06582608
-4.16908454,0.30988014,0.07095366,0.00017507,0.12478925,0.12486920,0.00121842,0.06007892
-4.16308154,0.32922116,0.07935275,0.00016778,0.13567366,0.13870797,0.00126390,0.05635551
-4.15707854,0.35732431,0.08953186,0.00016567,0.14980392,0.15618865,0.00134086,0.05444883
-4.15107554,0.39389638,0.10146978,0.00016820,0.16707349,0.17733894,0.00144721,0.05416458
-4.14507254,0.43862351,0.11512993,0.00017487,0.18735862,0.20216804,0.00158080,0.05532038
-4.13906953,0.49115215,0.13045551,0.00018521,0.21051058,0.23065648,0.00173935,0.05774422
-4.13306653,0.55106919,0.14736478,0.00019876,0.23634804,0.26274536,0.00192039,0.06127260
-4.12706353,0.61788237,0.16574690,0.00021506,0.26465007,0.29832564,0.00212122,0.06574832
-4.12106053,0.69100240,0.18545844,0.00023367,0.29515033,0.33722809,0.00233888,0.07101847
-4.11505753,0.76972799,0.20632095,0.00025413,0.32753291,0.37921444,0.00257011,0.07693254
-4.10905453,0.85323503,0.22811985,0.00027599,0.36143010,0.42397037,0.00281139,0.08334098
-4.10305153,0.94057092,0.25060474,0.00029879,0.39642264,0.47110088,0.00305886,0.09009424
-4.09704852,1.03065484,0.27349132,0.00032207,0.43204243,0.52012860,0.00330846,0.09704253
-4.09104552,1.12228451,0.29646502,0.00034533,0.46777799,0.57049537,0.00355591,0.10403609
-4.08504252,1.21414978,0.31918624,0.00036812,0.50308255,0.62156732,0.00379678,0.11092622
-4.07903952,1.30485277,0.34129715,0.00038997,0.53738454,0.67264375,0.00402664,0.11756690
-4.07303652,1.39293430,0.36242990,0.00041041,0.57010030,0.72296948,0.00424107,0.12381683
-4.06703352,1.47690567,0.38221582,0.00042902,0.60064843,0.77175061,0.00443587,0.12954199
-4.06103052,1.55528481,0.40029545,0.00044540,0.62846533,0.81817321,0.00460709,0.13461839
-4.05502751,1.62663525,0.41632885,0.00045920,0.65302113,0.86142423,0.00475117,0.13893486
-4.04902451,1.68960641,0.43000586,0.00047011,0.67383553,0.90071401,0.00486509,0.14239585
-4.04302151,1.74297342,0.44105576,0.00047788,0.69049262,0.93529931,0.00494639,0.14492389
-4.03701851,1.78567468,0.44925593,0.00048235,0.70265414,0.96450605,0.00499332,0.14646169
-4.03101551,1.81684536,0.45443921,0.00048340,0.71007040,0.98775072,0.00500483,0.14697365
-4.02501251,1.83584535,0.45649935,0.00048102,0.71258849,1.00455934,0.00498067,0.14644679
-4.01900950,1.84228019,0.45539459,0.00047524,0.71015725,1.01458335,0.00492133,0.14489093
-4.01300650,1.83601399,0.45114897,0.00046620,0.70282879,1.01761141,0.00482807,0.14233808
-4.00700350,1.81717376,0.44385141,0.00045407,0.69075652,1.01357669,0.00470284,0.13884121
-4.00100050,1.78614473,0.43365255,0.00043910,0.67418964,1.00255921,0.00454824,0.13447223
-3.99499750,1.74355705,0.42075964,0.00042161,0.65346461,0.98478321,0.00436740,0.12931946
-3.98899450,1.69026439,0.40542943,0.00040193,0.62899370,0.96060946,0.00416390,0.12348460
-3.98299150,1.62731539,0.38795975,0.00038044,0.60125135,0.93052317,0.00394162,0.11707929
-3.97698849,1.55591942,0.36867991,0.00035754,0.57075899,0.89511771,0.00370465,0.11022161
-3.97098549,1.47740807,0.34794042,0.00033363,0.53806877,0.85507529,0.00345717,0.10303245
-3.96498249,1.39319413,0.32610259,0.00030911,0.50374721,0.81114511,0.00320327,0.09563200
-3.95897949,1.30472983,0.30352817,0.00028436,0.46835918,0.76412027,0.00294692,0.08813653
-3.95297649,1.21346607,0.28056981,0.00025974,0.43245298,0.71481424,0.00269182,0.08065546
-3.94697349,1.12081415,0.25756232,0.00023558,0.39654700,0.66403792,0.00244134,0.07328900
-3.94097049,1.02811151,0.23481522,0.00021216,0.36111840,0.61257831,0.00219845,0.06612618
-3.93496748,0.93659243,0.21260681,0.00018975,0.32659407,0.56117936,0.00196569,0.05924352
-3.92896448,0.84736470,0.19117970,0.00016853,0.29334413,0.51052579,0.00174513,0.05270418
-3.92296148,0.76139251,0.17073806,0.00014868,0.26167793,0.46123031,0.00153836,0.04655776
-3.91695848,0.67948595,0.15144636,0.00013032,0.23184250,0.41382441,0.00134653,0.04084042
-3.91095548,0.60229682,0.13342969,0.00011352,0.20402332,0.36875294,0.00117035,0.03557560
-3.90495248,0.53032039,0.11677531,0.00009835,0.17834708,0.32637223,0.00101014,0.03077499
-3.89894947,0.46390260,0.10153541,0.00008481,0.15488623,0.28695167,0.00086584,0.02643979
-3.89294647,0.40325165,0.08773076,0.00007291,0.13366480,0.25067827,0.00073713,0.02256217
-3.88694347,0.34845347,0.07535504,0.00006263,0.11466533,0.21766377,0.00062343,0.01912688
-3.88094047,0.29948974,0.06437957,0.00005396,0.09783629,0.18795382,0.00052396,0.01611278
-3.87493747,0.25625783,0.05475837,0.00004686,0.08309996,0.16153862,0.00043783,0.01349450
-3.86893447,0.21859157,0.04643315,0.00004133,0.07036019,0.13836453,0.00036404,0.01124385
-3.86293147,0.18628216,0.03933823,0.00003736,0.05950991,0.11834614,0.00030156,0.00933126
-3.85692846,0.15909840,0.03340507,0.00003498,0.05043816,0.10137827,0.00024939,0.00772693
-3.85092546,0.13680572,0.02856655,0.00003424,0.04303651,0.08734747,0.00020652,0.00640192
-3.84492246,0.11918342,0.02476058,0.00003521,0.03720457,0.07614284,0.00017205,0.00532899
-3.83891946,0.10603978,0.02193329,0.00003802,0.03285479,0.06766553,0.00014514,0.00448328
-3.83291646,0.09722477,0.02004154,0.00004283,0.02991618,0.06183706,0.00012507,0.00384282
-3.82691346,0.09264000,0.01905489,0.00004985,0.02833720,0.05860601,0.00011121,0.00338888
-3.82091046,0.09224594,0.01895683,0.00005934,0.02808763,0.05795298,0.00010309,0.00310618
-3.81490745,0.09606612,0.01974544,0.00007158,0.02915945,0.05989388,0.00010034,0.00298296
-3.80890445,0.10418837,0.02143339,0.00008693,0.03156680,0.06448120,0.00010270,0.00301096
-3.80290145,0.11676300,0.02404733,0.00010577,0.03534498,0.07180350,0.00011003,0.00318524
-3.79689845,0.13399790,0.02762657,0.00012850,0.04054851,0.08198288,0.00012232,0.00350404
-3.79089545,0.15615067,0.03222123,0.00015557,0.04724829,0.09517063,0.00013963,0.00396846
-3.78489245,0.18351784,0.03788980,0.00018743,0.05552793,0.11154089,0.00016210,0.00458213
-3.77888944,0.21642135,0.04469609,0.00022452,0.06547923,0.13128275,0.00018996,0.00535091
-3.77288644,0.25519255,0.05270574,0.00026728,0.07719692,0.15459059,0.00022346,0.00628246
-3.76688344,0.30015409,0.06198232,0.00031610,0.09077289,0.18165313,0.00026290,0.00738589
-3.76088044,0.35160015,0.07258311,0.00037130,0.10628984,0.21264143,0.00030862,0.00867141
-3.75487744,0.40977575,0.08455467,0.00043316,0.12381473,0.24769611,0.00036092,0.01015000
-3.74887444,0.47485564,0.09792849,0.00050181,0.14339212,0.28691444,0.00042011,0.01183312
-3.74287144,0.54692386,0.11271665,0.00057730,0.16503780,0.33033755,0.00048646,0.01373259
-3.73686843,0.62595477,0.12890803,0.00065951,0.18873280,0.37793862,0.00056020,0.01586044
-3.73086543,0.71179661,0.14646491,0.00074816,0.21441834,0.42961239,0.00064149,0.01822898
-3.72486243,0.80415844,0.16532052,0.00084280,0.24199177,0.48516679,0.00073044,0.02085102
-3.71885943,0.90260167,0.18537748,0.00094282,0.27130401,0.54431710,0.00082708,0.02374014
-3.71285643,1.00653677,0.20650750,0.00104740,0.30215857,0.60668338,0.00093138,0.02691127
-3.70685343,1.11522588,0.22855230,0.00115555,0.33431252,0.67179125,0.00104322,0.03038133
-3.70085043,1.22779186,0.25132606,0.00126611,0.36747944,0.73907668,0.00116244,0.03417005
-3.69484742,1.34323368,0.27461917,0.00137778,0.40133436,0.80789448,0.00128884,0.03830092
-3.68884442,1.46044823,0.29820345,0.00148913,0.43552080,0.87753081,0.00142215,0.04280222
-3.68284142,1.57825775,0.32183858,0.00159867,0.46965952,0.94721911,0.00156213,0.04770807
-3.67683842,1.69544220,0.34527956,0.00170483,0.50335894,1.01615914,0.00170851,0.05305941
-3.67083542,1.81077530,0.36828501,0.00180607,0.53622664,1.08353836,0.00186107,0.05890491
-3.66483242,1.92306273,0.39062578,0.00190088,0.56788163,1.14855498,0.00201964,0.06530163
-3.65882941,2.03118095,0.41209369,0.00198784,0.59796682,1.21044154,0.00218410,0.07231532
-3.65282641,2.13411484,0.43250981,0.00206570,0.62616117,1.26848819,0.00235443,0.08002037
-3.64682341,2.23099231,0.45173201,0.00213337,0.65219078,1.32206462,0.00253069,0.08849923
-3.64082041,2.32111433,0.46966120,0.00219000,0.67583876,1.37063959,0.00271306,0.09784123
-3.63481741,2.40397883,0.48624605,0.00223497,0.69695291,1.41379739,0.00290182,0.10814075
-3.62881441,2.47929721,0.50148582,0.00226797,0.71545128,1.45125025,0.00309732,0.11949476
-3.62281141,2.54700270,0.51543111,0.00228895,0.73132496,1.48284654,0.00330000,0.13199960
-3.61680840,2.60725005,0.52818229,0.00229816,0.74463822,1.50857407,0.00351038,0.14574723
-3.61080540,2.66040651,0.53988589,0.00229612,0.75552579,1.52855878,0.00372895,0.16082082
-3.60480240,2.70703447,0.55072865,0.00228362,0.76418745,1.54305859,0.00395624,0.17728997
-3.59879940,2.74786652,0.56092979,0.00226167,0.77088018,1.55245309,0.00419271,0.19520563
-3.59279640,2.78377398,0.57073155,0.00223147,0.77590821,1.55722930,0.00443873,0.21459496
-3.58679340,2.81573034,0.58038853,0.00219436,0.77961134,1.55796424,0.00469451,0.23545635
-3.58079040,2.84477099,0.59015614,0.00215179,0.78235208,1.55530511,0.00496011,0.25775479
-3.57478739,2.87195095,0.60027874,0.00210525,0.78450210,1.54994762,0.00523534,0.28141800
-3.56878439,2.89830229,0.61097796,0.00205624,0.78642846,1.54261341,0.00551978,0.30633338
-3.56278139,2.92479264,0.62244153,0.00200618,0.78848024,1.53402727,0.00581268,0.33234611
-3.55677839,2.95228644,0.63481336,0.00195643,0.79097594,1.52489473,0.00611300,0.35925865
-3.55077539,2.98151010,0.64818503,0.00190821,0.79419207,1.51588081,0.00641934,0.38683167
-3.54477239,3.01302225,0.66258916,0.00186256,0.79835331,1.50759033,0.00672998,0.41478652
-3.53876938,3.04718992,0.67799501,0.00182036,0.80362444,1.50055032,0.00704285,0.44280941
-3.53276638,3.08417142,0.69430630,0.00178227,0.81010441,1.49519500,0.00735555,0.47055699
-3.52676338,3.12390633,0.71136166,0.00174876,0.81782246,1.49185356,0.00766539,0.49766347
-3.52076038,3.16611303,0.72893747,0.00172007,0.82673655,1.49074130,0.00796940,0.52374890
-3.51475738,3.21029370,0.74675312,0.00169627,0.83673405,1.49195411,0.00826439,0.54842837
-3.50875438,3.25574694,0.76447866,0.00167724,0.84763466,1.49546676,0.00854704,0.57132194
-3.50275138,3.30158766,0.78174437,0.00166269,0.85919552,1.50113509,0.00881388,0.59206476
-3.49674837,3.34677382,0.79815216,0.00165221,0.87111833,1.50870219,0.00906146,0.61031717
-3.49074537,3.39013948,0.81328834,0.00164529,0.88305837,1.51780857,0.00928639,0.62577426
-3.48474237,3.43043329,0.82673727,0.00164134,0.89463518,1.52800624,0.00948541,0.63817466
-3.47873937,3.46636143,0.83809557,0.00163974,0.90544458,1.53877635,0.00965553,0.64730810
-3.47273637,3.49663376,0.84698629,0.00163986,0.91507184,1.54955009,0.00979411,0.65302152
-3.46673337,3.52001168,0.85307253,0.00164110,0.92310542,1.55973204,0.00989894,0.65522351
-3.46073037,3.53535627,0.85607011,0.00164290,0.92915108,1.56872545,0.00996836,0.65388691
-3.45472736,3.54167474,0.85575870,0.00164480,0.93284570,1.57595830,0.01000135,0.64904948
-3.44872436,3.53816357,0.85199106,0.00164644,0.93387047,1.58090923,0.00999760,0.64081266
-3.44272136,3.52424644,0.84470000,0.00164756,0.93196289,1.58313216,0.00995759,0.62933848
-3.43671836,3.49960537,0.83390281,0.00164804,0.92692704,1.58227853,0.00988263,0.61484481
-3.43071536,3.46420342,0.81970291,0.00164789,0.91864182,1.57811602,0.00977494,0.59759905
-3.42471236,3.41829797,0.80228872,0.00164724,0.90706666,1.57054291,0.00963761,0.57791062
-3.41870935,3.36244361,0.78192977,0.00164635,0.89224453,1.55959718,0.00947464,0.55612251
-3.41270635,3.29748434,0.75897015,0.00164558,0.87430191,1.54546005,0.00929089,0.53260217
-3.40670335,3.22453534,0.73381959,0.00164539,0.85344596,1.52845351,0.00909204,0.50773209
-3.40070035,3.14495481,0.70694257,0.00164628,0.82995868,1.50903220,0.00888449,0.48190041
-3.39469735,3.06030725,0.67884585,0.00164882,0.80418858,1.48776982,0.00867530,0.45549183
-3.38869435,2.97231962,0.65006489,0.00165357,0.77654001,1.46534107,0.00847201,0.42887912
-3.38269135,2.88283255,0.62114975,0.00166109,0.74746078,1.44249981,0.00828256,0.40241548
-3.37668834,2.79374867,0.59265100,0.00167190,0.71742862,1.42005489,0.00811510,0.37642796
-3.37068534,2.70698057,0.56510612,0.00168643,0.68693698,1.39884473,0.00797783,0.35121203
-3.36468234,2.62440058,0.53902687,0.00170508,0.65648095,1.37971215,0.00787885,0.32702754
-3.35867934,2.54779458,0.51488807,0.00172810,0.62654389,1.36348054,0.00782595,0.30409597
-3.35267634,2.47882172,0.49311811,0.00175570,0.59758520,1.35093258,0.00782648,0.28259904
-3.34667334,2.41898137,0.47409132,0.00178794,0.57002983,1.34279236,0.00788717,0.26267870
-3.34067034,2.36958821,0.45812243,0.00182482,0.54425982,1.33971145,0.00801398,0.24443818
-3.33466733,2.33175588,0.44546307,0.00186625,0.52060800,1.34225921,0.00821197,0.22794423
-3.32866433,2.30638883,0.43630019,0.00191208,0.49935409,1.35091723,0.00848519,0.21323010
-3.32266133,2.29418170,0.43075630,0.00196212,0.48072285,1.36607753,0.00883656,0.20029930
-3.31665833,2.29562483,0.42889115,0.00201617,0.46488434,1.38804376,0.00926781,0.18912969
-3.31065533,2.31101446,0.43070474,0.00207402,0.45195576,1.41703454,0.00977943,0.17967781
-3.30465233,2.34046564,0.43614110,0.00213552,0.44200461,1.45318781,0.01037061,0.17188323
-3.29864932,2.38392598,0.44509268,0.00220052,0.43505265,1.49656517,0.01103924,0.16567261
-3.29264632,2.44118836,0.45740494,0.00226896,0.43108018,1.54715502,0.01178192,0.16096330
-3.28664332,2.51190106,0.47288090,0.00234082,0.43003035,1.60487372,0.01259396,0.15766651
-3.28064032,2.59557393,0.49128542,0.00241612,0.43181298,1.66956398,0.01346943,0.15568963
-3.27463732,2.69158002,0.51234897,0.00249494,0.43630766,1.74099021,0.01440122,0.15493796
-3.26863432,2.79915227,0.53577097,0.00257734,0.44336605,1.81883074,0.01538106,0.15531566
-3.26263132,2.91737582,0.56122253,0.00266339,0.45281314,1.90266736,0.01639965,0.15672593
-3.25662831,3.04517692,0.58834881,0.00275307,0.46444776,1.99197296,0.01744671,0.15907073
-3.25062531,3.18130973,0.61677099,0.00284628,0.47804230,2.08609823,0.01851110,0.16224993
-3.24462231,3.32434332,0.64608828,0.00294278,0.49334211,2.18425898,0.01958090,0.16616016
-3.23861931,3.47265073,0.67587992,0.00304215,0.51006473,2.28552555,0.02064358,0.17069365
-3.23261631,3.62440277,0.70570770,0.00314376,0.52789956,2.38881587,0.02168615,0.17573695
-3.22661331,3.77756861,0.73511911,0.00324672,0.54650815,2.49289392,0.02269526,0.18117016
-3.22061031,3.92992540,0.76365142,0.00334994,0.56552558,2.59637472,0.02365744,0.18686636
-3.21460730,4.07907837,0.79083677,0.00345202,0.58456334,2.69773722,0.02455930,0.19269180
-3.20860430,4.22249254,0.81620853,0.00355137,0.60321361,2.79534548,0.02538773,0.19850665
-3.20260130,4.35753631,0.83930882,0.00364616,0.62105544,2.88747847,0.02613018,0.20416653
-3.19659830,4.48153633,0.85969717,0.00373443,0.63766247,2.97236794,0.02677488,0.20952475
-3.19059530,4.59184241,0.87696018,0.00381408,0.65261223,3.04824361,0.02731116,0.21443524
-3.18459230,4.68590030,0.89072178,0.00388300,0.66549661,3.11338384,0.02772972,0.21875596
-3.17858929,4.76132944,0.90065384,0.00393910,0.67593320,3.16617011,0.02802287,0.22235287
-3.17258629,4.81600235,0.90648661,0.00398043,0.68357688,3.20514268,0.02818486,0.22510392
-3.16658329,4.84812188,0.90801856,0.00400522,0.68813118,3.22905490,0.02821210,0.22690320
-3.16058029,4.85629236,0.90512501,0.00401201,0.68935885,3.23692347,0.02810334,0.22766480
-3.15457729,4.83958091,0.89776512,0.00399966,0.68709097,3.22807199,0.02785986,0.22732622
-3.14857429,4.79756539,0.88598684,0.00396745,0.68123415,3.20216530,0.02748559,0.22585114
-3.14257129,4.73036619,0.86992923,0.00391512,0.67177537,3.15923283,0.02698709,0.22323137
-3.13656828,4.63865960,0.84982212,0.00384287,0.65878414,3.09967921,0.02637356,0.21948785
-3.13056528,4.52367167,0.82598280,0.00375138,0.64241183,3.02428156,0.02565666,0.21467060
-3.12456228,4.38715226,0.79880973,0.00364182,0.62288806,2.93417308,0.02485038,0.20885763
-3.11855928,4.23133008,0.76877351,0.00351578,0.60051437,2.83081362,0.02397068,0.20215280
-3.11255628,4.05885048,0.73640522,0.00337523,0.57565539,2.71594836,0.02303515,0.19468275
-3.10655328,3.87269855,0.70228267,0.00322250,0.54872790,2.59155642,0.02206262,0.18659300
-3.10055028,3.67611098,0.66701494,0.00306013,0.52018827,2.45979162,0.02107261,0.17804340
-3.09454727,3.47248033,0.63122588,0.00289087,0.49051894,2.32291808,0.02008489,0.16920317
-3.08854427,3.26525590,0.59553712,0.00271752,0.46021436,2.18324345,0.01911889,0.16024565
-3.08254127,3.05784543,0.56055133,0.00254287,0.42976724,2.04305249,0.01819318,0.15134311
-3.07653827,2.85352138,0.52683625,0.00236966,0.39965545,1.90454396,0.01732494,0.14266170
-3.07053527,2.65533568,0.49491012,0.00220041,0.37033020,1.76977293,0.01652951,0.13435683
-3.06453227,2.46604581,0.46522903,0.00203744,0.34220599,1.64060095,0.01581994,0.12656915
-3.05852926,2.28805458,0.43817657,0.00188277,0.31565237,1.51865542,0.01520662,0.11942116
-3.05252626,2.12336545,0.41405608,0.00173808,0.29098812,1.40529937,0.01469703,0.11301469
-3.04652326,1.97355400,0.39308571,0.00160471,0.26847751,1.30161221,0.01429557,0.10742918
-3.04052026,1.83975573,0.37539632,0.00148360,0.24832890,1.20838148,0.01400343,0.10272090
-3.03451726,1.72266959,0.36103217,0.00137533,0.23069534,1.12610511,0.01381866,0.09892295
-3.02851426,1.62257596,0.34995435,0.00128013,0.21567715,1.05500340,0.01373628,0.09604612
-3.02251126,1.53936720,0.34204646,0.00119788,0.20332590,0.99503940,0.01374848,0.09408038
-3.01650825,1.47258870,0.33712252,0.00112818,0.19364967,0.94594628,0.01384495,0.09299704
-3.01050525,1.42148792,0.33493653,0.00107035,0.18661912,0.90726002,0.01401324,0.09275136
-3.00450225,1.38506895,0.33519322,0.00102351,0.18217394,0.87835559,0.01423924,0.09328547
-2.99849925,1.36214975,0.33755979,0.00098662,0.18022942,0.85848503,0.01450761,0.09453153
-2.99249625,1.35141992,0.34167793,0.00095853,0.18068266,0.84681565,0.01480238,0.09641491
-2.98649325,1.35149644,0.34717584,0.00093802,0.18341828,0.84246683,0.01510740,0.09885727
-2.98049025,1.36097546,0.35367977,0.00092386,0.18831324,0.84454413,0.01540689,0.10177954
-2.97448724,1.37847849,0.36082485,0.00091483,0.19524076,0.85216959,0.01568595,0.10510449
-2.96848424,1.40269160,0.36826475,0.00090980,0.20407307,0.86450728,0.01593094,0.10875900
-2.96248124,1.43239687,0.37568000,0.00090770,0.21468314,0.88078371,0.01612988,0.11267583
-2.95647824,1.46649541,0.38278486,0.00090759,0.22694529,0.90030248,0.01627276,0.11679499
-2.95047524,1.50402199,0.38933255,0.00090865,0.24073481,0.92245348,0.01635175,0.12106454
-2.94447224,1.54415161,0.39511887,0.00091020,0.25592683,0.94671658,0.01636129,0.12544099
-2.93846923,1.58619843,0.39998423,0.00091169,0.27239452,0.97266030,0.01629817,0.12988919
-2.93246623,1.62960817,0.40381419,0.00091270,0.29000690,0.99993613,0.01616146,0.13438190
-2.92646323,1.67394506,0.40653867,0.00091296,0.30862651,1.02826923,0.01595234,0.13889894
-2.92046023,1.71887451,0.40812995,0.00091227,0.32810714,1.05744632,0.01567395,0.14342620
-2.91445723,1.76414301,0.40859982,0.00091057,0.34829191,1.08730174,0.01533108,0.14795441
-2.90845423,1.80955659,0.40799588,0.00090783,0.36901180,1.11770257,0.01492992,0.15247783
-2.90245123,1.85495909,0.40639733,0.00090412,0.39008492,1.14853379,0.01447765,0.15699291
-2.89644822,1.90021149,0.40391037,0.00089952,0.41131651,1.17968411,0.01398217,0.16149708
-2.89044522,1.94517329,0.40066350,0.00089414,0.43249986,1.21103333,0.01345175,0.16598755
-2.88444222,1.98968668,0.39680257,0.00088809,0.45341800,1.24244181,0.01289470,0.17046031
-2.87843922,2.03356416,0.39248595,0.00088149,0.47384637,1.27374224,0.01231910,0.17490934
-2.87243622,2.07657982,0.38787974,0.00087442,0.49355602,1.30473423,0.01173258,0.17932594
-2.86643322,2.11846439,0.38315306,0.00086695,0.51231765,1.33518159,0.01114209,0.18369831
-2.86043022,2.15890395,0.37847339,0.00085911,0.52990585,1.36481236,0.01055383,0.18801129
-2.85442721,2.19754206,0.37400218,0.00085090,0.54610382,1.39332134,0.00997310,0.19224628
-2.84842421,2.23398475,0.36989039,0.00084230,0.56070805,1.42037482,0.00940432,0.19638131
-2.84242121,2.26780804,0.36627440,0.00083327,0.57353292,1.44561729,0.00885101,0.20039128
-2.83641821,2.29856742,0.36327199,0.00082371,0.58441507,1.46867953,0.00831583,0.20424830
-2.83041521,2.32580870,0.36097877,0.00081355,0.59321738,1.48918779,0.00780071,0.20792218
-2.82441221,2.34907997,0.35946497,0.00080269,0.59983237,1.50677375,0.00730689,0.21138103
-2.81840920,2.36794411,0.35877291,0.00079104,0.60418514,1.52108464,0.00683508,0.21459209
-2.81240620,2.38199165,0.35891518,0.00077851,0.60623567,1.53179352,0.00638556,0.21752263
-2.80640320,2.39085377,0.35987381,0.00076503,0.60598046,1.53860923,0.00595831,0.22014112
-2.80040020,2.39421522,0.36160060,0.00075054,0.60345374,1.54128585,0.00555313,0.22241854
-2.79439720,2.39182715,0.36401868,0.00073503,0.59872798,1.53963162,0.00516974,0.22433004
-2.78839420,2.38351965,0.36702539,0.00071850,0.59191414,1.53351699,0.00480788,0.22585666
-2.78239120,2.36921401,0.37049669,0.00070100,0.58316133,1.52288188,0.00446736,0.22698744
-2.77638819,2.34893451,0.37429277,0.00068262,0.57265630,1.50774189,0.00414816,0.22772158
-2.77038519,2.32281942,0.37826500,0.00066347,0.56062249,1.48819348,0.00385046,0.22807079
-2.76438219,2.29113104,0.38226377,0.00064372,0.54731889,1.46441795,0.00357466,0.22806169
-2.75837919,2.25426435,0.38614713,0.00062358,0.53303847,1.43668404,0.00332143,0.22773806
-2.75237619,2.21275363,0.38978967,0.00060330,0.51810639,1.40534903,0.00309167,0.22716302
-2.74637319,2.16727668,0.39309130,0.00058317,0.50287762,1.37085824,0.00288655,0.22642075
-2.74037019,2.11865580,0.39598540,0.00056351,0.48773414,1.33374252,0.00270748,0.22561770
-2.73436718,2.06785507,0.39844595,0.00054470,0.47308134,1.29461379,0.00255608,0.22488322
-2.72836418,2.01597322,0.40049303,0.00052712,0.45934367,1.25415833,0.00243416,0.22436921
-2.72236118,1.96423151,0.40219640,0.00051120,0.44695936,1.21312768,0.00234368,0.22424890
-2.71635818,1.91395643,0.40367676,0.00049739,0.43637396,1.17232714,0.00228669,0.22471447
-2.71035518,1.86655681,0.40510446,0.00048614,0.42803283,1.13260188,0.00226529,0.22597349
-2.70435218,1.82349550,0.40669561,0.00047791,0.42237241,1.09482074,0.00228156,0.22824417
-2.69834917,1.78625585,0.40870551,0.00047318,0.41981030,1.05985792,0.00233749,0.23174949
-2.69234617,1.75630371,0.41141960,0.00047237,0.42073436,1.02857295,0.00243489,0.23671012
-2.68634317,1.73504572,0.41514237,0.00047592,0.42549097,1.00178938,0.00257532,0.24333661
-2.68034017,1.72378517,0.42018448,0.00048420,0.43437273,0.98027274,0.00275999,0.25182072
-2.67433717,1.72367688,0.42684870,0.00049755,0.44760608,0.96470844,0.00298970,0.26232655
-2.66833417,1.73568285,0.43541543,0.00051623,0.46533922,0.95568046,0.00326470,0.27498149
-2.66233117,1.76053040,0.44612833,0.00054044,0.48763104,0.95365150,0.00358467,0.28986765
-2.65632816,1.79867489,0.45918093,0.00057029,0.51444146,0.95894549,0.00394864,0.30701405
-2.65032516,1.85026878,0.47470475,0.00060577,0.54562401,0.97173332,0.00435493,0.32639002
-2.64432216,1.91513891,0.49275978,0.00064680,0.58092115,0.99202234,0.00480113,0.34790031
-2.63831916,1.99277347,0.51332778,0.00069317,0.61996289,1.01965048,0.00528413,0.37138210
-2.63231616,2.08231996,0.53630872,0.00074457,0.66226919,1.05428526,0.00580012,0.39660447
-2.62631316,2.18259483,0.56152088,0.00080055,0.70725647,1.09542812,0.00634471,0.42327028
-2.62031016,2.29210507,0.58870449,0.00086060,0.75424830,1.14242396,0.00691298,0.45102082
-2.61430715,2.40908158,0.61752895,0.00092405,0.80249026,1.19447591,0.00749963,0.47944301
-2.60830415,2.53152332,0.64760327,0.00099020,0.85116866,1.25066472,0.00809916,0.50807910
-2.60230115,2.65725084,0.67848933,0.00105822,0.89943257,1.30997225,0.00870602,0.53643866
