energy_ev,total_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.60980490,3.06915688,0.71905358,1.56811855,0.03318966,1.47715680,0.23987911,0.00051040
-5.60380190,3.10699180,0.73926399,1.59095425,0.03325991,1.50253291,0.24167013,0.00051444
-5.59779890,3.13471072,0.75738035,1.60882771,0.03317799,1.52328987,0.24232297,0.00051688
-5.59179590,3.15166446,0.77297850,1.62139618,0.03294272,1.53898887,0.24184652,0.00051758
-5.58579290,3.15739519,0.78569482,1.62841274,0.03255525,1.54928604,0.24026756,0.00051643
-5.57978989,3.15164787,0.79523499,1.62973292,0.03201908,1.55394089,0.23762951,0.00051334
-5.57378689,3.13437713,0.80138102,1.62531885,0.03133996,1.55282227,0.23399101,0.00050826
-5.56778389,3.10574911,0.80399618,1.61524069,0.03052576,1.54591158,0.22942427,0.00050117
-5.56178089,3.06613820,0.80302779,1.59967527,0.02958629,1.53330307,0.22401331,0.00049207
-5.55577789,3.01611850,0.79850761,1.57890192,0.02853313,1.51520112,0.21785215,0.00048103
-5.54977489,2.95645024,0.79054980,1.55329551,0.02737933,1.49191453,0.21104299,0.00046812
-5.54377189,2.88806142,0.77934655,1.52331704,0.02613919,1.46384781,0.20369454,0.00045347
-5.53776888,2.81202520,0.76516150,1.48950180,0.02482792,1.43148993,0.19592033,0.00043725
-5.53176588,2.72953368,0.74832125,1.45244570,0.02346136,1.39540066,0.18783721,0.00041963
-5.52576288,2.64186890,0.72920521,1.41279017,0.02205569,1.35619513,0.17956400,0.00040085
-5.51975988,2.55037215,0.70823433,1.37120614,0.02062710,1.31452713,0.17122016,0.00038114
-5.51375688,2.45641246,0.68585903,1.32837761,0.01919153,1.27107170,0.16292471,0.00036077
-5.50775388,2.36135560,0.66254701,1.28498563,0.01776437,1.22650784,0.15479513,0.00034000
-5.50175088,2.26653457,0.63877121,1.24169304,0.01636030,1.18150184,0.14694646,0.00031911
-5.49574787,2.17322256,0.61499854,1.19913066,0.01499302,1.13669196,0.13949037,0.00029838
-5.48974487,2.08260945,0.59167966,1.15788534,0.01367511,1.09267501,0.13253433,0.00027807
-5.48374187,1.99578237,0.56924026,1.11849021,0.01241797,1.04999525,0.12618083,0.00025845
-5.47773887,1.91371102,0.54807387,1.08141753,0.01123168,1.00913598,0.12052654,0.00023975
-5.47173587,1.83723771,0.52853652,1.04707409,0.01012501,0.97051399,0.11566155,0.00022220
-5.46573287,1.76707249,0.51094309,1.01579913,0.00910542,0.93447687,0.11166855,0.00020600
-5.45972986,1.70379273,0.49556532,0.98786486,0.00817914,0.90130307,0.10862196,0.00019133
-5.45372686,1.64784691,0.48263128,0.96347897,0.00735119,0.87120448,0.10658710,0.00017836
-5.44772386,1.59956180,0.47232606,0.94278907,0.00662551,0.84433107,0.10561923,0.00016720
-5.44172086,1.55915233,0.46479336,0.92588836,0.00600509,0.82077720,0.10576265,0.00015798
-5.43571786,1.52673309,0.46013762,0.91282223,0.00549204,0.80058894,0.10704970,0.00015078
-5.42971486,1.50233072,0.45842641,0.90359524,0.00508770,0.78377207,0.10949980,0.00014568
-5.42371186,1.48589629,0.45969289,0.89817800,0.00479277,0.77030002,0.11311853,0.00014274
-5.41770885,1.47731677,0.46393788,0.89651357,0.00460733,0.76012137,0.11789674,0.00014199
-5.41170585,1.47642527,0.47113165,0.89852313,0.00453093,0.75316660,0.12380982,0.00014346
-5.40570285,1.48300942,0.48121519,0.90411050,0.00456256,0.74935362,0.13081710,0.00014718
-5.39969985,1.49681769,0.49410103,0.91316571,0.00470064,0.74859205,0.13886153,0.00015315
-5.39369685,1.51756384,0.50967372,0.92556724,0.00494296,0.75078620,0.14786963,0.00016135
-5.38769385,1.54492941,0.52779003,0.94118334,0.00528664,0.75583666,0.15775179,0.00017178
-5.38169085,1.57856484,0.54827921,0.95987240,0.00572797,0.76364076,0.16840304,0.00018440
-5.37568784,1.61808941,0.57094348,0.98148263,0.00626231,0.77409218,0.17970413,0.00019916
-5.36968484,1.66309085,0.59555890,1.00585140,0.00688401,0.78707973,0.19152323,0.00021600
-5.36368184,1.71312479,0.62187697,1.03280438,0.00758625,0.80248591,0.20371800,0.00023484
-5.35767884,1.76771494,0.64962710,1.06215482,0.00836100,0.82018533,0.21613809,0.00025555
-5.35167584,1.82635410,0.67851992,1.09370323,0.00919892,0.84004323,0.22862810,0.00027802
-5.34567284,1.88850655,0.70825170,1.12723748,0.01008939,0.86191454,0.24103076,0.00030206
-5.33966983,1.95361191,0.73850958,1.16253355,0.01102052,0.88564336,0.25319041,0.00032749
-5.33366683,2.02109057,0.76897776,1.19935691,0.01197928,0.91106310,0.26495651,0.00035407
-5.32766383,2.09035043,0.79934411,1.23746448,0.01295164,0.93799724,0.27618719,0.00038156
-5.32166083,2.16079490,0.82930728,1.27660703,0.01392279,0.96626067,0.28675254,0.00040967
-5.31565783,2.23183157,0.85858373,1.31653196,0.01487745,0.99566142,0.29653774,0.00043808
-5.30965483,2.30288132,0.88691451,1.35698606,0.01580016,1.02600271,0.30544564,0.00046647
-5.30365183,2.37338707,0.91407134,1.39771831,0.01667567,1.05708508,0.31339889,0.00049448
-5.29764882,2.44282206,0.93986175,1.43848224,0.01748933,1.08870838,0.32034146,0.00052177
-5.29164582,2.51069673,0.96413304,1.47903785,0.01822743,1.12067345,0.32623948,0.00054797
-5.28564282,2.57656430,0.98677476,1.51915288,0.01887767,1.15278347,0.33108138,0.00057275
-5.27963982,2.64002440,1.00771975,1.55860339,0.01942942,1.18484460,0.33487744,0.00059577
-5.27363682,2.70072484,1.02694357,1.59717358,0.01987406,1.21666619,0.33765865,0.00061674
-5.26763382,2.75836151,1.04446252,1.63465509,0.02020523,1.24806036,0.33947505,0.00063541
-5.26163082,2.81267664,1.06033047,1.67084567,0.02041897,1.27884116,0.34039374,0.00065157
-5.25562781,2.86345565,1.07463459,1.70554774,0.02051380,1.30882336,0.34049647,0.00066506
-5.24962481,2.91052319,1.08749052,1.73856686,0.02049076,1.33782126,0.33987722,0.00067580
-5.24362181,2.95373886,1.09903717,1.76971056,0.02035325,1.36564756,0.33863971,0.00068376
-5.23761881,2.99299320,1.10943169,1.79878775,0.02010694,1.39211264,0.33689513,0.00068900
-5.23161581,3.02820451,1.11884488,1.82560910,0.01975952,1.41702452,0.33476009,0.00069165
-5.22561281,3.05931700,1.12745734,1.84998841,0.01932035,1.44018967,0.33235498,0.00069189
-5.21960980,3.08630072,1.13545669,1.87174540,0.01880021,1.46141480,0.32980276,0.00069000
-5.21360680,3.10915331,1.14303589,1.89070970,0.01821093,1.48050984,0.32722817,0.00068631
-5.20760380,3.12790374,1.15039263,1.90672614,0.01756496,1.49729189,0.32475737,0.00068120
-5.20160080,3.14261763,1.15772985,1.91966102,0.01687510,1.51159030,0.32251789,0.00067513
-5.19559780,3.15340382,1.16525685,1.92940920,0.01615412,1.52325239,0.32063879,0.00066857
-5.18959480,3.16042143,1.17319081,1.93590131,0.01541448,1.53214976,0.31925079,0.00066203
-5.18359180,3.16388658,1.18175820,1.93911078,0.01466803,1.53818460,0.31848637,0.00065603
-5.17758879,3.16407777,1.19119551,1.93906006,0.01392585,1.54129574,0.31847932,0.00065112
-5.17158579,3.16133903,1.20174874,1.93582535,0.01319804,1.54146385,0.31936393,0.00064780
-5.16558279,3.15607976,1.21367128,1.92953936,0.01249361,1.53871541,0.32127330,0.00064658
-5.15957979,3.14877059,1.22721962,1.92039162,0.01182039,1.53312505,0.32433684,0.00064792
-5.15357679,3.13993463,1.24264665,1.90862603,0.01118501,1.52481590,0.32867691,0.00065222
-5.14757379,3.13013385,1.26019257,1.89453535,0.01059288,1.51395774,0.33440443,0.00065982
-5.14157079,3.11995081,1.28007337,1.87845291,0.01004817,1.50076303,0.34161376,0.00067099
-5.13556778,3.10996611,1.30246734,1.86074147,0.00955387,1.48548061,0.35037684,0.00068590
-5.12956478,3.10073265,1.32750022,1.84178001,0.00911181,1.46838765,0.36073703,0.00070461
-5.12356178,3.09274779,1.35522964,1.82194885,0.00872271,1.44978002,0.37270277,0.00072711
-5.11755878,3.08642516,1.38563003,1.80161408,0.00838626,1.42996163,0.38624172,0.00075324
-5.11155578,3.08206787,1.41857883,1.78111214,0.00810111,1.40923346,0.40127552,0.00078274
-5.10555278,3.07984493,1.45384540,1.76073552,0.00786499,1.38788282,0.41767581,0.00081524
-5.09954977,3.07977271,1.49108343,1.74072063,0.00767476,1.36617357,0.43526185,0.00085025
-5.09354677,3.08170324,1.52982808,1.72123850,0.00752646,1.34433790,0.45380007,0.00088719
-5.08754377,3.08532036,1.56949841,1.70238924,0.00741546,1.32257027,0.47300586,0.00092539
-5.08154077,3.09014484,1.60940564,1.68420052,0.00733648,1.30102376,0.49254777,0.00096409
-5.07553777,3.09554867,1.64876749,1.66663041,0.00728380,1.27980923,0.51205407,0.00100250
-5.06953477,3.10077828,1.68672822,1.64957446,0.00725133,1.25899712,0.53112164,0.00103979
-5.06353177,3.10498583,1.72238386,1.63287668,0.00723278,1.23862200,0.54932694,0.00107512
-5.05752876,3.10726726,1.75481167,1.61634376,0.00722186,1.21868921,0.56623856,0.00110768
-5.05152576,3.10670500,1.78310256,1.59976175,0.00721243,1.19918336,0.58143097,0.00113669
-5.04552276,3.10241330,1.80639490,1.58291403,0.00719869,1.18007787,0.59449874,0.00116145
-5.03951976,3.09358358,1.82390809,1.56559964,0.00717535,1.16134500,0.60507071,0.00118136
-5.03351676,3.07952732,1.83497420,1.54765062,0.00713787,1.14296547,0.61282331,0.00119593
-5.02751376,3.05971402,1.83906591,1.52894754,0.00708253,1.12493719,0.61749241,0.00120482
-5.02151076,3.03380225,1.83581941,1.50943195,0.00700668,1.10728222,0.61888320,0.00120781
-5.01550775,3.00166186,1.82505083,1.48911539,0.00690878,1.09005179,0.61687751,0.00120487
-5.00950475,2.96338644,1.80676560,1.46808413,0.00678855,1.07332878,0.61143821,0.00119609
-5.00350175,2.91929528,1.78115994,1.44649969,0.00664699,1.05722769,0.60261067,0.00118176
-4.99749875,2.86992498,1.74861477,1.42459511,0.00648645,1.04189212,0.59052105,0.00116228
-4.99149575,2.81601148,1.70968217,1.40266734,0.00631060,1.02748995,0.57537167,0.00113820
-4.98549275,2.75846357,1.66506540,1.38106634,0.00612438,1.01420661,0.55743373,0.00111019
-4.97948974,2.69832983,1.61559343,1.36018169,0.00593399,1.00223702,0.53703780,0.00107900
-4.97348674,2.63676076,1.56219152,1.34042759,0.00574672,0.99177666,0.51456265,0.00104546
-4.96748374,2.57496847,1.50584931,1.32222722,0.00557091,0.98301247,0.49042293,0.00101044
-4.96148074,2.51418602,1.44758819,1.30599734,0.00541574,0.97611419,0.46505646,0.00097486
-4.95547774,2.45562860,1.38842938,1.29213407,0.00529114,0.97122658,0.43891157,0.00093961
-4.94947474,2.40045816,1.32936422,1.28100048,0.00520758,0.96846307,0.41243521,0.00090556
-4.94347174,2.34975322,1.27132800,1.27291653,0.00517592,0.96790109,0.38606224,0.00087354
-4.93746873,2.30448455,1.21517818,1.26815179,0.00520720,0.96957926,0.36020630,0.00084432
-4.93146573,2.26549762,1.16167764,1.26692085,0.00531244,0.97349657,0.33525245,0.00081860
-4.92546273,2.23350155,1.11148335,1.26938158,0.00550247,0.97961331,0.31155182,0.00079699
-4.91945973,2.20906448,1.06514037,1.27563574,0.00578763,0.98785362,0.28941823,0.00078000
-4.91345673,2.19261446,1.02308086,1.28573169,0.00617764,0.99810942,0.26912656,0.00076805
-4.90745373,2.18444499,0.98562754,1.29966855,0.00668127,1.01024514,0.25091285,0.00076147
-4.90145073,2.18472388,0.95300084,1.31740130,0.00730615,1.02410306,0.23497559,0.00076047
-4.89544772,2.19350425,0.92532878,1.33884623,0.00805848,1.03950878,0.22147808,0.00076518
-4.88944472,2.21073632,0.90265867,1.36388608,0.00894281,1.05627635,0.21055128,0.00077563
-4.88344172,2.23627883,0.88496961,1.39237452,0.00996174,1.07421289,0.20229695,0.00079176
-4.87743872,2.26990914,0.87218488,1.42413947,0.01111573,1.09312233,0.19679052,0.00081341
-4.87143572,2.31133112,0.86418342,1.45898498,0.01240286,1.11280813,0.19408354,0.00084037
-4.86543272,2.36018050,0.86080975,1.49669172,0.01381862,1.13307494,0.19420544,0.00087232
-4.85942971,2.41602720,0.86188183,1.53701581,0.01535581,1.15372906,0.19716434,0.00090888
-4.85342671,2.47837504,0.86719660,1.57968635,0.01700443,1.17457798,0.20294693,0.00094961
-4.84742371,2.54665887,0.87653305,1.62440185,0.01875164,1.19542895,0.21151738,0.00099399
-4.84142071,2.62023983,0.88965296,1.67082588,0.02058180,1.21608690,0.22281542,0.00104145
-4.83541771,2.69839954,0.90629964,1.71858247,0.02247665,1.23635199,0.23675372,0.00109136
-4.82941471,2.78033402,0.92619493,1.76725170,0.02441545,1.25601692,0.25321487,0.00114305
-4.82341171,2.86514844,0.94903519,1.81636607,0.02637531,1.27486446,0.27204825,0.00119580
-4.81740870,2.95185365,0.97448674,1.86540817,0.02833156,1.29266537,0.29306711,0.00124887
-4.81140570,3.03936556,1.00218154,1.91381010,0.03025819,1.30917709,0.31604634,0.00130149
-4.80540270,3.12650818,1.03171370,1.96095522,0.03212839,1.32414332,0.34072104,0.00135289
-4.79939970,3.21202110,1.06263747,2.00618243,0.03391509,1.33729479,0.36678655,0.00140228
-4.79339670,3.29457197,1.09446723,2.04879335,0.03559160,1.34835133,0.39389984,0.00144889
-4.78739370,3.37277418,1.12667995,2.08806238,0.03713221,1.35702538,0.42168279,0.00149201
-4.78139070,3.44520982,1.15872031,2.12324978,0.03851284,1.36302678,0.44972720,0.00153092
-4.77538769,3.51045747,1.19000865,2.15361726,0.03971161,1.36606903,0.47760168,0.00156500
-4.76938469,3.56712428,1.21995160,2.17844601,0.04070944,1.36587666,0.50486023,0.00159368
-4.76338169,3.61388124,1.24795510,2.19705633,0.04149055,1.36219357,0.53105223,0.00161648
-4.75737869,3.64950055,1.27343936,2.20882837,0.04204285,1.35479207,0.55573364,0.00163300
-4.75137569,3.67289343,1.29585507,2.21322292,0.04235830,1.34348213,0.57847881,0.00164297
-4.74537269,3.68314675,1.31470014,2.20980160,0.04243316,1.32812058,0.59889245,0.00164621
-4.73936968,3.67955689,1.32953605,2.19824524,0.04226806,1.30861971,0.61662124,0.00164269
-4.73336668,3.66165880,1.34000301,2.17836961,0.04186804,1.28495482,0.63136449,0.00163247
-4.72736368,3.62924897,1.34583296,2.15013767,0.04124242,1.25717037,0.64288323,0.00161575
-4.72136068,3.58240071,1.34685969,2.11366746,0.04040458,1.22538414,0.65100741,0.00159282
-4.71535768,3.52147068,1.34302543,2.06923515,0.03937163,1.18978939,0.65564068,0.00156411
-4.70935468,3.44709612,1.33438344,2.01727282,0.03816397,1.15065443,0.65676249,0.00153014
-4.70335168,3.36018241,1.32109630,1.95836090,0.03680484,1.10831975,0.65442748,0.00149148
-4.69734867,3.26188126,1.30343007,1.89321544,0.03531969,1.06319258,0.64876203,0.00144882
-4.69134567,3.15356031,1.28174434,1.82267048,0.03373562,1.01573904,0.63995827,0.00140286
-4.68534267,3.03676531,1.25647884,1.74765646,0.03208071,0.96647408,0.62826580,0.00135434
-4.67933967,2.91317638,1.22813716,1.66917523,0.03038341,0.91594966,0.61398154,0.00130402
-4.67333667,2.78456037,1.19726851,1.58827300,0.02867185,0.86474149,0.59743826,0.00125264
-4.66733367,2.65272127,1.16444839,1.50601208,0.02697332,0.81343493,0.57899242,0.00120091
-4.66133067,2.51945079,1.13025919,1.42344289,0.02531361,0.76261059,0.55901187,0.00114951
-4.65532766,2.38648131,1.09527170,1.34157711,0.02371657,0.71283011,0.53786403,0.00109904
-4.64932466,2.25544289,1.06002829,1.26136324,0.02220366,0.66462277,0.51590518,0.00105004
-4.64332166,2.12782609,1.02502859,1.18366532,0.02079354,0.61847330,0.49347112,0.00100298
-4.63731866,2.00495187,0.99071823,1.10924562,0.01950183,0.57481136,0.47086979,0.00095823
-4.63131566,1.88794920,0.95748090,1.03875164,0.01834088,0.53400303,0.44837589,0.00091607
-4.62531266,1.77774096,0.92563379,0.97270787,0.01731965,0.49634438,0.42622766,0.00087672
-4.61930965,1.67503799,0.89542657,0.91151201,0.01644367,0.46205749,0.40462574,0.00084030
-4.61330665,1.58034077,0.86704327,0.85543573,0.01571505,0.43128863,0.38373397,0.00080685
-4.60730365,1.49394803,0.84060685,0.80462931,0.01513263,0.40410877,0.36368177,0.00077637
-4.60130065,1.41597113,0.81618576,0.75912974,0.01469210,0.38051610,0.34456788,0.00074879
-4.59529765,1.34635302,0.79380195,0.71887151,0.01438627,0.36044038,0.32646487,0.00072399
-4.58929465,1.28489033,0.77343944,0.68369948,0.01420534,0.34374884,0.30942421,0.00070182
-4.58329165,1.23125736,0.75505312,0.65338299,0.01413724,0.33025340,0.29348126,0.00068213
-4.57728864,1.18503064,0.73857688,0.62763051,0.01416799,0.31971875,0.27866000,0.00066472
-4.57128564,1.14571289,0.72393082,0.60610423,0.01428212,0.31187112,0.26497707,0.00064941
-4.56528264,1.11275547,0.71102705,0.58843410,0.01446313,0.30640735,0.25244495,0.00063599
-4.55927964,1.08557868,0.69977399,0.57423067,0.01469390,0.30300409,0.24107399,0.00062430
-4.55327664,1.06358921,0.69007889,0.56309664,0.01495716,0.30132676,0.23087349,0.00061414
-4.54727364,1.04619471,0.68184885,0.55463675,0.01523599,0.30103815,0.22185155,0.00060535
-4.54127064,1.03281519,0.67499032,0.54846601,0.01551422,0.30180646,0.21401404,0.00059776
-4.53526763,1.02289159,0.66940743,0.54421608,0.01577693,0.30331260,0.20736268,0.00059122
-4.52926463,1.01589160,0.66499946,0.54154021,0.01601076,0.30525671,0.20189260,0.00058556
-4.52326163,1.01131320,0.66165780,0.54011643,0.01620438,0.30736370,0.19758954,0.00058065
-4.51725863,1.00868634,0.65926277,0.53964960,0.01634870,0.30938789,0.19442692,0.00057633
-4.51125563,1.00757327,0.65768078,0.53987224,0.01643720,0.31111656,0.19236321,0.00057247
-4.50525263,1.00756791,0.65676197,0.54054450,0.01646605,0.31237254,0.19133964,0.00056889
-4.49924962,1.00829482,0.65633882,0.54145351,0.01643423,0.31301577,0.19127864,0.00056547
-4.49324662,1.00940799,0.65622584,0.54241221,0.01634357,0.31294393,0.19208302,0.00056203
-4.48724362,1.01059000,0.65622049,0.54325802,0.01619868,0.31209203,0.19363617,0.00055843
-4.48124062,1.01155153,0.65610550,0.54385143,0.01600678,0.31043128,0.19580320,0.00055450
-4.47523762,1.01203155,0.65565240,0.54407460,0.01577753,0.30796709,0.19843306,0.00055011
-4.46923462,1.01179805,0.65462631,0.54383019,0.01552269,0.30473636,0.20136160,0.00054511
-4.46323162,1.01064945,0.65279174,0.54304033,0.01525577,0.30080424,0.20441548,0.00053936
-4.45722861,1.00841630,0.64991915,0.54164581,0.01499161,0.29626026,0.20741671,0.00053276
-4.45122561,1.00496327,0.64579199,0.53960546,0.01474592,0.29121414,0.21018758,0.00052520
-4.44522261,1.00019101,0.64021391,0.53689561,0.01453473,0.28579126,0.21255597,0.00051662
-4.43921961,0.99403764,0.63301566,0.53350947,0.01437394,0.28012781,0.21436046,0.00050698
-4.43321661,0.98647945,0.62406151,0.52945653,0.01427868,0.27436594,0.21545539,0.00049626
-4.42721361,0.97753074,0.61325462,0.52476151,0.01426288,0.26864875,0.21571527,0.00048447
-4.42121061,0.96724224,0.60054130,0.51946314,0.01433868,0.26311540,0.21503858,0.00047165
-4.41520760,0.95569824,0.58591364,0.51361231,0.01451600,0.25789631,0.21335076,0.00045790
-4.40920460,0.94301220,0.56941068,0.50726984,0.01480206,0.25310871,0.21060609,0.00044329
-4.40320160,0.92932086,0.55111763,0.50050369,0.01520106,0.24885245,0.20678861,0.00042796
-4.39719860,0.91477722,0.53116352,0.49338567,0.01571387,0.24520635,0.20191192,0.00041204
-4.39119560,0.89954232,0.50971715,0.48598782,0.01633782,0.24222516,0.19601789,0.00039570
-4.38519260,0.88377663,0.48698156,0.47837863,0.01706661,0.23993715,0.18917441,0.00037909
-4.37918959,0.86763112,0.46318736,0.47061911,0.01789032,0.23834264,0.18147230,0.00036237
-4.37318659,0.85123878,0.43858512,0.46275922,0.01879551,0.23741332,0.17302150,0.00034571
-4.36718359,0.83470702,0.41343729,0.45483467,0.01976552,0.23709265,0.16394673,0.00032924
-4.36118059,0.81811147,0.38800996,0.44686436,0.02078077,0.23729720,0.15438293,0.00031311
-4.35517759,0.80149159,0.36256487,0.43884884,0.02181928,0.23791909,0.14447049,0.00029742
-4.34917459,0.78484845,0.33735194,0.43076965,0.02285720,0.23882930,0.13435074,0.00028226
-4.34317159,0.76814490,0.31260278,0.42258993,0.02386953,0.23988198,0.12416159,0.00026769
-4.33716858,0.75130813,0.28852522,0.41425616,0.02483077,0.24091943,0.11403372,0.00025377
-4.33116558,0.73423452,0.26529921,0.40570092,0.02571577,0.24177771,0.10408731,0.00024051
-4.32516258,0.71679656,0.24307407,0.39684682,0.02650042,0.24229251,0.09442946,0.00022790
-4.31915958,0.69885144,0.22196712,0.38761102,0.02716249,0.24230525,0.08515227,0.00021591
-4.31315658,0.68025069,0.20206362,0.37791040,0.02768228,0.24166894,0.07633170,0.00020452
-4.30715358,0.66085048,0.18341799,0.36766689,0.02804326,0.24025367,0.06802710,0.00019367
