energy_ev,total_up,Al_p_up,Al_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.38169085,4.14278422,0.16161762,0.00000000,0.14003256,2.52115807,2.58959374,1.35500948
-5.37568784,4.22423250,0.16827761,0.00000000,0.14203461,2.56975732,2.59780480,1.38562265
-5.36968484,4.30151381,0.17500890,0.00000000,0.14378791,2.61512151,2.59966033,1.41523165
-5.36368184,4.37615749,0.18189116,0.00000000,0.14533007,2.65805821,2.59608534,1.44425055
-5.35767884,4.44987420,0.18901613,0.00000000,0.14670465,2.69947215,2.58814452,1.47312936
-5.35167584,4.52449025,0.19648378,0.00000000,0.14795915,2.74032900,2.57700793,1.50233482
-5.34567284,4.60187324,0.20439775,0.00000000,0.14914288,2.78161480,2.56391133,1.53232924
-5.33966983,4.68385201,0.21286025,0.00000000,0.15030460,2.82429270,2.55011275,1.56354847
-5.33366683,4.77213372,0.22196666,0.00000000,0.15149016,2.86925875,2.53684682,1.59637986
-5.32766383,4.86822183,0.23179991,0.00000000,0.15274012,2.91729886,2.52527874,1.63114118
-5.32166083,4.97333832,0.24242509,0.00000000,0.15408760,2.96904853,2.51645978,1.66806150
-5.31565783,5.08835360,0.25388433,0.00000000,0.15555639,3.02495749,2.51128641,1.70726490
-5.30965483,5.21372741,0.26619234,0.00000000,0.15715941,3.08526060,2.51046454,1.74875778
-5.30365183,5.34946330,0.27933275,0.00000000,0.15889769,3.14995649,2.51448083,1.79242046
-5.29764882,5.49507906,0.29325545,0.00000000,0.16075980,3.21879485,2.52358208,1.83800335
-5.29164582,5.64959458,0.30787517,0.00000000,0.16272191,3.29127302,2.53776383,1.88512806
-5.28564282,5.81153799,0.32307126,0.00000000,0.16474834,3.36664206,2.55676864,1.93329332
-5.27963982,5.97897025,0.33868891,0.00000000,0.16679272,3.44392205,2.58009415,1.98188567
-5.27363682,6.14952734,0.35454168,0.00000000,0.16879962,3.52192616,2.60701070,2.03019429
-5.26763382,6.32047903,0.37041533,0.00000000,0.17070661,3.59929247,2.63658770,2.07742973
-5.26163082,6.48880198,0.38607289,0.00000000,0.17244662,3.67452250,2.66772778,2.12274553
-5.25562781,6.65126474,0.40126071,0.00000000,0.17395061,3.74602487,2.69920725,2.16526221
-5.24962481,6.80452180,0.41571546,0.00000000,0.17515029,3.81216275,2.72972149,2.20409258
-5.24362181,6.94521334,0.42917156,0.00000000,0.17598082,3.87130337,2.75793325,2.23836769
-5.23761881,7.07006719,0.44136912,0.00000000,0.17638345,3.92186788,2.78252225,2.26726244
-5.23161581,7.17599965,0.45206173,0.00000000,0.17630789,3.96238008,2.80223419,2.29001995
-5.22561281,7.26021159,0.46102416,0.00000000,0.17571432,3.99151237,2.81592748,2.30597417
-5.21960980,7.32027657,0.46805938,0.00000000,0.17457510,4.00812756,2.82261594,2.31456979
-5.21360680,7.35421816,0.47300483,0.00000000,0.17287590,4.01131520,2.82150627,2.31537897
-5.20760380,7.36057368,0.47573763,0.00000000,0.17061640,4.00042148,2.81202894,2.30811446
-5.20160080,7.33844249,0.47617851,0.00000000,0.16781050,3.97507168,2.79386173,2.29263860
-5.19559780,7.28751713,0.47429439,0.00000000,0.16448598,3.93518479,2.76694520,2.26896816
-5.18959480,7.20809654,0.47009944,0.00000000,0.16068375,3.88097965,2.73148984,2.23727481
-5.18359180,7.10108114,0.46365464,0.00000000,0.15645663,3.81297278,2.68797491,2.19788130
-5.17758879,6.96795006,0.45506583,0.00000000,0.15186783,3.73196788,2.63713911,2.15125358
-5.17158579,6.81072173,0.44448044,0.00000000,0.14698910,3.63903759,2.57996367,2.09798918
-5.16558279,6.63189938,0.43208289,0.00000000,0.14189872,3.53549806,2.51764866,2.03880226
-5.15957979,6.43440374,0.41808906,0.00000000,0.13667937,3.42287736,2.45158320,1.97450594
-5.15357679,6.22149542,0.40273979,0.00000000,0.13141597,3.30287878,2.38331083,1.90599256
-5.14757379,5.99668997,0.38629399,0.00000000,0.12619351,3.17734018,2.31449099,1.83421252
-5.14157079,5.76366854,0.36902137,0.00000000,0.12109505,3.04819094,2.24685783,1.76015245
-5.13556778,5.52618728,0.35119514,0.00000000,0.11619983,2.91740760,2.18217738,1.68481346
-5.12956478,5.28798836,0.33308502,0.00000000,0.11158166,2.78696971,2.12220427,1.60919010
-5.12356178,5.05271517,0.31495072,0.00000000,0.10730741,2.65881701,2.06863890,1.53425061
-5.11755878,4.82383415,0.29703602,0.00000000,0.10343590,2.53480912,2.02308590,1.46091902
-5.11155578,4.60456482,0.27956378,0.00000000,0.10001688,2.41668858,1.98701477,1.39005936
-5.10555278,4.39781957,0.26273185,0.00000000,0.09709039,2.30604796,1.96172329,1.32246234
-5.09954977,4.20615380,0.24671001,0.00000000,0.09468625,2.20430157,1.94830420,1.25883447
-5.09354677,4.03172693,0.23163795,0.00000000,0.09282379,2.11266201,1.94761573,1.19978973
-5.08754377,3.87627398,0.21762429,0.00000000,0.09151176,2.03212168,1.96025637,1.14584356
-5.08154077,3.74108750,0.20474650,0.00000000,0.09074841,1.96343918,1.98654423,1.09740897
-5.07553777,3.62700894,0.19305174,0.00000000,0.09052166,1.90713045,2.02650141,1.05479456
-5.06953477,3.53442894,0.18255844,0.00000000,0.09080949,1.86346439,2.07984379,1.01820420
-5.06353177,3.46329534,0.17325850,0.00000000,0.09158033,1.83246278,2.14597650,0.98773801
-5.05752876,3.41312845,0.16512004,0.00000000,0.09279369,1.81390422,2.22399570,0.96339454
-5.05152576,3.38304269,0.15809042,0.00000000,0.09440083,1.80733190,2.31269681,0.94507400
-5.04552276,3.37177411,0.15209960,0.00000000,0.09634553,1.81206518,2.41058966,0.93258239
-5.03951976,3.37771344,0.14706357,0.00000000,0.09856514,1.82721479,2.51592077,0.92563666
-5.03351676,3.39894435,0.14288782,0.00000000,0.10099159,1.85170173,2.62670282,0.92387089
-5.02751376,3.43328679,0.13947072,0.00000000,0.10355265,1.88427983,2.74075124,0.92684360
-5.02151076,3.47834509,0.13670680,0.00000000,0.10617334,1.92356191,2.85572762,0.93404645
-5.01550775,3.53156067,0.13448978,0.00000000,0.10877744,1.96804939,2.96918922,0.94491429
-5.00950475,3.59026877,0.13271536,0.00000000,0.11128908,2.01616521,3.07864372,0.95883670
-5.00350175,3.65175867,0.13128376,0.00000000,0.11363447,2.06628947,3.18160803,0.97517111
-4.99749875,3.71333626,0.13010186,0.00000000,0.11574364,2.11679729,3.27566948,0.99325712
-4.99149575,3.77238782,0.12908504,0.00000000,0.11755212,2.16609805,3.35854765,1.01243216
-4.98549275,3.82644340,0.12815864,0.00000000,0.11900257,2.21267497,3.42815494,1.03204774
-4.97948974,3.87323789,0.12725903,0.00000000,0.12004631,2.25512381,3.48265358,1.05148614
-4.97348674,3.91076796,0.12633430,0.00000000,0.12064450,2.29218943,3.52050715,1.07017670
-4.96748374,3.93734268,0.12534456,0.00000000,0.12076922,2.32279882,3.54052445,1.08761130
-4.96148074,3.95162587,0.12426184,0.00000000,0.12040403,2.34608925,3.54189396,1.10335811
-4.95547774,3.95266844,0.12306965,0.00000000,0.11954438,2.36143030,3.52420740,1.11707320
-4.94947474,3.93992916,0.12176222,0.00000000,0.11819742,2.36843878,3.48747138,1.12850924
-4.94347174,3.91328287,0.12034344,0.00000000,0.11638156,2.36698569,3.43210641,1.13752088
-4.93746873,3.87301582,0.11882554,0.00000000,0.11412555,2.35719491,3.35893349,1.14406653
-4.93146573,3.81980796,0.11722761,0.00000000,0.11146730,2.33943350,3.26914861,1.14820628
-4.92546273,3.75470332,0.11557408,0.00000000,0.10845235,2.31429402,3.16428639,1.15009614
-4.91945973,3.67906955,0.11389310,0.00000000,0.10513209,2.28256957,3.04617444,1.14997875
-4.91345673,3.59454872,0.11221505,0.00000000,0.10156193,2.24522283,2.91688039,1.14817111
-4.90745373,3.50300166,0.11057116,0.00000000,0.09779930,2.20335030,2.77865397,1.14504983
-4.90145073,3.40644845,0.10899241,0.00000000,0.09390179,2.15814361,2.63386670,1.14103472
-4.89544772,3.30700792,0.10750865,0.00000000,0.08992534,2.11084955,2.48495160,1.13657156
-4.88944472,3.20683881,0.10614814,0.00000000,0.08592268,2.06273058,2.33434554,1.13211474
-4.88344172,3.10808517,0.10493739,0.00000000,0.08194205,2.01502769,2.18443627,1.12811082
-4.87743872,3.01282812,0.10390141,0.00000000,0.07802615,1.96892695,2.03751616,1.12498357
-4.87143572,2.92304568,0.10306432,0.00000000,0.07421159,1.92553109,1.89574399,1.12312115
-4.86543272,2.84058171,0.10245022,0.00000000,0.07052858,1.88583708,1.76111566,1.12286599
-4.85942971,2.76712434,0.10208430,0.00000000,0.06700101,1.85072002,1.63544426,1.12450746
-4.85342671,2.70419382,0.10199413,0.00000000,0.06364683,1.82092386,1.52034919,1.12827764
-4.84742371,2.65313875,0.10221086,0.00000000,0.06047873,1.79705831,1.41725376,1.13434989
-4.84142071,2.61513944,0.10277043,0.00000000,0.05750497,1.77960160,1.32738989,1.14284014
-4.83541771,2.59121658,0.10371449,0.00000000,0.05473040,1.76890812,1.25180855,1.15381032
-4.82941471,2.58224300,0.10509093,0.00000000,0.05215744,1.76521984,1.19139400,1.16727355
-4.82341171,2.58895650,0.10695400,0.00000000,0.04978713,1.76868018,1.14687994,1.18320052
-4.81740870,2.61197139,0.10936385,0.00000000,0.04762006,1.77934910,1.11886551,1.20152631
-4.81140570,2.65178685,0.11238548,0.00000000,0.04565709,1.79721804,1.10782945,1.22215729
-4.80540270,2.70879047,0.11608700,0.00000000,0.04389996,1.82222351,1.11414049,1.24497746
-4.79939970,2.78325579,0.12053735,0.00000000,0.04235159,1.85425837,1.13806307,1.26985382
-4.79339670,2.87533326,0.12580338,0.00000000,0.04101618,1.89317997,1.17975710,1.29664046
-4.78739370,2.98503462,0.13194657,0.00000000,0.03989906,1.93881463,1.23927175,1.32518131
-4.78139070,3.11221142,0.13901930,0.00000000,0.03900627,1.99095826,1.31653306,1.35531124
-4.77538769,3.25652894,0.14706113,0.00000000,0.03834405,2.04937325,1.41132635,1.38685592
-4.76938469,3.41743723,0.15609497,0.00000000,0.03791807,2.11378202,1.52327435,1.41963042
-4.76338169,3.59414176,0.16612361,0.00000000,0.03773261,2.18385788,1.65181278,1.45343690
-4.75737869,3.78557592,0.17712668,0.00000000,0.03778978,2.25921411,1.79616536,1.48806185
-4.75137569,3.99037841,0.18905826,0.00000000,0.03808865,2.33939233,1.95532038,1.52327327
-4.74537269,4.20687789,0.20184538,0.00000000,0.03862456,2.42385146,2.12801129,1.55881818
-4.73936968,4.43308750,0.21538746,0.00000000,0.03938850,2.51195822,2.31270344,1.59442095
-4.73336668,4.66671122,0.22955690,0.00000000,0.04036677,2.60298068,2.50758932,1.62978289
-4.72736368,4.90516347,0.24420075,0.00000000,0.04154075,2.69608564,2.71059377,1.66458325
-4.72136068,5.14560282,0.25914357,0.00000000,0.04288699,2.79034077,2.91939079,1.69848196
-4.71535768,5.38497963,0.27419128,0.00000000,0.04437753,2.88472215,3.13143228,1.73112421
-4.70935468,5.62009681,0.28913599,0.00000000,0.04598041,2.97812739,3.34398896,1.76214675
-4.70335168,5.84768198,0.30376154,0.00000000,0.04766048,3.06939431,3.55420270,1.79118580
-4.69734867,6.06446846,0.31784962,0.00000000,0.04938032,3.15732464,3.75914857,1.81788628
-4.69134567,6.26728191,0.33118601,0.00000000,0.05110136,3.24071213,3.95590476,1.84191203
-4.68534267,6.45312909,0.34356697,0.00000000,0.05278505,3.31837379,4.14162738,1.86295643
-4.67933967,6.61928462,0.35480521,0.00000000,0.05439405,3.38918307,4.31362701,1.88075299
-4.67333667,6.76337182,0.36473533,0.00000000,0.05589348,3.45210338,4.46944356,1.89508537
-4.66733367,6.88343384,0.37321843,0.00000000,0.05725197,3.50622036,4.60691583,1.90579629
-4.66133067,6.97799151,0.38014577,0.00000000,0.05844264,3.55077143,4.72424240,1.91279486
-4.65532766,7.04608532,0.38544122,0.00000000,0.05944394,3.58517096,4.82003090,1.91606188
-4.64932466,7.08729938,0.38906252,0.00000000,0.06024016,3.60903003,4.89333297,1.91565297
-4.64332166,7.10176635,0.39100127,0.00000000,0.06082180,3.62216961,4.94366345,1.91169921
-4.63731866,7.09015321,0.39128172,0.00000000,0.06118563,3.62462666,4.97100257,1.90440526
-4.63131566,7.05362873,0.38995850,0.00000000,0.06133454,3.61665271,4.97578136,1.89404510
-4.62531266,6.99381444,0.38711332,0.00000000,0.06127711,3.59870521,4.95885099,1.88095553
-4.61930965,6.91272145,0.38285102,0.00000000,0.06102698,3.57143200,4.92143778,1.86552765
-4.61330665,6.81267651,0.37729499,0.00000000,0.06060209,3.53564958,4.86508641,1.84819676
-4.60730365,6.69624058,0.37058238,0.00000000,0.06002368,3.49231647,4.79159412,1.82943095
-4.60130065,6.56612380,0.36285919,0.00000000,0.05931532,3.44250263,4.70293952,1.80971886
-4.59529765,6.42510038,0.35427551,0.00000000,0.05850181,3.38735642,4.60120941,1.78955706
-4.58929465,6.27592709,0.34498109,0.00000000,0.05760812,3.32807048,4.48852703,1.76943726
-4.58329165,6.12126815,0.33512143,0.00000000,0.05665842,3.26584786,4.36698519,1.74983394
-4.57728864,5.96362926,0.32483445,0.00000000,0.05567515,3.20186964,4.23858690,1.73119266
-4.57128564,5.80530274,0.31424785,0.00000000,0.05467827,3.13726528,4.10519573,1.71391921
-4.56528264,5.64832488,0.30347717,0.00000000,0.05368461,3.07308655,3.96849757,1.69837022
-4.55927964,5.49444646,0.29262453,0.00000000,0.05270746,3.01028594,3.82997453,1.68484516
-4.55327664,5.34511632,0.28177816,0.00000000,0.05175631,2.94969999,3.69089109,1.67358016
-4.54727364,5.20147766,0.27101234,0.00000000,0.05083674,2.89203806,3.55229205,1.66474386
-4.54127064,5.06437603,0.26038803,0.00000000,0.04995055,2.83787659,3.41501107,1.65843540
-4.53526763,4.93437796,0.24995382,0.00000000,0.04909599,2.78765896,3.27968818,1.65468484
-4.52926463,4.81179847,0.23974729,0.00000000,0.04826816,2.74170060,3.14679442,1.65345596
-4.52326163,4.69673593,0.22979650,0.00000000,0.04745949,2.70019910,3.01666151,1.65465161
-4.51725863,4.58911230,0.22012165,0.00000000,0.04666038,2.66324870,2.88951420,1.65812149
-4.51125563,4.48871697,0.21073686,0.00000000,0.04585974,2.63085849,2.76550345,1.66367216
-4.50525263,4.39525213,0.20165179,0.00000000,0.04504578,2.60297346,2.64473842,1.67107905
-4.49924962,4.30837807,0.19287324,0.00000000,0.04420655,2.57949736,2.52731565,1.68010001
-4.49324662,4.22775629,0.18440659,0.00000000,0.04333068,2.56031642,2.41334416,1.69048990
-4.48724362,4.15308907,0.17625699,0.00000000,0.04240789,2.54532269,2.30296557,1.70201555
-4.48124062,4.08415375,0.16843042,0.00000000,0.04142953,2.53443583,2.19636870,1.71447035
-4.47523762,4.02083044,0.16093440,0.00000000,0.04038902,2.52762228,2.09379841,1.72768774
-4.46923462,3.96312217,0.15377841,0.00000000,0.03928215,2.52491075,1.99555884,1.74155282
-4.46323162,3.91116658,0.14697414,0.00000000,0.03810730,2.52640304,1.90201150,1.75601147
-4.45722861,3.86523865,0.14053533,0.00000000,0.03686554,2.53227962,1.81356874,1.77107618
-4.45122561,3.82574442,0.13447741,0.00000000,0.03556066,2.54279940,1.73068346,1.78682840
-4.44522261,3.79320605,0.12881689,0.00000000,0.03419901,2.55829354,1.65383592,1.80341694
-4.43921961,3.76823861,0.12357046,0.00000000,0.03278931,2.57915353,1.58351840,1.82105247
-4.43321661,3.75152004,0.11875401,0.00000000,0.03134239,2.60581384,1.52021889,1.83999825
-4.42721361,3.74375527,0.11438150,0.00000000,0.02987080,2.63872990,1.46440426,1.86055743
-4.42121061,3.74563650,0.11046369,0.00000000,0.02838840,2.67835251,1.41650399,1.88305756
-4.41520760,3.75780126,0.10700702,0.00000000,0.02690993,2.72509970,1.37689482,1.90783286
-4.40920460,3.78079045,0.10401246,0.00000000,0.02545060,2.77932738,1.34588689,1.93520522
-4.40320160,3.81500810,0.10147453,0.00000000,0.02402556,2.84130026,1.32371183,1.96546466
-4.39719860,3.86068501,0.09938060,0.00000000,0.02264957,2.91116424,1.31051278,1.99885020
-4.39119560,3.91784773,0.09771038,0.00000000,0.02133660,2.98892162,1.30633679,2.03553192
-4.38519260,3.98629438,0.09643580,0.00000000,0.02009949,3.07441017,1.31112930,2.07559492
-4.37918959,4.06557837,0.09552119,0.00000000,0.01894970,3.16728707,1.32473093,2.11902587
-4.37318659,4.15500062,0.09492384,0.00000000,0.01789713,3.26701829,1.34687630,2.16570258
-4.36718359,4.25361058,0.09459491,0.00000000,0.01695002,3.37287396,1.37719482,2.21538698
-4.36118059,4.36021588,0.09448059,0.00000000,0.01611481,3.48392975,1.41521341,2.26772165
-4.35517759,4.47340006,0.09452367,0.00000000,0.01539621,3.59907455,1.46036084,2.32223010
-4.34917459,4.59154765,0.09466510,0.00000000,0.01479723,3.71702380,1.51197375,2.37832063
-4.34317159,4.71287538,0.09484584,0.00000000,0.01431922,3.83633847,1.56930417,2.43529384
-4.33716858,4.83546849,0.09500861,0.00000000,0.01396198,3.95544892,1.63152854,2.49235344
-4.33116558,4.95732062,0.09509967,0.00000000,0.01372391,4.07268307,1.69775805,2.54862021
-4.32516258,5.07637610,0.09507034,0.00000000,0.01360205,4.18629819,1.76705040,2.60314879
-4.31915958,5.19057312,0.09487841,0.00000000,0.01359220,4.29451552,1.83842273,2.65494701
-4.31315658,5.29788684,0.09448913,0.00000000,0.01368900,4.39555694,1.91086580,2.70299731
-4.30715358,5.39637101,0.09387598,0.00000000,0.01388599,4.48768275,1.98335901,2.74627975
