energy_ev,total_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.48974487,16.41970060,5.17566341,10.43308955,0.10066930,4.97919542,2.04343786,0.08024095
-5.48374187,16.34878074,5.23353789,10.35245116,0.10141546,4.97027338,2.01507633,0.08062378
-5.47773887,16.23959564,5.27397199,10.24791802,0.10226368,4.95245961,1.97997361,0.08074151
-5.47173587,16.09612909,5.29715675,10.12247463,0.10322813,4.92707721,1.93848802,0.08060940
-5.46573287,15.92286384,5.30357758,9.97939244,0.10432563,4.89553281,1.89106488,0.08024811
-5.45972986,15.72466813,5.29400227,9.82214625,0.10557524,4.85927931,1.83822941,0.07968321
-5.45372686,15.50667441,5.26946157,9.65432701,0.10699744,4.81977963,1.78057725,0.07894452
-5.44772386,15.27415437,5.23122321,9.47955425,0.10861329,4.77847277,1.71876289,0.07806528
-5.44172086,15.03239424,5.18076024,9.30139074,0.11044331,4.73674293,1.65348639,0.07708117
-5.43571786,14.78657424,5.11971495,9.12326211,0.11250631,4.69589260,1.58547885,0.07602930
-5.42971486,14.54165558,5.04985959,8.94838359,0.11481823,4.65712000,1.51548719,0.07494707
-5.42371186,14.30227789,4.97305535,8.77969565,0.11739089,4.62150086,1.44425878,0.07387105
-5.41770885,14.07266952,4.89121064,8.61981000,0.12023096,4.58997468,1.37252653,0.07283591
-5.41170585,13.85657213,4.80624003,8.47096665,0.12333898,4.56333487,1.30099489,0.07187341
-5.40570285,13.65718080,4.72002475,8.33500247,0.12670867,4.54222249,1.23032739,0.07101145
-5.39969985,13.47709976,4.63437561,8.21333118,0.13032642,4.52712283,1.16113589,0.07027333
-5.39369685,13.31831374,4.55099891,8.10693424,0.13417112,4.51836438,1.09397197,0.06967713
-5.38769385,13.18217422,4.47146588,8.01636204,0.13821418,4.51611947,1.02932057,0.06923532
-5.38169085,13.06939965,4.39718587,7.94174438,0.14242001,4.52040626,0.96759586,0.06895448
-5.37568784,12.98008856,4.32938347,7.88280930,0.14674656,4.53109168,0.90913930,0.06883537
-5.36968484,12.91374426,4.26907961,7.83890916,0.15114630,4.54789523,0.85421981,0.06887302
-5.36368184,12.86931001,4.21707668,7.80905297,0.15556731,4.57039377,0.80303553,0.06905716
-5.35767884,12.84521341,4.17394775,7.79194407,0.15995452,4.59802738,0.75571727,0.06937269
-5.35167584,12.83941902,4.14002978,7.78602219,0.16425114,4.63010678,0.71233290,0.06980039
-5.34567284,12.84948821,4.11542101,7.78950917,0.16840008,4.66582266,0.67289263,0.07031766
-5.33966983,12.87264511,4.09998260,7.80045749,0.17234540,4.70425746,0.63735484,0.07089938
-5.33366683,12.90584797,4.09334457,7.81680092,0.17603372,4.74439978,0.60563198,0.07151883
-5.32766383,12.94586450,4.09491620,7.83640632,0.17941546,4.78516192,0.57759655,0.07214857
-5.32166083,12.98935012,4.10390085,7.85712577,0.18244609,4.82540036,0.55308687,0.07276133
-5.31565783,13.03292759,4.11931530,7.87684798,0.18508706,4.86393919,0.53191251,0.07333082
-5.30965483,13.07326627,4.14001323,7.89354770,0.18730659,4.89959586,0.51385935,0.07383249
-5.30365183,13.10715907,4.16471276,7.90533197,0.18908032,4.93120867,0.49869424,0.07424417
-5.29764882,13.13159492,4.19202729,7.91048175,0.19039162,4.95766505,0.48616930,0.07454654
-5.29164582,13.14382454,4.22049911,7.90748761,0.19123174,4.97792941,0.47602584,0.07472355
-5.28564282,13.14141726,4.24863495,7.89507811,0.19159978,4.99106943,0.46799801,0.07476258
-5.27963982,13.12230675,4.27494224,7.87223988,0.19150236,4.99627941,0.46181623,0.07465461
-5.27363682,13.08482403,4.29796523,7.83822830,0.19095320,4.99289969,0.45721040,0.07439406
-5.26763382,13.02771628,4.31631965,7.79256853,0.18997245,4.98043081,0.45391297,0.07397869
-5.26163082,12.95015083,4.32872472,7.73504659,0.18858591,4.95854195,0.45166187,0.07340924
-5.25562781,12.85170432,4.33403167,7.66569104,0.18682415,4.92707292,0.45020324,0.07268912
-5.24962481,12.73233769,4.33124759,7.58474610,0.18472145,4.88602977,0.44929406,0.07182388
-5.24362181,12.59235855,4.31955406,7.49263766,0.18231477,4.83557425,0.44870449,0.07082081
-5.23761881,12.43237306,4.29832006,7.38993392,0.17964265,4.77600778,0.44821997,0.06968840
-5.23161581,12.25323025,4.26710897,7.27730287,0.17674405,4.70775097,0.44764301,0.06843590
-5.22561281,12.05596187,4.22567970,7.15546900,0.17365736,4.63131998,0.44679465,0.06707287
-5.21960980,11.84172141,4.17398240,7.02517160,0.17041934,4.54730110,0.44551553,0.06560879
-5.21360680,11.61172581,4.11214935,6.88712716,0.16706428,4.45632531,0.44366653,0.06405283
-5.20760380,11.36720309,4.04048176,6.74199774,0.16362323,4.35904413,0.44112914,0.06241357
-5.20160080,11.10934904,3.95943349,6.59036735,0.16012346,4.25610832,0.43780534,0.06069891
-5.19559780,10.83929498,3.86959269,6.43272731,0.15658810,4.14815059,0.43361726,0.05891608
-5.18959480,10.55808844,3.77166234,6.26947141,0.15303597,4.03577313,0.42850655,0.05707164
-5.18359180,10.26668711,3.66644072,6.10090083,0.14948172,3.91954056,0.42243359,0.05517162
-5.17758879,9.96596604,3.55480249,5.92723822,0.14593612,3.79997822,0.41537652,0.05322172
-5.17158579,9.65673668,3.43768117,5.74864975,0.14240664,3.67757581,0.40733027,0.05122752
-5.16558279,9.33977601,3.31605338,5.56527340,0.13889816,3.55279546,0.39830557,0.04919471
-5.15957979,9.01586306,3.19092520,5.37725144,0.13541396,3.42608334,0.38832793,0.04712932
-5.15357679,8.68581964,3.06332049,5.18476480,0.13195667,3.29788374,0.37743679,0.04503791
-5.14757379,8.35055210,2.93427131,4.98806680,0.12852949,3.16865416,0.36568462,0.04292778
-5.14157079,8.01109078,2.80480988,4.78751415,0.12513723,3.03888013,0.35313614,0.04080704
-5.13556778,7.66862397,2.67596195,4.58359284,0.12178746,2.90908846,0.33986754,0.03868470
-5.12956478,7.32452395,2.54874104,4.37693755,0.11849150,2.77985789,0.32596560,0.03657063
-5.12356178,6.98036291,2.42414312,4.16834304,0.11526530,2.65182615,0.31152691,0.03447550
-5.11755878,6.63791764,2.30314152,3.95876708,0.11213006,2.52569297,0.29665680,0.03241063
-5.11155578,6.29916257,2.18668170,3.74932461,0.10911274,2.40221874,0.28146830,0.03038783
-5.10555278,5.96625140,2.07567572,3.54127371,0.10624626,2.28221896,0.26608073,0.02841913
-5.09954977,5.64148859,1.97099658,3.33599421,0.10356951,2.16655484,0.25061834,0.02651657
-5.09354677,5.32729238,1.87347219,3.13496031,0.10112710,2.05612070,0.23520857,0.02469191
-5.08754377,5.02615152,1.78387958,2.93970882,0.09896888,1.95182902,0.21998030,0.02295640
-5.08154077,4.74057825,1.70293918,2.75180488,0.09714935,1.85459411,0.20506194,0.02132052
-5.07553777,4.47306004,1.63130977,2.57280679,0.09572682,1.76531530,0.19057947,0.01979381
-5.06953477,4.22601237,1.56958412,2.40423194,0.09476249,1.68486062,0.17665447,0.01838469
-5.06353177,4.00173481,1.51828564,2.24752496,0.09431945,1.61405169,0.16340229,0.01710039
-5.05752876,3.80237181,1.47786602,2.10402965,0.09446153,1.55365043,0.15093025,0.01594684
-5.05152576,3.62987925,1.44870391,1.97496514,0.09525217,1.50434785,0.13933614,0.01492872
-5.04552276,3.48599722,1.43110442,1.86140692,0.09675320,1.46675515,0.12870687,0.01404944
-5.03951976,3.37222883,1.42529917,1.76427264,0.09902355,1.44139680,0.11911745,0.01331129
-5.03351676,3.28982421,1.43144662,1.68431228,0.10211791,1.42870543,0.11063018,0.01271548
-5.02751376,3.23976881,1.44963207,1.62210216,0.10608539,1.42901790,0.10329419,0.01226229
-5.02151076,3.22277434,1.47986716,1.57804187,0.11096798,1.44257205,0.09714521,0.01195116
-5.01550775,3.23927125,1.52208831,1.55235323,0.11679905,1.46950345,0.09220553,0.01178084
-5.00950475,3.28940102,1.57615391,1.54508031,0.12360171,1.50984178,0.08848426,0.01174942
-5.00350175,3.37300754,1.64184022,1.55608974,0.13138720,1.56350631,0.08597763,0.01185443
-4.99749875,3.48962678,1.71883594,1.58507067,0.14015316,1.63030039,0.08466948,0.01209281
-4.99149575,3.63847452,1.80673580,1.63153402,0.14988207,1.70990493,0.08453184,0.01246092
-4.98549275,3.81843285,1.90503365,1.69481101,0.16053974,1.80187125,0.08552551,0.01295441
-4.97948974,4.02803616,2.01311565,1.77405118,0.17207401,1.90561371,0.08760072,0.01356819
-4.97348674,4.26545830,2.13025442,1.86822049,0.18441375,2.02040294,0.09069780,0.01429625
-4.96748374,4.52850270,2.25560488,1.97610027,0.19746833,2.14536044,0.09474786,0.01513150
-4.96148074,4.81459758,2.38820275,2.09628806,0.21112744,2.27945558,0.09967357,0.01606565
-4.95547774,5.12079841,2.52696635,2.22720121,0.22526163,2.42150582,0.10538990,0.01708903
-4.94947474,5.44379950,2.67070241,2.36708447,0.23972345,2.57018094,0.11180500,0.01819051
-4.94347174,5.77995646,2.81811617,2.51402233,0.25434919,2.72401197,0.11882113,0.01935740
-4.93746873,6.12532055,2.96782585,2.66595683,0.26896145,2.88140522,0.12633569,0.02057544
-4.93146573,6.47568527,3.11838137,2.82071115,0.28337225,3.04066122,0.13424233,0.02182888
-4.92546273,6.82664498,3.26828665,2.97601912,0.29738675,3.19999867,0.14243221,0.02310052
-4.91945973,7.17366433,3.41602478,3.12956008,0.31080749,3.35758246,0.15079529,0.02437202
-4.91345673,7.51215659,3.56008495,3.27899857,0.32343890,3.51155507,0.15922165,0.02562408
-4.90745373,7.83756849,3.69898981,3.42202738,0.33509204,3.66007015,0.16760291,0.02683682
-4.90145073,8.14546832,3.83132219,3.55641288,0.34558931,3.80132694,0.17583358,0.02799020
-4.89544772,8.43163415,3.95574961,3.68004074,0.35476893,3.93360416,0.18381231,0.02906443
-4.88944472,8.69213844,4.07104559,3.79096023,0.36248904,4.05529203,0.19144315,0.03004045
-4.88344172,8.92342590,4.17610679,3.88742558,0.36863132,4.16492104,0.19863657,0.03090044
-4.87743872,9.12238141,4.26996520,3.96793236,0.37310374,4.26118656,0.20531032,0.03162822
-4.87143572,9.28638554,4.35179519,4.03124762,0.37584266,4.34296831,0.21139015,0.03220976
-4.86543272,9.41335582,4.42091535,4.07643259,0.37681393,4.40934433,0.21681025,0.03263352
-4.85942971,9.50177260,4.47678562,4.10285702,0.37601311,4.45959917,0.22151360,0.03289073
-4.85342671,9.55068931,4.51900040,4.11020474,0.37346476,4.49322654,0.22545200,0.03297568
-4.84742371,9.55972748,4.54727852,4.09847062,0.36922093,4.50992687,0.22858607,0.03288580
-4.84142071,9.52905792,4.56145151,4.06794910,0.36335885,4.50960042,0.23088508,0.03262173
-4.83541771,9.45936956,4.56145117,4.01921527,0.35597802,4.49233683,0.23232669,0.03218724
-4.82941471,9.35182852,4.54729771,3.95309949,0.34719684,4.45840218,0.23289668,0.03158909
-4.82341171,9.20802960,4.51908974,3.87065684,0.33714891,4.40822434,0.23258868,0.03083678
-4.81740870,9.02994296,4.47699666,3.77313296,0.32597916,4.34237771,0.23140389,0.02994223
-4.81140570,8.81985828,4.42125436,3.66192760,0.31384007,4.26156800,0.22935093,0.02891942
-4.80540270,8.58032875,4.35216421,3.53855752,0.30088794,4.16661765,0.22644566,0.02778399
-4.79939970,8.31411662,4.27009530,3.40461990,0.28727951,4.05845237,0.22271115,0.02655276
-4.79339670,8.02414179,4.17548956,3.26175748,0.27316887,3.93808876,0.21817759,0.02524333
-4.78739370,7.71343428,4.06886876,3.11162633,0.25870491,3.80662311,0.21288232,0.02387359
-4.78139070,7.38509113,3.95084268,2.95586696,0.24402910,3.66522103,0.20686975,0.02246134
-4.77538769,7.04223774,3.82211697,2.79607906,0.22927386,3.51510766,0.20019127,0.02102390
-4.76938469,6.68799332,3.68349983,2.63380022,0.21456129,3.35755783,0.19290504,0.01957776
-4.76338169,6.32544002,3.53590610,2.47048849,0.20000242,3.19388591,0.18507565,0.01813832
-4.75737869,5.95759509,3.38035794,2.30750862,0.18569672,3.02543482,0.17677359,0.01671961
-4.75137569,5.58738532,3.21798120,2.14612173,0.17173205,2.85356392,0.16807461,0.01533418
-4.74537269,5.21762339,3.04999721,1.98747793,0.15818474,2.67963568,0.15905876,0.01399296
-4.73936968,4.85098555,2.87770963,1.83261159,0.14511993,2.50500105,0.14980941,0.01270518
-4.73336668,4.48999048,2.70248682,1.68243884,0.13259205,2.33098375,0.14041197,0.01147839
-4.72736368,4.13697946,2.52574010,1.53775685,0.12064537,2.15886383,0.13095260,0.01031849
-4.72136068,3.79409790,2.34889885,1.39924479,0.10931459,1.98986102,0.12151682,0.00922976
-4.71535768,3.46327890,2.17338351,1.26746609,0.09862548,1.82511835,0.11218806,0.00821503
-4.70935468,3.14622914,2.00057765,1.14287183,0.08859553,1.66568682,0.10304635,0.00727574
-4.70335168,2.84441799,1.83180053,1.02580523,0.07923457,1.51251170,0.09416701,0.00641215
-4.69734867,2.55907024,1.66828129,0.91650718,0.07054541,1.36642112,0.08561961,0.00562340
-4.69134567,2.29116309,1.51113595,0.81512263,0.06252448,1.22811735,0.07746706,0.00490775
-4.68534267,2.04142777,1.36134831,0.72170789,0.05516245,1.09817137,0.06976497,0.00426272
-4.67933967,1.81035598,1.21975535,0.63623882,0.04844490,0.97702074,0.06256127,0.00368520
-4.67333667,1.59821107,1.08703774,0.55861966,0.04235298,0.86497097,0.05589610,0.00317163
-4.66733367,1.40504373,0.96371554,0.48869261,0.03686407,0.76220027,0.04980201,0.00271815
-4.66133067,1.23071172,0.85014905,0.42624769,0.03195245,0.66876731,0.04430430,0.00232069
-4.65532766,1.07490277,0.74654445,0.37103303,0.02759009,0.58462162,0.03942168,0.00197510
-4.64932466,0.93715999,0.65296360,0.32276510,0.02374726,0.50961617,0.03516702,0.00167724
-4.64332166,0.81690863,0.56933737,0.28113870,0.02039328,0.44352136,0.03154827,0.00142308
-4.63731866,0.71348333,0.49548141,0.24583655,0.01749723,0.38603986,0.02856940,0.00120873
-4.63131566,0.62615466,0.43111372,0.21653819,0.01502855,0.33682163,0.02623141,0.00103054
-4.62531266,0.55415418,0.37587284,0.19292787,0.01295768,0.29547857,0.02453320,0.00088511
-4.61930965,0.49669714,0.32933597,0.17470149,0.01125663,0.26159806,0.02347253,0.00076935
-4.61330665,0.45300214,0.29103619,0.16157227,0.00989946,0.23475519,0.02304670,0.00068048
-4.60730365,0.42230738,0.26047817,0.15327515,0.00886271,0.21452312,0.02325318,0.00061604
-4.60130065,0.40388320,0.23715194,0.14956991,0.00812571,0.20048154,0.02409011,0.00057390
-4.59529765,0.39704087,0.22054436,0.15024311,0.00767089,0.19222301,0.02555662,0.00055229
-4.58929465,0.40113785,0.21014818,0.15510882,0.00748387,0.18935723,0.02765295,0.00054973
-4.58329165,0.41557974,0.20546880,0.16400842,0.00755360,0.19151343,0.03038061,0.00056507
-4.57728864,0.43981955,0.20602879,0.17680949,0.00787232,0.19834103,0.03374219,0.00059746
-4.57128564,0.47335456,0.21137041,0.19340406,0.00843542,0.20950894,0.03774133,0.00064633
-4.56528264,0.51572165,0.22105665,0.21370637,0.00924129,0.22470363,0.04238246,0.00071139
-4.55927964,0.56649146,0.23467089,0.23765025,0.01029100,0.24362661,0.04767052,0.00079258
-4.55327664,0.62526195,0.25181595,0.26518620,0.01158795,0.26599133,0.05361075,0.00089009
-4.54727364,0.69165191,0.27211248,0.29627841,0.01313736,0.29152004,0.06020831,0.00100431
-4.54127064,0.76529448,0.29519735,0.33090145,0.01494577,0.31994072,0.06746798,0.00113583
-4.53526763,0.84583121,0.32072222,0.36903694,0.01702040,0.35098438,0.07539378,0.00128538
-4.52926463,0.93290644,0.34835241,0.41066988,0.01936844,0.38438278,0.08398857,0.00145384
-4.52326163,1.02616210,0.37776627,0.45578460,0.02199629,0.41986672,0.09325350,0.00164220
-4.51725863,1.12523277,0.40865509,0.50436041,0.02490879,0.45716493,0.10318749,0.00185148
-4.51125563,1.22974083,0.44072351,0.55636652,0.02810832,0.49600344,0.11378644,0.00208274
-4.50525263,1.33929148,0.47369038,0.61175660,0.03159404,0.53610551,0.12504251,0.00233697
-4.49924962,1.45346760,0.50728994,0.67046259,0.03536103,0.57719196,0.13694307,0.00261509
-4.49324662,1.57182431,0.54127326,0.73238816,0.03939959,0.61898193,0.14946974,0.00291784
-4.48724362,1.69388333,0.57540970,0.79740184,0.04369455,0.66119386,0.16259722,0.00324574
-4.48124062,1.81912751,0.60948847,0.86533016,0.04822483,0.70354686,0.17629226,0.00359900
-4.47523762,1.94699577,0.64332008,0.93595126,0.05296310,0.74576234,0.19051257,0.00397747
-4.46923462,2.07687916,0.67673773,1.00898939,0.05787571,0.78756598,0.20520604,0.00438059
-4.46323162,2.20811859,0.70959858,1.08411079,0.06292283,0.82869006,0.22031016,0.00480730
-4.45722861,2.34000506,0.74178514,1.16092173,0.06805895,0.86887627,0.23575195,0.00525604
-4.45122561,2.47178303,0.77320650,1.23896894,0.07323355,0.90787902,0.25144831,0.00572471
-4.44522261,2.60265761,0.80379986,1.31774323,0.07839218,0.94546929,0.26730704,0.00621070
-4.43921961,2.73180595,0.83353210,1.39668634,0.08347771,0.98143898,0.28322856,0.00671087
-4.43321661,2.85839303,0.86240156,1.47520134,0.08843188,1.01560573,0.29910832,0.00722164
-4.42721361,2.98159168,0.89043997,1.55266649,0.09319700,1.04781797,0.31483992,0.00773906
-4.42121061,3.10060631,0.91771439,1.62845216,0.09771771,1.07796002,0.33031886,0.00825888
-4.41520760,3.21469939,0.94432895,1.70194035,0.10194290,1.10595693,0.34544685,0.00877671
-4.40920460,3.32321942,0.97042630,1.77254591,0.10582744,1.13177853,0.36013641,0.00928814
-4.40320160,3.42562885,0.99618827,1.83973846,0.10933382,1.15544253,0.37431568,0.00978886
-4.39719860,3.52153002,1.02183556,1.90306388,0.11243356,1.17701588,0.38793308,0.01027484
-4.39119560,3.61068745,1.04762611,1.96216405,0.11510826,1.19661432,0.40096157,0.01074245
-4.38519260,3.69304448,1.07385177,2.01679367,0.11735031,1.21439954,0.41340240,0.01118857
-4.37918959,3.76873281,1.10083321,2.06683296,0.11916312,1.23057389,0.42528782,0.01161074
-4.37318659,3.83807357,1.12891283,2.11229532,0.12056088,1.24537246,0.43668276,0.01200718
-4.36718359,3.90156934,1.15844570,2.15332928,0.12156794,1.25905277,0.44768533,0.01237685
-4.36118059,3.95988686,1.18978883,2.19021440,0.12221763,1.27188227,0.45842579,0.01271946
-4.35517759,4.01383086,1.22328895,2.22335112,0.12255081,1.28412422,0.46906427,0.01303544
-4.34917459,4.06431028,1.25926934,2.25324497,0.12261401,1.29602261,0.47978714,0.01332587
-4.34317159,4.11229833,1.29801642,2.28048594,0.12245747,1.30778698,0.49080211,0.01359237
-4.33716858,4.15878878,1.33976657,2.30572411,0.12213293,1.31957797,0.50233236,0.01383698
-4.33116558,4.20475078,1.38469419,2.32964279,0.12169154,1.33149465,0.51460990,0.01406207
-4.32516258,4.25108487,1.43290149,2.35293065,0.12118183,1.34356447,0.52786841,0.01427013
-4.31915958,4.29858276,1.48441082,2.37625442,0.12064787,1.35573655,0.54233586,0.01446366
-4.31315658,4.34789325,1.53915989,2.40023339,0.12012777,1.36787914,0.55822723,0.01464505
-4.30715358,4.39949597,1.59700038,2.42541716,0.11965247,1.37978136,0.57573753,0.01481646
