energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Pb_p_up,Pb_p_down,Pb_d_up,Pb_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-4.24112056,0.74593129,-1.10565676,0.22654715,-0.45704050,0.39695784,-0.51778031,0.40256408,-0.63357666,0.00122100,-0.00128477,0.00100528,-0.00493577,0.06929871,-0.12810638
-4.23511756,0.78567553,-1.05146107,0.23586318,-0.43282996,0.42058835,-0.49249592,0.42076429,-0.60437540,0.00126519,-0.00125762,0.00099250,-0.00462924,0.07596921,-0.11853580
-4.22911456,0.83177916,-0.99667162,0.24771403,-0.40804674,0.44765722,-0.46701017,0.44217136,-0.57469459,0.00131326,-0.00123051,0.00099888,-0.00431575,0.08361593,-0.10900406
-4.22311156,0.88399623,-0.94231274,0.26202557,-0.38313510,0.47804467,-0.44180264,0.46664951,-0.54511084,0.00136493,-0.00120436,0.00102387,-0.00400023,0.09220570,-0.09964978
-4.21710855,0.94202725,-0.88933175,0.27870221,-0.35851373,0.51159982,-0.41731614,0.49403993,-0.51615866,0.00141992,-0.00117998,0.00106679,-0.00368733,0.10169179,-0.09060102
-4.21110555,1.00551367,-0.83858014,0.29762512,-0.33456711,0.54813724,-0.39394818,0.52415847,-0.48831892,0.00147798,-0.00115804,0.00112686,-0.00338126,0.11201281,-0.08197390
-4.20510255,1.07403080,-0.79080028,0.31864969,-0.31163891,0.58743287,-0.37204513,0.55679221,-0.46201038,0.00153888,-0.00113907,0.00120319,-0.00308580,0.12309172,-0.07387196
-4.19909955,1.14707995,-0.74661823,0.34160280,-0.29002784,0.62921979,-0.35189923,0.59169531,-0.43758473,0.00160237,-0.00112344,0.00129473,-0.00280416,0.13483517,-0.06638615
-4.19309655,1.22408075,-0.70654243,0.36628008,-0.26998574,0.67318410,-0.33374839,0.62858470,-0.41532504,0.00166820,-0.00111135,0.00140033,-0.00253905,0.14713312,-0.05959533
-4.18709355,1.30436465,-0.67096815,0.39244351,-0.25171809,0.71896178,-0.31777871,0.66713606,-0.39544767,0.00173606,-0.00110285,0.00151866,-0.00229261,0.15985892,-0.05356728
-4.18109055,1.38717077,-0.64018695,0.41981998,-0.23538645,0.76613689,-0.30412921,0.70698085,-0.37810711,0.00180561,-0.00109788,0.00164827,-0.00206645,0.17286993,-0.04836014
-4.17508754,1.47164506,-0.61440040,0.44810084,-0.22111276,0.81424170,-0.29289869,0.74770474,-0.36340356,0.00187642,-0.00109623,0.00178753,-0.00186169,0.18600873,-0.04402400
-4.16908454,1.55684377,-0.59373702,0.47694318,-0.20898497,0.86275928,-0.28415387,0.78884835,-0.35139242,0.00194798,-0.00109764,0.00193471,-0.00167903,0.19910492,-0.04060261
-4.16308154,1.64174186,-0.57827109,0.50597275,-0.19906366,0.91112876,-0.27793845,0.82991024,-0.34209515,0.00201969,-0.00110176,0.00208793,-0.00151877,0.21197762,-0.03813515
-4.15707854,1.72524680,-0.56804222,0.53478886,-0.19138896,0.95875360,-0.27428237,0.87035295,-0.33551077,0.00209086,-0.00110826,0.00224524,-0.00138092,0.22443859,-0.03665767
-4.15107554,1.80621795,-0.56307420,0.56297130,-0.18598762,1.00501280,-0.27321066,0.90961170,-0.33162715,0.00216071,-0.00111681,0.00240464,-0.00126525,0.23629598,-0.03620440
-4.14507254,1.88349096,-0.56339199,0.59008906,-0.18287934,1.04927479,-0.27475122,0.94710608,-0.33043140,0.00222840,-0.00112712,0.00256414,-0.00117134,0.24735854,-0.03680856
-4.13906953,1.95590685,-0.56903552,0.61571076,-0.18208228,1.09091367,-0.27894109,0.98225406,-0.33191870,0.00229304,-0.00113900,0.00272178,-0.00109868,0.25744025,-0.03850274
-4.13306653,2.02234434,-0.58006953,0.63941631,-0.18361712,1.12932718,-0.28583063,1.01448810,-0.33609891,0.00235372,-0.00115235,0.00287575,-0.00104672,0.26636521,-0.04131870
-4.12706353,2.08175432,-0.59658845,0.66080932,-0.18750955,1.16395554,-0.29548524,1.04327245,-0.34300058,0.00240955,-0.00116718,0.00302440,-0.00101487,0.27397255,-0.04528660
-4.12106053,2.13319465,-0.61871606,0.67952978,-0.19379083,1.19430023,-0.30798450,1.06812094,-0.35267191,0.00245970,-0.00118364,0.00316636,-0.00100259,0.28012128,-0.05043367
-4.11505753,2.17586349,-0.64659950,0.69526620,-0.20249646,1.21994187,-0.32341858,1.08861425,-0.36517868,0.00250341,-0.00120198,0.00330053,-0.00100936,0.28469470,-0.05678230
-4.10905453,2.20912940,-0.68039797,0.70776674,-0.21366300,1.24055593,-0.34188195,1.10441574,-0.38059907,0.00254006,-0.00122257,0.00342618,-0.00103471,0.28760438,-0.06434764
-4.10305153,2.23255626,-0.72026655,0.71684854,-0.22732300,1.25592556,-0.36346483,1.11528491,-0.39901561,0.00256918,-0.00124588,0.00354297,-0.00107820,0.28879330,-0.07313486
-4.09704852,2.24592166,-0.76633578,0.72240481,-0.24349851,1.26595052,-0.38824251,1.12108757,-0.42050469,0.00259050,-0.00127243,0.00365095,-0.00113941,0.28823817,-0.08313608
-4.09104552,2.24922731,-0.81868830,0.72440912,-0.26219349,1.27065166,-0.41626339,1.12180223,-0.44512424,0.00260391,-0.00130279,0.00375061,-0.00121789,0.28595070,-0.09432724
-4.08504252,2.24270078,-0.87733373,0.72291667,-0.28338541,1.27017058,-0.44753616,1.11752201,-0.47290015,0.00260953,-0.00133748,0.00384280,-0.00131317,0.28197778,-0.10666500
-4.07903952,2.22678817,-0.94218339,0.71806236,-0.30701682,1.26476420,-0.48201709,1.10845201,-0.50381242,0.00260767,-0.00137702,0.00392873,-0.00142467,0.27640046,-0.12008395
-4.07303652,2.20213796,-1.01302642,0.71005561,-0.33298726,1.25479459,-0.51959807,1.09490216,-0.53778182,0.00259882,-0.00142181,0.00400989,-0.00155168,0.26933192,-0.13449421
-4.06703352,2.16957665,-1.08950903,0.69917238,-0.36114614,1.24071439,-0.56009644,1.07727584,-0.57465799,0.00258364,-0.00147211,0.00408798,-0.00169335,0.26091434,-0.14977976
-4.06103052,2.13007755,-1.17111848,0.68574449,-0.39128722,1.22304868,-0.60324721,1.05605482,-0.61420990,0.00256291,-0.00152804,0.00416482,-0.00184863,0.25131489,-0.16579751
-4.05502751,2.08472424,-1.25717308,0.67014697,-0.42314510,1.20237409,-0.64869855,1.03178140,-0.65611939,0.00253747,-0.00158952,0.00424223,-0.00201626,0.24072102,-0.18237742
-4.04902451,2.03467068,-1.34681963,0.65278413,-0.45639426,1.17929654,-0.69601098,1.00503862,-0.69997852,0.00250825,-0.00165625,0.00432193,-0.00219477,0.22933522,-0.19932368
-4.04302151,1.98110008,-1.43903887,0.63407483,-0.49065084,1.15442853,-0.74466082,0.97642962,-0.74529115,0.00247614,-0.00172772,0.00440540,-0.00238251,0.21736950,-0.21641707
-4.03701851,1.92518474,-1.53265955,0.61443798,-0.52547737,1.12836749,-0.79404794,0.94655727,-0.79147914,0.00244201,-0.00180320,0.00449384,-0.00257762,0.20503979,-0.23341847
-4.03101551,1.86804886,-1.62638104,0.59427888,-0.56039058,1.10167610,-0.84350792,0.91600507,-0.83789298,0.00240663,-0.00188175,0.00458801,-0.00277812,0.19256058,-0.25007353
-4.02501251,1.81073623,-1.71880380,0.57397695,-0.59487193,1.07486587,-0.89232815,0.88532032,-0.88382683,0.00237068,-0.00196227,0.00468818,-0.00298194,0.18013990,-0.26611833
-4.01900950,1.75418424,-1.80846695,0.55387560,-0.62838066,1.04838442,-0.93976744,0.85500022,-0.92853730,0.00233466,-0.00204350,0.00479409,-0.00318698,0.16797488,-0.28128590
-4.01300650,1.69920522,-1.89389125,0.53427456,-0.66036885,1.02260737,-0.98507839,0.82548154,-0.97126538,0.00229896,-0.00212409,0.00490489,-0.00339119,0.15624797,-0.29531339
-4.00700350,1.64647569,-1.97362569,0.51542478,-0.69029782,0.99783474,-1.02753137,0.79713421,-1.01126039,0.00226379,-0.00220263,0.00501917,-0.00359265,0.14512397,-0.30794947
-4.00100050,1.59653359,-2.04629567,0.49752624,-0.71765517,0.97429204,-1.06643917,0.77025868,-1.04780499,0.00222922,-0.00227773,0.00513498,-0.00378967,0.13474789,-0.31896191
-3.99499750,1.54978277,-2.11065018,0.48072831,-0.74197161,0.95213543,-1.10118102,0.74508705,-1.08023997,0.00219520,-0.00234805,0.00524989,-0.00398081,0.12524354,-0.32814480
-3.98899450,1.50650417,-2.16560591,0.46513261,-0.76283679,0.93146063,-1.13122474,0.72178742,-1.10798760,0.00216155,-0.00241235,0.00536107,-0.00416498,0.11671292,-0.33532511
-3.98299150,1.46687198,-2.21028572,0.45079777,-0.77991328,0.91231445,-1.15614589,0.70047094,-1.13057225,0.00212804,-0.00246955,0.00546541,-0.00434151,0.10923623,-0.34036839
-3.97698849,1.43097359,-2.24404960,0.43774587,-0.79294796,0.89470816,-1.17564280,0.68120066,-1.14763733,0.00209439,-0.00251879,0.00555966,-0.00451012,0.10287242,-0.34318326
-3.97098549,1.39883138,-2.26651646,0.42596975,-0.80178032,0.87863163,-1.18954669,0.66400161,-1.15895753,0.00206030,-0.00255939,0.00564054,-0.00467098,0.09766013,-0.34372449
-3.96498249,1.37042473,-2.27757541,0.41544083,-0.80634703,0.86406714,-1.19782637,0.64887097,-1.16444579,0.00202554,-0.00259095,0.00570492,-0.00482466,0.09361888,-0.34199447
-3.95897949,1.34571077,-2.27738603,0.40611678,-0.80668276,0.85100200,-1.20058693,0.63578790,-1.16415451,0.00198991,-0.00261331,0.00574995,-0.00497213,0.09075036,-0.33804312
-3.95297649,1.32464230,-2.26636752,0.39794863,-0.80291701,0.83943913,-1.19806289,0.62472210,-1.15827114,0.00195331,-0.00262655,0.00577321,-0.00511461,0.08903981,-0.33196615
-3.94697349,1.30718203,-2.24517743,0.39088683,-0.79526724,0.82940501,-1.19060576,0.61564067,-1.14710815,0.00191578,-0.00263096,0.00577283,-0.00525356,0.08845723,-0.32390170
-3.94097049,1.29331229,-2.21468098,0.38488610,-0.78402868,0.82095458,-1.17866691,0.60851300,-1.13108826,0.00187744,-0.00262706,0.00574764,-0.00539054,0.08895850,-0.31402579
-3.93496748,1.28304001,-2.17591287,0.37990877,-0.76956132,0.81417299,-1.16277666,0.60331339,-1.11072547,0.00183856,-0.00261551,0.00569716,-0.00552707,0.09048638,-0.30254643
-3.92896448,1.27639702,-2.13003349,0.37592661,-0.75227491,0.80917425,-1.14352068,0.60002163,-1.08660315,0.00179955,-0.00259708,0.00562177,-0.00566450,0.09297135,-0.28969702
-3.92296148,1.27343607,-2.07828200,0.37292126,-0.73261259,0.80609708,-1.12151499,0.59862148,-1.05935036,0.00176089,-0.00257262,0.00552265,-0.00580393,0.09633229,-0.27572920
-3.91695848,1.27422335,-2.02192888,0.37088332,-0.71103433,0.80509838,-1.09738105,0.59909768,-1.02961759,0.00172319,-0.00254300,0.00540180,-0.00594603,0.10047727,-0.26090540
-3.91095548,1.27882843,-1.96223020,0.36981044,-0.68800061,0.80634506,-1.07172208,0.60143173,-0.99805327,0.00168709,-0.00250908,0.00526203,-0.00609096,0.10530424,-0.24549160
-3.90495248,1.28731258,-1.90038608,0.36970462,-0.66395759,0.81000461,-1.04510197,0.60559712,-0.96528224,0.00165331,-0.00247164,0.00510684,-0.00623831,0.11070193,-0.22975054
-3.89894947,1.29971675,-1.83750531,0.37056912,-0.63932412,0.81623541,-1.01802778,0.61155433,-0.93188714,0.00162255,-0.00243139,0.00494037,-0.00638701,0.11655099,-0.21393548
-3.89294647,1.31604996,-1.77457749,0.37240516,-0.61448129,0.82517706,-0.99093658,0.61924635,-0.89839357,0.00159550,-0.00238890,0.00476726,-0.00653535,0.12272532,-0.19828504
-3.88694347,1.33627919,-1.71245393,0.37520881,-0.58976484,0.83694157,-0.96418725,0.62859485,-0.86525956,0.00157279,-0.00234464,0.00459253,-0.00668099,0.12909382,-0.18301891
-3.88094047,1.36032126,-1.65183757,0.37896828,-0.56546069,0.85160559,-0.93805733,0.63949760,-0.83286954,0.00155499,-0.00229893,0.00442143,-0.00682101,0.13552243,-0.16833479
-3.87493747,1.38803724,-1.59328188,0.38366163,-0.54180341,0.86920412,-0.91274482,0.65182714,-0.80153291,0.00154257,-0.00225198,0.00425926,-0.00695201,0.14187649,-0.15440636
-3.86893447,1.41922944,-1.53719804,0.38925527,-0.51897756,0.88972573,-0.88837454,0.66543080,-0.77148673,0.00153586,-0.00220388,0.00411125,-0.00707024,0.14802343,-0.14138244
-3.86293147,1.45364107,-1.48386924,0.39570291,-0.49712154,0.91310934,-0.86500831,0.68013213,-0.74290209,0.00153510,-0.00215465,0.00398235,-0.00717175,0.15383561,-0.12938696
-3.85692846,1.49095800,-1.43347063,0.40294529,-0.47633333,0.93924248,-0.84265816,0.69573342,-0.71589335,0.00154036,-0.00210424,0.00387714,-0.00725255,0.15919324,-0.11851983
-3.85092546,1.53081255,-1.38609306,0.41091035,-0.45667768,0.96796072,-0.82130135,0.71201913,-0.69052941,0.00155159,-0.00205259,0.00379964,-0.00730880,0.16398730,-0.10885839
-3.84492246,1.57278842,-1.34176867,0.41951375,-0.43819408,0.99904821,-0.80089634,0.72875993,-0.66684602,0.00156858,-0.00199964,0.00375319,-0.00733701,0.16812224,-0.10045926
-3.83891946,1.61642651,-1.30049660,0.42865974,-0.42090482,1.03223897,-0.78139835,0.74571702,-0.64485813,0.00159099,-0.00194538,0.00374038,-0.00733417,0.17151837,-0.09336039
-3.83291646,1.66123091,-1.26226674,0.43824208,-0.40482268,1.06721881,-0.76277369,0.76264639,-0.62457153,0.00161837,-0.00188984,0.00376291,-0.00729793,0.17411375,-0.08758316
-3.82691346,1.70667476,-1.22708022,0.44814504,-0.38995765,1.10362774,-0.74501190,0.77930280,-0.60599280,0.00165012,-0.00183317,0.00382155,-0.00722677,0.17586563,-0.08313425
-3.82091046,1.75220576,-1.19496536,0.45824428,-0.37632230,1.14106282,-0.72813506,0.79544323,-0.58913716,0.00168554,-0.00177560,0.00391610,-0.00712002,0.17675110,-0.08000731
-3.81490745,1.79725122,-1.16598822,0.46840774,-0.36393557,1.17908156,-0.71220366,0.81082970,-0.57403364,0.00172386,-0.00171746,0.00404536,-0.00697800,0.17676709,-0.07818419
-3.80890445,1.84122271,-1.14025738,0.47849638,-0.35282483,1.21720590,-0.69731916,0.82523154,-0.56072752,0.00176419,-0.00165921,0.00420716,-0.00680202,0.17592974,-0.07763573
-3.80290145,1.88352066,-1.11792314,0.48836507,-0.34302620,1.25492721,-0.68362283,0.83842701,-0.54927993,0.00180562,-0.00160138,0.00439838,-0.00659437,0.17427297,-0.07832223
-3.79689845,1.92353935,-1.09917143,0.49786346,-0.33458329,1.29171231,-0.67129161,0.85020454,-0.53976498,0.00184716,-0.00154460,0.00461502,-0.00635827,0.17184650,-0.08019339
-3.79089545,1.96067252,-1.08421331,0.50683722,-0.32754460,1.32701098,-0.66053115,0.86036372,-0.53226466,0.00188781,-0.00148957,0.00485231,-0.00609783,0.16871341,-0.08318809
-3.78489245,1.99432040,-1.07327125,0.51512963,-0.32195987,1.36026508,-0.65156674,0.86871638,-0.52686221,0.00192657,-0.00143701,0.00510478,-0.00581789,0.16494727,-0.08723394
-3.77888944,2.02389835,-1.06656328,0.52258369,-0.31787588,1.39091954,-0.64463300,0.87508782,-0.52363451,0.00196245,-0.00138765,0.00536644,-0.00552393,0.16062907,-0.09224677
-3.77288644,2.04884751,-1.06428651,0.52904480,-0.31533193,1.41843507,-0.63996291,0.87931856,-0.52264417,0.00199448,-0.00134223,0.00563091,-0.00522192,0.15584411,-0.09813027
-3.76688344,2.06864762,-1.06660131,0.53436417,-0.31435554,1.44230278,-0.63777709,0.88126669,-0.52393201,0.00202179,-0.00130142,0.00589162,-0.00491814,0.15067893,-0.10477581
-3.76088044,2.08283186,-1.07361727,0.53840283,-0.31495871,1.46206012,-0.63827394,0.88081087,-0.52751054,0.00204355,-0.00126584,0.00614195,-0.00461908,0.14521854,-0.11206275
-3.75487744,2.09100358,-1.08538205,0.54103613,-0.31713493,1.47730805,-0.64162124,0.87785405,-0.53335894,0.00205907,-0.00123602,0.00637545,-0.00433122,0.13954398,-0.11985912
-3.74887444,2.09285423,-1.10187375,0.54215881,-0.32085726,1.48772862,-0.64794959,0.87232779,-0.54141988,0.00206778,-0.00121241,0.00658599,-0.00406094,0.13373030,-0.12802297
-3.74287144,2.08818197,-1.12299722,0.54169017,-0.32607757,1.49310244,-0.65734789,0.86419700,-0.55159840,0.00206925,-0.00119533,0.00676799,-0.00381434,0.12784513,-0.13640420
-3.73686843,2.07690995,-1.14858437,0.53957926,-0.33272693,1.49332521,-0.66986103,0.85346485,-0.56376295,0.00206322,-0.00118499,0.00691653,-0.00359715,0.12194775,-0.14484712
-3.73086543,2.05910342,-1.17839817,0.53580975,-0.34071699,1.48842256,-0.68548939,0.84017758,-0.57774831,0.00204964,-0.00118150,0.00702750,-0.00341460,0.11608868,-0.15319342
-3.72486243,2.03498460,-1.21213984,0.53040423,-0.34994236,1.47856238,-0.70419009,0.82442886,-0.59336031,0.00202863,-0.00118484,0.00709777,-0.00327132,0.11030983,-0.16128564
-3.71885943,2.00494449,-1.24945834,0.52342758,-0.36028355,1.46406395,-0.72587939,0.80636337,-0.61038168,0.00200052,-0.00119490,0.00712519,-0.00317129,0.10464510,-0.16897099
-3.71285643,1.96955063,-1.28996118,0.51498928,-0.37161029,1.44540333,-0.75043585,0.78617936,-0.62857887,0.00196585,-0.00121147,0.00710873,-0.00311770,0.09912124,-0.17610515
-3.70685343,1.92955029,-1.33322566,0.50524436,-0.38378494,1.42321455,-0.77770359,0.76412977,-0.64770887,0.00192535,-0.00123426,0.00704842,-0.00311297,0.09375912,-0.18255623
-3.70085043,1.88586857,-1.37880930,0.49439293,-0.39666561,1.39828630,-0.80749529,0.74052195,-0.66752594,0.00187995,-0.00126290,0.00694542,-0.00315863,0.08857509,-0.18820828
-3.69484742,1.83960119,-1.42625872,0.48267817,-0.41010873,1.37155421,-0.83959440,0.71571566,-0.68778739,0.00183076,-0.00129696,0.00680186,-0.00325532,0.08358240,-0.19296455
-3.68884442,1.79200221,-1.47511619,0.47038289,-0.42397103,1.34408880,-0.87375632,0.69011948,-0.70825818,0.00177906,-0.00133596,0.00662086,-0.00340272,0.07879260,-0.19674996
-3.68284142,1.74446670,-1.52492337,0.45782474,-0.43811053,1.31707950,-0.90970844,0.66418558,-0.72871402,0.00172624,-0.00137935,0.00640632,-0.00359956,0.07421690,-0.19951297
-3.67683842,1.69850914,-1.57522227,0.44535022,-0.45238679,1.29181523,-0.94714906,0.63840306,-0.74894278,0.00167382,-0.00142654,0.00616287,-0.00384356,0.06986727,-0.20122650
-3.67083542,1.65573822,-1.62555330,0.43332778,-0.46666027,1.26966218,-0.98574541,0.61329008,-0.76874433,0.00162339,-0.00147689,0.00589564,-0.00413147,0.06575734,-0.20188798
-3.66483242,1.61782871,-1.67545121,0.42214025,-0.48079106,1.25203954,-1.02513123,0.58938494,-0.78792885,0.00157658,-0.00152971,0.00561013,-0.00445905,0.06190308,-0.20151842
-3.65882941,1.58649157,-1.72443950,0.41217702,-0.49463719,1.24039387,-1.06490441,0.56723657,-0.80631396,0.00153505,-0.00158428,0.00531205,-0.00482114,0.05832323,-0.20016070
-3.65282641,1.56344296,-1.77202431,0.40382610,-0.50805280,1.23617295,-1.10462530,0.54739451,-0.82372119,0.00150042,-0.00163980,0.00500714,-0.00521168,0.05503939,-0.19787695
-3.64682341,1.55037316,-1.81768888,0.39746651,-0.52088650,1.24079966,-1.14381636,0.53039885,-0.83997217,0.00147427,-0.00169545,0.00470101,-0.00562380,0.05207596,-0.19474544
-3.64082041,1.54891614,-1.86088969,0.39346116,-0.53298021,1.25564647,-1.18196387,0.51677031,-0.85488513,0.00145806,-0.00175036,0.00439900,-0.00604997,0.04945980,-0.19085681
-3.63481741,1.56062028,-1.90105535,0.39215046,-0.54416888,1.28201115,-1.21852210,0.50700068,-0.86827219,0.00145315,-0.00180361,0.00410607,-0.00648206,0.04721972,-0.18631023
-3.62881441,1.58692091,-1.93758900,0.39384677,-0.55428120,1.32109388,-1.25292038,0.50154374,-0.87993802,0.00146077,-0.00185426,0.00382669,-0.00691159,0.04538588,-0.18120932
-3.62281141,1.62911478,-1.96987499,0.39882976,-0.56314161,1.37397599,-1.28457338,0.50080697,-0.88968010,0.00148194,-0.00190135,0.00356477,-0.00732983,0.04398892,-0.17565828
-3.61680840,1.68833680,-1.99728995,0.40734270,-0.57057356,1.44160053,-1.31289438,0.50514387,-0.89729084,0.00151748,-0.00194391,0.00332364,-0.00772810,0.04305920,-0.16975832
-3.61080540,1.76553900,-2.01921832,0.41958963,-0.57640403,1.52475460,-1.33731140,0.51484714,-0.90256166,0.00156803,-0.00198103,0.00310595,-0.00809791,0.04262584,-0.16360458
-3.60480240,1.86147179,-2.03507173,0.43573318,-0.58046923,1.62405347,-1.35728554,0.53014262,-0.90528903,0.00163394,-0.00201182,0.00291375,-0.00843124,0.04271580,-0.15728360
-3.59879940,1.97666736,-2.04431159,0.45589315,-0.58262106,1.73992644,-1.37233090,0.55118407,-0.90528194,0.00171534,-0.00203546,0.00274845,-0.00872074,0.04335293,-0.15087154
-3.59279640,2.11142529,-2.04647363,0.48014546,-0.58273415,1.87260443,-1.38203516,0.57804873,-0.90237074,0.00181210,-0.00205126,0.00261089,-0.00895995,0.04455707,-0.14443303
-3.58679340,2.26580046,-2.04119314,0.50852139,-0.58071302,2.02210938,-1.38607962,0.61073370,-0.89641654,0.00192381,-0.00205863,0.00250135,-0.00914351,0.04634314,-0.13802084
-3.58079040,2.43959315,-2.02822945,0.54100709,-0.57649883,2.18824557,-1.38425788,0.64915322,-0.88732086,0.00204979,-0.00205718,0.00241964,-0.00926729,0.04872035,-0.13167610
-3.57478739,2.63234187,-2.00748812,0.57754309,-0.57007542,2.37059321,-1.37649198,0.69313687,-0.87503463,0.00218911,-0.00204667,0.00236514,-0.00932854,0.05169140,-0.12542917
-3.56878439,2.84331907,-1.97903944,0.61802395,-0.56147414,2.56850445,-1.36284498,0.74242886,-0.85956616,0.00234057,-0.00202706,0.00233684,-0.00932596,0.05525181,-0.11930098
-3.56278139,3.07153030,-1.94313205,0.66229787,-0.55077709,2.78110252,-1.34352936,0.79668852,-0.84098741,0.00250273,-0.00199853,0.00233344,-0.00925975,0.05938939,-0.11330467
-3.55677839,3.31571733,-1.90020074,0.71016646,-0.53811856,3.00728427,-1.31891066,0.85549208,-0.81943820,0.00267393,-0.00196149,0.00235339,-0.00913156,0.06408381,-0.10744747
-3.55077539,3.57436581,-1.85086780,0.76138478,-0.52368449,3.24572670,-1.28950598,0.91833608,-0.79512795,0.00285231,-0.00191655,0.00239492,-0.00894446,0.06930631,-0.10173266
-3.54477239,3.84571801,-1.79593773,0.81566164,-0.50770989,3.49489807,-1.25597745,0.98464234,-0.76833486,0.00303584,-0.00186454,0.00245611,-0.00870279,0.07501966,-0.09616147
-3.53876938,4.12779111,-1.73638553,0.87266056,-0.49047434,3.75307371,-1.21912096,1.05376477,-0.73940254,0.00322238,-0.00180649,0.00253494,-0.00841201,0.08117825,-0.09073480
-3.53276638,4.41840131,-1.67333907,0.93200133,-0.47229565,4.01835710,-1.17985065,1.12499805,-0.70873420,0.00340967,-0.00174358,0.00262929,-0.00807853,0.08772843,-0.08545477
-3.52676338,4.71519381,-1.60805654,0.99326257,-0.45352225,4.28870599,-1.13918000,1.19758807,-0.67678475,0.00359545,-0.00167717,0.00273700,-0.00770948,0.09460913,-0.08032587
-3.52076038,5.01567847,-1.54190003,1.05598519,-0.43452433,4.56196338,-1.09820043,1.27074420,-0.64405119,0.00377744,-0.00160873,0.00285589,-0.00731244,0.10175261,-0.07535590
-3.51475738,5.31727047,-1.47630674,1.11967699,-0.41568453,4.83589299,-1.05805860,1.34365306,-0.61106181,0.00395344,-0.00153979,0.00298380,-0.00689525,0.10908553,-0.07055642
-3.50875438,5.61733541,-1.41275920,1.18381842,-0.39738841,5.10821828,-1.01993332,1.41549354,-0.57836481,0.00412137,-0.00147197,0.00311857,-0.00646577,0.11653019,-0.06594306
-3.50275138,5.91323724,-1.35275588,1.24786928,-0.38001527,5.37666407,-0.98501328,1.48545274,-0.54651679,0.00427933,-0.00140687,0.00325811,-0.00603160,0.12400599,-0.06153538
-3.49674837,6.20238793,-1.29778363,1.31127656,-0.36392980,5.63899934,-0.95447655,1.55274225,-0.51607176,0.00442563,-0.00134609,0.00340041,-0.00559995,0.13143097,-0.05735656
-3.49074537,6.48229699,-1.24929301,1.37348284,-0.34947481,5.89307984,-0.92947250,1.61661434,-0.48757102,0.00455884,-0.00129118,0.00354356,-0.00517745,0.13872349,-0.05343293
-3.48474237,6.75061910,-1.20867742,1.43393541,-0.33696552,6.13688888,-0.91110691,1.67637743,-0.46153442,0.00467786,-0.00124362,0.00368578,-0.00476997,0.14580396,-0.04979332
-3.47873937,7.00519795,-1.17725644,1.49209549,-0.32668540,6.36857466,-0.90043041,1.73141029,-0.43845309,0.00478191,-0.00120477,0.00382541,-0.00438258,0.15259648,-0.04646836
-3.47273637,7.24410467,-1.15626391,1.54744749,-0.31888389,6.58648264,-0.89843039,1.78117443,-0.41878390,0.00487054,-0.00117589,0.00396100,-0.00401949,0.15903048,-0.04348976
-3.46673337,7.46566906,-1.14684016,1.59950777,-0.31377575,6.78918158,-0.90602618,1.82522417,-0.40294558,0.00494370,-0.00115808,0.00409127,-0.00368396,0.16504212,-0.04088961
-3.46073037,7.66850262,-1.15002838,1.64783287,-0.31154212,6.97548220,-0.92406704,1.86321398,-0.39131634,0.00500165,-0.00115232,0.00421512,-0.00337841,0.17057558,-0.03869974
-3.45472736,7.85151218,-1.16677407,1.69202662,-0.31233287,7.14444758,-0.95333227,1.89490291,-0.38423291,0.00504500,-0.00115940,0.00433168,-0.00310440,0.17558399,-0.03695110
-3.44872436,8.01390393,-1.19792675,1.73174614,-0.31627011,7.29539515,-0.99453266,1.92015579,-0.38199042,0.00507466,-0.00117996,0.00444031,-0.00286271,0.18003019,-0.03567324
-3.44272136,8.15517779,-1.24424282,1.76670651,-0.32345244,7.42789013,-1.04831246,1.93894136,-0.38484299,0.00509179,-0.00121447,0.00454053,-0.00265347,0.18388709,-0.03489385
-3.43671836,8.27511250,-1.30638839,1.79668389,-0.33395943,7.54173107,-1.11525075,1.95132738,-0.39300451,0.00509777,-0.00126323,0.00463211,-0.00247622,0.18713774,-0.03463832
-3.43071536,8.37374268,-1.38494095,1.82151720,-0.34785608,7.63692832,-1.19586156,1.95747293,-0.40664918,0.00509411,-0.00132635,0.00471494,-0.00233004,0.18977516,-0.03492935
-3.42471236,8.45132899,-1.48038892,1.84110837,-0.36519683,7.71367678,-1.29059180,1.95761850,-0.42591159,0.00508240,-0.00140379,0.00478910,-0.00221367,0.19180175,-0.03578656
-3.41870935,8.50832317,-1.59312820,1.85542108,-0.38602861,7.77232441,-1.39981649,1.95207411,-0.45088590,0.00506425,-0.00149531,0.00485478,-0.00212561,0.19322863,-0.03722603
-3.41270635,8.54532994,-1.72345530,1.86447834,-0.41039286,7.81333828,-1.52383095,1.94120618,-0.48162408,0.00504121,-0.00160049,0.00491223,-0.00206422,0.19407459,-0.03925990
-3.40670335,8.56306767,-1.87155675,1.86835896,-0.43832618,7.83727005,-1.66283971,1.92542364,-0.51813304,0.00501473,-0.00171876,0.00496174,-0.00202779,0.19436509,-0.04189585
-3.40070035,8.56232987,-2.03749497,1.86719304,-0.46985950,7.84472255,-1.81694260,1.90516399,-0.56037071,0.00498606,-0.00184934,0.00500363,-0.00201465,0.19413097,-0.04513657
