energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.16658329,1.59202627,0.00047881,0.21048462,0.00471022,0.00000000,0.00603137,0.54330114,0.39692857,0.72738048
-3.16058029,1.61714754,0.00045402,0.21284191,0.00490368,0.00000000,0.00596516,0.55572052,0.39406142,0.73809353
-3.15457729,1.64045194,0.00042796,0.21487903,0.00509713,0.00000000,0.00588663,0.56731270,0.39083736,0.74833012
-3.14857429,1.66212227,0.00040114,0.21662780,0.00528978,0.00000000,0.00579822,0.57805221,0.38748071,0.75823470
-3.14257129,1.68230110,0.00037403,0.21811611,0.00548066,0.00000000,0.00570228,0.58790707,0.38420186,0.76792608
-3.13656828,1.70108003,0.00034710,0.21936647,0.00566864,0.00000000,0.00560096,0.59683786,0.38118964,0.77749011
-3.13056528,1.71849150,0.00032076,0.22039486,0.00585238,0.00000000,0.00549617,0.60479735,0.37860455,0.78697374
-3.12456228,1.73450378,0.00029537,0.22120996,0.00603037,0.00000000,0.00538949,0.61173073,0.37657316,0.79638085
-3.11855928,1.74901885,0.00027125,0.22181272,0.00620093,0.00000000,0.00528217,0.61757635,0.37518379,0.80566988
-3.11255628,1.76187348,0.00024865,0.22219635,0.00636226,0.00000000,0.00517513,0.62226683,0.37448356,0.81475326
-3.10655328,1.77284309,0.00022775,0.22234658,0.00651240,0.00000000,0.00506889,0.62573065,0.37447698,0.82349885
-3.10055028,1.78164836,0.00020869,0.22224232,0.00664934,0.00000000,0.00496369,0.62789395,0.37512611,0.83173305
-3.09454727,1.78796420,0.00019152,0.22185655,0.00677101,0.00000000,0.00485944,0.62868254,0.37635217,0.83924573
-3.08854427,1.79143080,0.00017625,0.22115749,0.00687534,0.00000000,0.00475578,0.62802410,0.37803859,0.84579664
-3.08254127,1.79166628,0.00016285,0.22010991,0.00696031,0.00000000,0.00465215,0.62585048,0.38003548,0.85112308
-3.07653827,1.78828066,0.00015121,0.21867672,0.00702400,0.00000000,0.00454783,0.62210006,0.38216519,0.85494878
-3.07053527,1.78089060,0.00014123,0.21682052,0.00706461,0.00000000,0.00444199,0.61672010,0.38422889,0.85699339
-3.06453227,1.76913457,0.00013273,0.21450534,0.00708057,0.00000000,0.00433376,0.60966912,0.38601398,0.85698260
-3.05852926,1.75268779,0.00012555,0.21169827,0.00707055,0.00000000,0.00422226,0.60091924,0.38730189,0.85465827
-3.05252626,1.73127676,0.00011950,0.20837116,0.00703351,0.00000000,0.00410668,0.59045834,0.38787619,0.84978846
-3.04652326,1.70469253,0.00011439,0.20450214,0.00696876,0.00000000,0.00398632,0.57829219,0.38753066,0.84217678
-3.04052026,1.67280261,0.00011002,0.20007703,0.00687600,0.00000000,0.00386060,0.56444622,0.38607690,0.83167091
-3.03451726,1.63556072,0.00010622,0.19509050,0.00675532,0.00000000,0.00372914,0.54896706,0.38335137,0.81816986
-3.02851426,1.59301429,0.00010282,0.18954703,0.00660724,0.00000000,0.00359174,0.53192365,0.37922150,0.80162971
-3.02251126,1.54530913,0.00009966,0.18346151,0.00643272,0.00000000,0.00344839,0.51340786,0.37359062,0.78206754
-3.01650825,1.49269114,0.00009661,0.17685958,0.00623317,0.00000000,0.00329934,0.49353452,0.36640156,0.75956351
-3.01050525,1.43550488,0.00009356,0.16977756,0.00601040,0.00000000,0.00314500,0.47244086,0.35763876,0.73426080
-3.00450225,1.37418901,0.00009044,0.16226202,0.00576660,0.00000000,0.00298602,0.45028523,0.34732888,0.70636355
-2.99849925,1.30926862,0.00008717,0.15436899,0.00550432,0.00000000,0.00282320,0.42724513,0.33553980,0.67613285
-2.99249625,1.24134486,0.00008371,0.14616288,0.00522642,0.00000000,0.00265751,0.40351461,0.32237818,0.64388088
-2.98649325,1.17108210,0.00008006,0.13771505,0.00493596,0.00000000,0.00249005,0.37930107,0.30798571,0.60996351
-2.98049025,1.09919321,0.00007619,0.12910214,0.00463618,0.00000000,0.00232200,0.35482152,0.29253418,0.57477167
-2.97448724,1.02642357,0.00007214,0.12040427,0.00433042,0.00000000,0.00215461,0.33029851,0.27621967,0.53872188
-2.96848424,0.95353441,0.00006794,0.11170308,0.00402202,0.00000000,0.00198915,0.30595584,0.25925613,0.50224630
-2.96248124,0.88128617,0.00006362,0.10307977,0.00371425,0.00000000,0.00182689,0.28201422,0.24186871,0.46578280
-2.95647824,0.81042261,0.00005923,0.09461323,0.00341027,0.00000000,0.00166903,0.25868711,0.22428693,0.42976544
-2.95047524,0.74165618,0.00005483,0.08637822,0.00311303,0.00000000,0.00151675,0.23617675,0.20673834,0.39461566
-2.94447224,0.67565532,0.00005049,0.07844382,0.00282521,0.00000000,0.00137109,0.21467078,0.18944250,0.36073460
-2.93846923,0.61303392,0.00004625,0.07087207,0.00254923,0.00000000,0.00123300,0.19433931,0.17260588,0.32849676
-2.93246623,0.55434336,0.00004219,0.06371698,0.00228712,0.00000000,0.00110332,0.17533267,0.15641753,0.29824516
-2.92646323,0.50006712,0.00003836,0.05702370,0.00204061,0.00000000,0.00098276,0.15777989,0.14104590,0.27028803
-2.92046023,0.45061809,0.00003481,0.05082820,0.00181103,0.00000000,0.00087191,0.14178780,0.12663656,0.24489710
-2.91445723,0.40633819,0.00003162,0.04515706,0.00159937,0.00000000,0.00077124,0.12744084,0.11331112,0.22230729
-2.90845423,0.36750021,0.00002883,0.04002764,0.00140624,0.00000000,0.00068113,0.11480140,0.10116699,0.20271765
-2.90245123,0.33431136,0.00002650,0.03544848,0.00123197,0.00000000,0.00060187,0.10391069,0.09027809,0.18629338
-2.89644822,0.30691804,0.00002468,0.03141989,0.00107657,0.00000000,0.00053370,0.09478989,0.08069624,0.17316845
-2.89044522,0.28541144,0.00002343,0.02793462,0.00093979,0.00000000,0.00047683,0.08744163,0.07245314,0.16344879
-2.88444222,0.26983343,0.00002282,0.02497874,0.00082117,0.00000000,0.00043143,0.08185150,0.06556266,0.15721546
-2.87843922,0.26018217,0.00002290,0.02253244,0.00072009,0.00000000,0.00039771,0.07798954,0.06002342,0.15452771
-2.87243622,0.25641722,0.00002375,0.02057092,0.00063575,0.00000000,0.00037590,0.07581173,0.05582132,0.15542553
-2.86643322,0.25846365,0.00002543,0.01906523,0.00056729,0.00000000,0.00036628,0.07526115,0.05293198,0.15993158
-2.86043022,0.26621507,0.00002803,0.01798303,0.00051378,0.00000000,0.00036918,0.07626904,0.05132292,0.16805218
-2.85442721,0.27953526,0.00003163,0.01728927,0.00047423,0.00000000,0.00038500,0.07875559,0.05095542,0.17977747
-2.84842421,0.29825857,0.00003632,0.01694683,0.00044767,0.00000000,0.00041421,0.08263049,0.05178594,0.19508049
-2.84242121,0.32218904,0.00004220,0.01691707,0.00043313,0.00000000,0.00045733,0.08779333,0.05376708,0.21391531
-2.83641821,0.35109846,0.00004935,0.01716029,0.00042964,0.00000000,0.00051490,0.09413391,0.05684810,0.23621429
-2.83041521,0.38472357,0.00005787,0.01763615,0.00043628,0.00000000,0.00058748,0.10153245,0.06097504,0.26188463
-2.82441221,0.42276277,0.00006785,0.01830408,0.00045217,0.00000000,0.00067561,0.10985994,0.06609033,0.29080429
-2.81840920,0.46487256,0.00007935,0.01912363,0.00047643,0.00000000,0.00077975,0.11897851,0.07213226,0.32281775
-2.81240620,0.51066419,0.00009243,0.02005484,0.00050823,0.00000000,0.00090023,0.12874210,0.07903401,0.35773153
-2.80640320,0.55970091,0.00010713,0.02105864,0.00054674,0.00000000,0.00103723,0.13899734,0.08672271,0.39531016
-2.80040020,0.61149599,0.00012346,0.02209724,0.00059115,0.00000000,0.00119069,0.14958478,0.09511834,0.43527258
-2.79439720,0.66551205,0.00014141,0.02313457,0.00064063,0.00000000,0.00136030,0.16034042,0.10413277,0.47728944
-2.78839420,0.72116192,0.00016091,0.02413670,0.00069437,0.00000000,0.00154540,0.17109756,0.11366889,0.52098159
-2.78239120,0.77781121,0.00018187,0.02507234,0.00075150,0.00000000,0.00174497,0.18168901,0.12362012,0.56591992
-2.77638819,0.83478281,0.00020415,0.02591326,0.00081117,0.00000000,0.00195758,0.19194950,0.13387015,0.61162699
-2.77038519,0.89136347,0.00022756,0.02663476,0.00087246,0.00000000,0.00218139,0.20171835,0.14429326,0.65758040
-2.76438219,0.94681240,0.00025186,0.02721605,0.00093445,0.00000000,0.00241412,0.21084222,0.15475498,0.70321823
-2.75837919,1.00037193,0.00027679,0.02764059,0.00099619,0.00000000,0.00265308,0.21917794,0.16511340,0.74794650
-2.75237619,1.05127997,0.00030201,0.02789635,0.00105670,0.00000000,0.00289519,0.22659526,0.17522098,0.79114860
-2.74637319,1.09878415,0.00032719,0.02797599,0.00111502,0.00000000,0.00313702,0.23297949,0.18492684,0.83219667
-2.74037019,1.14215725,0.00035193,0.02787691,0.00117017,0.00000000,0.00337487,0.23823394,0.19407965,0.87046456
-2.73436718,1.18071354,0.00037583,0.02760120,0.00122122,0.00000000,0.00360485,0.24228204,0.20253081,0.90534221
-2.72836418,1.21382551,0.00039847,0.02715545,0.00126727,0.00000000,0.00382297,0.24506915,0.21013800,0.93625085
-2.72236118,1.24094050,0.00041946,0.02655051,0.00130750,0.00000000,0.00402527,0.24656389,0.21676895,0.96265865
-2.71635818,1.26159659,0.00043838,0.02580112,0.00134117,0.00000000,0.00420792,0.24675914,0.22230520,0.98409624
-2.71035518,1.27543709,0.00045487,0.02492538,0.00136765,0.00000000,0.00436731,0.24567244,0.22664575,1.00017142
-2.70435218,1.28222317,0.00046859,0.02394431,0.00138645,0.00000000,0.00450024,0.24334602,0.22971050,1.01058243
-2.69834917,1.28184383,0.00047927,0.02288121,0.00139721,0.00000000,0.00460395,0.23984626,0.23144320,1.01512931
-2.69234617,1.27432282,0.00048667,0.02176111,0.00139976,0.00000000,0.00467626,0.23526266,0.23181381,1.01372256
-2.68634317,1.25982204,0.00049063,0.02061015,0.00139407,0.00000000,0.00471562,0.22970635,0.23082017,1.00638885
-2.68034017,1.23864108,0.00049108,0.01945499,0.00138030,0.00000000,0.00472119,0.22330817,0.22848880,0.99327322
-2.67433717,1.21121271,0.00048801,0.01832225,0.00135879,0.00000000,0.00469284,0.21621623,0.22487488,0.97463761
-2.66833417,1.17809435,0.00048147,0.01723803,0.00133004,0.00000000,0.00463119,0.20859315,0.22006120,0.95085576
-2.66233117,1.13995558,0.00047161,0.01622740,0.00129472,0.00000000,0.00453754,0.20061285,0.21415623,0.92240429
-2.65632816,1.09756208,0.00045864,0.01531400,0.00125362,0.00000000,0.00441388,0.19245710,0.20729134,0.88985051
-2.65032516,1.05175637,0.00044282,0.01451968,0.00120767,0.00000000,0.00426278,0.18431171,0.19961720,0.85383711
-2.64432216,1.00343604,0.00042448,0.01386417,0.00115788,0.00000000,0.00408730,0.17636259,0.19129952,0.81506454
-2.63831916,0.95353009,0.00040398,0.01336480,0.00110531,0.00000000,0.00389092,0.16879160,0.18251431,0.77427140
-2.63231616,0.90297430,0.00038171,0.01303623,0.00105108,0.00000000,0.00367739,0.16177239,0.17344279,0.73221390
-2.62631316,0.85268634,0.00035808,0.01289025,0.00099628,0.00000000,0.00345063,0.15546618,0.16426616,0.68964489
-2.62031016,0.80354149,0.00033350,0.01293554,0.00094199,0.00000000,0.00321462,0.15001776,0.15516043,0.64729344
-2.61430715,0.75634993,0.00030838,0.01317747,0.00088922,0.00000000,0.00297326,0.14555162,0.14629153,0.60584554
-2.60830415,0.71183613,0.00028310,0.01361794,0.00083889,0.00000000,0.00273028,0.14216843,0.13781077,0.56592668
-2.60230115,0.67062120,0.00025803,0.01425521,0.00079180,0.00000000,0.00248916,0.13994196,0.12985089,0.52808685
-2.59629815,0.63320862,0.00023350,0.01508375,0.00074862,0.00000000,0.00225305,0.13891657,0.12252288,0.49278849
-2.59029515,0.59997385,0.00020978,0.01609414,0.00070988,0.00000000,0.00202470,0.13910527,0.11591347,0.46039753
-2.58429215,0.57115806,0.00018711,0.01727307,0.00067593,0.00000000,0.00180643,0.14048865,0.11008354,0.43117795
-2.57828914,0.54686605,0.00016570,0.01860333,0.00064697,0.00000000,0.00160012,0.14301455,0.10506745,0.40528972
-2.57228614,0.52706840,0.00014568,0.02006390,0.00062304,0.00000000,0.00140721,0.14659864,0.10087316,0.38279010
-2.56628314,0.51160772,0.00012717,0.02163025,0.00060402,0.00000000,0.00122867,0.15112600,0.09748326,0.36363817
-2.56028014,0.50020853,0.00011021,0.02327457,0.00058964,0.00000000,0.00106508,0.15645358,0.09485673,0.34770213
-2.55427714,0.49249056,0.00009482,0.02496628,0.00057951,0.00000000,0.00091665,0.16241359,0.09293143,0.33476917
-2.54827414,0.48798485,0.00008100,0.02667256,0.00057312,0.00000000,0.00078324,0.16881781,0.09162714,0.32455727
-2.54227114,0.48615202,0.00006870,0.02835905,0.00056987,0.00000000,0.00066444,0.17546259,0.09084906,0.31672863
-2.53626813,0.48640219,0.00005785,0.02999063,0.00056910,0.00000000,0.00055962,0.18213449,0.09049164,0.31090397
-2.53026513,0.48811567,0.00004836,0.03153224,0.00057010,0.00000000,0.00046795,0.18861636,0.09044257,0.30667743
-2.52426213,0.49066393,0.00004014,0.03294988,0.00057217,0.00000000,0.00038849,0.19469371,0.09058685,0.30363136
-2.51825913,0.49342991,0.00003307,0.03421145,0.00057458,0.00000000,0.00032020,0.20016102,0.09081067,0.30135054
-2.51225613,0.49582721,0.00002706,0.03528771,0.00057666,0.00000000,0.00026203,0.20482790,0.09100516,0.29943548
-2.50625313,0.49731740,0.00002198,0.03615315,0.00057778,0.00000000,0.00021288,0.20852473,0.09106972,0.29751431
-2.50025013,0.49742498,0.00001772,0.03678672,0.00057738,0.00000000,0.00017171,0.21110771,0.09091490,0.29525295
-2.49424712,0.49574952,0.00001419,0.03717250,0.00057501,0.00000000,0.00013751,0.21246294,0.09046478,0.29236336
-2.48824412,0.49197462,0.00001128,0.03730015,0.00057027,0.00000000,0.00010933,0.21250948,0.08965867,0.28860957
-2.48224112,0.48587362,0.00000890,0.03716519,0.00056291,0.00000000,0.00008630,0.21120129,0.08845230,0.28381161
-2.47623812,0.47731179,0.00000697,0.03676913,0.00055276,0.00000000,0.00006764,0.20852786,0.08681826,0.27784707
-2.47023512,0.46624528,0.00000542,0.03611929,0.00053976,0.00000000,0.00005263,0.20451363,0.08474582,0.27065070
-2.46423212,0.45271682,0.00000419,0.03522857,0.00052395,0.00000000,0.00004065,0.19921621,0.08224026,0.26221182
-2.45822911,0.43684878,0.00000321,0.03411487,0.00050548,0.00000000,0.00003118,0.19272349,0.07932153,0.25257015
-2.45222611,0.41883364,0.00000245,0.03280045,0.00048454,0.00000000,0.00002374,0.18514977,0.07602261,0.24181009
-2.44622311,0.39892281,0.00000185,0.03131118,0.00046144,0.00000000,0.00001795,0.17663118,0.07238740,0.23005387
-2.44022011,0.37741396,0.00000139,0.02967559,0.00043651,0.00000000,0.00001347,0.16732050,0.06846843,0.21745388
-2.43421711,0.35463775,0.00000103,0.02792397,0.00041013,0.00000000,0.00001004,0.15738170,0.06432446,0.20418468
-2.42821411,0.33094437,0.00000076,0.02608742,0.00038270,0.00000000,0.00000743,0.14698446,0.06001799,0.19043480
-2.42221111,0.30669056,0.00000056,0.02419690,0.00035463,0.00000000,0.00000545,0.13629872,0.05561286,0.17639890
-2.41620810,0.28222743,0.00000041,0.02228240,0.00032633,0.00000000,0.00000398,0.12548977,0.05117206,0.16227044
-2.41020510,0.25788972,0.00000030,0.02037216,0.00029818,0.00000000,0.00000288,0.11471376,0.04675574,0.14823514
-2.40420210,0.23398665,0.00000021,0.01849202,0.00027053,0.00000000,0.00000207,0.10411398,0.04241954,0.13446545
-2.39819910,0.21079458,0.00000015,0.01666492,0.00024371,0.00000000,0.00000148,0.09381784,0.03821322,0.12111609
-2.39219610,0.18855171,0.00000011,0.01491054,0.00021799,0.00000000,0.00000105,0.08393478,0.03417969,0.10832076
-2.38619310,0.16745470,0.00000008,0.01324508,0.00019360,0.00000000,0.00000074,0.07455495,0.03035442,0.09619005
-2.38019010,0.14765720,0.00000005,0.01168118,0.00017071,0.00000000,0.00000051,0.06574873,0.02676510,0.08481040
-2.37418709,0.12927010,0.00000004,0.01022796,0.00014945,0.00000000,0.00000036,0.05756695,0.02343171,0.07424415
-2.36818409,0.11236326,0.00000003,0.00889124,0.00012990,0.00000000,0.00000025,0.05004180,0.02036684,0.06453041
-2.36218109,0.09696849,0.00000002,0.00767371,0.00011210,0.00000000,0.00000017,0.04318827,0.01757619,0.05568673
-2.35617809,0.08308354,0.00000001,0.00657535,0.00009605,0.00000000,0.00000011,0.03700591,0.01505930,0.04771127
-2.35017509,0.07067660,0.00000001,0.00559375,0.00008171,0.00000000,0.00000008,0.03148099,0.01281039,0.04058540
-2.34417209,0.05969134,0.00000001,0.00472451,0.00006901,0.00000000,0.00000005,0.02658870,0.01081920,0.03427647
-2.33816908,0.05005197,0.00000000,0.00396170,0.00005786,0.00000000,0.00000004,0.02229549,0.00907200,0.02874078
-2.33216608,0.04166816,0.00000000,0.00329819,0.00004817,0.00000000,0.00000002,0.01856129,0.00755238,0.02392633
-2.32616308,0.03443979,0.00000000,0.00272610,0.00003981,0.00000000,0.00000002,0.01534158,0.00624221,0.01977552
-2.32016008,0.02826115,0.00000000,0.00223706,0.00003267,0.00000000,0.00000001,0.01258934,0.00512231,0.01622759
-2.31415708,0.02302463,0.00000000,0.00182258,0.00002662,0.00000000,0.00000001,0.01025668,0.00417317,0.01322073
-2.30815408,0.01862391,0.00000000,0.00147424,0.00002153,0.00000000,0.00000001,0.00829627,0.00337551,0.01069384
-2.30215108,0.01495642,0.00000000,0.00118394,0.00001729,0.00000000,0.00000002,0.00666241,0.00271074,0.00858803
-2.29614807,0.01192532,0.00000000,0.00094400,0.00001379,0.00000000,0.00000002,0.00531197,0.00216131,0.00684768
-2.29014507,0.00944085,0.00000000,0.00074734,0.00001091,0.00000000,0.00000003,0.00420494,0.00171093,0.00542126
-2.28414207,0.00742124,0.00000000,0.00058747,0.00000858,0.00000000,0.00000005,0.00330485,0.00134477,0.00426185
-2.27813907,0.00579316,0.00000000,0.00045859,0.00000670,0.00000000,0.00000007,0.00257900,0.00104952,0.00332736
-2.27213607,0.00449182,0.00000000,0.00035557,0.00000519,0.00000000,0.00000011,0.00199842,0.00081342,0.00258063
-2.26613307,0.00346078,0.00000000,0.00027396,0.00000400,0.00000000,0.00000016,0.00153789,0.00062620,0.00198933
-2.26013007,0.00265161,0.00000000,0.00020990,0.00000307,0.00000000,0.00000023,0.00117565,0.00047906,0.00152572
-2.25412706,0.00202334,0.00000000,0.00016017,0.00000234,0.00000000,0.00000033,0.00089326,0.00036450,0.00116642
-2.24812406,0.00154187,0.00000000,0.00012205,0.00000179,0.00000000,0.00000047,0.00067522,0.00027625,0.00089201
-2.24212106,0.00117933,0.00000000,0.00009335,0.00000137,0.00000000,0.00000067,0.00050873,0.00020917,0.00068671
-2.23611806,0.00091347,0.00000000,0.00007230,0.00000106,0.00000000,0.00000095,0.00038334,0.00015907,0.00053804
-2.23011506,0.00072708,0.00000000,0.00005753,0.00000085,0.00000000,0.00000134,0.00029071,0.00012265,0.00043654
-2.22411206,0.00060752,0.00000000,0.00004806,0.00000072,0.00000000,0.00000188,0.00022426,0.00009735,0.00037546
-2.21810905,0.00054625,0.00000000,0.00004320,0.00000065,0.00000000,0.00000260,0.00017902,0.00008131,0.00035059
-2.21210605,0.00053860,0.00000000,0.00004257,0.00000065,0.00000000,0.00000358,0.00015136,0.00007326,0.00036012
-2.20610305,0.00058348,0.00000000,0.00004610,0.00000071,0.00000000,0.00000490,0.00013883,0.00007245,0.00040457
-2.20010005,0.00068339,0.00000000,0.00005397,0.00000084,0.00000000,0.00000664,0.00014006,0.00007865,0.00048679
-2.19409705,0.00084436,0.00000000,0.00006666,0.00000104,0.00000000,0.00000895,0.00015462,0.00009211,0.00061202
-2.18809405,0.00107608,0.00000000,0.00008493,0.00000134,0.00000000,0.00001198,0.00018298,0.00011352,0.00078807
-2.18209105,0.00139214,0.00000000,0.00010986,0.00000173,0.00000000,0.00001591,0.00022645,0.00014404,0.00102544
-2.17608804,0.00181031,0.00000000,0.00014283,0.00000226,0.00000000,0.00002098,0.00028718,0.00018531,0.00133764
-2.17008504,0.00235282,0.00000000,0.00018560,0.00000293,0.00000000,0.00002747,0.00036818,0.00023945,0.00174142
-2.16408204,0.00304680,0.00000000,0.00024029,0.00000380,0.00000000,0.00003570,0.00047330,0.00030913,0.00225706
-2.15807904,0.00392457,0.00000000,0.00030945,0.00000490,0.00000000,0.00004607,0.00060729,0.00039756,0.00290867
-2.15207604,0.00502403,0.00000000,0.00039605,0.00000628,0.00000000,0.00005903,0.00077581,0.00050851,0.00372446
-2.14607304,0.00638885,0.00000001,0.00050350,0.00000799,0.00000000,0.00007508,0.00098548,0.00064639,0.00473686
-2.14007004,0.00806861,0.00000001,0.00063568,0.00001010,0.00000000,0.00009482,0.00124385,0.00081618,0.00598273
-2.13406703,0.01011880,0.00000001,0.00079693,0.00001267,0.00000000,0.00011889,0.00155938,0.00102349,0.00750322
-2.12806403,0.01260045,0.00000002,0.00099198,0.00001580,0.00000000,0.00014800,0.00194143,0.00127450,0.00934364
-2.12206103,0.01557971,0.00000003,0.00122596,0.00001955,0.00000000,0.00018291,0.00240014,0.00157588,0.01155308
-2.11605803,0.01912691,0.00000004,0.00150432,0.00002404,0.00000000,0.00022444,0.00294631,0.00193478,0.01418371
-2.11005503,0.02331543,0.00000006,0.00183266,0.00002934,0.00000000,0.00027342,0.00359117,0.00235864,0.01729000
-2.10405203,0.02822014,0.00000008,0.00221671,0.00003557,0.00000000,0.00033070,0.00434622,0.00285506,0.02092749
-2.09804902,0.03391545,0.00000011,0.00266205,0.00004283,0.00000000,0.00039712,0.00522285,0.00343161,0.02515143
-2.09204602,0.04047308,0.00000014,0.00317402,0.00005123,0.00000000,0.00047347,0.00623200,0.00409560,0.03001504
-2.08604302,0.04795944,0.00000019,0.00375742,0.00006085,0.00000000,0.00056046,0.00738382,0.00485382,0.03556766
-2.08004002,0.05643284,0.00000026,0.00441633,0.00007181,0.00000000,0.00065869,0.00868712,0.00571227,0.04185263
-2.07403702,0.06594052,0.00000034,0.00515381,0.00008418,0.00000000,0.00076861,0.01014902,0.00667583,0.04890506
-2.06803402,0.07651566,0.00000045,0.00597167,0.00009805,0.00000000,0.00089048,0.01177438,0.00774802,0.05674968
-2.06203102,0.08817452,0.00000059,0.00687023,0.00011347,0.00000000,0.00102432,0.01356543,0.00893065,0.06539869
-2.05602801,0.10091394,0.00000077,0.00784806,0.00013051,0.00000000,0.00116991,0.01552131,0.01022364,0.07484989
-2.05002501,0.11470924,0.00000100,0.00890181,0.00014919,0.00000000,0.00132673,0.01763778,0.01162475,0.08508509
-2.04402201,0.12951286,0.00000128,0.01002611,0.00016953,0.00000000,0.00149394,0.01990695,0.01312950,0.09606913
-2.03801901,0.14525384,0.00000163,0.01121343,0.00019155,0.00000000,0.00167038,0.02231721,0.01473111,0.10774947
-2.03201601,0.16183831,0.00000206,0.01245416,0.00021524,0.00000000,0.00185457,0.02485326,0.01642056,0.12005645
-2.02601301,0.17915118,0.00000258,0.01373670,0.00024061,0.00000000,0.00204473,0.02749635,0.01818675,0.13290457
-2.02001001,0.19705896,0.00000322,0.01504763,0.00026763,0.00000000,0.00223880,0.03022471,0.02001686,0.14619445
-2.01400700,0.21541401,0.00000398,0.01637209,0.00029634,0.00000000,0.00243447,0.03301411,0.02189672,0.15981593
-2.00800400,0.23405988,0.00000490,0.01769412,0.00032675,0.00000000,0.00262930,0.03583869,0.02381144,0.17365190
-2.00200100,0.25283792,0.00000598,0.01899721,0.00035893,0.00000000,0.00282073,0.03867188,0.02574606,0.18758302
-1.99599800,0.27159477,0.00000725,0.02026486,0.00039300,0.00000000,0.00300619,0.04148755,0.02768634,0.20149313
-1.98999500,0.29019066,0.00000874,0.02148122,0.00042914,0.00000000,0.00318322,0.04426119,0.02961965,0.21527517
-1.98399200,0.30850814,0.00001046,0.02263178,0.00046762,0.00000000,0.00334954,0.04697122,0.03153587,0.22883738
-1.97798899,0.32646095,0.00001243,0.02370403,0.00050881,0.00000000,0.00350319,0.04960024,0.03342833,0.24210954
-1.97198599,0.34400256,0.00001469,0.02468813,0.00055318,0.00000000,0.00364258,0.05213628,0.03529475,0.25504901
-1.96598299,0.36113412,0.00001724,0.02557747,0.00060137,0.00000000,0.00376667,0.05457395,0.03713804,0.26764618
-1.95997999,0.37791138,0.00002010,0.02636924,0.00065415,0.00000000,0.00387497,0.05691544,0.03896710,0.27992922
-1.95397699,0.39445014,0.00002330,0.02706472,0.00071246,0.00000000,0.00396764,0.05917122,0.04079742,0.29196765
-1.94797399,0.41092999,0.00002684,0.02766958,0.00077743,0.00000000,0.00404556,0.06136062,0.04265147,0.30387473
-1.94197099,0.42759612,0.00003074,0.02819392,0.00085037,0.00000000,0.00411031,0.06351196,0.04455901,0.31580831
-1.93596798,0.44475879,0.00003499,0.02865216,0.00093278,0.00000000,0.00416417,0.06566252,0.04655698,0.32797016
-1.92996498,0.46279061,0.00003962,0.02906274,0.00102637,0.00000000,0.00421013,0.06785804,0.04868931,0.34060363
-1.92396198,0.48212136,0.00004462,0.02944763,0.00113302,0.00000000,0.00425177,0.07015197,0.05100639,0.35398969
-1.91795898,0.50323050,0.00004999,0.02983171,0.00125476,0.00000000,0.00429320,0.07260439,0.05356425,0.36844142
-1.91195598,0.52663754,0.00005572,0.03024199,0.00139380,0.00000000,0.00433893,0.07528064,0.05642357,0.38429710
-1.90595298,0.55289031,0.00006182,0.03070668,0.00155243,0.00000000,0.00439377,0.07824975,0.05964834,0.40191207
-1.89994997,0.58255162,0.00006829,0.03125427,0.00173304,0.00000000,0.00446261,0.08158257,0.06330437,0.42164961
-1.89394697,0.61618437,0.00007511,0.03191250,0.00193800,0.00000000,0.00455031,0.08534987,0.06745762,0.44387115
-1.88794397,0.65433576,0.00008231,0.03270737,0.00216967,0.00000000,0.00466149,0.08962034,0.07217226,0.46892602
-1.88194097,0.69752080,0.00008987,0.03366222,0.00243026,0.00000000,0.00480037,0.09445850,0.07750874,0.49714119
-1.87593797,0.74620564,0.00009782,0.03479686,0.00272179,0.00000000,0.00497061,0.09992271,0.08352174,0.52881117
-1.86993497,0.80079122,0.00010616,0.03612689,0.00304601,0.00000000,0.00517511,0.10606332,0.09025807,0.56418842
-1.86393197,0.86159759,0.00011491,0.03766315,0.00340425,0.00000000,0.00541591,0.11292087,0.09775466,0.60347461
-1.85792896,0.92884950,0.00012411,0.03941135,0.00379739,0.00000000,0.00569408,0.12052459,0.10603667,0.64681292
-1.85192596,1.00266365,0.00013379,0.04137188,0.00422572,0.00000000,0.00600958,0.12889110,0.11511571,0.69428155
-1.84592296,1.08303793,0.00014397,0.04353991,0.00468890,0.00000000,0.00636125,0.13802337,0.12498838,0.74588878
-1.83991996,1.16984334,0.00015470,0.04590555,0.00518579,0.00000000,0.00674678,0.14791007,0.13563504,0.80156947
-1.83391696,1.26281860,0.00016603,0.04845432,0.00571451,0.00000000,0.00716269,0.15852512,0.14701901,0.86118333
-1.82791396,1.36156799,0.00017798,0.05116764,0.00627228,0.00000000,0.00760444,0.16982768,0.15908618,0.92451477
-1.82191096,1.46556244,0.00019061,0.05402356,0.00685547,0.00000000,0.00806650,0.18176241,0.17176504,0.99127442
-1.81590795,1.57414419,0.00020394,0.05699744,0.00745959,0.00000000,0.00854243,0.19426004,0.18496726,1.06110225
-1.80990495,1.68653476,0.00021800,0.06006282,0.00807931,0.00000000,0.00902511,0.20723826,0.19858875,1.13357208
-1.80390195,1.80184639,0.00023281,0.06319211,0.00870853,0.00000000,0.00950689,0.22060288,0.21251124,1.20819732
