energy_ev,total_up,Os_p_up,Os_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.09354677,1.48238390,0.40170911,0.86586410,0.06976291,0.00909652,0.00812618,0.79732077
-5.08754377,1.48577456,0.41018896,0.86134293,0.07189734,0.00911974,0.00840685,0.79724185
-5.08154077,1.48706469,0.41864363,0.85472873,0.07409489,0.00913639,0.00870330,0.79585739
-5.07553777,1.48650548,0.42721083,0.84607062,0.07640619,0.00914768,0.00902766,0.79325065
-5.06953477,1.48444281,0.43604987,0.83547673,0.07888683,0.00915524,0.00939407,0.78955274
-5.06353177,1.48130703,0.44533496,0.82311197,0.08159504,0.00916101,0.00981855,0.78493944
-5.05752876,1.47759853,0.45524711,0.80919351,0.08458918,0.00916720,0.01031872,0.77962588
-5.05152576,1.47386940,0.46596506,0.79398411,0.08792492,0.00917613,0.01091352,0.77385942
-5.04552276,1.47070193,0.47765545,0.77778346,0.09165236,0.00919013,0.01162277,0.76791060
-5.03951976,1.46868451,0.49046268,0.76091801,0.09581321,0.00921138,0.01246669,0.76206285
-5.03351676,1.46838620,0.50449899,0.74372943,0.10043809,0.00924176,0.01346538,0.75660103
-5.02751376,1.47033078,0.51983524,0.72656251,0.10554404,0.00928277,0.01463818,0.75179953
-5.02151076,1.47497164,0.53649282,0.70975266,0.11113258,0.00933534,0.01600301,0.74791025
-5.01550775,1.48266850,0.55443719,0.69361389,0.11718815,0.00939977,0.01757563,0.74515112
-5.00950475,1.49366716,0.57357354,0.67842740,0.12367719,0.00947563,0.01936896,0.74369563
-5.00350175,1.50808318,0.59374477,0.66443166,0.13054800,0.00956173,0.02139232,0.74366391
-4.99749875,1.52589036,0.61473201,0.65181400,0.13773114,0.00965612,0.02365071,0.74511568
-4.99149575,1.54691457,0.63625793,0.64070434,0.14514071,0.00975609,0.02614420,0.74804553
-4.98549275,1.57083328,0.65799258,0.63117115,0.15267625,0.00985824,0.02886731,0.75238071
-4.97948974,1.59718098,0.67956176,0.62321980,0.16022528,0.00995860,0.03180857,0.75798151
-4.97348674,1.62536028,0.70055755,0.61679329,0.16766642,0.01005275,0.03495025,0.76464438
-4.96748374,1.65465822,0.72055059,0.61177546,0.17487294,0.01013596,0.03826815,0.77210748
-4.96148074,1.68426741,0.73910366,0.60799625,0.18171655,0.01020339,0.04173173,0.78005867
-4.95547774,1.71331087,0.75578594,0.60523902,0.18807146,0.01025026,0.04530439,0.78814542
-4.94947474,1.74086994,0.77018736,0.60324939,0.19381828,0.01027203,0.04894399,0.79598639
-4.94347174,1.76601392,0.78193249,0.60174543,0.19884785,0.01026459,0.05260361,0.80318421
-4.93746873,1.78783046,0.79069329,0.60042860,0.20306474,0.01022444,0.05623261,0.80933884
-4.93146573,1.80545561,0.79620026,0.59899517,0.20639026,0.01014879,0.05977780,0.81406121
-4.92546273,1.81810222,0.79825164,0.59714761,0.20876493,0.01003572,0.06318486,0.81698642
-4.91945973,1.82508592,0.79672003,0.59460547,0.21015028,0.00988421,0.06639988,0.81778612
-4.91345673,1.82584757,0.79155655,0.59111553,0.21052992,0.00969426,0.06937100,0.81617970
-4.90745373,1.81997152,0.78279217,0.58646065,0.20990987,0.00946682,0.07205004,0.81194363
-4.90145073,1.80719896,0.77053632,0.58046724,0.20831813,0.00920384,0.07439407,0.80491895
-4.89544772,1.78743608,0.75497291,0.57301087,0.20580354,0.00890815,0.07636690,0.79501642
-4.88944472,1.76075666,0.73635394,0.56402010,0.20243387,0.00858339,0.07794033,0.78221930
-4.88344172,1.72739916,0.71499100,0.55347815,0.19829348,0.00823393,0.07909513,0.76658359
-4.87743872,1.68775841,0.69124513,0.54142262,0.19348032,0.00786470,0.07982178,0.74823591
-4.87143572,1.64237226,0.66551538,0.52794319,0.18810263,0.00748104,0.08012073,0.72736893
-4.86543272,1.59190376,0.63822648,0.51317742,0.18227538,0.00708858,0.08000240,0.70423467
-4.85942971,1.53711944,0.60981626,0.49730483,0.17611656,0.00669306,0.07948668,0.67913599
-4.85342671,1.47886474,0.58072308,0.48053959,0.16974348,0.00630017,0.07860217,0.65241641
-4.84742371,1.41803713,0.55137383,0.46312208,0.16326927,0.00591542,0.07738498,0.62444895
-4.84142071,1.35555838,0.52217278,0.44530960,0.15679951,0.00554399,0.07587732,0.59562414
-4.83541771,1.29234660,0.49349177,0.42736678,0.15042942,0.00519062,0.07412583,0.56633784
-4.82941471,1.22928929,0.46566179,0.40955585,0.14424139,0.00485950,0.07217979,0.53697926
-4.82341171,1.16721839,0.43896645,0.39212745,0.13830310,0.00455420,0.07008927,0.50791970
-4.81740870,1.10688806,0.41363718,0.37531206,0.13266630,0.00427756,0.06790335,0.47950224
-4.81140570,1.04895618,0.38985050,0.35931257,0.12736615,0.00403172,0.06566841,0.45203306
-4.80540270,0.99396997,0.36772719,0.34429827,0.12242129,0.00381801,0.06342665,0.42577428
-4.79939970,0.94235634,0.34733332,0.33040037,0.11783449,0.00363703,0.06121491,0.40093894
-4.79339670,0.89441715,0.32868314,0.31770935,0.11359391,0.00348857,0.05906370,0.37768799
-4.78739370,0.85032937,0.31174346,0.30627407,0.10967486,0.00337176,0.05699670,0.35612934
-4.78139070,0.81015003,0.29643943,0.29610274,0.10604204,0.00328500,0.05503055,0.33631911
-4.77538769,0.77382556,0.28266136,0.28716569,0.10265201,0.00322614,0.05317495,0.31826469
-4.76938469,0.74120496,0.27027239,0.27939954,0.09945594,0.00319249,0.05143318,0.30192960
-4.76338169,0.71205618,0.25911655,0.27271292,0.09640245,0.00318095,0.04980285,0.28723973
-4.75737869,0.68608474,0.24902703,0.26699310,0.09344034,0.00318809,0.04827684,0.27409070
-4.75137569,0.66295394,0.23983425,0.26211337,0.09052121,0.00321031,0.04684445,0.26235593
-4.74537269,0.64230547,0.23137347,0.25794086,0.08760180,0.00324391,0.04549268,0.25189508
-4.73936968,0.62377981,0.22349180,0.25434428,0.08464596,0.00328524,0.04420740,0.24256242
-4.73336668,0.60703529,0.21605415,0.25120142,0.08162620,0.00333081,0.04297466,0.23421488
-4.72736368,0.59176530,0.20894822,0.24840585,0.07852480,0.00337741,0.04178173,0.22671928
-4.72136068,0.57771282,0.20208824,0.24587281,0.07533434,0.00342217,0.04061807,0.21995874
-4.71535768,0.56468188,0.19541755,0.24354376,0.07205786,0.00346271,0.03947610,0.21383773
-4.70935468,0.55254559,0.18890981,0.24138966,0.06870848,0.00349714,0.03835174,0.20828589
-4.70335168,0.54125060,0.18256920,0.23941274,0.06530862,0.00352416,0.03724466,0.20326044
-4.69734867,0.53081802,0.17642942,0.23764673,0.06188894,0.00354308,0.03615840,0.19874708
-4.69134567,0.52134085,0.17055181,0.23615563,0.05848697,0.00355379,0.03510016,0.19475968
-4.68534267,0.51297842,0.16502271,0.23503111,0.05514559,0.00355679,0.03408040,0.19133855
-4.67933967,0.50594812,0.15995015,0.23438875,0.05191138,0.00355312,0.03311237,0.18854781
-4.67333667,0.50051506,0.15546029,0.23436315,0.04883307,0.00354429,0.03221134,0.18647170
-4.66733367,0.49698014,0.15169343,0.23510247,0.04595994,0.00353228,0.03139388,0.18521042
-4.66133067,0.49566719,0.14880016,0.23676236,0.04334043,0.00351934,0.03067704,0.18487536
-4.65532766,0.49690986,0.14693737,0.23949979,0.04102093,0.00350800,0.03007748,0.18558427
-4.64932466,0.50103862,0.14626458,0.24346694,0.03904470,0.00350089,0.02961073,0.18745640
-4.64332166,0.50836858,0.14694040,0.24880544,0.03745112,0.00350069,0.02929044,0.19060784
-4.63731866,0.51918835,0.14911926,0.25564109,0.03627507,0.00351002,0.02912783,0.19514723
-4.63131566,0.53375035,0.15294831,0.26407944,0.03554651,0.00353131,0.02913113,0.20117194
-4.62531266,0.55226264,0.15856457,0.27420200,0.03529028,0.00356679,0.02930531,0.20876474
-4.61930965,0.57488242,0.16609208,0.28606352,0.03552594,0.00361836,0.02965186,0.21799112
-4.61330665,0.60171099,0.17563914,0.29968998,0.03626775,0.00368756,0.03016875,0.22889703
-4.60730365,0.63279023,0.18729543,0.31507748,0.03752464,0.00377553,0.03085051,0.24150719
-4.60130065,0.66810017,0.20112897,0.33219184,0.03930019,0.00388297,0.03168844,0.25582373
-4.59529765,0.70755754,0.21718290,0.35096871,0.04159258,0.00401013,0.03267094,0.27182527
-4.58929465,0.75101503,0.23547200,0.37131425,0.04439445,0.00415682,0.03378386,0.28946609
-4.58329165,0.79826094,0.25597915,0.39310599,0.04769268,0.00432238,0.03501093,0.30867561
-4.57728864,0.84901923,0.27865153,0.41619395,0.05146817,0.00450572,0.03633422,0.32935790
-4.57128564,0.90294975,0.30339707,0.44040185,0.05569549,0.00470533,0.03773460,0.35139139
-4.56528264,0.95964877,0.33008109,0.46552837,0.06034257,0.00491927,0.03919215,0.37462867
-4.55927964,1.01864994,0.35852347,0.49134849,0.06537042,0.00514526,0.04068659,0.39889657
-4.55327664,1.07942596,0.38849674,0.51761498,0.07073294,0.00538065,0.04219760,0.42399657
-4.54727364,1.14139126,0.41972521,0.54406006,0.07637688,0.00562248,0.04370517,0.44970572
-4.54127064,1.20390606,0.45188563,0.57039759,0.08224203,0.00586750,0.04518983,0.47577817
-4.53526763,1.26628236,0.48460947,0.59632567,0.08826163,0.00611222,0.04663292,0.50194754
-4.52926463,1.32779198,0.51748719,0.62153005,0.09436317,0.00635297,0.04801674,0.52793024
-4.52326163,1.38767717,0.55007454,0.64568834,0.10046944,0.00658595,0.04932479,0.55342976
-4.51725863,1.44516378,0.58190086,0.66847522,0.10649998,0.00680729,0.05054188,0.57814213
-4.51125563,1.49947699,0.61247937,0.68956858,0.11237286,0.00701313,0.05165430,0.60176230
-4.50525263,1.54985937,0.64131920,0.70865658,0.11800668,0.00719970,0.05265002,0.62399150
-4.49924962,1.59559077,0.66793874,0.72544555,0.12332292,0.00736343,0.05351884,0.64454521
-4.49324662,1.63600939,0.69187980,0.73966833,0.12824828,0.00750101,0.05425257,0.66316160
-4.48724362,1.67053320,0.71272223,0.75109293,0.13271720,0.00760954,0.05484517,0.67960987
-4.48124062,1.69868059,0.73009794,0.75953091,0.13667422,0.00768659,0.05529291,0.69369826
-4.47523762,1.72008925,0.74370413,0.76484525,0.14007616,0.00773028,0.05559448,0.70528122
-4.46923462,1.73453227,0.75331462,0.76695711,0.14289405,0.00773942,0.05575106,0.71426519
-4.46323162,1.74193020,0.75878895,0.76585108,0.14511464,0.00771351,0.05576632,0.72061277
-4.45722861,1.74235850,0.76007864,0.76157862,0.14674133,0.00765283,0.05564631,0.72434488
-4.45122561,1.73604950,0.75723017,0.75425930,0.14779473,0.00755848,0.05539937,0.72554064
-4.44522261,1.72338869,0.75038453,0.74407965,0.14831249,0.00743232,0.05503580,0.72433498
-4.43921961,1.70490521,0.73977330,0.73128964,0.14834865,0.00727702,0.05456763,0.72091388
-4.43321661,1.68125688,0.72571128,0.71619682,0.14797242,0.00709598,0.05400815,0.71550761
-4.42721361,1.65321039,0.70858616,0.69915826,0.14726650,0.00689327,0.05337150,0.70838205
-4.42121061,1.62161756,0.68884557,0.68057077,0.14632503,0.00667356,0.05267221,0.69982879
-4.41520760,1.58738887,0.66698220,0.66085973,0.14525122,0.00644196,0.05192466,0.69015429
-4.40920460,1.55146548,0.64351773,0.64046706,0.14415485,0.00620401,0.05114271,0.67966882
-4.40320160,1.51479117,0.61898625,0.61983893,0.14314978,0.00596544,0.05033921,0.66867575
-4.39719860,1.47828551,0.59391798,0.59941367,0.14235138,0.00573214,0.04952574,0.65746167
-4.39119560,1.44281946,0.56882403,0.57961051,0.14187429,0.00550998,0.04871237,0.64628802
-4.38519260,1.40919446,0.54418285,0.56081947,0.14183027,0.00530474,0.04790751,0.63538438
-4.37918959,1.37812576,0.52042882,0.54339284,0.14232639,0.00512193,0.04711794,0.62494396
-4.37318659,1.35023029,0.49794338,0.52763848,0.14346349,0.00496677,0.04634890,0.61512122
-4.36718359,1.32601945,0.47704899,0.51381499,0.14533485,0.00484405,0.04560429,0.60603170
-4.36118059,1.30589636,0.45800582,0.50212880,0.14802514,0.00475803,0.04488694,0.59775384
-4.35517759,1.29015718,0.44101110,0.49273300,0.15160947,0.00471244,0.04419898,0.59033256
-4.34917459,1.27899584,0.42620093,0.48572780,0.15615258,0.00471034,0.04354210,0.58378410
-4.34317159,1.27251116,0.41365411,0.48116219,0.16170791,0.00475410,0.04291797,0.57810175
-4.33716858,1.27071550,0.40339750,0.47903660,0.16831677,0.00484533,0.04232845,0.57326187
-4.33116558,1.27354396,0.39541250,0.47930622,0.17600719,0.00498484,0.04177582,0.56922969
-4.32516258,1.28086320,0.38964208,0.48188459,0.18479282,0.00517260,0.04126290,0.56596457
-4.31915958,1.29247926,0.38599782,0.48664734,0.19467149,0.00540767,0.04079303,0.56342406
-4.31315658,1.30814374,0.38436675,0.49343576,0.20562384,0.00568819,0.04036996,0.56156677
-4.30715358,1.32755827,0.38461732,0.50206028,0.21761185,0.00601134,0.03999761,0.56035363
