energy_ev,total_up,Au_p_up,Au_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-2.99849925,2.00255433,0.49941059,0.39074731,1.04313928,0.97564693,0.00736515,0.15555937,0.47853875,0.00000000
-2.99249625,2.02351102,0.50737550,0.39503950,1.04702461,0.97713265,0.00721296,0.16161988,0.48562904,0.00000000
-2.98649325,2.05122703,0.51718678,0.40049659,1.05440755,0.98236163,0.00714867,0.16797495,0.49389006,0.00000000
-2.98049025,2.08541895,0.52878366,0.40702864,1.06524178,0.99126441,0.00718039,0.17457286,0.50320843,0.00000000
-2.97448724,2.12556814,0.54204524,0.41450872,1.07934259,1.00363692,0.00731479,0.18135179,0.51342249,0.00000000
-2.96848424,2.17094235,0.55679437,0.42277808,1.09639669,1.01915118,0.00755693,0.18824162,0.52432813,0.00000000
-2.96248124,2.22062385,0.57280316,0.43165233,1.11597622,1.03737011,0.00791001,0.19516587,0.53568596,0.00000000
-2.95647824,2.27354265,0.58979988,0.44092813,1.13755635,1.05776525,0.00837527,0.20204393,0.54722941,0.00000000
-2.95047524,2.32851326,0.60747676,0.45039018,1.16053543,1.07973687,0.00895177,0.20879328,0.55867351,0.00000000
-2.94447224,2.38427339,0.62549865,0.45981814,1.18425681,1.10263536,0.00963627,0.21533185,0.56972398,0.00000000
-2.93846923,2.43952303,0.64351195,0.46899333,1.20803131,1.12578312,0.01042317,0.22158014,0.58008616,0.00000000
-2.93246623,2.49296264,0.66115379,0.47770483,1.23115955,1.14849612,0.01130442,0.22746328,0.58947373,0.00000000
-2.92646323,2.54332907,0.67806102,0.48575496,1.25295315,1.17010428,0.01226952,0.23291282,0.59761664,0.00000000
-2.92046023,2.58942842,0.69387888,0.49296397,1.27275431,1.18997025,0.01330559,0.23786821,0.60426834,0.00000000
-2.91445723,2.63016480,0.70826921,0.49917383,1.28995308,1.20750586,0.01439749,0.24227801,0.60921194,0.00000000
-2.90845423,2.66456472,0.72091794,0.50425112,1.30400206,1.22218606,0.01552801,0.24610074,0.61226528,0.00000000
-2.90245123,2.69179660,0.73154181,0.50808905,1.31442826,1.23356004,0.01667818,0.24930537,0.61328487,0.00000000
-2.89644822,2.71118533,0.73989422,0.51060856,1.32084198,1.24125943,0.01782759,0.25187150,0.61216862,0.00000000
-2.89044522,2.72222194,0.74577009,0.51175872,1.32294286,1.24500369,0.01895483,0.25378921,0.60885738,0.00000000
-2.88444222,2.72456856,0.74900965,0.51151628,1.32052316,1.24460271,0.02003802,0.25505863,0.60333547,0.00000000
-2.87843922,2.71805883,0.74950119,0.50988471,1.31346855,1.23995689,0.02105531,0.25568921,0.59563005,0.00000000
-2.87243622,2.70269433,0.74718259,0.50689257,1.30175660,1.23105489,0.02198550,0.25569882,0.58580956,0.00000000
-2.86643322,2.67863716,0.74204175,0.50259144,1.28545331,1.21796937,0.02280862,0.25511260,0.57398132,0.00000000
-2.86043022,2.64619929,0.73411580,0.49705346,1.26470792,1.20085110,0.02350650,0.25396173,0.56028826,0.00000000
-2.85442721,2.60582908,0.72348919,0.49036850,1.23974639,1.17992151,0.02406336,0.25228208,0.54490500,0.00000000
-2.84842421,2.55809539,0.71029070,0.48264114,1.21086358,1.15546429,0.02446625,0.25011284,0.52803333,0.00000000
-2.84242121,2.50366980,0.69468943,0.47398745,1.17841460,1.12781606,0.02470550,0.24749513,0.50989720,0.00000000
-2.83641821,2.44330739,0.67688985,0.46453165,1.14280537,1.09735652,0.02477499,0.24447071,0.49073735,0.00000000
-2.83041521,2.37782676,0.65712626,0.45440278,1.10448266,1.06449830,0.02467236,0.24108083,0.47080562,0.00000000
-2.82441221,2.30808952,0.63565655,0.44373151,1.06392376,1.02967676,0.02439907,0.23736516,0.45035920,0.00000000
-2.81840920,2.23498006,0.61275576,0.43264698,1.02162594,0.99333991,0.02396031,0.23336103,0.42965487,0.00000000
-2.81240620,2.15938607,0.58870946,0.42127405,0.97809597,0.95593875,0.02336485,0.22910289,0.40894338,0.00000000
-2.80640320,2.08218027,0.56380731,0.40973075,0.93383983,0.91791817,0.02262470,0.22462198,0.38846416,0.00000000
-2.80040020,2.00420394,0.53833693,0.39812629,0.88935276,0.87970865,0.02175469,0.21994637,0.36844045,0.00000000
-2.79439720,1.92625261,0.51257835,0.38655948,0.84511012,0.84171889,0.02077204,0.21510122,0.34907505,0.00000000
-2.78839420,1.84906440,0.48679922,0.37511771,0.80155897,0.80432959,0.01969574,0.21010930,0.33054675,0.00000000
-2.78239120,1.77331123,0.46125081,0.36387652,0.75911083,0.76788841,0.01854602,0.20499174,0.31300767,0.00000000
-2.77638819,1.69959295,0.43616498,0.35289974,0.71813579,0.73270640,0.01734378,0.19976891,0.29658139,0.00000000
-2.77038519,1.62843472,0.41175215,0.34224017,0.67895801,0.69905570,0.01611000,0.19446138,0.28136209,0.00000000
-2.76438219,1.56028723,0.38820017,0.33194080,0.64185292,0.66716881,0.01486529,0.18909096,0.26741470,0.00000000
-2.75837919,1.49552983,0.36567411,0.32203644,0.60704613,0.63723919,0.01362939,0.18368158,0.25477588,0.00000000
-2.75237619,1.43447613,0.34431679,0.31255565,0.57471407,0.60942326,0.01242090,0.17826011,0.24345599,0.00000000
-2.74637319,1.37738166,0.32425003,0.30352301,0.54498628,0.58384361,0.01125693,0.17285691,0.23344176,0.00000000
-2.74037019,1.32445327,0.30557629,0.29496140,0.51794936,0.56059340,0.01015304,0.16750614,0.22469966,0.00000000
-2.73436718,1.27585961,0.28838078,0.28689436,0.49365230,0.53974156,0.00912314,0.16224577,0.21717980,0.00000000
-2.72836418,1.23174240,0.27273362,0.27934829,0.47211299,0.52133882,0.00817957,0.15711727,0.21082012,0.00000000
-2.72236118,1.19222780,0.25869217,0.27235452,0.45332565,0.50542423,0.00733321,0.15216501,0.20555080,0.00000000
-2.71635818,1.15743759,0.24630324,0.26595101,0.43726893,0.49203194,0.00659373,0.14743539,0.20129866,0.00000000
-2.71035518,1.12749977,0.23560515,0.26018381,0.42391418,0.48119808,0.00596983,0.14297574,0.19799144,0.00000000
-2.70435218,1.10255810,0.22662955,0.25510797,0.41323379,0.47296741,0.00546959,0.13883308,0.19556167,0.00000000
-2.69834917,1.08278051,0.21940304,0.25078822,0.40520906,0.46739959,0.00510079,0.13505285,0.19395018,0.00000000
-2.69234617,1.06836598,0.21394845,0.24729907,0.39983733,0.46457484,0.00487124,0.13167764,0.19310901,0.00000000
-2.68634317,1.05954965,0.21028581,0.24472449,0.39713813,0.46459872,0.00478912,0.12874602,0.19300366,0.00000000
-2.68034017,1.05660617,0.20843303,0.24315724,0.39715796,0.46760578,0.00486322,0.12629159,0.19361465,0.00000000
-2.67433717,1.05985088,0.20840630,0.24269767,0.39997351,0.47376202,0.00510319,0.12434221,0.19493824,0.00000000
-2.66833417,1.06963871,0.21022008,0.24345216,0.40569310,0.48326568,0.00551962,0.12291957,0.19698644,0.00000000
-2.66233117,1.08636064,0.21388688,0.24553115,0.41445609,0.49634647,0.00612416,0.12203902,0.19978619,0.00000000
-2.65632816,1.11043742,0.21941657,0.24904676,0.42643027,0.51326270,0.00692942,0.12170965,0.20337776,0.00000000
-2.65032516,1.14231053,0.22681535,0.25411000,0.44180706,0.53429653,0.00794880,0.12193467,0.20781246,0.00000000
-2.64432216,1.18243007,0.23608439,0.26082766,0.46079450,0.55974685,0.00919627,0.12271192,0.21314965,0.00000000
-2.63831916,1.23123959,0.24721800,0.26929882,0.48360826,0.58992007,0.01068592,0.12403459,0.21945315,0.00000000
-2.63231616,1.28915807,0.26020141,0.27961107,0.51046059,0.62511860,0.01243153,0.12589186,0.22678718,0.00000000
-2.62631316,1.35655895,0.27500827,0.29183651,0.54154772,0.66562734,0.01444595,0.12826967,0.23521194,0.00000000
-2.62031016,1.43374691,0.29159781,0.30602757,0.57703586,0.71169831,0.01674046,0.13115128,0.24477893,0.00000000
-2.61430715,1.52093281,0.30991187,0.32221286,0.61704632,0.76353387,0.01932405,0.13451772,0.25552619,0.00000000
-2.60830415,1.61820755,0.32987187,0.34039307,0.66164038,0.82126901,0.02220268,0.13834807,0.26747369,0.00000000
-2.60230115,1.72551607,0.35137595,0.36053722,0.71080435,0.88495341,0.02537850,0.14261950,0.28061897,0.00000000
-2.59629815,1.84263241,0.37429645,0.38257933,0.76443567,0.95453391,0.02884914,0.14730715,0.29493329,0.00000000
-2.59029515,1.96913723,0.39847794,0.40641574,0.82233074,1.02983840,0.03260706,0.15238375,0.31035844,0.00000000
-2.58429215,2.10439927,0.42373600,0.43190337,0.88417513,1.11056186,0.03663894,0.15781919,0.32680446,0.00000000
-2.57828914,2.24756179,0.44985702,0.45885890,0.94953701,1.19625552,0.04092528,0.16357993,0.34414840,0.00000000
-2.57228614,2.39753567,0.47659899,0.48705919,1.01786425,1.28632006,0.04544009,0.16962843,0.36223415,0.00000000
-2.56628314,2.55299971,0.50369357,0.51624292,1.08848583,1.38000345,0.05015083,0.17592260,0.38087369,0.00000000
-2.56028014,2.71240944,0.53084942,0.54611358,1.16061780,1.47640413,0.05501848,0.18241536,0.39984949,0.00000000
-2.55427714,2.87401441,0.55775665,0.57634377,1.23337400,1.57447991,0.05999791,0.18905435,0.41891833,0.00000000
-2.54827414,3.03588433,0.58409246,0.60658063,1.30578139,1.67306267,0.06503840,0.19578187,0.43781619,0.00000000
-2.54227114,3.19594340,0.60952758,0.63645249,1.37679973,1.77087880,0.07008447,0.20253499,0.45626434,0.00000000
-2.53626813,3.35201220,0.63373346,0.66557626,1.44534506,1.86657493,0.07507680,0.20924595,0.47397618,0.00000000
-2.53026513,3.50185568,0.65638974,0.69356546,1.51031615,1.95874824,0.07995340,0.21584275,0.49066481,0.00000000
-2.52426213,3.64323579,0.67719176,0.72003868,1.57062309,2.04598034,0.08465096,0.22225000,0.50605083,0.00000000
-2.51825913,3.77396671,0.69585780,0.74462790,1.62521681,2.12687371,0.08910615,0.22838988,0.51987028,0.00000000
-2.51225613,3.89197074,0.71213559,0.76698666,1.67311846,2.20008908,0.09325718,0.23418335,0.53188217,0.00000000
-2.50625313,3.99533256,0.72580796,0.78679760,1.71344730,2.26438260,0.09704519,0.23955132,0.54187549,0.00000000
-2.50025013,4.08234982,0.73669730,0.80377913,1.74544616,2.31864106,0.10041569,0.24441606,0.54967535,0.00000000
-2.49424712,4.15157810,0.74466871,0.81769117,1.76850319,2.36191395,0.10331985,0.24870250,0.55514795,0.00000000
-2.48824412,4.20186854,0.74963175,0.82833961,1.78216910,2.39344098,0.10571572,0.25233956,0.55820428,0.00000000
-2.48224112,4.23239682,0.75154082,0.83557958,1.78616932,2.41267392,0.10756915,0.25526155,0.55880243,0.00000000
-2.47623812,4.24268252,0.75039416,0.83931729,1.78041039,2.41929207,0.10885459,0.25740938,0.55694837,0.00000000
-2.47023512,4.23259837,0.74623184,0.83951080,1.76498067,2.41321068,0.10955562,0.25873177,0.55269529,0.00000000
-2.46423212,4.20236933,0.73913260,0.83616940,1.74014534,2.39458204,0.10966522,0.25918644,0.54614154,0.00000000
-2.45822911,4.15256186,0.72921019,0.82935201,1.70633606,2.36378959,0.10918578,0.25874108,0.53742729,0.00000000
-2.45222611,4.08406412,0.71660905,0.81916471,1.66413594,2.32143500,0.10812891,0.25737432,0.52673013,0.00000000
-2.44622311,3.99805810,0.70149991,0.80575730,1.61426048,2.26831933,0.10651495,0.25507650,0.51425969,0.00000000
-2.44022011,3.89598509,0.68407530,0.78931944,1.55753560,2.20541875,0.10437230,0.25185030,0.50025164,0.00000000
-2.43421711,3.77950570,0.66454528,0.77007609,1.49487350,2.13385619,0.10173664,0.24771116,0.48496118,0.00000000
-2.42821411,3.65045630,0.64313339,0.74828277,1.42724760,2.05486985,0.09864990,0.24268753,0.46865630,0.00000000
-2.42221111,3.51080300,0.62007305,0.72422036,1.35566742,1.96977994,0.09515921,0.23682076,0.45161099,0.00000000
-2.41620810,3.36259508,0.59560431,0.69818985,1.28115443,1.87995488,0.09131573,0.23016480,0.43409862,0.00000000
-2.41020510,3.20791885,0.56997092,0.67050694,1.20471953,1.78677798,0.08717353,0.22278549,0.41638553,0.00000000
-2.40420210,3.04885351,0.54341784,0.64149650,1.12734296,1.69161587,0.08278834,0.21475961,0.39872517,0.00000000
-2.39819910,2.88742987,0.51618884,0.61148715,1.04995710,1.59578948,0.07821648,0.20617358,0.38135276,0.00000000
-2.39219610,2.72559290,0.48852433,0.58080580,0.97343241,1.50054838,0.07351376,0.19712176,0.36448058,0.00000000
-2.38619310,2.56516894,0.46065931,0.54977231,0.89856679,1.40704909,0.06873448,0.18770466,0.34829402,0.00000000
-2.38019010,2.40783799,0.43282127,0.51869445,0.82607822,1.31633780,0.06393056,0.17802676,0.33294852,0.00000000
-2.37418709,2.25511152,0.40522812,0.48786305,0.75660065,1.22933768,0.05915077,0.16819432,0.31856720,0.00000000
-2.36818409,2.10831617,0.37808617,0.45754760,0.69068284,1.14684083,0.05444004,0.15831302,0.30523960,0.00000000
-2.36218109,1.96858321,0.35158807,0.42799241,0.62878971,1.06950481,0.04983899,0.14848577,0.29302121,0.00000000
-2.35617809,1.83684391,0.32591089,0.39941340,0.57130592,0.99785349,0.04538350,0.13881050,0.28193400,0.00000000
-2.35017509,1.71383041,0.30121440,0.37199559,0.51854106,0.93228173,0.04110448,0.12937826,0.27196793,0.00000000
-2.34417209,1.60008190,0.27763959,0.34589157,0.47073608,0.87306346,0.03702770,0.12027161,0.26308334,0.00000000
-2.33816908,1.49595553,0.25530752,0.32122076,0.42807033,0.82036253,0.03317378,0.11156336,0.25521416,0.00000000
-2.33216608,1.40164140,0.23431870,0.29806973,0.39066889,0.77424563,0.02955833,0.10331566,0.24827197,0.00000000
-2.32616308,1.31718084,0.21475289,0.27649339,0.35860964,0.73469661,0.02619206,0.09557965,0.24215062,0.00000000
-2.32016008,1.24248720,0.19666948,0.25651713,0.33192974,0.70163135,0.02308114,0.08839544,0.23673144,0.00000000
-2.31415708,1.17736808,0.18010836,0.23813975,0.31063115,0.67491259,0.02022750,0.08179251,0.23188862,0.00000000
-2.30815408,1.12154815,0.16509135,0.22133707,0.29468505,0.65436386,0.01762927,0.07579055,0.22749486,0.00000000
-2.30215108,1.07469142,0.15162404,0.20606601,0.28403486,0.63978208,0.01528124,0.07040048,0.22342685,0.00000000
-2.29614807,1.03642219,0.13969796,0.19226901,0.27859792,0.63094812,0.01317534,0.06562585,0.21957036,0.00000000
-2.29014507,1.00634372,0.12929304,0.17987860,0.27826580,0.62763506,0.01130118,0.06146425,0.21582498,0.00000000
-2.28414207,0.98405411,0.12038014,0.16882181,0.28290331,0.62961387,0.00964651,0.05790891,0.21210795,0.00000000
-2.27813907,0.96915872,0.11292365,0.15902436,0.29234662,0.63665644,0.00819777,0.05495018,0.20835733,0.00000000
-2.27213607,0.96127906,0.10688388,0.15041442,0.30640054,0.64853607,0.00694053,0.05257702,0.20453399,0.00000000
-2.26613307,0.96005801,0.10221934,0.14292575,0.32483552,0.66502564,0.00586000,0.05077833,0.20062273,0.00000000
-2.26013007,0.96516168,0.09888867,0.13650018,0.34738480,0.68589407,0.00494137,0.04954404,0.19663224,0.00000000
-2.25412706,0.97627826,0.09685226,0.13108942,0.37374209,0.71090142,0.00417026,0.04886604,0.19259408,0.00000000
-2.24812406,0.99311466,0.09607343,0.12665607,0.40356027,0.73979343,0.00353298,0.04873891,0.18856078,0.00000000
-2.24212106,1.01539150,0.09651938,0.12317398,0.43645168,0.77229621,0.00301686,0.04916038,0.18460307,0.00000000
-2.23611806,1.04283747,0.09816167,0.12062793,0.47199021,0.80811175,0.00261049,0.05013158,0.18080654,0.00000000
-2.23011506,1.07518385,0.10097642,0.11901277,0.50971557,0.84691497,0.00230386,0.05165718,0.17726790,0.00000000
-2.22411206,1.11216000,0.10494431,0.11833212,0.54913998,0.88835284,0.00208859,0.05374524,0.17409094,0.00000000
-2.21810905,1.15349047,0.11005033,0.11859681,0.58975717,0.93204601,0.00195799,0.05640711,0.17138253,0.00000000
-2.21210605,1.19889429,0.11628338,0.11982296,0.63105361,0.97759305,0.00190718,0.05965707,0.16924874,0.00000000
-2.20610305,1.24808651,0.12363582,0.12203018,0.67252167,1.02457748,0.00193312,0.06351196,0.16779126,0.00000000
-2.20010005,1.30078228,0.13210292,0.12523963,0.71367427,1.07257717,0.00203464,0.06799080,0.16710428,0.00000000
-2.19409705,1.35670293,0.14168229,0.12947228,0.75406023,1.12117577,0.00221244,0.07311424,0.16727187,0.00000000
-2.18809405,1.41558367,0.15237331,0.13474725,0.79327983,1.16997542,0.00246909,0.07890409,0.16836592,0.00000000
-2.18209105,1.47718228,0.16417642,0.14108038,0.83099944,1.21860997,0.00280892,0.08538265,0.17044460,0.00000000
-2.17608804,1.54128778,0.17709250,0.14848310,0.86696461,1.26675776,0.00323800,0.09257214,0.17355137,0.00000000
-2.17008504,1.60772819,0.19112201,0.15696136,0.90101065,1.31415304,0.00376398,0.10049384,0.17771449,0.00000000
-2.16408204,1.67637659,0.20626415,0.16651487,0.93306989,1.36059506,0.00439598,0.10916732,0.18294674,0.00000000
-2.15807904,1.74715441,0.22251575,0.17713650,0.96317509,1.40595406,0.00514438,0.11860941,0.18924563,0.00000000
-2.15207604,1.82003140,0.23987010,0.18881180,0.99145845,1.45017347,0.00602061,0.12883313,0.19659360,0.00000000
-2.14607304,1.89502178,0.25831552,0.20151859,1.01814605,1.49326801,0.00703686,0.13984645,0.20495841,0.00000000
-2.14007004,1.97217637,0.27783383,0.21522668,1.04354769,1.53531748,0.00820579,0.15165099,0.21429356,0.00000000
-2.13406703,2.05157084,0.29839860,0.22989759,1.06804244,1.57645651,0.00954017,0.16424064,0.22453866,0.00000000
-2.12806403,2.13329043,0.31997344,0.24548434,1.09206043,1.61686060,0.01105243,0.17760008,0.23561983,0.00000000
-2.12206103,2.21741206,0.34251013,0.26193117,1.11606170,1.65672938,0.01275424,0.19170342,0.24745000,0.00000000
-2.11605803,2.30398451,0.36594693,0.27917341,1.14051297,1.69626793,0.01465604,0.20651284,0.25992936,0.00000000
-2.11005503,2.39300821,0.39020697,0.29713726,1.16586364,1.73566726,0.01676648,0.22197744,0.27294582,0.00000000
-2.10405203,2.48441554,0.41519698,0.31573969,1.19252204,1.77508540,0.01909197,0.23803227,0.28637570,0.00000000
-2.09804902,2.57805330,0.44080635,0.33488845,1.22083320,1.81463005,0.02163609,0.25459774,0.30008464,0.00000000
-2.09204602,2.67366831,0.46690669,0.35448210,1.25105937,1.85434408,0.02439916,0.27157933,0.31392885,0.00000000
-2.08604302,2.77089741,0.49335190,0.37441032,1.28336419,1.89419486,0.02737775,0.28886780,0.32775683,0.00000000
-2.08004002,2.86926260,0.51997892,0.39455429,1.31780132,1.93406803,0.03056430,0.30633989,0.34141142,0.00000000
-2.07403702,2.96817184,0.54660909,0.41478730,1.35430827,1.97376627,0.03394683,0.32385953,0.35473242,0.00000000
-2.06803402,3.06692579,0.57305018,0.43497566,1.39270543,2.01301306,0.03750873,0.34127953,0.36755951,0.00000000
-2.06203102,3.16473015,0.59909909,0.45497971,1.43270061,2.05146127,0.04122867,0.35844387,0.37973569,0.00000000
-2.05602801,3.26071329,0.62454508,0.47465516,1.47389857,2.08870592,0.04508067,0.37519038,0.39111082,0.00000000
-2.05002501,3.35394803,0.64917348,0.49385457,1.51581499,2.12430046,0.04903430,0.39135384,0.40154539,0.00000000
-2.04402201,3.44347670,0.67276982,0.51242907,1.55789428,2.15777535,0.05305502,0.40676938,0.41091424,0.00000000
-2.03801901,3.52833797,0.69512409,0.53023020,1.59952998,2.18865777,0.05710466,0.42127604,0.41910999,0.00000000
-2.03201601,3.60759423,0.71603513,0.54711178,1.64008688,2.21649137,0.06114206,0.43472043,0.42604621,0.00000000
-2.02601301,3.68035792,0.73531486,0.56293197,1.67892370,2.24085476,0.06512382,0.44696023,0.43165987,0.00000000
-2.02001001,3.74581571,0.75279227,0.57755516,1.71541514,2.26137767,0.06900513,0.45786756,0.43591315,0.00000000
-2.01400700,3.80324920,0.76831692,0.59085391,1.74897249,2.27775405,0.07274074,0.46733187,0.43879437,0.00000000
-2.00800400,3.85205149,0.78176189,0.60271069,1.77906185,2.28975137,0.07628586,0.47526251,0.44031800,0.00000000
-2.00200100,3.89173896,0.79302610,0.61301953,1.80521935,2.29721603,0.07959722,0.48159053,0.44052363,0.00000000
-1.99599800,3.92195805,0.80203576,0.62168738,1.82706303,2.30007466,0.08263395,0.48627001,0.43947413,0.00000000
-1.98999500,3.94248726,0.80874518,0.62863539,1.84430117,2.29833190,0.08535855,0.48927858,0.43725280,0.00000000
-1.98399200,3.95323482,0.81313662,0.63379980,1.85673718,2.29206502,0.08773768,0.49061727,0.43395990,0.00000000
-1.97798899,3.95423278,0.81521960,0.63713275,1.86427125,2.28141635,0.08974287,0.49030974,0.42970849,0.00000000
-1.97198599,3.94562836,0.81502943,0.63860282,1.86689934,2.26658427,0.09135111,0.48840089,0.42462006,0.00000000
-1.96598299,3.92767383,0.81262529,0.63819541,1.86470993,2.24781387,0.09254526,0.48495492,0.41881990,0.00000000
-1.95997999,3.90071581,0.80808788,0.63591298,1.85787921,2.22538811,0.09331433,0.48005305,0.41243267,0.00000000
-1.95397699,3.86518513,0.80151694,0.63177521,1.84666535,2.19962038,0.09365357,0.47379101,0.40557831,0.00000000
-1.94797399,3.82158805,0.79302863,0.62581904,1.83140229,2.17084892,0.09356444,0.46627636,0.39836841,0.00000000
-1.94197099,3.77049955,0.78275308,0.61809873,1.81249367,2.13943378,0.09305440,0.45762585,0.39090345,0.00000000
-1.93596798,3.71255894,0.77083209,0.60868579,1.79040705,2.10575605,0.09213662,0.44796299,0.38327080,0.00000000
-1.92996498,3.64846797,0.75741730,0.59766900,1.76566862,2.07021960,0.09082950,0.43741579,0.37554369,0.00000000
-1.92396198,3.57899101,0.74266863,0.58515422,1.73885839,2.03325457,0.08915620,0.42611488,0.36778110,0.00000000
-1.91795898,3.50495693,0.72675321,0.57126428,1.71060562,1.99532219,0.08714402,0.41419205,0.36002864,0.00000000
-1.91195598,3.42726168,0.70984470,0.55613857,1.68158418,1.95691997,0.08482377,0.40177911,0.35232012,0.00000000
-1.90595298,3.34687075,0.69212294,0.53993255,1.65250742,1.91858644,0.08222917,0.38900723,0.34467994,0.00000000
-1.89994997,3.26482030,0.67377382,0.52281692,1.62412203,1.88090435,0.07939617,0.37600647,0.33712583,0.00000000
-1.89394697,3.18221601,0.65498928,0.50497644,1.59720048,1.84450158,0.07636231,0.36290572,0.32967202,0.00000000
-1.88794397,3.10022854,0.63596719,0.48660841,1.57253151,1.81004891,0.07316615,0.34983263,0.32233240,0.00000000
-1.88194097,3.02008491,0.61691106,0.46792067,1.55090857,1.77825410,0.06984670,0.33691376,0.31512359,0.00000000
-1.87593797,2.94305511,0.59802937,0.44912905,1.53311575,1.74985193,0.06644286,0.32427450,0.30806766,0.00000000
-1.86993497,2.87043387,0.57953438,0.43045442,1.51991160,1.72559025,0.06299297,0.31203893,0.30119443,0.00000000
-1.86393197,2.80351750,0.56164039,0.41211921,1.51201077,1.70621218,0.05953438,0.30032942,0.29454313,0.00000000
-1.85792896,2.74357647,0.54456129,0.39434355,1.51006411,1.69243508,0.05610303,0.28926588,0.28816331,0.00000000
-1.85192596,2.69182431,0.52850747,0.37734101,1.51463779,1.68492711,0.05273310,0.27896472,0.28211514,0.00000000
-1.84592296,2.64938420,0.51368213,0.36131419,1.52619229,1.68428228,0.04945669,0.26953736,0.27646887,0.00000000
-1.83991996,2.61725433,0.50027712,0.34645018,1.54506220,1.69099529,0.04630352,0.26108856,0.27130376,0.00000000
-1.83391696,2.59627379,0.48846828,0.33291612,1.57143777,1.70543734,0.04330064,0.25371434,0.26670630,0.00000000
-1.82791396,2.58709046,0.47841074,0.32085494,1.60534932,1.72783419,0.04047225,0.24749979,0.26276807,0.00000000
-1.82191096,2.59013254,0.47023420,0.31038155,1.64665542,1.75824765,0.03783942,0.24251679,0.25958319,0.00000000
-1.81590795,2.60558518,0.46403843,0.30157965,1.69503569,1.79656158,0.03541994,0.23882173,0.25724562,0.00000000
-1.80990495,2.63337357,0.45988939,0.29449918,1.74998899,1.84247321,0.03322813,0.23645338,0.25584635,0.00000000
-1.80390195,2.67315347,0.45781595,0.28915465,1.81083737,1.89549056,0.03127478,0.23543105,0.25547070,0.00000000
-1.79789895,2.72430994,0.45780765,0.28552450,1.87673612,1.95493610,0.02956698,0.23575315,0.25619572,0.00000000
-1.79189595,2.78596458,0.45981347,0.28355138,1.94668979,2.01995689,0.02810816,0.23739613,0.25808780,0.00000000
-1.78589295,2.85699143,0.46374187,0.28314355,2.01957398,2.08954092,0.02689803,0.24031406,0.26120070,0.00000000
-1.77988994,2.93604088,0.46946206,0.28417728,2.09416226,2.16253914,0.02593267,0.24443880,0.26557370,0.00000000
-1.77388694,3.02157122,0.47680663,0.28650028,2.16915739,2.23769247,0.02520465,0.24968072,0.27123026,0.00000000
-1.76788394,3.11188653,0.48557535,0.28993593,2.24322592,2.31366293,0.02470319,0.25593014,0.27817692,0.00000000
-1.76188094,3.20517975,0.49554018,0.29428835,2.31503483,2.38906764,0.02441440,0.26305934,0.28640255,0.00000000
-1.75587794,3.29957952,0.50645122,0.29934807,2.38328908,2.46251465,0.02432158,0.27092511,0.29587790,0.00000000
-1.74987494,3.39319916,0.51804354,0.30489807,2.44676860,2.53263937,0.02440558,0.27937180,0.30655546,0.00000000
-1.74387194,3.48418618,0.53004456,0.31072008,2.50436341,2.59814026,0.02464523,0.28823487,0.31836964,0.00000000
-1.73786893,3.57077075,0.54218179,0.31660092,2.55510562,2.65781278,0.02501783,0.29734466,0.33123722,0.00000000
-1.73186593,3.65131165,0.55419068,0.32233866,2.59819711,2.71058035,0.02549965,0.30653047,0.34505816,0.00000000
-1.72586293,3.72433833,0.56582232,0.32774839,2.63303200,2.75552162,0.02606651,0.31562474,0.35971676,0.00000000
-1.71985993,3.78858778,0.57685070,0.33266749,2.65921293,2.79189311,0.02669441,0.32446728,0.37508322,0.00000000
-1.71385693,3.84303552,0.58707941,0.33696016,2.67656088,2.81914667,0.02736012,0.33290941,0.39101556,0.00000000
-1.70785393,3.88691965,0.59634737,0.34052114,2.68511808,2.83694146,0.02804178,0.34081789,0.40736207,0.00000000
-1.70185093,3.91975766,0.60453372,0.34327851,2.68514398,2.84515018,0.02871959,0.34807858,0.42396409,0.00000000
-1.69584792,3.94135571,0.61156135,0.34519545,2.67710474,2.84385954,0.02937631,0.35459970,0.44065936,0.00000000
-1.68984492,3.95181030,0.61739933,0.34627102,2.66165652,2.83336511,0.02999779,0.36031457,0.45728556,0.00000000
-1.68384192,3.95150241,0.62206383,0.34653986,2.63962340,2.81416094,0.03057350,0.36518376,0.47368437,0.00000000
-1.67783892,3.94108464,0.62561785,0.34607087,2.61197081,2.78692431,0.03109679,0.36919659,0.48970557,0.00000000
-1.67183592,3.92146163,0.62816937,0.34496492,2.57977554,2.75249617,0.03156524,0.37237179,0.50521126,0.00000000
-1.66583292,3.89376446,0.62986839,0.34335175,2.54419337,2.71185796,0.03198074,0.37475745,0.52008004,0.00000000
-1.65982991,3.85931975,0.63090255,0.34138591,2.50642549,2.66610538,0.03234949,0.37643005,0.53421084,0.00000000
-1.65382691,3.81961422,0.63149173,0.33924221,2.46768489,2.61641996,0.03268186,0.37749257,0.54752632,0.00000000
-1.64782391,3.77625549,0.63188161,0.33711048,2.42916364,2.56403901,0.03299210,0.37807185,0.55997570,0.00000000
-1.64182091,3.73093012,0.63233641,0.33518997,2.39200214,2.51022484,0.03329790,0.37831499,0.57153666,0.00000000
-1.63581791,3.68535973,0.63313097,0.33368349,2.35726100,2.45623380,0.03361975,0.37838509,0.58221635,0.00000000
