energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.93996998,4.32490469,-5.73431043,0.05355853,-0.08715645,0.57442614,-0.67844518,1.36021775,-2.06592600,1.03267844,-0.60316142,0.59741119,-0.68720295,0.13384709,-0.22753119,0.06626850,-0.10001182,1.70074373,-2.72453886
-5.93396698,4.34137106,-5.65714844,0.05574747,-0.08640551,0.57519770,-0.67555626,1.35987123,-2.03804526,1.05946266,-0.59752439,0.61413849,-0.67331576,0.13119421,-0.22706725,0.06302103,-0.10140511,1.70939290,-2.68235287
-5.92796398,4.38404104,-5.59782180,0.05798770,-0.08593671,0.57878900,-0.67559655,1.37208544,-2.01331856,1.09044640,-0.59511419,0.63546429,-0.66088539,0.12928315,-0.22716491,0.06005969,-0.10324258,1.73007384,-2.64717129
-5.92196098,4.45151967,-5.55637299,0.06023635,-0.08573679,0.58510557,-0.67861410,1.39671551,-1.99195794,1.12507554,-0.59593296,0.66110010,-0.64993729,0.12809629,-0.22782185,0.05739430,-0.10549667,1.76214401,-2.61898411
-5.91595798,4.54188275,-5.53251822,0.06244998,-0.08578650,0.59399744,-0.68461379,1.43339891,-1.97412094,1.16270198,-0.59992564,0.69064756,-0.64048695,0.12760211,-0.22902262,0.05503041,-0.10812978,1.80471807,-2.59763926
-5.90995498,4.65270493,-5.52564456,0.06458559,-0.08606115,0.60526112,-0.69355342,1.48155611,-1.95990621,1.20259431,-0.60697832,0.72360424,-0.63253997,0.12775528,-0.23073861,0.05296928,-0.11109516,1.85668031,-2.58284550
-5.90395198,4.78109995,-5.53481799,0.06660149,-0.08653122,0.61864251,-0.70534086,1.54039486,-1.94935213,1.24395089,-0.61691787,0.75937259,-0.62609263,0.12849709,-0.23292845,0.05120785,-0.11433794,1.91670286,-2.57418083
-5.89794897,4.92377262,-5.55880216,0.06845817,-0.08716305,0.63384104,-0.71983211,1.60891851,-1.94243877,1.28591492,-0.62951311,0.79727177,-0.62113332,0.12975624,-0.23553874,0.04973881,-0.11779641,1.98326976,-2.57110613
-5.89194597,5.07708221,-5.59608729,0.07011905,-0.08791969,0.65051458,-0.73683082,1.68593860,-1.93909290,1.32759128,-0.64447744,0.83655254,-0.61764435,0.13145004,-0.23850510,0.04855071,-0.12140331,2.05470645,-2.57298347
-5.88594297,5.23711631,-5.64492821,0.07155108,-0.08876173,0.66828548,-0.75608905,1.77009189,-1.93919576,1.36806493,-0.66147299,0.87641452,-0.61560432,0.13348592,-0.24175349,0.04762808,-0.12508738,2.12921455,-2.57909817
-5.87993997,5.39977362,-5.70339010,0.07272536,-0.08964812,0.68674731,-0.77730970,1.85986189,-1.94259316,1.40642024,-0.68011620,0.91602566,-0.61499070,0.13576333,-0.24520185,0.04695176,-0.12877486,2.20491112,-2.58868377
-5.87393697,5.56085419,-5.76940047,0.07361749,-0.09053713,0.70547244,-0.80015045,1.95360473,-1.94910722,1.44176091,-0.69998488,0.95454321,-0.61578255,0.13817601,-0.24876183,0.04649914,-0.13239105,2.27987151,-2.60094859
-5.86793397,5.71615454,-5.84080553,0.07420796,-0.09138713,0.72402029,-0.82422942,2.04957919,-1.95854938,1.47323003,-0.72062646,0.99113567,-0.61796307,0.14061446,-0.25234087,0.04624467,-0.13586193,2.35217475,-2.61510301
-5.86193097,5.86156548,-5.91542921,0.07448234,-0.09215739,0.74194602,-0.84913247,2.14598026,-1.97073370,1.50002958,-0.74156753,1.02500476,-0.62152198,0.14296868,-0.25584424,0.04616029,-0.13911572,2.41994997,-2.63038610
-5.85592796,5.99316962,-5.99113286,0.07443141,-0.09280894,0.75880963,-0.87442200,2.24097576,-1.98548998,1.52143898,-0.76232423,1.05540698,-0.62645736,0.14513094,-0.25917728,0.04621607,-0.14208439,2.48142271,-2.64609066
-5.84992496,6.10733567,-6.06587373,0.07405122,-0.09330519,0.77418520,-0.89964719,2.33274493,-2.00267592,1.53683216,-0.78241347,1.08167367,-0.63277694,0.14699865,-0.26224767,0.04638086,-0.14470510,2.53495929,-2.66158571
-5.84392196,6.20080668,-6.13776034,0.07334300,-0.09361268,0.78767021,-0.92435527,2.41951829,-2.02218750,1.54569245,-0.80136449,1.10322903,-0.64049862,0.14847711,-0.26496769,0.04662300,-0.14692153,2.57910789,-2.67633549
-5.83791896,6.27077924,-6.20510273,0.07231307,-0.09370169,0.79889446,-0.94810360,2.49961734,-2.04396713,1.54762514,-0.81873062,1.11960530,-0.64965011,0.14948212,-0.26725643,0.04691108,-0.14868513,2.61263483,-2.68991424
-5.83191596,6.31497106,-6.26645592,0.07097263,-0.09354678,0.80752866,-0.97047197,2.57149309,-2.06800873,1.54236700,-0.83410075,1.13045471,-0.66026764,0.14994223,-0.26904197,0.04721476,-0.14995607,2.63455485,-2.70201633
-5.82591296,6.33167466,-6.32065458,0.06933752,-0.09312734,0.81329222,-0.99107470,2.63376210,-2.09435930,1.52979271,-0.84711007,1.13555756,-0.67239358,0.14980072,-0.27026330,0.04750551,-0.15070417,2.64415411,-2.71246109
-5.81990995,6.31979533,-6.36683765,0.06742789,-0.09242798,0.81596007,-1.00957194,2.68523884,-2.12311645,1.50991769,-0.85744983,1.13482633,-0.68607312,0.14901712,-0.27087210,0.04775741,-0.15090946,2.64100539,-2.72119236
-5.81390695,6.27887216,-6.40446132,0.06526780,-0.09143889,0.81536830,-1.02567953,2.72496320,-2.15442156,1.48289746,-0.86487550,1.12830563,-0.70134981,0.14756822,-0.27083416,0.04794783,-0.15056260,2.62497479,-2.72827250
-5.80790395,6.20908142,-6.43329951,0.06288483,-0.09015606,0.81141836,-1.03917697,2.75222227,-2.18844847,1.44902341,-0.86921312,1.11616815,-0.71826022,0.14544860,-0.27013043,0.04805810,-0.14966499,2.59621988,-2.73387104
-5.80190095,6.11122238,-6.45343133,0.06030960,-0.08858142,0.80407964,-1.04991280,2.76656540,-2.22538773,1.40871494,-0.87036343,1.09870672,-0.73682777,0.14267063,-0.26875769,0.04807408,-0.14822857,2.55517953,-2.73824842
-5.79589795,5.98668620,-6.46521539,0.05757520,-0.08672283,0.79339026,-1.05780728,2.76781223,-2.26542669,1.36250853,-0.86830356,1.07632303,-0.75705594,0.13926389,-0.26672862,0.04798655,-0.14627536,2.50255598,-2.74173521
-5.78989495,5.83740916,-6.46925170,0.05471666,-0.08459390,0.77945612,-1.06285183,2.75605316,-2.30872610,1.31104370,-0.86308613,1.04951342,-0.77892111,0.13527421,-0.26407147,0.04779158,-0.14383672,2.43928989,-2.74470764
-5.78389195,5.66581211,-6.46633236,0.05177035,-0.08221371,0.76244798,-1.06510527,2.73164234,-2.35539409,1.25504655,-0.85483569,1.01885240,-0.80236540,0.13076215,-0.26082903,0.04749069,-0.14095230,2.36652954,-2.74756042
-5.77788894,5.47472839,-6.45738283,0.04877335,-0.07960630,0.74259684,-1.06468704,2.69518350,-2.40545870,1.19531131,-0.84374270,0.98497453,-0.82728987,0.12580120,-0.25705717,0.04709090,-0.13766877,2.28559550,-2.75067792
-5.77188594,5.26732292,-6.44339664,0.04576286,-0.07680009,0.72018755,-1.06176755,2.64750899,-2.45884038,1.13268052,-0.83005518,0.94855546,-0.85354850,0.12047566,-0.25282282,0.04660461,-0.13403828,2.19794197,-2.75440501
-5.76588294,5.04700523,-6.42536624,0.04277551,-0.07382712,0.69555105,-1.05655621,2.58965296,-2.51532611,1.06802444,-0.81406837,0.91029269,-0.88094337,0.11487823,-0.24820151,0.04604935,-0.13011686,2.10511648,-2.75901902
-5.75987994,4.81733965,-6.40421377,0.03984681,-0.07072217,0.66905530,-1.04928789,2.52281956,-2.57454688,1.00222038,-0.79611294,0.87088674,-0.90922152,0.10910761,-0.24327454,0.04544741,-0.12596259,2.00871913,-2.76470404
-5.75387694,4.58195522,-6.38072525,0.03701054,-0.06752179,0.64109528,-1.04020837,2.44834730,-2.63596018,0.93613259,-0.77654217,0.83102341,-0.93807381,0.10326593,-0.23812596,0.04482533,-0.12163385,1.91036286,-2.77152914
-5.74787394,4.34445848,-6.35549195,0.03429824,-0.06426336,0.61208252,-1.02955986,2.36767092,-2.69883930,0.87059332,-0.75571872,0.79135743,-0.96713624,0.09745633,-0.23283943,0.04421327,-0.11718753,1.81163581,-2.77943157
-5.74187094,4.10835133,-6.32886239,0.03173873,-0.06098400,0.58243426,-1.01756726,2.28228190,-2.76227066,0.80638552,-0.73400168,0.75249807,-0.99599370,0.09178058,-0.22749508,0.04364427,-0.11267746,1.71406686,-2.78820623
-5.73586793,3.87695627,-6.30090782,0.02935771,-0.05771962,0.55256289,-1.00442621,2.19368901,-2.82516044,0.74422785,-0.71173430,0.71499686,-1.02418658,0.08633693,-0.22216662,0.04315350,-0.10815290,1.61909510,-2.79750190
-5.72986493,3.65335075,-6.27140366,0.02717745,-0.05450398,0.52286584,-0.99029338,2.10338015,-2.88625087,0.68476203,-0.68923309,0.67933772,-1.05121989,0.08121818,-0.21691874,0.04277734,-0.10365736,1.52804371,-2.80682501
-5.72386193,3.44031176,-6.23982809,0.02521651,-0.05136793,0.49371622,-0.97527985,2.01278649,-2.94414653,0.62854309,-0.66677866,0.64592951,-1.07657490,0.07651001,-0.21180496,0.04255253,-0.09922775,1.44209875,-2.81555080
-5.71785893,3.24027160,-6.20537853,0.02348966,-0.04833865,0.46545472,-0.95944778,1.92325008,-2.99734994,0.57603246,-0.64460872,0.61510097,-1.09972288,0.07228960,-0.20686610,0.04251520,-0.09489378,1.36229283,-2.82294171
-5.71185593,3.05528511,-6.16700516,0.02200776,-0.04543920,0.43838261,-0.94281067,1.83599557,-3.04430554,0.52759400,-0.62291331,0.58709811,-1.12014040,0.06862458,-0.20212924,0.04269997,-0.09067779,1.28949362,-2.82817224
-5.70585293,2.88700825,-6.12346013,0.02077777,-0.04268817,0.41275644,-0.92533704,1.75210682,-3.08345027,0.48349279,-0.60183259,0.56208381,-1.13732576,0.06557217,-0.19760748,0.04313898,-0.08659491,1.22439702,-2.83035930
-5.69984992,2.73668766,-6.07335988,0.01980288,-0.04009952,0.38878412,-0.90695729,1.67250877,-3.11326870,0.44389657,-0.58145692,0.54013946,-1.15081562,0.06317869,-0.19330028,0.04386101,-0.08265355,1.16752453,-2.82859659
-5.69384692,2.60516031,-6.01525725,0.01908264,-0.03768261,0.36662276,-0.88757328,1.59795477,-3.13235027,0.40887953,-0.56182925,0.52126856,-1.16020131,0.06147923,-0.18919449,0.04489059,-0.07885619,1.11922448,-2.82199162
-5.68784392,2.49286246,-5.94771974,0.01861314,-0.03544243,0.34637796,-0.86706990,1.52901951,-3.13944579,0.37842813,-0.54294943,0.50540193,-1.16514397,0.06049755,-0.18526589,0.04624719,-0.07520044,1.07967647,-2.80970343
-5.68184092,2.39984658,-5.86940957,0.01838729,-0.03337993,0.32810473,-0.84532789,1.46609732,-3.13352051,0.35244851,-0.52478016,0.49240436,-1.16538779,0.06024612,-0.18148128,0.04794448,-0.07168025,1.04889868,-2.79097941
-5.67583792,2.32580508,-5.77916146,0.01839506,-0.03149253,0.31180964,-0.82223713,1.40940562,-3.11380097,0.33077524,-0.50725422,0.48208253,-1.16077084,0.06072630,-0.17780091,0.04998963,-0.06828722,1.02675728,-2.76518947
-5.66983492,2.27009965,-5.67605411,0.01862377,-0.02977472,0.29745428,-0.79770938,1.35899294,-3.07981328,0.31318091,-0.49028242,0.47419385,-1.15123287,0.06192862,-0.17418114,0.05238275,-0.06501201,1.01297778,-2.73185603
-5.66383192,2.23179488,-5.55947172,0.01905838,-0.02821873,0.28495967,-0.77168985,1.31475119,-3.03141073,0.29938631,-0.47376191,0.46845613,-1.13681973,0.06383304,-0.17057729,0.05511645,-0.06184566,1.00715764,-2.69067847
-5.65782891,2.20969516,-5.42915264,0.01968179,-0.02681522,0.27421152,-0.74416684,1.27643128,-2.96878929,0.28907071,-0.45758449,0.46455765,-1.11768429,0.06640935,-0.16694642,0.05817551,-0.05878079,1.00877990,-2.64155110
-5.65182591,2.20238364,-5.28522294,0.02047510,-0.02555401,0.26506595,-0.71517887,1.24366158,-2.89249008,0.28188215,-0.44164437,0.46216769,-1.09408367,0.06961759,-0.16324996,0.06153671,-0.05581269,1.01722757,-2.58457398
-5.64582291,2.20826260,-5.12821355,0.02141790,-0.02442481,0.25735577,-0.68481892,1.21596838,-2.80338876,0.27744737,-0.42584522,0.46094692,-1.06637306,0.07340837,-0.15945616,0.06516886,-0.05294018,1.03179850,-2.52005614
-5.63981991,2.22559423,-4.95906062,0.02248853,-0.02341781,0.25089674,-0.65323572,1.19279773,-2.70267215,0.27538128,-0.41010623,0.46055778,-1.03499632,0.07772346,-0.15554215,0.06903298,-0.05016622,1.05172066,-2.44851152
-5.63381691,2.25254139,-4.77908937,0.02366430,-0.02252435,0.24549386,-0.62063191,1.17353775,-2.59180336,0.27529571,-0.39436691,0.46067425,-1.00047374,0.08249622,-0.15149560,0.07308272,-0.04749829,1.07616770,-2.37064766
-5.62781391,2.28720768,-4.58998289,0.02492181,-0.02173736,0.24094753,-0.58725938,1.15754093,-2.47247697,0.27680758,-0.37859061,0.46099115,-0.96338760,0.08765230,-0.14731591,0.07726501,-0.04494851,1.10427462,-2.28734812
-5.62181091,2.32767651,-4.39373750,0.02623714,-0.02105181,0.23705922,-0.55341219,1.14414569,-2.34656656,0.27954614,-0.36276678,0.46123243,-0.92436595,0.09311034,-0.14301489,0.08152085,-0.04253349,1.13515374,-2.19964933
-5.61580790,2.37204878,-4.19260737,0.02758617,-0.02046498,0.23363677,-0.51941741,1.13269662,-2.21606681,0.28315955,-0.34691189,0.46115838,-0.88406540,0.09878290,-0.13861695,0.08578644,-0.04027401,1.16791068,-2.10871300
-5.60980490,2.41847886,-3.98904089,0.02894481,-0.01997670,0.23049909,-0.48562454,1.12256301,-2.08303295,0.28732059,-0.33106916,0.46057168,-0.84315340,0.10457754,-0.13415874,0.08999444,-0.03819445,1.20166035,-2.01579528
-5.60380190,2.46520852,-3.78561189,0.03028931,-0.01958942,0.22748018,-0.45239413,1.11315525,-1.94952009,0.29173164,-0.31530727,0.45932188,-0.80229078,0.11039814,-0.12968838,0.09407540,-0.03632212,1.23554285,-1.92221377
-5.59779890,2.51059856,-3.58494856,0.03159660,-0.01930817,0.22443253,-0.42008623,1.10393875,-1.81752476,0.29612892,-0.29971818,0.45730847,-0.76211501,0.11614636,-0.12526418,0.09795940,-0.03468642,1.26873914,-1.82931373
-5.59179590,2.55315780,-3.38966284,0.03284460,-0.01914050,0.22122973,-0.38904922,1.09444533,-1.68893124,0.30028599,-0.28441430,0.45448228,-0.72322469,0.12172339,-0.12095302,0.10157775,-0.03331802,1.30048612,-1.73843446
-5.58579290,2.59156899,-3.20228290,0.03401255,-0.01909620,0.21776848,-0.35960957,1.08428178,-1.56546411,0.30401657,-0.26952506,0.45084526,-0.68616582,0.12703183,-0.11682837,0.10486478,-0.03224785,1.33009098,-1.65087691
-5.57978989,2.62471120,-3.02519079,0.03508139,-0.01918712,0.21396979,-0.33206299,1.07313575,-1.44864879,0.30717673,-0.25519331,0.44644873,-0.65142005,0.13197778,-0.11296809,0.10775960,-0.03150624,1.35694438,-1.56787339
-5.57378689,2.65167844,-2.86056706,0.03603412,-0.01942670,0.20977963,-0.30666732,1.06077883,-1.33978092,0.30966640,-0.24157153,0.44139004,-0.61939531,0.13647293,-0.10945198,0.11020780,-0.03112194,1.38053216,-1.49056014
-5.56778389,2.67179384,-2.71034365,0.03685611,-0.01982968,0.20516891,-0.28363724,1.04706715,-1.23990512,0.31143025,-0.22881807,0.43580788,-0.59041888,0.14043677,-0.10635925,0.11216301,-0.03112130,1.40044515,-1.41995315
-5.56178089,2.68461920,-2.57616595,0.03753541,-0.02041155,0.20013297,-0.26314113,1.03193950,-1.14980317,0.31245806,-0.21709361,0.42987644,-0.56473304,0.14379873,-0.10376598,0.11358827,-0.03152735,1.41638668,-1.35692796
-5.55577789,2.68995944,-2.45936437,0.03806302,-0.02118814,0.19469051,-0.24529974,1.01541325,-1.06999130,0.31278435,-0.20655788,0.42379858,-0.54249331,0.14650014,-0.10174249,0.11445709,-0.03235913,1.42817762,-1.30220329
-5.54977489,2.68786191,-2.36093564,0.03843312,-0.02217505,0.18888225,-0.23018688,0.99757845,-1.00072589,0.31248765,-0.19736670,0.41779824,-0.52376921,0.14849605,-0.10035096,0.11475426,-0.03363087,1.43575842,-1.25632902
-5.54377189,2.67861034,-2.28153329,0.03864312,-0.02338721,0.18276911,-0.21783165,0.97859025,-0.94201662,0.31168909,-0.18966943,0.41211252,-0.50854738,0.14975666,-0.09964310,0.11447625,-0.03535142,1.43918827,-1.21967824
-5.53776888,2.66271367,-2.22146711,0.03869379,-0.02483830,0.17643022,-0.20822208,0.95866011,-0.89364584,0.31055063,-0.18360680,0.40698360,-0.49673684,0.15026846,-0.09965805,0.11363125,-0.03752363,1.43864113,-1.19244352
-5.53176588,2.64089000,-2.18071040,0.03858914,-0.02654029,0.16996072,-0.20130983,0.93804615,-0.85519307,0.30927278,-0.17930908,0.40265085,-0.48817620,0.15003491,-0.10042065,0.11223883,-0.04014385,1.43439892,-1.17463705
-5.52576288,2.61404624,-2.15891451,0.03833635,-0.02850294,0.16346942,-0.19701557,0.91704292,-0.82606302,0.30809205,-0.17689462,0.39934340,-0.48264250,0.14907667,-0.10193997,0.11032920,-0.04320148,1.42684189,-1.16609462
-5.51975988,2.58325414,-2.15542931,0.03794544,-0.03073331,0.15707636,-0.19523479,0.89597109,-0.80551617,0.30727797,-0.17646855,0.39727355,-0.47986120,0.14743136,-0.10420824,0.10794216,-0.04667866,1.41643680,-1.16648301
-5.51375688,2.54972348,-2.16932880,0.03742900,-0.03323543,0.15091042,-0.19584355,0.87516739,-0.79270035,0.30712991,-0.17812171,0.39663113,-0.47951724,0.14515283,-0.10720021,0.10512574,-0.05054998,1.40372321,-1.17531067
-5.50775388,2.51477350,-2.19944072,0.03680180,-0.03600981,0.14510681,-0.19870408,0.85497516,-0.78668250,0.30797364,-0.18192968,0.39757907,-0.48126650,0.14231005,-0.11087300,0.10193454,-0.05478240,1.38929868,-1.19194120
-5.50175088,2.47980357,-2.24437919,0.03608027,-0.03905320,0.13980469,-0.20366981,0.83573572,-0.78647947,0.31015766,-0.18795172,0.40025031,-0.48474745,0.13898558,-0.11516640,0.09842805,-0.05933522,1.37380333,-1.21560947
-5.49574787,2.44626400,-2.30257951,0.03528201,-0.04235826,0.13514476,-0.21058972,0.81778109,-0.79108712,0.31404928,-0.19622978,0.40474619,-0.48959254,0.13527376,-0.12000365,0.09466873,-0.06416025,1.35790461,-1.24543985
-5.48974487,2.41562815,-2.37233421,0.03442530,-0.04591344,0.13126687,-0.21931183,0.80142799,-0.79950712,0.32003052,-0.20678730,0.41113619,-0.49543902,0.13127867,-0.12529275,0.09072016,-0.06920221,1.34228279,-1.28046641
-5.48374187,2.38936634,-2.45182976,0.03352848,-0.04970278,0.12830775,-0.22968579,0.78697341,-0.81077092,0.32849359,-0.21962790,0.41945915,-0.50193882,0.12711191,-0.13092827,0.08664530,-0.07439925,1.32761791,-1.31965448
-5.47773887,2.36892241,-2.53918312,0.03260954,-0.05370591,0.12639860,-0.24156453,0.77469182,-0.82396058,0.33983611,-0.23473402,0.42972566,-0.50876731,0.12289038,-0.13679353,0.08250482,-0.07968371,1.31457835,-1.36192334
-5.47173587,2.35569321,-2.63247771,0.03168555,-0.05789815,0.12566282,-0.25480494,0.76483390,-0.83822634,0.35445571,-0.25206531,0.44192153,-0.51563063,0.11873403,-0.14276328,0.07835569,-0.08498317,1.30381162,-1.40616963
-5.46573287,2.35101105,-2.72979827,0.03077230,-0.06225057,0.12621365,-0.26926783,0.75762675,-0.85280075,0.37274424,-0.27155717,0.45601215,-0.52227153,0.11476371,-0.14870664,0.07425001,-0.09022163,1.29593731,-1.45129090
-5.45972986,2.35612906,-2.82926403,0.02988391,-0.06673034,0.12815179,-0.28481713,0.75327532,-0.86700950,0.39508122,-0.29311920,0.47194724,-0.52847351,0.11109917,-0.15449038,0.07023418,-0.09532093,1.29154210,-1.49620903
-5.45372686,2.37220920,-2.92905997,0.02903260,-0.07130105,0.13156305,-0.30131851,0.75196486,-0.88027890,0.42182663,-0.31663388,0.48966599,-0.53406342,0.10785719,-0.15998232,0.06634828,-0.10020240,1.29117675,-1.53989286
-5.44772386,2.40031215,-3.02746554,0.02822844,-0.07592315,0.13651599,-0.31863776,0.75386404,-0.89214027,0.45331308,-0.34195549,0.50910202,-0.53891240,0.10514988,-0.16505480,0.06262587,-0.10478861,1.29535463,-1.58137965
-5.44172086,2.44138868,-3.12288063,0.02747928,-0.08055453,0.14305970,-0.33663887,0.75912830,-0.90223143,0.48983724,-0.36890949,0.53018793,-0.54293534,0.10308319,-0.16958813,0.05909403,-0.10900515,1.30455118,-1.61979473
-5.43571786,2.49627183,-3.21384812,0.02679069,-0.08515115,0.15122160,-0.35518220,0.76790327,-0.91029534,0.53165085,-0.39729237,0.55285926,-0.54608896,0.10175553,-0.17347380,0.05577365,-0.11278261,1.31920393,-1.65436893
-5.42971486,2.56566911,-3.29907278,0.02616601,-0.08966771,0.16100564,-0.37412272,0.78032766,-0.91617628,0.57895135,-0.42687212,0.57705749,-0.54836871,0.10125653,-0.17661751,0.05268000,-0.11605830,1.33971241,-1.68445309
-5.42371186,2.65015457,-3.37743602,0.02560642,-0.09405844,0.17239073,-0.39330872,0.79653553,-0.91981379,0.63187261,-0.45738945,0.60273190,-0.54980465,0.10166588,-0.17894164,0.04982345,-0.11877808,1.36643737,-1.70952936
-5.41770885,2.75016016,-3.44800607,0.02511111,-0.09827782,0.18532974,-0.41258082,0.81665753,-0.92123442,0.69047594,-0.48855972,0.62984040,-0.55045651,0.10305220,-0.18038739,0.04721035,-0.12089778,1.39969897,-1.72921874
-5.41170585,2.86596659,-3.51004331,0.02467749,-0.10228142,0.19974910,-0.43177159,0.84082105,-0.92054185,0.75474199,-0.52007566,0.65834890,-0.55040815,0.10547205,-0.18091613,0.04484396,-0.12238456,1.43977359,-1.74328452
-5.40570285,2.99769378,-3.56300046,0.02430133,-0.10602662,0.21554916,-0.45070576,0.86914907,-0.91790533,0.82456400,-0.55161082,0.68822966,-0.54976162,0.10896882,-0.18051028,0.04272544,-0.12321777,1.48688906,-1.75163149
-5.39969985,3.14529156,-3.60651769,0.02397707,-0.10947333,0.23260551,-0.46920095,0.90175782,-0.91354702,0.89974290,-0.58282374,0.71945842,-0.54863097,0.11357181,-0.17917334,0.04085485,-0.12338957,1.54121838,-1.75430074
-5.39369685,3.30853115,-3.64041247,0.02369804,-0.11258465,0.25077120,-0.48706906,0.93875335,-0.90772835,0.97998483,-0.61336273,0.75201056,-0.54713598,0.11929520,-0.17692937,0.03923207,-0.12290506,1.60287225,-1.75146023
-5.38769385,3.48699852,-3.66466479,0.02345667,-0.11532743,0.26988009,-0.50411817,0.98022697,-0.90073580,1.06490156,-0.64287111,0.78585661,-0.54539599,0.12613729,-0.17382165,0.03785763,-0.12178200,1.67189054,-1.74339138
-5.38169085,3.68009050,-3.67939792,0.02324481,-0.11767272,0.28975126,-0.52015489,1.02625009,-0.89286660,1.15401422,-0.67099287,0.82095720,-0.54352406,0.13407980,-0.16991084,0.03673346,-0.12005013,1.74823358,-1.73047205
-5.37568784,3.88701475,-3.68485577,0.02305389,-0.11959616,0.31019444,-0.53498712,1.07686849,-0.88441454,1.24676065,-0.69737848,0.85725774,-0.54162140,0.14308740,-0.16527257,0.03586351,-0.11775006,1.83177358,-1.71315675
-5.36968484,4.10679437,-3.68137756,0.02287518,-0.12107821,0.33101636,-0.54842708,1.13209644,-0.87565663,1.34250639,-0.72169085,0.89468324,-0.53977243,0.15310759,-0.15999456,0.03525416,-0.11493186,1.92228710,-1.69195465
-5.36368184,4.33827793,-3.66937115,0.02270001,-0.12210428,0.35202784,-0.56029453,1.19191086,-0.86684072,1.44055943,-0.74361114,0.93313344,-0.53804053,0.16407091,-0.15417355,0.03491453,-0.11165327,2.01944913,-1.66740657
-5.35767884,4.58015528,-3.64928618,0.02251996,-0.12266481,0.37305141,-0.57042014,1.25624595,-0.85817490,1.54018830,-0.76284445,0.97247850,-0.53646454,0.17589158,-0.14791195,0.03485661,-0.10797782,2.12282938,-1.64006170
-5.35167584,4.83097917,-3.62158844,0.02232705,-0.12275515,0.39392909,-0.57864874,1.32498837,-0.84981879,1.64064313,-0.77912512,1.01255555,-0.53505631,0.18846868,-0.14131459,0.03509516,-0.10397276,2.23189149,-1.61045541
-5.34567284,5.08919225,-3.58673689,0.02211387,-0.12237551,0.41453009,-0.58484265,1.39797318,-0.84187729,1.74117885,-0.79222164,1.05316632,-0.53379935,0.20168771,-0.13448548,0.03564748,-0.09970691,2.34599512,-1.57908897
