energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.60380190,8.18466863,0.01841163,1.81919487,8.05843049,3.92102798,0.82228335,0.10214857,1.74797486,0.00000000
-5.59779890,7.81499646,0.01774734,1.71836284,7.74683587,3.72016490,0.79910496,0.10007264,1.69601079,0.00000000
-5.59179590,7.43457369,0.01702943,1.61596698,7.41561285,3.51505004,0.77413926,0.09788415,1.64172455,0.00000000
-5.58579290,7.04930369,0.01626539,1.51353949,7.06978744,3.30896207,0.74789470,0.09561028,1.58590574,0.00000000
-5.57978989,6.66506849,0.01546410,1.41252381,6.71445832,3.10509791,0.72093557,0.09328671,1.52945322,0.00000000
-5.57378689,6.28758612,0.01463554,1.31424483,6.35467700,2.90649803,0.69386619,0.09095648,1.47334719,0.00000000
-5.56778389,5.92227904,0.01379036,1.21988463,5.99533602,2.71598003,0.66731380,0.08866869,1.41861914,0.00000000
-5.56178089,5.57415658,0.01293953,1.13046409,5.64106782,2.53608179,0.64191081,0.08647697,1.36632054,0.00000000
-5.55577789,5.24771341,0.01209397,1.04683026,5.29615601,2.36901492,0.61827697,0.08443798,1.31749136,0.00000000
-5.54977489,4.94684541,0.01126418,0.96964937,4.96446020,2.21662903,0.59700191,0.08260973,1.27312907,0.00000000
-5.54377189,4.67478355,0.01045993,0.89940493,4.64935525,2.08038662,0.57862866,0.08104998,1.23415910,0.00000000
-5.53776888,4.43404604,0.00969001,0.83640049,4.35368491,1.96134848,0.56363856,0.07981460,1.20140756,0.00000000
-5.53176588,4.22640858,0.00896200,0.78076651,4.07972995,1.86016887,0.55243803,0.07895610,1.17557682,0.00000000
-5.52576288,4.05289223,0.00828212,0.73247049,3.82919030,1.77709998,0.54534760,0.07852222,1.15722486,0.00000000
-5.51975988,3.91376825,0.00765508,0.69133002,3.60318068,1.71200479,0.54259342,0.07855470,1.14674874,0.00000000
-5.51375688,3.80857923,0.00708408,0.65702806,3.40223905,1.66437766,0.54430153,0.07908827,1.14437285,0.00000000
-5.50775388,3.73617563,0.00657078,0.62912990,3.22634719,1.63337185,0.55049517,0.08014987,1.15014226,0.00000000
-5.50175088,3.69476664,0.00611539,0.60710143,3.07496246,1.61783314,0.56109492,0.08175810,1.16392144,0.00000000
-5.49574787,3.68198438,0.00571674,0.59032832,2.94705986,1.61633878,0.57592202,0.08392296,1.18539841,0.00000000
-5.48974487,3.69495997,0.00537243,0.57813568,2.84118342,1.62724109,0.59470440,0.08664580,1.21409416,0.00000000
-5.48374187,3.73040993,0.00507904,0.56980788,2.75550551,1.64871470,0.61708554,0.08991961,1.24937729,0.00000000
-5.47773887,3.78473101,0.00483227,0.56460834,2.68789288,1.67880655,0.64263557,0.09372936,1.29048303,0.00000000
-5.47173587,3.85410117,0.00462723,0.56179871,2.63597776,1.71548772,0.67086448,0.09805270,1.33653628,0.00000000
-5.46573287,3.93458430,0.00445860,0.56065731,2.59723223,1.75670583,0.70123681,0.10286062,1.38657774,0.00000000
-5.45972986,4.02223571,0.00432093,0.56049645,2.56904406,1.80043684,0.73318743,0.10811827,1.43959210,0.00000000
-5.45372686,4.11320555,0.00420883,0.56067810,2.54879179,1.84473505,0.76613770,0.11378580,1.49453727,0.00000000
-5.44772386,4.20383693,0.00411717,0.56062780,2.53391711,1.88777970,0.79951157,0.11981914,1.55037362,0.00000000
-5.44172086,4.29075584,0.00404134,0.55984623,2.52199243,1.92791719,0.83275105,0.12617071,1.60609201,0.00000000
-5.43571786,4.37094986,0.00397739,0.55791834,2.51078162,1.96369738,0.86533035,0.13279005,1.66073960,0.00000000
-5.42971486,4.44183340,0.00392221,0.55451964,2.49829223,1.99390303,0.89676848,0.13962426,1.71344269,0.00000000
-5.42371186,4.50129729,0.00387367,0.54941961,2.48281784,2.01757146,0.92663963,0.14661841,1.76342558,0.00000000
-5.41770885,4.54774156,0.00383072,0.54248211,2.46296927,2.03400789,0.95458130,0.15371578,1.81002531,0.00000000
-5.41170585,4.58009062,0.00379345,0.53366280,2.43769435,2.04278998,0.98029989,0.16085804,1.85270162,0.00000000
-5.40570285,4.59779117,0.00376321,0.52300388,2.40628575,2.04376393,1.00357364,0.16798540,1.89104243,0.00000000
-5.39969985,4.60079357,0.00374258,0.51062624,2.36837756,2.03703228,1.02425321,0.17503679,1.92476491,0.00000000
-5.39369685,4.58951843,0.00373537,0.49671951,2.32393107,2.02293433,1.04225983,0.18195018,1.95371258,0.00000000
-5.38769385,4.56481045,0.00374661,0.48153046,2.27321115,2.00202021,1.05758149,0.18866299,1.97784913,0.00000000
-5.38169085,4.52788243,0.00378251,0.46535017,2.21675469,1.97501985,1.07026744,0.19511275,1.99724963,0.00000000
-5.37568784,4.48025221,0.00385033,0.44850069,2.15533276,1.94280838,1.08042137,0.20123803,2.01208995,0.00000000
-5.36968484,4.42367566,0.00395833,0.43132155,2.08990839,1.90636941,1.08819375,0.20697965,2.02263523,0.00000000
-5.36368184,4.36007894,0.00411560,0.41415674,2.02159203,1.86675786,1.09377367,0.21228212,2.02922804,0.00000000
-5.35767884,4.29149249,0.00433191,0.39734269,1.95159626,1.82506370,1.09738059,0.21709542,2.03227704,0.00000000
-5.35167584,4.21998943,0.00461756,0.38119750,1.88119167,1.78237795,1.09925620,0.22137697,2.03224643,0.00000000
-5.34567284,4.14763018,0.00498313,0.36601188,1.81166543,1.73976196,1.09965686,0.22509366,2.02964667,0.00000000
-5.33966983,4.07641474,0.00543929,0.35204191,1.74428347,1.69822100,1.09884656,0.22822404,2.02502651,0.00000000
-5.33366683,4.00824337,0.00599654,0.33950385,1.68025768,1.65868241,1.09709065,0.23076032,2.01896637,0.00000000
-5.32766383,3.94488614,0.00666493,0.32857084,1.62071835,1.62197892,1.09465045,0.23271025,2.01207284,0.00000000
-5.32166083,3.88796095,0.00745378,0.31937168,1.56669246,1.58883693,1.09177861,0.23409859,2.00497406,0.00000000
-5.31565783,3.83891968,0.00837139,0.31199131,1.51908798,1.55986971,1.08871538,0.23496823,1.99831558,0.00000000
-5.30965483,3.79904135,0.00942475,0.30647295,1.47868379,1.53557510,1.08568569,0.23538067,1.99275642,0.00000000
-5.30365183,3.76943151,0.01061919,0.30282163,1.44612535,1.51633717,1.08289701,0.23541589,1.98896478,0.00000000
-5.29764882,3.75102650,0.01195818,0.30100883,1.42192529,1.50243130,1.08053811,0.23517147,1.98761330,0.00000000
-5.29164582,3.74460154,0.01344298,0.30097798,1.40646873,1.49403207,1.07877858,0.23476111,1.98937349,0.00000000
-5.28564282,3.75078161,0.01507247,0.30265065,1.40002242,1.49122318,1.07776920,0.23431224,1.99490920,0.00000000
-5.27963982,3.77005410,0.01684292,0.30593297,1.40274729,1.49400895,1.07764323,0.23396309,2.00486924,0.00000000
-5.27363682,3.80278240,0.01874788,0.31072235,1.41471354,1.50232678,1.07851846,0.23385913,2.01987898,0.00000000
-5.26763382,3.84921977,0.02077813,0.31691393,1.43591755,1.51605985,1.08050019,0.23414895,2.04053126,0.00000000
-5.26163082,3.90952283,0.02292165,0.32440695,1.46629987,1.53504994,1.08368491,0.23497985,2.06737674,0.00000000
-5.25562781,3.98376423,0.02516370,0.33311050,1.50576335,1.55910959,1.08816459,0.23649321,2.10091386,0.00000000
-5.24962481,4.07194387,0.02748706,0.34294872,1.55419080,1.58803339,1.09403133,0.23881974,2.14157885,0.00000000
-5.24362181,4.17399846,0.02987220,0.35386519,1.61146099,1.62160800,1.10138223,0.24207501,2.18973577,0.00000000
-5.23761881,4.28980877,0.03229766,0.36582636,1.67746249,1.65962064,1.11032382,0.24635511,2.24566706,0.00000000
-5.23161581,4.41920427,0.03474046,0.37882386,1.75210417,1.70186566,1.12097606,0.25173294,2.30956463,0.00000000
-5.22561281,4.56196477,0.03717654,0.39287559,1.83532190,1.74814901,1.13347504,0.25825499,2.38152169,0.00000000
-5.21960980,4.71781865,0.03958136,0.40802544,1.92708063,1.79829042,1.14797433,0.26593895,2.46152553,0.00000000
-5.21360680,4.88643755,0.04193040,0.42434156,2.02737130,1.85212316,1.16464430,0.27477210,2.54945122,0.00000000
-5.20760380,5.06742730,0.04419979,0.44191312,2.13620247,1.90949139,1.18366925,0.28471065,2.64505649,0.00000000
-5.20160080,5.26031528,0.04636687,0.46084555,2.25358646,1.97024504,1.20524211,0.29568005,2.74797780,0.00000000
-5.19559780,5.46453449,0.04841082,0.48125434,2.37952021,2.03423253,1.22955661,0.30757619,2.85772777,0.00000000
-5.18959480,5.67940482,0.05031314,0.50325746,2.51396160,2.10129156,1.25679702,0.32026757,2.97369410,0.00000000
-5.18359180,5.90411247,0.05205820,0.52696671,2.65680180,2.17123842,1.28712582,0.33359826,3.09514012,0.00000000
-5.17758879,6.13768847,0.05363360,0.55247816,2.80783517,2.24385623,1.32066956,0.34739171,3.22120716,0.00000000
-5.17158579,6.37898767,0.05503054,0.57986209,2.96672776,2.31888296,1.35750381,0.36145504,3.35091896,0.00000000
-5.16558279,6.62666961,0.05624408,0.60915287,3.13298656,2.39599967,1.39763764,0.37558388,3.48318822,0.00000000
-5.15957979,6.87918289,0.05727322,0.64033920,3.30593086,2.47481987,1.44099874,0.38956748,3.61682541,0.00000000
-5.15357679,7.13475455,0.05812096,0.67335526,3.48466812,2.55488069,1.48741997,0.40319391,3.75055010,0.00000000
-5.14757379,7.39138597,0.05879420,0.70807329,3.66807583,2.63563653,1.53662820,0.41625523,3.88300464,0.00000000
-5.14157079,7.64685667,0.05930357,0.74429807,3.85479135,2.71645584,1.58823647,0.42855232,4.01277029,0.00000000
-5.13556778,7.89873700,0.05966307,0.78176383,4.04321116,2.79662154,1.64174006,0.43989943,4.13838572,0.00000000
-5.12956478,8.14441053,0.05988970,0.82013382,4.23150064,2.87533543,1.69651705,0.45012809,4.25836753,0.00000000
-5.12356178,8.38110632,0.06000296,0.85900303,4.41761493,2.95172678,1.75183390,0.45909037,4.37123264,0.00000000
-5.11755878,8.60594103,0.06002426,0.89790401,4.59933127,3.02486512,1.80685600,0.46666145,4.47552214,0.00000000
-5.11155578,8.81597015,0.05997630,0.93631585,4.77429200,3.09377698,1.86066320,0.47274140,4.56982607,0.00000000
-5.10555278,9.00824729,0.05988237,0.97367617,4.94005750,3.15746629,1.91226993,0.47725616,4.65280881,0.00000000
-5.09954977,9.17988982,0.05976568,1.00939579,5.09416717,3.21493774,1.96064926,0.48015775,4.72323423,0.00000000
-5.09354677,9.32814895,0.05964861,1.04287544,5.23420635,3.26522243,2.00476002,0.48142388,4.77999030,0.00000000
-5.08754377,9.45048184,0.05955200,1.07352416,5.35787663,3.30740489,2.04357611,0.48105683,4.82211228,0.00000000
-5.08154077,9.54462316,0.05949453,1.10077835,5.46306651,3.34065055,2.07611666,0.47908192,4.84880408,0.00000000
-5.07553777,9.60865337,0.05949207,1.12412080,5.54791935,3.36423253,2.10147601,0.47554551,4.85945696,0.00000000
-5.06953477,9.64106096,0.05955714,1.14309885,5.61089553,3.37755676,2.11885204,0.47051282,4.85366527,0.00000000
-5.06353177,9.64079605,0.05969845,1.15734081,5.65082587,3.38018435,2.12757194,0.46406546,4.83123837,0.00000000
-5.05752876,9.60731294,0.05992059,1.16656978,5.66695369,3.37185034,2.12711413,0.45629901,4.79220864,0.00000000
-5.05152576,9.54059960,0.06022375,1.17061437,5.65896350,3.35247786,2.11712551,0.44732052,4.73683486,0.00000000
-5.04552276,9.44119262,0.06060365,1.16941562,5.62699479,3.32218711,2.09743343,0.43724621,4.66560100,0.00000000
-5.03951976,9.31017648,0.06105157,1.16302987,5.57164017,3.28129869,2.06805176,0.42619914,4.57921003,0.00000000
-5.03351676,9.14916684,0.06155451,1.15162737,5.49392791,3.23033084,2.02918109,0.41430719,4.47857290,0.00000000
-5.02751376,8.96027817,0.06209552,1.13548673,5.39528953,3.16999068,1.98120287,0.40170112,4.36479273,0.00000000
-5.02151076,8.74607641,0.06265415,1.11498543,5.27751411,3.10115954,1.92466817,0.38851279,4.23914454,0.00000000
-5.01550775,8.50951838,0.06320699,1.09058685,5.14269116,3.02487281,1.86028131,0.37487353,4.10305088,0.00000000
-5.00950475,8.25387981,0.06372840,1.06282444,4.99314494,2.94229488,1.78887931,0.36091265,3.95805400,0.00000000
-5.00350175,7.98267458,0.06419122,1.03228382,4.83136290,2.85469000,1.71140808,0.34675598,3.80578522,0.00000000
-4.99749875,7.69956802,0.06456766,0.99958346,4.65992159,2.76339016,1.62889626,0.33252459,3.64793230,0.00000000
-4.99149575,7.40828733,0.06483015,0.96535505,4.48141302,2.66976090,1.54242789,0.31833346,3.48620583,0.00000000
-4.98549275,7.11253228,0.06495224,0.93022418,4.29837451,2.57516642,1.45311496,0.30429034,3.32230547,0.00000000
-4.97948974,6.81588946,0.06490948,0.89479235,4.11322465,2.48093530,1.36207075,0.29049460,3.15788713,0.00000000
-4.97348674,6.52175287,0.06468024,0.85962075,3.92820760,2.38832789,1.27038499,0.27703619,2.99453202,0.00000000
-4.96748374,6.23325375,0.06424646,0.82521677,3.74534746,2.29850682,1.17910152,0.26399478,2.83371864,0.00000000
-4.96148074,5.95320183,0.06359427,0.79202323,3.56641373,2.21251163,1.08919908,0.25143907,2.67679838,0.00000000
-4.95547774,5.68403989,0.06271451,0.76041109,3.39289861,2.13123842,1.00157559,0.23942618,2.52497558,0.00000000
-4.94947474,5.42781289,0.06160307,0.73067535,3.22600596,2.05542558,0.91703623,0.22800147,2.37929258,0.00000000
-4.94347174,5.18615240,0.06026107,0.70303441,3.06665139,1.98564576,0.83628527,0.21719851,2.24062019,0.00000000
-4.93746873,4.96027635,0.05869487,0.67763247,2.91547270,1.92230468,0.75992158,0.20703937,2.10965368,0.00000000
-4.93146573,4.75100370,0.05691588,0.65454489,2.77284912,1.86564665,0.68843751,0.19753527,1.98691432,0.00000000
-4.92546273,4.55878283,0.05494026,0.63378587,2.63892796,1.81576654,0.62222078,0.18868748,1.87275621,0.00000000
-4.91945973,4.38373195,0.05278842,0.61531812,2.51365685,1.77262760,0.56155883,0.18048856,1.76737798,0.00000000
-4.91345673,4.22568967,0.05048440,0.59906396,2.39681985,1.73608427,0.50664525,0.17292387,1.67083859,0.00000000
-4.90745373,4.08427295,0.04805516,0.58491715,2.28807560,1.70590899,0.45758753,0.16597324,1.58307662,0.00000000
-4.90145073,3.95893993,0.04552977,0.57275507,2.18699591,1.68182151,0.41441586,0.15961281,1.50393197,0.00000000
-4.89544772,3.84905451,0.04293864,0.56245058,2.09310319,1.66351953,0.37709222,0.15381701,1.43316904,0.00000000
-4.88944472,3.75394996,0.04031262,0.55388313,2.00590542,1.65070884,0.34551956,0.14856046,1.37050025,0.00000000
-4.88344172,3.67298843,0.03768224,0.54694866,1.92492755,1.64313179,0.31955063,0.14381983,1.31560895,0.00000000
-4.87743872,3.60561402,0.03507697,0.54156794,1.84973839,1.64059230,0.29899615,0.13957558,1.26817072,0.00000000
-4.87143572,3.55139685,0.03252453,0.53769314,1.77997241,1.64297637,0.28363224,0.13581337,1.22787212,0.00000000
-4.86543272,3.51006643,0.03005036,0.53531232,1.71534600,1.65026686,0.27320702,0.13252533,1.19442616,0.00000000
-4.85942971,3.48153290,0.02767714,0.53445191,1.65566798,1.66255179,0.26744632,0.12971085,1.16758411,0.00000000
-4.85342671,3.46589551,0.02542453,0.53517709,1.60084450,1.68002569,0.26605860,0.12737710,1.14714297,0.00000000
-4.84742371,3.46343806,0.02330896,0.53759011,1.55087842,1.70298378,0.26873916,0.12553914,1.13294882,0.00000000
-4.84142071,3.47461192,0.02134355,0.54182686,1.50586378,1.73180932,0.27517390,0.12421964,1.12489589,0.00000000
-4.83541771,3.50000764,0.01953819,0.54805178,1.46597571,1.76695471,0.28504256,0.12344825,1.12292177,0.00000000
-4.82941471,3.54031685,0.01789967,0.55645138,1.43145668,1.80891712,0.29802185,0.12326065,1.12699925,0.00000000
-4.82341171,3.59628634,0.01643195,0.56722676,1.40259974,1.85821001,0.31378844,0.12369732,1.13712534,0.00000000
-4.81740870,3.66866696,0.01513646,0.58058539,1.37972964,1.91533186,0.33202190,0.12480210,1.15330838,0.00000000
-4.81140570,3.75815964,0.01401246,0.59673242,1.36318273,1.98073368,0.35240784,0.12662057,1.17555401,0.00000000
-4.80540270,3.86536142,0.01305740,0.61586195,1.35328649,2.05478683,0.37464099,0.12919834,1.20385085,0.00000000
-4.79939970,3.99071394,0.01226737,0.63814844,1.35033945,2.13775280,0.39842846,0.13257930,1.23815679,0.00000000
-4.79339670,4.13445678,0.01163746,0.66373860,1.35459245,2.22975647,0.42349286,0.13680390,1.27838662,0.00000000
-4.78739370,4.29658775,0.01116213,0.69274386,1.36623160,2.33076388,0.44957539,0.14190750,1.32440164,0.00000000
-4.78139070,4.47683177,0.01083558,0.72523381,1.38536378,2.44056585,0.47643854,0.14791878,1.37600184,0.00000000
-4.77538769,4.67461936,0.01065196,0.76123045,1.41200492,2.55876789,0.50386843,0.15485837,1.43292093,0.00000000
-4.76938469,4.88907565,0.01060571,0.80070361,1.44607136,2.68478696,0.53167649,0.16273754,1.49482435,0.00000000
-4.76338169,5.11901977,0.01069163,0.84356743,1.48737453,2.81785506,0.55970036,0.17155719,1.56131033,0.00000000
-4.75737869,5.36297435,0.01090504,0.88967803,1.53561887,2.95702943,0.58780399,0.18130688,1.63191367,0.00000000
-4.75137569,5.61918434,0.01124178,0.93883221,1.59040298,3.10120867,0.61587668,0.19196424,1.70611212,0.00000000
-4.74537269,5.88564391,0.01169819,0.99076734,1.65122383,3.24915399,0.64383114,0.20349438,1.78333469,0.00000000
-4.73936968,6.16013002,0.01227103,1.04516233,1.71748372,3.39951462,0.67160063,0.21584970,1.86297144,0.00000000
-4.73336668,6.44024103,0.01295726,1.10163952,1.78849985,3.55085609,0.69913512,0.22896978,1.94438435,0.00000000
-4.72736368,6.72343881,0.01375389,1.15976772,1.86351601,3.70169024,0.72639685,0.24278161,2.02691854,0.00000000
-4.72136068,7.00709267,0.01465770,1.21906609,1.94171630,3.85050576,0.75335529,0.25720005,2.10991342,0.00000000
-4.71535768,7.28852388,0.01566497,1.27900896,2.02224035,3.99579814,0.77998193,0.27212857,2.19271356,0.00000000
-4.70935468,7.56504953,0.01677116,1.33903166,2.10419992,4.13609810,0.80624507,0.28746028,2.27467869,0.00000000
-4.70335168,7.83402497,0.01797067,1.39853709,2.18669661,4.26999781,0.83210516,0.30307943,2.35519304,0.00000000
-4.69734867,8.09288422,0.01925654,1.45690334,2.26884030,4.39617429,0.85751078,0.31886309,2.43367378,0.00000000
-4.69134567,8.33917829,0.02062022,1.51349205,2.34976819,4.51340987,0.88239572,0.33468339,2.50957871,0.00000000
-4.68534267,8.57061127,0.02205144,1.56765766,2.42866423,4.62060952,0.90667747,0.35040999,2.58241351,0.00000000
-4.67933967,8.78507451,0.02353806,1.61875751,2.50477852,4.71681527,0.93025718,0.36591304,2.65173857,0.00000000
-4.67333667,8.98067917,0.02506607,1.66616256,2.57744646,4.80121804,0.95302141,0.38106636,2.71717592,0.00000000
-4.66733367,9.15578740,0.02661972,1.70926881,2.64610729,4.87316720,0.97484557,0.39575093,2.77841624,0.00000000
-4.66133067,9.30904237,0.02818163,1.74750911,2.71032150,4.93217824,0.99559902,0.40985854,2.83522618,0.00000000
-4.65532766,9.43939692,0.02973310,1.78036519,2.76978664,4.97793897,1.01515169,0.42329548,2.88745601,0.00000000
-4.64932466,9.54614073,0.03125449,1.80737971,2.82435094,5.01031443,1.03338181,0.43598611,2.93504737,0.00000000
-4.64332166,9.62892505,0.03272564,1.82816789,2.87402409,5.02935058,1.05018454,0.44787623,2.97804092,0.00000000
