energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-5.70585293,1.75632395,0.96202524,0.47671827,0.00110218,0.76337951,0.38030433,0.00000000
-5.69984992,1.79985180,0.99380558,0.49584407,0.00095263,0.79848851,0.37335563,0.00000000
-5.69384692,1.85075592,1.02909489,0.51643930,0.00082009,0.83555948,0.36944068,0.00000000
-5.68784392,1.90761480,1.06687824,0.53822337,0.00070369,0.87409264,0.36809624,0.00000000
-5.68184092,1.96885296,1.10608269,0.56086856,0.00060233,0.91351840,0.36882932,0.00000000
-5.67583792,2.03279005,1.14561120,0.58401000,0.00051480,0.95321528,0.37113170,0.00000000
-5.66983492,2.09769500,1.18437803,0.60725781,0.00043982,0.99253107,0.37449458,0.00000000
-5.66383192,2.16184372,1.22134455,0.63021106,0.00037606,1.03080664,0.37842267,0.00000000
-5.65782891,2.22357800,1.25555404,0.65247301,0.00032221,1.06740132,0.38244768,0.00000000
-5.65182591,2.28136359,1.28616418,0.67366689,0.00027698,1.10171880,0.38614045,0.00000000
-5.64582291,2.33384495,1.31247588,0.69345171,0.00023919,1.13323245,0.38912168,0.00000000
-5.63981991,2.37989444,1.33395741,0.71153717,0.00020772,1.16150877,0.39107073,0.00000000
-5.63381691,2.41865388,1.35026262,0.72769704,0.00018156,1.18622791,0.39173246,0.00000000
-5.62781391,2.44956642,1.36124261,0.74178032,0.00015982,1.20720007,0.39092171,0.00000000
-5.62181091,2.47239739,1.36695034,0.75371944,0.00014170,1.22437703,0.38852555,0.00000000
-5.61580790,2.48724285,1.36763785,0.76353523,0.00012653,1.23785795,0.38450314,0.00000000
-5.60980490,2.49452550,1.36374633,0.77133809,0.00011376,1.24788914,0.37888333,0.00000000
-5.60380190,2.49497783,1.35588940,0.77732528,0.00010290,1.25485748,0.37176020,0.00000000
-5.59779890,2.48961303,1.34483025,0.78177437,0.00009358,1.25927776,0.36328675,0.00000000
-5.59179590,2.47968497,1.33145366,0.78503292,0.00008551,1.26177423,0.35366706,0.00000000
-5.58579290,2.46663854,1.31673401,0.78750493,0.00007845,1.26305713,0.34314720,0.00000000
-5.57978989,2.45205266,1.30170061,0.78963435,0.00007224,1.26389502,0.33200542,0.00000000
-5.57378689,2.43757807,1.28740166,0.79188660,0.00006677,1.26508419,0.32054190,0.00000000
-5.56778389,2.42487244,1.27486831,0.79472864,0.00006194,1.26741623,0.30906843,0.00000000
-5.56178089,2.41553555,1.26508003,0.79860856,0.00005772,1.27164524,0.29789847,0.00000000
-5.55577789,2.41104692,1.25893266,0.80393552,0.00005408,1.27845602,0.28733784,0.00000000
-5.54977489,2.41270849,1.25721014,0.81106094,0.00005102,1.28843459,0.27767623,0.00000000
-5.54377189,2.42159440,1.26056076,0.82026175,0.00004855,1.30204223,0.26917990,0.00000000
-5.53776888,2.43850986,1.26947869,0.83172638,0.00004668,1.31959421,0.26208553,0.00000000
-5.53176588,2.46396051,1.28429117,0.84554425,0.00004544,1.34124412,0.25659533,0.00000000
-5.52576288,2.49813324,1.30515153,0.86169909,0.00004485,1.36697431,0.25287346,0.00000000
-5.51975988,2.54088916,1.33203813,0.88006647,0.00004495,1.39659313,0.25104365,0.00000000
-5.51375688,2.59176860,1.36475884,0.90041573,0.00004576,1.42973883,0.25118798,0.00000000
-5.50775388,2.65000787,1.40296071,0.92241613,0.00004731,1.46589011,0.25334672,0.00000000
-5.50175088,2.71456676,1.44614423,0.94564708,0.00004966,1.50438287,0.25751898,0.00000000
-5.49574787,2.78416571,1.49368146,0.96961204,0.00005282,1.54443245,0.26366426,0.00000000
-5.48974487,2.85733080,1.54483716,0.99375550,0.00005686,1.58516037,0.27170459,0.00000000
-5.48374187,2.93244481,1.59879207,1.01748224,0.00006181,1.62562464,0.28152723,0.00000000
-5.47773887,3.00780220,1.65466749,1.04017828,0.00006774,1.66485209,0.29298793,0.00000000
-5.47173587,3.08166581,1.71155007,1.06123242,0.00007472,1.70187166,0.30591448,0.00000000
-5.46573287,3.15232308,1.76851624,1.08005754,0.00008283,1.73574699,0.32011074,0.00000000
-5.45972986,3.21813964,1.82465519,1.09611087,0.00009216,1.76560719,0.33536097,0.00000000
-5.45372686,3.27760838,1.87909003,1.10891221,0.00010282,1.79067443,0.35143448,0.00000000
-5.44772386,3.32939215,1.93099631,1.11805951,0.00011493,1.81028733,0.36809056,0.00000000
-5.44172086,3.37235895,1.97961783,1.12324117,0.00012863,1.82391926,0.38508367,0.00000000
-5.43571786,3.40560842,2.02427919,1.12424457,0.00014408,1.83119105,0.40216885,0.00000000
-5.42971486,3.42848920,2.06439523,1.12096070,0.00016145,1.83187761,0.41910715,0.00000000
-5.42371186,3.44060691,2.09947741,1.11338471,0.00018090,1.82590881,0.43567117,0.00000000
-5.41770885,3.44182319,2.12913725,1.10161263,0.00020262,1.81336449,0.45165034,0.00000000
-5.41170585,3.43224625,2.15308715,1.08583448,0.00022681,1.79446449,0.46685600,0.00000000
-5.40570285,3.41221402,2.17113917,1.06632433,0.00025364,1.76955434,0.48112586,0.00000000
-5.39969985,3.38227121,2.18320193,1.04342785,0.00028330,1.73908749,0.49432786,0.00000000
-5.39369685,3.34314143,2.18927621,1.01754813,0.00031594,1.70360533,0.50636306,0.00000000
-5.38769385,3.29569612,2.18944970,0.98913038,0.00035168,1.66371590,0.51716754,0.00000000
-5.38169085,3.24092163,2.18389118,0.95864629,0.00039062,1.62007246,0.52671299,0.00000000
-5.37568784,3.17988587,2.17284433,0.92657889,0.00043280,1.57335288,0.53500609,0.00000000
-5.36968484,3.11370578,2.15662161,0.89340821,0.00047819,1.52424067,0.54208647,0.00000000
-5.36368184,3.04351675,2.13559807,0.85959857,0.00052671,1.47340833,0.54802335,0.00000000
-5.35767884,2.97044483,2.11020521,0.82558775,0.00057818,1.42150342,0.55291103,0.00000000
-5.35167584,2.89558221,2.08092490,0.79177823,0.00063234,1.36913766,0.55686323,0.00000000
-5.34567284,2.81996662,2.04828313,0.75853077,0.00068882,1.31687905,0.56000678,0.00000000
-5.33966983,2.74456449,2.01284362,0.72616020,0.00074719,1.26524685,0.56247461,0.00000000
-5.33366683,2.67025815,1.97520100,0.69493337,0.00080686,1.21470917,0.56439880,0.00000000
-5.32766383,2.59783668,1.93597357,0.66506899,0.00086721,1.16568267,0.56590366,0.00000000
-5.32166083,2.52799023,1.89579551,0.63673914,0.00092748,1.11853403,0.56709942,0.00000000
-5.31565783,2.46130739,1.85530843,0.61007212,0.00098688,1.07358244,0.56807685,0.00000000
-5.30965483,2.39827512,1.81515238,0.58515614,0.00104452,1.03110287,0.56890295,0.00000000
-5.30365183,2.33928095,1.77595632,0.56204380,0.00109949,0.99132938,0.56961813,0.00000000
-5.29764882,2.28461676,1.73832815,0.54075674,0.00115088,0.95445833,0.57023485,0.00000000
-5.29164582,2.23448386,1.70284445,0.52129039,0.00119777,0.92065097,0.57073780,0.00000000
-5.28564282,2.18899892,1.67004017,0.50361839,0.00123927,0.89003537,0.57108568,0.00000000
-5.27963982,2.14820035,1.64039842,0.48769675,0.00127459,0.86270742,0.57121424,0.00000000
-5.27363682,2.11205478,1.61434073,0.47346728,0.00130299,0.83873105,0.57104053,0.00000000
-5.26763382,2.08046348,1.59221788,0.46086058,0.00132388,0.81813770,0.57046803,0.00000000
-5.26163082,2.05326850,1.57430172,0.44979829,0.00133680,0.80092521,0.56939221,0.00000000
-5.25562781,2.03025841,1.56077832,0.44019482,0.00134144,0.78705639,0.56770642,0.00000000
-5.24962481,2.01117364,1.55174265,0.43195848,0.00133766,0.77645751,0.56530746,0.00000000
-5.24362181,1.99571155,1.54719518,0.42499228,0.00132552,0.76901714,0.56210088,0.00000000
-5.23761881,1.98353137,1.54704079,0.41919440,0.00130524,0.76458556,0.55800535,0.00000000
-5.23161581,1.97425921,1.55109013,0.41445859,0.00127723,0.76297508,0.55295627,0.00000000
-5.22561281,1.96749348,1.55906388,0.41067455,0.00124207,0.76396156,0.54690827,0.00000000
-5.21960980,1.96281097,1.57059995,0.40772851,0.00120047,0.76728737,0.53983664,0.00000000
-5.21360680,1.95977395,1.58526372,0.40550406,0.00115331,0.77266583,0.53173776,0.00000000
-5.20760380,1.95793837,1.60256135,0.40388346,0.00110157,0.77978729,0.52262855,0.00000000
-5.20160080,1.95686346,1.62195588,0.40274932,0.00104632,0.78832665,0.51254519,0.00000000
-5.19559780,1.95612262,1.64288570,0.40198672,0.00098871,0.79795234,0.50154129,0.00000000
-5.18959480,1.95531535,1.66478492,0.40148576,0.00092993,0.80833613,0.48968561,0.00000000
-5.18359180,1.95408012,1.68710476,0.40114446,0.00087119,0.81916374,0.47705974,0.00000000
-5.17758879,1.95210732,1.70933506,0.40087171,0.00081373,0.83014548,0.46375570,0.00000000
-5.17158579,1.94915189,1.73102486,0.40059032,0.00075874,0.84102638,0.44987387,0.00000000
-5.16558279,1.94504469,1.75180093,0.40023973,0.00070742,0.85159531,0.43552107,0.00000000
-5.15957979,1.93970167,1.77138304,0.39977839,0.00066093,0.86169247,0.42080909,0.00000000
-5.15357679,1.93313021,1.78959497,0.39918531,0.00062039,0.87121451,0.40585349,0.00000000
-5.14757379,1.92543154,1.80637031,0.39846085,0.00058689,0.88011708,0.39077281,0.00000000
-5.14157079,1.91679888,1.82175245,0.39762649,0.00056148,0.88841430,0.37568791,0.00000000
-5.13556778,1.90751069,1.83588826,0.39672337,0.00054517,0.89617499,0.36072148,0.00000000
-5.12956478,1.89791901,1.84901562,0.39580979,0.00053897,0.90351580,0.34599759,0.00000000
-5.12356178,1.88843313,1.86144507,0.39495755,0.00054383,0.91059127,0.33164108,0.00000000
-5.11755878,1.87949903,1.87353641,0.39424739,0.00056069,0.91758148,0.31777680,0.00000000
-5.11155578,1.87157557,1.88567143,0.39376358,0.00059046,0.92467769,0.30452860,0.00000000
-5.10555278,1.86510853,1.89822420,0.39358817,0.00063403,0.93206691,0.29201800,0.00000000
-5.09954977,1.86050400,1.91153056,0.39379496,0.00069224,0.93991614,0.28036259,0.00000000
-5.09354677,1.85810254,1.92585880,0.39444383,0.00076586,0.94835734,0.26967422,0.00000000
-5.08754377,1.85815580,1.94138316,0.39557550,0.00085558,0.95747398,0.26005703,0.00000000
-5.08154077,1.86080704,1.95816199,0.39720734,0.00096200,0.96729013,0.25160541,0.00000000
-5.07553777,1.86607696,1.97612203,0.39933034,0.00108556,0.97776269,0.24440210,0.00000000
-5.06953477,1.87385571,1.99504994,0.40190756,0.00122651,0.98877748,0.23851651,0.00000000
-5.06353177,1.88390213,2.01459174,0.40487414,0.00138489,1.00014938,0.23400330,0.00000000
-5.05752876,1.89585005,2.03426055,0.40813906,0.00156047,1.01162675,0.23090159,0.00000000
-5.05152576,1.90922185,2.05345222,0.41158838,0.00175270,1.02289986,0.22923460,0.00000000
-5.04552276,1.92344852,2.07146817,0.41509003,0.00196070,1.03361290,0.22900998,0.00000000
-5.03951976,1.93789517,2.08754429,0.41849974,0.00218321,1.04337899,0.23022076,0.00000000
-5.03351676,1.95189076,2.10088427,0.42166785,0.00241854,1.05179742,0.23284693,0.00000000
-5.02751376,1.96476030,2.11069563,0.42444665,0.00266462,1.05847191,0.23685754,0.00000000
-5.02151076,1.97585791,2.11622645,0.42669777,0.00291894,1.06302918,0.24221333,0.00000000
-5.01550775,1.98459873,2.11680085,0.42829924,0.00317861,1.06513666,0.24886961,0.00000000
-5.00950475,1.99048813,2.11185127,0.42915182,0.00344038,1.06451826,0.25677932,0.00000000
-5.00350175,1.99314650,2.10094607,0.42918424,0.00370068,1.06096766,0.26589606,0.00000000
-4.99749875,1.99232843,2.08381087,0.42835705,0.00395569,1.05435811,0.27617686,0.00000000
-4.99149575,1.98793514,2.06034282,0.42666490,0.00420144,1.04464861,0.28758457,0.00000000
-4.98549275,1.98001972,2.03061719,0.42413711,0.00443392,1.03188593,0.30008962,0.00000000
-4.97948974,1.96878490,1.99488613,0.42083650,0.00464913,1.01620266,0.31367094,0.00000000
-4.97348674,1.95457350,1.95356990,0.41685658,0.00484325,0.99781150,0.32831606,0.00000000
-4.96748374,1.93785223,1.90724123,0.41231728,0.00501272,0.97699611,0.34402014,0.00000000
-4.96148074,1.91918968,1.85660376,0.40735937,0.00515438,0.95409910,0.36078397,0.00000000
-4.95547774,1.89922957,1.80246582,0.40213793,0.00526553,0.92950805,0.37861096,0.00000000
-4.94947474,1.87866075,1.74571084,0.39681526,0.00534405,0.90364002,0.39750313,0.00000000
-4.94347174,1.85818533,1.68726583,0.39155345,0.00538849,0.87692562,0.41745640,0.00000000
-4.93746873,1.83848641,1.62806941,0.38650701,0.00539804,0.84979320,0.43845515,0.00000000
-4.93146573,1.82019691,1.56904066,0.38181604,0.00537266,0.82265404,0.46046654,0.00000000
-4.92546273,1.80387086,1.51105000,0.37760000,0.00531298,0.79588899,0.48343479,0.00000000
-4.91945973,1.78995827,1.45489315,0.37395254,0.00522037,0.76983710,0.50727571,0.00000000
-4.91345673,1.77878471,1.40126897,0.37093750,0.00509679,0.74478665,0.53187195,0.00000000
-4.90745373,1.77053618,1.35076166,0.36858626,0.00494482,0.72096863,0.55706923,0.00000000
-4.90145073,1.76524990,1.30382781,0.36689646,0.00476750,0.69855295,0.58267393,0.00000000
-4.89544772,1.76281128,1.26078845,0.36583214,0.00456824,0.67764706,0.60845217,0.00000000
-4.88944472,1.76295683,1.22182583,0.36532531,0.00435075,0.65829711,0.63413086,0.00000000
-4.88344172,1.76528309,1.18698502,0.36527863,0.00411887,0.64049108,0.65940052,0.00000000
-4.87743872,1.76926074,1.15617977,0.36556934,0.00387648,0.62416381,0.68392014,0.00000000
-4.87143572,1.77425345,1.12920220,0.36605399,0.00362740,0.60920348,0.70732384,0.00000000
-4.86543272,1.77954053,1.10573579,0.36657387,0.00337528,0.59545911,0.72922925,0.00000000
-4.85942971,1.78434237,1.08537108,0.36696089,0.00312351,0.58274880,0.74924725,0.00000000
-4.85342671,1.78784778,1.06762337,0.36704367,0.00287517,0.57086824,0.76699276,0.00000000
-4.84742371,1.78924197,1.05195182,0.36665355,0.00263297,0.55959935,0.78209613,0.00000000
-4.84142071,1.78773428,1.03777927,0.36563034,0.00239920,0.54871849,0.79421455,0.00000000
-4.83541771,1.78258448,1.02451215,0.36382758,0.00217574,0.53800427,0.80304315,0.00000000
-4.82941471,1.77312688,1.01155989,0.36111722,0.00196405,0.52724463,0.80832520,0.00000000
-4.82341171,1.75879134,0.99835322,0.35739340,0.00176518,0.51624302,0.80986092,0.00000000
-4.81740870,1.73912056,0.98436097,0.35257544,0.00157982,0.50482367,0.80751463,0.00000000
-4.81140570,1.71378320,0.96910482,0.34660986,0.00140828,0.49283586,0.80121978,0.00000000
-4.80540270,1.68258246,0.95217173,0.33947139,0.00125061,0.48015710,0.79098179,0.00000000
-4.79939970,1.64546006,0.93322377,0.33116306,0.00110659,0.46669534,0.77687853,0.00000000
-4.79339670,1.60249569,0.91200510,0.32171544,0.00097579,0.45239014,0.75905841,0.00000000
-4.78739370,1.55390212,0.88834611,0.31118496,0.00085763,0.43721290,0.73773627,0.00000000
-4.78139070,1.50001630,0.86216467,0.29965158,0.00075139,0.42116618,0.71318725,0.00000000
-4.77538769,1.44128714,0.83346460,0.28721588,0.00065631,0.40428225,0.68573889,0.00000000
-4.76938469,1.37826030,0.80233155,0.27399569,0.00057154,0.38662090,0.65576188,0.00000000
-4.76338169,1.31156092,0.76892654,0.26012235,0.00049627,0.36826661,0.62365986,0.00000000
-4.75737869,1.24187478,0.73347752,0.24573688,0.00042964,0.34932526,0.58985857,0.00000000
-4.75137569,1.16992873,0.69626932,0.23098608,0.00037086,0.32992035,0.55479492,0.00000000
-4.74537269,1.09647107,0.65763237,0.21601869,0.00031915,0.31018904,0.51890632,0.00000000
-4.73936968,1.02225237,0.61793072,0.20098180,0.00027380,0.29027796,0.48262058,0.00000000
-4.73336668,0.94800760,0.57754978,0.18601753,0.00023414,0.27033895,0.44634673,0.00000000
-4.72736368,0.87443970,0.53688410,0.17126009,0.00019955,0.25052496,0.41046703,0.00000000
-4.72136068,0.80220531,0.49632584,0.15683327,0.00016947,0.23098607,0.37533033,0.00000000
-4.71535768,0.73190280,0.45625400,0.14284842,0.00014339,0.21186585,0.34124683,0.00000000
-4.70935468,0.66406273,0.41702492,0.12940289,0.00012085,0.19329804,0.30848443,0.00000000
-4.70335168,0.59914103,0.37896425,0.11657899,0.00010144,0.17540380,0.27726648,0.00000000
-4.69734867,0.53751469,0.34236046,0.10444345,0.00008478,0.15828941,0.24777104,0.00000000
-4.69134567,0.47948002,0.30746006,0.09304730,0.00007053,0.14204457,0.22013137,0.00000000
-4.68534267,0.42525316,0.27446456,0.08242616,0.00005841,0.12674127,0.19443761,0.00000000
-4.67933967,0.37497281,0.24352910,0.07260095,0.00004813,0.11243330,0.17073940,0.00000000
-4.67333667,0.32870459,0.21476256,0.06357887,0.00003946,0.09915624,0.14904936,0.00000000
-4.66733367,0.28644707,0.18822917,0.05535464,0.00003219,0.08692803,0.12934707,0.00000000
-4.66133067,0.24813884,0.16395122,0.04791191,0.00002611,0.07574999,0.11158350,0.00000000
-4.65532766,0.21366639,0.14191280,0.04122483,0.00002106,0.06560821,0.09568558,0.00000000
-4.64932466,0.18287252,0.12206426,0.03525964,0.00001689,0.05647525,0.08156092,0.00000000
-4.64332166,0.15556482,0.10432712,0.02997636,0.00001347,0.04831205,0.06910227,0.00000000
-4.63731866,0.13152409,0.08859929,0.02533029,0.00001068,0.04106999,0.05819186,0.00000000
-4.63131566,0.11051236,0.07476027,0.02127358,0.00000841,0.03469295,0.04870538,0.00000000
-4.62531266,0.09228030,0.06267628,0.01775657,0.00000659,0.02911941,0.04051549,0.00000000
-4.61930965,0.07657398,0.05220498,0.01472908,0.00000513,0.02428439,0.03349496,0.00000000
-4.61330665,0.06314072,0.04319988,0.01214144,0.00000396,0.02012123,0.02751926,0.00000000
-4.60730365,0.05173405,0.03551412,0.00994543,0.00000304,0.01656324,0.02246870,0.00000000
-4.60130065,0.04211777,0.02900376,0.00809501,0.00000232,0.01354508,0.01823007,0.00000000
-4.59529765,0.03406909,0.02353043,0.00654688,0.00000176,0.01100389,0.01469786,0.00000000
-4.58929465,0.02738092,0.01896341,0.00526088,0.00000133,0.00888022,0.01177508,0.00000000
-4.58329165,0.02186331,0.01518112,0.00420026,0.00000099,0.00711867,0.00937365,0.00000000
-4.57728864,0.01734432,0.01207215,0.00333179,0.00000074,0.00566837,0.00741459,0.00000000
-4.57128564,0.01367013,0.00953575,0.00262580,0.00000055,0.00448321,0.00582786,0.00000000
-4.56528264,0.01070476,0.00748199,0.00205607,0.00000040,0.00352194,0.00455207,0.00000000
-4.55927964,0.00832941,0.00583161,0.00159972,0.00000030,0.00274808,0.00353401,0.00000000
-4.55327664,0.00644140,0.00451553,0.00123697,0.00000022,0.00212975,0.00272806,0.00000000
-4.54727364,0.00495308,0.00347428,0.00095096,0.00000017,0.00163939,0.00209558,0.00000000
-4.54127064,0.00379047,0.00265726,0.00072744,0.00000013,0.00125348,0.00160429,0.00000000
-4.53526763,0.00289199,0.00202192,0.00055454,0.00000011,0.00095209,0.00122758,0.00000000
-4.52926463,0.00220719,0.00153294,0.00042254,0.00000011,0.00071859,0.00094400,0.00000000
-4.52326163,0.00169550,0.00116141,0.00032358,0.00000012,0.00053918,0.00073665,0.00000000
-4.51725863,0.00132523,0.00088409,0.00025149,0.00000014,0.00040258,0.00059282,0.00000000
-4.51125563,0.00107263,0.00068272,0.00020161,0.00000019,0.00029969,0.00050358,0.00000000
-4.50525263,0.00092120,0.00054339,0.00017061,0.00000026,0.00022321,0.00046363,0.00000000
-4.49924962,0.00086122,0.00045608,0.00015642,0.00000036,0.00016743,0.00047113,0.00000000
-4.49324662,0.00088948,0.00041425,0.00015816,0.00000051,0.00012795,0.00052782,0.00000000
-4.48724362,0.00100928,0.00041459,0.00017613,0.00000072,0.00010146,0.00063915,0.00000000
-4.48124062,0.00123076,0.00045685,0.00021180,0.00000101,0.00008562,0.00081468,0.00000000
-4.47523762,0.00157134,0.00054378,0.00026795,0.00000142,0.00007889,0.00106858,0.00000000
-4.46923462,0.00205664,0.00068128,0.00034872,0.00000197,0.00008043,0.00142036,0.00000000
-4.46323162,0.00272156,0.00087851,0.00045986,0.00000273,0.00009003,0.00189572,0.00000000
-4.45722861,0.00361165,0.00114824,0.00060892,0.00000374,0.00010810,0.00252764,0.00000000
-4.45122561,0.00478481,0.00150719,0.00080553,0.00000510,0.00013562,0.00335764,0.00000000
-4.44522261,0.00631318,0.00197658,0.00106168,0.00000690,0.00017418,0.00443715,0.00000000
-4.43921961,0.00828532,0.00258257,0.00139212,0.00000927,0.00022598,0.00582911,0.00000000
-4.43321661,0.01080842,0.00335697,0.00181473,0.00001237,0.00029391,0.00760960,0.00000000
-4.42721361,0.01401078,0.00433774,0.00235089,0.00001638,0.00038158,0.00986957,0.00000000
-4.42121061,0.01804410,0.00556967,0.00302588,0.00002154,0.00049343,0.01271655,0.00000000
-4.41520760,0.02308579,0.00710490,0.00386928,0.00002811,0.00063476,0.01627628,0.00000000
-4.40920460,0.02934090,0.00900338,0.00491529,0.00003643,0.00081189,0.02069410,0.00000000
-4.40320160,0.03704367,0.01133316,0.00620297,0.00004688,0.00103216,0.02613604,0.00000000
-4.39719860,0.04645835,0.01417050,0.00777642,0.00005989,0.00130405,0.03278949,0.00000000
-4.39119560,0.05787925,0.01759966,0.00968477,0.00007597,0.00163720,0.04086314,0.00000000
-4.38519260,0.07162959,0.02171243,0.01198204,0.00009567,0.00204246,0.05058625,0.00000000
-4.37918959,0.08805909,0.02660716,0.01472673,0.00011962,0.00253188,0.06220689,0.00000000
-4.37318659,0.10753997,0.03238744,0.01798119,0.00014850,0.00311865,0.07598912,0.00000000
-4.36718359,0.13046122,0.03916020,0.02181072,0.00018304,0.00381699,0.09220890,0.00000000
-4.36118059,0.15722098,0.04703331,0.02628230,0.00022399,0.00464199,0.11114863,0.00000000
-4.35517759,0.18821689,0.05611263,0.03146301,0.00027215,0.00560940,0.13309031,0.00000000
-4.34917459,0.22383452,0.06649858,0.03741821,0.00032830,0.00673527,0.15830727,0.00000000
-4.34317159,0.26443384,0.07828213,0.04420925,0.00039320,0.00803560,0.18705452,0.00000000
-4.33716858,0.31033404,0.09154048,0.05189099,0.00046758,0.00952586,0.21955791,0.00000000
-4.33116558,0.36179696,0.10633241,0.06050907,0.00055205,0.01122045,0.25600235,0.00000000
-4.32516258,0.41900964,0.12269346,0.07009703,0.00064713,0.01313208,0.29651935,0.00000000
-4.31915958,0.48206659,0.14063124,0.08067331,0.00075316,0.01527111,0.34117442,0.00000000
-4.31315658,0.55095243,0.16012087,0.09223833,0.00087031,0.01764486,0.38995466,0.00000000
-4.30715358,0.62552576,0.18110101,0.10477179,0.00099850,0.02025690,0.44275740,0.00000000
