energy_ev,total_up,Al_p_up,Al_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-5.68184092,4.40284046,0.61192425,0.00000000,1.53493042,2.16114008,0.13812562,1.38486604
-5.67583792,4.30357147,0.60215476,0.00000000,1.52352961,2.09930044,0.13578643,1.35824814
-5.66983492,4.20451056,0.59383313,0.00000000,1.50906308,2.03951166,0.13343346,1.33117115
-5.66383192,4.10830904,0.58730244,0.00000000,1.49238799,1.98318590,0.13114101,1.30441980
-5.65782891,4.01778465,0.58290860,0.00000000,1.47446411,1.93181628,0.12898401,1.27881365
-5.65182591,3.93585821,0.58099580,0.00000000,1.45632905,1.88694470,0.12703629,1.25518944
-5.64582291,3.86548535,0.58190147,0.00000000,1.43907145,1.85012628,0.12536891,1.23438279
-5.63981991,3.80958517,0.58595068,0.00000000,1.42380281,1.82289143,0.12404854,1.21720986
-5.63381691,3.77096724,0.59345007,0.00000000,1.41162868,1.80670627,0.12313606,1.20444917
-5.62781391,3.75225847,0.60468112,0.00000000,1.40361990,1.80293233,0.12268509,1.19682400
-5.62181091,3.75583145,0.61989275,0.00000000,1.40078425,1.81278646,0.12274089,1.19498549
-5.61580790,3.78373551,0.63929348,0.00000000,1.40403914,1.83730180,0.12333917,1.19949686
-5.60980490,3.83763212,0.66304303,0.00000000,1.41418575,1.87729098,0.12450519,1.21081872
-5.60380190,3.91873622,0.69124372,0.00000000,1.43188507,1.93331248,0.12625297,1.22929612
-5.59779890,4.02776506,0.72393191,0.00000000,1.45763616,2.00564143,0.12858465,1.25514724
-5.59179590,4.16489645,0.76106984,0.00000000,1.49175741,2.09424594,0.13149009,1.28845439
-5.58579290,4.32973826,0.80253841,0.00000000,1.53437103,2.19877016,0.13494667,1.32915763
-5.57978989,4.52131110,0.84813126,0.00000000,1.58539167,2.31852540,0.13891937,1.37705144
-5.57378689,4.73804596,0.89755088,0.00000000,1.64451954,2.45249016,0.14336113,1.43178496
-5.56778389,4.97779850,0.95040708,0.00000000,1.71123884,2.59932007,0.14821358,1.49286619
-5.56178089,5.23788111,1.00621847,0.00000000,1.78482208,2.75736838,0.15340810,1.55967047
-5.55577789,5.51511333,1.06441723,0.00000000,1.86434058,2.92471708,0.15886725,1.63145356
-5.54977489,5.80589082,1.12435740,0.00000000,1.94868164,3.09921866,0.16450658,1.70736922
-5.54377189,6.10627155,1.18532684,0.00000000,2.03657238,3.27854761,0.17023678,1.78649109
-5.53776888,6.41207776,1.24656265,0.00000000,2.12660985,3.46026056,0.17596606,1.86783850
-5.53176588,6.71901050,1.30726975,0.00000000,2.21729707,3.64186319,0.18160274,1.95040534
-5.52576288,7.02277323,1.36664201,0.00000000,2.30708390,3.82088169,0.18705803,2.03319107
-5.51975988,7.31919975,1.42388521,0.00000000,2.39441146,3.99493607,0.19224861,2.11523255
-5.51375688,7.60438135,1.47824085,0.00000000,2.47775867,4.16181236,0.19709922,2.19563533
-5.50775388,7.87478761,1.52900989,0.00000000,2.55568889,4.31953047,0.20154489,2.27360296
-5.50175088,8.12737528,1.57557510,0.00000000,2.62689491,4.46640483,0.20553277,2.34846263
-5.49574787,8.35968002,1.61742105,0.00000000,2.69024013,4.60109459,0.20902345,2.41968589
-5.48974487,8.56988628,1.65415077,0.00000000,2.74479405,4.72264127,0.21199170,2.48690325
-5.48374187,8.75687170,1.68549795,0.00000000,2.78986042,4.83049153,0.21442653,2.54991168
-5.47773887,8.92022360,1.71133428,0.00000000,2.82499666,4.92450415,0.21633059,2.60867445
-5.47173587,9.06022653,1.73167119,0.00000000,2.85002348,5.00494049,0.21771901,2.66331335
-5.46573287,9.17782149,1.74665608,0.00000000,2.86502435,5.07243910,0.21861762,2.71409355
-5.45972986,9.27453873,1.75656302,0.00000000,2.87033494,5.12797542,0.21906072,2.76140191
-5.45372686,9.35240786,1.76177843,0.00000000,2.86652290,5.17280881,0.21908854,2.80571989
-5.44772386,9.41384980,1.76278242,0.00000000,2.85435942,5.20841940,0.21874459,2.84759277
-5.44172086,9.46155655,1.76012674,0.00000000,2.83478394,5.23643810,0.21807296,2.88759679
-5.43571786,9.49836481,1.75441049,0.00000000,2.80886395,5.25857313,0.21711582,2.92630615
-5.42971486,9.52713022,1.74625478,0.00000000,2.77775203,5.27653675,0.21591124,2.96426184
-5.42371186,9.55060846,1.73627766,0.00000000,2.74264241,5.29197577,0.21449148,3.00194403
-5.41770885,9.57134902,1.72507054,0.00000000,2.70472896,5.30640896,0.21288183,3.03974941
-5.41170585,9.59160648,1.71317725,0.00000000,2.66516690,5.32117425,0.21110004,3.07797487
-5.40570285,9.61327294,1.70107671,0.00000000,2.62503951,5.33738774,0.20915640,3.11680806
-5.39969985,9.63783398,1.68916990,0.00000000,2.58533133,5.35591606,0.20705440,3.15632515
-5.39369685,9.66634887,1.67777170,0.00000000,2.54690842,5.37736262,0.20479193,3.19649568
-5.38769385,9.69945449,1.66710776,0.00000000,2.51050606,5.40206776,0.20236291,3.23719360
-5.38169085,9.73739089,1.65731631,0.00000000,2.47672353,5.43012178,0.19975924,3.27821373
-5.37568784,9.78004543,1.64845458,0.00000000,2.44602545,5.46138956,0.19697286,3.31929206
-5.36968484,9.82701146,1.64050929,0.00000000,2.41874855,5.49554449,0.19399788,3.36012831
-5.36368184,9.87765690,1.63341037,0.00000000,2.39511268,5.53210961,0.19083256,3.40040926
-5.35767884,9.93119791,1.62704698,0.00000000,2.37523448,5.57050309,0.18748102,3.43983100
-5.35167584,9.98677279,1.62128495,0.00000000,2.35914259,5.61008559,0.18395457,3.47811877
-5.34567284,10.04351183,1.61598441,0.00000000,2.34679263,5.65020684,0.18027259,3.51504305
-5.33966983,10.10059923,1.61101677,0.00000000,2.33808123,5.69024910,0.17646289,3.55043103
-5.33366683,10.15732417,1.60628013,0.00000000,2.33285786,5.72966572,0.17256158,3.58417286
-5.32766383,10.21311922,1.60171219,0.00000000,2.33093414,5.76801304,0.16861237,3.61622253
-5.32166083,10.26758486,1.59730028,0.00000000,2.33209035,5.80497475,0.16466538,3.64659366
-5.31565783,10.32050035,1.59308794,0.00000000,2.33607916,5.84037810,0.16077564,3.67535074
-5.30965483,10.37182175,1.58917786,0.00000000,2.34262710,5.87420189,0.15700114,3.70259658
-5.30365183,10.42166868,1.58573122,0.00000000,2.35143434,5.90657650,0.15340075,3.72845735
-5.29764882,10.47030208,1.58296359,0.00000000,2.36217357,5.93777678,0.15003195,3.75306596
-5.29164582,10.51809526,1.58113769,0.00000000,2.37448882,5.96820861,0.14694860,3.77654549
-5.28564282,10.56550100,1.58055351,0.00000000,2.38799508,5.99839027,0.14419874,3.79899349
-5.27963982,10.61301699,1.58153637,0.00000000,2.40227931,6.02892981,0.14182266,3.82046827
-5.27363682,10.66115185,1.58442350,0.00000000,2.41690349,6.06049958,0.13985113,3.84097812
-5.26763382,10.71039332,1.58954977,0.00000000,2.43140993,6.09380892,0.13830405,3.86047382
-5.26163082,10.76117996,1.59723329,0.00000000,2.44532888,6.12957594,0.13718944,3.87884493
-5.25562781,10.81387690,1.60776119,0.00000000,2.45818824,6.16849924,0.13650285,3.89591966
-5.24962481,10.86875582,1.62137641,0.00000000,2.46952492,6.21122992,0.13622721,3.91146836
-5.24362181,10.92597876,1.63826562,0.00000000,2.47889715,6.25834450,0.13633314,3.92520987
-5.23761881,10.98558523,1.65854872,0.00000000,2.48589708,6.31031892,0.13677964,3.93682033
-5.23161581,11.04748174,1.68227018,0.00000000,2.49016273,6.36750385,0.13751519,3.94594367
-5.22561281,11.11143288,1.70939231,0.00000000,2.49138859,6.43010156,0.13847925,3.95220304
-5.21960980,11.17705335,1.73979052,0.00000000,2.48933403,6.49814461,0.13960401,3.95521247
-5.21360680,11.24380040,1.77325088,0.00000000,2.48382912,6.57147678,0.14081640,3.95458809
-5.20760380,11.31096683,1.80946963,0.00000000,2.47477743,6.64973680,0.14204026,3.94995855
-5.20160080,11.37767482,1.84805510,0.00000000,2.46215566,6.73234560,0.14319868,3.94097417
-5.19559780,11.44287156,1.88853178,0.00000000,2.44601036,6.81849806,0.14421631,3.92731475
-5.18959480,11.50532798,1.93034676,0.00000000,2.42645197,6.90716032,0.14502158,3.90869601
-5.18359180,11.56364221,1.97287851,0.00000000,2.40364691,6.99707369,0.14554891,3.88487490
-5.17758879,11.61624952,2.01544821,0.00000000,2.37780827,7.08676644,0.14574060,3.85565391
-5.17158579,11.66144051,2.05733340,0.00000000,2.34918612,7.17457438,0.14554856,3.82088488
-5.16558279,11.69738913,2.09778425,0.00000000,2.31805806,7.25867094,0.14493561,3.78047253
-5.15957979,11.72219148,2.13604199,0.00000000,2.28472100,7.33710719,0.14387654,3.73437810
-5.15357679,11.73391609,2.17135965,0.00000000,2.24948474,7.40786156,0.14235868,3.68262326
-5.14757379,11.73066503,2.20302440,0.00000000,2.21266783,7.46889865,0.14038208,3.62529448
-5.14157079,11.71064495,2.23038124,0.00000000,2.17459615,7.51823568,0.13795931,3.56254760
-5.13556778,11.67224555,2.25285727,0.00000000,2.13560403,7.55401456,0.13511486,3.49461269
-5.12956478,11.61412274,2.26998571,0.00000000,2.09603794,7.57457702,0.13188412,3.42179847
-5.12356178,11.53528239,2.28142879,0.00000000,2.05626225,7.57853956,0.12831210,3.34449605
-5.11755878,11.43516035,2.28699843,0.00000000,2.01666627,7.56486467,0.12445184,3.26318123
-5.11155578,11.31369404,2.28667364,0.00000000,1.97767215,7.53292474,0.12036262,3.17841473
-5.10555278,11.17138060,2.28061354,0.00000000,1.93974234,7.48255468,0.11610802,3.09083982
-5.09954977,11.00931738,2.26916516,0.00000000,1.90338605,7.41409008,0.11175394,3.00117667
-5.09354677,10.82922064,2.25286494,0.00000000,1.86916360,7.32838777,0.10736660,2.91021309
-5.08754377,10.63341973,2.23243359,0.00000000,1.83768804,7.22682664,0.10301059,2.81879156
-5.08154077,10.42482479,2.20876375,0.00000000,1.80962323,7.11128738,0.09874710,2.72779238
-5.07553777,10.20686789,2.18290047,0.00000000,1.78567817,6.98411088,0.09463232,2.63811355
-5.06953477,9.98341840,2.15601489,0.00000000,1.76659715,6.84803611,0.09071608,2.55064773
-5.06353177,9.75867544,2.12937163,0.00000000,1.75314590,6.70611949,0.08704078,2.46625723
-5.05752876,9.53704124,2.10429098,0.00000000,1.74609393,6.56163874,0.08364063,2.38574810
-5.05152576,9.32298058,2.08210707,0.00000000,1.74619356,6.41798521,0.08054115,2.30984447
-5.04552276,9.12087245,2.06412357,0.00000000,1.75415637,6.27854919,0.07775910,2.23916450
-5.03951976,8.93486054,2.05156869,0.00000000,1.77062788,6.14660350,0.07530263,2.17419909
-5.03351676,8.76870926,2.04555104,0.00000000,1.79616139,6.02519044,0.07317176,2.11529476
-5.02751376,8.62567222,2.04701836,0.00000000,1.83119213,5.91701732,0.07135911,2.06264146
-5.02151076,8.50837891,2.05672074,0.00000000,1.87601261,5.82436542,0.06985087,2.01626637
-5.01550775,8.41874494,2.07517983,0.00000000,1.93075039,5.74901615,0.06862791,1.97603387
-5.00950475,8.35790967,2.10266540,0.00000000,1.99534911,5.69219788,0.06766704,1.94165214
-5.00350175,8.32620389,2.13918025,0.00000000,2.06955375,5.65455532,0.06694236,1.91268597
-4.99749875,8.32314850,2.18445412,0.00000000,2.15290080,5.63614248,0.06642651,1.88857528
-4.99149575,8.34748380,2.23794688,0.00000000,2.24471415,5.63643894,0.06609207,1.86865859
-4.98549275,8.39722743,2.29886094,0.00000000,2.34410685,5.65438813,0.06591268,1.85220025
-4.97948974,8.46975786,2.36616240,0.00000000,2.44998927,5.68845510,0.06586414,1.83842022
-4.97348674,8.56191889,2.43861012,0.00000000,2.56108366,5.73670057,0.06592530,1.82652495
-4.96748374,8.67014041,2.51479158,0.00000000,2.67594484,5.79686740,0.06607876,1.81573798
-4.96148074,8.79056947,2.59316432,0.00000000,2.79298694,5.86647494,0.06631137,1.80532897
-4.95547774,8.91920604,2.67210118,0.00000000,2.91051536,5.94291701,0.06661448,1.79463986
-4.94947474,9.05203771,2.74993782,0.00000000,3.02676339,6.02355869,0.06698403,1.78310724
-4.94347174,9.18516786,2.82502088,0.00000000,3.13993243,6.10582810,0.06742040,1.77028016
-4.93746873,9.31493268,2.89575488,0.00000000,3.24823470,6.18729920,0.06792808,1.75583288
-4.93146573,9.43800302,2.96064645,0.00000000,3.34993718,6.26576273,0.06851524,1.73957235
-4.92546273,9.55146801,3.01834434,0.00000000,3.44340534,6.33928297,0.06919313,1.72144063
-4.91945973,9.65289846,3.06767402,0.00000000,3.52714526,6.40623886,0.06997544,1.70151236
-4.91345673,9.74038899,3.10766579,0.00000000,3.59984269,6.46534895,0.07087761,1.67998801
-4.90745373,9.81257890,3.13757575,0.00000000,3.66039757,6.51568040,0.07191612,1.65718346
-4.90145073,9.86865260,3.15689913,0.00000000,3.70795286,6.55664297,0.07310780,1.63351670
-4.89544772,9.90832129,3.16537585,0.00000000,3.74191645,6.58796970,0.07446919,1.60949247
-4.88944472,9.93178824,3.16298844,0.00000000,3.76197544,6.60968651,0.07601597,1.58568553
-4.88344172,9.93970028,3.14995279,0.00000000,3.76810208,6.62207304,0.07776240,1.56272329
-4.87743872,9.93308871,3.12670230,0.00000000,3.76055120,6.62561764,0.07972093,1.54126835
-4.87143572,9.91330269,3.09386631,0.00000000,3.73984923,6.62096916,0.08190180,1.52200137
-4.86543272,9.88193818,3.05224392,0.00000000,3.70677509,6.60888816,0.08431270,1.50560455
-4.85942971,9.84076548,3.00277417,0.00000000,3.66233381,6.59020004,0.08695855,1.49274586
-4.85342671,9.79165777,2.94650384,0.00000000,3.60772380,6.56575185,0.08984125,1.48406406
-4.84742371,9.73652294,2.88455407,0.00000000,3.54429901,6.53637456,0.09295946,1.48015438
-4.84142071,9.67724043,2.81808690,0.00000000,3.47352737,6.50285185,0.09630843,1.48155485
-4.83541771,9.61560436,2.74827282,0.00000000,3.39694697,6.46589575,0.09987979,1.48873307
-4.82941471,9.55327383,2.67626028,0.00000000,3.31612164,6.42612963,0.10366142,1.50207342
-4.82341171,9.49173082,2.60314794,0.00000000,3.23259727,6.38407784,0.10763722,1.52186469
-4.81740870,9.43224602,2.52996038,0.00000000,3.14786042,6.34016166,0.11178705,1.54828827
-4.81140570,9.37585253,2.45762773,0.00000000,3.06330045,6.29470059,0.11608658,1.58140728
-4.80540270,9.32332733,2.38696956,0.00000000,2.98017640,6.24791801,0.12050734,1.62115683
-4.79939970,9.27518060,2.31868327,0.00000000,2.89958934,6.19995030,0.12501677,1.66733627
-4.79339670,9.23165259,2.25333693,0.00000000,2.82246119,6.15085840,0.12957846,1.71960384
-4.78739370,9.19271836,2.19136660,0.00000000,2.74952016,6.10064130,0.13415255,1.77747450
-4.78139070,9.15810026,2.13307790,0.00000000,2.68129331,6.04925058,0.13869630,1.84032180
-4.77538769,9.12728857,2.07865150,0.00000000,2.61810605,5.99660609,0.14316482,1.90738419
-4.76938469,9.09957017,2.02815217,0.00000000,2.56008856,5.94261227,0.14751206,1.97777645
-4.76338169,9.07406552,1.98154104,0.00000000,2.50718837,5.88717536,0.15169193,2.05050655
-4.75737869,9.04977347,1.93869027,0.00000000,2.45918884,5.83022146,0.15565958,2.12449778
-4.75137569,9.02562357,1.89939985,0.00000000,2.41573243,5.77171570,0.15937280,2.19861613
-4.74537269,9.00053469,1.86341568,0.00000000,2.37634784,5.71168232,0.16279343,2.27170215
-4.73936968,8.97347851,1.83044829,0.00000000,2.34047996,5.65022564,0.16588875,2.34260628
-4.73336668,8.94354587,1.80019149,0.00000000,2.30752141,5.58755146,0.16863281,2.41022664
-4.72736368,8.91001334,1.77234024,0.00000000,2.27684419,5.52398821,0.17100749,2.47354743
-4.72136068,8.87240709,1.74660700,0.00000000,2.24783048,5.46000694,0.17300335,2.53167655
-4.71535768,8.83056079,1.72273591,0.00000000,2.21990107,5.39623885,0.17462012,2.58388044
-4.70935468,8.78466418,1.70051421,0.00000000,2.19254039,5.33348914,0.17586683,2.62961442
-4.70335168,8.73529896,1.67978046,0.00000000,2.16531716,5.27274549,0.17676144,2.66854690
-4.69734867,8.68345914,1.66042913,0.00000000,2.13789982,5.21517987,0.17733016,2.70057607
-4.69134567,8.63055350,1.64241157,0.00000000,2.11006627,5.16214231,0.17760626,2.72583789
-4.68534267,8.57838834,1.62573312,0.00000000,2.08170760,5.11514559,0.17762852,2.74470476
-4.67933967,8.52913003,1.61044677,0.00000000,2.05282585,5.07584009,0.17743945,2.75777465
-4.67333667,8.48524750,1.59664373,0.00000000,2.02352624,5.04597881,0.17708323,2.76585086
-4.66733367,8.44943615,1.58444136,0.00000000,1.99400432,5.02737268,0.17660359,2.76991323
-4.66133067,8.42452546,1.57396922,0.00000000,1.96452896,5.02183723,0.17604169,2.77108187
-4.65532766,8.41337363,1.56535413,0.00000000,1.93542221,5.03113198,0.17543413,2.77057485
-4.64932466,8.41875344,1.55870495,0.00000000,1.90703717,5.05689448,0.17481119,2.76966181
-4.64332166,8.44323372,1.55409795,0.00000000,1.87973502,5.10057150,0.17419546,2.76961517
-4.63731866,8.48906156,1.55156373,0.00000000,1.85386251,5.16334986,0.17360080,2.77166128
-4.63131566,8.55805018,1.55107617,0.00000000,1.82973081,5.24608988,0.17303181,2.77693310
-4.62531266,8.65147725,1.55254420,0.00000000,1.80759692,5.34926433,0.17248376,2.78642661
-4.61930965,8.76999803,1.55580660,0.00000000,1.78764815,5.47290562,0.17194304,2.80096235
-4.61330665,8.91357726,1.56063019,0.00000000,1.76999047,5.61656397,0.17138795,2.82115353
-4.60730365,9.08144256,1.56671141,0.00000000,1.75464080,5.77927857,0.17078995,2.84738167
-4.60130065,9.27206189,1.57368115,0.00000000,1.74152362,5.95956374,0.17011522,2.87978054
-4.59529765,9.48314587,1.58111250,0.00000000,1.73047150,6.15541137,0.16932632,2.91822870
-4.58929465,9.71167571,1.58853106,0.00000000,1.72122959,6.36431013,0.16838407,2.96235063
-4.58329165,9.95395581,1.59542730,0.00000000,1.71346338,6.58328185,0.16724942,3.01152624
-4.57728864,10.20568974,1.60127035,0.00000000,1.70676936,6.80893427,0.16588517,3.06490818
-4.57128564,10.46207731,1.60552272,0.00000000,1.70068811,7.03752915,0.16425761,3.12144614
-4.56528264,10.71792962,1.60765532,0.00000000,1.69471893,7.26506389,0.16233791,3.17991730
-4.55927964,10.96779872,1.60716227,0.00000000,1.68833579,7.48736439,0.16010325,3.23896174
-4.55327664,11.20611755,1.60357503,0.00000000,1.68100378,7.70018619,0.15753762,3.29712174
-4.54727364,11.42734585,1.59647547,0.00000000,1.67219564,7.89932084,0.15463235,3.35288354
-4.54127064,11.62611730,1.58550739,0.00000000,1.66140795,8.08070387,0.15138636,3.40472043
-4.53526763,11.79738301,1.57038650,0.00000000,1.64817645,8.24052058,0.14780608,3.45113575
-4.52926463,11.93654665,1.55090833,0.00000000,1.63209024,8.37530610,0.14390517,3.49070461
-4.52326163,12.03958676,1.52695416,0.00000000,1.61280441,8.48203592,0.13970402,3.52211297
-4.51725863,12.10316194,1.49849473,0.00000000,1.59005093,8.55820375,0.13522906,3.54419313
-4.51125563,12.12469566,1.46559178,0.00000000,1.56364749,8.60188367,0.13051195,3.55595442
-4.50525263,12.10243762,1.42839734,0.00000000,1.53350412,8.61177449,0.12558874,3.55660839
-4.49924962,12.03549995,1.38715087,0.00000000,1.49962745,8.58722473,0.12049885,3.54558779
-4.49324662,11.92386738,1.34217436,0.00000000,1.46212256,8.52823739,0.11528419,3.52255886
-4.48724362,11.76838141,1.29386546,0.00000000,1.42119235,8.43545496,0.10998812,3.48742688
-4.48124062,11.57069993,1.24268896,0.00000000,1.37713455,8.31012543,0.10465462,3.44033491
-4.47523762,11.33323448,1.18916683,0.00000000,1.33033656,8.15405140,0.09932736,3.38165610
-4.46923462,11.05906837,1.13386709,0.00000000,1.28126822,7.96952470,0.09404897,3.31198019
-4.46323162,10.75185972,1.07739192,0.00000000,1.23047293,7.75924996,0.08886032,3.23209494
-4.45722861,10.41573379,1.02036539,0.00000000,1.17855738,7.52626040,0.08379998,3.14296331
-4.45122561,10.05516935,0.96342117,0.00000000,1.12618033,7.27382990,0.07890374,3.04569775
-4.44522261,9.67488396,0.90719058,0.00000000,1.07404083,7.00538483,0.07420433,2.94153233
-4.43921961,9.27972248,0.85229139,0.00000000,1.02286620,6.72441933,0.06973123,2.83179414
-4.43321661,8.87455285,0.79931763,0.00000000,0.97340023,6.43441695,0.06551065,2.71787480
-4.42721361,8.46417223,0.74883063,0.00000000,0.92639179,6.13878116,0.06156566,2.60120297
-4.42121061,8.05322606,0.70135151,0.00000000,0.88258407,5.84077643,0.05791642,2.48321880
-4.41520760,7.64614116,0.65735507,0.00000000,0.84270468,5.54348097,0.05458057,2.36535060
-4.40920460,7.24707352,0.61726523,0.00000000,0.80745646,5.24975128,0.05157366,2.24899426
-4.40320160,6.85987012,0.58145177,0.00000000,0.77750914,4.96219807,0.04890971,2.13549538
-4.39719860,6.48804368,0.55022829,0.00000000,0.75349159,4.68317255,0.04660173,2.02613427
-4.39119560,6.13475842,0.52385124,0.00000000,0.73598453,4.41476154,0.04466232,1.92211336
-4.38519260,5.80282453,0.50251966,0.00000000,0.72551359,4.15878961,0.04310415,1.82454676
-4.37918959,5.49469896,0.48637552,0.00000000,0.72254232,3.91682628,0.04194047,1.73445172
-4.37318659,5.21249021,0.47550450,0.00000000,0.72746526,3.69019650,0.04118535,1.65274119
-4.36718359,4.95796471,0.46993683,0.00000000,0.74060070,3.47999251,0.04085396,1.58021752
-4.36118059,4.73255326,0.46964836,0.00000000,0.76218325,3.28708581,0.04096253,1.51756647
-4.35517759,4.53735600,0.47456161,0.00000000,0.79235623,3.11213808,0.04152823,1.46535167
-4.34917459,4.37314523,0.48454690,0.00000000,0.83116403,2.95561046,0.04256878,1.42400904
-4.34317159,4.24036587,0.49942361,0.00000000,0.87854459,2.81777083,0.04410190,1.39384139
-4.33716858,4.13913377,0.51896166,0.00000000,0.93432250,2.69869934,0.04614453,1.37501311
-4.33116558,4.06923268,0.54288342,0.00000000,0.99820285,2.59829249,0.04871194,1.36754523
-4.32516258,4.03011086,0.57086604,0.00000000,1.06976652,2.51626646,0.05181659,1.37131108
-4.31915958,4.02087864,0.60254458,0.00000000,1.14846708,2.45216038,0.05546696,1.38603295
-4.31315658,4.04030825,0.63751572,0.00000000,1.23362998,2.40534045,0.05966622,1.41128021
-4.30715358,4.08683721,0.67534246,0.00000000,1.32445427,2.37500547,0.06441095,1.44646913
