energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-6.00000000,2.26597979,0.03403081,0.06313478,0.66864169,0.72501356,0.01871596,1.31854024,0.65491854,0.14614128
-5.99399700,2.25784226,0.03191384,0.06305504,0.66944544,0.71736897,0.01872563,1.31649022,0.65835756,0.14617942
-5.98799400,2.25056028,0.02984515,0.06284717,0.67054841,0.70965887,0.01876306,1.31520632,0.66191317,0.14632443
-5.98199100,2.24448983,0.02784328,0.06251265,0.67203483,0.70201507,0.01883816,1.31491572,0.66561214,0.14660361
-5.97598799,2.24002245,0.02592503,0.06205442,0.67400504,0.69458513,0.01896040,1.31586555,0.66950236,0.14704494
-5.96998499,2.23758185,0.02410523,0.06147696,0.67657514,0.68753170,0.01913847,1.31832006,0.67365311,0.14767669
-5.96398199,2.23761594,0.02239655,0.06078620,0.67987484,0.68103031,0.01938002,1.32255508,0.67815348,0.14852687
-5.95797899,2.24058410,0.02080932,0.05998945,0.68404376,0.67526546,0.01969136,1.32884960,0.68310870,0.14962232
-5.95197599,2.24693998,0.01935142,0.05909520,0.68922593,0.67042518,0.02007720,1.33747479,0.68863467,0.15098774
-5.94597299,2.25711034,0.01802823,0.05811291,0.69556282,0.66669422,0.02054041,1.34868064,0.69485079,0.15264437
-5.93996998,2.27147073,0.01684252,0.05705268,0.70318506,0.66424593,0.02108181,1.36268078,0.70187145,0.15460862
-5.93396698,2.29031922,0.01579452,0.05592494,0.71220327,0.66323351,0.02170004,1.37963633,0.70979664,0.15689057
-5.92796398,2.31384947,0.01488198,0.05474010,0.72269837,0.66378072,0.02239143,1.39963936,0.71870224,0.15949245
-5.92196098,2.34212481,0.01410029,0.05350817,0.73471206,0.66597285,0.02314996,1.42269718,0.72863045,0.16240727
-5.91595798,2.37505473,0.01344264,0.05223845,0.74823785,0.66984822,0.02396724,1.44871820,0.73958110,0.16561752
-5.90995498,2.41237576,0.01290027,0.05093922,0.76321338,0.67539089,0.02483264,1.47750059,0.75150436,0.16909425
-5.90395198,2.45363784,0.01246272,0.04961752,0.77951454,0.68252507,0.02573343,1.50872449,0.76429531,0.17279642
-5.89794897,2.49819779,0.01211817,0.04827899,0.79695184,0.69111159,0.02665494,1.54194860,0.77779096,0.17667076
-5.89194597,2.54522075,0.01185371,0.04692783,0.81526956,0.70094691,0.02758093,1.57661177,0.79176999,0.18065208
-5.88594297,2.59369020,0.01165574,0.04556680,0.83414786,0.71176479,0.02849387,1.61204002,0.80595532,0.18466415
-5.87993997,2.64242685,0.01151035,0.04419736,0.85320805,0.72324086,0.02937537,1.64745896,0.82001972,0.18862107
-5.87393697,2.69011595,0.01140359,0.04281984,0.87202093,0.73499989,0.03020662,1.68201155,0.83359416,0.19242923
-5.86793397,2.73534242,0.01132192,0.04143372,0.89011808,0.74662579,0.03096886,1.71478060,0.84627879,0.19598968
-5.86193097,2.77663257,0.01125245,0.04003797,0.90700561,0.75767380,0.03164389,1.74481544,0.85765592,0.19920095
-5.85592796,2.81250067,0.01118326,0.03863135,0.92217996,0.76768454,0.03221453,1.77116145,0.86730464,0.20196207
-5.84992496,2.84149860,0.01110366,0.03721277,0.93514500,0.77619932,0.03266514,1.79289158,0.87481628,0.20417590
-5.84392196,2.86226632,0.01100437,0.03578165,0.94542968,0.78277598,0.03298204,1.80913820,0.87981001,0.20575236
-5.83791896,2.87358093,0.01087768,0.03433814,0.95260549,0.78700467,0.03315391,1.81912407,0.88194792,0.20661158
-5.83191596,2.87440201,0.01071753,0.03288343,0.95630280,0.78852276,0.03317213,1.82219088,0.88094868,0.20668684
-5.82591296,2.86391115,0.01051962,0.03141985,0.95622528,0.78702820,0.03303106,1.81782405,0.87659932,0.20592706
-5.81990995,2.84154381,0.01028131,0.02995100,0.95216185,0.78229077,0.03272814,1.80567269,0.86876435,0.20429882
-5.81390695,2.80701194,0.01000161,0.02848170,0.94399529,0.77416063,0.03226406,1.78556360,0.85739189,0.20178771
-5.80790395,2.76031632,0.00968111,0.02701795,0.93170741,0.76257383,0.03164268,1.75750885,0.84251652,0.19839907
-5.80190095,2.70174809,0.00932174,0.02556676,0.91538017,0.74755452,0.03087093,1.72170640,0.82425861,0.19415796
-5.79589795,2.63187939,0.00892671,0.02413592,0.89519304,0.72921380,0.02995861,1.67853383,0.80282030,0.18910848
-5.78989495,2.55154368,0.00850021,0.02273375,0.87141648,0.70774532,0.02891809,1.62853558,0.77847832,0.18331234
-5.78389195,2.46180676,0.00804728,0.02136877,0.84440207,0.68341788,0.02776396,1.57240418,0.75157400,0.17684687
-5.77788894,2.36392991,0.00757350,0.02004944,0.81456971,0.65656541,0.02651259,1.51095659,0.72250096,0.16980248
-5.77188594,2.25932703,0.00708485,0.01878383,0.78239257,0.62757496,0.02518167,1.44510665,0.69169119,0.16227977
-5.76588294,2.14951789,0.00658745,0.01757929,0.74838061,0.59687319,0.02378976,1.37583518,0.65960019,0.15438630
-5.75987994,2.03607966,0.00608738,0.01644230,0.71306337,0.56491208,0.02235572,1.30415887,0.62669176,0.14623332
-5.75387694,1.92059898,0.00559049,0.01537818,0.67697301,0.53215458,0.02089831,1.23109970,0.59342335,0.13793250
-5.74787394,1.80462674,0.00510225,0.01439102,0.64062825,0.49906077,0.01943570,1.15765592,0.56023248,0.12959285
-5.74187094,1.68963734,0.00462766,0.01348357,0.60452005,0.46607520,0.01798506,1.08477614,0.52752490,0.12131794
-5.73586793,1.57699416,0.00417109,0.01265727,0.56909951,0.43361589,0.01656224,1.01333721,0.49566484,0.11320349
-5.72986493,1.46792231,0.00373627,0.01191229,0.53476850,0.40206533,0.01518147,0.94412688,0.46496786,0.10533551
-5.72386193,1.36348940,0.00332626,0.01124767,0.50187322,0.37176378,0.01385516,0.87783159,0.43569623,0.09778893
-5.71785893,1.26459459,0.00294338,0.01066151,0.47070090,0.34300502,0.01259377,0.81502954,0.40805714,0.09062684
-5.71185593,1.17196579,0.00258930,0.01015118,0.44147939,0.31603440,0.01140577,0.75618903,0.38220336,0.08390020
-5.70585293,1.08616417,0.00226504,0.00971356,0.41437952,0.29104919,0.01029763,0.70167141,0.35823635,0.07764814
-5.69984992,1.00759525,0.00197104,0.00934536,0.38951976,0.26820084,0.00927392,0.65173833,0.33621118,0.07189868
-5.69384692,0.93652499,0.00170718,0.00904332,0.36697270,0.24759883,0.00833745,0.60656208,0.31614306,0.06666976
-5.68784392,0.87309962,0.00147293,0.00880452,0.34677276,0.22931573,0.00748940,0.56623840,0.29801480,0.06197060
-5.68184092,0.81736741,0.00126737,0.00862656,0.32892455,0.21339297,0.00672960,0.53080047,0.28178479,0.05780318
-5.67583792,0.76930087,0.00108929,0.00850775,0.31341117,0.19984686,0.00605669,0.50023316,0.26739484,0.05416379
-5.66983492,0.72881791,0.00093726,0.00844724,0.30020198,0.18867439,0.00546839,0.47448654,0.25477756,0.05104445
-5.66383192,0.69580051,0.00080972,0.00844506,0.28925928,0.17985856,0.00496170,0.45348783,0.24386275,0.04843430
-5.65782891,0.67010987,0.00070498,0.00850210,0.28054352,0.17337268,0.00453312,0.43715106,0.23458252,0.04632068
-5.65182591,0.65159739,0.00062135,0.00862007,0.27401678,0.16918369,0.00417883,0.42538394,0.22687487,0.04468994
-5.64582291,0.64011084,0.00055714,0.00880125,0.26964430,0.16725409,0.00389485,0.41809172,0.22068576,0.04352803
-5.63981991,0.63549585,0.00051069,0.00904837,0.26739425,0.16754266,0.00367718,0.41517799,0.21596944,0.04282064
-5.63381691,0.63759290,0.00048039,0.00936427,0.26723563,0.17000397,0.00352189,0.41654259,0.21268737,0.04255315
-5.62781391,0.64623051,0.00046473,0.00975159,0.26913482,0.17458672,0.00342515,0.42207703,0.21080584,0.04271030
-5.62181091,0.66121535,0.00046226,0.01021245,0.27305090,0.18123142,0.00338332,0.43165809,0.21029251,0.04327557
-5.61580790,0.68232062,0.00047159,0.01074806,0.27893044,0.18986742,0.00339294,0.44514013,0.21111242,0.04423055
-5.60980490,0.70927364,0.00049143,0.01135842,0.28670197,0.20040986,0.00345075,0.46234713,0.21322357,0.04555417
-5.60380190,0.74174425,0.00052054,0.01204200,0.29627098,0.21275678,0.00355366,0.48306509,0.21657276,0.04722194
-5.59779890,0.77933499,0.00055771,0.01279546,0.30751558,0.22678684,0.00369875,0.50703582,0.22109181,0.04920536
-5.59179590,0.82157445,0.00060178,0.01361352,0.32028352,0.24235779,0.00388324,0.53395262,0.22669469,0.05147147
-5.58579290,0.86791453,0.00065164,0.01448880,0.33439089,0.25930630,0.00410453,0.56345868,0.23327571,0.05398262
-5.57978989,0.91773248,0.00070619,0.01541186,0.34962261,0.27744890,0.00436016,0.59514850,0.24070905,0.05669659
-5.57378689,0.97033792,0.00076434,0.01637130,0.36573503,0.29658447,0.00464786,0.62857264,0.24884971,0.05956698
-5.56778389,1.02498502,0.00082504,0.01735393,0.38246048,0.31649816,0.00496555,0.66324571,0.25753586,0.06254390
-5.56178089,1.08088929,0.00088728,0.01834511,0.39951381,0.33696652,0.00531140,0.69865748,0.26659262,0.06557502
-5.55577789,1.13724847,0.00095008,0.01932912,0.41660037,0.35776372,0.00568383,0.73428656,0.27583689,0.06860686
-5.54977489,1.19326635,0.00101252,0.02028962,0.43342533,0.37866852,0.00608161,0.76961600,0.28508319,0.07158622
-5.54377189,1.24817825,0.00107374,0.02121019,0.44970362,0.39947155,0.00650383,0.80414999,0.29415002,0.07446184
-5.53776888,1.30127676,0.00113298,0.02207484,0.46517011,0.41998244,0.00694994,0.83743068,0.30286640,0.07718599
-5.53176588,1.35193604,0.00118959,0.02286857,0.47958921,0.44003630,0.00741975,0.86905405,0.31107822,0.07971610
-5.52576288,1.39963319,0.00124304,0.02357788,0.49276355,0.45949922,0.00791337,0.89868391,0.31865401,0.08201615
-5.51975988,1.44396525,0.00129294,0.02419122,0.50454106,0.47827206,0.00843119,0.92606304,0.32548966,0.08405790
-5.51375688,1.48466058,0.00133902,0.02469940,0.51481995,0.49629256,0.00897372,0.95102067,0.33151192,0.08582170
-5.50775388,1.52158373,0.00138121,0.02509583,0.52355135,0.51353517,0.00954154,0.97347571,0.33668033,0.08729704
-5.50175088,1.55473330,0.00141955,0.02537674,0.53073937,0.53000881,0.01013503,0.99343548,0.34098749,0.08848260
-5.49574787,1.58423277,0.00145424,0.02554116,0.53643845,0.54575234,0.01075431,1.01098978,0.34445763,0.08938593
-5.48974487,1.61031467,0.00148564,0.02559091,0.54074828,0.56082815,0.01139894,1.02630070,0.34714352,0.09002269
-5.48374187,1.63329897,0.00151419,0.02553039,0.54380639,0.57531414,0.01206775,1.03958861,0.34912195,0.09041557
-5.47773887,1.65356700,0.00154049,0.02536625,0.54577900,0.58929451,0.01275866,1.05111520,0.35048798,0.09059287
-5.47173587,1.67153249,0.00156520,0.02510704,0.54685057,0.60285012,0.01346852,1.06116462,0.35134844,0.09058690
-5.46573287,1.68761164,0.00158903,0.02476273,0.54721275,0.61604892,0.01419293,1.07002392,0.35181489,0.09043228
-5.45972986,1.70219410,0.00161278,0.02434428,0.54705339,0.62893721,0.01492621,1.07796404,0.35199676,0.09016416
-5.45372686,1.71561690,0.00163726,0.02386311,0.54654629,0.64153242,0.01566140,1.08522260,0.35199483,0.08981668
-5.44772386,1.72814302,0.00166330,0.02333063,0.54584234,0.65381785,0.01639025,1.09198964,0.35189565,0.08942152
-5.44172086,1.73994614,0.00169177,0.02275785,0.54506260,0.66574001,0.01710344,1.09839732,0.35176718,0.08900678
-5.43571786,1.75110262,0.00172354,0.02215497,0.54429375,0.67720876,0.01779074,1.10451417,0.35165598,0.08859623
-5.42971486,1.76159131,0.00175948,0.02153114,0.54358606,0.68810034,0.01844135,1.11034448,0.35158597,0.08820894
-5.42371186,1.77130121,0.00180051,0.02089429,0.54295418,0.69826326,0.01904418,1.11583271,0.35155902,0.08785930
-5.41770885,1.78004653,0.00184760,0.02025100,0.54238045,0.70752676,0.01958831,1.12087264,0.35155715,0.08755745
-5.41170585,1.78758803,0.00190175,0.01960655,0.54182056,0.71571129,0.02006338,1.12532070,0.35154624,0.08731002
-5.40570285,1.79365923,0.00196404,0.01896495,0.54121107,0.72264043,0.02046003,1.12901250,0.35148088,0.08712116
-5.39969985,1.79799550,0.00203563,0.01832919,0.54047828,0.72815342,0.02077034,1.13178133,0.35131016,0.08699374
-5.39369685,1.80036413,0.00211775,0.01770136,0.53954780,0.73211755,0.02098815,1.13347735,0.35098375,0.08693058
-5.38769385,1.80059292,0.00221172,0.01708293,0.53835400,0.73443950,0.02110945,1.13398611,0.35045808,0.08693569
-5.38169085,1.79859552,0.00231892,0.01647502,0.53684892,0.73507476,0.02113253,1.13324495,0.34970191,0.08701533
-5.37568784,1.79439122,0.00244077,0.01587860,0.53500965,0.73403460,0.02105818,1.13125613,0.34870110,0.08717883
-5.36968484,1.78811798,0.00257865,0.01529473,0.53284400,0.73138987,0.02088970,1.12809563,0.34746211,0.08743908
-5.36368184,1.78003739,0.00273391,0.01472470,0.53039373,0.72727138,0.02063279,1.12391701,0.34601404,0.08781262
-5.35767884,1.77053116,0.00290775,0.01417018,0.52773542,0.72186668,0.02029542,1.11894975,0.34440892,0.08831938
-5.35167584,1.76008897,0.00310114,0.01363325,0.52497856,0.71541331,0.01988745,1.11349229,0.34272047,0.08898194
-5.34567284,1.74928859,0.00331476,0.01311638,0.52226129,0.70818897,0.01942036,1.10789999,0.34104110,0.08982445
-5.33966983,1.73876910,0.00354887,0.01262241,0.51974393,0.70049898,0.01890672,1.10256872,0.33947755,0.09087128
-5.33366683,1.72919905,0.00380324,0.01215437,0.51760062,0.69266182,0.01835973,1.09791515,0.33814542,0.09214536
-5.32766383,1.72124146,0.00407707,0.01171540,0.51600985,0.68499361,0.01779273,1.09435489,0.33716282,0.09366649
-5.32166083,1.71551768,0.00436889,0.01130854,0.51514434,0.67779241,0.01721864,1.09227986,0.33664373,0.09544960
-5.31565783,1.71257260,0.00467655,0.01093654,0.51516092,0.67132319,0.01664958,1.09203632,0.33669135,0.09750313
-5.30965483,1.71284312,0.00499714,0.01060171,0.51619113,0.66580448,0.01609635,1.09390480,0.33739192,0.09982768
-5.30365183,1.71663183,0.00532703,0.01030571,0.51833302,0.66139731,0.01556815,1.09808332,0.33880941,0.10241495
-5.29764882,1.72408761,0.00566189,0.01004948,0.52164475,0.65819725,0.01507229,1.10467471,0.34098130,0.10524707
-5.29164582,1.73519393,0.00599675,0.00983312,0.52614017,0.65622970,0.01461406,1.11367876,0.34391578,0.10829650
-5.28564282,1.74976572,0.00632612,0.00965584,0.53178678,0.65544894,0.01419662,1.12498968,0.34759048,0.11152627
-5.27963982,1.76745468,0.00664410,0.00951593,0.53850600,0.65574072,0.01382107,1.13839880,0.35195265,0.11489078
-5.27363682,1.78776253,0.00694456,0.00941089,0.54617562,0.65692829,0.01348657,1.15360213,0.35692095,0.11833703
-5.26763382,1.81006126,0.00722128,0.00933740,0.55463434,0.65878130,0.01319051,1.17021247,0.36238842,0.12180619
-5.26163082,1.83361901,0.00746822,0.00929155,0.56368783,0.66102720,0.01292885,1.18777484,0.36822663,0.12523550
-5.25562781,1.85762987,0.00767965,0.00926889,0.57311612,0.66336423,0.01269637,1.20578452,0.37429052,0.12856022
-5.24962481,1.88124583,0.00785039,0.00926466,0.58268154,0.66547540,0.01248702,1.22370641,0.38042377,0.13171582
-5.24362181,1.90360901,0.00797597,0.00927392,0.59213702,0.66704254,0.01229432,1.24099462,0.38646429,0.13463993
-5.23761881,1.92388247,0.00805283,0.00929174,0.60123403,0.66775974,0.01211163,1.25711125,0.39224951,0.13727428
-5.23161581,1.94127801,0.00807842,0.00931335,0.60972995,0.66734553,0.01193252,1.27154339,0.39762123,0.13956631
-5.22561281,1.95507979,0.00805129,0.00933429,0.61739435,0.66555322,0.01175102,1.28381762,0.40242990,0.14147049
-5.21960980,1.96466302,0.00797120,0.00935050,0.62401425,0.66217893,0.01156185,1.29351157,0.40653796,0.14294927
-5.21360680,1.96950707,0.00783907,0.00935848,0.62939798,0.65706726,0.01136059,1.30026220,0.40982246,0.14397367
-5.20760380,1.96920326,0.00765700,0.00935531,0.63337784,0.65011436,0.01114381,1.30377096,0.41217680,0.14452352
-5.20160080,1.96345749,0.00742814,0.00933874,0.63581155,0.64126856,0.01090914,1.30380590,0.41351162,0.14458737
-5.19559780,1.95208846,0.00715663,0.00930719,0.63658287,0.63052882,0.01065523,1.30020130,0.41375514,0.14416206
-5.18959480,1.93502234,0.00684743,0.00925984,0.63560136,0.61794136,0.01038179,1.29285533,0.41285296,0.14325221
-5.18359180,1.91228499,0.00650614,0.00919656,0.63280178,0.60359477,0.01008947,1.28172635,0.41076753,0.14186947
-5.17758879,1.88399266,0.00613884,0.00911798,0.62814331,0.58761427,0.00977980,1.26682855,0.40747756,0.14003177
-5.17158579,1.85034239,0.00575185,0.00902545,0.62160877,0.57015541,0.00945505,1.24822742,0.40297735,0.13776258
-5.16558279,1.81160269,0.00535160,0.00892107,0.61320408,0.55139776,0.00911815,1.22603566,0.39727631,0.13509022
-5.15957979,1.76810544,0.00494439,0.00880767,0.60295810,0.53153891,0.00877253,1.20040972,0.39039869,0.13204728
-5.15357679,1.72023918,0.00453622,0.00868885,0.59092269,0.51078910,0.00842203,1.17154737,0.38238350,0.12867019
-5.14757379,1.66844411,0.00413268,0.00856891,0.57717323,0.48936667,0.00807082,1.13968605,0.37328470,0.12499891
-5.14157079,1.61320854,0.00373882,0.00845292,0.56180922,0.46749447,0.00772327,1.10510206,0.36317146,0.12107670
-5.13556778,1.55506663,0.00335904,0.00834667,0.54495493,0.44539716,0.00738388,1.06811024,0.35212847,0.11695003
-5.12956478,1.49459682,0.00299703,0.00825660,0.52675989,0.42329938,0.00705725,1.02906380,0.34025617,0.11266848
-5.12356178,1.43242034,0.00265576,0.00818981,0.50739896,0.40142467,0.00674797,0.98835387,0.32767068,0.10828464
-5.11755878,1.36919935,0.00233749,0.00815391,0.48707178,0.37999488,0.00646060,0.94640835,0.31450339,0.10385393
-5.11155578,1.30563391,0.00204376,0.00815695,0.46600152,0.35922993,0.00619963,0.90368976,0.30090009,0.09943435
-5.10555278,1.24245748,0.00177543,0.00820723,0.44443268,0.33934762,0.00596938,0.86069167,0.28701946,0.09508601
-5.09954977,1.18043043,0.00153280,0.00831313,0.42262800,0.32056344,0.00577399,0.81793370,0.27303100,0.09087056
-5.09354677,1.12033154,0.00131562,0.00848286,0.40086444,0.30309001,0.00561732,0.77595484,0.25911238,0.08685037
-5.08754377,1.06294745,0.00112323,0.00872423,0.37942834,0.28713621,0.00550291,0.73530534,0.24544618,0.08308758
-5.08154077,1.00906015,0.00095459,0.00904434,0.35860982,0.27290585,0.00543388,0.69653723,0.23221621,0.07964296
-5.07553777,0.95943310,0.00080840,0.00944928,0.33869681,0.26059585,0.00541286,0.66019389,0.21960354,0.07657468
-5.06953477,0.91479626,0.00068317,0.00994382,0.31996873,0.25039391,0.00544189,0.62679896,0.20778226,0.07393697
-5.06353177,0.87583072,0.00057729,0.01053111,0.30269019,0.24247591,0.00552234,0.59684513,0.19691530,0.07177884
-5.05752876,0.84315357,0.00048911,0.01121243,0.28710499,0.23700287,0.00565486,0.57078311,0.18715040,0.07014274
-5.05152576,0.81730359,0.00041698,0.01198691,0.27343052,0.23411784,0.00583929,0.54901147,0.17861639,0.06906346
-5.04552276,0.79872844,0.00035928,0.01285135,0.26185298,0.23394269,0.00607464,0.53186748,0.17141998,0.06856706
-5.03951976,0.78777378,0.00031449,0.01380013,0.25252333,0.23657498,0.00635906,0.51961955,0.16564303,0.06867016
-5.03351676,0.78467473,0.00028119,0.01482514,0.24555437,0.24208504,0.00668986,0.51246128,0.16134069,0.06937935
-5.02751376,0.78955011,0.00025808,0.01591584,0.24101877,0.25051343,0.00706353,0.51050753,0.15854006,0.07069098
-5.02151076,0.80239939,0.00024397,0.01705938,0.23894822,0.26186883,0.00747583,0.51379234,0.15723979,0.07259123
-5.01550775,0.82310258,0.00023780,0.01824089,0.23933356,0.27612639,0.00792185,0.52226898,0.15741031,0.07505640
-5.00950475,0.85142294,0.00023864,0.01944372,0.24212598,0.29322682,0.00839618,0.53581175,0.15899487,0.07805358
-5.00350175,0.88701227,0.00024564,0.02064994,0.24723896,0.31307610,0.00889299,0.55421957,0.16191113,0.08154149
-4.99749875,0.92941861,0.00025805,0.02184075,0.25455104,0.33554593,0.00940624,0.57722117,0.16605339,0.08547159
-4.99149575,0.97809609,0.00027520,0.02299706,0.26390912,0.36047495,0.00992977,0.60448149,0.17129531,0.08978932
-4.98549275,1.03241647,0.00029647,0.02410003,0.27513228,0.38767082,0.01045752,0.63560931,0.17749297,0.09443546
-4.97948974,1.09168224,0.00032128,0.02513168,0.28801591,0.41691303,0.01098363,0.67016564,0.18448828,0.09934755
-4.97348674,1.15514069,0.00034906,0.02607546,0.30233607,0.44795659,0.01150255,0.70767283,0.19211250,0.10446140
-4.96748374,1.22199891,0.00037928,0.02691675,0.31785391,0.48053653,0.01200917,0.74762410,0.20018990,0.10971241
-4.96148074,1.29143928,0.00041139,0.02764341,0.33432023,0.51437304,0.01249885,0.78949331,0.20854152,0.11503699
-4.95547774,1.36263510,0.00044484,0.02824614,0.35147986,0.54917744,0.01296746,0.83274489,0.21698867,0.12037376
-4.94947474,1.43476630,0.00047906,0.02871880,0.36907604,0.58465858,0.01341139,0.87684364,0.22535653,0.12566466
-4.94347174,1.50703479,0.00051347,0.02905865,0.38685462,0.62052970,0.01382748,0.92126444,0.23347736,0.13085591
-4.93746873,1.57867933,0.00054748,0.02926643,0.40456810,0.65651558,0.01421297,0.96550156,0.24119363,0.13589879
-4.93146573,1.64898950,0.00058049,0.02934631,0.42197939,0.69235958,0.01456540,1.00907751,0.24836073,0.14075028
-4.92546273,1.71731863,0.00061191,0.02930586,0.43886539,0.72783054,0.01488256,1.05155122,0.25484940,0.14537355
-4.91945973,1.78309528,0.00064116,0.02915569,0.45502023,0.76272900,0.01516233,1.09252550,0.26054783,0.14973826
-4.91345673,1.84583295,0.00066768,0.02890922,0.47025811,0.79689273,0.01540263,1.13165336,0.26536323,0.15382070
-4.90745373,1.90513771,0.00069094,0.02858223,0.48441582,0.83020090,0.01560135,1.16864320,0.26922306,0.15760389
-4.90145073,1.96071345,0.00071049,0.02819240,0.49735473,0.86257693,0.01575629,1.20326260,0.27207575,0.16107741
-4.89544772,2.01236428,0.00072594,0.02775875,0.50896220,0.89398957,0.01586516,1.23534049,0.27389100,0.16423717
-4.88944472,2.05999406,0.00073696,0.02730116,0.51915250,0.92445200,0.01592559,1.26476753,0.27465946,0.16708508
-4.88344172,2.10360271,0.00074333,0.02683971,0.52786701,0.95401900,0.01593521,1.29149477,0.27439208,0.16962849
-4.87743872,2.14327939,0.00074493,0.02639420,0.53507378,0.98278194,0.01589173,1.31553023,0.27311891,0.17187964
-4.87143572,2.17919244,0.00074176,0.02598356,0.54076645,1.01086184,0.01579306,1.33693377,0.27088754,0.17385485
-4.86543272,2.21157663,0.00073391,0.02562537,0.54496246,1.03840070,0.01563746,1.35581019,0.26776104,0.17557372
-4.85942971,2.24071784,0.00072161,0.02533533,0.54770077,1.06555134,0.01542369,1.37230083,0.26381575,0.17705814
-4.85342671,2.26693595,0.00070519,0.02512691,0.54903899,1.09246626,0.01515114,1.38657406,0.25913873,0.17833130
-4.84742371,2.29056664,0.00068507,0.02501095,0.54905025,1.11928613,0.01482001,1.39881503,0.25382508,0.17941659
-4.84142071,2.31194295,0.00066181,0.02499540,0.54781976,1.14612842,0.01443136,1.40921524,0.24797525,0.18033654
-4.83541771,2.33137757,0.00063602,0.02508507,0.54544138,1.17307685,0.01398727,1.41796244,0.24169236,0.18111176
-4.82941471,2.34914682,0.00060841,0.02528154,0.54201430,1.20017239,0.01349081,1.42523139,0.23507968,0.18176003
-4.82341171,2.36547731,0.00057975,0.02558313,0.53764001,1.22740634,0.01294608,1.43117611,0.22823840,0.18229549
-4.81740870,2.38053601,0.00055085,0.02598489,0.53241975,1.25471599,0.01235815,1.43592401,0.22126562,0.18272801
-4.81140570,2.39442449,0.00052257,0.02647880,0.52645248,1.28198338,0.01173296,1.43957232,0.21425281,0.18306286
-4.80540270,2.40717763,0.00049579,0.02705396,0.51983358,1.30903717,0.01107719,1.44218700,0.20728459,0.18330062
-4.79939970,2.41876700,0.00047139,0.02769696,0.51265418,1.33565778,0.01039810,1.44380423,0.20043802,0.18343736
-4.79339670,2.42910875,0.00045026,0.02839226,0.50500121,1.36158559,0.00970332,1.44443437,0.19378223,0.18346519
-4.78739370,2.43807539,0.00043325,0.02912268,0.49695801,1.38653176,0.00900064,1.44406806,0.18737843,0.18337302
-4.78139070,2.44551085,0.00042120,0.02986992,0.48860539,1.41019107,0.00829782,1.44268403,0.18128023,0.18314761
-4.77538769,2.45124754,0.00041490,0.03061518,0.48002306,1.43225611,0.00760238,1.44025798,0.17553419,0.18277478
-4.76938469,2.45512432,0.00041508,0.03133977,0.47129105,1.45243185,0.00692136,1.43677177,0.17018046,0.18224073
-4.76338169,2.45700401,0.00042242,0.03202567,0.46249109,1.47044975,0.00626120,1.43222232,0.16525347,0.18153339
-4.75737869,2.45678900,0.00043749,0.03265619,0.45370762,1.48608046,0.00562761,1.42662921,0.16078258,0.18064371
-4.75137569,2.45443375,0.00046078,0.03321641,0.44502824,1.49914424,0.00502539,1.42004045,0.15679247,0.17956676
-4.74537269,2.44995309,0.00049267,0.03369374,0.43654351,1.50951842,0.00445847,1.41253580,0.15330347,0.17830258
-4.73936968,2.44342557,0.00053341,0.03407818,0.42834596,1.51714142,0.00392977,1.40422717,0.15033142,0.17685678
-4.73336668,2.43499131,0.00058311,0.03436266,0.42052828,1.52201291,0.00344130,1.39525597,0.14788743,0.17524066
-4.72736368,2.42484446,0.00064171,0.03454310,0.41318067,1.52419022,0.00299413,1.38578735,0.14597721,0.17347099
-4.72136068,2.41322061,0.00070898,0.03461844,0.40638762,1.52378116,0.00258849,1.37600172,0.14460025,0.17156943
-4.71535768,2.40037983,0.00078451,0.03459048,0.40022407,1.52093379,0.00222384,1.36608394,0.14374880,0.16956150
-4.70935468,2.38658667,0.00086768,0.03446366,0.39475139,1.51582373,0.00189896,1.35621092,0.14340682,0.16747534
-4.70335168,2.37208833,0.00095768,0.03424462,0.39001333,1.50864012,0.00161209,1.34653855,0.14354887,0.16534014
-4.69734867,2.35709272,0.00105349,0.03394186,0.38603227,1.49957099,0.00136103,1.33718870,0.14413930,0.16318451
-4.69134567,2.34174802,0.00115390,0.03356512,0.38280607,1.48878922,0.00114325,1.32823751,0.14513160,0.16103479
-4.68534267,2.32612528,0.00125750,0.03312492,0.38030583,1.47644007,0.00095600,1.31970571,0.14646819,0.15891353
-4.67933967,2.31020547,0.00136272,0.03263198,0.37847468,1.46263105,0.00079641,1.31155178,0.14808065,0.15683800
-4.67333667,2.29387216,0.00146787,0.03209674,0.37722792,1.44742506,0.00066159,1.30366865,0.14989052,0.15481920
-4.66733367,2.27691043,0.00157113,0.03152885,0.37645443,1.43083702,0.00054868,1.29588425,0.15181068,0.15286105
-4.66133067,2.25901242,0.00167064,0.03093683,0.37601958,1.41283447,0.00045493,1.28796612,0.15374716,0.15096011
-4.65532766,2.23978932,0.00176452,0.03032777,0.37576928,1.39334188,0.00037774,1.27962983,0.15560164,0.14910569
-4.64932466,2.21878917,0.00185093,0.02970712,0.37553526,1.37224851,0.00031469,1.27055095,0.15727422,0.14728039
-4.64332166,2.19551961,0.00192810,0.02907865,0.37514119,1.34941916,0.00026360,1.26037983,0.15866655,0.14546102
-4.63731866,2.16947401,0.00199445,0.02844443,0.37440938,1.32470708,0.00022247,1.24875840,0.15968513,0.14361989
