energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,S_s_up,S_s_down,S_p_up,S_p_down
-4.15107554,2.66810299,-0.24485765,0.52081241,-0.05078188,1.25650968,-0.07448124,0.01703679,-0.00165869,0.17180606,-0.02995085,0.09815873,-0.01148509,0.00306302,-0.00101027,1.34534445,-0.14371084
-4.14507254,2.66369914,-0.22064785,0.52165201,-0.04596699,1.25082731,-0.06513076,0.01885504,-0.00203980,0.17170133,-0.02725728,0.09724276,-0.01151939,0.00324643,-0.00086575,1.34362890,-0.12994404
-4.13906953,2.65994313,-0.20180052,0.52397257,-0.04249853,1.24375323,-0.05709348,0.02076283,-0.00249297,0.17190135,-0.02499207,0.09654691,-0.01195845,0.00345937,-0.00073975,1.34274157,-0.11966048
-4.13306653,2.65801752,-0.18818709,0.52806244,-0.04033925,1.23581960,-0.05030873,0.02274222,-0.00302695,0.17256567,-0.02316992,0.09611731,-0.01281814,0.00370588,-0.00063080,1.34319858,-0.11276147
-4.12706353,2.65901298,-0.17969448,0.53416353,-0.03946015,1.22755660,-0.04471661,0.02477158,-0.00365056,0.17385105,-0.02180277,0.09598884,-0.01411766,0.00398996,-0.00053748,1.34544679,-0.10916321
-4.12106053,2.66389639,-0.17622612,0.54246395,-0.03984053,1.21947720,-0.04025938,0.02682587,-0.00437237,0.17590693,-0.02089994,0.09618434,-0.01587896,0.00431543,-0.00045842,1.34985095,-0.10879697
-4.11505753,2.67348281,-0.17770091,0.55309228,-0.04146749,1.21206227,-0.03688245,0.02887714,-0.00520038,0.17887079,-0.02046828,0.09671439,-0.01812592,0.00468587,-0.00039229,1.35668365,-0.11160784
-4.10905453,2.68841206,-0.18405016,0.56611345,-0.04433472,1.20574659,-0.03453516,0.03089517,-0.00614168,0.18286372,-0.02051218,0.09757756,-0.02088320,0.00510453,-0.00033787,1.36611838,-0.11755201
-4.10305153,2.70913100,-0.19521293,0.58152656,-0.04844082,1.20090641,-0.03317120,0.03284821,-0.00720205,0.18798621,-0.02103350,0.09876124,-0.02417497,0.00557425,-0.00029398,1.37822607,-0.12659281
-4.09704852,2.73588207,-0.21112981,0.59926466,-0.05378707,1.19784902,-0.03274878,0.03470397,-0.00838550,0.19431431,-0.02203151,0.10024292,-0.02802331,0.00609737,-0.00025957,1.39297512,-0.13869587
-4.09104552,2.76869859,-0.23173563,0.61919645,-0.06037494,1.19680482,-0.03323056,0.03643052,-0.00969392,0.20189639,-0.02350262,0.10199191,-0.03244654,0.00667567,-0.00023366,1.41023503,-0.15382340
-4.08504252,2.80740716,-0.25695155,0.64112998,-0.06820326,1.19792208,-0.03458339,0.03799741,-0.01112658,0.21075054,-0.02544016,0.10397144,-0.03745736,0.00731032,-0.00021534,1.42978337,-0.17192826
-4.07903952,2.85163687,-0.28667677,0.66481824,-0.07726535,1.20126493,-0.03677790,0.03937668,-0.01267982,0.22086281,-0.02783406,0.10614091,-0.04306107,0.00800181,-0.00020381,1.45131602,-0.19294773
-4.07303652,2.90083527,-0.32078060,0.68996633,-0.08754617,1.20681427,-0.03978795,0.04054390,-0.01434668,0.23218628,-0.03067052,0.10845844,-0.04925371,0.00874993,-0.00019833,1.47446014,-0.21679774
-4.06703352,2.95429036,-0.35909518,0.71624021,-0.09901963,1.21447190,-0.04359004,0.04147904,-0.01611668,0.24464118,-0.03393170,0.11088334,-0.05602036,0.00955371,-0.00019822,1.49878938,-0.24336756
-4.06103052,3.01115766,-0.40140940,0.74327661,-0.11164623,1.22406735,-0.04816275,0.04216730,-0.01797566,0.25811603,-0.03759545,0.11337849,-0.06333373,0.01041144,-0.00020287,1.52384076,-0.27251549
-4.05502751,3.07049147,-0.44746455,0.77069380,-0.12537118,1.23536718,-0.05348607,0.04259968,-0.01990578,0.27246977,-0.04163517,0.11591262,-0.07115298,0.01132060,-0.00021171,1.54913254,-0.30406586
-4.04902451,3.13127887,-0.49695189,0.79810284,-0.14012305,1.24808634,-0.05954094,0.04277341,-0.02188559,0.28753501,-0.04601974,0.11846218,-0.07942299,0.01227795,-0.00022422,1.57418228,-0.33780742
-4.04302151,3.19247507,-0.54951258,0.82511903,-0.15581318,1.26190074,-0.06630876,0.04269210,-0.02389033,0.30312209,-0.05071364,0.12101287,-0.08807406,0.01327941,-0.00023990,1.59852440,-0.37349350
-4.03701851,3.25303877,-0.60474008,0.85137300,-0.17233576,1.27646070,-0.07377102,0.04236566,-0.02589232,0.31902416,-0.05567721,0.12356062,-0.09702223,0.01432019,-0.00025830,1.62172645,-0.41084393
-4.03101551,3.31196591,-0.66218499,0.87652110,-0.18956874,1.29140441,-0.08190904,0.04181004,-0.02786153,0.33502282,-0.06086707,0.12611211,-0.10617014,0.01539471,-0.00027896,1.64340351,-0.44954872
-4.02501251,3.36832047,-0.72136224,0.90025473,-0.20737551,1.30637080,-0.09070370,0.04104660,-0.02976628,0.35089429,-0.06623682,0.12868461,-0.11540848,0.01649666,-0.00030147,1.66322998,-0.48927341
-4.01900950,3.42126113,-0.78176037,0.92230821,-0.22560723,1.32101129,-0.10013531,0.04010144,-0.03157403,0.36641592,-0.07173772,0.13130538,-0.12461806,0.01761900,-0.00032540,1.68094845,-0.52966586
-4.01300650,3.47006267,-0.84285234,0.94246492,-0.24410585,1.33499982,-0.11018336,0.03900445,-0.03325230,0.38137267,-0.07731968,0.13401035,-0.13367242,0.01875399,-0.00035036,1.69637512,-0.57036416
-4.00700350,3.51413144,-0.90410749,0.96056142,-0.26270754,1.34804093,-0.12082626,0.03778824,-0.03476964,0.39556343,-0.08293224,0.13684240,-0.14244086,0.01989319,-0.00037597,1.70940179,-0.61100521
-4.00100050,3.55301423,-0.96500380,0.97648946,-0.28124646,1.35987544,-0.13204099,0.03648703,-0.03609656,0.40880676,-0.08852562,0.13984915,-0.15079194,0.02102751,-0.00040187,1.71999425,-0.65123355
-3.99499750,3.58640067,-1.02503988,0.99019571,-0.29955862,1.37028390,-0.14380255,0.03513546,-0.03720654,0.42094602,-0.09405182,0.14308039,-0.15859706,0.02214724,-0.00042770,1.72818725,-0.69070992
-3.98899450,3.61411906,-1.08374600,1.00167937,-0.31748559,1.37908762,-0.15608319,0.03376743,-0.03807686,0.43185345,-0.09946567,0.14658532,-0.16573424,0.02324212,-0.00045317,1.73407644,-0.72911893
-3.98299150,3.63612626,-1.14069337,1.01098766,-0.33487801,1.38614769,-0.16885155,0.03241504,-0.03868943,0.44143318,-0.10472573,0.15040967,-0.17209178,0.02430137,-0.00047799,1.73780766,-0.76617562
-3.97698849,3.65249256,-1.19550127,1.01820952,-0.35159854,1.39136213,-0.18207143,0.03110753,-0.03903136,0.44962297,-0.10979516,0.15459282,-0.17757166,0.02531383,-0.00050191,1.73956420,-0.80163019
-3.97098549,3.66338236,-1.24784159,1.02346779,-0.36752419,1.39466183,-0.19570051,0.02987051,-0.03909546,0.45639462,-0.11464238,0.15916516,-0.18209259,0.02626805,-0.00052472,1.73955277,-0.83527095
-3.96498249,3.66903214,-1.29744056,1.02691030,-0.38254801,1.39600547,-0.20968890,0.02872525,-0.03888050,0.46175310,-0.11924162,0.16414572,-0.18559242,0.02715244,-0.00054628,1.73798892,-0.86692507
-3.95897949,3.66972706,-1.34407770,1.02870035,-0.39657986,1.39537425,-0.22397770,0.02768820,-0.03839124,0.46573438,-0.12357320,0.16954022,-0.18803005,0.02795546,-0.00056649,1.73508267,-0.89645733
-3.95297649,3.66577767,-1.38758227,1.02900703,-0.40954660,1.39276673,-0.23849768,0.02677072,-0.03763828,0.46840222,-0.12762377,0.17533970,-0.18938650,0.02866584,-0.00058530,1.73102521,-0.92376697
-3.94697349,3.65749821,-1.42782762,1.02799612,-0.42139148,1.38819438,-0.25316812,0.02597900,-0.03663768,0.46984395,-0.13138632,0.18151972,-0.18966523,0.02927280,-0.00060274,1.72597747,-0.94878295
-3.94097049,3.64518781,-1.46472406,1.02582174,-0.43207306,1.38167821,-0.26789623,0.02531418,-0.03541045,0.47016569,-0.13486014,0.18804021,-0.18889174,0.02976630,-0.00061887,1.72006107,-0.97145817
-3.93496748,3.62911585,-1.49821122,1.02261958,-0.44156370,1.37324683,-0.28257693,0.02477268,-0.03398180,0.46948706,-0.13805062,0.19484608,-0.18711234,0.03013738,-0.00063385,1.71335231,-0.99176320
-3.92896448,3.60951233,-1.52825047,1.01850191,-0.44984801,1.36293605,-0.29709353,0.02434662,-0.03238036,0.46793584,-0.14096911,0.20186840,-0.18439238,0.03037837,-0.00064788,1.70587964,-1.00968008
-3.92296148,3.58656394,-1.55481860,1.01355475,-0.45692128,1.35079034,-0.31131910,0.02402441,-0.03063723,0.46564277,-0.14363270,0.20902624,-0.18081380,0.03048321,-0.00066123,1.69762462,-1.02519702
-3.91695848,3.56041603,-1.57790339,1.00783729,-0.46278827,1.33686575,-0.32511892,0.02379148,-0.02878504,0.46273678,-0.14606410,0.21622904,-0.17647238,0.03044773,-0.00067422,1.68852664,-1.03830448
-3.91095548,3.53118046,-1.59750188,1.00138384,-0.46746253,1.32123442,-0.33835375,0.02363098,-0.02685703,0.45934088,-0.14829151,0.22337935,-0.17147463,0.03026982,-0.00068725,1.67849100,-1.04899330
-3.90495248,3.49894883,-1.61362188,0.99420790,-0.47096632,1.30399029,-0.35088422,0.02352460,-0.02488610,0.45556892,-0.15034861,0.23037594,-0.16593463,0.02994968,-0.00070075,1.66740011,-1.05725516
-3.89894947,3.46381032,-1.62628695,0.98630839,-0.47333146,1.28525560,-0.36257604,0.02345333,-0.02290402,0.45152328,-0.15227464,0.23711698,-0.15997084,0.02948991,-0.00071522,1.65512721,-1.06308578
-3.89294647,3.42587306,-1.63554504,0.97767753,-0.47460087,1.26518778,-0.37330595,0.02339822,-0.02094069,0.44729356,-0.15411452,0.24350326,-0.15370314,0.02889557,-0.00073121,1.64155188,-1.06649075
-3.88694347,3.38528768,-1.64148031,0.96830994,-0.47483104,1.24398631,-0.38296838,0.02334104,-0.01902353,0.44295639,-0.15591902,0.24944126,-0.14725015,0.02817417,-0.00074932,1.62657648,-1.06749396
-3.88094047,3.34227156,-1.64422785,0.95821233,-0.47409512,1.22189894,-0.39148227,0.02326496,-0.01717708,0.43857608,-0.15774505,0.25484592,-0.14072694,0.02733558,-0.00077019,1.61014282,-1.06614823
-3.87493747,3.29713232,-1.64399028,0.94741330,-0.47248667,1.19922694,-0.39879808,0.02315496,-0.01542262,0.43420611,-0.15965584,0.25964298,-0.13424314,0.02639185,-0.00079452,1.59224778,-1.06254743
-3.86893447,3.25028881,-1.64105551,0.93597244,-0.47012356,1.17632890,-0.40490445,0.02299832,-0.01377810,0.42989143,-0.16172116,0.26377095,-0.12790165,0.02535696,-0.00082304,1.57295733,-1.05683975
-3.86293147,3.20228838,-1.63581419,0.92398819,-0.46715205,1.15362266,-0.40983431,0.02278486,-0.01225803,0.42567102,-0.16401748,0.26718236,-0.12179769,0.02424650,-0.00085655,1.55241784,-1.04924076
-3.85692846,3.15381899,-1.62877592,0.91160392,-0.46375051,1.13158523,-0.41366998,0.02250711,-0.01087364,0.42158094,-0.16662794,0.26984456,-0.11601840,0.02307732,-0.00089588,1.53086408,-1.04004585
-3.85092546,3.10571527,-1.62058270,0.89901169,-0.46013254,1.11075039,-0.41654710,0.02216037,-0.00963305,0.41765727,-0.16964226,0.27173992,-0.11064281,0.02186707,-0.00094193,1.50862334,-1.02964076
-3.84492246,3.05895768,-1.61201851,0.88645326,-0.45654917,1.09170396,-0.41865699,0.02174268,-0.00854152,0.41393905,-0.17315641,0.27286540,-0.10574211,0.02063381,-0.00099563,1.48611514,-1.01850946
-3.83891946,3.01466440,-1.60401396,0.87421829,-0.45328983,1.07507668,-0.42024720,0.02125463,-0.00760181,0.41047080,-0.17727201,0.27323170,-0.10138016,0.01939553,-0.00105797,1.46384655,-1.00723849
-3.83291646,2.97407589,-1.59764490,0.86263949,-0.45068172,1.06153484,-0.42162017,0.02069921,-0.00681451,0.40730466,-0.18209557,0.27286202,-0.09761410,0.01816970,-0.00112998,1.44240284,-0.99651714
-3.82691346,2.93853236,-1.59412440,0.85208477,-0.44908760,1.05176881,-0.42312977,0.02008146,-0.00617835,0.40450191,-0.18773729,0.27179039,-0.09449508,0.01697292,-0.00121276,1.42243395,-0.98713282
-3.82091046,2.90944474,-1.59478749,0.84294681,-0.44890153,1.04647968,-0.42517569,0.01940819,-0.00569061,0.40213388,-0.19430960,0.27005984,-0.09206881,0.01582043,-0.00130741,1.40463703,-0.97996140
-3.81490745,2.88825995,-1.60106863,0.83563015,-0.45054272,1.04636437,-0.42819571,0.01868763,-0.00534734,0.40028216,-0.20192530,0.26772044,-0.09037601,0.01472591,-0.00141507,1.38973564,-0.97595232
-3.80890445,2.87642164,-1.61447168,0.83053650,-0.45444736,1.05209948,-0.43265596,0.01792908,-0.00514364,0.39903815,-0.21069522,0.26482725,-0.08945266,0.01370111,-0.00153690,1.37845646,-0.97610857
-3.80290145,2.87532759,-1.63653319,0.82804873,-0.46105850,1.06432422,-0.43903923,0.01714252,-0.00507386,0.39850191,-0.22072555,0.26143833,-0.08932998,0.01275574,-0.00167404,1.37150428,-0.98146187
-3.79689845,2.88628531,-1.66877922,0.82851435,-0.47081417,1.08362294,-0.44783172,0.01633832,-0.00513173,0.39878054,-0.23211464,0.25761291,-0.09003404,0.01189727,-0.00182757,1.36953618,-0.99304361
-3.79089545,2.91046718,-1.71267711,0.83222904,-0.48413397,1.11050748,-0.45950832,0.01552692,-0.00531042,0.39998587,-0.24494940,0.25340965,-0.09158515,0.01113092,-0.00199853,1.37313607,-1.01185224
-3.78489245,2.94886680,-1.76958309,0.83942113,-0.50140441,1.14539993,-0.47451688,0.01471856,-0.00560260,0.40223191,-0.25930135,0.24888515,-0.09399693,0.01045967,-0.00218785,1.38279033,-1.03881813
-3.77888944,3.00225793,-1.84068751,0.85023763,-0.52296349,1.18861600,-0.49326197,0.01392306,-0.00600039,0.40563180,-0.27522227,0.24409276,-0.09727511,0.00988428,-0.00239629,1.39886574,-1.07476688
-3.77288644,3.07115750,-1.92695944,0.86473261,-0.54908485,1.24034966,-0.51608837,0.01314961,-0.00649533,0.41029460,-0.29273971,0.23908151,-0.10141615,0.00940347,-0.00262446,1.42159048,-1.12038246
-3.76688344,3.15579399,-2.02909238,0.88285844,-0.57996227,1.30065915,-0.54326503,0.01240667,-0.00707831,0.41632186,-0.31185239,0.23389546,-0.10640579,0.00901406,-0.00287272,1.45103893,-1.17617144
-3.76088044,3.25608225,-2.14745356,0.90446041,-0.61569488,1.36945513,-0.57496994,0.01170183,-0.00773952,0.42380413,-0.33252579,0.22857316,-0.11221752,0.00871120,-0.00314115,1.48712113,-1.24242972
-3.75487744,3.37160582,-2.28203876,0.92927513,-0.65627388,1.44649096,-0.61127652,0.01104177,-0.00846833,0.43281744,-0.35468805,0.22314748,-0.11881119,0.00848856,-0.00342957,1.52957714,-1.31921337
-3.74887444,3.50160738,-2.43243508,0.95693294,-0.70157141,1.53135581,-0.65214213,0.01043223,-0.00925335,0.44341981,-0.37822647,0.21764563,-0.12613182,0.00833864,-0.00373744,1.57797676,-1.40631472
-3.74287144,3.64498791,-2.59779377,0.98696424,-0.75133217,1.62347076,-0.69739934,0.00987799,-0.01008234,0.45564787,-0.40298494,0.21208935,-0.13410876,0.00825295,-0.00406391,1.63172471,-1.50324541
-3.73686843,3.80031470,-2.77681512,1.01880987,-0.80516848,1.72208832,-0.74675038,0.00938294,-0.01094230,0.46951366,-0.42876249,0.20649533,-0.14265518,0.00822239,-0.00440779,1.69007111,-1.60922725
-3.73086543,3.96583827,-2.96774725,1.05183501,-0.86255930,1.82629549,-0.79976545,0.00895009,-0.01181958,0.48500160,-0.45531324,0.20087581,-0.15166819,0.00823738,-0.00476758,1.75212699,-1.72319227
-3.72486243,4.13951791,-3.16840002,1.08534618,-0.92285360,1.93502079,-0.85588513,0.00858161,-0.01269997,0.50206583,-0.48234802,0.19523927,-0.16102954,0.00828820,-0.00514155,1.81688440,-1.84379230
-3.71885943,4.31905521,-3.37617496,1.11861092,-0.98527848,2.04704522,-0.91442729,0.00827897,-0.01356899,0.52062784,-0.50953771,0.18959122,-0.17060689,0.00836519,-0.00552775,1.88324029,-1.96941890
-3.71285643,4.50193488,-3.58811146,1.15087907,-1.04895208,2.16101726,-0.97459849,0.00804295,-0.01441206,0.54057466,-0.53651853,0.18393507,-0.18025588,0.00845895,-0.00592415,1.95002349,-2.09823340
-3.70685343,4.68547179,-3.80094876,1.18140515,-1.11290127,2.27547187,-1.03551000,0.00787374,-0.01521487,0.56175750,-0.56289909,0.17827301,-0.18982271,0.00856056,-0.00632874,2.01602382,-2.22820668
-3.70085043,4.86686314,-4.01120252,1.20947063,-1.17608369,2.38885332,-1.09619794,0.00777101,-0.01596364,0.58399119,-0.58826929,0.17260682,-0.19914745,0.00866170,-0.00673963,2.08002215,-2.35716807
-3.69484742,5.04324425,-4.21525405,1.23440549,-1.23741388,2.49954150,-1.15564739,0.00773399,-0.01664551,0.60705431,-0.61221066,0.16693873,-0.20806780,0.00875483,-0.00715526,2.14082062,-2.48286181
-3.68884442,5.21174670,-4.40944950,1.25560787,-1.29579239,2.60588137,-1.21281943,0.00776148,-0.01724887,0.63069026,-0.63430798,0.16127202,-0.21642323,0.00883327,-0.00757449,2.19727172,-2.60300954
-3.68284142,5.36955715,-4.59020574,1.27256125,-1.35013737,2.70621480,-1.26668061,0.00785195,-0.01776369,0.65460938,-0.65416163,0.15561162,-0.22405944,0.00889129,-0.00799680,2.24830543,-2.71537668
-3.67683842,5.51397537,-4.75411904,1.28484837,-1.39941703,2.79891435,-1.31623354,0.00800352,-0.01818182,0.67849209,-0.67140029,0.14996446,-0.23083282,0.00892416,-0.00842242,2.29295338,-2.81784033
-3.67083542,5.64246999,-4.89807238,1.29216131,-1.44268224,2.88241789,-1.36054766,0.00821400,-0.01849725,0.70199316,-0.68569336,0.14433969,-0.23661481,0.00892816,-0.00885242,2.33036948,-2.90845601
-3.66483242,5.75273048,-5.01933693,1.29430747,-1.47909754,2.95526333,-1.39878883,0.00848086,-0.01870630,0.72474724,-0.69676258,0.13874866,-0.24129595,0.00890059,-0.00928889,2.35984621,-2.98552073
-3.65882941,5.84271405,-5.11566347,1.29121123,-1.50796954,3.01612237,-1.43024658,0.00880123,-0.01880773,0.74637528,-0.70439235,0.13320474,-0.24478945,0.00883974,-0.00973492,2.38082645,-3.04762959
-3.65282641,5.91068633,-5.18535967,1.28291135,-1.52877131,3.06383223,-1.45435778,0.00917182,-0.01880284,0.76649220,-0.70843807,0.12772301,-0.24703400,0.00874485,-0.01019467,2.39291041,-3.09372355
-3.64682341,5.95525478,-5.22734964,1.26955441,-1.54116177,3.09742440,-1.47072575,0.00958893,-0.01869535,0.78471516,-0.70883232,0.12231970,-0.24799591,0.00861602,-0.01067327,2.39585793,-3.12312613
-3.64082041,5.97539409,-5.24121293,1.25138463,-1.54499904,3.11614923,-1.47913382,0.01004831,-0.01849134,0.80067260,-0.70558834,0.11701164,-0.24767017,0.00845414,-0.01117679,2.38958615,-3.13556744
-3.63481741,5.97046299,-5.22720106,1.22873081,-1.54034715,3.11949567,-1.47955273,0.01054518,-0.01819903,0.81401358,-0.69880069,0.11181555,-0.24608058,0.00826079,-0.01171203,2.37416309,-3.13119426
-3.62881441,5.94021216,-5.18623060,1.20199092,-1.52747575,3.10720523,-1.47214148,0.01107411,-0.01782851,0.82441712,-0.68864306,0.10674739,-0.24327894,0.00803814,-0.01228629,2.34979758,-3.11056559
-3.62281141,5.88478321,-5.11985276,1.17161533,-1.50685265,3.07927959,-1.45724152,0.01162898,-0.01739141,0.83160123,-0.67536322,0.10182166,-0.23934310,0.00778888,-0.01290712,2.31682616,-3.07463382
-3.61680840,5.80469879,-5.03020094,1.13808929,-1.47912954,3.03598148,-1.43536447,0.01220297,-0.01690053,0.83533127,-0.65927543,0.09705087,-0.23437426,0.00751602,-0.01358197,2.27569771,-3.02471199
-3.61080540,5.70084444,-4.91991809,1.10191570,-1.44512130,2.97782871,-1.40717392,0.01278856,-0.01636943,0.83542722,-0.64075058,0.09244507,-0.22849344,0.00722289,-0.01431783,2.22695645,-2.96242883
-3.60480240,5.57444263,-4.79206718,1.06359869,-1.40577987,2.90558139,-1.37346207,0.01337749,-0.01581203,0.83176963,-0.62020451,0.08801153,-0.22183730,0.00691297,-0.01512080,2.17122414,-2.88967295
-3.59879940,5.42702007,-4.65002845,1.02362885,-1.36216360,2.82022274,-1.33512216,0.01396092,-0.01524220,0.82430389,-0.59808508,0.08375461,-0.21455359,0.00658981,-0.01599574,2.10918201,-2.80852901
-3.59279640,5.26036908,-4.49738779,0.98247051,-1.31540342,2.72293410,-1.29311799,0.01452942,-0.01467338,0.81304260,-0.57485849,0.07967585,-0.20679631,0.00625698,-0.01694582,2.04155319,-2.72120800
-3.58679340,5.07650453,-4.33782091,0.94055158,-1.26666704,2.61506495,-1.24845168,0.01507320,-0.01411823,0.79806600,-0.55099551,0.07577420,-0.19872096,0.00591796,-0.01797218,1.96908602,-2.62997492
-3.58079040,4.87761732,-4.17497794,0.89825600,-1.21712279,2.49809907,-1.20213115,0.01558222,-0.01358835,0.77952028,-0.52695809,0.07204647,-0.19047985,0.00557609,-0.01907365,1.89253882,-2.53707636
-3.57478739,4.66602611,-4.01237290,0.85591911,-1.16790430,2.37361790,-1.15513850,0.01604644,-0.01309409,0.75761393,-0.50318696,0.06848795,-0.18221789,0.00523453,-0.02024642,1.81266625,-2.44467104
-3.56878439,4.44412839,-3.85328234,0.81382556,-1.12007730,2.24326240,-1.10840064,0.01645606,-0.01264432,0.73261221,-0.48009059,0.06509309,-0.17406887,0.00489621,-0.02148394,1.73020760,-2.35476578
-3.56278139,4.21435251,-3.70065651,0.77220986,-1.07460995,2.10869489,-1.06276317,0.01680174,-0.01224641,0.70482996,-0.45803591,0.06185643,-0.16615240,0.00456384,-0.02277684,1.64587706,-2.26915917
-3.55677839,3.97911179,-3.55704604,0.73125899,-1.03234736,1.97156182,-1.01896840,0.01707493,-0.01190617,0.67462310,-0.43734094,0.05877349,-0.15857167,0.00423984,-0.02411297,1.56035597,-2.18939475
-3.55077539,3.74076191,-3.42454611,0.69111683,-0.99399129,1.83345902,-0.97763825,0.01726807,-0.01162793,0.64237906,-0.41826960,0.05584170,-0.15141189,0.00392640,-0.02547753,1.47428690,-2.11672513
-3.54477239,3.50156267,-3.30475932,0.65188981,-0.96008547,1.69590023,-0.93926239,0.01737490,-0.01141457,0.60850673,-0.40102867,0.05306142,-0.14473964,0.00362545,-0.02685339,1.38826961,-2.05208785
-3.53876938,3.26364469,-3.19877763,0.61365353,-0.93100679,1.56028994,-0.90419180,0.01739062,-0.01126772,0.57342605,-0.38576675,0.05043678,-0.13860298,0.00333867,-0.02822140,1.30285837,-1.99609321
-3.53276638,3.02898190,-3.10718279,0.57645955,-0.90696243,1.42790108,-0.87263769,0.01731213,-0.01118787,0.53755788,-0.37257523,0.04797662,-0.13303217,0.00306754,-0.02956091,1.21856072,-1.94902410
-3.52676338,2.79936993,-3.03006426,0.54034223,-0.88799273,1.29985806,-0.84467555,0.01713815,-0.01117456,0.50131438,-0.36149086,0.04569514,-0.12804110,0.00281334,-0.03085033,1.13583728,-1.91084696
-3.52076038,2.57641058,-2.96705257,0.50532509,-0.87397934,1.17712539,-0.82025374,0.01686927,-0.01122655,0.46509022,-0.35249989,0.04361260,-0.12362917,0.00257722,-0.03206770,1.05510228,-1.88123287
-3.51475738,2.36150231,-2.91736595,0.47142634,-0.86465807,1.06050161,-0.79920609,0.01650799,-0.01134194,0.42925499,-0.34554313,0.04175571,-0.11978345,0.00236018,-0.03319137,0.97672481,-1.85958750
-3.50875438,2.15583626,-2.87986750,0.43866348,-0.85963578,0.95061856,-0.78126764,0.01605865,-0.01151832,0.39414678,-0.34052205,0.04015797,-0.11648113,0.00216313,-0.03420067,0.90103029,-1.84508812
-3.50275138,1.96039746,-2.85312999,0.40705673,-0.85841035,0.84794525,-0.76609284,0.01552734,-0.01175286,0.36006734,-0.33730516,0.03885972,-0.11369199,0.00198693,-0.03507656,0.82830229,-1.83672590
-3.49674837,1.77597046,-2.83550542,0.37663131,-0.86039288,0.75279586,-0.75327515,0.01492171,-0.01204230,0.32727855,-0.33573475,0.03790798,-0.11138081,0.00183239,-0.03580223,0.75878426,-1.83335170
-3.49074537,1.60314872,-2.82519629,0.34741849,-0.86493122,0.66534123,-0.74236743,0.01425076,-0.01238303,0.29600048,-0.33563351,0.03735611,-0.10950958,0.00170032,-0.03636364,0.69268127,-1.83372337
-3.48474237,1.44234687,-2.82032607,0.31945562,-0.87133392,0.58562276,-0.73290201,0.01352454,-0.01277101,0.26641068,-0.33681091,0.03726312,-0.10803945,0.00159153,-0.03674999,0.63016168,-1.83655277
-3.47873937,1.29381519,-2.81900619,0.29278516,-0.87889364,0.51356831,-0.72440998,0.01275391,-0.01320170,0.23864480,-0.33906908,0.03769272,-0.10693234,0.00150684,-0.03695404,0.57135854,-1.84055091
-3.47273637,1.15765525,-2.81939763,0.26745300,-0.88690941,0.44900891,-0.71643886,0.01195015,-0.01367000,0.21279824,-0.34220823,0.03871210,-0.10615207,0.00144709,-0.03697232,0.51637095,-1.84446974
-3.46673337,1.03383630,-2.81976538,0.24350622,-0.89470689,0.39169593,-0.70856820,0.01112474,-0.01417013,0.18892866,-0.34603127,0.04039036,-0.10566513,0.00141312,-0.03680526,0.46526524,-1.84713934
-3.46073037,0.92221150,-2.81852452,0.22099047,-0.90165625,0.34131771,-0.70042275,0.01028897,-0.01469555,0.16705916,-0.35034788,0.04279663,-0.10544103,0.00140574,-0.03645708,0.41807605,-1.84749967
-3.45472736,0.82253364,-2.81427712,0.19994725,-0.90718716,0.29751536,-0.69168280,0.00945366,-0.01523889,0.14718201,-0.35497781,0.04599792,-0.10545216,0.00142570,-0.03593564,0.37480743,-1.84462623
-3.44872436,0.73446976,-2.80583974,0.18041125,-0.91080074,0.25989721,-0.68209178,0.00862897,-0.01579188,0.12926253,-0.35975350,0.05005659,-0.10567346,0.00147368,-0.03525210,0.33543393,-1.83774924
-3.44272136,0.65761455,-2.79226148,0.16240789,-0.91207822,0.22805157,-0.67146084,0.00782411,-0.01634542,0.11324316,-0.36452217,0.05502772,-0.10608161,0.00155020,-0.03442053,0.29990177,-1.82626645
-3.43671836,0.59150226,-2.77283315,0.14595120,-0.91068651,0.20155768,-0.65967084,0.00704720,-0.01688958,0.09904750,-0.36914733,0.06095619,-0.10665424,0.00165556,-0.03345740,0.26813014,-1.80974964
-3.43071536,0.53561706,-2.74708836,0.13104223,-0.90638077,0.17999480,-0.64667175,0.00630514,-0.01741375,0.08658415,-0.37350985,0.06787368,-0.10736884,0.00178980,-0.03238098,0.24001272,-1.78794541
-3.42471236,0.48940202,-2.71479752,0.11766785,-0.89900419,0.16294937,-0.63247979,0.00560357,-0.01790680,0.07575029,-0.37750869,0.07579572,-0.10820177,0.00195262,-0.03121073,0.21541934,-1.76077086
-3.41870935,0.45226672,-2.67595601,0.10580023,-0.88848544,0.15002054,-0.61717290,0.00494680,-0.01835734,0.06643498,-0.38106136,0.08471884,-0.10912732,0.00214331,-0.02996669,0.19419800,-1.72830484
-3.41270635,0.42359384,-2.63076779,0.09539679,-0.87483409,0.14082404,-0.60088459,0.00433785,-0.01875400,0.05852210,-0.38410423,0.09461801,-0.11011694,0.00236070,-0.02866884,0.17617699,-1.69077588
-3.40670335,0.40274495,-2.57962584,0.08640065,-0.85813444,0.13499483,-0.58379699,0.00377852,-0.01908575,0.05189290,-0.38659264,0.10544447,-0.11113870,0.00260308,-0.02733654,0.16116741,-1.64854745
