energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.33116558,1.63263615,0.85710107,0.29649836,0.00043622,0.41617416,0.02007427,0.68473435
-4.32516258,1.58021617,0.82895415,0.28739780,0.00044191,0.39618561,0.02059503,0.66990563
-4.31915958,1.53476480,0.80431320,0.27950751,0.00045079,0.37766668,0.02119773,0.65838582
-4.31315658,1.49680886,0.78345706,0.27290018,0.00046331,0.36077302,0.02187583,0.65037582
-4.30715358,1.46660568,0.76653495,0.26759836,0.00047988,0.34559288,0.02261950,0.64596036
-4.30115058,1.44415121,0.75357018,0.26357664,0.00050090,0.33214954,0.02341598,0.64511092
-4.29514757,1.42919813,0.74446897,0.26076554,0.00052675,0.32040631,0.02425002,0.64769278
-4.28914457,1.42128271,0.73903367,0.25905709,0.00055781,0.31027374,0.02510446,0.65347591
-4.28314157,1.41975871,0.73697941,0.25831165,0.00059443,0.30161846,0.02596090,0.66214884
-4.27713857,1.42383653,0.73795338,0.25836568,0.00063696,0.29427337,0.02680045,0.67333505
-4.27113557,1.43262568,0.74155550,0.25904010,0.00068577,0.28804840,0.02760448,0.68661085
-4.26513257,1.44517846,0.74735948,0.26014878,0.00074121,0.28274153,0.02835536,0.70152404
-4.25912956,1.46053291,0.75493340,0.26150683,0.00080365,0.27814951,0.02903724,0.71761249
-4.25312656,1.47775318,0.76385861,0.26293840,0.00087346,0.27407770,0.02963658,0.73442188
-4.24712356,1.49596575,0.77374643,0.26428354,0.00095104,0.27034881,0.03014279,0.75152185
-4.24112056,1.51439005,0.78425190,0.26540399,0.00103676,0.26681012,0.03054853,0.76851997
-4.23511756,1.53236263,0.79508411,0.26618761,0.00113102,0.26333903,0.03085003,0.78507313
-4.22911456,1.54935396,0.80601296,0.26655143,0.00123417,0.25984664,0.03104712,0.80089585
-4.22311156,1.56497782,0.81687223,0.26644314,0.00134655,0.25627955,0.03114316,0.81576551
-4.21710855,1.57899319,0.82755905,0.26584110,0.00146846,0.25261973,0.03114477,0.82952432
-4.21110555,1.59129901,0.83803021,0.26475298,0.00160013,0.24888266,0.03106150,0.84207830
-4.20510255,1.60192268,0.84829553,0.26321309,0.00174171,0.24511394,0.03090521,0.85339331
-4.19909955,1.61100301,0.85840899,0.26127862,0.00189325,0.24138455,0.03068955,0.86348873
-4.19309655,1.61876895,0.86845809,0.25902512,0.00205466,0.23778517,0.03042920,0.87242908
-4.18709355,1.62551531,0.87855220,0.25654124,0.00222572,0.23441975,0.03013919,0.88031422
-4.18109055,1.63157675,0.88881038,0.25392332,0.00240601,0.23139872,0.02983418,0.88726860
-4.17508754,1.63730155,0.89934943,0.25126973,0.00259495,0.22883217,0.02952776,0.89343021
-4.16908454,1.64302616,0.91027265,0.24867564,0.00279171,0.22682328,0.02923190,0.89893976
-4.16308154,1.64905201,0.92165970,0.24622806,0.00299527,0.22546233,0.02895640,0.90393057
-4.15707854,1.65562536,0.93355811,0.24400164,0.00320434,0.22482144,0.02870852,0.90851974
-4.15107554,1.66292105,0.94597666,0.24205523,0.00341740,0.22495038,0.02849274,0.91280076
-4.14507254,1.67103078,0.95888068,0.24042944,0.00363269,0.22587346,0.02831066,0.91683800
-4.13906953,1.67995619,0.97218962,0.23914519,0.00384822,0.22758765,0.02816102,0.92066322
-4.13306653,1.68960690,0.98577667,0.23820326,0.00406176,0.23006204,0.02803995,0.92427402
-4.12706353,1.69980335,0.99947042,0.23758490,0.00427093,0.23323848,0.02794122,0.92763438
-4.12106053,1.71028404,1.01305843,0.23725337,0.00447315,0.23703342,0.02785666,0.93067694
-4.11505753,1.72071675,1.02629244,0.23715621,0.00466577,0.24134087,0.02777669,0.93330702
-4.10905453,1.73071289,1.03889501,0.23722831,0.00484606,0.24603623,0.02769088,0.93540780
-4.10305153,1.73984421,1.05056725,0.23739532,0.00501132,0.25098081,0.02758848,0.93684658
-4.09704852,1.74766105,1.06099736,0.23757749,0.00515890,0.25602691,0.02745903,0.93748160
-4.09104552,1.75371099,1.06986962,0.23769344,0.00528632,0.26102307,0.02729288,0.93716897
-4.08504252,1.75755715,1.07687357,0.23766401,0.00539129,0.26581941,0.02708169,0.93576950
-4.07903952,1.75879518,1.08171297,0.23741561,0.00547183,0.27027268,0.02681879,0.93315493
-4.07303652,1.75706815,1.08411429,0.23688323,0.00552632,0.27425087,0.02649949,0.92921330
-4.06703352,1.75207873,1.08383456,0.23601284,0.00555354,0.27763716,0.02612126,0.92385326
-4.06103052,1.74359821,1.08066811,0.23476303,0.00555273,0.28033310,0.02568377,0.91700711
-4.05502751,1.73147198,1.07445228,0.23310595,0.00552364,0.28226080,0.02518888,0.90863245
-4.04902451,1.71562151,1.06507176,0.23102750,0.00546652,0.28336418,0.02464041,0.89871255
-4.04302151,1.69604281,1.05246153,0.22852668,0.00538215,0.28360921,0.02404395,0.88725537
-4.03701851,1.67280176,1.03660840,0.22561446,0.00527178,0.28298313,0.02340646,0.87429158
-4.03101551,1.64602673,1.01755107,0.22231190,0.00513716,0.28149295,0.02273590,0.85987152
-4.02501251,1.61589909,0.99537883,0.21864805,0.00498043,0.27916307,0.02204081,0.84406165
-4.01900950,1.58264233,0.97022897,0.21465745,0.00480408,0.27603242,0.02132985,0.82694060
-4.01300650,1.54651043,0.94228307,0.21037763,0.00461089,0.27215128,0.02061139,0.80859514
-4.00700350,1.50777638,0.91176228,0.20584669,0.00440380,0.26757788,0.01989314,0.78911637
-4.00100050,1.46672131,0.87892190,0.20110108,0.00418589,0.26237508,0.01918182,0.76859646
-3.99499750,1.42362510,0.84404530,0.19617379,0.00396024,0.25660734,0.01848291,0.74712597
-3.98899450,1.37875864,0.80743754,0.19109300,0.00372986,0.25033801,0.01780047,0.72479207
-3.98299150,1.33237834,0.76941883,0.18588124,0.00349763,0.24362726,0.01713712,0.70167759
-3.97698849,1.28472281,0.73031800,0.18055519,0.00326621,0.23653050,0.01649399,0.67786105
-3.97098549,1.23601187,0.69046624,0.17512595,0.00303801,0.22909759,0.01587087,0.65341746
-3.96498249,1.18644760,0.65019112,0.16959984,0.00281514,0.22137256,0.01526633,0.62841984
-3.95897949,1.13621712,0.60981120,0.16397965,0.00259937,0.21339397,0.01467799,0.60294132
-3.95297649,1.08549676,0.56963118,0.15826611,0.00239214,0.20519577,0.01410276,0.57705744
-3.94697349,1.03445698,0.52993767,0.15245965,0.00219457,0.19680849,0.01353714,0.55084864
-3.94097049,0.98326764,0.49099568,0.14656212,0.00200745,0.18826063,0.01297751,0.52440248
-3.93496748,0.93210300,0.45304588,0.14057841,0.00183126,0.17958022,0.01242042,0.49781556
-3.92896448,0.88114595,0.41630246,0.13451791,0.00166624,0.17079624,0.01186281,0.47119475
-3.92296148,0.83059116,0.38095174,0.12839564,0.00151240,0.16193984,0.01130226,0.44465777
-3.91695848,0.78064673,0.34715140,0.12223292,0.00136955,0.15304532,0.01073711,0.41833291
-3.91095548,0.73153425,0.31503031,0.11605764,0.00123738,0.14415067,0.01016658,0.39235787
-3.90495248,0.68348708,0.28468886,0.10990407,0.00111543,0.13529776,0.00959081,0.36687775
-3.89894947,0.63674704,0.25619983,0.10381217,0.00100321,0.12653207,0.00901083,0.34204226
-3.89294647,0.59155970,0.22960955,0.09782650,0.00090016,0.11790199,0.00842850,0.31800236
-3.88694347,0.54816832,0.20493955,0.09199477,0.00080571,0.10945785,0.00784640,0.29490626
-3.88094047,0.50680713,0.18218834,0.08636617,0.00071928,0.10125058,0.00726770,0.27289532
-3.87493747,0.46769403,0.16133347,0.08098944,0.00064034,0.09333026,0.00669598,0.25209973
-3.86893447,0.43102337,0.14233375,0.07591096,0.00056835,0.08574452,0.00613503,0.23263439
-3.86293147,0.39695902,0.12513152,0.07117280,0.00050283,0.07853702,0.00558873,0.21459517
-3.85692846,0.36562830,0.10965503,0.06681101,0.00044331,0.07174596,0.00506082,0.19805557
-3.85092546,0.33711692,0.09582072,0.06285406,0.00038938,0.06540285,0.00455479,0.18306423
-3.84492246,0.31146535,0.08353561,0.05932157,0.00034065,0.05953146,0.00407372,0.16964309
-3.83891946,0.28866665,0.07269944,0.05622349,0.00029676,0.05414716,0.00362022,0.15778650
-3.83291646,0.26866606,0.06320687,0.05355957,0.00025736,0.04925654,0.00319633,0.14746130
-3.82691346,0.25136214,0.05494941,0.05131930,0.00022213,0.04485734,0.00280350,0.13860768
-3.82091046,0.23660960,0.04781736,0.04948222,0.00019077,0.04093879,0.00244256,0.13114104
-3.81490745,0.22422359,0.04170138,0.04801868,0.00016299,0.03748221,0.00211375,0.12495457
-3.80890445,0.21398527,0.03649413,0.04689082,0.00013851,0.03446184,0.00181678,0.11992256
-3.80290145,0.20564842,0.03209150,0.04605400,0.00011704,0.03184594,0.00155084,0.11590423
-3.79689845,0.19894687,0.02839384,0.04545828,0.00009834,0.02959801,0.00131472,0.11274798
-3.79089545,0.19360233,0.02530688,0.04505026,0.00008214,0.02767814,0.00110686,0.11029590
-3.78489245,0.18933252,0.02274254,0.04477479,0.00006820,0.02604432,0.00092540,0.10838830
-3.77888944,0.18585902,0.02061954,0.04457689,0.00005628,0.02465382,0.00076835,0.10686821
-3.77288644,0.18291481,0.01886385,0.04440346,0.00004617,0.02346446,0.00063357,0.10558561
-3.76688344,0.18025111,0.01740896,0.04420491,0.00003764,0.02243575,0.00051889,0.10440127
-3.76088044,0.17764336,0.01619607,0.04393668,0.00003052,0.02152991,0.00042215,0.10319010
-3.75487744,0.17489606,0.01517401,0.04356036,0.00002461,0.02071272,0.00034129,0.10184385
-3.74887444,0.17184654,0.01429923,0.04304469,0.00001977,0.01995412,0.00027432,0.10027326
-3.74287144,0.16836741,0.01353547,0.04236619,0.00001584,0.01922873,0.00021943,0.09840930
-3.73686843,0.16436769,0.01285354,0.04150953,0.00001271,0.01851607,0.00017495,0.09620390
-3.73086543,0.15979285,0.01223090,0.04046752,0.00001027,0.01780062,0.00013940,0.09362978
-3.72486243,0.15462353,0.01165122,0.03924093,0.00000844,0.01707179,0.00011149,0.09067981
-3.71885943,0.14887338,0.01110391,0.03783795,0.00000714,0.01632359,0.00009010,0.08736559
-3.71285643,0.14258597,0.01058366,0.03627354,0.00000635,0.01555433,0.00007431,0.08371571
-3.70685343,0.13583106,0.01008991,0.03456853,0.00000604,0.01476614,0.00006339,0.07977356
-3.70085043,0.12870037,0.00962642,0.03274865,0.00000621,0.01396444,0.00005677,0.07559479
-3.69484742,0.12130320,0.00920078,0.03084347,0.00000689,0.01315735,0.00005404,0.07124478
-3.68884442,0.11376191,0.00882407,0.02888536,0.00000813,0.01235510,0.00005496,0.06679601
-3.68284142,0.10620757,0.00851042,0.02690849,0.00001002,0.01156947,0.00005941,0.06232545
-3.67683842,0.09877596,0.00827680,0.02494786,0.00001267,0.01081320,0.00006745,0.05791224
-3.67083542,0.09160396,0.00814272,0.02303854,0.00001623,0.01009947,0.00007922,0.05363559
-3.66483242,0.08482650,0.00813005,0.02121495,0.00002090,0.00944142,0.00009503,0.04957294
-3.65882941,0.07857414,0.00826289,0.01951040,0.00002691,0.00885176,0.00011528,0.04579857
-3.65282641,0.07297122,0.00856748,0.01795668,0.00003453,0.00834234,0.00014048,0.04238250
-3.64682341,0.06813464,0.00907206,0.01658394,0.00004410,0.00792390,0.00017129,0.03938983
-3.64082041,0.06417324,0.00980689,0.01542062,0.00005599,0.00760581,0.00020844,0.03688032
-3.63481741,0.06118764,0.01080416,0.01449355,0.00007063,0.00739583,0.00025277,0.03490844
-3.62881441,0.05927049,0.01209789,0.01382811,0.00008853,0.00729999,0.00030526,0.03352351
-3.62281141,0.05850715,0.01372390,0.01344852,0.00011022,0.00732243,0.00036697,0.03277023
-3.61680840,0.05897646,0.01571966,0.01337811,0.00013629,0.00746534,0.00043909,0.03268927
-3.61080540,0.06075185,0.01812414,0.01363966,0.00016739,0.00772890,0.00052292,0.03331803
-3.60480240,0.06390235,0.02097766,0.01425565,0.00020419,0.00811125,0.00061990,0.03469151
-3.59879940,0.06849385,0.02432168,0.01524856,0.00024740,0.00860850,0.00073161,0.03684321
-3.59279640,0.07459018,0.02819863,0.01664102,0.00029775,0.00921479,0.00085980,0.03980611
-3.58679340,0.08225431,0.03265166,0.01845602,0.00035596,0.00992238,0.00100639,0.04361360
-3.58079040,0.09154947,0.03772453,0.02071690,0.00042274,0.01072178,0.00117351,0.04830052
-3.57478739,0.10254031,0.04346150,0.02344740,0.00049874,0.01160198,0.00136355,0.05390417
-3.56878439,0.11529410,0.04990725,0.02667166,0.00058459,0.01255065,0.00157915,0.06046533
-3.56278139,0.12988193,0.05710703,0.03041406,0.00068081,0.01355451,0.00182327,0.06802931
-3.55677839,0.14637993,0.06510672,0.03469919,0.00078783,0.01459972,0.00209922,0.07664696
-3.55077539,0.16487063,0.07395316,0.03955169,0.00090594,0.01567224,0.00241068,0.08637567
-3.54477239,0.18544410,0.08369451,0.04499619,0.00103531,0.01675841,0.00276176,0.09728026
-3.53876938,0.20819920,0.09438060,0.05105716,0.00117592,0.01784539,0.00315697,0.10943370
-3.53276638,0.23324443,0.10606341,0.05775885,0.00132761,0.01892176,0.00360126,0.12291762
-3.52676338,0.26069851,0.11879739,0.06512516,0.00149000,0.01997797,0.00409999,0.13782243
-3.52076038,0.29069030,0.13263967,0.07317953,0.00166256,0.02100691,0.00465887,0.15424697
-3.51475738,0.32335806,0.14765004,0.08194476,0.00184454,0.02200426,0.00528393,0.17229759
-3.50875438,0.35884756,0.16389052,0.09144267,0.00203504,0.02296891,0.00598133,0.19208639
-3.50275138,0.39730901,0.18142452,0.10169368,0.00223298,0.02390310,0.00675728,0.21372873
-3.49674837,0.43889262,0.20031536,0.11271619,0.00243710,0.02481256,0.00761781,0.23733972
-3.49074537,0.48374249,0.22062419,0.12452565,0.00264604,0.02570640,0.00856854,0.26302963
-3.48474237,0.53198887,0.24240709,0.13713338,0.00285831,0.02659686,0.00961441,0.29089844
-3.47873937,0.58373889,0.26571153,0.15054513,0.00307231,0.02749891,0.01075937,0.32102928
-3.47273637,0.63906565,0.29057199,0.16475925,0.00328638,0.02842962,0.01200603,0.35348109
-3.46673337,0.69799623,0.31700502,0.17976460,0.00349880,0.02940742,0.01335535,0.38828073
-3.46073037,0.76049886,0.34500376,0.19553827,0.00370781,0.03045121,0.01480624,0.42541462
-3.45472736,0.82646979,0.37453224,0.21204305,0.00391164,0.03157936,0.01635529,0.46482057
-3.44872436,0.89572065,0.40551953,0.22922499,0.00410851,0.03280872,0.01799645,0.50637996
-3.44272136,0.96796692,0.43785440,0.24701098,0.00429664,0.03415349,0.01972079,0.54991094
-3.43671836,1.04281840,0.47138047,0.26530669,0.00447429,0.03562425,0.02151634,0.59516306
-3.43071536,1.11977255,0.50589252,0.28399493,0.00463973,0.03722705,0.02336805,0.64181388
-3.42471236,1.19821146,0.54113427,0.30293470,0.00479130,0.03896258,0.02525783,0.68946794
-3.41870935,1.27740314,0.57679780,0.32196109,0.00492737,0.04082566,0.02716468,0.73765861
-3.41270635,1.35650775,0.61252526,0.34088621,0.00504641,0.04280483,0.02906503,0.78585300
-3.40670335,1.43458911,0.64791270,0.35950116,0.00514696,0.04488230,0.03093314,0.83346012
-3.40070035,1.51063159,0.68251645,0.37757929,0.00522770,0.04703415,0.03274163,0.87984233
-3.39469735,1.58356217,0.71586187,0.39488064,0.00528743,0.04923082,0.03446218,0.92432987
-3.38869435,1.65227736,0.74745432,0.41115744,0.00532515,0.05143792,0.03606622,0.96623815
-3.38269135,1.71567393,0.77679220,0.42616077,0.00534005,0.05361727,0.03752576,1.00488717
-3.37668834,1.77268273,0.80338152,0.43964790,0.00533158,0.05572818,0.03881423,1.03962262
-3.37068534,1.82230409,0.82675152,0.45139023,0.00529945,0.05772893,0.03990732,1.06983759
-3.36468234,1.86364338,0.84647068,0.46118146,0.00524372,0.05957833,0.04078379,1.09499412
-3.35867934,1.89594518,0.86216249,0.46884555,0.00516473,0.06123742,0.04142619,1.11464363
-3.35267634,1.91862452,0.87352016,0.47424425,0.00506321,0.06267100,0.04182151,1.12844529
-3.34667334,1.93129344,0.88031964,0.47728366,0.00494026,0.06384923,0.04196162,1.13618126
-3.34067034,1.93378167,0.88243020,0.47791956,0.00479733,0.06474895,0.04184369,1.13776827
-3.33466733,1.92615013,0.87982203,0.47616113,0.00463621,0.06535479,0.04147026,1.13326467
-3.32866433,1.90869647,0.87257043,0.47207290,0.00445904,0.06566000,0.04084926,1.12287254
-3.32266133,1.88195194,0.86085622,0.46577462,0.00426824,0.06566691,0.03999379,1.10693465
-3.31665833,1.84666967,0.84496228,0.45743915,0.00406645,0.06538702,0.03892173,1.08592621
-3.31065533,1.80380447,0.82526628,0.44728821,0.00385651,0.06484076,0.03765516,1.06044163
-3.30465233,1.75448481,0.80222977,0.43558620,0.00364136,0.06405676,0.03621971,1.03117674
-3.29864932,1.69997810,0.77638412,0.42263228,0.00342399,0.06307087,0.03464375,0.99890715
-3.29264632,1.64165040,0.74831379,0.40875101,0.00320734,0.06192479,0.03295751,0.96446348
-3.28664332,1.58092240,0.71863763,0.39428194,0.00299425,0.06066446,0.03119218,0.92870456
-3.28064032,1.51922314,0.68798904,0.37956846,0.00278738,0.05933827,0.02937898,0.89248957
-3.27463732,1.45794358,0.65699568,0.36494650,0.00258915,0.05799511,0.02754830,0.85665022
-3.26863432,1.39839173,0.62625966,0.35073350,0.00240167,0.05668244,0.02572890,0.82196410
-3.26263132,1.34175109,0.59633899,0.33721801,0.00222671,0.05544438,0.02394716,0.78913022
-3.25662831,1.28904414,0.56773102,0.32465051,0.00206565,0.05431996,0.02222648,0.75874762
-3.25062531,1.24110224,0.54085846,0.31323566,0.00191950,0.05334153,0.02058686,0.73129802
-3.24462231,1.19854300,0.51605852,0.30312643,0.00178884,0.05253357,0.01904450,0.70713289
-3.23861931,1.16175601,0.49357563,0.29442015,0.00167385,0.05191170,0.01761170,0.68646561
-3.23261631,1.13089727,0.47355772,0.28715691,0.00157434,0.05148218,0.01629675,0.66936881
-3.22661331,1.10589257,0.45605632,0.28132004,0.00148979,0.05124176,0.01510409,0.65577698
-3.22061031,1.08644932,0.44103034,0.27683881,0.00141933,0.05117795,0.01403453,0.64549411
-3.21460730,1.07207640,0.42835308,0.27359321,0.00136187,0.05126968,0.01308554,0.63820601
-3.20860430,1.06211102,0.41782234,0.27142050,0.00131611,0.05148833,0.01225172,0.63349678
-3.20260130,1.05575135,0.40917294,0.27012335,0.00128059,0.05179908,0.01152525,0.63086851
-3.19659830,1.05209356,0.40209115,0.26947903,0.00125380,0.05216244,0.01089643,0.62976367
-3.19059530,1.05017167,0.39623032,0.26924955,0.00123420,0.05253611,0.01035424,0.62958900
-3.18459230,1.04899852,0.39122709,0.26919201,0.00122029,0.05287677,0.00988686,0.62973999
-3.17858929,1.04760633,0.38671749,0.26906891,0.00121070,0.05314199,0.00948222,0.62962504
-3.17258629,1.04508496,0.38235222,0.26865799,0.00120420,0.05329205,0.00912847,0.62868827
-3.16658329,1.04061674,0.37781063,0.26776117,0.00119977,0.05329160,0.00881440,0.62643006
-3.16058029,1.03350622,0.37281280,0.26621219,0.00119663,0.05311113,0.00852987,0.62242475
-3.15457729,1.02320407,0.36712934,0.26388284,0.00119427,0.05272812,0.00826604,0.61633464
-3.14857429,1.00932416,0.36058861,0.26068732,0.00119248,0.05212791,0.00801561,0.60792003
-3.14257129,0.99165349,0.35308122,0.25658486,0.00119132,0.05130422,0.00777297,0.59704497
-3.13656828,0.97015470,0.34456167,0.25158033,0.00119115,0.05025928,0.00753425,0.58367865
-3.13056528,0.94496150,0.33504729,0.24572299,0.00119263,0.04900363,0.00729732,0.56789253
-3.12456228,0.91636737,0.32461463,0.23910342,0.00119662,0.04755559,0.00706166,0.54985367
-3.11855928,0.88480831,0.31339351,0.23184896,0.00120422,0.04594037,0.00682826,0.52981444
-3.11255628,0.85084067,0.30155925,0.22411761,0.00121669,0.04418898,0.00659941,0.50809946
-3.10655328,0.81511512,0.28932333,0.21609104,0.00123540,0.04233697,0.00637849,0.48509035
-3.10055028,0.77834800,0.27692308,0.20796673,0.00126177,0.04042292,0.00616965,0.46120900
-3.09454727,0.74129148,0.26461076,0.19994972,0.00129720,0.03848699,0.00597759,0.43690021
-3.08854427,0.70470360,0.25264265,0.19224434,0.00134302,0.03656937,0.00580727,0.41261440
-3.08254127,0.66931954,0.24126845,0.18504609,0.00140041,0.03470883,0.00566365,0.38879113
-3.07653827,0.63582523,0.23072150,0.17853423,0.00147032,0.03294137,0.00555139,0.36584400
-3.07053527,0.60483410,0.22121018,0.17286505,0.00155346,0.03129906,0.00547471,0.34414750
-3.06453227,0.57686792,0.21291069,0.16816629,0.00165017,0.02980901,0.00543714,0.32402631
-3.05852926,0.55234204,0.20596154,0.16453282,0.00176047,0.02849265,0.00544144,0.30574709
-3.05252626,0.53155570,0.20045983,0.16202362,0.00188394,0.02736523,0.00548943,0.28951320
-3.04652326,0.51468721,0.19645940,0.16066023,0.00201977,0.02643551,0.00558203,0.27546226
-3.04052026,0.50179419,0.19397086,0.16042675,0.00216670,0.02570586,0.00571923,0.26366639
-3.03451726,0.49281850,0.19296336,0.16127110,0.00232310,0.02517239,0.00590013,0.25413510
-3.02851426,0.48759555,0.19336809,0.16310786,0.00248694,0.02482551,0.00612309,0.24682053
-3.02251126,0.48586735,0.19508318,0.16582211,0.00265587,0.02465052,0.00638585,0.24162463
-3.01650825,0.48729874,0.19797982,0.16927450,0.00282727,0.02462850,0.00668571,0.23840791
-3.01050525,0.49149603,0.20190926,0.17330711,0.00299834,0.02473718,0.00701974,0.23699941
-3.00450225,0.49802719,0.20671055,0.17774993,0.00316618,0.02495202,0.00738501,0.23720742
-2.99849925,0.50644293,0.21221839,0.18242772,0.00332786,0.02524730,0.00777879,0.23883039
-2.99249625,0.51629765,0.21827111,0.18716704,0.00348056,0.02559715,0.00819882,0.24166782
-2.98649325,0.52716964,0.22471810,0.19180301,0.00362166,0.02597663,0.00864346,0.24553051
-2.98049025,0.53867963,0.23142671,0.19618580,0.00374879,0.02636273,0.00911190,0.25024996
-2.97448724,0.55050722,0.23828810,0.20018637,0.00385998,0.02673518,0.00960428,0.25568654
-2.96848424,0.56240446,0.24522197,0.20370140,0.00395368,0.02707723,0.01012180,0.26173624
-2.96248124,0.57420629,0.25217987,0.20665719,0.00402883,0.02737624,0.01066678,0.26833577
-2.95647824,0.58583746,0.25914714,0.20901238,0.00408491,0.02762407,0.01124261,0.27546588
-2.95047524,0.59731590,0.26614327,0.21075944,0.00412196,0.02781734,0.01185373,0.28315295
-2.94447224,0.60875248,0.27322084,0.21192494,0.00414053,0.02795751,0.01250554,0.29146889
-2.93846923,0.62034737,0.28046307,0.21256850,0.00414170,0.02805074,0.01320422,0.30052930
-2.93246623,0.63238326,0.28798017,0.21278070,0.00412702,0.02810768,0.01395659,0.31049018
-2.92646323,0.64521588,0.29590469,0.21267984,0.00409843,0.02814308,0.01476992,0.32154346
-2.92046023,0.65926232,0.30438612,0.21240795,0.00405823,0.02817525,0.01565169,0.33391126
-2.91445723,0.67498757,0.31358500,0.21212603,0.00400892,0.02822550,0.01660942,0.34783953
-2.90845423,0.69288997,0.32366684,0.21200886,0.00395318,0.02831751,0.01765049,0.36359093
-2.90245123,0.71348594,0.33479607,0.21223949,0.00389374,0.02847660,0.01878195,0.38143738
-2.89644822,0.73729454,0.34713024,0.21300369,0.00383332,0.02872908,0.02001041,0.40165236
-2.89044522,0.76482222,0.36081468,0.21448443,0.00377450,0.02910151,0.02134189,0.42450310
-2.88444222,0.79654796,0.37597772,0.21685662,0.00371971,0.02962008,0.02278177,0.45024282
-2.87843922,0.83290917,0.39272648,0.22028219,0.00367115,0.03030996,0.02433473,0.47910289
-2.87243622,0.87428829,0.41114338,0.22490558,0.00363071,0.03119464,0.02600466,0.51128516
-2.86643322,0.92100013,0.43128318,0.23084970,0.00360002,0.03229545,0.02779466,0.54695425
-2.86043022,0.97328011,0.45317047,0.23821241,0.00358034,0.03363098,0.02970693,0.58622999
-2.85442721,1.03127319,0.47679770,0.24706349,0.00357263,0.03521656,0.03174272,0.62917982
-2.84842421,1.09502356,0.50212336,0.25744214,0.00357751,0.03706382,0.03390219,0.67581144
-2.84242121,1.16446529,0.52907054,0.26935494,0.00359531,0.03918025,0.03618421,0.72606564
-2.83641821,1.23941391,0.55752552,0.28277439,0.00362606,0.04156874,0.03858621,0.77980967
-2.83041521,1.31955929,0.58733666,0.29763798,0.00366950,0.04422719,0.04110385,0.83683125
-2.82441221,1.40446027,0.61831350,0.31384777,0.00372517,0.04714823,0.04373075,0.89683373
-2.81840920,1.49354138,0.65022623,0.33127075,0.00379235,0.05031887,0.04645817,0.95943269
-2.81240620,1.58609227,0.68280569,0.34973973,0.00387015,0.05372031,0.04927469,1.02415450
-2.80640320,1.68127049,0.71574420,0.36905523,0.00395749,0.05732786,0.05216595,1.09043714
-2.80040020,1.77810805,0.74869739,0.38898803,0.00405315,0.06111098,0.05511435,1.15763392
-2.79439720,1.87552231,0.78128719,0.40928279,0.00415580,0.06503341,0.05809901,1.22502023
-2.78839420,1.97233158,0.81310637,0.42966257,0.00426400,0.06905360,0.06109571,1.29180356
-2.78239120,2.06727535,0.84372461,0.44983428,0.00437628,0.07312518,0.06407700,1.35713697
-2.77638819,2.15903915,0.87269619,0.46949498,0.00449114,0.07719775,0.06701257,1.42013577
-2.77038519,2.24628364,0.89956934,0.48833902,0.00460710,0.08121777,0.06986966,1.47989708
-2.76438219,2.32767698,0.92389690,0.50606569,0.00472277,0.08512968,0.07261375,1.53552180
-2.75837919,2.40192966,0.94524817,0.52238717,0.00483691,0.08887710,0.07520934,1.58613819
-2.75237619,2.46783040,0.96322145,0.53703662,0.00494844,0.09240417,0.07762092,1.63092624
-2.74637319,2.52428169,0.97745680,0.54977594,0.00505657,0.09565697,0.07981395,1.66914171
-2.74037019,2.57033332,0.98764834,0.56040289,0.00516080,0.09858485,0.08175599,1.70013890
-2.73436718,2.60521242,0.99355568,0.56875731,0.00526098,0.10114181,0.08341775,1.72339092
-2.72836418,2.62834840,0.99501369,0.57472604,0.00535739,0.10328767,0.08477412,1.73850663
-2.72236118,2.63939148,0.99194007,0.57824631,0.00545069,0.10498911,0.08580504,1.74524318
-2.71635818,2.63822389,0.98434030,0.57930735,0.00554197,0.10622051,0.08649627,1.74351370
-2.71035518,2.62496291,0.97230963,0.57795023,0.00563272,0.10696445,0.08683988,1.73338950
-2.70435218,2.59995561,0.95603174,0.57426568,0.00572475,0.10721204,0.08683455,1.71509681
-2.69834917,2.56376535,0.93577423,0.56839023,0.00582016,0.10696290,0.08648557,1.68900808
-2.69234617,2.51715080,0.91188088,0.56050052,0.00592123,0.10622487,0.08580462,1.65562830
-2.68634317,2.46103825,0.88476118,0.55080636,0.00603026,0.10501349,0.08480924,1.61557706
-2.68034017,2.39648883,0.85487732,0.53954257,0.00614948,0.10335126,0.08352215,1.56956720
-2.67433717,2.32466194,0.82272955,0.52696018,0.00628089,0.10126667,0.08197032,1.51838105
-2.66833417,2.24677687,0.78884018,0.51331734,0.00642609,0.09879324,0.08018391,1.46284551
-2.66233117,2.16407419,0.75373736,0.49887026,0.00658615,0.09596832,0.07819516,1.40380703
-2.65632816,2.07777880,0.71793905,0.48386476,0.00676145,0.09283205,0.07603723,1.34210762
-2.65032516,1.98906610,0.68193799,0.46852868,0.00695159,0.08942621,0.07374309,1.27856286
-2.64432216,1.89903260,0.64618836,0.45306545,0.00715533,0.08579328,0.07134448,1.21394275
-2.63831916,1.80867205,0.61109456,0.43764916,0.00737047,0.08197552,0.06887102,1.14895600
-2.63231616,1.71885769,0.57700253,0.42242116,0.00759394,0.07801419,0.06634948,1.08423816
