energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.92796398,1.75694588,-2.64081206,0.48327146,-0.70203829,0.29808017,-0.43340660,0.27852020,-0.62875472,0.24792672,-0.15661839,0.00091217,-0.00189315,0.04043361,-0.16315782,0.01295064,-0.01232941,1.01504808,-1.49347520
-5.92196098,1.73831085,-2.64659958,0.48081920,-0.69946823,0.29824726,-0.44229265,0.26506637,-0.63065802,0.24569204,-0.15494063,0.00088840,-0.00181764,0.03995558,-0.16076359,0.01380078,-0.01215874,1.00539957,-1.49921373
-5.91595798,1.72373894,-2.64478925,0.47880382,-0.69544809,0.29977837,-0.44983040,0.25246935,-0.63008782,0.24368437,-0.15289073,0.00086553,-0.00173605,0.03976668,-0.15773410,0.01471492,-0.01200818,0.99770826,-1.50090296
-5.90995498,1.71353095,-2.63558218,0.47730203,-0.69007151,0.30271560,-0.45597935,0.24077916,-0.62702217,0.24196118,-0.15050753,0.00084401,-0.00164992,0.03985727,-0.15410257,0.01569098,-0.01188960,0.99216869,-1.49864853
-5.90395198,1.70786807,-2.61929250,0.47637383,-0.68344298,0.30706320,-0.46073020,0.23003686,-0.62147555,0.24056871,-0.14783239,0.00082435,-0.00156076,0.04021359,-0.14990967,0.01672481,-0.01181489,0.98891190,-1.49261790
-5.89794897,1.70680672,-2.59635350,0.47606101,-0.67567920,0.31278729,-0.46410751,0.22027555,-0.61350120,0.23954037,-0.14490897,0.00080714,-0.00147010,0.04081807,-0.14520325,0.01781010,-0.01179576,0.98800189,-1.48304420
-5.89194597,1.71027804,-2.56732030,0.47638642,-0.66691023,0.31981678,-0.46617119,0.21152152,-0.60319228,0.23889575,-0.14178303,0.00079305,-0.00137936,0.04164980,-0.14003793,0.01893825,-0.01184352,0.98943450,-1.47022805
-5.88594297,1.71809225,-2.53286790,0.47735434,-0.65728006,0.32804571,-0.46701671,0.20379555,-0.59068166,0.23864032,-0.13850216,0.00078282,-0.00128994,0.04268513,-0.13447449,0.02009841,-0.01196881,0.99313906,-1.45453690
-5.87993997,1.72994811,-2.49378444,0.47895176,-0.64694650,0.33733675,-0.46677383,0.19711414,-0.57614027,0.23876596,-0.13511539,0.00077723,-0.00120308,0.04389847,-0.12857907,0.02127763,-0.01218142,0.99898291,-1.43640147
-5.87393697,1.74544761,-2.45095924,0.48115071,-0.63608034,0.34752602,-0.46560394,0.19149096,-0.55977408,0.23925226,-0.13167282,0.00077708,-0.00111994,0.04526320,-0.12242212,0.02246107,-0.01248995,1.00677864,-1.41630937
-5.86793397,1.76411530,-2.40536580,0.48391162,-0.62486356,0.35842894,-0.46369604,0.18693821,-0.54181965,0.24006855,-0.12822496,0.00078321,-0.00104154,0.04675277,-0.11607721,0.02363235,-0.01290162,1.01629410,-1.39479579
-5.86193097,1.78542171,-2.35804033,0.48718746,-0.61348690,0.36984689,-0.46126140,0.18346801,-0.52253855,0.24117674,-0.12482213,0.00079641,-0.00096877,0.04834188,-0.10961962,0.02477394,-0.01342197,1.02726462,-1.37243155
-5.85592796,1.80880971,-2.31005644,0.49092849,-0.60214656,0.38157452,-0.45852733,0.18109376,-0.50221080,0.24253464,-0.12151357,0.00081745,-0.00090240,0.05000772,-0.10312484,0.02586769,-0.01405464,1.03940686,-1.34980908
-5.84992496,1.83372275,-2.26249711,0.49508733,-0.59104046,0.39340723,-0.45573004,0.17983120,-0.48112771,0.24409966,-0.11834662,0.00084701,-0.00084307,0.05173126,-0.09666700,0.02689536,-0.01480112,1.05243376,-1.32752667
-5.84392196,1.85963321,-2.21642519,0.49962404,-0.58036410,0.40514857,-0.45310714,0.17969941,-0.45958433,0.24583277,-0.11536574,0.00088568,-0.00079130,0.05349847,-0.09031729,0.02783925,-0.01566060,1.06606961,-1.30617194
-5.83791896,1.88606948,-2.17285366,0.50451075,-0.57030628,0.41661726,-0.45088995,0.18072130,-0.43787192,0.24770229,-0.11261152,0.00093389,-0.00074752,0.05530147,-0.08414242,0.02868275,-0.01662978,1.08006440,-1.28630510
-5.83191596,1.91264001,-2.13271709,0.50973551,-0.56104486,0.42765325,-0.44929601,0.18292379,-0.41627083,0.24968744,-0.11011980,0.00099191,-0.00071207,0.05713944,-0.07820322,0.02941093,-0.01770280,1.09420653,-1.26844279
-5.82591296,1.93905282,-2.09684550,0.51530508,-0.55274281,0.43812269,-0.44852211,0.18633738,-0.39504396,0.25178122,-0.10792072,0.00105982,-0.00068520,0.05901934,-0.07255344,0.03001104,-0.01887121,1.10833311,-1.25304331
-5.81990995,1.96512914,-2.06594185,0.52124627,-0.54554466,0.44792156,-0.44873808,0.19099518,-0.37443112,0.25399268,-0.10603805,0.00113746,-0.00066709,0.06095634,-0.06723872,0.03047299,-0.02012403,1.12233702,-1.24049374
-5.81390695,1.99081019,-2.04056381,0.52760559,-0.53957352,0.45697753,-0.45008155,0.19693133,-0.35464457,0.25634799,-0.10448850,0.00122445,-0.00065784,0.06297382,-0.06229589,0.03078961,-0.02144785,1.13617036,-1.23109957
-5.80790395,2.01615642,-2.02111080,0.53444730,-0.53492875,0.46525031,-0.45265388,0.20417878,-0.33586566,0.25889065,-0.10328136,0.00132013,-0.00065751,0.06510303,-0.05775254,0.03095695,-0.02282707,1.14984371,-1.22507713
-5.80190095,2.04133907,-2.00781634,0.54184955,-0.53168428,0.47273009,-0.45651740,0.21276650,-0.31824291,0.26168035,-0.10241826,0.00142360,-0.00066609,0.06738235,-0.05362687,0.03097432,-0.02424415,1.16342152,-1.22254911
-5.79589795,2.06662438,-2.00074596,0.54989915,-0.52988759,0.47943455,-0.46169391,0.22271618,-0.30189120,0.26479078,-0.10189315,0.00153370,-0.00068351,0.06985600,-0.04992789,0.03084426,-0.02567999,1.17701346,-1.22354309
-5.78989495,2.09235127,-1.99980037,0.55868488,-0.52955937,0.48540432,-0.46816441,0.23403861,-0.28689230,0.26830636,-0.10169252,0.00164900,-0.00070964,0.07257252,-0.04665582,0.03057238,-0.02711434,1.19076258,-1.22799307
-5.78389195,2.11890367,-2.00472359,0.56828990,-0.53069366,0.49069747,-0.47587012,0.24672984,-0.27329637,0.27231801,-0.10179579,0.00176788,-0.00074425,0.07558274,-0.04380282,0.03016707,-0.02852625,1.20483073,-1.23574383
-5.77788894,2.14667925,-2.01511527,0.57878376,-0.53325862,0.49538311,-0.48471454,0.26076737,-0.26112441,0.27691825,-0.10217595,0.00188850,-0.00078706,0.07893748,-0.04135383,0.02963911,-0.02989458,1.21938239,-1.24655762
-5.77188594,2.17605638,-2.03044658,0.59021445,-0.53719759,0.49953470,-0.49456642,0.27610658,-0.25037138,0.28219580,-0.10280025,0.00200885,-0.00083766,0.08268506,-0.03928763,0.02900123,-0.03119850,1.23456788,-1.26012297
-5.76588294,2.20736139,-2.05007894,0.60260112,-0.54243065,0.50322350,-0.50526359,0.29267767,-0.24100985,0.28823012,-0.10363115,0.00212683,-0.00089556,0.08686866,-0.03757798,0.02826757,-0.03241798,1.25050709,-1.27606504
-5.75987994,2.24083827,-2.07328456,0.61592798,-0.54885645,0.50651238,-0.51661732,0.31038327,-0.23299389,0.29508602,-0.10462728,0.00224028,-0.00096012,0.09152365,-0.03619477,0.02745318,-0.03353425,1.26727498,-1.29395726
-5.75387694,2.27662280,-2.09926836,0.63013990,-0.55635438,0.50945065,-0.52841723,0.32909706,-0.22626312,0.30280883,-0.10574453,0.00234702,-0.00103058,0.09667506,-0.03510526,0.02657342,-0.03453023,1.28488974,-1.31333365
-5.74787394,2.31472275,-2.12719031,0.64514016,-0.56478705,0.51207002,-0.54043652,0.34866348,-0.22074654,0.31142037,-0.10693714,0.00244494,-0.00110607,0.10233532,-0.03427516,0.02564352,-0.03539090,1.30330460,-1.33370162
-5.74187094,2.35500569,-2.15618770,0.66079057,-0.57400309,0.51438205,-0.55243735,0.36889872,-0.21636629,0.32091588,-0.10815881,0.00253207,-0.00118553,0.10850232,-0.03366972,0.02467809,-0.03610358,1.32240394,-1.35455489
-5.73586793,2.39719518,-2.18539693,0.67691412,-0.58384033,0.51637718,-0.56417645,0.38959307,-0.21304089,0.33126232,-0.10936383,0.00260658,-0.00126782,0.11515802,-0.03325465,0.02369073,-0.03665814,1.34200404,-1.37538610
-5.72986493,2.44087589,-2.21397425,0.69330021,-0.59412926,0.51802540,-0.57541064,0.41051457,-0.21068810,0.34239795,-0.11050813,0.00266690,-0.00135163,0.12226764,-0.03299693,0.02269370,-0.03704716,1.36185852,-1.39569919
-5.72386193,2.48550732,-2.24111527,0.70971211,-0.60469682,0.51927852,-0.58590243,0.43141406,-0.20922727,0.35423350,-0.11155029,0.00271175,-0.00143558,0.12977953,-0.03286546,0.02169775,-0.03726593,1.38166831,-1.41502099
-5.71785893,2.53044570,-2.26607281,0.72589651,-0.61537048,0.52007388,-0.59542537,0.45203127,-0.20858108,0.36665462,-0.11245244,0.00274017,-0.00151817,0.13762578,-0.03283159,0.02071192,-0.03731247,1.40109550,-1.43291215
-5.71185593,2.57497254,-2.28817304,0.74159445,-0.62598250,0.52033909,-0.60376933,0.47210193,-0.20867682,0.37952578,-0.11318115,0.00275154,-0.00159786,0.14572362,-0.03286944,0.01974356,-0.03718743,1.41978032,-1.44897695
-5.70585293,2.61832851,-2.30682940,0.75655318,-0.63637418,0.51999775,-0.61074537,0.49136550,-0.20944699,0.39269526,-0.11370806,0.00274561,-0.00167310,0.15397753,-0.03295610,0.01879831,-0.03689391,1.43736015,-1.46287208
-5.69984992,2.65975044,-2.32155421,0.77053819,-0.64640000,0.51897558,-0.61619034,0.50957325,-0.21082951,0.40600105,-0.11401050,0.00272254,-0.00174232,0.16228205,-0.03307176,0.01788025,-0.03643728,1.45348939,-1.47431388
-5.69384692,2.69850943,-2.33196767,0.78334464,-0.65593148,0.51720651,-0.61997085,0.52649634,-0.21276740,0.41927734,-0.11407193,0.00268281,-0.00180406,0.17052523,-0.03319961,0.01699200,-0.03582499,1.46785894,-1.48308407
-5.68784392,2.73394772,-2.33780380,0.79480763,-0.66486040,0.51463857,-0.62198664,0.54193343,-0.21520800,0.43236129,-0.11388213,0.00262729,-0.00185692,0.17859249,-0.03332575,0.01613501,-0.03506627,1.48021396,-1.48903357
-5.68184092,2.76551211,-2.33891324,0.80481048,-0.67310123,0.51123899,-0.62217314,0.55571758,-0.21810195,0.44509967,-0.11343735,0.00255715,-0.00189967,0.18637086,-0.03343892,0.01530967,-0.03417186,1.49036888,-1.49208427
-5.67583792,2.79278206,-2.33526246,0.81329054,-0.68059260,0.50699826,-0.62050304,0.56772191,-0.22140179,0.45735500,-0.11274014,0.00247382,-0.00193125,0.19375330,-0.03353029,0.01451565,-0.03315382,1.49821843,-1.49222853
-5.66983492,2.81549067,-2.32692936,0.82024213,-0.68729753,0.50193294,-0.61698683,0.57786395,-0.22506045,0.46901101,-0.11179906,0.00237899,-0.00195082,0.20064298,-0.03359309,0.01375208,-0.03202520,1.50374427,-1.48952630
-5.66383192,2.83353741,-2.31409507,0.82571642,-0.69320240,0.49608699,-0.61167213,0.58610816,-0.22902961,0.47997691,-0.11062817,0.00227450,-0.00195782,0.20695729,-0.03362228,0.01301774,-0.03079984,1.50701639,-1.48409968
-5.65782891,2.84699186,-2.29703207,0.82981805,-0.69831453,0.48953161,-0.60464183,0.59246674,-0.23325808,0.49019047,-0.10924634,0.00216231,-0.00195191,0.21263140,-0.03361422,0.01231132,-0.02949210,1.50818939,-1.47612522
-5.65182591,2.85608827,-2.27608900,0.83269875,-0.70265859,0.48236356,-0.59601088,0.59699843,-0.23769028,0.49961959,-0.10767639,0.00204446,-0.00193306,0.21762113,-0.03356633,0.01163155,-0.02811665,1.50749382,-1.46582394
-5.64582291,2.86121144,-2.25167250,0.83454830,-0.70627170,0.47470204,-0.58592209,0.59980551,-0.24226491,0.50826252,-0.10594408,0.00192295,-0.00190153,0.22190516,-0.03347677,0.01097732,-0.02668829,1.50522289,-1.45344941
-5.63981991,2.86287480,-2.22422683,0.83558329,-0.70919784,0.46668452,-0.57454070,0.60102905,-0.24691400,0.51614650,-0.10407702,0.00179976,-0.00185783,0.22548618,-0.03334415,0.01034781,-0.02522170,1.50171566,-1.43927456
-5.63381691,2.86169222,-2.19421224,0.83603435,-0.71148158,0.45846148,-0.56204830,0.60084269,-0.25156228,0.52332525,-0.10210353,0.00167676,-0.00180275,0.22839129,-0.03316735,0.00974251,-0.02373129,1.49733751,-1.42357753
-5.62781391,2.85834528,-2.16208289,0.83613264,-0.71316172,0.45019068,-0.54863605,0.59944523,-0.25612709,0.52987532,-0.10005145,0.00155568,-0.00173728,0.23067130,-0.03294533,0.00916128,-0.02223103,1.49245930,-1.40662754
-5.62181091,2.85354831,-2.12826583,0.83609637,-0.71426522,0.44203119,-0.53449771,0.59705242,-0.26051882,0.53589165,-0.09794709,0.00143806,-0.00166265,0.23239920,-0.03267699,0.00860437,-0.02073424,1.48743646,-1.38867136
-5.61580790,2.84801325,-2.09314183,0.83611816,-0.71480188,0.43413742,-0.51982280,0.59388846,-0.26464195,0.54148271,-0.09581420,0.00132526,-0.00158019,0.23366784,-0.03236120,0.00807236,-0.01925349,1.48258932,-1.36992128
-5.60980490,2.84241672,-2.05702950,0.83635418,-0.71476023,0.42665379,-0.50479013,0.59017756,-0.26839666,0.54676554,-0.09367317,0.00121841,-0.00149139,0.23458690,-0.03199677,0.00756618,-0.01780045,1.47818610,-1.35054526
-5.60380190,2.83737140,-2.02017365,0.83691541,-0.71410503,0.41971009,-0.48956220,0.58613602,-0.27168105,0.55186107,-0.09154045,0.00111843,-0.00139778,0.23527943,-0.03158259,0.00708701,-0.01638571,1.47442944,-1.33066008
-5.59779890,2.83340340,-1.98273864,0.83786198,-0.71277657,0.41341789,-0.47428070,0.58196537,-0.27439390,0.55689000,-0.08942821,0.00102600,-0.00130092,0.23587803,-0.03111777,0.00663629,-0.01501877,1.47144756,-1.31032786
-5.59179590,2.83093722,-1.94480738,0.83920063,-0.71069215,0.40786823,-0.45906333,0.57784668,-0.27643782,0.56196964,-0.08734431,0.00094161,-0.00120233,0.23652106,-0.03060187,0.00621563,-0.01370788,1.46929045,-1.28955639
-5.58579290,2.83028894,-1.90638622,0.84088563,-0.70774966,0.40313065,-0.44400219,0.57393651,-0.27772281,0.56721179,-0.08529252,0.00086553,-0.00110350,0.23734888,-0.03003516,0.00582677,-0.01246005,1.46793155,-1.26830350
-5.57978989,2.83166820,-1.86741560,0.84282304,-0.70383316,0.39925353,-0.42916374,0.57036461,-0.27816997,0.57272191,-0.08327311,0.00079786,-0.00100579,0.23850043,-0.02941890,0.00547155,-0.01128099,1.46727461,-1.24648518
-5.57378689,2.83518847,-1.82778602,0.84487819,-0.69882041,0.39626585,-0.41459039,0.56723331,-0.27771527,0.57859945,-0.08128365,0.00073852,-0.00091043,0.24011032,-0.02875572,0.00515185,-0.01017511,1.46716551,-1.22398724
-5.56778389,2.84088497,-1.78735858,0.84688575,-0.69259181,0.39417993,-0.40030352,0.56461874,-0.27631316,0.58493943,-0.07932008,0.00068733,-0.00081854,0.24230638,-0.02804985,0.00486959,-0.00914561,1.46740814,-1.20068004
-5.56178089,2.84873866,-1.74598891,0.84866199,-0.68504042,0.39299524,-0.38630786,0.56257349,-0.27393995,0.59183498,-0.07737792,0.00064397,-0.00073104,0.24520796,-0.02730752,0.00462668,-0.00819449,1.46778346,-1.17643525
-5.55577789,2.85870465,-1.70355324,0.85001836,-0.67608243,0.39270276,-0.37259673,0.56113059,-0.27059662,0.59938057,-0.07545368,0.00060807,-0.00064869,0.24892478,-0.02653722,0.00442499,-0.00732270,1.46807047,-1.15114401
-5.54977489,2.87074281,-1.65997508,0.85077563,-0.66566760,0.39328966,-0.35915808,0.56030840,-0.26631116,0.60767567,-0.07354618,0.00057918,-0.00057209,0.25355637,-0.02574991,0.00426635,-0.00653021,1.46806770,-1.12473531
-5.54377189,2.88484834,-1.61525098,0.85077774,-0.65378893,0.39474399,-0.34598071,0.56011598,-0.26113998,0.61682842,-0.07165795,0.00055682,-0.00050167,0.25919208,-0.02495925,0.00415253,-0.00581622,1.46761392,-1.09719356
-5.53776888,2.90107989,-1.56947372,0.84990453,-0.64049100,0.39705889,-0.33306038,0.56055855,-0.25516866,0.62695888,-0.06979647,0.00054050,-0.00043771,0.26591138,-0.02418172,0.00408517,-0.00517922,1.46660678,-1.06857429
-5.53176588,2.91958321,-1.52285167,0.84808256,-0.62587659,0.40023626,-0.32040547,0.56164261,-0.24851163,0.63820153,-0.06797516,0.00052975,-0.00038035,0.27378444,-0.02343664,0.00406581,-0.00461724,1.46501792,-1.03901701
-5.52576288,2.94060816,-1.47572284,0.84529344,-0.61011083,0.40428928,-0.30804176,0.56338018,-0.24131097,0.65070658,-0.06621421,0.00052409,-0.00032962,0.28287269,-0.02274612,0.00409581,-0.00412793,1.46290390,-1.00875449
-5.51975988,2.96451782,-1.42856283,0.84157903,-0.59342289,0.40924392,-0.29601607,0.56579207,-0.23373428,0.66464002,-0.06454102,0.00052309,-0.00028544,0.29322940,-0.02213492,0.00417629,-0.00370874,1.46041178,-0.97811754
-5.51375688,2.99178853,-1.38198578,0.83704337,-0.57610466,0.41513901,-0.28439853,0.56890969,-0.22597156,0.68018188,-0.06299029,0.00052633,-0.00024765,0.30489990,-0.02163018,0.00430810,-0.00335707,1.45777931,-0.94753517
-5.50775388,3.02300051,-1.33673817,0.83185101,-0.55850664,0.42202500,-0.27328331,0.57277533,-0.21823127,0.69752298,-0.06160373,0.00053343,-0.00021604,0.31792151,-0.02126105,0.00449173,-0.00307034,1.45532926,-0.91752961
-5.50175088,3.05881919,-1.29368516,0.82622198,-0.54103083,0.42996143,-0.26278783,0.57744099,-0.21073566,0.71685989,-0.06042934,0.00054404,-0.00019035,0.33232303,-0.02105824,0.00472722,-0.00284608,1.45345834,-0.88870641
-5.49574787,3.09996808,-1.25379008,0.82042356,-0.52412098,0.43901311,-0.25305031,0.58296555,-0.20371540,0.73838848,-0.05952036,0.00055786,-0.00017032,0.34812382,-0.02105336,0.00501409,-0.00268203,1.45262108,-0.86173973
-5.48974487,3.14719437,-1.21808752,0.81475926,-0.50825047,0.44924537,-0.24422592,0.58941081,-0.19740375,0.76229609,-0.05893374,0.00057457,-0.00015563,0.36533242,-0.02127830,0.00535127,-0.00257611,1.45330966,-0.83735333
-5.48374187,3.20122925,-1.18765098,0.80955569,-0.49390819,0.46071852,-0.23648156,0.59683645,-0.19203030,0.78875287,-0.05872839,0.00059389,-0.00014601,0.38394484,-0.02176439,0.00573696,-0.00252645,1.45603045,-0.81629799
-5.47773887,3.26274488,-1.16355627,0.80514793,-0.48158292,0.47348194,-0.22998967,0.60529439,-0.18781457,0.81790253,-0.05896308,0.00061554,-0.00014117,0.40394267,-0.02254148,0.00616862,-0.00253134,1.46127887,-0.79932597
-5.47173587,3.33231047,-1.14684201,0.80186413,-0.47174688,0.48756805,-0.22492115,0.61482291,-0.18495956,0.84985307,-0.05969414,0.00063925,-0.00014082,0.42529109,-0.02363703,0.00664286,-0.00258922,1.46951345,-0.78716372
-5.46573287,3.41034994,-1.13846870,0.80001019,-0.46483883,0.50298656,-0.22143792,0.62544106,-0.18364538,0.88466789,-0.06097304,0.00066470,-0.00014471,0.44793698,-0.02507503,0.00715543,-0.00269851,1.48113079,-0.78048365
-5.45972986,3.49710345,-1.13927799,0.79985527,-0.46124756,0.51971929,-0.21968524,0.63714379,-0.18402328,0.92235776,-0.06284397,0.00069160,-0.00015258,0.47180731,-0.02687500,0.00770120,-0.00285763,1.49644244,-0.77987615
-5.45372686,3.59259499,-1.14995377,0.80161876,-0.46129631,0.53771601,-0.21978439,0.64989813,-0.18621010,0.96287419,-0.06534139,0.00071962,-0.00016419,0.49680801,-0.02905091,0.00827416,-0.00306480,1.51565499,-0.78582302
-5.44772386,3.69660796,-1.17098664,0.80545945,-0.46522863,0.55689127,-0.22182579,0.66364094,-0.19028338,1.00610432,-0.06848781,0.00074839,-0.00017927,0.52282342,-0.03161021,0.00886752,-0.00331798,1.53885427,-0.79867325
-5.44172086,3.80866995,-1.20264336,0.81146722,-0.47319638,0.57712273,-0.22586310,0.67827829,-0.19627737,1.05186790,-0.07229183,0.00077756,-0.00019759,0.54971652,-0.03455288,0.00947375,-0.00361477,1.56599444,-0.81862230
-5.43571786,3.92804782,-1.24494268,0.81965775,-0.48525031,0.59825082,-0.23190847,0.69368689,-0.20418000,1.09991634,-0.07674649,0.00080673,-0.00021887,0.57732994,-0.03787071,0.01008473,-0.00395231,1.59689239,-0.84569586
-5.42971486,4.05375338,-1.29763882,0.82997033,-0.50133370,0.62008001,-0.23992922,0.70971731,-0.21393103,1.14993404,-0.08182812,0.00083551,-0.00024284,0.60548783,-0.04154668,0.01069195,-0.00432721,1.63122775,-0.87973875
-5.42371186,4.18455951,-1.36021357,0.84226886,-0.52127926,0.64238138,-0.24984617,0.72619925,-0.22542146,1.20154196,-0.08749570,0.00086349,-0.00026917,0.63399864,-0.04555465,0.01128668,-0.00473551,1.66854831,-0.92040982
-5.41770885,4.31902608,-1.43187784,0.85634579,-0.54480982,0.66489666,-0.26153377,0.74294838,-0.23849444,1.25430336,-0.09369083,0.00089027,-0.00029753,0.66265867,-0.04985923,0.01186021,-0.00517265,1.70828064,-0.96718318
-5.41170585,4.45553463,-1.51158308,0.87192900,-0.57154266,0.68734336,-0.27482209,0.75977464,-0.25294755,1.30773151,-0.10033835,0.00091548,-0.00032754,0.69125631,-0.05441612,0.01240411,-0.00563353,1.74974523,-1.01935619
-5.40570285,4.59233021,-1.59804260,0.88869090,-0.60099763,0.70942080,-0.28950061,0.77649158,-0.26853668,1.36129916,-0.10734762,0.00093877,-0.00035880,0.71957696,-0.05917268,0.01291051,-0.00611249,1.79217559,-1.07606404
-5.39969985,4.72756886,-1.68976260,0.90625959,-0.63260894,0.73081692,-0.30532389,0.79292615,-0.28498138,1.41444952,-0.11461445,0.00095981,-0.00039088,0.74740826,-0.06406893,0.01337235,-0.00660351,1.83474022,-1.13630079
-5.39369685,4.85936860,-1.78508203,0.92423132,-0.66574022,0.75121543,-0.32201880,0.80892871,-0.30197166,1.46660832,-0.12202370,0.00097835,-0.00042331,0.77454566,-0.06903892,0.01378367,-0.00710021,1.87656674,-1.19894647
-5.38769385,4.98586223,-1.88222030,0.94218392,-0.69970259,0.77030318,-0.33929313,0.82438244,-0.31917596,1.51719678,-0.12945240,0.00099419,-0.00045561,0.80079803,-0.07401242,0.01413981,-0.00759612,1.91676700,-1.26279911
-5.38169085,5.10524975,-1.97933115,0.95969039,-0.73377501,0.78777744,-0.35684536,0.83921188,-0.33625034,1.56564493,-0.13677339,0.00100717,-0.00048729,0.82599314,-0.07891699,0.01443766,-0.00808477,1.95446236,-1.32661105
-5.37568784,5.21584889,-2.07456093,0.97633240,-0.76722634,0.80335286,-0.37437506,0.85339003,-0.35284834,1.61140520,-0.14385923,0.00101725,-0.00051786,0.84998286,-0.08368024,0.01467582,-0.00855994,1.98880828,-1.38912798
-5.36968484,5.31614182,-2.16610893,0.99171297,-0.79933824,0.81676801,-0.39159363,0.86694353,-0.36863138,1.65396566,-0.15058639,0.00102441,-0.00054686,0.87264772,-0.08823235,0.01485467,-0.00901583,2.01901727,-1.44912927
-5.36368184,5.40481684,-2.25228754,1.00546810,-0.82942807,0.82779126,-0.40823481,0.87995577,-0.38327923,1.69286272,-0.15683943,0.00102875,-0.00057385,0.89390098,-0.09250862,0.01497650,-0.00944725,2.04437976,-1.50546802
-5.35767884,5.48080380,-2.33157948,1.01727700,-0.85687088,0.83622599,-0.42406459,0.89256755,-0.39650019,1.72769297,-0.16251502,0.00103041,-0.00059843,0.91369169,-0.09645209,0.01504543,-0.00984984,2.06428228,-1.55710921
-5.35167584,5.54330238,-2.40268984,1.02687059,-0.88111952,0.84191498,-0.43889000,0.90497519,-0.40804055,1.75812377,-0.16752567,0.00102963,-0.00062030,0.93200684,-0.10001598,0.01506740,-0.01022014,2.07822264,-1.60316412
-5.34567284,5.59180253,-2.46459041,1.03403815,-0.90172209,0.84474403,-0.45256635,0.91742613,-0.41769293,1.78390221,-0.17180295,0.00102669,-0.00063920,0.94887231,-0.10316595,0.01504996,-0.01055579,2.08582172,-1.64291959
