energy_ev,total_up,As_p_up,As_d_up,Au_p_up,Au_d_up,Te_p_up,Te_d_up
-5.08154077,4.08872356,0.18593304,0.00000000,1.10492499,2.07247763,1.23894841,0.00000000
-5.07553777,4.18251746,0.18717413,0.00000000,1.10826120,2.12768877,1.26376232,0.00000000
-5.06953477,4.28763636,0.18842362,0.00000000,1.11195674,2.18975534,1.29221322,0.00000000
-5.06353177,4.40483881,0.18966750,0.00000000,1.11633097,2.25865357,1.32493490,0.00000000
-5.05752876,4.53466924,0.19089508,0.00000000,1.12171108,2.33425986,1.36248152,0.00000000
-5.05152576,4.67738465,0.19209726,0.00000000,1.12840584,2.41632172,1.40529436,0.00000000
-5.04552276,4.83288921,0.19326475,0.00000000,1.13668008,2.50443221,1.45367124,0.00000000
-5.03951976,5.00068065,0.19438648,0.00000000,1.14673142,2.59800967,1.50774008,0.00000000
-5.03351676,5.17981168,0.19544832,0.00000000,1.15867044,2.69628438,1.56743793,0.00000000
-5.02751376,5.36886921,0.19643205,0.00000000,1.17250547,2.79829361,1.63249651,0.00000000
-5.02151076,5.56597293,0.19731479,0.00000000,1.18813265,2.90288556,1.70243510,0.00000000
-5.01550775,5.76879418,0.19806891,0.00000000,1.20533204,3.00873284,1.77656134,0.00000000
-5.00950475,5.97459472,0.19866225,0.00000000,1.22376964,3.11435505,1.85398012,0.00000000
-5.00350175,6.18028420,0.19905883,0.00000000,1.24300546,3.21814970,1.93361029,0.00000000
-4.99749875,6.38249430,0.19921993,0.00000000,1.26250705,3.31843041,2.01420888,0.00000000
-4.99149575,6.57766632,0.19910537,0.00000000,1.28166772,3.41347053,2.09440190,0.00000000
-4.98549275,6.76214884,0.19867502,0.00000000,1.29982860,3.50155050,2.17272061,0.00000000
-4.97948974,6.93230142,0.19789048,0.00000000,1.31630331,3.58100654,2.24764205,0.00000000
-4.97348674,7.08459991,0.19671662,0.00000000,1.33040407,3.65027885,2.31763222,0.00000000
-4.96748374,7.21573941,0.19512320,0.00000000,1.34146792,3.70795694,2.38119039,0.00000000
-4.96148074,7.32273076,0.19308620,0.00000000,1.34888195,3.75282036,2.43689287,0.00000000
-4.95547774,7.40298692,0.19058902,0.00000000,1.35210630,3.78387327,2.48343466,0.00000000
-4.94947474,7.45439639,0.18762337,0.00000000,1.35069402,3.80037148,2.51966753,0.00000000
-4.94347174,7.47538129,0.18418988,0.00000000,1.34430713,3.80184131,2.54463310,0.00000000
-4.93746873,7.46493848,0.18029837,0.00000000,1.33272819,3.78808989,2.55758997,0.00000000
-4.93146573,7.42266301,0.17596790,0.00000000,1.31586726,3.75920687,2.55803391,0.00000000
-4.92546273,7.34875390,0.17122648,0.00000000,1.29376403,3.71555811,2.54571061,0.00000000
-4.91945973,7.24400279,0.16611052,0.00000000,1.26658546,3.65777197,2.52062084,0.00000000
-4.91345673,7.10976681,0.16066419,0.00000000,1.23461920,3.58671935,2.48301779,0.00000000
-4.90745373,6.94792738,0.15493848,0.00000000,1.19826331,3.50348850,2.43339725,0.00000000
-4.90145073,6.76083696,0.14899026,0.00000000,1.15801293,3.40935582,2.37248090,0.00000000
-4.89544772,6.55125612,0.14288118,0.00000000,1.11444462,3.30575397,2.30119379,0.00000000
-4.88944472,6.32228325,0.13667660,0.00000000,1.06819907,3.19423826,2.22063678,0.00000000
-4.88344172,6.07727931,0.13044444,0.00000000,1.01996300,3.07645236,2.13205517,0.00000000
-4.87743872,5.81978995,0.12425416,0.00000000,0.97045076,2.95409424,2.03680469,0.00000000
-4.87143572,5.55346702,0.11817560,0.00000000,0.92038646,2.82888297,1.93631605,0.00000000
-4.86543272,5.28199147,0.11227805,0.00000000,0.87048692,2.70252682,1.83205918,0.00000000
-4.85942971,5.00899924,0.10662921,0.00000000,0.82144610,2.57669326,1.72550842,0.00000000
-4.85342671,4.73801168,0.10129428,0.00000000,0.77392112,2.45298089,1.61810949,0.00000000
-4.84742371,4.47237151,0.09633507,0.00000000,0.72852022,2.33289375,1.51124925,0.00000000
-4.84142071,4.21518554,0.09180912,0.00000000,0.68579264,2.21781801,1.40622884,0.00000000
-4.83541771,3.96927469,0.08776891,0.00000000,0.64622066,2.10900126,1.30424077,0.00000000
-4.82941471,3.73713200,0.08426106,0.00000000,0.61021349,2.00753460,1.20635034,0.00000000
-4.82341171,3.52088898,0.08132557,0.00000000,0.57810311,1.91433765,1.11348152,0.00000000
-4.81740870,3.32229048,0.07899515,0.00000000,0.55014188,1.83014664,1.02640722,0.00000000
-4.81140570,3.14267816,0.07729450,0.00000000,0.52650167,1.75550579,0.94574397,0.00000000
-4.80540270,2.98298245,0.07623976,0.00000000,0.50727441,1.69076222,0.87195059,0.00000000
-4.79939970,2.84372275,0.07583789,0.00000000,0.49247391,1.63606430,0.80533057,0.00000000
-4.79339670,2.72501537,0.07608629,0.00000000,0.48203870,1.59136376,0.74603763,0.00000000
-4.78739370,2.62658890,0.07697243,0.00000000,0.47583578,1.55642141,0.69408410,0.00000000
-4.78139070,2.54780617,0.07847358,0.00000000,0.47366523,1.53081637,0.64935152,0.00000000
-4.77538769,2.48769226,0.08055682,0.00000000,0.47526548,1.51395883,0.61160299,0.00000000
-4.76938469,2.44496767,0.08317908,0.00000000,0.48031925,1.50510582,0.58049688,0.00000000
-4.76338169,2.41808599,0.08628750,0.00000000,0.48846016,1.50337986,0.55560134,0.00000000
-4.75737869,2.40527512,0.08981996,0.00000000,0.49927991,1.50779014,0.53640943,0.00000000
-4.75137569,2.40458143,0.09370589,0.00000000,0.51233610,1.51725555,0.52235440,0.00000000
-4.74537269,2.41391596,0.09786733,0.00000000,0.52716072,1.53062939,0.51282496,0.00000000
-4.73936968,2.43110199,0.10222032,0.00000000,0.54326932,1.54672512,0.50718041,0.00000000
-4.73336668,2.45392328,0.10667650,0.00000000,0.56017073,1.56434267,0.50476526,0.00000000
-4.72736368,2.48017235,0.11114506,0.00000000,0.57737755,1.58229493,0.50492354,0.00000000
-4.72136068,2.50769801,0.11553493,0.00000000,0.59441697,1.59943383,0.50701239,0.00000000
-4.71535768,2.53445158,0.11975708,0.00000000,0.61084214,1.61467562,0.51041503,0.00000000
-4.70935468,2.55853102,0.12372715,0.00000000,0.62624368,1.62702482,0.51455292,0.00000000
-4.70335168,2.57822211,0.12736799,0.00000000,0.64026099,1.63559644,0.51889699,0.00000000
-4.69734867,2.59203601,0.13061231,0.00000000,0.65259337,1.63963585,0.52297777,0.00000000
-4.69134567,2.59874215,0.13340515,0.00000000,0.66301012,1.63853603,0.52639426,0.00000000
-4.68534267,2.59739571,0.13570624,0.00000000,0.67135959,1.63185147,0.52882130,0.00000000
-4.67933967,2.58735864,0.13749192,0.00000000,0.67757653,1.61930849,0.53001531,0.00000000
-4.67333667,2.56831341,0.13875674,0.00000000,0.68168725,1.60081144,0.52981802,0.00000000
-4.66733367,2.54026876,0.13951448,0.00000000,0.68381243,1.57644444,0.52815817,0.00000000
-4.66133067,2.50355695,0.13979863,0.00000000,0.68416692,1.54646849,0.52505085,0.00000000
-4.65532766,2.45882192,0.13966212,0.00000000,0.68305649,1.51131371,0.52059453,0.00000000
-4.64932466,2.40699860,0.13917648,0.00000000,0.68087126,1.47156685,0.51496560,0.00000000
-4.64332166,2.34928343,0.13843018,0.00000000,0.67807576,1.42795418,0.50841050,0.00000000
-4.63731866,2.28709675,0.13752644,0.00000000,0.67519588,1.38132022,0.50123565,0.00000000
-4.63131566,2.22203813,0.13658033,0.00000000,0.67280281,1.33260283,0.49379531,0.00000000
-4.62531266,2.15583594,0.13571545,0.00000000,0.67149452,1.28280547,0.48647776,0.00000000
-4.61930965,2.09029285,0.13506023,0.00000000,0.67187538,1.23296748,0.47969021,0.00000000
-4.61330665,2.02722912,0.13474402,0.00000000,0.67453446,1.18413352,0.47384296,0.00000000
-4.60730365,1.96842596,0.13489318,0.00000000,0.68002365,1.13732324,0.46933332,0.00000000
-4.60130065,1.91557099,0.13562727,0.00000000,0.68883612,1.09350235,0.46652992,0.00000000
-4.59529765,1.87020822,0.13705564,0.00000000,0.70138639,1.05355628,0.46575806,0.00000000
-4.58929465,1.83369438,0.13927458,0.00000000,0.71799271,1.01826745,0.46728662,0.00000000
-4.58329165,1.80716374,0.14236507,0.00000000,0.73886270,0.98829714,0.47131708,0.00000000
-4.57728864,1.79150273,0.14639148,0.00000000,0.76408312,0.96417268,0.47797519,0.00000000
-4.57128564,1.78733573,0.15140114,0.00000000,0.79361416,0.94628052,0.48730565,0.00000000
-4.56528264,1.79502239,0.15742487,0.00000000,0.82728901,0.93486539,0.49927001,0.00000000
-4.55927964,1.81466690,0.16447863,0.00000000,0.86481862,0.93003560,0.51374797,0.00000000
-4.55327664,1.84613841,0.17256597,0.00000000,0.90580187,0.93177408,0.53054208,0.00000000
-4.54727364,1.88910188,0.18168137,0.00000000,0.94974081,0.93995464,0.54938554,0.00000000
-4.54127064,1.94305747,0.19181425,0.00000000,0.99606030,0.95436246,0.56995302,0.00000000
-4.53526763,2.00738655,0.20295333,0.00000000,1.04413149,0.97471780,0.59187376,0.00000000
-4.52926463,2.08140170,0.21509123,0.00000000,1.09329787,1.00070145,0.61474656,0.00000000
-4.52326163,2.16439789,0.22822884,0.00000000,1.14290288,1.03198067,0.63815588,0.00000000
-4.51725863,2.25570180,0.24237923,0.00000000,1.19231762,1.06823382,0.66168831,0.00000000
-4.51125563,2.35471618,0.25757068,0.00000000,1.24096725,1.10917245,0.68494863,0.00000000
-4.50525263,2.46095629,0.27384865,0.00000000,1.28835473,1.15455912,0.70757463,0.00000000
-4.49924962,2.57407584,0.29127625,0.00000000,1.33408048,1.20421997,0.72925000,0.00000000
-4.49324662,2.69388023,0.30993303,0.00000000,1.37785683,1.25805073,0.74971451,0.00000000
-4.48724362,2.82032555,0.32991209,0.00000000,1.41951632,1.31601582,0.76877115,0.00000000
-4.48124062,2.95350257,0.35131519,0.00000000,1.45901331,1.37813994,0.78628965,0.00000000
-4.47523762,3.09360596,0.37424626,0.00000000,1.49641839,1.44449254,0.80220631,0.00000000
-4.46923462,3.24088964,0.39880321,0.00000000,1.53190610,1.51516557,0.81652021,0.00000000
-4.46323162,3.39561040,0.42506853,0.00000000,1.56573615,1.59024568,0.82928590,0.00000000
-4.45722861,3.55796262,0.45309907,0.00000000,1.59822938,1.66978237,0.84060312,0.00000000
-4.45122561,3.72800782,0.48291549,0.00000000,1.62973952,1.75375376,0.85060412,0.00000000
-4.44522261,3.90560332,0.51449204,0.00000000,1.66062262,1.84203227,0.85943940,0.00000000
-4.43921961,4.09033457,0.54774731,0.00000000,1.69120570,1.93435237,0.86726275,0.00000000
-4.43321661,4.28145617,0.58253662,0.00000000,1.72175686,2.03028272,0.87421646,0.00000000
-4.42721361,4.47784587,0.61864664,0.00000000,1.75245842,2.12920489,0.88041769,0.00000000
-4.42121061,4.67797588,0.65579293,0.00000000,1.78338522,2.23030064,0.88594696,0.00000000
-4.41520760,4.87990464,0.69362059,0.00000000,1.81448933,2.33254922,0.89083930,0.00000000
-4.40920460,5.08129142,0.73170859,0.00000000,1.84559257,2.43473576,0.89507888,0.00000000
-4.40320160,5.27943466,0.76957770,0.00000000,1.87638741,2.53547116,0.89859734,0.00000000
-4.39719860,5.47133368,0.80670189,0.00000000,1.90644654,2.63322319,0.90127601,0.00000000
-4.39119560,5.65377195,0.84252304,0.00000000,1.93524079,2.72635795,0.90295192,0.00000000
-4.38519260,5.82341869,0.87646824,0.00000000,1.96216455,2.81318991,0.90342727,0.00000000
-4.37918959,5.97694434,0.90796908,0.00000000,1.98656720,2.89203857,0.90248163,0.00000000
-4.37318659,6.11114428,0.93648199,0.00000000,2.00778905,2.96128885,0.89988636,0.00000000
-4.36718359,6.22306481,0.96150874,0.00000000,2.02519940,3.01945235,0.89542011,0.00000000
-4.36118059,6.31012463,0.98261592,0.00000000,2.03823459,3.06522629,0.88888451,0.00000000
-4.35517759,6.37022540,0.99945254,0.00000000,2.04643369,3.09754701,0.88011913,0.00000000
-4.34917459,6.40184522,1.01176463,0.00000000,2.04946959,3.11563512,0.86901459,0.00000000
-4.34317159,6.40410994,1.01940617,0.00000000,2.04717336,3.11902986,0.85552317,0.00000000
-4.33716858,6.37683795,1.02234560,0.00000000,2.03955047,3.10761077,0.83966608,0.00000000
-4.33116558,6.32055607,1.02066752,0.00000000,2.02678758,3.08160529,0.82153707,0.00000000
-4.32516258,6.23648522,1.01456941,0.00000000,2.00924923,3.04158196,0.80130202,0.00000000
-4.31915958,6.12649642,1.00435352,0.00000000,1.98746464,2.98842941,0.77919463,0.00000000
-4.31315658,5.99303952,0.99041424,0.00000000,1.96210499,2.92332224,0.75550833,0.00000000
-4.30715358,5.83904793,0.97322156,0.00000000,1.93395249,2.84767551,0.73058506,0.00000000
