energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down
-5.91595798,3.25633980,-3.25633924,0.01907491,-0.01907490,0.37847167,-0.37847170,1.19387679,-1.19387647,1.37825992,-1.37825991,0.01492773,-0.01492772,1.38454438,-1.38454398,0.72405657,-0.72405633,0.14828689,-0.14828686
-5.90995498,3.13957761,-3.13957702,0.01724853,-0.01724852,0.37693601,-0.37693603,1.13252812,-1.13252779,1.36533544,-1.36533540,0.01382456,-0.01382455,1.31435923,-1.31435883,0.68296469,-0.68296445,0.14169523,-0.14169520
-5.90395198,3.02108998,-3.02108936,0.01550302,-0.01550301,0.37400543,-0.37400543,1.07106066,-1.07106034,1.34891481,-1.34891474,0.01276324,-0.01276323,1.24540618,-1.24540579,0.64285476,-0.64285453,0.13523734,-0.13523731
-5.89794897,2.90234285,-2.90234222,0.01385334,-0.01385333,0.36970088,-0.36970088,1.01039279,-1.01039247,1.32908260,-1.32908250,0.01175464,-0.01175463,1.17859394,-1.17859356,0.60426922,-0.60426900,0.12899954,-0.12899951
-5.89194597,2.78468565,-2.78468502,0.01231117,-0.01231117,0.36407603,-0.36407601,0.95134971,-0.95134940,1.30599208,-1.30599195,0.01080758,-0.01080757,1.11470417,-1.11470382,0.56766721,-0.56766701,0.12305473,-0.12305470
-5.88594297,2.66933840,-2.66933777,0.01088508,-0.01088508,0.35721816,-0.35721813,0.89464935,-0.89464905,1.27986945,-1.27986929,0.00992882,-0.00992881,1.05438094,-1.05438060,0.53341749,-0.53341730,0.11746156,-0.11746153
-5.87993997,2.55738460,-2.55738398,0.00958071,-0.00958070,0.34924800,-0.34924796,0.84089308,-0.84089280,1.25101552,-1.25101534,0.00912314,-0.00912314,0.99812576,-0.99812545,0.50179506,-0.50179488,0.11226426,-0.11226423
-5.87393697,2.44976931,-2.44976870,0.00840106,-0.00840105,0.34031817,-0.34031812,0.79056113,-0.79056086,1.21980450,-1.21980429,0.00839349,-0.00839349,0.94629820,-0.94629791,0.47298131,-0.47298115,0.10749297,-0.10749295
-5.86793397,2.34730137,-2.34730077,0.00734686,-0.00734685,0.33061036,-0.33061030,0.74401240,-0.74401215,1.18667964,-1.18667941,0.00774119,-0.00774118,0.89912119,-0.89912092,0.44706743,-0.44706728,0.10316462,-0.10316459
-5.86193097,2.25065876,-2.25065819,0.00641695,-0.00641695,0.32033119,-0.32033113,0.70148826,-0.70148803,1.15214573,-1.15214549,0.00716616,-0.00716616,0.85669066,-0.85669042,0.42406067,-0.42406054,0.09928415,-0.09928412
-5.85592796,2.16039601,-2.16039547,0.00560872,-0.00560871,0.30970686,-0.30970679,0.66311952,-0.66311931,1.11675839,-1.11675814,0.00666722,-0.00666722,0.81898848,-0.81898826,0.40389297,-0.40389286,0.09584613,-0.09584611
-5.84992496,2.07695268,-2.07695218,0.00491849,-0.00491849,0.29897679,-0.29897672,0.62893612,-0.62893593,1.08111054,-1.08111029,0.00624237,-0.00624237,0.78589793,-0.78589774,0.38643146,-0.38643136,0.09283656,-0.09283655
-5.84392196,2.00066203,-2.00066156,0.00434199,-0.00434199,0.28838641,-0.28838634,0.59887866,-0.59887850,1.04581644,-1.04581619,0.00588907,-0.00588907,0.75722085,-0.75722068,0.37149018,-0.37149010,0.09023476,-0.09023474
-5.83791896,1.93175923,-1.93175880,0.00387468,-0.00387468,0.27817946,-0.27817939,0.57281117,-0.57281103,1.01149379,-1.01149354,0.00560450,-0.00560450,0.73269543,-0.73269528,0.35884257,-0.35884250,0.08801531,-0.08801530
-5.83191596,1.87038872,-1.87038834,0.00351214,-0.00351213,0.26858990,-0.26858983,0.55053444,-0.55053433,0.97874479,-0.97874455,0.00538590,-0.00538590,0.71201420,-0.71201407,0.34823410,-0.34823404,0.08614999,-0.08614999
-5.82591296,1.81661035,-1.81661002,0.00325034,-0.00325034,0.25983404,-0.25983399,0.53179933,-0.53179923,0.94813671,-0.94813649,0.00523068,-0.00523068,0.69484114,-0.69484104,0.33939459,-0.33939454,0.08460950,-0.08460949
-5.81990995,1.77040443,-1.77040414,0.00308592,-0.00308592,0.25210299,-0.25210294,0.51631965,-0.51631957,0.92018301,-0.92018282,0.00513672,-0.00513672,0.68082773,-0.68082765,0.33204994,-0.33204990,0.08336503,-0.08336502
-5.81390695,1.73167578,-1.73167554,0.00301634,-0.00301634,0.24555578,-0.24555574,0.50378422,-0.50378416,0.89532569,-0.89532552,0.00510245,-0.00510245,0.66962723,-0.66962717,0.32593261,-0.32593258,0.08238961,-0.08238961
-5.80790395,1.70025724,-1.70025704,0.00304001,-0.00304001,0.24031361,-0.24031357,0.49386787,-0.49386782,0.87391979,-0.87391965,0.00512694,-0.00512694,0.66090704,-0.66090699,0.32079101,-0.32079099,0.08165923,-0.08165923
-5.80190095,1.67591282,-1.67591268,0.00315636,-0.00315636,0.23645529,-0.23645527,0.48624113,-0.48624110,0.85622076,-0.85622064,0.00520999,-0.00520999,0.65435891,-0.65435887,0.31639723,-0.31639721,0.08115363,-0.08115363
-5.79589795,1.65834130,-1.65834120,0.00336579,-0.00336580,0.23401426,-0.23401424,0.48057880,-0.48057878,0.84237520,-0.84237511,0.00535207,-0.00535207,0.64970695,-0.64970693,0.31255325,-0.31255323,0.08085686,-0.08085686
-5.78989495,1.64718044,-1.64718039,0.00366966,-0.00366966,0.23297714,-0.23297714,0.47656701,-0.47656700,0.83241570,-0.83241564,0.00555429,-0.00555430,0.64671345,-0.64671344,0.30909552,-0.30909551,0.08075758,-0.08075758
-5.78389195,1.64201246,-1.64201245,0.00407008,-0.00407008,0.23328419,-0.23328419,0.47390924,-0.47390924,0.82625974,-0.82625971,0.00581829,-0.00581829,0.64518253,-0.64518253,0.30589790,-0.30589789,0.08084912,-0.08084912
-5.77788894,1.64237094,-1.64237097,0.00456982,-0.00456982,0.23483137,-0.23483139,0.47233108,-0.47233108,0.82371313,-0.82371313,0.00614606,-0.00614606,0.64496199,-0.64496200,0.30287302,-0.30287301,0.08112932,-0.08112933
-5.77188594,1.64774952,-1.64774959,0.00517200,-0.00517200,0.23747426,-0.23747428,0.47158400,-0.47158401,0.82447769,-0.82447771,0.00653980,-0.00653980,0.64594325,-0.64594326,0.29997229,-0.29997228,0.08160020,-0.08160021
-5.76588294,1.65761230,-1.65761240,0.00587988,-0.00587988,0.24103340,-0.24103342,0.47144823,-0.47144824,0.82816299,-0.82816303,0.00700165,-0.00700165,0.64805992,-0.64805994,0.29718452,-0.29718452,0.08226744,-0.08226744
-5.75987994,1.67140595,-1.67140608,0.00669653,-0.00669654,0.24530118,-0.24530122,0.47173477,-0.47173478,0.83430178,-0.83430184,0.00753350,-0.00753350,0.65128498,-0.65128501,0.29453352,-0.29453351,0.08313978,-0.08313979
-5.75387694,1.68857325,-1.68857339,0.00762454,-0.00762454,0.25004979,-0.25004983,0.47228676,-0.47228678,0.84236839,-0.84236846,0.00813672,-0.00813672,0.65562696,-0.65562700,0.29207463,-0.29207462,0.08422835,-0.08422836
-5.74787394,1.70856757,-1.70856773,0.00866564,-0.00866565,0.25503997,-0.25504001,0.47298017,-0.47298019,0.85179949,-0.85179956,0.00881191,-0.00881192,0.66112529,-0.66112533,0.28989058,-0.28989057,0.08554586,-0.08554588
-5.74187094,1.73086796,-1.73086813,0.00982046,-0.00982047,0.26003031,-0.26003035,0.47372388,-0.47372390,0.86201628,-0.86201635,0.00955870,-0.00955870,0.66784498,-0.66784503,0.28808671,-0.28808670,0.08710590,-0.08710591
-5.73586793,1.75499394,-1.75499411,0.01108813,-0.01108814,0.26478665,-0.26478668,0.47445924,-0.47445926,0.87244725,-0.87244733,0.01037547,-0.01037547,0.67587095,-0.67587101,0.28678580,-0.28678580,0.08892208,-0.08892210
-5.72986493,1.78051959,-1.78051977,0.01246606,-0.01246606,0.26909121,-0.26909124,0.47515900,-0.47515901,0.88255055,-0.88255062,0.01125924,-0.01125924,0.68530209,-0.68530215,0.28612263,-0.28612263,0.09100735,-0.09100736
-5.72386193,1.80708601,-1.80708618,0.01394962,-0.01394963,0.27275113,-0.27275115,0.47582570,-0.47582571,0.89183499,-0.89183505,0.01220550,-0.01220551,0.69624510,-0.69624517,0.28623847,-0.28623848,0.09337324,-0.09337326
-5.71785893,1.83441152,-1.83441169,0.01553203,-0.01553204,0.27560599,-0.27560601,0.47648948,-0.47648949,0.89987892,-0.89987897,0.01320814,-0.01320815,0.70880848,-0.70880855,0.28727556,-0.28727557,0.09602925,-0.09602926
-5.71185593,1.86229902,-1.86229919,0.01720411,-0.01720412,0.27753411,-0.27753412,0.47720529,-0.47720529,0.90634605,-0.90634608,0.01425941,-0.01425941,0.72309651,-0.72309659,0.28937176,-0.28937177,0.09898220,-0.09898221
-5.70585293,1.89063994,-1.89064010,0.01895428,-0.01895429,0.27845728,-0.27845728,0.47804949,-0.47804949,0.91099766,-0.91099768,0.01534994,-0.01534995,0.73920344,-0.73920353,0.29265547,-0.29265549,0.10223577,-0.10223579
-5.69984992,1.91941430,-1.91941445,0.02076853,-0.02076854,0.27834378,-0.27834377,0.47911591,-0.47911591,0.91370074,-0.91370074,0.01646888,-0.01646889,0.75720792,-0.75720802,0.29724084,-0.29724086,0.10579005,-0.10579007
-5.69384692,1.94868687,-1.94868701,0.02263046,-0.02263047,0.27720960,-0.27720958,0.48051136,-0.48051136,0.91443163,-0.91443161,0.01760401,-0.01760402,0.77716773,-0.77716783,0.30322337,-0.30322340,0.10964112,-0.10964114
-5.68784392,1.97859917,-1.97859930,0.02452149,-0.02452150,0.27511777,-0.27511775,0.48235071,-0.48235071,0.91327519,-0.91327515,0.01874199,-0.01874200,0.79911480,-0.79911491,0.31067604,-0.31067608,0.11378081,-0.11378083
-5.68184092,2.00935766,-2.00935779,0.02642105,-0.02642106,0.27217590,-0.27217587,0.48475164,-0.48475164,0.91041955,-0.91041950,0.01986858,-0.01986859,0.82305073,-0.82305085,0.31964583,-0.31964587,0.11819641,-0.11819644
-5.67583792,2.04121838,-2.04121850,0.02830690,-0.02830691,0.26853201,-0.26853197,0.48782916,-0.48782916,0.90614672,-0.90614666,0.02096901,-0.02096902,0.84894264,-0.84894277,0.33015088,-0.33015093,0.12287054,-0.12287057
-5.66983492,2.07446865,-2.07446878,0.03015550,-0.03015552,0.26436885,-0.26436881,0.49169014,-0.49169014,0.90081955,-0.90081948,0.02202826,-0.02202826,0.87671965,-0.87671978,0.34217821,-0.34217826,0.12778100,-0.12778103
-5.66383192,2.10940658,-2.10940671,0.03194249,-0.03194250,0.25989703,-0.25989699,0.49642800,-0.49642800,0.89486570,-0.89486562,0.02303143,-0.02303143,0.90626986,-0.90626999,0.35568199,-0.35568206,0.13290070,-0.13290073
-5.65782891,2.14631918,-2.14631932,0.03364312,-0.03364313,0.25534717,-0.25534713,0.50211766,-0.50211767,0.88875927,-0.88875919,0.02396413,-0.02396413,0.93743811,-0.93743825,0.37058261,-0.37058268,0.13819765,-0.13819768
-5.65182591,2.18546014,-2.18546030,0.03523283,-0.03523284,0.25096142,-0.25096139,0.50881123,-0.50881124,0.88300106,-0.88300098,0.02481278,-0.02481278,0.97002452,-0.97002466,0.38676628,-0.38676635,0.14363499,-0.14363502
-5.64582291,2.22702821,-2.22702837,0.03668779,-0.03668780,0.24698478,-0.24698475,0.51653426,-0.51653428,0.87809819,-0.87809812,0.02556498,-0.02556499,1.00378384,-1.00378400,0.40408546,-0.40408554,0.14917108,-0.14917110
-5.63981991,2.27114717,-2.27114736,0.03798545,-0.03798546,0.24365645,-0.24365642,0.52528304,-0.52528306,0.87454397,-0.87454392,0.02620980,-0.02620980,1.03842601,-1.03842617,0.42236001,-0.42236010,0.15475966,-0.15475969
-5.63381691,2.31784854,-2.31784874,0.03910509,-0.03910510,0.24120161,-0.24120158,0.53502290,-0.53502293,0.87279891,-0.87279887,0.02673798,-0.02673799,1.07361765,-1.07361781,0.44137912,-0.44137921,0.16035012,-0.16035015
-5.62781391,2.36705757,-2.36705780,0.04002835,-0.04002836,0.23982389,-0.23982388,0.54568772,-0.54568775,0.87327340,-0.87327338,0.02714221,-0.02714222,1.10898495,-1.10898512,0.46090397,-0.46090407,0.16588781,-0.16588784
-5.62181091,2.41858358,-2.41858383,0.04073970,-0.04073970,0.23969887,-0.23969886,0.55718058,-0.55718063,0.87631297,-0.87631297,0.02741721,-0.02741721,1.14411777,-1.14411793,0.48067129,-0.48067139,0.17131449,-0.17131452
-5.61580790,2.47211485,-2.47211512,0.04122683,-0.04122683,0.24096858,-0.24096859,0.56937566,-0.56937571,0.88218623,-0.88218626,0.02755983,-0.02755983,1.17857509,-1.17857525,0.50039753,-0.50039763,0.17656895,-0.17656898
-5.60980490,2.52721871,-2.52721900,0.04148102,-0.04148103,0.24373745,-0.24373746,0.58212119,-0.58212125,0.89107617,-0.89107622,0.02756905,-0.02756905,1.21189185,-1.21189201,0.51978387,-0.51978396,0.18158767,-0.18158769
-5.60380190,2.58334665,-2.58334696,0.04149739,-0.04149739,0.24806950,-0.24806953,0.59524350,-0.59524356,0.90307468,-0.90307475,0.02744599,-0.02744599,1.24358704,-1.24358718,0.53852180,-0.53852189,0.18630573,-0.18630576
-5.59779890,2.63984450,-2.63984482,0.04127500,-0.04127500,0.25398699,-0.25398703,0.60855178,-0.60855185,0.91818054,-0.91818064,0.02719375,-0.02719375,1.27317295,-1.27317309,0.55629928,-0.55629938,0.19065782,-0.19065784
-5.59179590,2.69596721,-2.69596754,0.04081696,-0.04081695,0.26147035,-0.26147040,0.62184355,-0.62184362,0.93630055,-0.93630068,0.02681733,-0.02681732,1.30016551,-1.30016563,0.57280734,-0.57280743,0.19457939,-0.19457941
-5.58579290,2.75089775,-2.75089809,0.04013030,-0.04013030,0.27045931,-0.27045938,0.63491041,-0.63491049,0.95725364,-0.95725380,0.02632338,-0.02632338,1.32409531,-1.32409542,0.58774686,-0.58774695,0.19800796,-0.19800798
-5.57978989,2.80376929,-2.80376963,0.03922587,-0.03922587,0.28085526,-0.28085533,0.64754398,-0.64754406,0.98077755,-0.98077773,0.02572005,-0.02572005,1.34451922,-1.34451931,0.60083560,-0.60083568,0.20088452,-0.20088454
-5.57378689,2.85368982,-2.85369016,0.03811803,-0.03811802,0.29252433,-0.29252442,0.65954156,-0.65954164,1.00653765,-1.00653786,0.02501672,-0.02501672,1.36103210,-1.36103217,0.61181500,-0.61181507,0.20315501,-0.20315503
-5.56778389,2.89976820,-2.89976853,0.03682427,-0.03682427,0.30530143,-0.30530152,0.67071153,-0.67071161,1.03413742,-1.03413765,0.02422375,-0.02422374,1.37327834,-1.37327839,0.62045677,-0.62045682,0.20477185,-0.20477186
-5.56178089,2.94114056,-2.94114088,0.03536482,-0.03536481,0.31899463,-0.31899473,0.68087801,-0.68087809,1.06312997,-1.06313022,0.02335222,-0.02335221,1.38096285,-1.38096288,0.62656892,-0.62656896,0.20569541,-0.20569542
-5.55577789,2.97699611,-2.97699641,0.03376208,-0.03376207,0.33339005,-0.33339016,0.68988479,-0.68988487,1.09303032,-1.09303058,0.02241371,-0.02241370,1.38386102,-1.38386102,0.63000115,-0.63000118,0.20589546,-0.20589547
-5.54977489,3.00660123,-3.00660150,0.03204009,-0.03204008,0.34825680,-0.34825692,0.69759828,-0.69759837,1.12332770,-1.12332797,0.02142003,-0.02142002,1.38182728,-1.38182725,0.63064926,-0.63064928,0.20535247,-0.20535247
-5.54377189,3.02932101,-3.02932125,0.03022393,-0.03022391,0.36335202,-0.36335215,0.70390957,-0.70390965,1.15349773,-1.15349801,0.02038301,-0.02038301,1.37480201,-1.37480196,0.62845854,-0.62845854,0.20405870,-0.20405870
-5.53776888,3.04463755,-3.04463776,0.02833911,-0.02833910,0.37842576,-0.37842588,0.70873531,-0.70873539,1.18301395,-1.18301423,0.01931431,-0.01931430,1.36281633,-1.36281625,0.62342591,-0.62342590,0.20201906,-0.20201905
-5.53176588,3.05216428,-3.05216445,0.02641101,-0.02641100,0.39322562,-0.39322575,0.71201788,-0.71201795,1.21135852,-1.21135880,0.01822520,-0.01822520,1.34599461,-1.34599451,0.61560079,-0.61560077,0.19925166,-0.19925165
-5.52576288,3.05165601,-3.05165613,0.02446428,-0.02446427,0.40750122,-0.40750134,0.71372445,-0.71372452,1.23803197,-1.23803225,0.01712647,-0.01712647,1.32455448,-1.32455435,0.60508453,-0.60508450,0.19578807,-0.19578805
-5.51975988,3.04301445,-3.04301453,0.02252234,-0.02252233,0.42100821,-0.42100833,0.71384557,-0.71384563,1.26256184,-1.26256210,0.01602826,-0.01602825,1.29880426,-1.29880411,0.59202848,-0.59202844,0.19167308,-0.19167306
-5.51375688,3.02628920,-3.02628924,0.02060696,-0.02060694,0.43351212,-0.43351223,0.71239300,-0.71239305,1.28451014,-1.28451039,0.01493997,-0.01493997,1.26913781,-1.26913764,0.57663070,-0.57663064,0.18696423,-0.18696420
-5.50775388,3.00167435,-3.00167434,0.01873780,-0.01873779,0.44479176,-0.44479186,0.70939736,-0.70939740,1.30347987,-1.30348011,0.01387022,-0.01387021,1.23602680,-1.23602661,0.55913133,-0.55913126,0.18173081,-0.18173078
-5.50175088,2.96950094,-2.96950089,0.01693223,-0.01693222,0.45464244,-0.45464254,0.70490548,-0.70490551,1.31912041,-1.31912062,0.01282674,-0.01282674,1.20001070,-1.20001049,0.53980687,-0.53980679,0.17605257,-0.17605254
-5.49574787,2.93022592,-2.93022582,0.01520502,-0.01520501,0.46287891,-0.46287900,0.69897780,-0.69897782,1.33113201,-1.33113220,0.01181642,-0.01181641,1.16168462,-1.16168440,0.51896345,-0.51896336,0.17001801,-0.17001797
-5.48974487,2.88441786,-2.88441772,0.01356829,-0.01356828,0.46933803,-0.46933810,0.69168593,-0.69168594,1.33926946,-1.33926962,0.01084524,-0.01084524,1.12168540,-1.12168516,0.49692927,-0.49692918,0.16372241,-0.16372238
-5.48374187,2.83274026,-2.83274007,0.01203145,-0.01203144,0.47388125,-0.47388131,0.68311038,-0.68311039,1.34334496,-1.34334509,0.00991832,-0.00991831,1.08067630,-1.08067606,0.47404653,-0.47404643,0.15726560,-0.15726557
-5.47773887,2.77593289,-2.77593266,0.01060126,-0.01060125,0.47639687,-0.47639692,0.67333870,-0.67333869,1.34323023,-1.34323033,0.00903993,-0.00903992,1.03933080,-1.03933055,0.45066303,-0.45066293,0.15074951,-0.15074948
-5.47173587,2.71479195,-2.71479168,0.00928194,-0.00928193,0.47680205,-0.47680208,0.66246386,-0.66246385,1.33885790,-1.33885795,0.00821352,-0.00821351,0.99831587,-0.99831562,0.42712373,-0.42712362,0.14427565,-0.14427561
-5.46573287,2.65014956,-2.65014925,0.00807537,-0.00807536,0.47504443,-0.47504444,0.65058305,-0.65058302,1.33022207,-1.33022209,0.00744180,-0.00744180,0.95827536,-0.95827511,0.40376250,-0.40376239,0.13794254,-0.13794251
-5.45972986,2.58285313,-2.58285280,0.00698132,-0.00698131,0.47110352,-0.47110351,0.63779665,-0.63779662,1.31737806,-1.31737805,0.00672678,-0.00672678,0.91981390,-0.91981366,0.38089436,-0.38089425,0.13184324,-0.13184321
-5.45372686,2.51374536,-2.51374500,0.00599772,-0.00599771,0.46499150,-0.46499148,0.62420753,-0.62420748,1.30044125,-1.30044120,0.00606984,-0.00606984,0.88348191,-0.88348169,0.35880840,-0.35880830,0.12606298,-0.12606295
-5.44772386,2.44364504,-2.44364466,0.00512094,-0.00512094,0.45675357,-0.45675353,0.60992030,-0.60992024,1.27958479,-1.27958470,0.00547181,-0.00547180,0.84976216,-0.84976195,0.33776162,-0.33776152,0.12067702,-0.12067699
-5.44172086,2.37332952,-2.37332911,0.00434613,-0.00434612,0.44646763,-0.44646758,0.59504076,-0.59504069,1.25503636,-1.25503623,0.00493303,-0.00493302,0.81905826,-0.81905807,0.31797385,-0.31797375,0.11574887,-0.11574884
-5.43571786,2.30351886,-2.30351844,0.00366746,-0.00366745,0.43424330,-0.43424323,0.57967521,-0.57967513,1.22707373,-1.22707357,0.00445347,-0.00445347,0.79168573,-0.79168555,0.29962389,-0.29962380,0.11132880,-0.11132877
-5.42971486,2.23486249,-2.23486207,0.00307850,-0.00307849,0.42022015,-0.42022006,0.56392964,-0.56392955,1.19601923,-1.19601903,0.00403283,-0.00403282,0.76786561,-0.76786544,0.28284702,-0.28284694,0.10745285,-0.10745283
-5.42371186,2.16792836,-2.16792793,0.00257243,-0.00257242,0.40456523,-0.40456513,0.54790892,-0.54790882,1.16223320,-1.16223298,0.00367055,-0.00367055,0.74772126,-0.74772112,0.26773389,-0.26773382,0.10414224,-0.10414222
-5.41770885,2.10319519,-2.10319475,0.00214231,-0.00214230,0.38746980,-0.38746968,0.53171576,-0.53171566,1.12610660,-1.12610635,0.00336602,-0.00336602,0.73127827,-0.73127815,0.25433080,-0.25433074,0.10140334,-0.10140332
-5.41170585,2.04104791,-2.04104748,0.00178132,-0.00178131,0.36914542,-0.36914530,0.51544974,-0.51544963,1.08805285,-1.08805258,0.00311857,-0.00311856,0.71846764,-0.71846753,0.24264140,-0.24264135,0.09922805,-0.09922804
-5.40570285,1.98177668,-1.98177624,0.00148292,-0.00148292,0.34981946,-0.34981932,0.49920619,-0.49920608,1.04849940,-1.04849912,0.00292761,-0.00292761,0.70913215,-0.70913207,0.23262968,-0.23262963,0.09759481,-0.09759480
-5.39969985,1.92557931,-1.92557888,0.00124104,-0.00124104,0.32973007,-0.32972993,0.48307537,-0.48307525,1.00787917,-1.00787887,0.00279270,-0.00279270,0.70303591,-0.70303584,0.22422414,-0.22422410,0.09646990,-0.09646989
-5.39369685,1.87256743,-1.87256701,0.00105017,-0.00105017,0.30912102,-0.30912087,0.46714169,-0.46714157,0.96662222,-0.96662190,0.00271363,-0.00271363,0.69987652,-0.69987647,0.21732300,-0.21732296,0.09580929,-0.09580928
-5.38769385,1.82277591,-1.82277550,0.00090547,-0.00090547,0.28823625,-0.28823610,0.45148334,-0.45148322,0.92514807,-0.92514775,0.00269044,-0.00269044,0.69929977,-0.69929973,0.21180025,-0.21180022,0.09556078,-0.09556078
-5.38169085,1.77617543,-1.77617504,0.00080281,-0.00080281,0.26731470,-0.26731455,0.43617223,-0.43617211,0.88385891,-0.88385859,0.00272348,-0.00272348,0.70091603,-0.70091600,0.20751230,-0.20751228,0.09566643,-0.09566643
-5.37568784,1.73268766,-1.73268728,0.00073883,-0.00073883,0.24658528,-0.24658512,0.42127439,-0.42127427,0.84313395,-0.84313363,0.00281344,-0.00281344,0.70431795,-0.70431793,0.20430497,-0.20430496,0.09606511,-0.09606510
-5.36968484,1.69220224,-1.69220188,0.00071090,-0.00071090,0.22626238,-0.22626222,0.40685079,-0.40685068,0.80332509,-0.80332478,0.00296132,-0.00296132,0.70909863,-0.70909862,0.20202062,-0.20202061,0.09669514,-0.09669514
-5.36368184,1.65459502,-1.65459468,0.00071712,-0.00071712,0.20654202,-0.20654187,0.39295859,-0.39295847,0.76475406,-0.76475376,0.00316837,-0.00316837,0.71486943,-0.71486943,0.20050499,-0.20050498,0.09749692,-0.09749692
-5.35767884,1.61974635,-1.61974602,0.00075629,-0.00075629,0.18759875,-0.18759860,0.37965264,-0.37965253,0.72771094,-0.72771065,0.00343608,-0.00343608,0.72127679,-0.72127679,0.19961369,-0.19961368,0.09841532,-0.09841532
-5.35167584,1.58755849,-1.58755818,0.00082782,-0.00082782,0.16958332,-0.16958318,0.36698726,-0.36698715,0.69245399,-0.69245371,0.00376603,-0.00376603,0.72801707,-0.72801706,0.19921788,-0.19921788,0.09940182,-0.09940183
-5.34567284,1.55797117,-1.55797088,0.00093162,-0.00093162,0.15262137,-0.15262124,0.35501800,-0.35501790,0.65921063,-0.65921037,0.00415979,-0.00415979,0.73484879,-0.73484879,0.19920905,-0.19920905,0.10041628,-0.10041628
