energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.22661331,1.39372370,0.00206474,0.07559858,0.01480298,0.33535114,1.07751549,0.00377043,0.29950516
-3.22061031,1.36741779,0.00193457,0.07125884,0.01471476,0.33094609,1.05658366,0.00350202,0.29731222
-3.21460730,1.35714416,0.00185276,0.06799481,0.01493605,0.33142643,1.04705753,0.00331757,0.29884933
-3.20860430,1.36285585,0.00181883,0.06577205,0.01546478,0.33669846,1.04903754,0.00321345,0.30401415
-3.20260130,1.38436045,0.00183235,0.06454890,0.01629761,0.34663145,1.06250974,0.00318584,0.31267322
-3.19659830,1.42132373,0.00189290,0.06427802,0.01742982,0.36106070,1.08734578,0.00323073,0.32466412
-3.19059530,1.47327260,0.00200018,0.06490763,0.01885515,0.37979024,1.12330296,0.00334401,0.33979732
-3.18459230,1.53959751,0.00215395,0.06638259,0.02056562,0.40259488,1.17002426,0.00352139,0.35785779
-3.17858929,1.61955436,0.00235402,0.06864517,0.02255134,0.42922172,1.22703871,0.00375844,0.37860629
-3.17258629,1.71226612,0.00260025,0.07163564,0.02480027,0.45939106,1.29376197,0.00405051,0.40178046
-3.16658329,1.81672461,0.00289246,0.07529255,0.02729805,0.49279673,1.36949762,0.00439274,0.42709585
-3.16058029,1.93179288,0.00323036,0.07955277,0.03002777,0.52910624,1.45343928,0.00477999,0.45424696
-3.15457729,2.05620862,0.00361350,0.08435144,0.03296983,0.56796059,1.54467404,0.00520680,0.48290844
-3.14857429,2.18858942,0.00404118,0.08962169,0.03610181,0.60897430,1.64218752,0.00566741,0.51273665
-3.14257129,2.32744018,0.00451233,0.09529432,0.03939843,0.65173562,1.74487091,0.00615571,0.54337166
-3.13656828,2.47116350,0.00502544,0.10129753,0.04283159,0.69580735,1.85153035,0.00666525,0.57443980
-3.13056528,2.61807328,0.00557849,0.10755664,0.04637045,0.74072848,1.96089901,0.00718930,0.60555691
-3.12456228,2.76641203,0.00616885,0.11399394,0.04998166,0.78601665,2.07165195,0.00772085,0.63633232
-3.11855928,2.91437204,0.00679324,0.12052874,0.05362968,0.83117190,2.18242388,0.00825273,0.66637353
-3.11255628,3.06012029,0.00744770,0.12707763,0.05727715,0.87568150,2.29182977,0.00877769,0.69529160
-3.10655328,3.20182706,0.00812756,0.13355499,0.06088544,0.91902616,2.39848809,0.00928850,0.72270714
-3.10055028,3.33769754,0.00882746,0.13987376,0.06441524,0.96068737,2.50104609,0.00977809,0.74825677
-3.09454727,3.46600589,0.00954141,0.14594649,0.06782725,1.00015590,2.59820678,0.01023972,0.77159985
-3.08854427,3.58513072,0.01026286,0.15168664,0.07108292,1.03694117,2.68875661,0.01066709,0.79242539
-3.08254127,3.69359092,0.01098477,0.15701014,0.07414522,1.07058134,2.77159308,0.01105452,0.81045868
-3.07653827,3.79008044,0.01169982,0.16183710,0.07697952,1.10065368,2.84575119,0.01139707,0.82546764
-3.07053527,3.87350086,0.01240046,0.16609359,0.07955431,1.12678495,2.91042770,0.01169072,0.83726849
-3.06453227,3.94299011,0.01307917,0.16971362,0.08184204,1.14866126,2.96500208,0.01193246,0.84573052
-3.05852926,3.99794622,0.01372862,0.17264091,0.08381978,1.16603721,3.00905320,0.01212041,0.85077985
-3.05252626,4.03804484,0.01434180,0.17483068,0.08546982,1.17874359,3.04237083,0.01225386,0.85240187
-3.04652326,4.06324948,0.01491231,0.17625121,0.08678020,1.18669360,3.06496126,0.01233337,0.85064233
-3.04052026,4.07381399,0.01543442,0.17688517,0.08774501,1.18988703,3.07704663,0.01236071,0.84560707
-3.03451726,4.07027672,0.01590332,0.17673058,0.08836455,1.18841226,3.07905768,0.01233892,0.83746018
-3.02851426,4.05344654,0.01631520,0.17580142,0.08864538,1.18244598,3.07162019,0.01227222,0.82642092
-3.02251126,4.02438112,0.01666738,0.17412789,0.08860013,1.17225042,3.05553549,0.01216594,0.81275926
-3.01650825,3.98435827,0.01695835,0.17175621,0.08824710,1.15816843,3.03175569,0.01202645,0.79679042
-3.01050525,3.93484146,0.01718786,0.16874797,0.08760983,1.14061628,3.00135486,0.01186102,0.77886855
-3.00450225,3.87744100,0.01735689,0.16517918,0.08671640,1.12007472,2.96549710,0.01167770,0.75937968
-2.99849925,3.81387249,0.01746766,0.16113893,0.08559868,1.09707847,2.92540310,0.01148520,0.73873448
-2.99249625,3.74591427,0.01752355,0.15672772,0.08429152,1.07220468,2.88231649,0.01129273,0.71736083
-2.98649325,3.67536562,0.01752905,0.15205558,0.08283184,1.04606072,2.83747146,0.01110993,0.69569653
-2.98049025,3.60400724,0.01748965,0.14724004,0.08125773,1.01927180,2.79206285,0.01094667,0.67418253
-2.97448724,3.53356561,0.01741176,0.14240394,0.07960766,0.99246880,2.74721998,0.01081301,0.65325655
-2.96848424,3.46568215,0.01730258,0.13767323,0.07791961,0.96627677,2.70398500,0.01071906,0.63334752
-2.96248124,3.40188805,0.01716999,0.13317472,0.07623040,0.94130426,2.66329634,0.01067493,0.61487061
-2.95647824,3.34358511,0.01702240,0.12903400,0.07457509,0.91813379,2.62597757,0.01069063,0.59822307
-2.95047524,3.29203248,0.01686867,0.12537327,0.07298649,0.89731354,2.59273149,0.01077601,0.58378068
-2.94447224,3.24833904,0.01671794,0.12230945,0.07149480,0.87935027,2.56413922,0.01094070,0.57189469
-2.93846923,3.21346044,0.01657953,0.11995226,0.07012739,0.86470335,2.54066339,0.01119404,0.56288919
-2.93246623,3.18819994,0.01646281,0.11840253,0.06890864,0.85377986,2.52265479,0.01154498,0.55705856
-2.92646323,3.17321185,0.01637702,0.11775058,0.06785992,0.84693044,2.51036131,0.01200200,0.55466498
-2.92046023,3.16900623,0.01633117,0.11807467,0.06699955,0.84444578,2.50393809,0.01257297,0.55593578
-2.91445723,3.17595379,0.01633387,0.11943966,0.06634292,0.84655354,2.50345796,0.01326501,0.56106035
-2.90845423,3.19428993,0.01639316,0.12189571,0.06590248,0.85341543,2.50892108,0.01408431,0.57018684
-2.90245123,3.22411712,0.01651634,0.12547713,0.06568785,0.86512452,2.52026310,0.01503595,0.58341834
-2.89644822,3.26540513,0.01670978,0.13020140,0.06570584,0.88170264,2.53736126,0.01612364,0.60080873
-2.89044522,3.31798910,0.01697874,0.13606833,0.06596042,0.90309793,2.56003827,0.01734949,0.62235841
-2.88444222,3.38156565,0.01732720,0.14305948,0.06645268,0.92918282,2.58806380,0.01871376,0.64800998
-2.87843922,3.45568757,0.01775763,0.15113784,0.06718075,0.95975244,2.62115411,0.02021460,0.67764421
-2.87243622,3.53975816,0.01827090,0.16024777,0.06813967,0.99452401,2.65897006,0.02184784,0.71107661
-2.86643322,3.63302608,0.01886608,0.17031542,0.06932125,1.03313733,2.70111451,0.02360676,0.74805499
-2.86043022,3.73458223,0.01954035,0.18124940,0.07071396,1.07515674,2.74712965,0.02548193,0.78825817
-2.85442721,3.84335960,0.02028893,0.19294203,0.07230277,1.12007494,2.79649534,0.02746113,0.83129641
-2.84842421,3.95813751,0.02110507,0.20527092,0.07406914,1.16731874,2.84862919,0.02952929,0.87671351
-2.84242121,4.07755090,0.02198005,0.21810101,0.07599099,1.21625700,2.90288912,0.03166855,0.92399110
-2.83641821,4.20010561,0.02290324,0.23128707,0.07804283,1.26621072,2.95857892,0.03385842,0.97255488
-2.83041521,4.32419955,0.02386229,0.24467651,0.08019592,1.31646518,3.01495719,0.03607595,1.02178303
-2.82441221,4.44815010,0.02484330,0.25811242,0.08241856,1.36628397,3.07124963,0.03829612,1.07101665
-2.81840920,4.57022669,0.02583102,0.27143691,0.08467656,1.41492445,3.12666455,0.04049223,1.11957188
-2.81240620,4.68868813,0.02680922,0.28449447,0.08693367,1.46165422,3.18041100,0.04263638,1.16675351
-2.80640320,4.80182302,0.02776093,0.29713532,0.08915226,1.50576811,3.23171887,0.04470005,1.21186968
-2.80040020,4.90799196,0.02866889,0.30921864,0.09129394,1.54660500,3.27986010,0.04665474,1.25424718
-2.79439720,5.00566979,0.02951588,0.32061558,0.09332031,1.58356392,3.32416980,0.04847262,1.29324686
-2.78839420,5.09348608,0.03028513,0.33121193,0.09519377,1.61611882,3.36406648,0.05012724,1.32827862
-2.78239120,5.17026221,0.03096071,0.34091036,0.09687823,1.64383148,3.39907003,0.05159419,1.35881564
-2.77638819,5.23504335,0.03152797,0.34963227,0.09833988,1.66636205,3.42881673,0.05285178,1.38440715
-2.77038519,5.28712427,0.03197383,0.35731908,0.09954795,1.68347701,3.45307040,0.05388167,1.40468949
-2.76438219,5.32606761,0.03228715,0.36393306,0.10047530,1.69505415,3.47172912,0.05466943,1.41939513
-2.75837919,5.35171425,0.03245904,0.36945763,0.10109905,1.70108457,3.48482716,0.05520502,1.42835928
-2.75237619,5.36418526,0.03248307,0.37389723,0.10140102,1.70167177,3.49253212,0.05548317,1.43152396
-2.74637319,5.36387570,0.03235546,0.37727677,0.10136814,1.69702776,3.49513732,0.05550364,1.42893946
-2.74037019,5.35144047,0.03207522,0.37964064,0.10099270,1.68746675,3.49305002,0.05527138,1.42076316
-2.73436718,5.32777309,0.03164415,0.38105150,0.10027250,1.67339632,3.48677592,0.05479651,1.40725570
-2.72836418,5.29397829,0.03106689,0.38158876,0.09921089,1.65530681,3.47690075,0.05409423,1.38877475
-2.72236118,5.25133951,0.03035075,0.38134679,0.09781670,1.63375899,3.46406987,0.05318452,1.36576648
-2.71635818,5.20128250,0.02950562,0.38043306,0.09610403,1.60937057,3.44896661,0.05209177,1.33875498
-2.71035518,5.14533634,0.02854367,0.37896605,0.09409199,1.58280186,3.43229035,0.05084426,1.30832997
-2.70435218,5.08509289,0.02747914,0.37707303,0.09180425,1.55474080,3.41473500,0.04947351,1.27513299
-2.69834917,5.02216600,0.02632793,0.37488774,0.08926863,1.52588786,3.39696875,0.04801356,1.23984258
-2.69234617,4.95815142,0.02510723,0.37254796,0.08651649,1.49694082,3.37961546,0.04650017,1.20315860
-2.68634317,4.89458823,0.02383514,0.37019285,0.08358211,1.46857989,3.36323826,0.04496996,1.16578627
-2.68034017,4.83292274,0.02253019,0.36796029,0.08050206,1.44145314,3.34832559,0.04345949,1.12842011
-2.67433717,4.77447540,0.02121093,0.36598404,0.07731442,1.41616258,3.33527996,0.04200439,1.09172832
-2.66833417,4.72041142,0.01989547,0.36439077,0.07405811,1.39325109,3.32440929,0.04063844,1.05633789
-2.66233117,4.67171557,0.01860109,0.36329714,0.07077209,1.37319021,3.31592123,0.03939280,1.02282079
-2.65632816,4.62917174,0.01734383,0.36280677,0.06749471,1.35636936,3.30992001,0.03829516,0.99168171
-2.65032516,4.59334756,0.01613820,0.36300741,0.06426299,1.34308633,3.30640615,0.03736912,0.96334759
-2.64432216,4.56458480,0.01499685,0.36396828,0.06111195,1.33353978,3.30527886,0.03663366,0.93815930
-2.63831916,4.54299570,0.01393039,0.36573765,0.05807413,1.32782360,3.30634104,0.03610266,0.91636563
-2.63231616,4.52846576,0.01294722,0.36834102,0.05517902,1.32592390,3.30930712,0.03578469,0.89812008
-2.62631316,4.52066322,0.01205348,0.37177974,0.05245274,1.32771847,3.31381358,0.03568290,0.88348021
-2.62031016,4.51905546,0.01125301,0.37603046,0.04991772,1.33297944,3.31943211,0.03579505,0.87241000
-2.61430715,4.52293213,0.01054743,0.38104528,0.04759256,1.34137890,3.32568563,0.03611379,0.86478498
-2.60830415,4.53143503,0.00993628,0.38675292,0.04549198,1.35249785,3.33206662,0.03662700,0.86040012
-2.60230115,4.54359395,0.00941718,0.39306074,0.04362684,1.36583845,3.33805786,0.03731839,0.85898026
-2.59629815,4.55836781,0.00898612,0.39985771,0.04200439,1.38083917,3.34315497,0.03816809,0.86019280
-2.59029515,4.57468998,0.00863768,0.40701824,0.04062846,1.39689287,3.34689023,0.03915349,0.86366224
-2.58429215,4.59151616,0.00836538,0.41440679,0.03949986,1.41336696,3.34885697,0.04025006,0.86898609
-2.57828914,4.60787324,0.00816201,0.42188306,0.03861677,1.42962534,3.34873354,0.04143224,0.87575157
-2.57228614,4.62290711,0.00801993,0.42930747,0.03797523,1.44505112,3.34630592,0.04267438,0.88355256
-2.56628314,4.63592733,0.00793145,0.43654689,0.03756960,1.45906934,3.34148775,0.04395157,0.89200607
-2.56028014,4.64644655,0.00788909,0.44348010,0.03739306,1.47116880,3.33433676,0.04524054,0.90076765
-2.55427714,4.65421265,0.00788591,0.45000282,0.03743810,1.48092201,3.32506637,0.04652031,0.90954514
-2.54827414,4.65923175,0.00791573,0.45603209,0.03769690,1.48800238,3.31405156,0.04777284,0.91811012
-2.54227114,4.66178067,0.00797334,0.46150960,0.03816177,1.49219782,3.30182830,0.04898349,0.92630672
-2.53626813,4.66240773,0.00805463,0.46640390,0.03882538,1.49342012,3.28908594,0.05014132,0.93405735
-2.53026513,4.66192147,0.00815672,0.47071132,0.03968101,1.49170961,3.27665242,0.05123920,0.94136515
-2.52426213,4.66136735,0.00827797,0.47445547,0.04072268,1.48723483,3.26547260,0.05227378,0.94831312
-2.51825913,4.66199303,0.00841794,0.47768541,0.04194517,1.48028718,3.25658012,0.05324530,0.95505990
-2.51225613,4.66520370,0.00857732,0.48047253,0.04334395,1.47127072,3.25106388,0.05415717,0.96183257
-2.50625313,4.67250907,0.00875778,0.48290631,0.04491508,1.46068762,3.25003031,0.05501554,0.96891663
-2.50025013,4.68546427,0.00896180,0.48508919,0.04665498,1.44911974,3.25456285,0.05582872,0.97664371
-2.49424712,4.70560732,0.00919239,0.48713075,0.04856021,1.43720729,3.26568058,0.05660647,0.98537754
-2.48824412,4.73439559,0.00945287,0.48914171,0.05062713,1.42562530,3.28429743,0.05735938,0.99549865
-2.48224112,4.77314416,0.00974658,0.49122779,0.05285160,1.41505901,3.31118403,0.05809819,1.00738852
-2.47623812,4.82296849,0.01007655,0.49348394,0.05522871,1.40617899,3.34693347,0.05883309,1.02141368
-2.47023512,4.88473372,0.01044523,0.49598922,0.05775239,1.39961714,3.39193270,0.05957320,1.03791034
-2.46423212,4.95901235,0.01085424,0.49880246,0.06041519,1.39594415,3.44634046,0.06032606,1.05717002
-2.45822911,5.04605198,0.01130408,0.50195899,0.06320802,1.39564943,3.51007263,0.06109724,1.07942670
-2.45222611,5.14575380,0.01179394,0.50546856,0.06611994,1.39912399,3.58279535,0.06189005,1.10484562
-2.44622311,5.25766237,0.01232154,0.50931446,0.06913806,1.40664673,3.66392610,0.06270539,1.13351432
-2.44022011,5.38096665,0.01288306,0.51345391,0.07224743,1.41837452,3.75264240,0.06354174,1.16543579
-2.43421711,5.51451180,0.01347308,0.51781953,0.07543103,1.43433622,3.84789754,0.06439519,1.20052407
-2.42821411,5.65682103,0.01408462,0.52232192,0.07866987,1.45443068,3.94844267,0.06525959,1.23860236
-2.42221111,5.80612635,0.01470927,0.52685309,0.08194313,1.47842866,4.05285424,0.06612687,1.27940355
-2.41620810,5.96040706,0.01533737,0.53129050,0.08522837,1.50597851,4.15956580,0.06698727,1.32257328
-2.41020510,6.11743475,0.01595825,0.53550163,0.08850183,1.53661535,4.26690302,0.06782977,1.36767546
-2.40420210,6.27482340,0.01656052,0.53934880,0.09173888,1.56977350,4.37312093,0.06864245,1.41420012
-2.39819910,6.43008326,0.01713246,0.54269395,0.09491442,1.60480170,4.47644249,0.06941295,1.46157355
-2.39219610,6.58067737,0.01766236,0.54540337,0.09800351,1.64098076,4.57509736,0.07012888,1.50917053
-2.38619310,6.72407936,0.01813894,0.54735202,0.10098199,1.67754315,4.66736031,0.07077828,1.55632846
-2.38019010,6.85783144,0.01855175,0.54842754,0.10382715,1.71369404,4.75158835,0.07135001,1.60236311
-2.37418709,6.97960138,0.01889155,0.54853355,0.10651851,1.74863312,4.82625604,0.07183417,1.64658563
-2.36818409,7.08723735,0.01915068,0.54759244,0.10903861,1.78157681,4.88998829,0.07222246,1.68832044
-2.36218109,7.17881930,0.01932332,0.54554745,0.11137374,1.81177998,4.94159012,0.07250854,1.72692344
-2.35617809,7.25270578,0.01940578,0.54236409,0.11351471,1.83855670,4.98007270,0.07268827,1.76180009
-2.35017509,7.30757492,0.01939663,0.53803083,0.11545751,1.86129928,5.00467528,0.07275995,1.79242260
-2.34417209,7.34245816,0.01929682,0.53255921,0.11720386,1.87949499,5.01488213,0.07272448,1.81834574
-2.33816908,7.35676576,0.01910962,0.52598323,0.11876163,1.89273987,5.01043433,0.07258541,1.83922056
-2.33216608,7.35030285,0.01884061,0.51835825,0.12014503,1.90074916,4.99133548,0.07234896,1.85480539
-2.32616308,7.32327515,0.01849744,0.50975930,0.12137462,1.90336390,4.95785126,0.07202386,1.86497374
-2.32016008,7.27628374,0.01808962,0.50027902,0.12247704,1.90055344,4.91050242,0.07162120,1.86971848
-2.31415708,7.21030866,0.01762818,0.49002515,0.12348452,1.89241387,4.85005100,0.07115404,1.86915222
-2.30815408,7.12668129,0.01712532,0.47911774,0.12443411,1.87916229,4.77748017,0.07063707,1.86350363
-2.30215108,7.02704630,0.01659402,0.46768612,0.12536661,1.86112724,4.69396777,0.07008608,1.85310981
-2.29614807,6.91331407,0.01604759,0.45586577,0.12632537,1.83873573,4.60085437,0.06951741,1.83840503
-2.29014507,6.78760504,0.01549926,0.44379509,0.12735484,1.81249737,4.49960673,0.06894730,1.81990608
-2.28414207,6.65218804,0.01496177,0.43161221,0.12849896,1.78298634,4.39177776,0.06839130,1.79819505
-2.27813907,6.50941472,0.01444699,0.41945192,0.12979959,1.75082194,4.27896441,0.06786356,1.77389999
-2.27213607,6.36165253,0.01396561,0.40744282,0.13129480,1.71664861,4.16276497,0.06737629,1.74767445
-2.26613307,6.21121900,0.01352679,0.39570468,0.13301733,1.68111614,4.04473742,0.06693915,1.72017671
-2.26013007,6.06031962,0.01313804,0.38434623,0.13499315,1.64486103,3.92636030,0.06655881,1.69204951
-2.25412706,5.91099202,0.01280501,0.37346323,0.13724025,1.60848951,3.80899777,0.06623861,1.66390109
-2.24812406,5.76505829,0.01253144,0.36313710,0.13976764,1.57256296,3.69387008,0.06597836,1.63628842
-2.24212106,5.62408737,0.01231915,0.35343393,0.14257480,1.53758619,3.58203048,0.06577428,1.60970305
-2.23611806,5.48936863,0.01216810,0.34440402,0.14565132,1.50399874,3.47434951,0.06561907,1.58456025
-2.23011506,5.36189725,0.01207654,0.33608185,0.14897704,1.47216941,3.37150681,0.06550221,1.56119153
-2.22411206,5.24237164,0.01204115,0.32848654,0.15252246,1.44239401,3.27399074,0.06541035,1.53984092
-2.21810905,5.13120215,0.01205727,0.32162271,0.15624961,1.41489603,3.18210519,0.06532783,1.52066470
-2.21210605,5.02853025,0.01211915,0.31548166,0.16011307,1.38982993,3.09598308,0.06523730,1.50373456
-2.20610305,4.93425651,0.01222023,0.31004292,0.16406143,1.36728666,3.01560536,0.06512050,1.48904374
-2.20010005,4.84807544,0.01235339,0.30527588,0.16803879,1.34730078,2.94082433,0.06495891,1.47651562
-2.19409705,4.76951518,0.01251124,0.30114167,0.17198652,1.32985874,2.87138970,0.06473458,1.46601432
-2.18809405,4.69797963,0.01268636,0.29759503,0.17584492,1.31490768,2.80697611,0.06443085,1.45735644
-2.18209105,4.63279080,0.01287155,0.29458614,0.17955506,1.30236421,2.74721029,0.06403296,1.45032359
-2.17608804,4.57322919,0.01306004,0.29206229,0.18306028,1.29212278,2.69169671,0.06352870,1.44467476
-2.17008504,4.51857041,0.01324565,0.28996947,0.18630775,1.28406315,2.64004038,0.06290881,1.44015819
-2.16408204,4.46811641,0.01342293,0.28825365,0.18924965,1.27805667,2.59186584,0.06216734,1.43652204
-2.15807904,4.42122041,0.01358726,0.28686176,0.19184425,1.27397132,2.54683172,0.06130182,1.43352366
-2.15207604,4.37730466,0.01373489,0.28574252,0.19405658,1.27167527,2.50464047,0.06031331,1.43093693
-2.14607304,4.33587116,0.01386296,0.28484683,0.19585893,1.27103908,2.46504330,0.05920629,1.42855775
-2.14007004,4.29650557,0.01396948,0.28412805,0.19723102,1.27193674,2.42784072,0.05798846,1.42620751
-2.13406703,4.25887499,0.01405328,0.28354195,0.19815994,1.27424571,2.39287902,0.05667035,1.42373464
-2.12806403,4.22272091,0.01411392,0.28304658,0.19863994,1.27784618,2.36004389,0.05526496,1.42101451
-2.12206103,4.18784853,0.01415161,0.28260200,0.19867195,1.28262008,2.32925176,0.05378720,1.41794795
-2.11605803,4.15411387,0.01416709,0.28217000,0.19826307,1.28844994,2.30044018,0.05225342,1.41445866
-2.11005503,4.12141037,0.01416151,0.28171383,0.19742593,1.29521802,2.27355814,0.05068078,1.41049007
-2.10405203,4.08965618,0.01413630,0.28119807,0.19617813,1.30280601,2.24855728,0.04908680,1.40600180
-2.09804902,4.05878337,0.01409309,0.28058860,0.19454152,1.31109538,2.22538480,0.04748879,1.40096633
-2.09204602,4.02873000,0.01403361,0.27985278,0.19254174,1.31996852,2.20397861,0.04590343,1.39536602
-2.08604302,3.99943552,0.01395955,0.27895982,0.19020763,1.32931079,2.18426510,0.04434637,1.38919077
-2.08004002,3.97083978,0.01387256,0.27788134,0.18757085,1.33901319,2.16615949,0.04283193,1.38243646
-2.07403702,3.94288529,0.01377415,0.27659204,0.18466546,1.34897561,2.14956863,0.04137286,1.37510425
-2.06803402,3.91552227,0.01366569,0.27507063,0.18152765,1.35911034,2.13439581,0.03998021,1.36720063
-2.06203102,3.88871565,0.01354836,0.27330064,0.17819542,1.36934552,2.12054685,0.03866328,1.35873819
-2.05602801,3.86245294,0.01342318,0.27127139,0.17470826,1.37962815,2.10793693,0.03742960,1.34973670
-2.05002501,3.83675183,0.01329101,0.26897881,0.17110684,1.38992626,2.09649712,0.03628507,1.34022456
-2.04402201,3.81166651,0.01315258,0.26642606,0.16743259,1.40023009,2.08618001,0.03523402,1.33023999
-2.03801901,3.78729144,0.01300851,0.26362407,0.16372724,1.41055167,2.07696369,0.03427943,1.31983200
-2.03201601,3.76376214,0.01285932,0.26059173,0.16003223,1.42092297,2.06885343,0.03342316,1.30906069
-2.02601301,3.74125219,0.01270549,0.25735576,0.15638802,1.43139230,2.06188099,0.03266608,1.29799682
-2.02001001,3.71996642,0.01254747,0.25395038,0.15283338,1.44201920,2.05610115,0.03200838,1.28672047
-2.01400700,3.70013050,0.01238568,0.25041657,0.14940448,1.45286781,2.05158579,0.03144969,1.27531884
-2.00800400,3.68197746,0.01222054,0.24680108,0.14613412,1.46399929,2.04841592,0.03098933,1.26388325
-2.00200100,3.66573196,0.01205244,0.24315525,0.14305087,1.47546349,2.04667202,0.03062641,1.25250545
-1.99599800,3.65159354,0.01188177,0.23953360,0.14017830,1.48729054,2.04642365,0.03036001,1.24127360
-1.98999500,3.63971995,0.01170889,0.23599230,0.13753433,1.49948283,2.04771903,0.03018920,1.23026804
-1.98399200,3.63021192,0.01153410,0.23258767,0.13513074,1.51200804,2.05057540,0.03011310,1.21955735
-1.97798899,3.62310066,0.01135763,0.22937460,0.13297290,1.52479362,2.05497106,0.03013091,1.20919486
-1.97198599,3.61833904,0.01117964,0.22640515,0.13105975,1.53772344,2.06083965,0.03024185,1.19921601
-1.96598299,3.61579734,0.01100020,0.22372724,0.12938395,1.55063660,2.06806731,0.03044511,1.18963677
-1.95997999,3.61526409,0.01081924,0.22138350,0.12793236,1.56332901,2.07649296,0.03073975,1.18045321
-1.95397699,3.61645206,0.01063664,0.21941044,0.12668677,1.57555748,2.08591185,0.03112459,1.17164248
-1.94797399,3.61900930,0.01045216,0.21783768,0.12562473,1.58704645,2.09608221,0.03159811,1.16316494
-1.94197099,3.62253465,0.01026551,0.21668748,0.12472066,1.59749690,2.10673477,0.03215831,1.15496757
-1.93596798,3.62659688,0.01007637,0.21597456,0.12394699,1.60659722,2.11758450,0.03280259,1.14698828
-1.92996498,3.63075636,0.00988442,0.21570594,0.12327542,1.61403529,2.12834403,0.03352766,1.13916109
-1.92396198,3.63458825,0.00968940,0.21588111,0.12267803,1.61951142,2.13873803,0.03432946,1.13142158
-1.91795898,3.63770576,0.00949115,0.21649231,0.12212852,1.62275127,2.14851774,0.03520308,1.12371261
-1.91195598,3.63978246,0.00928968,0.21752491,0.12160313,1.62351823,2.15747497,0.03614281,1.11598975
-1.90595298,3.64057243,0.00908521,0.21895795,0.12108149,1.62162466,2.16545488,0.03714211,1.10822625
-1.89994997,3.63992744,0.00887819,0.22076482,0.12054731,1.61694134,2.17236707,0.03819371,1.10041729
-1.89394697,3.63781041,0.00866940,0.22291399,0.11998869,1.60940488,2.17819441,0.03928977,1.09258325
-1.88794397,3.63430474,0.00845989,0.22536988,0.11939844,1.59902271,2.18299945,0.04042199,1.08477190
-1.88194097,3.62961923,0.00825108,0.22809378,0.11877397,1.58587540,2.18692825,0.04158191,1.07705946
-1.87593797,3.62408865,0.00804469,0.23104488,0.11811714,1.57011651,2.19021148,0.04276106,1.06955051
-1.86993497,3.61817006,0.00784274,0.23418133,0.11743389,1.55196983,2.19316298,0.04395136,1.06237672
-1.86393197,3.61243532,0.00764755,0.23746138,0.11673373,1.53172441,2.19617594,0.04514528,1.05569462
-1.85792896,3.60755996,0.00746162,0.24084448,0.11602920,1.50972754,2.19971672,0.04633625,1.04968242
-1.85192596,3.60430917,0.00728766,0.24429237,0.11533523,1.48637609,2.20431670,0.04751882,1.04453599
-1.84592296,3.60352110,0.00712845,0.24777011,0.11466849,1.46210662,2.21056237,0.04868898,1.04046427
-1.83991996,3.60608813,0.00698677,0.25124695,0.11404677,1.43738455,2.21908375,0.04984424,1.03768410
-1.83391696,3.61293639,0.00686537,0.25469710,0.11348839,1.41269290,2.23054144,0.05098381,1.03641475
-1.82791396,3.62500406,0.00676680,0.25810022,0.11301164,1.38852090,2.24561257,0.05210856,1.03687212
-1.82191096,3.64321874,0.00669344,0.26144173,0.11263431,1.36535270,2.26497567,0.05322097,1.03926286
-1.81590795,3.66847444,0.00664731,0.26471282,0.11237327,1.34365666,2.28929487,0.05432497,1.04377852
-1.80990495,3.70160836,0.00663013,0.26791024,0.11224410,1.32387528,2.31920351,0.05542567,1.05058979
-1.80390195,3.74337812,0.00664316,0.27103575,0.11226083,1.30641605,2.35528764,0.05652899,1.05984099
-1.79789895,3.79443995,0.00668727,0.27409541,0.11243571,1.29164341,2.39806956,0.05764135,1.07164507
-1.79189595,3.85532815,0.00676287,0.27709867,0.11277898,1.27987186,2.44799197,0.05876913,1.08607907
-1.78589295,3.92643681,0.00686991,0.28005729,0.11329883,1.27136050,2.50540308,0.05991828,1.10318039
-1.77988994,4.00800405,0.00700796,0.28298423,0.11400126,1.26630892,2.57054318,0.06109384,1.12294398
-1.77388694,4.10009980,0.00717618,0.28589253,0.11489005,1.26485465,2.64353328,0.06229956,1.14532058
-1.76788394,4.20261739,0.00737344,0.28879421,0.11596685,1.26707214,2.72436614,0.06353755,1.17021620
-1.76188094,4.31526976,0.00759836,0.29169943,0.11723117,1.27297328,2.81290040,0.06480807,1.19749294
-1.75587794,4.43759059,0.00784938,0.29461571,0.11868053,1.28250955,2.90885798,0.06610940,1.22697122
-1.74987494,4.56894060,0.00812485,0.29754746,0.12031061,1.29557551,3.01182516,0.06743782,1.25843347
-1.74387194,4.70851907,0.00842313,0.30049573,0.12211548,1.31201380,3.12125752,0.06878779,1.29162911
-1.73786893,4.85538037,0.00874262,0.30345825,0.12408779,1.33162121,3.23648870,0.07015218,1.32628082
-1.73186593,5.00845516,0.00908187,0.30642966,0.12621902,1.35415581,3.35674281,0.07152267,1.36209180
-1.72586293,5.16657538,0.00943960,0.30940200,0.12849977,1.37934470,3.48115024,0.07289016,1.39875379
-1.71985993,5.32850229,0.00981475,0.31236527,0.13092000,1.40689216,3.60876633,0.07424532,1.43595543
-1.71385693,5.49295636,0.01020649,0.31530816,0.13346918,1.43648786,3.73859220,0.07557912,1.47339062
