energy_ev,total_up,B_p_up,B_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.60380190,4.00174995,0.50902854,0.00000000,1.93774414,0.00000000,0.92434722,1.11994120
-5.59779890,4.04317010,0.51540094,0.00000000,1.95230183,0.00000000,0.94186689,1.13157870
-5.59179590,4.08543463,0.52185204,0.00000000,1.96696544,0.00000000,0.95957705,1.14405940
-5.58579290,4.12883426,0.52841868,0.00000000,1.98197778,0.00000000,0.97742209,1.15746810
-5.57978989,4.17362281,0.53512565,0.00000000,1.99758703,0.00000000,0.99533224,1.17185425
-5.57378689,4.22000063,0.54198485,0.00000000,2.01403377,0.00000000,1.01322291,1.18722980
-5.56778389,4.26810111,0.54899532,0.00000000,2.03153828,0.00000000,1.03099499,1.20356887
-5.56178089,4.31798109,0.55614445,0.00000000,2.05028881,0.00000000,1.04853652,1.22080945
-5.55577789,4.36961580,0.56340998,0.00000000,2.07043135,0.00000000,1.06572551,1.23885707
-5.54977489,4.42289893,0.57076312,0.00000000,2.09206160,0.00000000,1.08243406,1.25759021
-5.54377189,4.47764779,0.57817220,0.00000000,2.11521954,0.00000000,1.09853342,1.27686742
-5.53776888,4.53361379,0.58560702,0.00000000,2.13988698,0.00000000,1.11390007,1.29653556
-5.53176588,4.59049747,0.59304332,0.00000000,2.16598836,0.00000000,1.12842216,1.31643896
-5.52576288,4.64796761,0.60046720,0.00000000,2.19339482,0.00000000,1.14200635,1.33642882
-5.51975988,4.70568322,0.60787911,0.00000000,2.22193137,0.00000000,1.15458428,1.35637241
-5.51375688,4.76331710,0.61529716,0.00000000,2.25138673,0.00000000,1.16611851,1.37616141
-5.50775388,4.82057946,0.62275928,0.00000000,2.28152538,0.00000000,1.17660732,1.39571887
-5.50175088,4.87724003,0.63032416,0.00000000,2.31210110,0.00000000,1.18608811,1.41500436
-5.49574787,4.93314699,0.63807067,0.00000000,2.34287097,0.00000000,1.19463889,1.43401674
-5.48974487,4.98824127,0.64609571,0.00000000,2.37360919,0.00000000,1.20237772,1.45279446
-5.48374187,5.04256485,0.65451054,0.00000000,2.40411952,0.00000000,1.20945999,1.47141307
-5.47773887,5.09626225,0.66343561,0.00000000,2.43424558,0.00000000,1.21607326,1.48998014
-5.47173587,5.14957448,0.67299423,0.00000000,2.46387818,0.00000000,1.22243012,1.50862764
-5.46573287,5.20282546,0.68330530,0.00000000,2.49295907,0.00000000,1.22875894,1.52750227
-5.45972986,5.25640129,0.69447553,0.00000000,2.52148073,0.00000000,1.23529321,1.54675416
-5.45372686,5.31072318,0.70659168,0.00000000,2.54948192,0.00000000,1.24225966,1.56652469
-5.44772386,5.36621545,0.71971303,0.00000000,2.57703937,0.00000000,1.24986599,1.58693400
-5.44172086,5.42327026,0.73386495,0.00000000,2.60425570,0.00000000,1.25828863,1.60806909
-5.43571786,5.48221102,0.74903356,0.00000000,2.63124456,0.00000000,1.26766125,1.62997313
-5.42971486,5.54325671,0.76516222,0.00000000,2.65811352,0.00000000,1.27806479,1.65263676
-5.42371186,5.60648923,0.78214981,0.00000000,2.68494616,0.00000000,1.28951936,1.67599193
-5.41770885,5.67182587,0.79985123,0.00000000,2.71178419,0.00000000,1.30197866,1.69990856
-5.41170585,5.73899864,0.81807988,0.00000000,2.73861104,0.00000000,1.31532732,1.72419458
-5.40570285,5.80754205,0.83661227,0.00000000,2.76533797,0.00000000,1.32938119,1.74859902
-5.39969985,5.87679024,0.85519431,0.00000000,2.79179369,0.00000000,1.34389095,1.77281830
-5.39369685,5.94588378,0.87354916,0.00000000,2.81771844,0.00000000,1.35854865,1.79650518
-5.38769385,6.01378626,0.89138604,0.00000000,2.84276303,0.00000000,1.37299705,1.81927996
-5.38169085,6.07930978,0.90840963,0.00000000,2.86649305,0.00000000,1.38684135,1.84074323
-5.37568784,6.14114812,0.92432947,0.00000000,2.88839834,0.00000000,1.39966267,1.86048941
-5.36968484,6.19791608,0.93886894,0.00000000,2.90790716,0.00000000,1.41103272,1.87812033
-5.36368184,6.24819277,0.95177332,0.00000000,2.92440457,0.00000000,1.42052889,1.89325811
-5.35767884,6.29056686,0.96281647,0.00000000,2.93725391,0.00000000,1.42774909,1.90555655
-5.35167584,6.32368135,0.97180597,0.00000000,2.94582036,0.00000000,1.43232556,1.91471053
-5.34567284,6.34627586,0.97858639,0.00000000,2.94949530,0.00000000,1.43393710,1.92046301
-5.33966983,6.35722439,0.98304083,0.00000000,2.94772010,0.00000000,1.43231917,1.92260930
-5.33366683,6.35556705,0.98509053,0.00000000,2.94000831,0.00000000,1.42727143,1.92099867
-5.32766383,6.34053454,0.98469305,0.00000000,2.92596486,0.00000000,1.41866254,1.91553338
-5.32166083,6.31156489,0.98183899,0.00000000,2.90530164,0.00000000,1.40643210,1.90616548
-5.31565783,6.26831212,0.97654793,0.00000000,2.87784862,0.00000000,1.39058984,1.89289191
-5.30965483,6.21064751,0.96886371,0.00000000,2.84356016,0.00000000,1.37121230,1.87574839
-5.30365183,6.13865391,0.95884969,0.00000000,2.80251657,0.00000000,1.34843737,1.85480290
-5.29764882,6.05261465,0.94658426,0.00000000,2.75492100,0.00000000,1.32245716,1.83014927
-5.29164582,5.95299810,0.93215705,0.00000000,2.70109214,0.00000000,1.29350970,1.80190151
-5.28564282,5.84043964,0.91566605,0.00000000,2.64145347,0.00000000,1.26187011,1.77018949
-5.27963982,5.71572240,0.89721585,0.00000000,2.57651988,0.00000000,1.22784170,1.73515623
-5.27363682,5.57975815,0.87691715,0.00000000,2.50688246,0.00000000,1.19174747,1.69695712
-5.26763382,5.43356945,0.85488740,0.00000000,2.43319250,0.00000000,1.15392255,1.65576102
-5.26163082,5.27827386,0.83125252,0.00000000,2.35614540,0.00000000,1.11470775,1.61175319
-5.25562781,5.11507065,0.80614951,0.00000000,2.27646532,0.00000000,1.07444448,1.56513967
-5.24962481,4.94523004,0.77972963,0.00000000,2.19489112,0.00000000,1.03347102,1.51615277
-5.24362181,4.77008475,0.75216176,0.00000000,2.11216387,0.00000000,0.99212028,1.46505708
-5.23761881,4.59102320,0.72363571,0.00000000,2.02901627,0.00000000,0.95071856,1.41215537
-5.23161581,4.40948360,0.69436509,0.00000000,1.94616381,0.00000000,0.90958543,1.35779386
-5.22561281,4.22694793,0.66458936,0.00000000,1.86429761,0.00000000,0.86903412,1.30236625
-5.21960980,4.04493502,0.63457485,0.00000000,1.78407869,0.00000000,0.82937231,1.24631592
-5.21360680,3.86499152,0.60461461,0.00000000,1.70613315,0.00000000,0.79090276,1.19013607
-5.20760380,3.68868038,0.57502683,0.00000000,1.63104804,0.00000000,0.75392375,1.13436731
-5.20160080,3.51756603,0.54615183,0.00000000,1.55936740,0.00000000,0.71872872,1.07959279
-5.19559780,3.35319616,0.51834776,0.00000000,1.49158834,0.00000000,0.68560525,1.02643067
-5.18959480,3.19708021,0.49198485,0.00000000,1.42815675,0.00000000,0.65483301,0.97552419
-5.18359180,3.05066485,0.46743870,0.00000000,1.36946268,0.00000000,0.62668076,0.92752963
-5.17758879,2.91530712,0.44508247,0.00000000,1.31583540,0.00000000,0.60140243,0.88310246
-5.17158579,2.79224626,0.42527847,0.00000000,1.26753828,0.00000000,0.57923234,0.84288210
-5.16558279,2.68257507,0.40836926,0.00000000,1.22476377,0.00000000,0.56037992,0.80747589
-5.15957979,2.58721213,0.39466855,0.00000000,1.18762877,0.00000000,0.54502387,0.77744276
-5.15357679,2.50687605,0.38445224,0.00000000,1.15617080,0.00000000,0.53330632,0.75327702
-5.14757379,2.44206282,0.37794974,0.00000000,1.13034540,0.00000000,0.52532709,0.73539297
-5.14157079,2.39302734,0.37533594,0.00000000,1.11002502,0.00000000,0.52113843,0.72411064
-5.13556778,2.35977003,0.37672398,0.00000000,1.09499966,0.00000000,0.52074040,0.71964322
-5.12956478,2.34202915,0.38215907,0.00000000,1.08497963,0.00000000,0.52407725,0.72208652
-5.12356178,2.33927919,0.39161365,0.00000000,1.07960022,0.00000000,0.53103493,0.73141089
-5.11755878,2.35073570,0.40498396,0.00000000,1.07842849,0.00000000,0.54143992,0.74745578
-5.11155578,2.37536640,0.42208825,0.00000000,1.08097187,0.00000000,0.55505950,0.76992734
-5.10555278,2.41190840,0.44266686,0.00000000,1.08668836,0.00000000,0.57160350,0.79839917
-5.09954977,2.45889110,0.46638413,0.00000000,1.09499802,0.00000000,0.59072761,0.83231631
-5.09354677,2.51466424,0.49283241,0.00000000,1.10529525,0.00000000,0.61203823,0.87100268
-5.08754377,2.57743036,0.52153810,0.00000000,1.11696160,0.00000000,0.63509877,0.91367184
-5.08154077,2.64528095,0.55196966,0.00000000,1.12937856,0.00000000,0.65943729,0.95944099
-5.07553777,2.71623543,0.58354765,0.00000000,1.14194006,0.00000000,0.68455542,1.00734800
-5.06953477,2.78828201,0.61565645,0.00000000,1.15406422,0.00000000,0.70993826,1.05637119
-5.06353177,2.85941959,0.64765760,0.00000000,1.16520420,0.00000000,0.73506523,1.10545144
-5.05752876,2.92769975,0.67890422,0.00000000,1.17485797,0.00000000,0.75942132,1.15351600
-5.05152576,2.99126772,0.70875636,0.00000000,1.18257669,0.00000000,0.78250880,1.19950347
-5.04552276,3.04840162,0.73659654,0.00000000,1.18797181,0.00000000,0.80385877,1.24238920
-5.03951976,3.09754873,0.76184517,0.00000000,1.19072083,0.00000000,0.82304243,1.28121021
-5.03351676,3.13735811,0.78397529,0.00000000,1.19057161,0.00000000,0.83968157,1.31508899
-5.02751376,3.16670846,0.80252593,0.00000000,1.18734539,0.00000000,0.85345795,1.34325512
-5.02151076,3.18473064,0.81711379,0.00000000,1.18093847,0.00000000,0.86412133,1.36506422
-5.01550775,3.19082385,0.82744268,0.00000000,1.17132248,0.00000000,0.87149571,1.38001323
-5.00950475,3.18466521,0.83331034,0.00000000,1.15854341,0.00000000,0.87548350,1.38775169
-5.00350175,3.16621203,0.83461245,0.00000000,1.14271921,0.00000000,0.87606754,1.38808847
-4.99749875,3.13569691,0.83134366,0.00000000,1.12403602,0.00000000,0.87331075,1.38099380
-4.99149575,3.09361543,0.82359558,0.00000000,1.10274292,0.00000000,0.86735332,1.36659652
-4.98549275,3.04070695,0.81155208,0.00000000,1.07914530,0.00000000,0.85840762,1.34517686
-4.97948974,2.97792904,0.79548181,0.00000000,1.05359680,0.00000000,0.84675088,1.31715494
-4.97348674,2.90642639,0.77572873,0.00000000,1.02648992,0.00000000,0.83271598,1.28307584
-4.96748374,2.82749531,0.75270085,0.00000000,0.99824543,0.00000000,0.81668065,1.24359166
-4.96148074,2.74254508,0.72685778,0.00000000,0.96930087,0.00000000,0.79905556,1.19944170
-4.95547774,2.65305768,0.69869777,0.00000000,0.94009834,0.00000000,0.78027171,1.15143142
-4.94947474,2.56054737,0.66874470,0.00000000,0.91107206,0.00000000,0.76076776,1.10041127
-4.94347174,2.46652163,0.63753564,0.00000000,0.88263600,0.00000000,0.74097780,1.04725614
-4.93746873,2.37244503,0.60560946,0.00000000,0.85517224,0.00000000,0.72132000,0.99284628
-4.93146573,2.27970730,0.57349679,0.00000000,0.82902035,0.00000000,0.70218673,0.93805030
-4.92546273,2.18959675,0.54171176,0.00000000,0.80446841,0.00000000,0.68393648,0.88371082
-4.91945973,2.10327989,0.51074560,0.00000000,0.78174607,0.00000000,0.66688788,0.83063298
-4.91345673,2.02178772,0.48106209,0.00000000,0.76101999,0.00000000,0.65131603,0.77957600
-4.90745373,1.94600894,0.45309488,0.00000000,0.74239194,0.00000000,0.63745121,0.73124765
-4.90145073,1.87668989,0.42724637,0.00000000,0.72589974,0.00000000,0.62547976,0.68630146
-4.89544772,1.81444055,0.40388794,0.00000000,0.71152099,0.00000000,0.61554718,0.64533608
-4.88944472,1.75974596,0.38336102,0.00000000,0.69917956,0.00000000,0.60776285,0.60889651
-4.88344172,1.71298173,0.36597872,0.00000000,0.68875445,0.00000000,0.60220614,0.57747626
-4.87743872,1.67443239,0.35202748,0.00000000,0.68009073,0.00000000,0.59893330,0.55152002
-4.87143572,1.64431111,0.34176822,0.00000000,0.67301199,0.00000000,0.59798461,0.53142598
-4.86543272,1.62277917,0.33543679,0.00000000,0.66733377,0.00000000,0.59939128,0.51754729
-4.85942971,1.60996385,0.33324322,0.00000000,0.66287723,0.00000000,0.60318143,0.51019206
-4.85342671,1.60597316,0.33536951,0.00000000,0.65948242,0.00000000,0.60938476,0.50962148
-4.84742371,1.61090645,0.34196593,0.00000000,0.65702057,0.00000000,0.61803538,0.51604583
-4.84142071,1.62485980,0.35314583,0.00000000,0.65540454,0.00000000,0.62917268,0.52961825
-4.83541771,1.64792579,0.36897887,0.00000000,0.65459709,0.00000000,0.64283984,0.55042651
-4.82941471,1.68018733,0.38948325,0.00000000,0.65461635,0.00000000,0.65908008,0.57848292
-4.82341171,1.72170576,0.41461709,0.00000000,0.65553823,0.00000000,0.67793080,0.61371306
-4.81740870,1.77250377,0.44426955,0.00000000,0.65749543,0.00000000,0.69941579,0.65594390
-4.81140570,1.83254412,0.47825237,0.00000000,0.66067310,0.00000000,0.72353604,0.70489223
-4.80540270,1.90170534,0.51629227,0.00000000,0.66530113,0.00000000,0.75025959,0.76015413
-4.79939970,1.97975589,0.55802518,0.00000000,0.67164337,0.00000000,0.77951114,0.82119677
-4.79339670,2.06632858,0.60299268,0.00000000,0.67998413,0.00000000,0.81116200,0.88735307
-4.78739370,2.16089691,0.65064149,0.00000000,0.69061246,0.00000000,0.84502134,0.95782047
-4.78139070,2.26275518,0.70032628,0.00000000,0.70380491,0.00000000,0.88082904,1.03166433
-4.77538769,2.37100396,0.75131639,0.00000000,0.71980750,0.00000000,0.91825120,1.10782655
-4.76938469,2.48454253,0.80280639,0.00000000,0.73881765,0.00000000,0.95687850,1.18513974
-4.76338169,2.60206928,0.85393064,0.00000000,0.76096709,0.00000000,0.99622801,1.26234688
-4.75737869,2.72209108,0.90378139,0.00000000,0.78630648,0.00000000,1.03574856,1.33812626
-4.75137569,2.84294192,0.95143021,0.00000000,0.81479272,0.00000000,1.07482977,1.41112104
-4.74537269,2.96281076,0.99595172,0.00000000,0.84627961,0.00000000,1.11281455,1.47997249
-4.73936968,3.07977811,1.03644906,0.00000000,0.88051263,0.00000000,1.14901477,1.54335586
-4.73336668,3.19186029,1.07207991,0.00000000,0.91712834,0.00000000,1.18272952,1.60001739
-4.72736368,3.29706011,1.10208207,0.00000000,0.95565873,0.00000000,1.21326531,1.64881105
-4.72136068,3.39342200,1.12579734,0.00000000,0.99554054,0.00000000,1.23995749,1.68873338
-4.71535768,3.47908974,1.14269283,0.00000000,1.03612968,0.00000000,1.26219183,1.71895495
-4.70935468,3.55236445,1.15237850,0.00000000,1.07672006,0.00000000,1.27942562,1.73884702
-4.70335168,3.61176055,1.15462030,0.00000000,1.11656645,0.00000000,1.29120709,1.74800213
-4.69734867,3.65605746,1.14934814,0.00000000,1.15491045,0.00000000,1.29719258,1.74624787
-4.69134567,3.68434477,1.13665845,0.00000000,1.19100841,0.00000000,1.29716054,1.73365289
-4.68534267,3.69605907,1.11681114,0.00000000,1.22416036,0.00000000,1.29102184,1.71052533
-4.67933967,3.69101082,1.09022118,0.00000000,1.25373827,0.00000000,1.27882600,1.67740334
-4.67333667,3.66940000,1.05744521,0.00000000,1.27921267,0.00000000,1.26076288,1.63503852
-4.66733367,3.63181984,1.01916382,0.00000000,1.30017605,0.00000000,1.23716009,1.58437288
-4.66133067,3.57924824,0.97616042,0.00000000,1.31636203,0.00000000,1.20847589,1.52651039
-4.65532766,3.51302724,0.92929747,0.00000000,1.32765909,0.00000000,1.17528820,1.46268453
-4.64932466,3.43483104,0.87949140,0.00000000,1.33411831,0.00000000,1.13827989,1.39422300
-4.64332166,3.34662366,0.82768694,0.00000000,1.33595438,0.00000000,1.09822118,1.32251123
-4.63731866,3.25060777,0.77483223,0.00000000,1.33353987,0.00000000,1.05594959,1.24895592
-4.63131566,3.14916643,0.72185521,0.00000000,1.32739285,0.00000000,1.01234835,1.17495008
-4.62531266,3.04479962,0.66964241,0.00000000,1.31815832,0.00000000,0.96832393,1.10184039
-4.61930965,2.94005779,0.61902047,0.00000000,1.30658427,0.00000000,0.92478345,1.03089821
-4.61330665,2.83747458,0.57074100,0.00000000,1.29349341,0.00000000,0.88261263,0.96329444
-4.60730365,2.73950074,0.52546872,0.00000000,1.27975180,0.00000000,0.84265502,0.90007909
-4.60130065,2.64844144,0.48377323,0.00000000,1.26623580,0.00000000,0.80569288,0.84216542
-4.59529765,2.56639866,0.44612394,0.00000000,1.25379878,0.00000000,0.77243040,0.79031880
-4.58929465,2.49522031,0.41288820,0.00000000,1.24323902,0.00000000,0.74347930,0.74515000
-4.58329165,2.43645742,0.38433197,0.00000000,1.23527017,0.00000000,0.71934737,0.70711254
-4.57728864,2.39133034,0.36062283,0.00000000,1.23049548,0.00000000,0.70042975,0.67650371
-4.57128564,2.36070470,0.34183473,0.00000000,1.22938679,0.00000000,0.68700336,0.65346862
-4.56528264,2.34507734,0.32795409,0.00000000,1.23226899,0.00000000,0.67922406,0.63800681
-4.55927964,2.34457239,0.31888678,0.00000000,1.23931050,0.00000000,0.67712677,0.62998095
-4.55327664,2.35894713,0.31446569,0.00000000,1.25051989,0.00000000,0.68062813,0.62912705
-4.54727364,2.38760711,0.31445856,0.00000000,1.26574859,0.00000000,0.68953172,0.63506590
-4.54127064,2.42962983,0.31857584,0.00000000,1.28469935,0.00000000,0.70353537,0.64731528
-4.53526763,2.48379589,0.32647847,0.00000000,1.30693986,0.00000000,0.72224056,0.66530291
-4.52926463,2.54862675,0.33778551,0.00000000,1.33192074,0.00000000,0.74516347,0.68837969
-4.52326163,2.62242762,0.35208160,0.00000000,1.35899719,0.00000000,0.77174743,0.71583342
-4.51725863,2.70333444,0.36892427,0.00000000,1.38745300,0.00000000,0.80137662,0.74690262
-4.51125563,2.78936344,0.38785120,0.00000000,1.41652625,0.00000000,0.83339053,0.78079070
-4.50525263,2.87846213,0.40838734,0.00000000,1.44543542,0.00000000,0.86709903,0.81668014
-4.49924962,2.96856026,0.43005218,0.00000000,1.47340505,0.00000000,0.90179779,0.85374686
-4.49324662,3.05761958,0.45236697,0.00000000,1.49969009,0.00000000,0.93678351,0.89117450
-4.48724362,3.14368117,0.47486191,0.00000000,1.52359807,0.00000000,0.97136895,0.92816848
-4.48124062,3.22490918,0.49708343,0.00000000,1.54450848,0.00000000,1.00489720,0.96396981
-4.47523762,3.29963001,0.51860117,0.00000000,1.56188893,0.00000000,1.03675497,0.99786815
-4.46923462,3.36636600,0.53901479,0.00000000,1.57530755,0.00000000,1.06638457,1.02921404
-4.46323162,3.42386290,0.55796032,0.00000000,1.58444163,0.00000000,1.09329439,1.05742992
-4.45722861,3.47111059,0.57511580,0.00000000,1.58908224,0.00000000,1.11706735,1.08201965
-4.45122561,3.50735661,0.59020622,0.00000000,1.58913513,0.00000000,1.13736747,1.10257620
-4.44522261,3.53211230,0.60300733,0.00000000,1.58461795,0.00000000,1.15394406,1.11878731
-4.43921961,3.54515185,0.61334843,0.00000000,1.57565417,0.00000000,1.16663376,1.13043886
-4.43321661,3.54650425,0.62111372,0.00000000,1.56246417,0.00000000,1.17536011,1.13741586
-4.42721361,3.53643892,0.62624247,0.00000000,1.54535406,0.00000000,1.18013103,1.13970100
-4.42121061,3.51544580,0.62872778,0.00000000,1.52470264,0.00000000,1.18103420,1.13737088
-4.41520760,3.48421074,0.62861399,0.00000000,1.50094734,0.00000000,1.17823062,1.13059001
-4.40920460,3.44358751,0.62599304,0.00000000,1.47456958,0.00000000,1.17194676,1.11960294
-4.40320160,3.39456763,0.62099978,0.00000000,1.44608038,0.00000000,1.16246567,1.10472474
-4.39719860,3.33824936,0.61380649,0.00000000,1.41600655,0.00000000,1.15011735,1.08633045
-4.39119560,3.27580725,0.60461699,0.00000000,1.38487822,0.00000000,1.13526906,1.06484377
-4.38519260,3.20846332,0.59366040,0.00000000,1.35321801,0.00000000,1.11831579,1.04072565
-4.37918959,3.13746113,0.58118507,0.00000000,1.32153212,0.00000000,1.09967136,1.01446303
-4.37318659,3.06404351,0.56745271,0.00000000,1.29030370,0.00000000,1.07976044,0.98655847
-4.36718359,2.98943441,0.55273314,0.00000000,1.25998823,0.00000000,1.05901178,0.95752065
-4.36118059,2.91482529,0.53729966,0.00000000,1.23101115,0.00000000,1.03785263,0.92785637
-4.35517759,2.84136587,0.52142524,0.00000000,1.20376719,0.00000000,1.01670450,0.89806390
-4.34917459,2.77015870,0.50537955,0.00000000,1.17862126,0.00000000,0.99598002,0.86862786
-4.34317159,2.70225710,0.48942679,0.00000000,1.15591026,0.00000000,0.97608077,0.84001551
-4.33716858,2.63866510,0.47382420,0.00000000,1.13594533,0.00000000,0.95739577,0.81267425
-4.33116558,2.58033868,0.45882109,0.00000000,1.11901408,0.00000000,0.94030016,0.78703002
-4.32516258,2.52818668,0.44465825,0.00000000,1.10538201,0.00000000,0.92515392,0.76348623
-4.31915958,2.48307050,0.43156744,0.00000000,1.09529294,0.00000000,0.91229999,0.74242286
-4.31315658,2.44580133,0.41977075,0.00000000,1.08896779,0.00000000,0.90206168,0.72419537
-4.30715358,2.41713411,0.40947962,0.00000000,1.08660159,0.00000000,0.89473902,0.70913294
