energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,S_s_up,S_p_up
-2.90245123,1.88503460,0.91184328,0.79279290,0.00701230,0.23210085,0.00426958,0.00000000,0.01400047,0.59671668
-2.89644822,1.76053420,0.85727011,0.73344664,0.00662453,0.21925837,0.00396367,0.00000000,0.01337025,0.56194259
-2.89044522,1.64915533,0.81090629,0.67833450,0.00622922,0.20865620,0.00370037,0.00000000,0.01273938,0.53232382
-2.88444222,1.55129368,0.77274064,0.62780328,0.00583285,0.20028654,0.00347913,0.00000000,0.01212224,0.50782566
-2.87843922,1.46717271,0.74264952,0.58213347,0.00544164,0.19411394,0.00329891,0.00000000,0.01153266,0.48835454
-2.87243622,1.39682961,0.72039415,0.54153226,0.00506137,0.19007417,0.00315813,0.00000000,0.01098354,0.47375512
-2.86643322,1.34010543,0.70562048,0.50612811,0.00469722,0.18807361,0.00305472,0.00000000,0.01048659,0.46380890
-2.86043022,1.29664035,0.69786175,0.47596738,0.00435367,0.18798927,0.00298612,0.00000000,0.01005212,0.45823459
-2.85442721,1.26587460,0.69654411,0.45101290,0.00403439,0.18966962,0.00294935,0.00000000,0.00968887,0.45669055
-2.84842421,1.24705552,0.70099544,0.43114491,0.00374216,0.19293620,0.00294105,0.00000000,0.00940403,0.45877942
-2.84242121,1.23925107,0.71045727,0.41616423,0.00347886,0.19758616,0.00295751,0.00000000,0.00920319,0.46405494
-2.83641821,1.24136960,0.72409976,0.40579775,0.00324551,0.20339566,0.00299480,0.00000000,0.00909054,0.47203102
-2.83041521,1.25218572,0.74103955,0.39970616,0.00304224,0.21012416,0.00304883,0.00000000,0.00906902,0.48219282
-2.82441221,1.27037158,0.76035989,0.39749369,0.00286841,0.21751952,0.00311543,0.00000000,0.00914064,0.49400954
-2.81840920,1.29453274,0.78113267,0.39871976,0.00272268,0.22532372,0.00319049,0.00000000,0.00930679,0.50694857
-2.81240620,1.32324754,0.80244164,0.40291200,0.00260311,0.23327917,0.00327001,0.00000000,0.00956864,0.52049054
-2.80640320,1.35510865,0.82340597,0.40958048,0.00250730,0.24113525,0.00335022,0.00000000,0.00992752,0.53414461
-2.80040020,1.38876520,0.84320347,0.41823254,0.00243249,0.24865499,0.00342769,0.00000000,0.01038534,0.54746349
-2.79439720,1.42296405,0.86109248,0.42838783,0.00237572,0.25562156,0.00349939,0.00000000,0.01094497,0.56005748
-2.78839420,1.45658822,0.87643158,0.43959283,0.00233397,0.26184427,0.00356278,0.00000000,0.01161057,0.57160688
-2.78239120,1.48869114,0.88869632,0.45143457,0.00230423,0.26716393,0.00361586,0.00000000,0.01238785,0.58187218
-2.77638819,1.51852482,0.89749227,0.46355267,0.00228368,0.27145724,0.00365724,0.00000000,0.01328423,0.59070144
-2.77038519,1.54556076,0.90256369,0.47564944,0.00226976,0.27463995,0.00368613,0.00000000,0.01430889,0.59803451
-2.76438219,1.56950238,0.90379746,0.48749737,0.00226030,0.27666874,0.00370236,0.00000000,0.01547264,0.60390366
-2.75837919,1.59028807,0.90122211,0.49894385,0.00225352,0.27754163,0.00370639,0.00000000,0.01678770,0.60843043
-2.75237619,1.60808464,0.89500172,0.50991256,0.00224819,0.27729685,0.00369921,0.00000000,0.01826726,0.61181887
-2.74637319,1.62327102,0.88542511,0.52040169,0.00224359,0.27601022,0.00368235,0.00000000,0.01992490,0.61434512
-2.74037019,1.63641287,0.87289066,0.53047886,0.00223959,0.27379108,0.00365774,0.00000000,0.02177391,0.61634382
-2.73436718,1.64822896,0.85788737,0.54027300,0.00223663,0.27077708,0.00362768,0.00000000,0.02382639,0.61819186
-2.72836418,1.65955073,0.84097302,0.54996344,0.00223577,0.26712778,0.00359471,0.00000000,0.02609233,0.62029002
-2.72236118,1.67127699,0.82275039,0.55976696,0.00223860,0.26301763,0.00356149,0.00000000,0.02857858,0.62304343
-2.71635818,1.68432572,0.80384253,0.56992318,0.00224733,0.25862842,0.00353073,0.00000000,0.03128783,0.62684166
-2.71035518,1.69958531,0.78486824,0.58067918,0.00226467,0.25414170,0.00350505,0.00000000,0.03421766,0.63203936
-2.70435218,1.71786780,0.76641874,0.59227420,0.00229383,0.24973144,0.00348691,0.00000000,0.03735960,0.63893833
-2.69834917,1.73986631,0.74903662,0.60492514,0.00233853,0.24555723,0.00347850,0.00000000,0.04069845,0.64777203
-2.69234617,1.76611895,0.73319787,0.61881375,0.00240288,0.24175850,0.00348167,0.00000000,0.04421177,0.65869310
-2.68634317,1.79698113,0.71929781,0.63407608,0.00249142,0.23844976,0.00349792,0.00000000,0.04786960,0.67176476
-2.68034017,1.83260753,0.70764122,0.65079496,0.00260902,0.23571737,0.00352832,0.00000000,0.05163455,0.68695629
-2.67433717,1.87294499,0.69843716,0.66899577,0.00276083,0.23361771,0.00357353,0.00000000,0.05546218,0.70414308
-2.66833417,1.91773624,0.69179837,0.68864562,0.00295226,0.23217692,0.00363381,0.00000000,0.05930176,0.72311109
-2.66233117,1.96653454,0.68774513,0.70965621,0.00318882,0.23139221,0.00370903,0.00000000,0.06309728,0.74356556
-2.65632816,2.01872803,0.68621302,0.73188969,0.00347614,0.23123460,0.00379875,0.00000000,0.06678891,0.76514356
-2.65032516,2.07357249,0.68706413,0.75516747,0.00381974,0.23165286,0.00390223,0.00000000,0.07031460,0.78742965
-2.64432216,2.13023036,0.69010070,0.77928104,0.00422499,0.23257851,0.00401856,0.00000000,0.07361196,0.80997386
-2.63831916,2.18781381,0.69508061,0.80400411,0.00469689,0.23393151,0.00414667,0.00000000,0.07662022,0.83231100
-2.63231616,2.24542904,0.70173339,0.82910521,0.00523991,0.23562642,0.00428543,0.00000000,0.07928231,0.85398028
-2.62631316,2.30221942,0.70977613,0.85435980,0.00585781,0.23757856,0.00443372,0.00000000,0.08154680,0.87454423
-2.62031016,2.35740469,0.71892829,0.87956107,0.00655335,0.23970999,0.00459044,0.00000000,0.08336971,0.89360575
-2.61430715,2.41031407,0.72892455,0.90452863,0.00732810,0.24195490,0.00475458,0.00000000,0.08471620,0.91082268
-2.60830415,2.46041134,0.73952526,0.92911446,0.00818222,0.24426426,0.00492520,0.00000000,0.08556176,0.92591885
-2.60230115,2.50731069,0.75052392,0.95320581,0.00911414,0.24660942,0.00510149,0.00000000,0.08589321,0.93869136
-2.59629815,2.55078250,0.76175159,0.97672484,0.01012042,0.24898451,0.00528268,0.00000000,0.08570913,0.94901368
-2.59029515,2.59074924,0.77307816,0.99962505,0.01119556,0.25140769,0.00546806,0.00000000,0.08501994,0.95683457
-2.58429215,2.62727198,0.78441066,1.02188493,0.01233182,0.25392106,0.00565693,0.00000000,0.08384750,0.96217316
-2.57828914,2.66052879,0.79568914,1.04349928,0.01351918,0.25658936,0.00584849,0.00000000,0.08222429,0.96511050
-2.57228614,2.69078685,0.80688042,1.06446899,0.01474536,0.25949757,0.00604187,0.00000000,0.08019222,0.96577850
-2.56628314,2.71837041,0.81797060,1.08479018,0.01599587,0.26274751,0.00623600,0.00000000,0.07780109,0.96434681
-2.56028014,2.74362672,0.82895679,1.10444346,0.01725423,0.26645359,0.00642961,0.00000000,0.07510685,0.96100888
-2.55427714,2.76689264,0.83983885,1.12338436,0.01850222,0.27073801,0.00662117,0.00000000,0.07216970,0.95596787
-2.54827414,2.78846377,0.85061173,1.14153557,0.01972029,0.27572541,0.00680888,0.00000000,0.06905206,0.94942342
-2.54227114,2.80856839,0.86125900,1.15878183,0.02088800,0.28153744,0.00699068,0.00000000,0.06581664,0.94156022
-2.53626813,2.82734741,0.87174782,1.17496775,0.02198454,0.28828715,0.00716428,0.00000000,0.06252454,0.93253878
-2.53026513,2.84484151,0.88202577,1.18989891,0.02298936,0.29607360,0.00732715,0.00000000,0.05923357,0.92248902
-2.52426213,2.86098595,0.89201957,1.20334612,0.02388276,0.30497674,0.00747668,0.00000000,0.05599677,0.91150697
-2.51825913,2.87561271,0.90163557,1.21505270,0.02464651,0.31505263,0.00761017,0.00000000,0.05286120,0.89965445
-2.51225613,2.88845968,0.91076193,1.22474418,0.02526452,0.32632934,0.00772497,0.00000000,0.04986703,0.88696163
-2.50625313,2.89918556,0.91927218,1.23213987,0.02572335,0.33880337,0.00781858,0.00000000,0.04704692,0.87343220
-2.50025013,2.90738934,0.92702977,1.23696550,0.02601269,0.35243697,0.00788872,0.00000000,0.04442575,0.85905045
-2.49424712,2.91263274,0.93389326,1.23896613,0.02612580,0.36715622,0.00793345,0.00000000,0.04202054,0.84378982
-2.48824412,2.91446415,0.93972179,1.23791851,0.02605974,0.38285009,0.00795125,0.00000000,0.03984073,0.82762226
-2.48224112,2.91244251,0.94438053,1.23364214,0.02581556,0.39937066,0.00794108,0.00000000,0.03788858,0.81052763
-2.47623812,2.90615995,0.94774586,1.22600848,0.02539823,0.41653434,0.00790242,0.00000000,0.03615985,0.79250281
-2.47023512,2.89526220,0.94971008,1.21494782,0.02481662,0.43412445,0.00783530,0.00000000,0.03464450,0.77356980
-2.46423212,2.87946610,0.95018565,1.20045353,0.02408312,0.45189500,0.00774031,0.00000000,0.03332761,0.75378252
-2.45822911,2.85857397,0.94910888,1.18258375,0.02321336,0.46957573,0.00761858,0.00000000,0.03219030,0.73323220
-2.45222611,2.83248470,0.94644332,1.16146043,0.02222569,0.48687853,0.00747168,0.00000000,0.03121066,0.71205105
-2.44622311,2.80120192,0.94218276,1.13726619,0.02114066,0.50350489,0.00730167,0.00000000,0.03036471,0.69041436
-2.44022011,2.76483973,0.93635417,1.11023938,0.01998039,0.51915447,0.00711091,0.00000000,0.02962734,0.66854112
-2.43421711,2.72362624,0.92902050,1.08066766,0.01876796,0.53353440,0.00690205,0.00000000,0.02897320,0.64669332
-2.42821411,2.67790575,0.92028359,1.04888082,0.01752682,0.54636918,0.00667796,0.00000000,0.02837745,0.62517415
-2.42221111,2.62813967,0.91028711,1.01524314,0.01628020,0.55741071,0.00644158,0.00000000,0.02781659,0.60432534
-2.41620810,2.57490657,0.89921930,0.98014593,0.01505054,0.56644809,0.00619591,0.00000000,0.02726901,0.58452382
-2.41020510,2.51890139,0.88731561,0.94400031,0.01385905,0.57331681,0.00594392,0.00000000,0.02671564,0.56617779
-2.40420210,2.46093358,0.87486068,0.90723075,0.01272533,0.57790689,0.00568851,0.00000000,0.02614033,0.54972244
-2.39819910,2.40192376,0.86218954,0.87026926,0.01166702,0.58016949,0.00543247,0.00000000,0.02553026,0.53561505
-2.39219610,2.34289843,0.84968753,0.83355038,0.01069962,0.58012171,0.00517846,0.00000000,0.02487615,0.52432970
-2.38619310,2.28498207,0.83778863,0.79750675,0.00983632,0.57784913,0.00492900,0.00000000,0.02417242,0.51635131
-2.38019010,2.22938602,0.82697178,0.76256518,0.00908796,0.57350609,0.00468646,0.00000000,0.02341725,0.51216890
-2.37418709,2.17739350,0.81775508,0.72914297,0.00846304,0.56731329,0.00445312,0.00000000,0.02261250,0.51226793
-2.36818409,2.13034053,0.81068740,0.69764429,0.00796776,0.55955305,0.00423112,0.00000000,0.02176360,0.51712171
-2.36218109,2.08959249,0.80633773,0.66845633,0.00760615,0.55056201,0.00402255,0.00000000,0.02087932,0.52718164
-2.35617809,2.05651649,0.80528202,0.64194523,0.00738021,0.54072179,0.00382939,0.00000000,0.01997147,0.54286652
-2.35017509,2.03245013,0.80808810,0.61845156,0.00729006,0.53044777,0.00365363,0.00000000,0.01905456,0.56455090
-2.34417209,2.01866732,0.81529888,0.59828543,0.00733414,0.52017653,0.00349719,0.00000000,0.01814545,0.59255289
-2.33816908,2.01634238,0.82741456,0.58172132,0.00750942,0.51035241,0.00336196,0.00000000,0.01726285,0.62712160
-2.33216608,2.02651373,0.84487440,0.56899272,0.00781155,0.50141371,0.00324982,0.00000000,0.01642697,0.66842495
-2.32616308,2.05004880,0.86803902,0.56028692,0.00823511,0.49377917,0.00316260,0.00000000,0.01565900,0.71653815
-2.32016008,2.08761168,0.89717383,0.55574018,0.00877378,0.48783516,0.00310204,0.00000000,0.01498075,0.77143365
-2.31415708,2.13963519,0.93243459,0.55543346,0.00942056,0.48392415,0.00306983,0.00000000,0.01441421,0.83297312
-2.30815408,2.20629886,0.97385568,0.55938927,0.01016797,0.48233489,0.00306750,0.00000000,0.01398112,0.90090211
-2.30215108,2.28751409,1.02134186,0.56756954,0.01100822,0.48329449,0.00309642,0.00000000,0.01370272,0.97484787
-2.29614807,2.38291732,1.07466392,0.57987510,0.01193346,0.48696287,0.00315775,0.00000000,0.01359933,1.05432084
-2.29014507,2.49187207,1.13345866,0.59614654,0.01293593,0.49342947,0.00325240,0.00000000,0.01369017,1.13871999
-2.28414207,2.61347969,1.19723322,0.61616683,0.01400814,0.50271236,0.00338097,0.00000000,0.01399309,1.22734222
-2.27813907,2.74659880,1.26537375,0.63966543,0.01514302,0.51475966,0.00354373,0.00000000,0.01452444,1.31939565
-2.27213607,2.88987275,1.33715823,0.66632395,0.01633409,0.52945299,0.00374054,0.00000000,0.01529892,1.41401645
-2.26613307,3.04176389,1.41177276,0.69578308,0.01757546,0.54661286,0.00397086,0.00000000,0.01632952,1.51028890
-2.26013007,3.20059356,1.48833100,0.72765062,0.01886196,0.56600555,0.00423372,0.00000000,0.01762752,1.60726775
-2.25412706,3.36458607,1.56589582,0.76151030,0.02018909,0.58735119,0.00452766,0.00000000,0.01920252,1.70400230
-2.24812406,3.53191514,1.64350243,0.79693116,0.02155294,0.61033271,0.00485078,0.00000000,0.02106255,1.79956115
-2.24212106,3.70075099,1.72018215,0.83347710,0.02295006,0.63460532,0.00520071,0.00000000,0.02321418,1.89305675
-2.23611806,3.86930650,1.79498595,0.87071646,0.02437728,0.65980613,0.00557464,0.00000000,0.02566271,1.98366870
-2.23011506,4.03588096,1.86700707,0.90823130,0.02583149,0.68556368,0.00596935,0.00000000,0.02841244,2.07066505
-2.22411206,4.19890009,1.93540189,0.94562618,0.02730928,0.71150712,0.00638129,0.00000000,0.03146682,2.15342062
-2.21810905,4.35695121,1.99940858,0.98253634,0.02880672,0.73727483,0.00680661,0.00000000,0.03482882,2.23143190
-2.21210605,4.50881298,2.05836311,1.01863509,0.03031898,0.76252232,0.00724123,0.00000000,0.03850106,2.30432788
-2.20610305,4.65347898,2.11171211,1.05364037,0.03184005,0.78692930,0.00768100,0.00000000,0.04248615,2.37187652
-2.20010005,4.79017485,2.15902267,1.08732037,0.03336247,0.81020585,0.00812173,0.00000000,0.04678674,2.43398690
-2.19409705,4.91836911,2.19998881,1.11949812,0.03487714,0.83209759,0.00855935,0.00000000,0.05140570,2.49070686
-2.18809405,5.03777741,2.23443469,1.15005505,0.03637317,0.85238988,0.00899003,0.00000000,0.05634602,2.54221657
-2.18209105,5.14836055,2.26231484,1.17893336,0.03783791,0.87091096,0.00941027,0.00000000,0.06161073,2.58881823
-2.17608804,5.25031650,2.28371127,1.20613708,0.03925696,0.88753406,0.00981704,0.00000000,0.06720254,2.63092236
-2.17008504,5.34406655,2.29882800,1.23173179,0.04061445,0.90217840,0.01020788,0.00000000,0.07312343,2.66903128
-2.16408204,5.43023595,2.30798294,1.25584270,0.04189332,0.91480913,0.01058098,0.00000000,0.07937396,2.70372014
-2.15807904,5.50962927,2.31159758,1.27865109,0.04307578,0.92543616,0.01093525,0.00000000,0.08595254,2.73561635
-2.15207604,5.58320089,2.31018459,1.30038897,0.04414377,0.93411196,0.01127035,0.00000000,0.09285444,2.76537771
-2.14607304,5.65202105,2.30433366,1.32133180,0.04507960,0.94092818,0.01158672,0.00000000,0.10007077,2.79367001
-2.14007004,5.71723798,2.29469580,1.34178946,0.04586654,0.94601143,0.01188552,0.00000000,0.10758731,2.82114457
-2.13406703,5.78003699,2.28196656,1.36209533,0.04648948,0.94951803,0.01216862,0.00000000,0.11538342,2.84841649
-2.12806403,5.84159744,2.26686835,1.38259400,0.04693548,0.95162813,0.01243849,0.00000000,0.12343088,2.87604389
-2.12206103,5.90304893,2.25013249,1.40362775,0.04719441,0.95253917,0.01269807,0.00000000,0.13169290,2.90450913
-2.11605803,5.96542823,2.23248134,1.42552234,0.04725932,0.95245906,0.01295069,0.00000000,0.14012337,2.93420235
-2.11005503,6.02963870,2.21461122,1.44857275,0.04712687,0.95159937,0.01319985,0.00000000,0.14866622,2.96540812
-2.10405203,6.09641407,2.19717658,1.47302958,0.04679753,0.95016864,0.01344913,0.00000000,0.15725531,2.99829573
-2.09804902,6.16628865,2.18077608,1.49908678,0.04627568,0.94836636,0.01370201,0.00000000,0.16581450,3.03291379
-2.09204602,6.23957566,2.16594125,1.52687147,0.04556956,0.94637774,0.01396171,0.00000000,0.17425836,3.06918939
-2.08604302,6.31635549,2.15312811,1.55643665,0.04469106,0.94436955,0.01423111,0.00000000,0.18249316,3.10693244
-2.08004002,6.39647494,2.14271215,1.58775721,0.04365543,0.94248729,0.01451265,0.00000000,0.19041848,3.14584508
-2.07403702,6.47955821,2.13498705,1.62072979,0.04248084,0.94085376,0.01480825,0.00000000,0.19792912,3.18553615
-2.06803402,6.56502952,2.13016683,1.65517659,0.04118784,0.93956902,0.01511929,0.00000000,0.20491758,3.22554029
-2.06203102,6.65214660,2.12839159,1.69085306,0.03979878,0.93871172,0.01544663,0.00000000,0.21127673,3.26534102
-2.05602801,6.74004346,2.12973601,1.72745916,0.03833719,0.93834158,0.01579067,0.00000000,0.21690280,3.30439675
-2.05002501,6.82777995,2.13422009,1.76465356,0.03682712,0.93850278,0.01615137,0.00000000,0.22169848,3.34216837
-2.04402201,6.91439518,2.14182120,1.80206984,0.03529250,0.93922778,0.01652837,0.00000000,0.22557604,3.37814703
-2.03801901,6.99896119,2.15248638,1.83933377,0.03375651,0.94054138,0.01692109,0.00000000,0.22846030,3.41188039
-2.03201601,7.08063315,2.16614364,1.87608035,0.03224105,0.94246429,0.01732879,0.00000000,0.23029136,3.44299554
-2.02601301,7.15869220,2.18271141,1.91196947,0.03076623,0.94501611,0.01775065,0.00000000,0.23102691,3.47121706
-2.02001001,7.23257763,2.20210493,1.94669902,0.02934994,0.94821709,0.01818587,0.00000000,0.23064402,3.49637877
-2.01400700,7.30190544,2.22423885,1.98001444,0.02800749,0.95208853,0.01863361,0.00000000,0.22914039,3.51842801
-2.00800400,7.36647142,2.24902565,2.01171390,0.02675140,0.95665161,0.01909303,0.00000000,0.22653480,3.53742176
-2.00200100,7.42623779,2.27636965,2.04164871,0.02559116,0.96192468,0.01956322,0.00000000,0.22286698,3.55351464
-1.99599800,7.48130399,2.30615680,2.06971887,0.02453322,0.96791897,0.02004310,0.00000000,0.21819667,3.56693896
-1.98999500,7.53186298,2.33824117,2.09586404,0.02358091,0.97463327,0.02053125,0.00000000,0.21260198,3.57797809
-1.98399200,7.57814627,2.37242886,2.12005059,0.02273457,0.98204764,0.02102585,0.00000000,0.20617723,3.58693461
-1.97798899,7.62036128,2.40846085,2.14225580,0.02199165,0.99011700,0.02152442,0.00000000,0.19903011,3.59409531
-1.97198599,7.65862602,2.44599638,2.16245044,0.02134695,0.99876483,0.02202375,0.00000000,0.19127858,3.59969544
-1.96598299,7.69290603,2.48459837,2.18058127,0.02079287,1.00787792,0.02251970,0.00000000,0.18304734,3.60388482
-1.95997999,7.72295904,2.52372266,2.19655480,0.02031975,1.01730247,0.02300712,0.00000000,0.17446432,3.60669832
-1.95397699,7.74829201,2.56271250,2.21022402,0.01991620,1.02684220,0.02347984,0.00000000,0.16565710,3.60803312
-1.94797399,7.76813492,2.60079939,2.22137912,0.01956953,1.03625878,0.02393063,0.00000000,0.15674949,3.60763482
-1.94197099,7.78143428,2.63711124,2.22974337,0.01926617,1.04527488,0.02435130,0.00000000,0.14785848,3.60509375
-1.93596798,7.78686816,2.67068786,2.23497469,0.01899211,1.05357978,0.02473287,0.00000000,0.13909149,3.59985239
-1.92996498,7.78288290,2.70050391,2.23667320,0.01873332,1.06083759,0.02506579,0.00000000,0.13054420,3.59122395
-1.92396198,7.76775038,2.72549817,2.23439432,0.01847619,1.06669763,0.02534019,0.00000000,0.12229885,3.57842143
-1.91795898,7.73964278,2.74460822,2.22766709,0.01820796,1.07080645,0.02554626,0.00000000,0.11442312,3.56059564
-1.91195598,7.69672096,2.75680861,2.21601624,0.01791707,1.07282114,0.02567460,0.00000000,0.10696966,3.53688036
-1.90595298,7.63723128,2.76115063,2.19898703,0.01759348,1.07242290,0.02571660,0.00000000,0.09997600,3.50644183
-1.89994997,7.55960510,2.75680159,2.17617110,0.01722895,1.06933040,0.02566479,0.00000000,0.09346511,3.46852986
-1.89394697,7.46255496,2.74308137,2.14723172,0.01681723,1.06331207,0.02551324,0.00000000,0.08744631,3.42252750
-1.88794397,7.34516167,2.71949412,2.11192691,0.01635416,1.05419668,0.02525780,0.00000000,0.08191650,3.36799622
-1.88194097,7.20694704,2.68575350,2.07012892,0.01583774,1.04188164,0.02489637,0.00000000,0.07686175,3.30471413
-1.87593797,7.04792795,2.64179990,2.02183895,0.01526812,1.02633865,0.02442904,0.00000000,0.07225896,3.23270473
-1.86993497,6.86864854,2.58780873,1.96719603,0.01464741,1.00761632,0.02385814,0.00000000,0.06807771,3.15225466
-1.86393197,6.67018886,2.52418938,1.90647991,0.01397960,0.98583979,0.02318825,0.00000000,0.06428209,3.06391940
-1.85792896,6.45414944,2.45157495,1.84010750,0.01327026,0.96120731,0.02242606,0.00000000,0.06083247,2.96851649
-1.85192596,6.22261292,2.37080329,1.76862339,0.01252630,0.93398412,0.02158019,0.00000000,0.05768724,2.86710670
-1.84592296,5.97808494,2.28289049,1.69268496,0.01175564,0.90449389,0.02066092,0.00000000,0.05480434,2.76096415
-1.83991996,5.72341751,2.18899816,1.61304308,0.01096688,0.87310829,0.01967987,0.00000000,0.05214262,2.65153683
-1.83391696,5.46171914,2.09039623,1.53051942,0.01016899,0.84023507,0.01864963,0.00000000,0.04966311,2.54039968
-1.82791396,5.19625608,1.98842301,1.44598173,0.00937097,0.80630541,0.01758342,0.00000000,0.04732991,2.42920232
-1.82191096,4.93034961,1.88444439,1.36031826,0.00858155,0.77176089,0.01649466,0.00000000,0.04511107,2.31961400
-1.81590795,4.66727402,1.77981399,1.27441268,0.00780894,0.73704078,0.01539665,0.00000000,0.04297907,2.21326823
-1.80990495,4.41015956,1.67583571,1.18912047,0.00706061,0.70257002,0.01430218,0.00000000,0.04091127,2.11170937
-1.80390195,4.16190424,1.57373018,1.10524780,0.00634312,0.66874825,0.01322332,0.00000000,0.03889004,2.01634346
-1.79789895,3.92509771,1.47460618,1.02353366,0.00566200,0.63594042,0.01217109,0.00000000,0.03690283,1.92839510
-1.79189595,3.70195932,1.37943757,0.94463557,0.00502165,0.60446885,0.01115533,0.00000000,0.03494201,1.84887184
-1.78589295,3.49429227,1.28904647,0.86911933,0.00442539,0.57460729,0.01018459,0.00000000,0.03300461,1.77853736
-1.77988994,3.30345438,1.20409265,0.79745270,0.00387541,0.54657673,0.00926601,0.00000000,0.03109194,1.71789401
-1.77388694,3.13034569,1.12506899,0.73000287,0.00337285,0.52054312,0.00840533,0.00000000,0.02920913,1.66717518
-1.76788394,2.97541227,1.05230272,0.66703749,0.00291794,0.49661694,0.00760694,0.00000000,0.02736457,1.62634738
-1.76188094,2.83866503,0.98596193,0.60872880,0.00251006,0.47485448,0.00687396,0.00000000,0.02556932,1.59512168
-1.75587794,2.71971215,0.92606653,0.55516022,0.00214789,0.45526067,0.00620830,0.00000000,0.02383650,1.57297377
-1.74987494,2.61780294,0.87250303,0.50633512,0.00182957,0.43779338,0.00561082,0.00000000,0.02218067,1.55917169
-1.74387194,2.53188117,0.82504229,0.46218693,0.00155284,0.42236884,0.00508147,0.00000000,0.02061717,1.55280992
-1.73786893,2.46064541,0.78335933,0.42259039,0.00131518,0.40886813,0.00461943,0.00000000,0.01916160,1.55284865
-1.73186593,2.40261411,0.74705452,0.38737308,0.00111394,0.39714434,0.00422323,0.00000000,0.01782920,1.55815631
-1.72586293,2.35619288,0.71567522,0.35632721,0.00094651,0.38703030,0.00389092,0.00000000,0.01663445,1.56755421
-1.71985993,2.31974180,0.68873733,0.32922104,0.00081039,0.37834647,0.00362017,0.00000000,0.01559055,1.57986118
-1.71385693,2.29164052,0.66574593,0.30580974,0.00070338,0.37090888,0.00340838,0.00000000,0.01470918,1.59393700
-1.70785393,2.27034920,0.64621459,0.28584549,0.00062362,0.36453679,0.00325276,0.00000000,0.01400017,1.60872275
-1.70185093,2.25446355,0.62968283,0.26908672,0.00056972,0.35905984,0.00315044,0.00000000,0.01347137,1.62327704
-1.69584792,2.24276271,0.61573131,0.25530627,0.00054088,0.35432458,0.00309848,0.00000000,0.01312857,1.63680671
-1.68984492,2.23424866,0.60399465,0.24429848,0.00053698,0.35020007,0.00309396,0.00000000,0.01297547,1.64869127
-1.68384192,2.22817670,0.59417152,0.23588529,0.00055867,0.34658254,0.00313399,0.00000000,0.01301384,1.65850034
-1.67783892,2.22407659,0.58603210,0.22992118,0.00060754,0.34339900,0.00321575,0.00000000,0.01324364,1.66600394
-1.67183592,2.22176427,0.57942281,0.22629722,0.00068621,0.34060976,0.00333654,0.00000000,0.01366333,1.67117552
-1.66583292,2.22134470,0.57426860,0.22494399,0.00079851,0.33820983,0.00349376,0.00000000,0.01427021,1.67418803
-1.65982991,2.22320634,0.57057277,0.22583367,0.00094962,0.33622937,0.00368496,0.00000000,0.01506077,1.67540374
-1.65382691,2.22800812,0.56841465,0.22898122,0.00114631,0.33473316,0.00390789,0.00000000,0.01603123,1.67535840
-1.64782391,2.23665995,0.56794552,0.23444466,0.00139709,0.33381929,0.00416050,0.00000000,0.01717798,1.67474081
-1.64182091,2.25029769,0.56938278,0.24232445,0.00171247,0.33361708,0.00444102,0.00000000,0.01849813,1.67436876
-1.63581791,2.27025371,0.57300286,0.25276211,0.00210523,0.33428449,0.00474797,0.00000000,0.01999004,1.67516240
-1.62981491,2.29802390,0.57913299,0.26593777,0.00259062,0.33600495,0.00508021,0.00000000,0.02165385,1.67811599
-1.62381191,2.33523192,0.58814211,0.28206692,0.00318665,0.33898387,0.00543701,0.00000000,0.02349195,1.68426903
-1.61780890,2.38359141,0.60043100,0.30139606,0.00391432,0.34344469,0.00581805,0.00000000,0.02550937,1.69467736
-1.61180590,2.44486643,0.61642178,0.32419735,0.00479782,0.34962462,0.00622345,0.00000000,0.02771413,1.71038512
-1.60580290,2.52083064,0.63654697,0.35076216,0.00586472,0.35777000,0.00665381,0.00000000,0.03011745,1.73239769
-1.59979990,2.61322533,0.66123793,0.38139350,0.00714609,0.36813122,0.00711016,0.00000000,0.03273373,1.76165634
-1.59379690,2.72371643,0.69091300,0.41639740,0.00867645,0.38095723,0.00759397,0.00000000,0.03558054,1.79901449
-1.58779390,2.85385076,0.72596525,0.45607321,0.01049375,0.39648952,0.00810705,0.00000000,0.03867823,1.84521596
-1.58179090,3.00501178,0.76674991,0.50070302,0.01263908,0.41495556,0.00865146,0.00000000,0.04204952,1.90087527
-1.57578789,3.17837520,0.81357178,0.55054040,0.01515629,0.43656181,0.00922947,0.00000000,0.04571873,1.96646015
-1.56978489,3.37486523,0.86667256,0.60579849,0.01809136,0.46148619,0.00984333,0.00000000,0.04971096,2.04227653
-1.56378189,3.59511207,0.92621859,0.66663805,0.02149161,0.48987022,0.01049515,0.00000000,0.05405102,2.12845620
-1.55777889,3.83941207,0.99228918,0.73315554,0.02540464,0.52181102,0.01118675,0.00000000,0.05876219,2.22494746
-1.55177589,4.10769141,1.06486588,0.80537170,0.02987701,0.55735334,0.01191942,0.00000000,0.06386492,2.33150917
-1.54577289,4.39947505,1.14382323,0.88322114,0.03495275,0.59648195,0.01269379,0.00000000,0.06937537,2.44770863
-1.53976988,4.71386215,1.22892120,0.96654320,0.04067158,0.63911463,0.01350959,0.00000000,0.07530402,2.57292346
