energy_ev,total_up,Ga_p_up,Ga_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.70585293,1.34390805,0.12533616,0.00000000,0.25351201,0.58536604,0.06910752,0.23565470
-5.69984992,1.38112706,0.13050082,0.00000000,0.25558461,0.60993599,0.07051864,0.24025144
-5.69384692,1.42053067,0.13590644,0.00000000,0.25674843,0.63745112,0.07179489,0.24500618
-5.68784392,1.46208728,0.14155533,0.00000000,0.25703457,0.66787475,0.07291986,0.24990727
-5.68184092,1.50586253,0.14745249,0.00000000,0.25651314,0.70118549,0.07388237,0.25496959
-5.67583792,1.55199880,0.15360383,0.00000000,0.25529145,0.73736576,0.07467617,0.26023125
-5.66983492,1.60069150,0.16001420,0.00000000,0.25351115,0.77638955,0.07529950,0.26574973
-5.66383192,1.65216371,0.16668547,0.00000000,0.25134458,0.81821013,0.07575457,0.27159781
-5.65782891,1.70664113,0.17361487,0.00000000,0.24899042,0.86274883,0.07604691,0.27785947
-5.65182591,1.76432888,0.18079354,0.00000000,0.24666896,0.90988569,0.07618474,0.28462620
-5.64582291,1.82539188,0.18820568,0.00000000,0.24461703,0.95945286,0.07617837,0.29199360
-5.63981991,1.88994001,0.19582819,0.00000000,0.24308292,1.01123128,0.07603961,0.30005883
-5.63381691,1.95801899,0.20363101,0.00000000,0.24232136,1.06495115,0.07578130,0.30891869
-5.62781391,2.02960743,0.21157798,0.00000000,0.24258863,1.12029636,0.07541697,0.31866843
-5.62181091,2.10462019,0.21962844,0.00000000,0.24413787,1.17691276,0.07496053,0.32940133
-5.61580790,2.18291744,0.22773922,0.00000000,0.24721461,1.23442000,0.07442614,0.34120880
-5.60980490,2.26431867,0.23586709,0.00000000,0.25205253,1.29242629,0.07382811,0.35418084
-5.60380190,2.34862032,0.24397137,0.00000000,0.25886927,1.35054526,0.07318095,0.36840665
-5.59779890,2.43561548,0.25201662,0.00000000,0.26786240,1.40841404,0.07249933,0.38397504
-5.59179590,2.52511401,0.25997513,0.00000000,0.27920535,1.46571136,0.07179821,0.40097455
-5.58579290,2.61696126,0.26782906,0.00000000,0.29304328,1.52217452,0.07109284,0.41949283
-5.57978989,2.71105380,0.27557204,0.00000000,0.30948895,1.57761433,0.07039879,0.43961533
-5.57378689,2.80735082,0.28321012,0.00000000,0.32861855,1.63192683,0.06973190,0.46142296
-5.56778389,2.90587993,0.29076185,0.00000000,0.35046762,1.68510111,0.06910814,0.48498892
-5.56178089,3.00673702,0.29825769,0.00000000,0.37502712,1.73722267,0.06854347,0.51037465
-5.55577789,3.11007975,0.30573844,0.00000000,0.40224006,1.78847199,0.06805357,0.53762508
-5.54977489,3.21611518,0.31325303,0.00000000,0.43199861,1.83911830,0.06765351,0.56676354
-5.54377189,3.32508226,0.32085561,0.00000000,0.46414232,1.88950887,0.06735743,0.59778649
-5.53776888,3.43723042,0.32860224,0.00000000,0.49845734,1.94005438,0.06717819,0.63065871
-5.53176588,3.55279566,0.33654721,0.00000000,0.53467733,1.99121106,0.06712699,0.66530902
-5.52576288,3.67197593,0.34473941,0.00000000,0.57248584,2.04346057,0.06721306,0.70162714
-5.51975988,3.79490730,0.35321874,0.00000000,0.61152063,2.09728866,0.06744344,0.73946200
-5.51375688,3.92164278,0.36201299,0.00000000,0.65137980,2.15316362,0.06782278,0.77862155
-5.50775388,4.05213485,0.37113518,0.00000000,0.69162980,2.21151551,0.06835332,0.81887442
-5.50175088,4.18622296,0.38058167,0.00000000,0.73181501,2.27271709,0.06903490,0.85995334
-5.49574787,4.32362651,0.39033102,0.00000000,0.77146873,2.33706718,0.06986513,0.90156019
-5.48974487,4.46394359,0.40034361,0.00000000,0.81012505,2.40477693,0.07083968,0.94337249
-5.48374187,4.60665507,0.41056227,0.00000000,0.84733128,2.47595948,0.07195263,0.98505096
-5.47773887,4.75113369,0.42091345,0.00000000,0.88266021,2.55062300,0.07319692,1.02624778
-5.47173587,4.89665694,0.43130928,0.00000000,0.91572172,2.62866718,0.07456481,1.06661499
-5.46573287,5.04242281,0.44165002,0.00000000,0.94617313,2.70988300,0.07604843,1.10581264
-5.45972986,5.18756706,0.45182700,0.00000000,0.97372786,2.79395533,0.07764026,1.14351616
-5.45372686,5.33118094,0.46172571,0.00000000,0.99816180,2.88046828,0.07933359,1.17942273
-5.44772386,5.47232827,0.47122910,0.00000000,1.01931724,2.96891269,0.08112289,1.21325609
-5.44172086,5.61006108,0.48022066,0.00000000,1.03710410,3.05869551,0.08300415,1.24476990
-5.43571786,5.74343325,0.48858746,0.00000000,1.05149847,3.14915074,0.08497502,1.27374945
-5.42971486,5.87151214,0.49622282,0.00000000,1.06253860,3.23955162,0.08703494,1.30001183
-5.42371186,5.99338797,0.50302870,0.00000000,1.07031872,3.32912394,0.08918498,1.32340482
-5.41770885,6.10818173,0.50891767,0.00000000,1.07498088,3.41706021,0.09142776,1.34380469
-5.41170585,6.21505174,0.51381456,0.00000000,1.07670565,3.50253456,0.09376704,1.36111343
-5.40570285,6.31319990,0.51765766,0.00000000,1.07570200,3.58471831,0.09620736,1.37525567
-5.39969985,6.40187803,0.52039963,0.00000000,1.07219705,3.66279589,0.09875351,1.38617571
-5.39369685,6.48039504,0.52200809,0.00000000,1.06642633,3.73598109,0.10140998,1.39383511
-5.38769385,6.54812530,0.52246591,0.00000000,1.05862489,3.80353328,0.10418033,1.39821093
-5.38169085,6.60451854,0.52177132,0.00000000,1.04901994,3.86477332,0.10706657,1.39929506
-5.37568784,6.64911114,0.51993767,0.00000000,1.03782508,3.91909878,0.11006856,1.39709443
-5.36968484,6.68153869,0.51699319,0.00000000,1.02523646,3.96599815,0.11318345,1.39163238
-5.36368184,6.70154932,0.51298037,0.00000000,1.01143082,4.00506356,0.11640517,1.38295082
-5.35767884,6.70901710,0.50795530,0.00000000,0.99656550,4.03600162,0.11972409,1.37111308
-5.35167584,6.70395482,0.50198677,0.00000000,0.98077999,4.05864205,0.12312672,1.35620719
-5.34567284,6.68652542,0.49515515,0.00000000,0.96419892,4.07294382,0.12659554,1.33834919
-5.33966983,6.65705105,0.48755117,0.00000000,0.94693617,4.07899850,0.13010914,1.31768623
-5.33366683,6.61601932,0.47927447,0.00000000,0.92909954,4.07703085,0.13364229,1.29439911
-5.32766383,6.56408611,0.47043197,0.00000000,0.91079581,4.06739654,0.13716639,1.26870391
-5.32166083,6.50207438,0.46113618,0.00000000,0.89213564,4.05057713,0.14064995,1.24085267
-5.31565783,6.43096915,0.45150327,0.00000000,0.87323811,4.02717260,0.14405931,1.21113284
-5.30965483,6.35190826,0.44165121,0.00000000,0.85423456,3.99789155,0.14735942,1.17986547
-5.30365183,6.26616944,0.43169777,0.00000000,0.83527149,3.96353962,0.15051482,1.14740219
-5.29764882,6.17515387,0.42175863,0.00000000,0.81651243,3.92500624,0.15349064,1.11412109
-5.29164582,6.08036676,0.41194549,0.00000000,0.79813870,3.88325035,0.15625367,1.08042155
-5.28564282,5.98339553,0.40236437,0.00000000,0.78034902,3.83928538,0.15877344,1.04671839
-5.27963982,5.88588628,0.39311409,0.00000000,0.76335798,3.79416368,0.16102328,1.01343538
-5.27363682,5.78951910,0.38428492,0.00000000,0.74739360,3.74896106,0.16298131,0.98099860
-5.26763382,5.69598294,0.37595758,0.00000000,0.73269397,3.70476134,0.16463128,0.94982961
-5.26163082,5.60695058,0.36820241,0.00000000,0.71950320,3.66264138,0.16596331,0.92033894
-5.25562781,5.52405423,0.36107900,0.00000000,0.70806680,3.62365673,0.16697443,0.89291991
-5.24962481,5.44886222,0.35463596,0.00000000,0.69862679,3.58882788,0.16766896,0.86794298
-5.24362181,5.38285712,0.34891114,0.00000000,0.69141650,3.55912737,0.16805861,0.84575075
-5.23761881,5.32741551,0.34393207,0.00000000,0.68665542,3.53546769,0.16816240,0.82665378
-5.23161581,5.28378957,0.33971664,0.00000000,0.68454414,3.51869004,0.16800637,0.81092696
-5.22561281,5.25309059,0.33627407,0.00000000,0.68525955,3.50955389,0.16762307,0.79880672
-5.21960980,5.23627442,0.33360596,0.00000000,0.68895031,3.50872742,0.16705082,0.79048879
-5.21360680,5.23412870,0.33170752,0.00000000,0.69573286,3.51677867,0.16633283,0.78612661
-5.20760380,5.24726190,0.33056876,0.00000000,0.70568785,3.53416752,0.16551614,0.78583002
-5.20160080,5.27609407,0.33017575,0.00000000,0.71885717,3.56123841,0.16465048,0.78966448
-5.19559780,5.32084912,0.33051164,0.00000000,0.73524157,3.59821392,0.16378698,0.79765042
-5.18959480,5.38154885,0.33155763,0.00000000,0.75479888,3.64518917,0.16297683,0.80976285
-5.18359180,5.45800851,0.33329363,0.00000000,0.77744293,3.70212734,0.16226996,0.82593113
-5.17758879,5.54983419,0.33569868,0.00000000,0.80304316,3.76885630,0.16171367,0.84603885
-5.17158579,5.65642231,0.33875099,0.00000000,0.83142485,3.84506680,0.16135133,0.86992408
-5.16558279,5.77696137,0.34242772,0.00000000,0.86237016,3.93031225,0.16122114,0.89737975
-5.15957979,5.91043646,0.34670437,0.00000000,0.89561984,4.02401070,0.16135502,0.92815459
-5.15357679,6.05563703,0.35155396,0.00000000,0.93087569,4.12544909,0.16177763,0.96195457
-5.14757379,6.21116814,0.35694582,0.00000000,0.96780383,4.23379027,0.16250556,0.99844516
-5.14157079,6.37546583,0.36284437,0.00000000,1.00603861,4.34808287,0.16354676,1.03725432
-5.13556778,6.54681679,0.36920770,0.00000000,1.04518738,4.46727444,0.16490014,1.07797666
-5.12956478,6.72338253,0.37598620,0.00000000,1.08483584,4.59022773,0.16655547,1.12017857
-5.12356178,6.90322803,0.38312134,0.00000000,1.12455418,4.71574016,0.16849350,1.16340459
-5.11755878,7.08435468,0.39054467,0.00000000,1.16390371,4.84256621,0.17068641,1.20718481
-5.11155578,7.26473705,0.39817715,0.00000000,1.20244403,4.96944247,0.17309840,1.25104337
-5.10555278,7.44236269,0.40592895,0.00000000,1.23974065,5.09511466,0.17568668,1.29450779
-5.09954977,7.61527422,0.41369973,0.00000000,1.27537274,5.21836607,0.17840257,1.33711899
-5.09354677,7.78161236,0.42137950,0.00000000,1.30894111,5.33804665,0.18119281,1.37844161
-5.08754377,7.93965891,0.42885003,0.00000000,1.34007607,5.45310171,0.18400109,1.41807440
-5.08154077,8.08787812,0.43598685,0.00000000,1.36844500,5.56259953,0.18676959,1.45566030
-5.07553777,8.22495517,0.44266179,0.00000000,1.39375950,5.66575684,0.18944066,1.49089580
-5.06953477,8.34983055,0.44874591,0.00000000,1.41578195,5.76196143,0.19195843,1.52353922
-5.06353177,8.46172907,0.45411285,0.00000000,1.43433119,5.85079102,0.19427045,1.55341771
-5.05752876,8.56018259,0.45864236,0.00000000,1.44928720,5.93202791,0.19632913,1.58043253
-5.05152576,8.64504564,0.46222394,0.00000000,1.46059477,6.00566882,0.19809318,1.60456243
-5.04552276,8.71650360,0.46476045,0.00000000,1.46826576,6.07192972,0.19952874,1.62586515
-5.03951976,8.77507294,0.46617141,0.00000000,1.47238016,6.13124552,0.20061038,1.64447667
-5.03351676,8.82159390,0.46639613,0.00000000,1.47308572,6.18426449,0.20132190,1.66060850
-5.02751376,8.85721552,0.46539616,0.00000000,1.47059618,6.23183784,0.20165679,1.67454290
-5.02151076,8.88337368,0.46315733,0.00000000,1.46518818,6.27500440,0.20161857,1.68662622
-5.01550775,8.90176271,0.45969104,0.00000000,1.45719683,6.31497097,0.20122083,1.69726059
-5.00950475,8.91430117,0.45503486,0.00000000,1.44701010,6.35308863,0.20048702,1.70689407
-5.00350175,8.92309260,0.44925239,0.00000000,1.43506206,6.39082535,0.19945007,1.71600961
-4.99749875,8.93038199,0.44243242,0.00000000,1.42182518,6.42973534,0.19815175,1.72511308
-4.99149575,8.93850867,0.43468735,0.00000000,1.40780184,6.47142557,0.19664183,1.73472053
-4.98549275,8.94985630,0.42615102,0.00000000,1.39351507,6.51751978,0.19497707,1.74534512
-4.97948974,8.96680074,0.41697597,0.00000000,1.37949885,6.56962047,0.19322000,1.75748387
-4.97348674,8.99165647,0.40733023,0.00000000,1.36628802,6.62926925,0.19143752,1.77160455
-4.96748374,9.02662214,0.39739377,0.00000000,1.35440793,6.69790621,0.18969937,1.78813296
-4.96148074,9.07372627,0.38735463,0.00000000,1.34436416,6.77682881,0.18807643,1.80744089
-4.95547774,9.13477383,0.37740496,0.00000000,1.33663218,6.86715118,0.18663888,1.82983496
-4.94947474,9.21129469,0.36773694,0.00000000,1.33164743,6.96976471,0.18545434,1.85554670
-4.94347174,9.30449527,0.35853877,0.00000000,1.32979574,7.08530086,0.18458582,1.88472405
-4.93746873,9.41521442,0.34999071,0.00000000,1.33140447,7.21409760,0.18408983,1.91742448
-4.93146573,9.54388517,0.34226139,0.00000000,1.33673437,7.35617058,0.18401439,1.95361016
-4.92546273,9.69050364,0.33550425,0.00000000,1.34597261,7.51119037,0.18439721,1.99314507
-4.91945973,9.85460670,0.32985442,0.00000000,1.35922694,7.67846710,0.18526408,2.03579454
-4.91345673,10.03525972,0.32542590,0.00000000,1.37652141,7.85694377,0.18662740,2.08122710
-4.90745373,10.23105567,0.32230916,0.00000000,1.39779375,8.04519902,0.18848518,2.12901875
-4.90145073,10.44012653,0.32056928,0.00000000,1.42289457,8.24146039,0.19082027,2.17865977
-4.89544772,10.66016767,0.32024457,0.00000000,1.45158865,8.44362830,0.19360017,2.22956370
-4.88944472,10.88847534,0.32134581,0.00000000,1.48355835,8.64931082,0.19677719,2.28107866
-4.88344172,11.12199699,0.32385609,0.00000000,1.51840912,8.85586881,0.20028924,2.33250043
-4.87743872,11.35739358,0.32773129,0.00000000,1.55567728,9.06047066,0.20406103,2.38308722
-4.87143572,11.59111251,0.33290124,0.00000000,1.59483974,9.26015499,0.20800579,2.43207562
-4.86543272,11.81946923,0.33927154,0.00000000,1.63532558,9.45189997,0.21202751,2.47869728
-4.85942971,12.03873511,0.34672593,0.00000000,1.67652923,9.63269672,0.21602343,2.52219595
-4.85342671,12.24522889,0.35512936,0.00000000,1.71782473,9.79962467,0.21988696,2.56184425
-4.84742371,12.43540846,0.36433138,0.00000000,1.75858076,9.94992607,0.22351074,2.59695985
-4.84142071,12.60595996,0.37417003,0.00000000,1.79817586,10.08107708,0.22678976,2.62692034
-4.83541771,12.75388063,0.38447592,0.00000000,1.83601331,10.19085273,0.22962457,2.65117668
-4.82941471,12.87655264,0.39507631,0.00000000,1.87153506,10.27738321,0.23192423,2.66926445
-4.82341171,12.97180475,0.40579927,0.00000000,1.90423424,10.33919947,0.23360908,2.68081297
-4.81740870,13.03795953,0.41647736,0.00000000,1.93366573,10.37526617,0.23461311,2.68555166
-4.81140570,13.07386445,0.42695108,0.00000000,1.95945430,10.38500070,0.23488594,2.68331378
-4.80540270,13.07890538,0.43707163,0.00000000,1.98130007,10.36827780,0.23439428,2.67403727
-4.79939970,13.05300248,0.44670306,0.00000000,1.99898117,10.32541933,0.23312280,2.65776281
-4.79339670,12.99658875,0.45572360,0.00000000,2.01235338,10.25717020,0.23107455,2.63462919
-4.78739370,12.91057248,0.46402630,0.00000000,2.02134709,10.16466132,0.22827067,2.60486622
-4.78139070,12.79628586,0.47151883,0.00000000,2.02596170,10.04936173,0.22474974,2.56878547
-4.77538769,12.65542229,0.47812273,0.00000000,2.02625793,9.91302206,0.22056652,2.52676927
-4.76938469,12.48996591,0.48377197,0.00000000,2.02234865,9.75761221,0.21579034,2.47925846
-4.76338169,12.30211684,0.48841130,0.00000000,2.01438877,9.58525621,0.21050318,2.42673930
-4.75737869,12.09421625,0.49199430,0.00000000,2.00256488,9.39816754,0.20479744,2.36973024
-4.75137569,11.86867490,0.49448159,0.00000000,1.98708544,9.19858772,0.19877363,2.30876898
-4.74537269,11.62790878,0.49583921,0.00000000,1.96817205,8.98873125,0.19253790,2.24440047
-4.73936968,11.37428493,0.49603751,0.00000000,1.94605239,8.77073908,0.18619968,2.17716616
-4.73336668,11.11007962,0.49505063,0.00000000,1.92095526,8.54664248,0.17986930,2.10759505
-4.72736368,10.83745049,0.49285675,0.00000000,1.89310797,8.31833835,0.17365581,2.03619671
-4.72136068,10.55842306,0.48943904,0.00000000,1.86273618,8.08757638,0.16766496,1.96345651
-4.71535768,10.27489101,0.48478748,0.00000000,1.83006603,7.85595754,0.16199735,1.88983298
-4.70935468,9.98862889,0.47890125,0.00000000,1.79532821,7.62494275,0.15674679,1.81575725
-4.70335168,9.70131476,0.47179175,0.00000000,1.75876354,7.39586985,0.15199892,1.74163433
-4.69734867,9.41455974,0.46348591,0.00000000,1.72062950,7.16997649,0.14782997,1.66784576
-4.69134567,9.12994104,0.45402955,0.00000000,1.68120682,6.94842624,0.14430572,1.59475330
-4.68534267,8.84903458,0.44349063,0.00000000,1.64080555,6.73233504,0.14148064,1.52270310
-4.67933967,8.57344378,0.43196199,0.00000000,1.59976989,6.52279521,0.13939712,1.45202980
-4.67333667,8.30482098,0.41956341,0.00000000,1.55848102,6.32089447,0.13808491,1.38306007
-4.66733367,8.04487902,0.40644267,0.00000000,1.51735747,6.12772799,0.13756061,1.31611518
-4.66133067,7.79539091,0.39277552,0.00000000,1.47685282,5.94440188,0.13782734,1.25151221
-4.65532766,7.55817655,0.37876436,0.00000000,1.43745025,5.77202750,0.13887448,1.18956367
-4.64932466,7.33507672,0.36463567,0.00000000,1.39965433,5.61170653,0.14067768,1.13057538
-4.64332166,7.12791498,0.35063611,0.00000000,1.36398004,5.46450749,0.14319889,1.07484275
-4.63731866,6.93844965,0.33702742,0.00000000,1.33093964,5.33143519,0.14638674,1.02264544
-4.63131566,6.76831824,0.32408038,0.00000000,1.30102782,5.21339494,0.15017710,0.97424094
-4.62531266,6.61897770,0.31206787,0.00000000,1.27470598,5.11115401,0.15449384,0.92985710
-4.61930965,6.49164383,0.30125750,0.00000000,1.25238639,5.02530278,0.15925003,0.88968444
-4.61330665,6.38723367,0.29190394,0.00000000,1.23441701,4.95621830,0.16434923,0.85386839
-4.60730365,6.30631426,0.28424137,0.00000000,1.22106785,4.90403275,0.16968726,0.82250224
-4.60130065,6.24906102,0.27847637,0.00000000,1.21251960,4.86860894,0.17515407,0.79562097
-4.59529765,6.21522836,0.27478149,0.00000000,1.20885506,4.84952483,0.18063595,0.77319674
-4.58929465,6.20413468,0.27328985,0.00000000,1.21005413,4.84606820,0.18601792,0.75513603
-4.58329165,6.21466293,0.27409097,0.00000000,1.21599235,4.85724236,0.19118617,0.74127890
-4.57728864,6.24527738,0.27722798,0.00000000,1.22644355,4.88178297,0.19603064,0.73140051
-4.57128564,6.29405635,0.28269644,0.00000000,1.24108626,4.91818570,0.20044753,0.72521484
-4.56528264,6.35873993,0.29044471,0.00000000,1.25951397,4.96474364,0.20434170,0.72238068
-4.55927964,6.43679103,0.30037599,0.00000000,1.28124866,5.01959338,0.20762891,0.72250958
-4.55327664,6.52546773,0.31235178,0.00000000,1.30575728,5.08076776,0.21023779,0.72517574
-4.54727364,6.62190412,0.32619685,0.00000000,1.33247030,5.14625345,0.21211148,0.72992722
-4.54127064,6.72319670,0.34170530,0.00000000,1.36080189,5.21405120,0.21320891,0.73629838
-4.53526763,6.82649327,0.35864760,0.00000000,1.39017053,5.28223640,0.21350561,0.74382285
-4.52926463,6.92908083,0.37677825,0.00000000,1.42001956,5.34901784,0.21299419,0.75204674
-4.52326163,7.02846938,0.39584378,0.00000000,1.44983646,5.41279232,0.21168425,0.76054161
-4.51725863,7.12246847,0.41559070,0.00000000,1.47917032,5.47219332,0.20960197,0.76891656
-4.51125563,7.20925372,0.43577315,0.00000000,1.50764657,5.52613186,0.20678920,0.77682924
-4.50525263,7.28742081,0.45615982,0.00000000,1.53497845,5.57382810,0.20330225,0.78399521
-4.49924962,7.35602513,0.47654004,0.00000000,1.56097476,5.61483263,0.19921036,0.79019533
-4.49324662,7.41460553,0.49672863,0.00000000,1.58554359,5.64903671,0.19459384,0.79528106
-4.48724362,7.46319170,0.51656952,0.00000000,1.60869193,5.67667124,0.18954209,0.79917727
-4.48124062,7.50229488,0.53593795,0.00000000,1.63052142,5.69829459,0.18415148,0.80188267
-4.47523762,7.53288267,0.55474124,0.00000000,1.65122046,5.71476990,0.17852315,0.80346782
-4.46923462,7.55633931,0.57291837,0.00000000,1.67105321,5.72723299,0.17276080,0.80407080
-4.46323162,7.57441312,0.59043823,0.00000000,1.69034631,5.73705207,0.16696859,0.80389077
-4.45722861,7.58915370,0.60729696,0.00000000,1.70947381,5.74578125,0.16124909,0.80317976
-4.45122561,7.60284142,0.62351453,0.00000000,1.72884145,5.75510942,0.15570149,0.80223299
-4.44522261,7.61791239,0.63913077,0.00000000,1.74887077,5.76680682,0.15041989,0.80137810
-4.43921961,7.63688155,0.65420117,0.00000000,1.76998408,5.78267116,0.14549189,0.80096384
-4.43321661,7.66226698,0.66879266,0.00000000,1.79259067,5.80447517,0.14099743,0.80134840
-4.42721361,7.69651767,0.68297951,0.00000000,1.81707485,5.83391731,0.13700778,0.80288804
-4.42121061,7.74194689,0.69683958,0.00000000,1.84378596,5.87257698,0.13358485,0.80592612
-4.41520760,7.80067266,0.71045098,0.00000000,1.87303051,5.92187512,0.13078064,0.81078299
-4.40920460,7.87456606,0.72388905,0.00000000,1.90506621,5.98304079,0.12863697,0.81774686
-4.40320160,7.96520777,0.73722384,0.00000000,1.94009760,6.05708389,0.12718524,0.82706576
-4.39719860,8.07385264,0.75051785,0.00000000,1.97827293,6.14477377,0.12644639,0.83894072
-4.39119560,8.20140149,0.76382394,0.00000000,2.01968160,6.24662315,0.12643095,0.85352020
-4.38519260,8.34837951,0.77718342,0.00000000,2.06435194,6.36287676,0.12713908,0.87089560
-4.37918959,8.51491998,0.79062409,0.00000000,2.11224872,6.49350386,0.12856069,0.89109788
-4.37318659,8.70075280,0.80415818,0.00000000,2.16327011,6.63819399,0.13067555,0.91409530
-4.36718359,8.90519701,0.81778027,0.00000000,2.21724414,6.79635532,0.13345339,0.93979198
-4.36118059,9.12715726,0.83146504,0.00000000,2.27392465,6.96711564,0.13685407,0.96802758
-4.35517759,9.36512455,0.84516520,0.00000000,2.33298708,7.14932579,0.14082771,0.99857785
-4.34917459,9.61718213,0.85880945,0.00000000,2.39402467,7.34156635,0.14531491,1.03115628
-4.34317159,9.88101782,0.87230094,0.00000000,2.45654583,7.54215815,0.15024712,1.06541690
-4.33716858,10.15394441,0.88551636,0.00000000,2.51997336,7.74917793,0.15554710,1.10095839
-4.33116558,10.43293009,0.89830585,0.00000000,2.58364652,7.96048028,0.16112959,1.13732965
-4.32516258,10.71464043,0.91049405,0.00000000,2.64682663,8.17372715,0.16690226,1.17403695
-4.31915958,10.99549356,0.92188251,0.00000000,2.70870697,8.38642595,0.17276687,1.21055279
-4.31315658,11.27172924,0.93225340,0.00000000,2.76842731,8.59597690,0.17862076,1.24632646
-4.30715358,11.53949192,0.94137478,0.00000000,2.82509318,8.79972981,0.18435865,1.28079631
