energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.88594297,2.60591318,0.04364142,0.28052998,0.66801490,1.10352875,1.01140127,0.00000000
-5.87993997,2.57486448,0.04437127,0.27736410,0.65635575,1.08877281,0.99621141,0.00000000
-5.87393697,2.53937360,0.04489423,0.27337540,0.64497362,1.07188615,0.98012212,0.00000000
-5.86793397,2.49865287,0.04519766,0.26848841,0.63343571,1.05259927,0.96280851,0.00000000
-5.86193097,2.45218267,0.04527258,0.26265784,0.62137836,1.03076459,0.94403372,0.00000000
-5.85592796,2.39972474,0.04511395,0.25587006,0.60851682,1.00636020,0.92365533,0.00000000
-5.84992496,2.34132312,0.04472087,0.24814339,0.59465135,0.97948807,0.90162716,0.00000000
-5.84392196,2.27729362,0.04409675,0.23952725,0.57967001,0.95036726,0.87799684,0.00000000
-5.83791896,2.20820307,0.04324920,0.23010025,0.56354812,0.91932279,0.85289949,0.00000000
-5.83191596,2.13484014,0.04218992,0.21996743,0.54634475,0.88677105,0.82654817,0.00000000
-5.82591296,2.05817975,0.04093437,0.20925671,0.52819668,0.85320270,0.79922181,0.00000000
-5.81990995,1.97934323,0.03950141,0.19811492,0.50931023,0.81916413,0.77125150,0.00000000
-5.81390695,1.89955677,0.03791274,0.18670339,0.48995145,0.78523868,0.74300593,0.00000000
-5.80790395,1.82011000,0.03619236,0.17519352,0.47043528,0.75202831,0.71487687,0.00000000
-5.80190095,1.74231710,0.03436584,0.16376233,0.45111403,0.72013695,0.68726539,0.00000000
-5.79589795,1.66748172,0.03245972,0.15258826,0.43236584,0.69015593,0.66056951,0.00000000
-5.78989495,1.59686731,0.03050077,0.14184735,0.41458333,0.66265215,0.63517384,0.00000000
-5.78389195,1.53167341,0.02851533,0.13170982,0.39816289,0.63815916,0.61144138,0.00000000
-5.77788894,1.47301838,0.02652874,0.12233718,0.38349486,0.61717118,0.58970777,0.00000000
-5.77188594,1.42192832,0.02456475,0.11387988,0.37095465,0.60013998,0.57027794,0.00000000
-5.76588294,1.37933164,0.02264514,0.10647545,0.36089503,0.58747402,0.55342491,0.00000000
-5.75987994,1.34605830,0.02078932,0.10024717,0.35363945,0.57953946,0.53939041,0.00000000
-5.75387694,1.32284240,0.01901414,0.09530306,0.34947640,0.57666232,0.52838689,0.00000000
-5.74787394,1.31032686,0.01733379,0.09173536,0.34865468,0.57913105,0.52060037,0.00000000
-5.74187094,1.30906860,0.01575976,0.08962005,0.35137939,0.58719888,0.51619352,0.00000000
-5.73586793,1.31954277,0.01430094,0.08901674,0.35780864,0.60108507,0.51530854,0.00000000
-5.72986493,1.34214495,0.01296384,0.08996850,0.36805061,0.62097482,0.51806915,0.00000000
-5.72386193,1.37719010,0.01175278,0.09250174,0.38216115,0.64701706,0.52458152,0.00000000
-5.71785893,1.42490777,0.01067026,0.09662607,0.40014160,0.67932022,0.53493357,0.00000000
-5.71185593,1.48543325,0.00971723,0.10233411,0.42193703,0.71794564,0.54919283,0.00000000
-5.70585293,1.55879481,0.00889347,0.10960123,0.44743481,0.76289909,0.56740251,0.00000000
-5.69984992,1.64489755,0.00819794,0.11838528,0.47646377,0.81412051,0.58957626,0.00000000
-5.69384692,1.74350485,0.00762909,0.12862630,0.50879393,0.87147271,0.61569173,0.00000000
-5.68784392,1.85421875,0.00718518,0.14024641,0.54413714,0.93472972,0.64568344,0.00000000
-5.68184092,1.97646054,0.00686453,0.15314976,0.58214878,1.00356556,0.67943546,0.00000000
-5.67583792,2.10945356,0.00666570,0.16722283,0.62243062,1.07754440,0.71677454,0.00000000
-5.66983492,2.25220962,0.00658769,0.18233500,0.66453521,1.15611305,0.75746420,0.00000000
-5.66383192,2.40352090,0.00662999,0.19833958,0.70797178,1.23859657,0.80120050,0.00000000
-5.65782891,2.56195870,0.00679264,0.21507528,0.75221365,1.32419779,0.84760994,0.00000000
-5.65182591,2.72588017,0.00707619,0.23236819,0.79670736,1.41200151,0.89624991,0.00000000
-5.64582291,2.89344400,0.00748162,0.25003428,0.84088316,1.50098352,0.94661206,0.00000000
-5.63981991,3.06263515,0.00801020,0.26788236,0.88416680,1.59002492,0.99812868,0.00000000
-5.63381691,3.23129885,0.00866328,0.28571752,0.92599230,1.67793138,1.05018209,0.00000000
-5.62781391,3.39718277,0.00944205,0.30334487,0.96581524,1.76345724,1.10211686,0.00000000
-5.62181091,3.55798662,0.01034727,0.32057349,1.00312627,1.84533356,1.15325443,0.00000000
-5.61580790,3.71141729,0.01137896,0.33722052,1.03746418,1.92229948,1.20290972,0.00000000
-5.60980490,3.85524762,0.01253603,0.35311516,1.06842806,1.99313558,1.25040888,0.00000000
-5.60380190,3.98737653,0.01381600,0.36810244,1.09568817,2.05669815,1.29510770,0.00000000
-5.59779890,4.10588791,0.01521459,0.38204660,1.11899476,2.11195279,1.33640966,0.00000000
-5.59179590,4.20910593,0.01672548,0.39483402,1.13818465,2.15800620,1.37378286,0.00000000
-5.58579290,4.29564408,0.01833998,0.40637537,1.15318514,2.19413439,1.40677516,0.00000000
-5.57978989,4.36444599,0.02004684,0.41660713,1.16401492,2.21980651,1.43502667,0.00000000
-5.57378689,4.41481591,0.02183213,0.42549219,1.17078208,2.23470269,1.45827914,0.00000000
-5.56778389,4.44643757,0.02367914,0.43301974,1.17367903,2.23872547,1.47638169,0.00000000
-5.56178089,4.45938043,0.02556846,0.43920414,1.17297453,2.23200392,1.48929276,0.00000000
-5.55577789,4.45409303,0.02747815,0.44408313,1.16900328,2.21489043,1.49707809,0.00000000
-5.54977489,4.43138361,0.02938404,0.44771529,1.16215311,2.18795001,1.49990485,0.00000000
-5.54377189,4.39238894,0.03126006,0.45017681,1.15285071,2.15194270,1.49803227,0.00000000
-5.53776888,4.33853255,0.03307884,0.45155787,1.14154599,2.10779964,1.49179914,0.00000000
-5.53176588,4.27147427,0.03481226,0.45195863,1.12869611,2.05659391,1.48160878,0.00000000
-5.52576288,4.19305312,0.03643217,0.45148501,1.11474949,1.99950715,1.46791225,0.00000000
-5.51975988,4.10522590,0.03791111,0.45024448,1.10013055,1.93779338,1.45119028,0.00000000
-5.51375688,4.01000401,0.03922308,0.44834196,1.08522579,1.87274148,1.43193509,0.00000000
-5.50775388,3.90939090,0.04034432,0.44587595,1.07037159,1.80563765,1.41063245,0.00000000
-5.50175088,3.80532241,0.04125401,0.44293512,1.05584429,1.73772917,1.38774497,0.00000000
-5.49574787,3.69961227,0.04193492,0.43959537,1.04185273,1.67019092,1.36369712,0.00000000
-5.48974487,3.59390435,0.04237395,0.43591746,1.02853363,1.60409550,1.33886256,0.00000000
-5.48374187,3.48963326,0.04256256,0.43194543,1.01594980,1.54038793,1.31355422,0.00000000
-5.47773887,3.38799428,0.04249703,0.42770561,1.00409112,1.47986570,1.28801734,0.00000000
-5.47173587,3.28992317,0.04217854,0.42320651,0.99287836,1.42316437,1.26242569,0.00000000
-5.46573287,3.19608621,0.04161315,0.41843934,0.98216940,1.37074907,1.23688100,0.00000000
-5.45972986,3.10688015,0.04081155,0.41337938,0.97176772,1.32291187,1.21141542,0.00000000
-5.45372686,3.02244166,0.03978869,0.40798795,0.96143262,1.27977464,1.18599688,0.00000000
-5.44772386,2.94266537,0.03856329,0.40221501,0.95089094,1.24129727,1.16053690,0.00000000
-5.44172086,2.86722941,0.03715722,0.39600229,0.93984959,1.20729035,1.13490057,0.00000000
-5.43571786,2.79562722,0.03559480,0.38928678,0.92800855,1.17743201,1.10891814,0.00000000
-5.42971486,2.72720413,0.03390207,0.38200451,0.91507387,1.15128790,1.08239760,0.00000000
-5.42371186,2.66119725,0.03210604,0.37409439,0.90077000,1.12833372,1.05513792,0.00000000
-5.41770885,2.59677708,0.03023397,0.36550201,0.88485128,1.10797941,1.02694212,0.00000000
-5.41170585,2.53308936,0.02831264,0.35618329,0.86711201,1.08959414,0.99762984,0.00000000
-5.40570285,2.46929573,0.02636777,0.34610762,0.84739484,1.07253150,0.96704876,0.00000000
-5.39969985,2.40461178,0.02442345,0.33526059,0.82559719,1.05615391,0.93508446,0.00000000
-5.39369685,2.33834147,0.02250173,0.32364608,0.80167564,1.03985582,0.90166845,0.00000000
-5.38769385,2.26990674,0.02062228,0.31128754,0.77564801,1.02308490,0.86678390,0.00000000
-5.38169085,2.19887176,0.01880216,0.29822854,0.74759338,1.00536077,0.83046913,0.00000000
-5.37568784,2.12496112,0.01705573,0.28453255,0.71764986,0.98629088,0.79281858,0.00000000
-5.36968484,2.04807174,0.01539462,0.27028179,0.68601059,0.96558314,0.75398154,0.00000000
-5.36368184,1.96827843,0.01382778,0.25557548,0.65291795,0.94305517,0.71415857,0.00000000
-5.35767884,1.88583333,0.01236166,0.24052736,0.61865644,0.91863987,0.67359600,0.00000000
-5.35167584,1.80115956,0.01100037,0.22526276,0.58354449,0.89238760,0.63257892,0.00000000
-5.34567284,1.71483971,0.00974596,0.20991518,0.54792561,0.86446478,0.59142276,0.00000000
-5.33966983,1.62759979,0.00859863,0.19462282,0.51215928,0.83514924,0.55046425,0.00000000
-5.33366683,1.54028971,0.00755706,0.17952488,0.47661181,0.80482260,0.51005192,0.00000000
-5.32766383,1.45386078,0.00661868,0.16475814,0.44164765,0.77395997,0.47053669,0.00000000
-5.32166083,1.36934156,0.00577991,0.15045366,0.40762134,0.74311731,0.43226295,0.00000000
-5.31565783,1.28781246,0.00503647,0.13673395,0.37487040,0.71291706,0.39556035,0.00000000
-5.30965483,1.21038034,0.00438354,0.12371057,0.34370917,0.68403223,0.36073677,0.00000000
-5.30365183,1.13815330,0.00381602,0.11148227,0.31442391,0.65716954,0.32807237,0.00000000
-5.29764882,1.07221661,0.00332868,0.10013370,0.28726904,0.63305197,0.29781507,0.00000000
-5.29164582,1.01360995,0.00291631,0.08973469,0.26246448,0.61240108,0.27017735,0.00000000
-5.28564282,0.96330632,0.00257380,0.08034001,0.24019412,0.59591952,0.24533431,0.00000000
-5.27963982,0.92219274,0.00229628,0.07198960,0.22060516,0.58427383,0.22342288,0.00000000
-5.27363682,0.89105279,0.00207911,0.06470923,0.20380823,0.57807811,0.20454201,0.00000000
-5.26763382,0.87055100,0.00191795,0.05851133,0.18987810,0.57787843,0.18875359,0.00000000
-5.26163082,0.86121902,0.00180875,0.05339610,0.17885480,0.58413849,0.17608392,0.00000000
-5.25562781,0.86344340,0.00174775,0.04935266,0.17074499,0.59722647,0.16652550,0.00000000
-5.24962481,0.87745510,0.00173144,0.04636016,0.16552343,0.61740346,0.16003891,0.00000000
-5.24362181,0.90332071,0.00175650,0.04438891,0.16313443,0.64481352,0.15655466,0.00000000
-5.23761881,0.94093540,0.00181981,0.04340126,0.16349334,0.67947573,0.15597486,0.00000000
-5.23161581,0.99001790,0.00191832,0.04335242,0.16648776,0.72127825,0.15817474,0.00000000
-5.22561281,1.05010780,0.00204903,0.04419103,0.17197890,0.76997492,0.16300380,0.00000000
-5.21960980,1.12056545,0.00220896,0.04585966,0.17980278,0.82518439,0.17028696,0.00000000
-5.21360680,1.20057501,0.00239504,0.04829505,0.18977151,0.88639226,0.17982550,0.00000000
-5.20760380,1.28915092,0.00260410,0.05142844,0.20167486,0.95295622,0.19139809,0.00000000
-5.20160080,1.38514831,0.00283286,0.05518574,0.21528197,1.02411458,0.20476202,0.00000000
-5.19559780,1.48727760,0.00307785,0.05948777,0.23034356,1.09899809,0.21965476,0.00000000
-5.18959480,1.59412346,0.00333549,0.06425070,0.24659461,1.17664509,0.23579604,0.00000000
-5.18359180,1.70416815,0.00360201,0.06938649,0.26375759,1.25601985,0.25289055,0.00000000
-5.17758879,1.81581893,0.00387356,0.07480363,0.28154625,1.33603376,0.27063139,0.00000000
-5.17158579,1.92743923,0.00414619,0.08040813,0.29967002,1.41556888,0.28870415,0.00000000
-5.16558279,2.03738264,0.00441595,0.08610464,0.31783884,1.49350325,0.30679189,0.00000000
-5.15957979,2.14402905,0.00467894,0.09179791,0.33576848,1.56873720,0.32458063,0.00000000
-5.15357679,2.24582151,0.00493137,0.09739437,0.35318595,1.64021975,0.34176540,0.00000000
-5.14757379,2.34130268,0.00516967,0.10280388,0.36983502,1.70697421,0.35805660,0.00000000
-5.14157079,2.42914949,0.00539054,0.10794158,0.38548158,1.76812198,0.37318649,0.00000000
-5.13556778,2.50820453,0.00559102,0.11272967,0.39991849,1.82290353,0.38691539,0.00000000
-5.12956478,2.57750289,0.00576861,0.11709922,0.41296987,1.87069582,0.39903752,0.00000000
-5.12356178,2.63629329,0.00592124,0.12099168,0.42449455,1.91102543,0.40938602,0.00000000
-5.11755878,2.68405270,0.00604735,0.12436027,0.43438844,1.94357673,0.41783711,0.00000000
-5.11155578,2.72049360,0.00614593,0.12717092,0.44258582,1.96819501,0.42431285,0.00000000
-5.10555278,2.74556385,0.00621648,0.12940299,0.44905942,1.98488429,0.42878275,0.00000000
-5.09954977,2.75943912,0.00625901,0.13104943,0.45381930,1.99380024,0.43126378,0.00000000
-5.09354677,2.76250839,0.00627402,0.13211662,0.45691047,1.99523845,0.43181894,0.00000000
-5.08754377,2.75535339,0.00626241,0.13262374,0.45840959,1.98961892,0.43055439,0.00000000
-5.08154077,2.73872286,0.00622548,0.13260176,0.45842072,1.97746746,0.42761529,0.00000000
-5.07553777,2.71350322,0.00616481,0.13209211,0.45707034,1.95939510,0.42318038,0.00000000
-5.06953477,2.68068680,0.00608220,0.13114498,0.45450200,1.93607641,0.41745578,0.00000000
-5.06353177,2.64133923,0.00597961,0.12981753,0.45087065,1.90822792,0.41066799,0.00000000
-5.05752876,2.59656746,0.00585909,0.12817185,0.44633711,1.87658740,0.40305658,0.00000000
-5.05152576,2.54748948,0.00572270,0.12627294,0.44106263,1.84189495,0.39486675,0.00000000
-5.04552276,2.49520702,0.00557251,0.12418664,0.43520406,1.80487658,0.38634204,0.00000000
-5.03951976,2.44078195,0.00541051,0.12197775,0.42890951,1.76623049,0.37771755,0.00000000
-5.03351676,2.38521688,0.00523863,0.11970823,0.42231475,1.72661668,0.36921370,0.00000000
-5.02751376,2.32944031,0.00505871,0.11743562,0.41554048,1.68664943,0.36103089,0.00000000
-5.02151076,2.27429626,0.00487253,0.11521171,0.40869032,1.64689298,0.35334510,0.00000000
-5.01550775,2.22053809,0.00468183,0.11308151,0.40184975,1.60785958,0.34630454,0.00000000
-5.00950475,2.16882613,0.00448832,0.11108241,0.39508574,1.57000995,0.34002741,0.00000000
-5.00350175,2.11972856,0.00429371,0.10924376,0.38844719,1.53375519,0.33460075,0.00000000
-4.99749875,2.07372481,0.00409978,0.10758661,0.38196596,1.49945995,0.33008040,0.00000000
-4.99149575,2.03121096,0.00390842,0.10612374,0.37565847,1.46744614,0.32649197,0.00000000
-4.98549275,1.99250642,0.00372159,0.10486003,0.36952780,1.43799674,0.32383275,0.00000000
-4.97948974,1.95786132,0.00354144,0.10379290,0.36356608,1.41135944,0.32207446,0.00000000
-4.97348674,1.92746425,0.00337028,0.10291311,0.35775715,1.38774966,0.32116674,0.00000000
-4.96748374,1.90144982,0.00321057,0.10220562,0.35207943,1.36735294,0.32104121,0.00000000
-4.96148074,1.87990589,0.00306492,0.10165063,0.34650879,1.35032642,0.32161597,0.00000000
-4.95547774,1.86288016,0.00293612,0.10122479,0.34102143,1.33679952,0.32280043,0.00000000
-4.94947474,1.85038601,0.00282701,0.10090237,0.33559662,1.32687392,0.32450023,0.00000000
-4.94347174,1.84240754,0.00274051,0.10065658,0.33021925,1.32062267,0.32662215,0.00000000
-4.93746873,1.83890358,0.00267953,0.10046082,0.32488210,1.31808890,0.32907879,0.00000000
-4.93146573,1.83981083,0.00264691,0.10028991,0.31958767,1.31928401,0.33179295,0.00000000
-4.92546273,1.84504587,0.00264533,0.10012123,0.31434963,1.32418546,0.33470137,0.00000000
-4.91945973,1.85450627,0.00267723,0.09993570,0.30919374,1.33273454,0.33775796,0.00000000
-4.91345673,1.86807051,0.00274475,0.09971864,0.30415818,1.34483397,0.34093615,0.00000000
-4.90745373,1.88559716,0.00284963,0.09946035,0.29929336,1.36034565,0.34423048,0.00000000
-4.90145073,1.90692313,0.00299311,0.09915651,0.29466110,1.37908868,0.34765720,0.00000000
-4.89544772,1.93186138,0.00317589,0.09880833,0.29033330,1.40083793,0.35125409,0.00000000
-4.88944472,1.96019841,0.00339806,0.09842238,0.28639013,1.42532316,0.35507936,0.00000000
-4.88344172,1.99169177,0.00365904,0.09801022,0.28291780,1.45222928,0.35920981,0.00000000
-4.87743872,2.02606826,0.00395755,0.09758782,0.28000612,1.48119775,0.36373832,0.00000000
-4.87143572,2.06302302,0.00429159,0.09717473,0.27774579,1.51182943,0.36877086,0.00000000
-4.86543272,2.10222019,0.00465848,0.09679312,0.27622579,1.54368931,0.37442313,0.00000000
-4.85942971,2.14329548,0.00505485,0.09646674,0.27553081,1.57631297,0.38081700,0.00000000
-4.85342671,2.18586089,0.00547672,0.09621976,0.27573894,1.60921516,0.38807698,0.00000000
-4.84742371,2.22951175,0.00591958,0.09607576,0.27691966,1.64190028,0.39632672,0.00000000
-4.84142071,2.27383612,0.00637847,0.09605658,0.27913225,1.67387464,0.40568573,0.00000000
-4.83541771,2.31842608,0.00684811,0.09618147,0.28242456,1.70466021,0.41626637,0.00000000
-4.82941471,2.36289064,0.00732303,0.09646625,0.28683226,1.73380922,0.42817104,0.00000000
-4.82341171,2.40686936,0.00779773,0.09692273,0.29237834,1.76091920,0.44148969,0.00000000
-4.81740870,2.45004593,0.00826681,0.09755822,0.29907298,1.78564749,0.45629747,0.00000000
-4.81140570,2.49216071,0.00872509,0.09837525,0.30691352,1.80772456,0.47265238,0.00000000
-4.80540270,2.53302108,0.00916779,0.09937153,0.31588458,1.82696523,0.49059307,0.00000000
-4.79939970,2.57250885,0.00959060,0.10053993,0.32595798,1.84327698,0.51013646,0.00000000
-4.79339670,2.61058369,0.00998980,0.10186863,0.33709273,1.85666479,0.53127518,0.00000000
-4.78739370,2.64728207,0.01036232,0.10334142,0.34923469,1.86723185,0.55397500,0.00000000
-4.78139070,2.68271137,0.01070574,0.10493794,0.36231603,1.87517598,0.57817200,0.00000000
-4.77538769,2.71703925,0.01101833,0.10663403,0.37625455,1.88078163,0.60376985,0.00000000
-4.76938469,2.75047859,0.01129898,0.10840210,0.39095290,1.88440776,0.63063722,0.00000000
-4.76338169,2.78326881,0.01154713,0.11021145,0.40629771,1.88647218,0.65860561,0.00000000
-4.75737869,2.81565469,0.01176273,0.11202868,0.42215900,1.88743292,0.68746784,0.00000000
-4.75137569,2.84786397,0.01194606,0.11381802,0.43838980,1.88776780,0.71697754,0.00000000
-4.74537269,2.88008523,0.01209765,0.11554176,0.45482643,1.88795327,0.74684980,0.00000000
-4.73936968,2.91244760,0.01221812,0.11716072,0.47128932,1.88844352,0.77676342,0.00000000
-4.73336668,2.94500383,0.01230811,0.11863472,0.48758476,1.88965130,0.80636478,0.00000000
-4.72736368,2.97771780,0.01236812,0.11992323,0.50350751,1.89193127,0.83527347,0.00000000
-4.72136068,3.01045774,0.01239847,0.12098602,0.51884439,1.89556686,0.86308972,0.00000000
-4.71535768,3.04299549,0.01239920,0.12178399,0.53337872,1.90076133,0.88940347,0.00000000
-4.70935468,3.07501209,0.01237012,0.12228002,0.54689560,1.90763331,0.91380471,0.00000000
-4.70335168,3.10610946,0.01231073,0.12243991,0.55918774,1.91621692,0.93589492,0.00000000
-4.69734867,3.13582733,0.01222034,0.12223336,0.57006161,1.92646629,0.95529890,0.00000000
-4.69134567,3.16366442,0.01209811,0.12163493,0.57934360,1.93826379,0.97167665,0.00000000
-4.68534267,3.18910235,0.01194315,0.12062499,0.58688593,1.95143144,0.98473449,0.00000000
-4.67933967,3.21163084,0.01175464,0.11919047,0.59257180,1.96574438,0.99423503,0.00000000
-4.67333667,3.23077232,0.01153196,0.11732560,0.59631965,1.98094544,1.00000533,0.00000000
-4.66733367,3.24610447,0.01127478,0.11503228,0.59808610,1.99675979,1.00194274,0.00000000
-4.66133067,3.25727922,0.01098323,0.11232038,0.59786748,2.01290857,1.00001826,0.00000000
-4.65532766,3.26403692,0.01065792,0.10920766,0.59569970,2.02912076,0.99427696,0.00000000
-4.64932466,3.26621510,0.01030008,0.10571948,0.59165660,2.04514251,0.98483566,0.00000000
-4.64332166,3.26375112,0.00991157,0.10188823,0.58584661,2.06074355,0.97187784,0.00000000
-4.63731866,3.25667911,0.00949488,0.09775249,0.57840808,2.07572054,0.95564604,0.00000000
-4.63131566,3.24512133,0.00905313,0.09335604,0.56950352,2.08989733,0.93643231,0.00000000
-4.62531266,3.22927507,0.00858999,0.08874661,0.55931285,2.10312263,0.91456707,0.00000000
-4.61930965,3.20939603,0.00810962,0.08397463,0.54802628,2.11526552,0.89040714,0.00000000
-4.61330665,3.18577978,0.00761654,0.07909183,0.53583711,2.12620954,0.86432337,0.00000000
-4.60730365,3.15874249,0.00711552,0.07414994,0.52293474,2.13584629,0.83668874,0.00000000
-4.60130065,3.12860271,0.00661145,0.06919934,0.50949841,2.14406919,0.80786729,0.00000000
-4.59529765,3.09566521,0.00610918,0.06428796,0.49569182,2.15076835,0.77820456,0.00000000
-4.58929465,3.06020835,0.00561343,0.05946026,0.48165901,2.15582722,0.74801980,0.00000000
-4.58329165,3.02247561,0.00512861,0.05475641,0.46752158,2.15912147,0.71760029,0.00000000
-4.57728864,2.98267177,0.00465878,0.05021171,0.45337728,2.16052049,0.68719785,0.00000000
-4.57128564,2.94096403,0.00420749,0.04585619,0.43930005,2.15989158,0.65702763,0.00000000
-4.56528264,2.89748761,0.00377779,0.04171447,0.42534140,2.15710662,0.62726885,0.00000000
-4.55927964,2.85235537,0.00337214,0.03780579,0.41153280,2.15205075,0.59806747,0.00000000
-4.55327664,2.80567044,0.00299238,0.03414422,0.39788911,2.14463265,0.56954030,0.00000000
-4.54727364,2.75754073,0.00263981,0.03073901,0.38441248,2.13479533,0.54178012,0.00000000
-4.54127064,2.70809406,0.00231510,0.02759510,0.37109669,2.12252675,0.51486158,0.00000000
-4.53526763,2.65749259,0.00201845,0.02471363,0.35793149,2.10786927,0.48884718,0.00000000
-4.52926463,2.60594511,0.00174954,0.02209257,0.34490662,2.09092699,0.46379310,0.00000000
-4.52326163,2.55371631,0.00150766,0.01972732,0.33201541,2.07187024,0.43975441,0.00000000
-4.51725863,2.50113181,0.00129174,0.01761133,0.31925771,2.05093659,0.41678941,0.00000000
-4.51125563,2.44857856,0.00110044,0.01573661,0.30664186,2.02842788,0.39496277,0.00000000
-4.50525263,2.39650018,0.00093221,0.01409427,0.29418593,2.00470339,0.37434748,0.00000000
-4.49924962,2.34538733,0.00078536,0.01267495,0.28191790,1.98016892,0.35502532,0.00000000
-4.49324662,2.29576360,0.00065810,0.01146911,0.26987507,1.95526268,0.33708612,0.00000000
-4.48724362,2.24816746,0.00054864,0.01046734,0.25810266,1.93043817,0.32062559,0.00000000
-4.48124062,2.20313157,0.00045517,0.00966047,0.24665176,1.90614543,0.30574222,0.00000000
-4.47523762,2.16116034,0.00037596,0.00903970,0.23557695,1.88281141,0.29253319,0.00000000
-4.46923462,2.12270738,0.00030935,0.00859657,0.22493352,1.86082069,0.28108957,0.00000000
-4.46323162,2.08815389,0.00025379,0.00832290,0.21477474,1.84049779,0.27149126,0.00000000
-4.45722861,2.05778959,0.00020783,0.00821067,0.20514922,1.82209202,0.26380167,0.00000000
-4.45122561,2.03179708,0.00017018,0.00825182,0.19609858,1.80576593,0.25806263,0.00000000
-4.44522261,2.01024078,0.00013964,0.00843809,0.18765553,1.79158801,0.25428970,0.00000000
-4.43921961,1.99306099,0.00011517,0.00876078,0.17984252,1.77953003,0.25246809,0.00000000
-4.43321661,1.98007341,0.00009584,0.00921053,0.17267093,1.76946938,0.25254948,0.00000000
-4.42721361,1.97097430,0.00008084,0.00977713,0.16614091,1.76119613,0.25444981,0.00000000
-4.42121061,1.96535083,0.00006948,0.01044934,0.16024176,1.75442438,0.25804829,0.00000000
-4.41520760,1.96269616,0.00006114,0.01121479,0.15495292,1.74880735,0.26318762,0.00000000
-4.40920460,1.96242834,0.00005531,0.01205987,0.15024528,1.74395515,0.26967548,0.00000000
-4.40320160,1.96391218,0.00005156,0.01296977,0.14608295,1.73945440,0.27728736,0.00000000
-4.39719860,1.96648276,0.00004953,0.01392854,0.14242518,1.73488834,0.28577060,0.00000000
-4.39119560,1.96946965,0.00004890,0.01491925,0.13922837,1.72985655,0.29484962,0.00000000
-4.38519260,1.97222045,0.00004942,0.01592423,0.13644811,1.72399304,0.30423209,0.00000000
-4.37918959,1.97412279,0.00005089,0.01692535,0.13404107,1.71698193,0.31361604,0.00000000
-4.37318659,1.97462378,0.00005312,0.01790445,0.13196663,1.70856979,0.32269748,0.00000000
-4.36718359,1.97324611,0.00005597,0.01884374,0.13018829,1.69857434,0.33117853,0.00000000
-4.36118059,1.96960039,0.00005935,0.01972632,0.12867471,1.68688901,0.33877554,0.00000000
-4.35517759,1.96339331,0.00006314,0.02053665,0.12740038,1.67348341,0.34522712,0.00000000
-4.34917459,1.95443168,0.00006730,0.02126110,0.12634596,1.65839997,0.35030169,0.00000000
-4.34317159,1.94262235,0.00007177,0.02188849,0.12549827,1.64174705,0.35380435,0.00000000
-4.33716858,1.92796846,0.00007652,0.02241051,0.12485005,1.62368919,0.35558272,0.00000000
-4.33116558,1.91056257,0.00008152,0.02282223,0.12439937,1.60443530,0.35553169,0.00000000
-4.32516258,1.89057726,0.00008679,0.02312245,0.12414904,1.58422549,0.35359679,0.00000000
-4.31915958,1.86825398,0.00009231,0.02331406,0.12410582,1.56331766,0.34977611,0.00000000
-4.31315658,1.84389103,0.00009812,0.02340424,0.12427968,1.54197445,0.34412075,0.00000000
-4.30715358,1.81783141,0.00010423,0.02340464,0.12468316,1.52045161,0.33673381,0.00000000
