energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.75387694,0.49905525,0.01060250,0.03452463,0.18584917,0.00000000,0.34621182,0.06905130
-5.74787394,0.44620572,0.00965407,0.03084652,0.16576131,0.00000000,0.30816946,0.06194143
-5.74187094,0.39730668,0.00883386,0.02749221,0.14705002,0.00000000,0.27299006,0.05538012
-5.73586793,0.35256142,0.00815398,0.02446888,0.12978415,0.00000000,0.24073414,0.04940337
-5.72986493,0.31212071,0.00762592,0.02178217,0.11400920,0.00000000,0.21143227,0.04404017
-5.72386193,0.27608382,0.00726069,0.01943598,0.09974802,0.00000000,0.18508481,0.03931262
-5.71785893,0.24450139,0.00706901,0.01743247,0.08700233,0.00000000,0.16166306,0.03523623
-5.71185593,0.21737954,0.00706133,0.01577206,0.07575484,0.00000000,0.14111143,0.03182044
-5.70585293,0.19468509,0.00724796,0.01445350,0.06597176,0.00000000,0.12335052,0.02906924
-5.69984992,0.17635103,0.00763900,0.01347402,0.05760566,0.00000000,0.10828073,0.02698174
-5.69384692,0.16228201,0.00824426,0.01282936,0.05059830,0.00000000,0.09578615,0.02555277
-5.68784392,0.15235943,0.00907311,0.01251385,0.04488355,0.00000000,0.08573838,0.02477338
-5.68184092,0.14644570,0.01013417,0.01252040,0.04038999,0.00000000,0.07800013,0.02463113
-5.67583792,0.14438754,0.01143503,0.01284038,0.03704332,0.00000000,0.07242839,0.02511027
-5.66983492,0.14601822,0.01298179,0.01346353,0.03476838,0.00000000,0.06887704,0.02619174
-5.66383192,0.15115871,0.01477869,0.01437768,0.03349080,0.00000000,0.06719881,0.02785296
-5.65782891,0.15961787,0.01682760,0.01556845,0.03313832,0.00000000,0.06724666,0.03006754
-5.65182591,0.17119185,0.01912761,0.01701899,0.03364172,0.00000000,0.06887463,0.03280486
-5.64582291,0.18566307,0.02167460,0.01870961,0.03493546,0.00000000,0.07193812,0.03602960
-5.63981991,0.20279899,0.02446092,0.02061751,0.03695810,0.00000000,0.07629397,0.03970137
-5.63381691,0.22235117,0.02747520,0.02271649,0.03965252,0.00000000,0.08180023,0.04377436
-5.62781391,0.24405475,0.03070222,0.02497691,0.04296603,0.00000000,0.08831598,0.04819719
-5.62181091,0.26762889,0.03412297,0.02736561,0.04685049,0.00000000,0.09570120,0.05291299
-5.61580790,0.29277823,0.03771495,0.02984612,0.05126236,0.00000000,0.10381690,0.05785975
-5.60980490,0.31919563,0.04145250,0.03237895,0.05616280,0.00000000,0.11252555,0.06297096
-5.60380190,0.34656626,0.04530741,0.03492216,0.06151783,0.00000000,0.12169188,0.06817658
-5.59779890,0.37457286,0.04924961,0.03743206,0.06729853,0.00000000,0.13118409,0.07340432
-5.59179590,0.40290226,0.05324795,0.03986406,0.07348119,0.00000000,0.14087536,0.07858121
-5.58579290,0.43125257,0.05727115,0.04217373,0.08004752,0.00000000,0.15064569,0.08363535
-5.57978989,0.45934105,0.06128859,0.04431794,0.08698470,0.00000000,0.16038393,0.08849790
-5.57378689,0.48691192,0.06527125,0.04625602,0.09428532,0.00000000,0.16998974,0.09310503
-5.56778389,0.51374380,0.06919241,0.04795100,0.10194712,0.00000000,0.17937557,0.09739993
-5.56178089,0.53965640,0.07302823,0.04937079,0.10997245,0.00000000,0.18846831,0.10133462
-5.55577789,0.56451572,0.07675823,0.05048921,0.11836747,0.00000000,0.19721055,0.10487158
-5.54977489,0.58823771,0.08036539,0.05128694,0.12714101,0.00000000,0.20556126,0.10798500
-5.54377189,0.61078978,0.08383611,0.05175219,0.13630319,0.00000000,0.21349591,0.11066166
-5.53776888,0.63219022,0.08715990,0.05188120,0.14586366,0.00000000,0.22100584,0.11290130
-5.53176588,0.65250527,0.09032882,0.05167842,0.15582970,0.00000000,0.22809698,0.11471652
-5.52576288,0.67184391,0.09333671,0.05115643,0.16620417,0.00000000,0.23478788,0.11613220
-5.51975988,0.69035078,0.09617836,0.05033558,0.17698339,0.00000000,0.24110718,0.11718429
-5.51375688,0.70819723,0.09884850,0.04924334,0.18815513,0.00000000,0.24709062,0.11791834
-5.50775388,0.72557117,0.10134083,0.04791340,0.19969679,0.00000000,0.25277779,0.11838746
-5.50175088,0.74266604,0.10364718,0.04638461,0.21157386,0.00000000,0.25820875,0.11865012
-5.49574787,0.75966960,0.10575674,0.04469972,0.22373883,0.00000000,0.26342071,0.11876767
-5.48974487,0.77675292,0.10765555,0.04290401,0.23613060,0.00000000,0.26844506,0.11880182
-5.48374187,0.79406015,0.10932630,0.04104389,0.24867450,0.00000000,0.27330475,0.11881208
-5.47773887,0.81169964,0.11074833,0.03916549,0.26128278,0.00000000,0.27801232,0.11885344
-5.47173587,0.82973663,0.11189813,0.03731335,0.27385586,0.00000000,0.28256867,0.11897415
-5.46573287,0.84818794,0.11274997,0.03552917,0.28628404,0.00000000,0.28696248,0.11921390
-5.45972986,0.86701879,0.11327692,0.03385075,0.29844969,0.00000000,0.29117055,0.11960235
-5.45372686,0.88614193,0.11345210,0.03231107,0.31022994,0.00000000,0.29515882,0.12015808
-5.44772386,0.90541889,0.11325003,0.03093769,0.32149952,0.00000000,0.29888417,0.12088805
-5.44172086,0.92466349,0.11264811,0.02975225,0.33213393,0.00000000,0.30229675,0.12178744
-5.43571786,0.94364725,0.11162801,0.02877029,0.34201253,0.00000000,0.30534285,0.12284000
-5.42971486,0.96210652,0.11017705,0.02800125,0.35102164,0.00000000,0.30796805,0.12401886
-5.42371186,0.97975110,0.10828932,0.02744876,0.35905747,0.00000000,0.31012059,0.12528766
-5.41770885,0.99627392,0.10596652,0.02711102,0.36602873,0.00000000,0.31175468,0.12660207
-5.41170585,1.01136160,0.10321858,0.02698143,0.37185900,0.00000000,0.31283374,0.12791156
-5.40570285,1.02470536,0.10006378,0.02704932,0.37648869,0.00000000,0.31333331,0.12916141
-5.39969985,1.03601207,0.09652868,0.02730085,0.37987656,0.00000000,0.31324352,0.13029482
-5.39369685,1.04501509,0.09264750,0.02771983,0.38200091,0.00000000,0.31257107,0.13125508
-5.38769385,1.05148434,0.08846137,0.02828870,0.38286022,0.00000000,0.31134058,0.13198777
-5.38169085,1.05523556,0.08401713,0.02898946,0.38247350,0.00000000,0.30959521,0.13244280
-5.37568784,1.05613819,0.07936604,0.02980443,0.38088004,0.00000000,0.30739661,0.13257632
-5.36968484,1.05412155,0.07456228,0.03071711,0.37813889,0.00000000,0.30482404,0.13235235
-5.36368184,1.04917923,0.06966141,0.03171270,0.37432777,0.00000000,0.30197273,0.13174416
-5.35767884,1.04137117,0.06471883,0.03277862,0.36954160,0.00000000,0.29895151,0.13073529
-5.35167584,1.03082342,0.05978829,0.03390476,0.36389056,0.00000000,0.29587970,0.12932010
-5.34567284,1.01772544,0.05492059,0.03508357,0.35749774,0.00000000,0.29288335,0.12750403
-5.33966983,1.00232482,0.05016243,0.03630995,0.35049627,0.00000000,0.29009091,0.12530332
-5.33366683,0.98491969,0.04555549,0.03758095,0.34302615,0.00000000,0.28762857,0.12274435
-5.32766383,0.96584887,0.04113574,0.03889531,0.33523070,0.00000000,0.28561520,0.11986265
-5.32166083,0.94548022,0.03693301,0.04025285,0.32725275,0.00000000,0.28415727,0.11670146
-5.31565783,0.92419753,0.03297083,0.04165375,0.31923068,0.00000000,0.28334392,0.11331008
-5.30965483,0.90238665,0.02926640,0.04309777,0.31129445,0.00000000,0.28324234,0.10974202
-5.30365183,0.88042137,0.02583087,0.04458353,0.30356179,0.00000000,0.28389372,0.10605298
-5.29764882,0.85864975,0.02266973,0.04610772,0.29613467,0.00000000,0.28531000,0.10229887
-5.29164582,0.83738165,0.01978330,0.04766451,0.28909632,0.00000000,0.28747169,0.09853384
-5.28564282,0.81687802,0.01716740,0.04924508,0.28250881,0.00000000,0.29032682,0.09480850
-5.27963982,0.79734256,0.01481397,0.05083731,0.27641152,0.00000000,0.29379124,0.09116840
-5.27363682,0.77891621,0.01271181,0.05242573,0.27082046,0.00000000,0.29775031,0.08765278
-5.26763382,0.76167469,0.01084724,0.05399167,0.26572857,0.00000000,0.30206202,0.08429365
-5.26163082,0.74562937,0.00920477,0.05551372,0.26110708,0.00000000,0.30656148,0.08111532
-5.25562781,0.73073124,0.00776772,0.05696833,0.25690773,0.00000000,0.31106655,0.07813427
-5.24962481,0.71687787,0.00651876,0.05833070,0.25306596,0.00000000,0.31538458,0.07535935
-5.24362181,0.70392287,0.00544038,0.05957576,0.24950474,0.00000000,0.31931984,0.07279242
-5.23761881,0.69168737,0.00451533,0.06067929,0.24613900,0.00000000,0.32268133,0.07042912
-5.23161581,0.67997279,0.00372689,0.06161916,0.24288031,0.00000000,0.32529080,0.06826002
-5.22561281,0.66857427,0.00305915,0.06237643,0.23964173,0.00000000,0.32699035,0.06627172
-5.21960980,0.65729391,0.00249723,0.06293649,0.23634240,0.00000000,0.32764945,0.06444822
-5.21360680,0.64595322,0.00202735,0.06328998,0.23291177,0.00000000,0.32717099,0.06277206
-5.20760380,0.63440409,0.00163694,0.06343365,0.22929326,0.00000000,0.32549608,0.06122559
-5.20160080,0.62253778,0.00131467,0.06337083,0.22544706,0.00000000,0.32260736,0.05979193
-5.19559780,0.61029151,0.00105043,0.06311178,0.22135212,0.00000000,0.31853075,0.05845589
-5.18959480,0.59765245,0.00083530,0.06267372,0.21700713,0.00000000,0.31333547,0.05720456
-5.18359180,0.58465910,0.00066151,0.06208058,0.21243055,0.00000000,0.30713246,0.05602780
-5.17758879,0.57139994,0.00052236,0.06136253,0.20765972,0.00000000,0.30007117,0.05491843
-5.17158579,0.55800983,0.00041214,0.06055527,0.20274902,0.00000000,0.29233508,0.05387228
-5.16558279,0.54466427,0.00032607,0.05969912,0.19776748,0.00000000,0.28413593,0.05288801
-5.15957979,0.53157206,0.00026022,0.05883795,0.19279565,0.00000000,0.27570708,0.05196684
-5.15357679,0.51896671,0.00021142,0.05801807,0.18792215,0.00000000,0.26729631,0.05111219
-5.14757379,0.50709719,0.00017719,0.05728697,0.18323996,0.00000000,0.25915821,0.05032918
-5.14157079,0.49621832,0.00015571,0.05669215,0.17884266,0.00000000,0.25154658,0.04962420
-5.13556778,0.48658138,0.00014573,0.05627989,0.17482070,0.00000000,0.24470706,0.04900440
-5.12956478,0.47842519,0.00014655,0.05609414,0.17125795,0.00000000,0.23887018,0.04847728
-5.12356178,0.47196791,0.00015797,0.05617553,0.16822852,0.00000000,0.23424516,0.04805023
-5.11755878,0.46739998,0.00018026,0.05656042,0.16579403,0.00000000,0.23101443,0.04773026
-5.11155578,0.46487810,0.00021415,0.05728013,0.16400128,0.00000000,0.22932915,0.04752365
-5.10555278,0.46452047,0.00026079,0.05836037,0.16288050,0.00000000,0.22930574,0.04743574
-5.09954977,0.46640338,0.00032173,0.05982070,0.16244409,0.00000000,0.23102340,0.04747075
-5.09354677,0.47055899,0.00039892,0.06167424,0.16268588,0.00000000,0.23452282,0.04763166
-5.08754377,0.47697440,0.00049467,0.06392748,0.16358096,0.00000000,0.23980577,0.04792008
-5.08154077,0.48559185,0.00061158,0.06658023,0.16508603,0.00000000,0.24683578,0.04833622
-5.07553777,0.49631010,0.00075259,0.06962572,0.16714027,0.00000000,0.25553976,0.04887881
-5.06953477,0.50898675,0.00092083,0.07305080,0.16966665,0.00000000,0.26581043,0.04954508
-5.06353177,0.52344161,0.00111963,0.07683625,0.17257384,0.00000000,0.27750949,0.05033074
-5.05752876,0.53946075,0.00135238,0.08095715,0.17575843,0.00000000,0.29047142,0.05122999
-5.05152576,0.55680141,0.00162249,0.08538338,0.17910762,0.00000000,0.30450783,0.05223550
-5.04552276,0.57519740,0.00193325,0.09008007,0.18250225,0.00000000,0.31941208,0.05333844
-5.03951976,0.59436496,0.00228775,0.09500817,0.18582009,0.00000000,0.33496416,0.05452855
-5.03351676,0.61400881,0.00268870,0.10012494,0.18893932,0.00000000,0.35093559,0.05579414
-5.02751376,0.63382840,0.00313838,0.10538447,0.19174210,0.00000000,0.36709418,0.05712219
-5.02151076,0.65352398,0.00363846,0.11073817,0.19411809,0.00000000,0.38320858,0.05849844
-5.01550775,0.67280235,0.00418993,0.11613517,0.19596790,0.00000000,0.39905239,0.05990749
-5.00950475,0.69138231,0.00479298,0.12152270,0.19720618,0.00000000,0.41440780,0.06133292
-5.00350175,0.70899943,0.00544699,0.12684646,0.19776440,0.00000000,0.42906862,0.06275747
-4.99749875,0.72541019,0.00615044,0.13205086,0.19759311,0.00000000,0.44284274,0.06416319
-4.99149575,0.74039549,0.00690098,0.13707938,0.19666362,0.00000000,0.45555399,0.06553163
-4.98549275,0.75376336,0.00769547,0.14187483,0.19496906,0.00000000,0.46704337,0.06684407
-4.97948974,0.76535110,0.00853011,0.14637974,0.19252476,0.00000000,0.47716988,0.06808182
-4.97348674,0.77502674,0.00940059,0.15053677,0.18936795,0.00000000,0.48581092,0.06922648
-4.96748374,0.78269019,0.01030229,0.15428934,0.18555673,0.00000000,0.49286244,0.07026027
-4.96148074,0.78827384,0.01123060,0.15758221,0.18116856,0.00000000,0.49823899,0.07116647
-4.95547774,0.79174311,0.01218111,0.16036247,0.17629808,0.00000000,0.50187377,0.07192977
-4.94947474,0.79309666,0.01314998,0.16258043,0.17105453,0.00000000,0.50371872,0.07253678
-4.94347174,0.79236663,0.01413420,0.16419084,0.16555885,0.00000000,0.50374486,0.07297644
-4.93746873,0.78961865,0.01513189,0.16515414,0.15994046,0.00000000,0.50194275,0.07324051
-4.93146573,0.78495174,0.01614248,0.16543776,0.15433397,0.00000000,0.49832319,0.07332400
-4.92546273,0.77849788,0.01716692,0.16501750,0.14887580,0.00000000,0.49291799,0.07322556
-4.91945973,0.77042113,0.01820773,0.16387872,0.14370083,0.00000000,0.48578078,0.07294778
-4.91345673,0.76091619,0.01926899,0.16201754,0.13893926,0.00000000,0.47698771,0.07249733
-4.90745373,0.75020613,0.02035619,0.15944166,0.13471348,0.00000000,0.46663793,0.07188511
-4.90145073,0.73853919,0.02147595,0.15617102,0.13113533,0.00000000,0.45485365,0.07112605
-4.89544772,0.72618455,0.02263569,0.15223804,0.12830354,0.00000000,0.44177968,0.07023887
-4.88944472,0.71342701,0.02384306,0.14768746,0.12630144,0.00000000,0.42758240,0.06924562
-4.88344172,0.70056068,0.02510544,0.14257586,0.12519510,0.00000000,0.41244806,0.06817103
-4.87743872,0.68788177,0.02642920,0.13697064,0.12503177,0.00000000,0.39658039,0.06704178
-4.87143572,0.67568086,0.02781907,0.13094877,0.12583878,0.00000000,0.38019765,0.06588554
-4.86543272,0.66423481,0.02927742,0.12459514,0.12762283,0.00000000,0.36352917,0.06473004
-4.85942971,0.65379897,0.03080361,0.11800066,0.13036984,0.00000000,0.34681156,0.06360209
-4.85342671,0.64459995,0.03239346,0.11126023,0.13404536,0.00000000,0.33028477,0.06252654
-4.84742371,0.63682955,0.03403876,0.10447064,0.13859554,0.00000000,0.31418821,0.06152551
-4.84142071,0.63064029,0.03572704,0.09772848,0.14394871,0.00000000,0.29875713,0.06061755
-4.83541771,0.62614285,0.03744150,0.09112819,0.15001764,0.00000000,0.28421950,0.05981716
-4.82941471,0.62340579,0.03916109,0.08476033,0.15670240,0.00000000,0.27079347,0.05913443
-4.82341171,0.62245760,0.04086094,0.07871010,0.16389377,0.00000000,0.25868554,0.05857502
-4.81740870,0.62329113,0.04251292,0.07305613,0.17147719,0.00000000,0.24808950,0.05814028
-4.81140570,0.62587015,0.04408640,0.06786971,0.17933706,0.00000000,0.23918611,0.05782771
-4.80540270,0.63013773,0.04554924,0.06321423,0.18736127,0.00000000,0.23214340,0.05763162
-4.79939970,0.63602589,0.04686890,0.05914500,0.19544577,0.00000000,0.22711746,0.05754395
-4.79339670,0.64346594,0.04801359,0.05570930,0.20349902,0.00000000,0.22425357,0.05755518
-4.78739370,0.65239878,0.04895351,0.05294663,0.21144601,0.00000000,0.22368725,0.05765537
-4.78139070,0.66278440,0.04966202,0.05088909,0.21923172,0.00000000,0.22554535,0.05783516
-4.77538769,0.67461003,0.05011673,0.04956187,0.22682380,0.00000000,0.22994651,0.05808663
-4.76938469,0.68789603,0.05030045,0.04898368,0.23421429,0.00000000,0.23700119,0.05840411
-4.76338169,0.70269937,0.05020196,0.04916715,0.24142025,0.00000000,0.24681093,0.05878473
-4.75737869,0.71911409,0.04981649,0.05011916,0.24848329,0.00000000,0.25946672,0.05922876
-4.75137569,0.73726876,0.04914601,0.05184101,0.25546787,0.00000000,0.27504677,0.05973970
-4.74537269,0.75732106,0.04819924,0.05432843,0.26245866,0.00000000,0.29361339,0.06032410
-4.73936968,0.77944964,0.04699135,0.05757160,0.26955678,0.00000000,0.31520951,0.06099110
-4.73336668,0.80384388,0.04554346,0.06155491,0.27687538,0.00000000,0.33985482,0.06175180
-4.72736368,0.83069224,0.04388193,0.06625678,0.28453463,0.00000000,0.36754204,0.06261849
-4.72136068,0.86016978,0.04203744,0.07164949,0.29265648,0.00000000,0.39823342,0.06360367
-4.71535768,0.89242593,0.04004396,0.07769901,0.30135938,0.00000000,0.43185795,0.06471911
-4.70935468,0.92757312,0.03793767,0.08436496,0.31075329,0.00000000,0.46830959,0.06597491
-4.70335168,0.96567719,0.03575585,0.09160081,0.32093526,0.00000000,0.50744655,0.06737867
-4.69734867,1.00675000,0.03353577,0.09935414,0.33198573,0.00000000,0.54909204,0.06893477
-4.69134567,1.05074495,0.03131371,0.10756727,0.34396568,0.00000000,0.59303635,0.07064384
-4.68534267,1.09755540,0.02912412,0.11617799,0.35691481,0.00000000,0.63904029,0.07250252
-4.67933967,1.14701615,0.02699884,0.12512052,0.37085067,0.00000000,0.68683983,0.07450337
-4.67333667,1.19890766,0.02496654,0.13432668,0.38576875,0.00000000,0.73615160,0.07663509
-4.66733367,1.25296275,0.02305242,0.14372709,0.40164334,0.00000000,0.78667904,0.07888286
-4.66133067,1.30887496,0.02127788,0.15325244,0.41842908,0.00000000,0.83811856,0.08122897
-4.65532766,1.36630804,0.01966057,0.16283473,0.43606287,0.00000000,0.89016555,0.08365345
-4.64932466,1.42490574,0.01821441,0.17240837,0.45446610,0.00000000,0.94251959,0.08613489
-4.64332166,1.48430111,0.01694981,0.18191116,0.47354677,0.00000000,0.99488862,0.08865120
-4.63731866,1.54412475,0.01587395,0.19128497,0.49320152,0.00000000,1.04699175,0.09118037
-4.63131566,1.60401130,0.01499111,0.20047619,0.51331730,0.00000000,1.09856048,0.09370111
-4.62531266,1.66360397,0.01430301,0.20943595,0.53377259,0.00000000,1.14933847,0.09619337
-4.61930965,1.72255681,0.01380917,0.21811998,0.55443825,0.00000000,1.19907978,0.09863874
-4.61330665,1.78053489,0.01350719,0.22648834,0.57517790,0.00000000,1.24754594,0.10102064
-4.60730365,1.83721263,0.01339307,0.23450491,0.59584805,0.00000000,1.29450228,0.10332432
-4.60130065,1.89227068,0.01346139,0.24213682,0.61629796,0.00000000,1.33971380,0.10553679
-4.59529765,1.94539204,0.01370550,0.24935385,0.63636966,0.00000000,1.38294141,0.10764655
-4.58929465,1.99625803,0.01411757,0.25612788,0.65589797,0.00000000,1.42393880,0.10964326
-4.58329165,2.04454476,0.01468867,0.26243250,0.67471105,0.00000000,1.46245055,0.11151738
-4.57728864,2.08992086,0.01540878,0.26824283,0.69263141,0.00000000,1.49821200,0.11325975
-4.57128564,2.13204684,0.01626676,0.27353556,0.70947754,0.00000000,1.53095096,0.11486129
-4.56528264,2.17057664,0.01725032,0.27828924,0.72506622,0.00000000,1.56039157,0.11631268
-4.55927964,2.20516130,0.01834596,0.28248485,0.73921559,0.00000000,1.58626014,0.11760421
-4.55327664,2.23545493,0.01953901,0.28610659,0.75174877,0.00000000,1.60829283,0.11872572
-4.54727364,2.26112265,0.02081358,0.28914268,0.76249790,0.00000000,1.62624471,0.11966663
-4.54127064,2.28185002,0.02215268,0.29158641,0.77130859,0.00000000,1.63989965,0.12041614
-4.53526763,2.29735341,0.02353825,0.29343695,0.77804438,0.00000000,1.64908047,0.12096348
-4.52926463,2.30739063,0.02495134,0.29470008,0.78259096,0.00000000,1.65365857,0.12129824
-4.52326163,2.31177114,0.02637230,0.29538873,0.78486011,0.00000000,1.65356242,0.12141079
-4.51725863,2.31036501,0.02778097,0.29552305,0.78479294,0.00000000,1.64878419,0.12129268
-4.51125563,2.30311020,0.02915703,0.29513019,0.78236235,0.00000000,1.63938417,0.12093699
-4.50525263,2.29001746,0.03048023,0.29424363,0.77757452,0.00000000,1.62549231,0.12033874
-4.49924962,2.27117280,0.03173076,0.29290210,0.77046953,0.00000000,1.60730711,0.11949514
-4.49324662,2.24673720,0.03288955,0.29114814,0.76112087,0.00000000,1.58509150,0.11840580
-4.48724362,2.21694380,0.03393867,0.28902634,0.74963410,0.00000000,1.55916616,0.11707292
-4.48124062,2.18209279,0.03486160,0.28658152,0.73614468,0.00000000,1.52990063,0.11550127
-4.47523762,2.14254442,0.03564359,0.28385671,0.72081517,0.00000000,1.49770274,0.11369821
-4.46923462,2.09871077,0.03627194,0.28089140,0.70383196,0.00000000,1.46300709,0.11167362
-4.46323162,2.05104674,0.03673628,0.27771987,0.68540175,0.00000000,1.42626321,0.10943979
-4.45722861,2.00004100,0.03702876,0.27437002,0.66574797,0.00000000,1.38792419,0.10701125
-4.45122561,1.94620737,0.03714429,0.27086261,0.64510720,0.00000000,1.34843639,0.10440465
-4.44522261,1.89007713,0.03708059,0.26721102,0.62372594,0.00000000,1.30823076,0.10163863
-4.43921961,1.83219246,0.03683835,0.26342169,0.60185751,0.00000000,1.26771620,0.09873364
-4.43321661,1.77310122,0.03642119,0.25949502,0.57975933,0.00000000,1.22727512,0.09571189
-4.42721361,1.71335304,0.03583565,0.25542677,0.55769048,0.00000000,1.18726120,0.09259717
-4.42121061,1.65349642,0.03509106,0.25120998,0.53590940,0.00000000,1.14799919,0.08941481
-4.41520760,1.59407650,0.03419944,0.24683700,0.51467169,0.00000000,1.10978641,0.08619148
-4.40920460,1.53563316,0.03317518,0.24230173,0.49422791,0.00000000,1.07289548,0.08295507
-4.40320160,1.47869873,0.03203487,0.23760181,0.47482111,0.00000000,1.03757757,0.07973447
-4.39719860,1.42379505,0.03079689,0.23274043,0.45668414,0.00000000,1.00406585,0.07655921
-4.39119560,1.37142928,0.02948106,0.22772796,0.44003651,0.00000000,0.97257821,0.07345918
-4.38519260,1.32208824,0.02810829,0.22258288,0.42508084,0.00000000,0.94331907,0.07046410
-4.37918959,1.27623102,0.02670005,0.21733213,0.41199891,0.00000000,0.91647966,0.06760294
-4.37318659,1.23428005,0.02527804,0.21201089,0.40094729,0.00000000,0.89223665,0.06490337
-4.36718359,1.19661076,0.02386368,0.20666155,0.39205288,0.00000000,0.87074909,0.06239097
-4.36118059,1.16354019,0.02247771,0.20133215,0.38540834,0.00000000,0.85215376,0.06008857
-4.35517759,1.13531538,0.02113983,0.19607429,0.38106785,0.00000000,0.83655926,0.05801549
-4.34917459,1.11210202,0.01986830,0.19094061,0.37904332,0.00000000,0.82403936,0.05618686
-4.34317159,1.09397440,0.01867968,0.18598211,0.37930151,0.00000000,0.81462609,0.05461303
-4.33716858,1.08090729,0.01758858,0.18124537,0.38176223,0.00000000,0.80830333,0.05329908
-4.33116558,1.07277073,0.01660744,0.17677000,0.38629794,0.00000000,0.80500150,0.05224450
-4.32516258,1.06932828,0.01574646,0.17258630,0.39273486,0.00000000,0.80459396,0.05144306
-4.31915958,1.07023926,0.01501353,0.16871356,0.40085595,0.00000000,0.80689563,0.05088285
-4.31315658,1.07506531,0.01441421,0.16515885,0.41040551,0.00000000,0.81166432,0.05054664
-4.30715358,1.08328120,0.01395177,0.16191652,0.42109557,0.00000000,0.81860472,0.05041231
