energy_ev,total_up,Cu_p_up,Cu_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-5.57978989,0.60349104,0.09384605,0.06647306,0.13772233,0.00027941,0.11117792,0.08154607
-5.57378689,0.60756031,0.09820647,0.06366919,0.14445451,0.00029635,0.10522277,0.07642077
-5.56778389,0.61019313,0.10226484,0.06082803,0.15084700,0.00031232,0.09901350,0.07119154
-5.56178089,0.61128989,0.10595078,0.05799166,0.15676507,0.00032703,0.09264921,0.06594676
-5.55577789,0.61075059,0.10919764,0.05520056,0.16207625,0.00034020,0.08622416,0.06077213
-5.54977489,0.60848212,0.11194501,0.05249373,0.16665491,0.00035158,0.07982569,0.05574934
-5.54377189,0.60440634,0.11414121,0.04990896,0.17038665,0.00036095,0.07353258,0.05095520
-5.53776888,0.59846869,0.11574580,0.04748334,0.17317260,0.00036810,0.06741395,0.04646116
-5.53176588,0.59064679,0.11673172,0.04525408,0.17493303,0.00037291,0.06152857,0.04233324
-5.52576288,0.58095841,0.11708722,0.04325930,0.17561052,0.00037526,0.05592466,0.03863235
-5.51975988,0.56946850,0.11681737,0.04153905,0.17517222,0.00037512,0.05064016,0.03541495
-5.51375688,0.55629470,0.11594504,0.04013628,0.17361132,0.00037249,0.04570323,0.03273393
-5.50775388,0.54161108,0.11451138,0.03909781,0.17094756,0.00036745,0.04113316,0.03063969
-5.50175088,0.52564977,0.11257577,0.03847516,0.16722679,0.00036012,0.03694135,0.02918134
-5.49574787,0.50870039,0.11021518,0.03832524,0.16251976,0.00035066,0.03313256,0.02840784
-5.48974487,0.49110726,0.10752301,0.03871083,0.15691997,0.00033930,0.02970608,0.02836905
-5.48374187,0.47326446,0.10460742,0.03970070,0.15054090,0.00032630,0.02665698,0.02911665
-5.47773887,0.45560891,0.10158934,0.04136952,0.14351280,0.00031194,0.02397723,0.03070469
-5.47173587,0.43861180,0.09860004,0.04379733,0.13597898,0.00029653,0.02165677,0.03318992
-5.46573287,0.42276867,0.09577852,0.04706863,0.12809207,0.00028040,0.01968439,0.03663164
-5.45972986,0.40858845,0.09326870,0.05127119,0.12001021,0.00026388,0.01804849,0.04109114
-5.45372686,0.39658204,0.09121658,0.05649429,0.11189342,0.00024729,0.01673759,0.04663072
-5.44772386,0.38725059,0.08976738,0.06282679,0.10390032,0.00023095,0.01574083,0.05331222
-5.44172086,0.38107397,0.08906277,0.07035470,0.09618523,0.00021513,0.01504812,0.06119515
-5.43571786,0.37849975,0.08923820,0.07915858,0.08889576,0.00020010,0.01465032,0.07033446
-5.42971486,0.37993285,0.09042047,0.08931064,0.08217096,0.00018611,0.01453918,0.08077794
-5.42371186,0.38572620,0.09272536,0.10087172,0.07613997,0.00017333,0.01470723,0.09256341
-5.41770885,0.39617248,0.09625562,0.11388823,0.07092111,0.00016193,0.01514757,0.10571581
-5.41170585,0.41149711,0.10109902,0.12838908,0.06662140,0.00015203,0.01585360,0.12024424
-5.40570285,0.43185245,0.10732666,0.14438282,0.06333641,0.00014370,0.01681875,0.13613911
-5.39969985,0.45731340,0.11499148,0.16185503,0.06115024,0.00013700,0.01803610,0.15336956
-5.39369685,0.48787423,0.12412691,0.18076603,0.06013561,0.00013192,0.01949807,0.17188126
-5.38769385,0.52344679,0.13474571,0.20104920,0.06035387,0.00012844,0.02119609,0.19159464
-5.38169085,0.56385999,0.14683899,0.22260978,0.06185488,0.00012651,0.02312027,0.21240387
-5.37568784,0.60886053,0.16037538,0.24532443,0.06467664,0.00012605,0.02525914,0.23417640
-5.36968484,0.65811501,0.17530050,0.26904155,0.06884464,0.00012697,0.02759936,0.25675344
-5.36368184,0.71121316,0.19153657,0.29358233,0.07437090,0.00012914,0.03012556,0.27995118
-5.35767884,0.76767249,0.20898239,0.31874272,0.08125271,0.00013244,0.03282020,0.30356287
-5.35167584,0.82694412,0.22751363,0.34429614,0.08947118,0.00013673,0.03566345,0.32736179
-5.34567284,0.88841984,0.24698349,0.36999703,0.09898957,0.00014187,0.03863321,0.35110494
-5.33966983,0.95144048,0.26722385,0.39558503,0.10975171,0.00014771,0.04170523,0.37453745
-5.33366683,1.01530543,0.28804687,0.42078985,0.12168048,0.00015411,0.04485318,0.39739755
-5.32766383,1.07928320,0.30924715,0.44533650,0.13467662,0.00016094,0.04804901,0.41942192
-5.32166083,1.14262311,0.33060444,0.46895098,0.14861799,0.00016805,0.05126324,0.44035140
-5.31565783,1.20456769,0.35188684,0.49136598,0.16335950,0.00017531,0.05446546,0.45993662
-5.30965483,1.26436584,0.37285461,0.51232670,0.17873374,0.00018261,0.05762485,0.47794365
-5.30365183,1.32128637,0.39326440,0.53159635,0.19455253,0.00018984,0.06071079,0.49415921
-5.29764882,1.37463165,0.41287388,0.54896132,0.21060940,0.00019688,0.06369362,0.50839554
-5.29164582,1.42375117,0.43144667,0.56423584,0.22668297,0.00020366,0.06654534,0.52049449
-5.28564282,1.46805447,0.44875741,0.57726589,0.24254133,0.00021008,0.06924041,0.53033093
-5.27963982,1.50702322,0.46459681,0.58793233,0.25794708,0.00021609,0.07175648,0.53781525
-5.27363682,1.54022210,0.47877650,0.59615308,0.27266314,0.00022162,0.07407516,0.54289494
-5.26763382,1.56730788,0.49113359,0.60188444,0.28645883,0.00022662,0.07618267,0.54555515
-5.26163082,1.58803664,0.50153454,0.60512123,0.29911630,0.00023106,0.07807032,0.54581833
-5.25562781,1.60226862,0.50987841,0.60589613,0.31043665,0.00023490,0.07973501,0.54374293
-5.24962481,1.60997055,0.51609914,0.60427786,0.32024581,0.00023814,0.08117937,0.53942122
-5.24362181,1.61121527,0.52016690,0.60036866,0.32839965,0.00024075,0.08241182,0.53297635
-5.23761881,1.60617853,0.52208822,0.59430084,0.33478813,0.00024274,0.08344639,0.52455879
-5.23161581,1.59513301,0.52190506,0.58623268,0.33933835,0.00024412,0.08430231,0.51434217
-5.22561281,1.57843975,0.51969274,0.57634390,0.34201622,0.00024489,0.08500340,0.50251887
-5.21960980,1.55653715,0.51555676,0.56483061,0.34282673,0.00024507,0.08557731,0.48929522
-5.21360680,1.52992793,0.50962870,0.55190018,0.34181279,0.00024470,0.08605451,0.47488677
-5.20760380,1.49916453,0.50206137,0.53776600,0.33905268,0.00024378,0.08646724,0.45951344
-5.20160080,1.46483342,0.49302329,0.52264241,0.33465629,0.00024236,0.08684836,0.44339502
-5.19559780,1.42753893,0.48269300,0.50673992,0.32876024,0.00024045,0.08723017,0.42674680
-5.18959480,1.38788730,0.47125313,0.49026087,0.32152233,0.00023809,0.08764324,0.40977571
-5.18359180,1.34647135,0.45888483,0.47339564,0.31311535,0.00023531,0.08811536,0.39267685
-5.17758879,1.30385659,0.44576254,0.45631956,0.30372077,0.00023214,0.08867062,0.37563064
-5.17158579,1.26056914,0.43204943,0.43919054,0.29352258,0.00022861,0.08932860,0.35880049
-5.16558279,1.21708586,0.41789379,0.42214751,0.28270140,0.00022473,0.09010382,0.34233113
-5.15957979,1.17382716,0.40342632,0.40530965,0.27142936,0.00022054,0.09100536,0.32634759
-5.15357679,1.13115248,0.38875852,0.38877636,0.25986578,0.00021605,0.09203674,0.31095476
-5.14757379,1.08935855,0.37398217,0.37262805,0.24815386,0.00021129,0.09319600,0.29623754
-5.14157079,1.04868037,0.35916987,0.35692747,0.23641843,0.00020628,0.09447598,0.28226159
-5.13556778,1.00929463,0.34437644,0.34172159,0.22476477,0.00020103,0.09586478,0.26907453
-5.12956478,0.97132521,0.32964120,0.32704395,0.21327852,0.00019558,0.09734637,0.25670756
-5.12356178,0.93485036,0.31499077,0.31291719,0.20202643,0.00018994,0.09890127,0.24517742
-5.11755878,0.89991108,0.30044229,0.29935579,0.19105800,0.00018414,0.10050743,0.23448854
-5.11155578,0.86652005,0.28600679,0.28636870,0.18040763,0.00017821,0.10214094,0.22463538
-5.10555278,0.83467082,0.27169252,0.27396189,0.17009720,0.00017218,0.10377693,0.21560477
-5.09954977,0.80434643,0.25750796,0.26214060,0.16013889,0.00016609,0.10539036,0.20737818
-5.09354677,0.77552737,0.24346453,0.25091124,0.15053796,0.00015998,0.10695673,0.19993387
-5.08754377,0.74819821,0.22957860,0.24028285,0.14129541,0.00015390,0.10845277,0.19324873
-5.08154077,0.72235280,0.21587295,0.23026809,0.13241035,0.00014790,0.10985701,0.18729992
-5.07553777,0.69799784,0.20237751,0.22088371,0.12388193,0.00014201,0.11115028,0.18206607
-5.06953477,0.67515468,0.18912946,0.21215058,0.11571084,0.00013631,0.11231609,0.17752814
-5.06353177,0.65385942,0.17617267,0.20409323,0.10790024,0.00013083,0.11334091,0.17366987
-5.05752876,0.63416143,0.16355658,0.19673898,0.10045627,0.00012564,0.11421436,0.17047780
-5.05152576,0.61612049,0.15133469,0.19011679,0.09338802,0.00012077,0.11492926,0.16794100
-5.04552276,0.59980274,0.13956275,0.18425582,0.08670713,0.00011628,0.11548171,0.16605038
-5.03951976,0.58527585,0.12829669,0.17918385,0.08042701,0.00011220,0.11587092,0.16479778
-5.03351676,0.57260359,0.11759063,0.17492562,0.07456185,0.00010857,0.11609910,0.16417485
-5.02751376,0.56184035,0.10749491,0.17150122,0.06912546,0.00010542,0.11617123,0.16417178
-5.02151076,0.55302569,0.09805429,0.16892460,0.06413002,0.00010276,0.11609479,0.16477603
-5.01550775,0.54617950,0.08930650,0.16720224,0.05958492,0.00010059,0.11587943,0.16597109
-5.00950475,0.54129783,0.08128110,0.16633216,0.05549560,0.00009893,0.11553670,0.16773541
-5.00350175,0.53834980,0.07399868,0.16630316,0.05186264,0.00009775,0.11507967,0.17004150
-4.99749875,0.53727567,0.06747048,0.16709452,0.04868103,0.00009704,0.11452264,0.17285537
-4.99149575,0.53798624,0.06169844,0.16867602,0.04593967,0.00009677,0.11388089,0.17613633
-4.98549275,0.54036368,0.05667545,0.17100841,0.04362116,0.00009690,0.11317040,0.17983707
-4.97948974,0.54426364,0.05238607,0.17404423,0.04170189,0.00009739,0.11240769,0.18390427
-4.97348674,0.54951872,0.04880733,0.17772894,0.04015235,0.00009818,0.11160972,0.18827951
-4.96748374,0.55594305,0.04590984,0.18200242,0.03893776,0.00009924,0.11079378,0.19290048
-4.96148074,0.56333775,0.04365885,0.18680057,0.03801883,0.00010049,0.10997748,0.19770259
-4.95547774,0.57149707,0.04201556,0.19205717,0.03735285,0.00010189,0.10917874,0.20262065
-4.94947474,0.58021478,0.04093816,0.19770558,0.03689481,0.00010339,0.10841580,0.20759075
-4.94347174,0.58929064,0.04038302,0.20368053,0.03659870,0.00010492,0.10770717,0.21255204
-4.93746873,0.59853646,0.04030565,0.20991963,0.03641884,0.00010646,0.10707152,0.21744839
-4.93146573,0.60778146,0.04066153,0.21636458,0.03631123,0.00010795,0.10652753,0.22222990
-4.92546273,0.61687676,0.04140682,0.22296211,0.03623490,0.00010936,0.10609360,0.22685394
-4.91945973,0.62569865,0.04249890,0.22966444,0.03615313,0.00011069,0.10578740,0.23128591
-4.91345673,0.63415054,0.04389672,0.23642935,0.03603456,0.00011190,0.10562536,0.23549944
-4.90745373,0.64216361,0.04556110,0.24321983,0.03585421,0.00011301,0.10562200,0.23947624
-4.90145073,0.64969614,0.04745481,0.25000339,0.03559424,0.00011402,0.10578919,0.24320541
-4.89544772,0.65673167,0.04954270,0.25675109,0.03524452,0.00011495,0.10613528,0.24668249
-4.88944472,0.66327626,0.05179174,0.26343637,0.03480304,0.00011583,0.10666439,0.24990814
-4.88344172,0.66935513,0.05417100,0.27003392,0.03427602,0.00011670,0.10737556,0.25288671
-4.87743872,0.67500908,0.05665183,0.27651865,0.03367785,0.00011760,0.10826219,0.25562485
-4.87143572,0.68029095,0.05920789,0.28286493,0.03303079,0.00011858,0.10931160,0.25813011
-4.86543272,0.68526258,0.06181546,0.28904620,0.03236444,0.00011972,0.11050486,0.26040999
-4.85942971,0.68999254,0.06445372,0.29503518,0.03171512,0.00012106,0.11181696,0.26247121
-4.85342671,0.69455488,0.06710512,0.30080452,0.03112495,0.00012270,0.11321734,0.26431959
-4.84742371,0.69902893,0.06975591,0.30632819,0.03064088,0.00012469,0.11467073,0.26596033
-4.84142071,0.70350035,0.07239656,0.31158333,0.03031357,0.00012711,0.11613846,0.26739898
-4.83541771,0.70806307,0.07502234,0.31655256,0.03019618,0.00013005,0.11757997,0.26864268
-4.82941471,0.71282214,0.07763369,0.32122667,0.03034304,0.00013359,0.11895469,0.26970199
-4.82341171,0.71789691,0.08023661,0.32560739,0.03080831,0.00013780,0.12022401,0.27059281
-4.81740870,0.72342424,0.08284285,0.32971010,0.03164455,0.00014276,0.12135340,0.27133840
-4.81140570,0.72956125,0.08546982,0.33356615,0.03290133,0.00014856,0.12231437,0.27197136
-4.80540270,0.73648703,0.08814044,0.33722470,0.03462379,0.00015526,0.12308635,0.27253510
-4.79939970,0.74440294,0.09088248,0.34075369,0.03685121,0.00016294,0.12365822,0.27308495
-4.79339670,0.75353109,0.09372782,0.34423988,0.03961566,0.00017164,0.12402936,0.27368842
-4.78739370,0.76411066,0.09671134,0.34778780,0.04294071,0.00018143,0.12421025,0.27442471
-4.78139070,0.77639199,0.09986954,0.35151754,0.04684027,0.00019232,0.12422246,0.27538329
-4.77538769,0.79062856,0.10323907,0.35556138,0.05131751,0.00020436,0.12409800,0.27666151
-4.76938469,0.80706682,0.10685498,0.36005941,0.05636406,0.00021752,0.12387799,0.27836135
-4.76338169,0.82593455,0.11074908,0.36515425,0.06195934,0.00023180,0.12361088,0.28058538
-4.75737869,0.84742812,0.11494818,0.37098517,0.06807025,0.00024714,0.12334999,0.28343215
-4.75137569,0.87169929,0.11947257,0.37768178,0.07465116,0.00026347,0.12315078,0.28699120
-4.74537269,0.89884247,0.12433473,0.38535775,0.08164418,0.00028069,0.12306780,0.29133790
-4.73936968,0.92888309,0.12953822,0.39410479,0.08897992,0.00029869,0.12315154,0.29652861
-4.73336668,0.96176787,0.13507713,0.40398731,0.09657852,0.00031729,0.12344541,0.30259615
-4.72736368,0.99735778,0.14093582,0.41503796,0.10435123,0.00033633,0.12398293,0.30954614
-4.72136068,1.03542427,0.14708922,0.42725443,0.11220220,0.00035560,0.12478532,0.31735428
-4.71535768,1.07564920,0.15350359,0.44059754,0.12003073,0.00037488,0.12585973,0.32596484
-4.70935468,1.11762868,0.16013768,0.45499102,0.12773378,0.00039395,0.12719806,0.33529049
-4.70335168,1.16088102,0.16694439,0.47032269,0.13520870,0.00041257,0.12877663,0.34521350
-4.69734867,1.20485848,0.17387276,0.48644728,0.14235605,0.00043050,0.13055658,0.35558838
-4.69134567,1.24896254,0.18087019,0.50319067,0.14908258,0.00044750,0.13248512,0.36624581
-4.68534267,1.29256202,0.18788489,0.52035532,0.15530401,0.00046336,0.13449750,0.37699774
-4.67933967,1.33501338,0.19486835,0.53772682,0.16094770,0.00047788,0.13651965,0.38764347
-4.67333667,1.37568236,0.20177774,0.55508106,0.16595503,0.00049090,0.13847132,0.39797636
-4.66733367,1.41396587,0.20857820,0.57219190,0.17028338,0.00050227,0.14026964,0.40779105
-4.66133067,1.44931329,0.21524475,0.58883887,0.17390763,0.00051191,0.14183278,0.41689058
-4.65532766,1.48124609,0.22176387,0.60481465,0.17682110,0.00051974,0.14308371,0.42509343
-4.64932466,1.50937498,0.22813459,0.61993201,0.17903590,0.00052576,0.14395368,0.43223991
-4.64332166,1.53341357,0.23436895,0.63402988,0.18058262,0.00052999,0.14438538,0.43819766
-4.63731866,1.55318821,0.24049195,0.64697831,0.18150937,0.00053251,0.14433549,0.44286611
-4.63131566,1.56864318,0.24654078,0.65868218,0.18188022,0.00053342,0.14377669,0.44617967
-4.62531266,1.57984124,0.25256339,0.66908341,0.18177303,0.00053287,0.14269875,0.44810938
-4.61930965,1.58695925,0.25861647,0.67816164,0.18127683,0.00053104,0.14110897,0.44866317
-4.61330665,1.59027922,0.26476284,0.68593335,0.18048869,0.00052812,0.13903168,0.44788462
-4.60730365,1.59017497,0.27106825,0.69244940,0.17951038,0.00052433,0.13650705,0.44585020
-4.60130065,1.58709511,0.27759788,0.69779120,0.17844487,0.00051989,0.13358911,0.44266532
-4.59529765,1.58154300,0.28441252,0.70206549,0.17739270,0.00051503,0.13034325,0.43845923
-4.58929465,1.57405462,0.29156461,0.70539818,0.17644861,0.00050996,0.12684321,0.43337903
-4.58329165,1.56517532,0.29909442,0.70792734,0.17569834,0.00050489,0.12316782,0.42758313
-4.57728864,1.55543658,0.30702636,0.70979574,0.17521591,0.00050000,0.11939758,0.42123440
-4.57128564,1.54533381,0.31536588,0.71114337,0.17506138,0.00049545,0.11561132,0.41449331
-4.56528264,1.53530629,0.32409697,0.71210012,0.17527936,0.00049137,0.11188305,0.40751145
-4.55927964,1.52572022,0.33318045,0.71277930,0.17589819,0.00048786,0.10827921,0.40042565
-4.55327664,1.51685580,0.34255335,0.71327209,0.17692998,0.00048499,0.10485634,0.39335294
-4.54727364,1.50889892,0.35212942,0.71364340,0.17837150,0.00048279,0.10165941,0.38638674
-4.54127064,1.50193814,0.36180074,0.71392948,0.18020588,0.00048126,0.09872075,0.37959416
-4.53526763,1.49596688,0.37144074,0.71413732,0.18240515,0.00048040,0.09605962,0.37301484
-4.52926463,1.49089111,0.38090828,0.71424602,0.18493349,0.00048016,0.09368250,0.36666112
-4.52326163,1.48654205,0.39005293,0.71421024,0.18775103,0.00048051,0.09158391,0.36051959
-4.51725863,1.48269320,0.39872109,0.71396533,0.19081814,0.00048139,0.08974783,0.35455397
-4.51125563,1.47908115,0.40676282,0.71343429,0.19409999,0.00048276,0.08814954,0.34870911
-4.50525263,1.47542881,0.41403909,0.71253578,0.19757108,0.00048461,0.08675771,0.34291581
-4.49924962,1.47146997,0.42042903,0.71119314,0.20121967,0.00048692,0.08553679,0.33709633
-4.49324662,1.46697387,0.42583684,0.70934357,0.20505174,0.00048974,0.08444934,0.33117026
-4.48724362,1.46176838,0.43019806,0.70694717,0.20909431,0.00049313,0.08345838,0.32506031
-4.48124062,1.45576040,0.43348471,0.70399507,0.21339798,0.00049722,0.08252950,0.31869787
-4.47523762,1.44895245,0.43570914,0.70051625,0.21803833,0.00050216,0.08163268,0.31202800
-4.46923462,1.44145420,0.43692607,0.69658249,0.22311616,0.00050816,0.08074377,0.30501358
-4.46323162,1.43348836,0.43723296,0.69231110,0.22875647,0.00051550,0.07984555,0.29763845
-4.45722861,1.42539033,0.43676826,0.68786511,0.23510604,0.00052447,0.07892832,0.28990937
-4.45122561,1.41760161,0.43570780,0.68345093,0.24232968,0.00053542,0.07799003,0.28185680
-4.44522261,1.41065701,0.43425921,0.67931332,0.25060517,0.00054870,0.07703608,0.27353442
-4.43921961,1.40516630,0.43265477,0.67572806,0.26011707,0.00056470,0.07607866,0.26501756
-4.43321661,1.40179121,0.43114275,0.67299251,0.27104953,0.00058379,0.07513582,0.25640057
-4.42721361,1.40121866,0.42997776,0.67141460,0.28357837,0.00060634,0.07423030,0.24779344
-4.42121061,1.40413172,0.42941050,0.67130078,0.29786266,0.00063269,0.07338827,0.23931769
-4.41520760,1.41117971,0.42967732,0.67294352,0.31403620,0.00066311,0.07263792,0.23110205
-4.40920460,1.42294876,0.43099013,0.67660912,0.33219917,0.00069782,0.07200817,0.22327791
-4.40320160,1.43993438,0.43352708,0.68252634,0.35241037,0.00073696,0.07152740,0.21597495
-4.39719860,1.46251736,0.43742447,0.69087648,0.37468033,0.00078057,0.07122238,0.20931710
-4.39119560,1.49094413,0.44277025,0.70178551,0.39896570,0.00082858,0.07111735,0.20341890
-4.38519260,1.52531242,0.44959943,0.71531848,0.42516521,0.00088082,0.07123333,0.19838268
-4.37918959,1.56556300,0.45789163,0.73147659,0.45311742,0.00093700,0.07158764,0.19429619
-4.37318659,1.61147768,0.46757086,0.75019700,0.48260053,0.00099668,0.07219361,0.19123119
-4.36718359,1.66268374,0.47850753,0.77135533,0.51333432,0.00105934,0.07306049,0.18924257
-4.36118059,1.71866443,0.49052272,0.79477069,0.54498436,0.00112433,0.07419345,0.18836818
-4.35517759,1.77877493,0.50339439,0.82021300,0.57716828,0.00119093,0.07559375,0.18862920
-4.34917459,1.84226320,0.51686535,0.84741203,0.60946417,0.00125830,0.07725886,0.19003087
-4.34317159,1.90829441,0.53065259,0.87606783,0.64142074,0.00132556,0.07918272,0.19256359
-4.33716858,1.97597806,0.54445762,0.90586195,0.67256896,0.00139181,0.08135587,0.19620411
-4.33116558,2.04439643,0.55797739,0.93646883,0.70243484,0.00145609,0.08376562,0.20091680
-4.32516258,2.11263314,0.57091520,0.96756681,0.73055273,0.00151749,0.08639610,0.20665483
-4.31915958,2.17980059,0.58299131,0.99884830,0.75647883,0.00157512,0.08922832,0.21336129
-4.31315658,2.24506504,0.59395268,1.03002850,0.77980422,0.00162816,0.09224015,0.22097003
-4.30715358,2.30766854,0.60358144,1.06085246,0.80016697,0.00167586,0.09540628,0.22940642
